Bengali,English
"1. অন্তর্নিহিত, 2. একত্রিত",Merge
মার্জার এক্সচেঞ্জ বাছাই,merge exchange sort
"1. একত্রীকরণ বাছাই, 2. ক্যাটালগ নির্বাচন",merge sort
"1. একত্রীকরণ, 2. একত্রীকরণ",Merging
জালি নেটওয়ার্ক,mesh network
মেসেজিং,Messagaing
বার্তা,Message
বার্তা প্রমাণীকরণ,message authentication
বার্তা সেল,message box
বার্তা সার্কিট,message circuit
বার্তা বিন্যাস,message format
বার্তা পোর্ট,message header
বার্তা মোড,message mode
মেসেজিং,message passing
"1.বার্তা বাছাই, 2.বার্তা বাছাই",message polling
বার্তা লাইন,message queue
বার্তা সুইচ,message switch
বার্তার পাঠ্য,message text
বার্তা স্থানান্তর এজেন্ট,message transfer agent
সুপার অ্যাসেম্বলার,meta assembler
মেটাক্লাস,meta class
"1. আরও সংকলন, 2. আরও ব্যাখ্যা",meta compilation
"1. আরও দোভাষী, 2. আরও কম্পাইলার",meta compiler
উপভাষা,meta language
"1.মেটা নেটওয়ার্ক, 2.মেটা নেটওয়ার্ক",meta network
একনায়কত্ব,meta system
প্রক্রিয়া,Method
মেট্রোপলিটন এরিয়া নেটওয়ার্ক (ম্যান),metropolitan area network (MAN)
মাইক্রো,Micro
"1.মাইক্রোকোড,2.মাইক্রোকোড",micro code
মাইক্রোকম্পিউটার,micro computer
মাইক্রো কন্ট্রোলার,micro controller
মাইক্রো চক্র,micro cycle
মাইক্রোইলেক্ট্রনিক মেকানিক্যাল মেকানিজম (MEMS),micro electronic mechanical system (MEMS)
মাইক্রো ইলেকট্রনিক্স,micro electronics
মাইক্রো মিনিয়েচারাইজেশন,micro miniauthorization
মাইক্রো অর্ডার,micro order
"1.মাইক্রো, 2.মেনফ্রেম লিঙ্ক",micro/mainframe link
মাইক্রো চিপ,Microchip
মাইক্রো কোবল,Microcobol
মাইক্রো কোড,Microcode
"1.মাইক্রোফাইল, 2.মাইক্রোফিশ, 3.মাইক্রোফাইল৷",Microfiche
মাইক্রো ফ্লপি,Microfloppy
মাইক্রোফর্ম রিডিং ডিভাইস,microform reader
মাইক্রো ফ্রেম,Microframe
মাইক্রোগ্রাফিক্স,Micrographics
মাইক্রোফোন,Microphone
মাইক্রোফটোগ্রাফ,Microphotograph
"1.মাইক্রোপ্রসেসিং ইউনিট, 2.মাইক্রোপ্রসেসিং ইউনিট",microprocessing unit
মাইক্রোপ্রসেসর,Microprocessor
মাইক্রোপ্রসেসর চিপ,microprocessor chip
মাইক্রোপ্রসেসর ইন্টারপ্রেটার,microprocessor compiler
মাইক্রো প্রসেসর ইউনিট (MPU),microprocessor unit (MPU)
"1. মাইক্রোপ্রোগ্রাম, 2. মাইক্রো প্রোগ্রাম",Microprogram
মাইক্রো ক্রম,Microsequence
মাইক্রোসফট,Microsoft
মাইক্রোসফট উইন্ডোজ,microsoft windows
মাইক্রো তরঙ্গ,Microwave
মাইক্রো ওয়েভ লিঙ্ক,microwave link
মাইক্রোওয়েভ ট্রান্সমিশন,microwave propagation
মধ্যম ব্যবস্থাপনা,middle management
"1.মিডলওয়্যার, 2. মধ্যম জিনিসপত্র",Middleware
মিডি কম্পিউটার,Midicomputer
কেন্দ্রীয় বিন্দু,Midpoint
মধ্যমা,Midterm
মাইগ্রেশন রুট,migration path
প্রতি সেকেন্ডে মিলিয়ন নির্দেশনা (MIPS),million instructions per second (MIPS)
মিনি কম্পিউটার,minicomputer
ছোট ডিস্কেট,Minidiskette
"1.ছোট কোলন, 2.Little Asht",minimal kernel
সর্বনিম্ন পণ্য,minimal product
বিক্ষিপ্ত গাছ,minimal tree
"1.মিনিম্যাক্স অ্যালগরিদম, 2.অ্যালগরিদম৷",minimax (min-max) algorithm
ক্ষুদ্রকরণ প্রক্রিয়া,minimax procedure
সর্বনিম্ন খরচ এক্সটেনশন গাছ,minimum cost spanning tree
"1.লো লেটেন্সি এনকোডিং, 2.লো লেটেন্সি কোডিং৷",minimum latency coding
সংক্ষিপ্ত ডিভাইস,minor device
"1. গুণ, 2. গুণ, 3. গুণের পদ",Minterim
ক্রেডিট কার্ড,minus flag
ক্রেডিট কার্ড,minus flag
ক্রেডিট এলাকা,minus zone
মিররড ডিস্ক,mirror
"1. মিরর স্পট, 2. ফটোকপি, 3. মিরর কপি",mirror site
মিশ্র রেডিক্স স্বরলিপি,mixed-radix notation
মিক্সার,Mixer
স্মৃতিসংক্রান্ত,Mnemonic
স্মৃতির ঠিকানা,mnemonic address
স্মরণীয়,Mnemonics
"1.মোবাইল, 2.চলবে",Mobile
"1. মোবাইল কম্পিউটিং, 2. মোবাইল কম্পিউটিং",mobile computing
"1.মডেল, 2.মডেল",Model
মডেলহীন সম্পাদক,modeless editor
"1. মডেলিং, 2. মডেলিং",Modelling
মডেম,Modem
"1. সরল গড়, 2. স্বাভাবিক, 3. গড়",Moderate
বিমানন্দন,Moderation
মডারেটর,Moderator
পরিবর্তিত নির্দেশ,modified instruction
সংশোধক,Modifier
সংশোধক বিট,modifier bit
পরিবর্তন,Modify
মডুলার,Modular
"1.সততা, 2.মডুলারিটি",Modularity
মড্যুলেশন,Modulation
মডিউল,Module
মডুলার গঠন,module architecture
মনিটর,Monitor
"1.মনিটর প্রোগ্রাম, 2.মনিটর প্রোগ্রাম",monitoring program
একরঙা প্রদর্শন,monocrome display
মনোলিথিক ইন্টিগ্রেটেড সার্কিট,monolithic integrated circuit
মনোলিথিক প্রযুক্তি,monolithic technology
একক স্থান ফন্ট,monospace font
একটি অবস্থানগত,Monostable
একঘেয়েমি,Monotoricity
"1. আকৃতি, 2. ফর্ম",Morph
ফর্ম,Morpheme
আকৃতি,Morphism
"1. বন্ধক, 2. বন্ধক, বন্ধক",Mortgage
MOSFET (MOSFET),mosfet (MOSFET)
"1. সর্বোচ্চ দুই সংখ্যা, 2. সর্বোচ্চ বিট",most significant bit
মাদার বোর্ড,mother board
মা নিবন্ধন,mother register
সিনেমা,motion picture
ফিল্ম এক্সপার্ট গ্রুপ (MPEG),motion picture experts group (MPEG)
মাউন্ট,Mount
"1.মাউস, 2.মাউস",Mouse
"1. অস্থাবর, 2. স্থানচ্যুতি",Move
চলমান প্রতীক,move character
MS-DOS,MS-DOS
এমএস-উইন্ডোজ,MS-Windows
একাধিক অভিযোজন,multi aspect
মাল্টি প্রসেসর,multi processor
"1.মাল্টিপ্রোগ্রামিং, 2.মাল্টিপ্রোগ্রামিং",multi programming
মাল্টিটাস্কিং,multi tasking
বাহুবাস,Multibus
সম্প্রচার,Multicast
বহুরূপী ঠিকানা,multicast address
সম্প্রচার,Multicasting
মাল্টিচিপ,Multichip
মাল্টিক্স,Multics
মাল্টিটাস্কিং অপারেশন,multijob operation
"1.মাল্টিলেভেল মেমরি, 2. বহুস্তর মেমরি",multilevel memory
"1.মাল্টিমিডিয়া প্রযুক্তি, 2.মাল্টিমিডিয়া প্রযুক্তি",multimedia technology
বহুগুণ,Multimode
একাধিক,Multiple
"1.নির্ভুলতা, 2.মাল্টি জামিন",multiple precision
একাধিক সংশ্লেষণ,multiple regression
"1.মাল্টিপ্লেক্স, 2.মাল্টিপ্লেক্স",Multiplex
মাল্টিপ্লেক্স মোড,multiplex mode
মাল্টিপ্লেক্সার,Multiplexer
"1. মাল্টিপ্লেক্সিং, 2. মাল্টিপ্লেক্সিং",Multiplexing
মাল্টিপয়েন্ট নেটওয়ার্ক,multipoint network
একাধিক প্রক্রিয়াকরণ,Multiprocessing
মাল্টিপ্রসেসর সিস্টেম,multiprocessor system
বহুমুখী ইন্টারনেট মেল এক্সটেনশন (MIME),multipurpose internet mail extention (MIME)
বসানো,Multischedule
বহুকেন্দ্র,Multistation
মাল্টিথ্রেডিং,Multithreading
বহুপদ যুক্তি,multivalued logic
বহুচলকীয় বিশ্লেষণ,multivariate analysis
মাল্টিভাইব্রেটর,Multivibrator
"1. পারস্পরিক বর্জন, 2. পারস্পরিক বর্জন",mutual exclusion
পারস্পরিক তথ্য,mutual information
"1. নবীন, 2. স্বজ্ঞাত ব্যবহারকারী",naïve user
"1.নাম সার্ভার, 2.নাম সার্ভার",name server
নন্দ অপারেশন,NAND operation
ন্যানো,Nano
"narrow band, narrow band",narrow band
জাতীয় তথ্য পরিকাঠামো,national information infrastructure
ন্যাশনাল ইনফরমেশন স্ট্যান্ডার্ড অর্গানাইজেশন (এন্ড এনআইএসও),National Information Standards Organization (NAND NISO)
প্রাকৃতিক কোড,native code
"1. প্রাকৃত দোভাষী, 2. প্রাকৃত প্রোগ্রামার, 3. প্রাকৃত স্কুল",native compiler
প্রাকৃত সফটওয়্যার,native software
প্রাকৃতিক কম্পাইলার,natural compiler
স্বাভাবিক ভাষা প্রক্রিয়াকরণ,natural language processing
প্রাকৃতিক ভাষা প্রশ্ন,natural language querry
"1. প্রাকৃতিক সংখ্যা, 2. প্লাস পূর্ণসংখ্যা",natural number
অপারেশন,Navigation
পরিচালক,Navigator
বিপরীত যুক্তি,negative logic
"1. প্রয়োজনীয় লুপ, 2. এন্টার লুপ৷",nested loop
"1. নেস্টেড ম্যাক্রো, 2. নেস্টেড ম্যাক্রো৷",nested macros
"নেট, নেট",Net
"1. নেট ঠিকানা, 2. নেট ঠিকানা",net address
"1.Net Citizen, 2.Net Citizen",net citizen
নেটস্কেপ নেভিগেটর,netscape navigator
নেটওয়ার্ক অ্যাক্সেস নিয়ন্ত্রণ,network access control
"1.নেটওয়ার্ক আর্কিটেকচার, 2.নেটওয়ার্ক স্ট্রাকচার",network architecture
নেটওয়ার্ক ফাইল সিস্টেম (NFS),network file system (NFS)
"1.নেটওয়ার্ক ইন্টিগ্রিটি, 2.নেটওয়ার্ক ইন্টিগ্রিটি",network integrity
নেটওয়ার্ক আন্তঃসংযোগ,network interconnection
নেটওয়ার্ক স্তর,network layer
নেটওয়ার্ক ব্যবস্থাপনা,network management
নেটওয়ার্ক টপোগ্রাফি,network topology
নেটওয়ার্ক বিশেষ টার্মিনাল,network virtual terminal
নিরপেক্ষ রিলে,neutral relay
নিরপেক্ষ সংক্রমণ,neutral transmission
নতুন লাইন চরিত্র,new line character
"1.নিও সিঙ্ক, 2. নতুন সিঙ্ক",new sync
"1.NFS, 2.নেটওয়ার্ক ফাইল",NFS/network file
"1.Quarterbit, 2.Quarterbit, 3.Nibel",Nibble
নতুন পরিপূরক,nine's complement
নোড,Node
গোলমাল,Noise
শব্দ মোড,noise mode
নীরব এনকোডিং,noiseless coding
অনিয়ম,non determinism
পরিবেশক,non distributive
ফাঁকা সেট,non empty set
বিভাজ্য,non prime
অ ইন্টারেক্টিভ,Non-interactive
"1.অসীম সিস্টেম, 2.টার্মিনালহীন সিস্টেম",non-terminal system
"1. অ-উদ্বায়ী মেমরি, 2. অ-উদ্বায়ী মেমরি",non-volatile memory
অ-উদ্বায়ী রাম,non-volatile ram
"1.আনলোড কোড, 2.আনলোড কোড",non-weighted code
NOP (নন-ফাংশনাল) নির্দেশ,NOP instruction
নর,NOR
"1. না গেট, 2. না গেট৷",NOR gate
"1.সাধারণ, 2.সরল",Normal
স্বাভাবিকীকরণ,Normalization
স্বাভাবিকীকরণকারী,Normalizer
নর অপারেশন,NOR-operation
না,NOT
সার্কিট না,NOT circuit
সমতা গেট না,NOT equivalence gate
"1. অপারেশন নয়, 2. পরিপূরক অপারেশন",NOT operation
শেষ নয়,Not-AND
অ-শেষ অপারেশন,NOT-AND operation
না-বা,NOT-OR
না-বা অপারেশন,NOT-OR operation
n p সম্পূর্ণতা,NP completeness
শূন্যতা সূচক,NULL pointer
সংখ্যা তত্ত্ব,number theory
nyquist মানদণ্ড,nyquist criteria
"1. বস্তু, 2. উদ্দেশ্য, 3. লক্ষ্য",Object
লক্ষ্য ভিত্তিক,object oriented
"1.অক্টাল কোড, 2.অক্টাল কোড",octal code
অক্টাল সংখ্যা,octal number
অক্টেট,Octet
অক্টরি,Octree
অদ্ভুত সমতা,odd parity
অফিস অটোমেশন,office automation
অফিস সফটওয়্যার,office software
"1.off-line, 2.off-line",Off-line
"1. অফলাইন প্রসেসিং, 2. অফলাইন প্রসেসিং",off-line processing
"1.অফসেট, 2.শেষ-লম্ব",Off-set
ওমেগা স্বরলিপি,omega notation
অনলাইন যোগাযোগ,on-line communication
"1.অন-লাইন প্রক্রিয়াকরণ, 2. যুগপত প্রক্রিয়াকরণ",on-line processing
অপারেশন রেজিস্টার,OP register
সবার প্রবেশাধিকার,open addressing
উদ্ভাসিত সিস্টেম আন্তঃসংযোগ,open system interconnection
"1. নগ্ন তার, 2. খোলা তার",open wire
অপারেন্ড,Operand
রসদ,operating system
"1.অপারেশন, 2.অপারেশন",Operation
"1. অপারেটর, 2. অপারেটর, 3. অপারেটর",Operator
অপটিক্যাল ক্যারেক্টার রেকগনিশন,optical character recognition
"1. অপটিক্যাল ফাইবার, 2. অপটিক্যাল ফাইবার",optical fibre
অপটিক্যাল ফন্ট,optical font
অপটিক্যাল মার্ক রিকগনিশন (OMR),optical mark recognition (OMR)
"1. অপটিক্যাল মেমরি, 2. অপটিক্যাল মেমরি",optical memory
অপটিক্যাল রিডার,optical reader
"1. অপটিক্যাল স্ক্যানিং, 2. অপটিক্যাল স্ক্যানিং",optical scanning
"1.ঐচ্ছিক, 2.ঐচ্ছিক",Optimal
অপ্টিমাইজেশান,Optimization
অপটিক্যাল কাপলার,opto coupler
অপটোইলেক্ট্রনিক্স,Optoelectronics
"1. অপটিক্যাল আইসোলেটর, 2. অপটিক্যাল আইসোলেটর",Optoisolator
বা,OR
বা দরজা,OR gate
বা অপারেশন,OR operation
ক্রমানুসারে,order by
অগ্রাধিকার আদেশ,order of precedence
অর্ডার করা জোড়া,ordered pair
অর্ডার করা সেট,ordered set
সাজানো গাছ,ordered tree
আউটপুট ডেটা,output data
আউটপুট ডিভাইস,output device
আউটপুট ফাইল,output file
"1.আউটপুট মডিউল, 2.আউটপুট মডিউল",output module
প্রস্থান বিবৃতি,output statement
আউটপুট স্ট্রীম,output stream
আউটপুট ইউনিট,output unit
উপচে পড়া,over flow
ওভারলে,over lay
ওভারলোড,over load
ওভারপ্রিন্ট,over printing
ওভাররাইড করা,over run
ওভাররাইড ত্রুটি,over run error
"1. ওভারহেড বিট, 2. উপরের বিট",overhead bit
ওভারল্যাপ,Overlap
ওভারলে প্রোগ্রাম,overlay program
ওভাররাইড বাধা,override interrupt
ওভাররাইটিং,Overwrite
ব্যক্তিগত এনকোডিং,own coding
প্যাকেজ,Pack
"1. প্যাকেজ, 2. প্যাকেজ",Package
প্যাকেট,Packet
প্যাকেট সুইচিং,packet switching
প্যাকেজ নম্বর,packing factor
পাদান,Padding
পাতা,Page
পৃষ্ঠা ঠিকানা,page addressing
বিপরীত,page break
"1.পেজফুটিং, 2.পেজফুটিং",page footing
পৃষ্ঠা লগইন,page in
পৃষ্ঠা আউটপুট,page out
পৃষ্ঠা পাঠক,page reader
পৃষ্ঠা অদলবদল,page swap
"1. পৃষ্ঠাযুক্ত মেমরি, 2. পৃষ্ঠাযুক্ত",paged memory
"1. মেমরি পেজিনেশন, 2. পেজিনেশন",Paging
পামটপ,palm top
কাগজ সেন্সর,paper sensor
"1. সমান্তরাল অ্যালগরিদম, 2. সমান্তরাল অ্যালগরিদম",parallel algoritham
সমান্তরাল কম্পিউটার,parallel computer
সমান্তরাল ইন্টারফেস,parallel interface
সমান্তরাল সাজসজ্জা,parallel port
সমান্তরাল প্রক্রিয়াকরণ,parallel processing
সমান্তরাল প্রোগ্রামিং,parallel programming
প্যারামিটার,Parameter
"1. উৎপত্তি, 2. পিতামাতা",Parent
সমতা,Parity
ব্যবচ্ছেদ গাছ,parse tree
পোস্ট দোভাষী,Parser
বিরতি পোস্ট,Parsing
বিভাগ,Partition
বিভাগ,Partitioning
"1.পাসওয়ার্ড, 2.পাসওয়ার্ড",Password
পথ,Path
মডেল স্বীকৃতি,pattern recognition
পিসি ডিস্ক অপারেটিং সিস্টেম (PCDOS),PC-disk operating system (PCDOS)
বন্ধু দল,Peer
প্যান চক্রান্তকারী,pen plotter
পেন্টিয়াম,Pentium
"1. পর্যায়ক্রমিক, 2. পুনরাবৃত্ত",Periodic
"1.পেরিফের, 2.পেরিফেরাল",Peripherals
মুক্তা,Peri
স্থায়ী ভার্চুয়াল সার্কিট,permanent virtual circuit
একটানা,Persistant
ব্যক্তিগত কম্পিউটার (পিসি),personel computer (PC)
ব্যক্তিগত ডিজিটাল সহকারী (PDA),personnel digital assistant (PDA)
"ফ্যান্টম, ভার্চুয়াল",Phantom
"1. ফেজ, 2. ফেজ, ফেজ",Phase
শব্দ,Phoneme
শাব্দ ব্যবস্থা,phonetic system
ফটো ডায়োড,photo diode
"1.শারীরিক, 2.বাহ্যিক",Physical
শারীরিক ইন্টারফেস,physical interface
পেকো,Pico
পাই চিত্র,pie chart
"1.পাই গ্রাফ, 2.পাই গ্রাফ",pie graph
অন্তর,Pitch
পিক্সেল,Pixel
সহজ ascii,plain ascii (ASCII)
সাধারণ পাঠ্য,plain text
পরিকল্পনা,Planning
"প্ল্যাটফর্ম, প্ল্যাটফর্ম",Platform
চক্রান্তকারী,Plotter
খসড়া মাথা,plotting head
প্লাগবোর্ড,Plugboard
বিড,Point
সাইট থেকে সাইট প্রোটোকল (পিপিপি),point to point protocol (PPP)
নির্দেশক,Pointer
মেরুকরণ,Polarization
স্থানান্তর,Polling
বহুভুজ শিয়ারিং,polygon clipping
পলিমরফিজম,Polymorphism
বহুপদ,Polynomial
POP (পোস্ট অফিস প্রোটোকল),POP (post office protocol)
"1.sin-up মেনু, 2.appear মেনু",Pop-up menu
বহনযোগ্যতা,Portability
চিত্রিত,Portrait
ক্রমাগত,post order
"1.ব্যাক স্ক্রিপ্ট, 2.ব্যাক স্ক্রিপ্ট",post script
ফিরে বিট,postamble bit
সংযুক্ত,Postfix
বন্ধ,power down
অ বৈদ্যুতিক,Power-off
বৈদ্যুতিক,Power-on
পাওয়ার রিসিভার,Power-up
প্রাক গতি বিট,preamble bit
অগ্রাধিকার গ্রাফ,precedance graph
predicate,Predicate
প্রি-এমটিভ সময়সূচী,preemptive scheduling
উপসর্গযুক্ত,Pre-fix
প্রিপ্রসেসিং,Preprocessing
প্রক্রিয়া,Process
প্রক্রিয়া সুইচ,process switch
প্রক্রিয়াকরণ,Processing
প্রসেসর,Processor
উৎপাদন,Production
"1. প্রোগ্রাম, 2. প্রোগ্রাম",Program
প্রোগ্রাম ব্যাখ্যা,program compilation
প্রোগ্রাম বিরতি,Program cash
প্রোগ্রাম ফিক্স,program debugging
প্রোগ্রাম ডিজাইন,program design
"প্রোগ্রাম মূল্যায়ন পর্যালোচনা কৌশল (PERT, PERT)",program evaluation & review technique (PERT)
প্রোগ্রাম বিরতি,program halt
"1.প্রোগ্রাম লাইব্রেরি, 2.প্রোগ্রাম কালেকশন",program library
প্রোগ্রাম চালানো,program run
"1. প্রোগ্রামার, 2. প্রোগ্রামার",Programmer
prolog,Prolog
পি-রম,PROM
"1.ট্রান্সমিশন, 2.এম্পলিফিকেশন",Propagation
অর্জনযোগ্য,Proposition
সুরক্ষিত কী,protected key
সুরক্ষা,Protection
প্রোটোকল,Protocol
"1. প্রোটোকল স্থানান্তর, 2. প্রোটোকল অনুবাদ, 3. প্রোটোকল ব্যাখ্যা",protocol translation
সুডোকোড,pseudo code
"1.Public Data, 2.Public Data Network",public data network
"1.পাবলিক ডোমেন, 2.পাবলিক ডোমেন৷",public domain
পাবলিক কী এনক্রিপশন,public key encripting
স্পন্দন,Pulse
পালস কোড মডুলেশন,pulse code modulation
পালস ডিজিটাল মডুলেশন (PDM),pulse digital modulation (PDM)
স্পন্দবলি,pulse train
বিরামচিহ্ন,Punctuation
"চাপ, পূরণ",Push
অটোমেটা ডাউনলোড করুন,push down automata
উল্লম্ব তালিকা,pushup list
চতুর্ভুজ,quad density
"1.যোগ্যতা, 2.যোগ্যতা",Qualification
পরিমাপক,Quantifier
পরিমাণ নির্ধারণ করা,Quantize
ভাগফল,Quantizer
কোয়ান্টাম,Quantum
কোয়ান্টাম ঘড়ি,quantum clock
"1.কোয়ান্টাম কাপুটান, 2.কোয়ান্টাম কম্পিউটেশন",quantum computing
উদাহরণ প্রশ্ন,querry by example
"1. অনুসন্ধান, 2. অনুসন্ধান",Query
প্রশ্নের ভাষা,query language
অনুসন্ধান প্রক্রিয়াকরণ,query processing
কিউ,Queue
সারি ব্যবস্থাপনা,queue management
সারি রেজিস্টার,queue register
"1. সারি নেটওয়ার্ক, 2. সারি নেটওয়ার্ক",queuing network
সারি তত্ত্ব,queuining theory
দ্রুত অ্যাক্সেস মেমরি,quick acess memory
ভাগফল,Quotient
রেডিও ফ্রিকোয়েন্সি ইন্টারফারেন্স (RFI),radio frequency interference (RFI)
রেডিক্স,Radix
র্যান্ডম অ্যাক্সেস কম্পিউটার ইকুইপমেন্ট (RACE),random access computer equipment (RACE)
র্যান্ডম অ্যাক্সেস মেমরি (RAM),random access memory (RAM)
র্যান্ডম স্ক্যানিং,random scan
"1.রাস্টার, 2.রাস্টার",Raster
রাস্টার স্ক্যানিং,raster scan
রিইঞ্জিনিয়ারিং,re engineering
পুনরুজ্জীবন,re enlargement
"1. অ্যাক্সেসযোগ্যতা, 2. অ্যাক্সেসযোগ্যতা",Reachability
পড়া,Read
পড়ার মাথা,read head
"1. শুধুমাত্র পড়া, 2. শুধুমাত্র পঠিত",read only
"1. রিড অনলি মেমরি, 2. রিড অনলি মেমরি৷",read only memory
পড়া লেখার মাথা,read write head
"1. পড়ার চক্র, 2. লেখার চক্র",read/write cycle
"1. রিডিং সাইকেল, 2. রাইটিং হেড",read/write head
"1. পড়ার স্মৃতি, 2. লেখার স্মৃতি",read/write
পাঠক,Reader
"পড়া, পড়া",reading
"1.পড়ুন, 2.পড়ার পরে৷",read-out
সময় বাস্তব,real
"1. কুইক রেসপন্স প্রসেসিং, 2. ইমিডিয়েট রেসপন্স প্রসেসিং",real time processing
রিসিভার,Receiver
স্বীকৃতি যুক্তি,recognition logic
পুনরায় প্রোগ্রামিং স্থানান্তর,Recompile
রেকর্ড,Record
"1. রেকর্ডিং হেড, 2. রেকর্ডিং হেড",recording head
সংশোধনযোগ্য ত্রুটি,recoverable error
পরিপূর্ণতা,Recovery
পুনরাবৃত্তি উপপাদ্য,recursim theorem
পুনর্ব্যবহার,Recursion
পুনরাবৃত্ত ফাংশন,recursive function
মিনিয়েচারাইজড ইনস্ট্রাকশন সেট কম্পিউটার (RISC),reduced instruction set computer (RISC)
অপ্রয়োজনীয়তা,Redundancy
"1.স্বাধীন ডিস্ক, 2.ডিস্কের অতিরিক্ত অ্যারে (লাল)",redundant array of independent disks (RAID)
পুনরায় প্রবেশ,Re-entrant
পুনরায় প্রবেশের কোড,re-entrant code
রেফারেন্স,Reference
উল্লেখ সততা,referential integrity
প্রতিফলন,Reflectivity
প্রতিফলন,Reflextion
প্রতিসরণ,Refraction
রিফ্রেসার,Refresh
পুনর্জন্ম,Regeneration
নিবন্ধন,Register
নিয়মিত ব্যাকরণ,regular grammar
সম্পর্ক,Relation
সম্পর্কিত তথ্য ভাণ্ডার,relational database
রিলেশনাল ডাটাবেস ম্যানেজমেন্ট সিস্টেম (RDBMS),relational database management system (RDBMS)
সম্পর্কীয় মডেল,relational model
"1. আত্মীয়, 2. আত্মীয়",Relative
আপেক্ষিক ঠিকানা,relative addressing
"1. রিলে, 2. ট্রান্সমিশন",Relay
নির্ভরযোগ্যতা মডেল,reliability modeling
নির্ভরযোগ্য,Reliable
"1. রিলোকেটেবল কোড, 2. রিলোকেটেবল ডেটা",relocatable code
দূরে,Remote
দূরবর্তী ফিডার,remote host
দূরবর্তী কাজের এন্ট্রি,remote job entry
"1.রিমোট সেশন শুরু, 2.রিমোট লগইন",remote log-in
রিমোট প্রসিডিউর ইনভোকেশন (RPC),remote procedure call (RPC)
রিমোট সেন্সিং,remote sensing
পুনঃনামকরণ,Rename
"1. রেন্ডারিং, 2. উৎসর্গ",Rendering
পুনরাবৃত্তিকারী,Repeater
উত্তর,Reply
"1. অনুরোধ, 2. অনুরোধ",Request
মন্তব্য অনুরোধ (RFC),request for comments (RFC)
"1. অনুরোধ প্রোটোকল, 2. প্রতিক্রিয়া প্রোটোকল৷",request/reply protocol
পুনরাবৃত্ত প্রোগ্রাম,rerun program
গবেষণা,Research
চক্র পুনরুদ্ধার,reset cycle
স্মারক,Resident
পৃথকীকরণ,Resolution
সম্পদ,Resources
প্রতিক্রিয়া সময়,responsee time
"1.রিস্টার্ট, 2.রিস্টার্ট",Restart
পুনরুদ্ধার,Restore
পুনরায় ট্রেস,Retrace
"1. পুনঃপ্রেরণ, 2. পুনঃযোগাযোগ",Retransmission
পুনরুদ্ধার,Retrieve
আবার চেষ্টা করুন,Retry
"1. রিগ্রেশন, 2. প্রত্যাবর্তন",Return
রিগ্রেশন কোড,return code
রিগ্রেশন কী,return key
পুনরায় ব্যবহারযোগ্য কোড,reusable code
পুনর্লিখনযোগ্য,Rewritable
আরজিবি মনিটর,RGB monitor
ফিতা,Ribbon
অফিসিয়াল সমস্যা,right issue
"1.রোবট, 2.মেকানিক, 3.মেকানিজম",Robot
"1.যান্ত্রিক বিজ্ঞান, 2.যান্ত্রিক নৃবিজ্ঞান",Robotics
"শক্তিশালী, শক্তিশালী",Robust
ভূমিকা,Role
আবার ঘূর্ণায়মান,roll back
engulfment,roll in
বহিঃপ্রবাহ,roll out
"1. রিড অনলি মেমরি, 2. রিড অনলি মেমরি (ROM)",ROM
আসল,Root
মূল নির্দেশিকা,root directory
আনুমানিক ত্রুটি,round of error
"1.রাউটার, 2.রাউটার",Router
"রাউটিং, রাউটিং",Routing
RS232C ইন্টারফেস,RS232C interface
RSA এনক্রিপশন,RSA encryption
আরটিসি,RTC
কর্মক্ষেত্র কোডিং,run length encoding
মেয়াদ,run time
রানটাইম ত্রুটি,run time error
"1. নমুনা, 2. নমুনা",Sample
নমুনা,Sampling
"1. উপগ্রহ, 2. উপগ্রহ",Satellite
স্যাচুরেশন,Saturating
সংরক্ষণ,Save
"1. মাপযোগ্যতা, 2. পরিমাপযোগ্যতা",Scalability
স্কেলার,Scalar
স্ক্যানিং,Scanning
ল্যান্ডস্কেপ,Scenario
সময়সূচী,Scheduler
পর্দা প্রতিফলন প্রজেক্টর,screen image projector
লিপি,Script
স্ক্রিপ্টিং ভাষা,scripting language
"1.কুণ্ডলী, 2.স্ক্রোল",Scrolling
সিঙ্ক্রোনাস ডেটা লিঙ্ক কন্ট্রোল (SDLC),SDLC (sychronous data link control)
"1.অন্বেষণ, 2.আবিষ্কার",Search
খোঁজ যন্ত্র,search engine
অনুসন্ধান গাছ,search tree
"1.অন্বেষণ করুন, 2.আবিষ্কার করুন",Searching
মাধ্যমিক,Secondary
"1.সেক্টর, 2.সেক্টর",Sector
নিরাপত্তা নীতি,security policy
অনুসন্ধানের শর্ত,seek time
"1.বিভাগ, 2.বিভাগ",Segment
"1. ফ্র্যাগমেন্টেশন, 2. সেগমেন্টেশন",Segmentation
নির্বাচন বাছাই,selection sort
"1. স্বয়ংসম্পূর্ণ, 2. স্বয়ংসম্পূর্ণ",self contained
"1.অর্থতত্ত্ব, 2.অর্থতত্ত্ব",Semantics
সেমাফোর,Semaphore
অর্ধপরিবাহী,Semiconductor
ফ্যান্টাসি ওয়েব,semontic web
অনুক্রমিক অ্যাক্সেস পদ্ধতি,sequential access method
ক্রমাগত,Serial
সিরিয়াল,Serializer
"1.সার্ভার, 2.সার্ভার",Server
সার্ভার ক্র্যাশ,server crash
সার্ভার লাইসেন্স,server license
সার্ভো গুণক,servo multiplier
এর সেট,Set
নির্দিষ্ট পয়েন্ট,set point
ব্যবস্থাপনা,set up
ছায়া,Shade
সিনেমাটোগ্রাফি,Shading
ভূত,Shadow
