Bengali,Punjabi
মরীচি সামঞ্জস্য,ਬੀਮ ਇਕਸਾਰਤਾ
Raleigh মানদণ্ড,Raleigh ਮਾਪਦੰਡ
Rayleigh ঘনত্ব ফাংশন,ਰੇਲੇ ਘਣਤਾ ਫੰਕਸ਼ਨ
Raleigh বিক্ষিপ্ত ক্ষতি,Raleigh ਸਕੈਟਰਿੰਗ ਨੁਕਸਾਨ
"টেলিপ্রিন্টার, টেলিপ্রিন্টার","ਟੈਲੀਪ੍ਰਿੰਟਰ, ਟੈਲੀਪ੍ਰਿੰਟਰ"
মরীচি গতিপথ,ਬੀਮ ਟ੍ਰੈਜੈਕਟਰੀ
rc কাপলড অ্যামপ্লিফায়ার রেজিস্ট্যান্স-হোল্ডার অ্যামপ্লিফায়ার,rc ਕਪਲਡ ਐਂਪਲੀਫਾਇਰ ਰੇਸਿਸਟੈਂਸ-ਹੋਲਡਰ ਐਂਪਲੀਫਾਇਰ
rc.low পাস ফিল্টার,rc.low ਪਾਸ ਫਿਲਟਰ
আরসি-ফাঁদ,ਆਰਸੀ-ਜਾਲ
rc অসিলেটর,rc ਔਸਿਲੇਟਰ
rc শিল্প স্থানচ্যুতি অসিলেটর,rc ਕਲਾ ਵਿਸਥਾਪਨ ਔਸਿਲੇਟਰ
পৌঁছানো,ਪਹੁੰਚ
রিবাউন্ড,ਰੀਬਾਉਂਡ
প্রতিক্রিয়া বৃত্ত সেট,ਪ੍ਰਤੀਕਰਮ ਚੱਕਰ ਸੈੱਟ
বিপরীতমুখী রাশিফল,ਪਿਛਾਖੜੀ ਕੁੰਡਲੀ
প্রতিক্রিয়া জোড়া,ਪ੍ਰਤੀਕਰਮ ਜੋੜ
প্রতিক্রিয়া মডুলেটর,ਪ੍ਰਤੀਕਰਮ ਮਾਡਿਊਲੇਟਰ
প্রতিক্রিয়া রিলে,ਪ੍ਰਤੀਕਰਮ ਰੀਲੇਅ
প্রতিক্রিয়া টিউব,ਪ੍ਰਤੀਕਿਰਿਆ ਟਿਊਬ
প্রতিক্রিয়া শট,ਪ੍ਰਤੀਕਰਮ ਸ਼ਾਟ
প্রতিক্রিয়াশীল উপাদান,ਪ੍ਰਤੀਕਿਰਿਆਸ਼ੀਲ ਤੱਤ
প্রতিক্রিয়া ফ্যাক্টর,ਪ੍ਰਤੀਕਰਮ ਕਾਰਕ
প্রতিক্রিয়াশীল আয়ন এচিং,ਪ੍ਰਤੀਕਿਰਿਆਸ਼ੀਲ ਆਇਨ ਐਚਿੰਗ
প্রতিক্রিয়াশীল রক্তরস ক্ষয়,ਪ੍ਰਤੀਕਿਰਿਆਸ਼ੀਲ ਪਲਾਜ਼ਮਾ ਇਰੋਸ਼ਨ
প্রতিক্রিয়াশীল sputter,ਪ੍ਰਤੀਕਿਰਿਆਸ਼ੀਲ ਥੁੱਕ
চুল্লি,ਰਿਐਕਟਰ
অর্ডার পড়ুন,ਆਰਡਰ ਪੜ੍ਹੋ
শুধুমাত্র ঠিকানা পড়ুন,ਸਿਰਫ਼ ਪੜ੍ਹੋ ਪਤਾ
পড়ুন শুধুমাত্র নিবন্ধন,ਸਿਰਫ਼ ਪੜ੍ਹੋ ਰਜਿਸਟਰ
প্রকৃত শক্তি,ਅਸਲੀ ਸ਼ਕਤੀ
প্রকৃত সম্ভাব্য উৎস,ਅਸਲ ਸੰਭਾਵੀ ਸਰੋਤ
ব্যাক গ্যাপ রেকর্ডার হেড,ਬੈਕ ਗੈਪ ਰਿਕਾਰਡਰ ਸਿਰ
রিসিভার,ਪ੍ਰਾਪਤਕਰਤਾ
রিসিভার প্রান্তিককরণ,ਪ੍ਰਾਪਤਕਰਤਾ ਅਨੁਕੂਲਤਾ
রিসিভার গোলমাল,ਰਿਸੀਵਰ ਸ਼ੋਰ
সম্ভাব্য গ্রহণ,ਸੰਭਾਵੀ ਪ੍ਰਾਪਤ ਕਰਨਾ
রিচার্জেবল ব্যাটারি,ਰੀਚਾਰਜਯੋਗ ਬੈਟਰੀ
পারস্পরিক তত্ত্ব,ਪਰਸਪਰਤਾ ਪ੍ਰਮੇਯ
পুনর্গঠন ফিল্টার,ਪੁਨਰ ਨਿਰਮਾਣ ਫਿਲਟਰ
রেকর্ড প্লেয়ার,ਰਿਕਾਰਡ ਪਲੇਅਰ
আর্কাইভিস্ট,ਪੁਰਾਲੇਖ ਵਿਗਿਆਨੀ
রেকর্ডিং,ਰਿਕਾਰਡਿੰਗ
রেকর্ডিং প্রি-ইকুয়ালাইজার,ਰਿਕਾਰਡਿੰਗ ਪ੍ਰੀ-ਇਕੁਅਲਾਈਜ਼ਰ
পুনরুদ্ধারের সময়কাল,ਰਿਕਵਰੀ ਦੀ ਮਿਆਦ
আয়তক্ষেত্রাকার স্ক্যানিং,ਆਇਤਾਕਾਰ ਸਕੈਨਿੰਗ
আয়তক্ষেত্রাকার তরঙ্গ,ਆਇਤਾਕਾਰ ਲਹਿਰ
আয়তক্ষেত্রাকার তরঙ্গ পথ,ਆਇਤਾਕਾਰ ਤਰੰਗ ਮਾਰਗ
পরিশোধ,ਅਮੋਰਟਾਈਜ਼ੇਸ਼ਨ
সংশোধনকারী,ਸੁਧਾਰਕ
সংশোধনকারী ক্যাপাসিটর,ਸੋਧਣ ਵਾਲਾ ਕੈਪੇਸੀਟਰ
সংশোধনকারী গেজ,ਰੀਕਟੀਫਾਇਰ ਗੇਜ
রিফ্লেক্স সমীকরণ,ਰਿਫਲੈਕਸ ਸਮੀਕਰਨ
রিসাইকেল,ਰੀਸਾਈਕਲ ਕਰੋ
রক্তের আওয়াজ,ਖੂਨ ਦਾ ਸ਼ੋਰ
অতিরিক্ত রিসিভার,ਵਾਧੂ ਪ੍ਰਾਪਤਕਰਤਾ
অপ্রয়োজনীয়তা,ਰਿਡੰਡੈਂਸੀ
খাগড়া সুইচ,ਰੀਡ ਸਵਿੱਚ
রিড-সলোমন ব্লক কোড,ਰੀਡ-ਸੋਲੋਮਨ ਬਲਾਕ ਕੋਡ
নির্দেশ ধারণ,ਹਦਾਇਤ ਧਾਰਨਾ
স্থানাঙ্ক,ਕੋਆਰਡੀਨੇਟਸ
"রেফারেন্স দিক, শব্দ, মেরু","ਹਵਾਲਾ ਦਿਸ਼ਾ, ਆਵਾਜ਼, ਖੰਭੇ"
রেফারেন্স চুক্তি,ਹਵਾਲਾ ਸੰਧੀ
রেফারেন্স পোলারিটি,ਹਵਾਲਾ ਧਰੁਵੀਤਾ
নির্দেশ টার্মিনাল,ਹਦਾਇਤ ਟਰਮੀਨਲ
প্রতিফলিত লোড,ਪ੍ਰਤੀਬਿੰਬਿਤ ਲੋਡ
প্রতিফলিত সূচক,ਰਿਫਲੈਕਟਿਵ ਇੰਡੈਕਸ
প্রতিফলন পরিমাপ,ਪ੍ਰਤੀਬਿੰਬ ਮਾਪ
প্রতিফলন ছাড়াই মিল,ਪ੍ਰਤੀਬਿੰਬ ਬਿਨਾ ਮੇਲ
প্রতিফলক লিকুইড ক্রিস্টাল টিওড,ਰਿਫਲੈਕਟਰ ਤਰਲ ਕ੍ਰਿਸਟਲ ਟਿਓਡ
প্রতিফলন পরিমাপক,ਪ੍ਰਤੀਬਿੰਬ ਗੇਜ
প্রতিফলক,ਰਿਫਲੈਕਟਰ
প্রতিফলিত থালা,ਪ੍ਰਤੀਬਿੰਬਿਤ ਡਿਸ਼
প্রতিফলক মডিউল,ਰਿਫਲੈਕਟਰ ਮੋਡੀਊਲ
রিফ্লেক্স ক্লিস্ট্রন,ਪ੍ਰਤੀਬਿੰਬ klystron
রিফ্লো সোল্ডারিং,ਰੀਫਲੋ ਸੋਲਡਰਿੰਗ
প্রতিসরাঙ্ক,ਰਿਫ੍ਰੈਕਟਿਵ ਇੰਡੈਕਸ
প্রতিসরণমূলক সূচক বিভাগ,ਰਿਫ੍ਰੈਕਟਿਵ ਇੰਡੈਕਸ ਸੈਕਸ਼ਨ
মেমরি পুনরুদ্ধার,ਮੈਮੋਰੀ ਰਿਕਵਰੀ
"পুনর্জন্ম, পুনর্জন্ম","ਪੁਨਰਜਨਮ, ਪੁਨਰ ਜਨਮ"
পুনঃনিয়োগ তুলনাকারী,ਮੁੜ ਤੈਨਾਤ ਤੁਲਨਾਕਾਰ
পুনর্জন্মমূলক ইতিবাচক পরিবর্ধক,ਰੀਜਨਰੇਟਿਵ ਸਕਾਰਾਤਮਕ ਐਂਪਲੀਫਾਇਰ
আঞ্চলিক কেন্দ্র,ਖੇਤਰੀ ਕੇਂਦਰ
আঞ্চলিক চ্যানেল,ਖੇਤਰੀ ਚੈਨਲ
নিবন্ধন,ਰਜਿਸਟਰ
রেজিস্ট্রার,ਰਜਿਸਟਰਾਰ
পুনর্জন্ম গ্রহণকারী,ਰੀਜਨਰੇਟਿਵ ਰਿਸੀਵਰ
নিয়ন্ত্রিত বিদ্যুৎ সরবরাহ,ਨਿਯੰਤਰਿਤ ਬਿਜਲੀ ਸਪਲਾਈ
প্রবিধান,ਨਿਯਮ
রি-এন্ট্রি রেজোনেটর,ਰੀ-ਐਂਟਰੀ ਰੈਜ਼ੋਨੇਟਰ
বাতিলকরণ ব্যান্ড,ਰੱਦ ਕਰਨ ਵਾਲਾ ਬੈਂਡ
সার্কিট বাতিল করুন,ਰੱਦ ਸਰਕਟ
বাতিলের হার,ਰੱਦ ਕਰਨ ਦੀ ਦਰ
আপেক্ষিক স্টোমা,ਰਿਸ਼ਤੇਦਾਰ ਸਟੋਮਾ
আপেক্ষিক অস্তরক ধ্রুবক,ਰਿਸ਼ਤੇਦਾਰ ਡਾਈਇਲੈਕਟ੍ਰਿਕ ਸਥਿਰ
আপেক্ষিক তীব্রতা শব্দ,ਰਿਸ਼ਤੇਦਾਰ ਤੀਬਰਤਾ ਸ਼ੋਰ
আপেক্ষিক ব্যাপ্তিযোগ্যতা,ਰਿਸ਼ਤੇਦਾਰ ਪਾਰਦਰਸ਼ਤਾ
"আপেক্ষিক তড়িৎ ঋণাত্মকতা, আপেক্ষিক অস্তরক","ਸਾਪੇਖਿਕ ਇਲੈਕਟ੍ਰੋਨੇਗੈਟੀਵਿਟੀ, ਸਾਪੇਖਿਕ ਡਾਈਲੈਕਟ੍ਰਿਕ"
"শিথিলকরণ অসিলেটর, শিথিলকরণ তরঙ্গ জেনারেটর","ਆਰਾਮ ਔਸਿਲੇਟਰ, ਆਰਾਮ ਵੇਵ ਜਨਰੇਟਰ"
রিলে,ਰੀਲੇਅ
নির্ভরযোগ্যতা,ਭਰੋਸੇਯੋਗਤਾ
পুনর্বিন্যাস টেপ শীর্ষ স্বয়ংক্রিয়,ਰੀਅਲਾਈਨਮੈਂਟ ਟੇਪ ਟਾਪ-ਆਟੋ
কলাম,ਕਾਲਮ
কলাম রিসিভার ট্রান্সডুসার,ਕਾਲਮ ਰਿਸੀਵਰ ਟ੍ਰਾਂਸਡਿਊਸਰ
"অবশিষ্ট, অবশিষ্ট","ਬਾਕੀ, ਬਾਕੀ"
চুম্বকত্ব,ਚੁੰਬਕਤਾ
আর-ই-মডেল,ਆਰ-ਈ-ਮਾਡਲ
রিমোট কন্ট্রোল কমান্ড,ਰਿਮੋਟ ਕੰਟਰੋਲ ਕਮਾਂਡ
রিমোট সেন্সিং লাইন,ਰਿਮੋਟ ਸੈਂਸਿੰਗ ਲਾਈਨ
দূরবর্তী যোগাযোগকারী (যোগাযোগকারী),ਰਿਮੋਟ ਭੇਜਣ ਵਾਲਾ (ਸੰਚਾਰਕ)
রিমোট ভোল্টেজ সেন্সিং,ਰਿਮੋਟ ਵੋਲਟੇਜ ਸੈਂਸਿੰਗ
নিজস্ব ডিস্ক ড্রাইভ,ਆਪਣੀ ਡਿਸਕ ਡਰਾਈਵ
rem নির্দেশ,rem ਹਦਾਇਤ
পুনরাবৃত্ত রাশিফল,ਆਵਰਤੀ ਕੁੰਡਲੀ
প্রত্যাহারকারী,ਵਾਪਸ ਲੈਣ ਵਾਲਾ
পুনরাবৃত্তি এনকোডিং,ਦੁਹਰਾਓ ਇੰਕੋਡਿੰਗ
পুনরাবৃত্তি হার,ਦੁਹਰਾਉਣ ਦੀ ਦਰ
পুনরাবৃত্তি তরঙ্গরূপ,ਦੁਹਰਾਉਣ ਵਾਲਾ ਤਰੰਗ
প্রতিরূপ,ਪ੍ਰਤੀਕ੍ਰਿਤੀ
প্রত্যাহার মোটর,ਵਾਪਸ ਲੈਣ ਦੀ ਮੋਟਰ
টার্মিনাল পুনরুদ্ধার করুন,ਟਰਮੀਨਲ ਨੂੰ ਬਹਾਲ
অবশিষ্ট প্রবাহ ঘনত্ব,ਬਕਾਇਆ ਵਹਾਅ ਘਣਤਾ
বর্জ্য জেনারেটর,ਰਹਿੰਦ ਜਨਰੇਟਰ
অবশিষ্ট মড্যুলেশন,ਬਕਾਇਆ ਮੋਡੂਲੇਸ਼ਨ
প্রতিরোধ,ਵਿਰੋਧ
প্রতিরোধের attenuator,ਪ੍ਰਤੀਰੋਧ attenuator
প্রতিরোধী ব্যাংক,ਪ੍ਰਤੀਰੋਧ ਬੈਂਕ
প্রতিরোধের পতন,ਵਿਰੋਧ ਢਹਿ
প্রতিরোধের মই,ਵਿਰੋਧ ਪੌੜੀ
প্রতিরোধের ফ্যাক্টর,ਵਿਰੋਧ ਕਾਰਕ
প্রতিরোধী উৎস,ਰੋਧਕ ਸਰੋਤ
প্রতিরোধের ঢালাই,ਵਿਰੋਧ ਿਲਵਿੰਗ
প্রতিরোধের তার,ਵਿਰੋਧ ਤਾਰ
রেজিস্ট্যান্স সেন্সিং রিলে,ਪ੍ਰਤੀਰੋਧ ਸੰਵੇਦਕ ਰੀਲੇਅ
প্রতিরোধের তারের স্ট্রেন গেজ,ਪ੍ਰਤੀਰੋਧ ਤਾਰ ਤਣਾਅ ਗੇਜ
প্রতিরোধ ক্ষমতা,ਪ੍ਰਤੀਰੋਧਕਤਾ
প্রতিরোধের মূল,ਵਿਰੋਧ ਕੋਰ
"dissolation, differentiation, rebuttal","ਭੰਗ, ਵਿਭਿੰਨਤਾ, ਖੰਡਨ"
সমাধানের ক্ষমতা,ਹੱਲ ਕਰਨ ਦੀ ਸ਼ਕਤੀ
পার্থক্য সময়,ਅੰਤਰ ਸਮਾਂ
অনুরণন,ਗੂੰਜ
অনুরণন বক্ররেখা,ਗੂੰਜ ਵਕਰ
অনুরণিত অ্যান্টেনা,ਗੂੰਜਦਾ antenna
"অনুরণন গহ্বর, গহ্বর","ਗੂੰਜ cavity, cavity"
অনুরণিত সার্কিট,ਗੂੰਜਦਾ ਸਰਕਟ
অনুরণিত সার্কিট অসিলেটর,ਗੂੰਜਦਾ ਸਰਕਟ ਔਸਿਲੇਟਰ
অনুরণিত,ਗੂੰਜਦਾ
প্রতিক্রিয়া বক্ররেখা,ਜਵਾਬ ਵਕਰ
প্রতিক্রিয়া সময়,ਜਵਾਬ ਸਮਾਂ
প্রতিক্রিয়াশীলতা,ਜਵਾਬਦੇਹੀ
পুনঃপ্রবর্তিত,ਦੁਬਾਰਾ ਪੇਸ਼ ਕੀਤਾ
বিরতি ফ্রিকোয়েন্সি,ਬਰੇਕ ਬਾਰੰਬਾਰਤਾ
ত্বরণ পরীক্ষা,ਪ੍ਰਵੇਗ ਟੈਸਟ
বিলম্বিত সম্ভাবনা,ਦੇਰੀ ਦੀ ਸੰਭਾਵਨਾ
ত্বরিত ভেক্টর সম্ভাবনা,ਪ੍ਰਵੇਗਿਤ ਵੈਕਟਰ ਸੰਭਾਵੀ
অধ্যবসায়,ਦ੍ਰਿੜਤਾ
মনোস্ট্যাটিক মাল্টিভাইব্রেটর,ਮੋਨੋਸਟੈਟਿਕ ਮਲਟੀਵਾਈਬ੍ਰੇਟਰ
পূর্ব কর্ম রাশিফল,ਪੂਰਵ ਕਾਰਵਾਈ ਕੁੰਡਲੀ
পিছনে প্রতিফলক,ਵਾਪਸ ਰਿਫਲੈਕਟਰ
ফেরত আদেশ,ਵਾਪਸੀ ਆਰਡਰ
ফেরত ক্ষতি,ਵਾਪਸੀ ਦਾ ਨੁਕਸਾਨ
রিগ্রেশন অনুপাত ইতিবাচক পরিবর্ধক,ਰਿਗਰੈਸ਼ਨ ਅਨੁਪਾਤ ਸਕਾਰਾਤਮਕ ਐਂਪਲੀਫਾਇਰ
বিপরীত AGC,ਉਲਟ AGC
"বিপরীত পক্ষপাত, বিপরীত পক্ষপাত","ਉਲਟ ਪੱਖਪਾਤ, ਉਲਟ ਪੱਖਪਾਤ"
বিপরীত ফ্র্যাকচার,ਉਲਟ ਫ੍ਰੈਕਚਰ
বিপরীত অপারেশন,ਉਲਟ ਕਾਰਵਾਈ
পুনরুদ্ধারের সময়,ਰਿਕਵਰੀ ਟਾਈਮ
বিপরীত স্যাচুরেটেড কারেন্ট,ਉਲਟਾ ਸੰਤ੍ਰਿਪਤ ਕਰੰਟ
বিপরীত ট্রান্সমিশন ইনপুট,ਰਿਵਰਸ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਇੰਪੁੱਟ
বিপরীত ভোল্টেজ রিচার্জ অনুপাত,ਉਲਟ ਵੋਲਟੇਜ ਰੀਚਾਰਜ ਅਨੁਪਾਤ
বিপরীত ভোল্টেজ লাভ,ਉਲਟ ਵੋਲਟੇਜ ਲਾਭ
পাল্টা পাল্টা,ਵਿਰੋਧੀ ਕਾਊਂਟਰ
বিপরীত মোটর,ਉਲਟਣਯੋਗ ਮੋਟਰ
রেডিও ফ্রিকোয়েন্সি অনাক্রম্যতা,ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਪ੍ਰਤੀਰੋਧਤਾ
রেডিও ফ্রিকোয়েন্সি হস্তক্ষেপ,ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਦਖਲ
রেডিও ফ্রিকোয়েন্সি প্রোব,ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਪੜਤਾਲ
আরএফ ট্রান্সমিশন লাইন,ਆਰਐਫ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਲਾਈਨ
r-f মডুলেটর,r-f ਮੋਡੀਊਲੇਟਰ
"রিওস্ট্যাট, পরিবর্তনশীল প্রতিরোধ","ਰੀਓਸਟੈਟ, ਵੇਰੀਏਬਲ ਪ੍ਰਤੀਰੋਧ"
রম্বিক অ্যান্টেনা,rhombic antenna
পটি ফাইবার তারের,ਰਿਬਨ ਫਾਈਬਰ ਕੇਬਲ
ফিতা লাউডস্পিকার,ਰਿਬਨ ਲਾਊਡਸਪੀਕਰ
রিবন মাইক্রোফোন,ਰਿਬਨ ਮਾਈਕ੍ਰੋਫੋਨ
পটি সংযোগকারী,ਰਿਬਨ ਕੁਨੈਕਟਰ
রিচার্ডসন সমীকরণ,ਰਿਚਰਡਸਨ ਸਮੀਕਰਨ
ঢালু তরঙ্গ ফালা,ਛੱਲੀ ਲਹਿਰ ਪੱਟੀ
রিগ,ਰਿਗ
ঘড়ির কাঁটার নিয়ম,ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ ਨਿਯਮ
দক্ষিণ স্থানচ্যুতি রেজিস্টার,ਦੱਖਣ-ਵਿਸਥਾਪਨ ਰਜਿਸਟਰ
ঘড়ির কাঁটার দিকে মেরুকরণ,ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ ਧਰੁਵੀਕਰਨ
রিং কাউন্টার,ਰਿੰਗ ਕਾਊਂਟਰ
রিং চুম্বক,ਰਿੰਗ ਚੁੰਬਕ
রিং টপোগ্রাফি,ਰਿੰਗ ਟੌਪੋਗ੍ਰਾਫੀ
নিনাদ কুন্ডলি,ਨਿਨਾਦ ਕੁੰਡਲੀ
শব্দ প্রবাহ,ਆਵਾਜ਼ ਸਟਰੀਮ
উর্মি ব্যান্ড এক্সটেনশন,urmi ਬੈਂਡ ਐਕਸਟੈਂਸ਼ਨ
শক্তি ক্যালকুলেটর,ਊਰਜਾ ਕੈਲਕੁਲੇਟਰ
উর্মি বাতিল,ਉਰਮੀ ਰੱਦ
উর্মি প্রস্থ,ਉਰਮੀ ਚੌੜਾਈ
ঝুঁকি,ਖਤਰਾ
উত্থানের সময়কাল,ਵਾਧਾ ਦੀ ਮਿਆਦ
উচ্চতা সংবেদনশীলতা,ਉੱਚਾਈ ਸੰਵੇਦਨਸ਼ੀਲਤਾ
ক্রমবর্ধমান কোর,ਵਧ ਰਹੀ ਕੋਰ
RLC ফিল্টার,RLC ਫਿਲਟਰ
বর্গ-গড়-মূল পর্যায়ক্রমে বর্তমান পটেনশিওমিটার,ਵਰਗ-ਮੱਧ-ਜੜ੍ਹ ਬਦਲਵੇਂ ਮੌਜੂਦਾ ਪੋਟੈਂਸ਼ੀਓਮੀਟਰ
স্কয়ার-মিন রুট ডিটেক্টর,ਵਰਗ-ਮਤਲਬ ਰੂਟ ਡਿਟੈਕਟਰ
যন্ত্রমানব নির্মাণ বিদ্যা,ਰੋਬੋਟਿਕਸ
রোচেল লবণ,ਰੋਸ਼ੇਲ ਲੂਣ
অপ্রতিসম অ্যান্টেনা,ਅਜੀਬ ਲੰਬਾਈ ਦਾ ਐਂਟੀਨਾ
উত্থান,ਉਥਾਨ
vellac আবরণ,ਵੇਲਕ ਕੋਟਿੰਗ
ভেলাক টিন স্থানান্তর,ਵੇਲਕ ਟੀਨ ਟ੍ਰਾਂਸਫਰ
বিচ্যুতি ফ্যাক্টর,ਵਿਘਨ ਕਾਰਕ
কক্ষ তাপমাত্রায়,ਕਮਰੇ ਦਾ ਤਾਪਮਾਨ
মূল অবস্থান,ਮੂਲ ਟਿਕਾਣਾ
বিয়োগ এক বর্গমূল,ਘਟਾਓ ਇੱਕ ਵਰਗ ਮੂਲ
বর্গ-মান মূল মান,ਵਰਗ-ਮਤਲਬ ਮੂਲ ਮੁੱਲ
ঘূর্ণায়মান,ਰੋਟੇਸ਼ਨਲ
ঘূর্ণায়মান attenuator,ਰੋਟੇਸ਼ਨਲ attenuator
ঘূর্ণন নির্দেশ,ਰੋਟੇਸ਼ਨਲ ਹਦਾਇਤ
ঘূর্ণনশীল ভেক্টর,ਰੋਟੇਸ਼ਨਲ ਵੈਕਟਰ
কাছাকাছি ত্রুটি,ਨੇੜੇ-ਗਲਤੀ
রাউটার,ਰਾਊਟਰ
রুথ পরীক্ষা,ਰੂਥ ਟੈਸਟ
ruth-harwijs অ্যারে,ruth-harwijs ਐਰੇ
নোমি পরীক্ষা,ਨੋਮੀ ਟੈਸਟ
r- প্যারামিটার,r-ਪੈਰਾਮੀਟਰ
rs-complement (র্যাডিক্স কমপ্লিমেন্ট),rs-ਪੂਰਕ (ਰੇਡੀਕਸ ਪੂਰਕ)
আর এস. ফ্লিপ-ফ্লপ,ਆਰ ਐੱਸ. ਫਲਿਪ ਫਲਾਪ
আরটিডি (রেজিস্ট্যান্স হিট ডিটেক্টর),RTD (ਰੋਧਕ ਹੀਟ ਡਿਟੈਕਟਰ)
রুবি লেজার,ਰੂਬੀ ਲੇਜ਼ਰ
rod-stream,rod-stream
চলে যাও,ਨੱਠ ਗਏ
রাডবার্গের ধ্রুবক,ਰੈਡਬਰਗ ਦਾ ਨਿਰੰਤਰ
rz-কোড,rz-ਕੋਡ
নিরাপদ অঞ্চল,ਸੁਰੱਖਿਅਤ ਜ਼ੋਨ
"নিরাপদ গুণক, নিরাপত্তা সূচক","ਸੁਰੱਖਿਅਤ ਗੁਣਕ, ਸੁਰੱਖਿਆ ਸੂਚਕਾਂਕ"
সেলিনের ফিল্টার,ਸੇਲੀਨ ਦਾ ਫਿਲਟਰ
নমুনা এবং ধরে রাখুন,ਨਮੂਨਾ ਅਤੇ ਹੋਲਡ
নমুনা এবং হোল্ড সার্কিট,ਨਮੂਨਾ ਅਤੇ ਹੋਲਡ ਸਰਕਟ
নমুনা তথ্য,ਨਮੂਨਾ ਡਾਟਾ
নমুনা সিআরও,ਸੈਂਪਲਿੰਗ ਸੀ.ਆਰ.ਓ
স্যাম্পলিং ফাংশন,ਨਮੂਨਾ ਫੰਕਸ਼ਨ
নমুনা অসিলোস্কোপ,ਨਮੂਨਾ ਔਸੀਲੋਸਕੋਪ
নমুনা উপপাদ্য,ਨਮੂਨਾ ਪ੍ਰਮੇਏ
নমুনা ভোল্টমিটার,ਨਮੂਨਾ ਵੋਲਟਮੀਟਰ
স্যাটেলাইট,ਸੈਟੇਲਾਈਟ
স্যাটেলাইট সম্প্রচার,ਸੈਟੇਲਾਈਟ ਪ੍ਰਸਾਰਣ
স্যাটেলাইট যোগাযোগ,ਸੈਟੇਲਾਈਟ ਸੰਚਾਰ
স্যাটেলাইট ট্রান্সমিশন উইন্ডো,ਸੈਟੇਲਾਈਟ ਪ੍ਰਸਾਰਣ ਵਿੰਡੋ
স্যাটেলাইট স্টেশন,ਸੈਟੇਲਾਈਟ ਸਟੇਸ਼ਨ
স্যাটেলাইট টিভি,ਸੈਟੇਲਾਈਟ ਟੀ.ਵੀ
স্যাচুরেটেড যুক্তি,ਸੰਤ੍ਰਿਪਤ ਤਰਕ
স্যাচুরেশন,ਸੰਤ੍ਰਿਪਤਾ
স্যাচুরেশন বিলম্ব,ਸੰਤ੍ਰਿਪਤ ਦੇਰੀ
স্যাচুরেশন ফ্লাক্স ঘনত্ব,ਸੰਤ੍ਰਿਪਤ ਪ੍ਰਵਾਹ ਘਣਤਾ
সম্পৃক্তি বিন্দু,ਸੰਤ੍ਰਿਪਤਾ ਬਿੰਦੂ
স্যাচুরেশন ভোল্টেজ,ਸੰਤ੍ਰਿਪਤਾ ਵੋਲਟੇਜ
অ্যারিড্যান্ট ফিল্টার,ਖੁਸ਼ਕ ਫਿਲਟਰ
ডেন্ট জেনারেটর দেখেছি,ਡੈਂਟ ਜਨਰੇਟਰ ਦੇਖਿਆ
aridanti তরঙ্গ ফর্ম,ਅਰਿਦੰਤੀ ਤਰੰਗ ਰੂਪ
স্কেলার,ਸਕੇਲਰ
স্কেল গুণক,ਸਕੇਲ ਗੁਣਕ
স্ক্যানিং পথ,ਸਕੈਨਿੰਗ ਮਾਰਗ
স্ক্যানার,ਸਕੈਨਰ
স্ক্যানিং,ਸਕੈਨਿੰਗ
বিক্ষিপ্ত সংক্রমণ,ਖਿੰਡੇ ਹੋਏ ਪ੍ਰਸਾਰਣ
বিচ্ছুরণকারী,ਫੈਲਾਉਣ ਵਾਲਾ
পদ্ধতিগত ক্যাপচার,ਯੋਜਨਾਬੱਧ ਕੈਪਚਰ
স্মিথ ট্রিগার,ਸਮਿਥ ਟਰਿੱਗਰ
স্কটকি ডায়োড,ਸਕੌਟਕੀ ਡਾਇਓਡ
প্রশমন প্রতিক্রিয়া,ਘਟਾਉਣ ਦਾ ਜਵਾਬ
ফোলা চেম্বার,ਸੋਜ ਚੈਂਬਰ
scintillating,ਚਮਕਦਾਰ
শ্বাসরোধ,ਦਮ ਘੁੱਟਣਾ
পর্দা প্রদর্শন,ਸਕਰੀਨ ਡਿਸਪਲੇਅ
আবরণ,ਕਵਰ
সিঙ্ক্রোনাস ডায়নামিক RAM (SDRAM),ਸਿੰਕ੍ਰੋਨਸ ਡਾਇਨਾਮਿਕ ਰੈਮ (SDRAM)
সিকাম কোডাক,ਸਿਕਾਮ ਕੋਡਕ
সেক্যান্ট নিয়ম,secant ਨਿਯਮ
দ্বিতীয় অনুমান,ਦੂਜਾ ਅਨੁਮਾਨ
দ্বিতীয় ফাটল,ਦੂਜੀ ਦਰਾੜ
দ্বিতীয় সুরেলা,ਦੂਜਾ ਹਾਰਮੋਨਿਕ
দ্বিতীয় অর্ডার লুপ,ਦੂਜਾ ਆਰਡਰ ਲੂਪ
সেকেন্ডারি সেল,ਸੈਕੰਡਰੀ ਸੈੱਲ
গৌণ নির্গমন,ਸੈਕੰਡਰੀ ਨਿਕਾਸ
