Gujarati,Malayalam
પુનરાવર્તિત કાર્યક્રમ,ആവർത്തന പ്രോഗ്രാം
સંશોધન,ഗവേഷണം
પુનઃસ્થાપિત ચક્ર,ചക്രം പുനഃസ്ഥാപിക്കുക
સ્મારકવાદી,സ്മാരകവാദി
તફાવત,വ്യത്യാസം
સંસાધનો,വിഭവങ്ങൾ
પ્રતિભાવ સમય,പ്രതികരണ സമയം
"1.પુનઃપ્રારંભ કરો, 2.પુનઃપ્રારંભ કરો","1.പുനരാരംഭിക്കുക, 2.പുനരാരംഭിക്കുക"
પુનઃસંગ્રહ,പുനഃസ്ഥാപിക്കൽ
ફરીથી ટ્રેસ,വീണ്ടും കണ്ടെത്തുക
"1. રી-ડિસ્પેચ, 2. રી-કોમ્યુનિકેશન","1. വീണ്ടും അയയ്ക്കൽ, 2. വീണ്ടും ആശയവിനിമയം"
પુન: પ્રાપ્તિ,വീണ്ടെടുക്കൽ
ફરીથી પ્રયત્ન કરો,വീണ്ടും ശ്രമിക്കുക
"1.રીગ્રેશન, 2.રીટર્ન","1.റിഗ്രഷൻ, 2.റിട്ടേൺ"
રીગ્રેસન કોડ,റിഗ്രഷൻ കോഡ്
રીગ્રેસન કી,റിഗ്രഷൻ കീ
ફરીથી વાપરી શકાય તેવા કોડ,വീണ്ടും ഉപയോഗിക്കാവുന്ന കോഡ്
ફરીથી લખી શકાય તેવું,മാറ്റിയെഴുതാവുന്നത്
આરજીબી મોનિટર,rgb മോണിറ്റർ
રિબન,റിബൺ
સત્તાવાર મુદ્દો,ഔദ്യോഗിക പ്രശ്നം
"1.રોબોટ, 2.મેકેનિક, 3.મિકેનિઝમ","1.റോബോട്ട്, 2.മെക്കാനിക്, 3.മെക്കാനിസം"
"1.મિકેનિસ્ટિક સાયન્સ, 2.મિકેનિસ્ટિક એન્થ્રોપોલોજી","1.മെക്കാനിസ്റ്റിക് സയൻസ്, 2.മെക്കാനിസ്റ്റിക് ആന്ത്രോപോളജി"
"મજબૂત, મજબૂત","ശക്തമായ, ശക്തമായ"
ભૂમિકા,പങ്ക്
ફરીથી રોલિંગ,വീണ്ടും ഉരുളുന്നു
સંડોવણી,വിഴുങ്ങൽ
પ્રવાહ,ഒഴുക്ക്
"1. ફક્ત વાંચો મેમરી, 2. ફક્ત વાંચો મેમરી (ROM)","1. റീഡ് ഒൺലി മെമ്മറി, 2. റീഡ് ഒൺലി മെമ്മറി (റോം)"
મૂળ,ഒറിജിനൽ
પિતૃ નિર્દેશિકા,പാരന്റ് ഡയറക്ടറി
અંદાજ ભૂલ,ഏകദേശ പിശക്
"1.રાઉટર, 2.રાઉટર","1. റൂട്ടർ, 2. റൂട്ടർ"
"રૂટીંગ, રૂટીંગ","റൂട്ടിംഗ്, റൂട്ടിംഗ്"
RS232C ઈન્ટરફેસ,RS232C ഇന്റർഫേസ്
RSA એન્ક્રિપ્શન,RSA എൻക്രിപ്ഷൻ
આરટીસી,rtc
કાર્યકારી વિગત કોડિંગ,വർക്ക്‌സ്‌പേസ് കോഡിംഗ്
કાર્યકાળ,കാലാവധി
રનટાઈમ ભૂલ,റൺടൈം പിശക്
"1. નમૂના, 2. નમૂના","1. സാമ്പിൾ, 2. സാമ്പിൾ"
નમૂના,സാമ്പിൾ
"1.ઉપગ્રહ, 2.ઉપગ્રહ","1.ഉപഗ്രഹം, 2.ഉപഗ്രഹം"
સંતૃપ્તિ,സാച്ചുറേഷൻ
સાચવો,രക്ഷിക്കും
"1. માપનીયતા, 2. માપનીયતા","1. സ്കേലബിളിറ്റി, 2. സ്കേലബിളിറ്റി"
સ્કેલર,സ്കെയിലർ
સ્કેનિંગ,സ്കാനിംഗ്
લેન્ડસ્કેપ,ഭൂപ്രകൃതി
શેડ્યૂલર,ഷെഡ്യൂളർ
સ્ક્રીન પ્રતિબિંબ પ્રોજેક્ટર,സ്ക്രീൻ പ്രതിഫലനം പ്രൊജക്ടർ
સ્ક્રિપ્ટ,സ്ക്രിപ്റ്റ്
સ્ક્રિપ્ટીંગ ભાષા,സ്ക്രിപ്റ്റിംഗ് ഭാഷ
"1.કોઇલ, 2.સ્ક્રોલ","1.കോയിൽ, 2.സ്ക്രോൾ"
સિંક્રનસ ડેટા લિંક કંટ્રોલ (SDLC),സിൻക്രണസ് ഡാറ്റ ലിങ്ക് കൺട്രോൾ (SDLC)
"1.શોધ, 2.શોધ","1.പര്യവേക്ഷണം, 2.കണ്ടെത്തൽ"
શોધ એન્જિન,തിരയല് യന്ത്രം
શોધ વૃક્ષ,തിരയൽ വൃക്ഷം
"1.અન્વેષણ કરો, 2.શોધો","1.പര്യവേക്ഷണം, 2.കണ്ടെത്തുക"
ગૌણ,സെക്കൻഡറി
"1.સેક્ટર, 2.સેક્ટર","1.സെക്ടർ, 2.സെക്ടർ"
સુરક્ષા નીતિ,സുരക്ഷാ നയം
શોધ શબ્દ,അന്വേഷണ പദം
"1.વિભાગ, 2.વિભાગ","1.വിഭാഗം, 2.വിഭാഗം"
"1. વિભાજન, 2. વિભાજન","1. വിഘടനം, 2. വിഭജനം"
પસંદગી વર્ગીકરણ,തിരഞ്ഞെടുക്കൽ അടുക്കൽ
"1.સ્વતઃપૂર્ણ, 2.સ્વતઃપૂર્ણ","1.ഓട്ടോകംപ്ലീറ്റ്, 2.ഓട്ടോകംപ്ലീറ്റ്"
"1.અર્થશાસ્ત્ર, 2.અર્થશાસ્ત્ર","1.സെമാന്റിക്സ്, 2.സെമാന്റിക്സ്"
સેમાફોર,സെമാഫോർ
સેમિકન્ડક્ટર,അർദ്ധചാലകം
કાલ્પનિક વેબ,ഫാന്റസി വെബ്
અનુક્રમિક ઍક્સેસ પદ્ધતિ,തുടർച്ചയായ ആക്സസ് രീതി
ક્રમિક,തുടർച്ചയായി
સીરીયલ,സീരിയൽ
"1.સર્વર, 2.સર્વર","1.സെർവർ, 2.സെർവർ"
સર્વર ક્રેશ,സെർവർ ക്രാഷ്
સર્વર લાઇસન્સ,സെർവർ ലൈസൻസ്
સર્વો ગુણક,സെർവോ മൾട്ടിപ്ലയർ
નો સમૂહ,കൂട്ടം
ઉલ્લેખિત બિંદુ,നിർദ്ദിഷ്ട പോയിന്റ്
મેનેજમેન્ટ,മാനേജ്മെന്റ്
પડછાયો,നിഴൽ
સિનેમેટોગ્રાફી,ഛായാഗ്രഹണം
ભૂત,പ്രേതം
ફાઈલ શેર કરો,ഫയൽ പങ്കിടുക
વહેંચાયેલ ઍક્સેસ,പങ്കിട്ട ആക്സസ്
શેરિંગ,പങ്കുവയ്ക്കുന്നു
"1. કૌંસ, 2. આર્મર, 3. શેલ, 4. શેલ","1. ബ്രാക്കറ്റുകൾ, 2. കവചം, 3. ഷെൽ, 4. ഷെൽ"
વિસ્થાપન પ્રતીક,സ്ഥാനചലന ചിഹ്നം
ટૂંકો રસ્તો,ചെറിയ പാത
ટૂંકી સૂચના,ഹ്രസ്വ നിർദ്ദേശം
ભાઈ,സഹോദരൻ
"1. આડઅસર, 2. કાઉન્ટર ઇફેક્ટ","1. പാർശ്വഫലങ്ങൾ, 2. എതിർ പ്രഭാവം"
સાઇન બીટ,സൈൻ ബിറ്റ്
સિગ્નલ,സിഗ്നൽ
સિગ્નલ પ્રોસેસિંગ,സിഗ്നൽ പ്രോസസ്സിംഗ്
નોટેશન,നൊട്ടേഷൻ
"1.સિગ્નલ-સાઉન્ડ રેશિયો, 2.સિગ્નલ-અવાજ રેશિયો","1.സിഗ്നൽ-ശബ്ദ അനുപാതം, 2.സിഗ്നൽ-ശബ്ദ അനുപാതം"
"1.સહી, 2. સહી","1.ഒപ്പ്, 2. ഒപ്പ്"
માર્કર ટેસ્ટ,മാർക്കർ ടെസ്റ്റ്
નોંધપાત્ર ગુણ,കാര്യമായ മാർക്ക്
સિલિકોન ચિપ,സിലിക്കൺ ചിപ്പ്
સિમ્પલ મેઇલ ટ્રાન્સફર પ્રોટોકોલ (SMTP),ലളിതമായ മെയിൽ ട്രാൻസ്ഫർ പ്രോട്ടോക്കോൾ (SMTP)
એકલુ,സിംഗിൾ
"1. એક સિગ્નલિંગ નોડ, 2. સિમ્પ્લેક્સ નોડ","1. ഒരു സിഗ്നലിംഗ് നോഡ്, 2. സിംപ്ലക്സ് നോഡ്"
સિમ્યુલેશન,അനുകരണം
અનુકરણ કરનાર,അനുകരിക്കുന്നവൻ
"1. એકસાથે, 2. એક સાથે","1.ഒരേസമയം, 2.സിൻക്രണസ്"
એક સાથે પ્રક્રિયા,ഒരേസമയം പ്രോസസ്സിംഗ്
સોલો,സോളോ
"1.સાઇટ લાઇસન્સ, 2.સાઇટ લાઇસન્સ","1.സൈറ്റ് ലൈസൻസ്, 2.സൈറ്റ് ലൈസൻസ്"
"1. કદ, 2. કદ","1.വലിപ്പം, 2.വലിപ്പം"
માપ,അളവ്
"1. ચિત્ર, 2. ચિત્ર","1. ചിത്രീകരണം, 2. ചിത്രീകരണം"
પ્લુટી,പ്ലൂട്ടി
"1.પ્લુતિ, 2.પ્લુતિકરણ","1.പ്ലൂട്ടി, 2.പ്ലൂട്ടിക്കാരൻ"
"1.સ્લેશ, 2.કટ","1.വെട്ടുക, 2.മുറിക്കുക"
કમ્પ્યુટર હેઠળ,കമ്പ്യൂട്ടറിന് കീഴിൽ
સાપ વિન્ડો પ્રોટોકોલ,പാമ്പ് വിൻഡോ പ്രോട്ടോക്കോൾ
"1. બાદબાકી, 2. શરણાગતિ","1. ഒഴിവാക്കൽ, 2. കീഴടങ്ങൽ"
સ્લોટ,സ്ലോട്ട്
SCSI (SCSI),SCSI (SCSI)
સ્માર્ટ કાર્ડ,സ്മാർട്ട് കാർഡ്
ગોકળગાય મેલ,സ്നൈൽ മെയിൽ
સ્નેપશોટ,സ്നാപ്പ്ഷോട്ട്
"1.સોફ્ટ કોમ્પ્યુટેશન, 2.સોફ્ટ કોમ્પ્યુટેશન","1.സോഫ്റ്റ് കമ്പ്യൂട്ടിംഗ്, 2.സോഫ്റ്റ് കമ്പ്യൂട്ടിംഗ്"
સોફ્ટ કોપી,സോഫ്റ്റ് കോപ്പി
સરળ ફોન્ટ,എളുപ്പമുള്ള ഫോണ്ട്
સોફ્ટવેર,സോഫ്റ്റ്വെയർ
સોફ્ટવેર એન્જિનિયરિંગ,സോഫ്റ്റ്വെയർ എഞ്ചിനീയറിംഗ്
સોફ્ટવેર લાઇસન્સ,സോഫ്റ്റ്വെയർ ലൈസൻസ്
સોફ્ટવેર ચાંચિયાગીરી,സോഫ്റ്റ്‌വെയർ പൈറസി
સ્પેક્ટ્રમ,സ്പെക്ട്രം
"1.સ્ક્રુ, 2.સર્પાકાર","1.സ്ക്രൂ, 2.സർപ്പിള"
"1.વિગતવાર શીટ, 2.સ્પ્રેડશીટ","1.വിശദാംശ ഷീറ്റ്, 2.സ്പ്രെഡ്ഷീറ്റ്"
ધોરણ,സ്റ്റാൻഡേർഡ്
સ્ટાન્ડર્ડ જનરલાઇઝ્ડ માર્કઅપ લેંગ્વેજ (SGML),സ്റ്റാൻഡേർഡ് ജനറലൈസ്ഡ് മാർക്ക്അപ്പ് ലാംഗ്വേജ് (SGML)
માનકીકરણ,സ്റ്റാൻഡേർഡൈസേഷൻ
રાહ સમય,കാത്തിരിപ്പ് സമയം
તારક લેન,താരക് ലാൻ
તારાની સ્થિતિ,നക്ഷത്ര സ്ഥാനം
થોડી શરૂઆત,ആരംഭിക്കുന്ന ബിറ്റ്
"1. અભાવ, 2. અછત, 3. અછતની કટોકટી","1. അഭാവം, 2. ക്ഷാമം, 3. ക്ഷാമം പ്രതിസന്ധി"
"1.સ્ટેટિક મેમરી, 2.સ્ટેટિક મેમરી","1. സ്റ്റാറ്റിക് മെമ്മറി, 2. സ്റ്റാറ്റിക് മെമ്മറി"
સ્થિતિ ચેનલ,സ്റ്റാറ്റസ് ചാനൽ
"1.સ્ટેપ સાઈઝ, 2.સ્ટેપ ડાયમેન્શન્સ","1. സ്റ്റെപ്പ് സൈസ്, 2. സ്റ്റെപ്പ് അളവുകൾ"
થોભો અને પ્રોટોકોલ રાહ જુઓ,താൽക്കാലികമായി നിർത്തി കാത്തിരിക്കുക പ്രോട്ടോക്കോൾ
બ્રેક કોડ,ബ്രേക്ക് കോഡ്
થોભો કી,താൽക്കാലികമായി നിർത്തുക
સંગ્રહક્ષમતા,സംഭരണശേഷി
સંગ્રહિત કાર્યક્રમ,സംഭരിച്ച പ്രോഗ്രാം
શ્રેણી ડેટા,പരമ്പര ഡാറ്റ
"1.સ્ટ્રક્ચર્ડ એન્કોડિંગ, 2.સ્ટ્રક્ચર્ડ કોડિંગ","1. ഘടനാപരമായ എൻകോഡിംഗ്, 2. ഘടനാപരമായ കോഡിംഗ്"
સ્ટ્રક્ચર્ડ ક્વેરી લેંગ્વેજ (SQL),ഘടനാപരമായ അന്വേഷണ ഭാഷ (SQL)
"1. બ્રોશર શીટ, 2. શૈલી પત્ર","1. ബ്രോഷർ ഷീറ്റ്, 2. ശൈലി അക്ഷരം"
સબ-ડિરેક્ટરી,ഉപ ഡയറക്ടറി
"1.સબનેટ, 2.સબનેટ","1.സബ്നെറ്റ്, 2.സബ്നെറ്റ്"
ઉપવૃક્ષ,ഉപവൃക്ഷം
"1.સારાંશ, 2.સારાંશ","1. ചുരുക്കെഴുത്ത്, 2. ചുരുക്കെഴുത്ത്"
"1. સુપર કોમ્પ્યુટર, 2. સુપર કોમ્પ્યુટર","1. സൂപ്പർ കമ്പ്യൂട്ടർ, 2. സൂപ്പർ കമ്പ്യൂട്ടർ"
"1.સુપર કોમ્પ્યુટેશન, 2.સુપર કોમ્પ્યુટેશન","1.സൂപ്പർ കമ്പ്യൂട്ടേഷൻ, 2.സൂപ്പർ കമ്പ്യൂട്ടേഷൻ"
કી કી,കീ കീ
ટોચના વપરાશકર્તા,മുൻനിര ഉപയോക്താവ്
નિરીક્ષણ કરેલ શિક્ષણ,മേൽനോട്ടത്തിലുള്ള പഠനം
સહાયક ચિપ,സഹായ ചിപ്പ്
ચોખ્ખો તફાવત,നെറ്റ് വേരിയൻസ്
"1.નેટ ભિન્નતા, 2.વિભાગ, 3.સુરફાન","1.നെറ്റ് വേരിയൻസ്, 2.സെക്ഷൻ, 3.സർഫാൻ"
સ્વેપ,സ്വാപ്പ്
અંદરનું,ഇൻബൗണ്ട്
પ્રવાહ,ഒഴുക്ക്
અદલાબદલી,കൈമാറ്റം
"1.સ્વિચ્ડ નેટવર્ક,2. સ્વિચ કરેલ નેટવર્ક","1. സ്വിച്ച്ഡ് നെറ്റ്‌വർക്ക്, 2. നെറ്റ്‌വർക്ക് മാറ്റി"
સ્વિચિંગ,സ്വിച്ചിംഗ്
સ્વિચિંગ સિદ્ધાંત,സ്വിച്ചിംഗ് തത്വം
સાંકેતિક પ્રોગ્રામિંગ,പ്രതീകാത്മക പ്രോഗ്രാമിംഗ്
સુમેળ,സമന്വയം
સિંક્રોનાઇઝર,സിൻക്രൊണൈസർ
સિંક્રનસ,സിൻക്രണസ്
સિંક્રનસ ન્યુમેરિક હાયરાર્કી (SDH),സിൻക്രണസ് ന്യൂമറിക് ശ്രേണി (SDH)
વાક્ય વિશ્લેષણ,വാക്യ വിശകലനം
સિસ્ટમ વિશ્લેષણ,സിസ്റ്റം വിശകലനം
સિસ્ટમ એન્જિનિયરિંગ,സിസ്റ്റം എഞ്ചിനീയറിംഗ്
"1. સિસ્ટમ બ્રેકર, 2. સિસ્ટમ હેકર","1. സിസ്റ്റം ബ്രേക്കർ, 2. സിസ്റ്റം ഹാക്കർ"
સિસ્ટમ ઇન્ટિગ્રેટર,സിസ്റ്റം ഇന്റഗ്രേറ്റർ
સિસ્ટમ લોગ,സിസ്റ്റം ലോഗ്
સિસ્ટમ કવર,സിസ്റ്റം കവർ
સિસ્ટમ નેટવર્ક માળખું (SNA),സിസ്റ്റം നെറ്റ്‌വർക്ക് ഘടന (SNA)
"1. સિસ્ટમ પ્રોગ્રામર, 2. સિસ્ટમ પ્રોગ્રામર","1. സിസ്റ്റം പ്രോഗ്രാമർ, 2. സിസ്റ്റം പ്രോഗ്രാമർ"
"1. સિસ્ટમ પુનઃપ્રારંભ, 2. સિસ્ટમ પુનઃપ્રારંભ","1. സിസ്റ്റം പുനരാരംഭിക്കൽ, 2. സിസ്റ്റം പുനരാരംഭിക്കൽ"
સિસ્ટમ સમાપ્તિ,സിസ്റ്റം അവസാനിപ്പിക്കൽ
સિસ્ટમ પરીક્ષણ,സിസ്റ്റം ടെസ്റ്റ്
સિસ્ટમ ઉપયોગિતા,സിസ്റ്റം യൂട്ടിലിറ്റി
"1. પદ્ધતિસરનો કોડ, 2. પદ્ધતિસરનો કોડ","1. സിസ്റ്റമാറ്റിക് കോഡ്, 2. സിസ്റ്റമാറ്റിക് കോഡ്"
ટેબ આદેશ,ടാബ് കമാൻഡ്
અનુસૂચિ,പട്ടിക
ટેબ્યુલર વિહંગાવલોકન,പട്ടിക അവലോകനം
ટેબલ જગ્યા,മേശ സ്ഥലം
તકતી,ശിലാഫലകം
"1.ટેબ્યુલર, 2.એરે એરે","1.ടേബിൾ, 2.അറേ അറേ"
ટેબ્યુલેશન કાર્ય,ടാബുലേഷൻ പ്രവർത്തനം
"1. ચિહ્નિત આર્કિટેક્ચર, 2. ચિહ્નિત માળખું","1. അടയാളപ്പെടുത്തിയ വാസ്തുവിദ്യ, 2. അടയാളപ്പെടുത്തിയ ഘടന"
ચિહ્નિત છબી ફાઇલ ફોર્મ (ટિફ),അടയാളപ്പെടുത്തിയ ഇമേജ് ഫയൽ ഫോം (TIFF)
ટેન્ડમ સિસ્ટમ,ടാൻഡം സിസ്റ്റം
ટેપ ઘનતા,ടേപ്പ് സാന്ദ്രത
ટેપ કવર,ടേപ്പ് കവർ
ટાર ફાઇલ,ടാർ ഫയൽ
કામ,ജോലി
કાર્ય માર્ગદર્શિકા,ജോലി ഗൈഡ്
કાર્ય અનુસૂચિ,ടാസ്ക് ഷെഡ്യൂളർ
ટ્રાન્સમિશન કંટ્રોલ પ્રોટોકોલ/ઇન્ટરનેટ પ્રોટોકોલ (TCP/IP),ട്രാൻസ്മിഷൻ കൺട്രോൾ പ്രോട്ടോക്കോൾ/ഇന്റർനെറ്റ് പ്രോട്ടോക്കോൾ (TCP/IP)
કટીંગ કામગીરી,മുറിക്കൽ പ്രവർത്തനം
દૂરસંચાર,ടെലികമ്മ്യൂണിക്കേഷൻസ്
દૂરસંચાર,ടെലികമ്മ്യൂണിക്കേഷൻസ്
ટેલિકોમ,ടെലികോം
ટેલીકોન્ફરન્સ,ടെലികോൺഫറൻസ്
"1. ટેલિગ્રાફ, 2. ટેલિગ્રાફી","1. ടെലിഗ്രാഫ്, 2. ടെലിഗ്രാഫി"
"1. ટેલિમીટર, 2. ટેલિમેટ્રી","1. ടെലിമീറ്റർ, 2. ടെലിമെട്രി"
"1.ટેલિફોન, 2.ટેલિફોન","1.ടെലിഫോൺ, 2.ടെലിഫോൺ"
ટેલિફોનિક,ടെലിഫോണ്
"1.ટેલિપ્રિંટર, 2.ટેલિપ્રિંટર","1.ടെലിപ്രിൻറർ, 2.ടെലിപ്രിൻറർ"
ટેલીપ્રોસેસિંગ,ടെലിപ്രോസസിംഗ്
"1. દૂરદર્શન, 2. ટેલિવિઝન, 3. દૂરદર્શન","1. ദൂരദർശൻ, 2. ടെലിവിഷൻ, 3. ദൂരദർശൻ"
ટેલેક્સ,ടെലക്സ്
"1.ટ્રેપ દૂર, 2.ટેલનેટ","1.ട്രാപ്പ് എവേ, 2.ടെൽനെറ്റ്"
"1.ગરમી, 3.તાપમાન","1.ചൂട്, 3.താപനില"
"1.આકારની પ્લેટ, 2.ટેમ્પલેટ, 3.રુપડા","1. ഷേപ്പ് പ്ലേറ്റ്, 2. ടെംപ്ലേറ്റ്, 3. രൂപ"
દસનું પૂરક,പത്തിന്റെ പൂരകം
ટેરા બાઈટ,ടെറാ ബൈറ്റ്
ટેરા ફોલોપ્સ,ടെറ ഫാലോപ്സ്
"1.એન્ડ પોઇન્ટર, 2.ટર્મિનલ કર્સર","1.എൻഡ് പോയിന്റർ, 2.ടെർമിനൽ കഴ്സർ"
"1.એન્ડ નોડ, 2.ટર્મિનલ નોડ","1.എൻഡ് നോഡ്, 2. ടെർമിനൽ നോഡ്"
ટર્મિનલ વિન્ડો,ടെർമിനൽ വിൻഡോ
અંત,അവസാനിക്കുന്നു
ટ્રાઇ-બેઝ,ട്രൈ-ബേസ്
ત્રણ આધાર કામગીરી,മൂന്ന് അടിസ്ഥാന പ്രവർത്തനം
પરીક્ષણ,ടെസ്റ്റിംഗ്
પરીક્ષણ કવરેજ,ടെസ്റ്റ് കവറേജ്
પરીક્ષણ અમલ,ടെസ്റ്റ് എക്സിക്യൂഷൻ
ટેસ્ટ ડેટા,ടെസ്റ്റ് ഡാറ്റ
"1.ટેક્સ્ટ, 2. અભ્યાસ સામગ્રી","1. വാചകം, 2. പഠന മെറ്റീരിയൽ"
ટેક્સ્ટ બોક્સ,ടെക്സ്റ്റ് ബോക്സ്
ટેક્સ્ટ કર્સર,ടെക്സ്റ്റ് കഴ്സർ
ટેક્સ્ટ એડિટર,ടെക്സ്റ്റ് എഡിറ്റർ
ટેક્સ્ટ ફાઇલ,ടെക്സ്റ്റ് ഫയൽ
અભ્યાસક્રમ,പാഠ്യപദ്ധതി
ટેક્સ્ટ પ્રોસેસિંગ,ടെക്സ്റ്റ് പ്രോസസ്സിംഗ്
સ્પીચ-ટેક્સ્ટ (TTS),സംഭാഷണ-വാചകം (TTS)
ટેક્સચર મેપિંગ,ടെക്സ്ചർ മാപ്പിംഗ്
"1.T ફ્લિપ ફ્લોપ, 2.T-બિનોમીટર","1.T ഫ്ലിപ്പ് ഫ്ലോപ്പ്, 2.T-ബിനോമീറ്റർ"
થર્મલ સીલર,താപ മുദ്ര താപ
"1.પ્રિંટર પાતળી ફિલ્મ મેમરી, 2.પાતળી ફિલ્મ મેમરી","1.പ്രിൻറർ തിൻ ഫിലിം മെമ്മറി, 2.തിൻ ഫിലിം മെമ്മറി"
(TFT) પાતળા ફિલ્મ ટ્રાંઝિસ્ટર (TFT),(TFT) തിൻ ഫിലിം ട്രാൻസിസ്റ്റർ (TFT)
"1.જેમિંગ, 2.હેશિંગ","1.ജെമിംഗ്, 2.ഹാഷിംഗ്"
દોરાની બંગડી,ത്രെഡ് വള
થ્રેડીંગ,ത്രെഡിംഗ്
"1.ત્રિપક્ષીય નેટવર્ક, 2.ત્રિપક્ષીય નેટવર્ક","1.ത്രിരാഷ്ട്ര ശൃംഖല, 2.ത്രിരാഷ്ട്ര ശൃംഖല"
પ્રવાહ ક્ષમતા,ഒഴുക്ക് ശേഷി
સમયની જટિલતા,സമയ സങ്കീർണ്ണത
ટાઈમ ડિવિઝન મલ્ટિપ્લેક્સીંગ (TDM),ടൈം ഡിവിഷൻ മൾട്ടിപ്ലെക്സിംഗ് (ടിഡിഎം)
સમય ફ્રેમ,ടൈം ഫ്രെയിം
તે જ સમયે,അതേ സമയം തന്നെ
"1. કૉલ મશીન, 2. કૉલ મશીન, 3. ટાઈમ મશીન","1. കോൾ മെഷീൻ, 2. കോൾ മെഷീൻ, 3. ടൈം മെഷീൻ"
સમય પુરો,സമയം കഴിഞ്ഞു
"1.કૉલોકેશન, 2.Cal ક્વોન્ટાઇઝેશન","1.കലോക്കേഷൻ, 2.കാൽ ക്വാണ്ടൈസേഷൻ"
સમય શ્રેણી,സമയ പരമ്പര
"1. સમય વિભાજન, 2. સમય વહેંચણી","1. സമയ വിഭജനം, 2. സമയം പങ്കിടൽ"
સમય શેરિંગ સિસ્ટમ,സമയം പങ്കിടൽ സംവിധാനം
કૉલ પગલું,കോൾ സ്റ്റെപ്പ്
સમય રેખાકૃતિ,സമയ ഡയഗ്രം
પાત્ર,സ്വഭാവം
ટૉગલ,ടോഗിൾ ചെയ്യുക
ટૉગલ ચાલ,ടോഗിൾ നീക്കം
"1.પ્રતીક, 2.ટોકન","1.ചിഹ്നം, 2.ടോക്കൺ"
ટોકન બસ,ടോക്കൺ ബസ്
ટોકન બસ,ടോക്കൺ ബസ്
ટોકન બસ નેટવર્ક,ടോക്കൺ ബസ് ശൃംഖല
"1. સિમ્બોલ રિંગ, 2. સિમ્બોલ રિંગ","1. ചിഹ്ന മോതിരം, 2. ചിഹ്ന മോതിരം"
ટોકન વાટાઘાટો,ടോക്കൺ ചർച്ചകൾ
"1.ટૂલ્સ, 2.ટૂલ્સ","1.ഉപകരണങ്ങൾ, 2.ഉപകരണങ്ങൾ"
ટોચનો પગ,മുകളിലെ കാൽ
ટોચના પગની ડિઝાઇન,മുകളിൽ കാൽ ഡിസൈൻ
"1. નેઇલ રિજ કન્ફિગરેશન, 2. નીચે ખેંચો","1. നെയിൽ റിഡ്ജ് കോൺഫിഗറേഷൻ, 2. താഴേക്ക് വലിക്കുക"
"1. સ્થાન, 2. સ્થાન વિજ્ઞાન","1. സ്ഥാനം, 2. ലൊക്കേഷൻ സയൻസ്"
ટચ પેડ્સ,ടച്ച് പാഡുകൾ
ટચ સ્ક્રીન,ടച്ച് സ്ക്രീൻ
"1.માર્ક, 2.માર્ક, 3.ટ્રેસિંગ","1.മാർക്ക്, 2.മാർക്ക്, 3.ട്രേസിംഗ്"
ટ્રેસીંગ,കണ്ടെത്തൽ
"1.વે, 2.પાથ, 3.લીક","1.വഴി, 2.പാത, 3.ചോർച്ച"
"1.ટ્રેક ડિસ્ક, 2.પાથ ડિસ્ક","1.ട്രാക്ക് ഡിസ്ക്, 2.പാത്ത് ഡിസ്ക്"
પાથ ટેપ,പാത്ത് ടേപ്പ്
"1.અનુસરો, 2.અનુસરો","1. പിന്തുടരുക, 2. പിന്തുടരുക"
"1. અનુસરો, 2. અનુસરો","1. പിന്തുടരുക, 2. പിന്തുടരുക"
માર્ગ,പാത
"1.ટ્રાન્ઝેક્શન, 2.ડીલ, 3.ટ્રાન્ઝેક્શન, 4.એક્સચેન્જ","1. ഇടപാട്, 2. ഇടപാട്, 3. ഇടപാട്, 4. കൈമാറ്റം"
"1. ડીલ ફાઇલ, 2. એક્ટિવિટી ફાઇલ","1. ഡീൽ ഫയൽ, 2. ആക്റ്റിവിറ്റി ഫയൽ"
"1.ટ્રાન્ઝેક્શન ડોક્યુમેન્ટ, 2.ટ્રાન્ઝેક્શન લોગ","1. ഇടപാട് രേഖ, 2. ഇടപാട് ലോഗ്"
"1. ટ્રાંસ્ક્રાઇબ કરો, 2. લિવ્યંતરણ કરો","1. ട്രാൻസ്ക്രൈബ്, 2. ലിപ്യന്തരണം"
ટ્રાન્સડ્યુસર,ട്രാൻസ്ഡ്യൂസർ
ટ્રાન્સફર દર,കൈമാറ്റ നിരക്ക്
ટ્રાન્સફર સમય,കൈമാറ്റ സമയം
રૂપાંતર,പരിവർത്തനം
ક્ષણિક ભૂલ,ക്ഷണികമായ പിശക്
સંક્રમણ સમયગાળો,പരിവർത്തന കാലയളവ്
"1. સંક્રમણ, 2. અયનકાળ","1. സംക്രമണം, 2. സോളിസ്റ്റിസ്"
સાંસર્ગિક,പകരുന്ന
સંક્રમિત,അണുബാധയുണ്ടായി
"1.અનુવાદ, 2.અનુવાદ, 3.અર્થઘટન","1.വിവർത്തനം, 2.വിവർത്തനം, 3.വ്യാഖ്യാനം"
"1. ટ્રાન્સમિશન, ટ્રાન્સમિટ, 2. ટ્રાન્સમિટ","1. ട്രാൻസ്മിഷൻ, ട്രാൻസ്മിറ്റ്, 2. ട്രാൻസ്മിറ്റ്"
કોમ્યુનિકેશન કંટ્રોલ પ્રોટોકોલ (TCP),കമ്മ്യൂണിക്കേഷൻ കൺട്രോൾ പ്രോട്ടോക്കോൾ (TCP)
