Hindi,Tamil
"1.सार्वजनिक डॉमेन,2.सार्वजनिक प्रक्षेत्र","1.பொது டொமைன், 2.பொது டொமைன்"
सार्वजनिक कुंजी गूढलेखन,பொது விசை குறியாக்கம்
स्पंद,துடிப்பு
स्पंद कोड मॉडुलन,துடிப்பு குறியீடு பண்பேற்றம்
पल्स डिजीटल माडुलेशन (पी डी एम),பல்ஸ் டிஜிட்டல் மாடுலேஷன் (PDM)
स्पंदावली,ஸ்பந்தாவளி
विराम चिन्ह,நிறுத்தற்குறி
"दाब, भरण","அழுத்தம், நிரப்பு"
अधोभरण ऑटोमेटा,ஆட்டோமேட்டாவைப் பதிவிறக்கவும்
ऊर्ध्वभरण सूची,செங்குத்து பட்டியல்
चतुर्घनत्व,நால்வகை
"1.अर्हता, 2.योग्यता","1.தகுதி, 2.தகுதி"
परिमाणक,அளவி
क्वांटीकृत करना,அளவிட
क्वाटीकारक,அளவுகோல்
क्वांटम,குவாண்டம்
क्वांटम कालद,குவாண்டம் கடிகாரம்
"1.क्वांटम कप्युटन, 2.क्वांटम अभिकलन","1.குவாண்டம் கபுடான், 2.குவாண்டம் கம்ப்யூட்டேஷன்"
उदाहरणगत पृच्छा,உதாரண வினவல்
"1.पूछताछ, 2.पृच्छा","1. விசாரணை, 2. விசாரணை"
पृच्छा भाषा,கேள்வி மொழி
पृच्छा प्रक्रमण,வினவல் செயலாக்கம்
पंक्ति,வரிசை
पंक्ति प्रबंधन,வரிசை மேலாண்மை
पंक्ति पंजी,வரிசை பதிவு
"1.पंक्ति नेटवर्क, 2.पंक्ति जालक्रम","1. வரிசை நெட்வொர்க், 2. வரிசை நெட்வொர்க்"
पंक्ति सिद्धांत,வரிசை கோட்பாடு
द्रुत अभिगम स्मृति,விரைவான அணுகல் நினைவகம்
भागफल,அளவுகோல்
रेडियो आवृत्ति व्यतिकरण (आर एफ आई),ரேடியோ அலைவரிசை குறுக்கீடு (RFI)
मूलांक,ரேடிக்ஸ்
यादृच्छिक अभिगम कंप्यूटर उपस्कर (आर ए सी ई),சீரற்ற அணுகல் கணினி உபகரணங்கள் (RACE)
यादृच्छिक अभिगम मेमोरी (रैम),சீரற்ற அணுகல் நினைவகம் (RAM)
यादृच्छिक क्रमवीक्षण,சீரற்ற ஸ்கேனிங்
"1.रैस्टर, 2.रेखापुंज","1.ராஸ்டர், 2.ராஸ்டர்"
रैस्टर क्रमवीक्षण,ராஸ்டர் ஸ்கேனிங்
पुन:अभियांत्रिकी,மறு பொறியியல்
पुनर्वर्धन,புத்துயிர் பெறுதல்
"1.अभिगम्यता, 2.गम्यता","1. அணுகல், 2. அணுகல்"
पठन,வாசிப்பு
पठन शीर्ष,படிக்கும் தலை
"1.केवल पठनीय, 2.पठन मात्र","1. படிக்க மட்டும், 2. படிக்க மட்டும்"
"1.पठन मात्र स्मृति, 2.पठन मात्र मेमोरी","1. படிக்க மட்டும் நினைவகம், 2. படிக்க மட்டும் நினைவகம்"
पठन लेखन शीर्ष,படிக்கும் எழுத்து தலை
"1.पठन चक्र, 2.लेखन चक्र","1. வாசிப்பு சுழற்சி, 2. எழுதும் சுழற்சி"
"1.पठन चक्र, 2.लेखन शीर्ष","1. வாசிப்பு சுழற்சி, 2. எழுதும் தலை"
"1.मेमोर्य्पठन, 2.लेखन स्मृति","1. வாசிப்பு நினைவகம், 2. எழுதும் நினைவகம்"
पाठक,வாசகர்
"पठन, पाठन","வாசிப்பு, வாசிப்பு"
"1.रीड आउट, 2.पठनोत्तर","1.வாசிப்பு, 2.பின் வாசிப்பு"
तिमेवास्तविक काल,உண்மையான நேரம்
"1.सद्य अनुक्रिया प्रक्रमण,2.तुरंत अनुक्रिया प्रक्रमण","1. விரைவான பதில் செயலாக்கம், 2. உடனடி பதில் செயலாக்கம்"
अभिग्राही,பெறுபவர்
अभिज्ञान तर्क,அங்கீகார தர்க்கம்
पुन: क्रमादेश अंतरण,மறு நிரலாக்க பரிமாற்றம்
अभिलेख,பதிவு
"1.अभिलेखी शीर्ष, 2.रिकार्डिंग हेड","1. ரெக்கார்டிங் ஹெட், 2. ரெக்கார்டிங் ஹெட்"
सुधार योग्य त्रुटि,சரிசெய்யக்கூடிய பிழை
पूर्ति,பூர்த்தி
पुनरावर्तन प्रमेय,மறுநிகழ்வு தேற்றம்
पुनरावर्तन,மீள் சுழற்சி
पुनरावर्ती फलन,சுழல் செயல்பாடு
लघुकृत अनुदेश समुच्चय कंप्यूटर (रिसक),மினியேட்டரைஸ்டு இன்ஸ்ட்ரக்ஷன் செட் கம்ப்யூட்டர் (RISC)
अतिरेकता,பணிநீக்கம்
"1.स्वतंत्र चक्रिका, 2.डिस्कों की अतिरिक्त सरणी (रेड)","1.சுதந்திர வட்டு, 2.வட்டுகளின் கூடுதல் வரிசை (சிவப்பு)"
पुन:प्रवेशी,மறு நுழைவு
पुन:प्रवेशी कूट,மறு நுழைவு குறியீடு
संदर्भ,குறிப்பு
संदर्भिक समग्रता,மேற்கோளிட்ட நேர்மை
परावर्तकता,பிரதிபலிப்பு
परावर्तन,பிரதிபலிப்பு
अपवर्तन,ஒளிவிலகல்
पुनश्चर्या,புத்துணர்ச்சி
पुनर्जनन,மீளுருவாக்கம்
पंजी,பதிவு
नियमित व्याकरण,வழக்கமான இலக்கணம்
संबंध,உறவு
संबंधपरक डेटाबेस,தொடர்புடைய தரவுத்தளம்
संबंधपरक डाटाबेस प्रबंधन तंत्र (आर डी बी एम एस),தொடர்புடைய தரவுத்தள மேலாண்மை அமைப்பு (RDBMS)
संबंधपरक निदर्श,தொடர்புடைய மாதிரி
"1.सापेक्ष, 2.आपेक्षिक","1. உறவினர், 2. உறவினர்"
आपेक्षिक पताभिगमन,உறவினர் முகவரி
"1.रिले, 2.प्रतिसारण","1. ரிலே, 2. பரிமாற்றம்"
विश्वसनीयता निदर्शन,நம்பகத்தன்மை மாதிரி
विश्वसनीय,நம்பகமானது
"1.पुन:स्थान निर्धारणीय कोड, 2.पुन:स्थान निर्धारणीय आंकड़आ","1. இடமாற்றம் செய்யக்கூடிய குறியீடு, 2. இடமாற்றக்கூடிய தரவு"
सुदूर,இதுவரை
सुदूर पोषक,தொலை ஊட்டி
सुदूर कार्य प्रविष्टी,தொலைதூர வேலை நுழைவு
"1.सुदूर सत्रारंभ, 2.सुदूर लॉग-इन","1.தொலைநிலை அமர்வு தொடக்கம், 2.தொலைநிலை உள்நுழைவு"
सुदूर प्रक्रिया आह्वान (आर पी सी),தொலைநிலை நடைமுறை அழைப்பு (RPC)
सूदूर संवेदन,தொலை உணர்வு
पुन: नामकरण,மறுபெயரிடுதல்
"1.प्रतिपादन,2.समर्पण","1. வழங்குதல், 2. அர்ப்பணிப்பு"
पुनरावर्तक,ரிப்பீட்டர்
उत्तर,பதில்
"1.अनुरोध, 2.निवेदन","1. கோரிக்கை, 2. கோரிக்கை"
टिप्पणी अनुरोध (आर एफ सी),கருத்துக் கோரிக்கை (RFC)
"1.निवेदन प्रोटोकॉल, 2.उत्तर प्रोटोकॉल","1.கோரிக்கை நெறிமுறை, 2.பதிலளிப்பு நெறிமுறை"
पुनरावर्ती प्रोग्राम,சுழல் நிரல்
अनुसंधान,ஆராய்ச்சி
पुन:स्थाप चक्र,மீட்டெடுப்பு சுழற்சி
स्मृतिवासी,நினைவிடவாதி
विभेदन,வேறுபாடு
संसाधन,வளங்கள்
अनुक्रिया काल,பதில் நேரம்
"1.पुन: प्रवर्तन, 2.पुन: आरंभ","1.மறுதொடக்கம், 2.மறுதொடக்கம்"
पुन: भंडारण,மறுசீரமைப்பு
पुन: अनुरेख,மீண்டும் தடம்
"1.पुन: प्रेषण, 2.पुन: संचार","1. மீண்டும் அனுப்புதல், 2. மறு தொடர்பு"
पुन: प्राप्ति,மீட்பு
पुन: प्रयास,மீண்டும் முயற்சி செய்
"1.प्रतिगमन, 2.वापसी","1.பின்னடைவு, 2.திரும்புதல்"
प्रतिगमन कूट,பின்னடைவு குறியீடு
प्रतिगमन कुंजी,பின்னடைவு விசை
पुन: प्रयोज्य कोड,மீண்டும் பயன்படுத்தக்கூடிய குறியீடு
पुन: लेखनीय,மீண்டும் எழுதக்கூடியது
आर जी बी मॉनीटर,rgb மானிட்டர்
रिबन,நாடா
अधिकारिक इश्यू,அதிகாரப்பூர்வ பிரச்சினை
"1.रोबोट, 2.यंत्रमानव, 3.यांत्रव","1.ரோபோ, 2.மெக்கானிக், 3.மெக்கானிசம்"
"1.यांचव विज्ञान, 2.यंत्रमानव विज्ञान","1.இயந்திர அறிவியல், 2.இயந்திரவியல் மானுடவியல்"
"हष्ट-पुष्ट, सुदृड़","வலுவான, வலுவான"
भूमिका,பங்கு
पुन: वेल्लन,மீண்டும் உருளும்
अन्तर्वेल्लन,விழுங்குதல்
बहिर्बेल्लन,வெளியேற்றம்
"1.केवल पठनीय स्मृति, 2.पठन मात्र स्मृति (रोम)","1. படிக்க மட்டும் நினைவகம், 2. படிக்க மட்டும் நினைவகம் (ROM)"
मूल,அசல்
मूल निर्देशिका,பெற்றோர் அடைவு
संनिकटन त्रुटि,தோராய பிழை
"1.रूटर,2.अनुमार्गक","1.ரௌட்டர், 2.ரவுட்டர்"
"मार्गाभिगमन, अनुमार्गण","வழிசெலுத்துதல், வழிசெலுத்துதல்"
आर एस 232 सी अंतरापृष्ट,RS232C இடைமுகம்
आर एस ए गूढलेखन,RSA குறியாக்கம்
आर टी सी,ஆர்டிசி
कार्यविस्तार कोडन,பணியிட குறியீட்டு முறை
कार्यावधि,பதவிக்காலம்
कार्यावधि त्रुटि,இயக்க பிழை
"1.प्रतिदर्श, 2.नमूना","1. மாதிரி, 2. மாதிரி"
प्रतिचयन,மாதிரி
"1.उपग्रह, 2.सेटेलाइट","1.செயற்கைக்கோள், 2.செயற்கைக்கோள்"
संत्रिप्तन,செறிவூட்டல்
सुरक्षित करो,சேமிக்க
"1.मापनीयता, 2.मापक्रमणीयता","1. அளவிடுதல், 2. அளவிடுதல்"
अदिश,அளவுகோல்
क्रमवीक्षण,ஸ்கேனிங்
परिदृश्य,நிலப்பரப்பு
अनुसूचक,திட்டமிடுபவர்
स्क्रीन प्रतिबिंब प्रक्षेपक,திரை பிரதிபலிப்பு ப்ரொஜெக்டர்
लिपि,கையால் எழுதப்பட்ட தாள்
लिपिकरण भाषा,ஸ்கிரிப்டிங் மொழி
"1.कुंडलन, 2.स्क्रॉलन","1.சுருள், 2.சுருள்"
तुल्यकालिक डाटा लिंक नियंत्रण (एस डी एल सी ),ஒத்திசைவான தரவு இணைப்பு கட்டுப்பாடு (SDLC)
"1.अन्वेषण, 2.खोज","1.ஆய்வு, 2.கண்டுபிடிப்பு"
खोज इंजन,தேடல் இயந்திரம்
खोज वृक्ष,தேடல் மரம்
"1.अन्वेषण, 2.खोजना","1.ஆராய்தல், 2.கண்டுபிடித்தல்"
दवितीयक,இரண்டாம் நிலை
"1.सेक्टर, 2.खंड","1.துறை, 2.துறை"
सुरक्षा नीति,பாதுகாப்பு கொள்கை
खोज अवधि,தேடல் சொல்
"1.अनुभाग, 2.खंड","1.பிரிவு, 2.பிரிவு"
"1.खण्डन, 2.खण्डीकरण","1. பிரித்தல், 2. பிரிவு"
चयन छंटाई,தேர்வு வரிசையாக்கம்
"1.स्वपूर्ण, 2.स्वत: पूर्ण","1.தன்னிரக்கம், 2.தன்னிரக்கம்"
"1.सीमेंटिकी, 2.अर्थ विज्ञान","1.சொற்பொருள், 2.சொற்பொருள்"
सीमेफॉर,செமாஃபோர்
अर्धचालक,குறைக்கடத்தி
कल्पायन वेब,கற்பனை வலை
अनुक्रमिक अभिगम विधि,தொடர் அணுகல் முறை
क्रमिक,அடுத்தடுத்து
क्रमक,தொடர்
"1.परिसेवक, 2.सर्वर","1.சேவையகம், 2.சேவையகம்"
परिसेवक ध्वंस,சர்வர் செயலிழப்பு
परिसेवक लाइसेंस,சர்வர் உரிமம்
सर्वो गुणक,சர்வோ பெருக்கி
समुच्चय,தொகுப்பு
निर्दिष्ट बिंदु,குறிப்பிட்ட புள்ளி
व्यवस्था,மேலாண்மை
छाया,நிழல்
छायांकन,ஒளிப்பதிவு
प्रतिछाया,பேய்
शेयर संचिका,கோப்பு பகிர்வு
सहभाजित अभिगम,பகிரப்பட்ட அணுகல்
सहभाजन,பகிர்தல்
"1.कोष्ठक, 2.कवच, 3.शैल, 4.कोश","1. அடைப்புக்குறிகள், 2. கவசம், 3. ஷெல், 4. ஷெல்"
विस्थापन संप्रतीक,இடப்பெயர்ச்சி சின்னம்
लघुपथ,குறுகிய பாதை
लघु अनुदेश,குறுகிய அறிவுறுத்தல்
सहोदर,உடன்பிறப்பு
"1.पार्श्व प्रभाव, 2.प्रति-प्रभाव","1. பக்க விளைவு, 2. எதிர் விளைவு"
चिन्ह बिट,அடையாளம் பிட்
संकेत,சிக்னல்
संकेत प्रक्रमण,சமிக்ஞை செயலாக்கம்
संकेतन,குறிப்பீடு
"1.संकेत-ध्वनि अनुपात, 2.संकेत-रव अनुपात","1.சிக்னல்-ஒலி விகிதம், 2.சிக்னல்-இரைச்சல் விகிதம்"
"1.हस्ताक्षर, 2. चिन्हक","1.கையொப்பம், 2. கையொப்பம்"
चिन्हक परीक्षण,மார்க்கர் சோதனை
सार्थक अंक,குறிப்பிடத்தக்க மதிப்பெண்கள்
सिलिकॉन चिप,சிலிக்கான் சிப்
सरल डाक अंतरण प्रोटोकॉल (एस एम टी पी),எளிய அஞ்சல் பரிமாற்ற நெறிமுறை (SMTP)
एकधा,ஒற்றை
"1.एक संकेतन आसंधि, 2.सिंप्लेक्स आसंधि","1. ஒரு சமிக்ஞை முனை, 2. சிம்ப்ளக்ஸ் முனை"
अनुकरण,உருவகப்படுத்துதல்
अनुकारी,பின்பற்றுபவர்
"1.युगपत, 2.समकालिक","1.ஒரே நேரத்தில், 2.ஒரே நேரத்தில்"
युगपत प्रक्रमण,ஒரே நேரத்தில் செயலாக்கம்
एकल,தனி
"1.साईट लाइसेंस, 2.स्थल लाइसेंस","1.தள உரிமம், 2.தள உரிமம்"
"1.साइज, 2.आमाप","1.அளவு, 2.அளவு"
आमापन,அளவீடு
"1.रेखांकन, 2.रेखाचित्रण","1. உவமை, 2. உவமை"
प्लुति,புளூட்டி
"1.प्लुति, 2.प्लुतिकरण","1.புளூட்டி, 2.புளூட்டிகாரன்"
"1.स्लैश, 2.काट","1. வெட்டு, 2. வெட்டு"
अधीन कंप्यूटर,கணினியின் கீழ்
सर्पी विंडो प्रोटोकॉल,பாம்பு ஜன்னல் நெறிமுறை
"1. चूक, 2. सर्पण","1. புறக்கணிப்பு, 2. சரணடைதல்"
खाँचा,ஸ்லாட்
स्कैजी (एस सी एस आई),SCSI (SCSI)
स्मार्ट कार्ड,ஸ்மார்ட் கார்டு
धीमी डाक,நத்தை அஞ்சல்
आशुचित्र,ஸ்னாப்ஷாட்
"1.सॉफ्ट अभिकलन, 2.साफ्ट कंप्युटन","1.மென்மையான கணக்கீடு, 2.மென்மையான கணக்கீடு"
सॉफ्ट प्रति,மென்மையான நகல்
सुगम फान्ट,எளிதான எழுத்துரு
सॉफ्टवेयर,மென்பொருள்
सॉफ्टवेयर इंजीनियरी,மென்பொருள் பொறியியல்
सॉफ्टवेयर लाइसेंस,மென்பொருள் உரிமம்
सॉफ्टवेयर चोरी,மென்பொருள் திருட்டு
स्पेक्ट्रम,ஸ்பெக்ட்ரம்
"1.पेंचदार, 2.सर्पिल","1.திருகு, 2.சுழல்"
"1.विस्तृत शीट, 2.स्प्रेडशीट","1.விவர தாள், 2.விரிதாள்"
मानक,தரநிலை
मानक सामान्यीकृत मार्कअप भाषा (एस जी एम एल),நிலையான பொதுவான மார்க்அப் மொழி (SGML)
मानकीकरण,தரப்படுத்தல்
प्रतीक्षा काल,காத்திருக்கும் நேரம்
तारक लैन,தாரக் லன்
तारक संस्थिति,நட்சத்திர நிலை
आरंभी बिट,ஆரம்ப பிட்
"1.अप्राप्ति, 2.अभावग्रस्तता, 3.अभाव संकट","1. பற்றாக்குறை, 2. பற்றாக்குறை, 3. பற்றாக்குறை நெருக்கடி"
"1.स्थैतिक स्मृति, 2.स्थैतिक मेमोरी","1.நிலை நினைவகம், 2.நிலை நினைவகம்"
स्थिति चैनल,நிலை சேனல்
"1.सोपान साइज, 2.सोपानी आयाम","1.படி அளவு, 2.படி அளவுகள்"
विराम एवं प्रतीक्षा प्रोटोकॉल,இடைநிறுத்தம் மற்றும் காத்திருப்பு நெறிமுறை
विराम कूट,முறிவு குறியீடு
विराम कुंजी,இடைநிறுத்த விசை
भंडारणीयता,சேமிப்புத்திறன்
भंडारित प्रोग्राम,சேமிக்கப்பட்ட நிரல்
श्रृंखला आँकड़आ,தொடர் தரவு
"1.संरचित कूटलेखन, 2.संरचित कोडन","1.கட்டமைக்கப்பட்ட குறியாக்கம், 2.கட்டமைக்கப்பட்ட குறியீட்டு முறை"
संरचित पृच्छा भाषा (एस क्यू एल),கட்டமைக்கப்பட்ட வினவல் மொழி (SQL)
"1. वर्तिका पत्र ,2. शैली पत्र","1. சிற்றேடு, 2. பாணி கடிதம்"
उपनिदेशिका,துணை அடைவு
"1.उपजाल, 2.सबनेट","1.சப்நெட், 2.சப்நெட்"
उपवृक्ष,துணை மரம்
"1.संक्षेपण, 2.संक्षेपीकरण","1. சுருக்கம், 2. சுருக்கம்"
"1.सुपर अभिकलित्र, 2.सुपर कंप्यूटर","1. சூப்பர் கம்ப்யூட்டர், 2. சூப்பர் கம்ப்யூட்டர்"
"1.सुपर कप्यूटन, 2.सुपर अभिकलन","1.சூப்பர் கம்ப்யூட்டேஷன், 2.சூப்பர் கம்ப்யூட்டேஷன்"
महाकुंजी,முக்கிய திறவுகோல்
सर्वोच्च प्रयोक्ता,சிறந்த பயனர்
पर्यवेक्षित अधिगम,மேற்பார்வை கற்றல்
सहायक चिप,துணை சிப்
नेट विचरण,நிகர மாறுபாடு
"1.नेट विचरण, 2.सीकरण, 3.सर्फन","1.நிகர மாறுபாடு, 2.பிரிவு, 3.சர்ஃபான்"
गमागम,இடமாற்று
अंतर्गमागम,பிணைப்பிலுள்ள
बहिर्गमागम,வெளியேற்றம்
गमागमन,பரிமாற்றம்
"1.स्विचित नेटवर्क,2. स्विचित जालक्रम","1.சுவிட்ச்டு நெட்வொர்க், 2. நெட்வொர்க் மாறியது"
स्विचन,மாறுதல்
स्विचन सिद्धांत,மாறுதல் கொள்கை
प्रतीकात्मक प्रोग्रामन,குறியீட்டு நிரலாக்கம்
तुल्यकालन,ஒத்திசைவு
तुल्यकालक,ஒத்திசைப்பான்
तुल्यकालिक,ஒத்திசைவான
तुल्यकालिक अंकीय पदानुक्रम (एस डी एच),ஒத்திசைவான எண் படிநிலை (SDH)
वाक्य विश्लेषण,வாக்கிய பகுப்பாய்வு
तंत्र विश्लेषण,அமைப்பு பகுப்பாய்வு
तंत्र इंजीनियरी,கணினி பொறியியல்
"1.तंत्र विच्छेदक, 2.तंत्र हैकर","1. சிஸ்டம் பிரேக்கர், 2. சிஸ்டம் ஹேக்கர்"
तंत्र समेकक,கணினி ஒருங்கிணைப்பான்
तंत्र लॉग,கணினி பதிவு
तंत्र आच्छद,அமைப்பு கவர்
तंत्र नेटवर्क संरचना (एस एन ए),கணினி நெட்வொர்க் அமைப்பு (SNA)
"1.तंत्र प्रोग्रामर, 2.तंत्र क्रमादेशक","1. சிஸ்டம் புரோகிராமர், 2. சிஸ்டம் புரோகிராமர்"
"1.तंत्र पुन: प्रवर्तन, 2.तंत्र पुन: आरंभन","1. கணினி மறுதொடக்கம், 2. கணினி மறுதொடக்கம்"
तंत्र समापन,அமைப்பு நிறுத்தம்
तंत्र परीक्षण,அமைப்பு சோதனை
तंत्र उपयोगिता,அமைப்பு பயன்பாடு
"1.व्यवस्थित कोड, 2.व्यवस्थित कूट","1. முறையான குறியீடு, 2. முறையான குறியீடு"
टैब समादेश,tab கட்டளை
सारणी,அட்டவணை
सारणी अवलोकन,அட்டவணை கண்ணோட்டம்
सारणी स्थान,அட்டவணை இடம்
पटलिका,தகடு
"1.सारणीवद्ध, 2.सरणी व्यूह","1.அட்டவணை, 2.வரிசை வரிசை"
सारणीकरण फलन,அட்டவணை செயல்பாடு
"1.चिह्नित वास्तुकला, 2.चिह्नित संरचना","1. குறிக்கப்பட்ட கட்டிடக்கலை, 2. குறிக்கப்பட்ட அமைப்பு"
चिहनित प्रतिबिंब संचिका फर्मा (टिफ),குறிக்கப்பட்ட படக் கோப்புப் படிவம் (TIFF)
अग्रानुक्रम तंत्र,டேன்டெம் அமைப்பு
टेप घनत्व,டேப் அடர்த்தி
टेप आवरण,டேப் கவர்
टार संचिका,தார் கோப்பு
कार्य,வேலை
कार्यदर्शिका,வேலை வழிகாட்டி
कार्य अनुसूचक,பணி திட்டமிடுபவர்
संचरण नियंत्रण प्रोटोकॉल/इनटरनेट प्रोटोकॉल (टी सी पी/आई पी),டிரான்ஸ்மிஷன் கண்ட்ரோல் புரோட்டோகால்/இன்டர்நெட் புரோட்டோகால் (TCP/IP)
कटाव संक्रिया,வெட்டு அறுவை சிகிச்சை
दूरसंचार,தொலைத்தொடர்பு
दूरसंचार,தொலைத்தொடர்பு
दूरसंवाद,தொலை தொடர்பு
दूर सम्मेलन,தொலைதொடர்பு
"1.तारप्रेषण, 2.टेलीग्राफी","1. தந்தி, 2. தந்தி"
"1.दूरमापी, 2.दूरमिती","1. டெலிமீட்டர், 2. டெலிமெட்ரி"
"1.दूरभाष, 2.टेलीफोन","1.தொலைபேசி, 2.தொலைபேசி"
दूरभाषी,தொலைபேசி
"1.दूरमुद्रक, 2.टेलीप्रिंटर","1.டெலிபிரிண்டர், 2.டெலிபிரிண்டர்"
दूरप्रक्रमण,தொலைச் செயலாக்கம்
"1.दूरदर्शन, 2.टेलीविजन, 3.दूरदर्शित्र","1. தூர்தர்ஷன், 2. தொலைக்காட்சி, 3. தூர்தர்ஷன்"
टेलेक्स,டெலக்ஸ்
"1.दूर जाल, 2.टेलनेट","1.trap away, 2.telnet"
"1.ताप, 3.तापक्रम","1.வெப்பம், 3.வெப்பநிலை"
"1.आकार पट्ट, 2.टेंपलेट, 3.रुपदा","1. ஷேப் பிளேட், 2. டெம்ப்ளேட், 3. ரூபா"
दस-पूरक,பத்தின் நிரப்பு
टेरा बाइट,டெரா பைட்
टेरा फलाप्स,டெர்ரா ஃபாலோப்ஸ்
"1.अंतक प्रसंकेतक, 2.टर्मिनल कर्सर","1.எண்ட் பாயிண்டர், 2.டெர்மினல் கர்சர்"
"1.अंतक आसंधि, 2.टर्मिनल नोड","1.முடிவு முனை, 2.முனை முனை"
टर्मिनल विंडो,முனைய சாளரம்
समापन,முடிவு
त्रि-आधारी,முப்படை
त्रि-आधारी संक्रिया,மூன்று அடிப்படை செயல்பாடு
परीक्षण,சோதனை
परीक्षण व्याप्ति,சோதனை கவரேஜ்
परीक्षण निष्पादन,சோதனை செயல்படுத்தல்
परीक्षण आँकड़आ,சோதனை தரவு
"1.टैक्सट,2. पाठ्य सामग्री","1.உரை, 2. படிப்பு பொருள்"
पाठ्य पेटी,உரை பெட்டி
पाठ्य कर्सर,உரை கர்சர்
पाठ्य संपादक,உரை திருத்தி
पाठ संचिका,உரை கோப்பு
पाठ्य विधा,பாடத்திட்டம்
पाठ प्रक्रमण,உரை செயலாக்கம்
वाक-पाठ्य (टी टी एस),பேச்சு-உரை (TTS)
बुनावट प्रतिचित्रण,அமைப்பு மேப்பிங்
"1.टी फ्लिप फ्लॉप, 2.टी-द्विमानित्र","1.டி ஃபிளிப் ஃப்ளாப், 2.டி-பைனோமீட்டர்"
तापीय मुद्रकातापीय,வெப்ப முத்திரை வெப்ப
"1.प्रिंटर तनु फिल्म स्मृति, 2.तनु फिल्म मेमोरी","1.Printer Thin Film Memory, 2.Thin Film Memory"
(TFT) तनु फिल्म ट्रांजिस्टर (टी एफ टी),(TFT) மெல்லிய பட டிரான்சிஸ்டர் (TFT)
"1.गहाना, 2.थैशिंग","1.ஜெமிங், 2.ஹேஷிங்"
सूत्र-चूड़ई,நூல் வளையல்
सूत्रण,த்ரெடிங்
"1.त्रितल जालक्रम, 2.त्रितल नेटवर्क","1.முக்கோண வலையமைப்பு, 2.முக்கோண வலையமைப்பு"
प्रवाह क्षमता,ஓட்டம் திறன்
काल जटिलता,நேரம் சிக்கலானது
काल विभाजन बहुसंकेतन (टी डी एम),நேரப் பிரிவு மல்டிபிளெக்சிங் (டிடிஎம்)
काल फ्रेम,கால அளவு
ङ्केसमय सी,அதே நேரத்தில்
"1.काल यंत्र, 2.काल मशीन, 3.टाइम मशीन","1. கால் மெஷின், 2. கால் மெஷின், 3. டைம் மெஷின்"
समय समाप्त,நேரம் முடிந்தது
"1.कालॉशन, 2.काल क्वांटीकरण","1.அழைப்பு, 2.கால் அளவீடு"
काल श्रेणी,நேரத் தொடர்
"1. काल विभाजन ,2. समय सहभाजन","1. நேரப் பிரிவு, 2. நேரம் பகிர்வு"
समय सहभाजन तंत्र,நேர பகிர்வு அமைப்பு
काल स्टेप,அழைப்பு படி
काल आरेख,நேர வரைபடம்
वर्णक,பாத்திரம்
टॉगल,மாற்று
टॉगल चाल,மாற்று நகர்வு
"1.प्रतीक, 2.टोकन","1. சின்னம், 2. சின்னம்"
टोकन बस,டோக்கன் பஸ்
टोकन बस,டோக்கன் பஸ்
टोकन बस जालक्रम,டோக்கன் பஸ் நெட்வொர்க்
"1.प्रतीक वलय, 2.सांकेतिक वलय","1.சின்ன வளையம், 2.சின்ன வளையம்"
टोकन वार्ता,டோக்கன் பேச்சுவார்த்தை
"1.औजार, 2.उपकरण","1.கருவிகள், 2.கருவிகள்"
शीर्ष-पाद,மேல்-கால்
शीर्ष पाद अभिकल्प,மேல் கால் வடிவமைப்பு
"1.नख शिख पद विन्यास, 2.अधोगामी","1. ஆணி முகடு கட்டமைப்பு, 2. கீழே இழுக்கவும்"
"1.सांस्थिति, 2.स्थान विज्ञान","1. இடம், 2. இருப்பிட அறிவியல்"
स्पर्श पैड,தொடு பட்டைகள்
स्पर्श स्क्रीन,தொடு திரை
"1.चिन्ह, 2.निशान, 3.अनुरेखण","1.குறி, 2.குறி, 3.தேடுதல்"
अनुरेखण,தடமறிதல்
"1.मार्ग, 2.पथ, 3.लीक","1.வழி, 2.பாதை, 3.கசிவு"
"1.ट्रैक डिस्क, 2.पथ डिस्क","1.டிராக் டிஸ்க், 2.பாத் டிஸ்க்"
पथ टेप,பாதை நாடா
"1.अनुमार्गन, 2.अनुपथन","1.பின்தொடர், 2.பின்தொடர்"
"1.अनुयान, 2.अनुग","1. பின்பற்றவும், 2. பின்பற்றவும்"
प्रक्षेप पथ,பாதை
"1.कार्य संपादन, 2.सौदा, 3.लेनदेन, 4.आदान प्रदान","1. பரிவர்த்தனை, 2. ஒப்பந்தம், 3. பரிவர்த்தனை, 4. பரிமாற்றம்"
"1.सौदा संचिका, 2.क्रिया-कलाप संचिका","1. ஒப்பந்தக் கோப்பு, 2. செயல்பாட்டுக் கோப்பு"
"1.लेन-देन संलेख, 2.आदान-प्रदान लॉग","1.பரிவர்த்தனை ஆவணம், 2.பரிவர்த்தனை பதிவு"
"1.प्रतिलेखन, 2.लिप्यंतरण करना","1. ஒலிபெயர்ப்பு, 2. ஒலிபெயர்ப்பு"
ट्रांसड्यूसर,மின்மாற்றி
अंतरण दर,பரிமாற்ற விகிதம்
अंतरण काल,பரிமாற்ற நேரம்
रुपांतरण,மாற்றம்
क्षणिक त्रुटि,தற்காலிக பிழை
संक्रमण काल,நிலைமாற்ற காலம்
"1.संक्रमण, 2.संक्रांति","1. மாற்றம், 2. சங்கிராந்தி"
संक्रामक,தொற்றும் தன்மை கொண்டது
