Marathi,Punjabi
बीम वेक्टर,ਬੀਮ ਵੈਕਟਰ
वास्तविक,ਅਸਲੀ
वास्तविक अक्ष,ਅਸਲੀ ਧੁਰਾ
वास्तविक सातत्य,ਅਸਲੀ ਨਿਰੰਤਰਤਾ
वास्तविक ओळ,ਅਸਲੀ ਲਾਈਨ
वास्तविक रेखीय वेक्टर जागा,ਅਸਲ ਰੇਖਿਕ ਵੈਕਟਰ ਸਪੇਸ
वास्तविक मॅट्रिक्स,ਅਸਲੀ ਮੈਟ੍ਰਿਕਸ
वास्तविक संख्या,ਅਸਲੀ ਨੰਬਰ
वास्तविक संख्या फील्ड,ਅਸਲ ਨੰਬਰ ਖੇਤਰ
वास्तविक भाग,ਅਸਲ ਹਿੱਸਾ
वास्तविक बहुपदी,ਅਸਲ ਬਹੁਪਦ
वास्तविक चतुर्भुज,ਅਸਲ ਚਤੁਰਭੁਜ
वास्तविक मालू,ਅਸਲੀ ਮਾਲੂ
वास्तविक लोकसंख्या,ਅਸਲ ਆਬਾਦੀ
वास्तविक वेळ प्रणाली,ਰੀਅਲ ਟਾਈਮ ਸਿਸਟਮ
वास्तविक मूल्य कार्य,ਅਸਲ ਮੁੱਲ ਫੰਕਸ਼ਨ
वास्तविक व्हेरिएबल,ਅਸਲੀ ਵੇਰੀਏਬਲ
वास्तविक वेक्टर जागा,ਅਸਲ ਵੈਕਟਰ ਸਪੇਸ
"व्यस्त, परस्पर, परस्पर","ਉਲਟ, ਪਰਸਪਰ, ਪਰਸਪਰ"
व्यस्त मॅट्रिक्स,ਉਲਟ ਮੈਟ੍ਰਿਕਸ
आयत,ਆਇਤਕਾਰ
"आयताकृती, काटकोन, काटकोन","ਆਇਤਾਕਾਰ, ਸੱਜੇ-ਕੋਣ, ਸੱਜੇ-ਕੋਣ"
आयताकृती टेबल,ਆਇਤਾਕਾਰ ਸਾਰਣੀ
"काटकोन अक्ष, काटकोन समन्वय अक्ष","ਸੱਜੇ ਕੋਣ ਧੁਰਾ, ਸੱਜੇ ਕੋਣ ਤਾਲਮੇਲ ਧੁਰਾ"
आयताकृती घनता कार्य,ਆਇਤਾਕਾਰ ਘਣਤਾ ਫੰਕਸ਼ਨ
काटकोन हायपरबोला,ਸੱਜੇ ਕੋਣ ਵਾਲਾ ਹਾਈਪਰਬੋਲਾ
आयताकृती मॅट्रिक्स,ਆਇਤਾਕਾਰ ਮੈਟ੍ਰਿਕਸ
"आयत समांतरभुज चौकोन, काटकोन समांतरभुज चौकोन","ਆਇਤਕਾਰ ਸਮਾਨਾਂਤਰਚਿੱਤਰਗ੍ਰਾਮ, ਸੱਜੇ ਕੋਣ ਸਮਾਂਤਰਚਿੱਤਰਗ੍ਰਾਮ"
आर्क्युएट वक्र,arcuate ਕਰਵ
पुनरावृत्ती सूत्र,ਦੁਹਰਾਓ ਫਾਰਮੂਲਾ
नियतकालिक दशांश,ਆਵਰਤੀ ਦਸ਼ਮਲਵ
टर्नअराउंड फॉर्म्युला,ਤਬਦੀਲੀ ਫਾਰਮੂਲਾ
श्रेणीबद्ध फॉर्म,ਲੜੀਵਾਰ ਰੂਪ
विसंगत कामगिरी,ਅਸੰਗਤ ਪ੍ਰਦਰਸ਼ਨ
"लॉगरिदम सूत्र, समतुल्य सूत्र","ਲਘੂਗਣਕ ਫਾਰਮੂਲਾ, ਸਮਾਨਤਾ ਫਾਰਮੂਲਾ"
"संदर्भ ओळ, संदर्भ ओळ","ਹਵਾਲਾ ਲਾਈਨ, ਹਵਾਲਾ ਲਾਈਨ"
संदर्भ बिंदू संदर्भ बिंदू,ਹਵਾਲਾ ਬਿੰਦੂ ਹਵਾਲਾ ਬਿੰਦੂ
परावर्तित लहर,ਪ੍ਰਤੀਬਿੰਬਿਤ ਲਹਿਰ
प्रतिबिंब,ਪ੍ਰਤੀਬਿੰਬ
समतुल्य नियम,ਬਰਾਬਰ ਦਾ ਨਿਯਮ
अभिसरण प्रदेश,ਕਨਵਰਜੈਂਸ ਖੇਤਰ
भिन्न प्रदेश,ਵੱਖਰਾ ਖੇਤਰ
एकत्रीकरण क्षेत्र,ਏਕੀਕਰਣ ਖੇਤਰ
प्रतिगमन विश्लेषण,ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ
प्रतिगमन वक्र,ਰਿਗਰੈਸ਼ਨ ਕਰਵ
प्रतिगमन समीकरण,ਰਿਗਰੈਸ਼ਨ ਸਮੀਕਰਨ
प्रतिगमन ओळ,ਰਿਗਰੈਸ਼ਨ ਲਾਈਨ
प्रतिगमन मॉडेल,ਰਿਗਰੈਸ਼ਨ ਮਾਡਲ
नियमित वक्र,ਨਿਯਮਤ ਕਰਵ
अगदी षटकोनी,ਵੀ ਹੈਕਸਾਗਨ
नियमित मॅट्रिक्स,ਨਿਯਮਤ ਮੈਟ੍ਰਿਕਸ
समभुज,ਬਰਾਬਰ
सापेक्ष पूरक,ਰਿਸ਼ਤੇਦਾਰ ਪੂਰਕ
सापेक्ष सर्वोच्च,ਸਭ ਤੋਂ ਵੱਧ ਰਿਸ਼ਤੇਦਾਰ
सापेक्ष सर्वात कमी,ਸਭ ਤੋਂ ਘੱਟ ਰਿਸ਼ਤੇਦਾਰ
सापेक्ष संभाव्यता,ਰਿਸ਼ਤੇਦਾਰ ਸੰਭਾਵਨਾ
सापेक्ष वेग,ਰਿਸ਼ਤੇਦਾਰ ਗਤੀ
"सापेक्षता, सापेक्षता, सापेक्षता","ਸਾਪੇਖਤਾ, ਸਾਪੇਖਤਾ, ਸਾਪੇਖਤਾ"
सापेक्षता सिद्धांत,ਰਿਲੇਟੀਵਿਟੀ ਥਿਊਰੀ
विश्वसनीयता,ਭਰੋਸੇਯੋਗਤਾ
विश्वसनीयता समस्या,ਭਰੋਸੇਯੋਗਤਾ ਸਮੱਸਿਆ
अवशिष्ट पोस्ट,ਬਕਾਇਆ ਪੋਸਟ
उर्वरित प्रमेय,ਬਾਕੀ ਪ੍ਰਮੇਯ
पुनरावृत्ती मर्यादा,ਦੁਹਰਾਉਣ ਦੀ ਸੀਮਾ
पुनरावृत्ती Riemann-अविभाज्य,ਦੁਹਰਾਓ ਰੀਮੈਨ-ਇੰਟਗ੍ਰੇਲ
प्रतिनिधित्व,ਨੁਮਾਇੰਦਗੀ
"अवशिष्ट, अवशेष","ਬਕਾਇਆ, ਬਚਿਆ ਹੋਇਆ"
अनंतात राहते,ਅਨੰਤਤਾ &#39;ਤੇ ਰਹਿੰਦਾ ਹੈ
"विघटन, खंडन, भिन्नता","ਭੰਗ, ਖੰਡਨ, ਭਿੰਨਤਾ"
सुटका,ਵਿਛੋੜਾ
वेग समायोजन,ਵੇਗ ਵਿਵਸਥਾ
परिणामी परिणाम,ਨਤੀਜਾ ਨਤੀਜਾ
परिणामी शक्ती,ਨਤੀਜਾ ਬਲ
परिणाम वेक्टर,ਨਤੀਜਾ ਵੈਕਟਰ
सुधारित एकल पद्धत,ਸੋਧਿਆ ਸਿੰਗਲ ਢੰਗ
समभुज चौकोन,ਰੋਮਬਸ
riemann-अविभाज्य,riemann - ਅਟੁੱਟ
"काटकोन, काटकोन","ਸੱਜੇ ਕੋਣ, ਸੱਜੇ ਕੋਣ"
काटकोन त्रिकोण,ਸੱਜੇ ਕੋਣ ਵਾਲਾ ਤਿਕੋਣ
उजवा गोलाकार शंकू,ਸੱਜੇ ਗੋਲਾਕਾਰ ਕੋਨ
दक्षिण सेट,ਦੱਖਣੀ ਸੈੱਟ
उजव्या गोलाकार सिलेंडर,ਸੱਜਾ ਗੋਲਾਕਾਰ ਸਿਲੰਡਰ
घड्याळाच्या दिशेने,ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ
दक्षिण व्यस्त,ਦੱਖਣੀ ਉਲਟ
"अचूक पुरावा, अचूक पुरावा","ਸਹੀ ਸਬੂਤ, ਸਹੀ ਸਬੂਤ"
रिंग रिंग,"ਰਿੰਗ, ਰਿੰਗ"
पूर्णांक रिंग,ਪੂਰਨ ਅੰਕ ਰਿੰਗ
आर-अविभाज्य,R- ਅਟੁੱਟ
"रूट, रूट","ਜੜ੍ਹ, ਜੜ੍ਹ"
वर्गमूळ मूळ,ਵਰਗ ਮੂਲ ਰੂਟ
बहुपदीचे मूळ,ਬਹੁਪਦ ਦਾ ਮੂਲ
"फिरणे, फिरणे","ਰੋਟੇਸ਼ਨ, ਰੋਟੇਸ਼ਨ"
गोलाकार त्रुटी,ਰਾਊਂਡਿੰਗ ਗਲਤੀ
रांग,ਕਤਾਰ
पंक्ती-स्तंभ गुणाकार,ਕਤਾਰ-ਕਾਲਮ ਗੁਣਾ
रेखा समतुल्यता,ਲਾਈਨ ਸਮਾਨਤਾ
पंक्ती मॅट्रिक्स,ਕਤਾਰ ਮੈਟ੍ਰਿਕਸ
पंक्ती क्रम,ਕਤਾਰ ਆਰਡਰ
सुटलेला बिंदू,ਬਚਣ ਦਾ ਬਿੰਦੂ
"नमुना, नमुना","ਨਮੂਨਾ, ਨਮੂਨਾ"
नमुना सरासरी,ਨਮੂਨਾ ਮਤਲਬ
नमुना बिंदू,ਨਮੂਨਾ ਬਿੰਦੂ
नमुन्याचा आकार,ਨਮੂਨਾ ਦਾ ਆਕਾਰ
नमुना जागा,ਨਮੂਨਾ ਸਪੇਸ
नमुना-मानक-विचलन,ਨਮੂਨਾ-ਮਿਆਰੀ-ਵਿਚਕਾਰ
नमुना सर्वेक्षण,ਨਮੂਨਾ ਸਰਵੇਖਣ
नमुना भिन्नता,ਨਮੂਨਾ ਪਰਿਵਰਤਨ
"नमुना (v.), नमुना (n.)","ਨਮੂਨਾ (v.), ਨਮੂਨਾ (n.)"
नमुना वितरण,ਨਮੂਨਾ ਵੰਡ
नमुना त्रुटी,ਨਮੂਨਾ ਗਲਤੀ
नमुना अंतराल,ਨਮੂਨਾ ਅੰਤਰਾਲ
नमुना पद्धत,ਨਮੂਨਾ ਵਿਧੀ
नमुना तत्त्व,ਨਮੂਨਾ ਅਸੂਲ
प्रतिस्थापनासह नमुना घेणे,ਬਦਲਣ ਦੇ ਨਾਲ ਨਮੂਨਾ ਲੈਣਾ
"स्केलर, स्केलर","ਸਕੇਲਰ, ਸਕੇਲਰ"
स्केलर फील्ड,ਸਕੇਲਰ ਖੇਤਰ
स्केलर मॅट्रिक्स,ਸਕੇਲਰ ਮੈਟ੍ਰਿਕਸ
स्केलर गुणाकार,ਸਕੇਲਰ ਮਲਟੀਪਲ
स्केलर गुणाकार,ਸਕੇਲਰ ਗੁਣਾ
स्केलर उत्पादन,ਸਕੇਲਰ ਉਤਪਾਦ
स्केलर,ਸਕੇਲਰ
स्केलर ट्रिपल उत्पादन,ਸਕੇਲਰ ਟ੍ਰਿਪਲ ਉਤਪਾਦ
स्केलीन त्रिकोण,ਸਕੇਲੇਨ ਤਿਕੋਣ
स्कॅटर आकृती,ਸਕੈਟਰ ਚਿੱਤਰ
श्रोडिंगर समीकरण,ਸ਼੍ਰੋਡਿੰਗਰ ਸਮੀਕਰਨ
"हंगामी चढउतार, हंगामी चढउतार","ਮੌਸਮੀ ਉਤਰਾਅ-ਚੜ੍ਹਾਅ, ਮੌਸਮੀ ਉਤਰਾਅ-ਚੜ੍ਹਾਅ"
"penetrant, penetrating line, secant, inverse cosine","ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੀ, ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੀ ਲਾਈਨ, ਸੈਕੈਂਟ, ਉਲਟ ਕੋਸਾਈਨ"
छेदन पद्धत,ਵਿੰਨ੍ਹਣ ਦਾ ਤਰੀਕਾ
दुसरा,ਦੂਜਾ
दुसरी ऑर्डर (दुसरा प्रकार),ਦੂਜਾ ਆਰਡਰ (ਦੂਜੀ ਕਿਸਮ)
"विभाग, विभाग, विभाग, विभाग, विभाग","ਭਾਗ, ਭਾਗ, ਭਾਗ, ਭਾਗ, ਭਾਗ"
"उपविभाग, क्षेत्र, क्षेत्र","ਸਬ-ਡਿਵੀਜ਼ਨ, ਸੈਕਟਰ, ਸੈਕਟਰ"
वक्र विभाग,ਕਰਵ ਖੰਡ
स्वत: ची संलग्नता,ਸਵੈ-ਨੱਥੀ
स्वत: संलग्न ऑपरेटर,ਸਵੈ ਜੁੜਿਆ ਆਪਰੇਟਰ
ऑटोझिगस,ਸਵੈ ਸੰਜੋਗ
अर्धा अक्ष,ਅੱਧਾ ਧੁਰਾ
अर्धवर्तुळ,ਅਰਧ ਚੱਕਰ
ठोस मॅट्रिक्स,ਕੰਕਰੀਟ ਮੈਟ੍ਰਿਕਸ
अविभाज्य चतुर्भुज,ਅਟੁੱਟ ਚਤੁਰਭੁਜ
समिसमुह,ਸਮਿਸਮੁਹ
अर्धा मध्यांतर,ਅੱਧਾ ਅੰਤਰਾਲ
म्हणजे प्रमुख अक्ष,ਭਾਵ ਮੁੱਖ ਧੁਰਾ
अर्ध किरकोळ अक्ष,ਅਰਧ ਮਾਮੂਲੀ ਧੁਰੀ
विभक्त बहुपदी,ਵੱਖ ਕਰਨ ਯੋਗ ਬਹੁਪਦ
परिवर्तनीय पृथक्करण,ਪਰਿਵਰਤਨਸ਼ੀਲ ਵਿਭਾਜਨ
क्रम,ਕ੍ਰਮ
अनुक्रमणिका तत्त्व,ਇੰਡੈਕਸਿੰਗ ਸਿਧਾਂਤ
अनुक्रमिक विश्लेषण,ਕ੍ਰਮਵਾਰ ਵਿਸ਼ਲੇਸ਼ਣ
अनुक्रमिक नमुना,ਕ੍ਰਮਵਾਰ ਨਮੂਨਾ
स्पष्ट सहसंबंध,ਸਪਸ਼ਟ ਸਬੰਧ
"मालिका, मालिका, मालिका","ਲੜੀ, ਲੜੀ, ਲੜੀ"
"एकूण, वाऱ्याची दिशा, प्रवाहाची दिशा, फ्रीझ, फ्रीझ (ver.)","ਕੁੱਲ, ਹਵਾ ਦੀ ਦਿਸ਼ਾ, ਧਾਰਾ ਦੀ ਦਿਸ਼ਾ, ਫ੍ਰੀਜ਼, ਫ੍ਰੀਜ਼ (ਵਰ.)"
सेक्संट,ਸੈਕਸਟੈਂਟ
shewhart नियंत्रण चार्ट,shewhart ਕੰਟਰੋਲ ਚਾਰਟ
"चिन्ह, रक्कम","ਚਿੰਨ੍ਹ, ਰਕਮ"
मॅट्रिक्स मार्कर,ਮੈਟਰਿਕਸ ਮਾਰਕਰ
चतुर्भुज चौकोन चिन्ह,ਚਤੁਰਭੁਜ ਚਤੁਰਭੁਜ ਚਿੰਨ੍ਹ
सचिनचा नंबर,ਸਚਿਨ ਨੰਬਰ
महत्त्व पातळी,ਮਹੱਤਤਾ ਦਾ ਪੱਧਰ
महत्त्व चाचणी,ਮਹੱਤਤਾ ਟੈਸਟ
लक्षणीय गुण,ਮਹੱਤਵਪੂਰਨ ਚਿੰਨ੍ਹ
मार्क चाचणी,ਮਾਰਕ ਟੈਸਟ
प्रतीक कार्य,ਚਿੰਨ੍ਹ ਫੰਕਸ਼ਨ
समान लंबवर्तुळाकार,ਸਮਾਨ ਅੰਡਾਕਾਰ
एकसंध आकृती,ਸਮਰੂਪ ਚਿੱਤਰ
"साम्य, साधर्म्य","ਸਮਾਨਤਾ, ਸਮਾਨਤਾ"
एकसंध मॅट्रिक्स,ਸਮਰੂਪ ਮੈਟ੍ਰਿਕਸ
साधे बंद वक्र,ਸਧਾਰਨ ਬੰਦ ਕਰਵ
साधा सहसंबंध,ਸਧਾਰਨ ਸਬੰਧ
साधी हार्मोनिक गती,ਸਧਾਰਨ ਹਾਰਮੋਨਿਕ ਮੋਸ਼ਨ
साधे यादृच्छिक नमुना,ਸਧਾਰਨ ਬੇਤਰਤੀਬੇ ਨਮੂਨਾ
"सेट, सिम्प्लेक्स, एकतर्फी, साधे","ਸੈੱਟ, ਸਿੰਪਲੈਕਸ, ਇਕਪਾਸੜ, ਸਧਾਰਨ"
एक-मार्ग अल्गोरिदम,ਇੱਕ ਤਰਫਾ ਐਲਗੋਰਿਦਮ
एकच टेबल,ਸਿੰਗਲ ਟੇਬਲ
सिम्पसनचा एक तृतीयांश नियम,ਸਿਮਪਸਨ ਦਾ ਇੱਕ ਤਿਹਾਈ ਨਿਯਮ
सिम्युलेशन पद्धत,ਸਿਮੂਲੇਸ਼ਨ ਢੰਗ
एकाचवेळी विभेदक समीकरणे,ਸਮਕਾਲੀ ਵਿਭਿੰਨ ਸਮੀਕਰਨਾਂ
एकाचवेळी समीकरणे,ਸਮਕਾਲੀ ਸਮੀਕਰਨਾਂ
"चिन्ह, साइन","ਚਿੰਨ੍ਹ, ਸਾਈਨ"
"साइन वक्र, साइन वक्र","ਸਾਈਨ ਕਰਵ, ਸਾਈਨ ਕਰਵ"
सोलो,ਸੋਲੋ
नीरस कार्य,ਇਕਸਾਰ ਫੰਕਸ਼ਨ
विषम अविभाज्य,ਅਜੀਬ ਅਟੁੱਟ
"विचित्रता, विचित्रता","ਅਜੀਬਤਾ, ਅਜੀਬਤਾ"
अपरिवर्तनीय मॅट्रिक्स,ਅਸਥਿਰ ਮੈਟਰਿਕਸ
विचित्र उपाय,ਅਜੀਬ ਹੱਲ
नमुन्याचा आकार,ਨਮੂਨਾ ਦਾ ਆਕਾਰ
विषम वितरण,ਅਜੀਬ ਵੰਡ
विषम हर्मिटियन मॅट्रिक्स,ਵਿਪਰੀਤ ਹਰਮੀਟੀਅਨ ਮੈਟ੍ਰਿਕਸ
कॉन्ट्रास्ट,ਉਲਟ
विषम सममित मॅट्रिक्स,ਅਜੀਬ ਸਮਰੂਪ ਮੈਟ੍ਰਿਕਸ
व्हेरिएबल कमी करत आहे,ਵੇਰੀਏਬਲ ਨੂੰ ਘੱਟ ਕਰਨਾ
"उतार, उतार, उतार","ਢਲਾਨ, ਢਲਾਨ, ਢਲਾਨ"
उतार ग्रेडियंट,ਢਲਾਨ ਗਰੇਡੀਐਂਟ
"कंस, लहान बंधन","ਬਰੈਕਟ, ਛੋਟਾ ਬਾਈਡਿੰਗ"
सरळ वक्र,ਸਿੱਧਾ ਕਰਵ
विविध कार्य,ਫੁਟਕਲ ਫੰਕਸ਼ਨ
सौर यंत्रणा,ਸੂਰਜੀ ਸਿਸਟਮ
,
solenoidal वेक्टर,solenoidal ਵੈਕਟਰ
"घन, वस्तुमान, घन","ਠੋਸ, ਪੁੰਜ, ਘਣ"
"घन भूमिती, स्टिरीओस्कोपिक भूमिती","ਘਣ ਜਿਓਮੈਟਰੀ, ਸਟੀਰੀਓਸਕੋਪਿਕ ਜਿਓਮੈਟਰੀ"
"उपाय, साधन","ਹੱਲ, ਸੰਦ"
मालिका फॉर्म समाधान,ਲੜੀ ਫਾਰਮ ਦਾ ਹੱਲ
समाधान मॅट्रिक्स,ਹੱਲ ਮੈਟਰਿਕਸ
त्रिकोणाचे समाधान,ਤਿਕੋਣ ਦਾ ਹੱਲ
समाधान लोकसंख्या,ਹੱਲ ਆਬਾਦੀ
सोनीन बहुपद,ਸੋਨੀਨ ਬਹੁਪਦ
"आकाश, अवकाश, अवकाश, अवकाश, अवकाश","ਅਸਮਾਨ, ਸਪੇਸ, ਸਪੇਸ, ਸਪੇਸ, ਸਪੇਸ"
आकाश वक्र,ਅਸਮਾਨ ਵਕਰ
पालक सेट,ਮਾਤਾ-ਪਿਤਾ ਸੈੱਟ
स्थानिक सहसंबंध आकृती,ਸਥਾਨਕ ਸਬੰਧ ਚਿੱਤਰ
विशिष्ट रेखीय गट,ਖਾਸ ਰੇਖਿਕ ਸਮੂਹ
विशिष्ट अनुलंब गट,ਖਾਸ ਲੰਬਕਾਰੀ ਸਮੂਹ
"विशिष्ट घनता, सापेक्ष घनता","ਖਾਸ ਘਣਤਾ, ਸਾਪੇਖਿਕ ਘਣਤਾ"
मानवी मॅपिंग प्रमेय,ਮਨੁੱਖੀ ਮੈਪਿੰਗ ਥਿਊਰਮ
कार्याचा आदर्श,ਫੰਕਸ਼ਨ ਦਾ ਆਦਰਸ਼
"गोल, गोल","ਗੋਲਾ, ਗੋਲਾ"
गोलाकार समन्वय प्रणाली,ਗੋਲਾਕਾਰ ਤਾਲਮੇਲ ਸਿਸਟਮ
गोलाकार ध्रुवीय समन्वय,ਗੋਲਾਕਾਰ ਧਰੁਵੀ ਧੁਰੇ
गोलाकार त्रिकोण,ਗੋਲਾਕਾਰ ਤਿਕੋਣ
गोलाकार त्रिकोणमिती,ਗੋਲਾਕਾਰ ਤਿਕੋਣਮਿਤੀ
सर्पिल,ਚੂੜੀਦਾਰ
"चौरस, चौरस","ਵਰਗ, ਵਰਗ"
"गुरु, गुरुबंधनी","ਗੁਰੂ, ਗੁਰੂਬੰਧਨੀ"
चौरस अविभाज्य,ਵਰਗ ਅਟੁੱਟ
चौरस मॅट्रिक्स,ਵਰਗ ਮੈਟ੍ਰਿਕਸ
वर्गमुळ,ਵਰਗਮੂਲ
नमुना स्टेज,ਨਮੂਨਾ ਪੜਾਅ
श्रेणीबद्ध कार्य,ਲੜੀਵਾਰ ਫੰਕਸ਼ਨ
प्रमाणित विचलन,ਮਿਆਰੀ ਭਟਕਣ
मानक भिन्न उत्पादन,ਮਿਆਰੀ ਅੰਤਰ ਉਤਪਾਦ
समतोल,ਸੰਤੁਲਨ
सुन्न वक्र,ਸੁੰਨ ਕਰਵ
सुन्न बिंदू,ਸੁੰਨ ਬਿੰਦੂ
धक्कादायक मूल्य,ਹੈਰਾਨ ਮੁੱਲ
"नमुना, आकृती","ਨਮੂਨਾ, ਚਿੱਤਰ"
सांख्यिकीय,ਅੰਕੜਾ
सांख्यिकीय विश्लेषणे,ਅੰਕੜਾ ਵਿਸ਼ਲੇਸ਼ਣ
सांख्यिकीय वितरण,ਅੰਕੜਾ ਵੰਡ
सांख्यिकीय गृहीतक,ਅੰਕੜਾ ਅਨੁਮਾਨ
सांख्यिकीय अंदाजे,ਅੰਕੜਾ ਅਨੁਮਾਨ
सांख्यिकीय मॉडेल,ਅੰਕੜਾ ਮਾਡਲ
सांख्यिकीय लोकसंख्या,ਅੰਕੜਾ ਆਬਾਦੀ
सांख्यिकीय गुणवत्ता नियंत्रण,ਅੰਕੜਾ ਗੁਣਵੱਤਾ ਨਿਯੰਤਰਣ
"आकडेवारी, आकडेवारी","ਅੰਕੜੇ, ਅੰਕੜੇ"
"न बदलणारा, स्थिर, स्थिर, कायम","ਨਾ ਬਦਲਣ ਵਾਲਾ, ਸਥਿਰ, ਸਥਿਰ, ਸਥਾਈ"
स्थायी राज्य उपाय,ਸਥਿਰ ਰਾਜ ਦਾ ਹੱਲ
अधिक प्रवण माउंट्स,ਵਧੇਰੇ ਸੰਭਾਵੀ ਮਾਊਂਟ
उतार-चढाई डिझाइन,ਢਲਾਨ-ਚੜਾਈ ਡਿਜ਼ਾਈਨ
सर्वात उंच कूळ,ਸਭ ਤੋਂ ਉੱਚੀ ਉਤਰਾਈ
चरण कार्य,ਕਦਮ ਫੰਕਸ਼ਨ
स्टर्लिंग श्रेणी,ਸਟਰਲਿੰਗ ਸੀਮਾ
"स्टॉकॅस्टिक, संभाव्य","ਸਟੋਚੈਸਟਿਕ, ਸੰਭਾਵੀ"
संभाव्य मॅट्रिक्स,ਸੰਭਾਵੀ ਮੈਟਰਿਕਸ
संभाव्य मॉडेल,ਸੰਭਾਵੀ ਮਾਡਲ
संभाव्य प्रोग्रामिंग,ਸੰਭਾਵੀ ਪ੍ਰੋਗਰਾਮਿੰਗ
संभाव्य चल,ਸੰਭਾਵੀ ਵੇਰੀਏਬਲ
स्टोक्स प्रमेय,ਸਟੋਕਸ ਥਿਊਰਮ
"सरळ रेषा, सरळ रेषा, सरळ रेषा","ਸਿੱਧੀ ਲਾਈਨ, ਸਿੱਧੀ ਲਾਈਨ, ਸਿੱਧੀ ਲਾਈਨ"
"स्तर चार्ट, बार चार्ट","ਪੱਧਰ ਚਾਰਟ, ਬਾਰ ਚਾਰਟ"
"स्तरीकरण, स्तरीकरण","ਪੱਧਰੀਕਰਨ, ਪੱਧਰੀਕਰਨ"
स्तरित नमुना,ਲੇਅਰਡ ਨਮੂਨਾ
"प्रवाह-रेषा, प्रवाह-रेषा","ਵਹਾਅ-ਰੇਖਾ, ਧਾਰਾ-ਰੇਖਾ"
ताण,ਤਣਾਅ
जोरदार कलते कार्य,ਜ਼ੋਰਦਾਰ ਝੁਕਾਅ ਫੰਕਸ਼ਨ
सतत कमी होत आहे,ਲਗਾਤਾਰ ਘਟ ਰਿਹਾ ਹੈ
सतत वाढ,ਲਗਾਤਾਰ ਵਾਧਾ
सतत ऑर्डिनेट फंक्शन,ਲਗਾਤਾਰ ਆਰਡੀਨੇਟ ਫੰਕਸ਼ਨ
विद्यार्थी चाचणी (विद्यार्थी &#39;टी&#39; चाचणी),ਵਿਦਿਆਰਥੀ ਟੈਸਟ (ਵਿਦਿਆਰਥੀ &#39;ਟੀ&#39; ਟੈਸਟ)
उपसंग्रह,ਉਪ-ਸੰਗ੍ਰਹਿ
उप-निर्णयवादी,ਉਪ-ਨਿਰਧਾਰਨਵਾਦੀ
उप-प्रदेश,ਉਪ-ਖੇਤਰ
"उपवर्ग, उपसमूह, उपसमूह","ਉਪ-ਸ਼੍ਰੇਣੀ, ਉਪ-ਸਮੂਹ, ਉਪ-ਸਮੂਹ"
मध्यांतर,ਅੰਤਰਾਲ
"सबमॅट्रिक्स, सबमॅट्रिक्स","ਸਬਮੈਟ੍ਰਿਕਸ, ਸਬਮੈਟ੍ਰਿਕਸ"
"तळटीप, तळटीप, तळटीप","ਫੁਟਨੋਟ, ਫੁਟਨੋਟ, ਫੁਟਨੋਟ"
उत्तराधिकार,ਉਤਰਾਧਿਕਾਰ
उपसंच,ਸਬਸੈੱਟ
उपलोकसंख्या,ਉਪ-ਜਨਸੰਖਿਆ
बदली,ਬਦਲਣਾ
अर्ध स्पर्शिक,ਅਰਧ ਸਪਰਸ਼
"हस्तांतरित करणे, हस्तांतरित करणे","ਤਬਦੀਲ ਕਰਨ ਲਈ, ਤਬਦੀਲ ਕਰਨ ਲਈ"
"वजाबाकी, वजाबाकी","ਘਟਾਓ, ਘਟਾਓ"
"वजाबाकी, वजाबाकी","ਘਟਾਓ, ਘਟਾਓ"
हळूहळू,ਹੌਲੀ ਹੌਲੀ
प्रगतीशील भिन्नता,ਪ੍ਰਗਤੀਸ਼ੀਲ ਅੰਤਰ
प्रगतीशील एकीकरण,ਪ੍ਰਗਤੀਸ਼ੀਲ ਏਕੀਕਰਣ
नंतरचा,ਪਿਛਲੇਰੀ
संलग्न,ਨੱਥੀ
"बेरीज, बेरीज, बेरीज, बेरीज, बेरीज","ਜੋੜ, ਜੋੜ, ਜੋੜ, ਜੋੜ, ਜੋੜ"
बेरीज फंक्शन,ਜੋੜ ਫੰਕਸ਼ਨ
संकलित,ਸੰਕਲਿਤ
योग ब्लॉक,ਯੋਗਾ ਬਲਾਕ
संकलन,ਸੰਕਲਨ
संकलन अधिवेशन,ਸੰਕਲਨ ਸੰਮੇਲਨ
संकलन सूत्र,ਸੰਕਲਨ ਫਾਰਮੂਲਾ
ग्रेड संग्रह,ਗ੍ਰੇਡ ਸੰਗ੍ਰਹਿ
संकलन चिन्ह,ਸੰਕਲਨ ਪ੍ਰਤੀਕ
अनंतापर्यंत योग,ਅਨੰਤਤਾ ਤੱਕ ਯੋਗਾ
"मूर्ख, मूर्ख","ਮੂਰਖ, ਮੂਰਖ"
ओव्हरसेट,ਓਵਰਸੈੱਟ
सुपरसोनिक प्रवाह,ਸੁਪਰਸੋਨਿਕ ਵਹਾਅ
पूरक कोन,ਪੂਰਕ ਕੋਣ
lacquered लोकर फ्लॅट,lacquered ਉੱਨ ਫਲੈਟ
फंक्शनचे समर्थन,ਫੰਕਸ਼ਨ ਦਾ ਸਮਰਥਨ
