Assamese,Kannada
প্ৰেডিকেট মানৰ এক্সট্ৰাপ&#39;লেচন,ಮುನ್ಸೂಚನೆಯ ಮೌಲ್ಯದ ಎಕ್ಸ್ಟ್ರಾಪೋಲೇಶನ್
ভেক্টৰ প্ৰজেকচন,ವೆಕ್ಟರ್ ಪ್ರೊಜೆಕ್ಷನ್
ইন্টাৰপোলেচন উপপাদ্য,ಇಂಟರ್ಪೋಲೇಷನ್ ಪ್ರಮೇಯ
প্ৰক্ষেপণ জ্যামিতি,ಪ್ರಕ್ಷೇಪಕ ಜ್ಯಾಮಿತಿ
প্ৰজেক্টাইল প্লেন,ಉತ್ಕ್ಷೇಪಕ ವಿಮಾನ
প্ৰক্ষেপণীয় ৰূপান্তৰ,ಪ್ರಕ್ಷೇಪಕ ರೂಪಾಂತರ
"প্ৰমাণ, প্ৰমাণ, প্ৰমাণ","ಪುರಾವೆ, ಪುರಾವೆ, ಪುರಾವೆ"
উপাৰ্জনৰ দ্বাৰা প্ৰমাণ,ಆದಾಯದ ಮೂಲಕ ಪುರಾವೆ
ট্ৰেন্সমিট ভুল,ಪ್ರಸರಣ ದೋಷ
ভুল সংক্ৰমণ,ದೋಷ ಪ್ರಸರಣ
সঠিক কাৰক,ಸರಿಯಾದ ಅಂಶ
"সঠিক কাৰ্য্য, সঠিক কাৰ্য্য","ಸರಿಯಾದ ಕಾರ್ಯ, ಸರಿಯಾದ ಕಾರ್ಯ"
যুক্তিসংগত ব্যৱধান,ಸಮಂಜಸವಾದ ಮಧ್ಯಂತರ
সম্পূৰ্ণৰূপে সন্নিৱিষ্ট কৰা হৈছে,ಸಂಪೂರ್ಣವಾಗಿ ಒಳಗೊಂಡಿದೆ
সঠিক উপগোট,ಸರಿಯಾದ ಉಪವಿಭಾಗ
সঠিক উপজনসংখ্যা,ಸರಿಯಾದ ಉಪ ಜನಸಂಖ್ಯೆ
সুৰক্ষা সম্পত্তি,ರಕ್ಷಣೆ ಆಸ್ತಿ
"সঠিক মান, eigen মান","ಸರಿಯಾದ ಮೌಲ್ಯ, ಈಜೆನ್ ಮೌಲ್ಯ"
সঠিক ভেক্টৰ,ಸರಿಯಾದ ವೆಕ್ಟರ್
"সমানুপাতিক, সমানুপাতিক","ಪ್ರಮಾಣಾನುಗುಣವಾದ, ಪ್ರಮಾಣಾನುಗುಣವಾದ"
আনুপাতিক সম্পৰ্ক,ಅನುಪಾತದ ಸಂಬಂಧ
আনুপাতিক নমুনা সংগ্ৰহ কৰা,ಅನುಪಾತದ ಮಾದರಿ
সাধনযোগ্য,ಸಾಧಿಸಬಹುದಾದ
ছ্যুডো ক&#39;ড,ಹುಸಿ ಕೋಡ್
ছদ্ম দূৰত্ব,ಹುಸಿ ದೂರ
ছদ্মদূৰত্বৰ জনসংখ্যা,ಹುಸಿ ದೂರದ ಜನಸಂಖ್ಯೆ
ছ্যুডো ষ্টেণ্ডাৰ্ড,ಹುಸಿ ಪ್ರಮಾಣಿತ
ছদ্ম মানক অৱস্থান,ಹುಸಿ ಪ್ರಮಾಣಿತ ಸ್ಥಾನ
"বৃদ্ধি, বৃদ্ধি, বিদ্বেষ","ಉಲ್ಬಣಗೊಳ್ಳುವಿಕೆ, ಉಲ್ಬಣಗೊಳಿಸುವಿಕೆ, ನಿವಾರಣೆ"
"পুলি, পুলি, টুপি","ರಾಟೆ, ರಾಟೆ, ಕ್ಯಾಪ್"
পাঞ্চ কৰা কাৰ্ড,ಪಂಚ್ ಕಾರ್ಡ್
পাঞ্চ কাৰ্ড মেচিন,ಪಂಚ್ ಕಾರ್ಡ್ ಯಂತ್ರ
পাঞ্চিং মেচিন,ಗುದ್ದುವ ಯಂತ್ರ
বিশুদ্ধ বান্ধনি,ಶುದ್ಧ ಬೈಂಡಿಂಗ್
বিশুদ্ধ দশমিক,ಶುದ್ಧ ದಶಮಾಂಶ
বিশুদ্ধ জ্যামিতি,ಶುದ್ಧ ಜ್ಯಾಮಿತಿ
নেট আগমন,ನಿವ್ವಳ ಆಗಮನ
বিশুদ্ধভাৱে অজৈৱিক,ಸಂಪೂರ್ಣವಾಗಿ ಅಜೈವಿಕ
বিশুদ্ধ গণিত,ಶುದ್ಧ ಗಣಿತ
কেৱল সংখ্যাগত,ಸಂಖ್ಯಾತ್ಮಕ ಮಾತ್ರ
বৈকল্পিক ডিভাইচ,ಐಚ್ಛಿಕ ಸಾಧನ
পিৰামিড,ಪಿರಮಿಡ್
পিৰামিডাল ঘনক,ಪಿರಮಿಡ್ ಘನ
পিৰামিড পৃষ্ঠা,ಪಿರಮಿಡ್ ಪುಟ
ইতি সিধাম,ಇತಿ ಸಿದ್ಧಮ್
চতুৰ্ভুজ,ಚತುರ್ಭುಜ
চতুৰ্ভুজ প্ৰিজম,ಚತುರ್ಭುಜ ಪ್ರಿಸ್ಮ್
চতুৰ্থাংশ,ಚತುರ್ಭುಜ
"বৰ্গক্ষেত্ৰ, দ্বিঘাত, দ্বৈত ট্ৰেপেজ’ইড","ಚದರ, ಚತುರ್ಭುಜ, ಡಬಲ್ ಟ್ರೆಪೆಜಾಯಿಡ್"
দ্বিঘাত খৰচ,ಚತುರ್ಭುಜ ವೆಚ್ಚ
দ্বিঘাত খৰচ ফলন,ಚತುರ್ಭುಜ ವೆಚ್ಚದ ಕಾರ್ಯ
দ্বিঘাত বক্ৰ,ಚತುರ್ಭುಜ ವಕ್ರರೇಖೆ
দ্বিঘাত সমীকৰণ,ಚತುರ್ಭುಜ ಸಮೀಕರಣ
দ্বিঘাত প্ৰকাশ,ಚತುರ್ಭುಜ ಅಭಿವ್ಯಕ್ತಿ
দ্বিঘাত দ্বিঘাত,ಚತುರ್ಭುಜ ಚತುರ್ಭುಜ
দ্বিঘাত ফলন,ಚತುರ್ಭುಜ ಕಾರ್ಯ
দ্বিঘাত ফলন,ಚತುರ್ಭುಜ ಕಾರ್ಯ
দ্বিঘাত আন্তঃপ্ৰক্ষেপণ,ಕ್ವಾಡ್ರಾಟಿಕ್ ಇಂಟರ್ಪೋಲೇಷನ್
দ্বিঘাত বস্তুনিষ্ঠ ফলন,ಕ್ವಾಡ್ರಾಟಿಕ್ ವಸ್ತುನಿಷ್ಠ ಕಾರ್ಯ
দ্বিঘাত প্ৰগ্ৰেমিং দ্বিঘাত প্ৰগ্ৰেমিং,ಕ್ವಾಡ್ರಾಟಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಕ್ವಾಡ್ರಾಟಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್
দ্বিঘাত উলটিব পৰা নিয়ম,ಕ್ವಾಡ್ರಾಟಿಕ್ ರಿವರ್ಸಿಬಿಲಿಟಿ ನಿಯಮ
দ্বিঘাত পৃষ্ঠা,ಚತುರ್ಭುಜ ಪುಟ
দ্বিঘাত পদ,ಚತುರ್ಭುಜ ಪದ
দ্বিঘাত সূত্ৰ,ಚತುರ್ಭುಜ ಸೂತ್ರ
চতুৰ্ভুজ,ಚತುರ್ಭುಜ
গুণগত বিশ্লেষণ,ಗುಣಾತ್ಮಕ ವಿಶ್ಲೇಷಣೆ
গুণগত নিয়ন্ত্ৰণ,ಗುಣಮಟ್ಟ ನಿಯಂತ್ರಣ
কোৱাণ্টাম বলবিজ্ঞান,ಕ್ವಾಂಟಮ್ ಮೆಕ್ಯಾನಿಕ್ಸ್
কোৱাণ্টাম সংখ্যা,ಕ್ವಾಂಟಮ್ ಸಂಖ್ಯೆ
কোৱাণ্টাম পৰিসংখ্যা,ಕ್ವಾಂಟಮ್ ಅಂಕಿಅಂಶಗಳು
"চতুৰ্থাংশ, চতুৰ্থাংশ, চতুৰ্থাংশ","ಕಾಲು, ಕಾಲು, ಕಾಲು"
চতুৰ্ভুজ,ಚತುರ್ಭುಜ
চতুৰ্থাংশ,ಕ್ವಾರ್ಟೈಲ್
ৰৈখিক নিৰ্মাতা সমীকৰণ,ಲೀನಿಯರ್ ಕನ್ಸ್ಟ್ರಕ್ಟರ್ ಸಮೀಕರಣ
নিয়মীয়া চক্ৰ,ನಿಯಮಿತ ಚಕ್ರ
আড্ডাবাজ,ಚಾಟಿ
ৰেখাৰ দৈৰ্ঘ্য,ಸಾಲಿನ ಉದ್ದ
লাইন মডেল,ಸಾಲಿನ ಮಾದರಿ
শাৰীৰ সমস্যা,ಸಾಲು ಸಮಸ್ಯೆ
শাৰী প্ৰক্ৰিয়াকৰণ,ಸಾಲು ಸಂಸ್ಕರಣೆ
শাৰী ব্যৱস্থা,ಸಾಲು ವ್ಯವಸ್ಥೆ
ৰেখা তত্ত্ব,ಸಾಲಿನ ಸಿದ್ಧಾಂತ
পঞ্চমক,ಪಂಚಮಕ್
কুইন্টেট,ಕ್ವಿಂಟೆಟ್
"হাৰ উদ্ধৃত, মূল্য উদ্ধৃত","ದರ ಉಲ್ಲೇಖಿಸಲಾಗಿದೆ, ಬೆಲೆ ಉಲ್ಲೇಖಿಸಲಾಗಿದೆ"
"ভাগফল, বিভাজন","ಅಂಶ, ವಿಭಾಗ"
বিভাগৰ এলেকা,ಇಲಾಖೆ ಪ್ರದೇಶ
বিভাগৰ গোট,ಇಲಾಖೆ ಗುಂಪು
ভাগফল নিয়ম,ಪ್ರಮಾಣ ನಿಯಮ
বিভাগৰ ছেট,ಇಲಾಖೆ ಸೆಟ್
বিভাগৰ জনসংখ্যা,ಇಲಾಖೆಯ ಜನಸಂಖ್ಯೆ
বিভাগৰ গাঁথনি,ಇಲಾಖೆಯ ರಚನೆ
ব্যাসাৰ্ধ,ತ್ರಿಜ್ಯ
ৰেডিয়েন,ರೇಡಿಯನ್ಸ್
ৰেডিয়ান পৰিমাপ,ರೇಡಿಯನ್ ಅಳತೆ
কৰ্ণী,ಕರ್ಣಿ
মূলাক্ষ,ಮೂಲಾಕ್ಷ
শ্ৰেণীবিভাজন,ಟ್ಯಾಕ್ಸಾನಮಿ
ব্যাসাৰ্ধ,ತ್ರಿಜ್ಯ
অভিসৰণ ব্যাসাৰ্ধ,ಒಮ್ಮುಖ ತ್ರಿಜ್ಯ
বক্ৰতাৰ ব্যাসাৰ্ধ,ವಕ್ರತೆಯ ತ್ರಿಜ್ಯ
মেৰুত্ব ৰেখা,ಧ್ರುವೀಯತೆಯ ರೇಖೆ
ৰেডিক্স,ರಾಡಿಕ್ಸ್
যাদৃচ্ছিক ভুল,ಯಾದೃಚ್ಛಿಕ ದೋಷ
ৰেণ্ডম ফাংচন,ಯಾದೃಚ್ಛಿಕ ಕಾರ್ಯ
ৰেণ্ডমাইজেচন,ಯಾದೃಚ್ಛಿಕಗೊಳಿಸುವಿಕೆ
ৰেণ্ডম ব্লক,ಯಾದೃಚ್ಛಿಕ ಬ್ಲಾಕ್
ৰেণ্ডম মডেল,ಯಾದೃಚ್ಛಿಕ ಮಾದರಿ
যাদৃচ্ছিক সংখ্যা,ಯಾದೃಚ್ಛಿಕ ಸಂಖ್ಯೆ
ৰেণ্ডম নমুনা সংগ্ৰহ,ಯಾದೃಚ್ಛಿಕ ಮಾದರಿ
ৰেণ্ডম চলকসমূহ,ಯಾದೃಚ್ಛಿಕ ಅಸ್ಥಿರ
"ৰেঞ্জ, ৰেঞ্জ, ৰেঞ্জ, ৰেঞ্জ","ವ್ಯಾಪ್ತಿ, ವ್ಯಾಪ್ತಿ, ವ್ಯಾಪ್ತಿ, ವ್ಯಾಪ್ತಿ"
অভিসৰণ জটিল,ಒಮ್ಮುಖ ಸಂಕೀರ್ಣ
সংহতি চৌহদ,ಏಕೀಕರಣ ಆವರಣ
সম্পৰ্ক চৌহদ,ಸಂಬಂಧ ಆವರಣ
কেম্পাছৰ জনসংখ্যা,ಕ್ಯಾಂಪಸ್ ಜನಸಂಖ್ಯೆ
শ্ৰেণী,ಗ್ರೇಡ್
ৰেংক সম্পৰ্ক,ಶ್ರೇಣಿಯ ಪರಸ್ಪರ ಸಂಬಂಧ
মেট্ৰিক্সৰ গ্ৰেড,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ದರ್ಜೆ
অৰ্ডাৰৰ নমুনা সজাওক,ಕ್ರಮದ ಮಾದರಿಯನ್ನು ವಿಂಗಡಿಸಿ
পৰিৱৰ্তনৰ হাৰ,ಬದಲಾವಣೆಯ ದರ
অভিসৰণ হাৰ,ಒಮ್ಮುಖ ದರ
অতুলনীয়,ಹೋಲಿಸಲಾಗದ
যুক্তিকৰ,ತರ್ಕಬದ್ಧ
যুক্তিসংগত প্ৰকাশ,ತರ್ಕಬದ್ಧ ಅಭಿವ್ಯಕ್ತಿ
যুক্তিসংগত ক্ষেত্ৰ,ತರ್ಕಬದ್ಧ ಕ್ಷೇತ್ರ
যুক্তিসংগত ফলন,ತರ್ಕಬದ್ಧ ಕಾರ್ಯ
হৰৰ যুক্তিসংগতকৰণ,ಛೇದದ ತರ್ಕಬದ್ಧಗೊಳಿಸುವಿಕೆ
যুক্তিসংগত সংখ্যা,ಭಾಗಲಬ್ಧ ಸಂಖ್ಯೆ
যুক্তিসংগত সংখ্যাৰ ক্ষেত্ৰ,ಭಾಗಲಬ್ಧ ಸಂಖ್ಯೆ ಕ್ಷೇತ್ರ
যুক্তিসংগত কাৰ্য্য,ತರ್ಕಬದ್ಧ ಕಾರ್ಯಾಚರಣೆ
অসমতাপূৰ্ণ পৰীক্ষা,ಅಸಮಾನ ಪರೀಕ್ಷೆ
"অপ্ৰচেছড দত্ত, লাভ কৰা অনুসৰি","ಸಂಸ್ಕರಿಸದ ದತ್ತಾ, ಸ್ವೀಕರಿಸಿದಂತೆ"
"ৰশ্মি, কিৰণ, পাখ-আৰ, ৰায়, শংকুষ, অৰ্ধেখা, আৰ","ರಶ್ಮಿ, ಕಿರಣ್, ಪಾಖ್-ಅರ್, ರೇ, ಶಂಕುಶ್, ಅರ್ಧ್ರೇಖಾ, ಅರ್"
ৰশ্মি ভেক্টৰ,ಕಿರಣದ ವೆಕ್ಟರ್
বাস্তৱ,ನಿಜ
বাস্তৱ অক্ষ,ನಿಜವಾದ ಅಕ್ಷ
বাস্তৱ ধাৰাবাহিকতা,ನಿಜವಾದ ನಿರಂತರತೆ
বাস্তৱ ৰেখা,ನಿಜವಾದ ಸಾಲು
বাস্তৱ ৰৈখিক ভেক্টৰ স্থান,ನಿಜವಾದ ರೇಖೀಯ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್
বাস্তৱ মেট্ৰিক্স,ನಿಜವಾದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
বাস্তৱ সংখ্যা,ನೈಜ ಸಂಖ್ಯೆ
বাস্তৱ সংখ্যাৰ ক্ষেত্ৰ,ನೈಜ ಸಂಖ್ಯೆಯ ಕ್ಷೇತ್ರ
প্ৰকৃত অংশ,ನಿಜವಾದ ಭಾಗ
বাস্তৱ বহুপদ,ನಿಜವಾದ ಬಹುಪದೋಕ್ತಿ
বাস্তৱ দ্বিঘাত,ನಿಜವಾದ ಚತುರ್ಭುಜ
বাস্তৱ মালু,ನಿಜವಾದ ಮಾಲು
বাস্তৱ জনসংখ্যা,ನಿಜವಾದ ಜನಸಂಖ್ಯೆ
বাস্তৱ সময়ৰ ব্যৱস্থা,ನೈಜ ಸಮಯದ ವ್ಯವಸ್ಥೆ
বাস্তৱ মূল্যৰ ফলন,ನೈಜ ಮೌಲ್ಯದ ಕಾರ್ಯ
বাস্তৱ চলক,ನಿಜವಾದ ವೇರಿಯಬಲ್
বাস্তৱ ভেক্টৰ স্থান,ನಿಜವಾದ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್
"বিপৰীত, পাৰস্পৰিক, পাৰস্পৰিক","ವಿಲೋಮ, ಪರಸ್ಪರ, ಪರಸ್ಪರ"
বিপৰীত মেট্ৰিক্স,ವಿಲೋಮ ಮ್ಯಾಟ್ರಿಕ್ಸ್
আয়ত,ಆಯಾತ
"আয়তাকাৰ, সোঁকোণীয়া, সোঁকোণীয়া","ಆಯತಾಕಾರದ, ಬಲ-ಕೋನ, ಬಲ-ಕೋನ"
আয়তাকাৰ টেবুল,ಆಯತಾಕಾರದ ಟೇಬಲ್
"সোঁকোণৰ অক্ষ, সোঁকোণৰ স্থানাংক অক্ষ","ಬಲ ಕೋನ ಅಕ್ಷ, ಬಲ ಕೋನ ನಿರ್ದೇಶಾಂಕ ಅಕ್ಷ"
আয়তাকাৰ ঘনত্বৰ ফলন,ಆಯತಾಕಾರದ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ
সোঁকোণীয়া হাইপাৰবোলা,ಬಲ ಕೋನದ ಹೈಪರ್ಬೋಲಾ
আয়তাকাৰ মেট্ৰিক্স,ಆಯತಾಕಾರದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
"আয়তাকাৰ সমান্তৰাল চতুৰ্ভুজ, সোঁকোণ সমান্তৰাল চতুৰ্ভুজ","ಆಯತ ಸಮಾನಾಂತರ ಚತುರ್ಭುಜ, ಬಲ ಕೋನ ಸಮಾನಾಂತರ ಚತುರ್ಭುಜ"
আৰ্কুৱেট কাৰ্ভ,ಆರ್ಕ್ಯೂಟ್ ಕರ್ವ್
পুনৰাবৃত্তি সূত্ৰ,ಪುನರಾವರ್ತನೆಯ ಸೂತ್ರ
সময়কালীন দশমিক,ಆವರ್ತಕ ದಶಮಾಂಶ
টাৰ্ণআউট সূত্ৰ,ತಿರುವು ಸೂತ್ರ
স্তৰভিত্তিক ৰূপ,ಕ್ರಮಾನುಗತ ರೂಪ
অসামঞ্জস্যপূৰ্ণ পৰিৱেশন,ಅಸಮಂಜಸ ಕಾರ್ಯಕ್ಷಮತೆ
"লগাৰিদম সূত্ৰ, সমতুল্যতা সূত্ৰ","ಲಾಗರಿಥಮ್ ಫಾರ್ಮುಲಾ, ಸಮಾನತೆಯ ಸೂತ್ರ"
"ৰেফাৰেন্স লাইন, ৰেফাৰেন্স লাইন","ಉಲ್ಲೇಖ ಸಾಲು, ಉಲ್ಲೇಖ ಸಾಲು"
ৰেফাৰেন্স পইণ্ট ৰেফাৰেন্স পইণ্ট,ಉಲ್ಲೇಖ ಬಿಂದು ಉಲ್ಲೇಖ ಬಿಂದು
প্ৰতিফলিত তৰংগ,ಪ್ರತಿಫಲಿತ ತರಂಗ
প্ৰতিফলন,ಪ್ರತಿಬಿಂಬ
সমতুল্য নিয়ম,ಸಮಾನ ನಿಯಮ
অভিসৰণ অঞ্চল,ಒಮ್ಮುಖ ಪ್ರದೇಶ
বিচ্ছিন্ন অঞ্চল,ವಿಭಿನ್ನ ಪ್ರದೇಶ
সংহতি মণ্ডল,ಏಕೀಕರಣ ವಲಯ
ৰিগ্ৰেছন বিশ্লেষণ,ಹಿಂಜರಿತ ವಿಶ್ಲೇಷಣೆ
ৰিগ্ৰেছন বক্ৰ,ಹಿಂಜರಿತ ಕರ್ವ್
ৰিগ্ৰেছন সমীকৰণ,ಹಿಂಜರಿತ ಸಮೀಕರಣ
ৰিগ্ৰেছন লাইন,ಹಿಂಜರಿತ ರೇಖೆ
ৰিগ্ৰেছন মডেল,ಹಿಂಜರಿತ ಮಾದರಿ
নিয়মীয়া বক্ৰ,ನಿಯಮಿತ ಕರ್ವ್
আনকি ষড়ভুজ,ಸಹ ಷಡ್ಭುಜಾಕೃತಿ
নিয়মীয়া মেট্ৰিক্স,ನಿಯಮಿತ ಮ್ಯಾಟ್ರಿಕ್ಸ್
সমপক্ষীয়,ಸಮಬಾಹು
আপেক্ষিক পৰিপূৰক,ಸಾಪೇಕ್ಷ ಪೂರಕ
আপেক্ষিকভাৱে সৰ্বোচ্চ,ತುಲನಾತ್ಮಕ ಅತ್ಯುನ್ನತ
আপেক্ষিকভাৱে সৰ্বনিম্ন,ತುಲನಾತ್ಮಕವಾಗಿ ಕಡಿಮೆ
আপেক্ষিক সম্ভাৱনা,ಸಾಪೇಕ್ಷ ಸಂಭವನೀಯತೆ
আপেক্ষিক বেগ,ಸಾಪೇಕ್ಷ ವೇಗ
"আপেক্ষিকতা, আপেক্ষিকতা, আপেক্ষিকতা","ಸಾಪೇಕ್ಷತೆ, ಸಾಪೇಕ್ಷತೆ, ಸಾಪೇಕ್ಷತೆ"
আপেক্ষিকতাবাদ তত্ত্ব,ಸಾಪೇಕ್ಷತಾ ಸಿದ್ಧಾಂತ
নিৰ্ভৰযোগ্যতা,ವಿಶ್ವಾಸಾರ್ಹತೆ
নিৰ্ভৰযোগ্যতাৰ সমস্যা,ವಿಶ್ವಾಸಾರ್ಹತೆಯ ಸಮಸ್ಯೆ
অৱশিষ্ট পদ,ಉಳಿದ ಪೋಸ್ಟ್
বাকী উপপাদ্য,ಉಳಿದ ಪ್ರಮೇಯ
পুনৰাবৃত্তিমূলক সীমা,ಪುನರಾವರ್ತನೆಯ ಮಿತಿ
পুনৰাবৃত্তিমূলক Riemann-অখণ্ড,ಪುನರಾವರ್ತಿತ ರೀಮನ್-ಅವಿಭಾಜ್ಯ
প্ৰতিনিধিত্ব কৰা,ಪ್ರಾತಿನಿಧ್ಯ
"অৱশিষ্ট, অৱশিষ্ট","ಶೇಷ, ಶೇಷ"
অসীমত থাকে,ಅನಂತದಲ್ಲಿ ಉಳಿದಿದೆ
"বিসৰ্জন, খণ্ডন, পাৰ্থক্য","ವಿಸರ್ಜನೆ, ನಿರಾಕರಣೆ, ವ್ಯತ್ಯಾಸ"
বিচ্ছিন্নতা,ಬಿಡಿಸಿಕೊಳ್ಳುವಿಕೆ
বেগ সমন্বয়,ವೇಗ ಹೊಂದಾಣಿಕೆ
ফলাফলৰ ফলাফল,ಪರಿಣಾಮವಾಗಿ ಫಲಿತಾಂಶ
ফলস্বৰূপ বল,ಪರಿಣಾಮವಾಗಿ ಶಕ್ತಿ
ফলাফল ভেক্টৰ,ಫಲಿತಾಂಶ ವೆಕ್ಟರ್
পৰিৱৰ্তিত একক পদ্ধতি,ಏಕ ವಿಧಾನವನ್ನು ಮಾರ್ಪಡಿಸಲಾಗಿದೆ
ৰম্বছ,ರೋಂಬಸ್
riemann-অখণ্ড,ರೀಮನ್-ಅವಿಭಾಜ್ಯ
"সোঁকোণ, সোঁকোণ","ಬಲ ಕೋನ, ಬಲ ಕೋನ"
সোঁকোণীয়া ত্ৰিভুজ,ಬಲ ಕೋನದ ತ್ರಿಕೋನ
সোঁফালৰ বৃত্তাকাৰ শঙ্কু,ಬಲ ವೃತ್ತಾಕಾರದ ಕೋನ್
দক্ষিণ চেট,ದಕ್ಷಿಣ ಸೆಟ್
সোঁফালৰ বৃত্তাকাৰ চিলিণ্ডাৰ,ಬಲ ವೃತ್ತಾಕಾರದ ಸಿಲಿಂಡರ್
ঘড়ীৰ কাঁটাৰ দিশত,ಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ
দক্ষিণৰ বিপৰীত,ದಕ್ಷಿಣ ವಿಲೋಮ
"সঠিক প্ৰমাণ, সঠিক প্ৰমাণ","ನಿಖರವಾದ ಪುರಾವೆ, ನಿಖರವಾದ ಪುರಾವೆ"
"আঙঠি, আঙঠি",ರಿಂಗ್ ರಿಂಗ್
পূৰ্ণসংখ্যাৰ আঙঠি,ಪೂರ್ಣಾಂಕ ಉಂಗುರ
R-অখণ্ড,ಆರ್-ಅವಿಭಾಜ್ಯ
"মূল, মূল","ಬೇರು, ಬೇರು"
বৰ্গমূল মূল,ವರ್ಗಮೂಲ ಮೂಲ
বহুপদৰ মূল,ಬಹುಪದದ ಮೂಲ
"ঘূৰণ, ঘূৰণ","ತಿರುಗುವಿಕೆ, ತಿರುಗುವಿಕೆ"
ঘূৰণীয়া ত্ৰুটি,ಪೂರ್ಣಾಂಕ ದೋಷ
লানি পতা,ಸಾಲು
শাৰী-স্তম্ভ গুণন,ಸಾಲು-ಕಾಲಮ್ ಗುಣಾಕಾರ
ৰেখা সমতুল্যতা,ಸಾಲಿನ ಸಮಾನತೆ
শাৰী মেট্ৰিক্স,ಸಾಲು ಮ್ಯಾಟ್ರಿಕ್ಸ್
শাৰী ক্ৰম,ಸಾಲು ಆದೇಶ
এস্কেপ পইণ্ট,ತಪ್ಪಿಸಿಕೊಳ್ಳುವ ಬಿಂದು
"নমুনা, নমুনা","ಮಾದರಿ, ಮಾದರಿ"
নমুনাৰ গড়,ಮಾದರಿ ಸರಾಸರಿ
নমুনা বিন্দু,ಮಾದರಿ ಬಿಂದು
নমুনাৰ আকাৰ,ಮಾದರಿ ಅಳತೆ
নমুনা স্থান,ಮಾದರಿ ಜಾಗ
নমুনা-মানক-বিচ্যুতি,ಮಾದರಿ-ಪ್ರಮಾಣಿತ-ವಿಚಲನ
নমুনা জৰীপ,ಮಾದರಿ ಸಮೀಕ್ಷೆ
নমুনা ভ্যাৰিয়েন্স,ಮಾದರಿ ವ್ಯತ್ಯಾಸ
"নমুনা (v.), নমুনা সংগ্ৰহ (n.)","ಮಾದರಿ (ವಿ.), ಮಾದರಿ (ಎನ್.)"
নমুনা বিতৰণ কৰা,ಮಾದರಿ ವಿತರಣೆ
নমুনা সংগ্ৰহৰ ভুল,ಮಾದರಿ ದೋಷ
নমুনা সংগ্ৰহৰ ব্যৱধান,ಮಾದರಿ ಮಧ್ಯಂತರ
নমুনা সংগ্ৰহ পদ্ধতি,ಮಾದರಿ ವಿಧಾನ
নমুনা সংগ্ৰহৰ নীতি,ಮಾದರಿ ತತ್ವ
প্ৰতিস্থাপনৰ সৈতে নমুনা সংগ্ৰহ কৰা,ಬದಲಿಯೊಂದಿಗೆ ಮಾದರಿ
"স্কেলাৰ, স্কেলাৰ","ಸ್ಕೇಲಾರ್, ಸ್ಕೇಲಾರ್"
স্কেলাৰ ক্ষেত্ৰ,ಸ್ಕೇಲಾರ್ ಕ್ಷೇತ್ರ
স্কেলাৰ মেট্ৰিক্স,ಸ್ಕೇಲಾರ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
স্কেলাৰ বহুগুণ,ಸ್ಕೇಲಾರ್ ಬಹು
স্কেলাৰ গুণন,ಸ್ಕೇಲಾರ್ ಗುಣಾಕಾರ
স্কেলাৰ উৎপাদন,ಸ್ಕೇಲಾರ್ ಉತ್ಪನ್ನ
স্কেলাৰ,ಸ್ಕೇಲಾರ್
স্কেলাৰ ট্ৰিপল প্ৰডাক্ট,ಸ್ಕೇಲಾರ್ ಟ್ರಿಪಲ್ ಉತ್ಪನ್ನ
স্কেলিন ত্ৰিভুজ,ಸ್ಕೇಲಿನ್ ತ್ರಿಕೋನ
স্কেটাৰ ডায়াগ্ৰাম,ಸ್ಕ್ಯಾಟರ್ ರೇಖಾಚಿತ್ರ
শ্ৰডিংগাৰ সমীকৰণ,ಶ್ರೋಡಿಂಗರ್ ಸಮೀಕರಣ
"ঋতুভিত্তিক উঠা-নমা, ঋতুভিত্তিক উঠা-নমা","ಋತುಮಾನದ ಏರಿಳಿತಗಳು, ಋತುಮಾನದ ಏರಿಳಿತಗಳು"
"ভেদকাৰী, ভেদকাৰী ৰেখা, ছেকেণ্ট, বিপৰীত কোচাইন","ನುಗ್ಗುವ, ನುಗ್ಗುವ ರೇಖೆ, ಸೆಕೆಂಟ್, ವಿಲೋಮ ಕೊಸೈನ್"
বিন্ধি পদ্ধতি,ಚುಚ್ಚುವ ವಿಧಾನ
দ্বিতীয়,ಎರಡನೇ
দ্বিতীয় ক্ৰম (দ্বিতীয় প্ৰকাৰ),ಎರಡನೇ ಕ್ರಮಾಂಕ (ಎರಡನೇ ವಿಧ)
"ছেকচন, ছেকচন, ছেকচন, ছেকচন, ছেকচন","ವಿಭಾಗ, ವಿಭಾಗ, ವಿಭಾಗ, ವಿಭಾಗ, ವಿಭಾಗ"
"মহকুমা, খণ্ড, খণ্ড","ಉಪವಿಭಾಗ, ವಲಯ, ವಲಯ"
বক্ৰ খণ্ড,ಕರ್ವ್ ವಿಭಾಗ
