Assamese,Tamil
"1.গাঁথনিযুক্ত এনকোডিং, 2.গাঁথনিযুক্ত ক&#39;ডিং","1.கட்டமைக்கப்பட்ட குறியாக்கம், 2.கட்டமைக்கப்பட்ட குறியீட்டு முறை"
গঠনমূলক প্ৰশ্ন ভাষা (SQL),கட்டமைக்கப்பட்ட வினவல் மொழி (SQL)
"১.ব্ৰ&#39;চাৰৰ শ্বীট, ২. শৈলীৰ চিঠি","1. சிற்றேடு, 2. பாணி கடிதம்"
উপ-ডাইৰেকটৰি,துணை அடைவு
"১.চাবনেট, ২.চাবনেট","1.சப்நெட், 2.சப்நெட்"
উপবৃক্ষ,துணை மரம்
"১.সংক্ষিপ্তকৰণ, ২.সংক্ষিপ্তকৰণ","1. சுருக்கம், 2. சுருக்கம்"
"১.ছুপাৰ কম্পিউটাৰ, ২.ছুপাৰ কম্পিউটাৰ","1. சூப்பர் கம்ப்யூட்டர், 2. சூப்பர் கம்ப்யூட்டர்"
"১.ছুপাৰ কম্পিউটেচন, ২.ছুপাৰ কম্পিউটেচন","1.சூப்பர் கம்ப்யூட்டேஷன், 2.சூப்பர் கம்ப்யூட்டேஷன்"
কি&#39; চাবি,முக்கிய திறவுகோல்
শীৰ্ষ ব্যৱহাৰকাৰী,சிறந்த பயனர்
তত্বাৱধানত শিক্ষণ,மேற்பார்வை கற்றல்
সহায়ক চিপ,துணை சிப்
নেট ভ্যাৰিয়েন্স,நிகர மாறுபாடு
"১.নেট ভ্যাৰিয়েন্স, ২.অংশ, ৩.ছাৰফান","1.நிகர மாறுபாடு, 2.பிரிவு, 3.சர்ஃபான்"
অদলবদল,இடமாற்று
ইনবাউণ্ড,பிணைப்பிலுள்ள
আউটফ্ল&#39;,வெளியேற்றம்
শ্বেপিং,பரிமாற்றம்
"1.চুইচ কৰা নেটৱৰ্ক,2. চুইচ কৰা নেটৱাৰ্ক","1.சுவிட்ச்டு நெட்வொர்க், 2. நெட்வொர்க் மாறியது"
চুইচিং,மாறுதல்
চুইচিং নীতি,மாறுதல் கொள்கை
প্ৰতীকী প্ৰগ্ৰেমিং,குறியீட்டு நிரலாக்கம்
সমন্বয়,ஒத்திசைவு
সমন্বয়ক,ஒத்திசைப்பான்
সমকালীন,ஒத்திசைவான
সমকালীন সংখ্যাগত হাইৰাৰ্কি (SDH),ஒத்திசைவான எண் படிநிலை (SDH)
বাক্য বিশ্লেষণ,வாக்கிய பகுப்பாய்வு
ব্যৱস্থা বিশ্লেষণ,அமைப்பு பகுப்பாய்வு
চিষ্টেম ইঞ্জিনিয়াৰিং,கணினி பொறியியல்
"১/ চিষ্টেম ব্ৰেকাৰ, ২/ চিষ্টেম হেকাৰ","1. சிஸ்டம் பிரேக்கர், 2. சிஸ்டம் ஹேக்கர்"
চিস্টেম ইন্টিগ্ৰেটৰ,கணினி ஒருங்கிணைப்பான்
চিস্টেম লগ,கணினி பதிவு
চিস্টেম কভাৰ,அமைப்பு கவர்
ব্যৱস্থাপ্ৰণালীৰ নে&#39;টৱৰ্ক গঠন (SNA),கணினி நெட்வொர்க் அமைப்பு (SNA)
"1. চিস্টেম প্ৰগ্ৰেমাৰ, 2. চিস্টেম প্ৰগ্ৰেমাৰ","1. சிஸ்டம் புரோகிராமர், 2. சிஸ்டம் புரோகிராமர்"
"1. ব্যৱস্থাপ্ৰণালী পুনৰাৰম্ভ, 2. ব্যৱস্থাপ্ৰণালী পুনৰাৰম্ভ","1. கணினி மறுதொடக்கம், 2. கணினி மறுதொடக்கம்"
চিস্টেম সমাপ্তি,அமைப்பு நிறுத்தம்
চিস্টেম পৰীক্ষা,அமைப்பு சோதனை
চিস্টেম সঁজুলি,அமைப்பு பயன்பாடு
"1. পদ্ধতিগত সংহিতা, 2. পদ্ধতিগত সংহিতা","1. முறையான குறியீடு, 2. முறையான குறியீடு"
টেব কমাণ্ড,tab கட்டளை
অনুসূচী,அட்டவணை
টেবুলাৰ অভাৰভিউ,அட்டவணை கண்ணோட்டம்
টেবুলৰ স্থান,அட்டவணை இடம்
ফলক,தகடு
"1.tabular, 2.এৰে এৰে","1.அட்டவணை, 2.வரிசை வரிசை"
টেবুলেচন ফাংচন,அட்டவணை செயல்பாடு
"১.চিহ্নিত স্থাপত্য, ২.চিহ্নিত গঠন","1. குறிக்கப்பட்ட கட்டிடக்கலை, 2. குறிக்கப்பட்ட அமைப்பு"
চিহ্নিত চিত্ৰ ফাইল প্ৰপত্ৰ (TIFF),குறிக்கப்பட்ட படக் கோப்புப் படிவம் (TIFF)
টেণ্ডেম ব্যৱস্থা,டேன்டெம் அமைப்பு
টেপ ঘনত্ব,டேப் அடர்த்தி
টেপ কভাৰ,டேப் கவர்
tar ফাইল,தார் கோப்பு
কাম,வேலை
ৱৰ্ক গাইড,வேலை வழிகாட்டி
কাৰ্য্যসূচীকাৰী,பணி திட்டமிடுபவர்
সংক্ৰমণ নিয়ন্ত্ৰণ প্ৰটোকল/ইণ্টাৰনেট প্ৰটোকল (TCP/IP),டிரான்ஸ்மிஷன் கண்ட்ரோல் புரோட்டோகால்/இன்டர்நெட் புரோட்டோகால் (TCP/IP)
কাটিং অপাৰেচন,வெட்டு அறுவை சிகிச்சை
টেলিকমিউনিকেচন,தொலைத்தொடர்பு
টেলিকমিউনিকেচন,தொலைத்தொடர்பு
টেলিকম,தொலை தொடர்பு
টেলিকনফাৰেন্স,தொலைதொடர்பு
"১.টেলিগ্ৰাফ, ২.টেলিগ্ৰাফী","1. தந்தி, 2. தந்தி"
"১.টেলিমিটাৰ, ২.টেলিমেট্ৰি","1. டெலிமீட்டர், 2. டெலிமெட்ரி"
"১.টেলিফোন, ২.টেলিফোন","1.தொலைபேசி, 2.தொலைபேசி"
টেলিফোন,தொலைபேசி
"১.টেলিপ্ৰিণ্টাৰ, ২.টেলিপ্ৰিণ্টাৰ","1.டெலிபிரிண்டர், 2.டெலிபிரிண்டர்"
টেলিপ্ৰচেছিং,தொலைச் செயலாக்கம்
"১/ দূৰদৰ্শন, ২.দূৰদৰ্শন, ৩.দূৰদৰ্শন","1. தூர்தர்ஷன், 2. தொலைக்காட்சி, 3. தூர்தர்ஷன்"
টেলেক্স,டெலக்ஸ்
"১.নেটৱৰ্ক, ২.টেলনেট","1.trap away, 2.telnet"
"১.গৰম, ৩.তাপমাত্ৰা","1.வெப்பம், 3.வெப்பநிலை"
"১.আকৃতিৰ প্লেট, ২.সাঁচ, ৩.ৰূপা","1. ஷேப் பிளேட், 2. டெம்ப்ளேட், 3. ரூபா"
দহৰ পৰিপূৰক,பத்தின் நிரப்பு
টেৰা বাইট,டெரா பைட்
টেৰা ফেলপছ,டெர்ரா ஃபாலோப்ஸ்
"1.এণ্ড পইণ্টাৰ, 2.টাৰ্মিনেল কাৰ্চাৰ","1.எண்ட் பாயிண்டர், 2.டெர்மினல் கர்சர்"
"1.এণ্ড ন&#39;ড, 2.টাৰ্মিনেল ন&#39;ড","1.முடிவு முனை, 2.முனை முனை"
টাৰ্মিনেল উইন্ডো,முனைய சாளரம்
ending,முடிவு
ট্ৰাই-বেছ,முப்படை
তিনিটা বেচ অপাৰেচন,மூன்று அடிப்படை செயல்பாடு
পৰীক্ষা কৰা হৈছে,சோதனை
পৰীক্ষাৰ কভাৰেজ,சோதனை கவரேஜ்
পৰীক্ষা নিষ্পাদন,சோதனை செயல்படுத்தல்
পৰীক্ষাৰ তথ্য,சோதனை தரவு
"১.পাঠ, ২. অধ্যয়নৰ সামগ্ৰী","1.உரை, 2. படிப்பு பொருள்"
লিখনী বাকচ,உரை பெட்டி
লিখনী কাৰ্চাৰ,உரை கர்சர்
টেক্সট সম্পাদক,உரை திருத்தி
লিখনী নথিপত্ৰ,உரை கோப்பு
পাঠ্যক্ৰম,பாடத்திட்டம்
টেক্সট প্ৰচেছিং,உரை செயலாக்கம்
বক্তৃতা-পাঠ (TTS),பேச்சு-உரை (TTS)
টেক্সচাৰ মেপিং,அமைப்பு மேப்பிங்
"১.টি ফ্লিপ ফ্লপ, ২.টি-বাইনোমিটাৰ","1.டி ஃபிளிப் ஃப்ளாப், 2.டி-பைனோமீட்டர்"
তাপীয় ছীলাৰ,வெப்ப முத்திரை வெப்ப
"১.প্ৰিণ্টাৰ পাতল চলচ্চিত্ৰ স্মৃতি, ২.পাতল চলচ্চিত্ৰ স্মৃতি","1.Printer Thin Film Memory, 2.Thin Film Memory"
(TFT) পাতল ফিল্ম ট্ৰেঞ্জিষ্টৰ (TFT),(TFT) மெல்லிய பட டிரான்சிஸ்டர் (TFT)
"১.ৰত্ন, ২.হেচিং","1.ஜெமிங், 2.ஹேஷிங்"
থ্ৰেড বেংগল,நூல் வளையல்
থ্ৰেডিং,த்ரெடிங்
"১.ত্ৰিভুজ নেটৱৰ্ক, ২.ত্ৰিভুজ নেটৱৰ্ক","1.முக்கோண வலையமைப்பு, 2.முக்கோண வலையமைப்பு"
প্ৰবাহ ক্ষমতা,ஓட்டம் திறன்
সময়ৰ জটিলতা,நேரம் சிக்கலானது
সময় বিভাজন মাল্টিপ্লেক্সিং (TDM),நேரப் பிரிவு மல்டிபிளெக்சிங் (டிடிஎம்)
সময়সীমা,கால அளவு
একে সময়তে,அதே நேரத்தில்
"1. কল মেচিন, 2. কল মেচিন, 3. টাইম মেচিন","1. கால் மெஷின், 2. கால் மெஷின், 3. டைம் மெஷின்"
টাইম আপ,நேரம் முடிந்தது
"1.Callocation, 2.Cal কোৱাণ্টাইজেচন","1.அழைப்பு, 2.கால் அளவீடு"
সময় শৃংখলা,நேரத் தொடர்
"১/ সময় বিভাজন, ২। সময় ভাগ-বতৰা কৰা","1. நேரப் பிரிவு, 2. நேரம் பகிர்வு"
সময় ভাগ-বতৰা কৰা ব্যৱস্থা,நேர பகிர்வு அமைப்பு
কল ষ্টেপ,அழைப்பு படி
সময়ৰ ডায়েগ্ৰাম,நேர வரைபடம்
চৰিত্ৰ,பாத்திரம்
টগল কৰক,மாற்று
toggle move,மாற்று நகர்வு
"১.চিহ্ন, ২.টোকেন","1. சின்னம், 2. சின்னம்"
টোকেন বাছ,டோக்கன் பஸ்
টোকেন বাছ,டோக்கன் பஸ்
টোকেন বাছ নেটৱাৰ্ক,டோக்கன் பஸ் நெட்வொர்க்
"১.চিহ্ন আঙঠি, ২.চিহ্ন আঙঠি","1.சின்ன வளையம், 2.சின்ன வளையம்"
টোকেন আলোচনা,டோக்கன் பேச்சுவார்த்தை
"১.সঁজুলি, ২.সঁজুলি","1.கருவிகள், 2.கருவிகள்"
টপ-ফুট,மேல்-கால்
টপ ফুট ডিজাইন,மேல் கால் வடிவமைப்பு
"1. নখ ৰিজ কনফিগাৰেচন, 2. তললৈ টানি","1. ஆணி முகடு கட்டமைப்பு, 2. கீழே இழுக்கவும்"
"১.অৱস্থান, ২.অৱস্থান বিজ্ঞান","1. இடம், 2. இருப்பிட அறிவியல்"
টাচ পেড,தொடு பட்டைகள்
টাচ্ছ স্ক্ৰীন,தொடு திரை
"১.চিহ্ন, ২.চিহ্ন, ৩.ট্ৰেচিং","1.குறி, 2.குறி, 3.தேடுதல்"
ট্ৰেচিং,தடமறிதல்
"১.পথ, ২.পথ, ৩.লিক","1.வழி, 2.பாதை, 3.கசிவு"
"1.ট্ৰেক ডিস্ক, 2.পথ ডিস্ক","1.டிராக் டிஸ்க், 2.பாத் டிஸ்க்"
পথ টেপ,பாதை நாடா
"১.ফ&#39;ল&#39; কৰক, ২.ফ&#39;ল&#39; কৰক","1.பின்தொடர், 2.பின்தொடர்"
"১/ অনুসৰণ কৰক, ২. অনুসৰণ কৰক","1. பின்பற்றவும், 2. பின்பற்றவும்"
ট্ৰেজেক্টৰী,பாதை
"১.লেনদেন, ২.চুক্তি, ৩.লেনদেন, ৪.বিনিময়","1. பரிவர்த்தனை, 2. ஒப்பந்தம், 3. பரிவர்த்தனை, 4. பரிமாற்றம்"
"1. ডিল ফাইল, 2. কাৰ্য্যকলাপ ফাইল","1. ஒப்பந்தக் கோப்பு, 2. செயல்பாட்டுக் கோப்பு"
"1.লেনদেনৰ নথিপত্ৰ, 2.লেনদেনৰ লগ","1.பரிவர்த்தனை ஆவணம், 2.பரிவர்த்தனை பதிவு"
"1. লিপিবদ্ধ কৰা, 2. লিপিবদ্ধ কৰা","1. ஒலிபெயர்ப்பு, 2. ஒலிபெயர்ப்பு"
ট্ৰেন্সডুচাৰ,மின்மாற்றி
স্থানান্তৰ হাৰ,பரிமாற்ற விகிதம்
স্থানান্তৰ সময়,பரிமாற்ற நேரம்
ৰূপান্তৰ,மாற்றம்
ক্ষণিকৰ ভুল,தற்காலிக பிழை
ট্ৰেঞ্জিচন পিৰিয়ড,நிலைமாற்ற காலம்
"১. পৰিৱৰ্তন, ২. অনন্তকাল","1. மாற்றம், 2. சங்கிராந்தி"
সংক্ৰামক,தொற்றும் தன்மை கொண்டது
সংক্ৰমিত,நோய்த்தொற்றுக்கு உள்ளானவர்
"১.অনুবাদ, ২.অনুবাদ, ৩.বাখ্যা","1.மொழிபெயர்ப்பு, 2.மொழிபெயர்ப்பு, 3.விளக்கம்"
"১.সংক্ৰমণ, প্ৰেৰণ, ২.সংক্ৰমণ","1. பரிமாற்றம், கடத்துதல், 2. கடத்துதல்"
যোগাযোগ নিয়ন্ত্ৰণ প্ৰটোকল (TCP),டிரான்ஸ்மிஷன் கண்ட்ரோல் புரோட்டோகால் (TCP)
"১.সংবহন লাইন, ২.সংবহন লাইন","1. டிரான்ஸ்மிஷன் லைன், 2. டிரான்ஸ்மிஷன் லைன்"
ট্ৰেন্সমিটাৰ,டிரான்ஸ்மிட்டர்
স্বচ্ছতা,வெளிப்படைத்தன்மை
ট্ৰেন্সপণ্ডাৰ,டிரான்ஸ்பாண்டர்
"১.পৰিবহণ, ২.ৰিগ্ৰেছন","1.போக்குவரத்து, 2. பின்னடைவு"
ট্ৰেন্সপজিচন,இடமாற்றம்
ট্ৰেন্সপিউটাৰ,டிரான்ஸ்பியூட்டர்
"1.ট্ৰেন্সমিট ৰিচিভাৰ, 2.ট্ৰেন্স ৰিচিভাৰ","1.டிரான்ஸ்மிட் ரிசீவர், 2.டிரான்ஸ் ரிசீவர்"
"১.ফান্দ, ২.ফান্দ, ৩. ধৰা","1. பொறி, 2. பொறி, 3. பிடி"
ঘূৰ্ণন,சுழற்சி
গছ (পৰিৱৰ্তন),மரம் (மாற்றம்)
গছৰ নেটৱৰ্ক,மரம் நெட்வொர்க்
সহায়ক বৰ্তনী,துணை சுற்று
তুচ্ছ ডায়েগ্ৰাম,அற்பமான வரைபடம்
সমস্যা সমাধান কৰা,பழுது நீக்கும்
ৰিপড অফ,அகற்றி
সত্য টেবুল,உண்மை அட்டவணை
"১.টিউনাৰ, ২.টিউনাৰ, ৩.টিউনাৰ","1. ட்யூனர், 2. ட்யூனர், 3. ட்யூனர்"
"১.টানেলিং, ২.টানেলিং","1. சுரங்கப்பாதை, 2. சுரங்கப்பாதை"
"১.সামঞ্জস্য, ২.টিউনিং, ৩.টিউনিং","1. சரிசெய்தல், 2. ட்யூனிங், 3. டியூனிங்"
tuple,tuple
টাৰ্বো পাস্কেল,டர்போ பாஸ்கல்
টুৰিং মেচিন,டூரிங் இயந்திரம்
টাৰ্ণআউট সময়,திரும்பும் நேரம்
টাৰ্ণআউট নথিপত্ৰ,திருப்பு ஆவணம்
turn sequence,திருப்பு வரிசை
দম্পতী কেবল,ஜோடி கேபிள்
"1. ওলোটা যোৰ, 2. ওলোটা যোৰ","1. தலைகீழ் ஜோடி, 2. தலைகீழ் ஜோடி"
ডাবল পাছ সোঁৱৰাই দিয়া,இரட்டை பாஸ் நினைவூட்டல்
দুটাৰ পৰিপূৰক,இரண்டின் நிரப்பு
প্ৰকাৰ,வகை
"1.টাইপ মুখ, 2.চৰিত্ৰ","1.வகை முகம், 2. பாத்திரம்"
টাইপোগ্ৰাফিক শীৰ্ষ,அச்சுக்கலை மேல்
প্ৰিন্টাৰ চকা,அச்சுப்பொறி சக்கரம்
টাইপিং কৰা,தட்டச்சு
অবিৰত শক্তিৰ উৎস,தடையில்லா சக்தி ஆதாரம்
"১/ একক কাৰ্য্য, ২) এক অংশৰ ব্যৱস্থা","1. ஒற்றை செயல்பாடு, 2. ஒரு பகுதி அமைப்பு"
একক অপাৰেচন,ஒற்றை செயல்பாடு
"1.একক অপাৰেটৰ, 2.একক অপাৰেটৰ","1.ஒற்றை இயக்குபவர், 2.ஒற்றை இயக்குபவர்"
অনিশ্চয়তা,நிச்சயமற்ற தன்மை
নিষিদ্ধ বিবৃতি,தடையற்ற அறிக்கை
অগণনযোগ্য,கணக்கிட முடியாத
উন্মোচন কৰা,வெளிக்கொணரப்பட்டது
অনিৰ্ণায়ক,தீர்மானமற்ற
অসংজ্ঞায়িত,வரையறுக்கப்படாத
অসংজ্ঞায়িত ৰেকৰ্ড,வரையறுக்கப்படாத பதிவு
বিলুপ্তি,அழித்தல்
"1. জোৰ-জবৰদস্তি, 2. সমন্বয়ক, 3, সমন্বয়ক","1. வற்புறுத்தல், 2. ஒருங்கிணைப்பாளர், 3, ஒருங்கிணைப்பாளர்"
অনিৰ্দিষ্ট কৰা হৈছে,குறிப்பிடப்படாத
"১.অনিৰ্দিষ্ট গ্ৰাফ, ২.অনিৰ্দিষ্ট গ্ৰাফ","1.குறிப்பிடப்படாத வரைபடம், 2.குறிப்பிடப்படாத வரைபடம்"
একে দিশৰ সেৱাৰ সময়,அதே திசையில் சேவை நேரம்
বাতিল কৰক,ரத்து செய்
"1.অফৰ্মেট কৰা ডিস্ক, 2.অফৰ্মেট কৰা ডিস্ক","1.வடிவமைக்கப்படாத வட்டு, 2. வடிவமைக்கப்படாத வட்டு"
মেপিং,விவரணையாக்கம்
"১.ইউনিকোড, ২.একক ক&#39;ড","1.யூனிகோட், 2.ஒற்றை குறியீடு"
অনিৰ্দিষ্ট গছ,குறிப்பிடப்படாத மரம்
সমান সম্পদ অৱস্থান মূল্যায়ক (YRL),சீரான வள இருப்பிட மதிப்பீட்டாளர் (YRL)
এটা প্ৰচেছিং,ஒரு செயலாக்கம்
অনন্য,தனித்துவமான
অৰক্ষাহীন টুইষ্টেড ডাবলছ (UTP),கவசமற்ற முறுக்கப்பட்ட இரட்டையர் (UTP)
"১.ইউনিট, ২. সত্তা","1.அலகு, 2. அலகு"
ইউনিটৰ ঠিকনা,அலகு முகவரி
একক ব্যৱধান,அலகு இடைவெளி
ইউনিট পৰীক্ষা,அலகு சோதனை
ইউনিট ক&#39;ড,அலகு குறியீடு
এটা পোষ্ট,ஒரு பதவி
ইউনিভাৰ্চেল এছিংক্ৰ&#39;নাছ ৰিচিভাৰ/প্ৰেৰক (UART),யுனிவர்சல் ஒத்திசைவற்ற பெறுநர்/அனுப்புபவர் (UART)
ইউনিভাৰ্চেল ফ্লিপ-ফ্লপ,உலகளாவிய ஃபிளிப்-ஃப்ளாப்
সাধাৰণ গোট,பொதுவான தொகுப்பு
সাৰ্বজনীন চৰিত্ৰৰ গোট,உலகளாவிய எழுத்துத் தொகுப்பு
ইউনিক্স,யுனிக்ஸ்
বিপাশা,விபாஷா
অসংৰক্ষিত অঞ্চল,ஒதுக்கப்படாத பகுதி
অসংৰক্ষিত ফাইল (ফাইল),முன்பதிவு செய்யப்படாத கோப்பு (கோப்பு)
অপ্ৰৱেশযোগ্য,அடைய முடியாதது
অনাদৃত,விரும்பத்தகாத
অসংৰক্ষিত,முன்பதிவு செய்யப்படாதது
বিফল কল,தோல்வியுற்ற அழைப்பு
untar,untar
অসামঞ্জস্যতাসমূহ আপডেট কৰক,புதுப்பிப்பு முரண்பாடுகள்
আপডেট কৰা ফাইল,புதுப்பிக்கப்பட்ட கோப்பு
নবীকৰণ,மேம்படுத்தல்
বিকশিত কৰা,மேம்படுத்தல்
বিকশিত কৰা,மேம்படுத்தல்
আপলিংক,இணைப்பு
উচ্চ বোজা,அதிக சுமை
ওভাৰহেড মেমৰি এৰিয়া,மேல்நிலை நினைவக பகுதி
"1. প্ৰতি প্ৰবাহত, 2. বিৰূপ","1. ஓட்டத்திற்கு, 2. பாதகமான"
অভাৰটাইম,அதிக நேரம்
"১.উপৰ, ২.উপৰ, ৩.উপৰলৈ","1.மேல், 2.மேல், 3.மேல்"
"১.ইউজনেট, ২.ব্যৱহাৰ","1.யூஸ்நெட், 2.பயன்படுத்து"
"১.নেট ব্যৱহাৰকাৰী, ২.ব্যৱহাৰকাৰী","1.நெட் பயனர், 2.பயனர்"
ব্যৱহাৰকাৰী এজেন্ট,பயனர் முகவர்
ব্যৱহাৰকাৰী প্ৰমাণীকৰণ,பயனர் அங்கீகாரம்
ব্যৱহাৰকাৰী তথ্য পৰ্যবেক্ষণ প্ৰটোকল (UDP),பயனர் தரவு கண்காணிப்பு நெறிமுறை (யுடிபி)
ব্যৱহাৰকাৰী অনুকূল,பயனர் நட்பு
ব্যৱহাৰকাৰী পৰিচয়,பயனர் அடையாளம்
ব্যৱহাৰকাৰী পৰিচয় (UID),பயனர் அடையாளம் (UID)
ব্যৱহাৰকাৰী আন্তঃপৃষ্ঠ,பயனர் இடைமுகம்
ব্যৱহাৰকাৰীৰ নাম,பயனர் பெயர்
"1. ব্যৱহাৰকাৰী আলেখ্যন, 2. ব্যৱহাৰকাৰী আলেখ্যন","1. பயனர் சுயவிவரம், 2. பயனர் சுயவிவரம்"
কামৰ বস্তু,பயன்பாடு
ইউটিলিটি চফ্টৱেৰ,பயன்பாட்டு மென்பொருள்
"১.বৈধ, ২.বৈধ","1. செல்லுபடியாகும், 2. செல்லுபடியாகும்"
"১বৈধকৰণ, ২.বৈধকৰণ","1சரிபார்த்தல், 2.சரிபார்த்தல்"
বৈধকৰণ প্ৰটোকল,சரிபார்ப்பு நெறிமுறை
বৈধকৰণ পৰীক্ষা,சரிபார்ப்பு சோதனை
"১.বৈধতা পৰীক্ষা, ২.বৈধতা পৰীক্ষা","1. செல்லுபடியாகும் சோதனை, 2. செல்லுபடியாகும் சோதனை"
মূল্যৱান নেটৱাৰ্ক (VAN),மதிப்புமிக்க நெட்வொர்க் (VAN)
মূল্যৱান পুনৰ বিক্ৰেতা (VAR),மதிப்புமிக்க மறுவிற்பனையாளர் (VAR)
মিছিং পইণ্ট,விடுபட்ட புள்ளி
"১.বাষ্পৰ সামগ্ৰী, ২. ভাপ পাত্ৰ","1. வேப்பர்வேர், 2. நீராவி பாத்திரம்"
ভ্যাৰিয়েন্স,மாறுபாடு
ভেৰিয়েবল ঠিকনা,மாறி முகவரி
ভেৰিয়েবল বিট হাৰ,மாறி பிட் விகிதம்
ভেৰিয়েবল ক্ষেত্ৰৰ দৈৰ্ঘ্য,மாறி புல நீளம்
"1.ভেৰিয়েবল লেংথ ক&#39;ড, 2.ভেৰিয়েবল লেংথ ক&#39;ড","1.மாறி நீளக் குறியீடு, 2. மாறி நீளக் குறியீடு"
"১.চলকৰ নাম, ২.চলকৰ নাম, ৩.চলকৰ নাম","1.மாறும் பெயர், 2.மாறும் பெயர், 3.மாறும் பெயர்"
"1. চলক, 2. লৰৃ - চৰ হৈ থকা","1. மாறி, 2. மாறி"
ভেক্টৰ,திசையன்
"1.ভেক্টৰ গ্রাফিক্স, 2.ভেক্টৰ গ্রাফিক্স","1.வெக்டர் கிராபிக்ஸ், 2.வெக்டர் கிராபிக்ஸ்"
ভেক্টৰ প্ৰচেছিং,திசையன் செயலாக்கம்
ভেক্টৰাইজড ইন্টাৰপ্ৰট,திசையன் குறுக்கீடு
ভেন ডায়াগ্ৰাম,வென் வரைபடம்
পৰীক্ষণ আৰু বৈধকৰণ (V&amp;V),சரிபார்ப்பு மற்றும் சரிபார்ப்பு (V&amp;V)
ৰূপান্তৰ নিয়ন্ত্ৰণ,மாற்று கட்டுப்பாடு
"1.ৰূপান্তৰ সংখ্যা, 2.ৰূপান্তৰ সংখ্যা","1.மாற்ற எண், 2.மாற்ற எண்"
শীৰ্ষ,மேல்
উলম্ব প্ৰচেছৰ,செங்குத்து செயலி
চৰম সংহতি (VLSI),மிகப் பெரிய ஒருங்கிணைப்பு (VLSI)
অতি দীঘল নিৰ্দেশনা শব্দ (VLIW),மிக நீண்ட அறிவுறுத்தல் வார்த்தைகள் (VLIW)
ভি এইচ ডি এল,வி எச் டி எல்
ভিডিঅ&#39; কেমেৰা,நிகழ்பதிவி
ভিডিঅ&#39; টেলিকনফাৰেন্স,வீடியோ தொலைதொடர்பு
ভিডিঅ&#39; প্ৰদৰ্শন টাৰ্মিনেল,வீடியோ காட்சி முனையம்
"1.ভিডিঅ&#39; প্ৰদৰ্শন ইউনিট, 2.ভিডিঅ&#39; প্ৰদৰ্শন ইউনিট","1.வீடியோ காட்சி அலகு, 2.வீடியோ காட்சி அலகு"
ভিডিঅ&#39; গেম,வீடியோ கேம்கள்
ভিডিঅ&#39; গ্রাফিক এৰে (VGA),வீடியோ கிராஃபிக் அரே (VGA)
ভিডিঅ&#39; গ্রাফিক্স এৰে (VGA),வீடியோ கிராபிக்ஸ் வரிசை (VGA)
ভিডিঅ&#39; চাৰ্ভাৰ,வீடியோ சர்வர்
দৃষ্টি,பார்வை
ভিজুৱেল এপাৰচাৰ,காட்சி துளை
দৃশ্যমান দুৱাৰ,தெரியும் கதவு
ভাৰ্চুৱেল চাৰ্কিট,மெய்நிகர் சுற்று
ভাৰ্চুৱেল ফাংচন,மெய்நிகர் செயல்பாடு
ভাৰ্চুৱেল মেমৰি,மெய்நிகர் நினைவகம்
ভাৰ্চুৱেল ব্যক্তিগত নে&#39;টৱৰ্ক,மெய்நிகர் தனியார் நெட்வொர்க்
ভাৰ্চুৱেল ৰিয়েলিটি,மெய்நிகர் உண்மை
"১.ভাৰ্চুৱেল ৰিয়েলিটি, ২.ভাৰ্চুৱেল ৰিয়েলিটি","1.விர்ச்சுவல் ரியாலிட்டி, 2.விர்ச்சுவல் ரியாலிட்டி"
ভাৰ্চুৱেল মাৰ্কাৰ বাস্তৱ ভাষা,மெய்நிகர் மார்க்கர் உண்மையான மொழி
ভাৰ্চুৱেল ৰিয়েলিটি মাৰ্কআপ ভাষা (VRML),விர்ச்சுவல் ரியாலிட்டி மார்க்அப் லாங்குவேஜ் (விஆர்எம்எல்)
ভাৰ্চুৱেল সংৰক্ষণ অভিগম পদ্ধতি,மெய்நிகர் சேமிப்பக அணுகல் முறை
ভাৰ্চুৱেল সংৰক্ষণ ব্যৱস্থাপনা,மெய்நிகர் சேமிப்பு மேலாண்மை
"১.ভাইৰাছ, ২.ভাইৰাছ","1.வைரஸ், 2.வைரஸ்"
ভাইৰাছ ধৰা পেলোৱা,வைரஸ் கண்டறிதல்
"১.ভাইৰাছ প্ৰগ্ৰেম, ২.ভাইৰাছ প্ৰগ্ৰেম","1.வைரஸ் புரோகிராம், 2.வைரஸ் புரோகிராம்"
দৃশ্যমানতা,தெரிவுநிலை
দৃষ্টি,பார்வை
ভিজুৱেল বেচিক,காட்சி அடிப்படை
দৃশ্যমান C++,தெரியும் C++
"1.ভিজুৱেল ডিছপ্লে ইউনিট, 2.ভিজুৱেল ডিছপ্লে ইউনিট","1.விஷுவல் டிஸ்பிளே யூனிட், 2.விசுவல் டிஸ்பிளே யூனிட்"
অপাৰ্থিৱ,மெய்நிகர்
ভাৰ্চুৱেল ঠিকনা,மெய்நிகர் முகவரி
ভাৰ্চুৱেল মেচিন (VM),மெய்நிகர் இயந்திரம் (VM)
"১.বাক্য, ২.বাক্য","1. பேச்சு, 2. பேச்சு"
"১.স্পীচ মেইল, ২.ভইচ মেইল","1. பேச்சு அஞ்சல், 2. குரல் அஞ்சல்"
স্পিচ মেইল চাৰ্ভাৰ,பேச்சு அஞ்சல் சேவையகம்
বাক্য চিনাক্তকৰণ,பேச்சு அங்கீகாரம்
