Marathi,Malayalam
सिम्युलेशन पद्धत,സിമുലേഷൻ രീതി
एकाचवेळी विभेदक समीकरणे,ഒരേസമയം ഡിഫറൻഷ്യൽ സമവാക്യം
एकाचवेळी समीकरणे,ഒരേസമയം സമവാക്യങ്ങൾ
"चिन्ह, साइन","അടയാളം, സൈൻ"
"साइन वक्र, साइन वक्र","സൈൻ കർവ്, സൈൻ കർവ്"
सोलो,സോളോ
नीरस कार्य,ഏകതാനമായ പ്രവർത്തനം
विषम अविभाज्य,വിചിത്രമായ അവിഭാജ്യ
"विचित्रता, विचित्रता","അപരിചിതത്വം, വിചിത്രത"
अपरिवर्तनीय मॅट्रिक्स,മാറ്റമില്ലാത്ത മാട്രിക്സ്
विचित्र उपाय,വിചിത്രമായ പരിഹാരം
नमुन्याचा आकार,സാമ്പിൾ വലിപ്പം
विषम वितरण,വിചിത്രമായ വിതരണം
विषम हर्मिटियन मॅट्रिक्स,വൈവിധ്യമാർന്ന ഹെർമിഷ്യൻ മാട്രിക്സ്
कॉन्ट्रास्ट,വൈരുദ്ധ്യം
विषम सममित मॅट्रिक्स,വിചിത്രമായ സമമിതി മാട്രിക്സ്
व्हेरिएबल कमी करत आहे,വേരിയബിൾ ചെറുതാക്കുന്നു
"उतार, उतार, उतार","ചരിവ്, ചരിവ്, ചരിവ്"
उतार ग्रेडियंट,ചരിവ് ഗ്രേഡിയന്റ്
"कंस, लहान बंधन","പരാൻതീസിസ്, ഹ്രസ്വ ബൈൻഡിംഗ്"
सरळ वक्र,നേരായ വക്രം
विविध कार्य,പലവിധ പ്രവർത്തനം
सौर यंत्रणा,സൗരയൂഥം
,
solenoidal वेक्टर,സോളിനോയ്ഡൽ വെക്റ്റർ
"घन, वस्तुमान, घन","ഖര, പിണ്ഡം, ക്യൂബ്"
"घन भूमिती, स्टिरीओस्कोपिक भूमिती","ക്യൂബിക് ജ്യാമിതി, സ്റ്റീരിയോസ്കോപ്പിക് ജ്യാമിതി"
"उपाय, साधन","പരിഹാരം, ഉപകരണം"
मालिका फॉर्म समाधान,പരമ്പര രൂപം പരിഹാരം
समाधान मॅट्रिक्स,പരിഹാരം മാട്രിക്സ്
त्रिकोणाचे समाधान,ത്രികോണത്തിന്റെ പരിഹാരം
समाधान लोकसंख्या,പരിഹാരം ജനസംഖ്യ
सोनीन बहुपद,സോണിൻ ബഹുപദം
"आकाश, अवकाश, अवकाश, अवकाश, अवकाश","ആകാശം, ബഹിരാകാശം, സ്ഥലം, സ്ഥലം, സ്ഥലം"
आकाश वक्र,ആകാശ വക്രം
पालक सेट,പാരന്റ് സെറ്റ്
स्थानिक सहसंबंध आकृती,ലോക്കൽ കോറിലേഷൻ ഡയഗ്രം
विशिष्ट रेखीय गट,നിർദ്ദിഷ്ട രേഖീയ ഗ്രൂപ്പ്
विशिष्ट अनुलंब गट,പ്രത്യേക ലംബ ഗ്രൂപ്പ്
"विशिष्ट घनता, सापेक्ष घनता","പ്രത്യേക സാന്ദ്രത, ആപേക്ഷിക സാന്ദ്രത"
मानवी मॅपिंग प्रमेय,മനുഷ്യ മാപ്പിംഗ് സിദ്ധാന്തം
कार्याचा आदर्श,പ്രവർത്തനത്തിന്റെ മാനദണ്ഡം
"गोल, गोल","ഗോളം, ഗോളം"
गोलाकार समन्वय प्रणाली,ഗോളാകൃതിയിലുള്ള കോർഡിനേറ്റ് സിസ്റ്റം
गोलाकार ध्रुवीय समन्वय,ഗോളാകൃതിയിലുള്ള പോളാർ കോർഡിനേറ്റുകൾ
गोलाकार त्रिकोण,ഗോളാകൃതിയിലുള്ള ത്രികോണം
गोलाकार त्रिकोणमिती,ഗോളാകൃതിയിലുള്ള ത്രികോണമിതി
सर्पिल,സർപ്പിളമായ
"चौरस, चौरस","ചതുരം, ചതുരം"
"गुरु, गुरुबंधनी","ഗുരുക്കൾ, ഗുരുബന്ധനി"
चौरस अविभाज्य,സമചതുരം
चौरस मॅट्रिक्स,ചതുര മാട്രിക്സ്
वर्गमुळ,സ്ക്വയർ റൂട്ട്
नमुना स्टेज,സാമ്പിൾ ഘട്ടം
श्रेणीबद्ध कार्य,ശ്രേണിപരമായ പ്രവർത്തനം
प्रमाणित विचलन,സ്റ്റാൻഡേർഡ് ഡീവിയേഷൻ
मानक भिन्न उत्पादन,സ്റ്റാൻഡേർഡ് ഡിഫറൻഷ്യൽ ഉൽപ്പന്നം
समतोल,സന്തുലിതാവസ്ഥ
सुन्न वक्र,മരവിപ്പ് വക്രം
सुन्न बिंदू,മരവിപ്പ് പോയിന്റ്
धक्कादायक मूल्य,ഞെട്ടിച്ച മൂല്യം
"नमुना, आकृती","സാമ്പിൾ, ചിത്രം"
सांख्यिकीय,സ്ഥിതിവിവരക്കണക്ക്
सांख्यिकीय विश्लेषणे,സ്റ്റാറ്റിസ്റ്റിക്കൽ വിശകലനങ്ങൾ
सांख्यिकीय वितरण,സ്ഥിതിവിവരക്കണക്ക് വിതരണം
सांख्यिकीय गृहीतक,സ്റ്റാറ്റിസ്റ്റിക്കൽ അനുമാനം
सांख्यिकीय अंदाजे,സ്ഥിതിവിവരക്കണക്ക് ഏകദേശം
सांख्यिकीय मॉडेल,സ്റ്റാറ്റിസ്റ്റിക്കൽ മോഡൽ
सांख्यिकीय लोकसंख्या,സ്ഥിതിവിവരക്കണക്ക് ജനസംഖ്യ
सांख्यिकीय गुणवत्ता नियंत्रण,സ്റ്റാറ്റിസ്റ്റിക്കൽ ഗുണനിലവാര നിയന്ത്രണം
"आकडेवारी, आकडेवारी","സ്ഥിതിവിവരക്കണക്കുകൾ, സ്ഥിതിവിവരക്കണക്കുകൾ"
"न बदलणारा, स्थिर, स्थिर, कायम","മാറ്റമില്ലാത്ത, സ്ഥിരമായ, സ്ഥിരമായ, സ്ഥിരമായ"
स्थायी राज्य उपाय,നിൽക്കുന്ന സംസ്ഥാന പരിഹാരം
अधिक प्रवण माउंट्स,കൂടുതൽ സാധ്യതയുള്ള മൗണ്ട്
उतार-चढाई डिझाइन,ചരിവ്-കയറ്റം ഡിസൈൻ
सर्वात उंच कूळ,കുത്തനെയുള്ള ഇറക്കം
चरण कार्य,"സ്റ്റെപ്പ്-ഫംഗ്ഷൻ, സ്റ്റെപ്പ്-ഫംഗ്ഷൻ"
स्टर्लिंग श्रेणी,സ്റ്റെർലിംഗ് ശ്രേണി
"स्टॉकॅस्टिक, संभाव्य","യാദൃശ്ചികമായ, സാധ്യതയുള്ള"
संभाव्य मॅट्रिक्स,പ്രോബബിലിസ്റ്റിക് മാട്രിക്സ്
संभाव्य मॉडेल,പ്രോബബിലിസ്റ്റിക് മോഡൽ
संभाव्य प्रोग्रामिंग,പ്രോബബിലിസ്റ്റിക് പ്രോഗ്രാമിംഗ്
संभाव्य चल,പ്രോബബിലിസ്റ്റിക് വേരിയബിൾ
स्टोक्स प्रमेय,സ്റ്റോക്സ് സിദ്ധാന്തം
"सरळ रेषा, सरळ रेषा, सरळ रेषा","നേർരേഖ, നേർരേഖ, നേർരേഖ"
"स्तर चार्ट, बार चार्ट","ലെവൽ ചാർട്ട്, ബാർ ചാർട്ട്"
"स्तरीकरण, स्तरीकरण","വർഗ്ഗീകരണം, വർഗ്ഗീകരണം"
स्तरित नमुना,ലേയേർഡ് സാമ്പിൾ
"प्रवाह-रेषा, प्रवाह-रेषा","ഫ്ലോ-ലൈൻ, സ്ട്രീം-ലൈൻ"
ताण,സമ്മർദ്ദം
जोरदार कलते कार्य,ശക്തമായി ചായ്വുള്ള പ്രവർത്തനം
सतत कमी होत आहे,തുടർച്ചയായി കുറയുന്നു
सतत वाढ,തുടർച്ചയായ വർദ്ധനവ്
सतत ऑर्डिनेट फंक्शन,തുടർച്ചയായ ഓർഡിനേറ്റ് പ്രവർത്തനം
विद्यार्थी चाचणी (विद्यार्थी &#39;टी&#39; चाचणी),വിദ്യാർത്ഥി പരീക്ഷ (സ്റ്റുഡന്റ് &#39;ടി&#39; ടെസ്റ്റ്)
उपसंग्रह,ഉപശേഖരം
उप-निर्णयवादी,ഉപ-നിർണ്ണയപരമായ
उप-प्रदेश,ഉപമേഖല
"उपवर्ग, उपसमूह, उपसमूह","ഉപവിഭാഗം, ഉപഗ്രൂപ്പ്, ഉപഗ്രൂപ്പ്"
मध्यांतर,ഇടവേള
"सबमॅट्रिक्स, सबमॅट्रिक्स","സബ്മാട്രിക്സ്, സബ്മാട്രിക്സ്"
"तळटीप, तळटीप, तळटीप","അടിക്കുറിപ്പ്, അടിക്കുറിപ്പ്, അടിക്കുറിപ്പ്"
उत्तराधिकार,പിന്തുടർച്ച
उपसंच,ഉപഗണം
उपलोकसंख्या,ഉപജനസംഖ്യ
बदली,മാറ്റിസ്ഥാപിക്കൽ
अर्ध स्पर्शिक,അർദ്ധ സ്പർശനം
"हस्तांतरित करणे, हस्तांतरित करणे","കൈമാറാൻ, കൈമാറ്റം ചെയ്യാൻ"
"वजाबाकी, वजाबाकी","കുറയ്ക്കുക, കുറയ്ക്കുക"
"वजाबाकी, वजाबाकी","കുറയ്ക്കൽ, കുറയ്ക്കൽ"
हळूहळू,ക്രമേണ
प्रगतीशील भिन्नता,പുരോഗമനപരമായ വ്യത്യാസം
प्रगतीशील एकीकरण,പുരോഗമന സംയോജനം
नंतरचा,പിന്നീടുള്ളത്
संलग्न,ഘടിപ്പിച്ചിരിക്കുന്നു
"बेरीज, बेरीज, बेरीज, बेरीज, बेरीज","തുക, തുക, തുക, ഫലം, തുക"
बेरीज फंक्शन,തുക പ്രവർത്തനം
संकलित,സമാഹരിക്കാൻ കഴിയുന്നത്
योग ब्लॉक,യോഗ ബ്ലോക്ക്
संकलन,സമാഹാരം
संकलन अधिवेशन,ശേഖരണ കൺവെൻഷൻ
संकलन सूत्र,സമാഹാര ഫോർമുല
ग्रेड संग्रह,ഗ്രേഡ് ശേഖരണം
संकलन चिन्ह,സമാഹാര ചിഹ്നം
अनंतापर्यंत योग,യോഗ അനന്തതയിലേക്ക്
"मूर्ख, मूर्ख","വിഡ്ഢി, വിഡ്ഢി"
ओव्हरसेट,ഓവർസെറ്റ്
सुपरसोनिक प्रवाह,സൂപ്പർസോണിക് ഒഴുക്ക്
पूरक कोन,സപ്ലിമെന്ററി ആംഗിൾ
lacquered लोकर फ्लॅट,lacquered കമ്പിളി ഫ്ലാറ്റ്
फंक्शनचे समर्थन,പ്രവർത്തനത്തിന്റെ പിന്തുണ
"कल्पना करा, गृहीत धरा","സങ്കൽപ്പിക്കുക, ഊഹിക്കുക"
उच्च,ഉയർന്ന
करणी,കർണി
"पृष्ठभाग, पृष्ठभाग, पृष्ठभाग","ഉപരിതലം, ഉപരിതലം, ഉപരിതലം"
पृष्ठीय क्षेत्र,ഡോർസൽ ഏരിയ
पृष्ठ अविभाज्य,പേജ് ഇന്റഗ്രൽ
कव्हर,മൂടുക
कव्हर,മൂടുക
कव्हर नकाशा,കവർ മാപ്പ്
सही करा,അടയാളം
प्रतीकात्मक तर्क,പ്രതീകാത്മക യുക്തി
प्रतीकात्मक मॉडेल,പ്രതീകാത്മക മാതൃക
सममितीय,സമമിതി
सममितीय,ഐസോമെട്രിക്
"सममितीय निर्धारक, सममित निर्धारक","സിമെട്രിക് ഡിറ്റർമിനന്റ്, സിമെട്രിക് ഡിറ്റർമിനന്റ്"
सममितीय फरक,സമമിതി വ്യത്യാസം
सममित मॅट्रिक्स,സമമിതി മാട്രിക്സ്
प्रणाली विश्लेषण प्रणाली विश्लेषण,സിസ്റ്റം വിശകലനം സിസ്റ്റം വിശകലനം
अनुक्रमांक नमुना,സീരിയൽ സാമ്പിൾ
"टेबल, टेबल","മേശ, മേശ"
"टेबल, टेबल","മേശ, മേശ"
अविभाज्य सारणी,അവിഭാജ്യ പട്ടിക
"सारणीबद्ध, सपाट","പട്ടിക, പരന്ന"
सारणी फॉर्म,പട്ടിക രൂപം
"सारणी लॉगरिदम, सारणी लॉगरिदम","പട്ടിക ലോഗരിതം, പട്ടിക ലോഗരിതം"
सारणी,പട്ടികപ്പെടുത്തുക
सारणी मूल्ये,പട്ടിക മൂല്യങ്ങൾ
सारणी,ടാബുലേഷൻ
"टॅब्युलेटर, टॅब्युलर मशीन, टॅब्युलर","പട്ടിക, പട്ടിക യന്ത്രം, പട്ടിക"
"शेपटी, शेपटी","വാൽ, വാൽ"
शेपटीचे क्षेत्र (वितरणाचे),വാൽ പ്രദേശം (വിതരണത്തിന്റെ)
स्पर्श,സ്പർശിക്കുക
"स्पर्शिका, स्पर्शिका, स्पर्शिका, स्पर्शिका","സ്പർശം, സ്പർശം, സ്പർശം, സ്പർശം"
फ्लॅट फ्लीस स्पर्श करा,രോമം ഫ്ലാറ്റ് സ്പർശിക്കുക
"स्पर्शिक, स्पर्शिक","സ്പർശിക്കുന്ന, സ്പർശിക്കുന്ന"
स्पर्शिका घटक,ടാൻജന്റ് ഘടകം
स्पर्शिका कट,ടാൻജെന്റ് കട്ട്
स्पर्शरेषा,ടാൻജെന്റ് ലൈൻ
"स्पर्शिक विमान, स्पर्शिक विमान","സ്പർശന തലം, സ്പർശന തലം"
स्पर्श लोकसंख्या,സ്പർശിക്കുന്ന ജനസംഖ്യ
टेप पंच,ടേപ്പ് പഞ്ച്
टेप रीडर,ടേപ്പ് റീഡർ
टॉब्रीचे प्रमेय,ടൗബ്രിയുടെ സിദ്ധാന്തം
टेलर प्रमेय,ടെയ്ലർ സിദ്ധാന്തം
Shebyshev अंतर,ഷെബിഷെവ് ദൂരം
टी-वितरण,ടി-വിതരണം
आंतरप्रजाती मालिका,ഇന്റർ സ്പീഷീസ് സീരീസ്
ऐहिक निर्देशांक,താൽക്കാലിക കോർഡിനേറ്റുകൾ
ऐहिक संबंध,താൽക്കാലിക ബന്ധം
वेळ चल,സമയ വേരിയബിൾ
ताणासंबंधीचा शक्ती,വലിച്ചുനീട്ടാനാവുന്ന ശേഷി
"फील्ड, टेन्सर","ഫീൽഡ്, ടെൻസർ"
फील्ड विश्लेषण,ഫീൽഡ് വിശകലനം
फील्ड उत्पादन,ഫീൽഡ് ഉൽപ്പന്നം
तात्पुरती कॉन्फिगरेशन,താൽക്കാലിക കോൺഫിഗറേഷൻ
पोस्ट,പോസ്റ്റ്
बंदी समाप्त,നിരോധനം അവസാനിപ്പിക്കുക
अंतिम वेग डायव्ह,അവസാന വേഗത ഡൈവ്
दशांश समाप्त करणे,ദശാംശം അവസാനിപ്പിക്കുന്നു
रँक मूल्य,റാങ്ക് മൂല്യം
चरण भिन्नता,സ്റ്റെപ്പ് ഡിഫറൻഷ്യൽ
चरणबद्ध एकीकरण,ഘട്ടം ഘട്ടമായുള്ള സംയോജനം
"त्रिकोणी, त्रिकोणी","ത്രികോണാകൃതി, ത്രികോണാകൃതി"
चाचणी,ടെസ്റ്റിംഗ്
भिन्नता एकजिनसीपणाची चाचणी,വേരിയൻസ് ഹോമോജെനിറ്റിയുടെ പരിശോധന
चाचणी कार्य,ടെസ്റ്റ് ഫംഗ്ഷൻ
गृहीतक चाचणी,അനുമാന പരിശോധന
महत्त्व चाचणी,പ്രാധാന്യം പരിശോധന
चाचणी नमुना,ടെസ്റ്റ് സാമ്പിൾ
टेट्राहेड्रल,ടെട്രാഹെഡ്രൽ
टेट्राहेड्रल कोन,ടെട്രാഹെഡ്രൽ കോൺ
चतुर्भुज,ചതുർഭുജം
प्रमेय,സിദ്ധാന്തം
अवशिष्ट प्रमेय,അവശിഷ്ട സിദ്ധാന്തം
सैद्धांतिक मागणी कार्य,സൈദ്ധാന്തിക ആവശ്യം പ്രവർത്തനം
सैद्धांतिक खंडित वितरण,സൈദ്ധാന്തികമായ തുടർച്ചയായ വിതരണം
सैद्धांतिक त्रुटी,സൈദ്ധാന്തിക പിശക്
सैद्धांतिक समायोजन,സൈദ്ധാന്തിക ക്രമീകരണം
सैद्धांतिक सूत्रीकरण,സൈദ്ധാന്തിക രൂപീകരണം
सैद्धांतिक वारंवारता,സൈദ്ധാന്തിക ആവൃത്തി
"तत्वतः, तत्वतः","തത്വത്തിൽ, തത്വത്തിൽ"
सैद्धांतिक मॉडेल,സൈദ്ധാന്തിക മാതൃക
सैद्धांतिक सूत्रीकरण,സൈദ്ധാന്തിക രൂപീകരണം
समीकरण सिद्धांत,സമവാക്യ സിദ്ധാന്തം
त्रुटी सिद्धांत,പിശക് സിദ്ധാന്തം
मूल्यांकन सिद्धांत,വിലയിരുത്തൽ സിദ്ധാന്തം
कार्य सिद्धांत,പ്രവർത്തന സിദ്ധാന്തം
खेळ सिद्धांत,ഗെയിം സിദ്ധാന്തം
गुरुत्वाकर्षण सिद्धांत,ഗുരുത്വാകർഷണ സിദ്ധാന്തം
माहिती सिद्धांत,വിവര സിദ്ധാന്തം
प्रतिस्थापन तत्त्व,പകരംവയ്ക്കൽ തത്വം
सेट सिद्धांत,സിദ്ധാന്തം സജ്ജമാക്കുക
पंक्ती सिद्धांत,വരി സിദ്ധാന്തം
लहर सिद्धांत,തരംഗ സിദ്ധാന്തം
थर्मोडायनामिक,തെർമോഡൈനാമിക്
स्क्रू बांगडी,സ്ക്രൂ വള
स्टिरिओस्कोपिक,സ്റ്റീരിയോസ്കോപ്പിക്
स्टिरिओस्कोपिक वेक्टर विश्लेषण,സ്റ്റീരിയോസ്കോപ്പിക് വെക്റ്റർ വിശകലനം
त्रिकूट वर्गीकरण,ട്രൈഡ് വർഗ്ഗീകരണം
"प्रक्षेपण, ड्रॉप","പ്രൊജക്ഷൻ, ഡ്രോപ്പ്"
"जोर, जोर","തള്ളുക, തള്ളുക"
"वेळ, कालावधी, कालावधी","സമയം, കാലയളവ്, ദൈർഘ്യം"
वेळ अक्ष,സമയ അക്ഷം
काळा अवलंबित्व,കറുത്ത ആശ്രിതത്വം
वेळ अवलंबून रचना समीकरण,സമയത്തെ ആശ്രയിച്ചുള്ള ഘടന സമവാക്യം
वेळ अवलंबून प्रक्रिया,സമയത്തെ ആശ്രയിക്കുന്ന പ്രക്രിയ
पोस्ट बंद वेळ,തപാൽ സമയം
वेळ मध्यांतर,സമയ ഇടവേള
वेळ मालिका,സമയ പരമ്പര
वेळ मालिका विश्लेषण,സമയ ശ്രേണി വിശകലനം
वेळ मालिका विश्वास,സമയ പരമ്പര വിശ്വാസം
वेळ प्रणाली,സമയ സംവിധാനം
"सहनशीलता, सहनशीलता","സഹിഷ്ണുത, സഹിഷ്ണുത"
समर्थन अंतराल,പിന്തുണ ഇടവേള
सह-मजला,കോ-ഫ്ലോർ
"सहनशीलता मर्यादा, सहनशीलता मर्यादा","സഹിഷ്ണുതയുടെ പരിധി, സഹിഷ്ണുതയുടെ പരിധി"
टोपोलॉजिकल,ഭൂപ്രകൃതി
टोपोलॉजिकल द्वैत,ടോപ്പോളജിക്കൽ ദ്വൈതത
टोपोलॉजिकल गट,ടോപ്പോളജിക്കൽ ഗ്രൂപ്പ്
टोपोलॉजिकल समरूपता,ടോപ്പോളജിക്കൽ ഐസോമോർഫിസം
टोपोलॉजिकल रेखीय जागा,ടോപ്പോളജിക്കൽ ലീനിയർ സ്പേസ്
टोपोलॉजिकलदृष्ट्या,സ്ഥലശാസ്ത്രപരമായി
टोपोग्राफिक मॅपिंग,ടോപ്പോഗ്രാഫിക് മാപ്പിംഗ്
टोपोलॉजिकल गुणधर्म,ടോപ്പോളജിക്കൽ പ്രോപ്പർട്ടി
टोपोलॉजिकल लोकसंख्या,ടോപ്പോളജിക്കൽ ജനസംഖ്യ
टोपोलॉजिकल वेक्टर स्पेस,ടോപ്പോളജിക്കൽ വെക്റ്റർ സ്പേസ്
"टोपोलॉजी, टोपोलॉजी","ടോപ്പോളജി, ടോപ്പോളജി"
"आकुंचन, उबळ, आकुंचन","മലബന്ധം, രോഗാവസ്ഥ, വിറയൽ"
"गोलाकार घन-रिंग, टॉरस","വൃത്താകൃതിയിലുള്ള സോളിഡ്-റിംഗ്, ടോറസ്"
"एकूण, बेरीज (s.), संपूर्ण, पूर्ण (v.)","ആകെ, തുക (കൾ.), മുഴുവൻ, പൂർണ്ണം (വി.)"
पूर्ण व्युत्पन्न,പൂർണ്ണമായ ഡെറിവേറ്റീവ്
परिपूर्ण भिन्नता,തികഞ്ഞ വ്യത്യാസം
संपूर्ण विभेदक समीकरण,സമ്പൂർണ്ണ ഡിഫറൻഷ്യൽ സമവാക്യം
कसून तपासणी,സമഗ്രമായ പരിശോധന
पूर्णपणे बद्ध,പൂർണ്ണമായും ബന്ധിക്കപ്പെട്ടിരിക്കുന്നു
उत्तम प्रकारे ऑर्डर केलेला सेट,തികച്ചും ക്രമീകരിച്ച സെറ്റ്
पूर्ण अनुक्रमणिका,സമ്പൂർണ്ണ സീരിയലേഷൻ
"ट्रेस करणे, ट्रेस करणे (n.), छेदणे (n.), ट्रेस करणे (v.)","കണ്ടെത്തുക, കണ്ടെത്തുക (n.), തുളയ്ക്കുക (n.), കണ്ടെത്തുക (v.)"
मॅट्रिक्स ट्रेस,മാട്രിക്സ് ട്രെയ്സ്
"ट्रेसिंग, मार्किंग","കണ്ടെത്തൽ, അടയാളപ്പെടുത്തൽ"
नियमन कार्य,നിയന്ത്രണ പ്രവർത്തനം
"मार्गक्रमण, मार्गक्रमण, मार्गक्रमण","പാത, സഞ്ചാരപഥം, സഞ്ചാരപഥം"
अतींद्रिय,അതീന്ദ്രിയമായ
बीजगणितीय समीकरण,ബീജഗണിത സമവാക്യം
बीजगणितीय कार्य,ബീജഗണിത പ്രവർത്തനം
बीजगणित संख्या,ബീജഗണിത സംഖ്യ
"हस्तांतरण, हस्तांतरण","കൈമാറ്റം, കൈമാറ്റം"
विभेदक कार्य,ഡിഫറൻഷ്യൽ ഫംഗ്ഷൻ
मर्यादित आगमन,പരിമിതമായ വരവ്
मर्यादित संख्या,അനന്തമായ സംഖ്യ
तफावत,വ്യതിയാനം
रूपांतरण सूत्र,പരിവർത്തന ഫോർമുല
परिवर्तन मॅट्रिक्स,പരിവർത്തന മാട്രിക്സ്
निर्देशांकांचे रूपांतरण,കോർഡിനേറ്റുകളുടെ പരിവർത്തനം
परिवर्तन कार्य,പരിവർത്തന പ്രവർത്തനം
रूपांतरित मॅट्रिक्स,രൂപാന്തരപ്പെട്ട മാട്രിക്സ്
शिपिंग समस्या,ഷിപ്പിംഗ് പ്രശ്നം
क्षणिक आचरण,ക്ഷണികമായ പെരുമാറ്റം
क्षणिक उपाय,ക്ഷണികമായ പരിഹാരം
संसर्ग,അണുബാധ
संक्रमण मॅट्रिक्स,സംക്രമണ മാട്രിക്സ്
सांसर्गिक,പകരുന്ന
संक्रमण नियम,പരിവർത്തന നിയമം
संसर्गजन्य संबंध,പകർച്ചവ്യാധി ബന്ധം
संसर्गजन्यता,പകർച്ചവ്യാധി
संसर्गजन्य एकूण,സാംക്രമിക സംഗ്രഹം
हस्तांतरण,കൈമാറ്റം
वाहतूक खर्च,ഗതാഗത ചിലവുകൾ
वाहतूक समस्या,ഗതാഗത പ്രശ്നം
वाहतूक वेळ,ഗതാഗത സമയം
प्रवेश समीकरण,ആക്സസ് സമവാക്യം
रूपांतरित मॅट्रिक्स,രൂപാന്തരപ്പെട്ട മാട്രിക്സ്
मॅट्रिक्स व्हेरिएबल,മാട്രിക്സ് വേരിയബിൾ
हस्तांतरण,സ്ഥാനമാറ്റം
आडवा,തിരശ്ചീനമായ
ट्रान्सव्हर्स प्रतिबंध,തിരശ്ചീന നിയന്ത്രണം
"आडवा, आडवा","തിരശ്ചീന, തിരശ്ചീന"
आडवा वेग,തിരശ്ചീന വേഗത
"ट्रॅपेझियम, ट्रॅपेझियम","ട്രപീസിയം, ട്രപീസിയം"
ट्रॅपेझॉइड,ട്രപസോയിഡ്
ट्रॅपेझियम प्रिझम,ട്രപീസിയം പ്രിസം
"उपचार, उपचार","ചികിത്സ, ചികിത്സ"
वृक्ष आकृती,ട്രീ ഡയഗ്രം
"कल, कल","പ്രവണത, പ്രവണത"
उदय ओळ,ഉദയരേഖ
वाढीव मूल्य,വർദ്ധിച്ചുവരുന്ന മൂല്യം
त्रिकूट,ത്രയം
"चाचणी, चाचणी, चाचणी","ടെസ്റ്റ്, ടെസ്റ്റ്, ടെസ്റ്റ്"
आरोपात्मक कार्य,കുറ്റപ്പെടുത്തുന്ന പ്രവർത്തനം
"त्रिकोण, त्रिकोण","ത്രികോണം, ത്രികോണം"
त्रिकोण असमानता,ത്രികോണ അസമത്വം
वेग त्रिकोण,വേഗത ത്രികോണം
त्रिकोण चिन्ह,ത്രികോണ ചിഹ്നം
त्रिकोण प्रणाली,ത്രികോണ സംവിധാനം
त्रिकोणी,ത്രികോണം
"त्रिकोणी, त्रिकोणी, त्रिकोणी","ത്രികോണ, ത്രികോണ, ത്രികോണാകൃതി"
त्रिकोणी मॅट्रिक्स,ത്രികോണ മാട്രിക്സ്
"त्रिकोणी, त्रिकोणी","ത്രികോണം, ത്രികോണം"
त्रिकूट,ത്രയം
त्रिविकर्णी,ത്രിവികർണി
त्रिकोणमितीय,ത്രികോണമിതി
त्रिकोणमितीय वक्र,ത്രികോണമിതി വക്രം
त्रिकोणमितीय समीकरणे,ത്രികോണമിതി സമവാക്യങ്ങൾ
त्रिकोणमितीय कार्य,ത്രികോണമിതി പ്രവർത്തനം
त्रिकोणमितीय ओळख,ത്രികോണമിതി ഐഡന്റിറ്റികൾ
त्रिकोणमितीय मालिका,ത്രികോണമിതി പരമ്പര
त्रिकोणमितीय समाधान,ത്രികോണമിതി പരിഹാരം
त्रिकोणमितीय परिवर्तन,ത്രികോണമിതി രൂപാന്തരം
त्रिकोणमिती,ത്രികോണമിതി
"त्रिगुण, त्रिधा, त्रि-, त्रिशाह, त्रिका, त्रिहा","ത്രിഗുണ, ത്രിധ, ത്രി-, ത്രിഷ, ത്രിക, ത്രയഃ"
तिहेरी एकत्रीकरण,ട്രിപ്പിൾ ഇന്റഗ്രേഷൻ
तिप्पट,ട്രിപ്പിൾ
दुभाजक,രണ്ടായി
ट्रायसेक्शन,ട്രൈസെക്ഷൻ
कोन दुभाजक करा,കോണിനെ വിഭജിക്കുക
सूक्ष्म देखावा,സൂക്ഷ്മ രൂപം
फालतू स्थिती,നിസ്സാരമായ സ്ഥാനം
कर्कवृत्त,കാൻസർ ട്രോപ്പിക്ക്
मकरवृत्त,കാപ്രിക്കോണിന്റെ ട്രോപ്പിക്ക്
ट्रोपोस्फियर,ട്രോപോസ്ഫിയർ
खरा अर्थ,യഥാർത്ഥ അർത്ഥം
खरे मोड,യഥാർത്ഥ മോഡ്
"lunagra, rundit","ലുനാഗ്ര, റൺഡിറ്റ്"
"कापलेला शंकू, छाटलेला शंकू","വെട്ടിമുറിച്ച കോൺ, വെട്ടിമുറിച്ച കോൺ"
खंडित वितरण,തകർന്ന വിതരണം
खंडित वारंवारता वितरण,തകർന്ന ആവൃത്തി വിതരണം
"छेदन करणे, छेदन करणे, घासणे, चंद्राकर्षण","തുളയ്ക്കൽ, മുറിവുണ്ടാക്കൽ, ഉരസൽ, ലുനാഗ്രാവിറ്റി"
धावपळ,ഇടിച്ചുവീഴ്ത്തുക
"अचूकता, सत्यता","കൃത്യത, സത്യസന്ധത"
सत्य कार्य,സത്യം പ്രവർത്തനം
सत्य सारणी,സത്യ പട്ടിക
सत्यमन,സത്യമാൻ
t-नमुना,ടി-സാമ്പിൾ
टी-चाचणी,ടി-ടെസ്റ്റ്
गोंधळ सिद्धांत,അസ്വസ്ഥത സിദ്ധാന്തം
वळण बिंदू,ടേൺ പോയിന്റ്
"twitch, twist, twist, twist","twitch, twist, twist, twist"
"वळणदार वक्र, असममित वक्र","വളച്ചൊടിച്ച വക്രം, അസമമായ വക്രം"
द्विमितीय,ദ്വിമാനം
द्विमितीय सतत वितरण,ദ്വിമാന തുടർച്ചയായ വിതരണം
