Bengali,Punjabi
ফিতা,ਰਿਬਨ
অফিসিয়াল সমস্যা,ਅਧਿਕਾਰਤ ਮੁੱਦਾ
"1.রোবট, 2.মেকানিক, 3.মেকানিজম","1.ਰੋਬੋਟ, 2.ਮਕੈਨਿਕ, 3.ਮਕੈਨੀਜ਼ਮ"
"1.যান্ত্রিক বিজ্ঞান, 2.যান্ত্রিক নৃবিজ্ঞান","1.ਮਕੈਨਿਸਟਿਕ ਸਾਇੰਸ, 2.ਮਕੈਨਿਸਟਿਕ ਮਾਨਵ ਵਿਗਿਆਨ"
"শক্তিশালী, শক্তিশালী","ਮਜ਼ਬੂਤ, ਮਜ਼ਬੂਤ"
ভূমিকা,ਭੂਮਿਕਾ
আবার ঘূর্ণায়মান,ਦੁਬਾਰਾ ਰੋਲਿੰਗ
engulfment,ਗ੍ਰਹਿਣ
বহিঃপ্রবাহ,ਵਹਾਅ
"1. রিড অনলি মেমরি, 2. রিড অনলি মেমরি (ROM)","1. ਰੀਡ ਓਨਲੀ ਮੈਮੋਰੀ, 2. ਰੀਡ ਓਨਲੀ ਮੈਮੋਰੀ (ROM)"
আসল,ਮੂਲ
মূল নির্দেশিকা,ਮੂਲ ਡਾਇਰੈਕਟਰੀ
আনুমানিক ত্রুটি,ਅਨੁਮਾਨ ਗਲਤੀ
"1.রাউটার, 2.রাউটার","1.ਰਾਊਟਰ, 2.ਰਾਊਟਰ"
"রাউটিং, রাউটিং","ਰੂਟਿੰਗ, ਰੂਟਿੰਗ"
RS232C ইন্টারফেস,RS232C ਇੰਟਰਫੇਸ
RSA এনক্রিপশন,RSA ਇਨਕ੍ਰਿਪਸ਼ਨ
আরটিসি,ਆਰਟੀਸੀ
কর্মক্ষেত্র কোডিং,ਕੰਮ ਕਰਨ ਦੇ ਵੇਰਵੇ ਕੋਡਿੰਗ
মেয়াদ,ਕਾਰਜਕਾਲ
রানটাইম ত্রুটি,ਰੰਨਟਾਈਮ ਗਲਤੀ
"1. নমুনা, 2. নমুনা","1. ਨਮੂਨਾ, 2. ਨਮੂਨਾ"
নমুনা,ਨਮੂਨਾ
"1. উপগ্রহ, 2. উপগ্রহ","1.ਸੈਟੇਲਾਈਟ, 2.ਸੈਟੇਲਾਈਟ"
স্যাচুরেশন,ਸੰਤ੍ਰਿਪਤਾ
সংরক্ষণ,ਬਚਾਓ
"1. মাপযোগ্যতা, 2. পরিমাপযোগ্যতা","1. ਸਕੇਲੇਬਿਲਟੀ, 2. ਸਕੇਲੇਬਿਲਟੀ"
স্কেলার,ਸਕੇਲਰ
স্ক্যানিং,ਸਕੈਨਿੰਗ
ল্যান্ডস্কেপ,ਲੈਂਡਸਕੇਪ
সময়সূচী,ਸ਼ਡਿਊਲਰ
পর্দা প্রতিফলন প্রজেক্টর,ਸਕਰੀਨ ਰਿਫਲਿਕਸ਼ਨ ਪ੍ਰੋਜੈਕਟਰ
লিপি,ਸਕ੍ਰਿਪਟ
স্ক্রিপ্টিং ভাষা,ਸਕ੍ਰਿਪਟਿੰਗ ਭਾਸ਼ਾ
"1.কুণ্ডলী, 2.স্ক্রোল","1.ਕੋਇਲ, 2.ਸਕ੍ਰੌਲ"
সিঙ্ক্রোনাস ডেটা লিঙ্ক কন্ট্রোল (SDLC),ਸਮਕਾਲੀ ਡਾਟਾ ਲਿੰਕ ਕੰਟਰੋਲ (SDLC)
"1.অন্বেষণ, 2.আবিষ্কার","1. ਖੋਜ, 2. ਖੋਜ"
খোঁজ যন্ত্র,ਖੋਜ ਇੰਜਣ
অনুসন্ধান গাছ,ਖੋਜ ਰੁੱਖ
"1.অন্বেষণ করুন, 2.আবিষ্কার করুন","1. ਪੜਚੋਲ ਕਰੋ, 2. ਖੋਜੋ"
মাধ্যমিক,ਸੈਕੰਡਰੀ
"1.সেক্টর, 2.সেক্টর","1.ਸੈਕਟਰ, 2.ਸੈਕਟਰ"
নিরাপত্তা নীতি,ਸੁਰੱਖਿਆ ਨੀਤੀ
অনুসন্ধানের শর্ত,ਖੋਜ ਸ਼ਬਦ
"1.বিভাগ, 2.বিভাগ","1.ਸੈਕਸ਼ਨ, 2.ਸੈਕਸ਼ਨ"
"1. ফ্র্যাগমেন্টেশন, 2. সেগমেন্টেশন","1. ਫਰੈਗਮੈਂਟੇਸ਼ਨ, 2. ਵਿਭਾਜਨ"
নির্বাচন বাছাই,ਚੋਣ ਲੜੀਬੱਧ
"1. স্বয়ংসম্পূর্ণ, 2. স্বয়ংসম্পূর্ণ","1.ਸਵੈ-ਮੁਕੰਮਲ, 2.ਸਵੈ-ਮੁਕੰਮਲ"
"1.অর্থতত্ত্ব, 2.অর্থতত্ত্ব","1.Semantics, 2.Semantics"
সেমাফোর,ਸੈਮਾਫੋਰ
অর্ধপরিবাহী,ਸੈਮੀਕੰਡਕਟਰ
ফ্যান্টাসি ওয়েব,ਕਲਪਨਾ ਵੈੱਬ
অনুক্রমিক অ্যাক্সেস পদ্ধতি,ਕ੍ਰਮਵਾਰ ਪਹੁੰਚ ਵਿਧੀ
ক্রমাগত,ਲਗਾਤਾਰ
সিরিয়াল,ਸੀਰੀਅਲ
"1.সার্ভার, 2.সার্ভার","1.ਸਰਵਰ, 2.ਸਰਵਰ"
সার্ভার ক্র্যাশ,ਸਰਵਰ ਕਰੈਸ਼
সার্ভার লাইসেন্স,ਸਰਵਰ ਲਾਇਸੰਸ
সার্ভো গুণক,ਸਰਵੋ ਗੁਣਕ
এর সেট,ਦਾ ਸੈੱਟ
নির্দিষ্ট পয়েন্ট,ਨਿਰਧਾਰਤ ਬਿੰਦੂ
ব্যবস্থাপনা,ਪ੍ਰਬੰਧਨ
ছায়া,ਸ਼ੈਡੋ
সিনেমাটোগ্রাফি,ਸਿਨੇਮੈਟੋਗ੍ਰਾਫੀ
ভূত,ਭੂਤ
ফাইল শেয়ার করুন,ਸ਼ੇਅਰ ਫਾਇਲ
শেয়ার্ড এক্সেস,ਸਾਂਝੀ ਪਹੁੰਚ
ভাগ করা,ਸਾਂਝਾ ਕਰਨਾ
"1. বন্ধনী, 2. আর্মার, 3. শেল, 4. শেল","1. ਬਰੈਕਟਸ, 2. ਆਰਮਰ, 3. ਸ਼ੈੱਲ, 4. ਸ਼ੈੱਲ"
স্থানচ্যুতি প্রতীক,ਵਿਸਥਾਪਨ ਪ੍ਰਤੀਕ
সংক্ষিপ্ত পথ,ਛੋਟਾ ਰਸਤਾ
সংক্ষিপ্ত নির্দেশনা,ਛੋਟੀ ਹਦਾਇਤ
ভাইবোন,ਭੈਣ-ਭਰਾ
"1. পার্শ্ব প্রতিক্রিয়া, 2. পাল্টা প্রভাব","1. ਮਾੜਾ ਪ੍ਰਭਾਵ, 2. ਵਿਰੋਧੀ ਪ੍ਰਭਾਵ"
সাইন বিট,ਸਾਈਨ ਬਿੱਟ
সংকেত,ਇਸ਼ਾਰਾ
সংকেত প্রক্রিয়াজাতকরণ,ਸਿਗਨਲ ਪ੍ਰੋਸੈਸਿੰਗ
স্বরলিপি,ਨੋਟੇਸ਼ਨ
"1.সংকেত-শব্দ অনুপাত, 2.সংকেত-শব্দ অনুপাত","1.ਸਿਗਨਲ-ਧੁਨੀ ਅਨੁਪਾਤ, 2.ਸਿਗਨਲ-ਸ਼ੋਰ ਅਨੁਪਾਤ"
"1. স্বাক্ষর, 2. স্বাক্ষর","1. ਦਸਤਖਤ, 2. ਦਸਤਖਤ"
মার্কার পরীক্ষা,ਮਾਰਕਰ ਟੈਸਟ
উল্লেখযোগ্য চিহ্ন,ਮਹੱਤਵਪੂਰਨ ਚਿੰਨ੍ਹ
সিলিকন চিপ,ਸਿਲੀਕਾਨ ਚਿੱਪ
সাধারণ মেল ট্রান্সফার প্রোটোকল (SMTP),ਸਧਾਰਨ ਮੇਲ ਟ੍ਰਾਂਸਫਰ ਪ੍ਰੋਟੋਕੋਲ (SMTP)
একক,ਸਿੰਗਲ
"1. একটি সিগন্যালিং নোড, 2. সিমপ্লেক্স নোড","1. ਇੱਕ ਸਿਗਨਲਿੰਗ ਨੋਡ, 2. ਸਿੰਪਲੈਕਸ ਨੋਡ"
সিমুলেশন,ਸਿਮੂਲੇਸ਼ਨ
অনুকরণকারী,ਨਕਲ ਕਰਨ ਵਾਲਾ
"1. একযোগে, 2. সমলয়","1. ਸਮਕਾਲੀ, 2. ਸਮਕਾਲੀ"
যুগপত প্রক্রিয়াকরণ,ਸਮਕਾਲੀ ਪ੍ਰਕਿਰਿਆ
একক,ਸੋਲੋ
"1.সাইট লাইসেন্স, 2.সাইট লাইসেন্স","1.ਸਾਈਟ ਲਾਇਸੰਸ, 2.ਸਾਈਟ ਲਾਇਸੰਸ"
"1. আকার, 2. আকার","1. ਆਕਾਰ, 2. ਆਕਾਰ"
মাপা,ਮਾਪ
"1. ইলাস্ট্রেশন, 2. ইলাস্ট্রেশন","1. ਦ੍ਰਿਸ਼ਟਾਂਤ, 2. ਦ੍ਰਿਸ਼ਟਾਂਤ"
প্লুটি,pluti
"1.প্লুটি, 2.প্লুটিকরণ","1.ਪਲੂਤੀ, 2.ਪਲੂਟੀਕਰਨ"
"1.স্ল্যাশ, 2.কাট","1. ਸਲੈਸ਼, 2. ਕੱਟੋ"
কম্পিউটারের অধীনে,ਕੰਪਿਊਟਰ ਦੇ ਅਧੀਨ
স্নেক উইন্ডো প্রোটোকল,ਸੱਪ ਵਿੰਡੋ ਪ੍ਰੋਟੋਕੋਲ
"1. বাদ দেওয়া, 2. আত্মসমর্পণ","1. ਛੱਡਣਾ, 2. ਸਮਰਪਣ"
স্লট,ਸਲਾਟ
SCSI (SCSI),SCSI (SCSI)
স্মার্ট কার্ড,ਸਮਾਰਟ ਕਾਰਡ
শামুক মেইল,snail ਮੇਲ
স্ন্যাপশট,ਸਨੈਪਸ਼ਾਟ
"1.সফট কম্পিউটিং, 2.সফট কম্পিউটিং","1.ਸੌਫਟ ਗਣਨਾ, 2.ਸੌਫਟ ਗਣਨਾ"
সফট কপি,ਸਾਫਟ ਕਾਪੀ
সহজ ফন্ট,ਆਸਾਨ ਫੌਂਟ
সফটওয়্যার,ਸਾਫਟਵੇਅਰ
সফ্টওয়্যার প্রকৌশল,ਸਾਫਟਵੇਅਰ ਇੰਜੀਨੀਅਰਿੰਗ
সফ্টওয়্যার লাইসেন্স,ਸਾਫਟਵੇਅਰ ਲਾਇਸੰਸ
সফটওয়্যার পাইরেসি,ਸਾਫਟਵੇਅਰ ਪਾਇਰੇਸੀ
বর্ণালী,ਸਪੈਕਟ੍ਰਮ
"1.স্ক্রু, 2.সর্পিল","1.ਸਕ੍ਰੂ, 2.ਸਪਿਰਲ"
"1. বিস্তারিত শীট, 2. স্প্রেডশীট","1. ਵੇਰਵੇ ਸ਼ੀਟ, 2. ਸਪ੍ਰੈਡਸ਼ੀਟ"
মান,ਮਿਆਰੀ
স্ট্যান্ডার্ড জেনারেলাইজড মার্কআপ ল্যাঙ্গুয়েজ (SGML),ਸਟੈਂਡਰਡ ਜਨਰਲਾਈਜ਼ਡ ਮਾਰਕਅੱਪ ਲੈਂਗੂਏਜ (SGML)
প্রমিতকরণ,ਮਾਨਕੀਕਰਨ
অপেক্ষার সময়,ਉਡੀਕ ਸਮਾਂ
তারক ল্যান,tarak lan
তারকা অবস্থান,ਤਾਰਾ ਸਥਿਤੀ
বিট শুরু,ਬਿੱਟ ਸ਼ੁਰੂ
"1. অভাব, 2. অভাব, 3. অভাব সংকট","1. ਕਮੀ, 2. ਕਮੀ, 3. ਕਮੀ ਸੰਕਟ"
"1.স্ট্যাটিক মেমরি, 2.স্ট্যাটিক মেমরি","1.ਸਟੈਟਿਕ ਮੈਮੋਰੀ, 2.ਸਟੈਟਿਕ ਮੈਮੋਰੀ"
স্ট্যাটাস চ্যানেল,ਸਥਿਤੀ ਚੈਨਲ
"1. ধাপের আকার, 2. ধাপের মাত্রা","1. ਸਟੈਪ ਸਾਈਜ਼, 2. ਸਟੈਪ ਮਾਪ"
বিরতি এবং অপেক্ষা প্রোটোকল,ਰੋਕੋ ਅਤੇ ਪ੍ਰੋਟੋਕੋਲ ਦੀ ਉਡੀਕ ਕਰੋ
বিরতি কোড,ਤੋੜ ਕੋਡ
বিরতি কী,ਵਿਰਾਮ ਕੁੰਜੀ
সঞ্চয়যোগ্যতা,ਸਟੋਰੇਬਿਲਟੀ
সংরক্ষিত প্রোগ্রাম,ਸਟੋਰ ਕੀਤਾ ਪ੍ਰੋਗਰਾਮ
সিরিজ ডেটা,ਸੀਰੀਜ਼ ਡਾਟਾ
"1.স্ট্রাকচার্ড এনকোডিং, 2.স্ট্রাকচার্ড কোডিং","1.ਸਟ੍ਰਕਚਰਡ ਏਨਕੋਡਿੰਗ, 2.ਸਟ੍ਰਕਚਰਡ ਕੋਡਿੰਗ"
স্ট্রাকচার্ড কোয়েরি ল্যাঙ্গুয়েজ (SQL),ਸਟ੍ਰਕਚਰਡ ਪੁੱਛਗਿੱਛ ਭਾਸ਼ਾ (SQL)
"1. ব্রোশার শীট, 2. শৈলী চিঠি","1. ਬਰੋਸ਼ਰ ਸ਼ੀਟ, 2. ਸ਼ੈਲੀ ਅੱਖਰ"
সাব-ডিরেক্টরি,ਉਪ-ਡਾਇਰੈਕਟਰੀ
"1.সাবনেট, 2.সাবনেট","1.ਸਬਨੈੱਟ, 2.ਸਬਨੈੱਟ"
সাবট্রি,ਸਬਟ੍ਰੀ
"1. সংক্ষেপণ, 2. সংক্ষেপণ","1. ਸੰਖੇਪ, 2. ਸੰਖੇਪ"
"1. সুপার কম্পিউটার, 2. সুপার কম্পিউটার","1. ਸੁਪਰ ਕੰਪਿਊਟਰ, 2. ਸੁਪਰ ਕੰਪਿਊਟਰ"
"1.সুপার কম্পিউটেশন, 2.সুপার কম্পিউটেশন","1.ਸੁਪਰ ਕੰਪਿਊਟੇਸ਼ਨ, 2.ਸੁਪਰ ਕੰਪਿਊਟੇਸ਼ਨ"
কী কী,ਕੁੰਜੀ
শীর্ষ ব্যবহারকারী,ਚੋਟੀ ਦੇ ਉਪਭੋਗਤਾ
তত্ত্বাবধানে শিক্ষা,ਨਿਰੀਖਣ ਕੀਤੀ ਸਿਖਲਾਈ
অক্জিলিয়ারী চিপ,ਸਹਾਇਕ ਚਿੱਪ
নেট বৈচিত্র,ਸ਼ੁੱਧ ਪਰਿਵਰਤਨ
"1.নেট ভ্যারিয়েন্স, 2.বিভাগ, 3.সুরফান","1.ਨੈੱਟ ਵਿਭਿੰਨਤਾ, 2.ਸੈਕਸ਼ਨ, 3.ਸਰਫਨ"
অদলবদল,ਸਵੈਪ
অন্তর্মুখী,ਅੰਦਰ ਵੱਲ
বহিঃপ্রবাহ,ਵਹਾਅ
অদলবদল,ਸਵੈਪਿੰਗ
"1.সুইচড নেটওয়ার্ক, 2. সুইচড নেটওয়ার্ক","1. ਸਵਿੱਚਡ ਨੈੱਟਵਰਕ, 2. ਬਦਲਿਆ ਨੈੱਟਵਰਕ"
সুইচিং,ਬਦਲਣਾ
স্যুইচিং নীতি,ਬਦਲਣ ਦਾ ਸਿਧਾਂਤ
প্রতীকী প্রোগ্রামিং,ਪ੍ਰਤੀਕ ਪ੍ਰੋਗਰਾਮਿੰਗ
সিঙ্ক্রোনাইজেশন,ਸਮਕਾਲੀਕਰਨ
সিঙ্ক্রোনাইজার,ਸਿੰਕ੍ਰੋਨਾਈਜ਼ਰ
সিঙ্ক্রোনাস,ਸਮਕਾਲੀ
সিঙ্ক্রোনাস নিউমেরিক হায়ারার্কি (SDH),ਸਮਕਾਲੀ ਸੰਖਿਆਤਮਕ ਲੜੀ (SDH)
বাক্য বিশ্লেষণ,ਵਾਕ ਵਿਸ਼ਲੇਸ਼ਣ
ধারা বিশ্লেষণ,ਸਿਸਟਮ ਵਿਸ਼ਲੇਸ਼ਣ
সিস্টেম ইঞ্জিনিয়ারিং,ਸਿਸਟਮ ਇੰਜੀਨੀਅਰਿੰਗ
"1. সিস্টেম ব্রেকার, 2. সিস্টেম হ্যাকার","1. ਸਿਸਟਮ ਤੋੜਨ ਵਾਲਾ, 2. ਸਿਸਟਮ ਹੈਕਰ"
ব্যাবস্থা সংযোগকারক,ਸਿਸਟਮ ਇੰਟੀਗਰੇਟਰ
সিস্টেম লগ,ਸਿਸਟਮ ਲਾਗ
সিস্টেম কভার,ਸਿਸਟਮ ਕਵਰ
সিস্টেম নেটওয়ার্ক স্ট্রাকচার (SNA),ਸਿਸਟਮ ਨੈੱਟਵਰਕ ਢਾਂਚਾ (SNA)
"1. সিস্টেম প্রোগ্রামার, 2. সিস্টেম প্রোগ্রামার","1. ਸਿਸਟਮ ਪ੍ਰੋਗਰਾਮਰ, 2. ਸਿਸਟਮ ਪ੍ਰੋਗਰਾਮਰ"
"1. সিস্টেম রিস্টার্ট, 2. সিস্টেম রিস্টার্ট","1. ਸਿਸਟਮ ਰੀਸਟਾਰਟ, 2. ਸਿਸਟਮ ਰੀਸਟਾਰਟ"
সিস্টেম সমাপ্তি,ਸਿਸਟਮ ਸਮਾਪਤੀ
সিস্টেম পরীক্ষা,ਸਿਸਟਮ ਟੈਸਟ
সিস্টেম ইউটিলিটি,ਸਿਸਟਮ ਸਹੂਲਤ
"1. পদ্ধতিগত কোড, 2. পদ্ধতিগত কোড","1. ਸਿਸਟਮੈਟਿਕ ਕੋਡ, 2. ਸਿਸਟਮੈਟਿਕ ਕੋਡ"
ট্যাব কমান্ড,ਟੈਬ ਕਮਾਂਡ
সময়সূচী,"ਸਮਾਸੂਚੀ, ਕਾਰਜ - ਕ੍ਰਮ"
সারণী ওভারভিউ,ਸਾਰਣੀ ਵਿੱਚ ਸੰਖੇਪ ਜਾਣਕਾਰੀ
টেবিল স্পেস,ਟੇਬਲ ਸਪੇਸ
ফলক,ਤਖ਼ਤੀ
"1.সারণী, 2.অ্যারে অ্যারে","1.ਸਾਰਣੀ, 2.ਐਰੇ ਐਰੇ"
ট্যাবুলেশন ফাংশন,ਸਾਰਣੀ ਫੰਕਸ਼ਨ
"1. চিহ্নিত আর্কিটেকচার, 2. চিহ্নিত স্ট্রাকচার","1. ਨਿਸ਼ਾਨਬੱਧ ਆਰਕੀਟੈਕਚਰ, 2. ਚਿੰਨ੍ਹਿਤ ਢਾਂਚਾ"
চিহ্নিত চিত্র ফাইল ফর্ম (TIFF),ਚਿੰਨ੍ਹਿਤ ਚਿੱਤਰ ਫਾਈਲ ਫਾਰਮ (TIFF)
টেন্ডেম সিস্টেম,ਟੈਂਡਮ ਸਿਸਟਮ
টেপ ঘনত্ব,ਟੇਪ ਦੀ ਘਣਤਾ
টেপ কভার,ਟੇਪ ਕਵਰ
tar ফাইল,tar ਫਾਈਲ
কাজ,ਕੰਮ
কাজের নির্দেশিকা,ਕੰਮ ਗਾਈਡ
কাজের সূচি,ਟਾਸਕ ਸ਼ਡਿਊਲਰ
ট্রান্সমিশন কন্ট্রোল প্রোটোকল/ইন্টারনেট প্রোটোকল (TCP/IP),ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਕੰਟਰੋਲ ਪ੍ਰੋਟੋਕੋਲ/ਇੰਟਰਨੈੱਟ ਪ੍ਰੋਟੋਕੋਲ (TCP/IP)
কাটা অপারেশন,ਕੱਟਣ ਦੀ ਕਾਰਵਾਈ
টেলিযোগাযোগ,ਦੂਰਸੰਚਾਰ
টেলিযোগাযোগ,ਦੂਰਸੰਚਾਰ
টেলিকম,ਟੈਲੀਕਾਮ
টেলিকনফারেন্স,ਟੈਲੀਕਾਨਫਰੰਸ
"1. টেলিগ্রাফ, 2. টেলিগ্রাফি","1. ਟੈਲੀਗ੍ਰਾਫ਼, 2. ਟੈਲੀਗ੍ਰਾਫ਼ੀ"
"1. টেলিমিটার, 2. টেলিমেট্রি","1. ਟੈਲੀਮੀਟਰ, 2. ਟੈਲੀਮੀਟਰੀ"
"1.টেলিফোন, 2.টেলিফোন","1.ਟੈਲੀਫੋਨ, 2.ਟੈਲੀਫੋਨ"
টেলিফোন,ਟੈਲੀਫੋਨ
"1.টেলিপ্রিন্টার, 2.টেলিপ্রিন্টার","1.ਟੈਲੀਪ੍ਰਿੰਟਰ, 2.ਟੈਲੀਪ੍ਰਿੰਟਰ"
টেলিপ্রসেসিং,ਟੈਲੀਪ੍ਰੋਸੈਸਿੰਗ
"1. দূরদর্শন, 2. টেলিভিশন, 3. দূরদর্শন","1. ਦੂਰਦਰਸ਼ਨ, 2. ਟੈਲੀਵਿਜ਼ਨ, 3. ਦੂਰਦਰਸ਼ਨ"
টেলেক্স,telex
"1.ফাঁদ দূরে, 2.টেলনেট","1. ਟ੍ਰੈਪ ਦੂਰ, 2. ਟੇਲਨੈੱਟ"
"1.তাপ, 3.তাপমাত্রা","1. ਗਰਮੀ, 3. ਤਾਪਮਾਨ"
"1. শেপ প্লেট, 2. টেমপ্লেট, 3. রূপা","1. ਆਕਾਰ ਪਲੇਟ, 2. ਟੈਂਪਲੇਟ, 3. ਰੂਪਦਾ"
দশের পরিপূরক,ਦਸ ਦਾ ਪੂਰਕ
তেরা বাইট,tera ਬਾਈਟ
টেরা ফলপস,ਟੈਰਾ ਫਾਲੋਪਸ
"1.এন্ড পয়েন্টার, 2.টার্মিনাল কার্সার","1.ਐਂਡ ਪੁਆਇੰਟਰ, 2.ਟਰਮੀਨਲ ਕਰਸਰ"
"1.এন্ড নোড, 2.টার্মিনাল নোড","1.ਐਂਡ ਨੋਡ, 2.ਟਰਮੀਨਲ ਨੋਡ"
টার্মিনাল উইন্ডো,ਟਰਮੀਨਲ ਵਿੰਡੋ
শেষ,ਖਤਮ
ত্রি-বেস,ਟ੍ਰਾਈ-ਬੇਸ
তিনটি বেস অপারেশন,ਤਿੰਨ ਅਧਾਰ ਕਾਰਵਾਈ
পরীক্ষামূলক,ਟੈਸਟਿੰਗ
পরীক্ষার কভারেজ,ਟੈਸਟ ਕਵਰੇਜ
পরীক্ষা নির্বাহ,ਟੈਸਟ ਐਗਜ਼ੀਕਿਊਸ਼ਨ
পরীক্ষার তথ্য,ਟੈਸਟ ਡਾਟਾ
"1.পাঠ্য, 2. শিক্ষাসামগ্রী","1. ਪਾਠ, 2. ਅਧਿਐਨ ਸਮੱਗਰੀ"
টেক্সট বক্স,ਟੈਕਸਟ ਬਾਕਸ
পাঠ্য কার্সার,ਟੈਕਸਟ ਕਰਸਰ
টেক্সট সম্পাদক,ਟੈਕਸਟ ਐਡੀਟਰ
লেখার ফাইল,ਟੈਕਸਟ ਫਾਈਲ
পাঠ্যক্রম,ਪਾਠਕ੍ਰਮ
পাঠ্য প্রক্রিয়াকরণ,ਟੈਕਸਟ ਪ੍ਰੋਸੈਸਿੰਗ
স্পিচ-টেক্সট (TTS),ਸਪੀਚ-ਟੈਕਸਟ (TTS)
টেক্সচার ম্যাপিং,ਟੈਕਸਟ ਮੈਪਿੰਗ
"1.T ফ্লিপ ফ্লপ, 2.T-বাইনোমিটার","1.T ਫਲਿੱਪ ਫਲਾਪ, 2.T-ਬਾਈਨੋਮੀਟਰ"
তাপ সিলার,ਥਰਮਲ ਸੀਲ ਥਰਮਲ
"1.প্রিন্টার পাতলা ফিল্ম মেমরি, 2.পাতলা ফিল্ম মেমরি","1.ਪ੍ਰਿੰਟਰ ਪਤਲੀ ਫਿਲਮ ਮੈਮੋਰੀ, 2.ਪਤਲੀ ਫਿਲਮ ਮੈਮੋਰੀ"
(TFT) পাতলা ফিল্ম ট্রানজিস্টর (TFT),(TFT) ਪਤਲਾ ਫਿਲਮ ਟਰਾਂਜ਼ਿਸਟਰ (TFT)
"1.জেমিং, 2.হ্যাশিং","1. ਗੇਮਿੰਗ, 2. ਹੈਸ਼ਿੰਗ"
থ্রেড চুড়ি,ਥਰਿੱਡ ਚੂੜੀ
থ্রেডিং,ਥਰਿੱਡਿੰਗ
"1.ত্রিপক্ষীয় নেটওয়ার্ক, 2.ত্রিপক্ষীয় নেটওয়ার্ক","1. ਟ੍ਰਾਈਲੇਟਰਲ ਨੈੱਟਵਰਕ, 2. ਟ੍ਰਾਈਲੇਟਰਲ ਨੈੱਟਵਰਕ"
প্রবাহ ক্ষমতা,ਵਹਾਅ ਦੀ ਸਮਰੱਥਾ
সময় জটিলতা,ਸਮੇਂ ਦੀ ਗੁੰਝਲਤਾ
টাইম ডিভিশন মাল্টিপ্লেক্সিং (টিডিএম),ਟਾਈਮ ਡਿਵੀਜ਼ਨ ਮਲਟੀਪਲੈਕਸਿੰਗ (TDM)
সময় ফ্রেম,ਸਮਾ ਸੀਮਾ
একই সময়ে,ਇੱਕੋ ਹੀ ਸਮੇਂ ਵਿੱਚ
"1. কল মেশিন, 2. কল মেশিন, 3. টাইম মেশিন","1. ਕਾਲ ਮਸ਼ੀਨ, 2. ਕਾਲ ਮਸ਼ੀਨ, 3. ਟਾਈਮ ਮਸ਼ੀਨ"
সময় আপ,ਟਾਈਮ ਅੱਪ
"1.ক্যালোকেশন, 2.ক্যাল কোয়ান্টাইজেশন","1.ਕੈਲੋਕੇਸ਼ਨ, 2.ਕੈਲ ਦੀ ਮਾਤਰਾ"
সময় সিরিজ,ਸਮਾਂ ਲੜੀ
"1. সময় বিভাজন, 2. সময় ভাগ","1. ਸਮਾਂ ਵੰਡ, 2. ਸਮਾਂ ਸਾਂਝਾ ਕਰਨਾ"
সময় ভাগ করে নেওয়ার সিস্টেম,ਟਾਈਮ ਸ਼ੇਅਰਿੰਗ ਸਿਸਟਮ
কল ধাপ,ਕਾਲ ਕਦਮ
সময় চিত্র,ਸਮਾਂ ਚਿੱਤਰ
চরিত্র,ਅੱਖਰ
টগল,ਟੌਗਲ
টগল সরান,ਟੌਗਲ ਮੂਵ
"1.সিম্বল, 2.টোকেন","1. ਚਿੰਨ੍ਹ, 2. ਟੋਕਨ"
টোকেন বাস,ਟੋਕਨ ਬੱਸ
টোকেন বাস,ਟੋਕਨ ਬੱਸ
টোকেন বাস নেটওয়ার্ক,ਟੋਕਨ ਬੱਸ ਨੈੱਟਵਰਕ
"1. প্রতীক রিং, 2. প্রতীক রিং","1. ਸਿੰਬਲ ਰਿੰਗ, 2. ਸਿੰਬਲ ਰਿੰਗ"
টোকেন আলোচনা,ਟੋਕਨ ਗੱਲਬਾਤ
"1. টুলস, 2. টুলস","1.ਟੂਲ, 2.ਟੂਲ"
টপ-ফুট,ਚੋਟੀ ਦੇ ਪੈਰ
উপরের পায়ের নকশা,ਚੋਟੀ ਦੇ ਪੈਰ ਡਿਜ਼ਾਈਨ
"1. পেরেক রিজ কনফিগারেশন, 2. টান ডাউন","1. ਨੇਲ ਰਿਜ ਕੌਂਫਿਗਰੇਸ਼ਨ, 2. ਹੇਠਾਂ ਖਿੱਚੋ"
"1. অবস্থান, 2. অবস্থান বিজ্ঞান","1. ਸਥਾਨ, 2. ਸਥਾਨ ਵਿਗਿਆਨ"
স্পর্শ প্যাড,ਟੱਚ ਪੈਡ
স্পর্শ পর্দা,ਟਚ ਸਕਰੀਨ
"1.মার্ক, 2.মার্ক, 3.ট্রেসিং","1.ਨਿਸ਼ਾਨ, 2.ਨਿਸ਼ਾਨ, 3.ਟਰੇਸਿੰਗ"
ট্রেসিং,ਟਰੇਸਿੰਗ
"1.পথ, 2.পথ, 3.ফাঁস","1.ਰਾਹ, 2.ਪਾਥ, 3.ਲੀਕ"
"1.ট্র্যাক ডিস্ক, 2.পাথ ডিস্ক","1.ਟਰੈਕ ਡਿਸਕ, 2.ਪਾਥ ਡਿਸਕ"
পথ টেপ,ਮਾਰਗ ਟੇਪ
"1.অনুসরণ করুন, 2.অনুসরণ করুন","1. ਅਨੁਸਰਣ ਕਰੋ, 2. ਅਨੁਸਰਣ ਕਰੋ"
