Hindi,English
निलंबित करना,Suspend
"असमंजस , उचंत, कौतूहल",Suspense
उचंत खाता,Suspense account
"निलंबन,मुअत्‍तली",Suspension
निलंबन आदेश,Suspension order
"संदेह, संशय",Suspicion
संधारणीय,Sustainable
संधारणीय वृद्‌धि,Sustainable growth
" संधारित , लगातार , मान लिया गया",Sustained
"शपथ लेना,शपथ ग्रहण करना",Swear
शपथ ग्रहण समारोह,Swearing-in-ceremony
पाठ्य-विवरण,Syllabus
प्रतीक,Symbol
"सममिति,समरूपता",Symmetry
"सहानुभूति, समवेदना",Sympathy
सहानुभूति हड़ताल,Sympathy strike
परिसंवाद,Symposium
लक्षण,Symptom
"साथ-साथ होना, साथ-साथ घटना",Synchronise
" रूपरेखा , विषय-संक्षेप, सार-संक्षेप",Synopsis
" संश्‍लेषण , कृत्रिम",Synthesis
संश्‍लिष्‍ट,Synthetic
" पद्‌धति, प्रणाली , निकाय, तंत्र",System
व्यवस्थित,Systematic
"व्यवस्थित कार्य,क्रमबद्‌ध कार्य",Systematic work
तंत्र विश्‍लेषण,Systems analysis
टैब फोल्डर,Tab folder
" सारणी, तालिका , पटल , मेज़",Table
झांकी,Tableau
विषय-सूची,Table of contents
सदन पटल,Table of the house
सारणीबद्‌ध,Tabular
सारणीबद्‌ध विवरण,Tabulated statement
"सारणीयन,सारणीबद्‌ध करना",Tabulation
" सारणीयंत्र , सारणीकार",Tabulator
" सुलझाना , निपटना,निपटाना",Tackle
युक्‍ति,Tact
"व्यवहारकुशल, चतुर",Tactful
युक्‍ति,Tactic
" टैग , नत्थी करना",Tag
हाथ-वेतन,Take home pay
" कार्यभार लेना , अधिकार करना",Take over
प्रतिभाशाली,Talented
प्रतिभा खोज,Talent search
"मिलान करना, मेल खाना, गिनती, संख्या",Tally
मिलान कार्ड,Tally card
" हेर-फेर करना,गड़बड़ करना ,बिगाड़ना, छेड़छाड़ करना ,  तो़ड़ना",Tampering
मूर्त,Tangible
मूर्त परिसंपत्‍ति,Tangible asset
"टेप,फ़ीता",Tape
"  उपयोग करना ,  टेप करना",Tapping
"शिथिलता,आलस्य",Tardiness
लक्ष्य,Target
लक्ष्य तिथि,Target date
" प्रशुल्क, टैरिफ , दरसूची",Tariff
"मलिन करना,धूमिल करना",Tarnish
"कार्य, काम",Task
"कार्यदल, कृतिक बल",Task force
कर,Tax
कर में कमी,Tax abatement
करयोग्य,Taxable
"कर-योग्य आय,कर योग्य आमदनी",Taxable income
कर समायोजन,Tax adjustment
कर निर्धारण,Tax assessment
"कराधान,कर लगाना",Taxation
कर परिहार,Tax avoidance
कर परामर्शदाता,Tax consultant
कर घोषणा,Tax declaration
स्रोत पर काटा गया कर,Tax deducted at source
कर कटौती,Tax deduction
कर अपवंचन,Tax evasion
कर छूट,Tax exemption
कर मुक्‍त,Tax free
करदाता,Tax payer
कर घटौती,Tax rebate
कर विवरणी,Tax return
कर अनुसूची,Tax schedule
"टीम भावना, सहयोग भावना",Team spirit
टीम कार्य,Team work
"अश्रु-गैस, आंसू गैस",Tear gas
" तकनीकी ,पारिभाषिक",Technical
तकनीकी सलाह,Technical advice
तकनीकी महाविद्‌यालय,Technical college
"तकनीकी आंकडे, तकनीकी आधार-सामग्री",Technical data
तकनीकी पद,Technical post
तकनीकी अर्हता,Technical qualification
तकनीकी कुशलता,Technical skill
"तकनीकी शब्द, पारिभाषिक शब्द",Technical term
तकनीकी प्रशिक्षण,Technical training
"तकनीकविद्,तकनीशियन",Technician
"तकनीक, प्रविधि",Technique
प्रौद्‌योगविद् तंत्र,Technocracy
प्रौद्‌योगविद्,Technocrat
प्रौद्‌योगिक,Technological
प्रौद्‌योगिकीविद्,Technologist
प्रौद्‌योगिकी,Technology
दूर-बैंकिग,Telebanking
तार,Telegram
तार पता,Telegraphic address
"तार-संचार,टेलीग्राफी",Telegraphy
"दूरमुद्रक संदेश, टेलीप्रिंटर संदेश",Teleprinter message
"दूरदर्शन, टेलीविज़न",Television
दूरकार्य,Teleworking
टेलेक्स,Telex
"गणक,  गणित्र",Teller
"मिज़ाज,स्वभाव",Temper
"स्वभाव,मिज़ाज़",Temperament
"तुनकमिज़ाज़, क्रोधशील",Temperamental
"तापमान, ताप",Temperature
" गति , टेम्पो",Tempo
अस्थायी,Temporary
"अस्थायी पेशगी,अस्थायी अग्रिम",Temporary advance
अस्थायी नियुक्‍ति,Temporary appointment
अस्थायी अशक्‍तता,Temporary disability
अस्थायी पद,Temporary post
अस्थायी प्रतिबंध,Temporary restriction
अस्थायी रिक्‍ति,Temporary vacancy
प्रलोभन,Temptation
मान्य,Tenable
" दृढ़ता , लगन",Tenacity
" किराएदारी , काश्तकारी",Tenancy
" किराएदार , काश्तकार",Tenant
"रुझान,प्रवृत्‍ति",Tendency
" निविदा, टेंडर, निविदा देना , प्रस्तुत करना",Tender
निविदा पेटी,Tender box
निविदाकार,Tenderer
निविदा सूचना,Tender notice
अनंतिम,Tentative
" अवधि, कार्यकाल , पट्टा",Tenure
पट्टेदारी,Tenure of land
पदधारण अवधि,Tenure of office
पदकाल,Tenure of post
कार्यावधि,Tenure of work
सावधिक पद,Tenure post
"अवधि मियाद , सत्र",Term
"समापनीय,समाप्य",Terminable
आवधिक,Terminal (report etc.)
सीमा कर,Terminal tax
समाप्‍ति,Termination
समाप्ति खंड,Termination clause
समाप्‍ति-सूचना,Termination notice
सेवा-समाप्ति,Termination of service
शब्दावली,Terminology
मियादी कर्ज़,Term loan
पदावधि,Term of office
" निबंधन , शर्तें , संबंध",Terms
निबंधन और शर्तें,Terms and conditions
सुपर्दगी की शर्तें,Terms of delivery
विचारार्थ विषय,Terms of reference
"नौकरी की शर्तें, सेवा की शर्तें",Terms of service
" राज्यक्षेत्र , प्रदेश , क्षेत्र",Territory
आतंक,Terror
"आतंकवाद, दहशतगर्दी",Terrorism
"आतंकवादी, दहशतगर्द",Terrorist
तृतीयकहितलाभ,Tertiary benefit
"परीक्षण, परख,जांच",Test
वसीयत,Testament
परीक्षण ख़र्च,Test charge
नमूना परीक्षण,Test check
" परीक्षक , परिक्षित्र",Tester
" साक्ष्य देना ,प्रमाणित करना",Testify
शंसापत्र,Testimonial
साक्ष्य,Testimony
"परीक्षण-रिपोट,जांच-रिपोर्ट",Testing report
" पाठ , कलेवर",Text
कृतज्ञ,Thankful
विषयवस्तु,Theme
चिकित्सा,Therapy
"तृतीय पक्ष,अन्य पक्ष",Third party
"पूर्णतया, सांगोपांग",Thoroughly
विचारशील,Thoughtful
" धमकी ,आशंका",Threat
मितव्यय,Thrift
" द्‌वारा,माध्यम से ,सीधा,पारगामी",Through
"अस्वीकार करना, फेंकना",Throw out
"अंगूठा निशान,अंगूठा चिह्‌न",Thumb impression
भारी बहुमत,Thumping majority
टिकट,Ticket
" बांधना ,गांठ ,  बराबरी , टाई",Tie
निबद्‌ध ऋण,Tied loan
" स्तर , टीयर",Tier
झुकाव,Tilt
"समय,काल",Time
अनुमत समय,Time allowed
"समयवर्जित, कालातीत",Time barred
समयबद्‌ध,Time bound
समय-कार्ड,Time card
मियादी जमा,Time deposit (=fixed deposit)
समय-पालन,Time keeping
समय सीमा,Time limit
स्वाल्पावकाश,Time off
समय लंघन,Time overrun
"नियतकालिक कार्यक्रम, समयबद्‌ध कार्यक्रम",Timed programme
"कालानुपाती दर, कालानुपाती कार्य",Time rate
समय लेखित्र,Time recording machine
समय-मान,Time scale
समय अनुसूची,Time schedule
समय मुहर,Time stamp
समय-अध्ययन उपस्कर,Time study equipment
समय-सारणी,Time table
" समय , समय-निर्धारण, समकालन",Timing
" अग्रिम संकेत , बख्शीश",Tips
" शीर्षक , उपाधि खि़ताब,पदवी ,हक़, स्वामित्व",Title
हकदारी,Title holder
" शौचालय ,प्रसाधन कक्ष",Toilet
" सांकेतिक, संकेत , टोकन, प्रतीक",Token
प्रतीकात्मक सदस्य,Token member
सांकेतिक वेतन,Token pay
सांकेतिक हड़ताल,Token strike
" स्वर,सुर ,लहज़ा",Tone
"मंद करना, हलका करना",Tone down
" तेज़ करना ,चुस्त करना,चुस्त बनाना , मजबूत करना",Tone up
"औज़ार,उपकरण",Tool
औज़ारबंद हड़ताल,Tool down strike
"शिखर,शीर्ष,उच्च, परम",Top
"प्रकरण,विषय,प्रसंग",Topic
शीर्षस्थ निर्णय,Top level decision
शीर्ष प्रबंधन,Top management
सर्वोच्च,Topmost
शीर्ष पदाधिकारी,Top official
स्थलाकृति,Topography
सर्वोच्च प्राथमिकता,Top priority
शीर्षस्थ,Top ranking
परम गुप्त,Top secret
"यंत्रणा,यातना",Torture
" योग,जोड , कुल",Total
कुल सेवा,Total service
"कड़ा,कठोर",Tough
दौरा,Tour
दौरा-कार्यक्रम,Tour programme
दौरा-रिपोर्ट,Tour report
दलाल,Tout
"नगर,शहर",Town
नगरी,Township
" अभिवीक्षण करना, खोजना, पता लगाना , सुराग , लेश , अनुरेखण",Trace
भूभाग,Tract
कर्षण,Traction
व्यापार क़रार,Trade agreement
श्रमिक संघ,Trade union
परम्परा,Tradition
" रेलगाड़ी, गाड़ी , प्रशिक्षित करना",Train
प्रशिक्षणार्थी,Trainee
प्रशिक्षणवृत्‍ति,Traineeship
प्रशिक्षक,Trainer
प्रशिक्षण,Training
प्रशिक्षण केंद्र,Training centre
" प्रशिक्षण महाविद्‌यालय , प्रशिक्षण कालेज",Training college
प्रशिक्षण प्रभाग,Training division
प्रशिक्षण संस्थान,Training institute
प्रशिक्षण काल,Training period
प्रशिक्षण कार्यक्रम,Training programme
प्रशिक्षण एकक,Training unit
" लक्षण , विशेषक",Trait
"देशद्रोही, गद्‌दार",Traitor
प्रशांति,Tranquillity
" संचालन, व्यवहार ,सौदा,लेन-देन",Transaction
" कार्य करना ,कारोबार का संचालन",Transaction of business
" प्रतिलेखन ,अनुलेखन ,लिप्यंकन",Transcription
" स्थानांतरण, अंतरण, तबादला, बदली , हस्तांतरण",Transfer
अंतरणीय वस्तुएं,Transferable goods
अंतरण प्रविष्‍टि,Transfer entry
"हस्तांतरण शुल्क, अंतरण शुल्क",Transfer fee
स्थानांतरण ज्ञापन,Transfer memorandum
प्रतिनियुक्‍ति पर स्थानांतरण,Transfer on deputation
"स्थानांतरण आदेश,बदली आदेश",Transfer order
रूपांतरण,Transformation
" संक्रमण ,पारगमन ,पारवहन",Transit
संक्रमण शुल्क,Transit duty
संक्रमणकालीन,Transitional
पारगमन पास,Transit pass
पारगमन वीज़ा,Transit visa
पारगमन कार्यशाला,Transit workshop
अनुवाद,Translation
लिप्यंतरण,Transliteration
" संचरण, संचारण , प्रेषक ,(डाक-तार) पारेषण",Transmission
" संप्रेषित करना , पारेषित करना",Transmit
परिवहन,Transport
परिवहन भत्‍ता,Transport allowance
परिवहन,Transportation
" उलटना , पक्षांतरण , स्थान-विनिमय",Transposition
" फंदा,पाश , फंसाना, जाल-बिछाना",Trap
" यात्रा ,यात्रा करना",Travel
यात्रा व्यय,Travel expenses
यात्री चैक,Traveller’s cheque
यात्रा भत्‍ता,Travelling allowance
यात्रा भत्‍ता बिल,Travelling allowance bill
यात्रा संबंधी रियायत,Travelling concession
विश्‍वासघात,Treachery
राजद्रोह,Treason
" कोष ,ख़ज़ाना",Treasury
सत्‍ता पक्ष,Treasury bench
ख़ज़ाना जमा रसीद,Treasury deposit receipt(T.D.R.)
ख़ज़ाना रसीद,Treasury receipt
"खजाना वाउचर, कोष वाउचर",Treasury voucher
" उपचार करना, व्यवहार करना ,मानना , सत्कार करना, दावत देना",Treat
संधि,Treaty
प्रत्यर्पण संधि,Treaty of extradition
" दुर्गम पदयात्रा , दुर्गम यात्रा पथ",Trek
"प्रवृत्‍ति,झुकाव",Trend
"अतिचार,अतिचार करना",Trespass
" जांच,परख,परीक्षा , विचारण",Trial
" कच्चा मिलान , शेष-परीक्षण",Trial balance
"परख काल,परीक्षण अवधि",Trial period
जनजाति-क्षेत्र विकास,Tribal area development
जनजाति कल्याण,Tribal welfare
जनजाति,Tribe
अधिकरण,Tribunal
" सम्मान, श्रद्‍धांजलि",Tribute
काट-छांट करना,Trim
"भ्रमण , फेरा",Trip
त्रिपक्षीय,Tripartite
" तिहरा, त्रिक् , त्रिपक्षीय, तिकड़ी",Triple
" तीन प्रतियां ,तीसरी प्रति ,तिहरा",Triplicate
सही प्रतिलिपि,True copy
ट्रंक कॉल,Trunk call
" न्यास, ट्रस्ट ,विश्‍वास",Trust
न्यासी,Trustee
विश्‍वसनीय,Trustworthy
अस्वीकार कर देना,Turn down
आद्‌‌योपांत आधार,Turnkey basis
" उत्पाद ,उपस्थिति",Turn-out
" कुल बिक्री ,पण्यावर्त ,आवर्त",Turnover
अधमता,Turpitude
सरपरस्ती,Tutelage
जुड़वांशहर,Twin city
द्‌विभागिता आधार,Twin sharing basis
" टाइप, छापा, मुद्रलेख , प्ररूप , टंकित करना, टाइप करना",Type
टाइप प्रति,Typescript
"टाइपराइटर, टंकित्र",Typewriter
"टाइपकारी,टाइप करना,टंकण",Typewriting
प्ररूपी,Typical
"टंकण, टाइपिंग",Typing
टंकण मशीन,Typing machine
"टंकण पूल, टाइपिंग पूल",Typing pool
"मुद्रण भूल,टंकण भूल",Typographical error
"गुप्त अभिप्राय, गूढ़ अभिप्राय",Ulterior motive
" अंतिम , चरम",Ultimate
"अंतिम परेषिती, अंतिम माल पाने वाला",Ultimate consignee
अंतिम लागत,Ultimate cost
अंतिम लक्ष्य,Ultimate goal
अंतत:,Ultimately
अंतिम उद्‌देश्य,Ultimate objective
अंतिम चेतावनी,Ultimatum
गतमास का,Ultimo
"शक्‍ति बाह्‌य, अधिकारातीत",Ultravires
अधिनिर्णायक,Umpire
अस्वीकार्य,Unacceptable
असंगी असबाब,Unaccompanied baggage
गैर-सहायताप्राप्त,Unaided
असंदिग्ध,Unambiguous
"मतैक्य,सर्वसम्मति",Unanimity
"एकमत, सर्वसम्मत",Unanimous
"एकमत निर्णय, सर्वसम्मत निर्णय",Unanimous decision
"सीधा-सादा, विनम्र",Unassuming
असंबद्‌ध,Unattached
अप्राधिकृत,Unauthorized
अपरिहार्य,Unavoidable
अपरिहार्य परिस्थितियां,Unavoidable circumstances
अपरिहार्य विलंब,Unavoidable delay
"अशोभन, अशोभनीय",Unbecoming
बिना भुनाया,Uncashed
अनिश्‍चित,Uncertain
" अदावी , लावारिस",Unclaimed
अदावी सामान,Unclaimed baggage
अवर्गीकृत,Unclassified
अप्रतिबद्‌‌ध,Uncommitted
असामान्य,Uncommon
" मताग्रही , कट्टर",Uncompromising
"बिना शर्त,अशर्त",Unconditional
अपुष्‍ट,Unconfirmed
अपुष्‍ट समाचार,Unconfirmed report
असंवैधानिक,Unconstitutional
निर्विरोध,Uncontested
अनियंत्रित,Uncontrolled
असंपुष्‍ट,Uncorroborated
अपूरित मांग,Uncovered demand
"दिनांकरहित, बिना तारीख का",Undated
अवितरित पत्र,Undelivered letter
" अधीन,  अवर ,कम, न्यून, अल्प",Under
"अल्पवयस, कम उम्र",Under-age
"अवनिर्धारण, कम निर्धारण",Under assessment
कम राशि का बिल बनाना,Under billing
डाक-प्रमाणित,Under certificate of posting
विचाराधीन,Under consideration
" अल्पोपभोग , अल्प खपत",Underconsumption
अल्पविकसित,Underdeveloped
अवनियोजित,Under employed
अवनियोजन,Under employment
" अव-प्राक्कलन, कम अनुमान , कम महत्व देना",Under-estimate
परीक्षाधीन,Under examination
पूर्व-स्नातक,Undergraduate
भूमिगत,Underground
गुपचुप सौदा,Under-hand dealing
अवबीजकन,Under invoicing
रेखांकित,Underlined
अवसंख्यक,Under-manned
" कम वेतन-प्राप्त , अल्पराशि प्रदत्‍त",Under-paid
"जनाल्पता, कम जनसंख्या",Under-population
" कम उत्पादन , उत्पादन-अधीन",Under-production
"संदर्भाधीन, प्रसंगाधीन",Under reference
अधोहस्ताक्षरी,Undersigned
" समझौता , समझदारी, सद्‌भावना",Understanding
" लेना ,वचन देना, वचनबद्‌ध होना",Undertake
" उपक्रम , वचन, वचनबंध",Undertaking
" विचाराधीन , परखाधीन",Undertrial
अल्प उपयोग,Under-utilization
अल्पमूल्यन,Under-valuation
अवांछनीय,Undesirable
"अशोभनीय, अभद्र, मर्यादाहीन",Undignified
असंवितरित कर्ज़,Undisbursed loan
निर्विवाद,Undisputed
"अविभाजित, अविभक्‍त",Undivided
निस्संदेह,Undoubtedly
" अनुचित , असम्यक्",Undue
अनुचित देरी,Undue delay
"अनुचित प्रभाव,असम्यक् प्रभाव",Undue influence
अनर्जित आय,Unearned income
"पता लगाना, खोज निकालना",Unearth
अलाभकर,Uneconomical
"बेकारी, बेरोज़गारी",Unemployment
असमतल भूमि,Uneven land
अप्रत्याशित विलंब,Unexpected delay
असमाप्त,Unexpired
अनुचित,Unfair
अनुचित बर्खास्तगी,Unfair dismissal
अनुचित श्रम व्यवहार,Unfair labour practices
"अनुचित तरीके, अनुचित साधन",Unfair means
"प्रतिकूल, अननुकूल",Unfavourable
" अयोग्य , अस्वस्थ , अनुपयुक्‍त",Unfit
पदोन्नति अयोग्य,Unfit for promotion
"अदृष्‍ट, अवीक्षित, अप्रत्याशित",Unforeseen
अदृष्‍ट प्रभार,Unforeseen charges
अप्रत्याशित परिस्थितियां,Unforeseen circumstances
एकसदनी,Unicameral
एकसदनी विधानमंडल,Unicameral legislature
एकीकरण,Unification
एकीकृत वेतनमान,Unified scale
" एकरूप,एक समान , वर्दी",Uniform
एक समान वृद्‌धि,Uniform increase
एकरूपता,Uniformity
"एकपक्षीय,इकतरफ़ा",Unilateral
"एकपक्षीय कार्रवाई,इकतरफ़ा कार्रवाई",Unilateral action
अबाध विद्‌युत आपूर्ति,Uninterrupted power supply
"अविच्छिन्न सेवा,अविरत सेवा , अबाध सेवा",Uninterrupted service
"संघ,यूनियन",Union
संघवाद,Unionism
संघ सूची,Union list
संघ राज्य-क्षेत्र,Union territory
"अद्‌वितीय, अनन्य, एकमात्र",Unique
" एकक ,मात्रक ,इकाई,यूनिट",Unit
ऐकिक,Unitary
संयुक्‍त,United
एकता,Unity
"सार्वभौम,सार्वदेशिक,सार्वजनीन, सर्वव्यापी, सार्वत्रिक",Universal
" अन्यायपूर्ण ,अनुचित",Unjust
"विधि-विरूद्‌ध, गैर-क़ानूनी",Unlawful
विधि-विरूद्‌ध प्रयोजन,Unlawful purpose
असीमित,Unlimited
"असीमित शक्‍ति, असीमित देयता",Unlimited power
"असूचीगत, असूचीबद्‌‌ध",Unlisted
"भार उतारना,उतारना",Unloading
अविवाहित,Unmarried
"अप्राकृतिक,अस्वाभाविक",Unnatural
अप्राकृतिक मृत्यु,Unnatural death
अनावश्यक,Unnecessary
" अशासकीय, गैर-सरकारी, अशासनिक , अनधिकृत",Unofficial
अशासकीय पत्र,Unofficial letter
अशासकीय नोट,Unofficial note
अनधिकृत ह़ड़ताल,Unofficial strike
निर्विरोध,Unopposed
"अप्रदत्‍त मजदूरी, अप्रदत्‍त वेतन",Unpaid wages
" असंसदीय , अशिष्‍ट",Unparliamentary
अलोकप्रिय,Unpopular
अभूतपूर्व,Unprecedented
" अप्रत्याशित , (व्यक्‍ति) अस्थिर प्रकृति",Unpredictable
"अनुत्पादक,निष्फल, अनर्जक",Unproductive
अनुत्पादक श्रम,Unproductive labour
अलाभकारी,Unprofitable
समय का गैर-पाबंद,Unpunctual
" अन-अर्हता प्राप्त , बिना शर्त",Unqualified
बिना शर्त क्षमायाचना,Unqualified apology
" अंशकनीय, शंकारहित, असंदिग्ध , निर्विवाद",Unquestionable
"अप्राप्य राशि, डूबी राशि",Unrealizable sum
"अयुक्‍तियुक्‍त,अनुचित",Unreasonable
अनभिलिखित,Unrecorded
"अपंजीकृत दस्तावेज, अपंजीकृत प्रलेख",Unregistered document
अपंजीकृत फ़र्म,Unregistered firm
अनारक्षित रिक्‍ति,Unreserved vacancy
असंरक्षित,Unsafe
असंतोषजनक,Unsatisfactory
" असुरक्षित , प्रतिभूतिरहित, अप्रतिभूत",Unsecured
अप्रतिभूत कर्ज़,Unsecured loan
" बेकार , अनुपयोज्य , गैर-तामीली",Unserviceable
अकुशल,Unskilled
अकुशल श्रमिक,Unskilled labour
विकृतचित्‍त,Unsound mind
अविनिर्दिष्‍ट,Unspecified
अस्थिर,Unstable
अस्थिर सरकार,Unstable government
अतारांकित,Unstarred
अनुपयुक्‍त,Unsuitable
असमर्थनीय,Untenable
"अस्पृश्यता, छुआछूत",Untouchability
अप्रशिक्षित,Untrained
अविश्‍वसनीय,Untrustworthy
अप्रयुक्‍त,Unused
असामान्य विलंब,Unusual delay
अप्रयुक्‍त अनुदान,Unutilized grant
" अनधिकृत , अकारण, औचित्य रहित",Unwarranted
अनिच्छुक,Unwilling
" अयोग्य , अपात्र",Unworthy
अद्‌यतनीकरण,Updation
उन्नयन करना,Upgrade
उन्नयन,Upgrading
पद का उन्नयन,Upgrading of post
" पुष्‍ट करना, मान्य ठहराना , मर्यादा बनाए रखना",Uphold
"संभाल,समारक्षण",Upkeep
उत्थान,Uplift
" ऊपरी , उच्च",Upper
ऊपरी आयु सीमा,Upper age limit
सर्वोपरि,Uppermost
अद्‌यतन,Up to date
" खरा , सच्चा",Upright
" विक्षुब्ध होना , अस्तव्यस्त होना , गड़बड़ कर देना, गड़बड़ होना",Upset
ऊर्ध्वमुखी संचार,Upward communication
"ऊर्ध्वमुखी प्रवृत्‍ति,",Upward trend
"नगरी, शहरी",Urban
"नगरीकरण, शहरीकरण",Urbanization
अत्यावश्यकता,Urgency
"तुरंत, अत्यावश्यक",Urgent
तुरंत कार्रवाई,Urgent action
तुरंत कॉल,Urgent call
"तुरंत पर्ची,अत्यावश्यक पर्ची",Urgent slip
" प्रयोग, चलन,प्रचलन , प्रथा",Usage
उपयोगी,Useful
" उपयोगकर्ता , उपभोक्‍ता, , प्रयोगकर्ता, प्रयोक्‍ता",User
उपभोक्‍ता वस्तु,User item
"सामान्य,प्रायिक",Usual
हड़पना,Usurp
उपयोगिता,Utility
"उपयोग, उपयोजन",Utilization
"उपयोग प्रमाणपत्र, उपयोजन प्रमाणपत्र",Utilization certificate
"रिक्‍ति,रिक्‍त पद",Vacancy
रिक्‍त पद,Vacant post
" ख़ाली करना , छोड़ना , बातिल करना",Vacate
" प्रावकाश , दीर्घावकाश",Vacation
प्रावकाश वेतन,Vacation pay
निर्वात,Vacuum
अस्पष्‍ट विचार,Vague idea
" समापन भाषण , विदाई भाषण",Valedictory address
" विदाई समारोह , समापन समारोह",Valedictory function
"विदाई सत्र, समापन सत्र",Valedictory session
"विधिमान्य, मान्य, वैध",Valid
मान्य दलील,Valid argument
"विधिमान्यता तिथि, विधिमान्यता तारीख",Validity date
विधिमान्य कारण,Valid reason
"मूल्यांकन, मूल्यन",Valuation
मूल्यन प्रमाणपत्र,Valuation certificate
मूल्यांकन रिपोर्ट,Valuation report
" मूल्य ,  मान , महत्व देना",Value
मूल्यकार,Valuer
परिवर्ती,Variable
" अंतर,भिन्नता , मतभेद",Variance
" भिन्न ,प्रकारांतर , परिवर्त्य",Variant
" वैभिन्य , परिवर्तन",Variation
गुणता वैभिन्य,Variation in quality
" कि़स्म,प्रकार ,विविधता",Variety
" वाहन , माध्यम",Vehicle
" संवातन करना ,अभिव्यक्‍त करना",Ventilate
" नवोद्‌यम , जोखिम, जोखिमपूर्ण कार्य",Venture
"स्थान,स्थल",Venue
सत्यवादिता,Veracity
मौखिक,Verbal
मौखिक करार,Verbal agreement
मौखिक चर्चा,Verbal discussion
मौखिक आदेश,Verbal order
मौखिक बयान,Verbal statement
मौखिक चेतावनी,Verbal warning
शब्दश:,Verbatim
शब्दश: रिपोर्ट,Verbatim report
अधिमत,Verdict
सत्यापन,Verification
पूर्ववृत्‍त का सत्यापन,Verification of antecedents
माल का सत्यापन,Verification of stores
सत्यापन पत्रक,Verification sheet
सत्यापित प्रति,Verified copy
"स्थानिक, देशी",Vernacular
" रूपांतर , पाठ , अनुवाद , विवरण",Version
बनाम,Versus
ऊर्ध्व संचार,Vertical communication
खड़ी फाइल पद्‌धति,Vertical filing system
ऊर्ध्वाधर गतिशीलता,Vertical mobility
बहुत अच्छा,Very good
" जलयान,पोत , बर्तन, पात्र",Vessel
"न्यस्त होना, न्यस्त अधिकार, निहित होना",Vest
निहित अधिकार,Vested right
वीटो,Veto
"पुनरीक्षण, जाँच",Vetting
"पुनरीक्षक, जाँचकर्ता",Vettor
बरास्ता,Via
" सक्षमता , लाभप्रदता , व्यवहार्यता",Viability
" सक्षम , व्यवहार्य , लाभप्रद",Viable
मध्य मार्ग,Via media
"  उप , व्यसन , के स्थान पर",Vice
"विपर्येण, इसका उल्टा",Vice versa
दुश्‍चक्र,Vicious circle
पीड़ित करना,Victimize
पीड़न,Victimization
विजय,Victory
"दृश्य-दूरसंलाप, वीडियो-कॉन्फ्रेन्सिंग",Video conferencing
" दृष्‍टि , दृश्य",View
दृष्‍टिकोण,View point
" दृष्‍टिकोण , मत, विचार",Views
सतर्कता,Vigilance
सतर्कता मामला,Vigilance case
सतर्कता अनापत्‍ति,Vigilance clearance
"ज़ोरदार, कठोर, कठिन",Vigorous
प्रतिशोधी,Vindictive
अतिक्रमण करना,Violate
अतिक्रमण,Violation
" सदगुण , आधार",Virtue
सद्‌गुणी,Virtuous
वीजा,Visa
"के सामने, की तुलना में",Vis-a-vis
" आना, जाना , आगमन, अभ्यागमन , परिदर्शन , भेंट, मुलाकात , दौरा",Visit
"मिलने का समय, मुलाक़ात का समय",Visiting hours
" आगंतुक ,मुलाक़ाती ,परिदर्शक ,  कुलाध्यक्ष",Visitor
आगंतुक पंजी,Visitor's book
दर्शक दीर्घा,Visitor's gallery
दृश्य,Visual
दृश्य प्रदर्श,Visual display
प्रत्यक्ष निरीक्षण,Visual inspection
"दृष्‍टिगत, साकार करना, दृष्‍टिगत करना",Visualize
दृश्य प्रचार,Visual publicity
"  जीवनाधार , महत्वपूर्ण",Vital
" जीवन शक्‍ति, जीवंतता",Vitality
" मर्मस्थल , महत्वपूर्ण भाग, महत्वपूर्ण अंग",Vital part
अत्यावश्यक सेवा,Vital service
"जीवन संबंधी आंकड़े,जन्म-मृत्यु आंकड़े",Vital statistics
मौखिक परीक्षा,Viva voce
सुस्पष्‍ट,Vivid
"अर्थात्, नामतः",Viz.
शब्द-भंडार,Vocabulary
मुखर,Vocal
व्यवसाय,Vocation
व्यावसायिक,Vocational
व्यावसायिक मार्गदर्शन,Vocational guidance
व्यावसायिक प्रशिक्षण,Vocational training
आवाज़,Voice
"शून्य, रिक्‍ति",Void
" मात्रा, परिमाण , आयतन , जिल्द, खंड",Volume
"विशाल,विशालकाय",Voluminous
स्वैच्छिक,Voluntary
स्वैच्छिक अभिकरण,Voluntary agency
स्वैच्छिक निपटारा,Voluntary settlement
स्वैच्छिक कार्य,Voluntary work
स्वयंसेवक,Volunteer
मतदेय,Votable
" मत, वोट , मत देना, वोट देना",Vote
दत्‍तमत,Voted
निंदा प्रस्ताव,Vote of censure
धन्यवाद प्रस्ताव,Vote of thanks
लेखानुदान,Vote on account
मतदाता,Voter
मतदान,Voting
मतपत्र द्‌वारा मतदान,Voting by ballot
मताधिकार,Voting right
संप्रमाणित,Vouched
वाउचर,Voucher
" व्रत , प्रतिज्ञा",Vow
"अशिष्‍ट, अभद्र",Vulgar
सुभेद्‌य,Vulnerable
अरक्षित वर्ग,Vulnerable section
" मजदूरी , वेतन",Wage
मजदूरी प्रशासन,Wage administration
मजदूरी करार,Wage agreement
" वेतन बोर्ड , मजदूरी बोर्ड",Wage board
मजदूरी की अधिकतम सीमा,Wage ceiling
"मजदूरी संविदा, मजदूरी ठेका",Wage contract
"मजदूरी अर्जक, मजदूर",Wage earner
मजदूरी सूत्र,Wage formula
मज़दूरी भुगतान,Wage payment
मजदूरी नीति,Wage policy
