Odiya,Assamese
ଆରିଡାଣ୍ଟି ତରଙ୍ଗ ଫର୍ମ |,aridanti তৰংগ ৰূপ
ସ୍କାଲାର୍ |,স্কেলাৰ
ସ୍କେଲ୍ ଗୁଣକର୍ତ୍ତା |,স্কেল বহুগুণক
ସ୍କାନିଂ ପଥ,স্কেনিং পথ
ସ୍କାନର୍,স্ক্যানাৰ
ସ୍କାନିଂ,স্কেনিং কৰা
ବିଚ୍ଛିନ୍ନ ପ୍ରସାରଣ |,বিক্ষিপ্ত সংক্ৰমণ
ବିଛିନ୍ନକାରୀ |,বিক্ষিপ্তকাৰী
ବ୍ୟବସ୍ଥିତ କ୍ୟାପଚର |,পদ্ধতিগতভাৱে ধৰা পেলোৱা
ସ୍ମିଥ୍ ଟ୍ରିଗର |,স্মিথ ট্ৰিগাৰ
ସ୍କଟ୍କି ଡାୟୋଡ୍ |,শ্বটকি ডাইঅ&#39;ড
ହ୍ରାସ ପ୍ରତିକ୍ରିୟା,প্ৰশমন সঁহাৰি
ଫୁଲା ଚାମ୍ବର |,ফুলা কক্ষ
ସ୍କିଣ୍ଟିଲିଟିଙ୍ଗ୍ |,জিলিকি থকা
ଅସ୍ପଷ୍ଟ,শ্বাসৰুদ্ধ হৈ পৰে
ସ୍କ୍ରିନ୍ ପ୍ରଦର୍ଶନ,পৰ্দা প্ৰদৰ্শন
ଆବରଣ,কভাৰটো
ସିଙ୍କ୍ରୋନସ୍ ଡାଇନାମିକ୍ RAM (SDRAM),সমকালীন গতিশীল ৰেম (SDRAM)
ସିକାମ କୋଡାକ୍,ছিকম কোদক
ନିରାପତ୍ତା ନିୟମ |,secant নিয়ম
ଦ୍ୱିତୀୟ ଆନୁମାନିକତା |,দ্বিতীয় আনুমানিক
ଦ୍ୱିତୀୟ ଫାଟ |,দ্বিতীয় ফাট
ଦ୍ୱିତୀୟ ହାରମୋନିକ୍ |,দ্বিতীয় হাৰমনিক
ଦ୍ୱିତୀୟ କ୍ରମ ଲୁପ୍ |,দ্বিতীয় ক্ৰমৰ লুপ
ଦ୍ Secondary ିତୀୟ କକ୍ଷ |,মাধ্যমিক কোষ (দ্বিতীয় কোষ)
ଦ୍ secondary ିତୀୟ ନିର୍ଗମନ,গৌণ নিৰ্গমন
ଦ୍ secondary ିତୀୟ କୋଇଲ୍ |,গৌণ কইল
ରେଡିଆଲ୍ ଶୃଙ୍ଗ |,ৰেডিয়েল হৰ্ণ
ସେଗମେଣ୍ଟେସନ୍ ଫ୍ୟାକ୍ଟର୍ |,বিভাজন কাৰক
ଅନୁସନ୍ଧାନ ଅବଧି,অন্বেষণৰ সময়ছোৱা
ରେଜିଷ୍ଟର ଅବରୋଧ କରନ୍ତୁ |,ব্লক ৰেজিষ্টাৰ
ଚୟନ ପ୍ରକ୍ରିୟା,নিৰ্বাচন প্ৰক্ৰিয়া
ଚୟନକର୍ତ୍ତା ଉଚ୍ଚାରଣ |,নিৰ্বাচিত উচ্চাৰণ
ଚୟନକାରୀ ଅକ୍ସିଡେସନ୍ |,নিৰ্বাচিত অক্সিডেচন
"ଚୟନକର୍ତ୍ତା, ଚୟନକର୍ତ୍ତା |","নিৰ্বাচনশীলতা, নিৰ্বাচনশীলতা"
ବାରମ୍ବାର ଚୟନ,কম্পাঙ্ক নিৰ্বাচনশীলতা
ସେଲେନିୟମ୍ ରେକ୍ଟିଫାୟର୍ |,চেলেনিয়াম ৰেক্টিফায়াৰ
ସେଲ୍ଫ ଆଲାଇନ୍ ଗେଟ୍ |,স্বয়ং প্ৰান্তিককৰণ গেট
ଆତ୍ମ ଗୁଣ,self attribution
ଅଟୋମୋବାଇଲ୍,অটোমোটিভ
ଆତ୍ମ ବୁଡ ପକାଇବା |,আত্ম-বিসৰ্জন
ସ୍ୱ-ଏଲିପଟିକାଲ୍ କୋଡ୍ |,স্ব-উপবৃত্তাকাৰ ক&#39;ড
ସେମି ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |,অৰ্ধ লগাৰিদমিক স্কেল
ସେମିକଣ୍ଡକ୍ଟର |,অৰ্ধপৰিবাহী
ସେମିକଣ୍ଡକ୍ଟର ଲେଜର ଡାୟୋଡ୍ |,অৰ্ধপৰিবাহী লেজাৰ ডাইঅ&#39;ড
ସେନ୍ସିଂ ଟର୍ମିନାଲ୍ |,চেন্সিং টাৰ্মিনেল
ସେନସର,চেন্সৰ
ସମ୍ବେଦନଶୀଳତା,সংবেদনশীলতা
ସେନସର,চেন্সৰ
କ୍ରମିକ ପ୍ରବେଶ,ক্ৰমিক অভিগম
କ୍ରମିକ ସର୍କିଟ |,ক্ৰমিক বৰ্তনী
କ୍ରମିକ ଏନକୋଡିଂ |,ক্ৰমিক এনকোডিং
ସୂଚୀବଦ୍ଧ ସ୍ମୃତି,সূচীভুক্ত মেমৰি
ଶ୍ରେଣୀ ପ୍ରବେଶ,শ্ৰেণী প্ৰৱেশ
କ୍ଲାସ୍ ଆଡର୍ |,ক্লাছ এডাৰ
କ୍ରମ ଡାଟା ପୋର୍ଟ |,ক্ৰম ডাটা পৰ্ট
ଶ୍ରେଣୀ ପୋର୍ଟ,ক্লাছ পৰ্ট
ବର୍ଗ ପ୍ରିଣ୍ଟର୍,শ্ৰেণী প্ৰিন্টাৰ
କ୍ରମିକ ସ୍ଥାନାନ୍ତର |,স্তৰভিত্তিক স্থানান্তৰ
ପରିସର କକ୍ଷ,ৰেঞ্জ কোষ
ଗ୍ରେଡ୍ ଅବନତି ରେଜିଷ୍ଟର |,গ্ৰেড অৱক্ষয় পঞ্জীয়ন
ବର୍ଗ ରିଚାର୍ଜ,শিতান ৰিচাৰ্জ
ପରିସର ଓମ୍ମିଟର |,ৰেঞ্জ ওমমিটাৰ
କ୍ରମିକ ସମାନ୍ତରାଳ ସର୍କିଟ |,শৃংখলা সমান্তৰাল বৰ্তনী
ଶ୍ରେଣୀ ନିୟାମକ,শ্ৰেণী নিয়ন্ত্ৰক
ପରିସର ରେଜୋନାନ୍ସ |,ৰেঞ্জ অনুনাদ
ସିରିଜ୍ ଟ୍ୟୁନେଡ୍ ସର୍କିଟ୍ |,ছিৰিজ টিউনড চাৰ্কিট
ପରିସର ଭୋଲଟେଜ୍ ନିୟନ୍ତ୍ରକ |,ৰেঞ্জ ভল্টেজ নিয়ন্ত্ৰক
"ସର୍ଭର, ସର୍ଭର |","চাৰ্ভাৰ, চাৰ্ভাৰ"
ସର୍ଭୋ ଏମ୍ପ୍ଲିଫାୟର୍ |,চাৰ্ভো এম্প্লিফায়াৰ
ସର୍ଭୋ ଯାନ୍ତ୍ରିକ ପଦ୍ଧତି |,চাৰ্ভো যান্ত্ৰিক পদ্ধতি
ସର୍ଭୋ ରିକୋଡର୍ |,চাৰ্ভো ৰিকোডাৰ
ସାଜସଜ୍ଜା ସମୟ |,সজ্জাৰ সময়
ଆଡଜଷ୍ଟମେଣ୍ଟ ଅବଧି,সমন্বয়ৰ সময়সীমা
ଅଷ୍ଟାଙ୍ଗୀୟ ଡିକୋଡର୍ |,অক্টল ডিকোডাৰ
saptkhanda ପ୍ରଦର୍ଶନ,সপ্তখণ্ড প্ৰদৰ্শন
ଛାୟା ଆବରଣ; ଛାୟା ମାସ୍କ |,ছাঁৰ আৱৰণ; ছাঁৰ মাস্ক
ଛାୟା ସ୍ମୃତି,ছাঁ স্মৃতি
ଶାନନ୍ଙ୍କ ତତ୍ତ୍। |,শ্বেননৰ উপপাদ্য
ସଂରକ୍ଷଣ ବୟସ,সংৰক্ষণ বয়স
ସଂରକ୍ଷଣକାରୀ |,সংৰক্ষক
ସ୍ଥାନାନ୍ତର କାଉଣ୍ଟର,ট্ৰেন্সফাৰ কাউণ্টাৰ
ବିସ୍ଥାପନ ରେଜିଷ୍ଟର |,বিচ্যুতি পঞ্জীয়ন
ଶକ୍ ଉତ୍ତେଜନା |,শ্বক উদ্দীপনা
ଶକ୍ ସଙ୍କଟ |,শ্বক সংকট
କ୍ଷୁଦ୍ର ପଥ ପ୍ରବାହ,চুটি পথ কাৰেণ্ট
ସର୍ଟ ସର୍କିଟ ସୁରକ୍ଷା,শ্বৰ্ট চাৰ্কিট সুৰক্ষা
ସଂକ୍ଷିପ୍ତ ପ୍ରଭାବ,শ্বৰ্ট ইফেক্ট
"ଗର୍ଜନ, ଗୁଳି ଶବ୍ଦ |","rattling, গুলীৰ শব্দ"
ବିଳମ୍ବିତ ରେଖା,চুটি কৰা বিলম্ব ৰেখা
ଗୁଳି ଶବ୍ଦ,শ্বট শব্দ
ପାର୍ଶ୍ୱ ପଥ,কাষৰ পথ
ରାସ୍ତା କଡ଼,ফুটপাথৰ কাৰেণ্ট
ଶଣ୍ଟ୍ ଡିଭାଇସ୍ |,শ্বাণ্ট ডিভাইচ
ରିଚାର୍ଜ,শ্বাণ্ট ৰিচাৰ্জ
ଶଣ୍ଟ ମିଟର |,শ্বাণ্ট মিটাৰ
ପାର୍ଶ୍ୱ ସର୍କିଟ |,কাষৰ বৰ্তনী
କ୍ଲାସ୍ ଦମ୍ପତି,শ্বাণ্ট ক্লাছ দম্পতী
ପାର୍ଶ୍ୱ ବ୍ୟାଣ୍ଡ |,কাষৰ বেণ্ড
ପାର୍ଶ୍ୱ ବ୍ୟାଣ୍ଡ ଶବ୍ଦ |,চাইড বেণ্ডৰ শব্দ
ଲାଟେରାଲ୍ କ୍ୟାରିଅର୍ ଫ୍ରିକ୍ୱେନ୍ସି |,পাৰ্শ্বীয় বাহক কম্পাঙ্ক
"ଲାଟେରାଲ୍ ସିଫ୍ଟ, ଲାଟେରାଲ୍ ଲାଭ୍ |","পাৰ্শ্বীয় শিফ্ট, পাৰ্শ্বীয় লাভ"
କଣ୍ଠଦାନ,কণ্ঠস্বৰ
ସିମେନ୍ସ,ছিমেন্স
ପ୍ରତୀକ ବାକ୍ସ,চিহ্ন বাকচ
ଚିହ୍ନ ଆକାର,চিহ্নৰ আকাৰ
ଭଲ୍ୟୁମ୍ ନମ୍ବର ଚିହ୍ନିତ କର |,আয়তন নম্বৰ চিহ্নিত কৰক
ସଙ୍କେତ ବିଶ୍ଳେଷଣ |,সংকেত বিশ্লেষণ
ସଙ୍କେତ ଡିଟେକ୍ଟର |,সংকেত ডিটেক্টৰ
ସଙ୍କେତ ଜେନେରେଟର,সংকেত উৎপাদক
ସଙ୍କେତ ପୋଲାର ବିଚ୍ଛିନ୍ନକାରୀ |,সংকেত মেৰু পৃথকীকৰণ
ସଙ୍କେତ ପରିମାଣ,সংকেত কোৱাণ্টাইজেচন
ସଙ୍କେତ ତୀବ୍ରତା |,সংকেতৰ তীব্ৰতা
ସଙ୍କେତ-ରୁ-ଖାଲି ଅନୁପାତ |,চিগনেল-টু-বেয়াৰ অনুপাত
ସିଲିକନ୍ ନିୟନ୍ତ୍ରିତ ରେକ୍ଟିଫାୟର୍ |,ছিলিকন নিয়ন্ত্ৰিত ৰেক্টিফায়াৰ
ସିଲିକନ୍ ନିୟନ୍ତ୍ରିତ ସୁଇଚ୍ |,ছিলিকন নিয়ন্ত্ৰিত চুইচ
ସିଲିକନ୍ ଡାଇଅକ୍ସାଇଡ୍ |,ছিলিকন ডাই অক্সাইড
ସିଲିକନ୍ ଗେଟ୍ |,ছিলিকন গেট
ସିଲିକନ୍ ନାଇଟ୍ରାଇଡ୍ |,ছিলিকন নাইট্ৰাইড
ସିଲିକନ୍-ଅକ୍ସାଇଡ୍ ପଦ୍ଧତି |,ছিলিকন-অক্সাইড পদ্ধতি
ସିଲିକନ୍ ଟ୍ରାନଜିଷ୍ଟର,ছিলিকন ট্ৰেঞ্জিষ্টৰ
ସିଲିକନ୍ ବଫର୍ |,ছিলিকন বাফাৰ
ରେଶମ ଆବରଣ |,ৰেচমৰ আৱৰণ
ସିମ୍ପ୍ଲେକ୍ସ କୋଡ୍ |,simplex ক&#39;ড
ଏକକ ଲିଙ୍କ୍ |,একক সংযোগ
ଅନୁକରଣକାରୀ ପ୍ରେରଣାଦାତା |,চিমুলেটেড মটিভেটৰ
ଅନୁକରଣ ପଦ୍ଧତି,চিমুলেচন পদ্ধতি
ଏମୁଲେଟର,ইমুলেটৰ
ସାଇନ ଫାଲାନ ଜେନେରେଟର |,চাইন ফালান জেনেৰেটৰ
ସାଇନ ଇଣ୍ଟିଗ୍ରାଲ୍ |,চাইন অবিচ্ছেদ্য
ସାଇନ ବର୍ଗ ତରଙ୍ଗ କନଭର୍ଟର |,চাইন বৰ্গ তৰংগ ৰূপান্তৰক
ସାଇନ ତରଙ୍ଗ ସିନ୍ଥେସିସ୍ |,চাইন তৰংগ সংশ্লেষণ
ସାଇନ-ବର୍ଗ ତରଙ୍ଗ ଜେନେରେଟର |,চাইন-বৰ্গ তৰংগ উৎপাদক
ଏକକ ବୋର୍ଡ କମ୍ପ୍ୟୁଟର |,একক বৰ্ড কম্পিউটাৰ
ଏକକ କ୍ଷମତା କ୍ଷତିପୂରଣ |,একক ক্ষমতা ক্ষতিপূৰণ
ଏକକ ଚିପ୍ ମାଇକ୍ରୋପ୍ରୋସେସର୍ |,একক চিপ মাইক্ৰ&#39;প্ৰচেছৰ
ଏକକ ଘନତା ଡିସ୍କ |,একক ঘনত্বৰ ডিস্ক
ଏକକ ଶିରା ଆଉଟପୁଟ୍,একক শিৰাৰ আউটপুট
ଏକକ-ପୋଲ ବିପ୍ରୋଜେକ୍ଟ ସୁଇଚ୍ |,একক-মেৰু বাইপ্ৰজেক্ট চুইচ
ସୋଲୋ ପ୍ଲେବ୍ୟାକ୍ ବ୍ୟାଣ୍ଡ (SSB),একক প্লেবেক বেণ্ড (SSB)
ଏକକ ପାର୍ଶ୍ୱ ଡିସ୍କ |,একক কাষৰ ডিস্ক
ଏକକ ପ୍ରବଣ adc,একক প্ৰৱণ adc
ଏକକ ପର୍ଯ୍ୟାୟ ନିଷ୍ପାଦନ,একক পৰ্যায়ৰ নিষ্পাদন
ଏକକ ଯୋଗାଣ କାର୍ଯ୍ୟକ୍ଷମ ଆମ୍ପ୍ଲିଫାୟର୍ |,একক যোগান অপাৰেচনেল এম্প্লিফায়াৰ
ଏକକ ଯୋଗାଣ କାର୍ଯ୍ୟ,একক যোগান কাৰ্য্য
ବୁଡ ପକାଇବା |,বিসৰ্জন
ସାଇନୋସଏଡାଲ୍ ପ୍ରତିକ୍ରିୟା |,চাইন&#39;ইডাল প্ৰতিক্ৰিয়া
ସାଇନୋସଏଡାଲ୍ ତରଙ୍ଗ |,চাইন&#39;ইডাল তৰংগ
ସ୍କେକ୍ ଘଣ୍ଟା |,স্কু ঘড়ী
ଭୂପୃଷ୍ଠ ପ୍ରଭାବ |,পৃষ্ঠৰ প্ৰভাৱ
ଭଲ୍ୟୁମ୍ ତରଙ୍ଗ,আয়তন তৰংগ
ଆକାଶ ତରଙ୍ଗ ସଂକ୍ରମଣ,আকাশৰ তৰংগ সংক্ৰমণ
ଅଧସ୍ତନ |,অধীনস্থ
ସୁପ୍ତ ମୋଡ୍ |,নিদ্ৰাহীন অৱস্থা
ଷ୍ଟେପ୍ ମୋଟର |,ষ্টেপ মটৰ
ସ୍ଲୁଇସ୍ ହାର,স্লুইচ হাৰ
ପ୍ରବଣ ଡିଟେକ୍ଟର |,প্ৰ&#39;ন ডিটেক্টৰ
ସ୍ଲଟ୍ ରେଖା |,স্লটযুক্ত লাইন
ଅଳ୍ପ ଫ୍ୟୁଜ୍ |,ডিম ফিউজ
ଧୀର ସ୍କାନିଂ ଟେଲିଭିଜନ |,লেহেমীয়া স্কেনিং টেলিভিছন
ଛୋଟ ଏକୀକରଣ (SSI),ক্ষুদ্ৰ সংহতি (SSI)
ସଂକ୍ଷିପ୍ତ ସଙ୍କେତ ବିଶ୍ଳେଷଣ |,চুটি সংকেত বিশ্লেষণ
ସଂକ୍ଷିପ୍ତ ସଙ୍କେତ ମଡେଲ୍ |,চুটি সংকেত মডেল
ସ୍ମାର୍ଟ କାର୍ଡ |,স্মাৰ্ট কাৰ্ড
ସ୍ମାର୍ଟ ପ୍ରଶଂସକ |,স্মাৰ্ট ফেন
ସ୍ମେକ୍ଟିକ୍ ସ୍ଫଟିକ୍ |,smectic স্ফটিক
ସ୍ମିଥ୍ ଚାର୍ଟ |,স্মিথ চাৰ্ট
ଧୂଆଁ ଡିଟେକ୍ଟର |,ধোঁৱা ধৰা পেলোৱা যন্ত্ৰ
ଲିଭାଇବା,মচি পেলোৱা
ତୁଷାର ପ୍ରଭାବ,তুষাৰ প্ৰভাৱ
ଶକ୍ ଅବଶୋଷକ |,শ্বক এবজৰ্বাৰ
ଶକ୍ ଅବଶୋଷଣ ସର୍କିଟ୍ |,শ্বক এবছৰ্বিং চাৰ্কিট
ଶକ୍ କରେଣ୍ଟ୍ |,শ্বক কাৰেণ্ট
ସକେଟ୍,চকেট
ସଫ୍ଟ କପି,চফ্ট কপি
ମୃଦୁ ଫେରସ୍ତ,কোমল ৰিটাৰ্ণ
ନରମ ପରିପୂର୍ଣ୍ଣତା |,কোমল সংপৃক্ততা
ନରମ ଆରମ୍ଭ,কোমল আৰম্ভণি
ସଫ୍ଟୱେର୍,ছ’ফ্টৱেৰ
ସ ar ର କୋଷ |,সৌৰকোষ
ସ ar ର ପ୍ୟାନେଲ୍ |,সৌৰ পেনেল
ସୋଲଡର,ছল্ডাৰ
ସୋଲଡର ବ୍ରିଜ୍ |,ছল্ডাৰ দলং
ସୋଲେନଏଡ୍ |,ছ&#39;লেন&#39;ইড
କଠିନ ଷ୍ଟେଟ ଡିଟେକ୍ଟର |,কঠিন অৱস্থা ডিটেক্টৰ
କଠିନ ରାଜ୍ୟ ଉପକରଣ |,কঠিন অৱস্থাৰ ডিভাইচ
କଠିନ ସ୍ଥିତି ରିଲେ |,কঠিন অৱস্থাৰ ৰিলে
ସୋନାର |,সোনাৰ
SOS,SOS
ଭଏସ୍ ଆକ୍ଟିଭେଟ୍ ସୁଇଚ୍ |,ভয়েচ সক্ৰিয় কৰা চুইচ
ଶବ୍ଦ ଜେନେରେଟର,শব্দ উৎপাদক
ଉତ୍ସ କୋଡ୍,উৎস ক&#39;ড
ଉତ୍ସ କୋଡିଂ,উৎস ক&#39;ডিং
ଉତ୍ସ ଯୋଡି ହୋଇଛି |,উৎস সংযুক্ত
ଉତ୍ସ ଡିସ୍କ |,উৎস ডিষ্ক
ଉତ୍ସ ଟ୍ରେଲିଂ |,উৎস ট্ৰেইলিং
ଉତ୍ସ ପ୍ରତିଫଳନ କୋଡିଂ |,উৎস প্ৰতিফলন ক&#39;ডিং
"ସ୍ଥାନ, ସ୍ଥାନ, ସ୍ଥାନ, ଆକାଶ |","স্থান, মহাকাশ, মহাকাশ, আকাশ"
ସ୍ପେସ୍ ବାର୍,স্পেচ বাৰ
ଆନ୍ତରିକତା,অন্তৰ্স্থলীৰ ইমপালছ
ମଲ୍ଟିପ୍ଲେକ୍ସର୍ ସ୍ପେସ୍ / ଷ୍ଟେରିଓ ଡିଭିଜନ୍ |,মাল্টিপ্লেক্সাৰ কেপাচিটেন্স/ষ্টেৰিঅ&#39;ছেগমেণ্টেচন
ବ୍ୟବଧାନ ବିଭାଜିତ ମଲ୍ଟିପ୍ଲେସିଙ୍ଗ୍ |,ব্যৱধান বিভক্ত মাল্টিপ্লেক্সিং
କଭରେଜ୍ ଉଚ୍ଚ ଅନୁପାତ |,কভাৰেজ উচ্চ অনুপাত
ସ୍ପେସ୍ ତରଙ୍ଗ |,মহাকাশ তৰংগ
ପ୍ରଜ୍ୱଳିତ ବ୍ୟବଧାନ |,স্পাৰ্কিং ব্যৱধান
spdt ସୁଇଚ୍,spdt চুইচ
ବକ୍ତା,বক্তা
ନିର୍ଦ୍ଦିଷ୍ଟକରଣ ସିଟ୍ |,স্পেচিফিকেশন শ্বীট
"ସ୍ପେକ୍ଟ୍ରମ୍, ସ୍ପେକ୍ଟ୍ରମ୍","বৰ্ণালী, বৰ্ণালী"
ସ୍ପେକ୍ଟ୍ରାଲ୍ ଆନାଲିଜର୍ |,বৰ্ণালী বিশ্লেষক
"ବକ୍ତବ୍ୟ ସିନ୍ଥେସିସ୍, ଭଏସ୍ ସିନ୍ଥେସିସ୍ |","বাক্য সংশ্লেষণ, কণ্ঠ সংশ্লেষণ"
ଚାଲୁଥିବା କ୍ୟାପେସିଟର୍ |,চলি থকা কেপাচিটৰ
ଆଣ୍ଟି କୋଲିକ୍ |,এন্টি কলিক
ଚକ୍ର ସ୍ଥିରତା |,চক্ৰ স্থিতিশীলতা
ଖଣ୍ଡବିଖଣ୍ଡିତ କଳା କୋଡିଂ |,খণ্ডিত-শিল্প ক&#39;ডিং
ଭଙ୍ଗା ଶକ୍ତି ଉତ୍ସ |,ভঙা শক্তিৰ উৎস
splitter,স্প্লিটাৰ
"ଗୁଡ଼ାଇବା, ଲୁଟିବା |","ৰেপিং, স্পুলিং"
SPST ସୁଇଚ୍,এছ পি এছ টি চুইচ
ଭର୍ଚୁଆଲ୍ (ଛଉ) ସ୍ମୃତି ଲେଖା |,ভাৰ্চুৱেল (ছদ্ম) মেমৰি লিখা
ବିଭ୍ରାନ୍ତିକର ପ୍ରତିକ୍ରିୟା |,বিভ্ৰান্তিকৰ সঁহাৰি
ଭର୍ଚୁଆଲ୍ ସିଗ୍ନାଲ୍ |,ভাৰ্চুৱেল সংকেত
ଇଞ୍ଜେକ୍ସନ୍ |,বেজী দিয়া
ଶ୍ରେଣୀ ନିୟମ ସୂଚକ,শ্ৰেণী নিয়ম সূচক
ଶ୍ରେଣୀ ନିୟମ ଉପକରଣ,শ্ৰেণী নিয়ম ডিভাইচ
ବର୍ଗମୂଳ,বৰ্গমূল
ବର୍ଗ ତରଙ୍ଗ |,বৰ্গক্ষেত্ৰৰ তৰংগ
ବର୍ଗ ତରଙ୍ଗ ଓସିଲେଟର |,বৰ্গ তৰংগ দোলক
ସ୍ଥିରତା କାରକ |,স্থিৰতা কাৰক
ସ୍ଥିରତା ପୁନ rein ନିବେଶ |,বহনক্ষমতা পুনৰ বিনিয়োগ
ସ୍ଥିରତା,স্থিতিশীলতা
ଷ୍ଟାବିଲାଇଜର୍ ନେଟୱାର୍କ |,ষ্টেবিলাইজাৰ নেটৱৰ্ক
"ଷ୍ଟାକ, ଷ୍ଟାକ","ষ্টেক, ষ্টেক"
ମନ ନିର୍ଦ୍ଦେଶକ,মন পৰিচালক
ପଦକ୍ଷେପ ଦକ୍ଷତା,পদক্ষেপৰ দক্ষতা
ସମାନ୍ତରାଳ ସମୟ,সমান্তৰাল সময়
ମାନକ ପ୍ରଶସ୍ତିକରଣ ମଡ୍ୟୁଲେସନ୍ |,মানক প্ৰসাৰণ মডুলেচন
ମାନକ କକ୍ଷ |,মানক কোষ
ମାନଦଣ୍ଡ ବିଚ୍ୟୁତି,মানক বিচ্যুতি
ମାନକ TTL |,মানক TTL
ଜରୁରୀ ଶକ୍ତି ଶକ୍ତି ବ୍ୟବସ୍ଥା |,জৰুৰীকালীন শক্তি ব্যৱস্থা
ସ୍ଥିର ତରଙ୍ଗ |,স্থিৰ তৰংগ
ସ୍ଥିର ତରଙ୍ଗ ଅନୁପାତ |,স্থিৰ তৰংগ অনুপাত
ଦୂରତା ଅନୁପାତ |,দূৰত্বৰ অনুপাত
ବିଟ୍ ଆରମ୍ଭ କରନ୍ତୁ |,ষ্টাৰ্ট বিট
ନାଡ ଆରମ୍ଭ,আৰম্ভণিৰ নাড়ী
ଅବସ୍ଥାନ ଚିତ୍ର,অৱস্থানৰ ডায়েগ্ৰাম
ସ୍ଥିତି-ସ୍ଥାନାନ୍ତରଣ ଚିତ୍ର,অৱস্থা-পৰিৱৰ্তন ডায়াগ্ৰাম
ରୂପାନ୍ତରିତ ଫିଲ୍ଟର୍ |,ৰূপান্তৰযোগ্য ফিল্টাৰ
ସ୍ଥାୟୀ ବର୍ଣ୍ଣ,স্থিতিশীল আখৰ
ସ୍ଥିର ବିଦ୍ୟୁତ୍ |,স্থায়ী বিদ্যুৎ
ସ୍ଥାୟୀ ସ୍ମୃତି କକ୍ଷ |,স্থায়ী স্মৃতিশক্তি কোষ
ଷ୍ଟାଟିକ୍ ରାଣ୍ଡମ୍ ଆକ୍ସେସ୍ ମେମୋରୀ |,ষ্টেটিক ৰেণ্ডম এক্সেছ মেমৰি
ସ୍ଥିତି ରେଜିଷ୍ଟର |,ষ্টেটাছ ৰেজিষ্টাৰ
ସ୍ଥିତି ଚିହ୍ନ,অৱস্থা চিহ্ন
ପୋଜିସନ୍ ଟର୍ମିନାଲ୍ |,অৱস্থান টাৰ্মিনেল
ଷ୍ଟିଅରିଂ ଲଜିକ୍ |,ষ্টিয়াৰিং লজিক
ସ୍ତରୀୟ ଜଙ୍କସନ,স্তৰযুক্ত সংযোগস্থল
ଷ୍ଟେପ୍ ସୂଚକ ପ୍ରୋଫାଇଲ୍ |,ষ্টেপ সূচক প্ৰফাইল
ପଦକ୍ଷେପ ପ୍ରତିକ୍ରିୟା,ষ্টেপ ৰেচপন্স
କ୍ରମିକ,স্তৰভিত্তিক
ଷ୍ଟେପର୍ ମୋଟର |,ষ্টেপাৰ মটৰ
ଷ୍ଟେରିଓ ସମାନ୍ତରାଳ |,ষ্টেৰিঅ&#39; ইকুইলেটেৰেল
ଷ୍ଟେରିଓ ରିସିଭର୍ ଫ୍ରିକ୍ୱେନ୍ସି |,ষ্টেৰিঅ&#39; ৰিচিভাৰ ফ্ৰিকুৱেন্সি
କଠିନ ଯୋଡି |,টাইট কাপলিং
ବ୍ରେକ୍ ବ୍ୟାଣ୍ଡ |,ব্ৰেক বেণ্ড
ସଂରକ୍ଷଣ ବିଳମ୍ବତା |,সংৰক্ষণ বিলম্ব
ସଂରକ୍ଷଣ ସ୍ମୃତି,সংৰক্ষণ মেমৰি
"ସଂରକ୍ଷଣ ସମୟ, ସମୟ","সংৰক্ষণৰ সময়, সময়"
ଷ୍ଟ୍ରେନ୍ ଗେଜ୍ |,ষ্ট্ৰেইন গেজ
ଅବାଞ୍ଛିତ ଧାରଣ |,অবাঞ্চিত ধৰি ৰখা
ଷ୍ଟ୍ରିଙ୍ଗ୍,তাঁৰ
ସଂରକ୍ଷଣ CRO,সংৰক্ষণ CRO
strobe,ষ্ট্ৰ&#39;ব
ଷ୍ଟ୍ରୋବ୍ ସର୍କିଟ୍ |,ষ্ট্ৰ&#39;ব বৰ্তনী
ଇନ୍ଦ୍ରିୟାତ୍ମକ ନାଡ |,ইনডাক্টিভ পালছ
ଷ୍ଟ୍ରୋକ ଟର୍ମିନାଲ୍ |,ষ্ট্ৰ&#39;ক টাৰ্মিনেল
ଷ୍ଟ୍ରୋବୋସ୍କୋପିକ୍ ଗୋଲାକାର ଏକକ |,ষ্ট্ৰ&#39;ব&#39;স্কপিক গোলাকাৰ একক
ଷ୍ଟବ୍ |,stub
ସ୍ଥିର,স্থবিৰ হৈ পৰিছে
ସ୍ଥିର ଫିଲ୍ଟରେଟ୍ |,স্থবিৰ পৰিশোধন
ହଲ,শ্বুক
ବାହକ,বাহক
subroutine,উপৰুটিন
ବ୍ୟାକରଣଗତ ବର୍ଣ୍ଣ ମିଶ୍ରଣ |,ব্যাকৰণগত আখৰৰ মিশ্ৰণ
ସବଜେକ୍ଟିଭ୍ |,subjunctive
"ଅଣ୍ଡରଲେ, ସବଷ୍ଟ୍ରେଟ୍ |","আণ্ডাৰলে, ছাবষ্ট্ৰেট"
ହାତ ବିଛିନ୍ନତା |,হাত বিয়োগ কৰা
ବିଛିନ୍ନ,বিয়োগ কৰা হৈছে
ପ୍ରଗତିଶୀଳ ଆନୁମାନିକତା |,প্ৰগতিশীল আনুমানিককৰণ
କ୍ରୋନୋଲୋଜିକାଲ୍ ଆନୁମାନିକତା,কালক্ৰমিক আনুমানিক adc
