Kannada,English
ಪ್ರೊಸೆಸರ್,Processor
ಉತ್ಪಾದನೆ,Production
"1.ಕಾರ್ಯಕ್ರಮ, 2.ಕಾರ್ಯಕ್ರಮ",Program
ಕಾರ್ಯಕ್ರಮದ ವ್ಯಾಖ್ಯಾನ,program compilation
ಕಾರ್ಯಕ್ರಮದ ವಿರಾಮ,Program cash
ಪ್ರೋಗ್ರಾಂ ಫಿಕ್ಸ್,program debugging
ಕಾರ್ಯಕ್ರಮದ ವಿನ್ಯಾಸ,program design
"ಕಾರ್ಯಕ್ರಮದ ಮೌಲ್ಯಮಾಪನ ವಿಮರ್ಶೆ ತಂತ್ರಗಳು (PERT, PERT)",program evaluation & review technique (PERT)
ಪ್ರೋಗ್ರಾಂ ವಿರಾಮ,program halt
"1.ಪ್ರೋಗ್ರಾಂ ಲೈಬ್ರರಿ, 2.ಕಾರ್ಯಕ್ರಮ ಸಂಗ್ರಹ",program library
ಕಾರ್ಯಕ್ರಮದ ಚಾಲನೆ,program run
"1. ಪ್ರೋಗ್ರಾಮರ್, 2. ಪ್ರೋಗ್ರಾಮರ್",Programmer
ಪ್ರೋಲಾಗ್,Prolog
p-rom,PROM
"1.ಪ್ರಸರಣ, 2.ವರ್ಧನೆ",Propagation
ಸಾಧಿಸಬಹುದಾದ,Proposition
ಸಂರಕ್ಷಿತ ಕೀ,protected key
ರಕ್ಷಣೆ,Protection
ಶಿಷ್ಟಾಚಾರ,Protocol
"1. ಪ್ರೋಟೋಕಾಲ್ ವರ್ಗಾವಣೆ, 2. ಪ್ರೋಟೋಕಾಲ್ ಅನುವಾದ, 3. ಪ್ರೋಟೋಕಾಲ್ ವ್ಯಾಖ್ಯಾನ",protocol translation
ಹುಸಿ ಕೋಡ್,pseudo code
"1.ಸಾರ್ವಜನಿಕ ಡೇಟಾ, 2.ಸಾರ್ವಜನಿಕ ಡೇಟಾ ನೆಟ್‌ವರ್ಕ್",public data network
"1.ಸಾರ್ವಜನಿಕ ಡೊಮೇನ್, 2.ಸಾರ್ವಜನಿಕ ಡೊಮೈನ್",public domain
ಸಾರ್ವಜನಿಕ ಕೀ ಗೂಢಲಿಪೀಕರಣ,public key encripting
ನಾಡಿಮಿಡಿತ,Pulse
ಪಲ್ಸ್ ಕೋಡ್ ಮಾಡ್ಯುಲೇಶನ್,pulse code modulation
ಪಲ್ಸ್ ಡಿಜಿಟಲ್ ಮಾಡ್ಯುಲೇಶನ್ (PDM),pulse digital modulation (PDM)
ಸ್ಪಂದಾವಳಿ,pulse train
ವಿರಾಮ ಚಿಹ್ನೆ,Punctuation
"ಒತ್ತಡ, ಭರ್ತಿ",Push
ಸ್ವಯಂಚಾಲಿತ ಡೌನ್‌ಲೋಡ್ ಮಾಡಿ,push down automata
ಲಂಬ ಪಟ್ಟಿ,pushup list
ಚತುರ್ಭುಜ,quad density
"1.ಅರ್ಹತೆ, 2.ಅರ್ಹತೆ",Qualification
ಕ್ವಾಂಟಿಫೈಯರ್,Quantifier
ಪ್ರಮಾಣೀಕರಿಸಲು,Quantize
ಕ್ವಾಂಟಿಫೈಯರ್,Quantizer
ಕ್ವಾಂಟಮ್,Quantum
ಕ್ವಾಂಟಮ್ ಗಡಿಯಾರ,quantum clock
"1.ಕ್ವಾಂಟಮ್ ಕಪುಟಾನ್, 2.ಕ್ವಾಂಟಮ್ ಕಂಪ್ಯೂಟೇಶನ್",quantum computing
ಉದಾಹರಣೆ ಪ್ರಶ್ನೆ,querry by example
"1. ವಿಚಾರಣೆ, 2. ವಿಚಾರಣೆ",Query
ಪ್ರಶ್ನೆ ಭಾಷೆ,query language
ಪ್ರಶ್ನೆ ಪ್ರಕ್ರಿಯೆ,query processing
ಸಾಲು,Queue
ಸಾಲು ನಿರ್ವಹಣೆ,queue management
ಸಾಲು ನೋಂದಣಿ,queue register
"1. ಸಾಲು ಜಾಲ, 2. ಸಾಲು ಜಾಲ",queuing network
ಸಾಲು ಸಿದ್ಧಾಂತ,queuining theory
ವೇಗದ ಪ್ರವೇಶ ಮೆಮೊರಿ,quick acess memory
ಕ್ವಾಟಿಯಂಟ್,Quotient
ರೇಡಿಯೋ ಫ್ರೀಕ್ವೆನ್ಸಿ ಇಂಟರ್‌ಫರೆನ್ಸ್ (RFI),radio frequency interference (RFI)
ರಾಡಿಕ್ಸ್,Radix
ರಾಂಡಮ್ ಆಕ್ಸೆಸ್ ಕಂಪ್ಯೂಟರ್ ಸಲಕರಣೆ (RACE),random access computer equipment (RACE)
ಯಾದೃಚ್ಛಿಕ ಪ್ರವೇಶ ಮೆಮೊರಿ (RAM),random access memory (RAM)
ಯಾದೃಚ್ಛಿಕ ಸ್ಕ್ಯಾನಿಂಗ್,random scan
"1.ರಾಸ್ಟರ್, 2.ರಾಸ್ಟರ್",Raster
ರಾಸ್ಟರ್ ಸ್ಕ್ಯಾನಿಂಗ್,raster scan
ಪುನರ್ನಿರ್ಮಾಣ,re engineering
ಪುನಶ್ಚೇತನ,re enlargement
"1. ಪ್ರವೇಶಿಸುವಿಕೆ, 2. ಪ್ರವೇಶಿಸುವಿಕೆ",Reachability
ಓದುವುದು,Read
ಓದುವ ತಲೆ,read head
"1. ಓದಲು ಮಾತ್ರ, 2. ಓದಲು ಮಾತ್ರ",read only
"1. ಓದಲು ಮಾತ್ರ ಮೆಮೊರಿ, 2. ಓದಲು ಮಾತ್ರ ಮೆಮೊರಿ",read only memory
ಓದುವ ಬರವಣಿಗೆ ತಲೆ,read write head
"1. ಓದುವ ಚಕ್ರ, 2. ಬರೆಯುವ ಚಕ್ರ",read/write cycle
"1. ಓದುವ ಸೈಕಲ್, 2. ಬರವಣಿಗೆ ತಲೆ",read/write head
"1. ಓದುವ ಸ್ಮರಣೆ, 2. ಬರವಣಿಗೆಯ ಸ್ಮರಣೆ",read/write
ಓದುಗ,Reader
"ಓದುವುದು, ಓದುವುದು",reading
"1.ಓದಿ, 2.ಓದಿದ ನಂತರ",read-out
ನಿಜವಾದ ಸಮಯ,real
"1. ತ್ವರಿತ ಪ್ರತಿಕ್ರಿಯೆ ಪ್ರಕ್ರಿಯೆ, 2. ತಕ್ಷಣದ ಪ್ರತಿಕ್ರಿಯೆ ಪ್ರಕ್ರಿಯೆ",real time processing
ರಿಸೀವರ್,Receiver
ಗುರುತಿಸುವಿಕೆ ತರ್ಕ,recognition logic
ರಿಪ್ರೋಗ್ರಾಮಿಂಗ್ ವರ್ಗಾವಣೆ,Recompile
ದಾಖಲೆ,Record
"1. ರೆಕಾರ್ಡಿಂಗ್ ಹೆಡ್, 2. ರೆಕಾರ್ಡಿಂಗ್ ಹೆಡ್",recording head
ಸರಿಪಡಿಸಬಹುದಾದ ದೋಷ,recoverable error
ಈಡೇರಿದ,Recovery
ಮರುಕಳಿಸುವ ಪ್ರಮೇಯ,recursim theorem
ಮರುಬಳಕೆ,Recursion
ಪುನರಾವರ್ತಿತ ಕಾರ್ಯ,recursive function
ಮಿನಿಯೇಚರೈಸ್ಡ್ ಇನ್‌ಸ್ಟ್ರಕ್ಷನ್ ಸೆಟ್ ಕಂಪ್ಯೂಟರ್ (RISC),reduced instruction set computer (RISC)
ಪುನರುಕ್ತಿ,Redundancy
"1. ಸ್ವತಂತ್ರ ಡಿಸ್ಕ್, 2. ಡಿಸ್ಕ್‌ಗಳ ಹೆಚ್ಚುವರಿ ಶ್ರೇಣಿ (ಕೆಂಪು)",redundant array of independent disks (RAID)
ಮರು ಪ್ರವೇಶ,Re-entrant
ಮರು-ಪ್ರವೇಶ ಕೋಡ್,re-entrant code
ಉಲ್ಲೇಖ,Reference
ಉಲ್ಲೇಖದ ಸಮಗ್ರತೆ,referential integrity
ಪ್ರತಿಫಲನ,Reflectivity
ಪ್ರತಿಬಿಂಬ,Reflextion
ವಕ್ರೀಭವನ,Refraction
ರಿಫ್ರೆಶ್,Refresh
ಪುನರುತ್ಪಾದನೆ,Regeneration
ನೋಂದಣಿ,Register
ನಿಯಮಿತ ವ್ಯಾಕರಣ,regular grammar
ಸಂಬಂಧ,Relation
ಸಂಬಂಧಿತ ಡೇಟಾಬೇಸ್,relational database
ಸಂಬಂಧಿತ ಡೇಟಾಬೇಸ್ ನಿರ್ವಹಣಾ ವ್ಯವಸ್ಥೆ (RDBMS),relational database management system (RDBMS)
ಸಂಬಂಧಿತ ಮಾದರಿ,relational model
"1. ಸಂಬಂಧಿ, 2. ಸಂಬಂಧಿ",Relative
ಸಂಬಂಧಿತ ವಿಳಾಸ,relative addressing
"1. ರಿಲೇ, 2. ಪ್ರಸರಣ",Relay
ವಿಶ್ವಾಸಾರ್ಹತೆಯ ಮಾದರಿ,reliability modeling
ವಿಶ್ವಾಸಾರ್ಹ,Reliable
"1. ಸ್ಥಳಾಂತರಿಸಬಹುದಾದ ಕೋಡ್, 2. ಸ್ಥಳಾಂತರಿಸಬಹುದಾದ ಡೇಟಾ",relocatable code
ದೂರದ,Remote
ರಿಮೋಟ್ ಫೀಡರ್,remote host
ರಿಮೋಟ್ ಕೆಲಸದ ಪ್ರವೇಶ,remote job entry
"1.ರಿಮೋಟ್ ಸೆಶನ್ ಪ್ರಾರಂಭ, 2.ರಿಮೋಟ್ ಲಾಗಿನ್",remote log-in
ರಿಮೋಟ್ ಪ್ರೊಸೀಜರ್ ಆಹ್ವಾನ (RPC),remote procedure call (RPC)
ದೂರ ಸಂವೇದಿ,remote sensing
ಮರುನಾಮಕರಣ,Rename
"1. ರೆಂಡರಿಂಗ್, 2. ಸಮರ್ಪಣೆ",Rendering
ಪುನರಾವರ್ತಕ,Repeater
ಉತ್ತರ,Reply
"1. ವಿನಂತಿ, 2. ವಿನಂತಿ",Request
ಕಾಮೆಂಟ್ ವಿನಂತಿ (RFC),request for comments (RFC)
"1. ವಿನಂತಿ ಪ್ರೋಟೋಕಾಲ್, 2. ಪ್ರತಿಕ್ರಿಯೆ ಪ್ರೋಟೋಕಾಲ್",request/reply protocol
ಪುನರಾವರ್ತಿತ ಪ್ರೋಗ್ರಾಂ,rerun program
ಸಂಶೋಧನೆ,Research
ಮರುಸ್ಥಾಪನೆ ಚಕ್ರ,reset cycle
ಸ್ಮರಣಾರ್ಥಿ,Resident
ವ್ಯತ್ಯಾಸ,Resolution
ಸಂಪನ್ಮೂಲಗಳು,Resources
ಪ್ರತಿಕ್ರಿಯೆ ಸಮಯ,responsee time
"1.ಮರುಪ್ರಾರಂಭಿಸಿ, 2.ಮರುಪ್ರಾರಂಭಿಸಿ",Restart
ಪುನಃಸ್ಥಾಪನೆ,Restore
ಮರು-ಜಾಡನ್ನು,Retrace
"1. ಮರು-ರವಾನೆ, 2. ಮರು-ಸಂವಹನ",Retransmission
ಚೇತರಿಕೆ,Retrieve
ಮತ್ತೆ ಪ್ರಯತ್ನಿಸು,Retry
"1. ಹಿಂಜರಿಕೆ, 2. ಹಿಂತಿರುಗಿ",Return
ಹಿಂಜರಿತ ಕೋಡ್,return code
ರಿಗ್ರೆಶನ್ ಕೀ,return key
ಮರುಬಳಕೆ ಮಾಡಬಹುದಾದ ಕೋಡ್,reusable code
ಪುನಃ ಬರೆಯಬಹುದಾದ,Rewritable
rgb ಮಾನಿಟರ್,RGB monitor
ರಿಬ್ಬನ್,Ribbon
ಅಧಿಕೃತ ಸಮಸ್ಯೆ,right issue
"1.ರೋಬೋಟ್, 2.ಮೆಕ್ಯಾನಿಕ್, 3.ಮೆಕ್ಯಾನಿಸಂ",Robot
"1.ಯಾಂತ್ರಿಕ ವಿಜ್ಞಾನ, 2.ಯಾಂತ್ರಿಕ ಮಾನವಶಾಸ್ತ್ರ",Robotics
"ಬಲವಾದ, ಬಲವಾದ",Robust
ಪಾತ್ರ,Role
ಮತ್ತೆ ಉರುಳುತ್ತಿದೆ,roll back
ಆವರಿಸುವಿಕೆ,roll in
ಹೊರಹರಿವು,roll out
"1. ಓದಲು ಮಾತ್ರ ಮೆಮೊರಿ, 2. ಓದಲು ಮಾತ್ರ ಮೆಮೊರಿ (ROM)",ROM
ಮೂಲ,Root
ಮೂಲ ಡೈರೆಕ್ಟರಿ,root directory
ಅಂದಾಜು ದೋಷ,round of error
"1.ರೂಟರ್, 2.ರೂಟರ್",Router
"ರೂಟಿಂಗ್, ರೂಟಿಂಗ್",Routing
RS232C ಇಂಟರ್ಫೇಸ್,RS232C interface
RSA ಗೂಢಲಿಪೀಕರಣ,RSA encryption
ಆರ್ಟಿಸಿ,RTC
ಕೆಲಸದ ವಿವರ ಕೋಡಿಂಗ್,run length encoding
ಅಧಿಕಾರಾವಧಿ,run time
ರನ್ಟೈಮ್ ದೋಷ,run time error
"1. ಮಾದರಿ, 2. ಮಾದರಿ",Sample
ಮಾದರಿ,Sampling
"1.ಉಪಗ್ರಹ, 2.ಉಪಗ್ರಹ",Satellite
ಶುದ್ಧತ್ವ,Saturating
ಉಳಿಸಿ,Save
"1. ಸ್ಕೇಲೆಬಿಲಿಟಿ, 2. ಸ್ಕೇಲೆಬಿಲಿಟಿ",Scalability
ಸ್ಕೇಲಾರ್,Scalar
ಸ್ಕ್ಯಾನಿಂಗ್,Scanning
ಭೂದೃಶ್ಯ,Scenario
ಶೆಡ್ಯೂಲರ್,Scheduler
ಪರದೆಯ ಪ್ರತಿಫಲನ ಪ್ರೊಜೆಕ್ಟರ್,screen image projector
ಸ್ಕ್ರಿಪ್ಟ್,Script
ಸ್ಕ್ರಿಪ್ಟಿಂಗ್ ಭಾಷೆ,scripting language
"1. ಸುರುಳಿ, 2. ಸ್ಕ್ರಾಲ್",Scrolling
ಸಿಂಕ್ರೊನಸ್ ಡೇಟಾ ಲಿಂಕ್ ಕಂಟ್ರೋಲ್ (SDLC),SDLC (sychronous data link control)
"1. ಅನ್ವೇಷಣೆ, 2. ಅನ್ವೇಷಣೆ",Search
ಹುಡುಕಾಟ ಎಂಜಿನ್,search engine
ಹುಡುಕಾಟ ಮರ,search tree
"1. ಅನ್ವೇಷಿಸಿ, 2. ಅನ್ವೇಷಿಸಿ",Searching
ದ್ವಿತೀಯ,Secondary
"1. ವಲಯ, 2. ವಲಯ",Sector
ಭದ್ರತಾ ನೀತಿ,security policy
ಹುಡುಕಾಟ ಪದ,seek time
"1.ವಿಭಾಗ, 2.ವಿಭಾಗ",Segment
"1. ವಿಘಟನೆ, 2. ವಿಭಜನೆ",Segmentation
ಆಯ್ಕೆ ವಿಂಗಡಣೆ,selection sort
"1.ಸ್ವಯಂಪೂರ್ಣ, 2.ಸ್ವಯಂಪೂರ್ಣ",self contained
"1.ಸೆಮ್ಯಾಂಟಿಕ್ಸ್, 2.ಸೆಮ್ಯಾಂಟಿಕ್ಸ್",Semantics
ಸೆಮಾಫೋರ್,Semaphore
ಅರೆವಾಹಕ,Semiconductor
ಫ್ಯಾಂಟಸಿ ವೆಬ್,semontic web
ಅನುಕ್ರಮ ಪ್ರವೇಶ ವಿಧಾನ,sequential access method
ಸತತ,Serial
ಧಾರಾವಾಹಿ,Serializer
"1.ಸರ್ವರ್, 2.ಸರ್ವರ್",Server
ಸರ್ವರ್ ಕ್ರ್ಯಾಶ್,server crash
ಸರ್ವರ್ ಪರವಾನಗಿ,server license
ಸರ್ವೋ ಗುಣಕ,servo multiplier
ಜೊತೆ,Set
ನಿರ್ದಿಷ್ಟಪಡಿಸಿದ ಬಿಂದು,set point
ನಿರ್ವಹಣೆ,set up
ನೆರಳು,Shade
ಸಿನಿಮಾಟೋಗ್ರಫಿ,Shading
ದೆವ್ವ,Shadow
ಫೈಲ್ ಹಂಚಿಕೊಳ್ಳಿ,share file
ಹಂಚಿಕೆಯ ಪ್ರವೇಶ,shared access
ಹಂಚಿಕೆ,Sharing
"1. ಬ್ರಾಕೆಟ್ಗಳು, 2. ಆರ್ಮರ್, 3. ಶೆಲ್, 4. ಶೆಲ್",Shell
ಸ್ಥಳಾಂತರದ ಚಿಹ್ನೆ,shift character
ಸಣ್ಣ ಮಾರ್ಗ,short circuit
ಸಣ್ಣ ಸೂಚನೆ,short instruction
ಒಡಹುಟ್ಟಿದವರು,Sibling
"1. ಅಡ್ಡ ಪರಿಣಾಮ, 2. ಪ್ರತಿ ಪರಿಣಾಮ",side effect
ಸೈನ್ ಬಿಟ್,sign bit
ಸಿಗ್ನಲ್,Signal
ಸಿಗ್ನಲ್ ಸಂಸ್ಕರಣೆ,signal processing
ಸಂಕೇತ,Signalling
"1.ಸಿಗ್ನಲ್-ಧ್ವನಿ ಅನುಪಾತ, 2.ಸಿಗ್ನಲ್-ಶಬ್ದ ಅನುಪಾತ",signal-to-noise ratio
"1.ಸಹಿ, 2. ಸಹಿ",Signature
ಮಾರ್ಕರ್ ಪರೀಕ್ಷೆ,signature testing
ಗಮನಾರ್ಹ ಅಂಕಗಳು,significant digit
ಸಿಲಿಕಾನ್ ಚಿಪ್,silicon chip
ಸರಳ ಮೇಲ್ ವರ್ಗಾವಣೆ ಪ್ರೋಟೋಕಾಲ್ (SMTP),Simple Mail Transfer Protocol (SMTP)
ಏಕ,Simplex
"1. ಒಂದು ಸಿಗ್ನಲಿಂಗ್ ನೋಡ್, 2. ಸಿಂಪ್ಲೆಕ್ಸ್ ನೋಡ್",simplex node
ಸಿಮ್ಯುಲೇಶನ್,Simulation
ಅನುಕರಿಸುವವನು,Simulator
"1.ಏಕಕಾಲಿಕ, 2.ಸಿಂಕ್ರೊನಸ್",Simultaneous
ಏಕಕಾಲಿಕ ಸಂಸ್ಕರಣೆ,simultaneous processing
ಏಕವ್ಯಕ್ತಿ,Singleton
"1.ಸೈಟ್ ಪರವಾನಗಿ, 2. ಸೈಟ್ ಪರವಾನಗಿ",site licence
"1.ಗಾತ್ರ, 2.ಗಾತ್ರ",Size
ಮಾಪನ,Sizing
"1. ವಿವರಣೆ, 2. ವಿವರಣೆ",Sketching
ಪ್ಲುಟಿ,Skip
"1.ಪ್ಲೂಟಿ, 2.ಪ್ಲುಟಿಕಾರನ್",Skipping
"1.ಸ್ಲಾಷ್, 2.ಕಟ್",Slash
ಕಂಪ್ಯೂಟರ್ ಅಡಿಯಲ್ಲಿ,slave computer
ಹಾವಿನ ಕಿಟಕಿ ಪ್ರೋಟೋಕಾಲ್,sliding window protocol
"1. ಲೋಪ, 2. ಶರಣಾಗತಿ",Slip
ಸ್ಲಾಟ್,Slot
SCSI (SCSI),small computer system interface (SCSI)
ಸ್ಮಾರ್ಟ್ ಕಾರ್ಡ್,smart card
ನಿಧಾನ ಅಂಚೆ,snail mail
ಸ್ನ್ಯಾಪ್‌ಶಾಟ್,Snapshot
"1.ಸಾಫ್ಟ್ ಕಂಪ್ಯೂಟಿಂಗ್, 2.ಸಾಫ್ಟ್ ಕಂಪ್ಯೂಟಿಂಗ್",soft computing
ವಿದ್ಯುನ್ಮಾನ ಪ್ರತಿ,soft copy
ಸುಲಭವಾದ ಫಾಂಟ್,soft font
ಸಾಫ್ಟ್ವೇರ್,Software
ಸಾಫ್ಟ್ವೇರ್ ಎಂಜಿನಿಯರಿಂಗ್,software engineering
ಸಾಫ್ಟ್ವೇರ್ ಪರವಾನಗಿ,software license
ಸಾಫ್ಟ್ವೇರ್ ಪೈರಸಿ,software piracy
ಸ್ಪೆಕ್ಟ್ರಮ್,Spectrum
"1.ತಿರುಪು, 2.ಸುರುಳಿ",Spiral
"1.ವಿವರ ಹಾಳೆ, 2.ಸ್ಪ್ರೆಡ್‌ಶೀಟ್",spread sheet
ಪ್ರಮಾಣಿತ,Standard
ಪ್ರಮಾಣಿತ ಸಾಮಾನ್ಯೀಕರಿಸಿದ ಮಾರ್ಕಪ್ ಭಾಷೆ (SGML),standard generalized markup language (SGML)
ಪ್ರಮಾಣೀಕರಣ,Standardization
ಕಾಯುವ ಸಮಯ,standby time
ತಾರಕ್ ಲ್ಯಾನ್,star LAN
ನಕ್ಷತ್ರ ಸ್ಥಾನ,star topology
ಆರಂಭದ ಬಿಟ್,start bit
"1. ಕೊರತೆ, 2. ಕೊರತೆ, 3. ಕೊರತೆ ಬಿಕ್ಕಟ್ಟು",Starvation
"1.ಸ್ಥಿರ ಸ್ಮರಣೆ, 2.ಸ್ಥಿರ ಸ್ಮರಣೆ",static memory'
ಸ್ಥಿತಿ ಚಾನಲ್,status channel
"1.ಹಂತದ ಗಾತ್ರ, 2.ಹಂತದ ಆಯಾಮಗಳು",step size
ವಿರಾಮ ಮತ್ತು ಕಾಯುವ ಪ್ರೋಟೋಕಾಲ್,stop and wait protocol
ಬ್ರೇಕ್ ಕೋಡ್,stop code
ವಿರಾಮ ಕೀ,stop key
ಶೇಖರಣಾ ಸಾಮರ್ಥ್ಯ,Storability
ಸಂಗ್ರಹಿಸಲಾದ ಪ್ರೋಗ್ರಾಂ,stored program
ಸರಣಿ ಡೇಟಾ,string data
"1.ಸ್ಟ್ರಕ್ಚರ್ಡ್ ಎನ್ಕೋಡಿಂಗ್, 2.ಸ್ಟ್ರಕ್ಚರ್ಡ್ ಕೋಡಿಂಗ್",structured coding
ರಚನಾತ್ಮಕ ಪ್ರಶ್ನೆ ಭಾಷೆ (SQL),structured query language (SQL)
"1. ಕರಪತ್ರದ ಹಾಳೆ, 2. ಶೈಲಿಯ ಪತ್ರ",style sheet
ಉಪ ಡೈರೆಕ್ಟರಿ,Sub-directory
"1.ಸಬ್ನೆಟ್, 2.ಸಬ್ನೆಟ್",Subnet
ಉಪವೃಕ್ಷ,Subtree
"1. ಸಂಕ್ಷೇಪಣ, 2. ಸಂಕ್ಷೇಪಣ",Summarization
"1. ಸೂಪರ್ ಕಂಪ್ಯೂಟರ್, 2. ಸೂಪರ್ ಕಂಪ್ಯೂಟರ್",super computer
"1.ಸೂಪರ್ ಕಂಪ್ಯೂಟೇಶನ್, 2.ಸೂಪರ್ ಕಂಪ್ಯೂಟೇಶನ್",super computing
ಪ್ರಮುಖ ಕೀ,super key
ಉನ್ನತ ಬಳಕೆದಾರ,super user
ಮೇಲ್ವಿಚಾರಣೆಯ ಕಲಿಕೆ,supervised learning
ಸಹಾಯಕ ಚಿಪ್,support chip
ನಿವ್ವಳ ವ್ಯತ್ಯಾಸ,Surf
"1.ನೆಟ್ ವ್ಯತ್ಯಾಸ, 2.ವಿಭಾಗ, 3.ಸರ್ಫಾನ್",Surfing
ವಿನಿಮಯ,Swap
ಒಳಬರುವ,swap in
ಹೊರಹರಿವು,swap out
ವಿನಿಮಯ,Swapping
"1. ಸ್ವಿಚ್ಡ್ ನೆಟ್‌ವರ್ಕ್, 2. ಬದಲಾಯಿಸಿದ ನೆಟ್ವರ್ಕ್",switched network
ಬದಲಾಯಿಸುವುದು,Switching
ಸ್ವಿಚಿಂಗ್ ತತ್ವ,switching theory
ಸಾಂಕೇತಿಕ ಪ್ರೋಗ್ರಾಮಿಂಗ್,symbolic programming
ಸಿಂಕ್ರೊನೈಸೇಶನ್,Synchronization
ಸಿಂಕ್ರೊನೈಸರ್,Synchronizer
ಸಿಂಕ್ರೊನಸ್,Synchronous
ಸಿಂಕ್ರೊನಸ್ ಸಂಖ್ಯಾ ಶ್ರೇಣಿ (SDH),synchronous digital hierarchy (SDH)
ವಾಕ್ಯ ವಿಶ್ಲೇಷಣೆ,syntax analysis
ಸಿಸ್ಟಮ್ ವಿಶ್ಲೇಷಣೆ,system analysis
ಸಿಸ್ಟಮ್ ಎಂಜಿನಿಯರಿಂಗ್,system engineering
"1. ಸಿಸ್ಟಮ್ ಬ್ರೇಕರ್, 2. ಸಿಸ್ಟಮ್ ಹ್ಯಾಕರ್",system hacker
ಸಿಸ್ಟಮ್ ಇಂಟಿಗ್ರೇಟರ್,system integrator
ಸಿಸ್ಟಮ್ ಲಾಗ್,system log
ಸಿಸ್ಟಮ್ ಕವರ್,system mask
ಸಿಸ್ಟಮ್ ನೆಟ್ವರ್ಕ್ ಸ್ಟ್ರಕ್ಚರ್ (SNA),system network architecture (SNA)
"1. ಸಿಸ್ಟಮ್ ಪ್ರೋಗ್ರಾಮರ್, 2. ಸಿಸ್ಟಮ್ ಪ್ರೋಗ್ರಾಮರ್",system programmer
"1. ಸಿಸ್ಟಮ್ ಮರುಪ್ರಾರಂಭ, 2. ಸಿಸ್ಟಮ್ ಮರುಪ್ರಾರಂಭ",system restart
ವ್ಯವಸ್ಥೆಯ ಮುಕ್ತಾಯ,system shutdown
ಸಿಸ್ಟಮ್ ಪರೀಕ್ಷೆ,system testing
ಸಿಸ್ಟಮ್ ಉಪಯುಕ್ತತೆ,system utility
"1. ವ್ಯವಸ್ಥಿತ ಕೋಡ್, 2. ವ್ಯವಸ್ಥಿತ ಕೋಡ್",systematic code
ಟ್ಯಾಬ್ ಆಜ್ಞೆ,tab command
ವೇಳಾಪಟ್ಟಿ,Table
ಕೋಷ್ಟಕ ಅವಲೋಕನ,table look up
ಟೇಬಲ್ ಸ್ಪೇಸ್,table space
ಪ್ಲೇಕ್,Tablet
"1.ಟ್ಯಾಬ್ಯುಲರ್, 2.ಅರೇ ಅರೇ",tabular array
ಕೋಷ್ಟಕ ಕಾರ್ಯ,tabulating function
"1. ಮಾರ್ಕ್ಡ್ ಆರ್ಕಿಟೆಕ್ಚರ್, 2. ಮಾರ್ಕ್ಡ್ ಸ್ಟ್ರಕ್ಚರ್",tagged architecture
ಗುರುತಿಸಲಾದ ಇಮೇಜ್ ಫೈಲ್ ಫಾರ್ಮ್ (TIFF),tagged image file format (TIFF)
ಟಂಡೆಮ್ ವ್ಯವಸ್ಥೆ,tandam system
ಟೇಪ್ ಸಾಂದ್ರತೆ,tape density
ಟೇಪ್ ಕವರ್,tape mask
ಟಾರ್ ಫೈಲ್,tar file
ಕೆಲಸ,Task
ಕೆಲಸದ ಮಾರ್ಗದರ್ಶಿ,task bar
ಕಾರ್ಯ ಶೆಡ್ಯೂಲರ್,task scheduler
ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಕಂಟ್ರೋಲ್ ಪ್ರೋಟೋಕಾಲ್/ಇಂಟರ್ನೆಟ್ ಪ್ರೋಟೋಕಾಲ್ (TCP/IP),TCP/IP (transmission control protocol/internet protocol)
ಕತ್ತರಿಸುವ ಕಾರ್ಯಾಚರಣೆ,teardown operation
ದೂರಸಂಪರ್ಕ,Telecom
ದೂರಸಂಪರ್ಕ,Telecommunication
ಟೆಲಿಕಾಂ,Teleconference
ದೂರಸಂಪರ್ಕ,Teleconferencing
"1. ಟೆಲಿಗ್ರಾಫ್, 2. ಟೆಲಿಗ್ರಾಫಿ",Telegraphy
"1. ಟೆಲಿಮೀಟರ್, 2. ಟೆಲಿಮೆಟ್ರಿ",Telemetry
"1. ದೂರವಾಣಿ, 2. ದೂರವಾಣಿ",Telephone
ದೂರವಾಣಿ,Telephony
"1.ಟೆಲಿಪ್ರಿಂಟರ್, 2.ಟೆಲಿಪ್ರಿಂಟರ್",Teleprinter
ಟೆಲಿಪ್ರೊಸೆಸಿಂಗ್,Teleprocessing
"1. ದೂರದರ್ಶನ, 2. ದೂರದರ್ಶನ, 3. ದೂರದರ್ಶನ",Television
ಟೆಲೆಕ್ಸ್,Telex
"1.ಟ್ರ್ಯಾಪ್ ಅವೇ, 2.ಟೆಲ್ನೆಟ್",Telnet
"1.ಉಷ್ಣ, 3.ತಾಪಮಾನ",Temperature
"1.ಆಕಾರದ ಫಲಕ, 2.ಟೆಂಪ್ಲೇಟ್, 3.ರೂಪದ",Template
ಹತ್ತರ ಪೂರಕ,ten's complement
ಟೆರಾ ಬೈಟ್,tera byte
ಟೆರ್ರಾ ಫಾಲೋಪ್ಸ್,tera flops
"1.ಎಂಡ್ ಪಾಯಿಂಟರ್, 2.ಟರ್ಮಿನಲ್ ಕರ್ಸರ್",terminal cursor
"1.ಎಂಡ್ ನೋಡ್, 2.ಟರ್ಮಿನಲ್ ನೋಡ್",terminal node
ಟರ್ಮಿನಲ್ ವಿಂಡೋ,terminal window
