English,Odiya
Redox,ରେଡକ୍ସ
Reduced fruiting,ଫଳ ହ୍ରାସ
Reduced tailbone,ହ୍ରାସ ହୋଇଥିବା ଟେଲବୋନ୍ ହ୍ରାସ |
Raductase,ରିହାତକାଜାଜ
Reduction,ହ୍ରାସ
Reduction-oxidation (redox),ହ୍ରାସ-ଅକ୍ସିଡେସନ୍ (ରେଡକ୍ସ)
Reductive amination,ହ୍ରାସକାରୀ ଅମୃତ |
Reflecting surface,ପୃଷ୍ଠଭୂମି
Refinement,ବିଶୋଧନ
Reflected,ପ୍ରତିଫଳିତ
Reflection,ପ୍ରତିଫଳନ
Reflex action,ପ୍ରତିଫଳନ କାର୍ଯ୍ୟ |
Reflex arc,ରେଫ୍ଲେକ୍ସ ଆର୍କ |
Refractive,ପ୍ରତିକାର
Refractive index,ପ୍ରତିକ୍ରିୟାଶୀଳ ସୂଚକାଙ୍କ |
Refrigerate,ଫ୍ରିଜ୍ କରନ୍ତୁ |
Regeneration,ପୁନ el ନିର୍ମାଣ
Regeneration,ପୁନ el ନିର୍ମାଣ
Regeneration,ପୁନ el ନିର୍ମାଣ
Regeneration unit,ପୁନ en ନିର୍ମାଣକାରୀ ଏକକ |
Regeneration blastema,ପୁନ en ନିର୍ମାଣ ବ୍ଲାଷ୍ଟମା |
Regeneration of bud,ତ୍ରୁଟିର ପୁନ ener ନିର୍ମାଣ |
Regeneration of plantlet,ପ୍ଲାଣ୍ଟଲେଟ୍ ର ପୁନ ener ନିର୍ମାଣ |
Region,ଅଞ୍ଚଳ
Region of elongation,ବିସ୍ତାରର ଅଞ୍ଚଳ |
Region of maturation,ପରିପକ୍ୱତାର ଅଞ୍ଚଳ |
Regression coefficient,ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
Regulation,ନିୟମ
Reissner's membrane,ପୁନ is ନିର୍ମାଣର ମେମ୍ବ୍ରେନ୍ |
Relative abundance,ଆପେକ୍ଷିକ ପ୍ରଚୁରତା |
Relaxation,ଆରାମ
Relaxation,ଆରାମ
Relaxin,ଆରାମଦାୟକ
Release factor (rf),ରିଲିଜ୍ ଫ୍ୟାକ୍ଟର୍ (RF)
Remora,ରିମିକି ରିମୋଟା |
Renal calculi,ବୃକକ୍ କାଲକୁଲିୋଇ |
Renal cortex,ରେନାଲ୍ କର୍ଟେକ୍ସ |
Renal medulla,ରନାଲ୍ ମେଡୁଲା |
Renal portal system,ବୃନାଲ ପୋର୍ଟାଲ୍ ସିଷ୍ଟମ୍ |
Renal pyramid,ରନାଲ୍ ପିରାମିଡ୍ |
Renal secretion,ବୃନାଲ ଗୁପ୍ତ
Rennet tablet,ରେନେଟ୍ ଟାବଲେଟ୍ |
Rennin,ରେନିନ୍ |
Repairative regeneration,ମରାମତି ପୁନ en ନିର୍ମାଣ |
Repetitive DNA,ପୁନରାବୃତ୍ତି DNA
Replacement level,ପ୍ରତିସ୍ଥାପନ ସ୍ତର
Replacement surgery,ବଦଳ ଅଗ୍ରଗାମୀ |
Replica plating,ପ୍ରତିକୃତି
Replication,ନକଲ
Replication,ନକଲ
Replication fork,ନକଲ ଫଙ୍କ୍ |
Replicator,ନକଲକାରୀ |
Repolarisation wave,ରେପୋଲାରିସନ୍ ତରଙ୍ଗ |
Repressible,ଯୁକ୍ତିଯୁକ୍ତ
Repressor molecule,ଦମନକାରୀ ଅଣୁ |
Reproduction,ପ୍ରଜନନ
Reproductive and child health care,ପ୍ରଜନନ ଏବଂ ଶିଶୁ ସ୍ୱାସ୍ଥ୍ୟ ସେବା |
Reproductive health programme,ପ୍ରଜନନ ସ୍ୱାସ୍ଥ୍ୟ କାର୍ଯ୍ୟକ୍ରମ |
Reproductive isolation,ପ୍ରଜନନ ବିଚ୍ଛିନ୍ନତା |
Reproductive tract,ପ୍ରଜନନ ଟ୍ରାକ୍ଟ |
Reproductivity,ପ୍ରଜନନ
Reptile,ସରୀସୃପ
Reptilia,ଟ୍ରାଭେଲିଲିଆ
Reptilian jaw apparatus,ରିସେପ୍ଟିଲିଆନ୍ ଜହ୍ନ ଉପକରଣ |
Reserpine,ପୁନରୁତ୍ଥାନ
Reserve cell,ସଂରକ୍ଷଣ ସେଲ୍ |
Residual body,ଅବଶିଷ୍ଟ ଶରୀର
Residual energy,ଅବଶିଷ୍ଟ ଶକ୍ତି
Residual volume,ଅବଶିଷ୍ଟ ଭଲ୍ୟୁମ୍
Resin,ରେଜିନ
Resolution,ସମାଧାନ
Resolving power,ଶକ୍ତିର ସମାଧାନ
Resonance,ପର୍ସନ୍
Respiration,ଶୂନ୍ୟ
Respiratory,ଶ୍ୱାସକ୍ରିୟା
Respiratory centre,ଶ୍ୱାସକ୍ରିୟା କେନ୍ଦ୍ର
Respiratory membrane,ଶ୍ୱାସକ୍ରିୟା ମେମ୍ବ୍ରେନ୍ |
Respiratory organ,ଶ୍ୱାସକ୍ରିୟା ଅଙ୍ଗ
Respiratory pigment,ଶ୍ୱାସକ୍ରିୟା ପିଗମେଣ୍ଟ |
Respiratory substrate,ଶ୍ୱାସକ୍ରିୟା ସବଷ୍ଟ୍ରେଟ୍ |
Responding,ପ୍ରତିକ୍ରିୟା
Resting period,ବିଶ୍ରାମ ଅବଧି
Restoring the soil fertility,ମାଟି ଉର୍ବରତା ପୁନରୁଦ୍ଧାର କରିବା |
Restriction endonuclease,ପ୍ରତିବନ୍ଧକ ଏଣ୍ଡନାଡ୍ୟୁଜ୍ |
Restriction enzyme,ପ୍ରତିବନ୍ଧକ ଏନଜାଇମ୍ |
Restriction fragment length analysis,ପ୍ରତିବନ୍ଧକ ଖଣ୍ଡର ଦ length ର୍ଘ୍ୟ ବିଶ୍ଳେଷଣ |
Restriction site,ପ୍ରତିବନ୍ଧକ ସାଇଟ୍ |
Rete malpighi,ୱାଲପିଣ୍ଡି ପୁନଶ୍ଚାନ୍ତୁ |
Rete testis,ରେଟ୍ ଟେଷ୍ଟିସ୍ ପୁନର କରନ୍ତୁ |
Retention,ଅବଧାରଣ
Reticulate,ଲେଖନ୍ତୁ
Reticulate venation,ମତ୍ସ୍ୟଚନଗୁଡିକ
Reticulated vein,ପ୍ରତିଦ୍ୱନ୍ଦ୍ୱିତ ଶିରା |
Retina,ରେଟିନିନା
Retinal,ରେଟିନାଲ
Retinal image,ରେଟିନାଲ୍ ପ୍ରତିଛବି |
Retrogressive trend,ପ୍ରତ୍ୟାବର୍ତ୍ତନ ଯୋଗ୍ୟ ଧାରା |
Retrovirus,ରେଟ୍ରୋଭିରସ୍ |
Reverse evolution,ଓଲଟା ବିବର୍ତ୍ତନ |
Reverse osmosis,ଓଲଟା ଓସମୋସିସ୍ |
Reverse transcribe,ଓଲଟା ଟ୍ରାନ୍ସକ୍ରିବ୍ |
Reverse transcriptase,ଓଲଟା ଟ୍ରାନ୍ସକ୍ରିପ୍ଟ |
Reverse transcription,ଓଲଟା ଟ୍ରାନ୍ସକ୍ରିପସନ୍ |
Rh (Rhesus) blood group,RH (RHESUS) ରକ୍ତ ଗୋଷ୍ଠୀ |
Rhabditis,ରାହାବଭିସ୍
Rhabdome,ଦେଶବାହୀ
Rhacophorus,Rhacoforus
Rheumatic fever,ରିମାଟିକ୍ ଜ୍ୱର |
Rheumatic heart disease,R ଥିମାଟିକ୍ ହାର୍ଟ ରୋଗ |
Rheumatism,ରିମାଟିଜିମ୍ |
Rheumatoid arthritis,ରିମୋଟିଟୋଏଡ୍ ଆର୍ଥ୍ରାଇଟିସ୍ |
Rhino virus,Rhino verus
Rhizobium meliloti,Rhizobium Muniloti
Rhizoid,Rhizଏଦ
Rhizome,ରାଇଜୋମ୍ |
Rhizophora,Rhizopha
Rhizopus,Rhizopus
Rho factor,ରୋମ ଫ୍ୟାକ୍ଟର୍ |
Rhodophyceae,ରୋଡୋ ହୋଡୋଫିସିୟା |
Rhodopsin,ରୋଡୋପ୍ସିନ୍ |
Rhombencephalon,RHobenencehonlon)
Rhynia,ରାଇନିଆ
Rhythmic contraction,ଗୀତିକ ସଂକୋଚନ |
Rib,ପଟି
Riboflavin,Riboflinvin
Ribonuclease,ରିବନ୍ୟୁକ୍ଲେଜ୍ |
Ribose,Ribose
Ribosomal RNA,Ribosomal rna
Ribosome,Ribooseome
Ribulose bi-phosphate,ରିବୁଲୋଜ୍ ଦ୍ୱି-ଫସଫେଟ୍ |
Rickets,ରିକସ୍ |
Rickettsia,ରିକେଟେଟିଆ |
Ridge,ରିଜ୍
Right atrium,ଡାହାଣ ଆଟ୍ରିଅମ୍ |
Right cardiac artery,ଡାହାଣ କାର୍ସିଆକ୍ ଧମନାରୀ |
Rinderpest,R ଦେୟ
Ring,ରିଙ୍ଗ୍ |
Ringworm,ରିଙ୍ଗୱର୍ମ |
Riverine,ନଦୀ
Rivet popper hypothesis,ରିଭେଟ୍ ପପର୍ ହାଇପୋଥେସିସ୍ |
RNA interference,Rna ହସ୍ତକ୍ଷେପ
RNA intermediate,RNA ମଧ୍ୟବର୍ତ୍ତୀ |
RNA primer complementary,Rna ପ୍ରାଥମିକ ପ୍ରାଥମିକତା |
RNA splicing,Rna splicing |
RNA world,Rna warrt
RNA ase,Rna ase
RNA i,Rna i
Rod shaped bacteria,Rad ଆକୃତିର ଜୀବାଣୁ |
Rod,ବାଡ଼ି
Rohu,ଗୋଲହୁ
Root cap,ମୂଳ କ୍ୟାପ୍
Root detritus,ମୂଳ ଡିଟ୍ରାଇଟସ୍ |
Root gall,ମୂଳ ଗଲ୍ |
Root hair,ମୂଳ କେଶ
Root modification,ମୂଳ ପରିବର୍ତ୍ତନ
Root pocket,ମୂଳ ପକେଟ
Root system,ମୂଳ ପ୍ରଣାଳୀ |
Roquefort cheese,ରୋକ୍ଫୋଫି ପନିର |
Rosaceous,ଗୋଲସ୍କୋସର
Rosaceous,ଗୋଲସ୍କୋସର
Rosales,ରୋଏଲ୍ସ
Rotifer,Rotifer
Rotor,ରୋଟର୍
Rough endoplasmic reticulum,ରୁଗ୍ ଏଣ୍ଡୋପ୍ଲାଜ୍ୟ ଲଟିକୁଲମ୍ |
Round window,ରାଉଣ୍ଡ ୱିଣ୍ଡୋ |
Rounded labyrinth,ଗୋଲାକାର ଲାବରିନ୍ଥ |
Rounded protuberance,ଗୋଲାକାର ପ୍ରୋଟ୍ୟୁବେରାନ୍ସ |
Rubiales,ରୁବାଇଲ୍ସ |
RUBISCO,ରୁବିସ୍କୋ |
Rudiment,ରାଉଡିମେଣ୍ଟ |
Rudiment,ରାଉଡିମେଣ୍ଟ |
Rudimentary tentacle,ରାଉଡିମେଣ୍ଟାରୀ ଟନ୍ତଗ୍ନ |
Rudimentary vestige,ରାଉଡିମେଣ୍ଟାରୀ ଭେଷ୍ଟିଜ୍ |
Rudumentary body hair,ରୁଡର୍ ଶରୀରର କେଶ |
Rumen,ଶାସନ
Runner,ରନର୍
Ruscus,ବିଦ୍ୟାଲ
Rust,କଳଙ୍କ |
Rust,କଳଙ୍କ |
S-bacteria,S- ଜୀବାଣୁ |
Saccharomyces cerevisiae,Sacchromys serevisiee |
Saccharum,ସାକରଣ
Saccharum berberis,ସାକାରମ୍ ବେରାରୀ |
Saccharum officinarum,ସାକରଣାହିମ୍ ଅଫିସିଆନ୍ |
Saccoglossus,ସାକୋଗ୍ଲୋସସ୍ |
Saccule,ସାକଲ୍ |
Sac-like cisternae,ସାକ-ପରି ସିଷ୍ଟରନା |
Sacral bone,ପୃଥିବୀ ହାଡ
Sacred forest,ପବିତ୍ର ଜଙ୍ଗଲ
Sacred grove,ପବିତ୍ର ଗ୍ରୋଭ |
Sacred lake,ପବିତ୍ର ହ୍ରଦ
Sarcoplasm,Sarcoplasm
Sacrum,ସାକ୍ରୁମ୍
Safe disposal,ସୁରକ୍ଷିତ ନିଷ୍କାସନ |
Saffron,ସାଫ୍ରନ୍ |
Sagittaria,ବଗିଟାରିଆ |
Sal,ସାଲ
Salamandra,ସଲାମାଣ୍ଡ୍ରା |
Salicaceae,ସାଲଚେସିୟା |
Saline soil,ସାଲାଇନ୍ ମାଟି |
Salinity,ଲୁଣିଆନ
Saliva,ଲାଳ
Salmonella typhi,ସଲମୋନେଲା ଟାଇଟ୍ |
Salmonella typhimurium,ସଲମୋନେଲା ଟାଇଫିମୁରିୟମ୍ |
Salpa,ସାଲପା
Saltation,ଲୁଣିଆ
Saltatory conduction,ସାଲାଟୋରୀ କଣ୍ଡକ୍ସନ୍ |
Salvia,ସାଲଭିଆ
Salvinia,ସାଲଭିନିଆ |
Samara,ସମାରା |
Sample,ନମୁନା
Sampling unit,ନମୁନା ୟୁନିଟ୍ |
Sanguiniuore,ସାଙ୍ଗୁଇନ୍ସୋରୋରିଅର୍ |
Sanitary landfill,ସାନିଟାରୀ ଲ୍ୟାଣ୍ଡଫିଲ୍ |
Sansevieria,ତ park ପାଜିିଆ |
Santalaceae,ସାନ୍ତା
Santonin,ସାଣ୍ଟୋନିନ |
Sap vacuole,Sap ଶୂନ୍ୟସ୍ଥାନ |
Sapindales,ସାପିଣ୍ଡଲେସ୍ |
Saprophyte,Sropfhyte
Saprobiotic mode,ସପ୍ରବୋଟିଓଟିକ୍ ମୋଡ୍ |
Saprophytic,ସାଡେପାଇଟିକ୍ |
Saprotroph,Sapratroph
Saprozoic,Sprozoic
Saprozoic,Sprozoic
Sapwood,ସାପଉଡ୍ |
Saraca,ସାରକା |
Sarcodina,ସାର୍କୋଡିନା |
Sarcolemma,ସାର୍କୋଲୋମାମା
Sarcoma,ସାର୍କୋମା
Sarcomere,ସ army ନ୍ୟବାହିନୀ
Sarcoplasm,Sarcoplasm
Sarcoplasmic reticulum,Sarcoplastmic rediculum |
Sarcosome,ସ ar ରସମ୍ପୋମେଜ୍
Sardine,ସର୍ଦ୍ଦିନ୍
Sargassum,ଖୁଗାସ କ୍ଷୟ
Satellite,ଉପଗ୍ରହ
Satellite,ଉପଗ୍ରହ
Satellite chromosome,ସାଟେଲାଇଟ୍ କ୍ରୋମୋଜୋମ୍ |
Satellite DNA,ଉପଗ୍ରହ DNA
Saturated,ପରିପୂର୍ଣ୍ଣ
Saturated compound,ପରିପୂର୍ଣ୍ଣ ଯ ound ଗିକ |
Saturated fatty acid,ପରିପୂର୍ଣ୍ଣ ଫ୍ୟାଟି ଏସିଡ୍ |
Saturated hydride,ପରିପୂର୍ଣ୍ଣ ହାଇଡ୍ରିଡ୍ |
Sauropsid,Saurpsid
Savanna,ସାଭାନା
Saw fish,ମାଛ ଦେଖିଲେ |
Scalp,ତ୍ୱଚା |
Scanning electron microscope,ଇଲେକ୍ଟ୍ରନ୍ ମାଇକ୍ରୋସ୍କୋପ୍ ସ୍କାନ କରିବା |
Scanning funnelling microscope,ଫ୍ୟାକିଡ୍ ମାଇକ୍ରୋସ୍କୋପ୍ ସ୍କାନ କରିବା |
Scanning probe microscope,ଯାଞ୍ଚ ମାଇକ୍ରୋସ୍କୋପ୍ ସ୍କାନିଂ |
Scape,ଶ୍ୟାପ୍
Scaphoid,Scaphoid
Scapula,ସ୍କାପୁଲା
Scavenger,ବିହନ
Scavenging,Scovening
S-cells,S-clils
Schistosoma,ସ୍କିଷ୍ଟୋସୋମା
Schizocarpic fruit,ସ୍କିଜୋକାରପିକ୍ ଫଳ |
Schizophrenia,ସ୍କିଜୋଫ୍ରେନିଆ |
Schwann cell,Schwannel
Science of genetics,ଜେନେଟିକ୍ସର ବିଜ୍ଞାନ |
Scientific attitude,ବ scientific ଜ୍ଞାନିକ ମନୋଭାବ
Scientific classiffication,ବ scientific ଜ୍ଞାନିକ ଶ୍ରେଣୀଭୁକ୍ତ |
Scientific study,ବ Scientific ଜ୍ଞାନିକ ଅଧ୍ୟୟନ |
Scilla,Scla
Scion,ଚମ୍ପନ୍
Sciophyte,Scioffyte
Sclera,Sclera
Sclereid,Sclereid
Sclerite,ସ୍କେଲର୍ାଇଟ୍ |
Sclerotic,ସ୍କ୍ଲେରୋଟିକ୍ |
Sclerotic,ସ୍କ୍ଲେରୋଟିକ୍ |
Scorched leaf tip,ପତ୍ର ଟିପ୍
Scotopic,ସ୍କଟୋପ୍ଟପ୍
Screwpine,Splewewine
Scrotum,ସ୍କ୍ରୋଟମ୍ |
Scrub stage,ସ୍କ୍ରବ୍ ପର୍ଯ୍ୟାୟ |
Scrubber,ସ୍କ୍ରବର୍
Scutellum,ଆକାଶଲିମ୍
Scypha,Scyha
Sea anemone,ସାଗର ଆନିମୋନ୍ |
Sea cucumber,ସାଗର କାକୁଡି |
Sea horse,ସମୁଦ୍ର ଘୋଡା
Sea lily,ସମୁଦ୍ର ଲିଲି
Sea mouse,ସାଗର ମାଉସ୍
Sea pen,ସମୁଦ୍ର କଲମ
Sea shell,ସମୁଦ୍ର ଶେଲ୍ |
Sea urchin,ସମୁଦ୍ରର ଉର୍ଚିନ୍ |
Sea walnut,ସମୁଦ୍ର ଆଲୁଅଟ୍ |
Sea weed,ସମୁଦ୍ର ତୃଣ
Sea-fan,ସମୁଦ୍ର-ପ୍ରଶଂସକ
Sebaceous gland,ସେବାସିୟସ୍ ଗ୍ରନ୍ଥି |
Sebum,ସେବମ୍ |
Secale cereale,ସେକେଲେ ସେରେଲ |
Second antenna,ଦ୍ୱିତୀୟ ଆଣ୍ଟେନା |
Second law of thermodynamics,ଥର୍ମୋଡାଇନାମିକ୍ସର ଦ୍ୱିତୀୟ ନିୟମ |
Secondary,ଦ୍ secondary ିତୀୟ
Secondary cortex,ମାଧ୍ୟମିକ କର୍ଟେକ୍ସ
Secondary lysosome,ମାଧ୍ୟମିକ ଲାଇସୋମ୍ |
Secondary meristem,ଦ୍ଗତ ମାଧ୍ୟମୀ
Secondary pollutant,ମାଧ୍ୟମିକ ପୋଲଟାଣ୍ଟ |
Secondary productivity,ମାଧ୍ୟମିକ ଉତ୍ପାଦକତା |
Secretion,ଗୁପ୍ତ
Secretory,ସିକ୍ୱାଟୋରୀ
Sedative,Sedative
Sedge,ସେଜ୍
Sediment,ପଙ୍କ
Sedimentary,ପେଲିମେଣ୍ଟାରୀ
Sedimentary rock,ପେଲିମେଣ୍ଟାରୀ ପଥର |
Sedimentation coefficient,ଅବତରଣ କରଦ୍ଧ
Seed coat,ମଞ୍ଜି କୋଟ |
Seed eating,ବିହନ ଖାଇବା
Seed fern,ମଞ୍ଜି ଫର୍ନ |
Seed multiplication,ମଞ୍ଜି କଳ୍ପନା |
Seedling,ବିହନ
Segregation,ପୃଥକତା
Sehema,ସିମ୍
Seismonasty,ଜୀବାଣୁ
Seizuredisorder,SeiZdiS
Selaginella,Selaginella
Selectable marker,ସିଲେକ୍ଟଯୋଗ୍ୟ ମାର୍କର |
Selection,ଚୟନ
Selective breeding,ସିଲେକ୍ଟିଭ୍ ପ୍ରଜନନ |
Selective permeability,ସିଲେକ୍ଟିଭ୍ ପ୍ରିମି
Selectively permeable,ମନୋନୀତ ଭାବରେ ଅନୁମତିପ୍ରାପ୍ତ |
Selenium,ସେଲେନିୟମ୍ |
Self excitation,ଆତ୍ମ ପ୍ରବାହ
Self fertilization,ସେଲ୍ଫ ଫର୍ଟିଲାଇଜେସନ୍
Self incompatibility,ଆତ୍ମ ଅସଙ୍ଗତତା |
Self incompatibility,ଆତ୍ମ ଅସଙ୍ଗତତା |
Self pollination,ସେଲୁସେନା
Self producing molecule,ଆତ୍ମ ଉତ୍ପାଦନ ଅଣସଂରକ୍ଷିତ |
Self regulating,ଆତ୍ମ ତାଲିକା
Self sterility,ଆତ୍ମ ନିରନ୍ତର |
Self sustaining,ଆତ୍ମ ନିରନ୍ତର |
Self sustaining,ଆତ୍ମ ନିରନ୍ତର |
Self-pollinated crop,ଆତ୍ମ-ପ୍ରଦୂଷିତ ଫସଲ |
Semi arid region,ସେମି ଏଡ୍ ଅଞ୍ଚଳ |
Semi-automated analyser,ସେମି-ସ୍ୱୟଂଚାଳିତ ଆନାଲିଜେଜର୍ |
Semi conservative,ସେମି ରକ୍ଷଣଶୀଳ |
Semi conservative replication,ସେମି ରକ୍ଷଣଶୀଳ ନକଲ |
Semi dwarf nature,ସେମି ଡାର୍ଫ ପ୍ରକୃତି |
Semi dwarf variety,ସେମି ବଧୂ ବିଭିନ୍ନତା |
Semi evergreen forest,ସେମି ଏରୋଗ୍ରେନ୍ ଜଙ୍ଗଲ |
Semi natural condition,ସେମି ପ୍ରାକୃତିକ ଅବସ୍ଥା |
Seminal vesicle,ସେମିନାଲ୍ ଭେସିକଲ୍ |
Seminiferous tubule,ସେମିନାଇଜ୍ ଟୁବୁଲ୍ |
Semi-parasite,ସେମି-ପରଜୀବୀ |
Semi-permeable,ଅର୍ଦ୍ଧ-ବିସ୍ତାରଯୋଗ୍ୟ |
Senescence,ବାଲେଖା
Senescent,ବାଲେତା
Sensation,ସମ୍ବେଦନଶୀଳତା |
Sense organ,ସେନ୍ସ ଅଙ୍ଗ |
Sense RNA,ସେନ୍ସ rna
Sensitive chart recorder,ସମ୍ବେଦନଶୀଳ ଚାର୍ଟ ରେକର୍ଡର୍ |
Sensitive organism,ସମ୍ବେଦନଶୀଳ ସଂସ୍ଥା |
Sensory neuron,ସେନ୍ଟୋରୀ ନ୍ୟାରେନ୍ |
Sensory reception and processing,ସମ୍ବେଦନଶୀଳ ରିସେପ୍ସନ୍ ଏବଂ ପ୍ରକ୍ରିୟାକରଣ |
Sensory tentacle,ସମ୍ବେଦନଶୀଳ ଟେଣ୍ଟାକଲ୍ |
Sensory papilla,ସମ୍ବେଦନଶୀଳ ପପିଲା |
Sepal,ସପାଲ |
Sepaloid,ପୃଥକତା |
Separation,ପୃଥକତା
Separation wall,ପୃଥକତା କାନ୍ଥ
Sepia,ସେପିଆ
Septal nephridia,ସେପ୍ଟଲ୍ ନେଫ୍ରିଡିଆ |
Septal nephridium,ସେପ୍ଟଲ୍ ନେଫାଇଡିୟମ୍ |
Septum,ସେପ୍ଟମ୍ |
Sequence annotation,କ୍ରମ ଟିପ୍ପଣୀ |
Seral community,ସର୍ସ ସମ୍ପ୍ରଦାୟ |
Seral stage,ସେରାଲ୍ ପର୍ଯ୍ୟାୟ |
Sere,ସେରେ
Sericulture,କ ifor ଣସିତା
Serology,ପୃଥିବୀ ବେସୋଲୋଜି |
Sero-mucous gland,ସେରୋ-ମୁକସ୍ ଗ୍ରନ୍ଥି |
Serosa,ସାରୋସା |
Serrate,ସେବା
Sertoli cell (supporting cell),ସେଣ୍ଟୋଲି କକ୍ଷ (ସହାୟକ ସେଲ୍)
Serum,ସେରମ୍
Sesbania,ସେସାବାନ
Sessile,ସେସିଲ୍ |
Seta,ଥଟ୍ଟା |
Seta,ଥଟ୍ଟା |
Setae,Atae
Severe combined immuno deficiency,ଗମ୍ଭୀର ଏକତ୍ରିତ ଇମ୍ପୁନୋ ଅଭାବ |
Sewage treatment,ସନ୍ଧ୍ୟା ଚିକିତ୍ସା
Sex,ସେକ୍ସ
Sexual behaviour,ଯ sexual ନ ସମ୍ପର୍କ |
Sex chromosome,ସେକ୍ସ କ୍ରୋମୋଜୋମ୍ |
Sex hormone,ଯ sex ନ ହରମୋନ୍ |
Sexual deceit,ଯ sexual ନ ପ୍ରତାରଣା
Sexual development,ଯ sexନ ବିକାଶ
Sexual dimorphism,ଯ sexual ନ ଖ୍ୟାପକତା |
Sexual maturity,ଯ sexି ସ୍ cutipleituleation ସମ୍ବନ୍ଧୀୟତା |
Sexual reproduction,ଯ sexual ନ ପ୍ରଜନନ
Sexually transmitted disease (STDs),ଯ ually ନ ସଂକ୍ରମଣ ରୋଗ (STDS)
Shaft,ଶାଫ୍ଟ
Shallow soil,ଅସ୍ଥାୟୀ ମାଟି |
Shell-less egg,ଶେଲ୍-କମ୍ ଅଣ୍ଡା |
Shelled egg,ଶେଲଡ୍ ଅଣ୍ଡା |
Shell-fish,ଶେଲ୍-ମାଛ |
Shephered's purse,ଶେଫେପ୍ ର ପର୍ସ |
Shetland pony,ଶାଟଲାଣ୍ଡ ପନି |
Ship worm,Same ପୋକ
Shock protien,ଶକ୍ ପ୍ରୋଟିନ୍ |
Shoot axis,ସୁଟ୍ ଆକ୍ସିସ୍ |
Shoot borer,ଶଟ ବୋଇର
Shorea robusta,ଶୋରେଡା ରୋବସ୍ତା |
Short day plant,ସଂକ୍ଷିପ୍ତ ଦିନ ଉଦ୍ଭିଦ |
Short stature,ସଂକ୍ଷିପ୍ତତା
Short tandem repeat,ସଂକ୍ଷିପ୍ତ ଟାଣ୍ଡେମ୍ ପୁନରାବୃତ୍ତି |
Short wave radiation,କ୍ଷୁଦ୍ର ତରଙ୍ଗ ବିକିରଣ |
Shotgun pellet,ଗୁପ୍ତ ପେଲେଟ
Shrub,ଶାଳ
Shrub layer,Sryb ସ୍ତର
Sibling species,ଭାଇଭଉଣୀ ପ୍ରଜାତିଗୁଡିକ |
Sickle cell anaemia,ଅସୁସ୍ଥ ସେଲ୍ ଆନେମିଆ |
Sickle cell gene,ଅସୁସ୍ଥତା ସେଲ୍ ଜିନ୍ |
Sieve tube,ସିରି ଟ୍ୟୁବ୍ |
Sieve-like,ସାଇଭ୍ ପରି |
Sigma factor,ସିଗମା ଫ୍ୟାକ୍ଟର୍ |
Sigmoid growth,ସିଗମଏଡ୍ ଅଭିବୃଦ୍ଧି |
Silencing of mRNA,ମୀନର ନିରବତା
Silent zone,ନୀରବ ଜୋନ୍
Siliceous spicule,ସିଲିଲିସ୍ ସ୍ପିକୁଲ୍ |
Silicon dioxide,ସିଲିକନ୍ ଡାଇଓକ୍ସାଇଡ୍ |
Silicosis,ସିଲିକୋସିସ୍ |
Siliqua,ସିଲିକିଆ |
Silk cotton tree,ରେଶମ ସୂତା ଗଛ |
Siltation,ସିଲେକ୍ଟଲେସନ୍
Silurian period,ସିଲୁରିଆନ୍ ଅବଧି |
Silver fir (Abies pindrow),ସିଲଭର ଫାୟାର (ଆବିସ୍ ପିଣ୍ଡ୍ରୋ)
Simple binary fission,ସରଳ ବାଇନାରୀ ଫିସିଅନ୍ |
Simple epithelium,ସରଳ ଏପିଟେଲିୟମ୍ |
Simple leaf,ସରଳ ପତ୍ର |
Simple microscope,ସରଳ ମାଇକ୍ରୋସ୍କୋପ୍ |
Simple tubular system,ସରଳ ଟୁବୁଲାର୍ ସିଷ୍ଟମ୍ |
Simplest tubular excretory system,ସରଳ ଟୁବାର୍ ଅବନତି ବ୍ୟବସ୍ଥା |
Simulation,ଅନୁକରଣ
Single bond,ଏକକ ବନ୍ଧନ |
Single celled,ଏକକ ଚୋବାଇଲା |
Single messenger RNA,ଏକକ ମେସେଞ୍ଜର rna
Single nucleotide polymorphism,ଏକକ ନ୍ୟୁକ୍ଲିଟୋନାଇଡ୍ ପଲିମର୍ଫିଜିମ୍ |
Single stranded,ଏକକ ବିପଜ୍ଜନକ |
Sinus,ସାଇନସ୍
Sinus venosus,ସିନଜ ଭିଆସସ୍ |
Sister chromatid,ଭଉଣୀ କ୍ରୋମାମାଏଡ୍ |
Size of population,ଜନସଂଖ୍ୟାର ଆକାର
Skeletal fluorosis,କଙ୍କାଳ ତରଳ ପଦାର୍ଥ |
Skeletal muscle,କଙ୍କାଳ ମାଂସପେଶୀ |
Skeletal system,କଞ୍ଚେଲଟାଲ୍ ସିଷ୍ଟମ୍ |
Skin cancer,ଚର୍ମ କର୍କଟ
Skull,ଖପୁରୀ
Slash and burn agriculture,ସ୍ଲାସ୍ ଏବଂ ଜଳୁଥିବା କୃଷି |
Slaughter house waste,ହତ୍ୟା ଘର ବର୍ଜ୍ୟବସ୍ତୁ |
Sleeping sickness,ଶୋଇଥିବା ରୋଗ
Sliding filament theory,ସ୍ଲାଇଡିଂ ଚମକଦାର ସିଦ୍ଧାନ୍ତ |
Slightly movable,ସାମାନ୍ୟ ଚଳନଶୀଳ |
