Hindi,Kannada
अभिग्राही,ರಿಸೀವರ್
अभिज्ञान तर्क,ಗುರುತಿಸುವಿಕೆ ತರ್ಕ
पुन: क्रमादेश अंतरण,ರಿಪ್ರೋಗ್ರಾಮಿಂಗ್ ವರ್ಗಾವಣೆ
अभिलेख,ದಾಖಲೆ
"1.अभिलेखी शीर्ष, 2.रिकार्डिंग हेड","1. ರೆಕಾರ್ಡಿಂಗ್ ಹೆಡ್, 2. ರೆಕಾರ್ಡಿಂಗ್ ಹೆಡ್"
सुधार योग्य त्रुटि,ಸರಿಪಡಿಸಬಹುದಾದ ದೋಷ
पूर्ति,ಈಡೇರಿದ
पुनरावर्तन प्रमेय,ಮರುಕಳಿಸುವ ಪ್ರಮೇಯ
पुनरावर्तन,ಮರುಬಳಕೆ
पुनरावर्ती फलन,ಪುನರಾವರ್ತಿತ ಕಾರ್ಯ
लघुकृत अनुदेश समुच्चय कंप्यूटर (रिसक),ಮಿನಿಯೇಚರೈಸ್ಡ್ ಇನ್‌ಸ್ಟ್ರಕ್ಷನ್ ಸೆಟ್ ಕಂಪ್ಯೂಟರ್ (RISC)
अतिरेकता,ಪುನರುಕ್ತಿ
"1.स्वतंत्र चक्रिका, 2.डिस्कों की अतिरिक्त सरणी (रेड)","1. ಸ್ವತಂತ್ರ ಡಿಸ್ಕ್, 2. ಡಿಸ್ಕ್‌ಗಳ ಹೆಚ್ಚುವರಿ ಶ್ರೇಣಿ (ಕೆಂಪು)"
पुन:प्रवेशी,ಮರು ಪ್ರವೇಶ
पुन:प्रवेशी कूट,ಮರು-ಪ್ರವೇಶ ಕೋಡ್
संदर्भ,ಉಲ್ಲೇಖ
संदर्भिक समग्रता,ಉಲ್ಲೇಖದ ಸಮಗ್ರತೆ
परावर्तकता,ಪ್ರತಿಫಲನ
परावर्तन,ಪ್ರತಿಬಿಂಬ
अपवर्तन,ವಕ್ರೀಭವನ
पुनश्चर्या,ರಿಫ್ರೆಶ್
पुनर्जनन,ಪುನರುತ್ಪಾದನೆ
पंजी,ನೋಂದಣಿ
नियमित व्याकरण,ನಿಯಮಿತ ವ್ಯಾಕರಣ
संबंध,ಸಂಬಂಧ
संबंधपरक डेटाबेस,ಸಂಬಂಧಿತ ಡೇಟಾಬೇಸ್
संबंधपरक डाटाबेस प्रबंधन तंत्र (आर डी बी एम एस),ಸಂಬಂಧಿತ ಡೇಟಾಬೇಸ್ ನಿರ್ವಹಣಾ ವ್ಯವಸ್ಥೆ (RDBMS)
संबंधपरक निदर्श,ಸಂಬಂಧಿತ ಮಾದರಿ
"1.सापेक्ष, 2.आपेक्षिक","1. ಸಂಬಂಧಿ, 2. ಸಂಬಂಧಿ"
आपेक्षिक पताभिगमन,ಸಂಬಂಧಿತ ವಿಳಾಸ
"1.रिले, 2.प्रतिसारण","1. ರಿಲೇ, 2. ಪ್ರಸರಣ"
विश्वसनीयता निदर्शन,ವಿಶ್ವಾಸಾರ್ಹತೆಯ ಮಾದರಿ
विश्वसनीय,ವಿಶ್ವಾಸಾರ್ಹ
"1.पुन:स्थान निर्धारणीय कोड, 2.पुन:स्थान निर्धारणीय आंकड़आ","1. ಸ್ಥಳಾಂತರಿಸಬಹುದಾದ ಕೋಡ್, 2. ಸ್ಥಳಾಂತರಿಸಬಹುದಾದ ಡೇಟಾ"
सुदूर,ದೂರದ
सुदूर पोषक,ರಿಮೋಟ್ ಫೀಡರ್
सुदूर कार्य प्रविष्टी,ರಿಮೋಟ್ ಕೆಲಸದ ಪ್ರವೇಶ
"1.सुदूर सत्रारंभ, 2.सुदूर लॉग-इन","1.ರಿಮೋಟ್ ಸೆಶನ್ ಪ್ರಾರಂಭ, 2.ರಿಮೋಟ್ ಲಾಗಿನ್"
सुदूर प्रक्रिया आह्वान (आर पी सी),ರಿಮೋಟ್ ಪ್ರೊಸೀಜರ್ ಆಹ್ವಾನ (RPC)
सूदूर संवेदन,ದೂರ ಸಂವೇದಿ
पुन: नामकरण,ಮರುನಾಮಕರಣ
"1.प्रतिपादन,2.समर्पण","1. ರೆಂಡರಿಂಗ್, 2. ಸಮರ್ಪಣೆ"
पुनरावर्तक,ಪುನರಾವರ್ತಕ
उत्तर,ಉತ್ತರ
"1.अनुरोध, 2.निवेदन","1. ವಿನಂತಿ, 2. ವಿನಂತಿ"
टिप्पणी अनुरोध (आर एफ सी),ಕಾಮೆಂಟ್ ವಿನಂತಿ (RFC)
"1.निवेदन प्रोटोकॉल, 2.उत्तर प्रोटोकॉल","1. ವಿನಂತಿ ಪ್ರೋಟೋಕಾಲ್, 2. ಪ್ರತಿಕ್ರಿಯೆ ಪ್ರೋಟೋಕಾಲ್"
पुनरावर्ती प्रोग्राम,ಪುನರಾವರ್ತಿತ ಪ್ರೋಗ್ರಾಂ
अनुसंधान,ಸಂಶೋಧನೆ
पुन:स्थाप चक्र,ಮರುಸ್ಥಾಪನೆ ಚಕ್ರ
स्मृतिवासी,ಸ್ಮರಣಾರ್ಥಿ
विभेदन,ವ್ಯತ್ಯಾಸ
संसाधन,ಸಂಪನ್ಮೂಲಗಳು
अनुक्रिया काल,ಪ್ರತಿಕ್ರಿಯೆ ಸಮಯ
"1.पुन: प्रवर्तन, 2.पुन: आरंभ","1.ಮರುಪ್ರಾರಂಭಿಸಿ, 2.ಮರುಪ್ರಾರಂಭಿಸಿ"
पुन: भंडारण,ಪುನಃಸ್ಥಾಪನೆ
पुन: अनुरेख,ಮರು-ಜಾಡನ್ನು
"1.पुन: प्रेषण, 2.पुन: संचार","1. ಮರು-ರವಾನೆ, 2. ಮರು-ಸಂವಹನ"
पुन: प्राप्ति,ಚೇತರಿಕೆ
पुन: प्रयास,ಮತ್ತೆ ಪ್ರಯತ್ನಿಸು
"1.प्रतिगमन, 2.वापसी","1. ಹಿಂಜರಿಕೆ, 2. ಹಿಂತಿರುಗಿ"
प्रतिगमन कूट,ಹಿಂಜರಿತ ಕೋಡ್
प्रतिगमन कुंजी,ರಿಗ್ರೆಶನ್ ಕೀ
पुन: प्रयोज्य कोड,ಮರುಬಳಕೆ ಮಾಡಬಹುದಾದ ಕೋಡ್
पुन: लेखनीय,ಪುನಃ ಬರೆಯಬಹುದಾದ
आर जी बी मॉनीटर,rgb ಮಾನಿಟರ್
रिबन,ರಿಬ್ಬನ್
अधिकारिक इश्यू,ಅಧಿಕೃತ ಸಮಸ್ಯೆ
"1.रोबोट, 2.यंत्रमानव, 3.यांत्रव","1.ರೋಬೋಟ್, 2.ಮೆಕ್ಯಾನಿಕ್, 3.ಮೆಕ್ಯಾನಿಸಂ"
"1.यांचव विज्ञान, 2.यंत्रमानव विज्ञान","1.ಯಾಂತ್ರಿಕ ವಿಜ್ಞಾನ, 2.ಯಾಂತ್ರಿಕ ಮಾನವಶಾಸ್ತ್ರ"
"हष्ट-पुष्ट, सुदृड़","ಬಲವಾದ, ಬಲವಾದ"
भूमिका,ಪಾತ್ರ
पुन: वेल्लन,ಮತ್ತೆ ಉರುಳುತ್ತಿದೆ
अन्तर्वेल्लन,ಆವರಿಸುವಿಕೆ
बहिर्बेल्लन,ಹೊರಹರಿವು
"1.केवल पठनीय स्मृति, 2.पठन मात्र स्मृति (रोम)","1. ಓದಲು ಮಾತ್ರ ಮೆಮೊರಿ, 2. ಓದಲು ಮಾತ್ರ ಮೆಮೊರಿ (ROM)"
मूल,ಮೂಲ
मूल निर्देशिका,ಮೂಲ ಡೈರೆಕ್ಟರಿ
संनिकटन त्रुटि,ಅಂದಾಜು ದೋಷ
"1.रूटर,2.अनुमार्गक","1.ರೂಟರ್, 2.ರೂಟರ್"
"मार्गाभिगमन, अनुमार्गण","ರೂಟಿಂಗ್, ರೂಟಿಂಗ್"
आर एस 232 सी अंतरापृष्ट,RS232C ಇಂಟರ್ಫೇಸ್
आर एस ए गूढलेखन,RSA ಗೂಢಲಿಪೀಕರಣ
आर टी सी,ಆರ್ಟಿಸಿ
कार्यविस्तार कोडन,ಕೆಲಸದ ವಿವರ ಕೋಡಿಂಗ್
कार्यावधि,ಅಧಿಕಾರಾವಧಿ
कार्यावधि त्रुटि,ರನ್ಟೈಮ್ ದೋಷ
"1.प्रतिदर्श, 2.नमूना","1. ಮಾದರಿ, 2. ಮಾದರಿ"
प्रतिचयन,ಮಾದರಿ
"1.उपग्रह, 2.सेटेलाइट","1.ಉಪಗ್ರಹ, 2.ಉಪಗ್ರಹ"
संत्रिप्तन,ಶುದ್ಧತ್ವ
सुरक्षित करो,ಉಳಿಸಿ
"1.मापनीयता, 2.मापक्रमणीयता","1. ಸ್ಕೇಲೆಬಿಲಿಟಿ, 2. ಸ್ಕೇಲೆಬಿಲಿಟಿ"
अदिश,ಸ್ಕೇಲಾರ್
क्रमवीक्षण,ಸ್ಕ್ಯಾನಿಂಗ್
परिदृश्य,ಭೂದೃಶ್ಯ
अनुसूचक,ಶೆಡ್ಯೂಲರ್
स्क्रीन प्रतिबिंब प्रक्षेपक,ಪರದೆಯ ಪ್ರತಿಫಲನ ಪ್ರೊಜೆಕ್ಟರ್
लिपि,ಸ್ಕ್ರಿಪ್ಟ್
लिपिकरण भाषा,ಸ್ಕ್ರಿಪ್ಟಿಂಗ್ ಭಾಷೆ
"1.कुंडलन, 2.स्क्रॉलन","1. ಸುರುಳಿ, 2. ಸ್ಕ್ರಾಲ್"
तुल्यकालिक डाटा लिंक नियंत्रण (एस डी एल सी ),ಸಿಂಕ್ರೊನಸ್ ಡೇಟಾ ಲಿಂಕ್ ಕಂಟ್ರೋಲ್ (SDLC)
"1.अन्वेषण, 2.खोज","1. ಅನ್ವೇಷಣೆ, 2. ಅನ್ವೇಷಣೆ"
खोज इंजन,ಹುಡುಕಾಟ ಎಂಜಿನ್
खोज वृक्ष,ಹುಡುಕಾಟ ಮರ
"1.अन्वेषण, 2.खोजना","1. ಅನ್ವೇಷಿಸಿ, 2. ಅನ್ವೇಷಿಸಿ"
दवितीयक,ದ್ವಿತೀಯ
"1.सेक्टर, 2.खंड","1. ವಲಯ, 2. ವಲಯ"
सुरक्षा नीति,ಭದ್ರತಾ ನೀತಿ
खोज अवधि,ಹುಡುಕಾಟ ಪದ
"1.अनुभाग, 2.खंड","1.ವಿಭಾಗ, 2.ವಿಭಾಗ"
"1.खण्डन, 2.खण्डीकरण","1. ವಿಘಟನೆ, 2. ವಿಭಜನೆ"
चयन छंटाई,ಆಯ್ಕೆ ವಿಂಗಡಣೆ
"1.स्वपूर्ण, 2.स्वत: पूर्ण","1.ಸ್ವಯಂಪೂರ್ಣ, 2.ಸ್ವಯಂಪೂರ್ಣ"
"1.सीमेंटिकी, 2.अर्थ विज्ञान","1.ಸೆಮ್ಯಾಂಟಿಕ್ಸ್, 2.ಸೆಮ್ಯಾಂಟಿಕ್ಸ್"
सीमेफॉर,ಸೆಮಾಫೋರ್
अर्धचालक,ಅರೆವಾಹಕ
कल्पायन वेब,ಫ್ಯಾಂಟಸಿ ವೆಬ್
अनुक्रमिक अभिगम विधि,ಅನುಕ್ರಮ ಪ್ರವೇಶ ವಿಧಾನ
क्रमिक,ಸತತ
क्रमक,ಧಾರಾವಾಹಿ
"1.परिसेवक, 2.सर्वर","1.ಸರ್ವರ್, 2.ಸರ್ವರ್"
परिसेवक ध्वंस,ಸರ್ವರ್ ಕ್ರ್ಯಾಶ್
परिसेवक लाइसेंस,ಸರ್ವರ್ ಪರವಾನಗಿ
सर्वो गुणक,ಸರ್ವೋ ಗುಣಕ
समुच्चय,ಜೊತೆ
निर्दिष्ट बिंदु,ನಿರ್ದಿಷ್ಟಪಡಿಸಿದ ಬಿಂದು
व्यवस्था,ನಿರ್ವಹಣೆ
छाया,ನೆರಳು
छायांकन,ಸಿನಿಮಾಟೋಗ್ರಫಿ
प्रतिछाया,ದೆವ್ವ
शेयर संचिका,ಫೈಲ್ ಹಂಚಿಕೊಳ್ಳಿ
सहभाजित अभिगम,ಹಂಚಿಕೆಯ ಪ್ರವೇಶ
सहभाजन,ಹಂಚಿಕೆ
"1.कोष्ठक, 2.कवच, 3.शैल, 4.कोश","1. ಬ್ರಾಕೆಟ್ಗಳು, 2. ಆರ್ಮರ್, 3. ಶೆಲ್, 4. ಶೆಲ್"
विस्थापन संप्रतीक,ಸ್ಥಳಾಂತರದ ಚಿಹ್ನೆ
लघुपथ,ಸಣ್ಣ ಮಾರ್ಗ
लघु अनुदेश,ಸಣ್ಣ ಸೂಚನೆ
सहोदर,ಒಡಹುಟ್ಟಿದವರು
"1.पार्श्व प्रभाव, 2.प्रति-प्रभाव","1. ಅಡ್ಡ ಪರಿಣಾಮ, 2. ಪ್ರತಿ ಪರಿಣಾಮ"
चिन्ह बिट,ಸೈನ್ ಬಿಟ್
संकेत,ಸಿಗ್ನಲ್
संकेत प्रक्रमण,ಸಿಗ್ನಲ್ ಸಂಸ್ಕರಣೆ
संकेतन,ಸಂಕೇತ
"1.संकेत-ध्वनि अनुपात, 2.संकेत-रव अनुपात","1.ಸಿಗ್ನಲ್-ಧ್ವನಿ ಅನುಪಾತ, 2.ಸಿಗ್ನಲ್-ಶಬ್ದ ಅನುಪಾತ"
"1.हस्ताक्षर, 2. चिन्हक","1.ಸಹಿ, 2. ಸಹಿ"
चिन्हक परीक्षण,ಮಾರ್ಕರ್ ಪರೀಕ್ಷೆ
सार्थक अंक,ಗಮನಾರ್ಹ ಅಂಕಗಳು
सिलिकॉन चिप,ಸಿಲಿಕಾನ್ ಚಿಪ್
सरल डाक अंतरण प्रोटोकॉल (एस एम टी पी),ಸರಳ ಮೇಲ್ ವರ್ಗಾವಣೆ ಪ್ರೋಟೋಕಾಲ್ (SMTP)
एकधा,ಏಕ
"1.एक संकेतन आसंधि, 2.सिंप्लेक्स आसंधि","1. ಒಂದು ಸಿಗ್ನಲಿಂಗ್ ನೋಡ್, 2. ಸಿಂಪ್ಲೆಕ್ಸ್ ನೋಡ್"
अनुकरण,ಸಿಮ್ಯುಲೇಶನ್
अनुकारी,ಅನುಕರಿಸುವವನು
"1.युगपत, 2.समकालिक","1.ಏಕಕಾಲಿಕ, 2.ಸಿಂಕ್ರೊನಸ್"
युगपत प्रक्रमण,ಏಕಕಾಲಿಕ ಸಂಸ್ಕರಣೆ
एकल,ಏಕವ್ಯಕ್ತಿ
"1.साईट लाइसेंस, 2.स्थल लाइसेंस","1.ಸೈಟ್ ಪರವಾನಗಿ, 2. ಸೈಟ್ ಪರವಾನಗಿ"
"1.साइज, 2.आमाप","1.ಗಾತ್ರ, 2.ಗಾತ್ರ"
आमापन,ಮಾಪನ
"1.रेखांकन, 2.रेखाचित्रण","1. ವಿವರಣೆ, 2. ವಿವರಣೆ"
प्लुति,ಪ್ಲುಟಿ
"1.प्लुति, 2.प्लुतिकरण","1.ಪ್ಲೂಟಿ, 2.ಪ್ಲುಟಿಕಾರನ್"
"1.स्लैश, 2.काट","1.ಸ್ಲಾಷ್, 2.ಕಟ್"
अधीन कंप्यूटर,ಕಂಪ್ಯೂಟರ್ ಅಡಿಯಲ್ಲಿ
सर्पी विंडो प्रोटोकॉल,ಹಾವಿನ ಕಿಟಕಿ ಪ್ರೋಟೋಕಾಲ್
"1. चूक, 2. सर्पण","1. ಲೋಪ, 2. ಶರಣಾಗತಿ"
खाँचा,ಸ್ಲಾಟ್
स्कैजी (एस सी एस आई),SCSI (SCSI)
स्मार्ट कार्ड,ಸ್ಮಾರ್ಟ್ ಕಾರ್ಡ್
धीमी डाक,ನಿಧಾನ ಅಂಚೆ
आशुचित्र,ಸ್ನ್ಯಾಪ್‌ಶಾಟ್
"1.सॉफ्ट अभिकलन, 2.साफ्ट कंप्युटन","1.ಸಾಫ್ಟ್ ಕಂಪ್ಯೂಟಿಂಗ್, 2.ಸಾಫ್ಟ್ ಕಂಪ್ಯೂಟಿಂಗ್"
सॉफ्ट प्रति,ವಿದ್ಯುನ್ಮಾನ ಪ್ರತಿ
सुगम फान्ट,ಸುಲಭವಾದ ಫಾಂಟ್
सॉफ्टवेयर,ಸಾಫ್ಟ್ವೇರ್
सॉफ्टवेयर इंजीनियरी,ಸಾಫ್ಟ್ವೇರ್ ಎಂಜಿನಿಯರಿಂಗ್
सॉफ्टवेयर लाइसेंस,ಸಾಫ್ಟ್ವೇರ್ ಪರವಾನಗಿ
सॉफ्टवेयर चोरी,ಸಾಫ್ಟ್ವೇರ್ ಪೈರಸಿ
स्पेक्ट्रम,ಸ್ಪೆಕ್ಟ್ರಮ್
"1.पेंचदार, 2.सर्पिल","1.ತಿರುಪು, 2.ಸುರುಳಿ"
"1.विस्तृत शीट, 2.स्प्रेडशीट","1.ವಿವರ ಹಾಳೆ, 2.ಸ್ಪ್ರೆಡ್‌ಶೀಟ್"
मानक,ಪ್ರಮಾಣಿತ
मानक सामान्यीकृत मार्कअप भाषा (एस जी एम एल),ಪ್ರಮಾಣಿತ ಸಾಮಾನ್ಯೀಕರಿಸಿದ ಮಾರ್ಕಪ್ ಭಾಷೆ (SGML)
मानकीकरण,ಪ್ರಮಾಣೀಕರಣ
प्रतीक्षा काल,ಕಾಯುವ ಸಮಯ
तारक लैन,ತಾರಕ್ ಲ್ಯಾನ್
तारक संस्थिति,ನಕ್ಷತ್ರ ಸ್ಥಾನ
आरंभी बिट,ಆರಂಭದ ಬಿಟ್
"1.अप्राप्ति, 2.अभावग्रस्तता, 3.अभाव संकट","1. ಕೊರತೆ, 2. ಕೊರತೆ, 3. ಕೊರತೆ ಬಿಕ್ಕಟ್ಟು"
"1.स्थैतिक स्मृति, 2.स्थैतिक मेमोरी","1.ಸ್ಥಿರ ಸ್ಮರಣೆ, 2.ಸ್ಥಿರ ಸ್ಮರಣೆ"
स्थिति चैनल,ಸ್ಥಿತಿ ಚಾನಲ್
"1.सोपान साइज, 2.सोपानी आयाम","1.ಹಂತದ ಗಾತ್ರ, 2.ಹಂತದ ಆಯಾಮಗಳು"
विराम एवं प्रतीक्षा प्रोटोकॉल,ವಿರಾಮ ಮತ್ತು ಕಾಯುವ ಪ್ರೋಟೋಕಾಲ್
विराम कूट,ಬ್ರೇಕ್ ಕೋಡ್
विराम कुंजी,ವಿರಾಮ ಕೀ
भंडारणीयता,ಶೇಖರಣಾ ಸಾಮರ್ಥ್ಯ
भंडारित प्रोग्राम,ಸಂಗ್ರಹಿಸಲಾದ ಪ್ರೋಗ್ರಾಂ
श्रृंखला आँकड़आ,ಸರಣಿ ಡೇಟಾ
"1.संरचित कूटलेखन, 2.संरचित कोडन","1.ಸ್ಟ್ರಕ್ಚರ್ಡ್ ಎನ್ಕೋಡಿಂಗ್, 2.ಸ್ಟ್ರಕ್ಚರ್ಡ್ ಕೋಡಿಂಗ್"
संरचित पृच्छा भाषा (एस क्यू एल),ರಚನಾತ್ಮಕ ಪ್ರಶ್ನೆ ಭಾಷೆ (SQL)
"1. वर्तिका पत्र ,2. शैली पत्र","1. ಕರಪತ್ರದ ಹಾಳೆ, 2. ಶೈಲಿಯ ಪತ್ರ"
उपनिदेशिका,ಉಪ ಡೈರೆಕ್ಟರಿ
"1.उपजाल, 2.सबनेट","1.ಸಬ್ನೆಟ್, 2.ಸಬ್ನೆಟ್"
उपवृक्ष,ಉಪವೃಕ್ಷ
"1.संक्षेपण, 2.संक्षेपीकरण","1. ಸಂಕ್ಷೇಪಣ, 2. ಸಂಕ್ಷೇಪಣ"
"1.सुपर अभिकलित्र, 2.सुपर कंप्यूटर","1. ಸೂಪರ್ ಕಂಪ್ಯೂಟರ್, 2. ಸೂಪರ್ ಕಂಪ್ಯೂಟರ್"
"1.सुपर कप्यूटन, 2.सुपर अभिकलन","1.ಸೂಪರ್ ಕಂಪ್ಯೂಟೇಶನ್, 2.ಸೂಪರ್ ಕಂಪ್ಯೂಟೇಶನ್"
महाकुंजी,ಪ್ರಮುಖ ಕೀ
सर्वोच्च प्रयोक्ता,ಉನ್ನತ ಬಳಕೆದಾರ
पर्यवेक्षित अधिगम,ಮೇಲ್ವಿಚಾರಣೆಯ ಕಲಿಕೆ
सहायक चिप,ಸಹಾಯಕ ಚಿಪ್
नेट विचरण,ನಿವ್ವಳ ವ್ಯತ್ಯಾಸ
"1.नेट विचरण, 2.सीकरण, 3.सर्फन","1.ನೆಟ್ ವ್ಯತ್ಯಾಸ, 2.ವಿಭಾಗ, 3.ಸರ್ಫಾನ್"
गमागम,ವಿನಿಮಯ
अंतर्गमागम,ಒಳಬರುವ
बहिर्गमागम,ಹೊರಹರಿವು
गमागमन,ವಿನಿಮಯ
"1.स्विचित नेटवर्क,2. स्विचित जालक्रम","1. ಸ್ವಿಚ್ಡ್ ನೆಟ್‌ವರ್ಕ್, 2. ಬದಲಾಯಿಸಿದ ನೆಟ್ವರ್ಕ್"
स्विचन,ಬದಲಾಯಿಸುವುದು
स्विचन सिद्धांत,ಸ್ವಿಚಿಂಗ್ ತತ್ವ
प्रतीकात्मक प्रोग्रामन,ಸಾಂಕೇತಿಕ ಪ್ರೋಗ್ರಾಮಿಂಗ್
तुल्यकालन,ಸಿಂಕ್ರೊನೈಸೇಶನ್
तुल्यकालक,ಸಿಂಕ್ರೊನೈಸರ್
तुल्यकालिक,ಸಿಂಕ್ರೊನಸ್
तुल्यकालिक अंकीय पदानुक्रम (एस डी एच),ಸಿಂಕ್ರೊನಸ್ ಸಂಖ್ಯಾ ಶ್ರೇಣಿ (SDH)
वाक्य विश्लेषण,ವಾಕ್ಯ ವಿಶ್ಲೇಷಣೆ
तंत्र विश्लेषण,ಸಿಸ್ಟಮ್ ವಿಶ್ಲೇಷಣೆ
तंत्र इंजीनियरी,ಸಿಸ್ಟಮ್ ಎಂಜಿನಿಯರಿಂಗ್
"1.तंत्र विच्छेदक, 2.तंत्र हैकर","1. ಸಿಸ್ಟಮ್ ಬ್ರೇಕರ್, 2. ಸಿಸ್ಟಮ್ ಹ್ಯಾಕರ್"
तंत्र समेकक,ಸಿಸ್ಟಮ್ ಇಂಟಿಗ್ರೇಟರ್
तंत्र लॉग,ಸಿಸ್ಟಮ್ ಲಾಗ್
तंत्र आच्छद,ಸಿಸ್ಟಮ್ ಕವರ್
तंत्र नेटवर्क संरचना (एस एन ए),ಸಿಸ್ಟಮ್ ನೆಟ್ವರ್ಕ್ ಸ್ಟ್ರಕ್ಚರ್ (SNA)
"1.तंत्र प्रोग्रामर, 2.तंत्र क्रमादेशक","1. ಸಿಸ್ಟಮ್ ಪ್ರೋಗ್ರಾಮರ್, 2. ಸಿಸ್ಟಮ್ ಪ್ರೋಗ್ರಾಮರ್"
"1.तंत्र पुन: प्रवर्तन, 2.तंत्र पुन: आरंभन","1. ಸಿಸ್ಟಮ್ ಮರುಪ್ರಾರಂಭ, 2. ಸಿಸ್ಟಮ್ ಮರುಪ್ರಾರಂಭ"
तंत्र समापन,ವ್ಯವಸ್ಥೆಯ ಮುಕ್ತಾಯ
तंत्र परीक्षण,ಸಿಸ್ಟಮ್ ಪರೀಕ್ಷೆ
तंत्र उपयोगिता,ಸಿಸ್ಟಮ್ ಉಪಯುಕ್ತತೆ
"1.व्यवस्थित कोड, 2.व्यवस्थित कूट","1. ವ್ಯವಸ್ಥಿತ ಕೋಡ್, 2. ವ್ಯವಸ್ಥಿತ ಕೋಡ್"
टैब समादेश,ಟ್ಯಾಬ್ ಆಜ್ಞೆ
सारणी,ವೇಳಾಪಟ್ಟಿ
सारणी अवलोकन,ಕೋಷ್ಟಕ ಅವಲೋಕನ
सारणी स्थान,ಟೇಬಲ್ ಸ್ಪೇಸ್
पटलिका,ಪ್ಲೇಕ್
"1.सारणीवद्ध, 2.सरणी व्यूह","1.ಟ್ಯಾಬ್ಯುಲರ್, 2.ಅರೇ ಅರೇ"
सारणीकरण फलन,ಕೋಷ್ಟಕ ಕಾರ್ಯ
"1.चिह्नित वास्तुकला, 2.चिह्नित संरचना","1. ಮಾರ್ಕ್ಡ್ ಆರ್ಕಿಟೆಕ್ಚರ್, 2. ಮಾರ್ಕ್ಡ್ ಸ್ಟ್ರಕ್ಚರ್"
चिहनित प्रतिबिंब संचिका फर्मा (टिफ),ಗುರುತಿಸಲಾದ ಇಮೇಜ್ ಫೈಲ್ ಫಾರ್ಮ್ (TIFF)
अग्रानुक्रम तंत्र,ಟಂಡೆಮ್ ವ್ಯವಸ್ಥೆ
टेप घनत्व,ಟೇಪ್ ಸಾಂದ್ರತೆ
टेप आवरण,ಟೇಪ್ ಕವರ್
टार संचिका,ಟಾರ್ ಫೈಲ್
कार्य,ಕೆಲಸ
कार्यदर्शिका,ಕೆಲಸದ ಮಾರ್ಗದರ್ಶಿ
कार्य अनुसूचक,ಕಾರ್ಯ ಶೆಡ್ಯೂಲರ್
संचरण नियंत्रण प्रोटोकॉल/इनटरनेट प्रोटोकॉल (टी सी पी/आई पी),ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಕಂಟ್ರೋಲ್ ಪ್ರೋಟೋಕಾಲ್/ಇಂಟರ್ನೆಟ್ ಪ್ರೋಟೋಕಾಲ್ (TCP/IP)
कटाव संक्रिया,ಕತ್ತರಿಸುವ ಕಾರ್ಯಾಚರಣೆ
दूरसंचार,ದೂರಸಂಪರ್ಕ
दूरसंचार,ದೂರಸಂಪರ್ಕ
दूरसंवाद,ಟೆಲಿಕಾಂ
दूर सम्मेलन,ದೂರಸಂಪರ್ಕ
"1.तारप्रेषण, 2.टेलीग्राफी","1. ಟೆಲಿಗ್ರಾಫ್, 2. ಟೆಲಿಗ್ರಾಫಿ"
"1.दूरमापी, 2.दूरमिती","1. ಟೆಲಿಮೀಟರ್, 2. ಟೆಲಿಮೆಟ್ರಿ"
"1.दूरभाष, 2.टेलीफोन","1. ದೂರವಾಣಿ, 2. ದೂರವಾಣಿ"
दूरभाषी,ದೂರವಾಣಿ
"1.दूरमुद्रक, 2.टेलीप्रिंटर","1.ಟೆಲಿಪ್ರಿಂಟರ್, 2.ಟೆಲಿಪ್ರಿಂಟರ್"
दूरप्रक्रमण,ಟೆಲಿಪ್ರೊಸೆಸಿಂಗ್
"1.दूरदर्शन, 2.टेलीविजन, 3.दूरदर्शित्र","1. ದೂರದರ್ಶನ, 2. ದೂರದರ್ಶನ, 3. ದೂರದರ್ಶನ"
टेलेक्स,ಟೆಲೆಕ್ಸ್
"1.दूर जाल, 2.टेलनेट","1.ಟ್ರ್ಯಾಪ್ ಅವೇ, 2.ಟೆಲ್ನೆಟ್"
"1.ताप, 3.तापक्रम","1.ಉಷ್ಣ, 3.ತಾಪಮಾನ"
"1.आकार पट्ट, 2.टेंपलेट, 3.रुपदा","1.ಆಕಾರದ ಫಲಕ, 2.ಟೆಂಪ್ಲೇಟ್, 3.ರೂಪದ"
दस-पूरक,ಹತ್ತರ ಪೂರಕ
टेरा बाइट,ಟೆರಾ ಬೈಟ್
टेरा फलाप्स,ಟೆರ್ರಾ ಫಾಲೋಪ್ಸ್
"1.अंतक प्रसंकेतक, 2.टर्मिनल कर्सर","1.ಎಂಡ್ ಪಾಯಿಂಟರ್, 2.ಟರ್ಮಿನಲ್ ಕರ್ಸರ್"
"1.अंतक आसंधि, 2.टर्मिनल नोड","1.ಎಂಡ್ ನೋಡ್, 2.ಟರ್ಮಿನಲ್ ನೋಡ್"
टर्मिनल विंडो,ಟರ್ಮಿನಲ್ ವಿಂಡೋ
समापन,ಕೊನೆಗೊಳ್ಳುತ್ತದೆ
त्रि-आधारी,ಟ್ರೈ-ಬೇಸ್
त्रि-आधारी संक्रिया,ಮೂರು ಮೂಲ ಕಾರ್ಯಾಚರಣೆ
परीक्षण,ಪರೀಕ್ಷೆ
परीक्षण व्याप्ति,ಪರೀಕ್ಷಾ ವ್ಯಾಪ್ತಿ
परीक्षण निष्पादन,ಪರೀಕ್ಷಾ ಮರಣದಂಡನೆ
परीक्षण आँकड़आ,ಪರೀಕ್ಷಾ ಡೇಟಾ
