Hindi,Odiya
वियोजक,splitter
अनुनाद,ଅନୁକମ୍ପା
अनुनादी प्रभाव,ରେଜୋନାଣ୍ଟ ପ୍ରଭାବ |
अनुनादी,ରେଜୋନାଣ୍ଟ |
"अनुनादन,रेज़ओनेटन","ରିଜୋନାନ୍ସ, ରିଜୋନାନ୍ସ |"
अनुनादक,ରେଜୋନାଣ୍ଟ |
"उत्तर,अनुक्रिया,प्रतिवेदन","ଉତ୍ତର, ପ୍ରତିକ୍ରିୟା, ରିପୋର୍ଟ"
विराम,ବିରାମ
पुनः प्रारम्भ,ପୁନର୍ବାର ଆରମ୍ଭ କର |
अवशिष्ट किरण,ଅବଶିଷ୍ଟ ବିମ୍ |
"परिणाम,फल,नतीजा","ଫଳାଫଳ, ଫଳାଫଳ, ଫଳାଫଳ"
"परिणामी,निराकरण फल",ଫଳାଫଳ ଫଳାଫଳ
मंदित,ଅବସରପ୍ରାପ୍ତ
मंदक,diluent
रेटिक्यूल,reticule
"दृष्टिपटल,रेटिना","ରେଟିନା, ରେଟିନା"
पश्चगतिक राकेट,ପଛ ରକେଟ୍ |
"प्रतिध्वनि,प्रतिगमन,प्रतिघाव","ରେଜୋନାନ୍ସ, ରିଗ୍ରେସନ୍, ରିବାଉଣ୍ଡ୍ |"
अनुरणन,ଅନୁସରଣ କର
उत्क्रमण,ଓଲଟା
"उत्क्रम,प्रतिलोम,प्रतीप,रिवर्स","ଓଲଟା, ଓଲଟା, ଓଲଟା, ଓଲଟା |"
पश्चदिशिक बायस,ପଛୁଆ ପକ୍ଷପାତ |
उत्क्रमणीयता,ଓଲଟା
उत्क्रमणीय,ଓଲଟା
परिक्रमण,ଘୂର୍ଣ୍ଣନ
परिक्रमण करना,ଘୂର୍ଣ୍ଣନ
रेनल्ड्स् संख्या,ରେନୋଲ୍ଡସ୍ ସଂଖ୍ୟା |
धारा नियंत्रक,ଷ୍ଟ୍ରିମ୍ ନିୟନ୍ତ୍ରକ |
विषम लंबाक्ष,ଅଦ୍ଭୁତ ଲମ୍ବ |
"त्रिसमनताक्ष क्रिस्टल,समांतर षटफलकीय क्रिस्टल","ତ୍ରିକୋଣୀୟ ସ୍ଫଟିକ, ସମାନ୍ତରାଳ ଷୋଡଶାଳିଆ ସ୍ଫଟିକ |"
"रॉम्बायडीय प्रिज्म,चतुष्कोणी प्रिज्म","ରୋମ୍ବୋଏଡ୍ ପ୍ରିଜିମ୍, ଚତୁର୍ଭୁଜ ପ୍ରିଜିମ୍ |"
रहो मेसॉन,ମସନ୍ ରୁହ |
"लय,ताल,नैज आवर्तिता","ଗୀତ, କ୍ୟାଡେନ୍ସ, ଗୀତ |"
दक्षिणावर्ती,ଘଣ୍ଟା ବୁଲାଇ |
लंब प्रिज्म,ଭୂଲମ୍ବ ପ୍ରିଜିମ୍ |
दक्षिणहस्त नियम,ଡାହାଣ ହାତ ନିୟମ |
दक्षिणवर्ती पेंच,ଡାହାଣ ପାର୍ଶ୍ୱ ସ୍କ୍ରୁ |
समवर्ग प्रिज्म,ସମାନ ପ୍ରିଜିମ୍ |
दृढ़,ଶକ୍ତିଶାଳୀ
दृढ़ता,ସ୍ଥିରତା |
"परिशुद्ध प्रमाण,परिशुद्ध उपपत्ति","ସଠିକ୍ ପ୍ରମାଣ, ସଠିକ୍ ପ୍ରମାଣ |"
"निनाद,वादन","ଧ୍ୱନି, ଯନ୍ତ୍ର"
ऊर्मिका,ଉର୍ମିକା
उत्थानकाल,ଆଜି
रोबो,ରୋବୋ |
राकेट क्रिया,ରକେଟ୍ କାର୍ଯ୍ୟ
राकेट,ରକେଟ୍
राकेट विज्ञान,ରକେଟ୍ ବିଜ୍ଞାନ |
"रॉकन,संदोलन,डोलन","ରକନ୍, ଗତି, ସୁଇଙ୍ଗ୍ |"
रून्टगेन,roentgen
"रून्टगेन-किरण,ऐक्सकिरण","ରୋଏଣ୍ଟେନ୍-ରେ, ଏକ୍ସ-ରେ |"
"लोटन,रोल,(सं.),गोल बनाना,बेलना (क्रि.)","ରୋଲିଂ, ରୋଲ୍, (ଏଡି।), ରାଉଣ୍ଡିଂ, ରୋଲିଂ (ଏଡି।)"
"बेलनी,लोटनी,लोटनिक (वि.),वेल्लन,लोटन (सं.)","ବେଲନି, ଲୋଟନି, ଲୋଟନିକ୍ (ଭି।), ଭେଲାନ୍, ଲୋଟାନ୍ (ଏଡି।)"
घूर्णी,ଘୂର୍ଣ୍ଣନ
"घूर्णन करना,घूमना (क्रि.),चक्राकार,पहियारूपी (वि.)","ଘୂର୍ଣ୍ଣନ କରିବା, ଘୂର୍ଣ୍ଣନ କରିବା (v।), ବୃତ୍ତାକାର, ଚକିଆ (v।)"
घूर्णी,ଘୂର୍ଣ୍ଣନ
"घूर्णन,आवर्तन","ଘୂର୍ଣ୍ଣନ, ଘୂର୍ଣ୍ଣନ"
"घूर्णी,घूर्णात्मक,घूर्णनी","ଘୂର୍ଣ୍ଣନ, ଘୂର୍ଣ୍ଣନ, ଘୂର୍ଣ୍ଣନ |"
"घूर्णी,रोटेटर","ଘୂର୍ଣ୍ଣନ, ଘୂର୍ଣ୍ଣନକାରୀ |"
"घूर्णनी,घूर्णी","ଘୂର୍ଣ୍ଣନ, ଘୂର୍ଣ୍ଣନ"
"रोटर,घूर्णक","ରୋଟର୍, ରୋଟର୍ |"
"रुक्ष,स्थूल","ରୁଗ୍, ରୁଗ୍"
"निकटन,निष्कोणन","ବନ୍ଦ, ବନ୍ଦ"
गमनागमन काल,ଗମନାଗମନ ସମୟ |
मार्ग,ଉପାୟ
"नित्यक्रम,नेमका","ରୁଟିନ୍, ରୁଟିନ୍ |"
"पद्मराग,माणिक्य,लाल,याकूत","ପ୍ୟାଡମାରାଗ, ରୁବି, ନାଲି, ୟାକୁଟ |"
"रूबी लेसर,माणिक्य लेसर","ରୁବି ଲେଜର, ରୁବି ଲେଜର |"
"रडर,दिकनियन्त्रक","ରୁଦ୍ର, ନିୟନ୍ତ୍ରଣ |"
नियम,ନିୟମ
रेखांकित ग्रेटिंग,ଅଣ୍ଡରଲାଇନ୍ ଗ୍ରେଟିଂ |
"रेखांकन,रेखाएँ","ଗ୍ରାଫ୍, ରେଖା |"
"धाव,परम्परा","ଚଲାନ୍ତୁ, ପରମ୍ପରା |"
धावी,ରନର୍ |
"संविदार,संविदारण,फटना","ଚୁକ୍ତି, ଚୁକ୍ତି, ବିସ୍ଫୋରଣ |"
रदरफ़र्ड प्रकीर्णन,ରୁଥରଫୋର୍ଡ ବିଛାଇବା |
रदरफ़र्ड,ରୁଥରଫୋର୍ଡ |
रिडबर्ग,rydberg
निरापद लोड,ସୁରକ୍ଷିତ ଭାର
"निरापद,सुरक्षा","ସୁରକ୍ଷିତ, ସୁରକ୍ଷିତ"
"सुरक्षा फ्यूज,बिकफोर्ड फ्यूज","ସୁରକ୍ଷା ଫ୍ୟୁଜ୍, ବିକଫୋର୍ଡ ଫ୍ୟୁଜ୍ |"
सुरक्षा वाल्व,ସୁରକ୍ଷା ଭଲଭ୍ |
"प्रतिदर्श,नमूना","ନମୁନା, ନମୁନା"
"प्रतिदर्शी (वि.),प्रतिचयन (सं.)","ନମୁନା (v।), ନମୁନା ସଂଗ୍ରହ (n।)"
सैंडविच,ସାଣ୍ଡୱିଚ୍ |
"उपग्रह,अनुषंगी,अनुगामी","ଉପଗ୍ରହ, ସହାୟକ, ଟ୍ରେଲିଂ |"
अनुषंगी रेखा,ଉପନଦୀ
संतृप्त करना,ସନ୍ତୁଷ୍ଟ କରିବାକୁ
शनि-वलय,ଶନି ରିଙ୍ଗ |
सवार्ट,ସାଭାର୍ଟ |
अदिश,ସ୍କାଲାର୍ |
सोपानी गुणक,ଷ୍ଟେପ୍ ଗୁଣକର୍ତ୍ତା |
"प्रकीर्ण,प्रकीर्णन",ଛିନ୍ନଛତ୍ର କର
प्रकीर्णी प्रक्रम,ବିଛିନ୍ନ ପ୍ରକ୍ରିୟା |
दृश्य,ଦୃଶ୍ୟ
"प्रस्फुरण,प्रस्फुर",ବିସ୍ତାର କର |
"खरखर (ध्वनि),खरोंच","ସ୍କ୍ରାଚ୍ (ଧ୍ୱନି), ସ୍କ୍ରାଚ୍ |"
"छन्नी,चाली (सं.),चालना,छानना (क्रि.),आवरण,पर्दा,स्क्रीन","ଚୋପା, ଚୋପା (ଏଡି।), ଡ୍ରାଇଭ୍ |"
स्कू गेज़,ସ୍କୁ ନଜର
"बंद करना,मोहर लगाना,मुंह बंद करना (क्रि.)","ବନ୍ଦ କରିବାକୁ, ସିଲ୍ କରିବାକୁ, ସିଲ୍ କରିବାକୁ (ver।)"
"ऋतुनिष्ठ उच्चावचन,मौसमी उतार-चढ़आव","ମ al ସୁମୀ ପରିବର୍ତ୍ତନ, ମ al ସୁମୀ ପରିବର୍ତ୍ତନ |"
सीकेन्ट नियम,ନିରାପତ୍ତା ନିୟମ |
"सेकंड (सं.),द्वितीय (वि.)","ଦ୍ୱିତୀୟ (ଏଡି।), ଦ୍ୱିତୀୟ (v।)"
"द्वितीयक,गौण","ଦ୍ secondary ିତୀୟ, ଦ୍ secondary ିତୀୟ"
"1अनुभाग,खंड,परिच्छेद,काट,सेक्शन","1 ବିଭାଗ, ବିଭାଗ, ବିଭାଗ, ବିଭାଗ, ବିଭାଗ |"
"अवखंड,त्रिज्यखंड,सेक्टर","କ୍ଷେତ୍ର, କ୍ଷେତ୍ର, କ୍ଷେତ୍ର"
"दीर्घकालिक,चिरंतन",ଦୀର୍ଘସ୍ଥାୟୀ |
बीजारोपण,ବିହନ
भूकंपविज्ञान,ଭୂକମ୍ପ
भूकंपविज्ञान,ଭୂକମ୍ପ
भूकंपमिति,ଭୂକମ୍ପ
वरणक्षमता,ଚୟନକର୍ତ୍ତା |
"स्वतः,स्व","ଆତ୍ମ, ଆତ୍ମ"
नैज ऊर्जा,ଅନ୍ତର୍ନିହିତ ଶକ୍ତି |
स्वोत्तेजित दोलन,ସ୍ ont ତ aneous ସ୍ପୃତ ଦୋହରିବା |
अर्ध चालक,ସେମିକଣ୍ଡକ୍ଟର |
अर्ध आनुभविक,ଅର୍ଦ୍ଧ ପରୀକ୍ଷାମୂଳକ |
अर्ध-अनंत,ଅର୍ଦ୍ଧ-ଅସୀମ |
अर्ध-लॉग ग्राफ-पत्र,ସେମି-ଲଗ୍ ଗ୍ରାଫ୍ ସିଟ୍ |
गोलार्थ धन कोण,ଗୋଲାକାର ପ୍ଲସ୍ କୋଣ |
संवेद,ଅର୍ଥ
सुग्राहीकृत,ସମ୍ବେଦନଶୀଳ
"सुग्राही,सूक्ष्मग्राही,संवेदनशील,संवेदी","ସମ୍ବେଦନଶୀଳ, ସମ୍ବେଦନଶୀଳ, ସମ୍ବେଦନଶୀଳ, ସମ୍ବେଦନଶୀଳ |"
"ध्वनिग्राही दीप शिखा,ध्वनिग्राही ज्वाला","ସାଉଣ୍ଡ ରିସିଭର୍ ଲ୍ୟାମ୍ପ କ୍ରେଷ୍ଟ, ସାଉଣ୍ଡ ରିସିଭର୍ ଫ୍ଲେମ୍ |"
"सुग्राहिता,सूक्ष्मग्रहिता,संवेदनशीलता","ସମ୍ବେଦନଶୀଳତା, ସମ୍ବେଦନଶୀଳତା, ସମ୍ବେଦନଶୀଳତା |"
"सक्रियकरण,संवेदनीकरण","ସକ୍ରିୟତା, ସେନ୍ସିଂ |"
संवेदक,ସେନସର
पृथक्करणीय,ପୃଥକ
"पृथकन,प्रथक्करण,पार्थक्य,अंतराल","ପୃଥକତା, ପୃଥକତା, ପୃଥକତା, ବ୍ୟବଧାନ |"
सप्तक,ଅଷ୍ଟାଭ
सेप्टोड,ସେପ୍ଟୋଡ୍ |
अनुक्रमण,ସୂଚକାଙ୍କ
"श्रेणी,माला,सीरीज (मानचित्र)",ସିରିଜ୍ ସିରିଜ୍ ସିରିଜ୍ (ମାନଚିତ୍ର)
सर्वो-मोटर,ସର୍ଭୋ ମୋଟର |
"अस्तमन,व्यवस्थान,विन्यासन,विन्यास,आदृढ़न","ସେଟ୍ ଅପ୍, ସେଟ୍ ଅପ୍, ସେଟ୍ ଅପ୍, ସେଟ୍ ଅପ୍ |"
"अवक्रमित,छायित","ଖରାପ, ଛାଇ |"
छाया,ଛାୟା |
आकृति,ଚିତ୍ର
तीक्ष्ण अंतक,ତୀକ୍ଷ୍ଣ ଶେଷ |
स्फुट श्रेणी,spout ପରିସର
"अपरूपक बल,अपरूपण","କାଟିବା ବଳ, କାଟିବା |"
परिरक्षित न्यूक्लाइड,ield ାଲିତ ନ୍ୟୁକ୍ଲିଡ୍ |
"सृति,विस्थापन,स्थानांतर","ସୃଷ୍ଟି, ବିସ୍ଥାପନ, ସ୍ଥାନାନ୍ତର |"
प्रघाती वेग,ଶକ୍ ବେଗ |
प्रघाती तरंग,ଶକ୍ ତରଙ୍ଗ |
"लघु,शीर्णक,अकर्ण्य","ସଂକ୍ଷିପ୍ତ, ଜଟିଳ, ଅସଙ୍ଗତ |"
तीक्ष्ण स्वर,ଉଚ୍ଚ ସ୍ୱର
"पार्श्व पथ,शंट (सं.),पार्श्व पथन,शंटन (क्रि.)","ପାର୍ଶ୍ୱ ପଥ, ଶଣ୍ଟ (ଏଡି।), ପାର୍ଶ୍ୱ ପଥ, ଶଣ୍ଟ (v।)"
"पार्श्व,पक्ष,भुजा","ପାର୍ଶ୍ୱ, ପାର୍ଶ୍ୱ, ପାର୍ଶ୍ୱ"
नाक्षत्र,ସାଇଡେରାଲ୍ |
"दृष्टि,लक्ष्यदर्शी,दृष्टि चिह्न,लक्ष्य बांधना,अभिलक्षित करना,अभिसंधान करना","ଦେଖିବା, ଲକ୍ଷ୍ୟ କରିବା, ଦେଖିବା, ଲକ୍ଷ୍ୟ କରିବା, ଲକ୍ଷ୍ୟ କରିବା, ଅବସ୍ଥାନ କରିବା |"
"राशि,चिह्न",ରାଶି ଚିହ୍ନ
"संकेत,सिग्नल","ସଙ୍କେତ, ସଙ୍କେତ"
मूक अवधि,ନୀରବ ଅବଧି |
सिलिकन डायोड,ସିଲିକନ୍ ଡାୟୋଡ୍ |
सिलिकन,ସିଲିକନ୍ |
"सिलिकन पटलिका,सिलिकन वेफर","ସିଲିକନ୍ ପ୍ଲେକ୍, ସିଲିକନ୍ ୱାଫର୍ |"
"सादृश्य,समरूपता",ଅନୁରୂପ
अनुकारी,ଅନୁକରଣକାରୀ
युगपत,ଏକକାଳୀନ
"साइन,ज्या","ସାଇନ୍, ସାଇନ"
एकधा आयनन,ଏକକ ଆୟନାଇଜେସନ୍ |
"एकल रेखा,एकल लाइन",ଏକକ ରେଖା ଏକକ ରେଖା |
एकचरण,ଗୋଟିଏ ସୋପାନ |
"अभिगम,धंसना,निमज्जन,विलय गर्त,सिंक,हौदी","ପ୍ରବେଶ, ବୁଡ଼ିବା, ବୁଡ ପକାଇବା, ମିଶ୍ରଣ ଟ୍ରଫ୍, ସିଙ୍କ, ସିଷ୍ଟର୍ |"
ज्यावक्रीय,ସାଇନୋସଏଡାଲ୍ |
साइफन,ସିଫନ୍ |
साइरन,ସାଇରନ୍
"साइज,आमाप (सं.),साइजन,चिक्कण करना (क्रि.)","ଆକାର, ଆକାର (n।), ଆକାର, ଖୋଦ (v।)"
"विषमतलीय,स्क्यू","ଅସୀମ, ସ୍କେ"
"उपरिस्तर प्रभाव,त्वाचिक प्रभाव","ଏପିଡର୍ମିସ୍ ପ୍ରଭାବ, ଚର୍ମ ପ୍ରଭାବ |"
"आसमानी,नभोनील",ଆକାଶ ପରି ନୀଳ
तिर्यक् परास,ସ୍ ant ଳ୍ପ ପରିସର
सर्पी,ସାପ
"फिसलना,सर्पण,विसर्पण,स्लिप,घोल","ସ୍ଲିପ୍, ସ୍ଲିପ୍, ସ୍ଲିପ୍, ସ୍ଲିପ୍, ସମାଧାନ |"
सी वलय,c ରିଙ୍ଗ୍ |
"स्लिट,रेखाछिद्र,झिरी","slit, slit, slit"
"ढलान,ढाल,प्रवणता","ope ୁଲା, ope ୁଲା, ope ୁଲା |"
खांचित लाइन,ସ୍ଲଟ୍ ରେଖା |
मंथर रिऐक्टर,ଧୀର ରିଆକ୍ଟର |
धूमित,ଧୂମପାନ
ऊर्मिहारी संधारित्र,ଇନ୍ଦ୍ରିୟାତ୍ମକ କ୍ୟାପେସିଟର୍ |
"वक्र का निष्कोणन,वक्र का मसृणीकरण","ବକ୍ର ସଂକଳନ, ବକ୍ର ମିଶ୍ରଣ |"
सोडार,ସୋଦର |
"मृदु, नर्म,कोमल","ନରମ, ନରମ, ନରମ |"
अल्पवेधी घटक,ସ୍ୱଳ୍ପ ମିଆଦି ଉପାଦାନ |
सु-अधिचालक,ସୁପର କଣ୍ଡକ୍ଟର |
अरक्षित लक्ष्य,ଅସୁରକ୍ଷିତ ଲକ୍ଷ୍ୟ |
अल्प निर्वाती नलिका,କମ୍ ଡିସଚାର୍ଜ ଟ୍ୟୁବ୍ |
सौर,ସ ar ର
"टाँका ,सोल्डर (सं.), टाँका लगाना,सोल्डर करना (क्रि.)","ସୋଲଡରକୁ, ସୋଲଡରକୁ (ଏଡି।), ସୋଲଡରକୁ, ସୋଲଡରକୁ (n।)"
परिनालिकीय अवयव,ସୋଲେନଏଡ୍ ଉପାଦାନ |
"ठोस,पिंड,घनाकृति","କଠିନ, ମାସ, କ୍ୟୁବ୍ |"
"हल,साधन,विलयन,घोल","ସମାଧାନ, ଅର୍ଥ, ସମାଧାନ, ସମାଧାନ |"
ध्वनि बूम,ସୋନିକ୍ ବୁମ୍ |
"स्वरमापी,सोनोमीटर","ଫୋନୋମିଟର, ସୋନୋମିଟର |"
ध्वानिक,ଶବ୍ଦ
"छंटाई,प्रवरण,पृथक्करण","ସର୍ଟିଂ, ଚୟନ, ପୃଥକତା |"
"आकाश,अंतरिक्ष,दिक्स्थान,अवकाश,समष्टि,अंतर","ଆକାଶ, ସ୍ଥାନ, ସ୍ଥାନ, ସ୍ଥାନ, ସ୍ଥାନ, ସ୍ଥାନ |"
आकाशीय कैबिन,ସ୍ୱର୍ଗୀୟ କ୍ୟାବିନ
अंतरालक,ବ୍ୟବଧାନ
आकाशी,ଆକାଶୀ |
"अंतरण,अंतराल",ସ୍ଥାନାନ୍ତର ବ୍ୟବଧାନ
स्फुलिंग,ଚମକ
"आकाशीय,स्थानिक","ସ୍ୱର୍ଗୀୟ, ସ୍ଥାନିକ |"
"विशिष्ट आपेक्षिकता,विशिष्ट रिलेटिविटी","ନିର୍ଦ୍ଦିଷ୍ଟ ଆପେକ୍ଷିକତା, ନିର୍ଦ୍ଦିଷ୍ଟ ଆପେକ୍ଷିକତା |"
"आपेक्षिक,विशिष्ट,विशेष","ସମ୍ପର୍କୀୟ, ନିର୍ଦ୍ଦିଷ୍ଟ, ବିଶେଷ"
विनिर्देश,ନିର୍ଦ୍ଦିଷ୍ଟକରଣ
विनिर्दिष्ट,ନିର୍ଦ୍ଦିଷ୍ଟ କରାଯାଇଛି |
स्पेक्ट्रमी,ସ୍ପେକ୍ଟ୍ରାଲ୍
स्पेक्ट्रममिति,ସ୍ପେକ୍ଟ୍ରୋମେଟ୍ରି
"स्पेक्ट्रमदर्शी,स्पेक्ट्रोस्कोप","ସ୍ପେକ୍ଟ୍ରସ୍କୋପ୍, ସ୍ପେକ୍ଟ୍ରସ୍କୋପ୍ |"
"स्पेक्ट्रमिकीविद,स्पेक्ट्रम वैज्ञानिक","ସ୍ପେକ୍ଟ୍ରୋଲୋଜିଷ୍ଟ, ସ୍ପେକ୍ଟ୍ରମ୍ ବ scientist ଜ୍ଞାନିକ |"
नियमित,ନିୟମିତ |
वाक,ଭାଷଣ
चालमापी,ସ୍ପିଡୋମିଟର
"गोल,गोलक",ଗୋଲାକାର ବଲ୍ |
"गोलाकार,गोलीय","ଗୋଲାକାର, ଗୋଲାକାର |"
"गोलाईमापी, स्फेरोमीटर","ସ୍ପେରୋମିଟର, ସ୍ପେରୋମିଟର |"
प्रचक्रण पलटाव,ସ୍ପିନ୍ ରିବାଉଣ୍ଡ୍ |
प्रचक्रमान लट्टू,ସ୍ପିନ୍ ଟପ୍ |
प्रचक्रण,ସ୍ପିନ୍
सर्पिल गति,ଭୂତାଣୁ ଗତି
"विपाटित,विभक्त (वि.) विपाट,विपाटन (सं.)","ବିଭାଜନ, ବିଭାଜନ (v।) ବିଭାଜନ, ବିଭାଜନ (n।)"
स्वतः,ସ୍ୱୟଂଚାଳିତ ଭାବରେ |
"स्पूल,चरखी,रील,वलनी","ସ୍ପୁଲ୍, ୱିଚ୍, ରିଲ୍, ଭଲିବଲ୍ |"
कदाचनिक परिघटना,ଅନିୟମିତ ଘଟଣା |
"बिन्दु,स्थान (सं.),चित्ती,धब्बा,पहचानना,ढूंढना (क्रि.)","ବିନ୍ଦୁ, ସ୍ପଟ୍ (ନା।), ସ୍ପଟ୍, ସ୍ପଟ୍, ଚିହ୍ନଟ, ସନ୍ଧାନ (ver।)"
ऊर्जा परिसर,ଶକ୍ତି ଜଟିଳ
"कमानी,स्प्रिंग,स्रोत,झरना,सोता,वसंत","ବସନ୍ତ, ବସନ୍ତ, ବସନ୍ତ, ଜଳପ୍ରପାତ, ବସନ୍ତ |"
मिथ्या आवेश,ମିଥ୍ୟା ଆବେଗ |
इतर प्रतिध्वनि,ଅତିରିକ୍ତ ଇକୋ
स्पुत्निक,sputnik
"वर्ग,स्क्वे यर,चौक","ବର୍ଗ, ବର୍ଗ, ବର୍ଗ"
स्थायित्व,ସ୍ଥାୟୀତ୍ୱ
स्थायीकारी,ସ୍ଥିର କରିବା
चिति,ଷ୍ଟାକ
"अवस्था,चरण,पद,समुदाय,स्टेज","ପର୍ଯ୍ୟାୟ, ପର୍ଯ୍ୟାୟ, ପଦ, ସମ୍ପ୍ରଦାୟ, ପର୍ଯ୍ୟାୟ |"
सांतर वितरण,ସମାନ୍ତରାଳ ବଣ୍ଟନ |
"मानक,प्रमाणित,ध्वज (सं.),मानक","ମାନକ, ପ୍ରମାଣିତ, ପତାକା (ନଂ।), ମାନକ"
मानकीकृत,ମାନକ
मानकीकरण,ମାନକକରଣ
"तारा,तारक","ତାରା, ତାରା"
स्टार्क प्रभाव,ଦୃ effect ପ୍ରଭାବ
"प्रवर्तक,आरंभक,स्फोटक","ଉତ୍ପାଦକ, ଷ୍ଟାର୍ଟର୍, ବିସ୍ଫୋରକ |"
स्टेटैम्पियर,ଷ୍ଟାଟମ୍ପାୟର୍ |
"स्थिति,अवस्था,राज्य","ପଦ, ରାଜ୍ୟ, ରାଜ୍ୟ"
प्रकथन,ଷ୍ଟେଟମେଣ୍ଟ
"स्थिर,स्थैतिक,विद्युत स्थैतिक रव",ଷ୍ଟାଟିକ୍ ଷ୍ଟାଟିକ୍ ଇଲେକ୍ଟ୍ରୋଷ୍ଟାଟିକ୍ ଶବ୍ଦ |
स्थैतिक,ସ୍ଥିର
"प्रेक्षणास्थल,केन्द्र,स्टेशन,चांदा","ପର୍ଯ୍ୟବେକ୍ଷଣ ଷ୍ଟେସନ୍, ଷ୍ଟେସନ୍, ଚନ୍ଦ୍ର |"
अप्रगामी,ପ୍ରଗତିଶୀଳ |
स्तब्ध आवेश,ଆଶ୍ଚର୍ଯ୍ୟ ହୋଇଗଲେ
स्तब्धता प्रावस्था,ଅସ୍ଥିରତା ପର୍ଯ୍ୟାୟ |
अचल क्षेत्र,ସ୍ଥିର କ୍ଷେତ୍ର |
अप्रगामी कण,ପ୍ରଗତିଶୀଳ କଣିକା |
स्तब्ध प्रावथा,ଚମତ୍କୃତ ମନୋଭାବ |
प्रतिदर्शज,ନମୁନା
सांख्यिकीय,ପରିସଂଖ୍ୟାନ
सांख्यिकीय भार,ପରିସଂଖ୍ୟାନ ଓଜନ
स्टेटर,ଷ୍ଟାଟର୍
"अपरिवर्ती,अचर,स्थिर,स्थायी","ଅପରିବର୍ତ୍ତିତ, ସ୍ଥିର, ସ୍ଥିର, ସ୍ଥାୟୀ |"
"भाप,प्रवाष्प",ବାଷ୍ପ ବାଷ୍ପ
भाप का टर्बाइन,ବାଷ୍ପ ଟର୍ବାଇନ |
इस्पात,ଇସ୍ପାତ |
स्टीयरिंग बॉक्स,ଷ୍ଟିଅରିଂ ବାକ୍ସ
तारकीय,ନକ୍ଷତ୍ର
"पग,सोपान,चरण,पद","ଷ୍ଟେପ୍, ଷ୍ଟେପ୍, ଷ୍ଟେପ୍, ଷ୍ଟେପ୍"
"चरणशः,क्रर्मिक",ପର୍ଯାୟ କ୍ରମେ
"पग-फलन,सोपान फलन",ଷ୍ଟେପ୍ ଫଙ୍କସନ୍
स्टरेडियन,steradian
त्रिविम,ଷ୍ଟେରିଓସ୍କୋପିକ୍
त्रिविम ध्वनि,ଷ୍ଟେରିଓସ୍କୋପିକ୍ ଧ୍ୱନି |
अनुलगनी संघट्ट,ସଂଲଗ୍ନ ଧକ୍କା |
"अपार्य न्यूक्लियस,कृष्ण न्यूक्लियस","ଆପାରିଆ ନ୍ୟୁକ୍ଲିୟସ୍, କୃଷ୍ଣ ନ୍ୟୁକ୍ଲିୟସ୍ |"
"कड़आ,दुर्नम्य,दृढ़,सुदृढ़","କଠିନ, କଠିନ, ଦୃ firm, ଦୃ firm |"
दुर्नम्यता,ନମନୀୟତା
"बिन्दुक,वर्तिकाग्री","ବିନ୍ଦୁ, କଳଙ୍କ |"
बिन्दुकता,ବିନ୍ଦୁ
"भभका,आसोत्र (सं.),अचल (वि.),अचल दृश्य","ଭବାକା, ଆସୋଟ୍ରା (ଏଡି।), ଅସ୍ଥାବର (V.), ଅସ୍ଥାବର ଦୃଶ୍ୟ |"
उद्दीपित करना,ଉତ୍ତେଜିତ କରିବାକୁ
उद्दीपन,ଉତ୍ସାହ
विलोडक,ଉତ୍ତେଜକ
स्टोक,ଷ୍ଟକ୍
"विराम-घड़ई,स्टॉक-क्लाक","ବ୍ରେକ୍-ୱାଚ୍, ଷ୍ଟକ୍-ଘଣ୍ଟା |"
रोधनी,ଇନସୁଲେଟ୍
"सीमक,रोक","ସୀମିତ, ବନ୍ଦ କର |"
निरोधी विभव,ସମ୍ଭାବନା ବନ୍ଦ କରିବା |
"जेबी विराम घड़ई,स्टॉप वाच","jb ବ୍ରେକ୍ ୱାଚ୍, ଘଣ୍ଟା ବନ୍ଦ କର |"
"संचयन,भंडारण","ସଂରକ୍ଷଣ, ସଂରକ୍ଷଣ"
स्टोव,ଚୁଲି |
"ऋजु,सीधा,सरल","ସିଧା, ସିଧା, ସରଳ |"
"वितति,तनाव,विकृति,विभेद,प्रभेद,छानना (क्रि.)","ବଣ୍ଟନ, ଟେନସନ, ବିଭ୍ରାଟ, ଭିନ୍ନତା, ପାର୍ଥକ୍ୟ, ଫିଲ୍ଟର (ver।)"
विकृत,ବିକୃତ
विकृतिमापी,sphygmomanometer
"समतापमंडल,2स्ट्रैटोस्फियर","ଷ୍ଟ୍ରାଟୋସାଇଫର୍, ୨ ଷ୍ଟ୍ରାଟୋସଫିସର୍ |"
अवांछित,ଅବାଞ୍ଛିତ |
"तडित् रेखा,विद्युल्लता","ବଜ୍ରପାତ, ବଜ୍ରପାତ"
"सरिता,धारा,नाला","ନଦୀ, stream ରଣା, ଡ୍ରେନ୍ |"
"अभिस्रवण,धारा धावन,प्रवाही","percolation, stream run, effluent |"
धारारेखित,ଧାଡିରେ |
"सामर्थ्य,प्रबलता,तीव्रता,सांद्रता,सक्रियता","ଶକ୍ତି, ଶକ୍ତି, ତୀବ୍ରତା, ଏକାଗ୍ରତା, କାର୍ଯ୍ୟକଳାପ |"
प्रतिबल,ଚାପ
आर्क-प्रवर्तक विभव,ଆର୍କ-ଅଭିନୟ ସମ୍ଭାବନା |
