Assamese,Punjabi
ভাগফল,ਭਾਗ
ৰেডিঅ&#39; ফ্ৰিকুৱেন্সি ইন্টাৰফেৰেন্স (RFI),ਰੇਡੀਓ ਫ੍ਰੀਕੁਐਂਸੀ ਦਖਲਅੰਦਾਜ਼ੀ (RFI)
ৰেডিক্স,ਮੂਲ
ৰেণ্ডম এক্সেছ কম্পিউটাৰ সঁজুলি (RACE),ਰੈਂਡਮ ਐਕਸੈਸ ਕੰਪਿਊਟਰ ਉਪਕਰਨ (RACE)
ৰেণ্ডম এক্সেছ মেমৰি (RAM),ਰੈਂਡਮ ਐਕਸੈਸ ਮੈਮੋਰੀ (RAM)
ৰেণ্ডম স্কেনিং,ਬੇਤਰਤੀਬ ਸਕੈਨਿੰਗ
"১.ৰেষ্টাৰ, ২.ৰেষ্টাৰ","1.ਰਾਸਟਰ, 2.ਰਾਸਟਰ"
ৰেষ্টাৰ স্কেনিং,ਰਾਸਟਰ ਸਕੈਨਿੰਗ
পুনৰ অভিযান্ত্ৰিকীকৰণ,ਰੀਇੰਜੀਨੀਅਰਿੰਗ
পুনৰুজ্জীৱিতকৰণ,ਪੁਨਰ ਸੁਰਜੀਤ
"1. অভিগম্যতা, 2. অভিগম্যতা","1. ਪਹੁੰਚਯੋਗਤਾ, 2. ਪਹੁੰਚਯੋਗਤਾ"
পঢ়ি থকা,ਪੜ੍ਹਨਾ
ৰিডিং হেড,ਪੜ੍ਹਨ ਦਾ ਸਿਰ
"১.কেৱল পঢ়া, ২.কেৱল পঢ়া","1. ਸਿਰਫ਼ ਪੜ੍ਹੋ, 2. ਸਿਰਫ਼ ਪੜ੍ਹੋ"
"1. কেৱল পঢ়া মেমৰি, 2. কেৱল পঢ়া মেমৰি","1. ਰੀਡ ਓਨਲੀ ਮੈਮੋਰੀ, 2. ਰੀਡ ਓਨਲੀ ਮੈਮੋਰੀ"
পঢ়া লিখাৰ মূৰ,ਪੜ੍ਹਨ ਲਿਖਣ ਦਾ ਸਿਰ
"1. পঢ়া চক্ৰ, 2. লিখা চক্ৰ","1. ਪੜ੍ਹਨ ਦਾ ਚੱਕਰ, 2. ਲਿਖਣ ਦਾ ਚੱਕਰ"
"১.পঢ়া চক্ৰ, ২.লিখাৰ মূৰ","1. ਰੀਡਿੰਗ ਚੱਕਰ, 2. ਰਾਈਟਿੰਗ ਹੈੱਡ"
"1. পঢ়া স্মৃতি, 2. লিখা স্মৃতি","1. ਰੀਡਿੰਗ ਮੈਮੋਰੀ, 2. ਲਿਖਣ ਦੀ ਮੈਮੋਰੀ"
পাঠক,ਪਾਠਕ
"পঢ়া, পঢ়া","ਪੜ੍ਹਨਾ, ਪੜ੍ਹਨਾ"
"১.পঢ়া, ২.পঢ়া পোষ্ট কৰা","1.ਪੜ੍ਹੋ, 2.ਪੜ੍ਹਨ ਤੋਂ ਬਾਅਦ"
সময় বাস্তৱ,ਅਸਲ ਸਮਾਂ
"1. দ্ৰুত সঁহাৰি প্ৰক্ৰিয়াকৰণ, 2. তাৎক্ষণিক সঁহাৰি প্ৰক্ৰিয়াকৰণ","1. ਤਤਕਾਲ ਜਵਾਬ ਪ੍ਰੋਸੈਸਿੰਗ, 2. ਤੁਰੰਤ ਜਵਾਬ ਪ੍ਰੋਸੈਸਿੰਗ"
ৰিচিভাৰ,ਪ੍ਰਾਪਤਕਰਤਾ
চিনাক্তকৰণ যুক্তি,ਮਾਨਤਾ ਤਰਕ
পুনৰ প্ৰগ্ৰেমিং স্থানান্তৰ,ਰੀਪ੍ਰੋਗਰਾਮਿੰਗ ਟ੍ਰਾਂਸਫਰ
নথিভুক্ত,ਰਿਕਾਰਡ
"১/ ৰেকৰ্ডিং হেড, ২. ৰেকৰ্ডিং হেড","1. ਰਿਕਾਰਡਿੰਗ ਹੈੱਡ, 2. ਰਿਕਾਰਡਿੰਗ ਹੈੱਡ"
সংশোধনযোগ্য ভুল,ਠੀਕ ਕਰਨ ਯੋਗ ਗਲਤੀ
পূৰ্ণতা,ਪੂਰਤੀ
পুনৰাবৃত্তি উপপাদ্য,ਆਵਰਤੀ ਥਿਊਰਮ
পুনঃব্যৱহাৰ,ਰੀਸਾਈਕਲਿੰਗ
পুনৰাবৃত্তিমূলক ফলন,ਆਵਰਤੀ ਫੰਕਸ਼ਨ
ক্ষুদ্ৰ নিৰ্দেশনা ছেট কম্পিউটাৰ (RISC),ਮਿਨੀਏਚਰਾਈਜ਼ਡ ਇੰਸਟ੍ਰਕਸ਼ਨ ਸੈੱਟ ਕੰਪਿਊਟਰ (RISC)
অতিৰিক্ততা,ਰਿਡੰਡੈਂਸੀ
"1.স্বাধীন ডিস্ক, 2.ডিস্কৰ অতিৰিক্ত এৰে (ৰঙা)","1. ਸੁਤੰਤਰ ਡਿਸਕ, 2. ਡਿਸਕਾਂ ਦੀ ਵਧੀਕ ਐਰੇ (ਲਾਲ)"
পুনৰ প্ৰৱেশ,ਦੁਬਾਰਾ ਦਾਖਲਾ
পুনৰ প্ৰৱেশ ক&#39;ড,ਮੁੜ-ਇੰਦਰਾਜ਼ ਕੋਡ
সন্দৰ্ভ,ਹਵਾਲਾ
ৰেফাৰেন্সিয়েল অখণ্ডতা,ਹਵਾਲਾ ਇਕਸਾਰਤਾ
প্ৰতিফলনশীলতা,ਪ੍ਰਤੀਬਿੰਬਤਾ
প্ৰতিফলন,ਪ੍ਰਤੀਬਿੰਬ
বিবৰ্তন,ਅਪਵਰਤਨ
সতেজতা,ਰਿਫਰੈਸ਼ਰ
পুনৰুত্পাদন,ਪੁਨਰਜਨਮ
পঞ্জীয়ন কৰা,ਰਜਿਸਟਰ
নিয়মীয়া ব্যাকৰণ,ਨਿਯਮਤ ਵਿਆਕਰਣ
সম্পৰ্ক,ਸਬੰਧ
সম্পৰ্কীয় ডাটাবেছ,ਰਿਲੇਸ਼ਨਲ ਡਾਟਾਬੇਸ
সম্পৰ্কীয় তথ্যকোষ ব্যৱস্থাপনা ব্যৱস্থা (RDBMS),ਰਿਲੇਸ਼ਨਲ ਡਾਟਾਬੇਸ ਮੈਨੇਜਮੈਂਟ ਸਿਸਟਮ (RDBMS)
সম্পৰ্কীয় আৰ্হি,ਰਿਲੇਸ਼ਨਲ ਮਾਡਲ
"1. আপেক্ষিক, 2. আপেক্ষিক","1. ਰਿਸ਼ਤੇਦਾਰ, 2. ਰਿਸ਼ਤੇਦਾਰ"
আপেক্ষিক সম্বোধন,ਰਿਸ਼ਤੇਦਾਰ ਸੰਬੋਧਨ
"1. ৰিলে, 2. সংক্ৰমণ","1. ਰੀਲੇਅ, 2. ਟ੍ਰਾਂਸਮਿਸ਼ਨ"
নিৰ্ভৰযোগ্যতা আৰ্হি,ਭਰੋਸੇਯੋਗਤਾ ਮਾਡਲ
নিৰ্ভৰযোগ্য,ਭਰੋਸੇਯੋਗ
"1. স্থানান্তৰ কৰিব পৰা ক&#39;ড, 2. স্থানান্তৰ কৰিব পৰা তথ্য","1. ਰੀਲੋਕੇਟੇਬਲ ਕੋਡ, 2. ਰੀਲੋਕੇਟੇਬਲ ਡਾਟਾ"
দূৰ,ਦੂਰ
ৰিম&#39;ট ফিডাৰ,ਰਿਮੋਟ ਫੀਡਰ
দূৰৱৰ্তী কৰ্ম প্ৰৱেশ,ਰਿਮੋਟ ਕੰਮ ਇੰਦਰਾਜ਼
"1.দূৰৱৰ্তী অধিবেশন আৰম্ভ, 2.দূৰৱৰ্তী প্ৰৱেশ","1.ਰਿਮੋਟ ਸੈਸ਼ਨ ਸ਼ੁਰੂ, 2.ਰਿਮੋਟ ਲਾਗਇਨ"
দূৰৱৰ্তী পদ্ধতি আমন্ত্ৰণ (RPC),ਰਿਮੋਟ ਪ੍ਰੋਸੀਜ਼ਰ ਇਨਵੋਕੇਸ਼ਨ (RPC)
ৰিম&#39;ট চেন্সিং,ਰਿਮੋਟ ਸੈਂਸਿੰਗ
নামকৰণ কৰা,ਨਾਮ ਬਦਲਣਾ
"1.ৰেণ্ডাৰিং, 2.উচৰ্গাকৰণ","1.ਰੈਂਡਰਿੰਗ, 2.ਸਮਰਪਣ"
ৰিপিটাৰ,ਰੀਪੀਟਰ
উত্তৰদিশ,ਜਵਾਬ
"1. অনুৰোধ, 2. অনুৰোধ","1. ਬੇਨਤੀ, 2. ਬੇਨਤੀ"
মন্তব্যৰ অনুৰোধ (RFC),ਟਿੱਪਣੀ ਬੇਨਤੀ (RFC)
"1.অনুৰোধ প্ৰট&#39;কল, 2.প্ৰতিক্ৰিয়া প্ৰট&#39;কল","1.Request Protocol, 2.Response Protocol"
পুনৰাবৃত্তিমূলক প্ৰগ্ৰেম,ਆਵਰਤੀ ਪ੍ਰੋਗਰਾਮ
গৱেষণা,ਖੋਜ
পুনৰুদ্ধাৰ কৰা চক্ৰ,ਬਹਾਲ ਚੱਕਰ
স্মৃতিবিদ,ਯਾਦਗਾਰੀ
পাৰ্থক্য,ਭਿੰਨਤਾ
সম্পদসমূহ,ਸਰੋਤ
সঁহাৰিৰ সময়,ਜਵਾਬ ਸਮਾਂ
"1.পুনৰ আৰম্ভ, 2.পুনৰ আৰম্ভ","1. ਰੀਸਟਾਰਟ ਕਰੋ, 2. ਰੀਸਟਾਰਟ ਕਰੋ"
পুনৰুদ্ধাৰ কৰা,ਬਹਾਲੀ
পুনৰ ট্ৰেচ কৰক,ਮੁੜ-ਟਰੇਸ
"1. পুনৰ প্ৰেৰণ, 2. পুনৰ যোগাযোগ","1. ਰੀ-ਡਿਸਪੈਚ, 2. ਮੁੜ-ਸੰਚਾਰ"
পুনৰুদ্ধাৰ,ਰਿਕਵਰੀ
পুনৰ চেষ্টা কৰক,ਫਿਰ ਕੋਸ਼ਿਸ਼ ਕਰੋ
"1.ৰিগ্ৰেছন, 2.ৰিটাৰ্ণ","1.ਰਿਗਰੈਸ਼ਨ, 2.ਵਾਪਸੀ"
ৰিগ্ৰেছন ক&#39;ড,ਰਿਗਰੈਸ਼ਨ ਕੋਡ
ৰিগ্ৰেছন কি&#39;,ਰਿਗਰੈਸ਼ਨ ਕੁੰਜੀ
পুনৰ ব্যৱহাৰযোগ্য ক&#39;ড,ਮੁੜ ਵਰਤੋਂ ਯੋਗ ਕੋਡ
পুনৰ লিখিব পৰা,ਮੁੜ ਲਿਖਣਯੋਗ
rgb মনিটৰ,rgb ਮਾਨੀਟਰ
ফিতা,ਰਿਬਨ
চৰকাৰী বিষয়টো,ਅਧਿਕਾਰਤ ਮੁੱਦਾ
"১.ৰবট, ২.মেকানিক, ৩.মেকানিজম","1.ਰੋਬੋਟ, 2.ਮਕੈਨਿਕ, 3.ਮਕੈਨੀਜ਼ਮ"
"১.যান্ত্ৰিক বিজ্ঞান, ২.যান্ত্ৰিক নৃতত্ত্ব","1.ਮਕੈਨਿਸਟਿਕ ਸਾਇੰਸ, 2.ਮਕੈਨਿਸਟਿਕ ਮਾਨਵ ਵਿਗਿਆਨ"
"শক্তিশালী, শক্তিশালী","ਮਜ਼ਬੂਤ, ਮਜ਼ਬੂਤ"
ভূমিকা,ਭੂਮਿਕਾ
আকৌ ৰোলিং কৰা,ਦੁਬਾਰਾ ਰੋਲਿੰਗ
engulfment,ਗ੍ਰਹਿਣ
আউটফ্ল&#39;,ਵਹਾਅ
"1. কেৱল পঢ়া মেমৰি, 2. কেৱল পঢ়া মেমৰি (ROM)","1. ਰੀਡ ਓਨਲੀ ਮੈਮੋਰੀ, 2. ਰੀਡ ਓਨਲੀ ਮੈਮੋਰੀ (ROM)"
মূলত,ਮੂਲ
মূল পঞ্জিকা,ਮੂਲ ਡਾਇਰੈਕਟਰੀ
আনুমানিক ভুল,ਅਨੁਮਾਨ ਗਲਤੀ
"১.ৰাউটাৰ, ২.ৰাউটাৰ","1.ਰਾਊਟਰ, 2.ਰਾਊਟਰ"
"ৰুটিং, ৰুটিং","ਰੂਟਿੰਗ, ਰੂਟਿੰਗ"
RS232C আন্তঃপৃষ্ঠ,RS232C ਇੰਟਰਫੇਸ
RSA এনক্ৰিপচন,RSA ਇਨਕ੍ਰਿਪਸ਼ਨ
rtc,ਆਰਟੀਸੀ
ৱৰ্কিং ডিটেইল ক&#39;ডিং,ਕੰਮ ਕਰਨ ਦੇ ਵੇਰਵੇ ਕੋਡਿੰਗ
কাৰ্যকাল,ਕਾਰਜਕਾਲ
চলনসময়ৰ ত্ৰুটি,ਰੰਨਟਾਈਮ ਗਲਤੀ
"1. নমুনা, 2. নমুনা","1. ਨਮੂਨਾ, 2. ਨਮੂਨਾ"
নমুনা সংগ্ৰহ কৰা,ਨਮੂਨਾ
"১.উপগ্ৰহ, ২.উপগ্ৰহ","1.ਸੈਟੇਲਾਈਟ, 2.ਸੈਟੇਲਾਈਟ"
চেচুৰেচন,ਸੰਤ੍ਰਿਪਤਾ
সঞ্চয় কৰা,ਬਚਾਓ
"1. স্কেলেবিলিটি, 2. স্কেলেবিলিটি","1. ਸਕੇਲੇਬਿਲਟੀ, 2. ਸਕੇਲੇਬਿਲਟੀ"
স্কেলাৰ,ਸਕੇਲਰ
স্কেনিং কৰা,ਸਕੈਨਿੰਗ
ভূচিত্ৰ,ਲੈਂਡਸਕੇਪ
scheduler,ਸ਼ਡਿਊਲਰ
স্ক্ৰীণ প্ৰতিফলন প্ৰজেক্টৰ,ਸਕਰੀਨ ਰਿਫਲਿਕਸ਼ਨ ਪ੍ਰੋਜੈਕਟਰ
চিত্ৰনাট্য,ਸਕ੍ਰਿਪਟ
লিপিৰ ভাষা,ਸਕ੍ਰਿਪਟਿੰਗ ਭਾਸ਼ਾ
"১.কইল, ২.স্ক্ৰল","1.ਕੋਇਲ, 2.ਸਕ੍ਰੌਲ"
সমকালীন তথ্য সংযোগ নিয়ন্ত্ৰণ (SDLC),ਸਮਕਾਲੀ ਡਾਟਾ ਲਿੰਕ ਕੰਟਰੋਲ (SDLC)
"১.অন্বেষণ, ২.আৱিষ্কাৰ","1. ਖੋਜ, 2. ਖੋਜ"
চাৰ্চ ইঞ্জিন,ਖੋਜ ਇੰਜਣ
search tree,ਖੋਜ ਰੁੱਖ
"1.অন্বেষণ, 2.আৱিষ্কাৰ","1. ਪੜਚੋਲ ਕਰੋ, 2. ਖੋਜੋ"
মাধ্যমিক,ਸੈਕੰਡਰੀ
"১.খণ্ড, ২.খণ্ড","1.ਸੈਕਟਰ, 2.ਸੈਕਟਰ"
সুৰক্ষা নীতি,ਸੁਰੱਖਿਆ ਨੀਤੀ
সন্ধান শব্দ,ਖੋਜ ਸ਼ਬਦ
"১.ধাৰা, ২.ধাৰা","1.ਸੈਕਸ਼ਨ, 2.ਸੈਕਸ਼ਨ"
"১.বিভাজন, ২.বিভাজন","1. ਫਰੈਗਮੈਂਟੇਸ਼ਨ, 2. ਵਿਭਾਜਨ"
নিৰ্বাচন সজাই পৰাই তোলা,ਚੋਣ ਲੜੀਬੱਧ
"1.স্বয়ংক্ৰিয় সম্পূৰ্ণ, 2.স্বয়ংক্ৰিয় সম্পূৰ্ণ","1.ਸਵੈ-ਮੁਕੰਮਲ, 2.ਸਵੈ-ਮੁਕੰਮਲ"
"১.অৰ্থবিজ্ঞান, ২.অৰ্থবিজ্ঞান","1.Semantics, 2.Semantics"
চেমাফোৰ,ਸੈਮਾਫੋਰ
অৰ্ধপৰিবাহী,ਸੈਮੀਕੰਡਕਟਰ
fantasy web,ਕਲਪਨਾ ਵੈੱਬ
ক্ৰমিক অভিগম পদ্ধতি,ਕ੍ਰਮਵਾਰ ਪਹੁੰਚ ਵਿਧੀ
ক্ৰমাগত,ਲਗਾਤਾਰ
ছিৰিয়েল,ਸੀਰੀਅਲ
"1.চাৰ্ভাৰ, 2.চাৰ্ভাৰ","1.ਸਰਵਰ, 2.ਸਰਵਰ"
চাৰ্ভাৰ ক্ৰেচ,ਸਰਵਰ ਕਰੈਸ਼
চাৰ্ভাৰ অনুজ্ঞাপত্ৰ,ਸਰਵਰ ਲਾਇਸੰਸ
চাৰ্ভো বহুগুণক,ਸਰਵੋ ਗੁਣਕ
set of,ਦਾ ਸੈੱਟ
নিৰ্দিষ্ট বিন্দু,ਨਿਰਧਾਰਤ ਬਿੰਦੂ
ব্যৱস্থা,ਪ੍ਰਬੰਧਨ
ছাঁ,ਸ਼ੈਡੋ
চিনেমাট&#39;গ্ৰাফী,ਸਿਨੇਮੈਟੋਗ੍ਰਾਫੀ
অনুসৰণ কৰা,ਭੂਤ
ফাইলটো শ্বেয়াৰ কৰক,ਸ਼ੇਅਰ ਫਾਇਲ
অংশীদাৰী অভিগম,ਸਾਂਝੀ ਪਹੁੰਚ
ভাগ কৰি দে,ਸਾਂਝਾ ਕਰਨਾ
"১/ ব্ৰেকেট, ২. কৱচ, ৩. শ্বেল, ৪. শ্বেল","1. ਬਰੈਕਟਸ, 2. ਆਰਮਰ, 3. ਸ਼ੈੱਲ, 4. ਸ਼ੈੱਲ"
বিচ্যুতিৰ চিহ্ন,ਵਿਸਥਾਪਨ ਪ੍ਰਤੀਕ
চুটি পথ,ਛੋਟਾ ਰਸਤਾ
চুটি নিৰ্দেশনা,ਛੋਟੀ ਹਦਾਇਤ
সহোদৰ,ਭੈਣ-ਭਰਾ
"1. পাৰ্শ্বক্ৰিয়া, 2. প্ৰতি প্ৰভাৱ","1. ਮਾੜਾ ਪ੍ਰਭਾਵ, 2. ਵਿਰੋਧੀ ਪ੍ਰਭਾਵ"
sign bit,ਸਾਈਨ ਬਿੱਟ
সূত্ৰ,ਇਸ਼ਾਰਾ
সংকেত প্ৰক্ৰিয়াকৰণ,ਸਿਗਨਲ ਪ੍ਰੋਸੈਸਿੰਗ
সংকেত,ਨੋਟੇਸ਼ਨ
"1.সংকেত-শব্দ অনুপাত, 2.সংকেত-শব্দ অনুপাত","1.ਸਿਗਨਲ-ਧੁਨੀ ਅਨੁਪਾਤ, 2.ਸਿਗਨਲ-ਸ਼ੋਰ ਅਨੁਪਾਤ"
"১.চহী, ২. স্বাক্ষৰ","1. ਦਸਤਖਤ, 2. ਦਸਤਖਤ"
মাৰ্কাৰ পৰীক্ষা,ਮਾਰਕਰ ਟੈਸਟ
উল্লেখযোগ্য নম্বৰ,ਮਹੱਤਵਪੂਰਨ ਚਿੰਨ੍ਹ
ছিলিকন চিপ,ਸਿਲੀਕਾਨ ਚਿੱਪ
সৰল মেইল স্থানান্তৰ প্ৰটোকল (SMTP),ਸਧਾਰਨ ਮੇਲ ਟ੍ਰਾਂਸਫਰ ਪ੍ਰੋਟੋਕੋਲ (SMTP)
একক,ਸਿੰਗਲ
"1. এটা সংকেত ন&#39;ড, 2. simplex ন&#39;ড","1. ਇੱਕ ਸਿਗਨਲਿੰਗ ਨੋਡ, 2. ਸਿੰਪਲੈਕਸ ਨੋਡ"
চিমুলেচন,ਸਿਮੂਲੇਸ਼ਨ
অনুকৰণকাৰী,ਨਕਲ ਕਰਨ ਵਾਲਾ
"১.সমকালীন, ২.সমকালীন","1. ਸਮਕਾਲੀ, 2. ਸਮਕਾਲੀ"
একেলগে প্ৰক্ৰিয়াকৰণ,ਸਮਕਾਲੀ ਪ੍ਰਕਿਰਿਆ
একক,ਸੋਲੋ
"1.ছাইট লাইচেন্স, 2.ছাইট লাইচেন্স","1.ਸਾਈਟ ਲਾਇਸੰਸ, 2.ਸਾਈਟ ਲਾਇਸੰਸ"
"১.আকাৰ, ২.আকাৰ","1. ਆਕਾਰ, 2. ਆਕਾਰ"
জোখ-মাখ কৰা,ਮਾਪ
"1. চিত্ৰণ, 2. চিত্ৰণ","1. ਦ੍ਰਿਸ਼ਟਾਂਤ, 2. ਦ੍ਰਿਸ਼ਟਾਂਤ"
প্লুটি,pluti
"১.প্লুটি, ২.প্লুটিকাৰন","1.ਪਲੂਤੀ, 2.ਪਲੂਟੀਕਰਨ"
"১.স্লেচ, ২.কাট","1. ਸਲੈਸ਼, 2. ਕੱਟੋ"
কম্পিউটাৰৰ অধীনত,ਕੰਪਿਊਟਰ ਦੇ ਅਧੀਨ
snake উইন্ডো প্ৰট&#39;কল,ਸੱਪ ਵਿੰਡੋ ਪ੍ਰੋਟੋਕੋਲ
"1. বাদ দিয়া, ২. আত্মসমৰ্পণ কৰা","1. ਛੱਡਣਾ, 2. ਸਮਰਪਣ"
ছাঁদ,ਸਲਾਟ
SCSI (SCSI),SCSI (SCSI)
স্মাৰ্ট কাৰ্ড,ਸਮਾਰਟ ਕਾਰਡ
শামুক মেইল,snail ਮੇਲ
স্নেপশ্বট,ਸਨੈਪਸ਼ਾਟ
"১.চফ্ট কম্পিউটেচন, ২.চফ্ট কম্পিউটেচন","1.ਸੌਫਟ ਗਣਨਾ, 2.ਸੌਫਟ ਗਣਨਾ"
চফ্ট কপি,ਸਾਫਟ ਕਾਪੀ
সহজ ফন্ট,ਆਸਾਨ ਫੌਂਟ
ছ’ফ্টৱেৰ,ਸਾਫਟਵੇਅਰ
চফট্ ৱেৰ ইঞ্জিনিয়াৰিং,ਸਾਫਟਵੇਅਰ ਇੰਜੀਨੀਅਰਿੰਗ
চফ্টৱেৰ অনুজ্ঞাপত্ৰ,ਸਾਫਟਵੇਅਰ ਲਾਇਸੰਸ
চফ্টৱেৰ পাইৰেচি,ਸਾਫਟਵੇਅਰ ਪਾਇਰੇਸੀ
বৰ্ণালী,ਸਪੈਕਟ੍ਰਮ
"1.স্ক্ৰু, 2.স্পাইৰেল","1.ਸਕ੍ਰੂ, 2.ਸਪਿਰਲ"
"1.বিস্তাৰিত পত্ৰিকা, 2.স্প্ৰেডশ্বীট","1. ਵੇਰਵੇ ਸ਼ੀਟ, 2. ਸਪ੍ਰੈਡਸ਼ੀਟ"
মানদণ্ড,ਮਿਆਰੀ
প্ৰামাণিক সাধাৰণীকৃত মাৰ্কআপ ভাষা (SGML),ਸਟੈਂਡਰਡ ਜਨਰਲਾਈਜ਼ਡ ਮਾਰਕਅੱਪ ਲੈਂਗੂਏਜ (SGML)
প্ৰামাণিককৰণ,ਮਾਨਕੀਕਰਨ
অপেক্ষাৰ সময়,ਉਡੀਕ ਸਮਾਂ
তাৰক লান,tarak lan
তৰাৰ অৱস্থান,ਤਾਰਾ ਸਥਿਤੀ
আৰম্ভণিৰ বিট,ਬਿੱਟ ਸ਼ੁਰੂ
"1. অভাৱ, 2. অভাৱ, 3. অভাৱ সংকট","1. ਕਮੀ, 2. ਕਮੀ, 3. ਕਮੀ ਸੰਕਟ"
"1.ষ্টেটিক মেমৰি, 2.ষ্টেটিক মেমৰি","1.ਸਟੈਟਿਕ ਮੈਮੋਰੀ, 2.ਸਟੈਟਿਕ ਮੈਮੋਰੀ"
ষ্টেটাছ চেনেল,ਸਥਿਤੀ ਚੈਨਲ
"1.পদক্ষেপৰ আকাৰ, 2.পদক্ষেপৰ মাত্ৰা","1. ਸਟੈਪ ਸਾਈਜ਼, 2. ਸਟੈਪ ਮਾਪ"
বিৰতি আৰু অপেক্ষা প্ৰট&#39;কল,ਰੋਕੋ ਅਤੇ ਪ੍ਰੋਟੋਕੋਲ ਦੀ ਉਡੀਕ ਕਰੋ
ব্ৰেক ক&#39;ড,ਤੋੜ ਕੋਡ
pause key,ਵਿਰਾਮ ਕੁੰਜੀ
সংৰক্ষণযোগ্যতা,ਸਟੋਰੇਬਿਲਟੀ
সংৰক্ষিত প্ৰগ্ৰেম,ਸਟੋਰ ਕੀਤਾ ਪ੍ਰੋਗਰਾਮ
শৃংখলা তথ্য,ਸੀਰੀਜ਼ ਡਾਟਾ
"1.গাঁথনিযুক্ত এনকোডিং, 2.গাঁথনিযুক্ত ক&#39;ডিং","1.ਸਟ੍ਰਕਚਰਡ ਏਨਕੋਡਿੰਗ, 2.ਸਟ੍ਰਕਚਰਡ ਕੋਡਿੰਗ"
গঠনমূলক প্ৰশ্ন ভাষা (SQL),ਸਟ੍ਰਕਚਰਡ ਪੁੱਛਗਿੱਛ ਭਾਸ਼ਾ (SQL)
"১.ব্ৰ&#39;চাৰৰ শ্বীট, ২. শৈলীৰ চিঠি","1. ਬਰੋਸ਼ਰ ਸ਼ੀਟ, 2. ਸ਼ੈਲੀ ਅੱਖਰ"
উপ-ডাইৰেকটৰি,ਉਪ-ਡਾਇਰੈਕਟਰੀ
"১.চাবনেট, ২.চাবনেট","1.ਸਬਨੈੱਟ, 2.ਸਬਨੈੱਟ"
উপবৃক্ষ,ਸਬਟ੍ਰੀ
"১.সংক্ষিপ্তকৰণ, ২.সংক্ষিপ্তকৰণ","1. ਸੰਖੇਪ, 2. ਸੰਖੇਪ"
"১.ছুপাৰ কম্পিউটাৰ, ২.ছুপাৰ কম্পিউটাৰ","1. ਸੁਪਰ ਕੰਪਿਊਟਰ, 2. ਸੁਪਰ ਕੰਪਿਊਟਰ"
"১.ছুপাৰ কম্পিউটেচন, ২.ছুপাৰ কম্পিউটেচন","1.ਸੁਪਰ ਕੰਪਿਊਟੇਸ਼ਨ, 2.ਸੁਪਰ ਕੰਪਿਊਟੇਸ਼ਨ"
কি&#39; চাবি,ਕੁੰਜੀ
শীৰ্ষ ব্যৱহাৰকাৰী,ਚੋਟੀ ਦੇ ਉਪਭੋਗਤਾ
তত্বাৱধানত শিক্ষণ,ਨਿਰੀਖਣ ਕੀਤੀ ਸਿਖਲਾਈ
সহায়ক চিপ,ਸਹਾਇਕ ਚਿੱਪ
নেট ভ্যাৰিয়েন্স,ਸ਼ੁੱਧ ਪਰਿਵਰਤਨ
"১.নেট ভ্যাৰিয়েন্স, ২.অংশ, ৩.ছাৰফান","1.ਨੈੱਟ ਵਿਭਿੰਨਤਾ, 2.ਸੈਕਸ਼ਨ, 3.ਸਰਫਨ"
অদলবদল,ਸਵੈਪ
ইনবাউণ্ড,ਅੰਦਰ ਵੱਲ
আউটফ্ল&#39;,ਵਹਾਅ
শ্বেপিং,ਸਵੈਪਿੰਗ
"1.চুইচ কৰা নেটৱৰ্ক,2. চুইচ কৰা নেটৱাৰ্ক","1. ਸਵਿੱਚਡ ਨੈੱਟਵਰਕ, 2. ਬਦਲਿਆ ਨੈੱਟਵਰਕ"
চুইচিং,ਬਦਲਣਾ
চুইচিং নীতি,ਬਦਲਣ ਦਾ ਸਿਧਾਂਤ
প্ৰতীকী প্ৰগ্ৰেমিং,ਪ੍ਰਤੀਕ ਪ੍ਰੋਗਰਾਮਿੰਗ
সমন্বয়,ਸਮਕਾਲੀਕਰਨ
সমন্বয়ক,ਸਿੰਕ੍ਰੋਨਾਈਜ਼ਰ
সমকালীন,ਸਮਕਾਲੀ
সমকালীন সংখ্যাগত হাইৰাৰ্কি (SDH),ਸਮਕਾਲੀ ਸੰਖਿਆਤਮਕ ਲੜੀ (SDH)
বাক্য বিশ্লেষণ,ਵਾਕ ਵਿਸ਼ਲੇਸ਼ਣ
ব্যৱস্থা বিশ্লেষণ,ਸਿਸਟਮ ਵਿਸ਼ਲੇਸ਼ਣ
চিষ্টেম ইঞ্জিনিয়াৰিং,ਸਿਸਟਮ ਇੰਜੀਨੀਅਰਿੰਗ
"১/ চিষ্টেম ব্ৰেকাৰ, ২/ চিষ্টেম হেকাৰ","1. ਸਿਸਟਮ ਤੋੜਨ ਵਾਲਾ, 2. ਸਿਸਟਮ ਹੈਕਰ"
চিস্টেম ইন্টিগ্ৰেটৰ,ਸਿਸਟਮ ਇੰਟੀਗਰੇਟਰ
চিস্টেম লগ,ਸਿਸਟਮ ਲਾਗ
চিস্টেম কভাৰ,ਸਿਸਟਮ ਕਵਰ
ব্যৱস্থাপ্ৰণালীৰ নে&#39;টৱৰ্ক গঠন (SNA),ਸਿਸਟਮ ਨੈੱਟਵਰਕ ਢਾਂਚਾ (SNA)
