English,Tamil
Symmetric order  Traversal,சமச்சீர் வரிசை  பயண
Symmetric  Processor,சமச்சீர்  செயலி
Symmetric relation,சமச்சீர் உறவு
Symmetry group,சமச்சீர் குழு
Sync bit,பிட் ஒத்திசைவு
Sync character,எழுத்துக்குறி ஒத்திசைவு
Synch,ஒத்திசைவு
Synchronization,ஒத்திசைவு
Synchronization  Pulse,ஒத்திசைவு  துடிப்பு
Synchronizer,ஒத்திசைவு
Synchronizing pilot,பைலட்டை ஒத்திசைத்தல்
Synchronizing  Signal,ஒத்திசைத்தல்  சிக்னல்
Synchronous,ஒத்திசைவு
Synchronous  Circuit,ஒத்திசைவு  சுற்று
Synchronous  Communication,ஒத்திசைவு  தொடர்பு
Synchronous  Computer,ஒத்திசைவு  கணினி
Synchronous data  Link,ஒத்திசைவான தரவு  இணைப்பு
Synchronous data  Link control,ஒத்திசைவான தரவு  இணைப்பு கட்டுப்பாடு
Synchronous data  Network,ஒத்திசைவான தரவு  வலைப்பின்னல்
Synchronous data  Transfer,ஒத்திசைவான தரவு  இடமாற்றம்
Synchronous data  Transmission,ஒத்திசைவான தரவு  பரவும் முறை
Synchronous flip  Flop circuit,ஒத்திசைவான திருப்பம்  தோல்வி சுற்று
Synchronous line  Control,ஒத்திசைவான வரி  கட்டுப்பாடு
Synchronous  Operation,ஒத்திசைவு  செயல்பாடு
Synchronous  Satellite,ஒத்திசைவு  செயற்கைக்கோள்
Synchronous serial  I/O Transfer,ஒத்திசைவான சீரியல்  I/O பரிமாற்றம்
Synchronous  Transfer,ஒத்திசைவு  இடமாற்றம்
Synchronous  Transmission,ஒத்திசைவு  பரவும் முறை
Synchronous  Working,ஒத்திசைவு  வேலை
Syndetic,செயற்கை
Synergetic,சினெர்ஜெடிக்
Synergic,சினெர்ஜிக்
Syntactic error,தொடரியல் பிழை
Syntactic monoiod,தொடரியல் மோனோயோட்
Syntax,தொடரியல்
Syntax analysis,தொடரியல் பகுப்பாய்வு
Syntax analyzer,தொடரியல் பகுப்பாய்வி
Syntax checker,தொடரியல் சரிபார்ப்பு
Syntax diagram,தொடரியல் வரைபடம்
Syntax directed  Compiler,தொடரியல் இயக்கப்பட்டது  கம்பைலர்
Syntax error,தொடரியல் பிழை
Syntax language,தொடரியல் மொழி
Syntax tree,தொடரியல் மரம்
Synthetic address (= generated address),செயற்கை முகவரி (= உருவாக்கப்பட்ட முகவரி)
Synthetic language (= source language),செயற்கை மொழி (= மூல மொழி)
Sysgen (= system  Generation),சிஸ்ஜென் (= அமைப்பு  தலைமுறை)
System accounting,கணினி கணக்கியல்
System analysis,கணினி பகுப்பாய்வு
System analyzer,கணினி பகுப்பாய்வி
System analyst,கணினி ஆய்வாளர்
Systematic code,முறையான குறியீடு
System capacity,கணினி திறன்
System chart,கணினி விளக்கப்படம்
System check,கணினி சோதனை
System check  Module,கணினி சோதனை  தொகுதி
System command,கணினி கட்டளை
System  Communication  Processing,அமைப்பு  தொடர்பு  செயலாக்கம்
System constant,கணினி மாறிலி
System control  Language,கணினி கட்டுப்பாடு  மொழி
System controller,கணினி கட்டுப்படுத்தி
System crash,கணினி செயலிழப்பு
System definition,கணினி வரையறை
System design,கணினி வடிவமைப்பு
System designer,கணினி வடிவமைப்பாளர்
System  Documentation,அமைப்பு  ஆவணம்
System  Engineering,அமைப்பு  பொறியியல்
System error,கணினி பிழை
System generation,கணினி உருவாக்கம்
System hacker,கணினி ஹேக்கர்
System handbook,கணினி கையேடு
System input  Device,கணினி உள்ளீடு  சாதனம்
System instruction,கணினி அறிவுறுத்தல்
System interface,கணினி இடைமுகம்
System interface  Design,கணினி இடைமுகம்  வடிவமைப்பு
System interrupt,கணினி குறுக்கீடு
System key,கணினி விசை
System language,கணினி மொழி
System level  Programming,கணினி நிலை  நிரலாக்க
System library,கணினி நூலகம்
System life cycle,கணினி வாழ்க்கை சுழற்சி
System loader,கணினி ஏற்றி
System log,கணினி பதிவு
System  Management,அமைப்பு  மேலாண்மை
System modularity,கணினி மட்டுப்படுத்தல்
System network  Architecture,கணினி நெட்வொர்க்  கட்டிடக்கலை
System operator,கணினி ஆபரேட்டர்
System output  Device,கணினி வெளியீடு  சாதனம்
System output  Writer,கணினி வெளியீடு  எழுத்தாளர்
System  Productivity,அமைப்பு  உற்பத்தித்திறன்
System program,கணினி திட்டம்
System  Programmer,அமைப்பு  புரோகிராமர்
System  Programming  Language,அமைப்பு  நிரலாக்க  மொழி
System quiesce,கணினி வினவல்
System reliability,கணினி நம்பகத்தன்மை
System residence  Volume,கணினி குடியிருப்பு  தொகுதி
System resident,கணினி குடியிருப்பாளர்
System resident  Software,கணினி குடியிருப்பாளர்  மென்பொருள்
System resilience,கணினி பின்னடைவு
System resource,கணினி வள
System resource  Manager,கணினி வள  மேலாளர்
System response,கணினி பதில்
System response  Field,கணினி பதில்  புலம்
System restart,கணினி மறுதொடக்கம்
Systems approach,அமைப்புகள் அணுகுமுறை
Systems design,அமைப்புகள் வடிவமைப்பு
System security,கணினி பாதுகாப்பு
Systems flow chart,அமைப்புகள் ஓட்ட விளக்கப்படம்
Systems generation,அமைப்புகள் உருவாக்கம்
System shutdown,கணினி பணிநிறுத்தம்
System simulation,கணினி உருவகப்படுத்துதல்
System slow down,கணினி மெதுவாக
System software,கணினி மென்பொருள்
System  Specification,அமைப்பு  விவரக்குறிப்பு
Systems program,அமைப்புகள் திட்டம்
Systems  Programmer,அமைப்புகள்  புரோகிராமர்
Systems  Programming,அமைப்புகள்  நிரலாக்க
Systems subroutine,அமைப்புகள் சப்ரூட்டீன்
System standard,கணினி தரநிலை
System statistics,கணினி புள்ளிவிவரங்கள்
System structure,கணினி அமைப்பு
System study,கணினி ஆய்வு
System supervisor,கணினி மேற்பார்வையாளர்
System table,கணினி அட்டவணை
System task,கணினி பணி
System terminal,கணினி முனையம்
System testing,கணினி சோதனை
System theory,கணினி கோட்பாடு
System utility,கணினி பயன்பாடு
System utility  Device,கணினி பயன்பாடு  சாதனம்
System utility  Program,கணினி பயன்பாடு  திட்டம்
System variable  Symbol,கணினி மாறி  சின்னம்
Table element,அட்டவணை உறுப்பு
Table function,அட்டவணை செயல்பாடு
Table look-up,அட்டவணை தேடல்
Table of  Combination,அட்டவணை  சேர்க்கை
Table simulater,அட்டவணை சிமுலேட்டர்
Tablet,டேப்லெட்
Tabular language,அட்டவணை மொழி
Tabulation  Character,அட்டவணை  எழுத்து
Tag converting  Device,குறிச்சொல் மாற்றும்  சாதனம்
Tagged  Architecture,குறிச்சொல்  கட்டிடக்கலை
Tag sort,குறிச்சொல் வரிசைப்படுத்துதல்
Tandem computer,டேன்டெம் கணினி
Tandem data  Circuit,டேன்டெம் தரவு  சுற்று
Tandem office,இணை அலுவலகம்
Tandem switching,டேன்டெம் மாறுதல்
Tandem system,டேன்டெம் சிஸ்டம்
Tandem transister,டேன்டெம் டிரான்ஸ்டிஸ்டர்
Tandem trunk,டேன்டெம் டிரங்க்
Tape bounded  Turing Machine,டேப் எல்லைக்குட்பட்டது  டூரிங் இயந்திரம்
Tape cartridge,டேப் கார்ட்ரிட்ஜ்
Tape character,டேப் எழுத்து
Tape code,டேப் குறியீடு
Tape drive,டேப் டிரைவ்
Tape file,டேப் கோப்பு
Tape format,டேப் வடிவம்
Tape input,டேப் உள்ளீடு
Tape label,டேப் லேபிள்
Tape library,டேப் நூலகம்
Tape machanism,டேப் மச்சனிசம்
Tape marker,டேப் மார்க்கர்
Tape storage,டேப் சேமிப்பு
Tape unit,டேப் அலகு
Target computer,இலக்கு கணினி
Target language,இலக்கு மொழி
Target program,இலக்கு திட்டம்
Target variable,இலக்கு மாறி
Task control block,பணி கட்டுப்பாட்டு தொகுதி
Task management,பணி மேலாண்மை
Task name,பணி பெயர்
Task queue,பணி வரிசை
Task scheduler,பணி திட்டமிடல்
Task switch,பணி சுவிட்ச்
Task to task  Communication,பணிக்கு பணி  தொடர்பு
Task variable,பணி மாறி
Technique  Flowchart,நுட்பம்  பாய்வு விளக்கப்படம்
Teleconferencing,டெலிகான்ஃபெரன்சிங்
Telenet,டெலனெட்
Teleprinter,டெலிபர்ண்டர்
Teleprocessing  Network,டெலிப்ரோசெசிங்  வலைப்பின்னல்
Telescreen,தொலைநோக்கி
Teletext,டெலிடெக்ஸ்ட்
Teletext service,டெலிடெக்ஸ்ட் சேவை
Teletype code,டெலிடைப் குறியீடு
Teletype writer,டெலிடைப் எழுத்தாளர்
Tens complement,பத்து நிரப்பு
Terminal,முனையத்தில்
Terminal area,முனைய பகுதி
Terminal cluster,முனைய கிளஸ்டர்
Terminal  Component,முனையத்தில்  கூறு
Terminal  Configuration  Facility,முனையத்தில்  உள்ளமைவு  வசதி
Terminal controller,முனைய கட்டுப்படுத்தி
Terminal cursor,முனைய கர்சர்
Terminal edit  Operation,முனைய திருத்து  செயல்பாடு
Terminal entry,முனைய நுழைவு
Terminal Equipment,முனையத்தில் உபகரணங்கள்
Terminal  Installation,முனையத்தில்  நிறுவல்
Terminal interchange,முனைய பரிமாற்றம்
Terminal job,முனைய வேலை
Terminal mode,முனைய முறை
Terminal monitor  Program,முனைய மானிட்டர்  திட்டம்
Terminal node,முனைய முனை
Terminal port,முனைய துறைமுகம்
Terminal repeater,முனைய ரிப்பீட்டர்
Terminal room,முனைய அறை
Terminal session,முனைய அமர்வு
Terminal symbol,முனைய சின்னம்
Terminal unit,முனைய அலகு
Terminal user,முனைய பயனர்
Termination,முடித்தல்
Terminator/  Initiator,டெர்மினேட்டர்/  துவக்கி
Terminology bank,சொற்களஞ்சியம் வங்கி
Term language,கால மொழி
Ternary code,மும்மை குறியீடு
Ternary logic,மும்மை தர்க்கம்
Ternary selector  Gate,மும்மை தேர்வாளர்  வாயில்
Ternary threshold  Gate,மும்மை வாசல்  வாயில்
Test and set,சோதனை மற்றும் அமைக்கவும்
Test bed,சோதனை படுக்கை
Test data generator,தரவு ஜெனரேட்டரை சோதிக்கவும்
Testing,சோதனை
Test numeric,சோதனை எண்
Test program,சோதனை திட்டம்
Test routine,சோதனை வழக்கமான
Test run,சோதனை ஓட்டம்
Text display  Instruction,உரை காட்சி  வழிமுறைகள்
Text editor,உரை ஆசிரியர்
Text formatter,உரை வடிவ
Text function,உரை செயல்பாடு
Text processing,உரை செயலாக்கம்
Text section,உரை பிரிவு
Text segment,உரை பிரிவு
Text string  Correction,உரை சரம்  திருத்தம்
Text string search,உரை சரம் தேடல்
T-flipflop,டி-ஃப்ளிப்ஃப்ளோப்
T gate ( ternary  Selector gate),டி கேட் (மும்மை  தேர்வுக்குழு வாயில்)
Theorem of games,விளையாட்டுகளின் தேற்றம்
Theorem of types,வகைகளின் தேற்றம்
Theorem proving,தேற்றம் நிரூபித்தல்
Thermal light,வெப்ப ஒளி
Thermal paper,வெப்ப காகிதம்
Thermal printer,வெப்ப அச்சுப்பொறி
Thermal transfer  Printer,வெப்ப பரிமாற்றம்  அச்சுப்பொறி
Thick film,அடர்த்தியான படம்
Thick film memory,தடிமனான பட நினைவகம்
Thin film,மெல்லிய படலம்
Thin film memory,மெல்லிய திரைப்பட நினைவகம்
Thin window  Display,மெல்லிய சாளரம்  காட்சி
Third generation  Computer,மூன்றாம் தலைமுறை  கணினி
Threaded list,திரிக்கப்பட்ட பட்டியல்
Threaded tree,திரிக்கப்பட்ட மரம்
Threading,த்ரெட்டிங்
Three address  Instruction,மூன்று முகவரி  வழிமுறைகள்
Three dimensional  Array,முப்பரிமாண  வரிசை
Three state buffer,மூன்று மாநில இடையக
Three state output,மூன்று மாநில வெளியீடு
Three way  Handshake,மூன்று வாழி  ஹேண்ட்ஷேக்
Threshold element,வாசல் உறுப்பு
Threshold gate,வாசல் வாயில்
Thue system,Thue அமைப்பு
Tightly coupled,இறுக்கமாக இணைக்கப்பட்ட
Time complexity,நேர சிக்கலானது
Time delay circuit,நேர தாமத சுற்று
Time division,நேர பிரிவு
Time division  Switch,நேர பிரிவு  சொடுக்கி
Time domain,நேர டொமைன்
Time frame,கால அளவு
Time level,நேர நிலை
Time of day clock,நாள் கடிகாரத்தின் நேரம்
Timeout,நேரம் முடிந்தது
Time pulse  Distribution,நேர துடிப்பு  விநியோகம்
Time quantization,நேர அளவு
Timer clock,டைமர் கடிகாரம்
Time register  (= Timer),நேர பதிவு  (= டைமர்)
Time response,நேர பதில்
Time scale,கால அளவு
Time sharing,நேர பகிர்வு
Time sharing  System,நேர பகிர்வு  அமைப்பு
Time slicing,நேரம் வெட்டுதல்
Time sampling,நேர மாதிரி
Timing diagram,நேர வரைபடம்
Timing signal,நேர சமிக்ஞை
Tip node,முனை முனை
Toggling speed,மாறும் வேகம்
Token ring,டோக்கன் மோதிரம்
Top down  Development,மேலிருந்து கீழ்  வளர்ச்சி
Top down parsing,மேலே பாகுபடுத்தல்
Total function,மொத்த செயல்பாடு
Totally ordered  Structure,முற்றிலும் உத்தரவிடப்பட்டது  கட்டமைப்பு
Trace debugging,சுவடு பிழைத்திருத்தம்
Trace program,சுவடு திட்டம்
Tracing routine,வழக்கமான தடமறிதல்
Track,டிராக்
Trade secret,வர்த்தக ரகசியம்
Traffic control,போக்குவரத்து கட்டுப்பாடு
Trail divisor,டிரெயில் டிவிசர்
Trailer label,டிரெய்லர் லேபிள்
Trailer record,டிரெய்லர் பதிவு
Train printer,ரயில் அச்சுப்பொறி
Transaction file,பரிவர்த்தனை கோப்பு
Transaction  Processing,பரிவர்த்தனை  செயலாக்கம்
Transborder  Dataflow,டிரான்ஸ்போர்டர்  டேட்டாஃப்ளோ
Transcriptive data,டிரான்ஸ்கிரிப்டிவ் தரவு
Transducer,டிரான்ஸ்யூசர்
Transfer circuit,பரிமாற்ற சுற்று
Transfer operation,பரிமாற்ற செயல்பாடு
Transfer rate,பரிமாற்ற விகிதம்
Transfer time,இடமாற்ற நேரம்
Transfer vector  Technique,பரிமாற்ற திசையன்  நுட்பம்
Transfinite,டிரான்ஸ்ஃபைனைட்
Transformational  Semantics,உருமாறும்  சொற்பொருள்
Transformation  Monoid,மாற்றம்  மோனாய்டு
Transformation  Semigroup,மாற்றம்  அரைகுறையாக
Transform domain,டொமைனை மாற்றவும்
Transient area,நிலையற்ற பகுதி
Transient error,நிலையற்ற பிழை
Transient routine,நிலையற்ற வழக்கம்
Transistor-  Transistor logic,டிரான்சிஸ்டர்-  டிரான்சிஸ்டர் தர்க்கம்
Transition card,மாற்றம் அட்டை
Transitive closure,இடைநிலை மூடல்
Translate duration,காலத்தை மொழிபெயர்க்கவும்
Translation,மொழிபெயர்ப்பு
Translation table,மொழிபெயர்ப்பு அட்டவணை
Translator program,மொழிபெயர்ப்பாளர் திட்டம்
Translator routine,மொழிபெயர்ப்பாளர் வழக்கமான
Translator writing  System,மொழிபெயர்ப்பாளர் எழுத்து  அமைப்பு
Transliteration,மொழிபெயர்ப்பு
Transmission block  Character,பரிமாற்றத் தொகுதி  எழுத்து
Transmission  Channel,பரவும் முறை  சேனல்
Transmission code,பரிமாற்றக் குறியீடு
Transmission  Control character,பரவும் முறை  கட்டுப்பாட்டு தன்மை
Transmission  Deviation,பரவும் முறை  விலகல்
Transmission  Extension,பரவும் முறை  நீட்டிப்பு
Transmission  Facility,பரவும் முறை  வசதி
Transmission  Interface,பரவும் முறை  இடைமுகம்
Transmission  Interruption,பரவும் முறை  குறுக்கீடு
Transmission level,பரிமாற்ற நிலை
Transmission level  Point,பரிமாற்ற நிலை  புள்ளி
Transmission line,ஒலிபரப்பு வரி
Transmission link,பரிமாற்ற இணைப்பு
Transmission loss,பரிமாற்ற இழப்பு
Transmission  Medium,பரவும் முறை  நடுத்தர
Transmission  Objective,பரவும் முறை  குறிக்கோள்
Transmission rate,பரிமாற்ற வீதம்
Transmission  Service,பரவும் முறை  சேவை
Transmission speed,பரிமாற்ற வேகம்
Transmission system code,பரிமாற்ற அமைப்பு குறியீடு
Transmit control  Block,கட்டுப்பாட்டு கட்டுப்பாடு  தொகுதி
Transmit data set,தரவு தொகுப்பை அனுப்பவும்
Transmit flow  Control,ஓட்டம் பரிமாற்றம்  கட்டுப்பாடு
Transmit leg,கால் பரிமாற்றம்
Transmittal mode,டிரான்ஸ்மிட்டல் பயன்முறை
Transmitted   Information,பரவியது  தகவல்
Transmitter,டிரான்ஸ்மிட்டர்
Transmitter  Register,டிரான்ஸ்மிட்டர்  பதிவு
Transmitter start  Code,டிரான்ஸ்மிட்டர் தொடக்க  குறியீடு
Transmultiplexer,டிரான்ஸ்முல்டிப்ளெக்சர்
Transparency  Mode,வெளிப்படைத்தன்மை  பயன்முறை
Transparent data,வெளிப்படையான தரவு
Transparent information,வெளிப்படையான தகவல்
Transparent text  Mode,வெளிப்படையான உரை  பயன்முறை
Transmission,பரவும் முறை
Transponder,டிரான்ஸ்பாண்டர்
Transportable program (= portable program),போக்குவரத்து திட்டம் (= சிறிய நிரல்)
Transport unit,போக்குவரத்து அலகு
Transverse check,குறுக்குவெட்டு சோதனை
Transverse parity  Check,குறுக்கு சமத்துவம்  காசோலை
Transverse  Redundancy  Check,குறுக்குவெட்டு  பணிநீக்கம்  காசோலை
Transverse  Scanning,குறுக்குவெட்டு  ஸ்கேனிங்
Trap,பொறி
Trap door,பொறி கதவு
Trapezium rule,ட்ரெபீசியம் விதி
Trapping,பொறி
Trapping mode,பொறி முறை
Travelling class  Mark,பயண வகுப்பு  குறி
Travelling wave  Tube,பயண அலை  குழாய்
Traversal,பயண
Traverse,தொடரவேண்டும்
Tree,மரம்
Tree automata,மரம் ஆட்டோமேட்டா
Tree form  Language,மர வடிவம்  மொழி
Tree grammar,மரம் இலக்கணம்
Tree language,மர மொழி
Tree network,மர நெட்வொர்க்
Tree search,மர தேடல்
Tree selection sort,மர தேர்வு வரிசை
Tree sort,மரம் வரிசைப்படுத்துதல்
Tree structure,மர அமைப்பு
Tree type decoding  Network,மர வகை டிகோடிங்  வலைப்பின்னல்
Tree walking,மரம் நடைபயிற்சி
Trend,போக்கு
Triad,முக்கோணம்
Trial divisor,சோதனை வகுப்பான்
Trial run,சோதனை ஓட்டம்
Triangular matrix,முக்கோண மேட்ரிக்ஸ்
Triangular  Waveform,முக்கோணம்  அலைவடிவம்
Tributary circuit,துணை நதி சுற்று
Tributary station,துணை நதி நிலையம்
Tridiagonal matrix,ட்ரிடியாகோனல் மேட்ரிக்ஸ்
Trie search,ட்ரை தேடல்
Trigger,தூண்டுதல்
Trigger circuit,தூண்டுதல் சுற்று
Trigger level,தூண்டுதல் நிலை
Trip computer,பயண கணினி
Triple length  Working,மூன்று நீளம்  வேலை
Triple precision,மூன்று துல்லியம்
Triple register,மூன்று பதிவு
Triplet,மும்மடங்கு
Tri state output,முத்தரப்பு மாநில வெளியீடு
Trivial graph,அற்பமான வரைபடம்
Trojan horse,ட்ரோஜன் குதிரை
Trouble location  Problem,சிக்கல் இடம்  பிரச்சனை
Trouble shoot,சிக்கல் சுட
Trouble shooting,பழுது நீக்கும்
Trouble unit,சிக்கல் அலகு
True complement (= radix compement),உண்மையான நிரப்பு (= ரேடிக்ஸ் தொகுப்பு)
Truncate,துண்டிக்கவும்
Truncation,துண்டிப்பு
Truncation error,துண்டிப்பு பிழை
Trunk,டிரங்க்
Trunk circuit,டிரங்க் சர்க்யூட்
Trunk exchange,டிரங்க் பரிமாற்றம்
Trunk group,டிரங்க் குழு
Trunk hunting,தண்டு வேட்டை
Trunk order,டிரங்க் ஆர்டர்
Truth value,உண்மை மதிப்பு
T-type flip-flop,டி-வகை ஃபிளிப்-ஃப்ளாப்
Tumbling,தடுமாறும்
Tuning,ட்யூனிங்
Turing  Computable,டூரிங்  கணக்கிடக்கூடியது
Turing machine,டூரிங் இயந்திரம்
Turnaround  Document,திருப்புமுனை  ஆவணம்
Turnaround   Sequence,திருப்புமுனை  வரிசை
Turnaround time,திருப்புமுனை நேரம்
Turnkey console,ஆயத்த தயாரிப்பு கன்சோல்
Turnkey operation,ஆயத்த தயாரிப்பு செயல்பாடு
Turnkey system,ஆயத்த தயாரிப்பு அமைப்பு
Turtle graphics,ஆமை கிராபிக்ஸ்
Twelve edge (= twelve punch),பன்னிரண்டு விளிம்பு (= பன்னிரண்டு பஞ்ச்)
Twelve punch,பன்னிரண்டு பஞ்ச்
Twin cable,இரட்டை கேபிள்
Twin check,இரட்டை சோதனை
Twisted pair,முறுக்கப்பட்ட ஜோடி
Two address,இரண்டு முகவரி
Two address code,இரண்டு முகவரி குறியீடு
Two address  Instruction,இரண்டு முகவரி  வழிமுறைகள்
Two bit byte,இரண்டு பிட் பைட்
Two channel switch,இரண்டு சேனல் சுவிட்ச்
Two dimensional  Array,இரு பரிமாண  வரிசை
Two dimensional  Memory,இரு பரிமாண  நினைவு
Two dimensional  Selection system,இரு பரிமாண  தேர்வு முறை
Two input adder  (=Half adder),இரண்டு உள்ளீட்டு சேர்க்கை  (= அரை சேர்க்கை)
Two input subtractor (= half subtractor),இரண்டு உள்ளீட்டு கழித்தல் (= அரை கழிப்பான்)
Two level address,இரண்டு நிலை முகவரி
Two level grammar,இரண்டு நிலை இலக்கணம்
Two level memory,இரண்டு நிலை நினைவகம்
Two level  Subroutine,இரண்டு நிலை  சப்ரூட்டீன்
Two norm,இரண்டு விதிமுறை
Two out of five  Code,ஐந்தில் இரண்டு  குறியீடு
Two pass  Assembler,இரண்டு பாஸ்  அசெம்பிளர்
Two plus one  Address,இரண்டு பிளஸ் ஒன்  முகவரி
Two plus one   Address  Instruction,இரண்டு பிளஸ் ஒன்  முகவரி  வழிமுறைகள்
Two's complement,இரண்டு நிரப்பு
Two way alternate  Communication,இரண்டு வழி மாற்று  தொடர்பு
Two way linked list,இரண்டு வழி இணைக்கப்பட்ட பட்டியல்
Two way merge,இரண்டு வழி ஒன்றிணைக்கவும்
Two way  Simultaneous  Communication,இரண்டு வழி  ஒரே நேரத்தில்  தொடர்பு
Two way trunk,இரண்டு வழி தண்டு
Two wire circuit,இரண்டு கம்பி சுற்று
Tymnet,டைம்நெட்
Type,தட்டச்சு செய்க
"Type o(1,2,3)  Language","O (1, 2, 3) வகை  மொழி"
Type declaration,அறிவிப்பு வகை
Type face,முகத்தைத் தட்டச்சு செய்க
Type font,எழுத்துரு வகை
Type head,தலை தட்டச்சு செய்க
Type out key  Respond,வெளியே விசையைத் தட்டச்சு செய்க  பதிலளிக்கவும்
Type over,ஓவர் தட்டச்சு செய்க
Type wheel,வகை சக்கரம்
Typewriter  Terminal,தட்டச்சுப்பொறி  முனையத்தில்
Ultra fiche,அல்ட்ரா ஃபிச்
Ultraviolet erasing,புற ஊதா அழிக்கிறது
U-mode record,யு-பயன்முறை பதிவு
Unallowable digit,அனுமதிக்க முடியாத இலக்க
Unallowable code check,அனுமதிக்க முடியாத குறியீடு சோதனை
Unary operation,ஒற்றுமையற்ற செயல்பாடு
Unattended automatic exchange,கவனிக்கப்படாத தானியங்கி பரிமாற்றம்
Unattended mode,கவனிக்கப்படாத பயன்முறை
Unattended  Operation,கவனிக்கப்படாதது  செயல்பாடு
Unattended trail  Printer,கவனிக்கப்படாத பாதை  அச்சுப்பொறி
Unbalanced line,சமநிலையற்ற வரி
Unbalanced merge  Sort,சமநிலையற்ற ஒன்றிணைப்பு  வகைபடுத்து
Unbalanced  Modulater,சமநிலையற்றது  மாடுலேட்டர்
Unbalanced wire  Circuit,சமநிலையற்ற கம்பி  சுற்று
Unblank,Unblank
Unbunding,தடுமாறும்
UNCOL,அன்ஸோல்
Uncommited logic  Array,கூறப்படாத தர்க்கம்  வரிசை
Uncommited   Storage list,Commanted  சேமிப்பக பட்டியல்
Unconditional  Branch  Instruction,நிபந்தனையற்ற  கிளை  வழிமுறைகள்
Unconditional Jump,நிபந்தனையற்ற ஜம்ப்
Unconditional  Jump instruction,நிபந்தனையற்ற  ஜம்ப் வழிமுறை
Unconditional  Statement,நிபந்தனையற்ற  அறிக்கை
Unconditional  Transfer  Instruction,நிபந்தனையற்ற  இடமாற்றம்  வழிமுறைகள்
Undecidable,தீர்மானிக்க முடியாதது
Undefined,வரையறுக்கப்படவில்லை
Undefined record,வரையறுக்கப்படாத பதிவு
Undercode,அண்டர்கோட்
Underflow,கீழ்நோக்கி
Underflow  Characteristic,கீழ்நோக்கி  பண்பு
Underflow  Condition,கீழ்நோக்கி  நிலை
Underflow  Exeption,கீழ்நோக்கி  வெளியேற்றம்
Underlying carrier,அடிப்படை கேரியர்
Underpunch,குறைத்து மதிப்பிடவும்
Underrun,அண்டர்ரன்
Underscore,அடிக்கோடிட்டுக் காட்டுங்கள்
Underscore  Character,அடிக்கோடிட்டுக் காட்டுங்கள்  எழுத்து
Undetected error,கண்டறியப்படாத பிழை
Undetected error  Rate,கண்டறியப்படாத பிழை  விகிதம்
Undirected graph,திசைதிருப்பப்படாத வரைபடம்
Unformatted disk,முறையற்ற வட்டு
Unformatted  Display,முறையற்றது  காட்சி
Unformatted  Record,முறையற்றது  பதிவு
Uniformly  Accessible  Storage,ஒரே மாதிரியாக  அணுகக்கூடியது  சேமிப்பு
Unigauge design,UNIGAUGE வடிவமைப்பு
Unilaterally  Connected graph,ஒருதலைப்பட்சமாக  இணைக்கப்பட்ட வரைபடம்
Unilateral synchronization system,ஒருதலைப்பட்ச ஒத்திசைவு அமைப்பு
Union catalogue,யூனியன் பட்டியல்
Unipolar signal,யூனிபோலார் சிக்னல்
Uniprocessing,UNIPROCESSING
Uniquely  Decodable,தனித்துவமாக  டிகோடபிள்
Unit address,அலகு முகவரி
Unitary code,ஒற்றையாட்சி குறியீடு
Unitary semiring,ஒற்றையாட்சி செமரிங்
Unit back space  Character,அலகு பின் இடம்  எழுத்து
Unit diagnosis,அலகு நோயறிதல்
Unit element,பிரிவு உறுப்பு
Uniterm,UNITERM
Unit interval,அலகு இடைவெளி
Unit record,பிரிவு பதிவு
Unit record device,அலகு பதிவு சாதனம்
Unit separator  Character,அலகு பிரிப்பான்  எழுத்து
Unit string,அலகு சரம்
Unit testing,அலகு சோதனை
Universal access,உலகளாவிய அணுகல்
Universal asynchronous receiver  Transmitter,உலகளாவிய ஒத்திசைவற்ற ரிசீவர்  டிரான்ஸ்மிட்டர்
Universal button box,யுனிவர்சல் பொத்தான் பெட்டி
Universal character set,யுனிவர்சல் கேரக்டர் செட்
Universal controller,யுனிவர்சல் கன்ட்ரோலர்
Universal flip-flop,யுனிவர்சல் ஃபிளிப்-ஃப்ளாப்
Universal instruction set,உலகளாவிய அறிவுறுத்தல் தொகுப்பு
Universal interconnecting device,யுனிவர்சல் இன்டர்கனெக்டிங் சாதனம்
Universal operation,உலகளாவிய செயல்பாடு
Universal quantifier,உலகளாவிய அளவு
Universal service concept,உலகளாவிய சேவை கருத்து
Universal synchronous receiver transmitter,உலகளாவிய ஒத்திசைவு ரிசீவர் டிரான்ஸ்மிட்டர்
Universal turing machine,யுனிவர்சல் டூரிங் இயந்திரம்
Unlock,திறக்க
Unmodified instruction,மாற்றப்படாத அறிவுறுத்தல்
Unordered tree,வரிசைப்படுத்தப்படாத மரம்
Unpacked decimal,தொகுக்கப்படாத தசம
Unpacking,திறத்தல்
Unprotected  Dynamic storage,பாதுகாப்பற்ற  மாறும் சேமிப்பு
Unprotected field,பாதுகாப்பற்ற புலம்
Unrecoverable  Error,மீட்டெடுக்க முடியாதது  பிழை
Unsolvable,தீர்க்க முடியாதது
Unstratified  Language,இடைவிடாத  மொழி
Unsuccessful call,தோல்வியுற்ற அழைப்பு
Unused time,பயன்படுத்தப்படாத நேரம்
Update cursor,கர்சரைப் புதுப்பிக்கவும்
Updated file,புதுப்பிக்கப்பட்ட கோப்பு
Updating,புதுப்பித்தல்
Up-down control  Line,மேல்-கீழ் கட்டுப்பாடு  வரி
Up- down counter,மேல்-கீழே கவுண்டர்
Upper cartate,மேல் கார்ட்டேட்
