Telugu,Bengali
ద్వితీయ కీ,মাধ্যমিক কী
ద్వితీయ తార్కిక  యూనిట్ కీ,মাধ্যমিক যৌক্তিক  ইউনিট কী
సెకండరీ మెమరీ,মাধ্যমিক স্মৃতি
ద్వితీయ స్టేషన్,মাধ্যমিক স্টেশন
ద్వితీయ నిల్వ,মাধ্যমিক স্টোরেজ
సెకండరీ స్టోర్,মাধ্যমিক দোকান
రెండవ కంప్యూటర్  వయస్సు,দ্বিতীয় কম্পিউটার  বয়স
రెండవ తరం  కంప్యూటర్,দ্বিতীয় প্রজন্মের  কম্পিউটার
రెండవ స్థాయి  చిరునామా,দ্বিতীয় স্তর  সম্বোধন
రెండవ మూలం,দ্বিতীয় উৎস
సెక్షనల్ సెంటర్,বিভাগীয় কেন্দ্র
విభాగం శీర్షిక,বিভাগ শিরোনাম
విభాగం పేరు,বিভাগের নাম
విభాగం సంఖ్య,বিভাগ নম্বর
విభాగం వచనం,বিভাগ পাঠ্য
భద్రత,সুরক্ষা
భద్రత  ధృవీకరణ,সুরক্ষা  শংসাপত্র
ప్రాంతాన్ని వెతకండి,অঞ্চল সন্ধান করুন
కీని వెతకండి,কী সন্ধান করুন
సమయం వెతకండి,সময় নেওয়া
సెగ్మెంట్ మార్క్,বিভাগ চিহ্ন
సెగ్మెంట్ సంఖ్య,বিভাগ নম্বর
సిగ్నల్ స్వాధీనం,সিগন্যাল জব্দ
ఎంచుకోండి,নির্বাচন করুন
ఎంపిక తనిఖీ,নির্বাচন চেক
ఎంపిక నిష్పత్తి,নির্বাচন অনুপাত
ఎంపిక-పునరుద్ధరణ విధానం,নির্বাচন-প্রতিস্থাপন পদ্ধতির
ఎంపిక సిగ్నల్,নির্বাচন সংকেত
ఎంపిక క్రమబద్ధీకరణ,নির্বাচন বাছাই
ఎంపిక సమయం,নির্বাচনের সময়
సెలెక్టివ్ అసెంబ్లీ,নির্বাচনী সমাবেশ
సెలెక్టివ్ కాలింగ్,নির্বাচনী কলিং
సెలెక్టివ్ కాంబినర్,নির্বাচনী কম্বিনার
సెలెక్టివ్ డంప్,নির্বাচনী ডাম্প
సెలెక్టివ్ ఎరేస్,নির্বাচনী মুছুন
సెలెక్టివ్ ఫేడింగ్,নির্বাচনী বিবর্ণ
సెలెక్టివ్ ఇండెక్స్,নির্বাচনী সূচক
సెలెక్టివ్ లిస్టింగ్,নির্বাচনী তালিকা
సెలెక్టివ్ రింగింగ్,নির্বাচনী বাজানো
సెలెక్టివ్ ట్రేస్,নির্বাচনী ট্রেস
పంక్తిని ఎంచుకోండి,লাইন নির্বাচন করুন
సెలెక్టర్,নির্বাচক
సెలెక్టర్ ఛానెల్,নির্বাচক চ্যানেল
సెలెక్టర్ మోడ్,নির্বাচক মোড
సెలెక్టర్ పెన్,নির্বাচক কলম
స్వీయ-అనుకూల  కంప్యూటర్,স্ব-অভিযোজন  কম্পিউটার
స్వీయ-అనుకూల  ప్రక్రియ,স্ব-অভিযোজন  প্রক্রিয়া
స్వీయ-అనుకూల  ప్రోగ్రామ్,স্ব-অভিযোজন  কার্যক্রম
స్వీయ తనిఖీ కోడ్,স্ব চেকিং কোড
స్వీయ తనిఖీ  సంఖ్య,স্ব-চেকিং  সংখ্যা
స్వీయ పరిహారం  కంప్యూటర్,স্ব-সংকলন  কম্পিউটার
స్వీయ-పూర్తి కోడ్,স্ব-পরিপূরক কোড
స్వీయ నిర్వచించడం,স্ব সংজ্ঞা
స్వీయ నిర్వచించడం  డీలిమిటర్,স্ব সংজ্ঞা  ডিলিমিটার
స్వీయ నిర్వచించే పదం,স্ব -সংজ্ঞা শব্দ
సెల్ఫ్ డిమార్కింగ్  కోడ్,স্ব ডিমার্কিং  কোড
స్వీయ-ద్వంద్వ,স্ব-দ্বৈত
స్వీయ విస్తరణ,স্ব প্রসারিত
స్వంతగా నేర్చుకొనుట,আত্মশিক্ষা
స్వీయ అభ్యాస ప్రక్రియ,স্ব শেখার প্রক্রিয়া
స్వీయ పర్యవేక్షణ  వ్యవస్థ,স্ব পর্যবেক্ষণ  পদ্ধতি
స్వీయ ఆర్గనైజింగ్  కంప్యూటర్,স্ব -সংগঠিত  কম্পিউটার
స్వీయ ఆర్గనైజింగ్  ప్రోగ్రామ్,স্ব -সংগঠিত  কার্যক্রম
స్వీయ ఆర్గనైజింగ్  వ్యవస్థ,স্ব -সংগঠিত  পদ্ধতি
స్వీయ సూచన జాబితా,স্ব স্বীকৃতি তালিকা
స్వీయ బంధువు  చిరునామా,স্বজন আত্মীয়  ঠিকানা
స్వీయ బంధువు  చిరునామా,স্বজন আত্মীয়  সম্বোধন
స్వీయ-సంబంధం  ప్రోగ్రామ్,স্ব-রিলোকেট  কার্যক্রম
స్వీయ-పున est ప్రారంభం లూప్ (= స్వీయ పునరుద్ధరణ లూప్),স্ব-রিসেটিং লুপ (= স্ব পুনরুদ্ধার লুপ)
స్వీయ పునరుద్ధరించే లూప్,স্ব-পুনরুদ্ধার লুপ
సెమాంటిక్ మ్యాట్రిక్స్,শব্দার্থক ম্যাট্রিক্স
సెమాంటిక్ నెట్‌వర్క్,শব্দার্থক নেটওয়ার্ক
సెమాంటిక్స్,শব্দার্থবিজ্ঞান
సెమీకండక్టర్  లేజర్,অর্ধপরিবাহী  লেজার
సెమీ కండక్టర్  మెమరీ,আধা-কন্ডাক্টর  স্মৃতি
సెమీ గ్రూప్,আধা-গোষ্ঠী
సెమీ-రింగ్,আধা-রিং
సెమీ-త్యూ సిస్టమ్,আধা-ইঁদুর সিস্টেম
పంపినవారి-రిసీవర్  టెర్మినల్,প্রেরক-রিসিভার  টার্মিনাল
పంపండి-మాత్రమే సేవ,কেবলমাত্র পরিষেবা প্রেরণ
సెన్స్,ইন্দ্রিয়
సెన్స్ యాంప్లిఫైయర్,ইন্দ্রিয় পরিবর্ধক
సెన్స్ లైట్,ইন্দ্রিয় আলো
సెన్స్ స్విచ్,সেন্স সুইচ
సెన్స్ వైండింగ్,বোধ বাতাস
సెన్సింగ్ ఎలిమెంట్,সেন্সিং উপাদান
సెన్సింగ్ సిగ్నల్,সেন্সিং সিগন্যাল
సెన్సింగ్ స్టేషన్,সেন্সিং স্টেশন
నమోదు చేయు పరికరము,সেন্সর
సెన్సార్ ఆధారిత,সেন্সর ভিত্তিক
సెన్సార్ ఆధారిత కంప్యూటర్,সেন্সর ভিত্তিক কম্পিউটার
సెన్సార్ ఆధారిత  వ్యవస్థ,সেন্সর ভিত্তিক  পদ্ধতি
సెన్స్టివిటీ విశ్లేషణ,সেন্টিভিটি বিশ্লেষণ
వాక్యం,বাক্য
వాక్య కీ,বাক্য কী
వాక్య చిహ్నం,বাক্য প্রতীক
సెంటెన్షియల్ ఫారం,সেন্টিয়াল ফর্ম
సెంటినెల్ (= జెండా),সেন্টিনেল (= পতাকা)
సెపరేటర్,বিভাজক
సెప్టెనరీ సంఖ్య,সেপ্টেনারি নম্বর
సెప్టెట్,সেপটেট
సీక్వెన్స్,ক্রম
సీక్వెన్స్ చెక్,সিকোয়েন্স চেক
సీక్వెన్స్ చెకింగ్  దినచర్య,সিকোয়েন্স চেকিং  রুটিন
సీక్వెన్స్  కంప్యూటర్,ক্রম  কম্পিউটার
సీక్వెన్స్ కంట్రోల్  రిజిస్టర్,সিকোয়েন্স নিয়ন্ত্রণ  নিবন্ধন
సీక్వెన్స్ కంట్రోల్  టేప్,সিকোয়েন্স নিয়ন্ত্রণ  টেপ
సీక్వెన్స్ కౌంటర్,সিকোয়েন্স কাউন্টার
సీక్వెన్స్ లోపం,সিকোয়েন্স ত্রুটি
సీక్వెన్స్  జనరేటర్,ক্রম  জেনারেটর
సీక్వెన్స్ మానిటర్,সিকোয়েন্স মনিটর
సీక్వెన్స్ ప్యాకింగ్,সিকোয়েন্স প্যাকিং
సీక్వెన్సర్,সিকোয়েন্সার
సీక్వెన్స్ రిజిస్టర్,সিকোয়েন্স রেজিস্টার
సీక్వెన్స్ సింబల్,ক্রম প্রতীক
సీక్వెన్స్ టైమర్,সিকোয়েন্স টাইমার
సీక్వెన్సింగ్,সিকোয়েন্সিং
సీక్వెన్సింగ్  ప్రమాణం,সিকোয়েন্সিং  মানদণ্ড
సీక్వెన్సింగ్ కీ,সিকোয়েন্সিং কী
సీక్వెన్సీ,সিকোয়েন্সি
సీక్వెన్షియల్ యాక్సెస్,অনুক্রমিক অ্যাক্সেস
సీక్వెన్షియల్ యాక్సెస్  విధానం,অনুক্রমিক অ্যাক্সেস  পদ্ধতি
సీక్వెన్షియల్ యాక్సెస్  నిల్వ,অনুক্রমিক অ্যাক্সেস  স্টোরেজ
సీక్వెన్షియల్  అల్గోరిథం,অনুক্রমিক  অ্যালগরিদম
సీక్వెన్షియల్ బ్యాచ్  ప్రాసెసింగ్,সিক্যুয়াল ব্যাচ  প্রক্রিয়াজাতকরণ
సీక్వెన్షియల్ సర్క్యూట్,সিক্যুয়াল সার্কিট
సీక్వెన్షియల్  కొల్లాటింగ్,অনুক্রমিক  কোলেটিং
సీక్వెన్షియల్  కంప్యూటర్,অনুক্রমিক  কম্পিউটার
సీక్వెన్షియల్ డేటా సెట్,ক্রমিক ডেটা সেট
సీక్వెన్షియల్ ఫైల్,সিক্যুয়াল ফাইল
సీక్వెన్షియల్ ఫైల్  సంస్థ,সিক্যুয়াল ফাইল  সংগঠন
సీక్వెన్షియల్  ఫంక్షన్,অনুক্রমিক  ফাংশন
సీక్వెన్షియల్ లాజిక్  మూలకం,অনুক্রমিক যুক্তি  উপাদান
సీక్వెన్షియల్  యంత్రం,অনুক্রমিক  মেশিন
సీక్వెన్షియల్  ఆపరేషన్,অনুক্রমিক  অপারেশন
సీక్వెన్షియల్  సంస్థ,অনুক্রমিক  সংগঠন
సీక్వెన్షియల్ ప్రాసెస్,অনুক্রমিক প্রক্রিয়া
సీక్వెన్షియల్  ప్రాసెసింగ్,অনুক্রমিক  প্রক্রিয়াজাতকরণ
సీక్వెన్షియల్ క్యూ,ক্রমিক সারি
సీక్వెన్షియల్ రీడింగ్,অনুক্রমিক পড়া
సీక్వెన్షియల్  షెడ్యూలింగ్  వ్యవస్థ,অনুক্রমিক  সময়সূচী  পদ্ধতি
సీక్వెన్షియల్ సెర్చ్  అల్గోరిథం,অনুক্রমিক অনুসন্ধান  অ্যালগরিদম
సీక్వెన్షియల్  ట్రాన్స్‌డ్యూసెర్,অনুক্রমিক  ট্রান্সডুসার
సీరియల్ యాక్సెస్,সিরিয়াল অ্যাক্সেস
సీరియల్ యాక్సెస్  మెమరీ,সিরিয়াল অ্যাক্সেস  স্মৃতি
సీరియల్-యాక్సెస్  నిల్వ,সিরিয়াল-অ্যাক্সেস  স্টোরেজ
సీరియల్ యాడర్,সিরিয়াল অ্যাডার
సీరియల్ అదనంగా,সিরিয়াল সংযোজন
సీరియల్ బిట్  ప్రసార,সিরিয়াল বিট  সংক্রমণ
సీరియల్-బై-బిట్,সিরিয়াল বাই বিট
సీరియల్ కంప్యూటర్,সিরিয়াল কম্পিউটার
సీరియల్ డేటా,সিরিয়াল ডেটা
సీరియల్ డేటా  నియంత్రిక,সিরিয়াল ডেটা  নিয়ামক
సీరియల్ ఫైల్,সিরিয়াল ফাইল
సీరియల్ ప్రవాహం,সিরিয়াল প্রবাহ
సీరియల్-ఇన్పుట్-అవుట్పుట్,সিরিয়াল-ইনপুট-আউটপুট
సీరియల్ ఇన్ సీరియల్ అవుట్,সিরিয়াল আউট সিরিয়াল
సీరియల్ ఇంటర్ఫేస్,সিরিয়াল ইন্টারফেস
సీరియల్ ఆపరేషన్,সিরিয়াল অপারেশন
సీరియల్-సమాంతర,সিরিয়াল-সমান্তরাল
సీరియల్ పోర్ట్,সিরিয়াল পোর্ট
సీరియల్ ప్రింటర్,সিরিয়াল প্রিন্টার
సీరియల్ ప్రక్రియ,সিরিয়াল প্রক্রিয়া
సీరియల్ ప్రాసెసింగ్,সিরিয়াল প্রসেসিং
క్రమ  ప్రోగ్రామింగ్,সিরিয়াল  প্রোগ্রামিং
సీరియల్ సార్ట్,সিরিয়াল বাছাই
సీరియల్ స్టోరేజ్,সিরিয়াল স্টোরেজ
సీరియల్ టెర్మినల్,সিরিয়াল টার্মিনাল
సీరియల్-టు-పారలెల్  కన్వర్టర్,সিরিয়াল থেকে সমান্তরাল  রূপান্তরকারী
సీరియల్ బదిలీ,সিরিয়াল স্থানান্তর
సీరియల్ ట్రాన్స్మిషన్,সিরিয়াল সংক্রমণ
సీరియల్ పదం  ఆపరేషన్,সিরিয়াল শব্দ  অপারেশন
సర్వర్,সার্ভার
సేవా బిట్,পরিষেবা বিট
సర్వీస్ బ్యూరో,পরিষেবা ব্যুরো
సేవా సర్క్యూట్,পরিষেবা সার্কিট
సేవా కోడ్,পরিষেবা কোড
సేవ  ఇంజనీరింగ్,পরিষেবা  প্রকৌশল
సేవా ఆర్డర్ పట్టిక,পরিষেবা অর্ডার টেবিল
సేవా కార్యక్రమం,পরিষেবা প্রোগ্রাম
సేవా రేటు,পরিষেবা হার
సేవ కోసం వినతి  అంతరాయం,পরিষেবা অনুরোধ  বাধা
సేవా దినచర్య,পরিষেবা রুটিন
సర్వో మెకానిజం,সার্ভো মেকানিজম
సర్వోమల్టిప్లియర్,সার্ভোমাল্টিপ্লায়ার
సర్వో ఉపరితలం,সার্ভো পৃষ্ঠ
సెషన్ నియంత్రణ,সেশন নিয়ন্ত্রণ
సెషన్ పొర,সেশন স্তর
బీజగణితం సెట్ చేయండి,বীজগণিত সেট করুন
సెట్ బ్రేక్ పాయింట్,ব্রেক পয়েন্ট সেট করুন
వ్యత్యాసాన్ని సెట్ చేయండి,পার্থক্য সেট করুন
సెట్ పాయింట్,চিহ্নিত করা
సెట్ చిహ్నం,প্রতীক সেট
సమయం సెట్ చేస్తుంది,সময় নির্ধারণ
ఏర్పాటు,সেট আপ
రేఖాచిత్రాన్ని సెటప్ చేయండి,ডায়াগ্রাম সেট আপ করুন
ఏడు-బిట్-బైట్,সাত-বিট-বাইট
ఏడు పొరలు  రిఫరెన్స్ మోడల్,সাত-স্তর  উল্লেখিত নমুনা
ఏడు సెగ్మెంట్  ప్రదర్శన,সাত-বিভাগ  প্রদর্শন
తీవ్రత కోడ్,তীব্রতা কোড
సెక్స్‌టెట్,সেক্সটেট
షేడింగ్,শেডিং
షానన్,শ্যানন
షానన్-ఫానో  కోడింగ్,শ্যানন-ফ্যানো  কোডিং
షానన్-హార్ట్లీ  చట్టం,শ্যানন-হার্টলি  আইন
షానన్  రేఖాచిత్రం,শ্যানন এর  চিত্র
షానన్ మోడల్,শ্যাননের মডেল
షానన్ సిద్ధాంతం,শ্যাননের উপপাদ্য
నెట్‌వర్క్ ఆకృతి,রুপিং নেটওয়ার্ক
షేర్డ్ బ్యాచ్ ప్రాంతం,ভাগ করা ব্যাচ অঞ্চল
షేర్డ్ డిస్క్,ভাগ করা ডিস্ক
షేర్డ్ ఫైల్,ভাগ করা ফাইল
షేర్డ్ లాజిక్,ভাগ করা যুক্তি
షేర్డ్ లాజిక్  వ్యవస్థ,ভাগ করা যুক্তি  পদ্ধতি
షేర్డ్ మెమరీ,ভাগ করা মেমরি
భాగస్వామ్య వనరు,ভাগ করা রিসোর্স
భాగస్వామ్య నిల్వ,ভাগ করা স্টোরেজ
షేర్డ్ సిస్టమ్,ভাগ করা সিস্টেম
షేర్డ్ వర్చువల్ ఏరియా,ভাগ করা ভার্চুয়াল অঞ্চল
భాగస్వామ్యం,ভাগ করে নেওয়া
షీట్,শীট
షీట్ ఫీడర్,শীট ফিডার
షెఫర్ స్ట్రోక్,শেফার স্ট্রোক
షెల్ యొక్క పద్ధతి,শেলের পদ্ধতি
షెల్ సార్ట్,শেল বাছাই
మార్పు,শিফট
షిఫ్ట్ అక్షరం,শিফট চরিত্র
షిఫ్ట్ కౌంటర్,শিফট কাউন্টার
మోడెమ్ డౌన్ షిఫ్ట్,শিফট ডাউন মডেম
షిఫ్ట్-ఇన్ అక్షరం,শিফট-ইন চরিত্র
షిఫ్ట్ సూచన,শিফট নির্দেশ
షిఫ్ట్ కీయింగ్,শিফট কীিং
అక్షరాన్ని మార్చండి,শিফট আউট চরিত্র
షిఫ్ట్ పల్స్,শিফট ডাল
షిఫ్ట్ తగ్గించండి  పార్సింగ్,শিফট হ্রাস  পার্সিং
షిఫ్ట్ రిజిస్టర్,স্থানান্তর নিবন্ধন
షూటింగ్ పద్ధతి,শুটিং পদ্ধতি
అంగడి,দোকান
చిన్న బ్లాక్,শর্ট ব্লক
చిన్న కార్డు,শর্ট কার্ড
చిన్న కోడ్ డయలింగ్,শর্ট কোড ডায়ালিং
చిన్న డయలింగ్,সংক্ষিপ্ত ডায়ালিং
చిన్న మార్గం  అల్గోరిథం,সংক্ষিপ্ততম পথ  অ্যালগরিদম
చిన్న సూచన,সংক্ষিপ্ত নির্দেশ
తక్కువ సమయం  షెడ్యూలింగ్,স্বল্প মেয়াদ  সময়সূচী
స్వల్పకాలిక నిల్వ,স্বল্পমেয়াদী স্টোরেজ
చిన్న పదం,সংক্ষিপ্ত শব্দ
భుజం ట్యాప్,কাঁধের ট্যাপ
షట్ ఆఫ్ సీక్వెన్స్,সিকোয়েন্স বন্ধ করুন
తోబుట్టువు,ভাইবোন
సైడ్ బ్యాండ్,সাইড ব্যান্ড
సైడ్ సర్క్యూట్,সাইড সার্কিট
దుష్ప్రభావాన్ని,পার্শ্ব প্রতিক্রিয়া
సైడ్ లోబ్,সাইড লোব
జల్లెడ సాంకేతికత,সিফটিং কৌশল
దృష్టి తనిఖీ,দর্শন চেক
సిగ్మా భాష,সিগমা ভাষা
సిగ్మా మెమరీ,সিগমা স্মৃতি
సిగ్మా నిల్వ,সিগমা স্টোরেজ
సిగ్మా చెట్టు,সিগমা গাছ
సిగ్మా పదం,সিগমা শব্দ
సైన్,চিহ্ন
సిగ్నల్,সংকেত
సిగ్నల్ కండిషనింగ్,সিগন্যাল কন্ডিশনার
సిగ్నల్ మార్పిడి  పరికరాలు,সংকেত রূপান্তর  সরঞ্জাম
సిగ్నల్ కన్వర్టర్,সংকেত রূপান্তরকারী
సిగ్నల్ దూరం,সংকেত দূরত্ব
సిగ్నల్ డిస్ట్రిబ్యూటర్,সিগন্যাল ডিস্ট্রিবিউটর
సిగ్నల్ ఎలిమెంట్,সংকেত উপাদান
సిగ్నల్ ఎనేబుల్,সংকেত সক্ষম
సిగ్నల్ ఇన్హిబిటింగ్,সংকেত বাধা
సిగ్నల్ స్థాయి,সংকেত স্তর
సిగ్నలింగ్ రేటు,সংকেত হার
సిగ్నల్ ఆపరేషన్,সংকেত অপারেশন
సిగ్నల్ ప్రాసెసింగ్,সংকেত প্রক্রিয়াজাতকরণ
సిగ్నల్ ప్రాసెసర్,সিগন্যাল প্রসেসর
సిగ్నల్ నిష్పత్తి,সংকেত অনুপাত
సిగ్నల్  పునరుత్పత్తి,সংকেত  পুনর্জন্ম
సిగ్నల్  ప్రామాణీకరణ,সংকেত  মানীকরণ
సిగ్నల్ బలం,সংকেত শক্তি
శబ్దానికి సిగ్నల్  నిష్పత్తి,শব্দ সংকেত  অনুপাত
సిగ్నల్ బదిలీ  పాయింట్,সংকেত স্থানান্তর  পয়েন্ট
సిగ్నల్  పరివర్తన,সংকেত  রূপান্তর
సంతకం విశ్లేషణ,স্বাক্ষর বিশ্লেষণ
సంతకం పరీక్ష,স্বাক্ষর পরীক্ষা
సైన్ బిట్,বিট সাইন
సైన్ క్యారెక్టర్,সাইন চরিত্র
సైన్ కండిషన్,সাইন শর্ত
సంతకం అంకె,সাইন ডিজিট
సంతకం చేసిన బైనరీ,স্বাক্ষরিত বাইনারি
సంతకం చేసిన ఫీల్డ్,স্বাক্ষরিত ক্ষেত্র
సంతకం చేసిన పరిమాణం  ప్రాతినిథ్యం,স্বাক্ষরিত মাত্রা  প্রতিনিধিত্ব
సంతకం చేసిన ప్యాకెట్  దశాంశం,স্বাক্ষরিত প্যাকেট  দশমিক
ముఖ్యమైన అంకె,উল্লেখযোগ্য অঙ্ক
ముఖ్యమైన అంకె  అంకగణితం,উল্লেখযোগ্য অঙ্ক  পাটিগণিত
ముఖ్యమైన సంఖ్య,গুরুত্বপূর্ণ ব্যক্তিত্ব
ముఖ్యమైన విరామం,উল্লেখযোগ্য ব্যবধান
సంకేత పరిమాణం,সাইন মাত্রা
సైన్ స్థానం,সাইন পজিশন
సిలికాన్ చిప్,সিলিকন চিপ
సిలికాన్ గేట్,সিলিকন গেট
ఇలాంటి చెట్లు,অনুরূপ গাছ
సాధారణ బఫరింగ్,সাধারণ বাফারিং
సాధారణ పరిస్థితి,সহজ অবস্থা
సాధారణ సూచన,সহজ নির্দেশ
సాధారణ సూచన  బహుళ డేటా,সহজ নির্দেশ  একাধিক ডেটা
సాధారణ పరామితి,সাধারণ প্যারামিটার
సాధారణ సమానత్వం  తనిఖీ,সাধারণ সমতা  পরীক্ষা করুন
సింప్లెక్స్ ఛానల్,সিম্প্লেক্স চ্যানেল
సింప్లెక్స్ సర్క్యూట్,সিমপ্লেক্স সার্কিট
సింప్లెక్స్ కోడ్,সিম্প্লেক্স কোড
సింప్లెక్స్  కమ్యూనికేషన్,সিম্প্লেক্স  যোগাযোগ
సింప్లెక్స్ పద్ధతి,সিম্প্লেক্স পদ্ধতি
సింప్లెక్స్ సిస్టమ్,সিম্প্লেক্স সিস্টেম
సింప్లెక్స్  ప్రసార,সিম্প্লেক্স  সংক্রমণ
సిమ్‌స్క్రిప్ట్,সিমস্ক্রিপ্ট
అనుకరణ  భాష,সিমুলেশন  ভাষা
సిమ్యులేటర్,সিমুলেটর
ఏకకాలంలో  యాక్సెస్,যুগপত  অ্যাক্সেস
ఏకకాలంలో  కంప్యూటర్,যুগপত  কম্পিউটার
ఏకకాల ఇన్పుట్  అవుట్పుట్,একযোগে ইনপুট  আউটপুট
ఏకకాలంలో  ఆపరేషన్,যুগপত  অপারেশন
ఏకకాలంలో  ప్రాసెసింగ్,যুগপত  প্রক্রিয়াজাতকরণ
ఏకకాలంలో  ప్రసార,যুগপত  সংক্রমণ
ఒకే చిరునామా,একক ঠিকানা
ఒకే చిరునామా  కోడ్,একক ঠিকানা  কোড
ఒకే చిరునామా  సూచన,একক ঠিকানা  নির্দেশ
ఒకే చిరునామా  సందేశం,একক ঠিকানা  বার্তা
సింగిల్ అసైన్‌మెంట్  భాష,একক অ্যাসাইনমেন্ট  ভাষা
సింగిల్ బఫరింగ్,একক বাফারিং
సింగిల్ సర్క్యూట్,একক সার্কিট
సింగిల్ సైకిల్ కీ,একক চক্র কী
సింగిల్ డొమైన్  నెట్‌వర్క్,একক ডোমেন  অন্তর্জাল
ఒకే లోపం,একক ত্রুটি
సింగిల్ ఫ్రీక్వెన్సీ  సిగ్నలింగ్,একক ফ্রিকোয়েন্সি  সংকেত
ఒకే సూచన  బహుళ డేటా,একক নির্দেশ  একাধিক ডেটা
ఒకే పొడవు  పని,একক দৈর্ঘ্য  কাজ
ఒకే కార్యాలయం  మార్పిడి,একক অফিস  বিনিময়
సింగిల్ ఒపెరాండ్  చిరునామా,একক অপারেন্ড  সম্বোধন
సింగిల్ ఒపెరాండ్  సూచన,একক অপারেন্ড  নির্দেশ
ఒకే ఆపరేషన్,একক অপারেশন
సింగిల్ పాస్  ప్రోగ్రామ్,একক পাস  কার্যক্রম
సింగిల్ పాయింట్  గ్రౌండ్,একক বিন্দু  গ্রাউন্ড
ఒకే ఖచ్చితత్వం,একক নির্ভুলতা
సింగిల్ సెటప్,একক সেট আপ
సింగిల్ షీట్  దాణా,একক শীট  খাওয়ানো
సింగిల్ షాట్ సర్క్యూట్,একক শট সার্কিট
సింగిల్ సైడ్ బ్యాండ్  ప్రసార,একক সাইড ব্যান্ড  সংক্রমণ
ఒకే దశ,একক পদক্ষেপ
ఒకే దశ  ఆపరేషన్,একক পদক্ষেপ  অপারেশন
సింగిల్ థ్రెడింగ్,একক থ্রেডিং
ఒకే నిలువు కీ,একক উল্লম্ব কী
సింగిల్ లింక్డ్ లిస్ట్,এককভাবে লিঙ্কযুক্ত তালিকা
సింక్ కరెంట్,ডুবিয়ে বর্তমান
మునిగిపోతున్న సాంకేతికత,ডুবে যাওয়া কৌশল
ఒకే పొడవు  పని,একক দৈর্ঘ্য  কাজ
ఆరు బిట్ బైట్,ছয় বিট বাইট
ఆరు అంకెల అనువాదం,ছয় অঙ্কের অনুবাদ
సైజింగ్,আকার
అస్థిపంజర కోడ్,কঙ্কাল কোড
వక్ర పాత్ర,স্কিউ চরিত্র
వక్రీకృత ఓవర్లోడ్,স্কিউ ওভারলোড
వక్రీకృత చెట్టు  (= అసమతుల్య  చెట్టు),স্কিউড গাছ  (= ভারসাম্যহীন  গাছ)
వక్రీకృత వైఫల్యం,স্কিউ ব্যর্থতা
దాటవేయి,এড়িয়ে যান
కోడ్ దాటవేయండి,কোড এড়িয়ে যান
జెండాను దాటవేయండి,পতাকা এড়িয়ে যান
సూచనలను దాటవేయండి,নির্দেশ এড়িয়ে যান
కీని దాటవేయి,কী এড়িয়ে যান
దాటవేయడం,স্কিপিং
సీక్వెన్షియల్ దాటవేయి  యాక్సెస్ పద్ధతి,ক্রমিক এড়িয়ে যান  অ্যাক্সেস পদ্ধতি
స్లాక్ బైట్,স্ল্যাক বাইট
బానిస కంప్యూటర్,স্লেভ কম্পিউটার
బానిస యంత్రం,স্লেভ মেশিন
బానిస మోడ్,স্লেভ মোড
బానిస స్టేషన్,স্লেভ স্টেশন
బానిస గొట్టం,স্লেভ টিউব
స్లీవ్ రేట్,স্লিউ রেট
స్లైస్,স্লাইস
స్లైస్ ఆర్కిటెక్చర్,স্লাইস আর্কিটেকচার
స్లైసర్,স্লিকার
స్లైసింగ్,কাটা
వాలు ఈక్వలైజర్,Ope ালু সমতা
స్లాట్,স্লট
స్లాట్ యాంటెన్నా,স্লট অ্যান্টেনা
స్లాట్ రీడర్,স্লট রিডার
నెమ్మదిగా మరణం,ধীর মৃত্যু
నెమ్మదిగా నిల్వ,ধীর স্টোরেজ
నెమ్మదిగా సమయ స్కేల్,ধীর সময় স্কেল
చిన్న స్థాయి  అనుసంధానం,ছোট স্কেল  মিশ্রণ
స్మార్ట్ యంత్రాలు,স্মার্ট মেশিন
స్మార్ట్ టెర్మినల్,স্মার্ট টার্মিনাল
S- మోడ్ రికార్డ్,এস-মোড রেকর্ড
పొగ పరీక్ష,ধোঁয়া পরীক্ষা
సున్నితమైన డేటా,স্মুথড ডেটা
సున్నితంగా,স্মুথিং
స్మడ్జ్,ধাক্কা
స్నాప్ షాట్,স্ন্যাপ শট
స్నాప్‌షాట్ డీబగ్,স্ন্যাপশট ডিবাগ
స్నాప్‌షాట్ డంప్,স্ন্যাপশট ডাম্প
స్నాప్‌షాట్  ప్రోగ్రామ్,স্ন্যাপশট  কার্যক্রম
స్నీక్ కరెంట్,স্রোত স্রোত
స్నిఫింగ్,স্নিফিং
స్నోబోల్,স্নোবোল
సాకెట్,সকেট
సాఫ్ట్ కాపీ,সফট কপি
మృదువైన లోపం  (= తాత్కాలిక  లోపం),নরম ত্রুটি  (= ক্ষণস্থায়ী  ত্রুটি)
మృదువైన కీబోర్డ్,নরম কীবোর্ড
మృదువైన రంగం,নরম খাত
మృదువైన సెక్టార్ డిస్క్,নরম সেক্টরড ডিস্ক
మృదువైన సెక్టార్ డిస్క్  వ్యవస్థ,নরম সেক্টরড ডিস্ক  পদ্ধতি
మృదువైన రంగం  ఫార్మేటింగ్,নরম খাত  গঠন
మృదువైన సాఫ్ట్‌వేర్,নরম সফ্টওয়্যার
సాఫ్ట్‌వేర్,সফটওয়্যার
సాఫ్ట్‌వేర్  అనుకూలంగా,সফটওয়্যার  উপযুক্ত
