English,Gujarati
Supervisor state,અવેક્ષક રાજ્ય
Support chip,આધાર ચિપ
Support program,સહાયક કાર્યક્રમ
Suppression,દમન
Support control  Program,આધાર -નિયંત્રણ  કાર્યક્રમ
Surjection,બળવો
Surveillance  Program,જાદુઈ  કાર્યક્રમ
Suspended,સ્થગિત કરવું
Suspended lock,મોકૂફી
Swap,Swછળવું
Swap allocation  Unit,અદલાબદલી ફાળવણી  એકમ
Swap in,અદલાબદવું
Swaping,સ્ફોટ
Swap out,બહાર કાઢો
Swap set,અદલાબદલી
Switch,બદલવું
Switch cell,સ્વિચ સેલ
Switch character,સ્વિચ સ્વિચ પાત્ર
Switch code,બદલાવ
Switch control  Computer,ફેરબદલ નિયંત્રણ  કોમ્પ્યુટર
Switched line,સ્વિચ લીટી
Switching,ફેરબદલ
Switch indicator,સ્વિચ સૂચક
Switching algebra,બીજગણિત સ્વિચિંગ
Switching  Application,ફેરબદલ  નિયમ
Switching centre,સ્વિચિંગ સેન્ટર
Switching circuit,ફેરબદલ
Switching element,તત્ત્વ
Switching function,ફેરબદલ કાર્ય
Switching network,સ્વિચિંગ નેટવર્ક
Switching pad,સ્વિચિંગ પેડ
Switching  Regulator,ફેરબદલ  નિયમનકાર
Switching speed,સ્વિચિંગ ગતિ
Switching system,ફેરબદલ પદ્ધતિ
Switching theory,સ્વિચ -સિધ્ધાંત
Switching time,સ્વિચ કરવાનો સમય
Switching unit,ફેરબદલ
Switching variable,ચલ બદલવી
Switching wave  Form,સ્વિચિંગ વેવ  ફોર્મ
Switch insertion,સ્વિચ ઇન્સર્શન
Switch instruction,સૂચના સ્વિચ કરો
Switch over,મુકાબલો કરવો
Switch register,ફેરબદલ રજિસ્ટર
Switch room,ફેરબદલ
Switch train,ફેરબદલ ટ્રેન
Syllable hyphen  (Character),સિલેબલ હાઈફન  (પાત્ર)
Sylvester matrix,સિલ્વેસ્ટર મેટ્રિક્સનો મેટ્રિક્સ
Symboint control,સિમ્બેઇન્ટ નિયંત્રણ
Symbol,પ્રતીક
Symbolic address,પ્રતીકાત્મક સરનામું
Symbolic  Addressing,પ્રતીકાત્મક  સંબોધન
Symbolic  Assembler,પ્રતીકાત્મક  ભેગા કરનાર
Symbolic coding,પ્રતીકાત્મક કોડિંગ
Symbolic  Debugging,પ્રતીકાત્મક  ઉઘાડું
Symbolic deck,પ્રતીકાત્મક તૂતક
Symbolic editor,પ્રતીક -સંપાદક
Symbolic  Instruction,પ્રતીકાત્મક  સૂચના
Symbolic I/O  Assignment,પ્રતીકાત્મક I/O  સોંપણી
Symbolic language,પ્રતીકાત્મક ભાષા
Symbolic logic,પ્રતીકાત્મક તર્કશાસ્ત્ર
Symbolic name,પ્રતીકાત્મક નામ
Symbolic notation,પ્રતીકાત્મક સંકેત
Symbolic number,પ્રતીકાત્મક સંખ્યા
Symbolic  Parameter,પ્રતીકાત્મક  પરિમાણ
Symbolic  Placeholder,પ્રતીકાત્મક  પ્લેસહોલ્ડર
Symbolic  Programming,પ્રતીકાત્મક  કાર્યક્રમ
Symbolic program  System,પ્રતીકાત્મક કાર્યક્રમ  પદ્ધતિ
Symbol  Manipulation,પ્રતીક  હેલાકી
Symbol rank,પ્રતીક પદ
Symbol string,પ્રતીક શબ્દમાળા
Symbol table,ચિન્હ કોષ્ટક
Symmetric channel,સપ્રમાણ ચેનલ
Symmetric circuit,સપ્રમાણ સર્કિટ
Symmetric  Difference,સપ્રમાણ  તફાવત
Symmetric  Function,સપ્રમાણ  કાર્ય
Symmetric group,સપ્રમાણ જૂથ
Symmetric list,સપ્રમાણ યાદી
Symmetric list  Processor,સપ્રમાણ યાદી  પ્રોસેસર
Symmetric matrix,સપ્રમાણ મેટ્રિક્સ
Symmetric order  Traversal,સપ્રમાણ હુકમ  Traોંગ
Symmetric  Processor,સપ્રમાણ  પ્રોસેસર
Symmetric relation,સપ્રમાણ સંબંધ
Symmetry group,સમપ્રમાણતા જૂથ
Sync bit,સમન્વય
Sync character,સમન્વય
Synch,સમન્વય
Synchronization,સમકા્યા
Synchronization  Pulse,સમકા્યા  નાડી
Synchronizer,સમકાલીન
Synchronizing pilot,સમન્વય
Synchronizing  Signal,સમકાલીન  સંકેત
Synchronous,સમકાલીન
Synchronous  Circuit,સમકાલીન  સરકીટ
Synchronous  Communication,સમકાલીન  વાતચીત
Synchronous  Computer,સમકાલીન  કોમ્પ્યુટર
Synchronous data  Link,સમન્વય  સંબંધ
Synchronous data  Link control,સમન્વય  કડી નિયંત્રણ
Synchronous data  Network,સમન્વય  નેટવર્ક
Synchronous data  Transfer,સમન્વય  તબદીલી
Synchronous data  Transmission,સમન્વય  ટ્રાન્સમિશન
Synchronous flip  Flop circuit,સમન્વય  ફ્લોપ સર્કિટ
Synchronous line  Control,સમન્વય  નિયંત્રણ
Synchronous  Operation,સમકાલીન  સંચાલન
Synchronous  Satellite,સમકાલીન  ઉપગ્રહ
Synchronous serial  I/O Transfer,સમન્વય  હું/ઓ ટ્રાન્સફર
Synchronous  Transfer,સમકાલીન  તબદીલી
Synchronous  Transmission,સમકાલીન  ટ્રાન્સમિશન
Synchronous  Working,સમકાલીન  કામ
Syndetic,સિંન્ડીટીક
Synergetic,સહસાધારણ
Synergic,સહસંયાતીય
Syntactic error,સિન્ટેક્ટિક ભૂલ
Syntactic monoiod,સમન્વય
Syntax,સાંકળનો વિસ્તાર
Syntax analysis,સંજ્ synાન વિશ્લેષણ
Syntax analyzer,શબ્દભ્રષ્ટ વિશ્લેષક
Syntax checker,સંસાવે તપાસનાર
Syntax diagram,રંગબેર
Syntax directed  Compiler,દિશા નિર્દેશન  સંકલન કરનાર
Syntax error,વાક્યબંધી ભૂલ
Syntax language,સંસાવે ભાષા
Syntax tree,દૂરાશ્રી વૃક્ષ
Synthetic address (= generated address),કૃત્રિમ સરનામું (= જનરેટેડ સરનામું)
Synthetic language (= source language),કૃત્રિમ ભાષા (= સ્રોત ભાષા)
Sysgen (= system  Generation),Sysgen (= સિસ્ટમ  જનરેશન)
System accounting,સિસ્ટમ હિસાબ
System analysis,પદ્ધતિસર
System analyzer,વ્યવસ્થા વિશ્લેષક
System analyst,સિસ્ટમ વિશ્લેષક
Systematic code,પદ્ધતિસરનો સંકેત
System capacity,પદ્ધતિસર
System chart,પદ્ધતિસર ચાર્ટ
System check,પદ્ધતિસર તપાસ
System check  Module,પદ્ધતિસર તપાસ  વિધિ
System command,વ્યવસ્થા આદેશ
System  Communication  Processing,પદ્ધતિ  વાતચીત  પ્રક્રિયા
System constant,પદ્ધતિસર
System control  Language,વ્યવસ્થા નિયંત્રણ  ભાષા
System controller,સિસ્ટમ નિયંત્રક
System crash,વ્યવસ્થા -પેશ
System definition,પદ્ધતિ
System design,વ્યવસ્થા -રચના
System designer,સિસ્ટમ ડિઝાઇનર
System  Documentation,પદ્ધતિ  દસ્તાવેજીકરણ
System  Engineering,પદ્ધતિ  ઈજનેરી
System error,સિસ્ટમમાં ભુલ
System generation,વ્યવસ્થા -જનરેશન
System hacker,સિસ્ટમ હેકર
System handbook,પદ્ધતિસરની પુસ્તક
System input  Device,પદ્ધતિ  સાધન
System instruction,પદ્ધતિ -સૂચના
System interface,સિસ્ટમ ઇન્ટરફેસ
System interface  Design,સિસ્ટમ ઇન્ટરફેસ  આચાર
System interrupt,પદ્ધતિસર
System key,પદ્ધતિસરની ચાવી
System language,પદ્ધતિસર ભાષા
System level  Programming,પદ્ધતિ  કાર્યક્રમ
System library,પદ્ધતિ
System life cycle,સિસ્ટમ જીવનચક્ર
System loader,સિસ્ટમ લોડ કરનાર
System log,સિસ્ટમ લોગ
System  Management,પદ્ધતિ  સંચાલન
System modularity,સિસ્ટમ મોડ્યુલરિટી
System network  Architecture,પદ્ધતિ  સ્થાપત્ય
System operator,પદ્ધતિ -પ્રપોર
System output  Device,પદ્ધતિ  સાધન
System output  Writer,પદ્ધતિ  લેખક
System  Productivity,પદ્ધતિ  ઉત્પાદકતા
System program,વ્યવસ્થા કાર્યક્રમ
System  Programmer,પદ્ધતિ  કાર્યક્રમ કરનાર
System  Programming  Language,પદ્ધતિ  કાર્યક્રમ  ભાષા
System quiesce,પદ્ધતિસર
System reliability,સિસ્ટમની વિશ્વસનીયતા
System residence  Volume,પદ્ધતિસર  જથ્થો
System resident,નિવાસી
System resident  Software,નિવાસી  સ software
System resilience,પદ્ધતિસરની સ્થિતિસ્થાપકતા
System resource,પદ્ધતિસર
System resource  Manager,પદ્ધતિસર  વ્યવસ્થાપક
System response,પદ્ધતિસરનો પ્રતિભાવ
System response  Field,પદ્ધતિસરનો પ્રતિભાવ  ક્ષેત્ર
System restart,સિસ્ટમ ફરીથી પ્રારંભ
Systems approach,સિસ્ટમો અભિગમ
Systems design,સિસ્ટમોની રચના
System security,પદ્ધતિસર સુરક્ષા
Systems flow chart,સિસ્ટમો પ્રવાહ -ચાર્ટ
Systems generation,જનરેશન જનરેશન
System shutdown,સિસ્ટમ બંધન
System simulation,પદ્ધતિસરનું અનુકરણ
System slow down,સિસ્ટમ ધીમી પડી
System software,પદ્ધતિ
System  Specification,પદ્ધતિ  વિશિષ્ટતા
Systems program,સિસ્ટમો કાર્યક્રમ
Systems  Programmer,સિસ્ટમો  કાર્યક્રમ કરનાર
Systems  Programming,સિસ્ટમો  કાર્યક્રમ
Systems subroutine,પ્રણાલીઓ
System standard,વ્યવસ્થા ધોરણ
System statistics,પદ્ધતિસર આંકડા
System structure,સિસ્ટમનું માળખું
System study,પદ્ધતિસર અભ્યાસ
System supervisor,સિસ્ટમ અવેક્ષક
System table,પદ્ધતિ -કોષ્ટક
System task,પદ્ધતિસર
System terminal,પદ્ધતિ
System testing,પદ્ધતિસર પરીક્ષણ
System theory,પદ્ધતિ
System utility,પદ્ધતિસર ઉપયોગિતા
System utility  Device,પદ્ધતિસર ઉપયોગિતા  સાધન
System utility  Program,પદ્ધતિસર ઉપયોગિતા  કાર્યક્રમ
System variable  Symbol,વ્યવસ્થા ચલ  પ્રતીક
Table element,કોચના તત્ત્વ
Table function,કોષ્ટક વિધેય
Table look-up,કોચના ભાગ
Table of  Combination,કોષ્ટક  સંયોજન
Table simulater,કોષ્ટક સિમ્યુલેટર
Tablet,ટેવ
Tabular language,કોઠા ભાષા
Tabulation  Character,કોઠા  પાત્ર
Tag converting  Device,ટ tag ગ -કન્વર્ટિંગ  સાધન
Tagged  Architecture,ટાંકીને  સ્થાપત્ય
Tag sort,ટ tag ગ પ્રકાર
Tandem computer,કોમ્પ્યુટર
Tandem data  Circuit,આધારપત્રક  સરકીટ
Tandem office,દલાલ કચેરી
Tandem switching,સુધારણા
Tandem system,દલાલ પદ્ધતિ
Tandem transister,પરિવર્તનીય
Tandem trunk,દંગલ
Tape bounded  Turing Machine,ટેપ બંધાયેલ  ટ્યુરિંગ -યંત્ર
Tape cartridge,ટેપ કારતૂસ
Tape character,ટેપનું પાત્ર
Tape code,ટેપ સંહિતા
Tape drive,ટેપ ડ્રાઇવ
Tape file,ટેપ ફાઇલ
Tape format,ટેપ -ફોર્મેટ
Tape input,ટેપ ઇનપુટ
Tape label,ટેપ લેબલ
Tape library,ટેપ ગ્રંથાલય
Tape machanism,ટેજ
Tape marker,ટેપ -ચિહ્ન
Tape storage,ટેપ સંગ્રહ
Tape unit,ટેપ એકમ
Target computer,લક્ષ્યાંક કમ્પ્યુટર
Target language,લક્ષ્ય ભાષા
Target program,લક્ષ્યાંક કાર્યક્રમ
Target variable,લક્ષ્યાંકિત ચલ
Task control block,કાર્ય -નિયંત્રણ અવરોધ
Task management,કાર્ય વ્યવસ્થાપન
Task name,વ્યવસાય નામ
Task queue,કાર્યભારની કતલ
Task scheduler,કાર્ય અનુસૂચિ
Task switch,કાર્ય -ફેરબદલ
Task to task  Communication,કાર્યસામાન  વાતચીત
Task variable,કાર્યચલન
Technique  Flowchart,પ્રખ્યાત  વહેણ
Teleconferencing,ટેલિકોનફરન્સ
Telenet,ટેલિનેટ
Teleprinter,દૂરમુદ્રક
Teleprocessing  Network,ટેલિપ્રોસેસિંગ  નેટવર્ક
Telescreen,દૂરબીન
Teletext,મેદાનો
Teletext service,દૂરબેલા સેવા
Teletype code,દૂરમંડળ
Teletype writer,દૂરાણવાર
Tens complement,દસ પૂરક
Terminal,અંતિમ
Terminal area,સત્રનો વિસ્તાર
Terminal cluster,અંતર્ગત ક્લસ્ટર
Terminal  Component,અંતિમ  ઘટક
Terminal  Configuration  Facility,અંતિમ  ગોઠવણી  સગવડ
Terminal controller,સમાપ્તિ નિયંત્રક
Terminal cursor,ટર્મર કર્સર
Terminal edit  Operation,સત્રિક સંપાદન  સંચાલન
Terminal entry,રાષ્ટ્રીયતા નોંધ
Terminal Equipment,અંતિમ સામાન
Terminal  Installation,અંતિમ  ગોઠવણી
Terminal interchange,અંતિમ કાર્ય
Terminal job,સેવા જબક
Terminal mode,અંત -પદ્ધતિ
Terminal monitor  Program,અંતર્ગત નિરીક્ષણ  કાર્યક્રમ
Terminal node,અંતનો નોડ
Terminal port,અંતિમ બંદર
Terminal repeater,અંતર્ગત પુનરાવર્તક
Terminal room,સત્રમ ખંડ
Terminal session,અંતિમ સત્ર
Terminal symbol,સામર્થ્ય
Terminal unit,અંતિમ એકમ
Terminal user,સત્રુ
Termination,સમાપ્તિ
Terminator/  Initiator,અંતર્ગત  આરંભ કરનાર
Terminology bank,પરિભાષા બેંક
Term language,શરત ભાષા
Ternary code,જન્મત્કા -સંહિતા
Ternary logic,પ્રાચીન તર્કશાસ્ત્ર
Ternary selector  Gate,ઠર્કેર પસંદગીકાર  દ્વાર
Ternary threshold  Gate,ખોળી  દ્વાર
Test and set,પરીક્ષણ અને સમૂહ
Test bed,પરીક્ષણ પલંગ
Test data generator,પરીક્ષણ -જનરેટર
Testing,પરીક્ષણ
Test numeric,પરીક્ષણ આંકડા
Test program,પરીક્ષણ કાર્યક્રમ
Test routine,પરીક્ષણ
Test run,પરીક્ષણ ચલાવવું
Text display  Instruction,લખાણ પ્રદર્શન  સૂચના
Text editor,લખાણ -સંપાદક
Text formatter,લખાણ બનાવટ
Text function,કાર્ય
Text processing,પ્રક્રિયા
Text section,લખાણ અનુભાગ
Text segment,લખાણ વિભાગ
Text string  Correction,લખાણ -તાર  સુધારણા
Text string search,ટેક્સ્ટ શબ્દમાળા શોધ
T-flipflop,ટી-ફ્લિપફ્લોપ
T gate ( ternary  Selector gate),ટી ગેટ (ત્રિમાસિક  પસંદગીકાર દરવાજો)
Theorem of games,રમતોનો પ્રમેય
Theorem of types,પ્રકારનાં પ્રમેય
Theorem proving,સિધ્ધાંત
Thermal light,ઉષ્ણતામાન
Thermal paper,ઉષ્ણતામાન કાગળ
Thermal printer,થર્મલ પ્રિન્ટર
Thermal transfer  Printer,થર્મલ -બદલી  મુદ્રક
Thick film,જાડી ફિલ્મ
Thick film memory,જાડા ફિલ્મ મેમરી
Thin film,પાતળી ફિલ્મ
Thin film memory,પાતળી ફિલ્મ મેમરી
Thin window  Display,પાતળી બારી  પ્રદર્શન
Third generation  Computer,ત્રીજી પે generation ી  કોમ્પ્યુટર
Threaded list,થ્રેદ સૂચિ
Threaded tree,થ્રેડેડ વૃક્ષ
Threading,થાધીશ
Three address  Instruction,ત્રણ સરનામું  સૂચના
Three dimensional  Array,ત્રિકોણાકાર  કળ
Three state buffer,ત્રણ રાજ્ય બફર
Three state output,ત્રણ રાજ્ય આઉટપુટ
Three way  Handshake,ત્રણ રસ્તા  હાથબદલો
Threshold element,થ્રેશોલ્ડ તત્વ
Threshold gate,થ્રેશોલ્ડ દ્વાર
Thue system,ગુલામી પદ્ધતિ
Tightly coupled,ચુસ્ત
Time complexity,સમયની જટિલતા
Time delay circuit,સમય વિલંબ સર્કિટ
Time division,સમય
Time division  Switch,સમય  બદલવું
Time domain,સમયપત્રક
Time frame,સમયફળ
Time level,સમયનું સ્તર
Time of day clock,દિવસની ઘડિયાળનો સમય
Timeout,સમયમાલ
Time pulse  Distribution,સમય  વિતરણ
Time quantization,સમય માત્રામાં
Timer clock,ટાઈમર ઘડિયાળ
Time register  (= Timer),સમયપત્રક રજિસ્ટર  (= ટાઇમર)
Time response,સમય
Time scale,સમય માપદંડ
Time sharing,સમય
Time sharing  System,સમય  પદ્ધતિ
Time slicing,સમય
Time sampling,સમય
Timing diagram,સમય
Timing signal,સમય -સંકેત
Tip node,ટીપ -નોડ
Toggling speed,ટોગલિંગ ગતિ
Token ring,પ્રતીક
Top down  Development,ઉપરની બાજુએ  વિકાસ
Top down parsing,ટોપ ડાઉન પાર્સિંગ
Total function,કુલ કાર્ય
Totally ordered  Structure,સંપૂર્ણ આદેશ આપ્યો  માળખું
Trace debugging,ટ્રેસ ડિબગીંગ
Trace program,ટ્રેસ કાર્યક્રમ
Tracing routine,નિત્યક્રમ
Track,ટ્રેક
Trade secret,વેપાર ગુપ્ત
Traffic control,યાતાયાત નિયંત્રણ
Trail divisor,પગેરું
Trailer label,ટ્રેલર લેબલ
Trailer record,ટ્રેલર રેકોર્ડ
Train printer,ટ્રેન પ્રિન્ટર
Transaction file,વ્યવહાર ફાઇલ
Transaction  Processing,સોદા  પ્રક્રિયા
Transborder  Dataflow,રોષ  આધારપ્રક્ષ
Transcriptive data,અનુમત્રિક આધારસામગ્રી
Transducer,પરિવર્તન કરનાર
Transfer circuit,તબદીલી સર્કિટ
Transfer operation,તબદીલી -કામગીરી
Transfer rate,તબદીલી દર
Transfer time,તબદીલી સમય
Transfer vector  Technique,તબદીલી -વેક્ટર  પ્રખ્યાત
Transfinite,સ્થિર
Transformational  Semantics,પરિવર્તનશીલ  અર્થશાસ્ત્ર
Transformation  Monoid,પરિવર્તન  મોનોઈડ
Transformation  Semigroup,પરિવર્તન  સજીત
Transform domain,ડોમેન પરિવર્તન
Transient area,ક્ષણભંગુર વિસ્તાર
Transient error,ક્ષણિક ભૂલ
Transient routine,ક્ષણભંગુર નિયમિત
Transistor-  Transistor logic,ટ્રાન્ઝિસ્ટર-  ટ્રાન્ઝિસ્ટર તર્ક
Transition card,સંક્રમણ કાર્ડ
Transitive closure,સંકલન બંધ
Translate duration,અવધિનું ભાષાંતર કરવું
Translation,ભાષાંતર
Translation table,ભાષાંતર કોષ્ટક
Translator program,અનુવાદક કાર્યક્રમ
Translator routine,અનુવાદક
Translator writing  System,અનુવાદક લેખન  પદ્ધતિ
Transliteration,ટ્રાંપરીકરણ
Transmission block  Character,પ્રસારણપત્ર  પાત્ર
Transmission  Channel,ટ્રાન્સમિશન  માર્ગ
Transmission code,પ્રસારણ સૂચકૃણા
Transmission  Control character,ટ્રાન્સમિશન  અંકુશ
Transmission  Deviation,ટ્રાન્સમિશન  વિચલનો
Transmission  Extension,ટ્રાન્સમિશન  વિસ્તરણ
Transmission  Facility,ટ્રાન્સમિશન  સગવડ
Transmission  Interface,ટ્રાન્સમિશન  પ્રસારણ
Transmission  Interruption,ટ્રાન્સમિશન  અટકાયત
Transmission level,પ્રસારણ સ્તર
Transmission level  Point,પ્રસારણ સ્તર  બિંદુ
Transmission line,પ્રસારણ લાઈન
Transmission link,પ્રસારણ
Transmission loss,પ્રસારણ નુકસાન
Transmission  Medium,ટ્રાન્સમિશન  માધ્યમ
Transmission  Objective,ટ્રાન્સમિશન  ઉદ્દેશ
Transmission rate,પ્રસારણ દર
Transmission  Service,ટ્રાન્સમિશન  સેવા
Transmission speed,પ્રસારણની ગતિ
Transmission system code,પ્રસારણ પદ્ધતિ સંહિતા
Transmit control  Block,સંક્રમણ નિયંત્રણ  અવરોધ
Transmit data set,ડેટા સેટ ટ્રાન્સમિટ કરો
Transmit flow  Control,પ્રસાર પ્રવાહ  નિયંત્રણ
Transmit leg,સંક્રમણ કરવું
Transmittal mode,ટ્રાન્સમિટલ મોડ
Transmitted   Information,સંક્રમિત  જાણ
Transmitter,ઉપનામ કરનાર
Transmitter  Register,ઉપનામ કરનાર  નોંધણી કરવી
Transmitter start  Code,ટ્રાન્સમીટર પ્રારંભ  સંહિતા
Transmultiplexer,પરિશ્રમ કરનાર
Transparency  Mode,પારદર્શકતા  પદ્ધતિ
Transparent data,પારદર્શક આંકડા
Transparent information,પારદર્શક માહિતી
Transparent text  Mode,પારદર્શક લખાણ  પદ્ધતિ
Transmission,ટ્રાન્સમિશન
Transponder,સમાવિષ્ટ
Transportable program (= portable program),પરિવહનયોગ્ય પ્રોગ્રામ (= પોર્ટેબલ પ્રોગ્રામ)
Transport unit,પરિવહન એકમ
Transverse check,ટ્રાંસવર્સ તપાસ
Transverse parity  Check,ટ્રાંસ vite વર સમાનતા  તપાસ
Transverse  Redundancy  Check,રથવું  નિરર્થકતા  તપાસ
Transverse  Scanning,રથવું  વીતીની
Trap,છટકું
Trap door,છટકું દરવાજો
Trapezium rule,ટ્રેપઝિયમ નિયમ
Trapping,ફસાવવું
Trapping mode,ફસાઇ -મોડ
Travelling class  Mark,પ્રવાસ વર્ગ  ચિહ્ન
Travelling wave  Tube,પ્રવાસ  નળી
Traversal,Traોંગ
Traverse,આડું
Tree,ઝાડ
Tree automata,ઝાડ સ્વત્વાનિર્માન
Tree form  Language,વૃક્ષ -ફોર્મ  ભાષા
Tree grammar,ઝાડનું વ્યાકરણ
Tree language,વૃક્ષ -ભાષા
Tree network,વૃક્ષ -નેટવર્ક
Tree search,વૃક્ષ -શોધ
Tree selection sort,વૃક્ષ -પસંદગી પ્રકારની
Tree sort,વૃક્ષ -પ્રકાર
Tree structure,ઝાડનું માળખું
Tree type decoding  Network,વૃક્ષ -પ્રકાર ડીકોડિંગ  નેટવર્ક
Tree walking,ઝાડનું ચાલવું
Trend,વલણ
Triad,ત્રિકોણાકાર
Trial divisor,અજમાયશ વિભાજક
Trial run,પરિક્ષણ
Triangular matrix,ત્રિકોણીય મેટ્રિક્સ
Triangular  Waveform,ત્રિકોણાકાર  તરંગ
Tributary circuit,ઉપનદી
Tributary station,ઉપનદી મથક
Tridiagonal matrix,ત્રિકોણીય મેટ્રિક્સ
Trie search,ટ્રાઇ શોધ
Trigger,ઉપશામક
Trigger circuit,ઉશ્કેરણી સરકી
Trigger level,ઉદ્ધત સ્તર
Trip computer,સફર કમ્પ્યુટર
Triple length  Working,ત્રિપુટી લંબાઈ  કામ
Triple precision,ત્રિ -ચોકસાઇ
Triple register,ત્રિપલ રજિસ્ટર
Triplet,ત્રણ
Tri state output,ત્રિ -રાજ્ય -ઉત્પાદન
Trivial graph,તુચ્છ ગ્રાફ
Trojan horse,ટ્રોજન હોર્સ
Trouble location  Problem,મુશ્કેલી  સમસ્યા
Trouble shoot,મુશ્કેલી
Trouble shooting,મુશ્કેલીનિવારણ
Trouble unit,મુશ્કેલી એકમ
True complement (= radix compement),સાચું પૂરક (= Radix compement)
Truncate,ટૂંકું કરવું
Truncation,કાપી નાખવું
Truncation error,કાપેલી ભૂલ
Trunk,થડ
Trunk circuit,થડ -સર્કિટ
Trunk exchange,થડ -વિનિમય
Trunk group,નળ જૂથ
Trunk hunting,થડ -શિકાર
Trunk order,થડ હુકમ
Truth value,સત્ય મૂલ્ય
T-type flip-flop,ટી-પ્રકાર ફ્લિપ-ફ્લોપ
Tumbling,ખળભળાટ
Tuning,બચ્ચો
Turing  Computable,કર્કશ  ગણતરીપાત્ર
Turing machine,ટ્યુરિંગ -યંત્ર
Turnaround  Document,ફેરૂચવું  દસ્તાવેજ
Turnaround   Sequence,ફેરૂચવું  અનુક્રમ
Turnaround time,કાર્ય પૂર્ણ કરવાનો સમય
Turnkey console,ટર્નકી કન્સોલ
Turnkey operation,ટર્નકી ઓપરેશન
Turnkey system,વળાંક પદ્ધતિ
Turtle graphics,કાચબાના ગ્રાફિક્સ
Twelve edge (= twelve punch),બાર ધાર (= બાર પંચ)
Twelve punch,બાર પંચ
Twin cable,જોડિયા કેબલ
Twin check,જોડિયા ચેક
Twisted pair,વિકૃત જોડી
Two address,બે સરનામું
Two address code,બે સરનામું
Two address  Instruction,બે સરનામું  સૂચના
Two bit byte,બે બીટ બાઇટ
Two channel switch,બે ચેનલ સ્વીચ
Two dimensional  Array,બે પરિમાણીય  કળ
Two dimensional  Memory,બે પરિમાણીય  યાદ
Two dimensional  Selection system,બે પરિમાણીય  પસંદગી પદ્ધતિ
Two input adder  (=Half adder),બે ઇનપુટ  (= અડધા એડડર)
Two input subtractor (= half subtractor),બે ઇનપુટ સબટ્રેક્ટર (= અર્ધ સબટ્રેક્ટર)
Two level address,બે સ્તરનું સરનામું
Two level grammar,બે સ્તરના વ્યાકરણ
Two level memory,બે સ્તરની મેમરી
Two level  Subroutine,બે સ્તર  Subલટ
Two norm,બે ધોરણ
Two out of five  Code,પાંચમાંથી બે  સંહિતા
Two pass  Assembler,બે પાસ  ભેગા કરનાર
Two plus one  Address,બે વત્તા  સંબોધન
Two plus one   Address  Instruction,બે વત્તા  સંબોધન  સૂચના
Two's complement,બે પૂરક
Two way alternate  Communication,બે માર્ગ વૈકલ્પિક  વાતચીત
Two way linked list,બે માર્ગ લિંક્ડ સૂચિ
Two way merge,બે માર્ગ મર્જ કરવું
Two way  Simultaneous  Communication,બે રસ્તો  એક સાથે  વાતચીત
Two way trunk,બે માર્ગ ટ્રંક
Two wire circuit,બે વાયર સર્કિટ
Tymnet,ટાઇમ્નેટ
Type,પ્રકાર
"Type o(1,2,3)  Language","પ્રકાર ઓ (1, 2, 3)  ભાષા"
Type declaration,નાપિકા ઘોષણા
Type face,પ્રકાર
Type font,ટાઇપ ફોન્ટ
Type head,ટાઇપ કરવું
Type out key  Respond,ટાઇ ટાઇપ આઉટ  જવાબ આપવો
Type over,ઉપાય
Type wheel,નાવાડો
Typewriter  Terminal,ટાઇપરાઇટર  અંતિમ
Ultra fiche,અતિ -જો
Ultraviolet erasing,અલ્ટ્રાવાયોલેટ ભૂંસી નાખવું
U-mode record,યુ-મોડ રેકોર્ડ
Unallowable digit,અનિયંત્રિત અંક
Unallowable code check,અસ્વીકાર્ય કોડ તપાસ
Unary operation,નવીન કામગીરી
Unattended automatic exchange,બિન -સ્વચાલિત વિનિમય
Unattended mode,અનટેક્ટેડ મોડ
Unattended  Operation,અનધિકૃત  સંચાલન
Unattended trail  Printer,અનધિકૃત પગેરું  મુદ્રક
Unbalanced line,અસમતોલ રેખા
Unbalanced merge  Sort,અસંતુલિત મર્જ  પ્રકાર
Unbalanced  Modulater,અસંતુલન  મોડ્યુલર
Unbalanced wire  Circuit,અસંતુલિત વાયર  સરકીટ
Unblank,બેવકૂફ
Unbunding,અનંત
UNCOL,અકસ્માત
Uncommited logic  Array,અસાધારણ તર્ક  કળ
Uncommited   Storage list,અસ્પષ્ટ  સંગ્રહ -યાદી
Unconditional  Branch  Instruction,બિનશરતી  શાખા  સૂચના
Unconditional Jump,બિનશરતી કૂદી
Unconditional  Jump instruction,બિનશરતી  વધતી સૂચના
Unconditional  Statement,બિનશરતી  નિવેદન
Unconditional  Transfer  Instruction,બિનશરતી  તબદીલી  સૂચના
Undecidable,ઉદ્ધત
Undefined,અસ્પષ્ટ
Undefined record,અસ્પષ્ટ રેકોર્ડ
Undercode,કોઠાર કરવો
Underflow,ખસી જવું
Underflow  Characteristic,ખસી જવું  લાક્ષણિકતા
Underflow  Condition,ખસી જવું  શરત
Underflow  Exeption,ખસી જવું  નિરૂપણ
Underlying carrier,અંતર્ગત વાહક
Underpunch,નીચેથી
Underrun,ઓછું કરવું
Underscore,નીચા
Underscore  Character,નીચા  પાત્ર
Undetected error,નિર્ધારિત ભૂલ
Undetected error  Rate,નિર્ધારિત ભૂલ  દર
Undirected graph,ઉદ્ધત ગ્રાફ
Unformatted disk,ફોડિયું
Unformatted  Display,ફોડિયું  પ્રદર્શન
Unformatted  Record,ફોડિયું  રેકર્ડ
