English,Gujarati
real continuum,વાસ્તવિક સાતત્ય
real line,વાસ્તવિક રેખા
real linear vector space,વાસ્તવિક રેખીય વેક્ટર જગ્યા
real matrix,વાસ્તવિક મેટ્રિક્સ
real number,વાસ્તવિક સંખ્યા
real number field,વાસ્તવિક સંખ્યા ક્ષેત્ર
real part,વાસ્તવિક ભાગ
real polynomial,વાસ્તવિક બહુપદી
real quadratic,વાસ્તવિક ચતુર્ભુજ
real root,વાસ્તવિક માલુ
real space,વાસ્તવિક વસ્તી
real time system,વાસ્તવિક સમય સિસ્ટમ
real valued function,વાસ્તવિક મૂલ્ય કાર્ય
real variable,વાસ્તવિક ચલ
real vector space,વાસ્તવિક વેક્ટર જગ્યા
reciprocal,"વ્યસ્ત, પારસ્પરિક, પારસ્પરિક"
reciprocal matrix,વ્યસ્ત મેટ્રિક્સ
rectangle,લંબચોરસ
rectangular,"લંબચોરસ, જમણો ખૂણો, જમણો ખૂણો"
rectangular array,લંબચોરસ ટેબલ
rectangular axis,"જમણો ખૂણો અક્ષ, જમણો ખૂણો સંકલન અક્ષ"
rectangular density function,લંબચોરસ ઘનતા કાર્ય
rectangular hyperbola,કાટકોણીય હાઇપરબોલા
rectangular matrix,લંબચોરસ મેટ્રિક્સ
rectangular parellelopiped   (cuboid),"લંબચોરસ સમાંતરગ્રામ, જમણો ખૂણો સમાંતર"
rectifiable curve,આર્ક્યુએટ વળાંક
recurrence formula,પુનરાવર્તન સૂત્ર
recurring decimal,સામયિક દશાંશ
recursion formula,ટર્નઅરાઉન્ડ ફોર્મ્યુલા
reduced echelon form,વંશવેલો સ્વરૂપ
reductio-ad-absurdum,અસંગત કામગીરી
reduction formula,"લઘુગણક સૂત્ર, સમકક્ષ સૂત્ર"
reference line,"સંદર્ભ રેખા, સંદર્ભ રેખા"
reference point,સંદર્ભ બિંદુ સંદર્ભ બિંદુ
reflected wave,પ્રતિબિંબિત તરંગ
reflection,પ્રતિબિંબ
reflexive law,સમકક્ષ નિયમ
region of convergence,કન્વર્જન્સ પ્રદેશ
region of divergence,ભિન્ન પ્રદેશ
region of integration,એકીકરણ પ્રદેશ
regression analysis,પાછળ નુ પૃથકરણ
regression curve,રીગ્રેસન વળાંક
regression equation,રીગ્રેસન સમીકરણ
regression line,રીગ્રેસન રેખા
regression model,રીગ્રેશન મોડલ
regular curve,નિયમિત વળાંક
regular hexagon,પણ ષટ્કોણ
regular matrix,નિયમિત મેટ્રિક્સ
regular tetrahedron,સમભુજ
relative complement,સંબંધિત પૂરક
relative maximum,સંબંધિત સર્વોચ્ચ
relative minimum,સંબંધિત સૌથી નીચું
relative probability (conditional probability),સંબંધિત સંભાવના
relative velocity,સંબંધિત વેગ
Relativity,"સાપેક્ષતા, સાપેક્ષતા, સાપેક્ષતા"
relativity theory,સાપેક્ષતા સિદ્ધાંત
reliability,વિશ્વસનીયતા
reliability problem,વિશ્વસનીયતા સમસ્યા
remainder term,શેષ પોસ્ટ
remainder theorem,બાકી પ્રમેય
repeated limit,પુનરાવર્તિત મર્યાદા
repeated Riemann integral,પુનરાવર્તિત રીમેન-ઇન્ટિગ્રલ
representation,પ્રતિનિધિત્વ
Residue,"શેષ, અવશેષ"
residue at a pole,અનંત પર રહે છે
resolution,"વિસર્જન, ખંડન, તફાવત"
resolution of forces,બળ અલગ
resolution of velocities,વેગ ગોઠવણ
resultant,પરિણામી પરિણામ
resultant force,પરિણામી બળ
resultant vector,પરિણામ વેક્ટર
revised simplex technique,સંશોધિત એક પદ્ધતિ
rhombus,સમચતુર્ભુજ
Riemann integral,riemann-અભિન્ન
right angle,"જમણો ખૂણો, જમણો ખૂણો"
right angled triangle,જમણો ત્રિકોણ
right circular cone,જમણો ગોળાકાર શંકુ
right coset,દક્ષિણ સમૂહ
right cylinder,જમણા ગોળાકાર સિલિન્ડર
right handed,ઘડિયાળની દિશામાં
right inverse,દક્ષિણ વ્યસ્ત
rigorous proof,"ચોક્કસ પુરાવો, સચોટ પુરાવો"
ring,"રિંગ, રિંગ"
ring of integers,પૂર્ણાંક રિંગ
R-integrable,આર-અભિન્ન
root,"મૂળ, મૂળ"
root mean square,વર્ગમૂળ મૂળ
root of a polynomial,બહુપદીનું મૂળ
rotation,"પરિભ્રમણ, પરિભ્રમણ"
rounding error,રાઉન્ડિંગ ભૂલ
row,કતાર
row-by-column multiplication,પંક્તિ-સ્તંભ ગુણાકાર
row equivalence,રેખા સમાનતા
row matrix,પંક્તિ મેટ્રિક્સ
row rank,પંક્તિનો ક્રમ
saddle point,એસ્કેપ પોઈન્ટ
sample,"નમૂના, નમૂના"
sample means,નમૂનાનો અર્થ
sample point,નમૂના બિંદુ
sample size,નમૂનાનું કદ
sample space,નમૂના જગ્યા
sample standard deviation,નમૂના-માનક-વિચલન
sample survey,નમૂના સર્વેક્ષણ
sample variance,નમૂના તફાવત
sampling,"નમૂના (v.), નમૂના (n.)"
sampling distribution,નમૂના વિતરણ
sampling error,નમૂનાની ભૂલ
sampling interval,સેમ્પલિંગ અંતરાલ
sampling method,નમૂના પદ્ધતિ
sampling theory,નમૂનાનો સિદ્ધાંત
sampling with replacement,રિપ્લેસમેન્ટ સાથે સેમ્પલિંગ
scalar,"સ્કેલર, સ્કેલર"
scalar field,સ્કેલર ક્ષેત્ર
scalar matrix,સ્કેલર મેટ્રિક્સ
scalar multiple,સ્કેલર બહુવિધ
scalar multiplication,સ્કેલર ગુણાકાર
scalar product,સ્કેલર ઉત્પાદન
scalar quantity,સ્કેલર
scalar triple product,સ્કેલર ટ્રિપલ ઉત્પાદન
scelene triangle,સ્કેલીન ત્રિકોણ
scattered diagram,સ્કેટર ડાયાગ્રામ
Schrodinger equation,શ્રોડિન્જર સમીકરણ
seasonal fluctuation,"મોસમી વધઘટ, મોસમી વધઘટ"
secant,"પેનિટ્રન્ટ, પેનિટ્રેટિંગ લાઇન, સેકન્ટ, ઇન્વર્સ કોસાઇન"
secant method,વેધન પદ્ધતિ
second derivative,બીજું
second order,બીજો ક્રમ (બીજો પ્રકાર)
section,"વિભાગ, વિભાગ, વિભાગ, વિભાગ, વિભાગ"
sector,"પેટાવિભાગ, ક્ષેત્ર, ક્ષેત્ર"
segment of a curve,વળાંક સેગમેન્ટ
self — adjoint,સ્વ-આસક્તિ
self adjoint operator,સ્વયં જોડાયેલ ઓપરેટર
self — conjugate,ઓટોઝાઇગસ
semiaxis,અડધી ધરી
semicircle,અર્ધવર્તુળ
semi - definite matrix,કોંક્રિટ મેટ્રિક્સ
semi - definite quadratic form,અભિન્ન ચતુર્ભુજ
semigroup,સમિસમુહ
semi - interval,અડધો અંતરાલ
semi major axis,અર્થ મુખ્ય ધરી
semi minor axis,અર્ધ ગૌણ ધરી
separable polynomial,વિભાજિત બહુપદી
separation of variables,ચલ અલગતા
sequence,ક્રમ
sequencing theory,અનુક્રમણિકા સિદ્ધાંત
sequential analysis,ક્રમિક વિશ્લેષણ
sequential sampling,ક્રમિક નમૂના
serial correlation,સ્પષ્ટ સહસંબંધ
series,"શ્રેણી, શ્રેણી, શ્રેણી"
set,"એકંદર, પવનની દિશા, પ્રવાહની દિશા, સ્થિર, સ્થિર (ver.)"
sextant,સેક્સટન્ટ
Shewhart control charts,shewhart નિયંત્રણ ચાર્ટ
sign,"ચિહ્ન, રકમ"
signature of a matrix,મેટ્રિક્સ માર્કર
signature of quadratic form,ચતુર્ભુજ ચતુર્ભુજ પ્રતીક
signed number,સચિન નંબર
significance level,મહત્વ સ્તર
significance test,મહત્વ પરીક્ષણ
significant digit,નોંધપાત્ર ગુણ
sign test,માર્ક ટેસ્ટ
signum function,પ્રતીક કાર્ય
similar ellipses,સમાન લંબગોળ
similar figures,સજાતીય આકૃતિ
similarity,"સામ્યતા, સામ્યતા"
similar matrices,સજાતીય મેટ્રિક્સ
simple closed curve,સરળ બંધ વળાંક
simple correlation,સરળ સહસંબંધ
simple harmonic motion,સરળ હાર્મોનિક ગતિ
simple random sampling,સરળ રેન્ડમ નમૂના
simplex,"સમૂહ, સિમ્પ્લેક્સ, એકતરફી, સરળ"
simplex algorithm,વન-વે અલ્ગોરિધમ
simplex tableau,એક ટેબલ
Simpson's one - third rule,સિમ્પસનનો એક તૃતીયાંશ નિયમ
simulation technique,સિમ્યુલેશન પદ્ધતિ
simultaneous differential equations,એક સાથે વિભેદક સમીકરણો
simultaneous equations,એક સાથે સમીકરણો
sine,"ચિહ્ન, સાઈન"
sine curve,"સાઈન કર્વ, સાઈન કર્વ"
singleton,સોલો
single valued function,એકવિધ કાર્ય
singular integral,વિચિત્ર અભિન્ન
singularity,"વિચિત્રતા, વિચિત્રતા"
singular matrix,અનિવાર્ય મેટ્રિક્સ
singular solution,વિચિત્ર ઉકેલ
size of sample,નમૂનાનું કદ
skewed distribution,વિચિત્ર વિતરણ
skew-Hermitian matrix,વિજાતીય હર્મિટિયન મેટ્રિક્સ
skewness,વિપરીત
skew symmetric matrix,વિચિત્ર સપ્રમાણ મેટ્રિક્સ
slack variable,ચલ ન્યૂનતમ
slope,"ઢાળ, ઢાળ, ઢાળ"
slope gradient,ઢાળ ઢાળ
small brackets,"કૌંસ, ટૂંકા બંધનકર્તા"
smooth curve,સીધો વળાંક
smooth function,પરચુરણ કાર્ય
smoothing of time series,સૂર્ય સિસ્ટમ
solar system,
solenoidal vector,સોલેનોઇડલ વેક્ટર
solid,"નક્કર, સમૂહ, સમઘન"
solid geometry,"ક્યુબિક ભૂમિતિ, સ્ટીરિયોસ્કોપિક ભૂમિતિ"
solution,"ઉકેલ, સાધન"
solution in series,શ્રેણી ફોર્મ સોલ્યુશન
solution matrix,સોલ્યુશન મેટ્રિક્સ
solution of a triangle,ત્રિકોણનો ઉકેલ
solution space,ઉકેલ વસ્તી
Sonine polynomial,સોનીન બહુપદી
space,"આકાશ, અવકાશ, અવકાશ, અવકાશ, અવકાશ"
space curve,આકાશ વળાંક
spanning set,પિતૃ સમૂહ
spatial correlogram,સ્થાનિક સહસંબંધ રેખાકૃતિ
special linear group,ચોક્કસ રેખીય જૂથ
special orthogonal group,ચોક્કસ વર્ટિકલ જૂથ
specific gravity,"ચોક્કસ ઘનતા, સંબંધિત ઘનતા"
spectral mapping theorem,માનવ મેપિંગ પ્રમેય
spectrum of a function,કાર્યનો ધોરણ
sphere,"ગોળો, ગોળો"
spherical coordinate system,ગોળાકાર સંકલન સિસ્ટમ
spherical polar coordinate,ગોળાકાર ધ્રુવીય કોઓર્ડિનેટ્સ
spherical triangle,ગોળાકાર ત્રિકોણ
spherical trigonometry,ગોળાકાર ત્રિકોણમિતિ
spiral,સર્પાકાર
square,"ચોરસ, ચોરસ"
square brackets,"ગુરુઓ, ગુરુબંધની"
square integrable,ચોરસ અભિન્ન
square matrix,ચોરસ મેટ્રિક્સ
square root,વર્ગમૂળ
stage of sampling,નમૂના લેવાનો તબક્કો
staircase function,વંશવેલો કાર્ય
standard deviation,પ્રમાણભૂત વિચલન
standard inner product,પ્રમાણભૂત વિભેદક ઉત્પાદન
state of equilibrium,સંતુલન
stationary curve,જડ વળાંક
stationary point,જડ બિંદુ
stationary value,આઘાતજનક મૂલ્ય
statistic,"નમૂના, આકૃતિ"
statistical,આંકડાકીય
statistical data,આંકડાકીય વિશ્લેષણ
statistical distribution,આંકડાકીય વિતરણ
statistical hypothesis,આંકડાકીય પૂર્વધારણા
statistical inference,આંકડાકીય અંદાજ
statistical model,આંકડાકીય મોડેલ
statistical population,આંકડાકીય વસ્તી
statistical quality control,આંકડાકીય ગુણવત્તા નિયંત્રણ
statistics,"આંકડા, આંકડા"
steady,"અપરિવર્તનશીલ, સતત, સ્થિર, કાયમી"
steady state solution,સ્થાયી રાજ્ય ઉકેલ
steep ascent (of a curve),વધુ સંભવિત માઉન્ટ
steepest ascent design,ઢોળાવ-ક્લાઇમ્બ ડિઝાઇન
steepest descent,સૌથી ઊભો વંશ
step function,પગલું કાર્ય
Stirling series,સ્ટર્લિંગ શ્રેણી
stochastic,"સ્ટોકેસ્ટિક, સંભવિત"
stochastic matrix,સંભવિત મેટ્રિક્સ
stochastic model,સંભવિત મોડેલ
stochastic programming,સંભવિત પ્રોગ્રામિંગ
stochastic variable,સંભવિત ચલ
Stokes’ theorem,સ્ટોક્સ પ્રમેય
straight line,"સીધી રેખા, સીધી રેખા, સીધી રેખા"
strata chart,"સ્તર ચાર્ટ, બાર ચાર્ટ"
stratification,"સ્તરીકરણ, સ્તરીકરણ"
stratified sampling,સ્તરીય નમૂના
stream-line,"પ્રવાહ-રેખા, પ્રવાહ-રેખા"
stress,તણાવ
strictly convex function,મજબૂત વલણવાળું કાર્ય
strictly decreasing,સતત ઘટી રહ્યું છે
strictly increasing,સતત વધારો
strictly monotonic function,સતત ઓર્ડિનેટ ફંક્શન
"Student's test (Student's ""t"" test)",વિદ્યાર્થી કસોટી (વિદ્યાર્થી &#39;ટી&#39; ટેસ્ટ)
sub-collection,ઉપસંગ્રહ
sub determinant,પેટા-નિર્ધારિત
subfield,પેટા-પ્રદેશ
subgroup,"પેટાવર્ગ, પેટાજૂથ, પેટાજૂથ"
sub-interval,અંતરાલ
submatrix,"સબમેટ્રિક્સ, સબમેટ્રિક્સ"
subscript,"ફૂટનોટ, ફૂટનોટ, ફૂટનોટ"
subsequence,ઉત્તરાધિકાર
subset,સબસેટ
subspace,ઉપવસ્તી
substitution,બદલી
subtangent,અર્ધ સ્પર્શેન્દ્રિય
subtend,"સ્થાનાંતરિત કરવું, સ્થાનાંતરિત કરવું"
subtract,"બાદબાકી, બાદબાકી"
subtraction,"બાદબાકી, બાદબાકી"
successive,ધીમે ધીમે
successive differentiation,પ્રગતિશીલ તફાવત
successive integration,પ્રગતિશીલ એકીકરણ
successor,બાદમાં
suffix,જોડાયેલ
sum,"સરવાળો, સરવાળો, સરવાળો, સરવાળો, સરવાળો"
sum function,સરવાળો કાર્ય
summable,કમ્પાઇલેબલ
summand,યોગ બ્લોક
summation,સંકલન
summation convention,સંગ્રહ સંમેલન
summation formula,સંકલન સૂત્ર
summation of series,ગ્રેડ સંગ્રહ
summation sign,સંકલન પ્રતીક
sum to infinity,અનંત સુધીનો યોગ
superscript,"મૂર્ખ, મૂર્ખ"
superset,ઓવરસેટ
supersonic flow,સુપરસોનિક પ્રવાહ
supplementary angle,પૂરક કોણ
supporting hyperplane,lacquered ફ્લીસ ફ્લેટ
support of function,કાર્યનો આધાર
suppose,"કલ્પના કરો, ધારો"
supremum,ઉચ્ચ
surd,કરણી
surface,"સપાટી, સપાટી, સપાટી"
surface area,ડોર્સલ વિસ્તાર
surface integral,પૃષ્ઠ અભિન્ન
surjection,આવરણ
surjective,આવરણ
surjective map,કવર નકશો
symbol,હસ્તાક્ષર
symbolic logic,સાંકેતિક તર્ક
symbolic model,પ્રતીકાત્મક મોડેલ
symmetric,સપ્રમાણ
symmetrical,આઇસોમેટ્રિક
symmetric determinant,"સપ્રમાણ નિર્ધારક, સપ્રમાણ નિર્ધારક"
symmetric difference,સપ્રમાણ તફાવત
symmetric matrix,સપ્રમાણ મેટ્રિક્સ
system analysis,સિસ્ટમ વિશ્લેષણ સિસ્ટમ વિશ્લેષણ
systematic sampling,સીરીયલ સેમ્પલિંગ
table,"ટેબલ, ટેબલ"
tableau,"ટેબલ, ટેબલ"
table of integrals,અભિન્ન કોષ્ટક
tabular,"ટેબ્યુલર, સપાટ"
tabular form,ટેબ્યુલર સ્વરૂપ
tabular logarithm,"ટેબ્યુલર લોગરીધમ, ટેબ્યુલર લોગરીધમ"
tabulate,ટેબ્યુલેટ
tabulated value,કોષ્ટક મૂલ્યો
tabulation,ટેબ્યુલેશન
tabulator,"ટેબ્યુલર, ટેબ્યુલર મશીન, ટેબ્યુલર"
tail,"પૂંછડી, પૂંછડી"
tail area (of distribution),પૂંછડીનો વિસ્તાર (વિતરણનો)
tangency,સ્પર્શ
tangent,"સ્પર્શક, સ્પર્શક, સ્પર્શક, સ્પર્શક"
tangent hyperplane,ફ્લીસ ફ્લીસને સ્પર્શ કરો
tangential,"સ્પર્શેન્દ્રિય, સ્પર્શક"
tangential component,સ્પર્શક ઘટક
tangential section,સ્પર્શક કટ
tangent line,સ્પર્શરેખા
tangent plane,"સ્પર્શેન્દ્રિય વિમાન, સ્પર્શેન્દ્રિય વિમાન"
tangent space,સ્પર્શ વસ્તી
tape punch,ટેપ પંચ
tape reader,ટેપ રીડર
Tauberian theorem,ટૌબ્રીનું પ્રમેય
Taylor's theorem,ટેલર પ્રમેય
Tchebychev metric,શેબીશેવ અંતર
t-distribution,ટી-વિતરણ
telescopic series,આંતરજાતિ શ્રેણી
temporal coordinates,ટેમ્પોરલ કોઓર્ડિનેટ્સ
temporal relationship,ટેમ્પોરલ સંબંધ
temporal variable,સમય ચલ
tensile strength,તણાવ શક્તિ
tensor,"ક્ષેત્ર, ટેન્સર"
tensor analysis,ક્ષેત્ર વિશ્લેષણ
tensor product,ક્ષેત્ર ઉત્પાદન
tentative formulation,કામચલાઉ રૂપરેખાંકન
term,પોસ્ટ
terminal condition,પ્રતિબંધ સમાપ્ત કરો
terminal velocity dive,અંતિમ વેગ ડાઈવ
terminating decimal,સમાપ્તિ દશાંશ
term values,રેન્ક મૂલ્ય
termwise differentiation,પગલું વિભેદક
termwise integration,તબક્કાવાર એકીકરણ
ternary,"ત્રિકોણાકાર, ત્રિકોણાકાર"
test,પરીક્ષણ
test for homogeneity of variances,વિભિન્ન એકરૂપતાની કસોટી
test function,પરીક્ષણ કાર્ય
test of hypothesis,પૂર્વધારણા પરીક્ષણ
test of significance,મહત્વ પરીક્ષણ
test statistics,પરીક્ષણ નમૂના
tetrahedral,ટેટ્રાહેડ્રલ
tetrahedral angle,ટેટ્રાહેડ્રલ કોણ
tetrahedron,ચતુર્ભુજ
theorem,પ્રમેય
theorem of residues,શેષ પ્રમેય
theoretical demand function,સૈદ્ધાંતિક માંગ કાર્ય
theoretical discrete distribution,સૈદ્ધાંતિક અવ્યવસ્થિત વિતરણ
theoretical error,સૈદ્ધાંતિક ભૂલ
theoretical fit,સૈદ્ધાંતિક ગોઠવણ
theoretical formulation,સૈદ્ધાંતિક રચના
theoretical frequency,સૈદ્ધાંતિક આવર્તન
theoretically,"સિદ્ધાંતમાં, સિદ્ધાંતમાં"
theoretical model,સૈદ્ધાંતિક મોડેલ
theoretical treatment,સૈદ્ધાંતિક રચના
theory of equations,સમીકરણ સિદ્ધાંત
theory of errors,ભૂલ સિદ્ધાંત
theory of estimation,મૂલ્યાંકન સિદ્ધાંત
theory of functions,કાર્ય સિદ્ધાંત
theory of games,રમત સિદ્ધાંત
theory of gravitation,ગુરુત્વાકર્ષણ સિદ્ધાંત
theory of information,માહિતી સિદ્ધાંત
theory of replacement (= theory of failure),અવેજી સિદ્ધાંત
theory of sets,સેટ થિયરી
theory of waiting lines(= queuing theory),પંક્તિ સિદ્ધાંત
theory of waves,તરંગ સિદ્ધાંત
Thermodynamic,થર્મોડાયનેમિક
thread of a screw,સ્ક્રૂ બંગડી
three dimensional,સ્ટીરિયોસ્કોપિક
three dimensional vector analysis,સ્ટીરિયોસ્કોપિક વેક્ટર વિશ્લેષણ
three-way classification,ત્રિપુટી વર્ગીકરણ
throw,"પ્રક્ષેપણ, ડ્રોપ"
thrust,"જોર, જોર"
time,"સમય, અવધિ, અવધિ"
time axis,સમય અક્ષ
time dependence,કાળી અવલંબન
time-dependent constitutive equation,સમય આધારિત માળખું સમીકરણ
time-dependent process,સમય આધારિત પ્રક્રિયા
time-independent term,પોસ્ટ બંધ સમય
time interval,સમય અંતરાલ
time series,સમય શ્રેણી
time series analysis,સમય શ્રેણી વિશ્લેષણ
time series data,સમય શ્રેણી ટ્રસ્ટ
time sharing system,સમય સિસ્ટમ
tolerance,"સહનશીલતા, સહનશીલતા"
tolerance interval,આધાર અંતરાલ
tolerance level,સહ-માળ
tolerance limit,"સહનશીલતા મર્યાદા, સહનશીલતા મર્યાદા"
topological,ટોપોગ્રાફિક
topological dual,ટોપોલોજીકલ દ્વૈતતા
topological group,ટોપોલોજીકલ જૂથ
topological isomorphism,ટોપોલોજીકલ આઇસોમોર્ફિઝમ
topological linear space,ટોપોલોજીકલ રેખીય જગ્યા
topologically,ટોપોલોજીકલ રીતે
topological mapping,ટોપોગ્રાફિક મેપિંગ
topological property,ટોપોલોજીકલ પ્રોપર્ટી
topological space,ટોપોલોજીકલ વસ્તી
topological vector space,ટોપોલોજીકલ વેક્ટર જગ્યા
topology,"ટોપોલોજી, ટોપોલોજી"
torsion,"આંચકી, ખેંચાણ, આંચકી"
torus,"ગોળાકાર ઘન-રિંગ, ટોરસ"
total,"કુલ, સરવાળો (ઓ.), સંપૂર્ણ, સંપૂર્ણ (v.)"
total derivative,સંપૂર્ણ વ્યુત્પન્ન
total differential,સંપૂર્ણ વિભેદક
total differential equation,સંપૂર્ણ વિભેદક સમીકરણ
total inspection,સંપૂર્ણ તપાસ
totally bounded,સંપૂર્ણપણે બંધાયેલ
totally ordered set,સંપૂર્ણ ઓર્ડર કરેલ સેટ
total ordering,સંપૂર્ણ ક્રમાંકન
trace,"ટ્રેસ કરવું, ટ્રેસ કરવું (n.), વીંધવું (n.), ટ્રેસ કરવું (v.)"
trace of matrix,મેટ્રિક્સ ટ્રેસ
tracing,"ટ્રેસીંગ, માર્કિંગ"
trade off function,નિયમન કાર્ય
trajectory,"માર્ગ, બોલ, બોલ"
transcendental,ગુણાતીત
transcendental equation,બીજગણિતીય સમીકરણ
transcendental function,બીજગણિત કાર્ય
transcendental number,બીજગણિત નંબર
transfer,"ટ્રાન્સફર, ટ્રાન્સફર"
transfer function,વિભેદક કાર્ય
transfinite induction,મર્યાદિત આગમન
transfinite number,અનંત સંખ્યા
transform,ભિન્નતા
transformation formula,રૂપાંતર સૂત્ર
transformation matrix,ટ્રાન્સફોર્મેશન મેટ્રિક્સ
transformation of coordinates,કોઓર્ડિનેટ્સનું રૂપાંતર
transformed function,પરિવર્તન કાર્ય
transformed matrix,પરિવર્તિત મેટ્રિક્સ
transshipment problem,શિપિંગ સમસ્યા
transient behaviour,ક્ષણિક આચરણ
transient solution,ક્ષણિક ઉકેલ
transition,ચેપ
transition matrix,સંક્રમણ મેટ્રિક્સ
transitive,સાંસર્ગિક
transitive law,સંક્રમણ નિયમ
transitive relation,ચેપી સંબંધ
transitivity,ચેપીપણું
transitivity set,ચેપી એકંદર
translation,ટ્રાન્સફર
transportation cost,પરિવહન ખર્ચ
transportation problem,પરિવહન સમસ્યા
transportation time,પરિવહન સમય
transport equation,ઍક્સેસ સમીકરણ
transposed matrix,પરિવર્તિત મેટ્રિક્સ
transpose of a matrix,મેટ્રિક્સ ચલ
transposition,સ્થાનાંતરણ
transversality,ટ્રાન્સવર્સ
transversality condition,ટ્રાંસવર્સ પ્રતિબંધ
transverse,"ત્રાંસી, ત્રાંસી"
transverse motion,ટ્રાંસવર્સ ઝડપ
trapezium,"ટ્રેપેઝિયમ, ટ્રેપેઝિયમ"
trapezoid,ટ્રેપેઝોઇડ
trapezoidal prism,ટ્રેપેઝિયમ પ્રિઝમ
treatment,"સારવાર, સારવાર"
tree diagram,વૃક્ષ રેખાકૃતિ
trend,"વલણ, વલણ"
trend line,ઉદય રેખા
trend value,વધારાનું મૂલ્ય
triadic,ત્રિપુટી
trial,"પરીક્ષણ, પરીક્ષણ, પરીક્ષણ"
trial function,આરોપાત્મક કાર્ય
triangle,"ત્રિકોણ, ત્રિકોણ"
triangle inequality,ત્રિકોણ અસમાનતા
triangle of velocity,વેગ ત્રિકોણ
triangle symbol,ત્રિકોણ પ્રતીક
triangle system,ત્રિકોણ સિસ્ટમ
triangulability,ત્રિકોણ
triangular,"ત્રિકોણાકાર, ત્રિકોણાકાર, ત્રિકોણાકાર"
triangular matrix,ત્રિકોણાકાર મેટ્રિક્સ
triangulation,"ત્રિકોણ, ત્રિકોણ"
trichotomy,ત્રિપુટી
tridiagonal,ત્રિવિકર્ણી
trigonometric,ત્રિકોણમિતિ
trigonometric curve,ત્રિકોણમિતિ વળાંક
trigonometric equation,ત્રિકોણમિતિ સમીકરણો
trigonometric function,ત્રિકોણમિતિ કાર્ય
trigonometric identity,ત્રિકોણમિતિ ઓળખ
trigonometric series,ત્રિકોણમિતિ શ્રેણી
trigonometric solution,ત્રિકોણમિતિ ઉકેલ
trigonometric transformation,ત્રિકોણમિતિ પરિવર્તન
trigonometry,ત્રિકોણમિતિ
triple,"ત્રિગુણ, ત્રિધા, ત્રિ-, ત્રિશહ, ત્રિકા, ત્રિહ"
triple integration,ટ્રિપલ એકીકરણ
triplet,ટ્રિપલ
trisect,દ્વિભાજિત
trisection,ત્રિવિભાજન
trisection of an angle,કોણને દ્વિભાજિત કરો
trivial form,સૂક્ષ્મ દેખાવ
trivial topology,વ્યર્થ સ્થિતિ
tropic of Cancer,કેન્સરનું ઉષ્ણકટિબંધ
tropic of Capricorn,મકર રાશિનું ઉષ્ણકટિબંધ
troposphere,ટ્રોપોસ્ફિયર
true mean,સાચો અર્થ
true mode,સાચું મોડ
truncated,"lunagra, rundit"
truncated cone,"કપાયેલો શંકુ, કપાયેલો શંકુ"
truncated distribution,તૂટેલું વિતરણ
truncated frequency distribution,તૂટેલી આવર્તન વિતરણ
truncation,"વેધન, કાપવું, ઘસવું, ચંદ્રાકર્ષણ"
truncation error,રનડાઉન
truth,"ચોકસાઈ, સત્યતા"
truth function,સત્ય કાર્ય
truth table,સત્ય ટેબલ
truth value,સત્યમન
t-statistic,ટી-નમૂનો
t-test,ટી-ટેસ્ટ
turbulence theory,ખલેલ સિદ્ધાંત
turning point,વળાંક
twist,"ટ્વિચ, ટ્વિસ્ટ, ટ્વિસ્ટ, ટ્વિસ્ટ"
twisted curve,"ટ્વિસ્ટેડ વળાંક, અસમાન વળાંક"
two dimensional,બે પરિમાણીય
two dimensional continuous distribution,બે પરિમાણીય સતત વિતરણ
two dimensional vector,બે પરિમાણીય વેક્ટર
two fold classification,બાયવર્ગીકરણ
two parameter family,બાયપેરેંટલ કુટુંબ
two person game,બે વ્યક્તિની રમત
two phase method,બે પગલાની પદ્ધતિ
two phase sampling,બે તબક્કાના નમૂના
two point boundary condition,ડબલ બિંદુ મર્યાદા પ્રતિબંધ
two sided F-test,બે પૂંછડીવાળું એફ-ટેસ્ટ
two sided normal test,બે પૂંછડીવાળું સામાન્ય પરીક્ષણ
two sided X-test,બે પૂંછડીવાળી એક્સ-ટેસ્ટ
ultimate value,અંતિમ મૂલ્ય
unbiased estimate,નિષ્પક્ષ મૂલ્યાંકન
unbiased estimate of population variance,વસ્તી તફાવતનો નિષ્પક્ષ અંદાજ
unbiased linear estimate,નિષ્પક્ષ રેખીય અંદાજ
unbiased point estimate,નિષ્પક્ષ બિંદુ અંદાજ
unbiased test,નિષ્પક્ષ પરીક્ષણ
unbounded region,અમર્યાદિત પ્રદેશ
unbounded set,અમર્યાદિત સમૂહ
unbounded solution,અમર્યાદિત ઉકેલ
uncertainity principle,અનિશ્ચિતતા સિદ્ધાંત
unconditional probability,બિન-અવરોધ સંભાવના
unconstrained relative maximum,વિક્ષેપિત સંબંધિત મહત્તમ
uncountable,અગણિત
uncountable subset,અગણિત સબસેટ
undetermined,અનિશ્ચિત
undetermined coefficient,અનિર્ધારિત ગુણાંક
unequal,અસમાન
ungrouped,અવર્ગીકૃત
ungrouped data,અવર્ગીકૃત ટ્રસ્ટ
uniform,યુનિફોર્મ
uniform acceleration,"સમાન પ્રવેગક, સતત પ્રવેગક"
uniform boundedness,સમાન બંધાયેલ
uniform convergence,સમાન સંકલન
uniform convexity,સમાન અભિગમ
uniform density,સમાન ઘનતા
uniform distribution,સમાન વિતરણ
uniform gravitational field,સમાન ગુરુત્વાકર્ષણ ક્ષેત્ર
