Bengali,Malayalam
এলোমেলো প্রবেশাধিকার  প্রোগ্রামিং,ക്രമരഹിതമായ ആക്സസ്സ്  പ്രോഗ്രാമിംഗ്
এলোমেলো প্রবেশাধিকার  সাজান,ക്രമരഹിതമായ ആക്സസ്സ്  ഇനം
এলোমেলো প্রবেশাধিকার  স্টোরেজ,ക്രമരഹിതമായ ആക്സസ്സ്  ശേഖരണം
এলোমেলো প্রবেশাধিকার  পদ্ধতি,ക്രമരഹിതമായ ആക്സസ്സ്  ഏര്പ്പാട്
এলোমেলো অ্যালগরিদম,ക്രമരഹിതമായ അൽഗോരിതം
এলোমেলো ডেটা সেট,ക്രമരഹിതമായ ഡാറ്റ സെറ്റ്
এলোমেলো কী-টু  ঠিকানা  রূপান্তর,ക്രമരഹിതമായ കീ  അഭിസംബോധന ചെയ്യുക  രൂപാന്തരം
এলোমেলো যুক্তি,ക്രമരഹിതമായ യുക്തി
এলোমেলো শব্দ,ക്രമരഹിതമായ ശബ്ദം
এলোমেলো নম্বর,ക്രമരഹിതമായ നമ്പർ
এলোমেলো নম্বর  জেনারেটর,ക്രമരഹിതമായ നമ്പർ  വൈദുതോല്പാദനയന്തം
এলোমেলো নম্বর  ক্রম,ക്രമരഹിതമായ നമ്പർ  അനുകമം
এলোমেলো নম্বর  সিরিজ,ക്രമരഹിതമായ നമ്പർ  ശേണി
এলোমেলো প্রক্রিয়াজাতকরণ,ക്രമരഹിതമായ പ്രോസസ്സിംഗ്
এলোমেলো স্ক্যান,ക്രമരഹിതമായ സ്കാൻ
এলোমেলো ক্রম,ക്രമരഹിതമായ ശ്രേണി
পরিসীমা,ശേഖരം
রেঞ্জ চেক,ശ്രേണി പരിശോധന
রেঞ্জ ফাইন্ডার,റേഞ്ച് ഫൈൻഡർ
র‌্যাঙ্ক পারস্পরিক সম্পর্ক  গুণাঙ্ক,റാങ്ക് കോറലൈനം  ഗുണകര്മ്മം
দ্রুত অ্যাক্সেস,ദ്രുത ആക്സസ്
দ্রুত অ্যাক্সেস লুপ,ദ്രുത ആക്സസ് ലൂപ്പ്
দ্রুত অ্যাক্সেস  স্মৃতি,ദ്രുത ആക്സസ്  സ്മരണം
রাস্টার,പടെ
রাস্টার গণনা,റാസ്റ്റർ എണ്ണം
রাস্টার ডিসপ্লে  পরিষেবা,റാസ്റ്റർ ഡിസ്പ്ലേ  സേവനം
রাস্টার গ্রাফিক্স,റാസ്റ്റർ ഗ്രാഫിക്സ്
রাস্টার গ্রিড,റാസ്റ്റർ ഗ്രിഡ്
রাস্টার-মোড  গ্রাফিক প্রদর্শন,റാസ്റ്റർ-മോഡ്  ഗ്രാഫിക് ഡിസ്പ്ലേ
রাস্টার চক্রান্তকারী,റാസ്റ്റർ പ്ലോട്ടർ
রাস্টার স্ক্যান,റാസ്റ്റർ സ്കാൻ
রাস্টার ইউনিট,റാസ്റ്റർ യൂണിറ്റ്
রেট এবং রুট  অপারেটর,നിരക്കും റൂട്ടും  ടെലഫോണ്ഓപ്പറേറ്റര്
রেট সেন্টার,നിരക്ക് കേന്ദ്രം
রেট ডাল,റേറ്റുചെയ്യുക പൾസ്
অনুপাত নিয়ন্ত্রণ,അനുപാത നിയന്ത്രണം
যুক্তিযুক্ত ভাষা,യുക്തിസഹമായ ഭാഷ
মূল তথ্য,അസംസ്കൃത ഡാറ്റ
পুনঃস্থাপনযোগ্যতা,എത്തിച്ചേരുക
পুনঃব্যবহারযোগ্য ম্যাট্রিক্স,എത്തിച്ചേരൽ മാട്രിക്സ്
পড়ুন,വായിക്കുക
পরিবর্ধক পড়ুন,ആംപ്ലിഫയർ വായിക്കുക
পড়ুন এবং পুনরুদ্ধার করুন  সাইকেল,വായിച്ച് പുന .സ്ഥാപിക്കുക  ആവൃത്തി
ফিরে পড়ুন এবং মুদ্রণ আউট,തിരികെ വായിച്ച് പ്രിന്റുചെയ്യുക
ফিরে চেক পড়ুন,തിരികെ ചെക്ക് വായിക്കുക
নিয়ন্ত্রণ লাইন পড়ুন,നിയന്ത്രണ രേഖ വായിക്കുക
চক্র সময় পড়ুন,സൈക്കിൾ സമയം വായിക്കുക
পাঠক,വായനക്കാരൻ
পাঠক-কপিয়ার,റീഡർ-കോപ്പിയർ
পাঠক দোভাষী,റീഡർ ഇന്റർപ്രെറ്റർ
পাঠক প্রিন্টার,റീഡർ പ്രിന്റർ
ত্রুটি পড়া,പിശക് വായിക്കുക
পাঠক সোর্টার,റീഡർ ഹോർട്ടർ
মাথা পড়ুন,തല വായിക്കുക
পড়া,വായന
অ্যাক্সেস পড়া  সময়,ആക്സസ്സ് വായിക്കുന്നു  കാലം
মাথা পড়া  (= মাথা),തല വായിക്കുന്നു  (= തല)
নির্দেশ পড়ুন,നിർദ്ദേശം വായിക്കുക
শুধুমাত্র পাঠযোগ্য,വായിക്കാൻ മാത്രം
শুধুমাত্র স্মৃতি পড়া  (রোম),വായന-മാത്രം മെമ്മറി  (ROM)
শুধুমাত্র স্টোরেজ পড়ুন,സംഭരണം മാത്രം വായിക്കുക
উচ্চারণ করা,വായിക്കുക
রিডআউট ডিভাইস,ഉപകരണം റീഡ് out ട്ട് ഉപകരണം
পথ পড়ুন,പാത്ത് വായിക്കുക
প্রক্রিয়া-লেখা পড়ুন,പ്രോസസ്സ്-റൈറ്റ് വായിക്കുക
সুরক্ষা পড়ুন,പരിരക്ഷണം വായിക്കുക
হার পড়ুন,റീഡ് നിരക്ക്
রিলিজ পড়ুন,റിലീസ് വായിക്കുക
বিপরীত পড়ুন,വിപരീതം വായിക്കുക
স্ক্র্যাটার পড়ুন,ചിതറുക
স্ক্রিন পড়ুন,സ്ക്രീൻ വായിക്കുക
স্টেশন পড়ুন,റീഡ് സ്റ്റേഷൻ
সময় পড়ুন,സമയം വായിക്കുക
সময় ঘড়ি পড়ুন,ടൈം ക്ലോക്ക് വായിക്കുക
সময় পড়ুন  ভাষা,സമയം വായിക്കുക  ഭാഷ
লেখার সময় পড়ুন,എഴുതുമ്പോൾ വായിക്കുക
পড়ুন/লিখুন  চ্যানেল,വായിക്കുക / എഴുതുക  ചാനല്
চেক পড়ুন/লিখুন  সূচক,വായിക്കുക / എഴുതുക പരിശോധന  സൂടുകൾ
চক্রটি পড়ুন/লিখুন,വായിക്കുക / എഴുതുക
লাইন পড়ুন/লিখুন,ലൈൻ വായിക്കുക / എഴുതുക
স্টোরেজ পড়ুন/লিখুন,സംഭരണം വായിക്കുക / എഴുതുക
প্রস্তুত অ্যাক্সেস  টার্মিনাল,റെഡി ആക്സസ്  അതിതീവ്രമായ
প্রস্তুত শর্ত,റെഡി അവസ്ഥ
প্রস্তুত আলো,തയ്യാറായ വെളിച്ചം
প্রস্তুত রাষ্ট্র,റെഡി സ്റ്റേറ്റ്
প্রস্তুত স্থিতি শব্দ,റെഡി സ്റ്റാറ്റസ് വേഡ്
বাস্তব ঠিকানা,യഥാർത്ഥ വിലാസം
বাস্তব ধ্রুবক,യഥാർത്ഥ സ്ഥിരത
রাজত্ব,മണ്ഡലം
রিয়েল স্টোরেজ,യഥാർത്ഥ സംഭരണം
রিয়েল স্টোরেজ  পরিচালনা,യഥാർത്ഥ സംഭരണം  നിര്വഹണം
প্রকৃত সময়,തൽസമയം
রিয়েল টাইম চ্যানেল,തത്സമയ ചാനൽ
রিয়েল টাইম ক্লক  মডিউল,തത്സമയ ക്ലോക്ക്  മൊഡ്യൂൾ
রিয়েল টাইম কন্ট্রোল,തത്സമയ നിയന്ത്രണം
রিয়েল টাইম ইনপুট,തത്സമയ ഇൻപുട്ട്
প্রকৃত সময়  অপারেশন,തൽസമയം  ശസ്തകിയ
রিয়েল টাইম আউটপুট,തത്സമയ .ട്ട്പുട്ട്
প্রকৃত সময়  প্রক্রিয়াজাতকরণ,തൽസമയം  നടപടി
রিয়েল টাইম স্যাটেলাইট  কম্পিউটার,തത്സമയ ഉപഗ്രഹം  കന്വൂട്ടര്
প্রকৃত সময়  সিমুলেশন,തൽസമയം  സിമുലേഷൻ
রিয়েল টাইম ওয়ার্কিং,തത്സമയ ജോലി
রিক্যাল অনুপাত,അനുപാതം തിരിക്കുക
পুনরুদ্ধার সংকেত,സിഗ്നൽ തിരിച്ചുവിളിക്കുക
গ্রহণ  বাধা,കിട്ടുക  തടസ്സം
পা গ্রহণ,കാലിന് സ്വീകരിക്കുക
শুধুমাত্র গ্রহণ,സ്വീകരിക്കുക മാത്രം
রিসিভার,സ്വീകരിക്കുക
রিসিভার বিচ্ছিন্নতা,സ്വീകർത്താവ് ഒറ്റപ്പെടൽ
রিসিভার সিগন্যাল,റിസീവർ സിഗ്നൽ
মার্জিন গ্রহণ,മാർജിൻ സ്വീകരിക്കുന്നു
প্রাপ্তি  ছিদ্রকারী,സ്വീകരിക്കുന്നത്  പെയിശോറകറ്റർ
রিসার্কুলেটিং লুপ,നവഞ്ചനങ്ങൾ
স্বীকৃতি  সঠিকতা,തിരിച്ചറിയല്  കൃതത
স্বীকৃতি  চরিত্র,തിരിച്ചറിയല്  കഥാപാതം
স্বীকৃতি ডিভাইস,തിരിച്ചറിയൽ ഉപകരണം
স্বীকৃতি যুক্তি,തിരിച്ചറിയൽ യുക്തി
পুনঃসংযোগ,അപാപനം
পুনর্বিবেচনা,വിലപിക്കുന്നതു
পুনর্মিলন,അനുരമനപരമായ
পুনর্গঠন,വീണ്ടും ബന്ധിപ്പിക്കുക
পুনর্গঠন,പുന reagn ക്രമീകരണം
পুনর্গঠন,അഴിച്ചുപണിയല്
রেকর্ড ব্লকিং,റെക്കോർഡ് തടയൽ
রেকর্ড চেক সময়,പരിശോധിക്കുക സമയം റെക്കോർഡുചെയ്യുക
রেকর্ড নিয়ন্ত্রণ  সময়সূচী,നിയന്ത്രണം രേഖപ്പെടുത്തുക  പട്ടിക
রেকর্ড গণনা,റെക്കോർഡ് എണ്ണം
রেকর্ড বিবরণ,വിവരണം
রেকর্ড পাঠ্য,റെക്കോർഡുചെയ്ത വാചകം
রেকর্ড ফর্ম্যাট,റെക്കോഡ് ഫോർമാറ്റ്
রেকর্ড ফর্ম্যাট  বর্ণনাকারী,റെക്കോഡ് ഫോർമാറ്റ്  ഡിഗ്രിപ്പ്പ്റ്റർ
রেকর্ড ফাঁক,വിടവ് രേഖപ്പെടുത്തുക
রেকর্ড গ্রুপ,രേഖപ്പെടുത്തുക
রেকর্ড মাথা,തല രേഖപ്പെടുത്തുക
রেকর্ডিং অঞ্চল,റെസ് റെക്കോർഡിംഗ് ഏരിയ
রেকর্ডিং ঘনত্ব,ഡെൻസിറ്റി റെക്കോർഡിംഗ്
রেকর্ডিং মাথা,തലക്കെട്ട് റെക്കോർഡുചെയ്യുന്നു
রেকর্ডিং মাধ্যম,റെക്കോർഡിംഗ് മീഡിയം
রেকর্ডিং মোড,റെക്കോർഡിംഗ് മോഡ്
রেকর্ডিং ট্রাঙ্ক,ട്രങ്ക് റെക്കോർഡുചെയ്യുന്നു
রেকর্ড কী,റെക്കോർഡ് കീ
রেকর্ড লেআউট,റെക്കോർഡ് ലേ .ട്ട്
রেকর্ড দৈর্ঘ্য,റെക്കോർഡ് നീളം
রেকর্ড চিহ্ন,റെക്കോർഡ് മാർക്ക്
রেকর্ড মাধ্যম,റെക്കോർഡ് മീഡിയം
রেকর্ড নাম,പേര് രേഖപ്പെടുത്തുക
রেকর্ড সংখ্যা,റെക്കോർഡ് നമ്പർ
রেকর্ড প্রস্তুত,റെക്കോർഡ് തയ്യാറാണ്
রেকর্ড বিভাজক  চরিত্র,റെക്കോർഡ് സെപ്പറേറ്റർ  കഥാപാതം
রেকর্ড শীট,റെക്കോർഡ് ഷീറ്റ്
রেকর্ড বাছাই,ക്രമീകരണം രേഖപ്പെടുത്തുക
রেকর্ড স্টোরেজ  চিহ্ন,സംഭരണം റെക്കോർഡ്  അടയാളപ്പെടത്തുക
রেকর্ড স্ট্রিপ,റെക്കോർഡ് സ്ട്രിപ്പ്
রেকর্ড টাইপ,റെക്കോർഡ് തരം
পুনরুদ্ধারযোগ্য ত্রুটি,വീണ്ടെടുക്കാവുന്ന പിശക്
পুনরুদ্ধার  পরিচালনা  সমর্থন,വീണ്ടെടുക്കൽ  നിര്വഹണം  പിന്താങ്ങുക
পুনরুদ্ধার প্রোডার,വീണ്ടെടുക്കൽ രോഷങ്ങൾ
পুনরুদ্ধার রুটিন,വീണ്ടെടുക്കൽ ദിനചര
পুনরুদ্ধার সিস্টেম,വീണ്ടെടുക്കൽ സംവിധാനം
পুনরাবৃত্তি,ആവർത്തനം
পুনরাবৃত্তি,ശേഖരം
পুনরাবৃত্তি উপপাদ্য,ശേഖരിക്കാനുള്ള സിദ്ധാന്തം
পুনরাবৃত্ত বংশোদ্ভূত  পার্সিং,ആവർത്തിച്ചുള്ള ഇറക്കം  പാഴ്സിംഗ്
পুনরাবৃত্ত ফাংশন,ആവർത്തിച്ചുള്ള പ്രവർത്തനം
পুনরাবৃত্ত তালিকা,ആവർത്തന പട്ടിക
পুনরাবৃত্তভাবে সংজ্ঞায়িত  ক্রম,ആവർത്തിച്ചുള്ള നിർവചിച്ചിരിക്കുന്നു  അനുകമം
পুনরাবৃত্তভাবে  গণনীয় সেট,അപരമല്ലാതെ  എണ്ണമറ്റ സെറ്റ്
পুনরাবৃত্ত প্রক্রিয়া,ആവർത്തിച്ചുള്ള പ്രക്രിയ
পুনরাবৃত্ত সম্পর্ক,ആവർത്തിച്ചുള്ള ബന്ധം
পুনরাবৃত্ত রুটিন,ആവർത്തന പതിവ്
পুনরাবৃত্ত সেট,ആവർത്തന സെറ്റ്
Redact,കുറയ്ക്കുക
Redaction,അപാകത
হ্রাস মেশিন,കുറയ്ക്കൽ യന്ത്രം
অপ্রয়োজনীয়তা,ആവർത്തനം
অপ্রয়োজনীয় চেক,ആവർത്തന പരിശോധന
অপ্রয়োজনীয় চেক  বিট,ആവർത്തന പരിശോധന  കടിവാളം
অপ্রয়োজনীয় চেক  চরিত্র,ആവർത്തന പരിശോധന  കഥാപാതം
অপ্রয়োজনীয়তা  ডেটা,ആവർത്തനം  ഡാറ്റ
অপ্রয়োজনীয়  চরিত্র,കമാതീതമായ  കഥാപാതം
অপ্রয়োজনীয় কোড,അനാവശ്യ കോഡ്
পুনর্নির্মাণ,വീണ്ടും നിരോധനം
ভাড়াযোগ্য লোড  মডিউল,മടക്കുക  മൊഡ്യൂൾ
ফেরতযোগ্য  কার্যক্রম,മടക്കാനാവില്ല  കാരപരിപാടി
ফেরতযোগ্য  রুটিন,മടക്കാനാവില്ല  ദിനചര്യ
ফেরতযোগ্য  Subroutine,മടക്കാനാവില്ല  ഉറക്കുഴൂട്ട
পুনরায় প্রবেশ,വീണ്ടും പ്രവേശിക്കുന്നു
রেন্ট্র্যান্ট কোড,വീണ്ടും പ്രവേശിക്കുക കോഡ്
পুনরায় প্রবেশ  কার্যক্রম,വീണ്ടും പ്രവേശിക്കുന്നു  കാരപരിപാടി
রুটিন রুটিন,വീണ്ടും പ്രവേശിക്കുക പതിവ്
পুনর্নির্মাণ  Subroutine,വീണ്ടും പ്രവേശിക്കുക  ഉറക്കുഴൂട്ട
পুনরায় পয়েন্ট,വീണ്ടുംറിരൂപം
রেন্ট্রি সিস্টেম,റീട്ടക്ട്രി സിസ്റ്റം
রেফারেন্স,ബന്ധപ്പെടല്
রেফারেন্স ঠিকানা,റഫറൻസ് വിലാസം
রেফারেন্স ক্লক,റഫറൻസ് ക്ലോസ്
রেফারেন্স প্রান্ত,റഫറൻസ് എഡ്ജ്
রেফারেন্স ফাইল,റഫറൻസ് ഫയൽ
রেফারেন্স ইনপুট  সংকেত,റഫറൻസ് ഇൻപുട്ട്  അടയാളം
রেফারেন্স  নির্দেশ,ബന്ധപ്പെടല്  നിര്ദ്ദേശം
রেফারেন্স  ভাষা,ബന്ധപ്പെടല്  ഭാഷ
রেফারেন্স স্তর,റഫറൻസ് നില
পরিচিতির তালিকা,റഫറൻസ് പട്ടിക
রেফারেন্স শব্দ,റഫറൻസ് ശബ്ദം
রেফারেন্স রেকর্ড,റഫറൻസ് റെക്കോർഡ്
রেফারেন্স সময়,റഫറൻസ് സമയം
রেফারেন্স ভলিউম,റഫറൻസ് വോളിയം
রিফিল,പരിഷ്കരിക്കുക
প্রতিবিম্ব,അധപനം
প্রতিবিম্ব অনুপাত,പ്രതിഫല അനുപാതം
বাইনারি প্রতিফলিত  কোড,പ്രതിഫലിപ്പിക്കുന്ന ബൈനറി  കോഡ്
প্রতিফলিত স্ক্যান,പ്രതിഫലന സ്കാൻ
রিফ্লেক্সিভ ক্লোজার,റിഫ്ലെക്സിവ് അടയ്ക്കൽ
প্রতিচ্ছবি সম্পর্ক,റിഫ്ലെക്സിവ് ബന്ധം
পুনরায় ফর্ম্যাট,റിഫോർമറ്റ്
রিফ্রেশ,ഉന്മേഷം വീണ്ടെടുക്കുക
পুনর্জন্মমূলক  প্রতিক্রিয়া,പുനരുദ്ധാചയിതാവ്  ഫീഡ്ബാക്ക്
পুনর্জন্মমূলক  স্মৃতি,പുനരുദ്ധാചയിതാവ്  സ്മരണം
পুনর্জন্মমূলক পড়া,പുനരുജ്ജീവിപ്പിക്കൽ വായിക്കുക
পুনর্জন্মমূলক  পড়া,പുനരുദ്ധാചയിതാവ്  വായന
পুনর্জন্মমূলক  রিপিটার,പുനരുദ്ധാചയിതാവ്  റിപ്പീറ്റർ
পুনর্জন্ম ট্র্যাক,പുനരുക്നേരകമായ ട്രാക്ക്
পুনর্জন্মক  অধ্যায়,റെക്ടീറേറ്റർ  വിഭാഗം
পুনর্জন্ম,പുനരുദ്ധാരണ
আঞ্চলিক ঠিকানা,പ്രാദേശിക വിലാസം
আঞ্চলিক কেন্দ্র,പ്രാദേശിക കേന്ദ്രം
আঞ্চলিক কম্পিউটার  অন্তর্জাল,പ്രാദേശിക കമ്പ്യൂട്ടർ  നെറ്റ്വർക്ക്
নিবন্ধন,പട്ടികയുണ്ടാക്കുക
ঠিকানা নিবন্ধ  ক্ষেত্র,വിലാസം രജിസ്റ്റർ ചെയ്യുക  വയല്
ক্ষমতা নিবন্ধন,ശേഷിയുള്ള ശേഷി
ফাইল নিবন্ধন করুন,ഫയൽ രജിസ്റ്റർ ചെയ്യുക
ইনপুট নিবন্ধন করুন  বাফার,ഇൻപുട്ട് രജിസ്റ്റർ ചെയ്യുക  ബഫർ
দৈর্ঘ্য নিবন্ধ,നീളം രജിസ്റ്റർ ചെയ്യുക
নিবন্ধন  অপ্টিমাইজেশন,പട്ടികയുണ്ടാക്കുക  ഒപ്റ്റിമൈസേഷൻ
পয়েন্টার নিবন্ধন করুন,പോയിന്റർ രജിസ്റ്റർ ചെയ്യുക
নিবন্ধন করুন,രജിസ്റ്റർ തിരഞ്ഞെടുക്കുക
রেজিস্টার ট্রান্সফার  ভাষা,കൈമാറ്റം രജിസ്റ്റർ ചെയ്യുക  ഭാഷ
নিবন্ধকরণ  কার্যক্রম,പതിക്കല്  കാരപരിപാടി
নিয়মিত ইভেন্ট  (= নিয়মিত  ভাষা),പതിവ് ഇവന്റ്  (= പതിവ്  ഭാഷ)
নিয়মিত অভিব্যক্তি,പതിവ് എക്സ്പ്രഷൻ
নিয়মিত ব্যাকরণ,പതിവ് വ്യാകരണം
নিয়মিত ভাষা,പതിവ് ഭാഷ
নিয়মিত অপারেশন,പതിവ് പ്രവർത്തനം
নিয়মিত অপারেটর,പതിവ് ഓപ്പറേറ്റർ
সম্পর্কিত ডেটা  বেস,റിലേഷണൽ ഡാറ്റ  അടിത്തറ
সম্পর্কিত  অভিব্যক্তি,ബന്ധുക്കലം  മുഖഭാവം
রিলেশনাল অপারেটর,റിലേഷണൽ ഓപ്പറേറ്റർ
সম্পর্ক চরিত্র,പ്രതീകം
সম্পর্কের শর্ত,ബന്ധത്തിന്റെ അവസ്ഥ
আপেক্ষিক ঠিকানা,ആപേക്ഷിക വിലാസം
আপেক্ষিক ঠিকানা,ആപേക്ഷിക വിലാസം
আপেক্ষিক ব্লক  সংখ্যা,ആപേക്ഷിക ബ്ലോക്ക്  അക്കം
আপেক্ষিক কোড,ആപേക്ഷിക കോഡ്
আপেক্ষিক কোডিং,ആപേക്ഷിക കോഡിംഗ്
আপেক্ষিক কমান্ড,ബന്ധു കമാൻഡ്
তুলনামূলকভাবে প্রধান,താരതമ്യേന പ്രൈം
আপেক্ষিক পণ্য,ആപേക്ഷിക ഉൽപ്പന്നം
রিলে,റിലേ ചെയ്യുക
মুক্তি,പ്രകാശനം
নির্ভরযোগ্যতা,വിശ്വാസ്യത
স্থান পরিবর্তনযোগ্য  কার্যক্রম,പുതുക്കലില്ലാത്ത  കാരപരിപാടി
লোডার স্থানান্তর,ലോഡർ സ്ഥാനം മാറ്റിസ്ഥാപിക്കുന്നു
প্রতিকার  রক্ষণাবেক্ষণ,പരിഹാരം  പരിപാലനം
দূরবর্তী,അകലെയുള്ള
দূরবর্তী প্রবেশাধিকার,വിദൂര ആക്സസ്
দূরবর্তী অ্যাক্সেস ডেটা  প্রক্রিয়াজাতকরণ,വിദൂര ആക്സസ് ഡാറ്റ  നടപടി
রিমোট ব্যাচ,വിദൂര ബാച്ച്
রিমোট ব্যাচ  প্রবেশ,വിദൂര ബാച്ച്  പവേശം
রিমোট ব্যাচ  প্রক্রিয়াজাতকরণ,വിദൂര ബാച്ച്  നടപടി
রিমোট ব্যাচ  টার্মিনাল,വിദൂര ബാച്ച്  അതിതീവ്രമായ
রিমোট কল  ফরোয়ার্ডিং,വിദൂര കോൾ  കൈമാറുന്ന
দূরবর্তী  ঘনীভূত,അകലെയുള്ള  ഏകാഗത
রিমোট কনসোল,വിദൂര കൺസോൾ
দূরবর্তী নিয়ন্ত্রণ,വിദൂര നിയന്ത്രണം
দূরবর্তী ডেটা  একাগ্রতা,വിദൂര ഡാറ്റ  ഏകാഗത
দূরবর্তী ফর্ম্যাট  আইটেম,വിദൂര ഫോർമാറ്റ്  ഇനം
দূরবর্তী হোস্ট,വിദൂര ഹോസ്റ്റ്
রিমোট জব এন্ট্রি,വിദൂര ജോലി എൻട്രി
রিমোট লুপ  অ্যাডাপ্টার,വിദൂര ലൂപ്പ്  അഡാപ്റ്റർ
দূরবর্তী বার্তা  প্রক্রিয়াজাতকরণ,വിദൂര സന്ദേശം  നടപടി
রিমোট অর্ডার ওয়্যার,വിദൂര ഓർഡർ വയർ
দূরবর্তী শক্তি বন্ধ,വിദൂര പവർ ഓഫ്
রিমোট প্রিন্টিং,വിദൂര പ്രിന്റിംഗ്
রিমোট প্রোগ্রাম  লোডার,വിദൂര പ്രോഗ്രാം  ലോഡർ
রিমোট সেন্সিং,വിദൂര സംവേദനം
রিমোট স্টেশন,വിദൂര സ്റ്റേഷൻ
রিমোট সাবসেট,വിദൂര സബ്സെറ്റ്
রিমোট সুইচ,വിദൂര സ്വിച്ച്
দূরবর্তী টার্মিনাল,വിദൂര ടെർമിനൽ
দূরবর্তী ট্রাঙ্ক  ব্যবস্থা,വിദൂര തുമ്പിക്കൈ  കമീകരണം
পুনরায় অর্ডার,പുന order ക്രമീകരിക്കുക
পুনরায় অর্ডার টোন,ശബ്ദം പുന order ക്രമീകരിക്കുക
পুনঃস্থাপন,വാങ്ങാത്ത
মেরামতের সময়,നന്നാക്കുക സമയം
পুনরাবৃত্তিযোগ্যতা  পরিমাপ করা,ആവര്ത്തനം  അളക്കുക
অ্যাকশন কী পুনরাবৃত্তি করুন,ആക്ഷൻ കീ ആവർത്തിക്കുക
প্রয়োজনীয় হাইফেন  চরিত্র,ആവശ്യമാണ് ഹൈഫൻ  കഥാപാതം
প্রয়োজনীয় স্থান  চরিত্র,ആവശ്യമായ ഇടം  കഥാപാതം
প্রয়োজনীয়তা  বিশ্লেষণ,ആവശ്യകതകൾ  വിശകലനം
পুনরায়,ജൂറുൻ
পুনরায় মোড,റീറൺ മോഡ്
পুনরায় পয়েন্ট,റിരുൺ പോയിന്റ്
পুনরায় প্রোগ্রাম,റിരുൺ പ്രോഗ്രാം
সংরক্ষিত শব্দ,റിസർവ് ചെയ്ത വാക്ക്
রিসেট,പുന .സജ്ജമാക്കുക
পুনরায় সেট চক্র,സൈക്കിൾ പുന reset സജ്ജമാക്കുക
রিসেট মোড,മോഡ് പുന reset സജ്ജമാക്കുക
পালস পুনরায় সেট করুন,പൾസ് പുന reset സജ്ജമാക്കുക
রিসেট হার,നിരക്ക് പുന et സജ്ജമാക്കുക
শূন্যে পুনরায় সেট করুন,പൂജ്യത്തിലേക്ക് പുന reset സജ്ജമാക്കുക
বাসিন্দা,സ്ഥലവാസി
আবাসিক নিয়ন্ত্রণ  কার্যক্রম,റെസിഡന്റ് നിയന്ത്രണം  കാരപരിപാടി
বাসিন্দা  ম্যাক্রোসেম্বলার,സ്ഥലവാസി  മാക്രോസെംബ്ലർ
আবাসিক প্রোগ্রাম  তালিকা নির্বাচন করুন,റസിഡന്റ് പ്രോഗ്രാം  പട്ടിക തിരഞ്ഞെടുക്കുക
আবাসিক প্রোগ্রাম,റസിഡന്റ് പ്രോഗ്രാം
অবশিষ্ট ত্রুটি,ശേഷിക്കുന്ന പിശക്
অবশিষ্ট গাণিতিক,അവശിഷ്ട അരിത്മെറ്റിക്
অবশিষ্টাংশ চেক,ശേഷിക്കുന്ന ചെക്ക്
রেসিডেন্ট মডিউল,റെസിസെന്റ് മൊഡ്യൂൾ
প্রতিরোধক ট্রানজিস্টর  যুক্তি,റെസിസ്റ്റോർ ട്രാൻസിസ്റ്റാർ  തര്ക്കശാസ്തം
রেজোলিউশন ত্রুটি,മിഴിവ് പിശക്
রেজোলভার,റിസോർവർ
রিসোর্স অ্যাক্সেস  নিয়ন্ত্রণ সুবিধা,വിഭവം ആക്സസ്സ്  നിയന്ത്രണ സൗകര്യം
সংস্থান  বরাদ্দ,വിഭവം  പങ്കുവയ്ക്കല്
সংস্থান  বর্ণনাকারী,വിഭവം  ഡിഗ്രിപ്പ്പ്റ്റർ
সংস্থান  পরিচালনা,വിഭവം  നിര്വഹണം
রিসোর্স ম্যানেজার,റിസോഴ്സ് മാനേജർ
রিসোর্স শেয়ারিং,വിഭവ പങ്കിടൽ
রিসোর্স শেয়ারিং  নিয়ন্ত্রণ,വിഭവ പങ്കിടൽ  ഭരണം
প্রতিক্রিয়া সময়কাল,പ്രതികരണ ദൈർഘ്യം
প্রতিক্রিয়া ফাংশন,പ്രതികരണ പ്രവർത്തനം
প্রতিক্রিয়া সময়,പ്രതികരണ സമയം
আবার শুরু,പുനരാരംഭിക്കുക
শর্ত পুনরায় চালু করুন,അവസ്ഥ പുനരാരംഭിക്കുക
নির্দেশ পুনরায় চালু করুন,നിർദ്ദേശം പുനരാരംഭിക്കുക
পুনঃসূচনা পয়েন্ট,പോയിന്റ് പുനരാരംഭിക്കുക
পুনরুদ্ধার,വീണ്ടെടുക്കുക
স্মৃতিশক্তি কাল  পরীক্ষা করুন,നിലനിർത്തൽ കാലയളവ്  ചെക്ക്
Retrofit,റിട്രോഫിറ്റ്
Retrofit পরীক্ষা,റിട്രോഫിറ്റ് പരിശോധന
পুনরায় চেষ্টা করা,വീണ്ടുംരി ചെയ്യുക
প্রত্যাবর্তন,മടങ്ങിവരുക
ফেরত ঠিকানা,തിരിച്ചയക്കാനുള്ള വിലാസം
রিটার্ন চ্যানেল,മടക്ക ചാനൽ
রিটার্ন চরিত্র,മടക്ക പ്രതീകം
রিটার্ন কোড,മടക്ക കോഡ്
রিটার্ন কোড  নিবন্ধন,മടക്ക കോഡ്  പട്ടികയുണ്ടാക്കുക
ফেরত মূল্য,മടങ്ങിയ മൂല്യം
রিটার্ন নির্দেশ,റിട്ടേൺ നിർദ്ദേശം നൽകുക
ক্ষতি,തിരികെ നഷ്ടം
