Assamese,Gujarati
আঠালতীয়াতা-উষ্ণতা বক্ৰ,સ્નિગ્ધતા-તાપમાન વળાંક
আঠালতীয়াতা-উষ্ণতা নিয়ম,સ્નિગ્ધતા-તાપમાન કાયદો
আঠালতীয়াতা নীতি,સ્નિગ્ધતા સિદ્ધાંત
আঠাযুক্ত,ચીકણું
আঠাযুক্ত সংকোচনীয় তৰল,ચીકણું સંકુચિત પ્રવાહી
আঠাযুক্ত মন্থৰতা,ચીકણું મંદતા
আঠাযুক্ত ট্ৰেকচন,ચીકણું ટ્રેક્શન
আঠাযুক্ত বৈদ্যুতিক ট্ৰেকচন,ચીકણું ઇલેક્ટ્રિક ટ્રેક્શન
আঠাযুক্ত প্ৰবাহ,ચીકણું પ્રવાહ
আঠাযুক্ত তৰল,ચીકણું પ્રવાહી
আঠাযুক্ত বল,ચીકણું બળ
অসংকোচনীয় আঠাযুক্ত তৰল পদাৰ্থ,અસ્પષ્ટ ચીકણું પ્રવાહી
আঠালতীয়া স্তৰ,સ્નિગ્ધતા સ્તર
আঠাযুক্ত চুম্বকীয়কৰণ,ચીકણું ચુંબકીયકરણ
আঠাযুক্ত গতি,ચીકણું ઝડપ
আঠাযুক্ত চাপ,ચીકણું તાણ
আঠাযুক্ত চাপ বৰ্ণালী,ચીકણું તાણ સ્પેક્ટ્રમ
দৃশ্যমানতা,દૃશ્યતા
দৃশ্যমানতা কাৰক,દૃશ્યતા પરિબળ
দৃশ্যমানতা কাৰ্য্য,દૃશ્યતા કાર્ય
দৃষ্টি,દૃષ્ટિ
দৃষ্টিশক্তিৰ অশুদ্ধতা,દ્રશ્ય અચોક્કસતા
দৃশ্যমান দিগন্ত,દ્રશ્ય ક્ષિતિજ
দৃশ্যমান পোহৰ,દૃશ્યમાન પ્રકાશ
দৃশ্যমান শব্দ,દ્રશ્ય અવાજ
দৃষ্টিভংগী,દૃષ્ટિકોણ
ভিজুৱেল ফিল্ড,દ્રશ્ય ક્ષેત્ર
দৃশ্যমান বৰ্ণালী ফটোমিটাৰ,દૃશ્યમાન સ્પેક્ટ્રમ ફોટોમીટર
দৃশ্যমান বৰ্ণালী,દૃશ્યમાન સ્પેક્ટ્રમ
দৃষ্টি,દ્રષ્ટિ
দৰ্শন বেণ্ডউইডথ,દર્શન બેન્ડવિડ્થ
"দৃশ্যমান কম্পাঙ্ক, দৃশ্যমান কম্পাঙ্ক","દ્રશ્ય આવર્તન, દ્રશ્ય આવર્તન"
দৃশ্যমান শব্দ,દ્રશ્ય અવાજ
"টেলিভিছন সংকেত, টেলিভিছন সংকেত","ટેલિવિઝન સિગ્નલ, ટેલિવિઝન સિગ્નલ"
ৱাইড শ্বট,વિશાળ શોટ
"(v.) দৃশ্যমান, দৃশ্যমান","(v.) દ્રશ્ય, દ્રશ્ય"
ভিজুৱেল এক্ৰ&#39;মেটিচিটি,દ્રશ્ય વર્ણહીનતા
দৃষ্টিশক্তিৰ তীব্ৰতা,દ્રષ્ટિની તીવ્રતા
দৃষ্টিকোণ,દૃષ્ટિકોણ
ভিজন এপ্ৰ&#39;চ চাৰ্ট,દ્રષ્ટિ અભિગમ ચાર્ટ
দৃশ্য-শ্ৰাব্য পৰিসৰ,દ્રશ્ય-શ્રાવ્ય શ્રેણી
দৃশ্যমান পোহৰ,દ્રશ્ય પ્રકાશ
ভিজুৱেল ক&#39;লৰিমিট্ৰি,વિઝ્યુઅલ કલરમિટ્રી
ভিজুৱেল টৰ্নিচিং,દ્રશ્ય બગાડ
দৃশ্যমান প্ৰদৰ্শন,દ્રશ્ય પ્રદર્શન
ভিজুৱেল ডিছপ্লে ইউনিট,દ્રશ્ય પ્રદર્શન એકમ
ভিজুৱেল ডপলাৰ পইণ্টাৰ,વિઝ્યુઅલ ડોપ્લર પોઇન્ટર
দৃষ্টিশক্তিৰ ক্ষমতা,દ્રશ્ય ક્ષમતા
ভিজুৱেল ফিল্ড,દ્રશ્ય ક્ષેત્ર
দৃশ্যমান উৰণ,દ્રશ્ય ઉડાન
"দৃশ্যমান কম্পাঙ্ক, দৃশ্যমান কম্পাঙ্ক","દ્રશ્ય આવર્તન, દ્રશ્ય આવર્તન"
দৃশ্যমান সূচক,દ્રશ્ય સૂચક
দৃশ্যমান সহায়ক,દ્રશ્ય સહાય
দৃশ্যমান ফটোগ্ৰাফিক সঁজুলি,દ્રશ્ય ફોટોગ્રાફિક સાધનો
ভিজুৱেল-নিল লোহিত,દ્રશ્ય-નીલ લોહિત
দৃষ্টিশক্তিৰ পৰিসৰ,દ્રષ્ટિ શ્રેણી
দৃষ্টিশক্তিৰ সংবেদনশীলতা,દ્રશ્ય સંવેદનશીલતા
"টেলিভিছন সংকেত, টেলিভিছন সংকেত","ટેલિવિઝન સિગ્નલ, ટેલિવિઝન સિગ્નલ"
ফটো ট্ৰেন্সমিটাৰ,ફોટો ટ્રાન્સમીટર
দৃশ্যমান হালধীয়া,દૃશ્યમાન પીળો
ভিট্ৰিয়াছ অৱস্থা,વિટ્રીસ રાજ્ય
স্পিচ ফাইবাৰ,સ્પીચ ફાઈબર
স্পিচ ইলেক্ট্ৰ&#39;ফ&#39;ৰেচিছ,ભાષણ ઇલેક્ટ્રોફોરેસિસ
বাক্য সংগীত,ભાષણ સંગીત
কণ্ঠৰ ট্ৰেক্ট,અવાજ માર્ગ
"ভোকোডাৰ, স্পিচ ক&#39;ডাৰ","વોકોડર, સ્પીચ કોડર"
ভোডাৰ,વોડર
"বাক্য, বাক্য","ભાષણ, ભાષણ"
স্পিচ মেচিন,સ્પીચ મશીન
বক্তৃতা লেখচিত্ৰ,ભાષણ ચાર્ટ
স্পিচ ফ্ৰিকুৱেন্সি কী কৰা,સ્પીચ ફ્રીક્વન્સી કીઇંગ
স্পিচ মেচিন ট্ৰেড,ભાષણ મશીન વેપાર
স্পিচ মডুলেচন,ભાષણ મોડ્યુલેશન
বাক্য উদ্দীপিত ভোকোডাৰ,વાણી ઉત્તેજિત વોકોડર
বাক্যৰ বাচন-বৰ্তন,ભાષણ વાનગીઓ
বাকৰুদ্ধ বাচন-বৰ্তন,અવાચક વાનગીઓ
"শূন্য, শূন্য, স্থান","શૂન્ય, રદબાતલ, જગ્યા"
শক্তিৰ ক্ষতিৰ সংৰক্ষণ,ઊર્જા નુકશાન સંગ્રહ
অস্থিৰতা,અસ્થિરતા
আগ্নেয়গিৰি,જ્વાળામુખી
ভোল্টেজ,વિદ્યુત્સ્થીતિમાન
ভল্ট কুলম্ব,વોલ્ટ કૂલમ્બ
ভল্টা ইফেক্ট,વોલ્ટા અસર
ভল্টা ভাইব,વોલ્ટા વાઇબ
ভল্টেজ,વિદ્યુત્સ્થીતિમાન
ভল্টেজ বৰ্তনী,વોલ્ટેજ સર્કિટ
ৰেজিষ্টেন্সৰ ভল্টেজ সহগ,પ્રતિકારનો વોલ્ટેજ ગુણાંક
ভল্টেজ ডিভাইডাৰ,વોલ્ટેજ વિભાજક
ভল্টেজ বিভাজন ৰেজিষ্টৰ,વોલ્ટેજ વિભાજન રેઝિસ્ટર
"ভল্টেজ ডাবলাৰ, পটেনচিয়েল ডাবলাৰ","વોલ્ટેજ ડબલર, સંભવિત ડબલર"
ভল্টেজ হ্ৰাস,વોલ્ટેજ ડ્રોપ
ভল্টেজ ৰিচাৰ্জ,વોલ્ટેજ રિચાર્જ
ভল্টেজ এম্প্লিফায়াৰ,વોલ્ટેજ એમ્પ્લીફાયર
ভল্টেজ বুষ্টিং বৰ্তনী,વોલ્ટેજ બુસ્ટિંગ સર્કિટ
ভল্টেজৰ শব্দ,વોલ્ટેજ અવાજ
ভল্টেজ ৰেঞ্জ বুষ্টাৰ,વોલ્ટેજ રેન્જ બૂસ્ટર
ডাইৰেক্টিং পটেনচিয়েল ডাইঅ&#39;ড,સંભવિત ડાયોડનું નિર્દેશન
সম্ভাৱ্য নিয়ন্ত্ৰক ডাইঅ&#39;ড,સંભવિત નિયંત્રક ડાયોડ
ভল্টেজ ৰিলে,વોલ્ટેજ રિલે
ভল্টেজ ষ্টেবিলাইজাৰ,વોલ્ટેજ સ્ટેબિલાઇઝર
ভোল্টেজ প্ৰগ্ৰেছিং তৰংগ অনুপাত,વોલ્ટેજ પ્રોગ્રેસીંગ વેવ રેશિયો
ভল্টেইক বেটাৰী,વોલ્ટેઇક બેટરી
ভল্টেজ চেল,વોલ્ટેજ સેલ
ভল্টেইক শক্তি,વોલ્ટેઇક પાવર
"ভল্টিক শক্তি বিশ্লেষণ গেলভানোমিটাৰ, ভল্টামিটাৰ","વોલ્ટેઇક પાવર વિશ્લેષણ ગેલ્વેનોમીટર, વોલ્ટેમીટર"
ভল্টেইক,વોલ્ટેઇક
voltera দোষ,વોલ્ટેરા ફોલ્ટ
ভল্টেৰা সংহতি সমীকৰণ,વોલ્ટેરા એકીકરણ સમીકરણ
ভল্টমিটাৰ,વોલ્ટમીટર
"আয়তন, শক্তি, আয়তন","વોલ્યુમ, તાકાત, વોલ્યુમ"
ভলিউম এডজাষ্টাৰ,વોલ્યુમ એડજસ્ટર
লাউডনেছ কম্প্ৰেছন,મોટેથી સંકોચન
"লাউডনেছ কন্ট্ৰ&#39;লাৰ, লাউডনেছ কন্ট্ৰ&#39;ল","મોટેથી નિયંત્રક, મોટેથી નિયંત્રણ"
লাউডনেছ কণ্ট্ৰল পটেনচিঅ’মিটাৰ,લાઉડનેસ કંટ્રોલર પોટેંશિયોમીટર
আয়তন ঘনত্ব,વોલ્યુમ ઘનતા
আয়তন প্ৰভাৱ,વોલ્યુમ અસર
আয়তন ইলাষ্টিকতা,વોલ્યુમ સ્થિતિસ્થાપકતા
ভলিউম সংখ্যালঘু,વોલ્યુમ લઘુમતી
আয়তন শক্তি,વોલ્યુમ ઊર્જા
লাউডনেছ এক্সপাণ্ডাৰ,લાઉડનેસ એક્સેન્ડર
শক্তি সম্প্ৰসাৰণ,તાકાત વિસ્તરણ
ভলিউমেট্ৰিক অসম্পূৰ্ণতা,વોલ્યુમેટ્રિક અપૂર્ણતા
শক্তি সূচক,તાકાત સૂચક
লাউডনেছ লিমিটাৰ এম্প্লিফায়াৰ,લાઉડનેસ લિમિટર એમ્પ્લીફાયર
আয়ন মেৰুকৰণ,આયન ધ્રુવીકરણ
আয়তন পুনৰ সংযোগ,વોલ્યુમ પુનઃજોડાણ
আয়তন নিয়ন্ত্ৰণ,વોલ્યુમ નિયમન
আয়তন বিকৃতি,વોલ્યુમ વિકૃતિ
ভলিউমেট্ৰিক ট্ৰেণ্ড,વોલ્યુમેટ્રિક વલણ
শক্তি একক,તાકાત એકમ
"শক্তি একক পৰিমাপ, (ভুমিটাৰ)","સ્ટ્રેન્થ યુનિટ માપ, (વ્યુમીટર)"
আয়তনীয় তৰংগ,વોલ્યુમેટ્રિક તરંગ
ভলিউমমিটাৰ,વોલ્યુમોમીટર
"ভলিউমেট্ৰিক পদ্ধতি, ভলিউমেট্ৰিক পদ্ধতি","વોલ્યુમેટ્રિક પદ્ધતિ, વોલ્યુમેટ્રિક પદ્ધતિ"
ষ্টেৰিঅ&#39;স্কোপিক ডাটা ৰাডাৰ,સ્ટીરિયોસ્કોપિક ડેટા રડાર
আয়তন বিকৃতি,વોલ્યુમ વિકૃતિ
ভলিউমেট্ৰিক,વોલ્યુમેટ્રિક
ভ্যান নিউমেন অনুপাত,વેન ન્યુમેન રેશિયો
vortac,વોર્ટેક
"ঘূৰ্ণীবতাহ, delusional","વમળ, ભ્રમણા"
বিভ্ৰান্তিকৰ ট্ৰেকচন,મૂંઝવણભર્યું ટ્રેક્શન
কুটিল নলী,કન્વ્યુલેટેડ ટ્યુબ
বিভ্ৰান্তি অঞ্চল,મૂંઝવણ ઝોન
ইনটনেচন,સ્વર
ভল্টেজ নিয়ন্ত্ৰণ নলী,વોલ્ટેજ નિયંત્રણ ટ્યુબ
wattle,વાટેલ
দুৰ্বলতা,નબળાઈ
ডব্লিউ-ব&#39;ছন,ડબલ્યુ-બોસોન
তৰংগ চেপটাম,તરંગ સેપ્ટમ
পোহৰৰ তৰংগ,પ્રકાશ તરંગ
স্থানান্তৰ তৰংগ,ટ્રાન્સફર વેવ
তৰংগ সংবহন,તરંગ ટ્રાન્સમિશન
ৱেফাৰ প্লেট,વેફર પ્લેટ
পেনেল লাউডস্পীকাৰ,પેનલ લાઉડસ્પીકર
ৱেফাৰ পেপাৰ,વેફર કાગળ
প্লেক চকেট,તકતી સોકેટ
wagner আৰ্থ সংযোগকাৰী,વેગનર અર્થ કનેક્ટર
wagner আৰ্থ সংযোগকাৰী,વેગનર અર્થ કનેક્ટર
wedner verges মানক,વેડનર વર્જીસ સ્ટાન્ડર્ડ
অপেক্ষাৰ সময়,રાહ સમય
অপেক্ষাৰ সময় বিতৰণ,પ્રતીક્ષા સમયનું વિતરણ
"পিছলৈ, কাষ, জাগি উঠে","પાછળ, બાજુ, જાગો"
পশ্চাৎ বিক্ষিপ্ততা,પશ્ચાદવર્તી ખલેલ
চিলিণ্ডাৰৰ পিছফালে,સિલિન્ડર પાછા
ৱাকাৰ যান্ত্ৰিক চকা,વોકર યાંત્રિક વ્હીલ
ৱাকি-লুকাৰ,વૉકી-લૂકર
ৱাকি টকি,વાત કરવાનુ સાધન
ৱাল ইফেক্ট,દિવાલ અસર
দেৱালৰ শক্তি,દિવાલ ઊર્જા
দেৱালৰ জাল,દિવાલ જાળી
বেৰৰ বিক্ৰিয়া,દિવાલ પ્રતિક્રિયા
বেৰবিহীন কোষ,દિવાલ વિનાનો કોષ
বেৰবিহীন আয়নীয়কৰণ কক্ষ,દિવાલહીન આયનીકરણ ચેમ્બર
ভেমোস্কোপ,વેમોસ્કોપ
wang তৰংগ কাৰ্য্য,વેંગ તરંગ કાર્ય
"ষ্টেগাৰড টোন, ৱাৰ্বল টোন","સ્તબ્ધ સ્વર, લડાયક સ્વર"
warble ভয়েচ জেনেৰেটৰ,વૉર્બલ વૉઇસ જનરેટર
অনিয়মিত পথ,અનિયમિત માર્ગ
"চেনিটাইজাৰ, ৱাশ্বাৰ","સેનિટાઈઝર, વોશર"
অপাৰেচন নিৰ্দেশনা,બિન-ઓપરેશન સૂચના
চোৱা,ઘડિયાળ
পানী বিতৰণকাৰী ৰিয়েক্টৰ,પાણી વિતરક રિએક્ટર
তৰল পদাৰ্থৰ বিলম্ব ৰেখা,પ્રવાહી વિલંબ રેખા
পানীৰ সমতুল্য,પાણી સમકક્ષ
পানীৰ পাম্প,પાણી નો પંપ
পানীৰ টাৰ্বাইন,પાણીની ટર્બાઇન
নিষ্কাশন,ડ્રેનેજ
জলীয় বাষ্প শোষণ,પાણીની વરાળ શોષણ
জল বাষ্প ৰিয়েক্টৰ,પાણીની વરાળ રિએક્ટર
জলীয় বাষ্প,પાણીની વરાળ
ৱাটছন বিশ্লেষক,વોટસન વિશ્લેષક
ৱাট,વોટ
ৱাট-ঘণ্টা,વોટ-કલાક
ৱাট-ঘণ্টা মিটাৰ,વોટ-કલાક મીટર
ৱাতুলা,વટુલા
ৱাট ছেকেণ্ড,વોટ સેકન્ડ
watta,વાટ્ટા
ৱাটৰ হাৰ,વોટ દર
শক্তিহীন উপাদান,શક્તિહીન ઘટક
শক্তিহীন ধাৰা,શક્તિહીન પ્રવાહ
শক্তিহীন শক্তি,શક્તિહીન શક્તિ
ৱাটমিটাৰ,વોટમીટર
সোঁত,તરંગ
তৰংগ ধ্বনিবিজ্ঞান,તરંગ ધ્વનિશાસ્ત્ર
তৰংগ বিশ্লেষক,તરંગ વિશ્લેષક
"beveridge এন্টেনা, তৰংগ এন্টেনা","બેવરીજ એન્ટેના, વેવ એન્ટેના"
তৰংগ সমীকৰণ,તરંગ સમીકરણ
তৰংগ ৰূপ,તરંગ સ્વરૂપ
তৰংগ বিকৃতি,તરંગ વિકૃતિ
wave front,મોજું આગળ
"তৰংগ ফলন, তৰংগ ফলন","વેવ ફંક્શન, વેવ ફંક્શન"
তৰংগ গোট,તરંગ જૂથ
তৰংগ পথ,તરંગનો માર્ગ
তৰংগ ব্ৰেকাৰ এটেনুৱেটৰ,વેવ બ્રેકર એટેન્યુએટર
তৰংগ ব্ৰেকাৰ,વેવ બ્રેકર
তৰংগ ব্ৰেকাৰ স্থানীয় কাপলাৰ,વેવ બ્રેકર મૂળ કપ્લર
তৰংগ বিভাজক গেছকেট,વેવ વિભાજક ગાસ્કેટ
তৰংগ পথ লেন্স,વેવ પાથ લેન્સ
তৰংগ ষ্ট্ৰিপ স্তম্ভ,વેવ સ્ટ્રીપ કોલમ
তৰংগ পথ অনুনাদক,વેવ પાથ રેઝોનેટર
তৰংগ বিভাজক shim,તરંગ વિભાજક શિમ
তৰংগ বিভাজক শাটাৰ,તરંગ વિભાજક શટર
ৱেভ ব্ৰেকাৰ স্লাগ টিউনাৰ,વેવ બ્રેકર સ્લગ ટ્યુનર
তৰংগ বিভাজক সামগ্ৰী,તરંગ વિભાજક સામગ્રી
তৰংগ ব্ৰেকাৰ টিউনাৰ,વેવ બ્રેકર ટ્યુનર
তৰংগ ব্ৰেকাৰ টৰ্চন,વેવ બ્રેકર ટોર્સિયન
তৰংগৰ উচ্চতা,તરંગ ઊંચાઈ
তৰংগ প্ৰতিৰোধ ক্ষমতা,તરંગ અવબાધ
তৰংগৰ তীব্ৰতা,તરંગની તીવ્રતા
তৰংগদৈৰ্ঘ্য,તરંગલંબાઇ
তৰংগদৈৰ্ঘ্য,તરંગલંબાઇ
তৰংগদৈৰ্ঘ্যৰ বক্ৰ,તરંગલંબાઇ વળાંક
"তৰংগদৈৰ্ঘ্যৰ প্ৰভাৱ, তৰংগদৈৰ্ঘ্যৰ প্ৰভাৱ","વેવેલન્થ ઇફેક્ટ, વેવ લેન્થ ઇફેક્ટ"
তৰংগ যান্ত্ৰিক পৰমাণু,તરંગ યાંત્રિક અણુ
তৰংগ যান্ত্ৰিক অনুনাদ,તરંગ યાંત્રિક પડઘો
তৰংগ বলবিজ্ঞান,તરંગ મિકેનિક્સ
তৰংগ বলবিজ্ঞান,તરંગ મિકેનિક્સ
তৰংগ মডেল,તરંગ મોડેલ
তৰংগ প্ৰকৃতি,તરંગ પ્રકૃતિ
তৰংগ স্বাভাৱিক,તરંગ સામાન્ય
তৰংগ সংখ্যা,તરંગ નંબર
তৰংগ-সংখ্যা-ভেক্টৰ,તરંગ-સંખ્યા-વેક્ટર
প্ৰসাৰণ তৰংগ,પ્રસરણ તરંગ
বিকৃতি তৰংগ,વિકૃતિ તરંગ
বিস্ফোৰণ তৰংগ,વિસ્ફોટ તરંગ
দোলনীয় তৰংগ,ઓસીલેટરી તરંગ
তৰংগ অপটিক্স,તરંગ ઓપ્ટિક્સ
তৰংগ মূলক,તરંગ આમૂલ
তৰাং পিতক,તરંગ પિટક
কণা-তৰংগ দ্বৈতবাদ,કણ-તરંગ દ્વૈતવાદ
তৰংগ পথ,તરંગનો માર્ગ
তৰংগ-চিত্ৰম,તરંગ-ચિત્રમ
তৰংগৰ সময়কাল,તરંગનો સમયગાળો
তৰংগ পৰ্যায়,તરંગ તબક્કો
ripple,લહેર
তৰংগদৈৰ্ঘ্য,તરંગલંબાઇ
তৰাং অঞ্চল,તરંગ પ્રદેશ
তৰংগ প্ৰতিৰোধ ক্ষমতা,તરંગ પ્રતિકાર
তৰংগ ৰূপ,તરંગ સ્વરૂપ
ফ্লাক্স ছল্ডাৰিং,ફ્લક્સ સોલ્ડરિંગ
তৰংগ বৰ্ণালী,તરંગ સ્પેક્ટ્રમ
তৰংগ পৃষ্ঠ,તરંગ સપાટી
তৰংগাৱলী,તરંગાવલી
তৰংগ ঠেং,તરંગ પૂંછડી
তৰংগ তাপ,તરંગ ગરમી
তৰংগ তত্ত্ব,તરંગ સિદ્ધાંત
পোহৰৰ তৰংগ তত্ত্ব,પ્રકાશ તરંગ સિદ્ધાંત
পদাৰ্থৰ তৰংগ তত্ত্ব,પદાર્થ તરંગ સિદ્ધાંત
তৰংগ হাৰ,તરંગ દર
তৰংগাৱলী,તરંગાવલી
তৰংগ তৰংগ,તરંગ તરંગ
ঢৌৰ ট্ৰাফ,તરંગ ચાટ
তৰংগ ভেক্টৰ,તરંગ વેક્ટર
তৰংগ ভেক্টৰ পৃষ্ঠা,વેવ વેક્ટર પેજ
তৰংগৰ বেগ,તરંગ વેગ
তৰংগ ৰূপ সমাধান,વેવ ફોર્મ સોલ્યુશન
তৰংগ ব্ৰেকাৰ কাপলাৰ,વેવ બ્રેકર કપ્લર
ৱেভ ব্ৰেকাৰ বেংক,વેવ બ્રેકર બેંક
wavelet,તરંગ
তৰংগ মিটাৰ,વેવ મીટર
অস্থিৰতা,અશાંતિ
"ঢৌৱা, ঢৌৱা, ঢৌৱা, ঢৌৱা","ઊંચુંનીચું થતું, ઊંચુંનીચું થતું, ઊંચુંનીચું થતું, ઊંચુંનીચું થતું"
তৰংগ ৰেখা,તરંગ રેખા
বেঁকা টুইল,કુટિલ ટ્વીલ
weber (ইউনিট),વેબર (એકમ)
"দুৰ্বল, পাতল","નબળા, પાતળા"
দুৰ্বল অক্ষ,નબળી ધરી
দুৰ্বল নীলা,નબળો વાદળી
দুৰ্বল সংকোচন ক্ষমতা,નબળી સંકોચનક્ષમતા
দুৰ্বল ধাৰাবাহিকতা,નબળા સાતત્ય
দুৰ্বল অভিসৰণ,નબળા સંકલન
দুৰ্বল বিপৰীত শব্দ,નબળા વિરોધી શબ્દ
"লুজ কাপলিং, লুজ কাপলিং","છૂટક જોડાણ, છૂટક જોડાણ"
দুৰ্বল কাৰেণ্ট,નબળો પ્રવાહ
দুৰ্বল বিচ্ছিন্নতা,નબળી અવ્યવસ્થા
দুৰ্বল ইলেক্ট্ৰলাইট,નબળા ઇલેક્ટ્રોલાઇટ
দুৰ্বল অঞ্চল,નબળા વિસ્તારો
দুৰ্বল পাৰস্পৰিক ক্ৰিয়া,નબળી ક્રિયાપ્રતિક્રિયા
দুৰ্বল লেন্স,નબળા લેન્સ
দুৰ্বল স্তৰ,નબળું સ્તર
দুৰ্বল সীমা,નબળી મર્યાદા
দুৰ্বল ৰেখা,નબળી રેખા
"দুৰ্বল প্যাৰাবোলা, দুৰ্বল পেৰাবোলা","નબળા પેરાબોલા, નબળા પેરાબોલા"
ঢিলা আৱৰণ,છૂટક આવરણ
দুৰ্বল শ্বক তৰংগ,નબળા આઘાત તરંગ
দুৰ্বলতা সৃষ্টিকাৰী সংক্ৰমণ,કમજોર ચેપ
অলপ দুৰ্নীতিগ্ৰস্ত,થોડો ભ્રષ્ટ
দুৰ্বল পাৰস্পৰিক ক্ৰিয়াৰ ব্যৱস্থা,નબળી ક્રિયાપ્રતિક્રિયા પદ્ધતિ
ষ্টেবিলিটি ডেৰাইভেটিভ,સ્થિરતા વ્યુત્પન્ન
ৱেবাৰ,વેબર
ৱেবাৰ নম্বৰ,વેબર નંબર
"ৱেজ, ফেন, ফানেল, কনককচন","ફાચર, પંખો, નાળચું, બનાવટ"
ফেন ইফেক্ট,ચાહક અસર
"ৱেজ ফিল্টাৰ, ফানেল ফিল্টাৰ","વેજ ફિલ્ટર, ફનલ ફિલ્ટર"
"wedge horn, মজাৰ শিং","વેજ હોર્ન, ફની હોર્ન"
ৱেজ ফটোমিটাৰ,ફાચર ફોટોમીટર
ৱেজ পইণ্ট পিন,ફાચર બિંદુ પિન
কুঠাৰ আকৃতিৰ,ફાચર આકારનું
চেৰিবেলাৰ অৱতলতা,સેરેબેલર કોન્કેવિટી
ভেণ্টেড কেথ&#39;ড,વેન્ટેડ કેથોડ
ওজন কৰা,વજન
ওজনৰ বাকচ,વજન બોક્સ
ওজন কৰা বটল,વજનની બોટલ
লোড নেট,લોડ નેટ
মাইক্ৰ&#39; ওজন বটল,સૂક્ષ્મ વજનની બોટલ
"ওজন, ওজন, ওজন, ওজন, মৰ্যাদা","વજન, વજન, વજન, વજન, ગૌરવ"
ওজন-গড় আণৱিক ওজন,વજન-સરેરાશ મોલેક્યુલર વજન
লক্ষ্য লোড,લક્ષ્ય લોડ
লোড ফ্যাক্টৰ,લોડ પરિબળ
ওজনৰ কাৰ্য্য,વજન કાર્ય
লোড লোড ফ্যাক্টৰ,લોડ લોડ પરિબળ
ওজনৰ থাৰ্মোমিটাৰ,વજન થર્મોમીટર
ওজন-দৈৰ্ঘ্যৰ সম্পৰ্ক,વજન-લંબાઈ સંબંધ
লোড নেট,લોડ નેટ
ওজনযুক্ত উপযোগিতা,ભારિત ઉપયોગિતા
ওজনযুক্ত গাণিতিক গড়,ભારિત અંકગણિત સરેરાશ
"ওজনযুক্ত গড়, ওজনযুক্ত গড়","ભારિત સરેરાશ, ભારિત સરેરાશ"
ওজনযুক্ত পৰীক্ষা ৰোল,ભારિત પરીક્ષણ રોલ
ওজনযুক্ত ক&#39;ড,ભારિત કોડ
ওজনযুক্ত পাৰ্থক্য,ભારિત તફાવત
ওজনযুক্ত সূচকাংক,ભારિત સૂચકાંક
"ওজনযুক্ত গড়, ওজনযুক্ত গড়","ભારિત સરેરાશ, ભારિત સરેરાશ"
ওজনযুক্ত শব্দ,ભારિત અવાજ
ওজনযুক্ত শূন্য,ભારિત શૂન્ય
"ওজন, ওজন","વજન, વજન"
যাদৃচ্ছিক প্ৰতিস্থাপনৰ দ্বাৰা ওজন কৰা,રેન્ડમ અવેજી દ્વારા વજન
ওজন সহগ,વજન ગુણાંક
লোড ফ্যাক্টৰ,લોડ પરિબળ
লোড ফাংচন,લોડ કાર્ય
ৱাইনবাৰ্গ-ছালান তত্ত্ব,વાઇનબર્ગ-સલાન સિદ્ધાંત
ভাইচ ৰুল,વાઇસ નિયમ
ভাইচ মেগনেটন,વાઇસ મેગ્નેટોન
ৱাইজেনবাৰ্গ কাপলিং,વેઇઝનબર્ગ કપ્લીંગ
উইজেনবাৰ্গ পদ্ধতি,વિસેનબર્ગ પદ્ધતિ
"ৱেল্ডাৰ, ৱেল্ডাৰ","વેલ્ડર, વેલ્ડર"
ৱেল্ডিং,વેલ્ડીંગ
(সম্ভাৱ্য) কূপ-তীব্ৰতা অপাৰেচন,(સંભવિત) સારી-ગંભીર કામગીરી
(সম্ভাৱ্য) ফোলিকলৰ আকাৰ,(સંભવિત) ફોલિકલ કદ
ৱেষ্টকট জ&#39;ন,વેસ્ટકોટ ઝોન
ভিজা-বাল্বৰ থাৰ্মোমিটাৰ,વેટ-બલ્બ થર્મોમીટર
"ডেচিকেণ্ট বাল্বৰ থাৰ্মোমিটাৰ, ডেচিকেণ্ট বাল্বৰ থাৰ্মোমিটাৰ","ડેસીકન્ટ બલ્બ થર્મોમીટર, ડેસીકન્ટ બલ્બ થર્મોમીટર"
লিকুইড ইলেক্ট্ৰ&#39;লাইটিক কেপাচিটৰ,પ્રવાહી ઇલેક્ટ્રોલિટીક કેપેસિટર
"ক্লেইডাক, ক্লেইডান কাৰক","ક્લીડક, ક્લેઇડન પરિબળ"
ৱাট-ঘণ্টা (কেৱল),વોટ-કલાક (માત્ર)
"হুইটষ্টোন দলং, হুইটষ্টোন দলং","વ્હીટસ્ટોન બ્રિજ, વ્હીટસ્ટોન બ્રિજ"
"চকা, চকা","વ્હીલ, વ્હીલ"
চকা আৰু অক্ষ,વ્હીલ અને એક્સેલ
এটা চকা ষ্টল,એક વ્હીલ સ્ટોલ
wheeler feyman তত্ত্ব,વ્હીલર ફેનમેન થિયરી
Wimjhurst মেচিন,વિમજર્સ્ટ મશીન
"হুইস্কাৰ, মাছৰুম, হুইস্কাৰ, গুনফ","વ્હિસ્કર, મશરૂમ, વ્હિસ્કર, ગન્ફ"
মেষ্টেক্টমী,mastectomy
মাৰ্মাৰ শ্ৰেভি গেলেৰী,મારમાર શ્રાવી ગેલેરી
সুহুৰি,સીટી
হুইছলাৰ,વ્હિસલર
বগা,સફેદ
