Assamese,English
নিৰ্দেশনা,Piloting
"সূচক লেম্প, পাইলট লেম্প",pilot lamp
প্ৰাৰম্ভিক স্পাৰ্ক,pilot spark
"গাইডিং ৱেভ, গাইডিং ৱেভ",pilot wave (of a particle)
". মেছন, পাই মেছন",pi (π) meason
পিন,Pin
"এন্টি-প্ৰেচাৰ, পিঞ্চ-কক",Pinch-cock
পাঞ্চ হোল কেমেৰা,pinhole camera
বিন্দু,Pint
পিয়ন (pymason),pion (pi-meson)
পিৰানি গেজ,pirani gauge
পিষ্টন,Piston
"পিচ,পিচ,পিচ,বেংগল ব্যৱধান,লক্ষ্য,জালি,গেগ",Pitch
"pivot, ৰিভেট",pivot
planck ৰ নিয়ম,Planck's law
তলৰ জালি,plane lattice
প্লেন মিৰ&#39;ৰ,plane mirror
কোপ্লেনাৰ গতি,plane motion
গ্ৰহটো,Planet
"গ্ৰহীয়, স্থলজ",planetary
গ্ৰহৰ আয়ন,Planetary precession
"প্লাজমা, প্ৰ’ট’প্লাজম, প্লাজমা",plasma
"প্লাজমা ষ্ট্ৰিম, প্ৰ’ট’প্লাজম ষ্ট্ৰিম",plasma stream
"প্লাজমন, ভৰ",Plasmon
প্লাষ্টিক,Plastic
"প্লাষ্টিচিটি, প্লাষ্টিচিটি",plasticity
"প্লেট, বেচ প্লেট, প্লেট, এনোড",plate
মালভূমি মালভূমি,plateau
"ইলেক্ট্ৰ&#39; আৱৰণযুক্ত, আৱৰণযুক্ত, গ্লেজযুক্ত, প্লেট কৰা",Plated
সৰু ফলক,platelet
"প্লট, এলেকা, প্লট, প্লট",Plot
খচৰা প্ৰস্তুত কৰা,plotting
টানি ষ্ট্ৰিং,plucked
প্লুটনিয়াম,plutonium
গেছ মেকানিক্স,pneumatics
"কণ্টেইনাৰ,ইণ্টেৰিয়ৰ,প্ৰচেছড কাৰ্ড মাছ,পকেট,পকেট",Pocket
বিন্দু,Point
দূষিত,poisoned
বিষক্ৰিয়া,poisoning
poisson বিতৰণ,poisson distribution
"মেৰু, মেৰু",polar
মেৰুমাপক,polarimeter
মেৰুত্ব,polarisability
মেৰুকৰণ,Polarisation
"মেৰুস্কোপ, মেৰুস্কোপ",Polariscope
মেৰুকৰণ কৰা,polarise
"মেৰুকৰণকাৰী, মেৰুকৰণকাৰী",polariser
মেৰুত্ব,Polarity
মেৰুত্ব,Polarizability
মেৰুত্ব পতন,polarization catastrophe
মেৰু জালি,polar lattice
পোলাৰইড,Polaroid
"পোলাৰন, পোলাৰন",polaron
"মেৰু, অন্তহীন, কন্টাক্টৰ, মেৰু",pole
পোলনিয়াম,polonium
বহুপৰমাণু,polyatomic
বহুস্ফটিকীয়,Polycrystalline
বহুৰূপী,polymorph
বহুৰূপী,Polytypic
পুখুৰী,pool
pushkarini ৰিয়েক্টৰ,pool reactor
ছিদ্ৰতা,porosity
বহনযোগ্য,portable
"ইতিবাচক, ধন, ইতিবাচক, ইতিবাচক",positive
পজিট্ৰন,positron
পজিট্ৰনিয়াম,Positronium
"সম্ভাৱনা, সম্ভাৱনা",Possibility
স্তম্ভ,post
"সম্ভাৱ্য (v.), পৰিস্থিতিগত, সম্ভৱ (v.)",potential
সম্ভাৱ্য কুপে,potential well
"পটেনচিঅ&#39;মিটাৰ, পটেনচিঅ&#39;মিটাৰ",Potentiometer
পাউণ্ডল,Poundal
"গুড়ি, গুড়ি",powder
গুড়ি পদ্ধতি,powder method
"শক্তি, শক্তি, ক্ষমতা, শক্তি",Power
ক্ষমতা নিয়ম,power law
"শক্তি কেন্দ্ৰ, শক্তি কেন্দ্ৰ",Power plant
শক্তি যোগান,power supply
"পৰীক্ষামূলক, পৰীক্ষামূলক, ব্যৱহাৰিক",Practical
"আয়ান, precession",Precession
"সঠিক, সঠিক",Precise
"নিখুঁততা, নিখুঁততা",Precision
ভৱিষ্যদ্বাণী,Prediction
নিৰ্বাচিত,preferential
"পছন্দৰ, পছন্দৰ",preferred
প্ৰাৰম্ভিক,preliminary
সংকোচন,Pressurization
"প্ৰাথমিক, প্ৰাথমিক, প্ৰথম, মূল, প্ৰধান, মূল",Primary
"ষ্টাৰ্টাৰ, প্ৰাইমাৰ",primer
"prime, আদিম",primitive
"অধ্যক্ষ, অধ্যক্ষ, অধ্যক্ষ",principal
নিয়মসমূহ,Principle
প্ৰিজম,prism
"প্ৰিজমাটিক, প্ৰিজমাটিক",prismatic
সম্ভাৱনাবাদী,Probabilistic
পৰীক্ষক,Probe
"পদ্ধতি, পদ্ধতি",Procedure
"প্ৰক্ৰিয়া, পৰ্যায়",process
"প্ৰক্ৰিয়াকৰণ, সম্পদ",Processing
প্ৰচেছৰ,processor
প্ৰডাক্ট প্ৰডাক্ট,product
উৎপাদন,production
উৎপাদনশীলতা,Productivity
"প্ৰগ্ৰেম, প্ৰগ্ৰেম, প্ৰগ্ৰেম",programme
প্ৰগ্ৰেমাৰ,programmer
"প্ৰগতিশীল, প্ৰগতিশীল",Progressive
নিষেধাজ্ঞা,Prohibition
"প্ৰজেক্টিভ, আউটপুট",projecting
প্ৰচাৰিত ইলেক্ট্ৰন,promoted electrons
তৎক্ষণাত নিউট্ৰন,prompt neutron
বাহু,prong (of tuning fork)
"সংক্ৰমণ, পৰিবৰ্ধন, প্ৰসাৰণ",propagation
প্ৰপেলেন্ট,propeller
ধৰ্ম,Properties
"সঠিক মান, eigen মান",proper value (=eigen value)
"অনুপাত, অনুপাত, বিভাজন",proportion
প্ৰপালচন,propulsion
প্ৰ&#39;টন,proton
সান্নিধ্য,proximity
"1ছ্যুডোভেক্টৰ,ছ্যুডোভেক্টৰ",Pseudo-vector
"আঁকিব, টানিব, টানিব, ছাপ, দলং",Pull
"পুলি, ঘিৰ্ণী, কাপ্পী",Pulley
"ইমেজ এক্সটেনচন,চিনক্ৰ&#39;নাইজেচন লছ,৩ ট্ৰেকচন",Pulling
নাড়ী,Pulsating
flutter,pulsation
"নাড়ী, নাড়ী",Pulse
পালছাৰ,Pulser
পাম্প,Pump
পাম্পিং,Pumping
punching,Punching
"তৰা, ছাত্ৰ, কানিনিকা",Pupil
বিশুদ্ধ,pure
শুদ্ধতা,Purity
"নীল লোহিত,বেঙুনীয়া,বেঙুনীয়া",Purple
বুটাম টিপক বুটাম টিপক,push button
নিষ্কাশন,Pushing
"পিৰানোমিটাৰ, সৌৰ থাৰ্মোমিটাৰ",Pyranometer
তাপবিদ্যুৎ,Pyroelectricity
হাইগ্ৰ&#39;মিটাৰ,Pyrometer
চাইট&#39;মেট্ৰি,pyrometry
"Q-আখৰ, Q-সহগ",Q-factor
"চতুৰ্থাংশ, বৃত্ত ভৰি",Quadrant
"কোৱাড্ৰেণ্ট ইলেক্ট্ৰ’মিটাৰ, কোৱাড্ৰেণ্ট ইলেক্ট্ৰ’মিটাৰ",quadrant electrometer
দ্বিঘাত,quadratic
চতুৰ্ভুজ,Quadrupole
গুণমান,quality
কোৱাণ্টাম,Quantum
কোৱাণ্টাম,Quantal
"কোৱাণ্টাইজেচন, কোৱাণ্টাম, কোৱাণ্টাইজেচন, কোৱাণ্টাইজেচন",Quantisation
পৰিমাণীকৰণ কৰা,quantised (quantized)
"পৰিমাণগত, পৰিমাণগত",quantitative
"পৰিমাণ, পৰিমাণ, পৰিমাণ",quantity
কোৱাণ্টাম,Quantum
"চতুৰ্থাংশ, চতুৰ্থাংশ, চতুৰ্থাংশ",quarter
"ৰাইষ্টোন, কোৱাৰ্টছ",quartz
সাধাৰণতে অৱস্থা,quasi-bound state
উত্তৰাধিকাৰ,quasicontinuous
ইলাষ্টিক বল,quasi-elastic force
ইলাষ্টিক তৰংগ,quasi-elastic wave
স্থায়ী বৰ্তনী,quasi-stable circuit
ষ্টেটিক ইমেজ,quasi-static
নিৰ্দিষ্ট চক্ৰ,quasi-stationary
স্থায়ী অৱস্থা,quasi-steady state
to quench,Quench
শান্তকাৰী,Quencher
"quench, কুৱেঞ্চ",quenching
নিস্তব্ধ দিন,quiet day
d-মান,Q-value
"ৰেডিঅ&#39; (সম্পা.), ৰেডিঅ&#39; (v.), তেজস্ক্ৰীয়, বিপৰ্যয়জনক, বিকিৰণ",Radio
বিকিৰণ সক্ৰিয়কৰণ বিশ্লেষণ,radioactivation analysis
"fissile, তেজস্ক্ৰীয়",Radioactive
তেজস্ক্ৰীয় অনুজ্ঞাপত্ৰদাতা,radioactive tracer
"পচন, তেজস্ক্ৰীয়তা, তেজস্ক্ৰীয়তা",Radioactivity
"ৰেডিঅ’গ্ৰাম, ৰেডিঅ’ তাঁৰ, ৰেডিয়ামৰ ছবি",radiogram
"ৰেডিঅ&#39;গ্ৰাফ, বিকিৰণৰ ছবি",Radiograph
তেজস্ক্রিয় আয়’ডিন,radioiodine
"ৰেডিঅ’আইছ’ট’প, ৰেডিয়’আইছ’ট’প",radioistope
"এক্স-ৰে থেৰাপী,ৰেডিয়চন থেৰাপী",Radiological
ৰেডিয়চন থেৰাপিষ্ট,Radiologist
"ৰেডিঅ&#39;মিটাৰ, ৰেডিঅ&#39;মিটাৰ",Radiometer
ৰেডিঅ&#39;মেট্ৰি,Radiometry
তেজস্ক্রিয়-থেলিয়াম,Radio-thallium
ৰেডিয়চন থেৰাপী,Radiotherapy
ৰেডিয়াম,radium
ৰেডিয়াম থেৰাপী,radium therapy
ব্যাসাৰ্ধ,radius
ইন্দ্ৰ ধনুষ,rainbow
ৰমন ইফেক্ট,Raman effect
ramsden বৃত্ত,Ramsden circle
"random, অনিয়মিত",Random
ৰেণ্ডমাইজেচন,Randomisation
যাদৃচ্ছিকতা,randomness
দোলক,range finder
শ্ৰৱণ ক্ষমতাৰ পৰিসৰ,range of audibility
দ্ৰুত নাড়ী,rapid beats
"বিৰল, বিৰল",Rare
বিৰলতা,Rarefaction
to rarefy কৰা,Rarefy
অনুমোদিত ভল্টেজ,rated voltage
"ৰেটিং, ৰেটিং",Rating
অনুপাত,Ratio
যুক্তিকৰ,Rational
"অপ্ৰক্ৰিয়াকৃত ডেটাম, গ্ৰহণ কৰা ডেটামৰ দৰে",raw data
"ৰশ্মি, কিৰণ, অৰ্ধেখা, আৰ",ray
ৰেলি বিক্ষিপ্ততা,Rayleigh scattering
ৰিবাউণ্ড,Reactance
মতামত,Reaction
ৰিএক্টিভ কাপলিং,reaction coupling
পুনৰ সক্ৰিয়কৰণ,Reactivation
অপ্ৰাসংগিকতা,Reactivity
ৰিয়েক্টৰ,Reactor
ৰিয়েক্টৰ গুপ্তি,reactor vault
asaji অস্ত্ৰ,readied missile
"পঢ়া, পঢ়া",Reading
পুনৰ সামঞ্জস্য কৰা,Readjustment
বাস্তৱ,Real
"to rebound (n.), প্ৰতিফলিত কৰা (ver.)",Rebound
পুনৰুত্পাদন তাপ,recalescence temperature
পুনৰ মানাংকন,Recalibrate
"গ্ৰাহক, গ্ৰাহক",Receiver
"ৰিভাৰ্ছ, ৰিভাৰ্ছ, বেক এৰে",Recession
"বিপৰীত, পাৰস্পৰিক, পাৰস্পৰিক",Reciprocal
"পাৰস্পৰিকতা, পাৰস্পৰিকতা",reciprocity
"প্ৰতিফলিত (V.), প্ৰতিফলিত (V.)",Recoil
"পুনঃসংমিশ্ৰণ, পুনৰ ব্যৱহাৰ",recombination
নিৰীক্ষণ কৰা,Reconnaissance
"ৰেকৰ্ড কৰা, ৰেকৰ্ড কৰা (n.), ৰেকৰ্ড কৰা, চিহ্নিত কৰা (v.)",Record
ৰেকৰ্ড কৰা হৈছে,recorded
আৰ্কাইভিষ্ট,Recorder
ৰেকৰ্ডিং,Recording
"প্ৰাপ্তি, প্ৰাপ্তি, প্ৰাপ্তি",Recovery
সোঁকোণৰ স্থানাংক স্থানাংক,rectangular
"শোধন, সংশোধন",rectification
"পৰিশোধিত, পৰিশোধিত",Rectified
ৰেক্টিফায়াৰ,Rectifier
ৰেক্টিফায়াৰ ভালভ,rectifier valve
"সৰলৰেখা, সৰলৰেখা, সৰলৰেখা",rectilinear (=rectilineal)
পুনৰাবৃত্তিমূলক পৰিঘটনা,recurrent event
তেজৰ দানৱ ৰঙা দানৱ,red giant
তেজৰ স্থানান্তৰ,red shift
"হ্ৰাস কৰা, সমান কৰা, সজীৱ কৰা",Reduce
(এটা ধুমকেতুৰ),reduced brightness (of comet)
পৰিশোধিত তথ্য,reduced data
"অনুৰূপ, ক্ষুদ্ৰ, বাধ্যতামূলক",reducible
পৰিৱৰ্তন সহগ,reduction factor
ৰিড-পাইপ,reed pipe
পুনৰ প্ৰৱেশ,re-entry
"নিৰ্দেশনা, উল্লেখ",Reference
প্ৰতিফলনশীলতা,Reflectance
"প্ৰতিফলিত, প্ৰতিফলিত, প্ৰতিফলিত",Reflected
প্ৰতিফলিত হয়,reflected
প্ৰতিফলিত,reflecting
প্ৰতিফলন,reflection
ৰিফ্লেক্টিভ লছ,reflection loss
প্ৰতিফলনশীলতা,Reflectivity
ৰিফ্লেক্টৰ,Reflector
ৰিফ্লেক্স মেকানিজম,reflex mechanism
বিবৰ্তিত,refracted
বিবৰ্তন,refraction
বিবৰ্তন সূচকাংক,refractive index
refractoriness,Refractivity
বিবৰ্তন সূচকাংক,refractometer
"ফ্ৰীজ, ফ্ৰীজ",Refrigerator
পুনৰাবৃত্তি,Regelation
"পুনৰুত্পাদন, বহনক্ষম পুনৰ সংযোগ, পুনৰুত্পাদন",regeneration
"পুনৰুত্পাদনশীল, পুনৰুত্পাদনশীল, পুনৰুত্পাদনশীল",Regenerative
"পঞ্জীয়ন, পঞ্জীয়ন",Registration
"বিক্ৰীৰ গতি, পিছুৱাই যোৱা, ৰিগ্ৰেছন, ৰিভাৰ্ছল",Regression
"even, নিয়মীয়া, প্ৰতিসম",regular
সমৰূপী কঠিন,regular solid
নিয়ন্ত্ৰণ,Regulation
সম্পৰ্ক,Relation
"আপেক্ষিক, আপেক্ষিক",relative
সম্পৰ্কীয়,Relativistic
তুলনামূলকভাৱে নিশ্চিত,relativistically invariant
"আপেক্ষিকতা, আপেক্ষিকতা, আপেক্ষিকতা",Relativity
জিৰণি লোৱা,relaxation
"ৰিলে, ট্ৰেন্সমিছন",Relay
পাপমোচন,releasing
নিৰ্ভৰযোগ্যতা,reliability
অৱশিষ্ট,Remaining
ৰিম&#39;ট কন্ট্ৰ&#39;ল,remote control
renormalized,renormalized
"পুনৰ-অৰিয়েণ্টেচন, পুনৰ-বিন্যাস",Reorientation
পুনৰাবৃত্তিযোগ্যতা,Repeatability
"পুনৰাবৃত্তিকাৰী, পুনৰাবৃত্তিকাৰী",Repeater
"to repel, বিকৃত কৰা",repel
repulsive,Repelling
পুনৰাবৃত্তি,Repetition
প্ৰতিনিধিত্ব কৰা,Representation
"প্ৰতিনিধি, প্ৰতিনিধি",Representative
"পুনৰুদ্ধাৰযোগ্য, পুনৰুত্পাদনযোগ্য",reproducible
"প্ৰজনন, প্ৰজনন, প্ৰজনন",reproduction
repel কৰা,Repulsed
repulsion,Repulsion
repulsive,repulsive interaction
গৱেষণা,Research
"cistern, জলাশয়, জলাশয়, জলাশয়, cistern",Reservoir
পুনৰ নিয়োগ কৰা,Reset
"অৱশিষ্ট, অৱশিষ্ট",Residual
"ৰেজিষ্টেন্স, ৰেজিষ্টেন্স",Resistance
ৰেজিষ্টিভিটি,resistivity
ৰেজিষ্টৰ,Resistor
"দ্ৰৱণ, দ্ৰৱণ, পাৰ্থক্য",Resolution
ভুল উপস্থাপন,resolution of degeneracy
"বিভাজিত কৰা, বিভাজিত কৰা, বিভাজিত কৰা",Resolve
স্প্লিটাৰ,Resolver
অনুনাদ,Resonance
অনুনাদী প্ৰভাৱ,resonance effect
অনুনাদী,Resonant
"অনুনাদ, অনুনাদ",Resonate
অনুনাদী,Resonator
"উত্তৰ, সঁহাৰি, প্ৰতিবেদন",Response
বিৰতি,Rest
আকৌ আৰম্ভ কৰক,Restart
অৱশিষ্ট ৰশ্মি,Reststrahlen
"ফলাফল, ফলাফল, ফলাফল",Result
ফলাফলৰ ফলাফল,Resultant
retarded,Retarded
পাতলকাৰী,Retarder
ৰেটিকুল,Reticule
"ৰেটিনা, ৰেটিনা",Retina
পিছফালে ৰকেট,Retro-rockets
"অনুনাদ, ৰিগ্ৰেছন, ৰিবাউণ্ড",Return
অনুসৰণ কৰা,Reverberation
ওলোটা কৰা,Reversal
"ওলোটা, ওলোটা, ওলোটা, ওলোটা",Reverse
পিছপৰা পক্ষপাতিত্ব,reverse bias
উলটিব পৰা ক্ষমতা,reversibility
উলটিব পৰা,Reversible
ঘূৰ্ণন,Revolution
ঘূৰ্ণনশীল,Revolve
ৰেইনল্ডছ নম্বৰ,Reynolds number
ষ্ট্ৰিম কন্ট্ৰ&#39;লাৰ,Rheostat
অদ্ভুত দৈৰ্ঘ্য,Rhombic
"ত্ৰিকোণীয় স্ফটিক, সমান্তৰাল ষড়ভুজ স্ফটিক",rhomhohedral crystal
"ৰম্ব’ইড প্ৰিজম, চতুৰ্ভুজ প্ৰিজম",rhomboidal prism
ৰাজমিস্ত্ৰী হৈ থাকক,rho meson
"ছন্দ, কেডেন্স, ছন্দ",Rhythm
ঘড়ীৰ কাঁটাৰ দিশত,right handed
উলম্ব প্ৰিজম,right hand prism
সোঁহাতৰ নিয়ম,right-hand rule
সোঁফালৰ স্ক্ৰু,right hand screw
সমতুল্য প্ৰিজম,right square prism
শক্তিশালী,Rigid
অধ্যৱসায়,Rigidity
"সঠিক প্ৰমাণ, সঠিক প্ৰমাণ",rigorous proof
"শব্দ, বাদ্যযন্ত্ৰ",ringing
উৰ্মিকা,Ripple
উত্থানৰ দিন,rise time
ৰবো,Robot
ৰকেটৰ ক্ৰিয়া,rocket motion
ৰকেট,rocket
ৰকেট বিজ্ঞান,Rocketry
"শিল, গতি, দোলনা",Rocking
ৰয়েন্টজেন,Roentgen
"ৰয়েণ্টজেন-ৰে, এক্স-ৰে",Roentgen rays
"ৰোলিং, ৰোলিং, (সম্পা.), ৰাউণ্ডিং, ৰোলিং (সম্পা.)",Roll
"বেলনি, লটনি, লটনিক (ভ.), ভেলান, লোটান (সম্পা.)",Rolling
ঘূৰ্ণনীয়,Rotary
"to spin, to spin (v.), বৃত্তাকাৰ, চকাযুক্ত (v.)",Rotate
ঘূৰ্ণনীয়,rotating
"ঘূৰণ, ঘূৰণ",Rotation
"ঘূৰ্ণনশীল, ঘূৰ্ণনশীল, ঘূৰ্ণনশীল",Rotational
"ঘূৰ্ণনশীল,ঘূৰ্ণনকাৰী",Rotator
"ঘূৰ্ণনশীল, ঘূৰ্ণনশীল",Rotatory
"ৰোটাৰ, ৰোটাৰ",Rotor
"ৰুক্ষ, ৰুক্ষ",rough
"বন্ধ, বন্ধ",rounding off
ট্ৰেনজিট সময়,round trip time
পথ,Route
"ৰুটিন, ৰুটিন",Routine
"পদ্মৰাগ, ৰুবি, ৰঙা, য়াকুট",ruby
"ৰুবি লেজাৰ, ৰুবি লেজাৰ",ruby laser
"rudder, নিয়ন্ত্ৰণ",Rudder
নিয়মসমূহ,Rule
আণ্ডাৰলাইন কৰা গ্ৰেটিং,ruled grating
"গ্ৰাফ, ৰেখা",Ruling
"ৰান, পৰম্পৰা",Run
দৌৰবিদ,Running
"চুক্তি, চুক্তি, বিস্ফোৰণ",Rupture
ৰাদাৰফোৰ্ড বিক্ষিপ্ততা,Rutherford scattering
ৰাদাৰফোৰ্ড,rutherford (unit)
rydberg,rydberg (unit of energy)
নিৰাপদ বোজা,safe load
"নিৰাপদ, সুৰক্ষিত",safety
"ছেফটি ফিউজ, বিকফোৰ্ড ফিউজ",safety fuse (=Bickford fuse)
সুৰক্ষা ভালভ,safety valve
"নমুনা, নমুনা",sample
"নমুনা (v.), নমুনা সংগ্ৰহ (n.)",Sampling
চেণ্ডউইচ,Sandwich
"উপগ্ৰহ, সহযোগী, ট্ৰেইলিং",Satellite
উপনৈৰ ৰেখা,satellite line
সন্তুষ্ট কৰা,Saturate
শনিৰ আঙঠি,saturn's ring
savart,savart (unit)
স্কেলাৰ,scalar
ষ্টেপ মাল্টিপ্লাইয়াৰ,scaling factor
"বিক্ষিপ্ত, বিক্ষিপ্ত",Scatter
বিক্ষিপ্তকৰণ প্ৰক্ৰিয়া,scattering process
দৃষ্টি,Scene
বৃদ্ধি পায়,Scintillation
"scratch (ধ্বনি), scratch",Scratch
"ছালনী, চালনী (ed.), ড্ৰাইভ",Screen
sku দৃষ্টি,screw gauge
"বন্ধ কৰা, ছীল কৰা, ছীল কৰা (ver.)",Seal
"ঋতুভিত্তিক তাৰতম্য, ঋতুভিত্তিক উঠা-নমা",seasonal fluctuation
secant নিয়ম,secant law
"দ্বিতীয় (সম্পা.), দ্বিতীয় (প.)",second
"মাধ্যমিক, মাধ্যমিক",secondary
"১ধাৰা,ধাৰা,ধাৰা,ধাৰা,ধাৰা",Section
"খণ্ড, খণ্ড, খণ্ড",Sector
দীৰ্ঘস্থায়ী,secular
বীজ সিঁচা,seeding
ভূমিকম্পবিজ্ঞান,seismography
ভূমিকম্পবিজ্ঞান,seismology
ভূমিকম্পবিজ্ঞান,seismometry
নিৰ্বাচনশীলতা,Selectivity
"self, self",Self
অন্তৰ্নিহিত শক্তি,Self-energy
স্বতঃস্ফূৰ্ত দোলন,self excited oscillation
অৰ্ধপৰিবাহী,semiconductor
অৰ্ধ অভিজ্ঞতাভিত্তিক,Semi-empirical
অৰ্ধ-অসীম,Semi-infinite
অৰ্ধ-লগ গ্ৰাফ শ্বীট,semi-log paper
গোলাকাৰ প্লাছ এংগেল,semi-solid angle
জ্ঞান,Sense
সংবেদনশীল,Sensitised
"সংবেদনশীল, সংবেদনশীল, সংবেদনশীল, সংবেদনশীল",sensitive
"শব্দ গ্ৰহণকাৰী লেম্পৰ শিখৰ, শব্দ গ্ৰহণকাৰী শিখা",sensitive flame
"সংবেদনশীলতা, সংবেদনশীলতা, সংবেদনশীলতা",sensitiveness
"সক্ৰিয়কৰণ, সংবেদন",Sensitization
চেন্সৰ,Sensor
পৃথক কৰিব পৰা,Separable
"পৃথকীকৰণ, পৃথকীকৰণ, পৃথকীকৰণ, ব্যৱধান",Separation
অষ্টক,Septet
চেপ্টোড,septode
সূচীভুক্ত কৰা,sequencing
শৃংখলা শৃংখলা শৃংখলা (মানচিত্র),Series
চাৰ্ভো মটৰ,Servo-motor
"ছেট আপ, ছেট আপ, ছেট আপ, ছেট আপ",Setting
"অৱক্ষয়ী, ছাঁয়াযুক্ত",Shaded
ছাঁ,Shadow
শৰীৰ,Shape
চোকা শেষ,sharp cut off
স্পাউট ৰেঞ্জ,sharp series
"ছিয়াৰ বল, ছিয়াৰ",shearing force
ৰক্ষা কৰা নিউক্লাইড,shielded nuclide
"সৃষ্টি, বিচ্যুতি, হস্তান্তৰ",Shift
শ্বক বেগ,shock velocity
শ্বক তৰংগ,shock wave
"চুটি, জৰাজীৰ্ণ, অসংলগ্ন",Short
উচ্চ মাত,shrill note
"পাৰ্শ্বীয় পথ, শ্বাণ্ট (ed.), কাষৰ পথ, শ্বাণ্ট (v.)",Shunt
"কাষ, কাষ, কাষ",side
sidereal,sidereal
"sighting, aiming, sighting, লক্ষ্য কৰা, লক্ষ্য কৰা, স্থান নিৰ্ণয় কৰা",Sight
ৰাশিফল,sign
"সংকেত, সংকেত",Signal
নিস্তব্ধ সময়,silent period
ছিলিকন ডাইঅ&#39;ড,silicon diode
ছিলিকন,silicones (a family of compounds with silicones)
"ছিলিকন প্লেক, ছিলিকন ৱেফাৰ",silicon wafer
উপমা,similarity
অনুকৰণকাৰী,Simulator
একে লগে,simultaneously
"চিহ্ন, sine",Sine
একক আয়নীয়কৰণ,single ionization
একক ৰেখা একক ৰেখা,single line
একক পদক্ষেপ,Single-stage
"প্ৰৱেশ, ডুব যোৱা, বিসৰ্জন, একত্ৰীকৰণ ট্ৰাফ, ডুব যোৱা, চিষ্টাৰ",Sink
চাইন&#39;ইডাল,Sinusoidal
ছাইফন,Siphon
ছাইৰেন,Siren
"আকাৰ, আকাৰ (n.), আকাৰ, খোদিত (v.)",Size
"অসমতাপূৰ্ণ, তিৰ্যক",Skew
"এপিডাৰ্মিছ প্ৰভাৱ, ছালৰ প্ৰভাৱ",skin effect
আকাশ নীলা,sky blue
হেলনীয়া পৰিসৰ,slant range
সাপ,Sliding
"স্লিপ, স্লিপ, স্লিপ, স্লিপ, সমাধান",Slip
গ আঙঠি,slip ring
"slit, slit, স্লিট",Slit
"ঢাল, ঢাল, ঢাল",Slope
স্লটযুক্ত লাইন,slotted line
লেহেমীয়া ৰিয়েক্টৰ,slow reactor
ধূমপান কৰা,Smoked
ইনডাক্টিভ কেপাচিটৰ,smoothing condenser
"বক্ৰৰ সংবহন, বক্ৰৰ একত্ৰীকৰণ",smoothing of curve
সোডাৰ,sodar (sound detecting and ranging)
"কোমল, কোমল, কোমল",Soft
হ্ৰস্বম্যাদী উপাদান,soft component (of cosmic rays)
চুপাৰ কণ্ডাক্টৰ,soft superconductor
অসুৰক্ষিত লক্ষ্য,soft target
কম নিৰ্গমন নলী,soft valve
সৌৰশক্তি,Solar
"ছল্ডাৰ কৰা, ছল্ডাৰ কৰা (ed.), ছল্ডাৰ কৰা, ছল্ডাৰ কৰা (n.)",Solder
ছ&#39;লেন&#39;ইড উপাদান,solenoidal element
"কঠিন, ভৰ, ঘনক",Solid
"সমাধান, অৰ্থ, সমাধান, সমাধান",Solution
সোনিক বুম,sonic boom
"ফ&#39;ন&#39;মিটাৰ,ছ&#39;নোমিটাৰ",Sonometer
একাউষ্টিক,Sonorous
"সজাই পৰাই তোলা, নিৰ্বাচন কৰা, পৃথক কৰা",sorting
"আকাশ, মহাকাশ, মহাকাশ, মহাকাশ, মহাকাশ, মহাকাশ",Space
আকাশী কেবিন,space cabin
ব্যৱধান,Spacer
আকাশী,Spacial
স্থানান্তৰ ব্যৱধান,Spacing
ঝলমলীয়া,spark
"আকাশী, স্থানীয়",spatial
"নিৰ্দিষ্ট আপেক্ষিকতাবাদ, নিৰ্দিষ্ট আপেক্ষিকতাবাদ",special relativity
"আপেক্ষিক, নিৰ্দিষ্ট, বিশেষ",Specific
স্পেচিফিকেশন,specification
নিৰ্দিষ্ট কৰা হৈছে,Specified
বৰ্ণালী,Spectral
বৰ্ণালীবিজ্ঞান,spectrometry
"বৰ্ণালীবিজ্ঞান, বৰ্ণালীবিজ্ঞান",spectroscope
"বৰ্ণালীবিজ্ঞানী, বৰ্ণালীবিজ্ঞানী",spectroscopist
নিয়মিত,Specular
বক্তৃতা,speech
স্পীডমিটাৰ,speedometer
ঘূৰণীয়া বল,sphere
"গোলাকাৰ, গোলাকাৰ",Spherical
"গোলকমাপক, গোলকমাপক",spherometer
স্পিন ৰিবাউণ্ড,spin flipping
স্পিনিং টপ,spinning top
ঘূৰ্ণন,Spin
সৰ্পিল গতি,spiral motion
"split, split (v.) বিভক্ত, বিভক্ত (n.)",Split
স্বয়ংক্ৰিয়ভাৱে,spontaneous
"স্পুল, উইঞ্চ, ৰিল, ভলী",spool
ৰেণ্ডম ইভেন্ট,sporadic phenomenon
"বিন্দু, দাগ (no.), দাগ, দাগ, চিনাক্ত কৰা, বিচাৰি উলিওৱা (ver.)",Spot
শক্তি জটিল,spread (of energy)
"বসন্ত, বসন্ত, বসন্ত, জলপ্ৰপাত, বসন্ত",spring
মিছা আবেগ,spurious charge
অতিৰিক্ত প্ৰতিধ্বনি,spurious echoes
স্পুটনিক,sputnik
"বৰ্গ, বৰ্গ, বৰ্গ",Square
স্থায়িত্ব,Stability
স্থিতিশীল কৰা,Stabilizer
স্তূপ,Stacking
"পৰ্যায়, পৰ্যায়, পদবী, সম্প্ৰদায়, পৰ্যায়",Stage
সমান্তৰাল বিতৰণ,staggering
"মানক, প্ৰমাণিত, পতাকা (নং), মানক",standard
