Malayalam,Odiya
വീണ്ടെടുക്കൽ കാലയളവ്,ପୁନରୁଦ୍ଧାର ଅବଧି
ചതുരാകൃതിയിലുള്ള സ്കാനിംഗ്,ଆୟତାକାର ସ୍କାନିଂ |
ചതുരാകൃതിയിലുള്ള തരംഗം,ଆୟତାକାର ତରଙ୍ଗ |
ചതുരാകൃതിയിലുള്ള തരംഗ പാത,ଆୟତାକାର ତରଙ୍ଗ ପଥ |
പണമടയ്ക്കൽ,amortization
റക്റ്റിഫയർ,ସଂଶୋଧନକାରୀ |
റെക്റ്റിഫൈയിംഗ് കപ്പാസിറ്റർ,କ୍ୟାପେସିଟର ସଂଶୋଧନ କରିବା |
റക്റ്റിഫയർ ഗേജ്,ରେକ୍ଟିଫାୟର୍ ଗେଜ୍ |
റിഫ്ലെക്സ് സമവാക്യം,ପ୍ରତିଫଳନ ସମୀକରଣ |
റീസൈക്കിൾ ചെയ്യുക,ପୁନ y ବ୍ୟବହାର
രക്ത ശബ്ദം,ରକ୍ତ ଶବ୍ଦ
അധിക റിസീവർ,ଅତିରିକ୍ତ ପ୍ରାପ୍ତକର୍ତ୍ତା |
ആവർത്തനം,ଅନାବଶ୍ୟକତା |
റീഡ് സ്വിച്ച്,ରିଡ୍ ସୁଇଚ୍ |
റീഡ്-സോളമൻ ബ്ലോക്ക് കോഡ്,ରିଡ୍-ସୋଲୋମନ୍ ବ୍ଲକ୍ କୋଡ୍ |
നിർദ്ദേശം കൈവശം വയ്ക്കുക,ନିର୍ଦ୍ଦେଶନାମା
കോർഡിനേറ്റുകൾ,ସଂଯୋଜନା
"റഫറൻസ് ദിശ, ശബ്ദം, ധ്രുവം","ସନ୍ଦର୍ଭ ଦିଗ, ଧ୍ୱନି, ପୋଲ |"
റഫറൻസ് ഉടമ്പടി,ରେଫରେନ୍ସ ଚୁକ୍ତି
റഫറൻസ് പോളാരിറ്റി,ସନ୍ଦର୍ଭ ପୋଲାରିଟି |
നിർദ്ദേശ ടെർമിനൽ,ନିର୍ଦ୍ଦେଶ ଟର୍ମିନାଲ୍
പ്രതിഫലിച്ച ലോഡ്,ପ୍ରତିଫଳିତ ଭାର
പ്രതിഫലന സൂചിക,ପ୍ରତିଫଳିତ ସୂଚକାଙ୍କ |
പ്രതിഫലന അളവ്,ପ୍ରତିଫଳନ ମାପ
പ്രതിഫലനമില്ലാതെ പൊരുത്തപ്പെടുന്നു,ପ୍ରତିଫଳନ ବିନା ମେଳ |
റിഫ്ലെക്ടർ ലിക്വിഡ് ക്രിസ്റ്റൽ ടിയോഡ്,ପ୍ରତିଫଳକ ତରଳ କ୍ରିଷ୍ଟାଲ୍ ଟିଓଡ୍ |
പ്രതിഫലന ഗേജ്,ପ୍ରତିଫଳନ ଗେଜ୍
റിഫ്ലക്ടർ,ପ୍ରତିଫଳକ
പ്രതിഫലിപ്പിക്കുന്ന വിഭവം,ପ୍ରତିଫଳିତ ଥାଳି |
പ്രതിഫലന ഘടകം,ପ୍ରତିଫଳକ ମଡ୍ୟୁଲ୍
റിഫ്ലെക്സ് ക്ലൈസ്ട്രോൺ,ରିଫ୍ଲେକ୍ସ କ୍ଲିଷ୍ଟ୍ରନ୍ |
റിഫ്ലോ സോളിഡിംഗ്,ରିଫ୍ଲୋ ସୋଲଡିଂ |
അപവർത്തനാങ്കം,ପ୍ରତୀକାତ୍ମକ ସୂଚକାଙ୍କ |
റിഫ്രാക്റ്റീവ് ഇൻഡക്സ് വിഭാഗം,ପ୍ରତୀକାତ୍ମକ ସୂଚକାଙ୍କ ବିଭାଗ |
മെമ്മറി വീണ്ടെടുക്കൽ,ସ୍ମୃତି ପୁନରୁଦ୍ଧାର
"പുനരുജ്ജീവനം, പുനരുജ്ജീവനം","ପୁନର୍ଜନ୍ମ, ପୁନର୍ଜନ୍ମ"
പുനർവിന്യാസ താരതമ്യം,ପୁନ ep ନିୟୋଜନ ତୁଳନାକାରୀ |
പുനരുൽപ്പാദന പോസിറ്റീവ് ആംപ്ലിഫയർ,ପୁନ ener ନିର୍ମାଣଶୀଳ ସକରାତ୍ମକ ଆମ୍ପ୍ଲିଫାୟର୍ |
പ്രാദേശിക കേന്ദ്രം,ଆଞ୍ଚଳିକ କେନ୍ଦ୍ର
പ്രാദേശിക ചാനൽ,ଆଞ୍ଚଳିକ ଚ୍ୟାନେଲ୍ |
രജിസ്റ്റർ ചെയ്യുക,ପଞ୍ଜିକରଣ କର |
രജിസ്ട്രാർ,ରେଜିଷ୍ଟ୍ରାର୍ |
പുനരുൽപ്പാദന റിസീവർ,ପୁନ ener ନିର୍ମାଣକାରୀ ଗ୍ରହଣକାରୀ |
നിയന്ത്രിത വൈദ്യുതി വിതരണം,ନିୟନ୍ତ୍ରିତ ବିଦ୍ୟୁତ୍ ଯୋଗାଣ |
നിയന്ത്രണം,ନିୟମ
റീ-എൻട്രി റെസൊണേറ്റർ,ପୁନ entry- ପ୍ରବେଶ ରେଜୋନେଟର |
റദ്ദാക്കൽ ബാൻഡ്,ବାତିଲ୍ ବ୍ୟାଣ୍ଡ |
സർക്യൂട്ട് റദ്ദാക്കുക,ସର୍କିଟ୍ ବାତିଲ୍ କରନ୍ତୁ |
റദ്ദാക്കൽ നിരക്ക്,ବାତିଲ୍ ହାର
ആപേക്ഷിക സ്റ്റോമ,ଆପେକ୍ଷିକ ଷ୍ଟୋମା |
ആപേക്ഷിക വൈദ്യുത സ്ഥിരാങ്കം,ଆପେକ୍ଷିକ ଡାଇଲେକ୍ଟ୍ରିକ୍ ସ୍ଥିର |
ആപേക്ഷിക തീവ്രത ശബ്ദം,ଆପେକ୍ଷିକ ତୀବ୍ରତା ଶବ୍ଦ |
ആപേക്ഷിക പ്രവേശനക്ഷമത,ଆପେକ୍ଷିକ ଅନୁକୂଳତା |
"ആപേക്ഷിക ഇലക്ട്രോനെഗറ്റിവിറ്റി, ആപേക്ഷിക വൈദ്യുത സൂചിക","ଆପେକ୍ଷିକ ଇଲେକ୍ଟ୍ରୋନେଗେଟିଭିଟି, ଆପେକ୍ଷିକ ଡାଇଲେକ୍ଟ୍ରିକ୍ |"
"റിലാക്സേഷൻ ഓസിലേറ്റർ, റിലാക്സേഷൻ വേവ് ജനറേറ്റർ","ଆରାମଦାୟକ ଓସିଲେଟର, ଆରାମଦାୟକ ତରଙ୍ଗ ଜେନେରେଟର |"
റിലേ,ରିଲେ
വിശ്വാസ്യത,ନିର୍ଭରଯୋଗ୍ୟତା
റീലൈൻമെന്റ് ടേപ്പ് ടോപ്പ്-ഓട്ടോ,ରିଅଲିମେଣ୍ଟ ଟେପ୍ ଟପ୍-ଅଟୋ |
കോളം,ସ୍ତମ୍ଭ
കോളം റിസീവർ ട്രാൻസ്ഡ്യൂസർ,ସ୍ତମ୍ଭ ରସିଦ ଟ୍ରାନ୍ସଡ୍ୟୁସର |
"ബാക്കി, ബാക്കി","ଅବଶିଷ୍ଟ, ଅବଶିଷ୍ଟ"
കാന്തികത,ଚୁମ୍ବକୀୟତା |
ആർ-ഇ-മോഡൽ,ଆର-ଇ-ମଡେଲ୍ |
റിമോട്ട് കൺട്രോൾ കമാൻഡ്,ରିମୋଟ୍ କଣ୍ଟ୍ରୋଲ୍ କମାଣ୍ଡ୍ |
റിമോട്ട് സെൻസിംഗ് ലൈൻ,ରିମୋଟ ସେନ୍ସିଂ ଲାଇନ |
റിമോട്ട് കമ്മ്യൂണിക്കേറ്റർ (കമ്യൂണിക്കേറ്റർ),ସୁଦୂର ଯୋଗାଯୋଗକାରୀ (ଯୋଗାଯୋଗକାରୀ)
റിമോട്ട് വോൾട്ടേജ് സെൻസിംഗ്,ରିମୋଟ୍ ଭୋଲଟେଜ୍ ସେନ୍ସିଙ୍ଗ୍ |
സ്വന്തം ഡിസ്ക് ഡ്രൈവ്,ନିଜର ଡିସ୍କ ଡ୍ରାଇଭ୍ |
റെം നിർദ്ദേശം,rem ନିର୍ଦ୍ଦେଶ
ആവർത്തന ജാതകം,ବାରମ୍ବାର ରାଶିଫଳ
പിൻവലിക്കൽ,ପ୍ରତ୍ୟାହାରକାରୀ |
ആവർത്തന എൻകോഡിംഗ്,ପୁନରାବୃତ୍ତି ଏନକୋଡିଂ |
ആവർത്തന നിരക്ക്,ପୁନରାବୃତ୍ତି ହାର
ആവർത്തിച്ചുള്ള തരംഗരൂപം,ତରଙ୍ଗ ଆକାରର ପୁନରାବୃତ୍ତି |
പകർപ്പ്,ପ୍ରତିକୃତି
പിൻവലിക്കൽ മോട്ടോർ,ପ୍ରତ୍ୟାହାର ମୋଟର |
ടെർമിനൽ പുനഃസ്ഥാപിക്കുക,ଟର୍ମିନାଲ୍ ପୁନ restore ସ୍ଥାପନ କରନ୍ତୁ |
ശേഷിക്കുന്ന ഫ്ലക്സ് സാന്ദ്രത,ଅବଶିଷ୍ଟ ଫ୍ଲକ୍ସ ସାନ୍ଦ୍ରତା |
മാലിന്യ ജനറേറ്റർ,ଆବର୍ଜନା ଜେନେରେଟର
ശേഷിക്കുന്ന മോഡുലേഷൻ,ଅବଶିଷ୍ଟ ମୋଡ୍ୟୁଲେସନ୍ |
പ്രതിരോധം,ପ୍ରତିରୋଧ
പ്രതിരോധം അറ്റൻവേറ്റർ,ପ୍ରତିରୋଧ ଆଟେନୁଏଟର୍ |
പ്രതിരോധ ബാങ്ക്,ପ୍ରତିରୋଧ ବ୍ୟାଙ୍କ
പ്രതിരോധം തകർച്ച,ପ୍ରତିରୋଧ ପତନ |
പ്രതിരോധ ഗോവണി,ପ୍ରତିରୋଧ ସିଡ଼ି |
പ്രതിരോധ ഘടകം,ପ୍ରତିରୋଧ କାରକ |
പ്രതിരോധശേഷിയുള്ള ഉറവിടം,ପ୍ରତିରୋଧକ ଉତ୍ସ |
പ്രതിരോധം വെൽഡിംഗ്,ପ୍ରତିରୋଧ ୱେଲଡିଂ |
പ്രതിരോധ വയർ,ପ୍ରତିରୋଧ ତାର
പ്രതിരോധം സെൻസിംഗ് റിലേ,ପ୍ରତିରୋଧ ସେନ୍ସି ରିଲେ |
പ്രതിരോധ വയർ സ്ട്രെയിൻ ഗേജ്,ପ୍ରତିରୋଧ ତାର ତାର ଷ୍ଟ୍ରେନ୍ ଗେଜ୍ |
പ്രതിരോധശേഷി,ପ୍ରତିରୋଧକତା |
പ്രതിരോധം കോർ,ପ୍ରତିରୋଧ ମୂଳ
"പിരിച്ചുവിടൽ, വ്യത്യാസം, ഖണ്ഡനം","ବିଲୋପ, ଭିନ୍ନତା, ପ୍ରତ୍ୟାଖ୍ୟାନ |"
പരിഹരിക്കുന്ന ശക്തി,ଶକ୍ତି ସମାଧାନ
വ്യത്യാസം സമയം,ଭିନ୍ନତା ସମୟ |
അനുരണനം,ଅନୁକମ୍ପା
അനുരണന വക്രം,ରେଜୋନାନ୍ସ ବକ୍ର
അനുരണന ആന്റിന,ରେଜୋନାଣ୍ଟ ଆଣ୍ଟେନା |
"അനുരണന അറ, അറ","ରେଜୋନାନ୍ସ ଗୁହାଳ, ଗୁହାଳ |"
അനുരണന സർക്യൂട്ട്,ରେଜୋନାଣ୍ଟ ସର୍କିଟ |
അനുരണന സർക്യൂട്ട് ഓസിലേറ്റർ,ରେଜୋନାଣ୍ଟ ସର୍କିଟ ଓସିଲେଟର |
അനുരണനം,ରେଜୋନାଣ୍ଟ |
പ്രതികരണ വക്രം,ପ୍ରତିକ୍ରିୟା ବକ୍ର
പ്രതികരണ സമയം,ପ୍ରତିକ୍ରିୟା ସମୟ
പ്രതികരണം,ପ୍ରତିକ୍ରିୟାଶୀଳତା |
വീണ്ടും അവതരിപ്പിച്ചു,ପୁନ tr ଉତ୍ପାଦିତ |
ഇടവേള ആവൃത്തി,ବ୍ରେକ୍ ଫ୍ରିକ୍ୱେନ୍ସି |
ആക്സിലറേഷൻ ടെസ്റ്റ്,ତ୍ୱରଣ ପରୀକ୍ଷା
വൈകിയ സാധ്യത,ବିଳମ୍ବିତ ସମ୍ଭାବନା |
ത്വരിതപ്പെടുത്തിയ വെക്റ്റർ സാധ്യത,ତ୍ୱରିତ ଭେକ୍ଟର ସମ୍ଭାବନା |
സ്ഥിരോത്സാഹം,ସ୍ଥିରତା |
മോണോസ്റ്റാറ്റിക് മൾട്ടിവൈബ്രേറ്റർ,ମୋନୋଷ୍ଟାଟିକ୍ ମଲ୍ଟିଭାଇବ୍ରେଟର |
പ്രവർത്തനത്തിനു മുമ്പുള്ള ജാതകം,ପୂର୍ବ କାର୍ଯ୍ୟ ରାଶି
ബാക്ക് റിഫ്ലക്ടർ,ପଛ ପ୍ରତିଫଳକ
തിരികെ ഓർഡർ,ଫେରସ୍ତ କ୍ରମ
തിരികെ നഷ്ടം,ଫେରସ୍ତ କ୍ଷତି
റിഗ്രഷൻ റേഷ്യോ പോസിറ്റീവ് ആംപ്ലിഫയർ,ରିଗ୍ରେସନ୍ ଅନୁପାତ ପଜିଟିଭ୍ ଆମ୍ପ୍ଲିଫାୟର୍ |
വിപരീത എജിസി,ଓଲଟା AGC |
"വിപരീത പക്ഷപാതം, വിപരീത പക്ഷപാതം","ଓଲଟା ପକ୍ଷପାତ, ଓଲଟା ପକ୍ଷପାତ |"
വിപരീത ഒടിവ്,ଓଲଟା ଭଙ୍ଗା |
വിപരീത പ്രവർത്തനം,ଓଲଟା ଅପରେସନ୍ |
വീണ്ടെടുക്കൽ സമയം,ପୁନରୁଦ୍ଧାର ସମୟ
റിവേഴ്സ് സാച്ചുറേറ്റഡ് കറന്റ്,ଓଲଟା ସାଚୁରେଟେଡ୍ କରେଣ୍ଟ୍ |
റിവേഴ്സ് ട്രാൻസ്മിഷൻ ഇൻപുട്ട്,ଓଲଟା ଟ୍ରାନ୍ସମିସନ୍ ଇନପୁଟ୍ |
വിപരീത വോൾട്ടേജ് റീചാർജ് അനുപാതം,ଓଲଟା ଭୋଲଟେଜ୍ ରିଚାର୍ଜ ଅନୁପାତ |
വിപരീത വോൾട്ടേജ് നേട്ടം,ଓଲଟା ଭୋଲଟେଜ୍ ଲାଭ |
കൗണ്ടർ കൗണ്ടർ,କାଉଣ୍ଟର କାଉଣ୍ଟର
റിവേഴ്സിബിൾ മോട്ടോർ,ଓଲଟା ମୋଟର |
റേഡിയോ ഫ്രീക്വൻസി പ്രതിരോധശേഷി,ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ପ୍ରତିରୋଧକ ଶକ୍ତି |
റേഡിയോ ഫ്രീക്വൻസി ഇടപെടൽ,ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ହସ୍ତକ୍ଷେପ |
റേഡിയോ ഫ്രീക്വൻസി അന്വേഷണം,ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ଅନୁସନ୍ଧାନ |
RF ട്രാൻസ്മിഷൻ ലൈൻ,ଆରଏଫ୍ ଟ୍ରାନ୍ସମିସନ୍ ଲାଇନ୍ |
r-f മോഡുലേറ്റർ,r-f ମଡ୍ୟୁଲେଟର
"റിയോസ്റ്റാറ്റ്, വേരിയബിൾ പ്രതിരോധം","rheostat, ପରିବର୍ତ୍ତନଶୀଳ ପ୍ରତିରୋଧ |"
റോംബിക് ആന്റിന,ରମ୍ବିକ୍ ଆଣ୍ଟେନା |
റിബൺ ഫൈബർ കേബിൾ,ରିବନ୍ ଫାଇବର କେବୁଲ୍ |
റിബൺ ഉച്ചഭാഷിണി,ରିବନ୍ ଲାଉଡ ସ୍ପିକର |
റിബൺ മൈക്രോഫോൺ,ରିବନ୍ ମାଇକ୍ରୋଫୋନ୍ |
റിബൺ കണക്റ്റർ,ରିବନ୍ ସଂଯୋଜକ |
റിച്ചാർഡ്സൺ സമവാക്യം,ରିଚାର୍ଡସନ ସମୀକରଣ |
വരമ്പുകളുള്ള വേവ് സ്ട്രിപ്പ്,ରାଇଜ୍ ତରଙ୍ଗ ଷ୍ଟ୍ରିପ୍ |
റിഗ്,ରଗ୍
ഘടികാരദിശയിലുള്ള നിയമം,ଘଣ୍ଟା ବୁଲାଇ ନିୟମ |
സൗത്ത്-ഡിസ്‌പ്ലേസ്‌മെന്റ് രജിസ്റ്റർ,ଦକ୍ଷିଣ-ବିସ୍ଥାପନ ରେଜିଷ୍ଟର |
ഘടികാരദിശയിൽ ധ്രുവീകരണം,ଘଣ୍ଟା ବୁଲାଇ ପୋଲାରାଇଜେସନ୍ |
റിംഗ് കൗണ്ടർ,ରିଙ୍ଗ କାଉଣ୍ଟର
മോതിരം കാന്തം,ରିଙ୍ଗ ଚୁମ୍ବକ
റിംഗ് ടോപ്പോഗ്രാഫി,ରିଙ୍ଗ ଟପୋଗ୍ରାଫି |
നിനാദ് കുണ്ഡലി,ନୀନାଦ କୁଣ୍ଡଲି |
ശബ്ദ സ്ട്രീം,ଶବ୍ଦ ଷ୍ଟ୍ରିମ୍ |
ഊർമി ബാൻഡ് വിപുലീകരണം,ଉର୍ମି ବ୍ୟାଣ୍ଡ ଏକ୍ସଟେନ୍ସନ୍ |
ഊർജ്ജ കാൽക്കുലേറ്റർ,ଶକ୍ତି କାଲକୁଲେଟର
ഊർമി റദ്ദാക്കൽ,ଉର୍ମି ବାତିଲ୍ |
ഊർമി വീതി,ଉର୍ମି ଓସାର |
അപകടം,ବିପଦ
ഉയർച്ച കാലഘട്ടം,ବୃଦ୍ଧି ଅବଧି
എലവേഷൻ സെൻസിറ്റിവിറ്റി,ଉଚ୍ଚତା ସମ୍ବେଦନଶୀଳତା |
ഉയരുന്ന കാമ്പ്,ବ rising ୁଥିବା ମୂଳ
RLC ഫിൽട്ടർ,ଆରଏଲସି ଫିଲ୍ଟର୍ |
സ്ക്വയർ-മീൻ റൂട്ട് ആൾട്ടർനേറ്റിംഗ് കറന്റ് പൊട്ടൻഷിയോമീറ്റർ,ବର୍ଗ-ଅର୍ଥ-ମୂଳ ବିକଳ୍ପ ସାମ୍ପ୍ରତିକ ପୋଟେଣ୍ଟିଓମିଟର |
സ്ക്വയർ-മീൻ റൂട്ട് ഡിറ്റക്ടർ,ବର୍ଗ-ଅର୍ଥ ମୂଳ ଡିଟେକ୍ଟର |
റോബോട്ടിക്സ്,ରୋବୋଟିକ୍ସ
റോഷെൽ ലവണങ്ങൾ,ରୋଚେଲ ଲୁଣ |
വിചിത്ര ദൈർഘ്യമുള്ള ആന്റിന,ଅସୀମିତ ଆଣ୍ଟେନା |
ഉയർത്തുക,ଉନ୍ନତି
വെള്ളക്ക് പൂശുന്നു,ଭେଲାକ୍ ଆବରଣ |
വെല്ലക്ക് ടിൻ കൈമാറ്റം,ଭେଲାକ୍ ଟିନ୍ ସ୍ଥାନାନ୍ତର |
വ്യതിചലന ഘടകം,ବିଘ୍ନ କାରକ |
മുറിയിലെ താപനില,କୋଠରୀ ତାପମାତ୍ରା |
ഉത്ഭവ സ്ഥാനം,ମୂଳ ସ୍ଥାନ
മൈനസ് ഒരു സ്ക്വയർ റൂട്ട്,ମାଇନସ୍ ଏକ ବର୍ଗ ମୂଳ |
ചതുരം-അർത്ഥം റൂട്ട് മൂല്യം,ବର୍ଗ-ଅର୍ଥ ମୂଳ ମୂଲ୍ୟ |
ഭ്രമണം,ଘୂର୍ଣ୍ଣନ
റൊട്ടേഷണൽ അറ്റൻവേറ്റർ,ଘୂର୍ଣ୍ଣନ ଆଟେନୁଏଟର୍ |
ഭ്രമണ നിർദ്ദേശം,ଘୂର୍ଣ୍ଣନ ନିର୍ଦ୍ଦେଶ
ഭ്രമണ വെക്റ്റർ,ଘୂର୍ଣ୍ଣନ ଭେକ୍ଟର୍ |
സമീപത്തെ പിശക്,ନିକଟ-ତ୍ରୁଟି |
റൂട്ടർ,ରାଉଟର
റൂട്ട് ടെസ്റ്റ്,ରୁଥ ପରୀକ୍ଷା |
ruth-harwijs അറേ,ruth-harwijs ଆରେ |
നോമി ടെസ്റ്റ്,ନୋମି ପରୀକ୍ଷା |
r-പാരാമീറ്റർ,r- ପାରାମିଟର
rs-complement (radix complement),rs- ସପ୍ଲିମେଣ୍ଟ (ରେଡିକ୍ସ ସପ୍ଲିମେଣ୍ଟ)
ആർ എസ്. ഫ്ലിപ്പ് ഫ്ലോപ്പ്,R S. ଫ୍ଲିପ୍-ଫ୍ଲପ୍ |
RTD (റെസിസ്റ്റൻസ് ഹീറ്റ് ഡിറ്റക്ടർ),ଆରଟିଡି (ପ୍ରତିରୋଧ ହିଟ୍ ଡିଟେକ୍ଟର)
റൂബി ലെഡ്ജർ,ରୁବି ଲେଜର୍ |
വടി-ധാര,ବାଡ଼ି-ଷ୍ଟ୍ରିମ୍ |
രക്ഷപ്പെടുക,ଦୂରେଇଯାଅ
റാഡ്ബെർഗിന്റെ സ്ഥിരം,ରେଡବର୍ଗର ସ୍ଥିର |
rz-കോഡ്,rz-code
സുരക്ഷിത മേഖല,ସୁରକ୍ଷିତ ଜୋନ୍ |
"സുരക്ഷിത ഗുണിതം, സുരക്ഷാ സൂചിക","ସୁରକ୍ଷିତ ଗୁଣକ, ସୁରକ୍ଷା ସୂଚକାଙ୍କ |"
സെലീന്റെ ഫിൽട്ടർ,ସେଲେନର ଫିଲ୍ଟର୍ |
സാമ്പിൾ ആൻഡ് ഹോൾഡ്,ନମୁନା ଏବଂ ଧରି ରଖ |
സാമ്പിൾ ആൻഡ് ഹോൾഡ് സർക്യൂട്ട്,ନମୁନା ଏବଂ ସର୍କିଟ ଧରି ରଖ |
സാമ്പിൾ ഡാറ്റ,ନମୁନା ତଥ୍ୟ
സാമ്പിൾ CRO,ନମୁନା CRO
സാമ്പിൾ ഫംഗ്ഷൻ,ନମୁନା କାର୍ଯ୍ୟ
സാമ്പിൾ ഓസിലോസ്കോപ്പ്,ଓସିଲୋସ୍କୋପ୍ ନମୁନା |
സാമ്പിൾ സിദ്ധാന്തം,ନମୁନା ଥିଓରେମ୍ |
സാമ്പിൾ വോൾട്ട്മീറ്റർ,ଭୋଲ୍ଟମିଟର ନମୁନା ସଂଗ୍ରହ |
ഉപഗ്രഹം,ସାଟେଲାଇଟ୍
ഉപഗ്രഹ പ്രക്ഷേപണം,ଉପଗ୍ରହ ପ୍ରସାରଣ |
ഉപഗ്രഹ ആശയവിനിമയം,ଉପଗ୍ରହ ଯୋଗାଯୋଗ |
സാറ്റലൈറ്റ് ട്രാൻസ്മിഷൻ വിൻഡോ,ସାଟେଲାଇଟ୍ ଟ୍ରାନ୍ସମିସନ୍ ୱିଣ୍ଡୋ |
ഉപഗ്രഹ സ്റ്റേഷൻ,ଉପଗ୍ରହ ଷ୍ଟେସନ
ഉപഗ്രഹ ടിവി,ସାଟେଲାଇଟ୍ ଟିଭି |
പൂരിത യുക്തി,ପରିପୂର୍ଣ୍ଣ ତର୍କ
സാച്ചുറേഷൻ,ପରିପୃଷ୍ଠା
സാച്ചുറേഷൻ കാലതാമസം,ପରିପୃଷ୍ଠା ବିଳମ୍ବ |
സാച്ചുറേഷൻ ഫ്ലക്സ് സാന്ദ്രത,ସାଚୁଚରେସନ୍ ଫ୍ଲକ୍ସ ସାନ୍ଧ୍ରତା |
സാച്ചുറേഷൻ പോയിന്റ്,ପରିପୃଷ୍ଠା ବିନ୍ଦୁ |
സാച്ചുറേഷൻ വോൾട്ടേജ്,ସାଚୁରେସନ୍ ଭୋଲଟେଜ୍ |
വരണ്ട ഫിൽട്ടർ,ଶୁଷ୍କ ଫିଲ୍ଟର୍ |
ഡെന്റ് ജനറേറ്റർ കണ്ടു,ଦନ୍ତ ଜେନେରେଟର ଦେଖିଲେ |
അരിഡന്തി തരംഗ രൂപം,ଆରିଡାଣ୍ଟି ତରଙ୍ଗ ଫର୍ମ |
സ്കെയിലർ,ସ୍କାଲାର୍ |
സ്കെയിൽ മൾട്ടിപ്ലയർ,ସ୍କେଲ୍ ଗୁଣକର୍ତ୍ତା |
സ്കാനിംഗ് പാത,ସ୍କାନିଂ ପଥ
സ്കാനർ,ସ୍କାନର୍
സ്കാനിംഗ്,ସ୍କାନିଂ
ചിതറിക്കിടക്കുന്ന സംപ്രേക്ഷണം,ବିଚ୍ଛିନ୍ନ ପ୍ରସାରଣ |
ചിതറിക്കിടക്കുന്നവൻ,ବିଛିନ୍ନକାରୀ |
വ്യവസ്ഥാപിതമായ പിടിച്ചെടുക്കൽ,ବ୍ୟବସ୍ଥିତ କ୍ୟାପଚର |
സ്മിത്ത് ട്രിഗർ,ସ୍ମିଥ୍ ଟ୍ରିଗର |
ഷോട്ട്കി ഡയോഡ്,ସ୍କଟ୍କି ଡାୟୋଡ୍ |
ലഘൂകരണ പ്രതികരണം,ହ୍ରାସ ପ୍ରତିକ୍ରିୟା
വീക്കം അറ,ଫୁଲା ଚାମ୍ବର |
മിന്നുന്ന,ସ୍କିଣ୍ଟିଲିଟିଙ୍ଗ୍ |
അവ്യക്തമായ,ଅସ୍ପଷ୍ଟ
സ്ക്രീൻ ഡിസ്പ്ലേ,ସ୍କ୍ରିନ୍ ପ୍ରଦର୍ଶନ
മൂടി,ଆବରଣ
സിൻക്രണസ് ഡൈനാമിക് റാം (SDRAM),ସିଙ୍କ୍ରୋନସ୍ ଡାଇନାମିକ୍ RAM (SDRAM)
സികം കൊടക്,ସିକାମ କୋଡାକ୍
രണ്ടാം ഭരണം,ନିରାପତ୍ତା ନିୟମ |
രണ്ടാമത്തെ ഏകദേശ കണക്ക്,ଦ୍ୱିତୀୟ ଆନୁମାନିକତା |
രണ്ടാമത്തെ വിള്ളൽ,ଦ୍ୱିତୀୟ ଫାଟ |
രണ്ടാമത്തെ ഹാർമോണിക്,ଦ୍ୱିତୀୟ ହାରମୋନିକ୍ |
രണ്ടാം ഓർഡർ ലൂപ്പ്,ଦ୍ୱିତୀୟ କ୍ରମ ଲୁପ୍ |
സെക്കൻഡറി സെൽ (സെക്കൻഡറി സെൽ),ଦ୍ Secondary ିତୀୟ କକ୍ଷ |
ദ്വിതീയ ഉദ്വമനം,ଦ୍ secondary ିତୀୟ ନିର୍ଗମନ
ദ്വിതീയ കോയിൽ,ଦ୍ secondary ିତୀୟ କୋଇଲ୍ |
റേഡിയൽ കൊമ്പ്,ରେଡିଆଲ୍ ଶୃଙ୍ଗ |
സെഗ്മെന്റേഷൻ ഘടകം,ସେଗମେଣ୍ଟେସନ୍ ଫ୍ୟାକ୍ଟର୍ |
പര്യവേക്ഷണ കാലയളവ്,ଅନୁସନ୍ଧାନ ଅବଧି
ബ്ലോക്ക് രജിസ്റ്റർ,ରେଜିଷ୍ଟର ଅବରୋଧ କରନ୍ତୁ |
തിരഞ്ഞെടുപ്പ് പ്രക്രിയ,ଚୟନ ପ୍ରକ୍ରିୟା
തിരഞ്ഞെടുത്ത ആക്സന്റ്,ଚୟନକର୍ତ୍ତା ଉଚ୍ଚାରଣ |
തിരഞ്ഞെടുത്ത ഓക്സിഡേഷൻ,ଚୟନକାରୀ ଅକ୍ସିଡେସନ୍ |
"തിരഞ്ഞെടുക്കൽ, തിരഞ്ഞെടുക്കൽ","ଚୟନକର୍ତ୍ତା, ଚୟନକର୍ତ୍ତା |"
ആവൃത്തി തിരഞ്ഞെടുക്കൽ,ବାରମ୍ବାର ଚୟନ
സെലിനിയം റക്റ്റിഫയർ,ସେଲେନିୟମ୍ ରେକ୍ଟିଫାୟର୍ |
സ്വയം വിന്യസിക്കുന്ന ഗേറ്റ്,ସେଲ୍ଫ ଆଲାଇନ୍ ଗେଟ୍ |
സ്വയം കടപ്പാട്,ଆତ୍ମ ଗୁଣ
ഓട്ടോമോട്ടീവ്,ଅଟୋମୋବାଇଲ୍
സ്വയം നിമജ്ജനം,ଆତ୍ମ ବୁଡ ପକାଇବା |
സ്വയം ദീർഘവൃത്താകൃതിയിലുള്ള കോഡ്,ସ୍ୱ-ଏଲିପଟିକାଲ୍ କୋଡ୍ |
