Malayalam,Hindi
പ്രിഫിക്സ് ഓപ്പറേറ്റർ,पूर्वलग्न संकारक
പ്രീഓഡർ ട്രാവെർസൽ,पूर्वक्रमी पथक्रमन
പ്രീപ്രസ്സസ്സർ,पूर्वसंसाधित्र
പ്രീപ്രസ്സസ്സർ  പ്രസ്താവന,पूर्वसंसाधित्र अनुदेश
അവതരണ പാളി,प्रस्तुति परत
പ്രീസെറ്റ്,पूर्व निर्धारित
പ്രീസെറ്റ് നിയന്ത്രണ രേഖ,पूर्वनिर्धारित नियंत्रण लाइन
പ്രീസെറ്റ് പാരാമീറ്റർ,पूर्वनिर्धारित प्राचल
പസിറ്റട്ട്,"छँटाई पूर्व, शाटन पूर्व"
പ്രഭു,भंडारण पूर्व
അനുസതി  അഭിസംബോധന ചെയ്യുക  (= റഫറൻസ്  വിലാസം),निर्देश पता
അനുസതി  നിര്ദ്ദേശം,निर्देश अनुदेश
പ്രതിരോധ അറ്റകുറ്റപ്പണി,निरोधक अनुरक्षण
പ്രാഥമിക കേന്ദ്രം,प्राथमिक केंद्र
പ്രാഥമിക എൻട്രി  ബിന്ദു,प्राथमिक प्रवेश बिंदु
പ്രാഥമിക ഫയൽ,प्राथमिक संचिका
പ്രാഥമിക പ്രവർത്തനം,प्राथमिक फलन
പ്രാഥമിക സൂചിക,प्राथमिक सूचकांक
പ്രാഥമിക കീ,प्राथमिक कुंजी
പ്രാഥമിക മെമ്മറി,प्राथमिक स्मृति
ആദത്തേതായ  പ്രോസസ്സിംഗ് യൂണിറ്റ്,प्राथमिक संसाधन एकक
പ്രാഥമിക ഇടം  പങ്കുവയ്ക്കല്,प्राथमिक स्थान नियतन
പജ്ഞാവേഷന്പാരിത്,प्राथमिक केन्द्र
പ്രാഥമിക സംഭരണം,प्राथमिक भंडारण
പ്രൈം ഫോക്കസ്,मुख्य फोकस
പ്രൈം ഷിഫ്റ്റ്,मूख्य विस्थापन
പ്രാകൃത ഡാറ്റ തരം,पूर्वग आँकड़ा प्रकार
പ്രാകൃത ഘടകം,पूर्वग अवयव
പ്രാകൃത ആവർത്തനങ്ങൾ  പവര്ത്തിക്കുക,पूर्वग पुनरावर्ती फलन
മുഖമായ  ഘടകം  വിശകലനം,मुख्य घटक विश्लेषण
അച്ചടി ബാർ,मुद्रण दंड
ചെയിൻ അച്ചടി,मुद्रण शृंखला
ദൃശ്യ തീവ്രത അനുപാതം,मुद्रण विपर्यास अनुपात
കോൺട്രാസ്റ്റ് സിഗ്നൽ അച്ചടിക്കുക,मुद्रण विपर्यास संकेत
നിയന്ത്രണം അച്ചടി  കഥാപാതം,मूद्रण नियंत्रण संप्रतीक
പ്രിന്റ് കട്ട്,मुद्रित पृष्ठ
ഡാറ്റ സെറ്റ് അച്ചടിക്കുക,मुद्रण आँकड़ा समुच्चय
ഡ്രം അച്ചടിക്കുക,मुद्रण ड्रम
അച്ചടിച്ച കാർഡ് ഫോം,मुद्रित पत्रक फार्म
അച്ചടിച്ച സർക്യൂട്ട്  പലക,मुद्रित परिपथ पट्ट
പ്രിന്റർ,मुद्रित्र
പ്രിന്റർ ഫോർമാറ്റ്,मुद्रित्र संरूप
പ്രിന്റർ പ്രവർത്തിക്കുന്നു  വേഗത,मुद्रित्र प्रचालन चाल
പ്രിന്റർ പ്ലോട്ടർ,मुद्रित्र आलेखित्र
പ്രിന്റർ ഒഴിവാക്കുന്നു,मुद्रित द्रुत घूर्णन
പ്രിന്റർ സ്പെയ്സിംഗ്  അവകാശപതം,मुद्रित्र अंतरालन संचित्र
പ്രിന്റർ വേഗത,मुदित्र चाल
ഫോർമാറ്റ് അച്ചടിക്കുക,मुद्रण संरूप
കാൽക്കുലേറ്റർ അച്ചടിക്കുന്നു,मुद्रण परिकलित्र
പ്രിന്റിംഗ് ക .ണ്ടർ,मुद्रण गणित्र
ലൈൻ അച്ചടി,मुद्रण पंक्ति
അച്ചടിക്കുക റെക്കോർഡ്,मुद्रण अभिलेख
അച്ചടിക്കുക റെക്കോർഡ്  തലക്കെട്ടിൽ,मुद्रण अभिलेख प्रवेशिका
സെർവർ അച്ചടിക്കുക,मुद्रण परिवेषक
അച്ചടി സുതാര്യത,अमुद्रणीय संप्रतीक
ചക്രം അച്ചടിക്കുക,मुद्रण चक्रिका
മുന്ഗണന നൽകുക,वरीयन
മുൻഗണനാ എൻകോഡർ,वरीयता कूटलेखित्र
മുൻഗണനാ സൂചകം,वरीयता सूचक
മുൻഗണന തടസ്സപ്പെടുത്തുക,वरीयता अंतरायन
മുൻഗണനാ പരിധി,वरीयता सीमा
മുൻഗണനാ നമ്പർ,वरीयता संख्या
മുൻഗണനാ സംസ്കരണം,वरीयता संसाधन
മുൻഗണനാ ക്യൂ,वरीयता पंक्ति
മുൻഗണനാ ദിനചര്യ,वरीयता नेमका
മുൻഗണന ഷെഡ്യൂളർ,वरीयता नियोजक
മുൻഗണനാ ഷെഡ്യൂളിംഗ്  ഏര്പ്പാട്,वरीयता नियोजन तंत्र
മുൻഗണനാ ഘടന,वरीयता संरचना
ഏകാന്തവാസം,गोपनीयता
സ്വകാര്യ വിലാസം  ഇടം,निजी पता स्थान
സ്വകാര്യ ഓട്ടോമാറ്റിക്  കൈമാറുക,निजी स्वाचालित टेलिफोन केंद्र
സ്വകാര്യ ശാഖ  കൈമാറുക,निजी शाखा टेलिफोन केंद्र
സ്വകാര്യ കോഡ്,गुप्त कूट
സ്വകാര്യ ലൈബ്രറി,निजी क्रमादेश संग्रह
പതേക ആനുകൂലം  നിര്ദ്ദേശം,विशेषाधिकार अनुदेश
പ്രോബബിലിസ്റ്റിക്  ഓട്ടോമാറ്റ,प्रायिकतात्मक स्वचल प्ररूप
സംഭാവത  കാൽക്കുലസ്,प्रायिकता कलन
പ്രശ്ന ഡാറ്റ,समस्या आँकड़े
പശ്നം  വിവരണം,समस्या विवरण
പശ്നം  നിശ്ചയം,समस्या निर्धारण
പ്രശ്നം രോഗനിർണയം,समस्या निदान
പ്രശ്നം ഫയൽ,समस्या संचिका
പ്രശ്ന ഇൻപുട്ട്  ടേപ്പ്,समस्या निवेश टेप
പ്രശ്നത്തെ അടിസ്ഥാനമാക്കിയുള്ളതാണ്  ഭാഷ,समस्यामूलक भाषा
പ്രശ്ന പരിപാടി,समस्या मूलक क्रमादेश
പ്രശ്നം,समस्या स्थिति
പ്രശ്ന സമയം,समस्या अवधि
നടപടിക്രമം  അമദ്ധാന്തം,प्रक्रियात्मक संक्षिप्तीकरण
നടപടിക്രമം  ഭാഷ,प्रकियात्मक भाषा
നടപടിക്രമം  പ്രസ്താവന,प्रक्रियात्मक अनुदेश
ഗതി  വാദം,प्रक्रिया स्वतंत्र चर
നടപടിക്രമ വിഭജനം,प्रक्रिया विभाग
നടപടിക്രമം ലൈബ്രറി,प्रक्रिया क्रमादेश संग्रह
നടപടിക്രമത്തിന്റെ പേര്,प्रक्रिया नाम
ഗതി  ഓറിയന്റഡ്  ഭാഷ,प्रक्रियामूलक भाषा
ഗതി  ബന്ധപ്പെടല്,प्रक्रिया संदर्भ
ഗതി  പ്രസ്താവന,प्रक्रिया अनुदेश
ഗതി  ഉപപ്രപ്ലോഗ്രാം,प्रक्रिया उपक्रमादेश
പ്രോസസ്സ് ചാർട്ട്,प्रक्रम संचित्र
പ്രോസസ്സ് പരിശോധന,प्रक्रम जाँच
പ്രോസസ്സ് നിയന്ത്രിക്കുക,प्रक्रम नियंत्रण
പ്രോസസ്സ് നിയന്ത്രിക്കുക  ഏര്പ്പാട്,प्रक्रम नियंत्रण तंत्र
പ്രോസസ്സ് ഡിസ്ക്റ്റർ,प्रक्रम निरूपक
പ്രോസസ്സ് ഒഴിവാക്കൽ,प्रक्रम अपवाद
നടപടി,संसाधन
നടപടി  താണി,संसाधन क्षमता
നടപടി  മൾട്ടി ടെക്രഡ്,संसाधन बहुसूत्र
പ്രോസസ്സിംഗ് സിസ്റ്റം,संसाधन तंत्र
പ്രോസസ്സിംഗ് യൂണിറ്റ്,संसाधन एकक
പ്രോസസ്സ് തടസ്സപ്പെടുത്തുക  ചീട്ട്,प्रक्रम अंतरायन पत्रक
പതേകനടപടികള്  നിര്വഹണം,प्रक्रम प्रबंध
പതേകനടപടികള്  ഒപ്റ്റിമൈസേഷൻ,प्रक्रम दृष्टतमीकरण
പ്രോസസ്സര്,संसाधित्र
പ്രോസസ്സര്  പങ്കുവയ്ക്കല്,संसाधित्र नियतन
പ്രോസസർ ബേസിക്  നിര്ദ്ദേശം,संसाधित्र आधारभूत अनुदेश
പ്രോസസ്സർ ബന്ധിത,संसाधित्र परिबंध
പ്രോസസർ പിശക്  തടസ്സപ്പെടുത്തുക,संसाधित्र त्रुटि अंतरायन
പ്രോസസർ ഫ്രണ്ട്  അവസാനിക്കുന്നു,संसाधित्र अग्रांत
പ്രോസസ്സര്  ഇന്റർഫേസ്,संसाधित्र अंतरापृष्ठ
പ്രോസസ്സര്  സംഘടന,संसाधित्र संगठन
പ്രോസസർ നില  വാക്ക്,संसाधित्र अवस्थिति शब्द
പ്രോസസ്സർ സംഭരണം,संसाधित्र भंडारण
പ്രോസസ്സർ സമയം,संसाधित्र काल
ഉൽപ്പന്ന പ്രദേശം,गुणनफल क्षेत्र
ഉൽപ്പന്ന ഗ്രൂപ്പ്  (= ഡയറക്ട്  ഉൽപ്പന്നം),प्रत्यक्ष गुणनफल
നിര്മ്മാണ നിയന്ത്രണം,उत्पादन नियंत्रण
പ്രൊഡക്ഷൻ ദിനചര്യ,उत्पादन नेमका
ഉൽപാദന നിയമം  ഏര്പ്പാട്,उत्पादन नियम पद्धति
ഉത്പാദന റൺ,उत्पादन धाव
ഉൽപാദന സമയം,उत्पादन काल
ഉൽപാദനപരമായ ചുമതല,उच्चतम प्राथमिकता कार्य
ഉൽപാദന സമയം,उत्पादी काल
കാരപരിപാടി,"क्रमादेश, प्रोग्राम"
പ്രോഗ്രാം ആക്സസ്,क्रमादेश अभिगम
പ്രോഗ്രാം വിലാസം  കൗണ്ടര്,क्रमादेश पता गणित्र
കാരറ്റിക്സ്,क्रमादेशिकी
പ്രോഗ്രാം ബ്ലോക്ക്,क्रमादेश खंडक
പ്രോഗ്രാം ബ്രേക്ക്  ബിന്ദു,क्रमादेश विच्चेद बिंदु
പ്രോഗ്രാം കാർഡ്,क्रमादेश पत्रक
പ്രോഗ്രാം ചെയിനിംഗ്,क्रमादेश शृंखलन
പ്രോഗ്രാം പരിശോധന,क्रमादेश जाँच
പ്രോഗ്രാം പരിശോധന  തടസ്സം,क्रमादेश जाँच बाधा
പ്രോഗ്രാം ചെക്ക് out ട്ട്,क्रमादेश जाँच
കാരപരിപാടി  അനുയോജ്യത,क्रमादेश संगतता
കാരപരിപാടി  സമാഹാരം,क्रमादेश अनुभाषण
കാരപരിപാടി  പൂര്ത്തിയാക്കല്,क्रमादेशष समापन
പ്രോഗ്രാം നിയന്ത്രണം,क्रमादेश नियंत्रण
പ്രോഗ്രാം നിയന്ത്രണം  ഡാറ്റ,क्रमादेश नियंत्रण आँकड़ा
കാരപരിപാടി  കണ്ട്രോളർ,क्रमादेश नियंत्रक
പ്രോഗ്രാം നിയന്ത്രണം  ഘടകം,क्रमादेश नियंत्रण एकक
കാരപരിപാടി  കൃത്യത തെളിവ്,क्रमादेश शुद्धता उपपत्ति
പ്രോഗ്രാം ക .ണ്ടർ,क्रमादेश गणित्र
കാരപരിപാടി  തകര്ച്ച,क्रमादेश भंग
പ്രോഗ്രാം ഡാറ്റ സെറ്റ്,क्रमादेश आँकड़ा समुच्चय
കാരപരിപാടി  ഡീബഗ്ഗിംഗ്,क्रमादेश दोषमार्जन
കാരപരിപാടി അഴുകുക,क्रमादेश नियोजन
പ്രോഗ്രാം ഡിസൈൻ,क्रमादेश अभिकल्पना
പ്രോഗ്രാം ഡിസൈൻ  ഭാഷ,क्रमादेश अभिकल्पना भाषा
കാരപരിപാടി  വികസനം  ഏര്പ്പാട്,क्रमादेश विकास तंत्र
കാരപരിപാടി  പ്രമാണീകരണം,क्रमादेश प्रलेखन
പ്രോഗ്രാം ഡ്രം,क्रमादेश ड्रम
പ്രോഗ്രാം പിശക്,क्रमादेश त्रुटि
പ്രോഗ്രാം ഇവന്റ്  റെക്കാര്ഡുചെയ്യല്,क्रमादेश घटना अभिलेखन
പ്രോഗ്രാം ഒഴിവാക്കൽ,क्रमादेश अपवाद
പ്രോഗ്രാം വധശിക്ഷ,क्रमादेश निष्पादन
പ്രോഗ്രാം വധശിക്ഷ  കാലം,क्रमादेश निष्पादन काल
പ്രോഗ്രാം ലഭ്യമാക്കുക  കാലം,क्रमादेश आनयन काल
പ്രോഗ്രാം ഫയൽ,क्रमादेश संचिका
പ്രോഗ്രാം ഫ്ലോചാർട്ട്,क्रमादेश प्रवाह संचित्र
പ്രോഗ്രാം പ്രവർത്തനം  താക്കോല്,क्रमादेश प्रकार्य कुंजी
കാരപരിപാടി  ജനറേറ്റുചെയ്തു  പാരാമീറ്റർ,क्रमादेश जनित प्राचल
പ്രോഗ്രാം ജനറേറ്റർ,क्रमादेश जनक
പ്രോഗ്രാം നിർത്തുക,क्रमादेश विराम
കാരപരിപാടി  സതന്തനായ  മോഡലാരിയ,क्रमादेश निरपेक्ष प्रतिरूपक
കാരപരിപാടി  നിര്ദ്ദേശം,क्रमानुदेश
കാരപരിപാടി  തടസ്സം,क्रमादेश बाधा
പ്രോഗ്രാം ലെവൽ,क्रमादेश स्तर
പ്രോഗ്രാം ലൈബ്രറി,क्रमादेश संग्रह
പ്രോഗ്രാം ലൈൻ,क्रमादेश पंक्ति
പ്രോഗ്രാം ലിങ്കുചെയ്യൽ,क्रमादेश शृंखलन
പ്രോഗ്രാം ലിസ്റ്റിംഗ്,क्रमादेश सूचीयन
പ്രോഗ്രാം ലോഡർ,क्रमादेश भारक
പ്രോഗ്രാം ലോഡിംഗ്  ദിനചര്യ,क्रमादेश भारण नेमका
പ്രോഗ്രാം സ്ഥാനം,क्रमादेश स्थान
പ്രോഗ്രാം ലോജിക്  ശേണി,क्रमादेश तर्क सरणी
പ്രോഗ്രാം ചെയ്യാവുന്ന  ഡാറ്റ നിയന്ത്രണ യൂണിറ്റ്,क्रमादेश्य आँकड़ा नियंत्रण एकक
പ്രോഗ്രാം ചെയ്യാവുന്ന  ഉപായം,क्रमादेश्य युक्ति
പ്രോഗ്രാം ചെയ്യാവുന്ന  പ്രവർത്തന കീ,क्रमादेश्य प्रकार्य कुंजी
പ്രോഗ്രാം ചെയ്യാവുന്ന  ഇൻപുട്ട് ഔട്ട്പുട്ട്  ഉപായം,क्रमादेश्य निवेश निर्णय युक्ति
പ്രോഗ്രാം ചെയ്യാവുന്ന  ലോജിക് അറേ,क्रमादेश्य तर्क सरणी
പ്രോഗ്രാം ചെയ്യാവുന്ന  പരിപാലനം,क्रमादेश्य अनुरक्षण
പ്രോഗ്രാം ചെയ്യാവുന്ന  പെരിഫെറെൽ  ഇന്റർഫേസ്,क्रमादेश्य उपसाधन अंतरापृष्ठ
പ്രോഗ്രാം ചെയ്യാവുന്ന  വായിക്കാൻ മാത്രം  സ്മരണം,क्रमादेश्य पठन मात्र स्मृति
പ്രോഗ്രാം ചെയ്യാവുന്ന  വിദൂര ഡിസ്പ്ലേ  അതിതീവ്രമായ,क्रमादेश्य सुदूर प्रदर्श अंतक
പ്രോഗ്രാം ചെയ്യാവുന്ന  ശേഖരണം,क्रमादेश्य भंडारण
പ്രോഗ്രാം ചെയ്യാവുന്ന  അതിതീവ്രമായ,क्रमादेश्य अंतक
പ്രോഗ്രാം ചെയ്തു  ചെക്ക്,क्रमादेशित जाँच
പ്രോഗ്രാം ചെയ്തു  കന്വൂട്ടര്,क्रमादेशित अभिकलित्र
പ്രോഗ്രാം ചെയ്തു  ഉപേക്ഷിക്കുക,क्रमादेशित सन्निक्षेप
പ്രോഗ്രാം ചെയ്തു  നിര്ദ്ദേശം,क्रमादेशित अनुदेश
പ്രോഗ്രാം ചെയ്ത ലോജിക്,क्रमादेशित तर्क
പ്രോഗ്രാം ചെയ്ത ലോജിക്  ശേണി,क्रमादेशित तर्क सरणी
പ്രോഗ്രാം ചെയ്തു  ഓപ്പറേറ്റർ സിസ്റ്റം,क्रमादेशित संकारक तंत्र
പ്രോഗ്രാമർ,"क्रमादेशक, क्रमादेशित्र"
പ്രോഗ്രാമർ യൂണിറ്റ്,क्रमादेशित्र एकक
പ്രോഗ്രാമിംഗ്,"क्रमदेशन, प्रोग्रामन"
പ്രോഗ്രാമിംഗ്  അനുയോജ്യത,क्रमादेशन संगतता
പ്രോഗ്രാമിംഗ്  പരിസ്ഥിതി,क्रमादेशन परिवेश
പ്രോഗ്രാമിംഗ്  തടിച്ച,क्रमादेश प्रवाह संचित्र
പ്രോഗ്രാമിംഗ് ഫ്ലോ  രേഖാലേഖം,क्रमादेश प्रवाह आरेख
പ്രോഗ്രാമിംഗ്  ഭാഷ,क्रमादेश भाषा
പ്രോഗ്രാമിംഗ്  മൊഡ്യൂൾ,क्रमादेश प्रतिरूपक
പ്രോഗ്രാമിംഗ്  പ്രസ്താവന,क्रमादेश कथन
പ്രോഗ്രാമിംഗ്  പിന്താങ്ങുക  പരിസ്ഥിതി,प्रोग्रामन आलम्ब परिवेश
പ്രോഗ്രാമിംഗ്  ഏര്പ്പാട്,क्रमादेशन तंत्र
പ്രോഗ്രാമിംഗ്  സിദ്ധാന്തം,क्रमादेशन सिद्धांत
പ്രോഗ്രാം മോഡ്,क्रमादेश विधा
കാരപരിപാടി  മാറ്റംവരുത്തല്,क्रमादेश आपरिवर्तन
പ്രോഗ്രാം മൊഡ്യൂൾ,क्रमादेश प्रतिरूपक
പ്രോഗ്രാം ഉത്ഭവം,क्रमादेश उद्गम
പ്രോഗ്രാം പാക്കേജ്,क्रमादेश संकुल
കാരപരിപാടി  പാരാമീറ്റർ,क्रमादेश प्राचल
പ്രോഗ്രാം പോസ്റ്റുചെയ്തു,क्रमादेश पश्च संपादन
കാരപരിപാടി  ഒരുക്കം,क्रमादेश तैयारी
പ്രോഗ്രാം റീഡ്-ഇൻ,क्रमादेश ग्राही पठन
പ്രോഗ്രാം രജിസ്റ്റർ,क्रमादेश पंजी
കാരപരിപാടി  സ്ഥലംമായ്ക്കല്,क्रमादेश पुनःस्थानन
പ്രോഗ്രാം റൺ,क्रमादेश धाव
പ്രോഗ്രാം ഷെഡ്യൂളർ,क्रमादेश नियोजक
പ്രോഗ്രാം സെഗ്മെന്റ്,क्रमादेश खंड
കാരപരിപാടി  വിഭജനം,क्रमादेश खंडन
പ്രോഗ്രാം തിരഞ്ഞെടുക്കൽ,क्रमादेश वरण
പ്രോഗ്രാം സെലക്ടർ,क्रमादेश वरणित्र
പ്രോഗ്രാം സെൻസിറ്റീവ്  കുറ്റം,क्रमादेश सुग्राही भ्रंश
പ്രോഗ്രാം സെൻസിറ്റീവ്  ശരിയായി പ്രവർത്തിക്കാതിരിക്കൽ,क्रमादेश सुग्राही कुसंक्रिया
കാരപരിപാടി  സവിശേഷത,क्रमादेश विनिर्देश
കാരപരിപാടി  പ്രസ്താവന,क्रमानुदेश
പ്രോഗ്രാം ഘട്ടം,क्रमादेश चरण
പ്രോഗ്രാം സ്റ്റോപ്പ്,क्रमादेश विराम
പ്രോഗ്രാം സംഭരണം,क्रमादेश भंडारण
പ്രോഗ്രാം ഘടന,क्रमादेश संरचना
പ്രോഗ്രാം സ്വിച്ച്,क्रमादेश स्विच
പ്രോഗ്രാം പരിശോധന,क्रमादेश परीक्षण
പ്രോഗ്രാം പരിശോധന  കാലം,क्रमादेश परीक्षणकाल
പ്രോഗ്രാം ട്രെയ്സിംഗ്,क्रमादेश अनुरेखण
കാരപരിപാടി  രൂപാന്തരം,क्रमादेश रूपांतरण
കാരപരിപാടി  വിവർത്തനം,क्रमादेश अनुवाद
പ്രോഗ്രാം യൂണിറ്റ്,क्रमादेश एकक
കാരപരിപാടി  തെളിയിക്കല്,क्रमादेश सत्यापन
പുരോഗമന വഹിക്കുക,प्रगामी हस्तगत
മുന്നേറുന്ന  കവിഞ്ഞൊഴുകുക,प्रग्रामी अधिवाह
ആസൂതണം  പവര്ത്തിക്കുക,प्रक्षेप फलन
കണിശമായി,आह्‍वान
ആവശ്യപ്പെടുന്ന സൗകര്യം,आह्‍वान सुविधा
തെളിവ് പട്ടിക,प्रूफ सूची
പ്രചരിപ്പിച്ച പിശക്,संचरित त्रुटि
പ്രചരിപ്പിക്കുന്നത് പിശക്,संचरण त्रुटि
പ്രചരണം  സ്ഥിരമായ,संचरण स्थिरांक
പ്രചാരണ കാലതാമസം,संचरण विलंब
പ്രചാരണ നഷ്ടം,संचरण हानि
ശരിയായ പൂർവ്വികർ,उचित पूर्वज
ശരിയായ ഉപഗ്രഫ്,उचित उपालेख
പ്രോപ്പർട്ടി ഡിറ്റക്ടർ,गुणधर्म संसूचक
അനുപാതത്തിൽ  പാനീയം,आनुपातिक अंतरण
നിര്വചനം  കാൽക്കുലസ്,साध्यात्मक कलन
ഉടമസ്ഥാവകാശ സോഫ്റ്റ്വെയർ,स्वामित्व प्रक्रिया सामग्री
ഉടമസ്ഥാവകാശ പ്രോഗ്രാം,स्वामित्व क्रमादेश
പരിരക്ഷിത ഫീൽഡ്,रक्षित क्षेत्र
പരിരക്ഷിത ഫയൽ,रक्षित संचिका
പരിരക്ഷിത സ്ഥാനം,"रक्षित स्थान, रक्षित स्थानन"
പരിരക്ഷിത മെമ്മറി,रक्षित स्मृति
പരിരക്ഷണ ചാനൽ,रक्षण प्रणाल
പരിരക്ഷണ ഡൊമെയ്ൻ,रक्षण प्रांत
പരിരക്ഷണ കീ,रक्षण कुंजी
സംരക്ഷണം  യന്തനിര്മ്മാണം,रक्षण क्रियाविधि
പരിരക്ഷണ സ്പാൻ,रक्षण विस्तृति
സംരക്ഷക ഫ്രെയിം,रक्षक फ्रेम
പ്രോട്ടോക്കോൾ,सदेशाचार
പ്രോട്ടോക്കോൾ കൺവെർട്ടർ,सदेशाचार परिवर्तक
പ്രോട്ടോക്കോൾ ശ്രേണി,सदेशाचार पदानुक्रम
പ്രോട്ടോക്കോൾ  വിവർത്തനം,सदेशाचार अनुवाद
പ്രോട്ടോടൈപ്പ് പ്രോഗ്രാം,आदिप्ररूप क्रमादेश
പ്രോട്ടോടൈപ്പ്  പ്രസ്താവന,आदिप्ररूप कथन
തെളിയിക്കുന്നു,प्रमाणन
സമയം തെളിയിക്കുന്നു,प्रमाणन काल
സ്യൂഡോപ്ലിക്കേഷൻ  കാരപരിപാടി,छद्म अनुप्रयोग क्रमादेश
സ്യൂഡോക്ലോക്ക്,छद्म कालद
കപട കോഡ്,छद्म कूट
സ്യൂഡോകറോർ,छद्म प्रसंकेतक
സ്യൂഡോഫൈൽ വിലാസം,छद्म संचिका पता
കപട-നിർദ്ദേശം,छद्म अनुदेश
കപട ഭാഷ,छद्म भाषा
സ്യൂഡോ-ശബ്ദം  അനുകമം,छद्म रव अनुक्रम
കപട ഓംകോഡ്,छद्म संक्रिया कूट
കപട പ്രവർത്തനം,छद्म संक्रिया
സ്യൂഡോ റാൻഡം,छद्म यादृच्छिक
സ്യൂഡോ റാൻഡം  അക്കം,छद्म यादृच्छिक संख्या
സ്യൂഡോ വേരിയബിൾ,छद्म चर
പ്രസിദ്ധീകരണം  ഭാഷ,प्रकाशन भाषा
പൊതു ഡാറ്റ  നെറ്റ്വർക്ക്,जन आँकड़ा जालक्रम
പൊതു കീ സംവിധാനം,जन कुंजी तंत्र
പൊതുസമ്മനം  സേവനം,जन सदेश सेवा
പൊതു നെറ്റ്വർക്ക്,सार्वजनिक जालक्रम
പബ്ലിക് പാക്കറ്റ്  നെറ്റ്വർക്ക്,सार्वजनिक संकुल जालक्रम
താഴേക്ക് വലിക്കുക,अधोकर्षक प्रतिरोधक
വലിക്കുക രജിസ്റ്റർ വലിക്കുക,उत्कर्षण प्रतिरोधक
ഹൃദയത്തുടിപ്പ്,स्पंद
പൾസ് വ്യാപ്തി,स्पंद आयाम
പൾസ് വ്യാപ്തി  മോഡുലേഷൻ,स्पंद आयाम माडुलन
പൾസ് കോഡ്,स्पंद कूट
പൾസ് ദൈർഘ്യം,स्पंद अवधि
പൾസ് തലമുറ,स्पंद जनन
പൾസ് ജനറേറ്റർ,स्पंद जनित्र
പൾസ് ഉയരം,स्पंद तुंगता
പൾസർ,स्पंदक
പൾസ് നിരക്ക്,स्पंद दर
പൾസ് പുനരുജ്ജീവിപ്പിക്കൽ,स्पंद पुनर्जनन
പൾസ് ആവർത്തനം  ആവര്ത്തനം,स्पंद पुनरावर्तन आवृत्ति
പൾസ് ആവർത്തനം  വില,स्पंद पुनरावर्तन दर
പൾസ് രൂപപ്പെടുത്തൽ,स्पंद रूपण
പൾസ് സ്ട്രെച്ചർ,स्पंद विस्तारक
പൾസ് സ്ട്രിംഗ്,स्पंद रज्जु
പൾസ് ട്രെയിൻ,स्पंदावली
പൾസ് പ്രവർത്തനക്ഷമമാക്കി  ഫ്ലിപ്പ് ഫ്ലോപ്പ്,स्पंद प्रवर्तित दिवमानित्र
പൾസ് വീതി,"स्पंद विस्तार, स्पंद चौड़ाई"
ലെമ്മയെ പമ്പ് ചെയ്യുന്നു,पंपन प्रमेयिका
പഞ്ച് ചെയ്യുക,"छिद्रण, छिद्रित्र"
പഞ്ച് കാർഡ്,छिद्रण पत्रक
പഞ്ച് കോളം,छिद्रित स्तंभ
പഞ്ച് കാർഡ്,छिद्रित पत्रक
പഞ്ച് കാർഡ്  വായനക്കാരൻ,छिद्रित पत्रक पठित्र
പഞ്ച് പേപ്പർ  ടേപ്പ്,छिद्रित कागज टेप
ടേപ്പ് പഞ്ച് ചെയ്തു,छिद्रित टेप
ടേപ്പ് കോഡ് പഞ്ച് ചെയ്യുക,छिद्रित टेप कूट
ടേപ്പ് പഞ്ച് ചെയ്തു  വായനക്കാരൻ,छिद्रित टेप पठित्र
പഞ്ച് സ്ഥാനം,छिद्रण स्थिति
പഞ്ച് സ്റ്റേഷൻ,छिद्रण केन्द्र
പഞ്ച് പാത,छिद्रण पथ
പഞ്ച് സ്ഥാനം,छिद्रण स्थिति
പഞ്ച് വരി,छिद्रण पंक्ति
പഞ്ച് സ്റ്റേഷൻ,छिद्रण केन्द्र
പഞ്ച് ടേപ്പ്,छिद्रण टेप
ടേപ്പ് കോഡ് പഞ്ച് ചെയ്യുക,छिद्रण टेप कूट
വിരാമചിഹ്നം,विराम चिह्‍नन
വിരാമചിഹ്നം  കഥാപാതം,विराम संप्रतीक
വിരാമചിഹ്നം  പതീകം,"विराम प्रतीक, परिसीमक"
ശുദ്ധമായ ബൈനറി  അടക്കം  പതീകം,शुद्ध द्वि-आधारी संख्यान पद्धति
ശുദ്ധമായ  മെഷീൻ-എയ്ഡഡ്  വിവർത്തനം,शुद्ध यंत्र सहाय अनुवाद
ശുദ്ധമായ യന്ത്രം  വിവർത്തനം,शुद्ध यंत्र अनुवाद
തള്ളുക,संभर
പുഷ്-ബട്ടൺ ഡയലിംഗ്,दाब बटन डायलन
താഴേക്ക് തള്ളുക,अधोसंभर
താഴേക്ക് തള്ളുക  ഓട്ടോമാറ്റ,अधोसंभर स्वचलप्ररूप
താഴേക്ക് തള്ളുക  യന്തവല്ക്കരണം,अधोसंभर स्वचालन
പുഷ്-ഡ list ൺ പട്ടിക,अधोसंभर सूची
പുഷ്-ഡ key ൺ ക്യൂ,अधोसंभर पंक्ति
പുഷ്-ഡ down ൺ സ്റ്റാക്ക്,अधोसंभर चिति
പുഷ്-ഡ s ൺ സംഭരണം,अधोसंभर भंडारण
പ്രബോധനം പുഷ് ചെയ്യുക,संभर अनुदेश
പുഷ് ജമ്പ്  നിര്ദ്ദേശം,संभर झंप अनुदेश
