Gujarati,Tamil
સમાજ કલ્યાણ,சமூக நல
સ software,மென்பொருள்
છીનવી લેવું,சோஜர்ன்
દર,ஒரே
એકમાત્ર એજન્સી,ஒரே நிறுவனம்
ગૌરવપૂર્ણ,புனிதமான
સત્યનિષ્ઠાપૂર્વક પ્રતિજ્ationા,புனிதமான உறுதிமொழி
Solemnક,புனிதத்தன்மை
ગંભીરતાપૂર્વક જણાવવું,புனிதமான
સત્યનિષ્ઠાપૂર્વક,புனிதமான
એકમાત્ર માલિક,ஒரே உரிமையாளர்
મનાવવું,வேண்டுகோள்
એકતા,ஒற்றுமை
એકાંત,தனி
એકલતાનો કેસ,தனி வழக்கு
ઉકેલ,தீர்வு
ઉકેલ લાવવું,தீர்க்க
વર્ગીકરણ,வரிசைப்படுத்துதல்
વર્ગીકરણ,வரிசைப்படுத்துதல் பயன்பாடு
મૂળ,ஆதாரம்
આવક ના સ્ત્રોત,வருவாய் ஆதாரம்
સંભારણું,நினைவு பரிசு
સર્વોપરી,இறையாண்மை
સાર્વભૌમત્વ,இறையாண்மை
જગ્યા,இடம்
અંતર,இடைவெளி
પ્રારંભિક કામ,மண்வெட்டி வேலை
ફાંસી,உதிரி
વધારાની નકલ,உதிரி நகல்
ફાજલ સમય,ஓய்வு நேரம்
સ્પીકર,சபாநாயகர்
વિશિષ્ટ,சிறப்பு
ખાસ ક્ષમતા કસોટી,சிறப்பு திறன் சோதனை
ખાસ ભથ્થું,சிறப்பு கொடுப்பனவு
ખાસ કોષ,சிறப்பு செல்
ખાસ પ્રશંસા,சிறப்பு பாராட்டு
ખાસ વળતર ભથ્થું,சிறப்பு ஈடுசெய்யும் கொடுப்பனவு
ખાસ વાહન,சிறப்பு இயக்கி
વિશેષ અનુદાન,சிறப்பு மானியம்
નિષ્ણાત,நிபுணர்
વિશેષતા,நிபுணத்துவம்
ખાસ મેસેંજર,சிறப்பு தூதர்
ખાસ પગાર,சிறப்பு ஊதியம்
ખાસ એટર્ની,வழக்கறிஞரின் சிறப்பு சக்தி
ખાસ સંરક્ષણ જૂથ,சிறப்பு பாதுகாப்பு குழு
ચોક્કસ,குறிப்பிட்ட
વિશિષ્ટતા,விவரக்குறிப்பு
વિશિષ્ટ અસ્વીકાર,குறிப்பிட்ட மறுப்பு
ચોક્કસ કારણ,குறிப்பிட்ட காரணம்
નમૂનો,மாதிரி கையொப்பம்
સટ્ટો,ஊகம்
ભાષણ,பேச்சு
ગતિ,வேகம்
ગતિ અવરોધક,வேகத்தடை
ગતિ મર્યાદા,வேக வரம்பு
ગતિ,வேக இடுகை
ઝડપી કાર્યવાહી,வேகமான செயல்
ક્ષેત્ર,கோளம்
સર્પાકાર બંધનકર્તા,சுழல் பிணைப்பு
વિભાજિત શુલ્ક,பிளவு கடமை
પ્રવક્તા (= પ્રવક્તા વ્યક્તિ),செய்தித் தொடர்பாளர் (= ஸ்போக்ஸ் நபர்)
પ્રમોધક,ஸ்பான்சர்
કારોબારી,ஸ்பான்சர்ஷிப்
હાજર નિરીક્ષણ,ஸ்பாட் ஆய்வு
હાજર ચુકવણી,ஸ்பாட் கட்டணம்
જીવનસાથી,மனைவி
ટુકડી,குலம்
સ્થિરતા,ஸ்திரத்தன்மை
સ્ટાફ,பணியாளர்
સ્ટાફ મંડળ,பணியாளர் சங்கம்
કર્મચારીઓની તપાસ એકમ,பணியாளர் ஆய்வு பிரிவு
કર્મચારી -ક્વાર્ટર,பணியாளர் காலாண்டு
કર્મચારી - વર્ગ,பணியாளர் அறை
કર્મચારી કલ્યાણ નિધિ,பணியாளர் நல நிதி
નાટ્ય,மேடை
સ્થિરતા,தேக்கநிலை
હોડ,பங்கு
ટિકિટ,முத்திரை
સ્ટેમ્પ ડ્યૂટી,முத்திரை வரி
ટિકિટવાળું પરબિડીયું,முத்திரையிடப்பட்ட உறை
સ્ટેમ્પ પડો,ஸ்டாம்ப் பேட்
ટિકિટનો કાગળ,முத்திரை காகிதம்
Standભા રહેવું,நிற்க
ધોરણ,தரநிலை
માનક કરાર,நிலையான ஒப்பந்தம்
માનક કપાત,நிலையான விலக்கு
માનક ફોર્મેટ,நிலையான வடிவம்
માનકીકરણ,தரப்படுத்தல்
માનક-કલાકો,நிலையான மனித நேரங்கள்
જીવન ધોરણ,வாழ்க்கை தரம்
માનક કામગીરી,நிலையான செயல்திறன்
માનક દર,நிலையான வீதம்
સ્થિર વ્યવસ્થા,காத்திருப்பு ஏற்பாடு
સ્થાયી,நின்று
સ્થાયી આયોગ,நிற்கும் கமிஷன்
સ્થાયી સમિતિ,நிலை குழு
સ્થાયી હુકમ,நிலையியற் கட்டளை
ફાટવું,ஸ்டாண்ட்ஸ்டில்
તારાંકિત,நடித்தார்
તારાંકિત પ્રશ્ન,கேள்வி
પ્રથમ,ஸ்டார்டர்
પ્રારંભ પગાર,தொடக்கநிலை சம்பளம்
રાજ્ય,நிலை
રાજ્ય ભોજન સમારંભ,மாநில விருந்து
રાજ્ય સરકાર,மாநில அரசு
રાજ્ય મહેમાન,மாநில விருந்தினர்
રાજ્ય યાદી,மாநில பட்டியல்
મડાગાંઠ,முட்டுக்கட்டை
નિવેદન,அறிக்கை
એકાઉન્ટ સ્ટેટમેન્ટ,கணக்கு அறிக்கை
હકીકતોનું નિવેદન,உண்மைகளின் அறிக்கை
આરોગ્ય રાજ્ય,சுகாதார நிலை
રાજનીતિદાર,ஸ்டேட்ஸ்மேன்
સ્થિર,நிலையான
કેન્દ્ર,நிலையம்
સ્થિર સ્ટ stockક,நிலையான பங்கு
લેખનસામગ્રી,காகிதம் முதலிய எழுது பொருள்கள்
કેન્દ્ર રજા,நிலைய விடுப்பு
આંકડાવિષયક,புள்ளிவிவர
આંકડાકીય આધાર -સામગ્રી,புள்ளியியல் தரவு
આંકડા,புள்ளிவிவரங்கள்
દરજ્જો,நிலை
યથાપૂર્વ,நிலை
સ્થિતિ અહેવાલ,நிலை அறிக்கை
પ્રત્યક્ષ પ્રતીક,அந்தஸ்தின் சின்னம்
કાનૂન,சட்டம்
વૈધાનિક,சட்டரீதியான
વૈધાનિક સંસ્થા,சட்டரீதியான உடல்
વૈધાનિક રજા,சட்டரீதியான விடுமுறை
વૈધાનિક હક,சட்டரீதியான உரிமைகள்
મનાઈ,தங்க
મુખ્યત્વે,Std
સતત વૃદ્ધિ,நிலையான வளர்ச்சி
બેહદ વધારો,செங்குத்தான அதிகரிப்பு
સંચાલન સમિતિ,வழிகாட்டும் குழு
પરિશ્રમ,ஸ்டெனோகிராபி
રોગાણુનાશન,கருத்தடை
કડક કાર્યવાહી,கடுமையான செயல்
લાંછન,களங்கம்
ઉદ્દીપન,தூண்டுதல்
વૃત્તિકાપ,உதவித்தொகை
નિયત કરવું,விதிக்கவும்
નિયત સમય મર્યાદા,நிர்ணயிக்கப்பட்ட நேர வரம்பு
શરત,நிபந்தனை
માલ,பங்கு
સ્ટ stockક રજિસ્ટર,பங்கு பதிவு
સ્ટ stockક,பங்கு எடுக்கும்
માલ -મૂલ્યાંકન,பங்கு மதிப்பீடு
બંધ -વ્યવસ્થા,ஸ்டாப் கேப் ஏற்பாடு
સંગ્રહ,சேமிப்பு
સંગ્રહ -જગ્યા,சேமிப்பு கிடங்கு
દુકાન,கடை
સીધું,நேராக
તાણ,திரிபு
વિચિત્ર,விசித்திரமானது
અજાણી વ્યક્તિ,அந்நியன்
સ્તર,அடுக்கு
વ્યૂહ,மூலோபாயம்
સ્તરીકરણ,அடுக்கு
સુવ્યવસ્થિત કરવું,நெறிப்படுத்துங்கள்
શક્તિ,வலிமை
મજબૂત બનાવવું,பலப்படுத்துங்கள்
સખત,கடினமான
ભાર,மன அழுத்தம்
તણાવ વ્યવસ્થાપન,மன அழுத்தம் மேலாண்மை
અસંદિગ્ધ,கண்டிப்பான
નિષ્ઠિત રીતે,கண்டிப்பாக
અસંદિગ્ધતા,கண்டிப்பு
કરટીત,கண்டிப்பான
હડતાલ,வேலைநிறுத்தம்
પ્રહાર,வேலைநிறுத்த அழைப்பு
સખતાઈ,கடுமையான
પટ્ટી,ஆடை அவிழ்ப்பு
પ્રયત્ન કરવો,முயற்சி செய்யுங்கள்
સંગ્રહ ક્ષમતા,சேமிப்பக திறன்
મજબૂત ખંડ,வலுவான அறை
માળખાકીય,கட்டமைப்பு
માળખું,கட்டமைப்பு
માળખું,கட்டமைக்கப்பட்ட நேர்காணல்
રચના કરેલ પગાર,கட்டமைக்கப்பட்ட ஊதியம்
સંઘર્ષ,போராட்டம்
જિદ્દી,பிடிவாதமாக
ભવ્ય,ஸ்டுடியஸ்
અભ્યાસ,ஆய்வு
અભ્યાસ -રજા,ஆய்வு விடுப்பு
ખેલ,பொருள்
બેવકૂફ,பிரமாதமான
શૈલી,ஸ்டைல்
પેટા,துணை
પેટા-સમિતિ,துணைக்குழு
પેટા-કરાર,துணை ஒப்பந்தம்
પેટા-જખ,துணைமாவட்டம்
પેટા-વિભાગ,துணைப்பிரிவு
પેટા-માદક,துணை தலை
વિષય,பொருள்
વ્યક્તિલક્ષી,அகநிலை
વજૂદી,துணை
ચતુરતા,சப்ளீஸ்
Suોંગ,Subleting
રજૂઆત,சமர்ப்பிப்பு
આધીન,அடிபணிந்த
તાબાની કચેરી,துணை அலுவலகம்
તાબાની સેવાઓ,துணை சேவைகள்
તાબાની કર્મચારી,துணை ஊழியர்கள்
ઘુમાડા,துணைப் பட்டி
અનુપસ્થિત,சப்ருல்
ભરો કરવું,பதிவு
નોંધાયેલું મૂડી,சந்தா மூலதனம்
ગ્રાહક,சந்தாதாரர்
લવા.,சந்தா
પેટા -તપાસ,துணை
અનુગામી,அடுத்தடுத்த
અનુગામી પગલાં,அடுத்தடுத்த நடவடிக்கை
ત્યારબાદ,பின்னர்
ગૌણ,துணை
સહાયકારી સંસ્થાઓ,துணை உடல்கள்
આનુષંગિક ઉદ્યોગ,துணை தொழில்
સહાયકારી આદેશ,துணை ஆணை
ગૌણ પાવતી,துணை ரசீது
ગૌણ રજિસ્ટર,துணை பதிவு
સહાયકી આપવી,மானியம்
સહાયકી,மானியம்
સહાયકીવાસ,மானிய தங்குமிடம்
સહાયકી,மானியம்
નિર્વાહ,வாழ்வாதார
નિર્વાહ -ભથ્થું,வாழ்வாதார கொடுப்பனவு
નિર્વાહ -અનુદાન,வாழ்வாதார மானியம்
અનુપજન,தரமற்ற
તત્પત,கணிசமான
મુલતવી રાખવું,உறுதிப்படுத்தவும்
મૂળ,கணிசமான
મૂળ પગાર,கணிசமான ஊதியம்
મૂળ સ્થાન,கணிசமான இடுகை
અવેજી,மாற்று
અવેજી,மாற்றீடு
પેટા-પેટા-ફકરા,துணை துணை பத்தி
ઉપનગરીય,புறநகர்
મતભેદ,துணை வென்
વિપુલતા,கீழ்ப்படிதல்
ઉપદ્રવ,சுரங்கப்பாதை
અનુતાગી,வெற்றி
ઉત્તરાધિકાર,அடுத்தடுத்து
ક્રમિક,அடுத்தடுத்த
અનુગામી,வாரிசு
સંકટ,துணை
દાવો માંડવો,சூ
સહન,பாதிப்பு
દુ suffખ,துன்பம்
પુરતું,போதுமானது
પ્રત્યય,பின்னொட்டு
મતાધિકાર,வாக்குரிமை
સૂચન,பரிந்துரை
સૂચન પેટી,பரிந்துரை பெட்டி
સૂચનો પોથી,பரிந்துரைகள் புத்தகம்
સૂચક,பரிந்துரைக்கும்
આત્મહત્યા,தற்கொலை
સમારંભ,வழக்கு
યોગ્યતા,பொருந்தக்கூடிய தன்மை
યોગ્ય કાર્યવાહી,பொருத்தமான நடவடிக்கை
અનુકૂળ,பொருத்தமானது
રકમ,தொகை
ટૂંકમાં,சுருக்கமாக
સારાંશ,சுருக்கம்
સંક્ષિપ્ત સુનાવણી,சுருக்க சோதனை
સારાંશ,சுருக்கமாகக்
શિખર,உச்சிமாநாடு
સમન,வரவழைக்கவும்
અનુમાન ભથ્થું,சும்ப்டூரி கொடுப்பனவு
ટૂંકમાં,மொத்தம்
ભૂરું,இதரபலதரப்பட்ட
સુસો મોટો,சுய மோட்டோ
વય -નિભાવ,மேலதிகமாக்கல்
વય -નિવૃત્તિ પેન્શન,மேலதிக ஓய்வூதியம்
ચોરીછૂપી,மேலோட்டமான
અવિરત,மிதமிஞ்சிய
પ્રાણવામા,மிகைப்படுத்தல்
ચડિયાતું,உயர்ந்த
શ્રેષ્ઠતા,மேன்மை
અલૌકિક,சூப்பர்நியூமரரி
સંખ્યાધિક જગ્યા,சூப்பர்நியூமரரி இடுகை
પરાંકી દેવું,சூப்பர்பிரேக்
પર્સાંકી,சூப்பர்ஸ்கிரிப்ஷன்
રદ કરવું,அடைப்பது
પર્સન,அதிகபட்சம்
અન્ડરસ્ટ્રક્ચર,சூப்பர் ஸ்ட்ரக்சர்
ટેરા,சூப்பர் டாக்ஸ்
અધિક સમય,சூப்பர் டைம்ஸ்கேல்
અવેક્ષણ,மேற்பார்வை
અવેક્ષક,மேற்பார்வையாளர்
અવેક્ષક કર્મચારી કર્મચારીઓ,மேற்பார்வை ஊழியர்கள்
પૂરવણી,துணை
પૂરક,துணை
પૂરક અંદાજપત્ર,துணை பட்ஜெட்
પૂરક ખર્ચ,துணை செலவு
પૂરક માંગ,துணை தேவை
પૂરક અનુદાન,துணை மானியம்
પૂરક પ્રશ્ન,துணை கேள்வி
પૂરક નિયમો,துணை விதிகள்
પુરવઠા પાડનાર,சப்ளையர்
પુરવઠા,விநியோகி
ટેકો,ஆதரவு
સમર્થક,ஆதரவாளர்
સહાયક દસ્તાવેજ,துணை ஆவணங்கள்
દબાવી દેવું,அடக்கி
સર્વોચ્ચતા,மேலாதிக்கம்
સર્વોપરી,உச்சம்
કરચોરી,கூடுதல் கட்டணம்
જામીનગીરી,பிணையம்
જામીન - ખત,ஷ்யூரிட்டி பத்திரம்
સપાટી નિરીક્ષણ,மேற்பரப்பு ஆய்வு
સપાટી પરત,மேற்பரப்பு போக்குவரத்து
શાસ્ત્રી,அறுவை சிகிச்சை
અટક,குடும்ப பெயர்
ફાજલ,உபரி
ફાજલ અંદાજપત્ર,உபரி பட்ஜெட்
ફાજલ અહેવાલ,உபரி அறிக்கை
ફાજલ સ્ટાફ,உபரி ஊழியர்கள்
ચોરી,ஆச்சரியம் சோதனை
આશ્ચર્યજનક મુલાકાત,ஆச்சரியம் வருகை
સોંપણી,சரணடைதல்
આસપાસના,சுற்றியுள்ள
સર્ટ ax ક્સ,சுர்டாக்ஸ்
જાદુઈ,கண்காணிப்பு
મોજણી,கணக்கெடுப்பு
મોજણી અહેવાલ,கணக்கெடுப்பு அறிக்கை
અવિચારી,உயிர்வாழ்வு
જીવંત,உயிர் பிழைத்தது
સર્જિત,உயிர் பிழைத்தவர்
સંવેદનશીલતા,எளிதில் பாதிப்பு
શંકાસ્પદ વ્યક્તિ,சந்தேகத்திற்குரிய
મુલતવી રાખવી,இடைநீக்கம்
લોકગીત,சஸ்பென்ஸ்
સાનુકૂળ હિસાબ,சஸ்பென்ஸ் கணக்கு
મુકાબલો,இடைநீக்கம்
બંધબેસતા હુકમ,இடைநீக்க உத்தரவு
શંકા,சந்தேகம்
ટકાઉ,நிலையான
ટકાઉ વૃદ્ધિ,நிலையான வளர்ச்சி
સતત,நீடித்தது
શપથ લેવો,சத்தியம்
શપથવિચારણા,சத்திய-செரமனி
અભ્યાસક્રમ,பாடத்திட்டங்கள்
પ્રતીક,சின்னம்
સપ્રમાણતા,சமச்சீர்
સહાનુભુતિ,அனுதாபம்
સહાનુભૂતિ હડતાલ,அனுதாப வேலைநிறுத்தம்
પરિષદ,சிம்போசியம்
લક્ષણ,அறிகுறி
સમતળ કરવું,ஒத்திசைக்கவும்
શબ્દભોગ,சுருக்கம்
સંશ્લેષણ,தொகுப்பு
કૃત્રિમ,செயற்கை
પદ્ધતિ,அமைப்பு
પદ્ધતિસરનું,முறையான
પદ્ધતિસરનું કાર્ય,முறையான வேலை
સિસ્ટમોનું વિશ્લેષણ,அமைப்புகள் பகுப்பாய்வு
ટેબ ફોલ્ડર,தாவல் கோப்புறை
કોષ્ટક,மேசை
ઝટપટ,அட்டவணை
સમાધાનો,உள்ளடக்க அட்டவணை
ઘરની કોષ્ટક,வீட்டின் அட்டவணை
કોઠો,அட்டவணை
કોઠા -પત્રક,அட்டவணைப்படுத்தப்பட்ட அறிக்கை
કોઠા,அட்டவணை
કોષ્ટક,தாவல்
નિપુણતા,சமாளிக்கவும்
કુનેહ,தந்திரம்
કુનેહવાળું,தந்திரோபாயம்
યુક્તિ,தந்திரோபாயம்
ટ tag ગ,குறிச்சொல்
ઘરનો પગાર લેવો,வீட்டிற்கு எடுத்து செல்லும் சம்பளம்
લઇ લો,எடுத்துக் கொள்ளுங்கள்
પ્રતિભાશાળી,திறமையானவர்கள்
પ્રતિભા શોધ,திறமை தேடல்
મેળવવું,எண்ணிக்கை
મેળ -કાર્ડ,டேலி கார்டு
ચેડાં,சேதப்படுத்துதல்
મૂર્ત,உறுதியான
મૂર્ત સંપત્તિ,உறுதியான சொத்து
ટેપ,டேப்
ટેજિયો,தட்டுவதன்
તૃપ્તિ,தாமதம்
નિશાન,இலக்கு
લક્ષ્યાંક તારીખ,"கடைசி நாள், முடிக்கப்படவேண்டிய நாள்"
પ્રશુલ્ક,கட்டணம்
કલંક,கெடு
કાર્ય,பணி
ટાસ્ક ફોર્સ,பணிக்குழு
કર,வரி
કર ઘટાડવો,வரி குறைப்பு
કરપાત્ર,வரி விதிக்கத்தக்கது
કરપાત્ર આવક,வரி விதிக்கக்கூடிய வருமானம்
કર -ગોઠવણ,வரி சரிசெய்தல்
કર આકારણી,வரி மதிப்பீடு
કરવેરા,வரிவிதிப்பு
કર -ટાળ,வரி தவிர்ப்பு
કર સલાહકાર,வரி ஆலோசகர்
કર -ઘોષણા,வரி அறிவிப்பு
સાધન પર કપાત કરાયેલ કર,மூலத்தில் வரி கழிக்கப்படுகிறது
કર કપાત,வரி விலக்கு
કરચોરી,வரி ஏய்ப்பு
કર મુક્તિ,வரி விலக்கு
કરમુક્ત,வரி இலவசம்
કરદાતા,வரி செலுத்துவோர்
કર -છૂટ,வரி சலுகை
કર વળતર,வரி வருமானம்
કર -અનુસૂચિ,வரி அட்டவணை
કાર્યકારી ભાવના,கூட்டு முயற்சி
ટીમમાં સાથે કામ,குழு வேலை
અશ્રુવાયું,கண்ணீர்ப்புகை
તકનિકી,தொழில்நுட்ப
તકનિકી સલાહ,தொழில்நுட்ப ஆலோசனை
તકનિકી ક collegeલેજ,தொழில்நுட்ப கல்லூரி
તકનિકી આંકડા,தொழில்நுட்ப தரவு
તકનિકી જગ્યા,தொழில்நுட்ப இடுகை
તકનિકી લાયકાત,தொழில்நுட்ப தகுதி
તકનિકી કૌશલ,தொழில்நுட்ப திறன்
તકનિકી -મુદત,தொழில்நுட்ப சொல்
તકનિકી તાલીમ,தொழில்நுட்ப பயிற்சி
તકનિકી,தொழில்நுட்பவியலாளர்
પ્રખ્યાત,நுட்பம்
તકનિકી,தொழில்நுட்பம்
તકનિક,தொழில்நுட்பம்
પ્રૌદ્યોગિક,தொழில்நுட்ப
પ્રૌદ્યોગિકીવિદ્,தொழில்நுட்பவாதிகள்
પ્રાતળતા,தொழில்நுட்பம்
ટેલિબેંકિંગ,டெலிபாங்கிங்
તાર,தந்தி
તાર સરનામું,தந்தி முகவரி
તાર,தந்தி
દૂરમુદ્રક સંદેશ,டெலிபர்ண்டர் செய்தி
ટેલિવિઝન,தொலைக்காட்சி
ટેલિફોન વર્કિંગ,டெலிவொர்க்கிங்
દૂરિયાણું,டெலெக்ஸ்
અટકનાર,சொல்பவர்
ગુસ્સો,கோபம்
સ્વભાવ,மனோபாவம்
સ્વભાવગત,மனோபாவம்
તાપમાન,வெப்ப நிலை
ટેમ્પો,டெம்போ
કામચલાઉ,தற்காலிக
હંગામી પેશગી,தற்காலிக முன்கூட்டியே
હંગામી નિમણૂક,தற்காலிக நியமனம்
હંગામી અપંગતા,தற்காலிக இயலாமை
હંગામી જગ્યા,தற்காலிக இடுகை
હંગામી પ્રતિબંધ,தற்காலிக கட்டுப்பாடு
હંગામી ખાલી જગ્યા,தற்காலிக காலியிடம்
લાલચ,சோதனையானது
ટેનરેબલ,டெனபிள்
ચતુરતા,தவணை
ગણોત,குத்தகைதாரர்
ભાડૂત,வாடகைக்காரர்
વૃત્તિ,போக்கு
નિવિદા,ஒப்பந்தம்
નિવિદા -પેટી,டெண்டர் பெட்டி
નમ્ર,டெண்டரர்
નિવિદા -નોટિસ,மென்மையான அறிவிப்பு
કામચલાઉ,தற்காலிக
હક,பதவிக்காலம்
જમીન ભોગવટા,நிலத்தின் பதவிக்காலம்
પદની મુદત,பதவிக்காலம்
પદ -હક,பதவிக்காலம்
કામની મુદત,வேலையின் பதவிக்காலம்
સત્તાપ્રકાર,பதவிக்காலம்
પદ,கால
સમાપ્ત,முடிக்கக்கூடியது
ટર્મિનલ (રિપોર્ટ વગેરે),முனையம் (அறிக்கை போன்றவை)
વેપાર -કર,முனைய வரி
સમાપ્તિ,முடித்தல்
સમાપ્તિ,முடித்தல் பிரிவு
સમાપ્તિ નોટિસ,முடித்தல் அறிவிப்பு
નોકરીની સમાપ્તિ,சேவையை முடித்தல்
પરિભાષા,சொல்
મુદતનો લોન,கால கடன்
હોદ્દાની મુદત,அலுவலகம் காலம்
શરત,விதிமுறை
નિયમો અને શરત,விதிமுறைகள் மற்றும் நிபந்தனைகள்
વિતરણ,விநியோக நிபந்தனைகள்
સંદર્ભ શરતો,குறிப்பு விதிமுறைகள்
સેવાની શરતો,சேவை விதிமுறைகள்
પ્રદેશ,பிரதேசம்
આતંક,பயங்கரவாதம்
આતંકવાદ,பயங்கரவாதம்
આતંકવાદી,பயங்கரவாதி
ત્રીજા ભાગનો લાભ,மூன்றாம் நிலை நன்மை
કસોટી,சோதனை
વસિયતનામા,ஏற்பாடு
પરીક્ષણ ખર્ચ,சோதனை கட்டணம்
પરીક્ષણ તપાસ,சோதனை சோதனை
પરીક,சோதனையாளர்
સાક્ષી આપવી,சாட்சியமளிக்கவும்
પ્રશંસાપત્ર,சான்று
જુબાની,சாட்சியம்
પરીક્ષણ અહેવાલ,சோதனை அறிக்கை
લખાણ,உரை
આભારી,நன்றி
વિષય,தீம்
ઉપચાર,சிகிச்சை
ત્રીજો પક્ષ,மூன்றாம் தரப்பு
સંપૂર્ણપણે,முழுமையாக
વિચારશીલ,சிந்தனை
ધમકી,அச்சுறுத்தல்
તટસ્થ,சிக்கன
થી,மூலம்
બહાર ફેંકવું,வெளியே எறியுங்கள்
અંગૂઠાની છાપ,கட்டைவிரல் எண்ணம்
ધક્કો મારનાર બહુમતી,பெரும்பான்மையைத் துடைக்கிறது
ટિકિટ,டிக்கெட்
જોડાણ,கட்டு
બાંયધરીથી લોન,கட்டப்பட்ட கடன்
ટાયર,அடுக்கு
નમેલું,சாய்
સમય,நேரம்
સમયની મંજૂરી,நேரம் அனுமதிக்கப்படுகிறது
સમય -અવરોધિત,நேரம் தடை
સમય બંધાયેલ,வரையறை உட்பட்ட நேரத்திற்குள்
સમયપત્રક,நேர அட்டை
સમય થાપણ (= સ્થિર થાપણ),நேர வைப்பு (= நிலையான வைப்பு)
સમય જાળવવાનું,நேரம் காத்தல்
સમય મર્યાદા,நேர வரம்பு
સમયનો સમય,நேரம் முடிவடைந்துவிட்டது
સમય કા overી નાખવો,நேரம் மீறப்பட்டது
સમયસર કાર્યક્રમ,நேர நிரல்
સમયાન,நேர வீதம்
સમય રેકોર્ડ -યંત્ર,நேர பதிவு இயந்திரம்
સમય માપદંડ,கால அளவு
સમયસારણી,நேர அட்டவணை
સમય -ટિકિટ,நேர முத்திரை
સમયપત્રક -સાધનસામગ્રી,நேர ஆய்வு உபகரணங்கள்
મુદત,நேர அட்டவணை
સમય -સમય,நேரம்
ટિપ્સ,உதவிக்குறிப்புகள்
હક,தலைப்பு
પદવીધારક,தலைப்பு வைத்திருப்பவர்
શૌચાલય,கழிப்பறை
પ્રતીક,டோக்கன்
પ્રતીક સભ્ય,டோக்கன் உறுப்பினர்
પ્રતીક પગાર,டோக்கன் ஊதியம்
પ્રતીક હડતાલ,டோக்கன் வேலைநிறுத்தம்
સ્વર,தொனி
ટોળું,கீழே தொனி
ટોપ,குரலை உயர்த்தி
ઓજાર,கருவி
તકરારની હડતાલ,கருவி டவுன் ஸ்ட்ரைக்
ટોચ,மேல்
વિષય,தலைப்பு
ઉચ્ચ કક્ષાના નિર્ણય,உயர்மட்ட முடிவு
ઉચ્ચ સંચાલન,உயர்மட்ட நிர்வாகம்
ટોચનું સ્થાન,மேல்
ઉચ્ચ અધિકારી,சிறந்த அதிகாரி
સ્થળનું ચિત્ર,நிலப்பரப்பு
ટોચની અગ્રતા,முதன்மை முன்னுரிமை
ઉચ્ચ દરખાસ્ત,சிறந்த தரவரிசை
ટોચનું રહસ્ય,மேல் ரகசியம்
ત્રાસ,சித்திரவதை
કુલ,மொத்தம்
કુલ સેવા,மொத்த சேவை
ખડતલ,கடினமான
પ્રવાસ,சுற்றுப்பயணம்
પ્રવાસ કાર્યક્રમ,சுற்றுப்பயண திட்டம்
પ્રવાસ અહેવાલ,சுற்றுப்பயண அறிக்கை
વાંકુંચાવવું,Tout
નગર,நகரம்
નગરો,டவுன்ஷிப்
ટ્રેસ,சுவடு
માર્ગ,பாதை
કરચલી,இழுவை
વેપાર કરાર,வர்த்தக ஒப்பந்தம்
વેપાર સંઘ,தொழிற்சங்கம்
પરંપરા,பாரம்பரியம்
તાલીમ,தொடர்வண்டி
તાલીમાર્થી,பயிற்சி
ચલણ,பயிற்சி
પ્રશિક્ષક,பயிற்சியாளர்
તાલીમ,பயிற்சி
તાલીમ કેન્દ્ર,பயிற்சி மையம்
તાલીમ ક collegeલેજ,பயிற்சி கல்லூரி
તાલીમ વિભાગ,பயிற்சி பிரிவு
તાલીમ સંસ્થા,பயிற்சி நிறுவனம்
તાલીમનો સમયગાળો,பயிற்சி காலம்
તાલીમ કાર્યક્રમ,பயிற்சி திட்டம்
તાલીમ એકમ,பயிற்சி பிரிவு
લક્ષણ,பண்பு
વિશ્વાસઘાતી,துரோகி
શાંતિ,அமைதி
સોદા,பரிவர்த்தனை
ધંધાનું લેવડદેવડ,வணிகத்தின் பரிவர்த்தனை
અનુલેખન,படியெடுத்தல்
તબદીલી,இடமாற்றம்
તબદીલ માલ,மாற்றக்கூடிய பொருட்கள்
તબદીલી નોંધ,பரிமாற்ற நுழைவு
તબદીલી -ફી,பரிமாற்ற கட்டணம்
તબદીલી સ્મૃતિપત્ર,பரிமாற்ற மெமோராண்டம்
પ્રતિનિયુક્તિ પર તબદીલી,பிரதிநிதிக்கு இடமாற்றம்
તબદીલી હુકમ,பரிமாற்ற வரிசை
પરિવર્તન,மாற்றம்
હેરફેર,போக்குவரத்து
હેરફેર -વ્યવહાર,போக்குவரத்து கடமை
સંક્રમણને લગતું,இடைக்கால
પ્રચાર -પાસ,போக்குவரத்து பாஸ்
પ્રચાર -વિઝા,போக்குவரத்து விசா
હેરફેર વર્કશોપ,போக்குவரத்து பட்டறை
ભાષાંતર,மொழிபெயர்ப்பு
ટ્રાંપરીકરણ,மொழிபெயர்ப்பு
ટ્રાન્સમિશન,பரவும் முறை
સંક્રમણ કરવું,பரிமாற்றம்
પરિવહન,போக்குவரத்து
પરિવહન ભથ્થું,போக்குவரத்து கொடுப்பனவு
પરિવહન,போக்குவரத்து
પરિશ્રમ,மாற்றம்
છટકું,பொறி
પ્રવાસ,பயணம்
મુસાફરી ખર્ચ,பயண செலவுகள்
મુસાફરોની તપાસ,பயணியின் காசோலை
પ્રવાસ ભથ્થું,பயண கொடுப்பனவு
પ્રવાસ ભથ્થું બિલ,பயண கொடுப்பனவு மசோதா
