Odiya,Malayalam
ଚାଉଳ ବୁଣାକାର |,റൈസ് കോവിൾ
ସାଲାଇନ୍ ଆଲକାଲି ମାଟି |,ക്ഷുദ്ര മണ്ണ് സലൈൻ ചെയ്യുക
ସାଲାଇନ୍ ମାଟି |,സലൈൻ മണ്ണ്
ଲୁଣିଆନାମା,സാലിനൈസേഷൻ
ସାଲଭାରୀ ଗ୍ରନ୍ଥି କ୍ରୋମୋଜୋମ୍ |,ഉമിനീർ ഗ്രന്ഥി ക്രോമസോം
ଲୁଣ,ഉപ്പ്
ଲୁଣ ପ୍ରଭାବିତ ମାଟି |,ഉപ്പ് ബാധിച്ച മണ്ണ്
ଲୁଣ ସୂଚକାଙ୍କ |,ഉപ്പ് സൂചിക
ଲୁଣ ଚାପ,ഉപ്പ് സമ്മർദ്ദം
ଲୁଣ ସହନଶୀଳତା |,ഉപ്പ് സഹിഷ്ണുത
ନମୁନା,മാതൃക
ନମୁନା ଦେବ |,സാമ്പിൾ പിശക്
ନମୁନା ୟୁନିଟ୍ |,സാമ്പിൾ യൂണിറ്റ്
ନମୁନା,സാമ്പിൾ
ବାଲି,മണല്
ବାଲୁକା ମାଟି |,സാൻഡി കളിമണ്ണ്
ବାଲୁକା ଲାମ,സാൻഡി പശിമരാശി
ବାଲୁକା ମାଟି |,മണൽ മണ്ണ്
ସପ୍,ജീവാമൃതം
ସାହସ,തൈപ്പ്
ସାପନଫିକେସନ୍ ମୂଲ୍ୟ |,സപ്പോനിഫിക്കേഷൻ മൂല്യം
ଉପଗ୍ରହ DNA,സാറ്റലൈറ്റ് ഡിഎൻഎ
ସାଟେଲାଇଟ୍ ତୃଣକ |,സാറ്റലൈറ്റ് കള
ପରିପୂର୍ଣ୍ଣ ବାଷ୍ପ ଚାପ |,പൂരിത നീരാവി മർദ്ദം
ସାଭାନା,സന്ന
ସ୍କାଫୋଲ୍ଡ ପ୍ରୋଟିନ୍ |,സ്കാഫോൾഡ് പ്രോട്ടീൻ
ଶ୍ୟାପ୍,പേളം
ଜଳୀୟ,കരുക്കല്
ଚମ୍ପନ୍,പഖാപിക്കുക
ସ୍କିଫାଇଟସ୍ |,സിയോഫൈറ്റുകൾ
ମ al ସୁମୀ ଚକ୍ର,കാലാനുസൃതമായ ചക്രം
ମ al ସୁମୀ ମରୁଡ଼ି,കാലാനുസൃതമായ വരൾച്ച
ମ al ସୁମୀ ଉଦ୍ଭିଦ,സീസണൽ പ്ലാന്റ്
ମାଧ୍ୟମିକ ଅଭିବୃଦ୍ଧି,ദ്വിതീയ വളർച്ച
ମାଧ୍ୟମିକ ଉଦ୍ଭିଦ ପୁଷ୍ଟିକର |,ദ്വിതീയ സസ്യ പോഷകങ്ങൾ
ମାଧ୍ୟମିକ ଉତ୍ପାଦକତା |,ദ്വിതീയ ഉൽപാദനക്ഷമത
ମାଧ୍ୟମିକ ଟିଲଗେଜ୍ |,ദ്വിതീയ കൃഷി
ସେଜ୍,സ്രാഗ്
ବିହନ ପୋଷଣ କବକ |,വിത്ത് വഹിച്ച ഫംഗസ്
ମଞ୍ଜି ପ୍ରମାଣପତ୍ର,വിത്ത് സർട്ടിഫിക്കേഷൻ
ବିହନ କଠିନ କରିବା |,വിത്ത് കാഠിന്യം
ବିହନ ଚିକିତ୍ସା,വിത്ത് സംസ്കരണം
ବିହନ-ସିଟ୍-ସାର ଡ୍ରିଲ୍ |,വിത്ത്-കം-വളം ഡ്രിപ്റ്റ്
ବିହନ,തൈ
ସନ୍ଧାନକାରୀ |,തറ
ପୃଥକତା,വേർതിരിക്കൽ
ସିଲେକ୍ଟଯୋଗ୍ୟ ମାର୍କର |,തിരഞ്ഞെടുക്കാവുന്ന മാർക്കർ
ଚୟନ ଶ୍ରେଣୀ,തിരഞ്ഞെടുക്കൽ സമ്മർദം
ହର୍ବାଇଟିଡ୍ ଚୟନ କରନ୍ତୁ |,സെലക്ടീവ് കളനാശിനി
ଚୟନକାରୀ ସୂଚକାଙ୍କ,സെലക്ലിവിറ്റി സൂചിക
ସେଲ୍ଫ ଫର୍ଟିଲାଇଜେସନ୍,സ്വയം ബീജസങ്കലനം
ଆତ୍ମ ପର୍ଯ୍ୟାୟ |,സ്വയംപര്യാപ്തത
ଆତ୍ମ ପତଳା କ୍ଷମତା |,സ്വയം നേർത്ത ശേഷി
ଆତ୍ମ-ଫଳପ୍ରଦ,സ്വയം ഫലങ്ങൾ
ଆତ୍ମନିର୍ଭରଶୀଳତା |,സ്വയം പൊരുത്തക്കേട്
ସ୍ୱାର୍ଥପର DNA,സ്വാർത്ഥ ഡിഎൻഎ
ସେମି-ଶୁଷ୍କ |,അർദ്ധ വരണ്ട
ସମ୍ବେଦନଶୀଳ ମୂଲ୍ୟାଙ୍କନ |,സെൻസറി വിലയിരുത്തൽ
ସପାଲ |,സെപ്പാൽ
କ୍ରମାଗତ ଟ୍ରାକିଂ |,സീക്വൻഷ്യൽ ക്രോപ്പിംഗ്
କ୍ରମିକ ଦୁ y ଖ,സീരിയൽ നേർപ്പിക്കൽ
କ ifor ଣସିତା,സീരീക്കൾ
ପୃଥିବୀ ବେସୋଲୋଜି |,ചരക്ക്
ସେରମ୍,സെറം
ସେକ୍ସ-ନିଷ୍ଠା |,ലൈംഗിക നിർണ്ണയം
ସେକ୍ସ-ଲିଙ୍କ୍ |,ലൈംഗിക ബന്ധം
ଯ sexual ନ ପ୍ରଚାର,ലൈംഗിക പ്രചരണം
ସିଟ୍ କ୍ଷୟ |,ഷീറ്റ് മണ്ണൊലിപ്പ്
ହେେଲିଂ,ഷെല്ലിംഗ്
ଆଶ୍ରୟସ୍ଥଳ,ഷെൽട്ടർ ബെൽറ്റ്
ସ୍ୱଳ୍ପ ଦିନିଆ ଉଦ୍ଭିଦ |,ഹ്രസ്വകാല പ്ലാന്റ്
ସ୍ୱଳ୍ପ ତରଙ୍ଗ ବିକିରଣ |,ഷോർട്ട്-വേവ് വികിരണം
ଶଟଲ୍ ଭେକ୍ଟର |,ഷട്ടിൽ വെക്റ്റർ
ଭାଇଭଉଣୀ |,സഹോദരൻ
ଅସୁସ୍ଥ ସେଲ୍ ଆନେମିଆ |,സിക്കിൾ സെൽ അനീമിയ
ସିଗମାଇଡ୍ ବକ୍ର |,സിഗ്മോയ്ഡ് കർവ്
ସଙ୍କେତ ଅନୁମାନ |,സിഗ്നൽ സിദ്ധാന്തം
ମହତ୍ତ୍ୱ ପରୀକ୍ଷା |,പ്രാധാന്യ പരിശോധന
ସିଲେଜ୍,സൈലേജ്
ସିଲୋ,സിലോ
ସିଲ୍ଟ,മുയല്
ସିଲ୍ଟ ଲୋମ୍ |,മണൽ പശിമരാശി
ସିଲଭିକ୍ୟୁଚର,സിൽവികൾച്ചർ
ବୁଡ଼ିଯିବା |,മുങ്ങുക
ସିଙ୍କ କ୍ଷମତା |,മുങ്ങുക
ଭଉଣୀ କ୍ରୋମାମାଏଡ୍ |,സഹോദരി ക്രോമാറ്റിഡ്
ସାଇଟ୍ ନିର୍ଦ୍ଦିଷ୍ଟ ପୁଷ୍ଟିକର ପରିଚାଳନା |,സൈറ്റ്-നിർദ്ദിഷ്ട പോഷക മാനേജുമെന്റ്
Skewd ବଣ୍ଟନ |,വളഞ്ഞ വിതരണം
ଧାଡି ରୋପଣକୁ ଛାଡିଦିଅ |,വരി നടുന്നത് ഒഴിവാക്കുക
ସ୍ଲିମ୍ ଛାଞ୍ଚ |,സ്ലിം പൂപ്പൽ
ଧୀର-ରିଲିଜ୍ ସାର |,മന്ദഗതിയിലുള്ള വളം
ସ୍ଲୋଜ୍ |,ചെളി
ସ୍ଲୁରି,സ്ലറി
ଧୂମପାନ ଫସଲ |,പുകവലിക്കുന്ന വിളകൾ
ସାମାଜିକ ବନରରେ |,സാമൂഹിക വനം
Sood ସଂସ୍କୃତି |,സോഡ് സംസ്കാരം
ଦୁର୍ଗ,പായഞ്ഞു
ସୋଡିକ୍ ମାଟି |,വിശുദ്ധ മണ്ണ്
ସୋଡିୟମ୍ ଅବଶୋଷକ ଅନୁପାତ |,സോഡിയം ആഗിരണം അനുപാതം
ସୋଡିୟମ୍ ପମ୍ପ |,സോഡിയം പമ്പ്
ନରମ କାଠ ଗ୍ରାଫ୍ଟିଙ୍ଗ୍ |,സോഫ്റ്റ്-വുഡ് ഒട്ടിക്കൽ
ମାଟି ଆଡଫିସନ୍ |,മണ്ണ് അഷ്ഷീൻ
ମାଟି ଆରେସନ |,മണ്ണിന്റെ വായുസഞ്ചാരം
ମାଟି ଏଗ୍ରିଗେଟ୍ |,മണ്ണ് മൊത്തം
ମାଟି ଆଲକାଲିନିଟି |,മണ്ണ് ക്ഷാല്യം
ମାଟି ସଂଶୋଧନ |,മണ്ണ് ഭേദഗതി
ମାଟି ବିଶ୍ଳେଷଣ |,മണ്ണിന്റെ വിശകലനം
ମାଟି ଜ odi ବ ବିବିଧତା |,മണ്ണിന്റെ ജൈവവൈവിധ്യത്തെ
ମାଟି ଜୀବବିଜ୍ଞାନ |,മണ്ണ് ബയോളജി
ମାଟି ଶ୍ରେଣୀକରଣ |,മണ്ണിന്റെ വർഗ്ഗീകരണം
ମାଟି କୋଲଏଡ୍ |,മണ്ണ് കൊളോയിഡ്
ମାଟି ସଙ୍କୋଚନ,മണ്ണിന്റെ കോംപാക്ഷൻ
ମାଟି କଣ୍ଡିସନର |,മണ്ണ് കണ്ടീഷണറുകൾ
ମାଟି ସଂରକ୍ଷଣ |,മണ്ണ് സംരക്ഷണം
ମାଟି ଭୂତଳ |,മണ്ണ് പുറംതോട്
ମାଟି ଡିଗାଡିସନ୍ |,മണ്ണ് അപമാനം
ମାଟି ପଳାୟନ କାରକ |,മണ്ണ് പൊട്ടിച്ചതാക്കൽ ഘടകം
ମାଟି ଉର୍ବରତା |,മണ്ണിന്റെ ഫലഭൂയിഷ്ഠത
ମାଟି ଆଦି |,മണ്ണ് ഉല്പത്തി
ମାଟି ସ୍ୱାସ୍ଥ୍ୟ,മണ്ണ് ആരോഗ്യം
ମାଟି ରାଶି |,മണ്ണ് ചക്രവാളം
ମାଟି ମାକ୍ରୋଗର୍ମିମ୍ |,മണ്ണിന്റെ മാക്രൂറിസംസ്
ମାଟି ମ୍ୟାନେଜମେଣ୍ଟ |,മണ്ണ് മാനേജുമെന്റ്
ମାଟି ମାଇକ୍ରୋବିସିଓଲିଓଲୋଜି |,മണ്ണിന്റെ മൈക്രോബയോളജി
ମୃତ୍ତିକୀ ମାଇକ୍ରୋ ଅର୍ଗାନାଇଜ୍ |,മണ്ണിന്റെ സൂക്ഷ്മാണുക്കൾ
ମାଟି ଆର୍ଦ୍ରତା ନିଅଣ୍ଟ |,മണ്ണിന്റെ ഈർപ്പം കമ്മി
ମାଟି ଜ organic ବ ପଦାର୍ଥ |,മണ്ണിന്റെ ജൈവവസ്തു കാര്യം
ମାଟି ପୋରୋସିଂ |,മണ്ണിന്റെ പോറോസിറ്റി
ମୃତ୍ତିକା ଉତ୍ପାଦକତା |,മണ്ണ് ഉൽപാദനക്ഷമത
ମାଟି ପ୍ରୋଫାଇଲ୍ |,മണ്ണ് പ്രൊഫൈൽ
ମାଟି ଗୁଣ,മണ്ണിന്റെ ഗുണനിലവാരം
ମାଟି ପ୍ରତିକ୍ରିୟା,മണ്ണിന്റെ പ്രതികരണം
ମୃତ୍ତିକା ପ୍ରତିରୋଧ,മണ്ണിന്റെ പ്രതിരോധം
ମାଟି ସାଲିଟିଙ୍ଗ୍ |,മണ്ണിന്റെ ലവണത്വം
ମାଟି ବିଜ୍ଞାନ ବିଜ୍ଞାନ |,മണ്ണ് ശാസ്ത്രം
ମାଟି ଅସୁସ୍ଥତା |,മണ്ണ് രോഗം
ମୃତ୍ତିକାର ଶିକାର,മണ്ണിന്റെ കൂലി
ମାଟି ସମାଧାନ |,മണ്ണ് പരിഹാരം
ମାଟି ନିର୍ଗତ କରେ |,മണ്ണ് അണുവിമുക്തൻ
ମାଟି ଗଠନ |,മണ്ണിന്റെ ഘടന
ମାଟି ନିଲମ୍ବନ |,മണ്ണ് സസ്പെൻഷൻ
ମାଟି ପରୀକ୍ଷା,മണ്ണ് പരിശോധന
ମାଟି ଗଠନ |,മണ്ണ് ടെക്സ്ചർ
ମୃତ୍ତିକ ଜଳ ସମ୍ଭାବନା |,മണ്ണിന്റെ ജല സാധ്യത
ମୃତ୍ତିକା ଜଳ,മണ്ണ് വെള്ളം
ସ ar ର ନିରନ୍ତର |,സൗരോർജ്ജ സ്ഥിരാങ്കം
ସ ar ର ବିକିରଣ |,സൗരവികിരണം
ସୋଲାର୍ ସ୍ପେକ୍ଟ୍ରମ୍ |,സോളാർ സ്പെക്ട്രം
ସୋଲାରାଇଜେସନ୍,സോളൈറൈസേഷൻ
ଏକମାତ୍ର ଫସଲ |,ഏക വിള
ଦ୍ରବୀଭୂତ ସୋଡିୟମ୍ ପ୍ରତିଶତ |,സോളിയം ശതമാനം
ସୋମାଟିକ୍ କକ୍ଷ |,സോമാറ്റിക് സെൽ
ସୋମାଟିକ୍ ଭ୍ରୁଣ |,സോമാറ്റിക് ഭ്രൂണം
ସୋମାଟିକ୍ ହାଇବ୍ରିଡାଇଜେସନ୍ |,സോമാറ്റിക് ഹൈബ്രിഡൈസേഷൻ
ସୋରଗମ୍ ଆଘାତ |,സോർഗം പരിക്ക്
SOS ଜିନ୍ |,സോസ് ജീൻ
ସାଉଥ୍ ବ୍ଲୋଟିଂ |,തെക്കൻ മായ്ക്കൽ
ବ୍ୟବଧାନ (ଉଦ୍ଭିଦ),സ്പെയ്സിംഗ് (പ്ലാന്റ്)
ସ୍ପିଲେକ୍ସ |,സ്പാഡിക്സ്
ସ୍ପାମା,സ്പുട്
ବିଶେଷ ବ୍ୟବସ୍ଥା |,പ്രത്യേക ക്രമീകരണം
ବିଶେଷ କ୍ରପ୍ |,പ്രത്യേക വിളവെടുപ്പ്
ବିଶେଷ ଚାଷ,പ്രത്യേക കൃഷി
ପ୍ରଜାତି,സ്പീഷീസ്
ନିର୍ଦ୍ଦିଷ୍ଟ ଫସଲ ତୀବ୍ରତା ସୂଚକାଙ୍କ |,പ്രത്യേക വിള തീവ്രത സൂചിക
ନିର୍ଦ୍ଦିଷ୍ଟ ମାଧ୍ୟାକର୍ଷଣ |,പ്രത്യേക ഗുരുത്വാകർഷണം
ନିର୍ଦ୍ଦିଷ୍ଟ ଆର୍ଦ୍ରତା |,നിർദ്ദിഷ്ട ഈർപ്പം
ନିର୍ଦ୍ଦିଷ୍ଟ ପତ୍ର କ୍ଷେତ୍ର |,നിർദ്ദിഷ്ട ഇല പ്രദേശം
SpermaTogenesisis,Spematogenesis
S-hease,എസ്-ഘട്ടം
ସ୍ପାଇକ୍,സ്പൈക്ക്
ସ୍ପିଲେଲେଟ୍ |,സ്പഷ്ടമായ
ସ୍ପିଣ୍ଡଲ୍ ବୁଦା |,സ്പിൻഡിൽ മുൾപടർപ്പു
ସ୍ପ୍ଲାସ୍ କ୍ଷୟ |,സ്പ്ലാഷ് മണ്ണൊലിപ്പ്
ସ୍ପ୍ଲୋର୍ସିଂ |,സ്ലിഷിംഗ്
ସ୍ପ୍ଲିଟ୍ ପ୍ରୟୋଗ |,ആപ്ലിക്കേഷൻ വിഭജിക്കുക
ଜିନ୍ ବିଭାଜିତ |,സ്പ്ലിറ്റ് ജീനുകൾ
ସ୍ପ୍ଲିଟ୍ ପ୍ଲଟ୍ ଡିଜାଇନ୍ |,സ്പ്ലിറ്റ് പ്ലോട്ട് ഡിസൈൻ
ସ୍ପଞ୍ଜୀ ଟିସୁ |,സ്പോഞ്ചി ടിഷ്യു
ସ୍ୱତ aneous ପ୍ରବୃତ୍ତ ପରିବର୍ତ୍ତନ |,സ്വതസിദ്ധമായ മ്യൂട്ടേഷൻ
ସ୍ପୋର,ചിതറിപ്പോയ
ସ୍ପ୍ରିଙ୍କଲର ଜଳସେଚନ |,സ്പ്രിംഗളർ ജലസേചനം
ଖରାପ,സ്പഷ്ടങ്ങള്
ଉପରୁକୁ,പുല്പു
ବେଗ ବହନ କରିବା |,സ്പർ ബെയറിംഗ്
ଚପଲ,സ്ക്വാലില്
ଏଜେଣ୍ଟକୁ ସ୍ଥିର କରିବା |,ഏജന്റിനെ സ്ഥിരപ്പെടുത്തുന്നു
ମାନଦଣ୍ଡ ବିଚ୍ୟୁତି,അടിസ്ഥാന വ്യതിയാനം
Stape ଫସଲ,സ്ട്രപ്പിൾ വിള
କୋଡନ୍ ଆରମ୍ଭ କରନ୍ତୁ |,കോഡൺ ആരംഭിക്കുക
ଷ୍ଟାର୍ଟର ସମାଧାନ |,സ്റ്റാർട്ടർ പരിഹാരം
ଷ୍ଟେମ୍ ବୋରର୍ |,സ്റ്റെം ബോറർ
ଷ୍ଟେମ୍-ଏଣ୍ଡ୍ |,സ്റ്റെം-അവസാനം
ଷ୍ଟେନୋସପରମୋକାରପିର |,സ്റ്റെനോസ്പെർമോകാർപി
ପାହାଘ,സ്റ്റെപ്പ്
ନିରୂପଣ,വഭരണം
କଳଙ୍କ ଗ୍ରହଣ,കളങ്ക സ്വീകാര്യത
କଳହ,കളങ്ക
ବିଲେଇ ମୂଳ,സ്റ്റിൽറ്റ് റൂട്ട്
ଉପନ୍ଲୋନ |,മോളോൺ
ଷ୍ଟୋମାଟା,സ്റ്റോമറ്റ
ଚମକାଇବା,മണ്ഡലം
କୋଡନ୍ ବନ୍ଦ କରନ୍ତୁ |,കോഡൺ നിർത്തുക
ଚାପୁଡ଼ାଯୁକ୍ତ,സ്ട്രാറ്റുചെയ്തു
ଚାପରିଫିକେସନ୍,സ്ട്രാറ്റിഫിക്കേഷൻ
ନଡ଼ା,സ്ടോ
ଚାପ,സമ്മര്ദ്ദം
ଷ୍ଟ୍ରିପ୍ ଫସଲ,സ്ട്രിപ്പ് ക്രോപ്പിംഗ്
ଷ୍ଟ୍ରିପ୍ ଆନ୍ତରିକତା |,സ്ട്രിപ്പ് ഇന്റർക്രോപ്പിംഗ്
ଷ୍ଟ୍ରୋମା,സരശാസ്തം
ଷ୍ଟକ୍,തല്ലുന്നു
ଷ୍ଟକ୍ ମଲଚିଂ |,കലഹങ്ങൾ
ଶ style ଳୀ,ശൈലി
ସବ୍ ଆର୍ଦ୍ର |,ഉപവിഭാഗം
ସବ୍ବେରିକେସନ୍,സൂരിസേഷൻ
ଗଣ୍ଡମାଳାଣିଗୁଡିକ,മുത്തം
ସବଷ୍ଟାଣ୍ଟ ଫାର୍ମିଂ |,ഉപജീവന കൃഷി
ସ୍ଥଗିତ,സബ്സൈലിംഗ്
ସବ୍-ପ୍ରଜାତି |,ഉപവിഷയങ്ങൾ
ପ୍ରତିସ୍ଥାପନ କ୍ରପ୍ କରିବା |,പകരക്കാരൻ ക്രോപ്പിംഗ്
ସବଷ୍ଟ୍ରେଟ୍,കെ.ഇ.
ସବସର୍ଫେସ୍ ଜଳସେଚନ |,ഉപരിതല ജലസേചനം
ଉତ୍ତରାଧିକାରୀ,തുടർച്ചകമായ
ସଫଳତା,ചൂഷണം
ସୁପର୍,സക്കർ
ସୁଇ-ଜେରୀସ୍ |,സുയി-ജനറണം
ସୂର୍ଯ୍ୟକିରଣ,സൂര്യ-ക്യൂറിംഗ്
ସପ୍ଲିମେଣ୍ଟାରୀ ଜଳସେଚନ |,അനുബന്ധ ജലസേചനം
ସପ୍ଲିମେଣ୍ଟାରୀ ଉଦ୍ୟୋଗ ଉଦ୍ୟୋଗ,അനുബന്ധ സംരംഭം
ସପ୍ଲିମେଣ୍ଟାରୀ ପାରସ୍ପରିକ କ୍ରିୟା |,അനുബന്ധ ഇടപെടൽ
Suprassor ଜିନ୍ |,സ്യൂപ്ഷർ ജീൻ
ସୁରଫାକ୍ଟାଣ୍ଟ |,സർഫാകാന്റ്
ସଂକ୍ରମିତ |,വരാനിരിക്കുന്ന
ନିଲମ୍ବନ ସଂସ୍କୃତି |,സസ്പെൻഷൻ സംസ്കാരം
ସ୍ଥାୟୀ କୃଷି,സുസ്ഥിര കൃഷി
ସ୍ଥାୟୀ ବିକାଶ |,സുസ്ഥിര വികസനം
ସଜ୍ଜିତ,ആരോദ്ധിക്കല്
ଖଣ୍ଡା ପତ୍ର,വാൾ ഇല
ସିନୋକସିୟାମ,സിക്കൺയം
ସେମ୍ବଏସ୍ସ,കൈശീയമാക്കല്
ସିନ୍ମାମି |,സിങ്കാമി
ଚାଉଳ ତୀବ୍ରତାର ବ୍ୟବସ୍ଥା |,അരി തീവ്രത്വ സമ്പ്രദായം
ସିଷ୍ଟମିକ୍ ହର୍ମିଚାଡ୍ |,വ്യവസ്ഥാപരമായ കളനാശിനി
ସଫମୋକର୍,കുങ്കുമം
ସାଫ୍ରନ୍ |,കുങ്കുമം
ଗୁମ୍ଫା,മുനി
ସାଲ,സാൽ
ସାଲଭିଆ,സാൽവിയ
ସାଣ୍ଡଲ୍ କାଠ |,ചെരുപ്പ് മരം
ସାମାପୋଟା |,സപ്പോട്ട
Splewewine,സ്ക്രൂപ്പിൻ
ସମୁଦ୍ର କୂଳ |,സീബക്ഹോൺ
ସିନ୍ନା |,ഭാഗികമായി
ସର୍ପାଇନ୍ କାଠ |,സർപന്ത മരം
ସମ୍ପତ୍ତିଗୁଡ଼ିକ,എള്ള്
ସାପ ଗୋଡବ୍ଲୁ |,പടവളങ്ങ
ସ୍ନାପ ମଲନ,സ്നാപ്പ് തണ്ണിമത്തൻ
ସାବୁନଟ୍,സോപ്പ്നട്ട്
ସାନ୍ତ୍ୱମଗ,സോർജം
ସୋୟାବିନ୍ |,സോയാബീൻ
ସ୍ପାନିସ୍ ଚେରି |,സ്പാനിഷ് ചെറി
ପାଳଙ୍ଗ |,ചീര
ସ୍ପିଣ୍ଡଲ୍ କାଠ |,സ്പിൻഡിൽ മരം
ସ୍ପଞ୍ଜ ଗୁଣ୍ଡ |,സ്പോഞ്ച് പൊറോട്ട
ଷ୍ଟିଭିଆ,സ്റ്റീവിയ
ନାଟଲ୍ ଷ୍ଟିଙ୍ଗ୍ |,കൊഴുൻ
ପଥର ଫୁଲ |,കല്ല് പുഷ്പം
ଷ୍ଟ୍ରବେରୀ |,സ്ട്രോബെറി
ସୁଦାନ ଘାସ |,സുഡാൻ പുല്ല്
ଆଖୁ,കരിമ്പ്
ଗ୍ରୀଷ୍ମ ସ୍କ୍ୱାସ୍ |,വേനൽക്കാല സ്ക്വാഷ്
ସୂର୍ଯ୍ୟମୁଖୀ,സൂര്യകാന്തി
ସୁମମ୍ପ |,സൂഹെംപ്പ്
ମିଠା କ୍ଲୋଭର |,സ്വീറ്റ് ക്ലോവർ
ମିଠା ଗୁଣ୍ଡ |,മധുരമുള്ള പൊറോട്ട
ମିଠା ଆଳୁ,മധുരക്കിഴങ്ങ്
ମିଠା ବାଇଗଣୀ |,മധുരമുള്ള വയലറ്റ്
ସାପ ସୁକର୍ |,SAP സക്കർ
ଉଡାଇଲା,കണ്ട ഈച്ച
ଶତକଡ଼ା କୀଟ,സ്കെയിൽ പ്രാണി
ସେମିଲୋର,സെമിലോപ്പർ
ଶଟ ବୋଇର,ബോറർ ഷൂട്ട്
ରେଶମ କୀଟ |,പട്ടുനാടൻ
ଶାବକ,ഒച്ച്
ଚାରା,കുരുവി
ସ୍ପାଇଡର୍,ചിലന്തി
ଗୋଲମରିଚ |,അണ്ണാന്
ଷ୍ଟଲ୍କ ବୋରର୍ |,തോട്ടം ബോറർ
ଷ୍ଟେମ୍ ବୋରର୍ |,സ്റ്റെം ബോറർ
ଷ୍ଟେମ୍ ଗାର୍ଡର୍ |,തണ്ട് അരക്കെട്ട്
ପଥର ୱେବ,കല്ല് കോവിൾ
ମାଟି ବ scientist ଜ୍ଞାନିକ |,മണ്ണ് ശാസ്ത്രജ്ഞൻ
କ act ଶଳ ଆନ୍ଦୋଳନ |,തന്ത്രപരമായ പ്രസ്ഥാനം
ଟ୍ୟାଗିଂ (ଲେବଲ୍),ടാഗിംഗ് (ലേബലിംഗ്)
ଟ୍ୟାଙ୍କ ସିଲ୍ଟ |,ടാങ്ക് സിൽട്ട്
ମୂଳ ଟ୍ୟାପ୍ କରନ୍ତୁ |,റൂട്ട് ടാപ്പുചെയ്യുക
ତସେଲ୍ (ମ୍ୟାକ୍ସ),ടസ്സൽ (ചോളം)
ଟ୍ୟାକୋନୋମି,ടാക്സോണമി
ଟେକ୍ନୋଲୋଜି,സാങ്കേതികവിദ
ସ୍ୱଭାବିକ ଜୋନ୍ |,മിതശീതോഷ്ണ മേഖല
ଅସ୍ଥାୟୀ ୱିଲିଙ୍ଗ୍ |,താൽക്കാലിക വൈൽറ്റിംഗ്
ଟେଣ୍ଡ୍ରିଲ୍,പരീക്ഷണങ്ങൾ
ତ୍ୱସବାଳ,ടെൻസിയോമീറ്റർ
TESE,ടെപ്പർ
ଟେରାପୋଜେନି |,ടെറാറ്റോജനി
ସମାପ୍ତ ଗନ୍ଧର କୋଡନ୍ |,അവസാനിപ്പിക്കൽ കോഡൺ
ଟେରାସ୍ |,മട്ടുപ്പാവ്
ଟେରାସ ବ୍ୟବଧାନ,ടെറസ് ഇടവേള
ପୃଥିବୀ ବିକିରଣ |,ഭൗമ വികിരണം
ଟର୍ସର ତୃଣକ |,ഭൗമ കളകൾ
ପରୀକ୍ଷା କ୍ରସ୍,ടെസ്റ്റ് ക്രോസ്
ପରୀକ୍ଷା ଓଜନ,പരീക്ഷണ ഭാരം
ଟେସାଟା |,പരീക്ഷണ
ଟେଟ୍ରାଡ୍ |,ടെട്രാട്
ଟେଟ୍ରାପର୍ଡ |,ടെട്രപ്ലോയിഡ്
ଟେଟ୍ରାପ୍ଲାଏଡ୍ |,ടെട്രാപ്ലോയിഡി
ଥାମସ୍ସସ୍ |,തലലമസ്
ଥର୍ମାଲ୍ ଆଚରଣ,താപ ചാലകത
ଥର୍ମାଲ୍ ଡିସଫୁସଭିଟି |,താപ വ്യത്യാസം
ଥର୍ମାଲ୍ ଇନଡକ୍ସନ୍ |,താപ ഇൻഡക്ഷൻ
ଥର୍ମୋକଲ୍,തെർമോകോൾ
ଥର୍ମୋଗ୍ରାଫ୍,താർമോഗ്രാഫ്
ଥର୍ମେକର୍ଡିଟିଟି |,തെർമോപൈയോഡറിറ്റി
ଥର୍ମୋପେଡିଆଇ ଏବଂ,തെർമോറിയോഡറിസം
ଥର୍ମୋଫାଇଲ୍ |,തെർമോഫൈൽ
ଥର୍ମୋଟାକ୍ାଇସ୍,തെർമോടാക്സിസ്
ପତଳା ଆଉଟ୍ |,പുറത്തെടുക്കുന്നു
ଖଳା,മെതിക്കുന്ന
Ti plasemid,ടി പ്ലാസ്മിഡ്
ଜୁଆର ଜଳାଶୟ |,ടൈഡൽ ചതുപ്പുകൾ
ଟାଇଲ୍ ଡ୍ରେନେଜ୍ |,ടൈൽ ഡ്രെയിനേജ്
ଟିଲେଇ |,തികകികല്
ଟିଲେଜ୍,കൃഷി
ଟିଲର୍ (ଉଦ୍ଭିଦ),ടില്ലർ (പ്ലാന്റ്)
ଟିଲାରୀ,ടിൽവറംഗ്
ଟିଲାରୀ ପର୍ଯ୍ୟାୟ |,ടില്ലാസിംഗ് സ്റ്റേജ്
ତୀଥ,ടിൽത്ത്
ଟିସୁ ପରୀକ୍ଷା,ടിഷ്യു പരിശോധന
ଚତୁର,കള്ള്
ସହନଶୀଳତା,സഹിഷ്ണുത
ଟପ୍ ମାଟି |,മുകളിലെ മണ്ണ്
ଟୋପାଟୋ |,ടോപനയോ
ଟପ୍-ଡ୍ରେସିଂ |,ടോപ്പ് ഡ്രസ്സിംഗ്
ଟପୋକିମ୍ଲୋଜୋଲୋଜି |,ടോപ്പോകലോളജി
ଟପିଂ (ତମାଖୁ),ടോപ്പിംഗ് (പുകയില)
