Marathi,English
NOP (नॉन-फंक्शनल) सूचना,NOP instruction
नॉर,NOR
"1.ना गेट, 2.ना गेट",NOR gate
"1.सामान्य, 2.साधा",Normal
सामान्यीकरण,Normalization
सामान्यीकरण करणारा,Normalizer
knorr ऑपरेशन,NOR-operation
नाही,NOT
सर्किट नाही,NOT circuit
समतुल्य गेट नाही,NOT equivalence gate
"1. ऑपरेशन नाही, 2. पूरक ऑपरेशन",NOT operation
अंत नाही,Not-AND
अंत नाही ऑपरेशन,NOT-AND operation
नाही-किंवा,NOT-OR
नाही-किंवा ऑपरेशन,NOT-OR operation
n p पूर्णता,NP completeness
रिक्तता सूचक,NULL pointer
संख्या सिद्धांत,number theory
nyquist निकष,nyquist criteria
"1. ऑब्जेक्ट, 2. उद्देश, 3. ध्येय",Object
ध्येयाभिमुख,object oriented
"1.ऑक्टल कोड, 2.ऑक्टल कोड",octal code
ऑक्टल संख्या,octal number
ऑक्टेट,Octet
ऑक्ट्री,Octree
विषम समता,odd parity
ऑफिस ऑटोमेशन,office automation
ऑफिस सॉफ्टवेअर,office software
"1.ऑफ-लाइन, 2.ऑफ-लाइन",Off-line
"1. ऑफलाइन प्रक्रिया, 2. ऑफलाइन प्रक्रिया",off-line processing
"1.ऑफसेट, 2.एंड-लंबवत",Off-set
ओमेगा नोटेशन,omega notation
ऑनलाइन संप्रेषण,on-line communication
"1.ऑन-लाइन प्रक्रिया, 2. एकाच वेळी प्रक्रिया",on-line processing
ऑपरेशन रजिस्टर,OP register
मुक्त प्रवेश,open addressing
उघड सिस्टम इंटरकनेक्शन,open system interconnection
"1. नग्न तार, 2. उघडी तार",open wire
ऑपरेंड,Operand
रसद,operating system
"1.ऑपरेशन्स, 2.ऑपरेशन्स",Operation
"1. ऑपरेटर, 2. ऑपरेटर, 3. ऑपरेटर",Operator
ऑप्टीकल कॅरेक्टर रेकग्निशन,optical character recognition
"1. ऑप्टिकल फायबर, 2. ऑप्टिकल फायबर",optical fibre
ऑप्टिकल फॉन्ट,optical font
ऑप्टिकल मार्क रेकग्निशन (OMR),optical mark recognition (OMR)
"1. ऑप्टिकल मेमरी, 2. ऑप्टिकल मेमरी",optical memory
ऑप्टिकल वाचक,optical reader
"1. ऑप्टिकल स्कॅनिंग, 2. ऑप्टिकल स्कॅनिंग",optical scanning
"1.पर्यायी, 2.पर्यायी",Optimal
सर्वोत्तमीकरण,Optimization
ऑप्टिकल युग्मक,opto coupler
ऑप्टोइलेक्ट्रॉनिक्स,Optoelectronics
"1. ऑप्टिकल आयसोलेटर, 2. ऑप्टिकल आयसोलेटर",Optoisolator
किंवा,OR
किंवा दरवाजा,OR gate
किंवा ऑपरेशन,OR operation
क्रमाक्रमाने,order by
प्राधान्य क्रम,order of precedence
ऑर्डर केलेली जोडी,ordered pair
ऑर्डर केलेला सेट,ordered set
वर्गीकरण केलेले झाड,ordered tree
आउटपुट डेटा,output data
आउटपुट डिव्हाइस,output device
आउटपुट फाइल,output file
"1.आउटपुट मॉड्यूल, 2.आउटपुट मॉड्यूल",output module
निर्गमन विधान,output statement
आउटपुट प्रवाह,output stream
आउटपुट युनिट,output unit
ओव्हरफ्लो,over flow
आच्छादन,over lay
ओव्हरलोड,over load
ओव्हरप्रिंट,over printing
अधिलिखित,over run
ओव्हरराइड त्रुटी,over run error
"1. ओव्हरहेड बिट, 2. अप्पर बिट",overhead bit
ओव्हरलॅप,Overlap
आच्छादन कार्यक्रम,overlay program
ओव्हरराइड व्यत्यय,override interrupt
अधिलेखन,Overwrite
खाजगी एन्कोडिंग,own coding
पॅकेजेस,Pack
"1. पॅकेजेस, 2. पॅकेजेस",Package
पॅकेट,Packet
पॅकेट स्विचिंग,packet switching
पॅकेज क्रमांक,packing factor
पाडण,Padding
पान,Page
पृष्ठ पत्ता,page addressing
उलट,page break
"1.पेजफूटिंग, 2.पेजफूटिंग",page footing
पृष्ठ लॉगिन,page in
पृष्ठ आउटपुट,page out
पृष्ठ वाचक,page reader
पृष्ठ स्वॅपिंग,page swap
"1. पेज्ड मेमरी, 2. पेज्ड",paged memory
"1. स्मृती पृष्ठांकन, 2. पृष्ठांकन",Paging
पामटॉप,palm top
पेपर सेन्सर,paper sensor
"1. समांतर अल्गोरिदम, 2. समांतर अल्गोरिदम",parallel algoritham
समांतर संगणक,parallel computer
समांतर इंटरफेस,parallel interface
समांतर ग्रुमिंग,parallel port
समांतर प्रक्रिया,parallel processing
समांतर प्रोग्रामिंग,parallel programming
पॅरामीटर,Parameter
"1. मूळ, 2. पालक",Parent
समता,Parity
विच्छेदन झाड,parse tree
पोस्ट दुभाषी,Parser
ब्रेक नंतर,Parsing
विभागणी,Partition
विभागणी,Partitioning
"1.पासवर्ड, 2.पासवर्ड",Password
मार्ग,Path
मॉडेल ओळख,pattern recognition
पीसी डिस्क ऑपरेटिंग सिस्टम (PCDOS),PC-disk operating system (PCDOS)
मित्र गट,Peer
पॅन प्लॉटर,pen plotter
पेंटियम,Pentium
"1. नियतकालिक, 2. आवर्ती",Periodic
"1.पेरिफेर, 2.पेरिफेरल्स",Peripherals
मोती,Peri
कायम व्हर्च्युअल सर्किट,permanent virtual circuit
सतत,Persistant
वैयक्तिक संगणक (पीसी),personel computer (PC)
पर्सनल डिजिटल असिस्टंट (PDA),personnel digital assistant (PDA)
"प्रेत, आभासी",Phantom
"1. टप्पा, 2. टप्पा, टप्पा",Phase
आवाज,Phoneme
ध्वनिक प्रणाली,phonetic system
फोटो डायोड,photo diode
"1.शारीरिक, 2.बाह्य",Physical
भौतिक इंटरफेस,physical interface
पेको,Pico
पाई चार्ट,pie chart
"1.पाई आलेख, 2.पाई आलेख",pie graph
मध्यांतर,Pitch
पिक्सेल,Pixel
साधे ascii,plain ascii (ASCII)
सामान्य मजकूर,plain text
योजना,Planning
"व्यासपीठ, व्यासपीठ",Platform
कथानक,Plotter
मसुदा डोके,plotting head
प्लगबोर्ड,Plugboard
बोली,Point
साइट टू साइट प्रोटोकॉल (पीपीपी),point to point protocol (PPP)
सूचक,Pointer
ध्रुवीकरण,Polarization
क्रमपरिवर्तन,Polling
बहुभुज कातरणे,polygon clipping
बहुरूपता,Polymorphism
बहुपदी,Polynomial
पीओपी (पोस्ट ऑफिस प्रोटोकॉल),POP (post office protocol)
"1.sin-up मेनू, 2.appear menu",Pop-up menu
पोर्टेबिलिटी,Portability
सचित्र,Portrait
सलग,post order
"1. बॅक स्क्रिप्ट, 2. बॅक स्क्रिप्ट",post script
परत थोडा,postamble bit
संलग्न,Postfix
बंद,power down
नॉन-इलेक्ट्रिक,Power-off
विद्युत,Power-on
पॉवर रिसीव्हर,Power-up
प्री स्पीड बिट,preamble bit
अग्रक्रम आलेख,precedance graph
अंदाज,Predicate
प्री-एम्प्टिव्ह शेड्यूलिंग,preemptive scheduling
उपसर्ग,Pre-fix
पूर्व प्रक्रिया,Preprocessing
प्रक्रिया,Process
प्रक्रिया स्विच,process switch
प्रक्रिया,Processing
प्रोसेसर,Processor
उत्पादन,Production
"1.कार्यक्रम, 2.कार्यक्रम",Program
कार्यक्रम व्याख्या,program compilation
कार्यक्रम ब्रेक,Program cash
कार्यक्रम निराकरण,program debugging
कार्यक्रम डिझाइन,program design
"कार्यक्रम मूल्यमापन पुनरावलोकन तंत्र (पीईआरटी, पीईआरटी)",program evaluation & review technique (PERT)
कार्यक्रम विराम,program halt
"1.प्रोग्राम लायब्ररी, 2.कार्यक्रम संग्रह",program library
कार्यक्रम चालवा,program run
"1. प्रोग्रामर, 2. प्रोग्रामर",Programmer
प्रोलॉग,Prolog
p-rom,PROM
"१.प्रसार, २.प्रवर्धन",Propagation
साध्य करण्यायोग्य,Proposition
संरक्षित की,protected key
संरक्षण,Protection
प्रोटोकॉल,Protocol
"1. प्रोटोकॉल ट्रान्सफर, 2. प्रोटोकॉल ट्रान्सलेशन, 3. प्रोटोकॉल इंटरप्रिटेशन",protocol translation
छद्म कोड,pseudo code
"1.सार्वजनिक डेटा, 2.सार्वजनिक डेटा नेटवर्क",public data network
"1.सार्वजनिक डोमेन, 2.सार्वजनिक डोमेन",public domain
सार्वजनिक की एनक्रिप्शन,public key encripting
नाडी,Pulse
पल्स कोड मॉड्युलेशन,pulse code modulation
पल्स डिजिटल मॉड्युलेशन (PDM),pulse digital modulation (PDM)
स्पंदावली,pulse train
विरामचिन्ह,Punctuation
"दबाव, भरा",Push
ऑटोमेटा डाउनलोड करा,push down automata
अनुलंब यादी,pushup list
चतुर्भुज,quad density
"१.पात्रता, २.पात्रता",Qualification
क्वांटिफायर,Quantifier
परिमाण करण्यासाठी,Quantize
भागफल,Quantizer
क्वांटम,Quantum
क्वांटम घड्याळ,quantum clock
"1.क्वांटम कपुटन, 2.क्वांटम कंप्युटेशन",quantum computing
उदाहरण क्वेरी,querry by example
"1. चौकशी, 2. चौकशी",Query
क्वेरी भाषा,query language
क्वेरी प्रक्रिया,query processing
रांग,Queue
पंक्ती व्यवस्थापन,queue management
पंक्ती रजिस्टर,queue register
"1. रो नेटवर्क, 2. रो नेटवर्क",queuing network
पंक्ती सिद्धांत,queuining theory
जलद प्रवेश मेमरी,quick acess memory
भागफलक,Quotient
रेडिओ फ्रिक्वेन्सी इंटरफेरन्स (RFI),radio frequency interference (RFI)
मूलांक,Radix
यादृच्छिक प्रवेश संगणक उपकरणे (RACE),random access computer equipment (RACE)
यादृच्छिक प्रवेश मेमरी (RAM),random access memory (RAM)
यादृच्छिक स्कॅनिंग,random scan
"1.रास्टर, 2.रास्टर",Raster
रास्टर स्कॅनिंग,raster scan
पुनर्अभियांत्रिकी,re engineering
पुनरुज्जीवन,re enlargement
"1. प्रवेशयोग्यता, 2. प्रवेशयोग्यता",Reachability
वाचन,Read
वाचन डोके,read head
"1. फक्त वाचा, 2. फक्त वाचा",read only
"1. रीड ओन्ली मेमरी, 2. रीड ओन्ली मेमरी",read only memory
वाचन लेखन प्रमुख,read write head
"1. वाचन चक्र, 2. लेखन चक्र",read/write cycle
"1. वाचन चक्र, 2. लेखन प्रमुख",read/write head
"1. वाचन स्मृती, 2. लेखन स्मृती",read/write
वाचक,Reader
"वाचन, वाचन",reading
"1.वाचा, 2.वाचनानंतर",read-out
वास्तविक वेळ,real
"1. द्रुत प्रतिसाद प्रक्रिया, 2. त्वरित प्रतिसाद प्रक्रिया",real time processing
प्राप्तकर्ता,Receiver
ओळख तर्क,recognition logic
पुनर्प्रोग्रामिंग हस्तांतरण,Recompile
विक्रम,Record
"1. रेकॉर्डिंग हेड, 2. रेकॉर्डिंग हेड",recording head
सुधारण्यायोग्य त्रुटी,recoverable error
पूर्तता,Recovery
पुनरावृत्ती प्रमेय,recursim theorem
पुनर्वापर,Recursion
पुनरावृत्ती कार्य,recursive function
मिनिएचराइज्ड इंस्ट्रक्शन सेट कॉम्प्युटर (RISC),reduced instruction set computer (RISC)
अतिरेक,Redundancy
"1.स्वतंत्र डिस्क, 2.डिस्कची अतिरिक्त अॅरे (लाल)",redundant array of independent disks (RAID)
पुन्हा प्रवेश,Re-entrant
री-एंट्री कोड,re-entrant code
संदर्भ,Reference
संदर्भात्मक अखंडता,referential integrity
प्रतिबिंब,Reflectivity
प्रतिबिंब,Reflextion
अपवर्तन,Refraction
रीफ्रेशर,Refresh
पुनर्जन्म,Regeneration
नोंदणी करा,Register
नियमित व्याकरण,regular grammar
संबंध,Relation
रिलेशनल डेटाबेस,relational database
रिलेशनल डेटाबेस मॅनेजमेंट सिस्टम (RDBMS),relational database management system (RDBMS)
रिलेशनल मॉडेल,relational model
"1. नातेवाईक, 2. नातेवाईक",Relative
सापेक्ष पत्ता,relative addressing
"1. रिले, 2. ट्रान्समिशन",Relay
विश्वसनीयता मॉडेल,reliability modeling
विश्वसनीय,Reliable
"1. पुनर्स्थित करण्यायोग्य कोड, 2. पुनर्स्थित करण्यायोग्य डेटा",relocatable code
दूर,Remote
रिमोट फीडर,remote host
रिमोट वर्क एंट्री,remote job entry
"1.रिमोट सत्र प्रारंभ, 2.रिमोट लॉगिन",remote log-in
रिमोट प्रोसिजर इनव्होकेशन (RPC),remote procedure call (RPC)
रिमोट सेन्सिंग,remote sensing
नाव बदलणे,Rename
"1.प्रतिपादन, 2.समर्पण",Rendering
रिपीटर,Repeater
उत्तर द्या,Reply
"1. विनंती, 2. विनंती",Request
टिप्पणी विनंती (RFC),request for comments (RFC)
"1.Request Protocol, 2.Response Protocol",request/reply protocol
पुनरावृत्ती कार्यक्रम,rerun program
संशोधन,Research
चक्र पुनर्संचयित करा,reset cycle
स्मारककार,Resident
भिन्नता,Resolution
संसाधने,Resources
प्रतिसाद वेळ,responsee time
"1.रीस्टार्ट करा, 2.रीस्टार्ट करा",Restart
जीर्णोद्धार,Restore
पुन्हा शोधणे,Retrace
"1. री-डिस्पॅच, 2. री-कम्युनिकेशन",Retransmission
पुनर्प्राप्ती,Retrieve
पुन्हा प्रयत्न करा,Retry
"1.रिग्रेशन, 2.रिटर्न",Return
रीग्रेशन कोड,return code
प्रतिगमन की,return key
पुन्हा वापरण्यायोग्य कोड,reusable code
पुन्हा लिहिण्यायोग्य,Rewritable
आरजीबी मॉनिटर,RGB monitor
रिबन,Ribbon
अधिकृत समस्या,right issue
"1.रोबोट, 2.मेकॅनिक, 3.मेकॅनिझम",Robot
"1.यांत्रिकी विज्ञान, 2.यांत्रिकी मानववंशशास्त्र",Robotics
"मजबूत, मजबूत",Robust
भूमिका,Role
पुन्हा रोलिंग,roll back
गुंतवणे,roll in
बहिर्वाह,roll out
"1. रीड ओन्ली मेमरी, 2. रीड ओन्ली मेमरी (ROM)",ROM
मूळ,Root
मूळ निर्देशिका,root directory
अंदाजे त्रुटी,round of error
"1.राउटर, 2.राउटर",Router
"मार्गक्रमण, मार्गक्रमण",Routing
RS232C इंटरफेस,RS232C interface
RSA एन्क्रिप्शन,RSA encryption
rtc,RTC
कार्यरत तपशील कोडिंग,run length encoding
कार्यकाळ,run time
रनटाइम त्रुटी,run time error
"1. नमुना, 2. नमुना",Sample
नमुना,Sampling
"1.उपग्रह, 2.उपग्रह",Satellite
संपृक्तता,Saturating
जतन करा,Save
"1. स्केलेबिलिटी, 2. स्केलेबिलिटी",Scalability
स्केलर,Scalar
स्कॅनिंग,Scanning
लँडस्केप,Scenario
शेड्युलर,Scheduler
स्क्रीन रिफ्लेक्शन प्रोजेक्टर,screen image projector
स्क्रिप्ट,Script
स्क्रिप्टिंग भाषा,scripting language
"1.कॉइल, 2.स्क्रोल",Scrolling
सिंक्रोनस डेटा लिंक कंट्रोल (SDLC),SDLC (sychronous data link control)
"1.शोध, 2.शोध",Search
शोध इंजिन,search engine
झाड शोधा,search tree
"1.एक्सप्लोर करा, 2.शोधा",Searching
दुय्यम,Secondary
"1.सेक्टर, 2.सेक्टर",Sector
सुरक्षा धोरण,security policy
शोध संज्ञा,seek time
"1.विभाग, 2.विभाग",Segment
"1. विखंडन, 2. विखंडन",Segmentation
निवड क्रमवारी,selection sort
"1.स्वयंपूर्ण, 2.स्वयंपूर्ण",self contained
"1.अर्थशास्त्र, 2.अर्थशास्त्र",Semantics
सेमाफोर,Semaphore
सेमीकंडक्टर,Semiconductor
कल्पनारम्य वेब,semontic web
अनुक्रमिक प्रवेश पद्धत,sequential access method
सलग,Serial
मालिका,Serializer
"1.सर्व्हर, 2.सर्व्हर",Server
सर्व्हर क्रॅश,server crash
सर्व्हर परवाना,server license
सर्वो गुणक,servo multiplier
संच,Set
निर्दिष्ट बिंदू,set point
व्यवस्थापन,set up
सावली,Shade
सिनेमॅटोग्राफी,Shading
भूत,Shadow
फाइल शेअर करा,share file
सामायिक प्रवेश,shared access
शेअरिंग,Sharing
"1. कंस, 2. चिलखत, 3. शेल, 4. शेल",Shell
विस्थापन चिन्ह,shift character
लहान मार्ग,short circuit
लहान सूचना,short instruction
भावंड,Sibling
"1. साइड इफेक्ट, 2. काउंटर इफेक्ट",side effect
साइन बिट,sign bit
सिग्नल,Signal
सिग्नल प्रक्रिया,signal processing
नोटेशन,Signalling
"1.सिग्नल-ध्वनी गुणोत्तर, 2.सिग्नल-ध्वनी गुणोत्तर",signal-to-noise ratio
"1.स्वाक्षरी, 2. स्वाक्षरी",Signature
मार्कर चाचणी,signature testing
लक्षणीय गुण,significant digit
सिलिकॉन चिप,silicon chip
सिंपल मेल ट्रान्सफर प्रोटोकॉल (SMTP),Simple Mail Transfer Protocol (SMTP)
अविवाहित,Simplex
"1. एक सिग्नलिंग नोड, 2. सिम्प्लेक्स नोड",simplex node
सिम्युलेशन,Simulation
अनुकरण करणारा,Simulator
"1.एकाच वेळी, 2.समकालिक",Simultaneous
एकाच वेळी प्रक्रिया,simultaneous processing
सोलो,Singleton
"1.साइट परवाना, 2.साइट परवाना",site licence
"1.आकार, 2.आकार",Size
मोजमाप,Sizing
"1. चित्रण, 2. चित्रण",Sketching
प्लुटी,Skip
"1.प्लुती, 2.प्लुतीकरण",Skipping
"1.स्लॅश, 2.कट",Slash
संगणकाखाली,slave computer
साप विंडो प्रोटोकॉल,sliding window protocol
"1. वगळणे, 2. शरणागती",Slip
स्लॉट,Slot
SCSI (SCSI),small computer system interface (SCSI)
स्मार्ट कार्ड,smart card
गोगलगाय मेल,snail mail
स्नॅपशॉट,Snapshot
"1.सॉफ्ट कम्प्युटिंग, 2.सॉफ्ट कम्प्युटिंग",soft computing
सॉफ्ट कॉपी,soft copy
सोपे फॉन्ट,soft font
सॉफ्टवेअर,Software
सॉंफ्टवेअर अभियांत्रिकी,software engineering
सॉफ्टवेअर परवाना,software license
सॉफ्टवेअर चाचेगिरी,software piracy
स्पेक्ट्रम,Spectrum
"1.स्क्रू, 2.सर्पिल",Spiral
"1.तपशील पत्रक, 2.स्प्रेडशीट",spread sheet
मानक,Standard
मानक सामान्यीकृत मार्कअप भाषा (SGML),standard generalized markup language (SGML)
मानकीकरण,Standardization
वेळ वाट,standby time
तारक लॅन,star LAN
तारा स्थिती,star topology
थोडा प्रारंभ करत आहे,start bit
"1. अभाव, 2. टंचाई, 3. टंचाई संकट",Starvation
"1.स्टॅटिक मेमरी, 2.स्टॅटिक मेमरी",static memory'
स्थिती चॅनेल,status channel
"1.चरण आकार, 2.चरण परिमाणे",step size
विराम द्या आणि प्रोटोकॉल प्रतीक्षा करा,stop and wait protocol
ब्रेक कोड,stop code
विराम की,stop key
साठवणक्षमता,Storability
संग्रहित कार्यक्रम,stored program
मालिका डेटा,string data
"1.स्ट्रक्चर्ड एन्कोडिंग, 2.स्ट्रक्चर्ड कोडिंग",structured coding
स्ट्रक्चर्ड क्वेरी लँग्वेज (SQL),structured query language (SQL)
"1. ब्रोशर पेपर, 2. शैली पत्र",style sheet
उप-निर्देशिका,Sub-directory
"1.सबनेट, 2.सबनेट",Subnet
उपवृक्ष,Subtree
"1.सारांश, 2.सारांश",Summarization
"1. सुपर कॉम्प्युटर, 2. सुपर कॉम्प्युटर",super computer
"1.Super Computation, 2.Super Computation",super computing
की की,super key
शीर्ष वापरकर्ता,super user
पर्यवेक्षी शिक्षण,supervised learning
सहाय्यक चिप,support chip
निव्वळ भिन्नता,Surf
"1.निव्वळ भिन्नता, 2.विभाग, 3.सरफान",Surfing
स्वॅप,Swap
अंतर्गामी,swap in
बहिर्वाह,swap out
स्वॅपिंग,Swapping
"1.स्विच केलेले नेटवर्क,2. स्विच केलेले नेटवर्क",switched network
स्विचिंग,Switching
स्विचिंग तत्त्व,switching theory
प्रतीकात्मक प्रोग्रामिंग,symbolic programming
सिंक्रोनाइझेशन,Synchronization
सिंक्रोनायझर,Synchronizer
समकालिक,Synchronous
सिंक्रोनस न्यूमेरिक पदानुक्रम (SDH),synchronous digital hierarchy (SDH)
वाक्य विश्लेषण,syntax analysis
प्रणाली विश्लेषण,system analysis
प्रणाली अभियांत्रिकी,system engineering
"1. सिस्टम ब्रेकर, 2. सिस्टम हॅकर",system hacker
सिस्टम इंटिग्रेटर,system integrator
सिस्टम लॉग,system log
सिस्टम कव्हर,system mask
सिस्टम नेटवर्क स्ट्रक्चर (SNA),system network architecture (SNA)
"1. सिस्टम प्रोग्रामर, 2. सिस्टम प्रोग्रामर",system programmer
"1. सिस्टम रीस्टार्ट, 2. सिस्टम रीस्टार्ट",system restart
प्रणाली समाप्ती,system shutdown
प्रणाली चाचणी,system testing
प्रणाली उपयुक्तता,system utility
"1. पद्धतशीर संहिता, 2. पद्धतशीर संहिता",systematic code
टॅब कमांड,tab command
वेळापत्रक,Table
सारणी विहंगावलोकन,table look up
टेबल जागा,table space
फलक,Tablet
"1.सारणीदार, 2.अॅरे अॅरे",tabular array
सारणी कार्य,tabulating function
"1. चिन्हांकित आर्किटेक्चर, 2. चिन्हांकित संरचना",tagged architecture
चिन्हांकित प्रतिमा फाइल फॉर्म (TIFF),tagged image file format (TIFF)
टँडम प्रणाली,tandam system
टेप घनता,tape density
टेप कव्हर,tape mask
tar फाइल,tar file
काम,Task
कार्य मार्गदर्शक,task bar
कार्य शेड्युलर,task scheduler
ट्रान्समिशन कंट्रोल प्रोटोकॉल/इंटरनेट प्रोटोकॉल (TCP/IP),TCP/IP (transmission control protocol/internet protocol)
कटिंग ऑपरेशन,teardown operation
दूरसंचार,Telecom
दूरसंचार,Telecommunication
दूरसंचार,Teleconference
दूरसंचार,Teleconferencing
"1. तार, 2. तार",Telegraphy
"1. टेलीमीटर, 2. टेलिमेट्री",Telemetry
"1.टेलिफोन, 2.टेलिफोन",Telephone
टेलिफोन,Telephony
"1.टेलिप्रिंटर, 2.टेलिप्रिंटर",Teleprinter
टेलिप्रोसेसिंग,Teleprocessing
"1. दूरदर्शन, 2. दूरदर्शन, 3. दूरदर्शन",Television
टेलेक्स,Telex
"1.सापळा दूर, 2.टेलनेट",Telnet
"1.उष्णता, 3.तापमान",Temperature
"1.आकार प्लेट, 2.टेम्प्लेट, 3.रुपाडा",Template
दहाचे पूरक,ten's complement
तेरा बाइट,tera byte
टेरा फॉलप्स,tera flops
"1.एंड पॉइंटर, 2.टर्मिनल कर्सर",terminal cursor
"1.एंड नोड, 2.टर्मिनल नोड",terminal node
टर्मिनल विंडो,terminal window
समाप्त,Termination
ट्राय-बेस,Ternary
तीन बेस ऑपरेशन,ternary operation
चाचणी,Test
चाचणी कव्हरेज,test coverage
चाचणी अंमलबजावणी,test run
चाचणी डेटा,Test-data
"1.मजकूर, 2. अभ्यास साहित्य",Text
मजकूर बॉक्स,text box
मजकूर कर्सर,text cursor
मजकूर संपादक,text editor
मजकूर फाइल,text file
अभ्यासक्रम,text mode
मजकूर प्रक्रिया,text processing
स्पीच-टेक्स्ट (TTS),text to speech (TTS)
टेक्सचर मॅपिंग,texture mapping
"1.T फ्लिप फ्लॉप, 2.T-बिनोमीटर",T-flip-flop
थर्मल सीलर,thermal printer
"1.प्रिंटर पातळ फिल्म मेमरी, 2.थिन फिल्म मेमरी",thin film memory
(TFT) पातळ फिल्म ट्रान्झिस्टर (TFT),thin film transistor
"1.जेमिंग, 2.हॅशिंग",Thrashing
धाग्याची बांगडी,Thread
थ्रेडिंग,Threading
"1.त्रिपक्षीय नेटवर्क, 2.त्रिपक्षीय नेटवर्क",threetier network
प्रवाह क्षमता,Throughput
वेळेची जटिलता,time complexity
टाइम डिव्हिजन मल्टिप्लेक्सिंग (टीडीएम),time division multiplexing (TDM)
वेळ फ्रेम,time frame
त्याच वेळी,time frame
"1. कॉल मशीन, 2. कॉल मशीन, 3. टाइम मशीन",time machine
वेळ संपला,time out
"1.कॅलोकेशन, 2.कॅल क्वांटायझेशन",time quantization
वेळ मालिका,time series
"1. वेळेची विभागणी, 2. वेळ सामायिकरण",time sharing
वेळ सामायिकरण प्रणाली,time sharing system
कॉल चरण,time stamp
वेळ आकृती,timing diagram
वर्ण,Tint
टॉगल,Toggle
हलवा टॉगल करा,toggling speed
"1.प्रतीक, 2.टोकन",Token
टोकन बस,token bus
टोकन बस,token bus
टोकन बस नेटवर्क,token bus network
"1. प्रतीक रिंग, 2. प्रतीक रिंग",token ring
टोकन वाटाघाटी,token talk
"1.साधने, 2.साधने",Tool
वरचा पाय,top down
वरच्या पायाचे डिझाइन,top down design
"1. नेल रिज कॉन्फिगरेशन, 2. खाली खेचा",top down parsing
"1. स्थान, 2. स्थान विज्ञान",Topology
टच पॅड,touch pad
टच स्क्रीन,touch screen
"1.चिन्ह, 2.चिन्ह, 3.ट्रेसिंग",Trace
ट्रेसिंग,Tracing
"1.मार्ग, 2.पथ, 3.गळती",Track
"1.ट्रॅक डिस्क, 2.पाथ डिस्क",track disk
पथ टेप,track tape
"1. अनुसरण करा, 2. अनुसरण करा",Tracking
"1. अनुसरण करा, 2. अनुसरण करा",Trailer
मार्गक्रमण,Trajectory
"1.व्यवहार, 2.सौदा, 3.व्यवहार, 4.विनिमय",Transaction
"1. डील फाइल, 2. क्रियाकलाप फाइल",transaction file
"1.व्यवहार दस्तऐवज, 2.व्यवहार लॉग",transaction log
"1. लिप्यंतरण, 2. लिप्यंतरण",Transcribe
ट्रान्सड्यूसर,Transducer
हस्तांतरण दर,transfer rate
हस्तांतरण वेळ,transfer time
रूपांतरण,Transformation
क्षणिक त्रुटी,transient error
संक्रमण कालावधी,transit time
"1. संक्रमण, 2. संक्रांती",Transition
सांसर्गिक,Transitive
संसर्गित,Transitivity
"1.अनुवाद, 2.अनुवाद, 3.व्याख्या",Translation
"1. प्रसारित करणे, प्रसारित करणे, 2. प्रसारित करणे",Transmission
कम्युनिकेशन कंट्रोल प्रोटोकॉल (TCP),transmission control protocol (TCP)
"1.ट्रान्समिशन लाइन, 2.ट्रान्समिशन लाइन",transmission line
ट्रान्समीटर,Transmitter
पारदर्शकता,Transparency
ट्रान्सपॉन्डर,Transponder
"1.वाहतूक, 2.रिग्रेशन",Transportation
हस्तांतरण,Transposition
ट्रान्सपुटर,Transputer
"1.ट्रान्समिशन रिसीव्हर, 2.ट्रान्स रिसीव्हर",Transreceiver
"1. सापळा, 2. सापळा, 3. पकडणे",Trapping
रोटेशन,Traverse
झाड (संक्रमण),tree (traversal)
वृक्ष नेटवर्क,tree network
सहाय्यक सर्किट,tributary circuit
क्षुल्लक आकृती,trival graph
समस्यानिवारण,trouble shoot
फाडून टाकले,Truncate
सत्य सारणी,truth table
"1. ट्यूनर, 2. ट्यूनर, 3. ट्यूनर",Tuner
"1.बोगदा, 2.बोगदा",Tunnelling
"1. समायोजन, 2. ट्यूनिंग, 3. ट्यूनिंग",Tunning
टपल,Tuple
टर्बो पास्कल,turbo pascal
ट्युरिंग मशीन,turing machine
कार्यवाही पूर्ण,turn aroud time
टर्नअराउंड दस्तऐवज,turn around document
वळण क्रम,turnaround sequence
जोडपे केबल,twin cable
"1. उलटी जोडी, 2. उलटी जोडी",twisted pair
दुहेरी पास स्मरणपत्र,two part assembler
दोन पूरक,two's complement
प्रकार,type
"1. प्रकार चेहरा, 2. वर्ण",type face
टायपोग्राफिकल शीर्ष,type head
प्रिंटर चाक,type wheel
टायपिंग,Typing
अखंड उर्जा स्त्रोत,un interruptable power source (UPS)
"1. सिंगल ऑपरेशन, 2. एक-भाग प्रणाली",unary operation
एकल ऑपरेशन,unary operation
"1. सिंगल ऑपरेटर, 2. सिंगल ऑपरेटर",unary operator
अनिश्चितता,Uncertainity
अप्रतिबंधित विधान,unconditional statement
अगणित,Uncountable
अनावरण,Uncover
अनिर्णय,Undecidable
अपरिभाषित,Undefined
अपरिभाषित रेकॉर्ड,undefined record
उच्चाटन,Undelete
"1. जबरदस्ती, 2. समन्वयक, 3, समन्वयक",Underscore
अनिर्दिष्ट,Undirected
"1.अनिर्दिष्ट आलेख, 2.अनिर्दिष्ट आलेख",undirected graph
त्याच दिशेने सेवा वेळ,undirectional service time
रद्द करा,Undo
