Punjabi,English
ਕਤਾਰ ਦੀ ਕਾਰਵਾਈ,queuing process
ਕਤਾਰ ਸਿਸਟਮ,queuing system
ਲਾਈਨ ਥਿਊਰੀ,queuing theory
ਪੰਚਮਕ,quintile
ਪੰਜਕ,quintuplet
"ਦਰ ਦਾ ਹਵਾਲਾ ਦਿੱਤਾ, ਕੀਮਤ ਦਾ ਹਵਾਲਾ ਦਿੱਤਾ",quotation
"ਭਾਗ, ਭਾਗ",quotient
ਵਿਭਾਗ ਖੇਤਰ,quotient field
ਵਿਭਾਗ ਸਮੂਹ,quotient group
ਭਾਗ ਨਿਯਮ,quotient law
ਵਿਭਾਗ ਸੈੱਟ,quotient set
ਵਿਭਾਗ ਦੀ ਆਬਾਦੀ,quotient space
ਵਿਭਾਗ ਦੀ ਬਣਤਰ,quotient topology
ਘੇਰੇ,radial
ਰੇਡੀਅਨ,radian
ਰੇਡੀਅਨ ਮਾਪ,radian measure
ਕਰਨੀ,radical
ਮੂਲਕਸ਼ਾ,radical axis
ਵਰਗੀਕਰਨ,radical sign
ਰੇਡੀਅਸ,radius
ਕਨਵਰਜੈਂਸ ਰੇਡੀਅਸ,radius of convergence
ਵਕਰਤਾ ਦਾ ਘੇਰਾ,radius of curvature
ਪੋਲਰਿਟੀ ਲਾਈਨ,radius vector
ਮੂਲ,radix
ਬੇਤਰਤੀਬ ਗਲਤੀ,random error
ਬੇਤਰਤੀਬ ਫੰਕਸ਼ਨ,random function
ਰੈਂਡਮਾਈਜ਼ੇਸ਼ਨ,randomization
ਬੇਤਰਤੀਬ ਬਲਾਕ,randomised blocks
ਬੇਤਰਤੀਬ ਮਾਡਲ,random model
ਬੇਤਰਤੀਬ ਨੰਬਰ,random number
ਬੇਤਰਤੀਬ ਨਮੂਨਾ,random sampling
ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ,random variable
"ਸੀਮਾ, ਸੀਮਾ, ਸੀਮਾ, ਸੀਮਾ",range
ਕਨਵਰਜੈਂਸ ਕੰਪਲੈਕਸ,range of convergence
ਏਕੀਕਰਣ ਪਰਿਸਰ,range of integration
ਰਿਸ਼ਤੇ ਦੇ ਅਹਾਤੇ,range of relation
ਕੈਂਪਸ ਦੀ ਆਬਾਦੀ,range space
ਗ੍ਰੇਡ,rank
ਰੈਂਕ ਸਬੰਧ,rank correlation
ਮੈਟ੍ਰਿਕਸ ਦਾ ਗ੍ਰੇਡ,rank of matrix
ਕ੍ਰਮਬੱਧ ਕ੍ਰਮ ਨਮੂਨਾ,rank order statistics
ਤਬਦੀਲੀ ਦੀ ਦਰ,rate of change
ਕਨਵਰਜੈਂਸ ਦਰ,rate of convergence
ਬੇਮਿਸਾਲ,Ratio
ਤਰਕਸ਼ੀਲ,Rational
ਤਰਕਸ਼ੀਲ ਸਮੀਕਰਨ,rational expression
ਤਰਕਸ਼ੀਲ ਖੇਤਰ,rational field
ਤਰਕਸ਼ੀਲ ਫੰਕਸ਼ਨ,rational function
ਭਾਜ ਦਾ ਤਰਕਸੰਗਤੀਕਰਨ,rationalisation of the denominator
ਤਰਕਸ਼ੀਲ ਸੰਖਿਆ,rational number
ਤਰਕਸ਼ੀਲ ਸੰਖਿਆ ਖੇਤਰ,rational number field
ਤਰਕਸੰਗਤ ਕਾਰਵਾਈ,rational operation
ਅਸਪਸ਼ਟ ਟੈਸਟ,ratio test
"ਅਪ੍ਰਾਪਤ ਦੱਤਾ, ਜਿਵੇਂ ਕਿ ਪ੍ਰਾਪਤ ਹੋਇਆ",raw data
"ਰਸ਼ਮੀ, ਕਿਰਨ, ਪਾਖ-ਆਰ, ਰੇ, ਸ਼ੰਕੁਸ਼, ਅਰਧਰੇਖਾ, ਆਰ",ray
ਬੀਮ ਵੈਕਟਰ,ray vector
ਅਸਲੀ,real
ਅਸਲੀ ਧੁਰਾ,real axis
ਅਸਲੀ ਨਿਰੰਤਰਤਾ,real continuum
ਅਸਲੀ ਲਾਈਨ,real line
ਅਸਲ ਰੇਖਿਕ ਵੈਕਟਰ ਸਪੇਸ,real linear vector space
ਅਸਲੀ ਮੈਟ੍ਰਿਕਸ,real matrix
ਅਸਲੀ ਨੰਬਰ,real number
ਅਸਲ ਨੰਬਰ ਖੇਤਰ,real number field
ਅਸਲ ਹਿੱਸਾ,real part
ਅਸਲ ਬਹੁਪਦ,real polynomial
ਅਸਲ ਚਤੁਰਭੁਜ,real quadratic
ਅਸਲੀ ਮਾਲੂ,real root
ਅਸਲ ਆਬਾਦੀ,real space
ਰੀਅਲ ਟਾਈਮ ਸਿਸਟਮ,real time system
ਅਸਲ ਮੁੱਲ ਫੰਕਸ਼ਨ,real valued function
ਅਸਲੀ ਵੇਰੀਏਬਲ,real variable
ਅਸਲ ਵੈਕਟਰ ਸਪੇਸ,real vector space
"ਉਲਟ, ਪਰਸਪਰ, ਪਰਸਪਰ",reciprocal
ਉਲਟ ਮੈਟ੍ਰਿਕਸ,reciprocal matrix
ਆਇਤਕਾਰ,rectangle
"ਆਇਤਾਕਾਰ, ਸੱਜੇ-ਕੋਣ, ਸੱਜੇ-ਕੋਣ",rectangular
ਆਇਤਾਕਾਰ ਸਾਰਣੀ,rectangular array
"ਸੱਜੇ ਕੋਣ ਧੁਰਾ, ਸੱਜੇ ਕੋਣ ਤਾਲਮੇਲ ਧੁਰਾ",rectangular axis
ਆਇਤਾਕਾਰ ਘਣਤਾ ਫੰਕਸ਼ਨ,rectangular density function
ਸੱਜੇ ਕੋਣ ਵਾਲਾ ਹਾਈਪਰਬੋਲਾ,rectangular hyperbola
ਆਇਤਾਕਾਰ ਮੈਟ੍ਰਿਕਸ,rectangular matrix
"ਆਇਤਕਾਰ ਸਮਾਨਾਂਤਰਚਿੱਤਰਗ੍ਰਾਮ, ਸੱਜੇ ਕੋਣ ਸਮਾਂਤਰਚਿੱਤਰਗ੍ਰਾਮ",rectangular parellelopiped   (cuboid)
arcuate ਕਰਵ,rectifiable curve
ਦੁਹਰਾਓ ਫਾਰਮੂਲਾ,recurrence formula
ਆਵਰਤੀ ਦਸ਼ਮਲਵ,recurring decimal
ਤਬਦੀਲੀ ਫਾਰਮੂਲਾ,recursion formula
ਲੜੀਵਾਰ ਰੂਪ,reduced echelon form
ਅਸੰਗਤ ਪ੍ਰਦਰਸ਼ਨ,reductio-ad-absurdum
"ਲਘੂਗਣਕ ਫਾਰਮੂਲਾ, ਸਮਾਨਤਾ ਫਾਰਮੂਲਾ",reduction formula
"ਹਵਾਲਾ ਲਾਈਨ, ਹਵਾਲਾ ਲਾਈਨ",reference line
ਹਵਾਲਾ ਬਿੰਦੂ ਹਵਾਲਾ ਬਿੰਦੂ,reference point
ਪ੍ਰਤੀਬਿੰਬਿਤ ਲਹਿਰ,reflected wave
ਪ੍ਰਤੀਬਿੰਬ,reflection
ਬਰਾਬਰ ਦਾ ਨਿਯਮ,reflexive law
ਕਨਵਰਜੈਂਸ ਖੇਤਰ,region of convergence
ਵੱਖਰਾ ਖੇਤਰ,region of divergence
ਏਕੀਕਰਣ ਖੇਤਰ,region of integration
ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ,regression analysis
ਰਿਗਰੈਸ਼ਨ ਕਰਵ,regression curve
ਰਿਗਰੈਸ਼ਨ ਸਮੀਕਰਨ,regression equation
ਰਿਗਰੈਸ਼ਨ ਲਾਈਨ,regression line
ਰਿਗਰੈਸ਼ਨ ਮਾਡਲ,regression model
ਨਿਯਮਤ ਕਰਵ,regular curve
ਵੀ ਹੈਕਸਾਗਨ,regular hexagon
ਨਿਯਮਤ ਮੈਟ੍ਰਿਕਸ,regular matrix
ਬਰਾਬਰ,regular tetrahedron
ਰਿਸ਼ਤੇਦਾਰ ਪੂਰਕ,relative complement
ਸਭ ਤੋਂ ਵੱਧ ਰਿਸ਼ਤੇਦਾਰ,relative maximum
ਸਭ ਤੋਂ ਘੱਟ ਰਿਸ਼ਤੇਦਾਰ,relative minimum
ਰਿਸ਼ਤੇਦਾਰ ਸੰਭਾਵਨਾ,relative probability (conditional probability)
ਰਿਸ਼ਤੇਦਾਰ ਗਤੀ,relative velocity
"ਸਾਪੇਖਤਾ, ਸਾਪੇਖਤਾ, ਸਾਪੇਖਤਾ",Relativity
ਰਿਲੇਟੀਵਿਟੀ ਥਿਊਰੀ,relativity theory
ਭਰੋਸੇਯੋਗਤਾ,reliability
ਭਰੋਸੇਯੋਗਤਾ ਸਮੱਸਿਆ,reliability problem
ਬਕਾਇਆ ਪੋਸਟ,remainder term
ਬਾਕੀ ਪ੍ਰਮੇਯ,remainder theorem
ਦੁਹਰਾਉਣ ਦੀ ਸੀਮਾ,repeated limit
ਦੁਹਰਾਓ ਰੀਮੈਨ-ਇੰਟਗ੍ਰੇਲ,repeated Riemann integral
ਨੁਮਾਇੰਦਗੀ,representation
"ਬਕਾਇਆ, ਬਚਿਆ ਹੋਇਆ",Residue
ਅਨੰਤਤਾ &#39;ਤੇ ਰਹਿੰਦਾ ਹੈ,residue at a pole
"ਭੰਗ, ਖੰਡਨ, ਭਿੰਨਤਾ",resolution
ਵਿਛੋੜਾ,resolution of forces
ਵੇਗ ਵਿਵਸਥਾ,resolution of velocities
ਨਤੀਜਾ ਨਤੀਜਾ,resultant
ਨਤੀਜਾ ਬਲ,resultant force
ਨਤੀਜਾ ਵੈਕਟਰ,resultant vector
ਸੋਧਿਆ ਸਿੰਗਲ ਢੰਗ,revised simplex technique
ਰੋਮਬਸ,rhombus
riemann - ਅਟੁੱਟ,Riemann integral
"ਸੱਜੇ ਕੋਣ, ਸੱਜੇ ਕੋਣ",right angle
ਸੱਜੇ ਕੋਣ ਵਾਲਾ ਤਿਕੋਣ,right angled triangle
ਸੱਜੇ ਗੋਲਾਕਾਰ ਕੋਨ,right circular cone
ਦੱਖਣੀ ਸੈੱਟ,right coset
ਸੱਜਾ ਗੋਲਾਕਾਰ ਸਿਲੰਡਰ,right cylinder
ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ,right handed
ਦੱਖਣੀ ਉਲਟ,right inverse
"ਸਹੀ ਸਬੂਤ, ਸਹੀ ਸਬੂਤ",rigorous proof
"ਰਿੰਗ, ਰਿੰਗ",ring
ਪੂਰਨ ਅੰਕ ਰਿੰਗ,ring of integers
R- ਅਟੁੱਟ,R-integrable
"ਜੜ੍ਹ, ਜੜ੍ਹ",root
ਵਰਗ ਮੂਲ ਰੂਟ,root mean square
ਬਹੁਪਦ ਦਾ ਮੂਲ,root of a polynomial
"ਰੋਟੇਸ਼ਨ, ਰੋਟੇਸ਼ਨ",rotation
ਰਾਊਂਡਿੰਗ ਗਲਤੀ,rounding error
ਕਤਾਰ,row
ਕਤਾਰ-ਕਾਲਮ ਗੁਣਾ,row-by-column multiplication
ਲਾਈਨ ਸਮਾਨਤਾ,row equivalence
ਕਤਾਰ ਮੈਟ੍ਰਿਕਸ,row matrix
ਕਤਾਰ ਆਰਡਰ,row rank
ਬਚਣ ਦਾ ਬਿੰਦੂ,saddle point
"ਨਮੂਨਾ, ਨਮੂਨਾ",sample
ਨਮੂਨਾ ਮਤਲਬ,sample means
ਨਮੂਨਾ ਬਿੰਦੂ,sample point
ਨਮੂਨਾ ਦਾ ਆਕਾਰ,sample size
ਨਮੂਨਾ ਸਪੇਸ,sample space
ਨਮੂਨਾ-ਮਿਆਰੀ-ਵਿਚਕਾਰ,sample standard deviation
ਨਮੂਨਾ ਸਰਵੇਖਣ,sample survey
ਨਮੂਨਾ ਪਰਿਵਰਤਨ,sample variance
"ਨਮੂਨਾ (v.), ਨਮੂਨਾ (n.)",sampling
ਨਮੂਨਾ ਵੰਡ,sampling distribution
ਨਮੂਨਾ ਗਲਤੀ,sampling error
ਨਮੂਨਾ ਅੰਤਰਾਲ,sampling interval
ਨਮੂਨਾ ਵਿਧੀ,sampling method
ਨਮੂਨਾ ਅਸੂਲ,sampling theory
ਬਦਲਣ ਦੇ ਨਾਲ ਨਮੂਨਾ ਲੈਣਾ,sampling with replacement
"ਸਕੇਲਰ, ਸਕੇਲਰ",scalar
ਸਕੇਲਰ ਖੇਤਰ,scalar field
ਸਕੇਲਰ ਮੈਟ੍ਰਿਕਸ,scalar matrix
ਸਕੇਲਰ ਮਲਟੀਪਲ,scalar multiple
ਸਕੇਲਰ ਗੁਣਾ,scalar multiplication
ਸਕੇਲਰ ਉਤਪਾਦ,scalar product
ਸਕੇਲਰ,scalar quantity
ਸਕੇਲਰ ਟ੍ਰਿਪਲ ਉਤਪਾਦ,scalar triple product
ਸਕੇਲੇਨ ਤਿਕੋਣ,scelene triangle
ਸਕੈਟਰ ਚਿੱਤਰ,scattered diagram
ਸ਼੍ਰੋਡਿੰਗਰ ਸਮੀਕਰਨ,Schrodinger equation
"ਮੌਸਮੀ ਉਤਰਾਅ-ਚੜ੍ਹਾਅ, ਮੌਸਮੀ ਉਤਰਾਅ-ਚੜ੍ਹਾਅ",seasonal fluctuation
"ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੀ, ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੀ ਲਾਈਨ, ਸੈਕੈਂਟ, ਉਲਟ ਕੋਸਾਈਨ",secant
ਵਿੰਨ੍ਹਣ ਦਾ ਤਰੀਕਾ,secant method
ਦੂਜਾ,second derivative
ਦੂਜਾ ਆਰਡਰ (ਦੂਜੀ ਕਿਸਮ),second order
"ਭਾਗ, ਭਾਗ, ਭਾਗ, ਭਾਗ, ਭਾਗ",section
"ਸਬ-ਡਿਵੀਜ਼ਨ, ਸੈਕਟਰ, ਸੈਕਟਰ",sector
ਕਰਵ ਖੰਡ,segment of a curve
ਸਵੈ-ਨੱਥੀ,self — adjoint
ਸਵੈ ਜੁੜਿਆ ਆਪਰੇਟਰ,self adjoint operator
ਸਵੈ ਸੰਜੋਗ,self — conjugate
ਅੱਧਾ ਧੁਰਾ,semiaxis
ਅਰਧ ਚੱਕਰ,semicircle
ਕੰਕਰੀਟ ਮੈਟ੍ਰਿਕਸ,semi - definite matrix
ਅਟੁੱਟ ਚਤੁਰਭੁਜ,semi - definite quadratic form
ਸਮਿਸਮੁਹ,semigroup
ਅੱਧਾ ਅੰਤਰਾਲ,semi - interval
ਭਾਵ ਮੁੱਖ ਧੁਰਾ,semi major axis
ਅਰਧ ਮਾਮੂਲੀ ਧੁਰੀ,semi minor axis
ਵੱਖ ਕਰਨ ਯੋਗ ਬਹੁਪਦ,separable polynomial
ਪਰਿਵਰਤਨਸ਼ੀਲ ਵਿਭਾਜਨ,separation of variables
ਕ੍ਰਮ,sequence
ਇੰਡੈਕਸਿੰਗ ਸਿਧਾਂਤ,sequencing theory
ਕ੍ਰਮਵਾਰ ਵਿਸ਼ਲੇਸ਼ਣ,sequential analysis
ਕ੍ਰਮਵਾਰ ਨਮੂਨਾ,sequential sampling
ਸਪਸ਼ਟ ਸਬੰਧ,serial correlation
"ਲੜੀ, ਲੜੀ, ਲੜੀ",series
"ਕੁੱਲ, ਹਵਾ ਦੀ ਦਿਸ਼ਾ, ਧਾਰਾ ਦੀ ਦਿਸ਼ਾ, ਫ੍ਰੀਜ਼, ਫ੍ਰੀਜ਼ (ਵਰ.)",set
ਸੈਕਸਟੈਂਟ,sextant
shewhart ਕੰਟਰੋਲ ਚਾਰਟ,Shewhart control charts
"ਚਿੰਨ੍ਹ, ਰਕਮ",sign
ਮੈਟਰਿਕਸ ਮਾਰਕਰ,signature of a matrix
ਚਤੁਰਭੁਜ ਚਤੁਰਭੁਜ ਚਿੰਨ੍ਹ,signature of quadratic form
ਸਚਿਨ ਨੰਬਰ,signed number
ਮਹੱਤਤਾ ਦਾ ਪੱਧਰ,significance level
ਮਹੱਤਤਾ ਟੈਸਟ,significance test
ਮਹੱਤਵਪੂਰਨ ਚਿੰਨ੍ਹ,significant digit
ਮਾਰਕ ਟੈਸਟ,sign test
ਚਿੰਨ੍ਹ ਫੰਕਸ਼ਨ,signum function
ਸਮਾਨ ਅੰਡਾਕਾਰ,similar ellipses
ਸਮਰੂਪ ਚਿੱਤਰ,similar figures
"ਸਮਾਨਤਾ, ਸਮਾਨਤਾ",similarity
ਸਮਰੂਪ ਮੈਟ੍ਰਿਕਸ,similar matrices
ਸਧਾਰਨ ਬੰਦ ਕਰਵ,simple closed curve
ਸਧਾਰਨ ਸਬੰਧ,simple correlation
ਸਧਾਰਨ ਹਾਰਮੋਨਿਕ ਮੋਸ਼ਨ,simple harmonic motion
ਸਧਾਰਨ ਬੇਤਰਤੀਬੇ ਨਮੂਨਾ,simple random sampling
"ਸੈੱਟ, ਸਿੰਪਲੈਕਸ, ਇਕਪਾਸੜ, ਸਧਾਰਨ",simplex
ਇੱਕ ਤਰਫਾ ਐਲਗੋਰਿਦਮ,simplex algorithm
ਸਿੰਗਲ ਟੇਬਲ,simplex tableau
ਸਿਮਪਸਨ ਦਾ ਇੱਕ ਤਿਹਾਈ ਨਿਯਮ,Simpson's one - third rule
ਸਿਮੂਲੇਸ਼ਨ ਢੰਗ,simulation technique
ਸਮਕਾਲੀ ਵਿਭਿੰਨ ਸਮੀਕਰਨਾਂ,simultaneous differential equations
ਸਮਕਾਲੀ ਸਮੀਕਰਨਾਂ,simultaneous equations
"ਚਿੰਨ੍ਹ, ਸਾਈਨ",sine
"ਸਾਈਨ ਕਰਵ, ਸਾਈਨ ਕਰਵ",sine curve
ਸੋਲੋ,singleton
ਇਕਸਾਰ ਫੰਕਸ਼ਨ,single valued function
ਅਜੀਬ ਅਟੁੱਟ,singular integral
"ਅਜੀਬਤਾ, ਅਜੀਬਤਾ",singularity
ਅਸਥਿਰ ਮੈਟਰਿਕਸ,singular matrix
ਅਜੀਬ ਹੱਲ,singular solution
ਨਮੂਨਾ ਦਾ ਆਕਾਰ,size of sample
ਅਜੀਬ ਵੰਡ,skewed distribution
ਵਿਪਰੀਤ ਹਰਮੀਟੀਅਨ ਮੈਟ੍ਰਿਕਸ,skew-Hermitian matrix
ਉਲਟ,skewness
ਅਜੀਬ ਸਮਰੂਪ ਮੈਟ੍ਰਿਕਸ,skew symmetric matrix
ਵੇਰੀਏਬਲ ਨੂੰ ਘੱਟ ਕਰਨਾ,slack variable
"ਢਲਾਨ, ਢਲਾਨ, ਢਲਾਨ",slope
ਢਲਾਨ ਗਰੇਡੀਐਂਟ,slope gradient
"ਬਰੈਕਟ, ਛੋਟਾ ਬਾਈਡਿੰਗ",small brackets
ਸਿੱਧਾ ਕਰਵ,smooth curve
ਫੁਟਕਲ ਫੰਕਸ਼ਨ,smooth function
ਸੂਰਜੀ ਸਿਸਟਮ,smoothing of time series
,solar system
solenoidal ਵੈਕਟਰ,solenoidal vector
"ਠੋਸ, ਪੁੰਜ, ਘਣ",solid
"ਘਣ ਜਿਓਮੈਟਰੀ, ਸਟੀਰੀਓਸਕੋਪਿਕ ਜਿਓਮੈਟਰੀ",solid geometry
"ਹੱਲ, ਸੰਦ",solution
ਲੜੀ ਫਾਰਮ ਦਾ ਹੱਲ,solution in series
ਹੱਲ ਮੈਟਰਿਕਸ,solution matrix
ਤਿਕੋਣ ਦਾ ਹੱਲ,solution of a triangle
ਹੱਲ ਆਬਾਦੀ,solution space
ਸੋਨੀਨ ਬਹੁਪਦ,Sonine polynomial
"ਅਸਮਾਨ, ਸਪੇਸ, ਸਪੇਸ, ਸਪੇਸ, ਸਪੇਸ",space
ਅਸਮਾਨ ਵਕਰ,space curve
ਮਾਤਾ-ਪਿਤਾ ਸੈੱਟ,spanning set
ਸਥਾਨਕ ਸਬੰਧ ਚਿੱਤਰ,spatial correlogram
ਖਾਸ ਰੇਖਿਕ ਸਮੂਹ,special linear group
ਖਾਸ ਲੰਬਕਾਰੀ ਸਮੂਹ,special orthogonal group
"ਖਾਸ ਘਣਤਾ, ਸਾਪੇਖਿਕ ਘਣਤਾ",specific gravity
ਮਨੁੱਖੀ ਮੈਪਿੰਗ ਥਿਊਰਮ,spectral mapping theorem
ਫੰਕਸ਼ਨ ਦਾ ਆਦਰਸ਼,spectrum of a function
"ਗੋਲਾ, ਗੋਲਾ",sphere
ਗੋਲਾਕਾਰ ਤਾਲਮੇਲ ਸਿਸਟਮ,spherical coordinate system
ਗੋਲਾਕਾਰ ਧਰੁਵੀ ਧੁਰੇ,spherical polar coordinate
ਗੋਲਾਕਾਰ ਤਿਕੋਣ,spherical triangle
ਗੋਲਾਕਾਰ ਤਿਕੋਣਮਿਤੀ,spherical trigonometry
ਚੂੜੀਦਾਰ,spiral
"ਵਰਗ, ਵਰਗ",square
"ਗੁਰੂ, ਗੁਰੂਬੰਧਨੀ",square brackets
ਵਰਗ ਅਟੁੱਟ,square integrable
ਵਰਗ ਮੈਟ੍ਰਿਕਸ,square matrix
ਵਰਗਮੂਲ,square root
ਨਮੂਨਾ ਪੜਾਅ,stage of sampling
ਲੜੀਵਾਰ ਫੰਕਸ਼ਨ,staircase function
ਮਿਆਰੀ ਭਟਕਣ,standard deviation
ਮਿਆਰੀ ਅੰਤਰ ਉਤਪਾਦ,standard inner product
ਸੰਤੁਲਨ,state of equilibrium
ਸੁੰਨ ਕਰਵ,stationary curve
ਸੁੰਨ ਬਿੰਦੂ,stationary point
ਹੈਰਾਨ ਮੁੱਲ,stationary value
"ਨਮੂਨਾ, ਚਿੱਤਰ",statistic
ਅੰਕੜਾ,statistical
ਅੰਕੜਾ ਵਿਸ਼ਲੇਸ਼ਣ,statistical data
ਅੰਕੜਾ ਵੰਡ,statistical distribution
ਅੰਕੜਾ ਅਨੁਮਾਨ,statistical hypothesis
ਅੰਕੜਾ ਅਨੁਮਾਨ,statistical inference
ਅੰਕੜਾ ਮਾਡਲ,statistical model
ਅੰਕੜਾ ਆਬਾਦੀ,statistical population
ਅੰਕੜਾ ਗੁਣਵੱਤਾ ਨਿਯੰਤਰਣ,statistical quality control
"ਅੰਕੜੇ, ਅੰਕੜੇ",statistics
"ਨਾ ਬਦਲਣ ਵਾਲਾ, ਸਥਿਰ, ਸਥਿਰ, ਸਥਾਈ",steady
ਸਥਿਰ ਰਾਜ ਦਾ ਹੱਲ,steady state solution
ਵਧੇਰੇ ਸੰਭਾਵੀ ਮਾਊਂਟ,steep ascent (of a curve)
ਢਲਾਨ-ਚੜਾਈ ਡਿਜ਼ਾਈਨ,steepest ascent design
ਸਭ ਤੋਂ ਉੱਚੀ ਉਤਰਾਈ,steepest descent
ਕਦਮ ਫੰਕਸ਼ਨ,step function
ਸਟਰਲਿੰਗ ਸੀਮਾ,Stirling series
"ਸਟੋਚੈਸਟਿਕ, ਸੰਭਾਵੀ",stochastic
ਸੰਭਾਵੀ ਮੈਟਰਿਕਸ,stochastic matrix
ਸੰਭਾਵੀ ਮਾਡਲ,stochastic model
ਸੰਭਾਵੀ ਪ੍ਰੋਗਰਾਮਿੰਗ,stochastic programming
ਸੰਭਾਵੀ ਵੇਰੀਏਬਲ,stochastic variable
ਸਟੋਕਸ ਥਿਊਰਮ,Stokes’ theorem
"ਸਿੱਧੀ ਲਾਈਨ, ਸਿੱਧੀ ਲਾਈਨ, ਸਿੱਧੀ ਲਾਈਨ",straight line
"ਪੱਧਰ ਚਾਰਟ, ਬਾਰ ਚਾਰਟ",strata chart
"ਪੱਧਰੀਕਰਨ, ਪੱਧਰੀਕਰਨ",stratification
ਲੇਅਰਡ ਨਮੂਨਾ,stratified sampling
"ਵਹਾਅ-ਰੇਖਾ, ਧਾਰਾ-ਰੇਖਾ",stream-line
ਤਣਾਅ,stress
ਜ਼ੋਰਦਾਰ ਝੁਕਾਅ ਫੰਕਸ਼ਨ,strictly convex function
ਲਗਾਤਾਰ ਘਟ ਰਿਹਾ ਹੈ,strictly decreasing
ਲਗਾਤਾਰ ਵਾਧਾ,strictly increasing
ਲਗਾਤਾਰ ਆਰਡੀਨੇਟ ਫੰਕਸ਼ਨ,strictly monotonic function
ਵਿਦਿਆਰਥੀ ਟੈਸਟ (ਵਿਦਿਆਰਥੀ &#39;ਟੀ&#39; ਟੈਸਟ),"Student's test (Student's ""t"" test)"
ਉਪ-ਸੰਗ੍ਰਹਿ,sub-collection
ਉਪ-ਨਿਰਧਾਰਨਵਾਦੀ,sub determinant
ਉਪ-ਖੇਤਰ,subfield
"ਉਪ-ਸ਼੍ਰੇਣੀ, ਉਪ-ਸਮੂਹ, ਉਪ-ਸਮੂਹ",subgroup
ਅੰਤਰਾਲ,sub-interval
"ਸਬਮੈਟ੍ਰਿਕਸ, ਸਬਮੈਟ੍ਰਿਕਸ",submatrix
"ਫੁਟਨੋਟ, ਫੁਟਨੋਟ, ਫੁਟਨੋਟ",subscript
ਉਤਰਾਧਿਕਾਰ,subsequence
ਸਬਸੈੱਟ,subset
ਉਪ-ਜਨਸੰਖਿਆ,subspace
ਬਦਲਣਾ,substitution
ਅਰਧ ਸਪਰਸ਼,subtangent
"ਤਬਦੀਲ ਕਰਨ ਲਈ, ਤਬਦੀਲ ਕਰਨ ਲਈ",subtend
"ਘਟਾਓ, ਘਟਾਓ",subtract
"ਘਟਾਓ, ਘਟਾਓ",subtraction
ਹੌਲੀ ਹੌਲੀ,successive
ਪ੍ਰਗਤੀਸ਼ੀਲ ਅੰਤਰ,successive differentiation
ਪ੍ਰਗਤੀਸ਼ੀਲ ਏਕੀਕਰਣ,successive integration
ਪਿਛਲੇਰੀ,successor
ਨੱਥੀ,suffix
"ਜੋੜ, ਜੋੜ, ਜੋੜ, ਜੋੜ, ਜੋੜ",sum
ਜੋੜ ਫੰਕਸ਼ਨ,sum function
ਸੰਕਲਿਤ,summable
ਯੋਗਾ ਬਲਾਕ,summand
ਸੰਕਲਨ,summation
ਸੰਕਲਨ ਸੰਮੇਲਨ,summation convention
ਸੰਕਲਨ ਫਾਰਮੂਲਾ,summation formula
ਗ੍ਰੇਡ ਸੰਗ੍ਰਹਿ,summation of series
ਸੰਕਲਨ ਪ੍ਰਤੀਕ,summation sign
ਅਨੰਤਤਾ ਤੱਕ ਯੋਗਾ,sum to infinity
"ਮੂਰਖ, ਮੂਰਖ",superscript
ਓਵਰਸੈੱਟ,superset
ਸੁਪਰਸੋਨਿਕ ਵਹਾਅ,supersonic flow
ਪੂਰਕ ਕੋਣ,supplementary angle
lacquered ਉੱਨ ਫਲੈਟ,supporting hyperplane
ਫੰਕਸ਼ਨ ਦਾ ਸਮਰਥਨ,support of function
"ਕਲਪਨਾ ਕਰੋ, ਮੰਨ ਲਓ",suppose
ਉੱਚ,supremum
ਕਰਨੀ,surd
"ਸਤਹ, ਸਤਹ, ਸਤਹ",surface
ਡੋਰਸਲ ਖੇਤਰ,surface area
ਪੇਜ ਅਟੁੱਟ,surface integral
ਕਵਰ,surjection
ਕਵਰ,surjective
ਕਵਰ ਦਾ ਨਕਸ਼ਾ,surjective map
ਸਾਈਨ,symbol
ਪ੍ਰਤੀਕ ਤਰਕ,symbolic logic
ਪ੍ਰਤੀਕ ਮਾਡਲ,symbolic model
ਸਮਮਿਤੀ,symmetric
isometric,symmetrical
"ਸਮਮਿਤੀ ਨਿਰਧਾਰਕ, ਸਮਰੂਪ ਨਿਰਧਾਰਕ",symmetric determinant
ਸਮਮਿਤੀ ਅੰਤਰ,symmetric difference
ਸਮਮਿਤੀ ਮੈਟ੍ਰਿਕਸ,symmetric matrix
ਸਿਸਟਮ ਵਿਸ਼ਲੇਸ਼ਣ ਸਿਸਟਮ ਵਿਸ਼ਲੇਸ਼ਣ,system analysis
ਲੜੀਵਾਰ ਨਮੂਨਾ,systematic sampling
"ਮੇਜ਼, ਮੇਜ਼",table
"ਮੇਜ਼, ਮੇਜ਼",tableau
ਅਟੁੱਟ ਸਾਰਣੀ,table of integrals
"ਸਾਰਣੀਦਾਰ, ਸਮਤਲ",tabular
ਸਾਰਣੀ ਫਾਰਮ,tabular form
