Kannada,Assamese
ಅಂಕಿಅಂಶಗಳ ವ್ಯತ್ಯಾಸ,পৰিসংখ্যাগত ভ্যাৰিয়েন্স
ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಸಿದ್ಧಾಂತ,পৰিসংখ্যা তত্ত্ব
ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಪ್ರಕ್ಷುಬ್ಧತೆಯ ಸಿದ್ಧಾಂತ,পৰিসংখ্যাগত বিক্ষিপ্ততা তত্ত্ব
ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಬೆಂಬಲ ಶ್ರೇಣಿ,পৰিসংখ্যাগত সমৰ্থন পৰিসৰ
ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ತೂಕ,পৰিসংখ্যাগত ওজন
ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯವಾಗಿ ಗಮನಾರ್ಹವಾಗಿದೆ,পৰিসংখ্যাগতভাৱে গুৰুত্বপূৰ্ণ
ಸ್ಥಿರವಾಗಿ ಸ್ಥಿರ ಸ್ಥಿತಿ,স্থিতিশীলভাৱে সুস্থিৰ অৱস্থা
ಸಂಖ್ಯಾಶಾಸ್ತ್ರಜ್ಞ,পৰিসংখ্যাবিদ
"ಅಂಕಿಅಂಶಗಳು, ಅಂಕಿಅಂಶಗಳು","পৰিসংখ্যা, পৰিসংখ্যা"
ಸ್ಟೇಟರ್,ষ্টেটাৰ
ಸ್ಟೇಟರ್ ಕಾಯಿಲ್,ষ্টেটাৰ কইল
ವಿಶ್ರಾಂತಿ ರಜೆ,বিশ্ৰামবাৰৰ ছুটী
ಲಂಬ ತಂತಿ,উলম্ব তাঁৰ
"ಬದಲಾಗದ, ಸ್ಥಿರ, ಸ್ಥಿರ, ಶಾಶ್ವತ","অপৰিৱৰ্তিত, স্থিৰ, স্থিৰ, স্থায়ী"
ನಿರಂತರ ಪ್ರಸ್ತುತ,ধ্ৰুৱক বিদ্যুৎ প্ৰবাহ
ಸ್ಥಿರ ಹರಿವು,স্থিৰ প্ৰবাহ
ನಿರಂತರ ಹರಿವಿನ ಎಲೆಕ್ಟ್ರೋಥರ್ಮಾಮೀಟರ್,ধ্ৰুৱক প্ৰবাহ ইলেক্ট্ৰ&#39;থাৰ্মোমিটাৰ
ಸ್ಥಿರ ವೇಗ,স্থিৰ গতি
ನಿರಂತರ ದ್ರವ ಹರಿವು,নিৰন্তৰ তৰল পদাৰ্থৰ প্ৰবাহ
ನಿರಂತರ ತಿರುಗುವಿಕೆಯ ವೇಗ,স্থিৰ ঘূৰ্ণনৰ গতি
"ಶಾಶ್ವತ ಸ್ಥಿತಿ, ಶಾಶ್ವತ ಸ್ಥಿತಿ","স্থায়ী অৱস্থা, স্থায়ী অৱস্থা"
ಸ್ಥಿರ ಸ್ಥಿತಿ ಪ್ರಸ್ತುತ,স্থিৰ অৱস্থাৰ কাৰেণ্ট
ಶಾಶ್ವತ ಸ್ಥಿತಿ ವಿತರಣೆ,স্থায়ী অৱস্থা বিতৰণ
ನಿಂತಿರುವ ರಾಜ್ಯದ ಮಾದರಿ,ষ্টেণ্ডিং ষ্টেট মডেল
ನಿಂತಿರುವ ಸ್ಥಾನ ವಿಧಾನ,থিয় হৈ থকা অৱস্থান পদ্ধতি
ನಿಂತಿರುವ ರಾಜ್ಯದ ಸಮಸ್ಯೆ,ষ্টেণ্ডিং ষ্টেট সমস্যা
ನಿಂತಿರುವ ಸ್ಥಿತಿಯ ಪರಿಹಾರ,ষ্টেণ্ডিং ষ্টেট সমাধান
ದಂಡವನ್ನು ಸ್ಥಿರಗೊಳಿಸುವುದು,স্থিতিশীল শাস্তি
ಅಪಹರಿಸಿದ್ದಾರೆ,অপহৰণ কৰা হৈছে
"ಉಗಿ, ಆವಿ","ভাপ, বাষ্প"
ಉಗಿ ಥರ್ಮಾಮೀಟರ್,ভাপ থাৰ্মোমিটাৰ
ಉಗಿ ಯಂತ್ರ,ভাপ ইঞ্জিন
"ಸ್ಟೀಮ್ ಜಾಕೆಟ್, ಸ್ಟೀಮ್ ಇಂಜೆಕ್ಟರ್","ভাপ জেকেট, ভাপ ইনজেক্টৰ"
ಆವಿ-ದ್ರವ ಕರ್ವ್,বাষ্প-তৰল বক্ৰ
ಉಗಿ ಬಿಂದು,ভাপ বিন্দু
ಉಗಿ ಫಿಲ್ಟರ್,ভাপ ফিল্টাৰ
ಉಗಿ ಟರ್ಬೈನ್,ভাপ টাৰ্বাইন
ಉಕ್ಕು,তীখা
ಉಕ್ಕಿನ ಬೂದು,ষ্টীল ধূসৰ
ಸ್ಟೀಲ್ ಟ್ಯಾಂಕ್ ರಿಕ್ಟಿಫೈಯರ್,ষ্টীলৰ টেংক ৰেক্টিফায়াৰ
ಹೆಚ್ಚು ಪೀಡಿತ ಆರೋಹಣ,অধিক প্ৰৱণ মাউন্ট
ಶ್ರವ್ಯ ಆಂಟೆನಾ,শ্ৰৱণযোগ্য এন্টেনা
ಸ್ಟೀರಿಂಗ್ ಬಾಕ್ಸ್,ষ্টিয়াৰিং বক্স
ಸ್ಟೀಫನ್ ವೋಲ್ಜ್ಮನ್ ನಿಯಮ,ষ্টেফান ভলজমেনৰ নিয়ম
ಸ್ಟೆಫನ್-ಟೂಲ್,stephon-সঁজুলি
ಸ್ಟೆಫನ್-ಸ್ಥಿರ,stephon-ধ্ৰুৱক
ಸ್ಟೀಫನ್-ಕಾನೂನು,stephan-law
ಸ್ಟೈನ್ಮೆಟ್ಜ್ ಗುಣಾಂಕ,ষ্টেইনমেট্জ সহগ
ನಾಕ್ಷತ್ರಿಕ,stellar
ನಾಕ್ಷತ್ರಿಕ ಉಡಾವಣೆ,ষ্টেলাৰ লঞ্চ
ನಾಕ್ಷತ್ರಿಕ ಸಂಯೋಜನೆ,তাৰকা ৰচনা
ನಾಕ್ಷತ್ರಿಕ ಸಾಂದ್ರತೆ,নক্ষত্ৰীয় ঘনত্ব
"ನಾಕ್ಷತ್ರಿಕ ಡೈನಾಮಿಕ್ಸ್, ನಾಕ್ಷತ್ರಿಕ ಡೈನಾಮಿಕ್ಸ್","নক্ষত্ৰীয় গতিবিদ্যা, নক্ষত্ৰীয় গতিশীলতা"
ನಾಕ್ಷತ್ರಿಕ ಸಭೆ,তাৰকাময় গোট
ನಾಕ್ಷತ್ರಿಕ ಶಕ್ತಿ,নক্ষত্ৰীয় শক্তি
ನಾಕ್ಷತ್ರಿಕ ಬೆಳವಣಿಗೆ,তাৰকাময় বৃদ্ধি
ನಾಕ್ಷತ್ರಿಕ ಇಂಟರ್ಫೆರೋಮೀಟರ್,ষ্টেলাৰ ইন্টাৰফেৰ&#39;মিটাৰ
ಕೇಬಲ್ ವೇ,কেবলৱে
ನಾಕ್ಷತ್ರಿಕ ಚಲನಶಾಸ್ತ್ರ,নক্ষত্ৰীয় গতিবিজ্ঞান
ನಾಕ್ಷತ್ರಿಕ ತೇಜಸ್ಸು,তাৰকাময় উজ্জ্বলতা
ನಾಕ್ಷತ್ರಿಕ ಕಾಂತೀಯ ಕ್ಷೇತ್ರ,নক্ষত্ৰীয় চুম্বকীয় ক্ষেত্ৰ
ನಾಕ್ಷತ್ರಿಕ ಹೊಳಪು,ষ্টেলাৰ গ্লো
ನಾಕ್ಷತ್ರಿಕ ನಕ್ಷೆ ನಾಕ್ಷತ್ರಿಕ ನಕ್ಷೆ,তাৰকা মানচিত্ৰ stellar map
ನಾಕ್ಷತ್ರಿಕ ವಸ್ತು,তাৰকাময় পদাৰ্থ
ನಾಕ್ಷತ್ರಿಕ ಮಾದರಿ,ষ্টেলাৰ মডেল
ನಾಕ್ಷತ್ರಿಕ ಅಪಾರದರ್ಶಕತೆ,ষ্টেলাৰ অস্পষ্টতা
ನಾಕ್ಷತ್ರಿಕ ಭ್ರಂಶ,ষ্টেলাৰ পেৰালেক্স
ನಾಕ್ಷತ್ರಿಕ ದ್ಯುತಿಮಾಪನ,ষ্টেলাৰ ফটোমেট্ৰি
ನಾಕ್ಷತ್ರಿಕ ಜಾಗ,নক্ষত্ৰীয় স্থান
ನಾಕ್ಷತ್ರಿಕ ತ್ರಿಜ್ಯ,নক্ষত্ৰীয় ব্যাসাৰ্ধ
ನಾಕ್ಷತ್ರಿಕ ತಿರುಗುವಿಕೆ,নক্ষত্ৰীয় ঘূৰ্ণন
ನಾಕ್ಷತ್ರಿಕ ವರ್ಣಪಟಲ,ষ্টেলাৰ স্পেকট্ৰম
ನಾಕ್ಷತ್ರಿಕ ರಚನೆ,নক্ষত্ৰীয় গঠন
ನಾಕ್ಷತ್ರಿಕ ದೇಹ,তাৰকাময় শৰীৰ
ನಾಕ್ಷತ್ರಿಕ ಶಾಖ,তাৰকাময় তাপ
ನಾಕ್ಷತ್ರಿಕ ಪ್ರಪಂಚ,তাৰকাময় জগত
ನಕ್ಷತ್ರಕಾರ,stellarator
ಸ್ಕ್ಯಾನಿಂಗ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಎಲೆಕ್ಟ್ರಾನ್ ಸೂಕ್ಷ್ಮದರ್ಶಕ,স্কেনিং ট্ৰেন্সমিছন ইলেক্ট্ৰন মাইক্ৰস্কোপ
ತೆರೆದ ಕೋಲಿನ ತಿದ್ದುಪಡಿ,মুকলি লাঠিৰ সংশোধন
"ಥರ್ಮಾಮೀಟರ್ ಟ್ಯೂಬ್, ಥರ್ಮಾಮೀಟರ್ ಟ್ಯೂಬ್","থাৰ্মোমিটাৰ টিউব, থাৰ্মোমিটাৰ টিউব"
"ಹೆಜ್ಜೆ, ಹೆಜ್ಜೆ, ಹೆಜ್ಜೆ, ಹೆಜ್ಜೆ","খোজ, খোজ, খোজ, খোজ"
ಪೋಸ್ಟ್ ಅಟೆನ್ಯೂಯೇಟರ್,পোষ্ট এটেনুৱেটৰ
ಹಂತ ಹಂತದ ಲೆಕ್ಕಾಚಾರ,ষ্টেপ বাই ষ্টেপ গণনা
ಅನುಕ್ರಮ ವಿಧಾನ,ক্ৰমিক পদ্ধতি
"ಸ್ಟೆಪ್ಪಿಂಗ್ ಟ್ರಾನ್ಸ್‌ಫಾರ್ಮರ್, ಸ್ಟೆಪ್ಪಿಂಗ್ ಟ್ರಾನ್ಸ್‌ಫಾರ್ಮರ್","ষ্টেপিং ট্ৰেন্সফৰ্মাৰ, ষ্টেপিং ট্ৰেন্সফৰ্মাৰ"
ಹಂತದ ಕಾರ್ಯ,ষ্টেপ ফাংচন
ಗ್ರೇಡೇಶನ್ ನಿಯಮ ಪದವಿ ನಿಯಮ,গ্ৰেডেচন নিয়ম গ্ৰেডেচন নিয়ম
ಸ್ಟೆಪ್ ರೀಡ್ ಡಯೋಡ್,ষ্টেপ ৰিড ডাইঅ&#39;ড
ಮೆಟ್ಟಿಲು ರಿಲೇ,চিৰিৰ ৰিলে
ಎಚೆಲಾನ್ ರಾಕೆಟ್,echelon ৰকেট
ಪೋಸ್ಟ್ ಡಿವಿಷನ್ ಬೋರ್ಡ್,পোষ্ট ডিভিজন ব&#39;ৰ্ড
ಪೋಸ್ಟ್ ಚಿಹ್ನೆ,পোষ্ট চিন
ಎತ್ತರದ ಅನುಪಾತ,উচ্চতাৰ অনুপাত
"ಸ್ಟೆಪ್ ಅಪ್ ಟ್ರಾನ್ಸ್‌ಫಾರ್ಮರ್, ಹೈ ಪವರ್ಡ್ ಟ್ರಾನ್ಸ್‌ಫಾರ್ಮರ್","ষ্টেপ আপ ট্ৰেন্সফৰ্মাৰ, হাই পাৱাৰড ট্ৰেন্সফৰ্মাৰ"
ಹಂತದ ವೋಲ್ಟೇಜ್,ষ্টেপ ভল্টেজ
ಹೆಜ್ಜೆ ತರಂಗ,ষ্টেপ ৱেভ
ಸ್ಟರ್ನ್-ಪಿರಾನಿ ಗೇಜ್,ষ্টাৰন-পিৰানি গেজ
ಸ್ಟೆರಾಡಿಯನ್,ষ্টেৰেডিয়ান
ವಿಕಿರಣ ಹೊರಸೂಸುವಿಕೆ,বিকিৰণ নিৰ্গমন ক্ষমতা
ನೇರ ಪೈಪ್,পোন পাইপ
"ಸ್ಟೀರಿಯೋ, ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್","ষ্টেৰিঅ&#39;, ষ্টেৰিঅ&#39;স্কোপিক"
"ಸ್ಟಿರಿಯೊ ಆಂಪ್ಲಿಫೈಯರ್, ಸ್ಟಿರಿಯೊ ಆಂಪ್ಲಿಫೈಯರ್","ষ্টেৰিঅ’ এম্প্লিফায়াৰ, ষ্টেৰিঅ’ এম্প্লিফায়াৰ"
"ಸ್ಟಿರಿಯೊ ಪ್ರಸಾರ, ಸ್ಟಿರಿಯೊಸ್ಕೋಪಿಕ್ ಧ್ವನಿ ಪ್ರಸರಣ","ষ্টেৰিঅ&#39; সম্প্ৰচাৰ, ষ্টেৰিঅ&#39;স্কোপিক শব্দ সংবহন"
ಸ್ಟೀರಿಯೊಸೊಮೆರಿಸಂ,ষ্টেৰিঅ&#39;আইছ&#39;মেৰিজম
ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ಮಾದರಿ,ষ্টেৰিঅ&#39;স্কোপিক মডেল
ಸ್ಟೀರಿಯೋ ಜೋಡಿ,ষ্টেৰিঅ&#39; দম্পতী
ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ಛಾಯಾಗ್ರಹಣ,ষ্টেৰিঅ&#39;স্কোপিক ফটোগ্ৰাফী
ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ದೃಷ್ಟಿ,ষ্টেৰিঅ&#39;স্কোপিক দৃষ্টি
ಸ್ಟೀರಿಯೋಆಟೋಗ್ರಾಫ್,ষ্টেৰিঅ&#39;অটোগ্ৰাফ
"ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್, ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್","ষ্টেৰিঅ&#39;স্কোপিক, ষ্টেৰিঅ&#39;স্কোপিক"
ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ರಿದಮ್,ষ্টেৰিঅ&#39;স্কোপিক ছন্দ
ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ಪ್ರೊಜೆಕ್ಷನ್,ষ্টেৰিঅ&#39;স্কোপিক প্ৰজেকচন
ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ರೇಡಿಯಲ್ ಸ್ಕೇಲ್,ষ্টেৰিঅ&#39;স্কোপিক ৰেডিয়েল স্কেল
ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ಪ್ರೊಜೆಕ್ಷನ್,ষ্টেৰিঅ&#39;স্কোপিক প্ৰজেকচন
ಸ್ಟೀರಿಯೊಸೋಮರ್,ষ্টেৰিঅ&#39;আইছ&#39;মাৰ
ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ಐಸೋಮಾರ್ಫಿಕ್ ರೂಪ,ষ্টেৰিঅ’স্কোপিক সমৰূপী ৰূপ
ಮೂರು ಆಯಾಮದ ಸಿದ್ಧಾಂತ,ত্ৰিমাত্ৰিক তত্ত্ব
ಸ್ಟೀರಿಯೊಮೆಟ್ರಿ,ষ্টেৰিঅ&#39;মেট্ৰি
ಸ್ಟಿರಿಯೊ ಧ್ವನಿ ಪರಿಣಾಮಗಳು,ষ্টেৰিঅ&#39; শব্দ প্ৰভাৱ
ಸ್ಟೀರಿಯೋ ಧ್ವನಿ ರೆಕಾರ್ಡಿಂಗ್,ষ্টেৰিঅ&#39; শব্দ ৰেকৰ্ডিং
ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ಧ್ವನಿ ಪುನರುತ್ಪಾದನೆ,ষ্টেৰিঅ&#39;স্কোপিক শব্দ প্ৰজনন
ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ಸೌಂಡ್ ಪ್ರೊಜೆಕ್ಷನ್ ಸಿಸ್ಟಮ್,ষ্টেৰিঅ&#39;স্কোপিক শব্দ প্ৰক্ষেপণ ব্যৱস্থা
ಸ್ಟೀರಿಯೋ ಸೌಂಡ್ ಸಿಸ್ಟಮ್,ষ্টেৰিঅ&#39; শব্দ ব্যৱস্থা
ಸ್ಟೀರಿಯೋಫೋಟೋಗ್ರಾಮೆಟ್ರಿ,ষ্টেৰিঅ&#39;ফ&#39;ট&#39;গ্ৰামেট্ৰি
ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ಫೋಟೋಮೀಟರ್,ষ্টেৰিঅ&#39;স্কোপিক ফটোমিটাৰ
ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ದೃಷ್ಟಿ,ষ্টেৰিঅ&#39;স্কোপিক দৃষ্টি
"ಸ್ಟೀರಿಯೋಸ್ಕೋಪ್, ಸ್ಟೀರಿಯೋಸ್ಕೋಪ್","ষ্টেৰিঅ&#39;স্কোপ, ষ্টেৰিঅ&#39;স্কোপ"
ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್,ষ্টেৰিঅ&#39;স্কোপিক
ಸ್ಟೀರಿಯೋ ಕ್ಯಾಮೆರಾ,ষ্টেৰিঅ&#39; কেমেৰা
ಸ್ಟೀರಿಯೋ ಎತ್ತರ,ষ্টেৰিঅ&#39;ৰ উচ্চতা
ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ಚಿತ್ರ,ষ্টেৰিঅ&#39;স্কোপিক ইমেজ
ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ಛೇದಕ,ষ্টেৰিঅ&#39;স্কোপিক ছেদক
ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ಸೂಕ್ಷ್ಮದರ್ಶಕ,ষ্টেৰিঅ&#39;স্কোপিক মাইক্ৰস্কোপ
ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ಮಾದರಿ,ষ্টেৰিঅ&#39;স্কোপিক মডেল
ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ಇಂಟರ್ಪೋಲೇಷನ್ ಜೋಡಿ,ষ্টেৰিঅ&#39;স্কোপিক ইন্টাৰপলেচন কাপল
ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ಶ್ರೇಣಿ,ষ্টেৰিঅ&#39;স্কোপিক ৰেঞ্জ
"ಸ್ಟಿರಿಯೊ ರೇಂಜ್‌ಫೈಂಡರ್, ಸ್ಟಿರಿಯೊ ದೂರದರ್ಶಕ","ষ্টেৰিঅ&#39; ৰেঞ্জফাইণ্ডাৰ, ষ্টেৰিঅ&#39; টেলিস্কোপ"
"ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ದೂರದರ್ಶಕ, ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ದೂರದರ್ಶಕ","ষ্টেৰিঅ’স্কোপিক টেলিস্কোপ, ষ্টেৰিঅ’স্কোপিক টেলিস্কোপ"
ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ದೂರದರ್ಶನ,ষ্টেৰিঅ&#39;স্কোপিক টেলিভিছন
ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ದೃಷ್ಟಿ ಉಪಕರಣ,ষ্টেৰিঅ&#39;স্কোপিক দৃষ্টিশক্তিৰ যন্ত্ৰ
ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ದೃಷ್ಟಿ,ষ্টেৰিঅ&#39;স্কোপিক দৃষ্টি
ಶಿಲಾಗೋಳ,লিথ&#39;স্ফিয়াৰ
ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ದೃಷ್ಟಿ,ষ্টেৰিঅ&#39;স্কোপিক দৃষ্টি
ಕಠಿಣ ಬೆಳ್ಳುಳ್ಳಿ ಪ್ರಯೋಗ,stern হালধি পৰীক্ষা
ಸ್ಟರ್ನ್ ಹೀರುವ ಸಾಮರ್ಥ್ಯ,ষ্টাৰন চুষণ সম্ভাৱনা
ಕಠಿಣ ಸಿದ್ಧಾಂತ,stern তত্ত্ব
ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ಸೂಕ್ಷ್ಮದರ್ಶಕ,ষ্টেৰিঅ&#39;স্কোপিক মাইক্ৰস্কোপ
ಲಗತ್ತು ಕ್ರಿಯಾಪದ,সংলগ্ন ক্ৰিয়া
ಬಾಂಧವ್ಯ ಸಾಮರ್ಥ್ಯ,সংলগ্নতা সম্ভাৱনা
ಲಗತ್ತು ಸಂಭವನೀಯತೆ,সংলগ্নতাৰ সম্ভাৱনা
ಬಾಂಧವ್ಯ ಘರ್ಷಣೆ,সংলগ্নতা সংঘৰ্ষ
"ಅಪರ್ಯಾ ನ್ಯೂಕ್ಲಿಯಸ್, ಕೃಷ್ಣ ನ್ಯೂಕ್ಲಿಯಸ್","অপৰ্য নিউক্লিয়াছ, কৃষ্ণ নিউক্লিয়াছ"
"ಕಠಿಣ, ಡಕ್ಟೈಲ್, ದೃಢವಾದ, ದೃಢವಾದ","কঠিন, নমনীয়, দৃঢ়, দৃঢ়"
ಸಂಸ್ಥೆಯ ಪ್ರಮಾಣಪತ್ರ,ফাৰ্ম প্ৰমাণপত্ৰ
ಮೃದುತ್ವ ಗುಣಾಂಕ,নমনীয়তা সহগ
ಡಕ್ಟಿಲಿಟಿ ಪ್ರತಿಕ್ರಿಯೆ,নমনীয়তা সঁহাৰি
"ಚುಕ್ಕೆ, ಕಳಂಕ","বিন্দু, কলংক"
ಡಾಟ್ ಫೋಕಸ್,ডট ফ&#39;কাচ
ವರ್ಣರಹಿತ ಸ್ಪೆಕ್ಟ್ರೋಗ್ರಾಫ್,এৰ&#39;মেটিক স্পেকট্ৰ&#39;গ্ৰাফ
ಪಾಯಿಂಟ್ ವ್ಯವಸ್ಥೆ,বিন্দু ব্যৱস্থা
ಪಾಯಿಂಟಿನೆಸ್,pointiness
ಸಿಗ್ನಲ್ ಪ್ರಸರಣ,সংকেত প্ৰেৰণ
ಸ್ತಬ್ಧ,stillb
"ಭಭಾಕ, ಅಸೋತ್ರ (ಸಂ.) ಅಚಲ್ (ವಿ.), ಅಚಲ ನೋಟ","ভাভাক, অশোত্ৰ (সম্পা.) আচল (ভ.), স্থাৱৰ দৃষ্টিভংগী"
ಇನ್ನೂ ಚಿತ್ರಗಳು,স্থিৰ ছবি
"ಸ್ಥಿರ ಚಿತ್ರಗಳು, ಸ್ಟಿಲ್ ಫೋಟೋಗಳು","স্থিৰ ছবি, স্থিৰ ফটো"
ಇನ್ನೂ ಛಾಯಾಗ್ರಹಣ,ষ্টীল ফটোগ্ৰাফী
ಪ್ರಚೋದಿಸಲು,উত্তেজনা কৰা
ಪ್ರಚೋದಿತ ಹೊರಸೂಸುವಿಕೆ,উদ্দীপিত নিৰ্গমন
ಪ್ರಚೋದಕ ವಲಯ,উদ্দীপক অঞ্চল
ಪ್ರಚೋದಕ,উদ্দীপক
ಪ್ರಚೋದಕ,উদ্দীপক
"ಕುಟುಕು, ಕುಟುಕು","ষ্টিং, ষ্টিং"
ಸ್ಟಿರ್ಲಿಂಗ್ ಸೈಕಲ್,ষ্টাৰলিং বৃত্ত
ಸ್ಟರ್ಲಿಂಗ್-ಅಂದಾಜು,ষ্টাৰলিং-আনুমানিক
ಕಲಕುವವನು,লৰচৰকাৰী
ಸ್ಟಿರಪ್,স্টিৰপ
ಸಂಭವನೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್,সম্ভাৱনামূলক প্ৰগ্ৰেমিং
ಲಾಗ್ ಫ್ಲೋ ವಿತರಕ,লগ ফ্ল&#39; বিতৰক
ಸ್ಟೊಯಿಕ್ ಲೋಹ,ষ্টোইক ধাতু
ಸರಿಯಾದ ಅನುಪಾತದ ಗುಣಾಂಕ,সঠিক সমানুপাতিকতা সহগ
ಸ್ಟೋಕ್,ষ্টক
ಸ್ಟೋಕ್ಸ್ ಸ್ಥಳಾಂತರ,ষ্টোকছৰ স্থানচ্যুতি
ಸ್ಟೋಕ್ಸ್ ವೆಕ್ಟರ್,ষ্টকছ ভেক্টৰ
ಸ್ಟೋಕ್ಸ್ ಸಮೀಕರಣ,ষ্টকছ সমীকৰণ
ಸ್ಟೋಕ್ಸ್ ಮಲ್ಟಿಪ್ಲೈಯರ್,ষ্টকছ মাল্টিপ্লাইয়াৰ
ಸ್ಟೋಕ್ಸ್ ಸೂತ್ರ,ষ্টকছ সূত্ৰ
ಸ್ಟೋಕ್ಸ್ ನಿಯಮ,ষ্টোকছৰ শাসন
ಸ್ಟೋಕ್ಸ್ ಲೈನ್,ষ্টকছ লাইন
ಸ್ಟೋಕ್ಸ್ ಚೆಲ್ಲಾಪಿಲ್ಲಿಯಾಗುತ್ತಿದ್ದಾರೆ,ষ্টকছ বিক্ষিপ্ততা
ಸ್ಟೋಕ್ಸ್ ಪ್ರಮೇಯ,ষ্টোকছ উপপাদ্য
ಸ್ಟಾಲ್,সৰু দোকান
ಕಲ್ಲಿನ ತಂತಿ,শিলৰ তাঁৰ
ಕಲ್ಲಿನ ಪ್ರಮೇಯ,শিলৰ উপপাদ্য
ಕಲ್ಲು-ಸಮೂಹ,শিল-ভৰ
"ಮಿತಿ, ನಿಲ್ಲಿಸು","limiter, বন্ধ কৰক"
ಅಭಿವೃದ್ಧಿ ವಿರೋಧಿ,উন্নয়ন বিৰোধী
"ನಿಲುಗಡೆ-ಗಡಿಯಾರ, ನಿಲುಗಡೆ-ಗಡಿಯಾರ","ষ্টপ-ঘড়ী, ষ্টপ-ঘড়ী"
ನಿರೋಧಕ,ইনচুলেটেড
ಭಕ್ಷ್ಯಗಳನ್ನು ಸ್ಪರ್ಶಿಸಿ,স্পৰ্শ বাচন
ಬ್ರೇಕ್ ಪಾಯಿಂಟ್,ব্ৰেক পইণ্ট
ಸ್ಟಾಪ್ ಸ್ಕ್ರೂ,ষ্টপ স্ক্ৰু
ಸ್ಟಾಪ್ ಸಿಗ್ನಲ್,ষ্টপ সংকেত
ಬಿಡುವಿನ ವೇಳೆ,বিৰতি
"ಜೆಬಿ ಸ್ಟಾಪ್ ವಾಚ್, ಸ್ಟಾಪ್ ವಾಚ್","জে বি ষ্টপ ৱাচ, ষ্টপ ৱাচ"
ಅನಿಯಮಿತ,সীমাহীন
ಧಾರಕ ವಲಯ,কণ্টেইনমেণ্ট জ’ন
ಸಮಾನತೆಯನ್ನು ನಿರ್ಬಂಧಿಸುವುದು,সমতুল্যতা ব্লক কৰা
"ನಿಮಿರುವ ಶಕ್ತಿ, ನಿಮಿರುವಿಕೆಯ ಶಕ್ತಿ","ইৰেক্টিল পাৱাৰ, ইৰেক্টিল পাৱাৰ"
ಸಂಭಾವ್ಯತೆಯನ್ನು ನಿಲ್ಲಿಸುವುದು,বন্ধ কৰাৰ সম্ভাৱনা
ನಿಮಿರುವಿಕೆಯ ಶಕ್ತಿ,ইৰেক্টিল পাৱাৰ
ಸಂಚಿತ ಪ್ರೊಪೆಲ್ಲಂಟ್,ক্ৰমবৰ্ধমান প্ৰপেলেণ্ট
"ಸಂಗ್ರಹಣೆ, ಸಂಗ್ರಹಣೆ","সংৰক্ষণ, সংৰক্ষণ"
ಸಂಚಯಕ ಬ್ಯಾಟರಿ,এক্যুলেটৰ বেটাৰী
ಚಿತ್ರ ಸಂಗ್ರಹ ಟ್ಯೂಬ್,ইমেজ সংৰক্ষণ টিউব
ಸಂಗ್ರಹಣಾ ಸಾಮರ್ಥ್ಯ,সংৰক্ষণ ক্ষমতা
ಸಂಚಯಕ ಕೋಶ,এক্যুলেটৰ কোষ
ಶೇಖರಣಾ ಚಕ್ರ,সংৰক্ষণ চক্ৰ
ಶೇಖರಣಾ ಪರಿಣಾಮ,সংৰক্ষণ প্ৰভাৱ
