Gujarati,Telugu
ચતુર્ભુજ,క్వాడ్రాఫోనిక్
ચોરસ વર્ગ,క్వాడ్రేచర్
ગુણવત્તા,నాణ్యత
ગુણવત્તા નિયંત્રણ,నాణ్యత నియంత్రణ
ગુણવત્તા પરિબળ,నాణ్యత కారకం
જથ્થો,పరిమాణం
જથ્થો,పరిమాణీకరణ
જથ્થો ભૂલ,పరిమాణ లోపం
પ્રમાણ,పరిమాణ
શંકાને લગતું,అణచివేయడం
વિકિંદી શક્તિ,రేడియేటెడ్ పవర్
કિરણોત્સર્ગ,రేడియేషన్
વિકિરણ કાર્યક્ષમતા,రేడియేషన్ సామర్థ్యం
રેડિયો,రేడియో
રેડિયો પ્રવૃત્તિના જોખમો,రేడియో కార్యాచరణ ప్రమాదాలు
રેડિયો ખગોળશાસ્ત્ર,రేడియో ఖగోళ శాస్త్రం
રેડીઓ તરંગ,రేడియో ఫ్రీక్వెన్సీ
રેડિયો ફ્રીક્વન્સી (આરએફ) ડ્રાઇવ,రేడియో ఫ్రీక్వెన్సీ (RF) డ్రైవ్
રેડિયો ફ્રીક્વન્સી (આરએફ) ફીડર,రేడియో ఫ్రీక్వెన్సీ
રેડિયો ફ્રીક્વન્સી (આરએફ) ઓસિલેટર,రేడియో ఫ్రీక్వెన్సీ (RF) ఓసిలేటర్
રેડિયો ફ્રીક્વન્સી (આરએફ) સિન્થેસાઇઝર,రేడియో ధార్మిక శక్తి
રેડિયો હસ્તક્ષેપ,రేడియో జోక్యం
રેડિયો સ્થાન,రేడియో స్థానం
રેડિયો નેટવર્કિંગ (આરએન) ચેનલ,రేడియో నెట్‌వర్కింగ్ (RN) ఛానల్
રેડિયો પ્રચાર માધ્યમ,రేడియో ప్రచార మాధ్యమం
રેડિયો પ્રાપ્તકર્તા,రేడియో రిసీవర్
રેડિયો નિયમો,రేడియో నిబంధనలు
રેડિયો સંકેત,రేడియో సిగ్నల్
રેડિયો વર્ણ,రేడియో స్పెక్ట్రం
રેડિયો ટ્રેકિંગ,రేడియో ట్రాకింగ్
રેડિયો ટ્રાન્સમીટર,రేడియో ట్రాన్స్మిటర్
રેડિયો ફર,రేడియో వేవ్
ત્રિજ્યા,వ్యాసార్థం
દાદર,రాంప్
અવ્યવસ્થિત,యాదృచ్ఛికంగా
અવ્યવસ્થિત માહિતી,యాదృచ్ఛిక డేటా
અવ્યવસ્થિત ભૂલ,యాదృచ్ఛిక లోపం
રેન્ડમ વધઘટ,యాదృచ్ఛిక హెచ్చుతగ్గులు
શ્રેણી,పరిధి
રાસાયણિક,రాస్టర్
રાસ્ટર છબીનું બંધારણ,రాస్టర్ ఇమేజ్ ఫార్మాట్
દર નિયંત્રણ,రేటు నియంత్రణ
ફેરફાર દર,మార్పు రేటు
રેખૃત ક્ષમતા,రేటెడ్ సామర్థ్యం
રેટેડ હોર્સ પાવર,రేటెడ్ గుర్రపు శక్తి
રેટેડ સત્તા,రేట్ శక్తి
દરખાસ્ત,రేటింగ్
આર-સી જોડાણ,R-C కలపడం
પ્રતિક્રિયા,ప్రతిచర్య
પ્રતિક્રિયા,స్పందన
પ્રતિક્રિયાશીલ ઘટક,రియాక్టివ్ భాగం
પ્રતિક્રિયાશીલ ભાર,రియాక్టివ్ లోడ్
પુનgentપ્રયમ,రీజెంట్ ఎచింగ్
રીઅલ ટાઇમ ટ્રાન્સમિશન,రియల్ టైమ్ ట్రాన్స్మిషన్
પુનbrપ્રાપ્તિ,రీబ్రోడ్కాస్టింగ్
પ્રાપ્તકર્તા,రిసీవర్
એન્ટેના પ્રાપ્ત,యాంటెన్నా స్వీకరించడం
પ્રાપ્ત કેન્દ્ર,స్వీకరించే కేంద్రం
સ્વાગત,రిసెప్షన్
સ્વાગત અહેવાલ,రిసెప్షన్ నివేదిక
સ્વાગત મોજણી,రిసెప్షన్ సర్వే
પારસ્પરિક,పరస్పరం
પુનર્નિર્માણ ફિલ્ટર,పునర్నిర్మాణ వడపోత
રેકોર્ડિંગપાત્ર,రికార్డ్ చేయదగినది
અંકિત,రికార్డ్ చేయబడింది
નોંધણી,రికార్డర్
નોંધણી,రికార్డింగ్
નોંધણી બૂથ,రికార్డింగ్ బూత్
વિપુલ નોંધણી,రికార్డింగ్ హెడ్
ડિસ્ક પર રેકોર્ડિંગ,డిస్క్‌లో రికార్డింగ్
નોંધણી ખંડ,రికార్డింగ్ గది
નોંધણી પદ્ધતિ,రికార్డింగ్ వ్యవస్థ
નોંધણી ટેપ,రికార్డింగ్ టేప్
સુધારો,సరిదిద్దడం
સુધારેલું સંકેત,సరిదిద్దబడిన సిగ్నల్
નિર્લજ્જ,రెక్టిఫైయర్
રિસાયકલ કરવું,రీసైకిల్
નિરર્થકતા,పునరావృతం
નકામું,అనవసరమై
નિરર્થક તત્વ,పునరావృత మూలకం
ફરીથી ઇજતો,తిరిగి ఇంజనీరింగ్
ફરી વંચિત,తిరిగి స్వాధీనం
સંદર્ભ આવર્તન,రిఫరెన్స్ ఫ్రీక్వెన్సీ
સંદર્ભ મૂલ્ય,సూచన విలువ
પ્રતિબિંબ,పొరను ప్రతిబింబిస్తుంది
પ્રતિબિંબ,మాధ్యమం ప్రతిబింబిస్తుంది
પ્રતિબિંબ,ఉపరితలం ప్రతిబింబిస్తుంది
પ્રતિબિંબ,ప్రతిబింబం
પ્રતિબિંબ,రిఫ్లెక్టర్
એન્ટેના માટે પરાવર્તક,యాంటెన్నా కోసం రిఫ్లెక్టర్
પ્રહાર,వక్రీభవనం
પ્રતિકૂળ સૂચક,వక్రీభవన సూచిక
ઠાર,శీతలీకరణ
પુનર્જનન,పునరుత్పత్తి
નોંધણી કરવી,రిజిస్టర్
નિયમનકારી વાલ્વ,వాల్వ్‌ను నియంత్రించడం
નિયમન,నియంత్రణ
નિયમનકાર,రెగ్యులేటర్
નિયમનકારી,నియంత్రణ
મજબૂતાઈ,అదనపుబల o
સંબંધી,రిలేషనల్
સવારની પરવાનગી,సాపేక్ష అనుమతి
રિલે,రిలే
રિલે કેન્દ્ર,రిలే సెంటర్
રિલે,రిలే మ్యూటింగ్
રિલે ટ્રાન્સમીટર,రిలే ట్రాన్స్మిటర్
મુલતવી,విడుదల
પ્રકાશન કોઈ વોલ્ટ,వోల్ట్‌ను విడుదల చేయండి
વિશ્વસનીયતા,విశ్వసనీయత
વિશ્વાસપાત્ર,నమ్మదగినది
દૂરવુભારી,రిమోట్
દૂરસ્થ નિયંત્રણ,రిమోట్ కంట్రోల్
દૂરસ્થ નિયંત્રણ અને સંશોધક પદ્ધતિ,రిమోట్ కంట్రోల్ మరియు నావిగేషన్ సిస్టమ్
દૂરસ્થ નિયંત્રણ એકમ,రిమోట్ కంట్రోల్ యూనిట్
પ્રણાલીની પદ્ધતિ,రిమోట్ సిస్టమ్
દૂરથી નિયંત્રિત સાધનસામગ્રી,రిమోట్‌గా నియంత్రించబడిన పరికరాలు
પુનરાવર્તન કોઇલ,కాయిల్‌ను పునరావృతం చేయండి
ફરી વળવું,రిపీటర్
ફેરબદલ,పున ment స్థాపన
ભરપાઈ,నింపడం
પુનરુત્પાદન કરવું,పునరుత్పత్తి
પ્રજનન,పునరుత్పత్తి
ફરી નોંધણી કરવી,తిరిగి రికార్డింగ్
સંશોધન અને વિકાસ,పరిశోధన మరియు అభివృద్ధి
ફરીથી સેટ કરવું,రీసెట్
શેષ ફેરબદલ,అవశేషాల పునర్నిర్మాణం
શેષ,అవశేషాలు
પ્રતિકાર,ప్రతిఘటన
પ્રતિકાર લોડ,నిరోధక లోడ్
પ્રતિકારક,రెసిస్టర్
ઠરાવ,స్పష్టత
પડઘો,ప్రతిధ్వని
પડઘો આવર્તન,ప్రతిధ్వని ఫ్రీక్వెన్సీ
ચીકણું,ప్రతిధ్వని
પડઘો,ప్రతిధ్వనించే లైన్
પડઘો પાડનાર,ప్రతిధ్వని
સાધન,వనరు
સાધન -વહેંચણી,వనరుల భాగస్వామ్యం
જવાબદાર સમય,ప్రతిస్పందించే కాలం
પ્રતિભાવ,ప్రతిస్పందన
પુન: સ્થાપન,పునరుద్ధరణ
પરિણામ,ఫలితం
પ્રતિધારણ,నిలుపుదల
પઠાણ,పున rans ప్రసారం
પુનઃપ્રાપ્તિ,తిరిగి పొందడం
પુનરાગમન એન્જિન,తిరిగి పొందే ఇంజిన్
ફરી કોશિશ કરવી,మళ్లీ ప్రయత్నించండి
વળતર,తిరిగి
પાછું રસ્તો,తిరిగి మార్గం
પરાવર્તન,ప్రతిధ్వని
પરાવર્તનનો સમય,ప్రతిధ్వని సమయం
વિપરીત ડાયોડ,రివర్స్ బయాస్డ్ డయోడ్
વિપરીત પ્રવાહ,రివర్స్ కరెంట్
ફરતું,రివాల్వింగ్
ફેરબદલ કરવી,రివైండ్
પુનરાવર્તનીય ફ્યુઝ,పునర్వ్యవస్థీకరణ ఫ్యూజ్
આછું,రివైరింగ్
પુનરાવર્તન કરી શકાય એવું,తిరిగి వ్రాయబడుతుంది
આરએફ ડ્રાઇવ,RF డ్రైవ్
આરએફ ફીડર,RF ఫీడర్
આર.એફ.,RF ప్రమాదాలు
આર.એફ. સંરક્ષણ ગુણોત્તર,RF రక్షణ నిష్పత్తి
ગોઇ -રિયોસ્ટેટ,రియోస్టాట్
રિબન,రిబ్బన్
ઉશ્કેરવું,రివెట్
જોરદાર સંયુક્ત,రివర్టెడ్ ఉమ్మడి
ખરબચડું,రివర్టింగ్
આર.એન.,RN ఛానల్
રોબોટ,రోబోట్
રોબોટવિજ્icsાન,రోబోటిక్స్
ઠપકો આપવો,వరుసలో
રખડવું,విడుదల
મૂળ,రూట్
રાસાયણિક,రోటరీ
પરિભ્રમણ,భ్రమణం
માર્ગ,మార్గం
રાઉટર,రౌటర్
દિનચર્યાની કામગીરી,సాధారణ కార్యకలాపాలు
માર્ગદર્શન,రౌటింగ్
સમયનો સમય,రన్ సమయం
સલામતી વ્યવસ્થા,భద్రతా అమరిక
સલામતી સાથે સંકળાયેલ,భద్రతా ఇంటర్‌లాక్
ઝંખવું,సాగ్
મુખ્ય વિશેષતા,విశిష్ట లక్షణాలు
નમૂનો,నమూనా
નમૂના અને હોલ્ડ સર્કિટ,నమూనా మరియు హోల్డ్ సర్క్యూట్
નમૂનો,నమూనా పరిమాణం
નમૂના લીધેલ માહિતી,నమూనా డేటా
નમૂનો,నమూనా
નમૂના દર,మాదిరి రేటు
નમૂનાની સંતૃપ્તિ,నమూనా సంతృప్తత
નમૂનાની સિદ્ધાંત/પ્રમેય,మాదిరి సిద్ధాంతం
ઉપગ્રહ,ఉపగ్రహ
ઉપગ્રહ સંચાર,ఉపగ్రహ కమ్యూనికేషన్
ઉપગ્રહ -કવરેજ,ఉపగ్రహ కవరేజ్
ઉપગ્રહ ડિજિટલ લિંક,ఉపగ్రహ డిజిటల్ లింక్
ઉપગ્રહ દખલ,ఉపగ్రహ జోక్యం
ઉપગ્રહ રેડિયો,ఉపగ్రహ రేడియో
ઉપગ્રહ રેડિયો પ્રસારણ,ఉపగ్రహ రేడియో ప్రసారం
ઉપગ્રહ,ఉపగ్రహ ప్రసారం
સંતૃપ્ત હવા,సంతృప్త గాలి
સંતૃપ્ત પ્રવાહ,సంతృప్త కరెంట్
સંતૃપ્તિ,సంతృప్తత
દાંત તરંગ જોયું,టూత్ వేవ్ చూసింది
ગુણધર્મ,స్కేలబిలిటీ
માપદંડ,స్కేల్
માપદંડ,స్కేల్ ఫ్యాక్టర్
ઉન્માદ,స్కేలింగ్
સ્કેન કરેલ બીમ,స్కాన్ చేసిన పుంజం
સ્કેનર,స్కానర్
સ્કanનિંગ આવર્તન,స్కానింగ్ ఫ్రీక్వెన్సీ
સ્કેન રેખા,స్కానింగ్ లైన్
છૂટાછવાયા,స్కాటరింగ్
દૃશ્ય,దృష్టాంతంలో
સૂચિ આપનાર,షెడ్యూలర్
યોજનાકીય,స్కీమాటిక్
સ્કોટકી અવરોધ,షాట్‌కీ అవరోధం
સિંટિલેશન,సింటిలేషన్
ખળભળાટ મચાવનારું,స్క్రాంబ్లర్
ખળભળાટ મચાવનારું,స్క్రాంబ్లింగ్
ભંગાર,స్క్రాప్
ભંગાર,స్క్రాపింగ్
શરૂઆતથી,స్క్రాచ్
પડઘો,స్క్రీన్
સ્ક્રીન બળીને,స్క్రీన్ బర్న్
સ્ક્રીન,స్క్రీన్ బైపాస్
વર્તમાન,స్క్రీన్ కరెంట్
ગ્રીક માણસ,స్క్రీన్ గ్రిడ్
સ્ક્રીન સેવર,స్క్రీన్ సేవర్
તપાસેલી કેબલ,స్క్రీన్‌డ్ కేబుల్
તપાસ,స్క్రీనింగ్
ઝરવું,స్క్రోల్
દાણાદાર પટ્ટી,స్కోర్ల్ బార్
ઝાપટાં,స్క్రోలింగ్
શોધ એન્જિન,శోధన యంత్రము
ગૌણ,ద్వితీయ
ગૌણ કોષ,ద్వితీయ సెల్
ક્ષેત્ર,రంగం
ભાગ,విభాగం
સ્વ -નિદાનને લગતું,స్వీయ విశ్లేషణ
અર્ધજક્ષણ કરનાર,సెమీకండక్టర్
પ્રેષક,పంపినవారు
સંવેદનશીલતા,సున్నితత్వం
સંવેદના,నమోదు చేయు పరికరము
અનુક્રમ,సీక్వెన్స్
ક્રમ,క్రమ
ક્રમ,సీరియల్ యాక్సెస్
ક્રમ -બંદર,సీరియల్ పోర్ట్
શ્રેણી પડઘો,సిరీస్ ప్రతిధ్వని
સર,సర్వర్
સ્થાપના,సెటప్
છાયા,షేడింగ్
પડછાયો,నీడ
શેનોનના પ્રમેય,షానన్ సిద్ధాంతం
આકારવા,షేపింగ్
શેરગાળો,షేర్‌వేర్
મ્યાન કરવું,కోశం
પાળી,మార్పు
સ્થળાંતર,తరలించడం
આઘાત,షాక్
ટૂંકા ગાળા,షార్ట్ సర్క్యూట్
ટૂંકી સર્કિટ કસોટી,షార్ట్ సర్క్యూట్ పరీక్ష
ટૂંકા ગાળા,చిన్న తరంగం
ટૂંકા તરંગ કેન્દ્ર,షార్ట్ వేవ్ సెంటర్
ટૂંકાકટ,సత్వరమార్గం
બંધ કરો,షట్డౌన్
બંધ સંકેત,షట్డౌన్ సిగ్నల్
બાજુની બાજુ,సైడ్ బ్యాండ్
આડંબરી શક્તિ,సైడ్ బ్యాండ్ శక్తి
સંકેત,సిగ్నల్
સિગ્નલ -કંપનવિસ્તાર,సిగ్నల్ వ్యాప్తి
સિગ્નલ પ્રવાહ ગ્રાફ,సిగ్నల్ ఫ్లో గ్రాఫ్
સિગ્નલ જનરેટર,సిగ్నల్ జనరేటర్
સંકેત પ્રકાશ,సిగ్నల్ లైట్
સંકેત -માર્ગ,సిగ్నల్ రౌటింగ్
ઈજાજ,సిగ్నల్ బలం
ક્રોસ ટોક રેશિયોનો સંકેત,సిగ్నల్ టు క్రాస్ టాక్ రేషియో
અવાજ ગુણોત્તરનો સંકેત,శబ్దం నిష్పత్తికి సిగ్నల్
અજાણ્યા અવાજ ગુણોત્તરનો સંકેત,విస్మరించని శబ్దం నిష్పత్తికి సిగ్నల్
સિગ્નલિંગ અને સ્વિચિંગ,సిగ్నలింగ్ మరియు మారడం
સિગ્નલિંગ બીટ,సిగ్నలింగ్ బిట్
નોંધપાત્ર સાઇડબેન્ડ્સ,ముఖ్యమైన సైడ్‌బ్యాండ్‌లు
સિમ્પલેક્સ,సింప్లెక్స్
સિમ્યુલેશન,అనుకరణ
સિદ્ધ,సిమ్యులేటర్
એકલકામ,సిమల్‌కాస్ట్
એક સાથે માસ્કિંગ,ఏకకాల మాస్కింగ్
એક જાતનો ઘટક,సైన్ భాగం
સાઈન લહેર,సైన్ తరంగం
એકલ આવર્તન નેટવર્ક,సింగిల్ ఫ్రీక్వెన్సీ నెట్‌వర్క్
એક -એક તબક્કો મોટર,సింగిల్ ఫేజ్ మోటారు
સ્થળ,సైట్
સાઇટ લેઆઉટ યોજના,సైట్ లేఅవుట్ ప్రణాళిక
કુશળ operatorપરેટર,నైపుణ్యం కలిగిన ఆపరేటర్
છોડો અંતર,దూరం దాటవేయండి
આકાશમાં,స్కై వేవ్
સ્કાય વેવ પ્રચાર,స్కై వేవ్ ప్రచారం
સ્લેબ,స్లాబ్
ઘૃણાનો માર્ગ,స్లాంట్ మార్గం
સ્લોટ,స్లాట్
સ્માર્ટ કાર્ડ,స్మార్ట్ కార్డ్
સોડિયમ વરાળ,సోడియం ఆవిరి దీపం
નરમ ચાવી,మృదువైన కీ
સ software,సాఫ్ట్‌వేర్
સૌર પ્રવૃત્તિ,సౌర కార్యకలాపాలు
સૌર ઊર્જા,సౌర శక్తి
સૌર જ્વાળાઓ,సౌర మంటలు
સૌર સંચાલિત,సౌర శక్తితో
ઘન સ્થિતિ,ఘన స్థితి
રાજ્ય સંગ્રહ,ఘన స్థితి నిల్వ
નક્કર રાજ્ય ટ્રાન્સમીટર,సాలిడ్ స్టేట్ ట్రాన్స్మిటర్
પ્રકાર,క్రమబద్ధీకరించండి
અવાજ,ధ్వని
તકરાર,ధ్వని శోషణ
ધ્વનિ સિલક,సౌండ్ బ్యాలెన్స్
સાઉન્ડ ડિટેક્ટર,సౌండ్ డిటెక్టర్
સાઉન્ડ મિક્સર,సౌండ్ మిక్సర్
તકરાર,ధ్వని దృక్పథం
ધ્વનિ -શક્તિ,సౌండ్ పవర్
ધ્વનિરોધક,సౌండ్ ప్రూఫ్
ધ્વનિરોધક,సౌండ్ రికార్డింగ్
અવાજનું પ્રતિબિંબ,ధ్వని ప్రతిబింబం
ધ્વનિ -પ્રસારણ ખોટ,ధ్వని ప్రసార నష్టం
મૂળ,మూలం
સ્ત્રોત એન્કોડર,సోర్స్ ఎన్కోడర్
જગ્યા,స్థలం
જગ્યાની વિવિધતા,అంతరిక్ష వైవిధ్యం
જગ્યા દૂરથી દૂરથી દૂરથી દૂરથી દૂરની જગ્યા,స్పేస్ టెలికాస్టింగ్
અવકાશ તરંગ,స్పేస్ వేవ్
અંતર,అంతరం
સ્પામ,స్పామ్
સ્પામિંગ,స్పామింగ్
ગાળો,వ్యవధి
ફાળવણી,విడి బిట్
નાર,విడిభాగాలు
ભાગ,స్పార్కింగ్
સ્થગિત,ప్రాదేశిక
સ્થગિત અસર,ప్రాదేశిక ప్రభావం
અવકાશ નિર્જનતા,ప్రాదేశిక పునరావృతం
વિશેષ અસર,ప్రత్యేకమైన ప్రభావం
ખાસ અસરો એમ્પ્લીફાયર,స్పెషల్ ఎఫెక్ట్స్ యాంప్లిఫైయర్
વિશેષતા,స్పెషలైజేషన్
વિશિષ્ટતા,స్పెసిఫికేషన్
વર્ણપટ,స్పెక్ట్రల్ శోషణ
વર્ણપટ્ટીની પ્રતિકૃતિ,స్పెక్ట్రల్ బ్యాండ్ రెప్లికేషన్
વર્ણપત્ર,స్పెక్ట్రల్ పంపిణీ
વર્ણપટ્ટીની નિરર્થકતા,స్పెక్ట్రల్ రిడెండెన్సీ
વર્ણિતામાપક,స్పెక్ట్రోఫోటోమీటర్
વર્ણપટ,స్పెక్ట్రోస్కోప్
ચંચળ,స్పెక్ట్రం
અનુયાયી,స్పెక్ట్రమ్ ఎనలైజర్
શેતરંજ,స్పెక్ట్రం ఆకృతి
વાણી -અભિવ્યક્તિ,స్పీచ్ ఉచ్చారణ
વાણી માધ્યમ,స్పీచ్ ఛానల్
વાણી -સંકોચન,స్పీచ్ కంప్రెషన్
વાણી -એન્કોડિંગ,స్పీచ్ ఎన్కోడింగ్
વાણી -માન્યતા,మాటలు గుర్తుపట్టుట
ફરતો,స్పిన్
સર્પાકાર,మురి
છળકતું,స్ప్లికింగ్
છીનવી લેવું,స్ప్లిటర్
ડંટો,స్పూల్
છૂટું,అరుదుగా
સ્પોટ બીમ,స్పాట్ కిరణాలు
ફેલાવો,స్ప్రెడ్ షీట్
જુલમી અને સુભાન કિરણોત્સર્ગ,నకిలీ మరియు హార్మొనిక్ రేడియేషన్
અશિષ્ટ સાઇડબેન્ડ ફ્રીક્વન્સીઝ,నకిలీ సైడ్‌బ్యాండ్ పౌన .పున్యాలు
સ્ક્વિઝ્ડ વિડિઓ,పిండిన వీడియో
મુદ્રાંકન,స్టాంపింగ్
માનક સ Soમીવાર,ప్రామాణిక సాఫ్ట్‌వేర్
માનકીકરણ,ప్రామాణీకరణ
નિદ્રાધીન,స్టాండ్బై
સ્થાયી સાધનસામગ્રી,స్టాండ్బై పరికరాలు
સ્થાયી મોજા,స్టాండింగ్ వేవ్
સ્થાયી તરંગ ગુણોત્તર,స్టాండింగ్ వేవ్ రేషియో
આરંભ,టార్క్ ప్రారంభించడం
શરૂઆત,ప్రారంభ-స్టాప్
સ્થિર,స్టాటిక్
આંકડા પદ્ધતિ,గణాంక పద్ధతి
દરજ્જો,స్థితి
દરજ્જો સંકેત,స్థితి సూచన
સ્થિર,స్థిరమైన
ત્રિઆયું,స్టీరియో
ત્રિમો સિલક,స్టీరియో బ్యాలెన్స్
રૂ stereિ -એન્કોડર,స్టీరియో ఎన్కోడర్
ત્રિ -જનનરેટર,స్టీరియో జనరేటర్
રૂ stereિ દર,స్టీరియో మోడ్
રૂ stereિ -પ્રસારણ,స్టీరియో ట్రాన్స్మిషన్
સ્ટીરિયોફોનિક અવાજ પ્રજનન,స్టీరియోఫోనిక్ సౌండ్ పునరుత్పత్తి
ત્રિપરિમાણી,స్టీరియోఫోనీ
ત્રિઆરી,స్టీరియోస్కోపీ
સ્થિર ચિત્ર,ఇప్పటికీ చిత్రం
ઉદ્દીપન,ఉద్దీపన
રોકાયેલું,స్టాప్‌బ్యాండ్
સંગ્રહ,నిల్వ
સંગ્રહ -બટારો,నిల్వ బ్యాటరీ గది
સંગ્રહ ઉપકરણ,నిల్వ పరికరం
મુખ્યત્વે,స్ట్రాటో ఆవరణ
સુવ્યવસ્થિત,స్ట్రీమింగ్
ખેંચવું,సాగదీయడం
તાર,స్ట్రింగ్
રચાયેલ,నిర్మాణాత్మక
સ્ટુડિયો અવરોધ,స్టూడియో బ్లాక్
સ્ટુડિયો કેન્દ્ર,స్టూడియో సెంటర్
સ્ટુડિયો લાઇટિંગ,స్టూడియో లైటింగ్
સ્ટુડિયો મોનીટર,స్టూడియో మానిటర్లు
સ્ટાઈલસ,స్టైలస్
ઉપસર્ગ,సబ్‌బ్యాండ్ ఎన్‌కోడింగ్
ઉપસર્ગ,సబ్‌బ్యాండ్ మాస్కింగ్
ઉપસર્ગ,సబ్‌బ్యాండ్ నమూనాలు
ઉપનિર્દ,సబ్‌నెట్
અનુશ્રમાં,సబ్‌యాంప్లింగ్
ગ્રાહક,చందాదారుడు
અચાનક આયનોસ્ફિયર ખલેલ,ఆకస్మిక అయానోస్పియర్ భంగం
સૂર્ય સ્થળ પ્રવૃત્તિ,సన్ స్పాట్ కార్యాచరణ
સુપર પાવર ટ્રાન્સમીટર,సూపర్ పవర్ ట్రాన్స్మిటర్
અતિશય નમૂના,సూపర్ నమూనా
અતિશય સોકેટ,సూపర్ సాకెట్
આહલાદક વરાળ,సూపర్హీట్ ఆవిరి
Superંચેટેરોડિન,సూపర్హెటెరోడిన్
Hegtetetenodyne કન્વર્ટર,సూపర్హెటెరోడైన్ కన్వర్టర్
HEHHETETERODYNE રીરિસીવર,సూపర్హెటెరోడైన్ రిసీవర్
સુપરિમ્પોઝ્ડ (વર્તમાન),అతిశయోక్తి
અતિશય સ્થિતિ,సూపర్‌పోజిషన్
અતિશય સ્થિતિ,సూపర్ స్థానం
અતિધિપતિવાળું,సూపర్సోనిక్
પુરવઠા નળી,సరఫరా వాహిక
દમન ગ્રીડ,అణచివేత గ్రిడ్
સપાટીનો અવાજ,ఉపరితల శబ్దం
સપાટીએ,ఉపరితల తరంగం
સર્ફિંગ,సర్ఫింగ్
વધારો,ఉప్పెన
આસપાસના,పరిసరాలు
સંવેદનશીલતા,ససెప్టెన్స్
સંવેદનશીલતા,ససెప్టబిలిటీ
સ્થગિત કરવું,సస్పెండ్
Swછળવું,స్వాప్
ચકચાર,స్వీప్ సర్క్యూట్
બદલવું,స్విచ్
ફેરબદલ,స్విచ్ బోర్డు
નિયંત્રણ એકમ સ્વિચ કરો,నియంత్రణ యూనిట్ ఆన్ చేయండి
ફેરબદલ,మారడం
પ્રતીક દર,చిహ్నం రేటు
સપ્રમાણતાવાળું,సుష్ట
સમન્વયિત (સિંક્રનસ),సమకాలీన
સમન્વય,సమకాలీకరణ పల్స్
સમન્વય -તબદીલી,సమకాలీకరణ బదిలీ
સમકા્યા,సమకాలీకరణ
સમકાલીન,సమకాలీకరించబడింది
સમકાલીન,సింక్రోనస్
સમન્વય મોટર,సింక్రోనస్ మోటారు
સહસંયાતીય,సినర్జిక్
સહસંયોજક,సినర్జిస్టిక్
અનુલાપ્ય,సినర్జీ
સંસદીય,వాక్యనిర్మాణం
સાંકળનો વિસ્તાર,సింటాక్స్
વાક્યબંધી ભૂલ,సింటాక్స్ లోపం
સંસદસભારી,సింథసైజర్
સંશ્લેષણ કાર્ડ,సింథసైజర్ కార్డులు
પદ્ધતિ,వ్యవస్థ
પદ્ધતિસર સ્થાપત્ય,సిస్టమ్ ఆర్కిటెక్చర్
વ્યવસ્થા -રચના,సిస్టమ్ డిజైన్
સિસ્ટમ મેનુ,సిస్టమ్ మెను
ટ tag ગ,ట్యాగ్
પછી વાત કરું,తిరిగి మాట్లాడు
ટેપ,టేప్
ટેપ રેકોર્ડર,టేప్ రికార్డర్
કાતરી,టేప్ స్లైసింగ్
Tંચે બાંધેલું,దెబ్బతింది
નિશાન,లక్ష్యం
પ્રશુલ્ક,సుంకం
કાર્ય -પટ્ટી,టాస్క్ బార్
તકનિકી,సాంకేతిక
તકનિકી પડકાર,సాంకేతిక సవాలు
તકનિકી વિશેષતા,సాంకేతిక అంశాలు
તકનિકી માર્ગદર્શિકા,సాంకేతిక మార్గదర్శకాలు
તકનિકી પરિમાણ,సాంకేతిక పరామితి
તકનિકી ગુણવત્તા,సాంకేతిక నాణ్యత
તકનિકી,సాంకేతిక స్నాగ్
પ્રખ્યાત,టెక్నిక్
પ્રૌદ્યોગિક અવરોધ,సాంకేతిక పరిమితి
પ્રાતળતા,సాంకేతికం
પ્રખ્યાતનું મૂલ્યાંકન,టెక్నాలజీ అసెస్‌మెంట్
દૂરગત્ર,టెలికాస్టింగ్
દૂરબીન,టెలిసిన్
તાર,టెలిగ్రఫీ
દૂરિયાણાવિદ,టెలిమాటిక్స్
ટેલિમેટરીંગ,టెలిమెటరింగ్
દૂરભાષ,టెలిఫోన్
મેદાનો,టెలిటెక్స్ట్
ટેલિવિઝન,టెలివిజన్
તાપમાન,ఉష్ణోగ్రత
તબાધનો નિયંત્રણ,ఉష్ణోగ్రత నియంత్రణ
ગરીબ,తాత్కాలిక
હાસ્યનું સંચાલન,తాత్కాలిక నిర్వహణ
અસ્થાયી નિરર્થકતા,తాత్కాలిక పునరావృతం
તણાવ શક્તિ,తన్యత బలం
તકરાર,టెన్టకిల్
ટેરાબાઇટ (ટીબી),టెరాలి
અંતિમ,టెర్మినల్
અંત adાપ્રિયા,టెర్మినల్ ఎడాప్టర్లు
આંતરિક સાધનો,టెర్మినల్ పరికరాలు
સમાપ્તિ,ముగించడం
અંત,ప్రతిఘటనను ముగించడం
સમાપ્તિ,ముగింపు
અંતર્દેશક,టెర్మినేటర్
ભૂપ્રદેશ,టెర్రైన్ ప్రొఫైల్స్
ત્રીજા ભાગ,తృతీయ వైండింగ్
કસોટી,పరీక్ష
પરીક્ષણ -સામગ્રી,పరీక్ష డేటా
પરીક્ષણ છબી,పరీక్ష చిత్రం
પરીક્ષણ સિગ્નલ,పరీక్ష సిగ్నల్
પરીક,టెస్టర్
પરીક્ષણ,పరీక్ష
પરીક્ષણો અને માપન,పరీక్షలు మరియు కొలత
