Marathi,Odiya
पुन्हा रोलिंग,ପୁନର୍ବାର ଗଡ଼ୁଛି |
गुंतवणे,engulfment
बहिर्वाह,ଆଉଟଫ୍ଲୋ
"1. रीड ओन्ली मेमरी, 2. रीड ओन्ली मेमरी (ROM)","1. କେବଳ ସ୍ମୃତି ପ Read ନ୍ତୁ, 2. କେବଳ ସ୍ମୃତି ପ Read ନ୍ତୁ (ROM)"
मूळ,ମୂଳ
मूळ निर्देशिका,ପ୍ୟାରେଣ୍ଟ୍ ଡିରେକ୍ଟୋରୀ |
अंदाजे त्रुटी,ଆନୁମାନିକ ତ୍ରୁଟି |
"1.राउटर, 2.राउटर","1. ରାଉଟର, 2. ରାଉଟର"
"मार्गक्रमण, मार्गक्रमण","ରାଉଟିଙ୍ଗ୍, ରାଉଟିଙ୍ଗ୍ |"
RS232C इंटरफेस,RS232C ଇଣ୍ଟରଫେସ୍ |
RSA एन्क्रिप्शन,RSA ଏନକ୍ରିପସନ୍ |
rtc,rtc
कार्यरत तपशील कोडिंग,କାର୍ଯ୍ୟର ସବିଶେଷ କୋଡିଂ |
कार्यकाळ,କାର୍ଯ୍ୟକାଳ
रनटाइम त्रुटी,ଚାଲିବା ସମୟ ତ୍ରୁଟି |
"1. नमुना, 2. नमुना","1. ନମୁନା, 2. ନମୁନା"
नमुना,ନମୁନା ସଂଗ୍ରହ
"1.उपग्रह, 2.उपग्रह","1. ସାଟେଲାଇଟ୍, 2. ସାଟେଲାଇଟ୍"
संपृक्तता,ପରିପୃଷ୍ଠା
जतन करा,ସଞ୍ଚୟ କରନ୍ତୁ |
"1. स्केलेबिलिटी, 2. स्केलेबिलिटी","1. ମାପନୀୟତା, 2. ମାପନୀୟତା |"
स्केलर,ସ୍କାଲାର୍ |
स्कॅनिंग,ସ୍କାନିଂ
लँडस्केप,ଲ୍ୟାଣ୍ଡସ୍କେପ୍
शेड्युलर,ନିର୍ଧାରକ
स्क्रीन रिफ्लेक्शन प्रोजेक्टर,ସ୍କ୍ରିନ୍ ପ୍ରତିଫଳନ ପ୍ରୋଜେକ୍ଟର୍ |
स्क्रिप्ट,ସ୍କ୍ରିପ୍ଟ
स्क्रिप्टिंग भाषा,ସ୍କ୍ରିପ୍ଟିଂ ଭାଷା |
"1.कॉइल, 2.स्क्रोल","1. କୋଇଲ୍, 2. ସ୍କ୍ରୋଲ୍"
सिंक्रोनस डेटा लिंक कंट्रोल (SDLC),ସିଙ୍କ୍ରୋନସ୍ ଡାଟା ଲିଙ୍କ୍ କଣ୍ଟ୍ରୋଲ୍ (SDLC)
"1.शोध, 2.शोध","1. ଅନୁସନ୍ଧାନ, 2. ଆବିଷ୍କାର |"
शोध इंजिन,ଖୋଜିବା ଯନ୍ତ୍ର
झाड शोधा,ବୃକ୍ଷ ଖୋଜ |
"1.एक्सप्लोर करा, 2.शोधा","1. ଅନୁସନ୍ଧାନ, 2. ଆବିଷ୍କାର |"
दुय्यम,ଦ୍ secondary ିତୀୟ
"1.सेक्टर, 2.सेक्टर","1. ସେକ୍ଟର, 2. ସେକ୍ଟର"
सुरक्षा धोरण,ସୁରକ୍ଷା ନୀତି
शोध संज्ञा,ସନ୍ଧାନ ଶବ୍ଦ
"1.विभाग, 2.विभाग","1. ବିଭାଗ, 2. ବିଭାଗ"
"1. विखंडन, 2. विखंडन","1. ଖଣ୍ଡବିଖଣ୍ଡନ, 2. ବିଭାଗ"
निवड क्रमवारी,ଚୟନ ସର୍ଟିଂ
"1.स्वयंपूर्ण, 2.स्वयंपूर्ण","1. autocomplete, 2.autocomplete"
"1.अर्थशास्त्र, 2.अर्थशास्त्र","1. ସେମାଣ୍ଟିକ୍ସ, 2. ସେମାଣ୍ଟିକ୍ସ |"
सेमाफोर,ସେମାଫୋର |
सेमीकंडक्टर,ସେମିକଣ୍ଡକ୍ଟର |
कल्पनारम्य वेब,କଳ୍ପନା ୱେବ୍ |
अनुक्रमिक प्रवेश पद्धत,କ୍ରମାଗତ ପ୍ରବେଶ ପଦ୍ଧତି |
सलग,କ୍ରମାଗତ
मालिका,କ୍ରମିକ |
"1.सर्व्हर, 2.सर्व्हर","1. ସର୍ଭର, 2. ସର୍ଭର"
सर्व्हर क्रॅश,ସର୍ଭର କ୍ରାସ୍ |
सर्व्हर परवाना,ସର୍ଭର ଲାଇସେନ୍ସ |
सर्वो गुणक,ସର୍ଭୋ ଗୁଣକ
संच,ର ସେଟ୍
निर्दिष्ट बिंदू,ନିର୍ଦ୍ଦିଷ୍ଟ ବିନ୍ଦୁ |
व्यवस्थापन,ପରିଚାଳନା
सावली,ଛାୟା |
सिनेमॅटोग्राफी,ସିନେମାଟୋଗ୍ରାଫି |
भूत,ଭୂତ
फाइल शेअर करा,ଫାଇଲ୍ ଅଂଶୀଦାର କରନ୍ତୁ |
सामायिक प्रवेश,ଅଂଶୀଦାର ପ୍ରବେଶ
शेअरिंग,ଅଂଶୀଦାର
"1. कंस, 2. चिलखत, 3. शेल, 4. शेल","1. ବ୍ରାକେଟ୍, 2. ବାହୁବଳୀ, 3. ସେଲ୍, 4. ସେଲ୍ |"
विस्थापन चिन्ह,ବିସ୍ଥାପନ ପ୍ରତୀକ |
लहान मार्ग,ସଂକ୍ଷିପ୍ତ ପଥ
लहान सूचना,ସଂକ୍ଷିପ୍ତ ନିର୍ଦ୍ଦେଶ
भावंड,ଭାଇଭଉଣୀ |
"1. साइड इफेक्ट, 2. काउंटर इफेक्ट","1. ପାର୍ଶ୍ୱ ପ୍ରତିକ୍ରିୟା, 2. କାଉଣ୍ଟର ପ୍ରଭାବ |"
साइन बिट,ସାଇନ୍ ବିଟ୍ |
सिग्नल,ସଙ୍କେତ
सिग्नल प्रक्रिया,ସଙ୍କେତ ପ୍ରକ୍ରିୟାକରଣ |
नोटेशन,ଟିପ୍ପଣୀ
"1.सिग्नल-ध्वनी गुणोत्तर, 2.सिग्नल-ध्वनी गुणोत्तर","1. ସଙ୍କେତ-ଧ୍ୱନି ଅନୁପାତ, 2. ସଙ୍କେତ-ଶବ୍ଦ ଅନୁପାତ |"
"1.स्वाक्षरी, 2. स्वाक्षरी","1. ଦସ୍ତଖତ, 2. ଦସ୍ତଖତ"
मार्कर चाचणी,ମାର୍କର ପରୀକ୍ଷା
लक्षणीय गुण,ଉଲ୍ଲେଖନୀୟ ଚିହ୍ନ
सिलिकॉन चिप,ସିଲିକନ୍ ଚିପ୍ |
सिंपल मेल ट्रान्सफर प्रोटोकॉल (SMTP),ସରଳ ମେଲ୍ ସ୍ଥାନାନ୍ତର ପ୍ରୋଟୋକଲ୍ (SMTP)
अविवाहित,ଏକକ
"1. एक सिग्नलिंग नोड, 2. सिम्प्लेक्स नोड","1. ଗୋଟିଏ ସିଗନାଲ୍ ନୋଡ୍, 2. ସିମ୍ପାଲେକ୍ସ ନୋଡ୍ |"
सिम्युलेशन,ଅନୁକରଣ
अनुकरण करणारा,ଅନୁକରଣକାରୀ
"1.एकाच वेळी, 2.समकालिक","1. ଏକକାଳୀନ, 2. ସିଙ୍କ୍ରୋନସ୍ |"
एकाच वेळी प्रक्रिया,ଏକକାଳୀନ ପ୍ରକ୍ରିୟାକରଣ |
सोलो,ଏକାକୀ
"1.साइट परवाना, 2.साइट परवाना","1. ସାଇଟ୍ ଲାଇସେନ୍ସ, 2. ସାଇଟ୍ ଲାଇସେନ୍ସ |"
"1.आकार, 2.आकार","1. ଆକାର, 2. ଆକାର"
मोजमाप,ମାପ
"1. चित्रण, 2. चित्रण","1. ଚିତ୍ର, 2. ଚିତ୍ର"
प्लुटी,pluti
"1.प्लुती, 2.प्लुतीकरण","1. ପ୍ଲୁଟି, 2. ପ୍ଲୁଟିକରନ୍"
"1.स्लॅश, 2.कट","1. ସ୍ଲାସ୍, 2. କଟ୍"
संगणकाखाली,କମ୍ପ୍ୟୁଟର ତଳେ |
साप विंडो प्रोटोकॉल,ସାପ ୱିଣ୍ଡୋ ପ୍ରୋଟୋକଲ୍ |
"1. वगळणे, 2. शरणागती","1. ତ୍ୟାଗ, 2. ଆତ୍ମସମର୍ପଣ |"
स्लॉट,ସ୍ଲଟ୍
SCSI (SCSI),SCSI (SCSI)
स्मार्ट कार्ड,ସ୍ମାର୍ଟ କାର୍ଡ |
गोगलगाय मेल,ସ୍ନାଲ୍ ମେଲ୍ |
स्नॅपशॉट,ସ୍ନାପସଟ୍ |
"1.सॉफ्ट कम्प्युटिंग, 2.सॉफ्ट कम्प्युटिंग","1. ସଫ୍ଟ ଗଣନା, 2. ସଫ୍ଟ ଗଣନା |"
सॉफ्ट कॉपी,ସଫ୍ଟ କପି
सोपे फॉन्ट,ସହଜ ଫଣ୍ଟ
सॉफ्टवेअर,ସଫ୍ଟୱେର୍
सॉंफ्टवेअर अभियांत्रिकी,ସଫ୍ଟୱେର୍ ଇଞ୍ଜିନିୟରିଂ
सॉफ्टवेअर परवाना,ସଫ୍ଟୱେର୍ ଲାଇସେନ୍ସ |
सॉफ्टवेअर चाचेगिरी,ସଫ୍ଟୱେର୍ ଡକାୟତି |
स्पेक्ट्रम,ସ୍ପେକ୍ଟ୍ରମ୍
"1.स्क्रू, 2.सर्पिल","1. ସ୍କ୍ରୁ, 2. ସ୍ପିରାଲ୍ |"
"1.तपशील पत्रक, 2.स्प्रेडशीट","1. ଡିଟେଲ୍ ସିଟ୍, 2. ସ୍ପ୍ରେଡସିଟ୍ |"
मानक,ମାନକ
मानक सामान्यीकृत मार्कअप भाषा (SGML),ଷ୍ଟାଣ୍ଡାର୍ଡ ଜେନେରାଲାଇଜଡ୍ ମାର୍କଅପ୍ ଭାଷା (SGML)
मानकीकरण,ମାନକକରଣ
वेळ वाट,ଅପେକ୍ଷା ସମୟ
तारक लॅन,ତାରକ ଲାନ୍ |
तारा स्थिती,ତାରା ସ୍ଥିତି
थोडा प्रारंभ करत आहे,ବିଟ୍ ଆରମ୍ଭ
"1. अभाव, 2. टंचाई, 3. टंचाई संकट","1. ଅଭାବ, 2. ଅଭାବ, 3. ଅଭାବ ସଙ୍କଟ |"
"1.स्टॅटिक मेमरी, 2.स्टॅटिक मेमरी","1. ଷ୍ଟାଟିକ୍ ମେମୋରୀ, 2. ଷ୍ଟାଟିକ୍ ମେମୋରୀ |"
स्थिती चॅनेल,ସ୍ଥିତି ଚ୍ୟାନେଲ୍ |
"1.चरण आकार, 2.चरण परिमाणे","1. ଷ୍ଟେପ୍ ସାଇଜ୍, 2. ଷ୍ଟେପ୍ ଡାଇମେନ୍ସନ୍ |"
विराम द्या आणि प्रोटोकॉल प्रतीक्षा करा,ବିରାମ ଏବଂ ଅପେକ୍ଷା ପ୍ରୋଟୋକଲ୍ |
ब्रेक कोड,ବ୍ରେକ୍ କୋଡ୍
विराम की,ବିରାମ ଚାବି |
साठवणक्षमता,ସ୍ଥାୟୀତ୍ୱ |
संग्रहित कार्यक्रम,ଗଚ୍ଛିତ ପ୍ରୋଗ୍ରାମ୍ |
मालिका डेटा,କ୍ରମିକ ତଥ୍ୟ |
"1.स्ट्रक्चर्ड एन्कोडिंग, 2.स्ट्रक्चर्ड कोडिंग","1. ସଂରଚନା ଏନକୋଡିଂ, 2. ସଂରଚନା କୋଡିଂ |"
स्ट्रक्चर्ड क्वेरी लँग्वेज (SQL),ସଂରଚନା ଜିଜ୍ଞାସା ଭାଷା (SQL)
"1. ब्रोशर पेपर, 2. शैली पत्र","1. ବ୍ରୋଚର ସିଟ୍, 2 ଶ style ଳୀ ଅକ୍ଷର"
उप-निर्देशिका,ସବ୍-ଡିରେକ୍ଟୋରୀ |
"1.सबनेट, 2.सबनेट","1. ସବ୍ନେଟ୍, 2. ସବ୍ନେଟ୍ |"
उपवृक्ष,subtree
"1.सारांश, 2.सारांश","1. ସଂକ୍ଷେପରେ, 2. ସଂକ୍ଷେପରେ"
"1. सुपर कॉम्प्युटर, 2. सुपर कॉम्प्युटर","1. ସୁପର କମ୍ପ୍ୟୁଟର, 2. ସୁପର କମ୍ପ୍ୟୁଟର |"
"1.Super Computation, 2.Super Computation","1. ସୁପର ଗଣନା, 2. ସୁପର ଗଣନା |"
की की,କି କି
शीर्ष वापरकर्ता,ଶୀର୍ଷ ଉପଭୋକ୍ତା |
पर्यवेक्षी शिक्षण,ତଦାରଖ ଶିକ୍ଷଣ |
सहाय्यक चिप,ସହାୟକ ଚିପ୍
निव्वळ भिन्नता,ନିଟ୍ ଭିନ୍ନତା |
"1.निव्वळ भिन्नता, 2.विभाग, 3.सरफान","1. ନେଟ ଭିନ୍ନତା, 2. ବିଭାଗ, 3. ସୁରଫାନ୍ |"
स्वॅप,ସ୍ୱାପ୍
अंतर्गामी,ଭିତରକୁ
बहिर्वाह,ଆଉଟଫ୍ଲୋ
स्वॅपिंग,ଅଦଳବଦଳ
"1.स्विच केलेले नेटवर्क,2. स्विच केलेले नेटवर्क","1. ସୁଇଚ୍ ନେଟୱାର୍କ, 2 ସୁଇଚ୍ ନେଟୱାର୍କ |"
स्विचिंग,ସୁଇଚ୍
स्विचिंग तत्त्व,ସୁଇଚ୍ ନୀତି |
प्रतीकात्मक प्रोग्रामिंग,ସାଙ୍କେତିକ ପ୍ରୋଗ୍ରାମିଂ |
सिंक्रोनाइझेशन,ସିଙ୍କ୍ରୋନାଇଜେସନ୍
सिंक्रोनायझर,ସିଙ୍କ୍ରୋନାଇଜର୍
समकालिक,ସମକାଳୀନ |
सिंक्रोनस न्यूमेरिक पदानुक्रम (SDH),ସିଙ୍କ୍ରୋନସ୍ ସାଂଖ୍ୟିକ କ୍ରମ (SDH)
वाक्य विश्लेषण,ବାକ୍ୟ ବିଶ୍ଳେଷଣ |
प्रणाली विश्लेषण,ସିଷ୍ଟମ୍ ବିଶ୍ଳେଷଣ |
प्रणाली अभियांत्रिकी,ସିଷ୍ଟମ୍ ଇଞ୍ଜିନିୟରିଂ
"1. सिस्टम ब्रेकर, 2. सिस्टम हॅकर","1. ସିଷ୍ଟମ୍ ବ୍ରେକର୍, 2. ସିଷ୍ଟମ୍ ହ୍ୟାକର୍ |"
सिस्टम इंटिग्रेटर,ସିଷ୍ଟମ୍ ଇଣ୍ଟିଗ୍ରେଟର
सिस्टम लॉग,ସିଷ୍ଟମ୍ ଲଗ୍ |
सिस्टम कव्हर,ସିଷ୍ଟମ୍ କଭର |
सिस्टम नेटवर्क स्ट्रक्चर (SNA),ସିଷ୍ଟମ୍ ନେଟୱାର୍କ ଗଠନ (SNA)
"1. सिस्टम प्रोग्रामर, 2. सिस्टम प्रोग्रामर","1. ସିଷ୍ଟମ୍ ପ୍ରୋଗ୍ରାମର୍, 2. ସିଷ୍ଟମ୍ ପ୍ରୋଗ୍ରାମର୍ |"
"1. सिस्टम रीस्टार्ट, 2. सिस्टम रीस्टार्ट","1. ସିଷ୍ଟମ୍ ପୁନ art ଆରମ୍ଭ, 2. ସିଷ୍ଟମ୍ ପୁନ Rest ଆରମ୍ଭ |"
प्रणाली समाप्ती,ସିଷ୍ଟମ୍ ସମାପ୍ତି |
प्रणाली चाचणी,ସିଷ୍ଟମ୍ ପରୀକ୍ଷା
प्रणाली उपयुक्तता,ସିଷ୍ଟମ୍ ଉପଯୋଗୀତା |
"1. पद्धतशीर संहिता, 2. पद्धतशीर संहिता","1. ସିଷ୍ଟମେଟିକ୍ କୋଡ୍, 2. ସିଷ୍ଟମେଟିକ୍ କୋଡ୍ |"
टॅब कमांड,ଟ୍ୟାବ୍ କମାଣ୍ଡ୍ |
वेळापत्रक,କାର୍ଯ୍ୟସୂଚୀ
सारणी विहंगावलोकन,ଟାବୁଲାର୍ ସମୀକ୍ଷା
टेबल जागा,ଟେବୁଲ୍ ସ୍ପେସ୍ |
फलक,ଫଳକ
"1.सारणीदार, 2.अॅरे अॅरे","1. ଟାବୁଲାର୍, 2. ଆରେ ଆରେ |"
सारणी कार्य,ଟ୍ୟାବୁଲେସନ୍ ଫଙ୍କସନ୍
"1. चिन्हांकित आर्किटेक्चर, 2. चिन्हांकित संरचना","1. ଚିହ୍ନିତ ସ୍ଥାପତ୍ୟ, 2. ଚିହ୍ନିତ ସଂରଚନା |"
चिन्हांकित प्रतिमा फाइल फॉर्म (TIFF),ଚିହ୍ନିତ ପ୍ରତିଛବି ଫାଇଲ ଫର୍ମ (TIFF)
टँडम प्रणाली,ଟାଣ୍ଡେମ୍ ସିଷ୍ଟମ୍ |
टेप घनता,ଟେପ୍ ସାନ୍ଧ୍ରତା |
टेप कव्हर,ଟେପ୍ କଭର |
tar फाइल,ଟାର୍ ଫାଇଲ୍ |
काम,କାମ କର |
कार्य मार्गदर्शक,କାର୍ଯ୍ୟ ଗାଇଡ୍
कार्य शेड्युलर,କାର୍ଯ୍ୟ ସୂଚୀ
ट्रान्समिशन कंट्रोल प्रोटोकॉल/इंटरनेट प्रोटोकॉल (TCP/IP),ଟ୍ରାନ୍ସମିସନ୍ କଣ୍ଟ୍ରୋଲ୍ ପ୍ରୋଟୋକଲ୍ / ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍ (TCP / IP)
कटिंग ऑपरेशन,କାଟିବା କାର୍ଯ୍ୟ
दूरसंचार,ଟେଲି ଯୋଗାଯୋଗ |
दूरसंचार,ଟେଲି ଯୋଗାଯୋଗ |
दूरसंचार,ଟେଲିକମ୍ |
दूरसंचार,ଟେଲି କନଫରେନ୍ସ |
"1. तार, 2. तार","1. ଟେଲିଗ୍ରାଫ୍, 2. ଟେଲିଗ୍ରାଫି |"
"1. टेलीमीटर, 2. टेलिमेट्री","1. ଟେଲିମିଟର, 2. ଟେଲିମେଟ୍ରି |"
"1.टेलिफोन, 2.टेलिफोन","1. ଟେଲିଫୋନ୍, 2. ଟେଲିଫୋନ୍"
टेलिफोन,ଟେଲିଫୋନ୍ |
"1.टेलिप्रिंटर, 2.टेलिप्रिंटर","1. ଟେଲିପ୍ରିଣ୍ଟର୍, 2. ଟେଲି ପ୍ରିଣ୍ଟର୍"
टेलिप्रोसेसिंग,ଟେଲି ପ୍ରୋସେସିଂ |
"1. दूरदर्शन, 2. दूरदर्शन, 3. दूरदर्शन","1. ଦ୍ୱାରରଶନ୍, 2. ଟେଲିଭିଜନ, 3. ଦ୍ୱାରଦ୍ୱାର |"
टेलेक्स,ଟେଲକ୍ସ |
"1.सापळा दूर, 2.टेलनेट","1. ଟ୍ରାପ୍ ଦୂରରେ, 2. ଟେଲନେଟ୍ |"
"1.उष्णता, 3.तापमान","1. ଉତ୍ତାପ, 3. ତାପମାତ୍ରା"
"1.आकार प्लेट, 2.टेम्प्लेट, 3.रुपाडा","1. ଆକୃତି ପ୍ଲେଟ୍, 2. ଟେମ୍ପଲେଟ୍, 3. ଗ୍ରୁପ୍"
दहाचे पूरक,ଦଶର ସଂପନ୍ନ |
तेरा बाइट,ଟେରା ବାଇଟ୍ |
टेरा फॉलप्स,ଟେରା ପତିତପାବନ |
"1.एंड पॉइंटर, 2.टर्मिनल कर्सर","1. ଶେଷ ସୂଚକ, 2. ଟର୍ମିନାଲ୍ କର୍ସର୍ |"
"1.एंड नोड, 2.टर्मिनल नोड","1. ଶେଷ ନୋଡ୍, 2. ଟର୍ମିନାଲ୍ ନୋଡ୍ |"
टर्मिनल विंडो,ଟର୍ମିନାଲ୍ ୱିଣ୍ଡୋ |
समाप्त,ସମାପ୍ତ
ट्राय-बेस,ତ୍ରି-ଆଧାର |
तीन बेस ऑपरेशन,ତିନୋଟି ବେସ୍ ଅପରେସନ୍ |
चाचणी,ପରୀକ୍ଷା
चाचणी कव्हरेज,ପରୀକ୍ଷା କଭରେଜ୍ |
चाचणी अंमलबजावणी,ପରୀକ୍ଷା ନିଷ୍ପାଦନ
चाचणी डेटा,ପରୀକ୍ଷା ତଥ୍ୟ
"1.मजकूर, 2. अभ्यास साहित्य","1. ପାଠ, ୨। ଅଧ୍ୟୟନ ସାମଗ୍ରୀ |"
मजकूर बॉक्स,ଟେକ୍ସଟ୍ ବକ୍ସ
मजकूर कर्सर,ପାଠ୍ୟ କର୍ସର୍ |
मजकूर संपादक,ପାଠ୍ୟ ସମ୍ପାଦକ |
मजकूर फाइल,ଟେକ୍ସଟ୍ ଫାଇଲ୍ |
अभ्यासक्रम,ପାଠ୍ୟକ୍ରମ
मजकूर प्रक्रिया,ପାଠ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |
स्पीच-टेक्स्ट (TTS),ବାଣୀ-ପାଠ (TTS)
टेक्सचर मॅपिंग,ଟେକ୍ସଚର୍ ମ୍ୟାପିଙ୍ଗ୍ |
"1.T फ्लिप फ्लॉप, 2.T-बिनोमीटर","1. ଟି ଫ୍ଲିପ୍ ଫ୍ଲପ୍, 2. ଟି-ବିନୋମିଟର |"
थर्मल सीलर,ଥର୍ମାଲ୍ ସିଲ୍ ଥର୍ମାଲ୍ |
"1.प्रिंटर पातळ फिल्म मेमरी, 2.थिन फिल्म मेमरी","1. ପ୍ରିଣ୍ଟର୍ ପତଳା ଚଳଚ୍ଚିତ୍ର ସ୍ମୃତି, 2. ଏହି ଚଳଚ୍ଚିତ୍ର ସ୍ମୃତି |"
(TFT) पातळ फिल्म ट्रान्झिस्टर (TFT),(TFT) ପତଳା ଚଳଚ୍ଚିତ୍ର ଟ୍ରାନଜିଷ୍ଟର (TFT)
"1.जेमिंग, 2.हॅशिंग","1. ରତ୍ନ, 2. ହ୍ୟାସିଂ"
धाग्याची बांगडी,ଥ୍ରେଡ୍ ବଙ୍ଗଲ୍ |
थ्रेडिंग,ଥ୍ରେଡିଙ୍ଗ୍
"1.त्रिपक्षीय नेटवर्क, 2.त्रिपक्षीय नेटवर्क","1. ତ୍ରିପାକ୍ଷିକ ନେଟୱାର୍କ, 2. ତ୍ରିପାକ୍ଷିକ ନେଟୱାର୍କ |"
प्रवाह क्षमता,ପ୍ରବାହ କ୍ଷମତା
वेळेची जटिलता,ସମୟ ଜଟିଳତା |
टाइम डिव्हिजन मल्टिप्लेक्सिंग (टीडीएम),ଟାଇମ୍ ଡିଭିଜନ୍ ମଲ୍ଟିପ୍ଲେସିଙ୍ଗ୍ (TDM)
वेळ फ्रेम,ସମୟ ସୀମା
त्याच वेळी,ସେହି ସମୟରେ
"1. कॉल मशीन, 2. कॉल मशीन, 3. टाइम मशीन","1. କଲ୍ ମେସିନ୍, 2. କଲ୍ ମେସିନ୍, 3. ଟାଇମ୍ ମେସିନ୍ |"
वेळ संपला,ସମୟ ସମାପ୍ତ
"1.कॅलोकेशन, 2.कॅल क्वांटायझेशन","1. କାଲୋକେସନ୍, 2. କାଲ୍ କ୍ୱାଣ୍ଟାଇଜେସନ୍ |"
वेळ मालिका,ସମୟ କ୍ରମ |
"1. वेळेची विभागणी, 2. वेळ सामायिकरण","1. ସମୟ ବିଭାଜନ, ୨। ସମୟ ବାଣ୍ଟିବା |"
वेळ सामायिकरण प्रणाली,ସମୟ ବଣ୍ଟନ ପ୍ରଣାଳୀ |
कॉल चरण,କଲ୍ ଷ୍ଟେପ୍ |
वेळ आकृती,ସମୟ ଚିତ୍ର
वर्ण,ବର୍ଣ୍ଣ
टॉगल,ଟୋଗଲ୍ କରନ୍ତୁ |
हलवा टॉगल करा,ଘୁଞ୍ଚାଇବା
"1.प्रतीक, 2.टोकन","1.ସାଇମ୍ବଲ୍, 2. ଟୋକେନ୍"
टोकन बस,ଟୋକେନ୍ ବସ୍ |
टोकन बस,ଟୋକେନ୍ ବସ୍ |
टोकन बस नेटवर्क,ଟୋକେନ୍ ବସ୍ ନେଟୱାର୍କ |
"1. प्रतीक रिंग, 2. प्रतीक रिंग","1. ପ୍ରତୀକ ରିଙ୍ଗ, 2. ପ୍ରତୀକ ରିଙ୍ଗ |"
टोकन वाटाघाटी,ଟୋକନ୍ ବୁ ation ାମଣା |
"1.साधने, 2.साधने","1. ଟୁଲ୍, 2. ଟୁଲ୍"
वरचा पाय,ଉପର ପାଦ |
वरच्या पायाचे डिझाइन,ଉପର ପାଦ ଡିଜାଇନ୍ |
"1. नेल रिज कॉन्फिगरेशन, 2. खाली खेचा","1. ନେଲ ରିଜ୍ ବିନ୍ୟାସ, 2. ତଳକୁ ଟାଣ |"
"1. स्थान, 2. स्थान विज्ञान","1. ଅବସ୍ଥାନ, 2. ଅବସ୍ଥାନ ବିଜ୍ଞାନ |"
टच पॅड,ଟଚ୍ ପ୍ୟାଡ୍ |
टच स्क्रीन,ଟଚ୍ ସ୍କ୍ରିନ୍
"1.चिन्ह, 2.चिन्ह, 3.ट्रेसिंग","1. ମାର୍କ, 2. ମାର୍କ, 3. ଟ୍ରେସିଂ"
ट्रेसिंग,ଅନୁସନ୍ଧାନ
"1.मार्ग, 2.पथ, 3.गळती","1. ୱେ, 2. ପଥ, 3. ଲିକ୍ |"
"1.ट्रॅक डिस्क, 2.पाथ डिस्क","1. ଟ୍ରାକ୍ ଡିସ୍କ, 2. ପଥ ଡିସ୍କ |"
पथ टेप,ପଥ ଟେପ୍ |
"1. अनुसरण करा, 2. अनुसरण करा","1. ଅନୁସରଣ, 2. ଅନୁସରଣ"
"1. अनुसरण करा, 2. अनुसरण करा","1. ଅନୁସରଣ କରନ୍ତୁ, 2. ଅନୁସରଣ କରନ୍ତୁ |"
मार्गक्रमण,ପଥ
"1.व्यवहार, 2.सौदा, 3.व्यवहार, 4.विनिमय","1. ଟ୍ରାନସାକସନ୍, 2. ଡିଲ୍, 3. ଟ୍ରାନ୍ସକ୍ସନ୍, 4. ଏକ୍ସଚେଞ୍ଜ୍"
"1. डील फाइल, 2. क्रियाकलाप फाइल","1. ଡିଲ୍ ଫାଇଲ୍, 2. କାର୍ଯ୍ୟକଳାପ ଫାଇଲ୍ |"
"1.व्यवहार दस्तऐवज, 2.व्यवहार लॉग","1. ଟ୍ରାନ୍ସଜେକ୍ସନ୍ ଡକ୍ୟୁମେଣ୍ଟ୍, 2. ଟ୍ରାନ୍ସଜେକ୍ସନ୍ ଲଗ୍ |"
"1. लिप्यंतरण, 2. लिप्यंतरण","1. ଟ୍ରାନ୍ସକ୍ରିପସନ୍, 2. ଟ୍ରାନ୍ସଲିଟ୍ରେଟ୍ |"
ट्रान्सड्यूसर,ଟ୍ରାନ୍ସଡ୍ୟୁସର
हस्तांतरण दर,ସ୍ଥାନାନ୍ତର ହାର
हस्तांतरण वेळ,ସ୍ଥାନାନ୍ତର ସମୟ
रूपांतरण,ରୂପାନ୍ତର
क्षणिक त्रुटी,କ୍ଷଣିକ ତ୍ରୁଟି |
संक्रमण कालावधी,ସଂକ୍ରମଣ ଅବଧି
"1. संक्रमण, 2. संक्रांती","1. ସଂକ୍ରମଣ, 2. ସଲଷ୍ଟାଇସ୍ |"
सांसर्गिक,ସଂକ୍ରାମକ
संसर्गित,ସଂକ୍ରମିତ
"1.अनुवाद, 2.अनुवाद, 3.व्याख्या","1. ଅନୁବାଦ, 2. ଅନୁବାଦ, 3. ବ୍ୟାଖ୍ୟା"
"1. प्रसारित करणे, प्रसारित करणे, 2. प्रसारित करणे","1. ପ୍ରସାରଣ, ପ୍ରସାରଣ, 2. ପ୍ରସାରଣ |"
कम्युनिकेशन कंट्रोल प्रोटोकॉल (TCP),ଯୋଗାଯୋଗ ନିୟନ୍ତ୍ରଣ ପ୍ରୋଟୋକଲ୍ (TCP)
"1.ट्रान्समिशन लाइन, 2.ट्रान्समिशन लाइन","1. ଟ୍ରାନ୍ସମିସନ୍ ଲାଇନ୍, 2. ଟ୍ରାନ୍ସମିସନ୍ ଲାଇନ୍ |"
ट्रान्समीटर,ଟ୍ରାନ୍ସମିଟର
पारदर्शकता,ସ୍ୱଚ୍ଛତା
ट्रान्सपॉन्डर,ଟ୍ରାନ୍ସପଣ୍ଡର |
