Tamil,Assamese
"வழிகாட்டும் அலை, வழிகாட்டும் அலை","গাইডিং ৱেভ, গাইডিং ৱেভ"
". மேசன், பை மேசன்",". মেছন, পাই মেছন"
பின்,পিন
"எதிர்ப்பு அழுத்தம், பிஞ்ச்-சேவல்","এন্টি-প্ৰেচাৰ, পিঞ্চ-কক"
துளை கேமரா,পাঞ্চ হোল কেমেৰা
புள்ளி,বিন্দু
பியோன் (பைமேசன்),পিয়ন (pymason)
பிரணி அளவீடு,পিৰানি গেজ
பிஸ்டன்,পিষ্টন
"சுருதி, நிலக்கீல், சுருதி, வளையல் இடைவெளி, இலக்கு, லட்டு, காக்","পিচ, পিচ, পিচ, বেংগল ব্যৱধান, লক্ষ্য, জালি, গেগ"
"பிவோட், ரிவெட்","pivot, ৰিভেট"
பிளாங்க் சட்டம்,planck ৰ নিয়ম
கீழ் லட்டு,তলৰ জালি
விமான கண்ணாடி,প্লেন মিৰ&#39;ৰ
கோப்ளனார் இயக்கம்,কোপ্লেনাৰ গতি
கோள்,গ্ৰহটো
"கிரக, நிலப்பரப்பு","গ্ৰহীয়, স্থলজ"
கிரக அயனி,গ্ৰহৰ আয়ন
"பிளாஸ்மா, புரோட்டோபிளாசம், பிளாஸ்மா","প্লাজমা, প্ৰ’ট’প্লাজম, প্লাজমা"
"பிளாஸ்மா ஸ்ட்ரீம், புரோட்டோபிளாசம் ஸ்ட்ரீம்","প্লাজমা ষ্ট্ৰিম, প্ৰ’ট’প্লাজম ষ্ট্ৰিম"
"பிளாஸ்மோன், நிறை","প্লাজমন, ভৰ"
"குழாய், பிளாஸ்டிக்",প্লাষ্টিক
"பிளாஸ்டிக், பிளாஸ்டிக்","প্লাষ্টিচিটি, প্লাষ্টিচিটি"
"தட்டு, அடிப்படை தட்டு, தட்டு, நேர்மின்முனை","প্লেট, বেচ প্লেট, প্লেট, এনোড"
பீடபூமி பீடபூமி,মালভূমি মালভূমি
"மின் பூசப்பட்ட, பூசப்பட்ட, மெருகூட்டப்பட்ட, பூசப்பட்ட","ইলেক্ট্ৰ&#39; আৱৰণযুক্ত, আৱৰণযুক্ত, গ্লেজযুক্ত, প্লেট কৰা"
சிறிய தகடு,সৰু ফলক
"சதி, பகுதி, சதி, சதி","প্লট, এলেকা, প্লট, প্লট"
வரைவு,খচৰা প্ৰস্তুত কৰা
சரத்தை இழுக்கவும்,টানি ষ্ট্ৰিং
புளூட்டோனியம்,প্লুটনিয়াম
எரிவாயு இயக்கவியல்,গেছ মেকানিক্স
"கொள்கலன், உட்புறம், பதப்படுத்தப்பட்ட அட்டை நிறை, பாக்கெட், பாக்கெட்","কণ্টেইনাৰ, ইণ্টেৰিয়ৰ, প্ৰচেছড কাৰ্ড মাছ, পকেট, পকেট"
புள்ளி,বিন্দু
மாசுபட்டது,দূষিত
விஷம்,বিষক্ৰিয়া
விஷம் விநியோகம்,poisson বিতৰণ
"துருவ, துருவ","মেৰু, মেৰু"
துருவமானி,মেৰুমাপক
துருவமுனைப்பு,মেৰুত্ব
துருவப்படுத்தல்,মেৰুকৰণ
"துருவநோக்கி, துருவநோக்கி","মেৰুস্কোপ, মেৰুস্কোপ"
துருவப்படுத்த,মেৰুকৰণ কৰা
"துருவமுனைப்பான், துருவமுனைப்பான்","মেৰুকৰণকাৰী, মেৰুকৰণকাৰী"
துருவமுனைப்பு,মেৰুত্ব
துருவமுனைப்பு,মেৰুত্ব
துருவமுனைப்பு வீழ்ச்சி,মেৰুত্ব পতন
துருவ லட்டு,মেৰু জালি
போலராய்டு,পোলাৰইড
"துருவமுனை, பொலரான்","পোলাৰন, পোলাৰন"
"துருவம், எல்லையற்ற, தொடர்பு, துருவம்","মেৰু, অন্তহীন, কন্টাক্টৰ, মেৰু"
பொலோனியம்,পোলনিয়াম
பல அணுக்கள்,বহুপৰমাণু
பல படிகங்கள்,বহুস্ফটিকীয়
பாலிமார்பிக்,বহুৰূপী
பாலிமார்பிக்,বহুৰূপী
குளம்,পুখুৰী
புஷ்கரிணி அணுஉலை,pushkarini ৰিয়েক্টৰ
போரோசிட்டி,ছিদ্ৰতা
எடுத்துச் செல்லக்கூடியது,বহনযোগ্য
"நேர்மறை, பணம், நேர்மறை, நேர்மறை","ইতিবাচক, ধন, ইতিবাচক, ইতিবাচক"
பாசிட்ரான்,পজিট্ৰন
பாசிட்ரோனியம்,পজিট্ৰনিয়াম
"நிகழ்தகவு, நிகழ்தகவு","সম্ভাৱনা, সম্ভাৱনা"
தூண்,স্তম্ভ
"சாத்தியமான (v.), சூழ்நிலை, சாத்தியமான (v.)","সম্ভাৱ্য (v.), পৰিস্থিতিগত, সম্ভৱ (v.)"
சாத்தியமான கூபே,সম্ভাৱ্য কুপে
"potentiometer, potentiometer","পটেনচিঅ&#39;মিটাৰ, পটেনচিঅ&#39;মিটাৰ"
பூண்டல்,পাউণ্ডল
"தூள், தூள்","গুড়ি, গুড়ি"
தூள் முறை,গুড়ি পদ্ধতি
"சக்தி, வலிமை, திறன், சக்தி","শক্তি, শক্তি, ক্ষমতা, শক্তি"
அதிகார ஆட்சி,ক্ষমতা নিয়ম
"மின் நிலையம், மின் நிலையம்","শক্তি কেন্দ্ৰ, শক্তি কেন্দ্ৰ"
மின்சாரம்,শক্তি যোগান
"சோதனை, சோதனை, நடைமுறை","পৰীক্ষামূলক, পৰীক্ষামূলক, ব্যৱহাৰিক"
"அயன், முன்னுரை","আয়ান, precession"
"துல்லியமான, துல்லியமான","সঠিক, সঠিক"
"துல்லியம், துல்லியம்","নিখুঁততা, নিখুঁততা"
கணிப்பு,ভৱিষ্যদ্বাণী
தேர்ந்தெடுக்கப்பட்ட,নিৰ্বাচিত
"விருப்பமான, விருப்பமான","পছন্দৰ, পছন্দৰ"
ஆரம்ப,প্ৰাৰম্ভিক
சுருக்கம்,সংকোচন
"முதன்மை, முதன்மை, முதல், முக்கிய, முதன்மை, வேர்","প্ৰাথমিক, প্ৰাথমিক, প্ৰথম, মূল, প্ৰধান, মূল"
"ஸ்டார்டர், ப்ரைமர்","ষ্টাৰ্টাৰ, প্ৰাইমাৰ"
"முதன்மையான, பழமையான","prime, আদিম"
"அதிபர், அதிபர், அதிபர்","অধ্যক্ষ, অধ্যক্ষ, অধ্যক্ষ"
விதிகள்,নিয়মসমূহ
ப்ரிஸம்,প্ৰিজম
"prismatic, prismatic","প্ৰিজমাটিক, প্ৰিজমাটিক"
நிகழ்தகவு,সম্ভাৱনাবাদী
சோதனையாளர்,পৰীক্ষক
"செயல்முறை, நடைமுறை","পদ্ধতি, পদ্ধতি"
"செயல்முறை, நிலை","প্ৰক্ৰিয়া, পৰ্যায়"
"செயலாக்கம், வளங்கள்","প্ৰক্ৰিয়াকৰণ, সম্পদ"
செயலி,প্ৰচেছৰ
தயாரிப்பு தயாரிப்பு,প্ৰডাক্ট প্ৰডাক্ট
உற்பத்தி,উৎপাদন
உற்பத்தித்திறன்,উৎপাদনশীলতা
"நிரல், நிரல், நிரல்","প্ৰগ্ৰেম, প্ৰগ্ৰেম, প্ৰগ্ৰেম"
புரோகிராமர்,প্ৰগ্ৰেমাৰ
"முற்போக்கான, முற்போக்கான","প্ৰগতিশীল, প্ৰগতিশীল"
தடை,নিষেধাজ্ঞা
"திட்ட, வெளியீடு","প্ৰজেক্টিভ, আউটপুট"
ஊக்குவிக்கப்பட்ட எலக்ட்ரான்,প্ৰচাৰিত ইলেক্ট্ৰন
உடனடி நியூட்ரான்,তৎক্ষণাত নিউট্ৰন
கை,বাহু
"பரிமாற்றம், பெருக்கம், பரப்புதல்","সংক্ৰমণ, পৰিবৰ্ধন, প্ৰসাৰণ"
உந்துவிசை,প্ৰপেলেন্ট
பண்புகள்,ধৰ্ম
"சரியான மதிப்பு, ஈஜென் மதிப்பு","সঠিক মান, eigen মান"
"விகிதம், விகிதம், பிரிவு","অনুপাত, অনুপাত, বিভাজন"
உந்துதல்,প্ৰপালচন
புரோட்டான்,প্ৰ&#39;টন
அருகாமை,সান্নিধ্য
"1 சூடோவெக்டர், சூடோவெக்டர்","1ছ্যুডোভেক্টৰ, ছ্যুডোভেক্টৰ"
"இழு, இழு, இழு, எண்ணம், பாலம்","আঁকিব, টানিব, টানিব, ছাপ, দলং"
"பல்லி, கிர்னி, காப்பி","পুলি, ঘিৰ্ণী, কাপ্পী"
"பட நீட்டிப்பு, ஒத்திசைவு இழப்பு, 3 இழுவை","ইমেজ এক্সটেনচন, চিনক্ৰ&#39;নাইজেচন লছ, ৩ ট্ৰেকচন"
துடிப்பு,নাড়ী
படபடப்பு,flutter
"பருப்பு வகைகள், பருப்பு வகைகள்","নাড়ী, নাড়ী"
துடிப்பு,পালছাৰ
பம்ப்,পাম্প
உந்தி,পাম্পিং
குத்துதல்,punching
"நட்சத்திரம், மாணவர், கனினிகா","তৰা, ছাত্ৰ, কানিনিকা"
தூய,বিশুদ্ধ
துல்லியம்,শুদ্ধতা
"நீல் லோஹித், ஊதா, ஊதா","নীল লোহিত, বেঙুনীয়া, বেঙুনীয়া"
புஷ் பொத்தான் புஷ் பொத்தான்,বুটাম টিপক বুটাম টিপক
பிரித்தெடுத்தல்,নিষ্কাশন
"பைரனோமீட்டர், சூரிய வெப்பமானி","পিৰানোমিটাৰ, সৌৰ থাৰ্মোমিটাৰ"
தெர்மோஎலக்ட்ரிக்,তাপবিদ্যুৎ
ஈரப்பதமானி,হাইগ্ৰ&#39;মিটাৰ
சைட்டோமெட்ரி,চাইট&#39;মেট্ৰি
"Q-எழுத்து, Q- குணகம்","Q-আখৰ, Q-সহগ"
"நாற்கரம், வட்ட அடி","চতুৰ্থাংশ, বৃত্ত ভৰি"
"குவாட்ரன்ட் எலக்ட்ரோமீட்டர், குவாட்ரன்ட் எலக்ட்ரோமீட்டர்","কোৱাড্ৰেণ্ট ইলেক্ট্ৰ’মিটাৰ, কোৱাড্ৰেণ্ট ইলেক্ট্ৰ’মিটাৰ"
இருபடி,দ্বিঘাত
நாற்கர,চতুৰ্ভুজ
தரம்,গুণমান
குவாண்டம்,কোৱাণ্টাম
குவாண்டம்,কোৱাণ্টাম
"அளவு, குவாண்டம், அளவு, அளவு","কোৱাণ্টাইজেচন, কোৱাণ্টাম, কোৱাণ্টাইজেচন, কোৱাণ্টাইজেচন"
அளவீடு,পৰিমাণীকৰণ কৰা
"அளவு, அளவு","পৰিমাণগত, পৰিমাণগত"
"அளவு, அளவு, அளவு","পৰিমাণ, পৰিমাণ, পৰিমাণ"
குவாண்டம்,কোৱাণ্টাম
"கால், கால், கால்","চতুৰ্থাংশ, চতুৰ্থাংশ, চতুৰ্থাংশ"
"rhinestones, குவார்ட்ஸ்","ৰাইষ্টোন, কোৱাৰ্টছ"
பொதுவாக நிலை,সাধাৰণতে অৱস্থা
அடுத்தடுத்து,উত্তৰাধিকাৰ
மீள் சக்தி,ইলাষ্টিক বল
மீள் அலை,ইলাষ্টিক তৰংগ
நிரந்தர சுற்று,স্থায়ী বৰ্তনী
நிலையான படம்,ষ্টেটিক ইমেজ
நிலையான சுழற்சி,নিৰ্দিষ্ট চক্ৰ
நிரந்தர நிலை,স্থায়ী অৱস্থা
அணைக்க,to quench
மயக்க மருந்து,শান্তকাৰী
"அணைக்க, தணி","quench, কুৱেঞ্চ"
அமைதியான நாள்,নিস্তব্ধ দিন
d-மதிப்பு,d-মান
"ரேடியோ (எட்.), ரேடியோ (வி.), கதிரியக்க, பேரழிவு, கதிர்வீச்சு","ৰেডিঅ&#39; (সম্পা.), ৰেডিঅ&#39; (v.), তেজস্ক্ৰীয়, বিপৰ্যয়জনক, বিকিৰণ"
கதிர்வீச்சு செயல்படுத்தல் பகுப்பாய்வு,বিকিৰণ সক্ৰিয়কৰণ বিশ্লেষণ
"பிளவு, கதிரியக்கம்","fissile, তেজস্ক্ৰীয়"
கதிரியக்க உரிமம் பெற்றவர்,তেজস্ক্ৰীয় অনুজ্ঞাপত্ৰদাতা
"சிதைவு, கதிரியக்கம், கதிரியக்கம்","পচন, তেজস্ক্ৰীয়তা, তেজস্ক্ৰীয়তা"
"ரேடியோகிராம்கள், ரேடியோ கம்பிகள், ரேடியம் படங்கள்","ৰেডিঅ’গ্ৰাম, ৰেডিঅ’ তাঁৰ, ৰেডিয়ামৰ ছবি"
"ரேடியோகிராஃப்கள், கதிர்வீச்சு படங்கள்","ৰেডিঅ&#39;গ্ৰাফ, বিকিৰণৰ ছবি"
கதிரியக்க அயோடின்,তেজস্ক্রিয় আয়’ডিন
"கதிரியக்க ஐசோடோப்புகள், கதிர்வீச்சு ஐசோடோப்புகள்","ৰেডিঅ’আইছ’ট’প, ৰেডিয়’আইছ’ট’প"
"எக்ஸ்ரே சிகிச்சை, கதிர்வீச்சு சிகிச்சை","এক্স-ৰে থেৰাপী, ৰেডিয়চন থেৰাপী"
கதிர்வீச்சு சிகிச்சையாளர்,ৰেডিয়চন থেৰাপিষ্ট
"ரேடியோமீட்டர், ரேடியோமீட்டர்","ৰেডিঅ&#39;মিটাৰ, ৰেডিঅ&#39;মিটাৰ"
கதிரியக்க அளவீடு,ৰেডিঅ&#39;মেট্ৰি
கதிரியக்க-தாலியம்,তেজস্ক্রিয়-থেলিয়াম
கதிர்வீச்சு சிகிச்சை,ৰেডিয়চন থেৰাপী
ரேடியம்,ৰেডিয়াম
ரேடியம் சிகிச்சை,ৰেডিয়াম থেৰাপী
ஆரம்,ব্যাসাৰ্ধ
இந்திரன் தனுஷ்,ইন্দ্ৰ ধনুষ
ராமன் விளைவு,ৰমন ইফেক্ট
ராம்ஸ்டன் வட்டம்,ramsden বৃত্ত
"சீரற்ற, ஒழுங்கற்ற","random, অনিয়মিত"
சீரற்றமயமாக்கல்,ৰেণ্ডমাইজেচন
சீரற்ற தன்மை,যাদৃচ্ছিকতা
ஆஸிலேட்டர்,দোলক
கேட்கக்கூடிய வரம்பு,শ্ৰৱণ ক্ষমতাৰ পৰিসৰ
விரைவான துடிப்பு,দ্ৰুত নাড়ী
"அரிதான, அரிதான","বিৰল, বিৰল"
அரிதான தன்மை,বিৰলতা
அரிதாக,to rarefy কৰা
அனுமதிக்கப்பட்ட மின்னழுத்தம்,অনুমোদিত ভল্টেজ
"மதிப்பீடு, மதிப்பீடு","ৰেটিং, ৰেটিং"
விகிதம்,অনুপাত
பகுத்தறிவு,যুক্তিকৰ
"செயலாக்கப்படாத தரவு, பெறப்பட்ட தரவு","অপ্ৰক্ৰিয়াকৃত ডেটাম, গ্ৰহণ কৰা ডেটামৰ দৰে"
"ரஷ்மி, கிரண், அர்த்ரேகா, அர்","ৰশ্মি, কিৰণ, অৰ্ধেখা, আৰ"
ராலே சிதறல்,ৰেলি বিক্ষিপ্ততা
மீண்டும் எழுகிறது,ৰিবাউণ্ড
பின்னூட்டம்,মতামত
எதிர்வினை இணைப்பு,ৰিএক্টিভ কাপলিং
மீண்டும் செயல்படுத்துதல்,পুনৰ সক্ৰিয়কৰণ
பொருத்தமின்மை,অপ্ৰাসংগিকতা
அணுஉலை,ৰিয়েক্টৰ
உலை குப்தி,ৰিয়েক্টৰ গুপ্তি
ஆசாஜி ஆயுதம்,asaji অস্ত্ৰ
"வாசிப்பு, வாசிப்பு","পঢ়া, পঢ়া"
மீண்டும் சரிசெய்தல்,পুনৰ সামঞ্জস্য কৰা
உண்மையான,বাস্তৱ
"திரும்ப திரும்ப (n.), பிரதிபலிக்க (ver.)","to rebound (n.), প্ৰতিফলিত কৰা (ver.)"
மீளுருவாக்கம் வெப்பம்,পুনৰুত্পাদন তাপ
மறு அளவுத்திருத்தம்,পুনৰ মানাংকন
"பெறுபவர், பெறுபவர்","গ্ৰাহক, গ্ৰাহক"
"தலைகீழ், தலைகீழ், பின் அணிவரிசை","ৰিভাৰ্ছ, ৰিভাৰ্ছ, বেক এৰে"
"தலைகீழ், பரஸ்பர, பரஸ்பர","বিপৰীত, পাৰস্পৰিক, পাৰস্পৰিক"
"பரஸ்பரம், பரஸ்பரம்","পাৰস্পৰিকতা, পাৰস্পৰিকতা"
"பிரதிபலிப்பு (வி.), பிரதிபலிப்பு (வி.)","প্ৰতিফলিত (V.), প্ৰতিফলিত (V.)"
"மறுசேர்ப்பு, மறுபயன்பாடு","পুনঃসংমিশ্ৰণ, পুনৰ ব্যৱহাৰ"
கண்காணிப்பு,নিৰীক্ষণ কৰা
"பதிவு, பதிவு (என்.), பதிவு செய்ய, குறிக்க (வி.)","ৰেকৰ্ড কৰা, ৰেকৰ্ড কৰা (n.), ৰেকৰ্ড কৰা, চিহ্নিত কৰা (v.)"
பதிவு செய்யப்பட்டது,ৰেকৰ্ড কৰা হৈছে
காப்பக நிபுணர்,আৰ্কাইভিষ্ট
பதிவு,ৰেকৰ্ডিং
"அடைதல், அடைதல், அடைதல்","প্ৰাপ্তি, প্ৰাপ্তি, প্ৰাপ্তি"
வலது கோண ஆய ஆயத்தொலைவுகள்,সোঁকোণৰ স্থানাংক স্থানাংক
"சுத்திகரிப்பு, திருத்தம்","শোধন, সংশোধন"
"சுத்திகரிக்கப்பட்ட, சுத்திகரிக்கப்பட்ட","পৰিশোধিত, পৰিশোধিত"
திருத்தி,ৰেক্টিফায়াৰ
ரெக்டிஃபையர் வால்வு,ৰেক্টিফায়াৰ ভালভ
"நேர்கோடு, நேர்கோடு, நேர்கோடு","সৰলৰেখা, সৰলৰেখা, সৰলৰেখা"
தொடர் நிகழ்வு,পুনৰাবৃত্তিমূলক পৰিঘটনা
இரத்த பேய் சிவப்பு பேய்,তেজৰ দানৱ ৰঙা দানৱ
இரத்த இடப்பெயர்ச்சி,তেজৰ স্থানান্তৰ
"குறைக்க, சமப்படுத்த, உயிரூட்டு","হ্ৰাস কৰা, সমান কৰা, সজীৱ কৰা"
(ஒரு வால் நட்சத்திரத்தின்),(এটা ধুমকেতুৰ)
சுத்திகரிக்கப்பட்ட தரவு,পৰিশোধিত তথ্য
"ஒத்த, சிறிய, கடமை","অনুৰূপ, ক্ষুদ্ৰ, বাধ্যতামূলক"
மாற்ற குணகம்,পৰিৱৰ্তন সহগ
நாணல் குழாய்,ৰিড-পাইপ
மறு நுழைவு,পুনৰ প্ৰৱেশ
"அறிவுறுத்தல்கள், குறிப்புகள்","নিৰ্দেশনা, উল্লেখ"
பிரதிபலிப்பு,প্ৰতিফলনশীলতা
"பிரதிபலித்தது, பிரதிபலித்தது, பிரதிபலித்தது","প্ৰতিফলিত, প্ৰতিফলিত, প্ৰতিফলিত"
பிரதிபலித்தது,প্ৰতিফলিত হয়
பிரதிபலிப்பு,প্ৰতিফলিত
பிரதிபலிப்பு,প্ৰতিফলন
பிரதிபலிப்பு இழப்பு,ৰিফ্লেক্টিভ লছ
பிரதிபலிப்பு,প্ৰতিফলনশীলতা
பிரதிபலிப்பான்,ৰিফ্লেক্টৰ
அனிச்சை பொறிமுறை,ৰিফ্লেক্স মেকানিজম
ஒளிவிலகல்,বিবৰ্তিত
ஒளிவிலகல்,বিবৰ্তন
ஒளிவிலகல்,বিবৰ্তন সূচকাংক
பயனற்ற தன்மை,refractoriness
ஒளிவிலகல்,বিবৰ্তন সূচকাংক
"குளிர்சாதன பெட்டி, குளிர்சாதன பெட்டி","ফ্ৰীজ, ফ্ৰীজ"
மறுஉருவாக்கம்,পুনৰাবৃত্তি
"மீளுருவாக்கம், நிலையான மறு ஒருங்கிணைப்பு, மீளுருவாக்கம்","পুনৰুত্পাদন, বহনক্ষম পুনৰ সংযোগ, পুনৰুত্পাদন"
"மீளுருவாக்கம், மீளுருவாக்கம், மீளுருவாக்கம்","পুনৰুত্পাদনশীল, পুনৰুত্পাদনশীল, পুনৰুত্পাদনশীল"
"பதிவு, பதிவு","পঞ্জীয়ন, পঞ্জীয়ন"
"விற்பனை வேகம், பின்தங்கிய இயக்கம், பின்னடைவு, தலைகீழ்","বিক্ৰীৰ গতি, পিছুৱাই যোৱা, ৰিগ্ৰেছন, ৰিভাৰ্ছল"
"கூட, வழக்கமான, சமச்சீர்","even, নিয়মীয়া, প্ৰতিসম"
ஐசோஃபார்ம் திடமானது,সমৰূপী কঠিন
ஒழுங்குமுறை,নিয়ন্ত্ৰণ
உறவு,সম্পৰ্ক
"உறவினர், உறவினர்","আপেক্ষিক, আপেক্ষিক"
உறவினர்,সম্পৰ্কীয়
ஒப்பீட்டளவில் உறுதியாக,তুলনামূলকভাৱে নিশ্চিত
"சார்பியல், சார்பியல், சார்பியல்","আপেক্ষিকতা, আপেক্ষিকতা, আপেক্ষিকতা"
ஓய்வு,জিৰণি লোৱা
"ரிலே, பரிமாற்றம்","ৰিলে, ট্ৰেন্সমিছন"
மீட்பு,পাপমোচন
நம்பகத்தன்மை,নিৰ্ভৰযোগ্যতা
எஞ்சிய,অৱশিষ্ট
தொலையியக்கி,ৰিম&#39;ট কন্ট্ৰ&#39;ল
மறுசீரமைக்கப்பட்டது,renormalized
"மறு நோக்குநிலை, மறு கட்டமைப்பு","পুনৰ-অৰিয়েণ্টেচন, পুনৰ-বিন্যাস"
மீண்டும் மீண்டும் செய்யக்கூடிய தன்மை,পুনৰাবৃত্তিযোগ্যতা
"ரிப்பீட்டர், ரிப்பீட்டர்","পুনৰাবৃত্তিকাৰী, পুনৰাবৃত্তিকাৰী"
"விரட்ட, விரட்டப்பட வேண்டும்","to repel, বিকৃত কৰা"
விரட்டும்,repulsive
மீண்டும் மீண்டும்,পুনৰাবৃত্তি
பிரதிநிதித்துவம்,প্ৰতিনিধিত্ব কৰা
"பிரதிநிதி, பிரதிநிதி","প্ৰতিনিধি, প্ৰতিনিধি"
"மீட்கக்கூடிய, மீண்டும் உருவாக்கக்கூடிய","পুনৰুদ্ধাৰযোগ্য, পুনৰুত্পাদনযোগ্য"
"இனப்பெருக்கம், இனப்பெருக்கம், இனப்பெருக்கம்","প্ৰজনন, প্ৰজনন, প্ৰজনন"
விரட்டு,repel কৰা
விரட்டல்,repulsion
விரட்டும்,repulsive
ஆராய்ச்சி,গৱেষণা
"நீர்த்தேக்கம், நீர்த்தேக்கம், நீர்த்தேக்கம், நீர்த்தேக்கம், நீர்த்தேக்கம்","cistern, জলাশয়, জলাশয়, জলাশয়, cistern"
மறுபகிர்வு,পুনৰ নিয়োগ কৰা
"எஞ்சிய, எஞ்சிய","অৱশিষ্ট, অৱশিষ্ট"
"எதிர்ப்பு, எதிர்ப்பு","ৰেজিষ্টেন্স, ৰেজিষ্টেন্স"
எதிர்ப்பாற்றல்,ৰেজিষ্টিভিটি
மின்தடை,ৰেজিষ্টৰ
"கலைத்தல், கரைதல், வேறுபாடு","দ্ৰৱণ, দ্ৰৱণ, পাৰ্থক্য"
தவறான விளக்கம்,ভুল উপস্থাপন
"பிரிவுக்கு, வேறுபடுத்த, பிரிக்க","বিভাজিত কৰা, বিভাজিত কৰা, বিভাজিত কৰা"
பிரிப்பான்,স্প্লিটাৰ
அதிர்வு,অনুনাদ
அதிர்வு விளைவு,অনুনাদী প্ৰভাৱ
எதிரொலிக்கும்,অনুনাদী
"அதிர்வு, அதிர்வு","অনুনাদ, অনুনাদ"
எதிரொலிக்கும்,অনুনাদী
"பதில், பதில், அறிக்கை","উত্তৰ, সঁহাৰি, প্ৰতিবেদন"
இடைநிறுத்தம்,বিৰতি
மீண்டும் தொடங்க,আকৌ আৰম্ভ কৰক
எஞ்சிய கற்றை,অৱশিষ্ট ৰশ্মি
"முடிவு, முடிவு, முடிவு","ফলাফল, ফলাফল, ফলাফল"
விளைவாக முடிவு,ফলাফলৰ ফলাফল
சரியில்லாத,retarded
நீர்த்த,পাতলকাৰী
வலைப்பின்னல்,ৰেটিকুল
"விழித்திரை, விழித்திரை","ৰেটিনা, ৰেটিনা"
பின் ராக்கெட்,পিছফালে ৰকেট
"அதிர்வு, பின்னடைவு, மீளுருவாக்கம்","অনুনাদ, ৰিগ্ৰেছন, ৰিবাউণ্ড"
பின்பற்றவும்,অনুসৰণ কৰা
தலைகீழ்,ওলোটা কৰা
"தலைகீழ், தலைகீழ், தலைகீழ், தலைகீழ்","ওলোটা, ওলোটা, ওলোটা, ওলোটা"
பின்தங்கிய சார்பு,পিছপৰা পক্ষপাতিত্ব
மீள்தன்மை,উলটিব পৰা ক্ষমতা
மீளக்கூடியது,উলটিব পৰা
சுழற்சி,ঘূৰ্ণন
சுழலும்,ঘূৰ্ণনশীল
ரெனால்ட்ஸ் எண்,ৰেইনল্ডছ নম্বৰ
ஸ்ட்ரீம் கட்டுப்படுத்தி,ষ্ট্ৰিম কন্ট্ৰ&#39;লাৰ
ஒற்றைப்படை நீளம்,অদ্ভুত দৈৰ্ঘ্য
"முக்கோண படிகங்கள், இணை அறுகோண படிகங்கள்","ত্ৰিকোণীয় স্ফটিক, সমান্তৰাল ষড়ভুজ স্ফটিক"
"ரோம்பாய்டு ப்ரிஸம், நாற்கர ப்ரிஸம்","ৰম্ব’ইড প্ৰিজম, চতুৰ্ভুজ প্ৰিজম"
கொத்தனார் தங்க,ৰাজমিস্ত্ৰী হৈ থাকক
"தாளம், தாளம், தாளம்","ছন্দ, কেডেন্স, ছন্দ"
கடிகாரகடிகாரச்சுற்று,ঘড়ীৰ কাঁটাৰ দিশত
செங்குத்து ப்ரிஸம்,উলম্ব প্ৰিজম
வலது கை விதி,সোঁহাতৰ নিয়ম
வலது பக்க திருகு,সোঁফালৰ স্ক্ৰু
ஒரே மாதிரியான ப்ரிஸம்,সমতুল্য প্ৰিজম
வலுவான,শক্তিশালী
விடாமுயற்சி,অধ্যৱসায়
"துல்லியமான ஆதாரம், துல்லியமான ஆதாரம்","সঠিক প্ৰমাণ, সঠিক প্ৰমাণ"
"ஒலி, கருவி","শব্দ, বাদ্যযন্ত্ৰ"
ஊர்மிகா,উৰ্মিকা
உச்சம்,উত্থানৰ দিন
ரோபோ,ৰবো
ராக்கெட் நடவடிக்கை,ৰকেটৰ ক্ৰিয়া
ராக்கெட்,ৰকেট
ஏவுகலன் அறிவியல்,ৰকেট বিজ্ঞান
"ராக்கன், இயக்கம், ஊஞ்சல்","শিল, গতি, দোলনা"
ரோன்ட்ஜென்,ৰয়েন্টজেন
"roentgen-ray, x-ray","ৰয়েণ্টজেন-ৰে, এক্স-ৰে"
"ரோலிங், ரோல், (எட்.), ரவுண்டிங், ரோலிங் (Vr.)","ৰোলিং, ৰোলিং, (সম্পা.), ৰাউণ্ডিং, ৰোলিং (সম্পা.)"
"Belni, Lotni, Lotnik (v.), Velan, Lotan (ed.)","বেলনি, লটনি, লটনিক (ভ.), ভেলান, লোটান (সম্পা.)"
சுழற்சி,ঘূৰ্ণনীয়
"சுழற்ற, சுழற்ற (வி.), வட்ட, சக்கரம்","to spin, to spin (v.), বৃত্তাকাৰ, চকাযুক্ত (v.)"
சுழற்சி,ঘূৰ্ণনীয়
"சுழற்சி, சுழற்சி","ঘূৰণ, ঘূৰণ"
"சுழற்சி, சுழற்சி, சுழற்சி","ঘূৰ্ণনশীল, ঘূৰ্ণনশীল, ঘূৰ্ণনশীল"
"சுழற்சி, சுழலி","ঘূৰ্ণনশীল, ঘূৰ্ণনকাৰী"
"சுழற்சி, சுழற்சி","ঘূৰ্ণনশীল, ঘূৰ্ণনশীল"
"சுழலி, சுழலி","ৰোটাৰ, ৰোটাৰ"
"கரடுமுரடான, கரடுமுரடான","ৰুক্ষ, ৰুক্ষ"
"நெருக்கமான, நெருக்கமான","বন্ধ, বন্ধ"
பயண நேரம்,ট্ৰেনজিট সময়
வழி,পথ
"வழக்கமான, வழக்கமான","ৰুটিন, ৰুটিন"
"பத்மராக், ரூபி, சிவப்பு, யாகுட்","পদ্মৰাগ, ৰুবি, ৰঙা, য়াকুট"
"ரூபி லேசர், ரூபி லேசர்","ৰুবি লেজাৰ, ৰুবি লেজাৰ"
"சுக்கான், கட்டுப்பாடு","rudder, নিয়ন্ত্ৰণ"
