Telugu,English
పల్స్ రైలు,Pulse train
పల్స్-ట్రిగ్గర్డ్  ఫ్లిప్-ఫ్లాప్,Pulse-triggered  Flip-flop
పల్స్ వెడల్పు,Pulse width
పంపింగ్ లెమ్మా,Pumping lemma
పంచ్,Punch
పంచ్ కార్డ్,Punch card
పంచ్ కాలమ్,Punch column
పంచ్ కార్డ్,Punched card
పంచ్ కార్డ్  రీడర్,Punched card  Reader
పంచ్ కాగితం  టేప్,Punched paper  Tape
పంచ్ టేప్,Punched tape
పంచ్ టేప్ కోడ్,Punched tape code
పంచ్ టేప్  రీడర్,Punched tape  Reader
గుద్దే స్థానం,Punching position
పంచ్ స్టేషన్,Punching station
పంచ్ మార్గం,Punch path
పంచ్ స్థానం,Punch position
పంచ్ రో,Punch row
పంచ్ స్టేషన్,Punch station
పంచ్ టేప్,Punch tape
పంచ్ టేప్ కోడ్,Punch tape code
విరామచిహ్నాలు,Punctuation
విరామచిహ్నాలు  పాత్ర,Punctuation  Character
విరామచిహ్నాలు  చిహ్నం,Punctuation  Symbol
స్వచ్ఛమైన బైనరీ  సంఖ్య  చిహ్నం,Pure binary  Numeration  Symbol
స్వచ్ఛమైన  మెషిన్-ఎయిడెడ్  అనువాదం,Pure  Machine-aided  Translation
స్వచ్ఛమైన యంత్రం  అనువాదం,Pure machine  Translation
పుష్,Push
పుష్-బటన్ డయలింగ్,Push-button dialing
క్రిందికి త్రోయు,Push-down
క్రిందికి త్రోయు  ఆటోమాటా,Push-down  Automata
క్రిందికి త్రోయు  ఆటోమేషన్,Push-down  Automation
పుష్-డౌన్ జాబితా,Push-down list
పుష్-డౌన్ క్యూ,Push-down queue
పుష్-డౌన్ స్టాక్,Push-down stack
పుష్-డౌన్ నిల్వ,Push-down storage
పుష్ ఇన్స్ట్రక్షన్,Push instruction
పుష్ జంప్  సూచన,Push jump  Instruction
పుష్-అప్ జాబితా,Push-up list
పుష్-అప్ నిల్వ,Push-up storage
క్వాడ్-బస్  ట్రాన్స్‌సీవర్,Quad-bus  Transceiver
క్వాడ్ సాంద్రత,Quad density
క్వాడ్రాటిక్  ప్రోగ్రామింగ్,Quadratic  Programming
క్వాడ్రేచర్ యాంప్లిట్యూడ్ మాడ్యులేషన్,Quadrature amplitude modulation
క్వాడ్రిపంటల్,Quadripuntal
నాలుగు రెట్లు,Quadruple
నాలుగు రెట్లు పొడవు  రిజిస్టర్  (= Uadruple  రిజిస్టర్),Quadruple-length  Register  (= Uadruple  Register)
నాలుగు రెట్లు రిజిస్టర్,Quadruple register
క్వాలిఫైయర్,Qualifier
నాణ్యత హామీ,Quality assurance
పరిమాణీకరణ,Quantification
క్వాంటిఫైయర్,Quantifier
పరిమాణ లోపం,Quantization error
పరిమాణ శబ్దం,Quantization noise
పరిమాణీకరణ  అనిశ్చితి,Quantization  Uncertainty
పరిమాణీకరణ,Quantize
క్వాంటైజర్,Quantizer
క్వాంటైజర్ శబ్దం,Quantizer noise
పరిమాణ లోపం,Quantizing error
క్వాంటం గడియారం,Quantum clock
క్వాంటం సమయం,Quantum time
క్వార్టర్ స్పీడ్,Quarter speed
క్వార్టర్-స్క్వేర్స్  గుణకం,Quarter-squares  Multiplier
క్వార్టెట్,Quartet
క్వార్ట్జ్ ఆలస్యం లైన్,Quartz delay line
పాక్షిక సూచన  (= నకిలీ  సూచన),Quasi instruction  (=Pseudo  Instruction)
క్వాటర్నరీ లాజిక్,Quaternary logic
క్వాటర్నరీ  ఆపరేటర్,Quaternary  Operator
ప్రశ్న,Query
ప్రశ్న భాష,Query language
ప్రశ్న ప్రాసెసింగ్,Query processing
ప్రశ్న స్టేషన్,Query station
క్యూ,Queue
క్యూ రద్దీ,Queue congestion
క్యూ నియంత్రణ  బ్లాక్,Queue control  Block
క్యూడ్ యాక్సెస్  విధానం,Queued access  Method
క్యూ డేటా సెట్,Queue data set
క్యూడ్ ఇండెక్స్  సీక్వెన్షియల్  విధానం,Queued indexed  Sequential  Method
క్యూడ్ టెలికమ్యూనికేషన్ యాక్సెస్ పద్ధతి,Queued telecommunication access method
క్యూ ఎలిమెంట్,Queue element
క్యూ లింక్ పదం,Queue link word
క్యూ  నిర్వహణ,Queue  Management
క్యూయింగ్,Queuing
క్యూయింగ్ విశ్లేషణ,Queuing analysis
క్యూయింగ్ జాబితా,Queuing list
క్యూయింగ్ సిద్ధాంతం,Queuing theory
క్యూయింగ్ సమయం,Queuing time
క్విబరీ కోడ్  (= బిక్వరీ  సంకేతము),Quibinary code  (= Biquinary  Code)
శీఘ్ర-యాక్సెస్  మెమరీ,Quick-access  Memory
శీఘ్ర క్రమబద్ధీకరణ,Quick sort
త్వరగా ప్రారంభించు,Quick start
QUISCE,Quiesce
క్విసెంట్,Quiescent
క్విసెంట్  కండిషన్,Quiescent  Condition
క్వార్టర్,Quinary
క్వార్టర్ సిస్టమ్,Quinary system
క్విన్టెట్,Quintet
రాక్,Rack
ర్యాకింగ్,Racking
రేడియల్ బదిలీ,Radial transfer
రేడియో కామన్  క్యారియర్,Radio common  Carrier
రేడియో రిలే వ్యవస్థ,Radio relay system
రేడియో  టెలిటైప్రైటర్,Radio  Teletypewriter
రాడిక్స్,Radix
రాడిక్స్ కాంప్లిమెంట్,Radix complement
రాడిక్స్ మార్పిడి,Radix exchange
రాడిక్స్-మైనస్-వన్  పూరక  (= తగ్గిపోయింది  రాడిక్స్  పూర్తి),Radix-minus-one  Complement  (= Diminished  Radix  Complement)
రాడిక్స్ సంజ్ఞామానం,Radix notation
రాడిక్స్ సంఖ్య  వ్యవస్థ,Radix numeration  System
రాడిక్స్ పాయింట్,Radix point
రాడిక్స్ సార్టింగ్,Radix sorting
చిరిగిపోయిన శ్రేణి,Ragged array
రామ్ డంప్,RAM dump
రామ్ లోడర్,RAM loader
రామ్ మెయిల్ బాక్స్,RAM mail box
రామ్ (రాండమ్  యాక్సెస్ మెమరీ),RAM (Randum  Access memory)
రామ్ రిఫ్రెష్,RAM refresh
యాదృచ్ఛిక ప్రాప్యత,Random access
యాదృచ్ఛిక ప్రాప్యత  పరికరం,Random access  Device
యాదృచ్ఛిక ప్రాప్యత  ఇన్పుట్-అవుట్పుట్,Random access  Input-output
యాదృచ్ఛిక ప్రాప్యత  మెమరీ,Random access  Memory
యాదృచ్ఛిక ప్రాప్యత  విధానం,Random access  Method
యాదృచ్ఛిక ప్రాప్యత  ప్రోగ్రామింగ్,Random access  Programming
యాదృచ్ఛిక ప్రాప్యత  క్రమబద్ధీకరించండి,Random access  Sort
యాదృచ్ఛిక ప్రాప్యత  నిల్వ,Random access  Storage
యాదృచ్ఛిక ప్రాప్యత  వ్యవస్థ,Random access  System
యాదృచ్ఛిక అల్గోరిథం,Random algorithm
యాదృచ్ఛిక డేటా సెట్,Random data set
యాదృచ్ఛిక కీ-టు  చిరునామా  పరివర్తన,Random key-to  Address  Transformation
యాదృచ్ఛిక తర్కం,Random logic
యాదృచ్ఛిక శబ్దం,Random noise
యాదృచ్ఛిక సంఖ్య,Random number
యాదృచ్ఛిక సంఖ్య  జనరేటర్,Random number  Generator
యాదృచ్ఛిక సంఖ్య  సీక్వెన్స్,Random number  Sequence
యాదృచ్ఛిక సంఖ్య  సిరీస్,Random number  Series
యాదృచ్ఛిక ప్రాసెసింగ్,Random processing
యాదృచ్ఛిక స్కాన్,Random scan
యాదృచ్ఛిక క్రమం,Random sequence
పరిధి,Range
శ్రేణి చెక్,Range check
రేంజ్ ఫైండర్,Range finder
ర్యాంక్ సహసంబంధం  గుణకం,Rank correlation  Coefficient
వేగవంతమైన ప్రాప్యత,Rapid access
రాపిడ్ యాక్సెస్ లూప్,Rapid access loop
వేగవంతమైన ప్రాప్యత  మెమరీ,Rapid access  Memory
రాస్టర్,Raster
రాస్టర్ కౌంట్,Raster count
రాస్టర్ ప్రదర్శన  సేవ,Raster display  Service
రాస్టర్ గ్రాఫిక్స్,Raster graphics
రాస్టర్ గ్రిడ్,Raster grid
రాస్టర్-మోడ్  గ్రాఫిక్ ప్రదర్శన,Raster-mode  Graphic display
రాస్టర్ ప్లాటర్,Raster plotter
రాస్టర్ స్కాన్,Raster scan
రాస్టర్ యూనిట్,Raster unit
రేటు మరియు మార్గం  ఆపరేటర్,Rate and route  Operator
రేటు కేంద్రం,Rate centre
రేటు పల్స్,Rate pulse
నిష్పత్తి నియంత్రణ,Ratio control
హేతుబద్ధమైన భాష,Rational language
ముడి సమాచారం,Raw data
రీచ్బిలిటీ,Reachability
రీచ్బిలిటీ మ్యాట్రిక్స్,Reachability matrix
చదవండి,Read
యాంప్లిఫైయర్ చదవండి,Read amplifier
చదవండి మరియు పునరుద్ధరించండి  చక్రం,Read and restore  Cycle
తిరిగి చదవండి మరియు ముద్రించండి,Read back and print out
చెక్ తిరిగి చదవండి,Read back check
నియంత్రణ రేఖ చదవండి,Read control line
సైకిల్ సమయం చదవండి,Read cycle time
రీడర్,Reader
రీడర్-కాపియర్,Reader-copier
రీడర్ వ్యాఖ్యాత,Reader interpreter
రీడర్ ప్రింటర్,Reader printer
లోపం చదవండి,Read error
రీడర్ సార్టర్,Reader sorter
తల చదవండి,Read head
పఠనం,Reading
రీడింగ్ యాక్సెస్  సమయం,Reading access  Time
హెడ్ ​​రీడింగ్  (= తల),Reading head  (= Head)
సూచనలను చదవండి,Read instruction
చదవడానికి మాత్రమే,Read-only
రీడ్-ఓన్లీ మెమరీ  (రొమ్),Read-only memory  (ROM)
నిల్వ మాత్రమే చదవండి,Read only storage
చదవండి,Read out
రీడౌట్ పరికరం,Readout device
మార్గం చదవండి,Read path
ప్రాసెస్-రైట్ చదవండి,Read process-write
రక్షణ చదవండి,Read protection
రీడ్ రేట్,Read rate
విడుదల చదవండి,Read release
రివర్స్ చదవండి,Read reverse
స్కాటర్ చదవండి,Read scatter
స్క్రీన్ చదవండి,Read screen
స్టేషన్ చదవండి,Read station
సమయం చదవండి,Read time
సమయ గడియారం చదవండి,Read time clock
సమయం చదవండి  భాష,Read time  Language
వ్రాసేటప్పుడు చదవండి,Read while writing
చదువు రాయి  ఛానెల్,Read/write  Channel
చెక్ చదవండి/వ్రాయండి  సూచిక,Read/write check  Indicater
చక్రం చదవండి/వ్రాయండి,Read/write cycle
చదవండి/వ్రాయండి,Read/write line
నిల్వ చదవండి/వ్రాయండి,Read/write storage
రెడీ యాక్సెస్  టెర్మినల్,Ready access  Terminal
రెడీ కండిషన్,Ready condition
రెడీ లైట్,Ready light
రెడీ స్టేట్,Ready state
సిద్ధంగా ఉన్న స్థితి పదం,Ready status word
నిజమైన చిరునామా,Real address
నిజమైన స్థిరాంకం,Real constant
రాజ్యం,Realm
నిజమైన నిల్వ,Real storage
నిజమైన నిల్వ  నిర్వహణ,Real storage  Management
నిజ సమయం,Real time
రియల్ టైమ్ ఛానల్,Real time channel
రియల్ టైమ్ క్లాక్  మాడ్యూల్,Real time clock  Module
రియల్ టైమ్ కంట్రోల్,Real time control
రియల్ టైమ్ ఇన్పుట్,Real time input
నిజ సమయం  ఆపరేషన్,Real time  Operation
రియల్ టైమ్ అవుట్పుట్,Real time output
నిజ సమయం  ప్రాసెసింగ్,Real time  Processing
రియల్ టైమ్ ఉపగ్రహం  కంప్యూటర్,Real time satellite  Computer
నిజ సమయం  అనుకరణ,Real time  Simulation
రియల్ టైమ్ పని,Real time working
రీకాల్ నిష్పత్తి,Recall ratio
సిగ్నల్ రీకాల్ చేయండి,Recall signal
స్వీకరించండి  అంతరాయం,Receive  Interruption
కాలు స్వీకరించండి,Receive leg
మాత్రమే స్వీకరించండి,Receive only
రిసీవర్,Receiver
రిసీవర్ ఐసోలేషన్,Receiver isolation
రిసీవర్ సిగ్నల్,Receiver signal
మార్జిన్ స్వీకరించడం,Receiving margin
స్వీకరించడం  పెర్ఫొరేటర్,Receiving  Perforator
పునర్వినియోగ లూప్,Recirculating loop
గుర్తింపు  ఖచ్చితత్వం,Recognition  Accuracy
గుర్తింపు  పాత్ర,Recognition  Character
గుర్తింపు పరికరం,Recognition device
గుర్తింపు తర్కం,Recognition logic
పునర్నిర్మాణం,Recompile
పునర్నిర్మాణం,Recomplementation
సయోధ్య,Reconciliation
పునర్నిర్మాణం,Reconfiguration
పునర్నిర్మాణం,Reconstitution
పునర్నిర్మాణం,Reconstruction
రికార్డ్ బ్లాకింగ్,Record blocking
రికార్డ్ చెక్ సమయం,Record check time
రికార్డ్ నియంత్రణ  షెడ్యూల్,Record control  Schedule
రికార్డ్ కౌంట్,Record count
రికార్డ్ వివరణ,Record description
రికార్డ్ చేసిన వచనం,Recorded text
రికార్డ్ ఫార్మాట్,Record format
రికార్డ్ ఫార్మాట్  వివరణ,Record format  Descriptor
రికార్డ్ గ్యాప్,Record gap
రికార్డ్ గ్రూప్,Record group
రికార్డ్ హెడ్,Record head
రికార్డింగ్ ప్రాంతం,Recording area
రికార్డింగ్ సాంద్రత,Recording density
రికార్డింగ్ హెడ్,Recording head
రికార్డింగ్ మాధ్యమం,Recording medium
రికార్డింగ్ మోడ్,Recording mode
రికార్డింగ్ ట్రంక్,Recording trunk
రికార్డ్ కీ,Record key
రికార్డ్ లేఅవుట్,Record layout
రికార్డ్ పొడవు,Record length
రికార్డ్ మార్క్,Record mark
రికార్డ్ మీడియం,Record medium
రికార్డ్ పేరు,Record name
రికార్డ్ సంఖ్య,Record number
రికార్డ్ సిద్ధంగా ఉంది,Record ready
రికార్డ్ సెపరేటర్  పాత్ర,Record separator  Character
రికార్డ్ షీట్,Record sheet
రికార్డ్ సార్టింగ్,Record sorting
రికార్డ్ నిల్వ  మార్క్,Record storage  Mark
రికార్డ్ స్ట్రిప్,Record strip
రికార్డ్ రకం,Record type
తిరిగి పొందగలిగే లోపం,Recoverable error
రికవరీ  నిర్వహణ  మద్దతు,Recovery  Management  Support
రికవరీ ప్రొడ్యూర్,Recovery produre
రికవరీ రొటీన్,Recovery routine
రికవరీ సిస్టమ్,Recovery system
పునరావృత,Recurrence
పునరావృత,Recursion
పునరావృత సిద్ధాంతం,Recursion theorem
పునరావృత సంతతి  పార్సింగ్,Recursive descent  Parsing
పునరావృత ఫంక్షన్,Recursive function
పునరావృత జాబితా,Recursive list
పునరావృతంగా నిర్వచించబడింది  సీక్వెన్స్,Recursively defined  Sequence
పునరావృతంగా  లెక్కించదగిన సెట్,Recursively  Enumerable set
పునరావృత ప్రక్రియ,Recursive process
పునరావృత సంబంధం,Recursive relation
పునరావృత దినచర్య,Recursive routine
పునరావృత సెట్,Recursive set
రీడ్యాక్ట్,Redact
పునర్నిర్మాణం,Redaction
తగ్గింపు యంత్రం,Reduction machine
పునరావృతం,Redundancy
రిడెండెన్సీ చెక్,Redundancy check
రిడెండెన్సీ చెక్  బిట్,Redundancy check  Bit
రిడెండెన్సీ చెక్  పాత్ర,Redundancy check  Character
యొక్క పునరావృతం  సమాచారం,Redundancy of   Data
అనవసరమై  పాత్ర,Redundant  Character
పునరావృత కోడ్,Redundant code
రీన్లార్జిమెంట్,Reenlargement
తిరిగి నమోదు చేయదగిన లోడ్  మాడ్యూల్,Reenterable load  Module
తిరిగి నమోదు చేయదగినది  ప్రోగ్రామ్,Reenterable  Program
తిరిగి నమోదు చేయదగినది  దినచర్య,Reenterable  Routine
తిరిగి నమోదు చేయదగినది  సబ్‌ట్రౌటిన్,Reenterable  Subroutine
తిరిగి ప్రవేశం,Re-entrant
పున ent స్థాపన కోడ్,Reentrant code
తిరిగి ప్రవేశం  ప్రోగ్రామ్,Re-entrant  Program
పున ent స్థాపన దినచర్య,Reentrant routine
పున ent స్థాపన  సబ్‌ట్రౌటిన్,Reentrant  Subroutine
రీఎంట్రీ పాయింట్,Reentry point
రీఎంట్రీ వ్యవస్థ,Reentry system
సూచన,Reference
సూచన చిరునామా,Reference address
సూచన గడియారం,Reference clock
రిఫరెన్స్ ఎడ్జ్,Reference edge
రిఫరెన్స్ ఫైల్,Reference file
సూచన ఇన్పుట్  సిగ్నల్,Reference input  Signal
సూచన  సూచన,Reference  Instruction
సూచన  భాష,Reference  Language
సూచన స్థాయి,Reference level
సూచన జాబితా,Reference list
సూచన శబ్దం,Reference noise
రిఫరెన్స్ రికార్డ్,Reference record
సూచన సమయం,Reference time
సూచన వాల్యూమ్,Reference volume
రీఫిల్,Refile
ప్రతిబింబం,Reflectance
ప్రతిబింబ నిష్పత్తి,Reflectance ratio
ప్రతిబింబించే బైనరీ  కోడ్,Reflected binary  Code
రిఫ్లెక్టివ్ స్కాన్,Reflective scan
రిఫ్లెక్సివ్ మూసివేత,Reflexive closure
రిఫ్లెక్సివ్ రిలేషన్,Reflexive relation
రిఫార్మాట్,Reformat
రిఫ్రెష్,Refresh
పునరుత్పత్తి  అభిప్రాయం,Regenerative  Feedback
పునరుత్పత్తి  మెమరీ,Regenerative  Memory
పునరుత్పత్తి చదవండి,Regenerative read
పునరుత్పత్తి  పఠనం,Regenerative  Reading
పునరుత్పత్తి  రిపీటర్,Regenerative  Repeater
పునరుత్పత్తి ట్రాక్,Regenerative track
రీజెనరేటర్  విభాగం,Regenerator  Section
పునరుత్పత్తి,Regeneration
ప్రాంతీయ చిరునామా,Regional address
ప్రాంతీయ కేంద్రం,Regional centre
ప్రాంతీయ కంప్యూటర్  నెట్‌వర్క్,Regional computer  Network
రిజిస్టర్,Register
రిజిస్టర్ చిరునామా  ఫీల్డ్,Register address  Field
రిజిస్టర్ సామర్థ్యం,Register capacity
రిజిస్టర్ ఫైల్,Register file
ఇన్పుట్ నమోదు చేయండి  బఫర్,Register input  Buffer
రిజిస్టర్ పొడవు,Register length
రిజిస్టర్  సర్వోత్తమీకరణం,Register  Optimization
రిజిస్టర్ పాయింటర్,Register pointer
రిజిస్టర్ ఎంచుకోండి,Register select
రిజిస్టర్ బదిలీ  భాష,Register transfer  Language
నమోదు  ప్రోగ్రామ్,Registration  Program
రెగ్యులర్ ఈవెంట్  (= రెగ్యులర్  భాష),Regular event  (= Regular  Language)
సాధారణ వ్యక్తీకరణ,Regular expression
రెగ్యులర్ వ్యాకరణం,Regular grammar
సాధారణ భాష,Regular language
రెగ్యులర్ ఆపరేషన్,Regular operation
రెగ్యులర్ ఆపరేటర్,Regular operator
రిలేషనల్ డేటా  బేస్,Relational data  Base
రిలేషనల్  వ్యక్తీకరణ,Relational  Expression
రిలేషనల్ ఆపరేటర్,Relational operator
రిలేషన్ క్యారెక్టర్,Relation character
సంబంధ పరిస్థితి,Relation condition
సాపేక్ష చిరునామా,Relative address
సాపేక్ష చిరునామా,Relative addressing
సాపేక్ష బ్లాక్  సంఖ్య,Relative block  Number
సాపేక్ష కోడ్,Relative code
సాపేక్ష కోడింగ్,Relative coding
సాపేక్ష ఆదేశం,Relative command
సాపేక్షంగా ప్రైమ్,Relatively prime
సాపేక్ష ఉత్పత్తి,Relative product
రిలే,Relay
విడుదల,Release
విశ్వసనీయత,Reliability
పున oc స్థాపించదగినది  ప్రోగ్రామ్,Relocatable  Program
లోడర్‌ను మార్చడం,Relocating loader
నివారణ  నిర్వహణ,Remedial  Maintenance
రిమోట్,Remote
రిమోట్ యాక్సెస్,Remote access
రిమోట్ యాక్సెస్ డేటా  ప్రాసెసింగ్,Remote access data  Processing
రిమోట్ బ్యాచ్,Remote batch
రిమోట్ బ్యాచ్  ప్రవేశం,Remote batch  Entry
రిమోట్ బ్యాచ్  ప్రాసెసింగ్,Remote batch  Processing
రిమోట్ బ్యాచ్  టెర్మినల్,Remote batch  Terminal
రిమోట్ కాల్  ఫార్వార్డింగ్,Remote call  Forwarding
రిమోట్  ఏకాగ్రత,Remote  Concentrator
రిమోట్ కన్సోల్,Remote console
రిమోట్ కంట్రోల్,Remote control
రిమోట్ డేటా  ఏకాగ్రత,Remote data  Concentration
రిమోట్ ఫార్మాట్  అంశం,Remote format  Item
రిమోట్ హోస్ట్,Remote host
రిమోట్ జాబ్ ఎంట్రీ,Remote job entry
రిమోట్ లూప్  అడాప్టర్,Remote loop  Adapter
రిమోట్ సందేశం  ప్రాసెసింగ్,Remote message  Processing
రిమోట్ ఆర్డర్ వైర్,Remote order wire
రిమోట్ పవర్ ఆఫ్,Remote power off
రిమోట్ ప్రింటింగ్,Remote printing
రిమోట్ ప్రోగ్రామ్  లోడర్,Remote program  Loader
దూరం నుంచి నిర్ధారణ,Remote sensing
రిమోట్ స్టేషన్,Remote station
రిమోట్ ఉపసమితి,Remote subset
రిమోట్ స్విచ్,Remote switch
రిమోట్ టెర్మినల్,Remote terminal
రిమోట్ ట్రంక్  అమరిక,Remote trunk  Arrangement
క్రమాన్ని మార్చండి,Reorder
స్వరం క్రమాన్ని మార్చండి,Reorder tone
రీప్జినేషన్,Repagination
రిపేర్ సమయం,Repair time
పునరావృతం  కొలత,Repeatability  Measure
చర్య కీని పునరావృతం చేయండి,Repeat action key
అవసరం హైఫన్  పాత్ర,Required hyphen  Character
అవసరమైన స్థలం  పాత్ర,Required space  Character
అవసరాలు  విశ్లేషణ,Requirements  Analysis
పున un ప్రారంభం,Rerun
పున un ప్రారంభం మోడ్,Rerun mode
పున un ప్రారంభం పాయింట్,Rerun point
పున un ప్రారంభం ప్రోగ్రామ్,Rerun program
రిజర్వు చేసిన పదం,Reserved word
రీసెట్,Reset
రీసెట్ చక్రం,Reset cycle
రీసెట్ మోడ్,Reset mode
పల్స్ రీసెట్ చేయండి,Reset pulse
రేటును రీసెట్ చేయండి,Reset rate
సున్నాకి రీసెట్ చేయండి,Reset to zero
నివాసి,Resident
నివాస నియంత్రణ  ప్రోగ్రామ్,Resident control  Program
నివాసి  మాక్రోఅసెంబ్లర్,Resident  Macroassembler
నివాస కార్యక్రమం  జాబితాను ఎంచుకోండి,Resident program  Select list
నివాస కార్యక్రమం,Resident program
అవశేష లోపం,Residual error
అవశేషాలు అంకగణితం,Residue arithmetic
రెసిడ్యూ చెక్,Residue check
రెసిస్డెంట్ మాడ్యూల్,Resisdent module
రెసిస్టర్ ట్రాన్సిస్టర్  లాజిక్,Resistor transistor  Logic
రిజల్యూషన్ లోపం,Resolution error
రిసల్వర్,Resolver
వనరుల ప్రాప్యత  నియంత్రణ సౌకర్యం,Resource access  Control facility
వనరు  కేటాయింపు,Resource  Allocation
వనరు  వివరణ,Resource  Descriptor
వనరు  నిర్వహణ,Resource  Management
రిసోర్స్ మేనేజర్,Resource manager
వనరుల భాగస్వామ్యం,Resource sharing
వనరుల భాగస్వామ్యం  నియంత్రణ,Resource sharing  Control
ప్రతిస్పందన వ్యవధి,Response duration
ప్రతిస్పందన ఫంక్షన్,Response function
ప్రతిస్పందన సమయం,Response time
పున art ప్రారంభం,Restart
పున art ప్రారంభం,Restart condition
సూచనలను పున art ప్రారంభించండి,Restart instruction
పున art ప్రారంభం,Restart point
పునరుద్ధరించండి,Restore
నిలువరించు కాలం  తనిఖీ,Retention period  Check
రెట్రోఫిట్,Retrofit
రెట్రోఫిట్ పరీక్ష,Retrofit testing
మళ్లీ ప్రయత్నించండి,Retry
తిరిగి,Return
తిరిగి చిరునామా,Return address
రిటర్న్ ఛానెల్,Return channel
రిటర్న్ క్యారెక్టర్,Return character
రిటర్న్ కోడ్,Return code
రిటర్న్ కోడ్  రిజిస్టర్,Return code  Register
తిరిగి వచ్చిన విలువ,Returned value
రిటర్న్ ఇన్స్ట్రక్షన్,Return instruction
తిరిగి నష్టం,Return loss
తిరిగి వచ్చే కాలం,Return period
తిరిగి  సూచన  రికార్డింగ్,Return-to  Reference  Recording
రిటర్న్-టు-జీరో  రికార్డింగ్,Return-to-zero  Recording
పునర్వినియోగ కార్యక్రమం,Reusable program
పునర్వినియోగ వనరు,Reusable resource
పునర్వినియోగ దినచర్య,Reusable routine
రివర్సల్ ఫంక్షన్,Reversal function
రివర్స్ బ్రేక్,Reverse break
రివర్స్ క్యాప్స్టాన్,Reverse capstan
రివర్స్ ఛానెల్,Reverse channel
రివర్స్ ఛానెల్  సామర్ధ్యం,Reverse channel  Capability
రివర్స్ క్లిప్పింగ్,Reverse clipping
రివర్స్ కోడ్  నిఘంటువు,Reverse code  Dictionary
రివర్స్ డైరెక్షన్  ప్రవాహం,Reverse direction  Flow
రివర్స్ ఇండెక్సింగ్,Reverse indexing
రివర్స్ రికవరీ  సమయం,Reverse recovery  Time
రివర్స్ వీడియో,Reverse video
రివర్సిబుల్ కౌంటర్,Reversible counter
రివర్సిబుల్  అయస్కాంత ప్రక్రియ,Reversible  Magnetic process
రివర్సిబుల్ ప్రక్రియ,Reversible process
రివైండ్ కీ,Rewind key
సమయం రివైండ్ చేయండి,Rewind time
తిరిగి వ్రాయడం,Rewrite
కుడి సమర్థన,Right justify
కుడి సరళ  వ్యాకరణం,Right linear  Grammar
కుడి షిఫ్ట్,Right shift
కుడి సబ్‌ట్రీ,Right subtree
రింగ్,Ring
రింగ్ బ్యాక్ టోన్,Ring back tone
రింగ్ కండక్టర్,Ring conductor
రింగ్ కౌంటర్,Ring counter
రింగ్ డౌన్,Ring down
రింగ్ నెట్‌వర్క్,Ring network
రింగ్ షిఫ్ట్ (= చక్రీయ  మార్పు),Ring shift (= cyclic  Shift)
రింగ్ ట్రిప్,Ring trip
అలల క్యారీ యాడర్  (= అలల అడెర్),Ripple carry adder  (= Ripple adder)
అలల కౌంటర్,Ripple counter
లేచే సమయము,Rise time
ప్రమాదం యొక్క అంచనా,Risk assessment
పాత్ర సూచిక,Role indicator
వెనుకకు రోల్ చేయండి,Roll back
రోల్ బ్యాక్ రొటీన్,Roll back routine
వరుసలో,Roll in
విడుదల,Roll out
రోటరీ డయల్,Rotary dial
బోధనను తిప్పండి,Rotate instruction
భ్రమణ స్థానం  సెన్సింగ్,Rotational position  Sensing
భ్రమణ స్థానం  నమోదు చేయు పరికరము,Rotational position  Sensor
రౌండింగ్ లోపం,Rounding error
మార్గం విభాగం,Route segment
దినచర్య,Routine
రౌటింగ్,Routing
రౌటింగ్ అనుబంధం,Routing affinity
రౌటింగ్ కోడ్,Routing code
రౌటింగ్ సూచిక,Routing indicator
రౌటింగ్ కీ,Routing key
రౌటింగ్ పరీక్ష,Routing test
రో బైనరీ,Row binary
వరుస కాలమ్,Row column
వరుస పిచ్,Row pitch
రో స్కానింగ్,Row scanning
వరుస వెక్టర్,Row vector
రన్,Run
రన్ బుక్,Run book
రన్ చార్ట్,Run chart
రన్ రేఖాచిత్రం,Run diagram
రన్ వ్యవధి,Run duration
లొకేటర్‌ను రన్ చేయండి,Run locator
రన్ మోడ్,Run mode
నడుస్తున్న సమయం,Running time
దశ దశ,Run phase
రన్ షెడ్యూల్,Run schedule
రన్ స్ట్రీమ్,Run stream
రన్ సమయం  (= అమలు  సమయం),Run time  (= Execution   Time)
రన్ యూనిట్,Run unit
నమూనా డేటా  వ్యవస్థ,Sampled data  System
నమూనా,Sampling
సామ్ (సీక్వెన్షియల్ యాక్సెస్ పద్ధతి),SAM (sequential access method)
ఉపగ్రహ కంప్యూటర్,Satellite computer
ఉపగ్రహ ప్రాసెసర్,Satellite processor
ఉపగ్రహ రిలే,Satellite relay
సంతృప్తి,Satisfiability
సంతృప్తి  సమస్య,Satisfiability  Problem
సంతృప్తత,Saturation
సంతృప్త శబ్దం,Saturation noise
సంతృప్త పరీక్ష,Saturation testing
ప్రాంతాన్ని సేవ్ చేయండి,Save area
స్కేలార్,Scalar
స్కేలార్ అంశం,Scalar item
స్కేలార్ వేరియబుల్,Scalar variable
స్కేలార్ కారకం,Scalar factor
స్కేలింగ్,Scaling
స్కాన్,Scan
స్కానర్,Scanner
స్కానింగ్ పరిమితి,Scanning limit
స్కానింగ్ మెషిన్,Scanning machine
స్కానింగ్ పద్ధతి,Scanning method
స్కానింగ్ రేటు,Scanning rate
స్కానింగ్ యూనిట్,Scanning unit
స్కాన్ కాలం,Scan period
స్కాటర్ ఫార్మాట్,Scatter format
