Hindi,Tamil
आनुपातिक संबंध,விகிதாசார உறவு
आनुपातिक प्रतिचयन,விகிதாசார மாதிரி
साध्य,அடையக்கூடிய
छद्‌म कूट,போலி குறியீடு
छद्‌म दूरीक,போலி தூரம்
छद्‌म दूरीक समष्टि,போலி தொலைதூர மக்கள்
छद्‌म मानक,போலி தரநிலை
छद्‌म मानक संस्थिति,போலி நிலையான நிலை
" अभिकर्ष  , अभिकर्षण , अपकर्ष","தீவிரம், தீவிரம், வெறுப்பு"
"पुली, घिरनी, कप्पी","கப்பி, கப்பி, தொப்பி"
छिद्रित कार्ड,குத்திய அட்டை
पंच कार्ड मशीन,பஞ்ச் அட்டை இயந்திரம்
पंचींग मशीन,குத்தும் இயந்திரம்
शुद्‌ध बंकन,தூய பிணைப்பு
शुद्‌ध दशमलव,தூய தசம
शुद्‌ध ज्यामिति,தூய வடிவியல்
शुद्‌ध आगमन,நிகர வருகை
शुद्‌धतः अबीजीय,முற்றிலும் கனிமமற்றது
शुद्‌ध गणित,தூய கணிதம்
संख्यामात्र,எண்கள் மட்டுமே
अविकल्पी युक्ति,விருப்ப சாதனம்
पिरैमिड,பிரமிடு
पिरैमिडी घनाकृति,பிரமிடு கன சதுரம்
पिरैमिडी पृष्ठ,பிரமிடு பக்கம்
इति सिद्धम्,இதி சித்தம்
चतुष्कोण,நாற்கோணம்
चतुर्भुजी प्रिज्म,நாற்கரப் பட்டகம்
" चतुर्थाश , वृत्त पाद",நால்வகை
" वर्ग , द्विघात  , द्विसमलंबाक्ष","சதுரம், இருபடி, இரட்டை ட்ரேப்சாய்டு"
द्विघात लागत,இருபடி செலவு
द्विघात लागत फलन,இருபடி செலவு செயல்பாடு
द्विघात वक्र,இருபடி வளைவு
द्विघात समीकरण,இருபடி சமன்பாடு
द्विघात व्यंजक,இருபடி வெளிப்பாடு
द्विघाती समघात,இருபடி இருபடி
द्विघाती फलन,இருபடி செயல்பாடு
द्विघात फलनक,இருபடி செயல்பாடு
द्विघात अंतर्वेशन,இருபடி இடைச்செருகல்
द्विघाती उद्‌देश्य फलन ,இருபடி புறநிலை செயல்பாடு
"द्विघाती क्रमादेशन, द्विघाती प्रोग्रामन",இருபடி நிரலாக்கம் இருபடி நிரலாக்கம்
द्विघाती व्युत्क्रमणीयता नियम,இருபடி மீளக்கூடிய விதி
द्विघाती पृष्ठ,இருபடி பக்கம்
द्विघाती पद,இருபடி கால
क्षेत्रकलन-सूत्र,நாற்கர சூத்திரம்
चतुर्भुज,நாற்கர
गुणात्मक विश्लेषण,தரமான பகுப்பாய்வு
गुणता नियन्त्रण,தர கட்டுப்பாடு
क्वान्टम यांत्रिकी,குவாண்டம் இயக்கவியல்
क्वान्टम संख्या,குவாண்டம் எண்
क्वान्टम सांख्यिकी,குவாண்டம் புள்ளிவிவரங்கள்
" चतुर्थांश, चौथाई , क्वार्टर","கால், கால், கால்"
चतुर्घाती,நாற்கர
चतुर्थक,காலாண்டு
रैखिककल्प संरचक  समीकरण,லீனியர் கன்ஸ்ட்ரக்டர் சமன்பாடு
नियमितकल्प,வழக்கமான சுழற்சி
चतुष्टयी,அரட்டை
पंक्त लम्बाई,வரி நீளம்
पंक्ति निदर्श,வரி மாதிரி
पंक्ति समस्या,வரிசை பிரச்சனை
पंक्ति प्रक्रम,வரிசை செயலாக்கம்
पंक्ति प्रणाली,வரிசை அமைப்பு
पंक्ति सिद्‌धांत,வரி கோட்பாடு
पंचमक,பஞ்சமக்
पंचक,ஐந்தெழுத்து
"निवेदित दर, निवेदित मूल्य","விலை குறிப்பிடப்பட்டுள்ளது, விலை குறிப்பிடப்பட்டுள்ளது"
" भागफल , विभाग","பங்கு, பிரிவு"
विभाग क्षेत्र,துறை பகுதி
विभाग समूह,துறை குழு
भागफल-नियम,பங்கு விதி
विभाग समुच्चय,துறை தொகுப்பு
विभाग समष्टि,துறை மக்கள்
विभाग संस्थिति ,துறை அமைப்பு
त्रिज्य,ஆரம்
रेडियन,ரேடியன்கள்
रेडियन माप,ரேடியன் அளவு
करणी,கர்ணி
मूलाक्ष,மூலாக்ஷா
करणी चिह्न,வகைபிரித்தல்
त्रिज्या,ஆரம்
अभिसरण त्रिज्या,ஒருங்கிணைப்பு ஆரம்
वक्रता त्रिज्या,வளைவின் ஆரம்
"ध्रुवांतर, ध्रुवांतर रेखा",துருவமுனைக் கோடு
मूलांक,ரேடிக்ஸ்
यादृच्छिक त्रुटि,சீரற்ற பிழை
यादृच्छिक फलन,சீரற்ற செயல்பாடு
यादृच्छिकरीकरण,சீரற்றமயமாக்கல்
यादृच्छिकरीकृत खंडक,சீரற்ற தொகுதி
यादृच्छिक निदर्श,சீரற்ற மாதிரி
यादृच्छिक संख्या,சீரற்ற எண்
यादृच्छिक प्रतिचयन,சீரற்ற மாதிரி
यादृच्छिक चर,சீரற்ற மாறிகள்
" परास , परिसर   , माला, श्रेणी","வரம்பு, வரம்பு, வரம்பு, வரம்பு"
अभिसरण परिसर,ஒருங்கிணைப்பு வளாகம்
समाकलन परिसर,ஒருங்கிணைப்பு வளாகம்
संबंध परिसर,உறவு வளாகம்
परिसर समष्टि,வளாக மக்கள் தொகை
कोटि,தரம்
कोटि सहसंबंध,தரவரிசை தொடர்பு
आव्यूह की कोटी,அணி வகை
कोटि-क्रम प्रतिदर्शज,வரிசை வரிசை மாதிரி
परिवर्तन-दर,மாற்றம் விகிதம்
अभिसरण-दर,ஒருங்கிணைப்பு விகிதம்
अनपातु,ஒப்பற்ற
परिमेय,பகுத்தறிவு
परिमेय व्यंजक,பகுத்தறிவு வெளிப்பாடு
परिमेय क्षेत्र,பகுத்தறிவு புலம்
परिमेय फलन,பகுத்தறிவு செயல்பாடு
हर का परिमेयकरण,வகுப்பின் பகுத்தறிவு
परिमेय संख्या,பகுத்தறிவு எண்
परिमेय संख्या क्षेत्र,பகுத்தறிவு எண் புலம்
परिमेय संक्रिया,பகுத்தறிவு செயல்பாடு
अनपातु परीक्षण,சமமற்ற சோதனை
"असंंसाधित दत्त, यथा प्राप्त उपात्त","பதப்படுத்தப்படாத தத்தா, பெறப்பட்டது"
" रश्मि, किरण , पख-अर , रे, शंकुश  , अर्धरेखा , अर","ரஷ்மி, கிரண், பக்-ஆர், ரே, ஷங்குஷ், அர்த்ரேகா, அர்"
किरण सदिश,பீம் திசையன்
वास्तविक,உண்மையான
वास्तविक अक्ष,உண்மையான அச்சு
वास्तविक सांतत्यक,உண்மையான தொடர்ச்சி
वास्तविक रेखा,உண்மையான வரி
वास्तविक रैखिक सदिश समष्टि,உண்மையான நேரியல் திசையன் இடம்
वास्तविक आव्यूह,உண்மையான அணி
वास्तविक संख्या,உண்மையான எண்
वास्तविक संख्या क्षेत्र,உண்மையான எண் புலம்
वास्तविक भाग,உண்மையான பகுதி
वास्तविकबहुपद,உண்மையான பல்லுறுப்புக்கோவை
वास्तविक द्विघाती,உண்மையான இருபடி
वास्तविक मलू,உண்மையான மாலு
वास्तविक समष्टि,உண்மையான மக்கள் தொகை
वास्तविक काल प्रणाली,உண்மையான நேர அமைப்பு
वास्तविक मान फलन,உண்மையான மதிப்பு செயல்பாடு
वास्तविक चर,உண்மையான மாறி
वास्तविक सदिश समष्टि,உண்மையான திசையன் இடம்
"व्युत्क्रम, अन्योन्य, पारस्परिक","தலைகீழ், பரஸ்பர, பரஸ்பர"
व्युत्क्रम आव्यूह,தலைகீழ் அணி
आयत,செவ்வகம்
"आयताकार, समकोणिक, समकोणीय","செவ்வக, வலது கோணம், வலது கோணம்"
आयताकार सारणी,செவ்வக அட்டவணை
"समकोणिक अक्ष, समकोणिक निर्देशाक्ष","வலது கோண அச்சு, வலது கோண ஒருங்கிணைப்பு அச்சு"
आयतीय घनत्व फलन,செவ்வக அடர்த்தி செயல்பாடு
समकोणीय अतिपरवलय,வலது கோண ஹைபர்போலா
आयताकार आव्यूह,செவ்வக அணி
"आयतफलकरी   समांतरषट्फलक, समकोणिक   समांतरषट्फलक","செவ்வக இணை வரைபடம், வலது கோண இணையான வரைபடம்"
चापकलनीय वक्र,வளைவு வளைவு
पुनरावृत्ति  सूत्र,மீண்டும் மீண்டும் சூத்திரம்
आवर्त दशमलव,கால தசம
प्रतिवर्तन सूत्र,திருப்பு சூத்திரம்
समानीत सोपानक रूप,படிநிலை வடிவம்
असंगनत प्रदर्शन,சீரற்ற செயல்திறன்
"लघकरण सूत्र, समानयन सूत्र","மடக்கை சூத்திரம், சமமான சூத்திரம்"
"संदर्भ रेखा, निर्देश रेखा","குறிப்பு வரி, குறிப்பு வரி"
निर्देश बिंदु संदर्भ बिंदु,குறிப்பு புள்ளி குறிப்பு புள்ளி
परावर्तित तरंग,பிரதிபலித்த அலை
परावर्तन,பிரதிபலிப்பு
स्वतुल्य नियम,சமமான விதி
अभिसरण प्रदेश,ஒன்றிணைந்த பகுதி
अपसरण प्रदेश,வேறுபட்ட பகுதி
समाकलन प्रदेश,ஒருங்கிணைப்பு பகுதி
समाश्रयण विश्लेषण,பின்னடைவு பகுப்பாய்வு
समाश्रयण वक्र,பின்னடைவு வளைவு
समाश्रयण समीकरण,பின்னடைவு சமன்பாடு
समाश्रयण रेखा,பின்னடைவு வரி
समाश्रयण निदर्श,பின்னடைவு மாதிரி
नियमित वक्र,வழக்கமான வளைவு
सम षट्भजु,அறுகோணம் கூட
नियमित आव्यूह,வழக்கமான அணி
सम चतुष्फलक,சமபக்க
सापेक्ष पूरक,உறவினர் நிரப்பு
आपेक्षिक उच्चतम,ஒப்பீட்டளவில் உயர்ந்தது
आपेक्षिक निम्नतम,ஒப்பீட்டளவில் குறைந்த
आपेक्षिक प्रायिकता,ஒப்பீட்டு நிகழ்தகவு
आपेक्षिक वेग,தொடர்புடைய வேகம்
" आपेक्षिकता, रिलेटिविटी , आपेक्षिकी","சார்பியல், சார்பியல், சார்பியல்"
आपेक्षिकता सिद्धांत,சார்பியல் கோட்பாடு
विश्वसनीयता,நம்பகத்தன்மை
विश्वसनीयता समस्या,நம்பகத்தன்மை பிரச்சனை
अवशेष पद,எஞ்சிய பதவி
शेषफल-प्रमेय,மீதமுள்ள தேற்றம்
पुऩरावृृत्त सीमा,மீண்டும் மீண்டும் வரம்பு
पुऩरावृृत्त रीमान-समाकल,மறுசெயல் ரீமான்-இணைப்பு
निरूपण,பிரதிநிதித்துவம்
"अवशिष्ट, अवशेष","எஞ்சிய, எஞ்சிய"
अनंतक पर अवशेष,முடிவிலியில் உள்ளது
" वियोजन , खंडन   , विभेदन","கலைத்தல், மறுப்பு, வேறுபாடு"
बल-वियोजन,விலகல்
वेग-वियोजन,வேகம் சரிசெய்தல்
" परिणामी , निराकरण फल",விளைவாக முடிவு
परिणामी बल,விளைவாக சக்தி
परिणामी सदिश,முடிவு திசையன்
संशोधित एकल प्रविधि,மாற்றியமைக்கப்பட்ட ஒற்றை முறை
समचतुर्भुज,ரோம்பஸ்
रीमान-समाकल,ரீமான்-ஒருங்கிணைந்த
"समकोण, लम्बकोण","வலது கோணம், வலது கோணம்"
समकोण त्रिभुज,வலது கோண முக்கோணம்
लंब वृत्तीय शंकु,வலது வட்டக் கூம்பு
दक्षिण सहसमुच्चय,தெற்கு தொகுப்பு
लंबवृत्तीय बेलन,வலது வட்ட உருளை
दक्षिणावर्ती,கடிகாரகடிகாரச்சுற்று
दक्षिण प्रतिलोम,தெற்கு தலைகீழ்
"परिशुद्ध प्रमाण, परिशुद्ध उपपत्ति","துல்லியமான ஆதாரம், துல்லியமான ஆதாரம்"
"वलय, रिंग","மோதிரம், மோதிரம்"
पूर्णांक वलय,முழு எண் வளையம்
R-समाकलनीय,R-ஒருங்கிணைந்த
"मूल, जड़","வேர், வேர்"
वर्ग-माध्य मूल,சதுர வேர் வேர்
बहुपद का मूल,பல்லுறுப்புக்கோவையின் வேர்
" घूर्णन , आवर्तन","சுழற்சி, சுழற்சி"
निकटन त्रुटि,ரவுண்டிங் பிழை
पंक्ति,வரிசை
पंक्ति-स्तंभ गुणन,வரிசை-நெடுவரிசை பெருக்கல்
पंक्ति तुल्यता,வரி சமநிலை
पंक्ति आव्यूह,வரிசை அணி
पंक्ति कोटि,வரிசை ஒழுங்கு
पल्याण बिंदु,தப்பிக்கும் புள்ளி
"प्रतिदर्श, नमूना","மாதிரி, மாதிரி"
प्रतिदर्श माध्य,மாதிரி சராசரி
प्रतिदर्श बिंदु,மாதிரி புள்ளி
प्रतिदर्श आमाप,மாதிரி அளவு
प्रतिदर्श समष्टि,மாதிரி இடம்
प्रतिदर्श-मानक-विचलन,மாதிரி-தரநிலை-விலகல்
प्रतिदर्श सर्वेक्षण,மாதிரி ஆய்வு
प्रतिदर्श प्रसरण,மாதிரி மாறுபாடு
" प्रतिदर्शी (वि.) , प्रतिचयन (सं.)","மாதிரி (v.), மாதிரி (n.)"
प्रतिदर्शी बंटन,மாதிரி விநியோகம்
प्रतिचयन-त्रुटि,மாதிரி பிழை
प्रतिचयन-अंतराल,மாதிரி இடைவெளி
प्रतिचयन विधि,மாதிரி முறை
प्रतिचयन सिद्धांत,மாதிரி கொள்கை
प्रतिस्थापन सहित प्रतिचयन,மாற்று மூலம் மாதிரி
"अदिश, स्केलर","அளவிடல், அளவிடல்"
अदिश क्षेत्र,அளவிடல் புலம்
अदिश आव्यूह,ஸ்கேலார் மேட்ரிக்ஸ்
अदिश गुणज,அளவிடல் மடங்குகள்
अदिश गुणन,அளவிடல் பெருக்கல்
अदिश गुणनफल,அளவிடல் தயாரிப்பு
अदिश राशि,அளவுகோல்
अदिश त्रिक गुणनफल,ஸ்கேலர் மூன்று தயாரிப்பு
विषमबाहु त्रिभुज,ஸ்கேலின் முக்கோணம்
प्रकीर्ण आरेख,சிதறல் வரைபடம்
श्रोडिन्गर समीकरण,ஷ்ரோடிங்கர் சமன்பாடு
"ऋतुनिष्ठ उच्चावचन, मौसमी उतार-चढ़ाव","பருவகால ஏற்ற இறக்கங்கள், பருவகால ஏற்ற இறக்கங்கள்"
" छेदक, छेदक रेखा , सीकेन्ट, व्युत्क्रम कोटिज्या","ஊடுருவி, ஊடுருவும் கோடு, செகண்ட், தலைகீழ் கொசைன்"
छेदिका विधि,துளையிடும் முறை
द्वितीय,இரண்டாவது
द्वितीय क्रम (द्वितीय प्रकार का),இரண்டாவது வரிசை (இரண்டாம் வகை)
" अनुभाग, खंड , परिच्छेद, काट, सेक्शन","பிரிவு, பிரிவு, பிரிவு, பிரிவு, பிரிவு"
"अवखंड, त्रिज्यखंड, सेक्टर","உட்பிரிவு, துறை, துறை"
वक्र खंड,வளைவு பிரிவு
स्वसंलग्नन,சுய-பற்றுதல்
स्वसंलग्न संकारक,சுயமாக இணைக்கப்பட்ட ஆபரேட்டர்
स्वसंयुग्मी,தன்னியக்கமான
अर्धाक्ष,அரை அச்சு
अर्धवृत्त,அரைவட்டம்
सामिनिश्चित मैट्रिक्स,கான்கிரீட் அணி
सामिनिश्चित द्विघाती,ஒருங்கிணைந்த இருபடி
सामिसमुह,சமிஸ்முஹ்
अर्ध अंतराल,அரை இடைவெளி
अर्थ दीर्घ अक्ष,முக்கிய அச்சு என்று பொருள்
अर्ध लघु अक्ष,அரை சிறு அச்சு
पृथक्करणीय बहुपद,பிரிக்கக்கூடிய பல்லுறுப்புக்கோவை
चर पृथक्करण,மாறி பிரித்தல்
अनुक्रम,வரிசை
अनुक्रमण सिद्धांत,குறியீட்டு கொள்கை
आनुक्रमिक विश्लेषण,தொடர் பகுப்பாய்வு
आनुक्रमिक प्रतिचयन,தொடர் மாதிரி
श्रेणीगत सहसंबंध,வகைப்பட்ட தொடர்பு
" श्रेणी , माला , सीरीज","தொடர், தொடர், தொடர்"
" समुच्चय , पवन दिशा, धारा दिशा , जम जाना, जमाना (क्रि.)","மொத்த, காற்றின் திசை, நீரோடை திசை, உறைதல், உறைதல் (ver.)"
सेक्सटैन्ट,sextant
शेवहार्ट नियंत्रण चार्ट,ஷெவார்ட் கட்டுப்பாட்டு விளக்கப்படம்
" चिह्न , राशि","அடையாளம், தொகை"
आव्यूह का चिन्हक,அணி குறிப்பான்
द्विघाती समघात का चिन्हक,இருபடி இருபடி சின்னம்
सचिन्ह संख्या,சச்சின் எண்
सार्थकता स्तर,முக்கியத்துவம் நிலை
सार्थकता परीक्षण,முக்கியத்துவம் சோதனை
सार्थक अंक,குறிப்பிடத்தக்க மதிப்பெண்கள்
चिन्ह परीक्षण,மதிப்பெண் சோதனை
चिन्ह फलन,சின்ன செயல்பாடு
समरूप दीर्घवृत्त,ஒத்த நீள்வட்டம்
समरूप आकृति,ஒரே மாதிரியான உருவம்
" सादृश्य , समरूपता","ஒற்றுமை, ஒப்புமை"
समरूप आव्यूह,ஒரே மாதிரியான அணி
सरल संवृत वक्र,எளிய மூடிய வளைவு
सरल सहसंबंध,எளிய தொடர்பு
सरल आवर्त गति,எளிய ஹார்மோனிக் இயக்கம்
सरल यादृच्छिक प्रतिचयन,எளிய சீரற்ற மாதிரி
"प्रसमुच्चय, सिम्पलेक्स, एकमुखी, सरल","தொகுப்பு, எளிய, ஒருபக்க, எளிய"
एकधा कलनविधि,ஒரு வழி அல்காரிதம்
एकधा सारणी,ஒற்றை அட்டவணை
सिम्प्सन का एक-तिहाई नियम,சிம்சனின் மூன்றில் ஒரு பங்கு விதி
अनुकार प्रविधि,உருவகப்படுத்துதல் முறை
युगपत अवकल समीकरण ,ஒரே நேரத்தில் வேறுபட்ட சமன்பாடுகள்
युगपत समीकरण,ஒரே நேரத்தில் சமன்பாடுகள்
"साइन, ज्या","அடையாளம், சைன்"
"साइन वक्र, ज्या वक्र","சைன் வளைவு, சைன் வளைவு"
एकल,தனி
एकमानी फलन,சலிப்பான செயல்பாடு
विचित्र समाकल,ஒற்றைப்படை ஒருங்கிணைந்த
"विचित्रता, वैचित्र्य","விசித்திரம், விந்தை"
अव्युत्क्रमणीय मैट्रिक्स,மாறாத அணி
विचित्र हल,விசித்திரமான தீர்வு
प्रतिदर्श आमाप,மாதிரி அளவு
विषम बंटन,ஒற்றைப்படை விநியோகம்
विषम हर्मिटीय आव्यूह,பன்முக ஹெர்மிடியன் அணி
वैषम्य,மாறுபாடு
विषम सममित आव्यूह,ஒற்றைப்படை சமச்சீர் அணி
न्यूनतापूरक चर,மாறியை குறைக்கிறது
"ढलान, ढाल, प्रवणता","சாய்வு, சாய்வு, சாய்வு"
ढाल प्रवणता,சாய்வு சாய்வு
"लघुकोष्ठक, लघु बंधनी","அடைப்புக்குறிகள், குறுகிய பிணைப்பு"
निष्कोण वक्र,நேரான வளைவு
मसृण फलन,இதர செயல்பாடு
सौर परिवार,சூரிய குடும்பம்
,
परिनालिकीय सदिश,சோலனாய்டல் திசையன்
" ठोस, पिंड , घनाकृति","திட, நிறை, கனசதுரம்"
"घन ज्यामिति, त्रिविम ज्यामिति","கன வடிவியல், ஸ்டீரியோஸ்கோபிக் வடிவியல்"
" हल , साधन","தீர்வு, கருவி"
श्रेणी रूप हल,தொடர் வடிவம் தீர்வு
हल आव्यूह,தீர்வு அணி
त्रिभुज का हल,முக்கோணத்தின் தீர்வு
हल समष्टि,தீர்வு மக்கள் தொகை
सोनाइन बहुपद,சோனைன் பல்லுறுப்புக்கோவை
" आकाश, अंतरिक्ष, दिकस्थान, अवकाश , समष्टि","வானம், விண்வெளி, விண்வெளி, விண்வெளி, விண்வெளி"
आकाश वक्र,வான வளைவு
जनक समुच्चय,பெற்றோர் தொகுப்பு
स्थानीय सहसंबंध चित्र,உள்ளூர் தொடர்பு வரைபடம்
विशिष्ट रैखिक समूह,குறிப்பிட்ட நேரியல் குழு
विशिष्ट लांबिक समूह,குறிப்பிட்ட செங்குத்து குழு
"विशिष्ट घनत्व, आपेक्षिक घनत्व","குறிப்பிட்ட அடர்த்தி, உறவினர் அடர்த்தி"
मानावल्लीय प्रतिचित्रण प्रमेय,மனித வரைபட தேற்றம்
फलन की मानावली ,செயல்பாட்டின் விதிமுறை
"गोला, गोलक","கோளம், கோளம்"
गोलीय निर्देशांक प्रणाली,கோள ஒருங்கிணைப்பு அமைப்பு
गोलीय धुवीय निर्देशांक,கோள துருவ ஆயத்தொலைவுகள்
गोलीय त्रिभुज,கோள முக்கோணம்
गोलीय त्रिकोणमिति,கோள முக்கோணவியல்
सर्पिल,சுழல்
" वर्ग , स्कवेयर","சதுரம், சதுரம்"
"गुरुकोष्ठक, गुरुबंधनी","குருக்கள், குருபந்தனி"
वर्ग समाकलनीय,சதுர ஒருங்கிணைந்த
वर्ग आव्यूह,சதுர அணி
वर्गमूल,சதுர வேர்
प्रतिचयन का चरण,மாதிரி நிலை
सोपान-फलन,படிநிலை செயல்பாடு
मानक विचलन,நிலையான விலகல்
मानक आंतर गुणनफल,நிலையான வேறுபட்ட தயாரிப்பு
साम्यावस्था,சமநிலை
स्तब्ध वक्र,உணர்ச்சியற்ற வளைவு
स्तब्ध बिंदु,உணர்ச்சியற்ற புள்ளி
स्तब्ध मान,அதிர்ச்சியடைந்த மதிப்பு
"प्रतिदर्शज, आंकड़ा","மாதிரி, உருவம்"
सांख्यिकीय,புள்ளியியல்
सांख्यिकीय आंकड़े,புள்ளிவிவர பகுப்பாய்வு
सांख्यिकीय बंटन,புள்ளிவிவர விநியோகம்
सांख्यिकीय परिकल्पना,புள்ளியியல் கருதுகோள்
सांख्यिकीय अनुमिति,புள்ளியியல் தோராயம்
सांख्यिकीय निदर्श,புள்ளிவிவர மாதிரி
सांख्यिकीय समष्टि,புள்ளிவிவர மக்கள் தொகை
सांख्यिकीय गुणता-नियंत्रण ,புள்ளிவிவர தரக் கட்டுப்பாடு
" सांख्यिकी , आंकड़े","புள்ளிவிவரங்கள், புள்ளிவிவரங்கள்"
"अपरिवर्ती, अचर, स्थिर, स्थायी","மாறாத, நிலையான, நிலையான, நிரந்தர"
स्थायी अवस्था हल,நிலையான நிலை தீர்வு
अधिक प्रवण आरोह,அதிக வாய்ப்புள்ள ஏற்றம்
प्रवणतम-आरोहण अभिकल्पना,சாய்வு-ஏறு வடிவமைப்பு
प्रवणतम अवरोहण,செங்குத்தான வம்சாவளி
"पग-फलन, सोपान फल्लनन","படி-செயல்பாடு, படி-செயல்பாடு"
स्टर्लिंग श्रेणी,ஸ்டெர்லிங் வரம்பு
"स्टोकैस्टिक, प्रसंभाव्य","சீரற்ற, நிகழ்தகவு"
प्रसंभाव्य आव्यूह,நிகழ்தகவு அணி
प्रसंभाव्य निदर्श,நிகழ்தகவு மாதிரி
प्रसंभाव्य प्रोग्रामन,நிகழ்தகவு நிரலாக்கம்
प्रसंभाव्य चर,நிகழ்தகவு மாறி
स्टोक्स प्रमेय,ஸ்டோக்ஸ் தேற்றம்
"सीधी रेखा, ऋजु रेखा, सरल रेखा","நேர்கோடு, நேர்கோடு, நேர்கோடு"
"स्तरी चार्ट, पट्टीदार चार्ट","நிலை விளக்கப்படம், பட்டை விளக்கப்படம்"
" स्तरण , स्तरविन्यास","அடுக்கு, அடுக்கு"
स्तरित प्रतिचयन,அடுக்கு மாதிரி
"प्रवाह-रेखा, धारा-रेखा","ஓட்டம்-வரி, ஓடை-வரி"
प्रतिबल,மன அழுத்தம்
दृढ़तः अवमुख फलन,வலுவான சாய்ந்த செயல்பாடு
निरंतर हृासमान,தொடர்ந்து குறைகிறது
निरंतर वर्धमान,தொடர்ச்சியான அதிகரிப்பு
निरंतर एकदिष्ट फलन,தொடர்ச்சியான ஒழுங்குமுறை செயல்பாடு
स्टूडैन्ट परीक्षण (स्टूडेन्ट 't' परीक्षण),மாணவர் சோதனை (மாணவர் &#39;t&#39; சோதனை)
उपसंग्रह,துணை சேகரிப்பு
अव-सारणिक,துணை நிர்ணயம்
उपक्षेत्र,துணை மண்டலம்
"उपवर्ग, उपसमृूह, उपग्रुप","துணைப்பிரிவு, துணைக்குழு, துணைக்குழு"
उपांतराल,இடைவெளி
"उपमैट्रिक्स, उपाव्यूह","துணை அணி, துணை அணி"
"पादांक, पादाक्षर, पादलिपि","அடிக்குறிப்பு, அடிக்குறிப்பு, அடிக்குறிப்பு"
उपानुक्रम,அடுத்தடுத்து
उपसमुच्चय,துணைக்குழு
उपसमष्टि,துணை மக்கள்தொகை
प्रतिस्थापन,மாற்று
अधः स्पर्शी,அரை தொட்டுணரக்கூடியது
"कक्षांतरित करना, अंतरित करना","மாற்றுவதற்கு, மாற்றுவதற்கு"
"घटाना, व्यवकलन करना","கழித்தல், கழித்தல்"
"व्यवकलन, घटाना","கழித்தல், கழித்தல்"
उत्तरोत्तर,படிப்படியாக
उत्तरोत्तर अवकलन,முற்போக்கான வேறுபாடு
उत्तरोत्तर समाकलन,முற்போக்கான ஒருங்கிணைப்பு
परवर्ती,பிந்தையது
अनुलग्न,இணைக்கப்பட்ட
" योगफल, जोड़, संकलन फल , धनराशि","தொகை, தொகை, கூட்டு முடிவு, தொகை"
योग फलन,தொகை செயல்பாடு
संकलनीय,தொகுக்கக்கூடியது
योगखंड,யோகா தொகுதி
संकलन,தொகுத்தல்
संकलन-परिपाटी,சேகரிப்பு மாநாடு
संकलन सूत्र,தொகுப்பு சூத்திரம்
श्रेणी-संकलन,தர சேகரிப்பு
संकलन चिन्ह,தொகுப்பு சின்னம்
अनंत तक योग,முடிவிலி வரை யோகா
"मूर्धांक, मूर्धाक्षर","முட்டாள், முட்டாள்"
अधिसमुच्चय,ஓவர்செட்
पराध्वनिक प्रवाह,சூப்பர்சோனிக் ஓட்டம்
संपूरक कोण,துணை கோணம்
आलंबक ऊनविम समतल,அரக்கு ஃபிளீஸ் பிளாட்
फलन का आलंब,செயல்பாட்டின் ஆதரவு
"कल्पना करना, मान लेना","கற்பனை, அனுமானம்"
उच्चक,உயர்
करणी,கர்ணி
" पृष्ठ , बहिर्तल , सतह, धरातल","மேற்பரப்பு, மேற்பரப்பு, மேற்பரப்பு"
पृष्ठीय श्रेत्रफल,முதுகுப்புற பகுதி
पृष्ठ-समाकल,பக்கம் ஒருங்கிணைந்த
आच्छादन,கவர்
आच्छादी,கவர்
आच्छादी प्रतिचित्र,அட்டை அட்டை
प्रतीक,கையெழுத்து
प्रतीकात्मक तर्क,குறியீட்டு தர்க்கம்
प्रतीकात्मक निदर्श,குறியீட்டு மாதிரி
सममित,சமச்சீர்
सममितीय,ஐசோமெட்ரிக்
"सममित सारणिक, सममित डिटर्मिनन्ट","சமச்சீர் தீர்மானிப்பான், சமச்சீர் தீர்மானிப்பான்"
सममित अंतर,சமச்சீர் வேறுபாடு
सममित मैट्रिक्सि,சமச்சீர் அணி
"तंत्र विश्लेषण, प्रणाली विश्लेषण",அமைப்பு பகுப்பாய்வு அமைப்பு பகுப்பாய்வு
क्रमबद्ध प्रतिचयन,தொடர் மாதிரி
"सारणी, टेबल","மேஜை, மேஜை"
"टेब्लो, सारणी","மேஜை, மேஜை"
समाकल सारणी,ஒருங்கிணைந்த அட்டவணை
"सारणीबद्ध, सपाट","அட்டவணை, தட்டையானது"
सारणीबद्ध फार्म,அட்டவணை வடிவம்
"सारणीबद्ध लघुगणक, सारणीबद्ध लॉगेरिथ्म","அட்டவணை மடக்கை, அட்டவணை மடக்கை"
सारणीबद्ध करना,அட்டவணை
सारणीबद्ध मान,அட்டவணை மதிப்புகள்
सारणीयन,அட்டவணை
" सारणित्र, सारणी यंत्र , सारणीयक","அட்டவணை, அட்டவணை இயந்திரம், அட்டவணை"
"पुच्छ, पूँछ","வால், வால்"
पुच्छ क्षेत्र (बंटन का),வால் பகுதி (விநியோகம்)
स्पर्शिता,தொடுதல்
" स्पर्श रेखा , स्पर्शी , स्पर्शज्या, टैन्जैंट","tangent, tangent, tangent, tangent"
स्पर्श ऊनविम समतल,டச் ஃபிளாட்
