Punjabi,Malayalam
ਡਾਇਰੈਕਟਰ ਸਪੇਸ ਵਿੱਚ ਇੰਟਰਪੋਲੇਸ਼ਨ,ഡയറക്‌ടർ സ്‌പെയ്‌സിലെ ഇന്റർപോളേഷൻ
ਇੰਟਰਪੋਲੇਸ਼ਨ ਮੈਟਰਿਕਸ,ഇന്റർപോളേഷൻ മാട്രിക്സ്
ਪ੍ਰੋਜੈਕਸ਼ਨ ਸੈੱਟ ਕਰੋ,പ്രൊജക്ഷൻ സജ്ജമാക്കുക
predicate ਮੁੱਲ ਦਾ ਐਕਸਟਰਪੋਲੇਸ਼ਨ,പ്രവചന മൂല്യത്തിന്റെ എക്സ്ട്രാപോളേഷൻ
ਵੈਕਟਰ ਪ੍ਰੋਜੈਕਸ਼ਨ,വെക്റ്റർ പ്രൊജക്ഷൻ
ਇੰਟਰਪੋਲੇਸ਼ਨ ਥਿਊਰਮ,ഇന്റർപോളേഷൻ സിദ്ധാന്തം
ਪ੍ਰੋਜੈਕਟਿਵ ਜਿਓਮੈਟਰੀ,പ്രൊജക്റ്റീവ് ജ്യാമിതി
ਪ੍ਰੋਜੈਕਟਾਈਲ ਜਹਾਜ਼,പ്രൊജക്റ്റൈൽ വിമാനം
ਪ੍ਰੋਜੈਕਟਿਵ ਪਰਿਵਰਤਨ,പ്രൊജക്റ്റീവ് പരിവർത്തനം
"ਸਬੂਤ, ਸਬੂਤ, ਸਬੂਤ","തെളിവ്, തെളിവ്, തെളിവ്"
ਕਮਾਈ ਦੁਆਰਾ ਸਬੂਤ,വരുമാനം വഴിയുള്ള തെളിവ്
ਪ੍ਰਸਾਰਣ ਗਲਤੀ,ട്രാൻസ്മിറ്റ് പിശക്
ਗਲਤੀ ਸੰਚਾਰ,പിശക് സംപ്രേഷണം
ਸਹੀ ਕਾਰਕ,ശരിയായ ഘടകം
"ਸਹੀ ਫੰਕਸ਼ਨ, ਸਹੀ ਫੰਕਸ਼ਨ","ശരിയായ പ്രവർത്തനം, ശരിയായ പ്രവർത്തനം"
ਵਾਜਬ ਅੰਤਰਾਲ,ന്യായമായ ഇടവേള
ਪੂਰੀ ਤਰ੍ਹਾਂ ਸ਼ਾਮਲ ਹੈ,പൂർണ്ണമായും അടങ്ങിയിരിക്കുന്നു
ਸਹੀ ਉਪ ਸਮੂਹ,ശരിയായ ഉപവിഭാഗം
ਉਚਿਤ ਉਪ-ਜਨਸੰਖਿਆ,ശരിയായ ഉപജനസംഖ്യ
ਸੁਰੱਖਿਆ ਦੀ ਜਾਇਦਾਦ,സംരക്ഷണ സ്വത്ത്
"ਸਹੀ ਮੁੱਲ, ਈਜੇਨ ਮੁੱਲ","ശരിയായ മൂല്യം, ഈജൻ മൂല്യം"
ਸਹੀ ਵੈਕਟਰ,ശരിയായ വെക്റ്റർ
"ਅਨੁਪਾਤੀ, ਅਨੁਪਾਤੀ","ആനുപാതികമായ, ആനുപാതികമായ"
ਅਨੁਪਾਤਕ ਸਬੰਧ,ആനുപാതികമായ ബന്ധം
ਅਨੁਪਾਤਕ ਨਮੂਨਾ,ആനുപാതിക സാമ്പിൾ
ਪ੍ਰਾਪਤੀਯੋਗ,നേടാവുന്നത്
ਸੂਡੋ ਕੋਡ,കപട കോഡ്
ਸੂਡੋ ਦੂਰੀ,കപട ദൂരം
ਸੂਡੋ-ਦੂਰੀ ਆਬਾਦੀ,കപട-ദൂര ജനസംഖ്യ
ਸੂਡੋ ਮਿਆਰੀ,കപട നിലവാരം
ਸੂਡੋ ਮਿਆਰੀ ਸਥਿਤੀ,വ്യാജ സ്റ്റാൻഡേർഡ് സ്ഥാനം
"ਪਰੇਸ਼ਾਨੀ, ਪਰੇਸ਼ਾਨੀ, ਨਫ਼ਰਤ","വഷളാക്കുക, വഷളാക്കുക, വെറുപ്പ്"
"ਪੁਲੀ, ਪੁਲੀ, ਟੋਪੀ","പുള്ളി, പുള്ളി, തൊപ്പി"
ਪੰਚ ਕਾਰਡ,പഞ്ച്ഡ് കാർഡ്
ਪੰਚ ਕਾਰਡ ਮਸ਼ੀਨ,പഞ്ച് കാർഡ് മെഷീൻ
ਪੰਚਿੰਗ ਮਸ਼ੀਨ,പഞ്ചിംഗ് മെഷീൻ
ਸ਼ੁੱਧ ਬਾਈਡਿੰਗ,ശുദ്ധമായ ബന്ധനം
ਸ਼ੁੱਧ ਦਸ਼ਮਲਵ,ശുദ്ധ ദശാംശം
ਸ਼ੁੱਧ ਜਿਓਮੈਟਰੀ,ശുദ്ധമായ ജ്യാമിതി
ਸ਼ੁੱਧ ਆਮਦ,നെറ്റ് വരവ്
ਪੂਰੀ ਤਰ੍ਹਾਂ ਅਜੈਵਿਕ,തികച്ചും ജൈവികമല്ലാത്തത്
ਸ਼ੁੱਧ ਗਣਿਤ,ശുദ്ധമായ ഗണിതശാസ്ത്രം
ਸਿਰਫ ਸੰਖਿਆਤਮਕ,സംഖ്യാപരമായ മാത്രം
ਵਿਕਲਪਿਕ ਜੰਤਰ,ഓപ്ഷണൽ ഉപകരണം
ਪਿਰਾਮਿਡ,പിരമിഡ്
ਪਿਰਾਮਿਡਲ ਘਣ,പിരമിഡൽ ക്യൂബ്
ਪਿਰਾਮਿਡ ਪੰਨਾ,പിരമിഡ് പേജ്
ਇਤਿ ਸਿਧਾਮ,ഇതി സിദ്ധം
ਚਤੁਰਭੁਜ,ചതുർഭുജം
ਚਤੁਰਭੁਜ ਪ੍ਰਿਜ਼ਮ,ചതുർഭുജ പ്രിസം
ਚਤੁਰਭੁਜ,ചതുരം
"ਵਰਗ, ਚਤੁਰਭੁਜ, ਡਬਲ ਟ੍ਰੈਪੀਜ਼ੋਇਡ","ചതുരം, ചതുരം, ഇരട്ട ട്രപസോയിഡ്"
ਚਤੁਰਭੁਜ ਲਾਗਤ,ക്വാഡ്രാറ്റിക് ചെലവ്
ਕੁਆਡ੍ਰੈਟਿਕ ਲਾਗਤ ਫੰਕਸ਼ਨ,ക്വാഡ്രാറ്റിക് കോസ്റ്റ് ഫംഗ്ഷൻ
ਚਤੁਰਭੁਜ ਵਕਰ,ചതുരാകൃതിയിലുള്ള വക്രം
ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ,ക്വാഡ്രാറ്റിക് സമവാക്യം
ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ,ക്വാഡ്രാറ്റിക് എക്സ്പ്രഷൻ
ਚਤੁਰਭੁਜ ਚਤੁਰਭੁਜ,ക്വാഡ്രാറ്റിക് ക്വാഡ്രാറ്റിക്
ਚਤੁਰਭੁਜ ਫੰਕਸ਼ਨ,ചതുരാകൃതിയിലുള്ള പ്രവർത്തനം
ਚਤੁਰਭੁਜ ਫੰਕਸ਼ਨ,ചതുരാകൃതിയിലുള്ള പ്രവർത്തനം
ਚਤੁਰਭੁਜ ਇੰਟਰਪੋਲੇਸ਼ਨ,ക്വാഡ്രാറ്റിക് ഇന്റർപോളേഷൻ
ਚਤੁਰਭੁਜ ਉਦੇਸ਼ ਫੰਕਸ਼ਨ,ക്വാഡ്രാറ്റിക് ഒബ്ജക്റ്റീവ് ഫംഗ്ഷൻ
ਕੁਆਡ੍ਰੈਟਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ ਕੁਆਡ੍ਰੈਟਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ,ക്വാഡ്രാറ്റിക് പ്രോഗ്രാമിംഗ് ക്വാഡ്രാറ്റിക് പ്രോഗ്രാമിംഗ്
ਚਤੁਰਭੁਜ ਉਲਟਣਯੋਗਤਾ ਨਿਯਮ,ക്വാഡ്രാറ്റിക് റിവേഴ്സിബിലിറ്റി റൂൾ
ਚਤੁਰਭੁਜ ਪੰਨਾ,ക്വാഡ്രാറ്റിക് പേജ്
ਚਤੁਰਭੁਜ ਮਿਆਦ,ചതുരാകൃതിയിലുള്ള കാലാവധി
ਚਤੁਰਭੁਜ ਫਾਰਮੂਲਾ,ക്വാഡ്രേച്ചർ ഫോർമുല
ਚਤੁਰਭੁਜ,ചതുർഭുജം
ਗੁਣਾਤਮਕ ਵਿਸ਼ਲੇਸ਼ਣ,ഗുണപരമായ വിശകലനം
ਗੁਣਵੱਤਾ ਕੰਟਰੋਲ,ഗുണനിലവാര നിയന്ത്രണം
ਕੁਆਂਟਮ ਮਕੈਨਿਕਸ,ക്വാണ്ടം മെക്കാനിക്സ്
ਕੁਆਂਟਮ ਨੰਬਰ,ക്വാണ്ടം നമ്പർ
ਕੁਆਂਟਮ ਅੰਕੜੇ,ക്വാണ്ടം സ്ഥിതിവിവരക്കണക്കുകൾ
"ਤਿਮਾਹੀ, ਤਿਮਾਹੀ, ਤਿਮਾਹੀ","പാദം, പാദം, പാദം"
ਚਤੁਰਭੁਜ,ചതുർഭുജം
ਚੌਥਾਈ,ക്വാർട്ടൈൽ
ਲੀਨੀਅਰ ਕੰਸਟਰਕਟਰ ਸਮੀਕਰਨ,ലീനിയർ കൺസ്ട്രക്ടർ സമവാക്യം
ਨਿਯਮਤ ਚੱਕਰ,പതിവ് ചക്രം
ਗੱਲਬਾਤ,ചാറ്റി
ਲਾਈਨ ਦੀ ਲੰਬਾਈ,വരി നീളം
ਲਾਈਨ ਮਾਡਲ,ലൈൻ മോഡൽ
ਕਤਾਰ ਸਮੱਸਿਆ,വരി പ്രശ്നം
ਕਤਾਰ ਦੀ ਕਾਰਵਾਈ,വരി പ്രോസസ്സിംഗ്
ਕਤਾਰ ਸਿਸਟਮ,വരി സിസ്റ്റം
ਲਾਈਨ ਥਿਊਰੀ,ലൈൻ സിദ്ധാന്തം
ਪੰਚਮਕ,പഞ്ചമാക്
ਪੰਜਕ,ക്വിന്ററ്റ്
"ਦਰ ਦਾ ਹਵਾਲਾ ਦਿੱਤਾ, ਕੀਮਤ ਦਾ ਹਵਾਲਾ ਦਿੱਤਾ","നിരക്ക് ഉദ്ധരിച്ചിരിക്കുന്നു, വില ഉദ്ധരിച്ചിരിക്കുന്നു"
"ਭਾਗ, ਭਾਗ","ഘടകം, വിഭജനം"
ਵਿਭਾਗ ਖੇਤਰ,വകുപ്പ് ഏരിയ
ਵਿਭਾਗ ਸਮੂਹ,വകുപ്പ് ഗ്രൂപ്പ്
ਭਾਗ ਨਿਯਮ,ഘടക നിയമം
ਵਿਭਾਗ ਸੈੱਟ,വകുപ്പ് സെറ്റ്
ਵਿਭਾਗ ਦੀ ਆਬਾਦੀ,വകുപ്പ് ജനസംഖ്യ
ਵਿਭਾਗ ਦੀ ਬਣਤਰ,വകുപ്പ് ഘടന
ਘੇਰੇ,ആരം
ਰੇਡੀਅਨ,റേഡിയൻസ്
ਰੇਡੀਅਨ ਮਾਪ,റേഡിയൻ അളവ്
ਕਰਨੀ,കർണി
ਮੂਲਕਸ਼ਾ,മൂലാക്ഷ
ਵਰਗੀਕਰਨ,ടാക്സോണമി
ਰੇਡੀਅਸ,ആരം
ਕਨਵਰਜੈਂਸ ਰੇਡੀਅਸ,ഒത്തുചേരൽ ആരം
ਵਕਰਤਾ ਦਾ ਘੇਰਾ,വക്രതയുടെ ആരം
ਪੋਲਰਿਟੀ ਲਾਈਨ,ധ്രുവരേഖ
ਮੂਲ,റാഡിക്സ്
ਬੇਤਰਤੀਬ ਗਲਤੀ,ക്രമരഹിതമായ പിശക്
ਬੇਤਰਤੀਬ ਫੰਕਸ਼ਨ,ക്രമരഹിതമായ പ്രവർത്തനം
ਰੈਂਡਮਾਈਜ਼ੇਸ਼ਨ,ക്രമരഹിതമാക്കൽ
ਬੇਤਰਤੀਬ ਬਲਾਕ,ക്രമരഹിതമായ ബ്ലോക്ക്
ਬੇਤਰਤੀਬ ਮਾਡਲ,ക്രമരഹിതമായ മോഡൽ
ਬੇਤਰਤੀਬ ਨੰਬਰ,ക്രമരഹിത സംഖ്യ
ਬੇਤਰਤੀਬ ਨਮੂਨਾ,ക്രമരഹിതമായ സാമ്പിൾ
ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ,ക്രമരഹിതമായ വേരിയബിളുകൾ
"ਸੀਮਾ, ਸੀਮਾ, ਸੀਮਾ, ਸੀਮਾ","പരിധി, പരിധി, പരിധി, പരിധി"
ਕਨਵਰਜੈਂਸ ਕੰਪਲੈਕਸ,ഒത്തുചേരൽ സമുച്ചയം
ਏਕੀਕਰਣ ਪਰਿਸਰ,സംയോജന പരിസരം
ਰਿਸ਼ਤੇ ਦੇ ਅਹਾਤੇ,ബന്ധം പരിസരം
ਕੈਂਪਸ ਦੀ ਆਬਾਦੀ,ക്യാമ്പസ് ജനസംഖ്യ
ਗ੍ਰੇਡ,ഗ്രേഡ്
ਰੈਂਕ ਸਬੰਧ,റാങ്ക് പരസ്പരബന്ധം
ਮੈਟ੍ਰਿਕਸ ਦਾ ਗ੍ਰੇਡ,മാട്രിക്സ് ഗ്രേഡ്
ਕ੍ਰਮਬੱਧ ਕ੍ਰਮ ਨਮੂਨਾ,ഓർഡർ സാമ്പിൾ അടുക്കുക
ਤਬਦੀਲੀ ਦੀ ਦਰ,മാറ്റത്തിന്റെ നിരക്ക്
ਕਨਵਰਜੈਂਸ ਦਰ,ഒത്തുചേരൽ നിരക്ക്
ਬੇਮਿਸਾਲ,താരതമ്യപ്പെടുത്താനാവാത്ത
ਤਰਕਸ਼ੀਲ,യുക്തിസഹമായ
ਤਰਕਸ਼ੀਲ ਸਮੀਕਰਨ,യുക്തിസഹമായ ആവിഷ്കാരം
ਤਰਕਸ਼ੀਲ ਖੇਤਰ,യുക്തിസഹമായ ഫീൽഡ്
ਤਰਕਸ਼ੀਲ ਫੰਕਸ਼ਨ,യുക്തിസഹമായ പ്രവർത്തനം
ਭਾਜ ਦਾ ਤਰਕਸੰਗਤੀਕਰਨ,ഡിനോമിനേറ്ററിന്റെ യുക്തിസഹീകരണം
ਤਰਕਸ਼ੀਲ ਸੰਖਿਆ,യുക്തിസഹമായ സംഖ്യ
ਤਰਕਸ਼ੀਲ ਸੰਖਿਆ ਖੇਤਰ,റേഷണൽ നമ്പർ ഫീൽഡ്
ਤਰਕਸੰਗਤ ਕਾਰਵਾਈ,യുക്തിസഹമായ പ്രവർത്തനം
ਅਸਪਸ਼ਟ ਟੈਸਟ,അനുപാതമില്ലാത്ത പരിശോധന
"ਅਪ੍ਰਾਪਤ ਦੱਤਾ, ਜਿਵੇਂ ਕਿ ਪ੍ਰਾਪਤ ਹੋਇਆ",സ്വീകരിച്ചതുപോലെ പ്രോസസ്സ് ചെയ്യാത്ത ദത്ത
"ਰਸ਼ਮੀ, ਕਿਰਨ, ਪਾਖ-ਆਰ, ਰੇ, ਸ਼ੰਕੁਸ਼, ਅਰਧਰੇਖਾ, ਆਰ","രശ്മി, കിരൺ, പഖ്-ആർ, റേ, ശങ്കുഷ്, അർധരേഖ, ആർ"
ਬੀਮ ਵੈਕਟਰ,ബീം വെക്റ്റർ
ਅਸਲੀ,യഥാർത്ഥം
ਅਸਲੀ ਧੁਰਾ,യഥാർത്ഥ അച്ചുതണ്ട്
ਅਸਲੀ ਨਿਰੰਤਰਤਾ,യഥാർത്ഥ തുടർച്ച
ਅਸਲੀ ਲਾਈਨ,യഥാർത്ഥ ലൈൻ
ਅਸਲ ਰੇਖਿਕ ਵੈਕਟਰ ਸਪੇਸ,യഥാർത്ഥ ലീനിയർ വെക്റ്റർ സ്പേസ്
ਅਸਲੀ ਮੈਟ੍ਰਿਕਸ,യഥാർത്ഥ മാട്രിക്സ്
ਅਸਲੀ ਨੰਬਰ,യഥാർത്ഥ സംഖ്യ
ਅਸਲ ਨੰਬਰ ਖੇਤਰ,യഥാർത്ഥ സംഖ്യ ഫീൽഡ്
ਅਸਲ ਹਿੱਸਾ,യഥാർത്ഥ ഭാഗം
ਅਸਲ ਬਹੁਪਦ,യഥാർത്ഥ ബഹുപദം
ਅਸਲ ਚਤੁਰਭੁਜ,യഥാർത്ഥ ക്വാഡ്രാറ്റിക്
ਅਸਲੀ ਮਾਲੂ,യഥാർത്ഥ മാലു
ਅਸਲ ਆਬਾਦੀ,യഥാർത്ഥ ജനസംഖ്യ
ਰੀਅਲ ਟਾਈਮ ਸਿਸਟਮ,തൽസമയ സംവിധാനം
ਅਸਲ ਮੁੱਲ ਫੰਕਸ਼ਨ,യഥാർത്ഥ മൂല്യ പ്രവർത്തനം
ਅਸਲੀ ਵੇਰੀਏਬਲ,യഥാർത്ഥ വേരിയബിൾ
ਅਸਲ ਵੈਕਟਰ ਸਪੇਸ,യഥാർത്ഥ വെക്റ്റർ സ്ഥലം
"ਉਲਟ, ਪਰਸਪਰ, ਪਰਸਪਰ","വിപരീതം, പരസ്‌പരം, പരസ്‌പരം"
ਉਲਟ ਮੈਟ੍ਰਿਕਸ,വിപരീത മാട്രിക്സ്
ਆਇਤਕਾਰ,ദീർഘചതുരം
"ਆਇਤਾਕਾਰ, ਸੱਜੇ-ਕੋਣ, ਸੱਜੇ-ਕੋਣ","ചതുരാകൃതിയിലുള്ള, വലത്-കോണുള്ള, വലത്-കോണുള്ള"
ਆਇਤਾਕਾਰ ਸਾਰਣੀ,ചതുരാകൃതിയിലുള്ള മേശ
"ਸੱਜੇ ਕੋਣ ਧੁਰਾ, ਸੱਜੇ ਕੋਣ ਤਾਲਮੇਲ ਧੁਰਾ","വലത് കോണിന്റെ അച്ചുതണ്ട്, വലത് കോണിന്റെ ഏകോപന അക്ഷം"
ਆਇਤਾਕਾਰ ਘਣਤਾ ਫੰਕਸ਼ਨ,ചതുരാകൃതിയിലുള്ള സാന്ദ്രത പ്രവർത്തനം
ਸੱਜੇ ਕੋਣ ਵਾਲਾ ਹਾਈਪਰਬੋਲਾ,വലത് കോണുള്ള ഹൈപ്പർബോള
ਆਇਤਾਕਾਰ ਮੈਟ੍ਰਿਕਸ,ചതുരാകൃതിയിലുള്ള മാട്രിക്സ്
"ਆਇਤਕਾਰ ਸਮਾਨਾਂਤਰਚਿੱਤਰਗ੍ਰਾਮ, ਸੱਜੇ ਕੋਣ ਸਮਾਂਤਰਚਿੱਤਰਗ੍ਰਾਮ","ദീർഘചതുരം സമാന്തരചലനം, വലത്കോണ സമാന്തരരേഖ"
arcuate ਕਰਵ,കമാന വക്രം
ਦੁਹਰਾਓ ਫਾਰਮੂਲਾ,ആവർത്തന സൂത്രവാക്യം
ਆਵਰਤੀ ਦਸ਼ਮਲਵ,ആനുകാലിക ദശാംശം
ਤਬਦੀਲੀ ਫਾਰਮੂਲਾ,ടേണറൗണ്ട് ഫോർമുല
ਲੜੀਵਾਰ ਰੂਪ,ശ്രേണിപരമായ രൂപം
ਅਸੰਗਤ ਪ੍ਰਦਰਸ਼ਨ,സ്ഥിരതയില്ലാത്ത പ്രകടനം
"ਲਘੂਗਣਕ ਫਾਰਮੂਲਾ, ਸਮਾਨਤਾ ਫਾਰਮੂਲਾ","ലോഗരിതം ഫോർമുല, തുല്യതാ സൂത്രവാക്യം"
"ਹਵਾਲਾ ਲਾਈਨ, ਹਵਾਲਾ ਲਾਈਨ","റഫറൻസ് ലൈൻ, റഫറൻസ് ലൈൻ"
ਹਵਾਲਾ ਬਿੰਦੂ ਹਵਾਲਾ ਬਿੰਦੂ,റഫറൻസ് പോയിന്റ് റഫറൻസ് പോയിന്റ്
ਪ੍ਰਤੀਬਿੰਬਿਤ ਲਹਿਰ,പ്രതിഫലിച്ച തരംഗം
ਪ੍ਰਤੀਬਿੰਬ,പ്രതിഫലനം
ਬਰਾਬਰ ਦਾ ਨਿਯਮ,തുല്യ നിയമം
ਕਨਵਰਜੈਂਸ ਖੇਤਰ,ഒത്തുചേരൽ മേഖല
ਵੱਖਰਾ ਖੇਤਰ,വ്യത്യസ്ത മേഖല
ਏਕੀਕਰਣ ਖੇਤਰ,സംയോജന മേഖല
ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ,റിഗ്രഷൻ വിശകലനം
ਰਿਗਰੈਸ਼ਨ ਕਰਵ,റിഗ്രഷൻ കർവ്
ਰਿਗਰੈਸ਼ਨ ਸਮੀਕਰਨ,റിഗ്രഷൻ സമവാക്യം
ਰਿਗਰੈਸ਼ਨ ਲਾਈਨ,റിഗ്രഷൻ ലൈൻ
ਰਿਗਰੈਸ਼ਨ ਮਾਡਲ,റിഗ്രഷൻ മോഡൽ
ਨਿਯਮਤ ਕਰਵ,പതിവ് വളവ്
ਵੀ ਹੈਕਸਾਗਨ,ഷഡ്ഭുജം പോലും
ਨਿਯਮਤ ਮੈਟ੍ਰਿਕਸ,റെഗുലർ മാട്രിക്സ്
ਬਰਾਬਰ,സമഭുജം
ਰਿਸ਼ਤੇਦਾਰ ਪੂਰਕ,ആപേക്ഷിക പൂരകം
ਸਭ ਤੋਂ ਵੱਧ ਰਿਸ਼ਤੇਦਾਰ,ആപേക്ഷിക ഏറ്റവും ഉയർന്നത്
ਸਭ ਤੋਂ ਘੱਟ ਰਿਸ਼ਤੇਦਾਰ,ആപേക്ഷിക താഴ്ന്നത്
ਰਿਸ਼ਤੇਦਾਰ ਸੰਭਾਵਨਾ,ആപേക്ഷിക സാധ്യത
ਰਿਸ਼ਤੇਦਾਰ ਗਤੀ,ആപേക്ഷിക വേഗത
"ਸਾਪੇਖਤਾ, ਸਾਪੇਖਤਾ, ਸਾਪੇਖਤਾ","ആപേക്ഷികത, ആപേക്ഷികത, ആപേക്ഷികത"
ਰਿਲੇਟੀਵਿਟੀ ਥਿਊਰੀ,ആപേക്ഷിക സിദ്ധാന്തം
ਭਰੋਸੇਯੋਗਤਾ,വിശ്വാസ്യത
ਭਰੋਸੇਯੋਗਤਾ ਸਮੱਸਿਆ,വിശ്വാസ്യത പ്രശ്നം
ਬਕਾਇਆ ਪੋਸਟ,ശേഷിക്കുന്ന പോസ്റ്റ്
ਬਾਕੀ ਪ੍ਰਮੇਯ,ശേഷിക്കുന്ന സിദ്ധാന്തം
ਦੁਹਰਾਉਣ ਦੀ ਸੀਮਾ,ആവർത്തന പരിധി
ਦੁਹਰਾਓ ਰੀਮੈਨ-ਇੰਟਗ੍ਰੇਲ,ആവർത്തന റീമാൻ-ഇന്റഗ്രൽ
ਨੁਮਾਇੰਦਗੀ,പ്രാതിനിധ്യം
"ਬਕਾਇਆ, ਬਚਿਆ ਹੋਇਆ","അവശിഷ്ടം, അവശിഷ്ടം"
ਅਨੰਤਤਾ &#39;ਤੇ ਰਹਿੰਦਾ ਹੈ,അനന്തതയിൽ തുടരുന്നു
"ਭੰਗ, ਖੰਡਨ, ਭਿੰਨਤਾ","പിരിച്ചുവിടൽ, നിരാകരണം, വ്യത്യാസം"
ਵਿਛੋੜਾ,വിച്ഛേദിക്കൽ
ਵੇਗ ਵਿਵਸਥਾ,വേഗത ക്രമീകരണം
ਨਤੀਜਾ ਨਤੀਜਾ,ഫലമായ ഫലം
ਨਤੀਜਾ ਬਲ,ഫലമായ ശക്തി
ਨਤੀਜਾ ਵੈਕਟਰ,ഫലം വെക്റ്റർ
ਸੋਧਿਆ ਸਿੰਗਲ ਢੰਗ,പരിഷ്കരിച്ച ഏക രീതി
ਰੋਮਬਸ,റോംബസ്
riemann - ਅਟੁੱਟ,റീമാൻ-ഇന്റഗ്രൽ
"ਸੱਜੇ ਕੋਣ, ਸੱਜੇ ਕੋਣ","വലത്കോണ്, വലത്കോണ്"
ਸੱਜੇ ਕੋਣ ਵਾਲਾ ਤਿਕੋਣ,വലത് കോണുള്ള ത്രികോണം
ਸੱਜੇ ਗੋਲਾਕਾਰ ਕੋਨ,വലത് വൃത്താകൃതിയിലുള്ള കോൺ
ਦੱਖਣੀ ਸੈੱਟ,തെക്ക് സെറ്റ്
ਸੱਜਾ ਗੋਲਾਕਾਰ ਸਿਲੰਡਰ,വലത് വൃത്താകൃതിയിലുള്ള സിലിണ്ടർ
ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ,ഘടികാരദിശയിൽ
ਦੱਖਣੀ ਉਲਟ,തെക്ക് വിപരീതം
"ਸਹੀ ਸਬੂਤ, ਸਹੀ ਸਬੂਤ","കൃത്യമായ തെളിവ്, കൃത്യമായ തെളിവ്"
"ਰਿੰਗ, ਰਿੰਗ",റിംഗ് റിംഗ്
ਪੂਰਨ ਅੰਕ ਰਿੰਗ,പൂർണ്ണസംഖ്യ വളയം
R- ਅਟੁੱਟ,ആർ-ഇന്റഗ്രൽ
"ਜੜ੍ਹ, ਜੜ੍ਹ","റൂട്ട്, റൂട്ട്"
ਵਰਗ ਮੂਲ ਰੂਟ,സ്ക്വയർ റൂട്ട്
ਬਹੁਪਦ ਦਾ ਮੂਲ,ബഹുപദത്തിന്റെ റൂട്ട്
"ਰੋਟੇਸ਼ਨ, ਰੋਟੇਸ਼ਨ","ഭ്രമണം, ഭ്രമണം"
ਰਾਊਂਡਿੰਗ ਗਲਤੀ,റൗണ്ടിംഗ് പിശക്
ਕਤਾਰ,ക്യൂ
ਕਤਾਰ-ਕਾਲਮ ਗੁਣਾ,വരി-നിര ഗുണനം
ਲਾਈਨ ਸਮਾਨਤਾ,വരി തുല്യത
ਕਤਾਰ ਮੈਟ੍ਰਿਕਸ,വരി മാട്രിക്സ്
ਕਤਾਰ ਆਰਡਰ,വരി ക്രമം
ਬਚਣ ਦਾ ਬਿੰਦੂ,രക്ഷപ്പെടൽ പോയിന്റ്
"ਨਮੂਨਾ, ਨਮੂਨਾ","സാമ്പിൾ, സാമ്പിൾ"
ਨਮੂਨਾ ਮਤਲਬ,സാമ്പിൾ ശരാശരി
ਨਮੂਨਾ ਬਿੰਦੂ,സാമ്പിൾ പോയിന്റ്
ਨਮੂਨਾ ਦਾ ਆਕਾਰ,സാമ്പിൾ വലിപ്പം
ਨਮੂਨਾ ਸਪੇਸ,സാമ്പിൾ സ്ഥലം
ਨਮੂਨਾ-ਮਿਆਰੀ-ਵਿਚਕਾਰ,സാമ്പിൾ-സ്റ്റാൻഡേർഡ്-ഡീവിയേഷൻ
ਨਮੂਨਾ ਸਰਵੇਖਣ,സാമ്പിൾ സർവേ
ਨਮੂਨਾ ਪਰਿਵਰਤਨ,സാമ്പിൾ വ്യത്യാസം
"ਨਮੂਨਾ (v.), ਨਮੂਨਾ (n.)","സാമ്പിൾ (വി.), സാമ്പിൾ (എൻ.)"
ਨਮੂਨਾ ਵੰਡ,സാമ്പിൾ വിതരണം
ਨਮੂਨਾ ਗਲਤੀ,സാമ്പിൾ പിശക്
ਨਮੂਨਾ ਅੰਤਰਾਲ,സാമ്പിൾ ഇടവേള
ਨਮੂਨਾ ਵਿਧੀ,സാമ്പിൾ രീതി
ਨਮੂਨਾ ਅਸੂਲ,സാമ്പിൾ തത്വം
ਬਦਲਣ ਦੇ ਨਾਲ ਨਮੂਨਾ ਲੈਣਾ,പകരമുള്ള സാമ്പിൾ
"ਸਕੇਲਰ, ਸਕੇਲਰ","സ്കെയിലർ, സ്കെയിലർ"
ਸਕੇਲਰ ਖੇਤਰ,സ്കെയിലർ ഫീൽഡ്
ਸਕੇਲਰ ਮੈਟ੍ਰਿਕਸ,സ്കെയിലർ മാട്രിക്സ്
ਸਕੇਲਰ ਮਲਟੀਪਲ,സ്കെയിലർ ഗുണിതങ്ങൾ
ਸਕੇਲਰ ਗੁਣਾ,സ്കെയിലർ ഗുണനം
ਸਕੇਲਰ ਉਤਪਾਦ,സ്കെയിലർ ഉൽപ്പന്നം
ਸਕੇਲਰ,സ്കെയിലർ
ਸਕੇਲਰ ਟ੍ਰਿਪਲ ਉਤਪਾਦ,സ്കെലാർ ട്രിപ്പിൾ ഉൽപ്പന്നം
ਸਕੇਲੇਨ ਤਿਕੋਣ,സ്കെയിൽ ത്രികോണം
ਸਕੈਟਰ ਚਿੱਤਰ,സ്കാറ്റർ ഡയഗ്രം
