English,Hindi
Net efficiency,नेट दक्षता
Network,"जालक्रम, नेटवर्क, जाल"
Network analyser,जाल विश्लेषक
Network constant,"जाल-पैरामीटर, जाल-प्राचल"
Neutral axis,उदासीन अक्ष
No gauge,नास्ति प्रमापी
No load,शून्य लोड
No parking,"अवस्थाम निषेध, पार्किंग निषध"
Nominal size,अभिहित आमाप
Non circular,अवर्तुल
Non condensing engine,अद्रवण-इंजन
Non corrosive,असंक्षारण
Non destructive test,अविनाशी परीक्षण
Non ferrous,अलौह
Non metallic,अधात्विक
Non-ferrous foundry,अलौह-ढलाईशाला
Nonlinear distortion,अरेखीय विरूपण
Normal,"सामान्य, साधारण"
Normal,2. अभिलम्ब
Normal pitch,अभिलंब अंतराल
Normalisation,प्रसामान्यीकरण
Normalized curve,प्रसामान्यकृत वक्र
Nose bit,नुकीली अनी
Notch,खांच
Notch,2. प्रखांच
Notch sensitivity,खांच सुग्राहिता
Notch toughness,खांच चर्मलता
Notched bar,"नॉचदार दंड, खांचित छड़"
No-volt alarm,निर्वोल्टता भय संकेत
Nuclear energy,नाभिकीय ऊर्जा
Nut,"ढिबरी, नट"
Nut tap,ढ़िबरी टैप
Oblique cone,तिर्यक शंकु
Observation,प्रेक्षण
Off centre drilling,केंद्रेतर बरमाई
Oil brake,"तेल ब्रेक, तैल आरोध"
Oil engine,तेल इंजन
Oil feed hole,तेल प्रभरण छिद्र
Oil fired furnace,तेल ज्वालित फर्नेस
Oiling,"तैलीकरण, स्नेहन"
Oilless bearing,तैलहीन बेयरिंग
Open belt drive,अक्रासित पट्टा चालन
Open cam,"विवृत कैम, खुला कैम"
Open coiled spring,विवृत कुंडलित स्प्रिंग
Open cycle,विवृत चक्र
Operating cost,प्रचालन लागत
Operating point,प्रचालन बिंदु
Operation,प्रचालन
Operation,2. संक्रिया
Operational planning,संक्रियात्मक आयोजन
Operator,संकारक
Operator,2. प्रचालक
Opportunity cost,अवसर लागत
Opposed piston engine,सम्मुखी पिस्टन इंजन
Optimisation,इष्टतमीकरण
Optimum compression ratio,इष्टतम संपीडन अनुपात
Optimum design,इष्टतम अभिकल्प
Optimum efficiency,इष्टतम दक्षता
Organisation,संगठन
Orifice,"ऑरिफिस, आस्य"
Orifice meter,"ऑरिफिस मीटर, आस्य मापी"
Original design,मूल अभिकल्प
Oscillating axle,दोलक धुरा
Oscillation,दोलन
Oscillator,"दोलित्र, दोलक"
Oscillogram,"संकेत लेखा, ऑसिलोग्राम"
Oscillograph,"दोलन लेखी, ऑसिलोग्राफ"
Oscilloscope,दोलनदर्शी
Otto cycle,ऑटो चक्र
Otto engine,ऑटो इंजन
Outgoing,"बर्हिगामी, निर्गमनी"
Outgoing quantity,निर्गमनी गुणता
Outlay,परिव्यय
Outlet,मोगा
Outlet,2. निर्गम
Outlet area,निर्गम क्षेत्र
Outline,परिरेखा
Outline,2. रूपरेखा
Output,निर्गत
Output,2. निर्गम
Output,3. उत्पाद
Output energy,निर्गत ऊर्जा
Outside cylinder,बाह्यवर्ती सिलिंडर
Outside lap,"बाह्य चढ़ाव, बाहरी चढ़ाव"
Oven,"आवा, उखा"
Over damped system,"अधिमंदित तंत्र, अधि-अवमंदित तंत्र"
Over damping,अधि अवमंदन
Over drive,अधिचालन
Over running clutch,अधिचाल ग्राभ
Over steering,अधइ-अरित्रण
Over time,"समयोपरि, अतिरिक्त काल"
Overflow,अधिप्रवाह
Overflow,2. उत्प्लाव
Overhauling,"जीर्णोद्धार, ओवरहॉल करना"
Overhead valve engine,शिरोपरि वाल्व इंजन
Overlap,अतिव्यापन
Overlap,2. चढ़ाव
Oversize,अध्यामाप
Overtaking,अभिलंघन
Overturning,अपवर्तन
Oxy-acetylene cutting,ऑक्सी-ऐसिटिलीन कर्तन
Oxy-acetylene flame,ऑक्सी-ऐसिटिलीन ज्वाला
Pack,"संकुल, संविष्ट, पैक"
Pack carburising,संकुल कार्बन-व्यापन
Packaging,"संवेष्टन, पैकेजिंग"
Packing,कुटाई
Packing,2. संकुलन
Packing industry,"संकुलन उद्योग, पैकिंग उद्योग"
Pad,पैड
Pad bolt,गद्दी काबला
Pan head,शांकव शीर्ष
Parallel flow heat exchanger,अनु प्रवाह ऊष्मा विनिमयित्र
Parallel shank drill,"समांतर धड़ बरमा, समांतर शैंक बरमा"
Parent metal,मूल धातु
Parking brake,अवस्थाम ब्रेक
Parking lot,अवस्थापन
Parking place,"अवस्थाम, पार्किंग स्थल"
Parting,"विभाजक, पृथक्कारी"
Parting line,पृथक्कारी रेखा
Parting off,"पृथक्करण, विलगन"
Parting sand,पृथक्कारी चूर्ण
Parting tool,पृथक्कारी औजार
Pattern,"पैटर्न, प्रतिरूप"
Pattern shop,"प्रतिरूप शाला, पैटर्न शॉप"
Pedestal bearing,पदस्थल धारिका
Pedestal bearing,"पदस्थल धारिका, पदस्थल बेयरिंग"
Peen nut,पीन ढ़िबरी
Peening,पीनकरण
Pelton turbine,पेल्टन टरबाइन
Penetration,अंतर्वेशन
Penstock,"पात-नल, पेनस्टॉक"
Percussion drill,आघात बरमा
Perforated pipe,छिद्रित नली
Perforating machine,छिद्रण यंत्र
Periodic conduction,आवर्ती चालन
Periodic couple,आवर्ती बलयुग्म
Permeability,"चुंबकशीलता, पारगम्यता"
Permissible stress,अनुज्ञेय प्रतिबल
Petrol engine,पेट्रोल इंजन
Petrolium cracking,पेट्रोलियम भंजन
Phase displacement,कला-विस्थापन
Phase distortion,फेज विरूपण
Photo elasticity,प्रकाश-प्रत्यास्थता
Physical constant,भौतिक स्थिरामक
Piercing die,"वेधन ठप्पा, वेधन डाई"
Piezometer,"दाबोच्चता मापी, पीजोमीटर"
Pillar,"स्तंभ, खंभा"
Pillar drilling machine,पिलर बरमा मशीन
Pin hinge,कीली कबजा
Pin hole,सूची छिद्र
Pin joint,"पिन-जोड़, कील संधि"
Pin,पिन
Pin,2. कील
Pin,3. शलाका
Pinch bar,"पिंच सब्बल, पिंच बार"
Pipe fitting,"नल अन्वायुक्ति, पाइप फिटिंग"
Pipe flow,नलीय प्रवाह
Pipe foundry,"नल ठलाईशाला, पाइप फाउंड्री"
Pipe thread,नल चूड़ी
Piping,नल तंत्र
Piston,पिस्टन
Piston effort,पिस्टन आयास
Piston ring,"पिस्टन रिंग, पिस्टन वलय"
Piston rod,पिस्टन दंड
Piston stroke,पिस्टन स्ट्रोक
Pit,गर्त
Pit casting,गर्त ढलाई
Pit moulding,गर्त संचकन
Pit saw file,गर्त आरा रेती
Pitch,"पिच, अंतराल (चूड़ी)"
Pitch circle,अंतराल वृत
Pitch cylinder,अंतराल बेलन
Pitch error,"अंतराल त्रुटी, पिच त्रुटि"
Pitch line,अंतराल रेखा
Pitch point,अंतराल बिन्दु
Pitching,निकुट्टन
Pitching,2. उच्चावचन
Pitching,3. परिलध्वाक्ष दोलन (पोत)
Pitot tube,पीटो नलिका
Pitting,गर्तन
Pivot,"धुराग्र, कीलक"
Plain bearing,सादा बेयरिंग
Plan,आयोजना
Plan,2. अनुवक्षेप
Planchet,"प्लेनचिट, मुद्राब्लैंक"
Plane,रंदा
Plane,2. समतल
Plane strain,द्विविम विकृति
Plane stress,द्विविम प्रतिबल
Planer,"समतलित्र, प्लेनर"
Planer centre,समतलित्र केन्द्र
Planing machine,"समतलित्र, प्लेनिंग मशीन, रंदा मशीन"
Planishing,घातचिपिटीकरण / अल्पाघात प्ररुपण
Planning,"प्लेनिंग, समतलन"
Plant,संयत्र
Plant and machinery,संयंत्र और मशीनरी
Plant factor,"संयंत्र गुणक, प्लांट गुणक"
Plant layout,संयंत्र अभिन्यास
Plant machinery,संयंत्र और मशीनरी
Plasma flame cutting,प्लाज्मा ज्वाला कर्तन
Plastic analysis,पराप्रत्यास्थ विश्लेषण
Plastic deformation,पराप्रत्यास्थ वूरूपण
Plastic hinge,प्लैस्टिक कब्जा
Plastic limit,"प्लैस्टिकता सीमा, सुघट्यता सीमा"
Plastic pattern,"प्लैस्टिक प्रतिरूप, प्लैस्टिक पैटर्न"
Plate,"प्लेट, पट्टिका, पट्ट"
Play,लहक
Pliers,"प्लायर्स, प्लास"
Plotting,अंकन
Plug gauge,"प्लग गेज, प्लग प्रमापी"
Pneumatic,"वातिल, वायुचालित"
Pneumatic aspirator,वातिल चूषित्र / गैसिल चूषित्र
Pneumatic actuator,वातिल संचालक
Pneumatic drill,वायुचालित बरमा
Pneumatic gauge,वायुचालित प्रमापी
Pneumatic hammer,वायुचालित घन
Point contact,बिन्दु-संस्पर्श
Point gauge,"निषिताग्र प्रमापी, पाइंट गेज"
Pole split converter,विभक्त-ध्रुव-परिवर्तित्र
Polytropic compression,पॉलिट्रापिक संपीडन
Polytropic exponent,पॉलिट्रापिक घातांक
Pool boiling,कुंड क्वथन
Potential drop,विभव-पात
Power hammer,"शक्तिचल हथौड़ा, शक्तिचल घन"
Precision drilling machine,परिशुद्ध बरमा मशीन
Precision grinding,परिशुद्ध अपघर्षण
Pressure control device,दाब नियंत्रण साधन
Pressure filter,दाब फिल्टर
Pressure gauge,"दाब गेज, दाब प्रमापी"
Primary air,प्राथमिक वायु
Primary balancing,मुख्य संतुलन
Primary component,मुख्य घटक
Primary couple,मुख्य बलयुग्म
Probability,प्रायिकता
Process chart,"प्रक्रम चार्ट, प्रक्रम संचित्र"
Process industry,प्रक्रमण उद्योग
Process planning,प्रक्रम आयोजन
Processing,प्रक्रमण
Processing,2. उपचारण
Producer gas,प्रोड्यूसर गैस
Product design,उत्पाद दक्षता
Production,उत्पादन
Production,2. रचना
Production efficiency,उत्पाद क्षमता
Production engineer,उत्पादन इंजीनियर
Production line,उत्पादन अनुक्रम
Production order,उत्पादन आदेश
Production planning,उत्पादन आयोजन
Productive capacity,उत्पादक क्षमता
Productivity,उत्पादकता
Profile,परिच्छेदिका
Profile,2. प्रोफाइल
Progressive aging,प्रगामी कालप्रभावन
Progressive blanking,प्रगामी ब्लैंककर्तन
Project,परियोजना
Project,2. प्रक्षेपण
Projection welding,उभार वेल्डिंग
Proof stress,प्रमाणिक प्रतिबल
Propellent,"नोदक, नोदी"
Propeller,नोदक
Propelling force,नोदक बल
Property,"गुण, गुण धर्म"
Proportional limit,समानुपाती सीमा
Proportioning,"समानुपातन, अनुपातन"
Propulsion,नोदन
Prototype,"आदिप्ररूप, प्रोटोटाइप"
Proximate analysis,आसन्न विश्लेषण
Pull,कर्ष
Pull tool,कर्षण औजार
Pulsating load,स्पंदमान भार
Pulverised,"पिसा हुआ, चूर्णित"
Pulverised fuel,चूर्णित ईँधन
Pumice stone,झावां पत्थर
Pump,पंप
Pump diffuser,पंप विसारक
Pump head,"पंप दाब उंचाई, पंप दाबोच्चता"
Pump plunger,पंप मज्जक
Pumped storae plant,पंपित संचयन संयंत्र
Pumping,"पंपन, पंपिंग"
Punch,"सुम्बी, छिद्रक, पंच"
Punch card,छिद्रित पत्रक
Punch press die,"छिद्रक दाबित्र डाई, पंच प्रेस डाई"
Punching,छिद्रण
Punching machine,छिद्रण यंत्र
Pure bending,विशुद्ध बंकन
Pure rolling,शुद्ध वेल्लन
Pure shear,विशुद्ध विरूपण
Push button,दाब बटन
Pyrometer,उत्तापमापी
Pyroscope,उत्तापदर्शी
Quality control,गुणता नियंत्रण
Quality of mix,मिश्रण गुणता
Quality of steam,भाप शुष्कता
Quality standard,गुण मानक
Quantitative analysis,मात्रात्मक विश्लेषण
Quench zone,शमन क्षेत्र
Quenching,"बुझाना, द्रुतशीतन, मज्जशीतन"
Quenching bath,मज्जशीतन कुंड
Quenching machine,मज्जशीतन मशीन
Quick freezing,द्रुत हिमीकरण
Quick lime,अनबुझा चूना
Quick return motion,द्रुत-प्रत्यावर्ती गति
Rachet brace,रैचेट ब्रेस
Racing,तीव्र गति
Rack,"रैक, दंतुरदंड"
Rack & gear pinion,रैक-गियर चालन
Racking force,दोलन बल
Radial,त्रिज्य
Radial drill,त्रिज्या बरमा मशीन/त्रिज्य बरमा
Radial drilling machine,त्रिज्य बरमा मशीन
Radial feed,त्रिज्य प्रभरण
Radial flow,त्रिज्य प्रवाह
Radial slot,त्रिज्य खांच
Radiant absorptivity,विकिरण अवशोषकता
Radiant energy,विकिरण ऊर्जा
Radiation efficiency,विकिरण दक्षता
Radiation pyrometer,विकिरण उत्तापमापी
Radiation shielding,विकिरण परिरक्षण
Radiator,"विकिरक, रेडिएटर"
Radius,त्रज्या
Rag bolt,दंतुर काबला
Rag wheel,चीर पहिया
Rail,"पटरी, रेल"
Ram jet,निपीड प्रधार
Ram type turret lathe,रैम प्ररूप टरेट खराद
Ramming,"कुटाई, ठुकाई"
Rankine cycle,रेन्किन चक्र
Rankine efficiency,रेन्किन दक्षता
Rare metal,दुर्लभ धातु
Ratchet,रैचेट
Ratchet wheel,रैचेट पहिया
Rate,"दर, निर्धार"
Rated output,"निर्धारित उत्पादन, निर्धारित निर्गम"
Rating,निर्धार
Rating,"2. निर्धारण, संनिर्धारण"
Rating of machine,"यंत्र संनिर्धारण, मशीन-रेटिंग"
Rating scale,"निर्धारण मापक्रम, रेटिंग स्केल"
Raw material,"कच्चा माल, कच्चा पदार्थ"
Reaciton force,प्रतिक्रिया बल
Reaction rate constant,अभिक्रिया दर नियतांक
Reaciton turbine,प्रतिक्रिया टरबाइन
Reading,"पाठ्यांक, रीडिंग"
Reamer,"परिवेधक, रीमर"
Reaming,परिवेधन
Rebound test,प्रतिक्षेप परीक्षण
Reciprocating compressor,प्रत्यागामी संपीडित्र
Reciprocating engine,प्रत्यागामी इंजन
Reciprocating motion,प्रत्यागामी गति
Reciprocating pump,प्रत्यागामी पंप
Reciprocity,व्युत्क्रमता
Reciprocity,2. पारस्परिकता
Recirculation,पुनः परिसंचरण
Reconditioning,प्रत्यवस्थापन
Reconditioning,प्रत्यवस्थापन
Record,"अभिलेख, रिकाई"
Recording temperature,पुनः प्राप्ति तापमान
Rectilinear absorber,सरल रेखीय अवशोषक
Rectilinear motion,सरल रेखीय गति
Red hardness,लाल कठोरता
Red lead,सिंदूर
Red shot,लाल भंगुरता
Reducing atmosphere,अपचायक वातावरण
Reducing die,तनुकारी डाई
Reducing flame,अपचायक ज्वाला
Reduction gearing,न्यूनकारी गियर निकाय
Refractory,"उच्चतापसह, दुर्गलनीय"
Refrigeration,प्रशीतन
Refrigerator,"प्रशीतित्र, रेफ्रिजरेटर"
Regeneration,पुनर्जनन
Regeneration,2. संपोषण
Regenerative brake,"पुनर्जनक ब्रेक, पुनर्जनक आरोध"
Regenerative braking,"पुनर्जनक ब्रेकन, पुनर्जनक आरोधन"
Regenerative steam accumulator,पुनर्जनन भाप संचायित्र
Reheat cycle,पुनस्ताप-चक्र
Reheater,पुनस्तापक
Releif valve,"विमोचन वाल्ब, रिलीफ वाल्व"
Recovability,अपनेयता
Repair,"मरम्मत, सुधार"
Replacement cost,प्रतिस्थापन लागत
Reproducer,पुनरुत्पादित्र
Re-run,पुनर्धाव
Residual gas,अवशिष्ट गैस
Residual strength,अवशिष्ट सामर्थ्य
Resilience,प्रत्यास्कंदन
Resilient gearing,प्रत्यास्कंदन यंत्रावली
Resistance welding,प्रतिरोध वेल्डन
Resisting couple,प्रतिरोधी बलयुग्म
Restitution,प्रत्यानयन
Restitution,2. प्रत्यावस्थान
Resultant pressure,परिणामी दाब
Return bend,वापसी मोड़
Reverse bend test,विपरीत बंकन परीक्षण
Reverse curve,प्रत्यावर्ती वक्र
Reversible adiabatic compression,प्रतिक्रम्य रूद्धोष्म संपीडन
Reversible adiabatic expansion,प्रतिक्रम्य रूद्धोष्म प्रसरण
Reversible engine,प्रतिक्रम्य इंजन
Reversible isothermal compression,प्रतिक्रम्य समतापी संपीडन
Reversible stress,प्रतिक्रम्य प्रतिबल
Reversing mechanism,विपर्यायी यंत्रावली
Reverted gear train,प्रत्यावर्तित गियर माला
Reynold's number,रेनॉल्ड अंक
Rib,पर्शुका
Rich fuel,प्रचुर ईंधन
Right hand helix,दक्षिणावर्त कुंडलिनी
Rigid,दृढ़
Rigid coupling,दृढ़ युग्मक
Rim,नेमि
Rimming,नेमिकरण
Ring nut,वलय ढिबरी
Ringing fit,अल्प बल फिट
Rivet,रिवेट
Rivetted joint,रिवेटित जोड़
Rivetter,रिवेटित्र
Rivetting die,"रिवेटन डाई, रिवेटन ठप्पा"
Rivetting machine,रिवेटन यंत्र
Rocker shaft,संदोलक शैफ्ट
Rod,"शलाका, दंड, छड़"
Roll,बेल्लन
Roll forming,बेल्लन प्ररूपण
Rolled section,बेल्लित काट
Rolled steel,बेल्लित इस्पात
Rolled thread bolt,वेलित चूड़ी काबला
Roller bearing,रोलर बेयरिंग
Roller mill,"बेलन चक्की, बेलन पेषणी"
Rolling,बेल्लन
Rolling,2. दोलन
Rolling load,"लोटन भार, वेलन भार"
Rolling mill,"बेलन मिल, बेलन मिल, वेल्लक मिल"
Root,मूल
Rope brake,"रज्जु ब्रेक, रज्जु आरोध"
Rope way,रज्जु पथ
Rotary,घूर्णी
Rotary compressor,घूर्णी संपीडित्र
Rotary converter,घूर्णी परिवर्तित्र
Rotary drive,घूर्णी चालन
Rotary file,घूर्णी रेती
Rotary pump,घूर्णी पंप
Rotary speed,घूर्णी चाल
Rotary welding set,घूर्णी वेल्डन सेट
Rotate,घूर्णन
Rotating cylinder,"घूर्णी सिलिंडर, घूर्णी बेलन"
Rotating disc,घूर्णी चक्रिका
Rotation,घूर्णन
Rotational kinetic energy,घूर्णन-गतिज ऊर्जा
Roto-finish,घूर्णी परिष्कृति
Rotor,"घूर्णक, रोटर"
Rough file,"रुक्ष रेती, खुरदरी रेती"
Rough tool,विषम औजार
Roughing teeth,रुक्षक दंत
Round file,गोल रेती
Router,राउटर
Router,2. भिरी रंदा
Routing,उत्कीर्णन
Routing tool,उत्कीर्णन औजार
Rubber,रबड़
Rudder,कर्ण
Run,"रन, दौड़, घाव"
Runner,पटरी
Runner,2. चक्राल
Rupture,"भंजन, विदरण"
Rust-proof metal,"जंगरोधी धातु,मोरचारोधी धातु"
Saddle,"पल्याण, काठी, सैडल"
Safe,"सुरक्षित, सुरक्षी, निरापद"
Safe guard,सुरक्षण
Safe landing,निरापद अवतरण
Safe working stress,सुरक्षी सुयोज्य प्रतिबल
Salvage,"उद्धार, निस्तारण"
Sample,"प्रतिदर्श, नमूना"
Sampling,प्रतिचयन
Sand blasting,बालू प्रधमन
Sand mould,बालू सांचा
Sand moulding,बालू संचकन
Saturated air,संतृप्त वायु
Saturated steam,संतृप्त भाप
Saturation,संतृप्ति
Saw,"आरा, आरी"
Saw mill,आरा मिल
Saw tooth clutch,आरा दंती ग्राभ
Sawing machine,आरा मशीन
Sclae model,अनुमाप निदर्श
Scavenging,अपमार्जन
Scheduling,"अनुसूचीकरण, अनुसूचन"
Scrap iron,क्षेप्य लोहा
Scraping,खुरचना
Screw,पेंच
Screw cutting lathe,चूड़ी कर्तन खराद
Screw driver,पेंचकस
Screw driver,2. पेंच चालक
Screw feed,पेंच प्रभरण
Screw impeller,"पेंच प्रणोदक, पेंच इम्पेलर"
Screw jack,पेंच जैक
Screw pitch gauge,"पेंच-पिच गेज, पेच अन्तराल प्रमापी"
Screw thread,पेंच चुड़ी
Scriber,रेखक
Scriber,2. खरोंची
Seam,"मगाजी जोड़, सीवन जोड़"
Seam welding,सीवन वेल्डन
Seat,"पीठिका, सीट"
Seating,पीठिका
Seating,2. सुस्थापन
Secondary hardening,द्वितीयक कठोरीकरण
Secondary stress,द्वितीयक प्रतिबल
Self adjusting brake,स्वतः समायोजी आरोध
Self centring chuck,स्वकेन्द्री चक
Self energizing brake,स्वतः उर्जक ब्रेक
Self hardening steel,स्वतः कठोरण इस्पात
Self ignition,स्वतः प्रज्वलन
Self ignition engine,स्वतः प्रज्वलन इंजन
Self lubrication bearing,स्वतः स्नेहन बेयरिंग
Semi automatic arc welding,अर्ध स्वचालित आर्कवेल्डन
Semi diesel engine,संमी डीजल इंजन
Semi skilled workman,अल्पकुशल कारीगर
Sensible energy,संवेदी ऊर्जा
Separation clearance,पार्थक्य अंतराल
Sepctrum analyser,स्पेक्ट्रम-विश्लेषक
Serial comparator,अनुक्रम तुलनित्र
Serration gauge,क्रकच प्रमापी
Service,"सेवा, सर्विस"
Service life,सेवा आयु
Servo drive,"सेवा चालन, सर्वो चालन"
Setting,समायोजन
Setting,2. संमजन
Setting,3. अवस्थापन
Setting,4. दृढ़ीकरण
Setting down,तनुकरण
Shaft,शैफ्ट/ईषा
Shaft,2. कूपक
Shaft basis system,शैफ्ट आधारित पद्धति
Shaft seal,"शैफ्ट सील, शैफ्ट रूद्धक"
Shank,"शैक, धड़, मध्यांग"
Shaper,संरूपित्र
Shaping,संरूपण
Sharp curve,"तेज मोड़, तीव्र वक्र"
Shear force,अपरूपण बल
Shear pin,अपरूपण पिन
Shear resistance,शुद्ध प्रतिरोध
Shear strain,अपरूपण विकृति
Shear stress,अपरूपण प्रतिबल
Shearing die,अवकर्तक ठप्पास अपकर्तन डाई
Sheave,"चक्रिका, शीव"
Sheet metal,चादर धातु
Shellac bond,चपढ़ा बंध
Shime gauge,पत्ती प्रमापी
Shock valve,प्रघात वाल्व
Shop tool,कार्यशाला उपकरण
Short peening,गुलिका ताड़न
Shortness,भंगुरता
Shot blasting,गुलिका ताड़न
Shoulder punch,स्कंध छिद्रक
Shrink fit,संकुचन फिट
Shrinkage allowance,संकुचन छूट
Shrinkage allowance,2. संकुचन प्रावधान
Shrinkage,संकुचन
Shroud,परिच्छेद
Shrunk fit,संकुचन अन्वायोजन
Shrunk joint,संकुचन जोड़
Shut down,कामबंदी
Sieve,"चालनी, छलनी"
Simple engine,सरल इंजन
Single acting engine,एकल क्रिय इंजन
Single cover butt joint,एकावरम टक्करी जोड़
Single cylinder gas engine,एकल सिलिंडर गैस इंजिन
Single strat thread,एकल आरम्भी चूड़ी
Sinter,"सिन्टर, तापपुंजन"
Sintered carbide tool,ताप पुंजित कार्बाईड औज़ार
Sintering,"सिन्टरन, तापपुंजन"
Sinusoidally distributed,ज्यावक्रतः वितरित
Six canted file,षठनत रेती
Sizing,आमापन
Skew gear,विषम गियर
Skin effect,त्वक्-प्रभाव
Skip welding,लंघन वेल्डिंग
Slab milling,पट्ट भ्रमिकर्तन
Slag,"धातुमल, स्लैग"
Slag wool,खनिज ऊन
Slagging,धातुमल निष्कासन
Sledge hammer,स्लेज घन
Sleeve,"स्लीव, व्यास्तर"
Slide bar,"स्लाइड बार, सर्पण पट्टी"
Slide rails,सर्पण रेल
Sliding,सर्पण
Sliding anvil,सर्पी आधरण
Sliding bearing,"सर्पी धारक, सर्पी बेयरिंग"
Sliding contact,सर्पी संपर्क
Sliding gear,सर्पी यंत्रावली
Slip joint,सर्पी जोड़
Slitting saw,विदरण आरा
Slotted nut,खांचित ढिबर
Slotting,"खांचन, खांचा बनाना"
Slotting machine,"स्लॉट मशीन, खांचित्र"
Slow speed engine,मंद-चाल इंजन
Slowing,मंदन
Sluice,"स्लुइस, तूम"
Smelting,प्रगलन
Smithy,धातुकार्य
Smoke tube boiler,धूम्र नलिका बॉयलर
Smooth file,चिकनी रेती
Smooth fit,निर्बाध फिट
Smoothing,"चिक्कणन, मसृणन"
Snap gauge,स्नेप प्रमापी
Soft abrasive,नरम अपघर्षक
Soft flame,निम्न ताप ज्वाला
Soft metal,मृदु धातु
Solar radiation,सौर विकिरण
Solder,"टांका, झाल, सोल्डर"
Soldered joint,"टांका जोड़, सोल्डरित जोड़"
Soldering flux,टांका गालक
Soldering iron,कहिया टांकिया
Solenoid brake,परिनालिका आरोध
Solid bearing,अविभक्त बेयरिंग
Solid mechanics,पिंड-यांत्रिकी
Soot blower,"कज्जल ब्लोअरस, कज्जल आघ्माता"
Sounding test,निर्दोषता परीक्षण
Spacer,अंतरक
Spanner,"पाना, स्पैनर"
Spark ignition engine,स्फुलिंग प्रज्वलन इंजन
Spark plug,स्फुलिंग प्लग
Sparking,"स्फुलिंगन, स्पार्किंग"
Specific enthalpy,विशिष्ट एन्थैल्पी
Specific flow,विशिष्ट प्रवाह
Specific fuel,विशिष्ट ईंधन
Specific heat,विशिष्ट ऊष्मा
Specific humidity,विशिष्ट आर्द्रता
Specification,विनिर्देश
Speed,चाल
Speed chart,चाल चार्ट
Speed control,चाल-नियंत्रण
Speed lathe,उच्चाल खराद
Speed ratio,चाल अनुपात
Speed regulation,चाल नियमन
Speed torque characteristic,चाल बल-आघूर्ण अभिलक्षण
Speedometer,चाल मापी
Spigot and socket joint,स्पिगट-साकेट जोड़
Spindle,तर्कु
Spiral,सर्पिल
Spline clutch,"सनालिका ग्राभ, स्पलाइन क्लच"
Split bearing,"विपाटित धारक, विपाटित बेयरिंग"
Split rivet,विपाटित रिवेट
"Split sheave, eccentric",उत्केन्द्रक विपाटित चक्रिका
Spring,"स्प्रिंग, कमानी"
Spring balance,"स्प्रिंग तुला, कमानी तुला"
Spring constant,"कमानी स्थिरांक, स्प्रिंग स्थिरांक"
Spring force,कमानी बल
Spring index,स्प्रिंग सूचकांक
Spring washer,"स्प्रिंग वलयक, कमानी वाशर"
Sprocket,दंतुरिका
Sprue cutter,प्रभरणनली कर्तक
Square file,चौरस रेती
Square headed bolt,चौकोर-शीर्षी काबला
Square nut,वर्गाकार ढिबरी
Squeezer,निष्पीडक
Stability limit,स्थायित्व सीमा
Stack effluent,चिमनी बहिस्राव
Staggered joint,असम्मुखी जोड़
Stalling load,स्तंभन भार
Standard shank twist drill,मानक शैंक ऐंठन बरमा
Static balancing,स्थैतिक संतुलन
Static draft,स्थैतिक प्रवात
Station,प्रक्षेपण स्थल
Station,2. स्टेशन
Station,3. केन्द्र
Stationary engine,अचल इंजन
Statistical mechanics,सांख्यकीय यांत्रकी
Steady speed,अपरिवर्ती चाल
Steam chest,भापकक्ष
Steam engine indicator diagram,भाप इंजन सूचक आरेक
Steam injector,वाष्प अंतः क्षेपक
Steam jet refrigeration,भाप प्रधार प्रशीतन
Steam table,भाप सारिणी
Steel,"इस्पात, फौलाद"
Steel foundry,इस्पात ढलाईशाला
Steel tape,इस्पात फीता
Steerign gear,अरित्र यंत्रावली
Step drilling,क्रमिक बरमाई
Step-by-step method,"क्रमिक विधि, क्रमबद्ध विधि"
Stiffness,दृढ़ता
Stoker,"अंगारित्र, स्टोकर"
Straight flute drill,ऋजु नाली बरमा
Straight shank drill,ऋजु धड़ बरमा
Strain,विकृति
Strain aging,विकृति काल प्रभावन
Strain analysis,विकृति विश्लेषण
Strain energy,विकृति ऊर्जा
Strain hardening,विकृति कठोरन
Strap,"पट्टक, स्ट्रैप"
"Strap, eccentric",उत्केन्द्रक पट्टक
Strecher bar,"आयाम छड़, स्ट्रैचर बार"
Strength weld,सामर्थ्य वर्धक वेल्ड
Stress,प्रतिबल
Stress factor,प्रतिबल गुणक
Stress field,प्रतिबल क्षेत्र
Stress relief,प्रतिबल विमोचन
Stress tensor,प्रतिबल टेन्सर
Stress wave,प्रतिबल तरंग
Striking gear,अंतरक यंत्रावली
Strip welding,पट्टी वेल्डन
Stroke,आघात
Stroke,2. स्ट्रोक
Structure,संरचना
Stud,स्टड
Stud,2. गुलमेख
Stud bolt,"स्टड काबला, स्टड बोल्ट"
Subcooled boiling,अवशीतित क्वथन
Submerged arc welding,निमज्जित आर्क वेल्डन
Suction effect,चूषण प्रभाव
Suction pump,चूषण पंप
Suction loading,आकस्मिक भारण
Suface condenser,पृष्ठ-द्रवणित्र
Sump,निगर्त
Super critical flow,अतिक्रांतिक प्रवाह
Super critical pressure,अति क्रांतिक दाब
Super critical,अतिक्रांतिक
Superficial expension,क्षेत्रीय प्रसार
Superficial hardening,पृष्ठीय कठोरीकरण
Superheat cycle,अतिताप चक्र
Superheated steam,अतित्प्त भाप
Superheated vapour,अतित्प्त वाष्प
