English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Septet,सप्तवृन्द,સપ્તવૃન્દ,सप्तवृन्द,ਸਪ੍ਤਵ੃ਨ੍ਦ,সপ্তবৃন্দ,सप्तवृन्द,ಸಪ್ತವೃನ್ದ,സപ്തവൃന്ദ,ஸப்தவ்ருந்த,సప్తవృన్ద,سپتورند,সপ্তৃন্দ,ସପ୍ତବୃନ୍ଦ,सप्तवृन्द
Sequence,अनुक्रम,અનુક્રમ,अनुक्रम,"ਤਰਤੀਬ, ਅਨੁਕ੍ਰਮ",অনুক্রম,अनुक्रम,ಅನುಕ್ರಮ,"അനുക്രമം, വിന്‍തുടര്‍ച്ച","நிரலொழுங்கு, வரிசைமுறை, தொடர்நிகழ்வு","అనుక్రమం,వరస",تسلسل۔ تانتا,অনুক্রম,"ଅନୁକ୍ରମ, ପରିଣତି",अनुक्रम
Sextet,"षट्क, षड्वृन्द","ષટ્ક, ષડ્વૃન્દ","षट्क, षड्वृन्द","਷ਟ੍ਕ, ਷ਡ੍ਵ੃ਨ੍ਦ","ষট্ক, ষড্বৃন্দ","षट्क, षड्वृन्द","ಷಟ್ಕ, ಷಡ್ವೃನ್ದ","ഷട്ക, ഷഡ്വൃന്ദ","ஷட்க, ஷட்வ்ருந்த","షట్క, షడ్వృన్ద",شٹک، شڈورند,"ষট্ক, ষড্ৃন্দ","ଷଟ୍କ, ଷଡ୍ବୃନ୍ଦ","षट्क, षड्वृन्द"
Sextolet (=sextuplet),षड्बंध,ષડ્બંધ,षड्बंध,਷ਡ੍ਬਂਧ,ষড্বংধ,षड्बंध,ಷಡ್ಬಂಧ,ഷഡ്ബംധ,ஷட்பங்த,షడ్బంధ,شڈبندھ,ষড্বংধ,ଷଡ୍ବଂଧ,षड्बंध
Sfogato,मृदुता (निर्देश),મૃદુતા (નિર્દેશ),मृदुता (निर्देश),ਮ੃ਦੁਤਾ (ਨਿਰ੍ਦੇਸ਼),মৃদুতা (নির্দেশ),मृदुता (निर्देश),ಮೃದುತಾ (ನಿರ್ದೇಶ),മൃദുതാ (നിര്ദേശ),ம்ருதுதா (நிர்தேச),మృదుతా (నిర్దేశ),مردتا (نردیش),মৃদুতা (নির্দশ),ମୃଦୁତା (ନିର୍ଦେଶ),मृदुता (निर्देश)
Sforzando,सबलता (चिह्र),સબલતા (ચિહ્ર),सबलता (चिह्र),ਸਬਲਤਾ (ਚਿਹ੍ਰ),সবলতা (চিহ্র),सबलता (चिह्र),ಸಬಲತಾ (ಚಿಹ್ರ),സബലതാ (ചിഹ്ര),ஸபலதா (சிஹ்ர),సబలతా (చిహ్ర),سبلتا (چہر),সবলতা (চিহ্র),ସବଲତା (ଚିହ୍ର),सबलता (चिह्र)
Shake-trill,ज़मज़मा (चिह्र),જ઼મજ઼મા (ચિહ્ર),ज़मज़मा (चिह्र),ਜ਼ਮਜ਼ਮਾ (ਚਿਹ੍ਰ),জ়মজ়মা (চিহ্র),ज़मज़मा (चिह्र),ಜ಼ಮಜ಼ಮಾ (ಚಿಹ್ರ),ജമജമാ (ചിഹ്ര),ஜமஜமா (சிஹ்ர),జమజమా (చిహ్ర),زمزمہ (چہر),জ়মজ়মা (চিহ্র),ଜ଼ମଜ଼ମା (ଚିହ୍ର),ज़मज़मा (चिह्र)
Sharp,"शार्प, तीव्र","શાર્પ, તીવ્ર","शार्प, तीव्र","ਤੇਜ ਧਾਰ ਵਾਲਾ,ਫੁਰਤੀਲਾ,ਤਿੱਖਾ,ਬੇਈਮਾਨ","শার্প, তীব্র","शार्प, तीव्र","ಶಾರ್ಪ, ತೀವ್ರ",കൂര്‍ത്ത,"சார்ப, தீவ்ர","శార్ప, తీవ్ర",شارپ، تیور,"শার্প, তী্র","ଶାର୍ପ, ତୀବ୍ର","शार्प, तीव्र"
Short score (piano part),"संक्षिप्त पाठ, पियानो पाठ","સંક્ષિપ્ત પાઠ, પિયાનો પાઠ","संक्षिप्त पाठ, पियानो पाठ","ਸਂਕ੍਷ਿਪ੍ਤ ਪਾਠ, ਪਿਯਾਨੋ ਪਾਠ","সংক্ষিপ্ত পাঠ, পিযানো পাঠ","संक्षिप्त पाठ, पियानो पाठ","ಸಂಕ್ಷಿಪ್ತ ಪಾಠ, ಪಿಯಾನೋ ಪಾಠ","സംക്ഷിപ്ത പാഠ, പിയാനോ പാഠ","ஸங்க்ஷிப்த பாட, பியாநோ பாட","సంక్షిప్త పాఠ, పియానో పాఠ",سنکشپت پاٹھ، پیانو پاٹھ,"সংক্ষিপ্ত পাঠ, পিযান পাঠ","ସଂକ୍ଷିପ୍ତ ପାଠ, ପିଯାନୋ ପାଠ","संक्षिप्त पाठ, पियानो पाठ"
Si=te,"नि, निषाद","નિ, નિષાદ","नि, निषाद","ਨਿ, ਨਿ਷ਾਦ","নি, নিষাদ","नि, निषाद","ನಿ, ನಿಷಾದ","നി, നിഷാദ","நி, நிஷாத","ని, నిషాద",نی، نشاد,"নি, নিষাদ","ନି, ନିଷାଦ","नि, निषाद"
Sight reading,लिपि-पठन,લિપિ-પઠન,लिपि-पठन,ਲਿਪਿ-ਪਠਨ,লিপি-পঠন,लिपि-पठन,ಲಿಪಿ-ಪಠನ,ലിപി-പഠന,லிபி-படந,లిపి-పఠన,لپی-پٹھن,লিপি-পঠন,ଲିପି-ପଠନ,लिपि-पठन
Signature tune,पहचान धुन,પહચાન ધુન,पहचान धुन,ਪਹਚਾਨ ਧੁਨ,পহচান ধুন,पहचान धुन,ಪಹಚಾನ ಧುನ,പഹചാന ധുന,பஹசாந துந,పహచాన ధున,پہچان دھن,পহচান ধুন,ପହଚାନ ଧୁନ,पहचान धुन
Similar motion (=parallel motion),समदिश संचार,સમદિશ સંચાર,समदिश संचार,ਸਮਦਿਸ਼ ਸਂਚਾਰ,সমদিশ সংচার,समदिश संचार,ಸಮದಿಶ ಸಂಚಾರ,സമദിശ സംചാര,ஸமதிச ஸங்சார,సమదిశ సంచార,سمدش سنچار,সমদিশ সংচার,ସମଦିଶ ସଂଚାର,समदिश संचार
Simile,यथापूर्व (निर्देश),યથાપૂર્વ (નિર્દેશ),यथापूर्व (निर्देश),"ਉਪਮਾ,ਤਸ਼ਬੀਹ,ਮਿਸਾਲ",যথাপূর্ব (নির্দেশ),यथापूर्व (निर्देश),ಯಥಾಪೂರ್ವ (ನಿರ್ದೇಶ),യഥാപൂര്വ (നിര്ദേശ),யதாபூர்வ (நிர்தேச),యథాపూర్వ (నిర్దేశ),یتھاپورو (نردیش),যথাপূর্ (নির্দশ),ଯଥାପୂର୍ବ (ନିର୍ଦେଶ),यथापूर्व (निर्देश)
Simple time,सरल काल,સરલ કાલ,सरल काल,ਸਰਲ ਕਾਲ,সরল কাল,सरल काल,ಸರಲ ಕಾಲ,സരല കാല,ஸரல கால,సరల కాల,سرل کال,সরল কাল,ସରଲ କାଲ,सरल काल
Sixth,षष्ठ,ષષ્ઠ,षष्ठ,਷਷੍ਠ,ষষ্ঠ,षष्ठ,ಷಷ್ಠ,ഷഷ്ഠ,ஷஷ்ட,షష్ఠ,ششٹھ,ষষ্ঠ,ଷଷ୍ଠ,षष्ठ
Slide,स्लाइड,સ્લાઇડ,स्लाइड,"ਫ਼ਿਸਲਣਾ,ਖਿਸਕਾਉਣਾ",স্লাইড,स्लाइड,ಜಾರುಫಲಕ / ಜಾರುತೆರೆ,സ്ലാഇഡ,ஸ்லாஇட,స్లాఇడ,سر کنا، سلائڈ,স্লাইড,"ସ୍ଲାଇଡ଼, କାଚ ପଟିକ",स्लाइड
Slide trombone,स्लाइड ट्रोम्बान,સ્લાઇડ ટ્રોમ્બાન,स्लाइड ट्रोम्बान,ਸ੍ਲਾਇਡ ਟ੍ਰੋਮ੍ਬਾਨ,স্লাইড ট্রোম্বান,स्लाइड ट्रोम्बान,ಸ್ಲಾಇಡ ಟ್ರೋಮ್ಬಾನ,സ്ലാഇഡ ട്രോമ്ബാന,ஸ்லாஇட ட்ரோம்பாந,స్లాఇడ ట్రోమ్బాన,سلائڈ ٹرومبان,স্লাইড ট্রম্বান,ସ୍ଲାଇଡ ଟ୍ରୋମ୍ବାନ,स्लाइड ट्रोम्बान
Slur,समास चिह्र,સમાસ ચિહ્ર,समास चिह्र,ਕਲੰਕ ਲਾਉਣਾ,সমাস চিহ্র,समास चिह्र,ಸಮಾಸ ಚಿಹ್ರ,സമാസ ചിഹ്ര,ஸமாஸ சிஹ்ர,సమాస చిహ్ర,سماس چہر,সমাস চিহ্র,ସମାସ ଚିହ୍ର,समास चिह्र
Soh (sol),"प, पंचम","પ, પંચમ","प, पंचम","ਪ, ਪਂਚਮ","প, পংচম","प, पंचम","ಪ, ಪಂಚಮ","പ, പംചമ","ப, பங்சம","ప, పంచమ",پہ، پنچم,"প, পংচম","ପ, ପଂଚମ","प, पंचम"
Solfeggio,सरगम अभ्यास,સરગમ અભ્યાસ,सरगम अभ्यास,ਸਰਗਮ ਅਭ੍ਯਾਸ,সরগম অভ্যাস,सरगम अभ्यास,ಸರಗಮ ಅಭ್ಯಾಸ,സരഗമ അഭ്യാസ,ஸரகம அப்யாஸ,సరగమ అభ్యాస,سرگم ابھیاس,সরগম অভ্যাস,ସରଗମ ଅଭ୍ଯାସ,सरगम अभ्यास
Solmization,सरगम गान,સરગમ ગાન,सरगम गान,ਸਰਗਮ ਗਾਨ,সরগম গান,सरगम गान,ಸರಗಮ ಗಾನ,സരഗമ ഗാന,ஸரகம காந,సరగమ గాన,سرگم گان,সরগম গান,ସରଗମ ଗାନ,सरगम गान
Solo,एकल,એકલ,एकल,ਏਕਲ,একল,एकल,"ಸೋಲೋ, ಪರಂಗಿಯ ಒಂದು ತಳಿ",ഏകല,ஏகல,ఏకల,ایکل,কল,ଏକଲ,एकल
Solo recital,देo solo (2),દેo solo (૨),देo solo (२),ਦੇo solo (੨),দo solo (২),देo solo (२),ದೇo solo (೨),ദേo solo (൨),தேo solo (௨),దేo solo (౨),دیکھو solo (۲),দo solo (২),ଦେo solo (୨),देo solo (२)
Sonata,सोनाटा,સોનાટા,सोनाटा,ਸੋਨਾਟਾ,সোনাটা,सोनाटा,ಸೋನಾಟಾ,സോനാടാ,ஸோநாடா,సోనాటా,سوناٹا,সনাটা,ସୋନାଟା,सोनाटा
So prano,उच्चतम परास,ઉચ્ચતમ પરાસ,उच्चतम परास,ਉਚ੍ਚਤਮ ਪਰਾਸ,উচ্চতম পরাস,उच्चतम परास,ಉಚ್ಚತಮ ಪರಾಸ,ഉച്ചതമ പരാസ,உச்சதம பராஸ,ఉచ్చతమ పరాస,اچتم پراس,উচ্চতম পরাস,ଉଚ୍ଚତମ ପରାସ,उच्चतम परास
Sordino,उपशामक,ઉપશામક,उपशामक,ਉਪਸ਼ਾਮਕ,উপশামক,उपशामक,ಉಪಶಾಮಕ,ഉപശാമക,உபசாமக,ఉపశామక,اپشامک,উপশামক,ଉପଶାମକ,उपशामक
Sostenuto (=tenuto),स्थिरीकरण (निर्देश),સ્થિરીકરણ (નિર્દેશ),स्थिरीकरण (निर्देश),ਸ੍ਥਿਰੀਕਰਣ (ਨਿਰ੍ਦੇਸ਼),স্থিরীকরণ (নির্দেশ),स्थिरीकरण (निर्देश),ಸ್ಥಿರೀಕರಣ (ನಿರ್ದೇಶ),സ്ഥിരീകരണ (നിര്ദേശ),ஸ்திரீகரண (நிர்தேச),స్థిరీకరణ (నిర్దేశ),ستھریکرن (نردیش),স্থিরীকরণ (নির্দশ),ସ୍ଥିରୀକରଣ (ନିର୍ଦେଶ),स्थिरीकरण (निर्देश)
Sotto,अतिमंदन (निर्देश),અતિમંદન (નિર્દેશ),अतिमंदन (निर्देश),ਅਤਿਮਂਦਨ (ਨਿਰ੍ਦੇਸ਼),অতিমংদন (নির্দেশ),अतिमंदन (निर्देश),ಅತಿಮಂದನ (ನಿರ್ದೇಶ),അതിമംദന (നിര്ദേശ),அதிமங்தந (நிர்தேச),అతిమందన (నిర్దేశ),اتمندن (نردیش),অতিমংদন (নির্দশ),ଅତିମଂଦନ (ନିର୍ଦେଶ),अतिमंदन (निर्देश)
Sound board,अनुनाद पटल,અનુનાદ પટલ,अनुनाद पटल,ਅਨੁਨਾਦ ਪਟਲ,অনুনাদ পটল,अनुनाद पटल,ಅನುನಾದ ಪಟಲ,അനുനാദ പടല,அநுநாத படல,అనునాద పటల,آواز بورڈ,অনুনাদ পটল,ଅନୁନାଦ ପଟଲ,अनुनाद पटल
Sound hole,"ध्वनि विवर, ध्वनि विदर","ધ્વનિ વિવર, ધ્વનિ વિદર","ध्वनि विवर, ध्वनि विदर","ਧ੍ਵਨਿ ਵਿਵਰ, ਧ੍ਵਨਿ ਵਿਦਰ","ধ্বনি বিবর, ধ্বনি বিদর","ध्वनि विवर, ध्वनि विदर","ಧ್ವನಿ ವಿವರ, ಧ್ವನಿ ವಿದರ","ധ്വനി വിവര, ധ്വനി വിദര","த்வநி விவர, த்வநி விதர","ధ్వని వివర, ధ్వని విదర",دھون وور، دھون ودر,"ধ্নি ির, ধ্নি িদর","ଧ୍ବନି ବିବର, ଧ୍ବନି ବିଦର","ध्वनि विवर, ध्वनि विदर"
Sound post,ध्वनि स्तंभिका,ધ્વનિ સ્તંભિકા,ध्वनि स्तंभिका,ਧ੍ਵਨਿ ਸ੍ਤਂਭਿਕਾ,ধ্বনি স্তংভিকা,ध्वनि स्तंभिका,ಧ್ವನಿ ಸ್ತಂಭಿಕಾ,ധ്വനി സ്തംഭികാ,த்வநி ஸ்தங்பிகா,ధ్వని స్తంభికా,دھون ستمبھکا,ধ্নি স্তংভিকা,ଧ୍ବନି ସ୍ତଂଭିକା,ध्वनि स्तंभिका
Space,रेखांतर,"અવકાશ, અંતર, સ્થાન, જગ્યા","1. अंतराळ 2. अंतर, जागा","ਖਲਾਅ, ਅਂਤਰ, ਥਾਂ","মহাকাশ,স্থান,ক্ষেত্র","1. अंतरिक्ष,अंतराळ 2. अंतर 3. थळ,स्थान,जागो,सुवात","ಆಕಾಶ, ವ್ಯೋಮ, ಅಂತರಿಕ್ಷ",ഇടം,1. இடைவெளி 2. இடைவெளி விடு 3. இடம்,"అంతరిక్ష,రోదసి,ఎడము",فضا۔ خلا۔ اسپیس۔ مکان,"1.মহাকাশ, অন্তৰীক্ষ 2. অন্তৰ, ব্যৱধান 3. স্থান, ঠাই","ବ୍ୟବଧାନ, ଫାଙ୍କା, ମହାକାଶ, ଜାଗା, ଫାଙ୍କା ରଖିବା","1. अन्तरिक्ष 2. अन्तर 3. स्थान,ठाउँ"
Spiccato,उच्छलित (संकेत),ઉચ્છલિત (સંકેત),उच्छलित (संकेत),ਉਚ੍ਛਲਿਤ (ਸਂਕੇਤ),উচ্ছলিত (সংকেত),उच्छलित (संकेत),ಉಚ್ಛಲಿತ (ಸಂಕೇತ),ഉച്ഛലിത (സംകേത),உச்சலித (ஸங்கேத),ఉచ్ఛలిత (సంకేత),اچھلت (سنکیت),উচ্ছলিত (সংকত),ଉଚ୍ଛଲିତ (ସଂକେତ),उच्छलित (संकेत)
Spinet,स्पिनेट,સ્પિનેટ,स्पिनेट,ਸ੍ਪਿਨੇਟ,স্পিনেট,स्पिनेट,ಸ್ಪಿನೇಟ,സ്പിനേട,ஸ்பிநேட,స్పినేట,سپنیٹ,স্পিনট,ସ୍ପିନେଟ,स्पिनेट
Spiritoso,सोत्साह (निर्देश),સોત્સાહ (નિર્દેશ),सोत्साह (निर्देश),ਸੋਤ੍ਸਾਹ (ਨਿਰ੍ਦੇਸ਼),সোত্সাহ (নির্দেশ),सोत्साह (निर्देश),ಸೋತ್ಸಾಹ (ನಿರ್ದೇಶ),സോത്സാഹ (നിര്ദേശ),ஸோத்ஸாஹ (நிர்தேச),సోత్సాహ (నిర్దేశ),سوتساہ (نردیش),সত্সাহ (নির্দশ),ସୋତ୍ସାହ (ନିର୍ଦେଶ),सोत्साह (निर्देश)
Staccato,खड़ा स्वर (चिह्र),ખડ઼ા સ્વર (ચિહ્ર),खड़ा स्वर (चिह्र),ਖਡ਼ਾ ਸ੍ਵਰ (ਚਿਹ੍ਰ),খড়া স্বর (চিহ্র),खड़ा स्वर (चिह्र),ಖಡ಼ಾ ಸ್ವರ (ಚಿಹ್ರ),ഖഡാ സ്വര (ചിഹ്ര),கடா ஸ்வர (சிஹ்ர),ఖడా స్వర (చిహ్ర),کھڑا سور (چہر),খড়া স্র (চিহ্র),ଖଡ଼ା ସ୍ବର (ଚିହ୍ର),खड़ा स्वर (चिह्र)
Staff,देo stave,"કર્મચારી વર્ગ, સ્ટાફ","कर्मचारीवृंद, नौकर वर्ग",ਕਰਮਚਾਰੀ ਵਰਗ,কর্মচারী,"कर्मचारी वर्ग,स्टाफ",ಮಟ್ಟದಂಡ,"സ്റ്റാഫ്, ജോലിക്കാര്‍, ജീവനക്കാര്‍, ഉദ്യോഗസ്ഥന്മാര്‍","பணியாளர், ஊழியர்","సిబ్బంది,ఉద్యోగులు",عملہ۔ اسٹاف,কর্মচাৰী-বর্গ,"କର୍ମଚାରୀବୃନ୍ଦ, ଲାଠି, ଅବଲମ୍ବନ","कर्मचारी-वर्ग, स्टाफ"
Staff notation,रेखा स्वरलिपि,રેખા સ્વરલિપિ,रेखा स्वरलिपि,ਰੇਖਾ ਸ੍ਵਰਲਿਪਿ,রেখা স্বরলিপি,रेखा स्वरलिपि,ರೇಖಾ ಸ್ವರಲಿಪಿ,രേഖാ സ്വരലിപി,ரேகா ஸ்வரலிபி,రేఖా స్వరలిపి,ریکھا سورلپی,রখা স্রলিপি,ରେଖା ସ୍ବରଲିପି,रेखा स्वरलिपि
Stave (=staff),स्वरलिपि रेखाएँ,સ્વરલિપિ રેખાએઁ,स्वरलिपि रेखाएँ,ਸ੍ਵਰਲਿਪਿ ਰੇਖਾਏੰ,স্বরলিপি রেখাএঁ,स्वरलिपि रेखाएँ,ಸ್ವರಲಿಪಿ ರೇಖಾಏಂ,സ്വരലിപി രേഖാഏം,ஸ்வரலிபி ரேகாஏங்,స్వరలిపి రేఖాఏం,سورلپی ریکھائیں,স্রলিপি রখাঁ,ସ୍ବରଲିପି ରେଖାଏଁ,स्वरलिपि रेखाएँ
String,तंत्री,તંત્રી,तंत्री,ਡੋਰੀ,তংত্রী,तंत्री,ಅಕ್ಷರಪುಂಜ,കമ്പി,தங்த்ரீ,తంత్రీ,تنتری,তংত্রী,ତଂତ୍ରୀ,तंत्री
Stringendo,उत्तेजन (निर्देश),ઉત્તેજન (નિર્દેશ),उत्तेजन (निर्देश),ਉਤ੍ਤੇਜਨ (ਨਿਰ੍ਦੇਸ਼),উত্তেজন (নির্দেশ),उत्तेजन (निर्देश),ಉತ್ತೇಜನ (ನಿರ್ದೇಶ),ഉത്തേജന (നിര്ദേശ),உத்தேஜந (நிர்தேச),ఉత్తేజన (నిర్దేశ),اتیجن (نردیش),উত্তজন (নির্দশ),ଉତ୍ତେଜନ (ନିର୍ଦେଶ),उत्तेजन (निर्देश)
String orchestra,धनुर्वाद्यवृन्द,ધનુર્વાદ્યવૃન્દ,धनुर्वाद्यवृन्द,ਧਨੁਰ੍ਵਾਦ੍ਯਵ੃ਨ੍ਦ,ধনুর্বাদ্যবৃন্দ,धनुर्वाद्यवृन्द,ಧನುರ್ವಾದ್ಯವೃನ್ದ,ധനുര്വാദ്യവൃന്ദ,தநுர்வாத்யவ்ருந்த,ధనుర్వాద్యవృన్ద,دھنروادیورند,ধনুর্াদ্যৃন্দ,ଧନୁର୍ବାଦ୍ଯବୃନ୍ଦ,धनुर्वाद्यवृन्द
Subdominant,चतुर्थक,ચતુર્થક,चतुर्थक,ਚਤੁਰ੍ਥਕ,চতুর্থক,चतुर्थक,ಚತುರ್ಥಕ,ചതുര്ഥക,சதுர்தக,చతుర్థక,چترتھک,চতুর্থক,ଚତୁର୍ଥକ,चतुर्थक
Subdominant chord,"देo cadence, mixed","દેo cadence, mixed","देo cadence, mixed","ਦੇo cadence, mixed","দo cadence, mixed","देo cadence, mixed","ದೇo cadence, mixed","ദേo cadence, mixed","தேo cadence, mixed","దేo cadence, mixed",دیکھو cadence، mixed,"দo cadence, mixed","ଦେo cadence, mixed","देo cadence, mixed"
Subject (=theme),प्रधानांग,પ્રધાનાંગ,प्रधानांग,ਪ੍ਰਧਾਨਾਂਗ,প্রধানাংগ,प्रधानांग,ಪ್ರಧಾನಾಂಗ,പ്രധാനാംഗ,ப்ரதாநாங்க,ప్రధానాంగ,پردھانانگ,প্রধানাংগ,ପ୍ରଧାନାଂଗ,प्रधानांग
Submediant (=super dominant),षष्ठक,ષષ્ઠક,षष्ठक,਷਷੍ਠਕ,ষষ্ঠক,षष्ठक,ಷಷ್ಠಕ,ഷഷ്ഠക,ஷஷ்டக,షష్ఠక,ششٹھک,ষষ্ঠক,ଷଷ୍ଠକ,षष्ठक
Sul ponticello,घुड़च तक (निर्देश),ઘુડ઼ચ તક (નિર્દેશ),घुड़च तक (निर्देश),ਘੁਡ਼ਚ ਤਕ (ਨਿਰ੍ਦੇਸ਼),ঘুড়চ তক (নির্দেশ),घुड़च तक (निर्देश),ಘುಡ಼ಚ ತಕ (ನಿರ್ದೇಶ),ഘുഡച തക (നിര്ദേശ),குடச தக (நிர்தேச),ఘుడచ తక (నిర్దేశ),گھڑچ تک (نردیش),ঘুড়চ তক (নির্দশ),ଘୁଡ଼ଚ ତକ (ନିର୍ଦେଶ),घुड़च तक (निर्देश)
Summational tone,संकलित (यौगिक) अनुनाद,સંકલિત (યૌગિક) અનુનાદ,संकलित (यौगिक) अनुनाद,ਸਂਕਲਿਤ (ਯੌਗਿਕ) ਅਨੁਨਾਦ,সংকলিত (যৌগিক) অনুনাদ,संकलित (यौगिक) अनुनाद,ಸಂಕಲಿತ (ಯೌಗಿಕ) ಅನುನಾದ,സംകലിത (യൌഗിക) അനുനാദ,ஸங்கலித (யௌகிக) அநுநாத,సంకలిత (యౌగిక) అనునాద,سنکلت (یوگک) انوناد,সংকলিত (যৌগিক) অনুনাদ,ସଂକଲିତ (ଯୌଗିକ) ଅନୁନାଦ,संकलित (यौगिक) अनुनाद
Super dominant,देo submediant,દેo submediant,देo submediant,ਦੇo submediant,দo submediant,देo submediant,ದೇo submediant,ദേo submediant,தேo submediant,దేo submediant,دیکھو submediant,দo submediant,ଦେo submediant,देo submediant
Super tonic,द्वितीयक स्वर,દ્વિતીયક સ્વર,द्वितीयक स्वर,ਦ੍ਵਿਤੀਯਕ ਸ੍ਵਰ,দ্বিতীযক স্বর,द्वितीयक स्वर,ದ್ವಿತೀಯಕ ಸ್ವರ,ദ്വിതീയക സ്വര,த்விதீயக ஸ்வர,ద్వితీయక స్వర,دوتیک سور,দ্িতীযক স্র,ଦ୍ବିତୀଯକ ସ୍ବର,द्वितीयक स्वर
Sympathetic,अनुकंपी,અનુકંપી,अनुकंपी,"ਦਿਆਲੂ,ਹਮਦਰਦ",অনুকংপী,अनुकंपी,ಅನುವೇದನ,അനുകംപീ,அநுகங்பீ,అనుకంపీ,انوکمپی,অনুকংপী,ଅନୁକଂପୀ,अनुकंपी
Symphony,सिंफनी,સિંફની,सिंफनी,ਸਿਂਫਨੀ,সিংফনী,सिंफनी,ಸಿಂಫನೀ,ഏകതാനത,ஸிங்பநீ,సింఫనీ,سنپھنی,সিংফনী,ସିଂଫନୀ,सिंफनी
Syncopation,लय-वैषम्य,લય-વૈષમ્ય,लय-वैषम्य,ਲਯ-ਵੈ਷ਮ੍ਯ,লয-বৈষম্য,लय-वैषम्य,ಲಯ-ವೈಷಮ್ಯ,ലയ-വൈഷമ്യ,லய-வைஷம்ய,లయ-వైషమ్య,لے-ویشمیہ,লয-ৈষম্য,ଲଯ-ବୈଷମ୍ଯ,लय-वैषम्य
Tacent,निष्क्रियता (निर्देश),નિષ્ક્રિયતા (નિર્દેશ),निष्क्रियता (निर्देश),ਨਿ਷੍ਕ੍ਰਿਯਤਾ (ਨਿਰ੍ਦੇਸ਼),নিষ্ক্রিযতা (নির্দেশ),निष्क्रियता (निर्देश),ನಿಷ್ಕ್ರಿಯತಾ (ನಿರ್ದೇಶ),നിഷ്ക്രിയതാ (നിര്ദേശ),நிஷ்க்ரியதா (நிர்தேச),నిష్క్రియతా (నిర్దేశ),نشکریتا (نردیش),নিষ্ক্রিযতা (নির্দশ),ନିଷ୍କ୍ରିଯତା (ନିର୍ଦେଶ),निष्क्रियता (निर्देश)
Tambourine,खंजरी,ખંજરી,खंजरी,ਡਫ਼ਲੀ,খংজরী,खंजरी,ಖಂಜರೀ,ഖംജരീ,கங்ஜரீ,ఖంజరీ,خنجری,খংজরী,ଖଂଜରୀ,खंजरी
Tango,टैंगो,ટૈંગો,टैंगो,ਟੈਂਗੋ,টৈংগ,टैंगो,ಟೈಂಗೋ,ടൈംഗോ,டைங்கோ,టైంగో,ٹینگو,টৈংগ,ଟୈଂଗୋ,टैंगो
Te=si,"नि, निषाद","નિ, નિષાદ","नि, निषाद","ਨਿ, ਨਿ਷ਾਦ","নি, নিষাদ","नि, निषाद","ನಿ, ನಿಷಾದ","നി, നിഷാദ","நி, நிஷாத","ని, నిషాద",نی، نشاد,"নি, নিষাদ","ନି, ନିଷାଦ","नि, निषाद"
Temperament,"अन्तराल समायोजन, सामांतरालन","સ્વભાવ, મિજાજ, પ્રકૃતિ, વલણ","प्रवृत्ति, पिंड, स्वभावुवैचित्र्य, विचित्र स्वभाव",ਸੁਭਾਅ. ਮਿਜਾਜ,শারীরিকবামানসিকধাত/মেজাজ/স্বভাব,"स्वभाव,प्रकृती","ಮನೋಧರ್ಮ,ಸ್ವಭಾವ, ವೈಚಿತ್ರ್ಯ",സ്വഭാവം,"உளப்பாங்கு, உணர்ச்சி இயல்பு, மனப்போக்கு","స్వభావం,ప్రకృతి",مزاج,"মেজাজ, স্বভাৱ","ସ୍ୱାଭାବ, ପ୍ରକୃତି","स्वभाव, प्रकृति"
Teneramente,कोमलतर (निर्देश),કોમલતર (નિર્દેશ),कोमलतर (निर्देश),ਕੋਮਲਤਰ (ਨਿਰ੍ਦੇਸ਼),কোমলতর (নির্দেশ),कोमलतर (निर्देश),ಕೋಮಲತರ (ನಿರ್ದೇಶ),കോമലതര (നിര്ദേശ),கோமலதர (நிர்தேச),కోమలతర (నిర్దేశ),کوملتر (نردیش),কমলতর (নির্দশ),କୋମଲତର (ନିର୍ଦେଶ),कोमलतर (निर्देश)
Tenor,पुंमुच्च परास,પુંમુચ્ચ પરાસ,पुंमुच्च परास,"ਗਤੀ,ਕ੍ਰਮ,ਸਮਾਂ",পুংমুচ্চ পরাস,पुंमुच्च परास,ಪುಂಮುಚ್ಚ ಪರಾಸ,പുംമുച്ച പരാസ,புங்முச்ச பராஸ,పుంముచ్చ పరాస,پنمچ پراس,পুংমুচ্চ পরাস,ପୁଂମୁଚ୍ଚ ପରାସ,पुंमुच्च परास
Tenuto,देo sostenuto,દેo sostenuto,देo sostenuto,ਦੇo sostenuto,দo sostenuto,देo sostenuto,ದೇo sostenuto,ദേo sostenuto,தேo sostenuto,దేo sostenuto,دیکھو sostenuto,দo sostenuto,ଦେo sostenuto,देo sostenuto
Tetra schords,अर्ध-अष्टक,અર્ધ-અષ્ટક,अर्ध-अष्टक,ਅਰ੍ਧ-ਅ਷੍ਟਕ,অর্ধ-অষ্টক,अर्ध-अष्टक,ಅರ್ಧ-ಅಷ್ಟಕ,അര്ധ-അഷ്ടക,அர்த-அஷ்டக,అర్ధ-అష్టక,اردھ-اشٹک,অর্ধ-অষ্টক,ଅର୍ଧ-ଅଷ୍ଟକ,अर्ध-अष्टक
