Hindi,Malayalam
धनात्मक सामिनिश्चित ,പോസിറ്റീവ് ഇന്റഗ്രൽ
धनात्मक श्रेणीगत सहसंबंध,പോസിറ്റീവ് വിഭാഗീയ പരസ്പരബന്ധം
धनात्मक उपनति,നല്ല പ്രമോഷൻ
"संभावना, संभाव्यता","സംഭാവ്യത, സംഭാവ്യത"
"संभव, संभाव्य","സാധ്യമായ, സാധ്യതയുള്ള"
उत्तर प्रायिकता,ഉത്തരം സാധ്യത
उत्तर गुणन,ഉത്തരം ഗുണനം
इष्टतमोपरांत समस्या,പോസ്റ്റ് ഒപ്റ്റിമൽ പ്രശ്നം
अभिगृहीत,സിദ്ധാന്തം
अभिगृहीतीय दृष्टिकोण,axiom സമീപനം
स्थितिज ऊर्जा,സാധ്യതയുള്ള ഊർജ്ജം
विभव फलन,സാധ്യതയുള്ള പ്രവർത്തനം
" शक्ति , सामर्थ्य , क्षमता , घात","ശക്തി, ശക്തി, കഴിവ്, ശക്തി"
घात वक्र,വൈദ്യുതി വക്രം
परीक्षण का क्षमता फलन,ടെസ്റ്റ് ശേഷി പ്രവർത്തനം
घात नियम,ശക്തി ഭരണം
समुच्चय की गणन संख्या,സെറ്റുകളുടെ എണ്ണം എണ്ണുക
परीक्षण की क्षमता,പരീക്ഷണ ശേഷി
सांख्यि कीय परीक्षण की क्षमता,സ്റ്റാറ്റിസ്റ്റിക്കൽ ടെസ്റ്റിംഗ് കഴിവ്
घात श्रेणी विश्लेषण,പവർ സീരീസ് വിശകലനം
घात श्रेणी प्रसार,വൈദ്യുതി ശ്രേണി വ്യാപിച്ചു
घात श्रेणी विधि,പവർ സീരീസ് രീതി
प्वाइन्टिंग प्रमेय,പോയിന്റിംഗ് സിദ്ധാന്തം
प्रायोगिक ज्यामिति,പരീക്ഷണാത്മക ജ്യാമിതി
व्यावहारिक मात्रक,പ്രായോഗിക യൂണിറ്റുകൾ
" व्यवहार-गणित , प्राचलन पद्‌धति","പ്രായോഗിക ഗണിതശാസ്ത്രം, രീതിശാസ്ത്രം"
पूर्वनिर्दिष्ट संख्या,മുൻകൂട്ടി നിശ്ചയിച്ച നമ്പർ
परीक्षण की परिशुद्धता,പരിശോധനയുടെ കൃത്യത
प्रागुक्ति,പ്രവചനം
प्रागुक्ति समीकरण,പ്രവചന സമവാക്യം
प्रागुक्ति अंतराल,പ്രവചന ഇടവേള
प्राग्वक्ता ,പ്രവചകൻ
प्राग्वक्ता  संशोधन विधि,പ്രവചന തിരുത്തൽ രീതി
प्राग्वक्ता सूत्र,പ്രവചന സൂത്രവാക്യം
पूर्व प्रतिबिबं,പ്രീ-റിഫ്ലക്ഷൻ
"प्रारंभिक आंकड़े, प्रारंभिक उपात्त ","പ്രാഥമിക കണക്കുകൾ, പ്രാഥമിക കണക്കുകൾ"
प्रारंभिक सर्वेक्षण,പ്രാഥമിക സർവേ
वर्तमान विन्यास,നിലവിലെ കോൺഫിഗറേഷൻ
"दाब, निपीड","സമ്മർദ്ദം, niped"
दाब ह्रास,സമ്മർദ്ദ നഷ്ടം
दाब बल,സമ്മർദ്ദ ശക്തി
दाब प्रवणता,സമ്മർദ്ദ ഗ്രേഡിയന്റ്
"मूल्य, भाव","വില, വില"
"भाव सूचकांक, मूल्य सूचकांक","വില സൂചിക, വില സൂചിക"
आद्य-द्वैती कलनविधि,പ്രോട്ടോ-ഡ്യുവൽ അൽഗോരിതം
आद्य समस्या,പ്രോട്ടോ പ്രശ്നം
"प्राथमिक आंकड़े, प्राथमिक दत्त","പ്രാഥമിക ഡാറ്റ, പ്രാഥമിക ഡാറ്റ"
" अभाज्य , प्रधान, प्राइम , अग्र (ज्वार उच्चता)","പ്രൈം, പ്രൈം, പ്രൈം, ഫോർ (വേലിയേറ്റം)"
अभाज्य गुणन खंड,പ്രധാന ഘടകവത്കരണം
"पूर्वग, आदिम, आद्य, आदि","പൂർവ്വികൻ, പ്രാകൃതം, പ്രോട്ടോ മുതലായവ."
पूर्वग बहुपद,മുൻഗാമി ബഹുപദം
मुख्य अक्ष,പ്രധാന അച്ചുതണ്ട്
मुख्य घटक,പ്രധാന ഘടകം
मुख्य महत्तम,പ്രധാന പ്രൈം
मुख्य मूल,പ്രധാന റൂട്ട്
मुख्य उप आव्यूह,പ്രധാന ഉപ മെട്രിക്സ്
मुख्य मान,പ്രധാന മൂല്യം
नियम,നിയമങ്ങൾ
सह-परिवर्तन नियम,സഹ-പരിവർത്തന നിയമം
द्वैत नियम,ദ്വിത്വ നിയമം
तुल्यता नियम,തുല്യതാ നിയമം
तुल्यांकी परिवर्तन नियम,ഐസോമെട്രിക് പരിവർത്തന നിയമം
महत्तम मापांक नियम,ഏറ്റവും വലിയ മോഡുലസ് നിയമം
पूर्व प्रायिकता,മുൻകൂർ സാധ്യത
प्रायिकतात्मक,സാധ്യതയുള്ള
प्रायिकतात्मक उपगमन,പ്രോബബിലിറ്റി സമീപനം
प्रायिकतात्मक मांग,പ്രോബബിലിറ്റി ഡിമാൻഡ്
प्रायिकतात्मक चर,പ്രോബബിലിറ്റി വേരിയബിൾ
प्रायिकता,സാധ്യത
प्रायिकता घनत्व,സാധ്യത സാന്ദ്രത
प्रायिकता घनत्व वितरण,സാധ്യത സാന്ദ്രത വിതരണം
प्रायिकता घनत्व फलन,പ്രോബബിലിറ്റി ഡെൻസിറ്റി ഫംഗ്ഷൻ
प्रायिकता बंटन,പ്രോബബിലിറ്റി ഡിസ്ട്രിബ്യൂഷൻ
प्रायिकता फलन,പ്രോബബിലിറ്റി ഫംഗ്ഷൻ
प्रायिकता जनक फलन,പ്രോബബിലിറ്റി ജനറേറ്റിംഗ് ഫംഗ്ഷൻ
प्रायिकता द्रव्यमान,പ്രോബബിലിറ്റി പിണ്ഡം
प्रायिकता समष्टि,പ്രോബബിലിറ്റി സ്പേസ്
"प्रायिक, प्रसंभाव्य","സാധ്യത, സാധ്യത"
प्रसंभाव्य त्रुटि,പ്രോബബിലിസ്റ്റിക് പിശക്
"प्रश्न , समस्या , निर्मेय","ചോദ്യം, പ്രശ്നം, പ്രശ്നം"
समस्या संप्रस्तुति,പ്രശ്നം അവതരണം
समस्या संरूपण,പ്രശ്നം കോൺഫിഗറേഷൻ
"प्रक्रिया, कार्य-विधि","നടപടിക്രമം, നടപടിക്രമം"
" प्रक्रम , प्रवर्ध","പ്രക്രിയ, പ്രക്രിയ"
प्रक्रमण,പ്രോസസ്സിംഗ്
न्यूनतम वर्ग प्रक्रम,ഏറ്റവും കുറഞ്ഞ സമചതുര പ്രക്രിയ
" उत्पादक , निर्माता , प्रोड्यूसर","നിർമ്മാതാവ്, നിർമ്മാതാവ്, നിർമ്മാതാവ്"
" उत्पाद , गुणनफल","ഉൽപ്പന്നം, ഉൽപ്പന്നം"
व्युत्क्रमका गुणन-रूप,വിപരീതത്തിന്റെ ഗുണനരൂപം
उत्पादन,ഉത്പാദനം
उत्पादन-लागत,ഉല്പാദനച്ചെലവ്
उत्पादन वक्र,ഉൽപ്പാദന വക്രം
उत्पादन फलन,ഉത്പാദന പ്രവർത്തനം
उत्पादन फलन निदर्श,പ്രൊഡക്ഷൻ ഫംഗ്ഷൻ മോഡൽ
उत्पादन आयोजना,ഉത്പാദന ആസൂത്രണം
उत्पादन प्रक्रम,ഉത്പാദന പ്രക്രിയ
उत्पादन-दर,ഉത്പാദന നിരക്ക്
उत्पादन अनुसूचीयन,ഉൽപ്പാദന ഷെഡ്യൂളിംഗ്
यादृच्छिक चरों का गुणनफल,റാൻഡം വേരിയബിളുകളുടെ ഉൽപ്പന്നം
दो रूपांतरणों का गुणनफल,രണ്ട് രൂപാന്തരങ്ങളുടെ ഉൽപ്പന്നം
गुणन समुच्चय,ഗുണനം സെറ്റ്
"गुणन समष्टि , गुणन आकाश","ഗുണന സ്ഥലം, ഗുണനം ആകാശം"
गुणन संस्थिति,ഗുണന സ്ഥാനം
"प्रोफाइल काट, प्रोफाइल परिच्छेद","പ്രൊഫൈൽ കട്ട്, പ്രൊഫൈൽ വിഭാഗം"
लाभ,നേട്ടം
लाभ-फलन,ലാഭ പ്രവർത്തനം
लाभ अधिकतमीकरण,ലാഭം പരമാവധിയാക്കൽ
क्रमादेशक,പ്രോഗ്രാമർ
" प्रक्रमन, प्रोग्रामन , क्रमादेशन","പ്രോസസ്സിംഗ്, പ്രോഗ്രാമിംഗ്, പ്രോഗ്രാമിംഗ്"
श्रेढ़ी,പടി പടിയായി
" प्रक्षेपण, प्रक्षेप  , बहिर्वेशन","പ്രൊജക്ഷൻ, പ്രൊജക്ഷൻ, എക്സ്ട്രാപോളേഷൻ"
प्रक्षेप सूत्र,ഇന്റർപോളേഷൻ ഫോർമുല
निर्देशक समष्टियों में प्रक्षेप,ഡയറക്‌ടർ സ്‌പെയ്‌സിലെ ഇന്റർപോളേഷൻ
प्रक्षेप आव्यूह,ഇന്റർപോളേഷൻ മാട്രിക്സ്
समुच्चय का प्रक्षेप,പ്രൊജക്ഷൻ സജ്ജമാക്കുക
उपनति मान का बहिर्वेशन,പ്രവചന മൂല്യത്തിന്റെ എക്സ്ട്രാപോളേഷൻ
सदिश प्रक्षेप,വെക്റ്റർ പ്രൊജക്ഷൻ
प्रक्षेप प्रमेय,ഇന്റർപോളേഷൻ സിദ്ധാന്തം
प्रक्षेपीय ज्यामिति,പ്രൊജക്റ്റീവ് ജ്യാമിതി
प्रक्षेपी समतल,പ്രൊജക്റ്റൈൽ വിമാനം
प्रक्षेपीय रूपांतरण,പ്രൊജക്റ്റീവ് പരിവർത്തനം
" प्रमाण , उपपत्ति , प्रूफ़","തെളിവ്, തെളിവ്, തെളിവ്"
आगम द्वारा उपपत्ति,വരുമാനം വഴിയുള്ള തെളിവ്
संचारित त्रुटि,ട്രാൻസ്മിറ്റ് പിശക്
त्रुटि संचरण,പിശക് സംപ്രേഷണം
उचित गुणनखंड,ശരിയായ ഘടകം
"उपयुक्त फलन, उचित फलन","ശരിയായ പ്രവർത്തനം, ശരിയായ പ്രവർത്തനം"
उचित अंतराल,ന്യായമായ ഇടവേള
पूर्णतया अंतर्विष्ट,പൂർണ്ണമായും അടങ്ങിയിരിക്കുന്നു
उचित उपसमुच्चय,ശരിയായ ഉപവിഭാഗം
उचित उपसमष्टि,ശരിയായ ഉപജനസംഖ്യ
संरक्षण गुणधर्म,സംരക്ഷണ സ്വത്ത്
"उचित मान, आइगन मान","ശരിയായ മൂല്യം, ഈജൻ മൂല്യം"
उचित सदिश,ശരിയായ വെക്റ്റർ
"समानुपातिक,आनुपातिक","ആനുപാതികമായ, ആനുപാതികമായ"
आनुपातिक संबंध,ആനുപാതികമായ ബന്ധം
आनुपातिक प्रतिचयन,ആനുപാതിക സാമ്പിൾ
साध्य,നേടാവുന്നത്
छद्‌म कूट,കപട കോഡ്
छद्‌म दूरीक,കപട ദൂരം
छद्‌म दूरीक समष्टि,കപട-ദൂര ജനസംഖ്യ
छद्‌म मानक,കപട നിലവാരം
छद्‌म मानक संस्थिति,വ്യാജ സ്റ്റാൻഡേർഡ് സ്ഥാനം
" अभिकर्ष  , अभिकर्षण , अपकर्ष","വഷളാക്കുക, വഷളാക്കുക, വെറുപ്പ്"
"पुली, घिरनी, कप्पी","പുള്ളി, പുള്ളി, തൊപ്പി"
छिद्रित कार्ड,പഞ്ച്ഡ് കാർഡ്
पंच कार्ड मशीन,പഞ്ച് കാർഡ് മെഷീൻ
पंचींग मशीन,പഞ്ചിംഗ് മെഷീൻ
शुद्‌ध बंकन,ശുദ്ധമായ ബന്ധനം
शुद्‌ध दशमलव,ശുദ്ധ ദശാംശം
शुद्‌ध ज्यामिति,ശുദ്ധമായ ജ്യാമിതി
शुद्‌ध आगमन,നെറ്റ് വരവ്
शुद्‌धतः अबीजीय,തികച്ചും ജൈവികമല്ലാത്തത്
शुद्‌ध गणित,ശുദ്ധമായ ഗണിതശാസ്ത്രം
संख्यामात्र,സംഖ്യാപരമായ മാത്രം
अविकल्पी युक्ति,ഓപ്ഷണൽ ഉപകരണം
पिरैमिड,പിരമിഡ്
पिरैमिडी घनाकृति,പിരമിഡൽ ക്യൂബ്
पिरैमिडी पृष्ठ,പിരമിഡ് പേജ്
इति सिद्धम्,ഇതി സിദ്ധം
चतुष्कोण,ചതുർഭുജം
चतुर्भुजी प्रिज्म,ചതുർഭുജ പ്രിസം
" चतुर्थाश , वृत्त पाद",ചതുരം
" वर्ग , द्विघात  , द्विसमलंबाक्ष","ചതുരം, ചതുരം, ഇരട്ട ട്രപസോയിഡ്"
द्विघात लागत,ക്വാഡ്രാറ്റിക് ചെലവ്
द्विघात लागत फलन,ക്വാഡ്രാറ്റിക് കോസ്റ്റ് ഫംഗ്ഷൻ
द्विघात वक्र,ചതുരാകൃതിയിലുള്ള വക്രം
द्विघात समीकरण,ക്വാഡ്രാറ്റിക് സമവാക്യം
द्विघात व्यंजक,ക്വാഡ്രാറ്റിക് എക്സ്പ്രഷൻ
द्विघाती समघात,ക്വാഡ്രാറ്റിക് ക്വാഡ്രാറ്റിക്
द्विघाती फलन,ചതുരാകൃതിയിലുള്ള പ്രവർത്തനം
द्विघात फलनक,ചതുരാകൃതിയിലുള്ള പ്രവർത്തനം
द्विघात अंतर्वेशन,ക്വാഡ്രാറ്റിക് ഇന്റർപോളേഷൻ
द्विघाती उद्‌देश्य फलन ,ക്വാഡ്രാറ്റിക് ഒബ്ജക്റ്റീവ് ഫംഗ്ഷൻ
"द्विघाती क्रमादेशन, द्विघाती प्रोग्रामन",ക്വാഡ്രാറ്റിക് പ്രോഗ്രാമിംഗ് ക്വാഡ്രാറ്റിക് പ്രോഗ്രാമിംഗ്
द्विघाती व्युत्क्रमणीयता नियम,ക്വാഡ്രാറ്റിക് റിവേഴ്സിബിലിറ്റി റൂൾ
द्विघाती पृष्ठ,ക്വാഡ്രാറ്റിക് പേജ്
द्विघाती पद,ചതുരാകൃതിയിലുള്ള കാലാവധി
क्षेत्रकलन-सूत्र,ക്വാഡ്രേച്ചർ ഫോർമുല
चतुर्भुज,ചതുർഭുജം
गुणात्मक विश्लेषण,ഗുണപരമായ വിശകലനം
गुणता नियन्त्रण,ഗുണനിലവാര നിയന്ത്രണം
क्वान्टम यांत्रिकी,ക്വാണ്ടം മെക്കാനിക്സ്
क्वान्टम संख्या,ക്വാണ്ടം നമ്പർ
क्वान्टम सांख्यिकी,ക്വാണ്ടം സ്ഥിതിവിവരക്കണക്കുകൾ
" चतुर्थांश, चौथाई , क्वार्टर","പാദം, പാദം, പാദം"
चतुर्घाती,ചതുർഭുജം
चतुर्थक,ക്വാർട്ടൈൽ
रैखिककल्प संरचक  समीकरण,ലീനിയർ കൺസ്ട്രക്ടർ സമവാക്യം
नियमितकल्प,പതിവ് ചക്രം
चतुष्टयी,ചാറ്റി
पंक्त लम्बाई,വരി നീളം
पंक्ति निदर्श,ലൈൻ മോഡൽ
पंक्ति समस्या,വരി പ്രശ്നം
पंक्ति प्रक्रम,വരി പ്രോസസ്സിംഗ്
पंक्ति प्रणाली,വരി സിസ്റ്റം
पंक्ति सिद्‌धांत,ലൈൻ സിദ്ധാന്തം
पंचमक,പഞ്ചമാക്
पंचक,ക്വിന്ററ്റ്
"निवेदित दर, निवेदित मूल्य","നിരക്ക് ഉദ്ധരിച്ചിരിക്കുന്നു, വില ഉദ്ധരിച്ചിരിക്കുന്നു"
" भागफल , विभाग","ഘടകം, വിഭജനം"
विभाग क्षेत्र,വകുപ്പ് ഏരിയ
विभाग समूह,വകുപ്പ് ഗ്രൂപ്പ്
भागफल-नियम,ഘടക നിയമം
विभाग समुच्चय,വകുപ്പ് സെറ്റ്
विभाग समष्टि,വകുപ്പ് ജനസംഖ്യ
विभाग संस्थिति ,വകുപ്പ് ഘടന
त्रिज्य,ആരം
रेडियन,റേഡിയൻസ്
रेडियन माप,റേഡിയൻ അളവ്
करणी,കർണി
मूलाक्ष,മൂലാക്ഷ
करणी चिह्न,ടാക്സോണമി
त्रिज्या,ആരം
अभिसरण त्रिज्या,ഒത്തുചേരൽ ആരം
वक्रता त्रिज्या,വക്രതയുടെ ആരം
"ध्रुवांतर, ध्रुवांतर रेखा",ധ്രുവരേഖ
मूलांक,റാഡിക്സ്
यादृच्छिक त्रुटि,ക്രമരഹിതമായ പിശക്
यादृच्छिक फलन,ക്രമരഹിതമായ പ്രവർത്തനം
यादृच्छिकरीकरण,ക്രമരഹിതമാക്കൽ
यादृच्छिकरीकृत खंडक,ക്രമരഹിതമായ ബ്ലോക്ക്
यादृच्छिक निदर्श,ക്രമരഹിതമായ മോഡൽ
यादृच्छिक संख्या,ക്രമരഹിത സംഖ്യ
यादृच्छिक प्रतिचयन,ക്രമരഹിതമായ സാമ്പിൾ
यादृच्छिक चर,ക്രമരഹിതമായ വേരിയബിളുകൾ
" परास , परिसर   , माला, श्रेणी","പരിധി, പരിധി, പരിധി, പരിധി"
अभिसरण परिसर,ഒത്തുചേരൽ സമുച്ചയം
समाकलन परिसर,സംയോജന പരിസരം
संबंध परिसर,ബന്ധം പരിസരം
परिसर समष्टि,ക്യാമ്പസ് ജനസംഖ്യ
कोटि,ഗ്രേഡ്
कोटि सहसंबंध,റാങ്ക് പരസ്പരബന്ധം
आव्यूह की कोटी,മാട്രിക്സ് ഗ്രേഡ്
कोटि-क्रम प्रतिदर्शज,ഓർഡർ സാമ്പിൾ അടുക്കുക
परिवर्तन-दर,മാറ്റത്തിന്റെ നിരക്ക്
अभिसरण-दर,ഒത്തുചേരൽ നിരക്ക്
अनपातु,താരതമ്യപ്പെടുത്താനാവാത്ത
परिमेय,യുക്തിസഹമായ
परिमेय व्यंजक,യുക്തിസഹമായ ആവിഷ്കാരം
परिमेय क्षेत्र,യുക്തിസഹമായ ഫീൽഡ്
परिमेय फलन,യുക്തിസഹമായ പ്രവർത്തനം
हर का परिमेयकरण,ഡിനോമിനേറ്ററിന്റെ യുക്തിസഹീകരണം
परिमेय संख्या,യുക്തിസഹമായ സംഖ്യ
परिमेय संख्या क्षेत्र,റേഷണൽ നമ്പർ ഫീൽഡ്
परिमेय संक्रिया,യുക്തിസഹമായ പ്രവർത്തനം
अनपातु परीक्षण,അനുപാതമില്ലാത്ത പരിശോധന
"असंंसाधित दत्त, यथा प्राप्त उपात्त",സ്വീകരിച്ചതുപോലെ പ്രോസസ്സ് ചെയ്യാത്ത ദത്ത
" रश्मि, किरण , पख-अर , रे, शंकुश  , अर्धरेखा , अर","രശ്മി, കിരൺ, പഖ്-ആർ, റേ, ശങ്കുഷ്, അർധരേഖ, ആർ"
किरण सदिश,ബീം വെക്റ്റർ
वास्तविक,യഥാർത്ഥം
वास्तविक अक्ष,യഥാർത്ഥ അച്ചുതണ്ട്
वास्तविक सांतत्यक,യഥാർത്ഥ തുടർച്ച
वास्तविक रेखा,യഥാർത്ഥ ലൈൻ
वास्तविक रैखिक सदिश समष्टि,യഥാർത്ഥ ലീനിയർ വെക്റ്റർ സ്പേസ്
वास्तविक आव्यूह,യഥാർത്ഥ മാട്രിക്സ്
वास्तविक संख्या,യഥാർത്ഥ സംഖ്യ
वास्तविक संख्या क्षेत्र,യഥാർത്ഥ സംഖ്യ ഫീൽഡ്
वास्तविक भाग,യഥാർത്ഥ ഭാഗം
वास्तविकबहुपद,യഥാർത്ഥ ബഹുപദം
वास्तविक द्विघाती,യഥാർത്ഥ ക്വാഡ്രാറ്റിക്
वास्तविक मलू,യഥാർത്ഥ മാലു
वास्तविक समष्टि,യഥാർത്ഥ ജനസംഖ്യ
वास्तविक काल प्रणाली,തൽസമയ സംവിധാനം
वास्तविक मान फलन,യഥാർത്ഥ മൂല്യ പ്രവർത്തനം
वास्तविक चर,യഥാർത്ഥ വേരിയബിൾ
वास्तविक सदिश समष्टि,യഥാർത്ഥ വെക്റ്റർ സ്ഥലം
"व्युत्क्रम, अन्योन्य, पारस्परिक","വിപരീതം, പരസ്‌പരം, പരസ്‌പരം"
व्युत्क्रम आव्यूह,വിപരീത മാട്രിക്സ്
आयत,ദീർഘചതുരം
"आयताकार, समकोणिक, समकोणीय","ചതുരാകൃതിയിലുള്ള, വലത്-കോണുള്ള, വലത്-കോണുള്ള"
आयताकार सारणी,ചതുരാകൃതിയിലുള്ള മേശ
"समकोणिक अक्ष, समकोणिक निर्देशाक्ष","വലത് കോണിന്റെ അച്ചുതണ്ട്, വലത് കോണിന്റെ ഏകോപന അക്ഷം"
आयतीय घनत्व फलन,ചതുരാകൃതിയിലുള്ള സാന്ദ്രത പ്രവർത്തനം
समकोणीय अतिपरवलय,വലത് കോണുള്ള ഹൈപ്പർബോള
आयताकार आव्यूह,ചതുരാകൃതിയിലുള്ള മാട്രിക്സ്
"आयतफलकरी   समांतरषट्फलक, समकोणिक   समांतरषट्फलक","ദീർഘചതുരം സമാന്തരചലനം, വലത്കോണ സമാന്തരരേഖ"
चापकलनीय वक्र,കമാന വക്രം
पुनरावृत्ति  सूत्र,ആവർത്തന സൂത്രവാക്യം
आवर्त दशमलव,ആനുകാലിക ദശാംശം
प्रतिवर्तन सूत्र,ടേണറൗണ്ട് ഫോർമുല
समानीत सोपानक रूप,ശ്രേണിപരമായ രൂപം
असंगनत प्रदर्शन,സ്ഥിരതയില്ലാത്ത പ്രകടനം
"लघकरण सूत्र, समानयन सूत्र","ലോഗരിതം ഫോർമുല, തുല്യതാ സൂത്രവാക്യം"
"संदर्भ रेखा, निर्देश रेखा","റഫറൻസ് ലൈൻ, റഫറൻസ് ലൈൻ"
निर्देश बिंदु संदर्भ बिंदु,റഫറൻസ് പോയിന്റ് റഫറൻസ് പോയിന്റ്
परावर्तित तरंग,പ്രതിഫലിച്ച തരംഗം
परावर्तन,പ്രതിഫലനം
स्वतुल्य नियम,തുല്യ നിയമം
अभिसरण प्रदेश,ഒത്തുചേരൽ മേഖല
अपसरण प्रदेश,വ്യത്യസ്ത മേഖല
समाकलन प्रदेश,സംയോജന മേഖല
समाश्रयण विश्लेषण,റിഗ്രഷൻ വിശകലനം
समाश्रयण वक्र,റിഗ്രഷൻ കർവ്
समाश्रयण समीकरण,റിഗ്രഷൻ സമവാക്യം
समाश्रयण रेखा,റിഗ്രഷൻ ലൈൻ
समाश्रयण निदर्श,റിഗ്രഷൻ മോഡൽ
नियमित वक्र,പതിവ് വളവ്
सम षट्भजु,ഷഡ്ഭുജം പോലും
नियमित आव्यूह,റെഗുലർ മാട്രിക്സ്
सम चतुष्फलक,സമഭുജം
सापेक्ष पूरक,ആപേക്ഷിക പൂരകം
आपेक्षिक उच्चतम,ആപേക്ഷിക ഏറ്റവും ഉയർന്നത്
आपेक्षिक निम्नतम,ആപേക്ഷിക താഴ്ന്നത്
आपेक्षिक प्रायिकता,ആപേക്ഷിക സാധ്യത
आपेक्षिक वेग,ആപേക്ഷിക വേഗത
" आपेक्षिकता, रिलेटिविटी , आपेक्षिकी","ആപേക്ഷികത, ആപേക്ഷികത, ആപേക്ഷികത"
आपेक्षिकता सिद्धांत,ആപേക്ഷിക സിദ്ധാന്തം
विश्वसनीयता,വിശ്വാസ്യത
विश्वसनीयता समस्या,വിശ്വാസ്യത പ്രശ്നം
अवशेष पद,ശേഷിക്കുന്ന പോസ്റ്റ്
शेषफल-प्रमेय,ശേഷിക്കുന്ന സിദ്ധാന്തം
पुऩरावृृत्त सीमा,ആവർത്തന പരിധി
पुऩरावृृत्त रीमान-समाकल,ആവർത്തന റീമാൻ-ഇന്റഗ്രൽ
निरूपण,പ്രാതിനിധ്യം
"अवशिष्ट, अवशेष","അവശിഷ്ടം, അവശിഷ്ടം"
अनंतक पर अवशेष,അനന്തതയിൽ തുടരുന്നു
" वियोजन , खंडन   , विभेदन","പിരിച്ചുവിടൽ, നിരാകരണം, വ്യത്യാസം"
बल-वियोजन,വിച്ഛേദിക്കൽ
वेग-वियोजन,വേഗത ക്രമീകരണം
" परिणामी , निराकरण फल",ഫലമായ ഫലം
परिणामी बल,ഫലമായ ശക്തി
परिणामी सदिश,ഫലം വെക്റ്റർ
संशोधित एकल प्रविधि,പരിഷ്കരിച്ച ഏക രീതി
समचतुर्भुज,റോംബസ്
रीमान-समाकल,റീമാൻ-ഇന്റഗ്രൽ
"समकोण, लम्बकोण","വലത്കോണ്, വലത്കോണ്"
समकोण त्रिभुज,വലത് കോണുള്ള ത്രികോണം
लंब वृत्तीय शंकु,വലത് വൃത്താകൃതിയിലുള്ള കോൺ
दक्षिण सहसमुच्चय,തെക്ക് സെറ്റ്
लंबवृत्तीय बेलन,വലത് വൃത്താകൃതിയിലുള്ള സിലിണ്ടർ
दक्षिणावर्ती,ഘടികാരദിശയിൽ
दक्षिण प्रतिलोम,തെക്ക് വിപരീതം
"परिशुद्ध प्रमाण, परिशुद्ध उपपत्ति","കൃത്യമായ തെളിവ്, കൃത്യമായ തെളിവ്"
"वलय, रिंग",റിംഗ് റിംഗ്
पूर्णांक वलय,പൂർണ്ണസംഖ്യ വളയം
R-समाकलनीय,ആർ-ഇന്റഗ്രൽ
"मूल, जड़","റൂട്ട്, റൂട്ട്"
वर्ग-माध्य मूल,സ്ക്വയർ റൂട്ട്
बहुपद का मूल,ബഹുപദത്തിന്റെ റൂട്ട്
" घूर्णन , आवर्तन","ഭ്രമണം, ഭ്രമണം"
निकटन त्रुटि,റൗണ്ടിംഗ് പിശക്
पंक्ति,ക്യൂ
पंक्ति-स्तंभ गुणन,വരി-നിര ഗുണനം
पंक्ति तुल्यता,വരി തുല്യത
पंक्ति आव्यूह,വരി മാട്രിക്സ്
पंक्ति कोटि,വരി ക്രമം
पल्याण बिंदु,രക്ഷപ്പെടൽ പോയിന്റ്
"प्रतिदर्श, नमूना","സാമ്പിൾ, സാമ്പിൾ"
प्रतिदर्श माध्य,സാമ്പിൾ ശരാശരി
प्रतिदर्श बिंदु,സാമ്പിൾ പോയിന്റ്
प्रतिदर्श आमाप,സാമ്പിൾ വലിപ്പം
प्रतिदर्श समष्टि,സാമ്പിൾ സ്ഥലം
प्रतिदर्श-मानक-विचलन,സാമ്പിൾ-സ്റ്റാൻഡേർഡ്-ഡീവിയേഷൻ
प्रतिदर्श सर्वेक्षण,സാമ്പിൾ സർവേ
प्रतिदर्श प्रसरण,സാമ്പിൾ വ്യത്യാസം
" प्रतिदर्शी (वि.) , प्रतिचयन (सं.)","സാമ്പിൾ (വി.), സാമ്പിൾ (എൻ.)"
प्रतिदर्शी बंटन,സാമ്പിൾ വിതരണം
प्रतिचयन-त्रुटि,സാമ്പിൾ പിശക്
प्रतिचयन-अंतराल,സാമ്പിൾ ഇടവേള
प्रतिचयन विधि,സാമ്പിൾ രീതി
प्रतिचयन सिद्धांत,സാമ്പിൾ തത്വം
प्रतिस्थापन सहित प्रतिचयन,പകരമുള്ള സാമ്പിൾ
"अदिश, स्केलर","സ്കെയിലർ, സ്കെയിലർ"
अदिश क्षेत्र,സ്കെയിലർ ഫീൽഡ്
अदिश आव्यूह,സ്കെയിലർ മാട്രിക്സ്
अदिश गुणज,സ്കെയിലർ ഗുണിതങ്ങൾ
अदिश गुणन,സ്കെയിലർ ഗുണനം
अदिश गुणनफल,സ്കെയിലർ ഉൽപ്പന്നം
अदिश राशि,സ്കെയിലർ
अदिश त्रिक गुणनफल,സ്കെലാർ ട്രിപ്പിൾ ഉൽപ്പന്നം
विषमबाहु त्रिभुज,സ്കെയിൽ ത്രികോണം
प्रकीर्ण आरेख,സ്കാറ്റർ ഡയഗ്രം
श्रोडिन्गर समीकरण,ഷ്രോഡിംഗർ സമവാക്യം
"ऋतुनिष्ठ उच्चावचन, मौसमी उतार-चढ़ाव","കാലാനുസൃതമായ ഏറ്റക്കുറച്ചിലുകൾ, കാലാനുസൃതമായ ഏറ്റക്കുറച്ചിലുകൾ"
