Marathi,English
गुणाकार संच,product set
"गुणाकार जागा, गुणाकार आकाश",product space
गुणाकार स्थिती,product topology
"प्रोफाइल कट, प्रोफाइल विभाग",profile section
नफा,profit
नफा कार्य,profit function
नफा वाढवणे,profit maximization
प्रोग्रामर,programmer
"प्रक्रिया, प्रोग्रामिंग, प्रोग्रामिंग",programming
क्रमाक्रमाने,progression
"प्रक्षेपण, प्रक्षेपण, एक्स्ट्रापोलेशन",projection
इंटरपोलेशन सूत्र,projection formula
डायरेक्टर स्पेसमध्ये इंटरपोलेशन,projection into coordinate spaces
इंटरपोलेशन मॅट्रिक्स,projection matrix
प्रक्षेपण सेट करा,projection of a set
प्रेडिकेट मूल्याचे एक्स्ट्रापोलेशन,projection of trend value
वेक्टर प्रोजेक्शन,projection of vector
इंटरपोलेशन प्रमेय,projection theorem
प्रोजेक्टिव्ह भूमिती,projective geometry
प्रक्षेपण विमान,projective plane
प्रक्षेपित परिवर्तन,projective transformation
"पुरावा, पुरावा, पुरावा",proof
उत्पन्नाद्वारे पुरावा,proof by induction
प्रसारित त्रुटी,propagated error
त्रुटी प्रसारण,propagation of error
योग्य घटक,proper factor
"योग्य कार्य, योग्य कार्य",proper function
वाजवी मध्यांतर,proper interval
पूर्णपणे समाविष्ट आहे,properly contained
योग्य उपसंच,proper subset
योग्य उपलोकसंख्या,proper subspace
संरक्षण मालमत्ता,property of conservation
"योग्य मूल्य, eigen मूल्य",proper value (=eigen value)
योग्य वेक्टर,proper vector
"आनुपातिक, आनुपातिक",proportional
आनुपातिक संबंध,proportional relationship
आनुपातिक नमुना,proportional sampling
साध्य करण्यायोग्य,proposition
छद्म कोड,pseudocode
छद्म अंतर,pseudometric
छद्म-अंतर लोकसंख्या,pseudometric space
छद्म मानक,pseudonorm
छद्म मानक स्थिती,pseudonorm topology
"उत्तेजित होणे, उत्तेजित होणे, घृणा",pull
"कप्पी, कप्पी, टोपी",pulley
पंच केलेले कार्ड,punched card
पंच कार्ड मशीन,punch card machine
पंचिंग मशीन,punching machine
शुद्ध बंधनकारक,pure bending
शुद्ध दशांश,pure decimal
शुद्ध भूमिती,pure geometry
निव्वळ आगमन,pure induction
पूर्णपणे अजैविक,purely transcendental
शुद्ध गणित,pure mathematics
फक्त संख्यात्मक,pure number
पर्यायी साधन,pure strategy
पिरॅमिड,pyramid
पिरॅमिडल घन,pyramidal solid
पिरॅमिड पृष्ठ,pyramidal surface
इति सिद्धम,Q.E.D.
चौकोन,quadrangle
चतुर्भुज प्रिझम,quadrangular prism
चतुर्थांश,quadrant
"चौरस, चतुर्भुज, दुहेरी समलंब",quadratic
चतुर्भुज खर्च,quadratic cost
चतुर्भुज खर्च कार्य,quadratic cost function
चौकोन वक्र,quadratic curve
चतुर्भुज समीकरण,quadratic equation
चतुर्भुज अभिव्यक्ती,quadratic expression
चतुर्भुज चौकोन,quadratic form
चतुर्भुज कार्य,quadratic function
चतुर्भुज कार्य,quadratic functional
चतुर्भुज प्रक्षेपण,quadratic interpolation
चतुर्भुज वस्तुनिष्ठ कार्य,quadratic objective function
quadratic programming quadratic programming,quadratic programming
चतुर्भुज उलटता नियम,quadratic reciprocity
चतुर्भुज पृष्ठ,quadratic surface
चतुर्भुज संज्ञा,quadratic term
चतुर्भुज सूत्र,quadrature formula
चतुर्भुज,quadrilateral
गुणात्मक विश्लेषण,qualitative analysis
गुणवत्ता नियंत्रण,quality control
क्वांटम यांत्रिकी,quantum mechanics
क्वांटम संख्या,quantum number
क्वांटम आकडेवारी,quantum statistics
"तिमाही, चतुर्थांश, तिमाही",quarter
चतुर्भुज,quartic
चतुर्थांश,quartile
रेखीय कन्स्ट्रक्टर समीकरण,quasi linear constitutive equation
नियमित सायकल,quasi regular
गप्पागोष्टी,quaternion
ओळ लांबी,queue length
रेखा मॉडेल,queuing model
पंक्ती समस्या,queuing problem
पंक्ती प्रक्रिया,queuing process
पंक्ती प्रणाली,queuing system
रेखा सिद्धांत,queuing theory
पंचमक,quintile
पंचक,quintuplet
"उद्धृत दर, किंमत उद्धृत",quotation
"भाग, भागाकार",quotient
विभाग क्षेत्र,quotient field
विभाग गट,quotient group
भागफल नियम,quotient law
विभाग संच,quotient set
विभाग लोकसंख्या,quotient space
विभाग रचना,quotient topology
त्रिज्या,radial
रेडियन,radian
रेडियन माप,radian measure
करणी,radical
मूलाक्ष,radical axis
वर्गीकरण,radical sign
त्रिज्या,radius
अभिसरण त्रिज्या,radius of convergence
वक्रता त्रिज्या,radius of curvature
ध्रुवीय रेखा,radius vector
मूलांक,radix
यादृच्छिक त्रुटी,random error
यादृच्छिक कार्य,random function
यादृच्छिकीकरण,randomization
यादृच्छिक ब्लॉक,randomised blocks
यादृच्छिक मॉडेल,random model
यादृच्छिक संख्या,random number
यादृच्छिक नमुना,random sampling
यादृच्छिक चल,random variable
"श्रेणी, श्रेणी, श्रेणी, श्रेणी",range
अभिसरण कॉम्प्लेक्स,range of convergence
एकत्रीकरण परिसर,range of integration
नातेसंबंध परिसर,range of relation
कॅम्पस लोकसंख्या,range space
ग्रेड,rank
रँक सहसंबंध,rank correlation
मॅट्रिक्सचा दर्जा,rank of matrix
क्रमवारी नमुना,rank order statistics
बदलण्याचे प्रमाण,rate of change
अभिसरण दर,rate of convergence
अतुलनीय,Ratio
तर्कशुद्ध,Rational
तर्कशुद्ध अभिव्यक्ती,rational expression
तर्कसंगत क्षेत्र,rational field
तर्कसंगत कार्य,rational function
भाजकाचे तर्कसंगतीकरण,rationalisation of the denominator
परिमेय संख्या,rational number
परिमेय संख्या फील्ड,rational number field
तर्कशुद्ध ऑपरेशन,rational operation
विषम चाचणी,ratio test
"प्राप्त केल्याप्रमाणे, प्रक्रिया न केलेले दत्ता",raw data
"रश्मी, किरण, पाख-अर, रे, शंकुश, अर्धरेखा, अर",ray
बीम वेक्टर,ray vector
वास्तविक,real
वास्तविक अक्ष,real axis
वास्तविक सातत्य,real continuum
वास्तविक ओळ,real line
वास्तविक रेखीय वेक्टर जागा,real linear vector space
वास्तविक मॅट्रिक्स,real matrix
वास्तविक संख्या,real number
वास्तविक संख्या फील्ड,real number field
वास्तविक भाग,real part
वास्तविक बहुपदी,real polynomial
वास्तविक चतुर्भुज,real quadratic
वास्तविक मालू,real root
वास्तविक लोकसंख्या,real space
वास्तविक वेळ प्रणाली,real time system
वास्तविक मूल्य कार्य,real valued function
वास्तविक व्हेरिएबल,real variable
वास्तविक वेक्टर जागा,real vector space
"व्यस्त, परस्पर, परस्पर",reciprocal
व्यस्त मॅट्रिक्स,reciprocal matrix
आयत,rectangle
"आयताकृती, काटकोन, काटकोन",rectangular
आयताकृती टेबल,rectangular array
"काटकोन अक्ष, काटकोन समन्वय अक्ष",rectangular axis
आयताकृती घनता कार्य,rectangular density function
काटकोन हायपरबोला,rectangular hyperbola
आयताकृती मॅट्रिक्स,rectangular matrix
"आयत समांतरभुज चौकोन, काटकोन समांतरभुज चौकोन",rectangular parellelopiped   (cuboid)
आर्क्युएट वक्र,rectifiable curve
पुनरावृत्ती सूत्र,recurrence formula
नियतकालिक दशांश,recurring decimal
टर्नअराउंड फॉर्म्युला,recursion formula
श्रेणीबद्ध फॉर्म,reduced echelon form
विसंगत कामगिरी,reductio-ad-absurdum
"लॉगरिदम सूत्र, समतुल्य सूत्र",reduction formula
"संदर्भ ओळ, संदर्भ ओळ",reference line
संदर्भ बिंदू संदर्भ बिंदू,reference point
परावर्तित लहर,reflected wave
प्रतिबिंब,reflection
समतुल्य नियम,reflexive law
अभिसरण प्रदेश,region of convergence
भिन्न प्रदेश,region of divergence
एकत्रीकरण क्षेत्र,region of integration
प्रतिगमन विश्लेषण,regression analysis
प्रतिगमन वक्र,regression curve
प्रतिगमन समीकरण,regression equation
प्रतिगमन ओळ,regression line
प्रतिगमन मॉडेल,regression model
नियमित वक्र,regular curve
अगदी षटकोनी,regular hexagon
नियमित मॅट्रिक्स,regular matrix
समभुज,regular tetrahedron
सापेक्ष पूरक,relative complement
सापेक्ष सर्वोच्च,relative maximum
सापेक्ष सर्वात कमी,relative minimum
सापेक्ष संभाव्यता,relative probability (conditional probability)
सापेक्ष वेग,relative velocity
"सापेक्षता, सापेक्षता, सापेक्षता",Relativity
सापेक्षता सिद्धांत,relativity theory
विश्वसनीयता,reliability
विश्वसनीयता समस्या,reliability problem
अवशिष्ट पोस्ट,remainder term
उर्वरित प्रमेय,remainder theorem
पुनरावृत्ती मर्यादा,repeated limit
पुनरावृत्ती Riemann-अविभाज्य,repeated Riemann integral
प्रतिनिधित्व,representation
"अवशिष्ट, अवशेष",Residue
अनंतात राहते,residue at a pole
"विघटन, खंडन, भिन्नता",resolution
सुटका,resolution of forces
वेग समायोजन,resolution of velocities
परिणामी परिणाम,resultant
परिणामी शक्ती,resultant force
परिणाम वेक्टर,resultant vector
सुधारित एकल पद्धत,revised simplex technique
समभुज चौकोन,rhombus
riemann-अविभाज्य,Riemann integral
"काटकोन, काटकोन",right angle
काटकोन त्रिकोण,right angled triangle
उजवा गोलाकार शंकू,right circular cone
दक्षिण सेट,right coset
उजव्या गोलाकार सिलेंडर,right cylinder
घड्याळाच्या दिशेने,right handed
दक्षिण व्यस्त,right inverse
"अचूक पुरावा, अचूक पुरावा",rigorous proof
रिंग रिंग,ring
पूर्णांक रिंग,ring of integers
आर-अविभाज्य,R-integrable
"रूट, रूट",root
वर्गमूळ मूळ,root mean square
बहुपदीचे मूळ,root of a polynomial
"फिरणे, फिरणे",rotation
गोलाकार त्रुटी,rounding error
रांग,row
पंक्ती-स्तंभ गुणाकार,row-by-column multiplication
रेखा समतुल्यता,row equivalence
पंक्ती मॅट्रिक्स,row matrix
पंक्ती क्रम,row rank
सुटलेला बिंदू,saddle point
"नमुना, नमुना",sample
नमुना सरासरी,sample means
नमुना बिंदू,sample point
नमुन्याचा आकार,sample size
नमुना जागा,sample space
नमुना-मानक-विचलन,sample standard deviation
नमुना सर्वेक्षण,sample survey
नमुना भिन्नता,sample variance
"नमुना (v.), नमुना (n.)",sampling
नमुना वितरण,sampling distribution
नमुना त्रुटी,sampling error
नमुना अंतराल,sampling interval
नमुना पद्धत,sampling method
नमुना तत्त्व,sampling theory
प्रतिस्थापनासह नमुना घेणे,sampling with replacement
"स्केलर, स्केलर",scalar
स्केलर फील्ड,scalar field
स्केलर मॅट्रिक्स,scalar matrix
स्केलर गुणाकार,scalar multiple
स्केलर गुणाकार,scalar multiplication
स्केलर उत्पादन,scalar product
स्केलर,scalar quantity
स्केलर ट्रिपल उत्पादन,scalar triple product
स्केलीन त्रिकोण,scelene triangle
स्कॅटर आकृती,scattered diagram
श्रोडिंगर समीकरण,Schrodinger equation
"हंगामी चढउतार, हंगामी चढउतार",seasonal fluctuation
"penetrant, penetrating line, secant, inverse cosine",secant
छेदन पद्धत,secant method
दुसरा,second derivative
दुसरी ऑर्डर (दुसरा प्रकार),second order
"विभाग, विभाग, विभाग, विभाग, विभाग",section
"उपविभाग, क्षेत्र, क्षेत्र",sector
वक्र विभाग,segment of a curve
स्वत: ची संलग्नता,self — adjoint
स्वत: संलग्न ऑपरेटर,self adjoint operator
ऑटोझिगस,self — conjugate
अर्धा अक्ष,semiaxis
अर्धवर्तुळ,semicircle
ठोस मॅट्रिक्स,semi - definite matrix
अविभाज्य चतुर्भुज,semi - definite quadratic form
समिसमुह,semigroup
अर्धा मध्यांतर,semi - interval
म्हणजे प्रमुख अक्ष,semi major axis
अर्ध किरकोळ अक्ष,semi minor axis
विभक्त बहुपदी,separable polynomial
परिवर्तनीय पृथक्करण,separation of variables
क्रम,sequence
अनुक्रमणिका तत्त्व,sequencing theory
अनुक्रमिक विश्लेषण,sequential analysis
अनुक्रमिक नमुना,sequential sampling
स्पष्ट सहसंबंध,serial correlation
"मालिका, मालिका, मालिका",series
"एकूण, वाऱ्याची दिशा, प्रवाहाची दिशा, फ्रीझ, फ्रीझ (ver.)",set
सेक्संट,sextant
shewhart नियंत्रण चार्ट,Shewhart control charts
"चिन्ह, रक्कम",sign
मॅट्रिक्स मार्कर,signature of a matrix
चतुर्भुज चौकोन चिन्ह,signature of quadratic form
सचिनचा नंबर,signed number
महत्त्व पातळी,significance level
महत्त्व चाचणी,significance test
लक्षणीय गुण,significant digit
मार्क चाचणी,sign test
प्रतीक कार्य,signum function
समान लंबवर्तुळाकार,similar ellipses
एकसंध आकृती,similar figures
"साम्य, साधर्म्य",similarity
एकसंध मॅट्रिक्स,similar matrices
साधे बंद वक्र,simple closed curve
साधा सहसंबंध,simple correlation
साधी हार्मोनिक गती,simple harmonic motion
साधे यादृच्छिक नमुना,simple random sampling
"सेट, सिम्प्लेक्स, एकतर्फी, साधे",simplex
एक-मार्ग अल्गोरिदम,simplex algorithm
एकच टेबल,simplex tableau
सिम्पसनचा एक तृतीयांश नियम,Simpson's one - third rule
सिम्युलेशन पद्धत,simulation technique
एकाचवेळी विभेदक समीकरणे,simultaneous differential equations
एकाचवेळी समीकरणे,simultaneous equations
"चिन्ह, साइन",sine
"साइन वक्र, साइन वक्र",sine curve
सोलो,singleton
नीरस कार्य,single valued function
विषम अविभाज्य,singular integral
"विचित्रता, विचित्रता",singularity
अपरिवर्तनीय मॅट्रिक्स,singular matrix
विचित्र उपाय,singular solution
नमुन्याचा आकार,size of sample
विषम वितरण,skewed distribution
विषम हर्मिटियन मॅट्रिक्स,skew-Hermitian matrix
कॉन्ट्रास्ट,skewness
विषम सममित मॅट्रिक्स,skew symmetric matrix
व्हेरिएबल कमी करत आहे,slack variable
"उतार, उतार, उतार",slope
उतार ग्रेडियंट,slope gradient
"कंस, लहान बंधन",small brackets
सरळ वक्र,smooth curve
विविध कार्य,smooth function
सौर यंत्रणा,smoothing of time series
,solar system
solenoidal वेक्टर,solenoidal vector
"घन, वस्तुमान, घन",solid
"घन भूमिती, स्टिरीओस्कोपिक भूमिती",solid geometry
"उपाय, साधन",solution
मालिका फॉर्म समाधान,solution in series
समाधान मॅट्रिक्स,solution matrix
त्रिकोणाचे समाधान,solution of a triangle
समाधान लोकसंख्या,solution space
सोनीन बहुपद,Sonine polynomial
"आकाश, अवकाश, अवकाश, अवकाश, अवकाश",space
आकाश वक्र,space curve
पालक सेट,spanning set
स्थानिक सहसंबंध आकृती,spatial correlogram
विशिष्ट रेखीय गट,special linear group
विशिष्ट अनुलंब गट,special orthogonal group
"विशिष्ट घनता, सापेक्ष घनता",specific gravity
मानवी मॅपिंग प्रमेय,spectral mapping theorem
कार्याचा आदर्श,spectrum of a function
"गोल, गोल",sphere
गोलाकार समन्वय प्रणाली,spherical coordinate system
गोलाकार ध्रुवीय समन्वय,spherical polar coordinate
गोलाकार त्रिकोण,spherical triangle
गोलाकार त्रिकोणमिती,spherical trigonometry
सर्पिल,spiral
"चौरस, चौरस",square
"गुरु, गुरुबंधनी",square brackets
चौरस अविभाज्य,square integrable
चौरस मॅट्रिक्स,square matrix
वर्गमुळ,square root
नमुना स्टेज,stage of sampling
श्रेणीबद्ध कार्य,staircase function
प्रमाणित विचलन,standard deviation
मानक भिन्न उत्पादन,standard inner product
समतोल,state of equilibrium
सुन्न वक्र,stationary curve
सुन्न बिंदू,stationary point
धक्कादायक मूल्य,stationary value
"नमुना, आकृती",statistic
सांख्यिकीय,statistical
सांख्यिकीय विश्लेषणे,statistical data
सांख्यिकीय वितरण,statistical distribution
सांख्यिकीय गृहीतक,statistical hypothesis
सांख्यिकीय अंदाजे,statistical inference
सांख्यिकीय मॉडेल,statistical model
सांख्यिकीय लोकसंख्या,statistical population
सांख्यिकीय गुणवत्ता नियंत्रण,statistical quality control
"आकडेवारी, आकडेवारी",statistics
"न बदलणारा, स्थिर, स्थिर, कायम",steady
स्थायी राज्य उपाय,steady state solution
अधिक प्रवण माउंट्स,steep ascent (of a curve)
उतार-चढाई डिझाइन,steepest ascent design
सर्वात उंच कूळ,steepest descent
चरण कार्य,step function
स्टर्लिंग श्रेणी,Stirling series
"स्टॉकॅस्टिक, संभाव्य",stochastic
संभाव्य मॅट्रिक्स,stochastic matrix
संभाव्य मॉडेल,stochastic model
संभाव्य प्रोग्रामिंग,stochastic programming
संभाव्य चल,stochastic variable
स्टोक्स प्रमेय,Stokes’ theorem
"सरळ रेषा, सरळ रेषा, सरळ रेषा",straight line
"स्तर चार्ट, बार चार्ट",strata chart
"स्तरीकरण, स्तरीकरण",stratification
स्तरित नमुना,stratified sampling
"प्रवाह-रेषा, प्रवाह-रेषा",stream-line
ताण,stress
जोरदार कलते कार्य,strictly convex function
सतत कमी होत आहे,strictly decreasing
सतत वाढ,strictly increasing
सतत ऑर्डिनेट फंक्शन,strictly monotonic function
विद्यार्थी चाचणी (विद्यार्थी &#39;टी&#39; चाचणी),"Student's test (Student's ""t"" test)"
उपसंग्रह,sub-collection
उप-निर्णयवादी,sub determinant
उप-प्रदेश,subfield
"उपवर्ग, उपसमूह, उपसमूह",subgroup
मध्यांतर,sub-interval
"सबमॅट्रिक्स, सबमॅट्रिक्स",submatrix
"तळटीप, तळटीप, तळटीप",subscript
उत्तराधिकार,subsequence
उपसंच,subset
उपलोकसंख्या,subspace
बदली,substitution
अर्ध स्पर्शिक,subtangent
"हस्तांतरित करणे, हस्तांतरित करणे",subtend
"वजाबाकी, वजाबाकी",subtract
"वजाबाकी, वजाबाकी",subtraction
हळूहळू,successive
प्रगतीशील भिन्नता,successive differentiation
प्रगतीशील एकीकरण,successive integration
नंतरचा,successor
संलग्न,suffix
"बेरीज, बेरीज, बेरीज, बेरीज, बेरीज",sum
बेरीज फंक्शन,sum function
संकलित,summable
योग ब्लॉक,summand
संकलन,summation
संकलन अधिवेशन,summation convention
संकलन सूत्र,summation formula
ग्रेड संग्रह,summation of series
संकलन चिन्ह,summation sign
अनंतापर्यंत योग,sum to infinity
"मूर्ख, मूर्ख",superscript
ओव्हरसेट,superset
सुपरसोनिक प्रवाह,supersonic flow
पूरक कोन,supplementary angle
lacquered लोकर फ्लॅट,supporting hyperplane
फंक्शनचे समर्थन,support of function
"कल्पना करा, गृहीत धरा",suppose
उच्च,supremum
करणी,surd
"पृष्ठभाग, पृष्ठभाग, पृष्ठभाग",surface
पृष्ठीय क्षेत्र,surface area
पृष्ठ अविभाज्य,surface integral
कव्हर,surjection
कव्हर,surjective
कव्हर नकाशा,surjective map
सही करा,symbol
प्रतीकात्मक तर्क,symbolic logic
प्रतीकात्मक मॉडेल,symbolic model
सममितीय,symmetric
सममितीय,symmetrical
"सममितीय निर्धारक, सममित निर्धारक",symmetric determinant
सममितीय फरक,symmetric difference
सममित मॅट्रिक्स,symmetric matrix
प्रणाली विश्लेषण प्रणाली विश्लेषण,system analysis
अनुक्रमांक नमुना,systematic sampling
"टेबल, टेबल",table
"टेबल, टेबल",tableau
अविभाज्य सारणी,table of integrals
"सारणीबद्ध, सपाट",tabular
सारणी फॉर्म,tabular form
"सारणी लॉगरिदम, सारणी लॉगरिदम",tabular logarithm
सारणी,tabulate
सारणी मूल्ये,tabulated value
सारणी,tabulation
"टॅब्युलेटर, टॅब्युलर मशीन, टॅब्युलर",tabulator
"शेपटी, शेपटी",tail
शेपटीचे क्षेत्र (वितरणाचे),tail area (of distribution)
स्पर्श,tangency
"स्पर्शिका, स्पर्शिका, स्पर्शिका, स्पर्शिका",tangent
फ्लॅट फ्लीस स्पर्श करा,tangent hyperplane
"स्पर्शिक, स्पर्शिक",tangential
स्पर्शिका घटक,tangential component
स्पर्शिका कट,tangential section
स्पर्शरेषा,tangent line
"स्पर्शिक विमान, स्पर्शिक विमान",tangent plane
स्पर्श लोकसंख्या,tangent space
टेप पंच,tape punch
टेप रीडर,tape reader
टॉब्रीचे प्रमेय,Tauberian theorem
टेलर प्रमेय,Taylor's theorem
Shebyshev अंतर,Tchebychev metric
टी-वितरण,t-distribution
आंतरप्रजाती मालिका,telescopic series
ऐहिक निर्देशांक,temporal coordinates
ऐहिक संबंध,temporal relationship
वेळ चल,temporal variable
ताणासंबंधीचा शक्ती,tensile strength
"फील्ड, टेन्सर",tensor
फील्ड विश्लेषण,tensor analysis
फील्ड उत्पादन,tensor product
तात्पुरती कॉन्फिगरेशन,tentative formulation
पोस्ट,term
बंदी समाप्त,terminal condition
अंतिम वेग डायव्ह,terminal velocity dive
दशांश समाप्त करणे,terminating decimal
रँक मूल्य,term values
चरण भिन्नता,termwise differentiation
चरणबद्ध एकीकरण,termwise integration
"त्रिकोणी, त्रिकोणी",ternary
चाचणी,test
भिन्नता एकजिनसीपणाची चाचणी,test for homogeneity of variances
चाचणी कार्य,test function
गृहीतक चाचणी,test of hypothesis
महत्त्व चाचणी,test of significance
चाचणी नमुना,test statistics
टेट्राहेड्रल,tetrahedral
टेट्राहेड्रल कोन,tetrahedral angle
चतुर्भुज,tetrahedron
प्रमेय,theorem
अवशिष्ट प्रमेय,theorem of residues
सैद्धांतिक मागणी कार्य,theoretical demand function
सैद्धांतिक खंडित वितरण,theoretical discrete distribution
सैद्धांतिक त्रुटी,theoretical error
सैद्धांतिक समायोजन,theoretical fit
सैद्धांतिक सूत्रीकरण,theoretical formulation
सैद्धांतिक वारंवारता,theoretical frequency
"तत्वतः, तत्वतः",theoretically
सैद्धांतिक मॉडेल,theoretical model
सैद्धांतिक सूत्रीकरण,theoretical treatment
समीकरण सिद्धांत,theory of equations
त्रुटी सिद्धांत,theory of errors
मूल्यांकन सिद्धांत,theory of estimation
कार्य सिद्धांत,theory of functions
खेळ सिद्धांत,theory of games
गुरुत्वाकर्षण सिद्धांत,theory of gravitation
माहिती सिद्धांत,theory of information
प्रतिस्थापन तत्त्व,theory of replacement (= theory of failure)
सेट सिद्धांत,theory of sets
पंक्ती सिद्धांत,theory of waiting lines(= queuing theory)
लहर सिद्धांत,theory of waves
थर्मोडायनामिक,Thermodynamic
स्क्रू बांगडी,thread of a screw
स्टिरिओस्कोपिक,three dimensional
स्टिरिओस्कोपिक वेक्टर विश्लेषण,three dimensional vector analysis
त्रिकूट वर्गीकरण,three-way classification
"प्रक्षेपण, ड्रॉप",throw
"जोर, जोर",thrust
"वेळ, कालावधी, कालावधी",time
वेळ अक्ष,time axis
काळा अवलंबित्व,time dependence
वेळ अवलंबून रचना समीकरण,time-dependent constitutive equation
वेळ अवलंबून प्रक्रिया,time-dependent process
पोस्ट बंद वेळ,time-independent term
वेळ मध्यांतर,time interval
वेळ मालिका,time series
वेळ मालिका विश्लेषण,time series analysis
वेळ मालिका विश्वास,time series data
वेळ प्रणाली,time sharing system
"सहनशीलता, सहनशीलता",tolerance
समर्थन अंतराल,tolerance interval
सह-मजला,tolerance level
"सहनशीलता मर्यादा, सहनशीलता मर्यादा",tolerance limit
टोपोलॉजिकल,topological
टोपोलॉजिकल द्वैत,topological dual
टोपोलॉजिकल गट,topological group
टोपोलॉजिकल समरूपता,topological isomorphism
टोपोलॉजिकल रेखीय जागा,topological linear space
टोपोलॉजिकलदृष्ट्या,topologically
टोपोग्राफिक मॅपिंग,topological mapping
टोपोलॉजिकल गुणधर्म,topological property
टोपोलॉजिकल लोकसंख्या,topological space
टोपोलॉजिकल वेक्टर स्पेस,topological vector space
"टोपोलॉजी, टोपोलॉजी",topology
"आकुंचन, उबळ, आकुंचन",torsion
"गोलाकार घन-रिंग, टॉरस",torus
"एकूण, बेरीज (s.), संपूर्ण, पूर्ण (v.)",total
पूर्ण व्युत्पन्न,total derivative
परिपूर्ण भिन्नता,total differential
संपूर्ण विभेदक समीकरण,total differential equation
कसून तपासणी,total inspection
पूर्णपणे बद्ध,totally bounded
उत्तम प्रकारे ऑर्डर केलेला सेट,totally ordered set
पूर्ण अनुक्रमणिका,total ordering
"ट्रेस करणे, ट्रेस करणे (n.), छेदणे (n.), ट्रेस करणे (v.)",trace
मॅट्रिक्स ट्रेस,trace of matrix
"ट्रेसिंग, मार्किंग",tracing
नियमन कार्य,trade off function
"मार्गक्रमण, मार्गक्रमण, मार्गक्रमण",trajectory
अतींद्रिय,transcendental
बीजगणितीय समीकरण,transcendental equation
बीजगणितीय कार्य,transcendental function
बीजगणित संख्या,transcendental number
"हस्तांतरण, हस्तांतरण",transfer
विभेदक कार्य,transfer function
मर्यादित आगमन,transfinite induction
मर्यादित संख्या,transfinite number
तफावत,transform
रूपांतरण सूत्र,transformation formula
परिवर्तन मॅट्रिक्स,transformation matrix
निर्देशांकांचे रूपांतरण,transformation of coordinates
परिवर्तन कार्य,transformed function
रूपांतरित मॅट्रिक्स,transformed matrix
शिपिंग समस्या,transshipment problem
क्षणिक आचरण,transient behaviour
क्षणिक उपाय,transient solution
संसर्ग,transition
संक्रमण मॅट्रिक्स,transition matrix
सांसर्गिक,transitive
संक्रमण नियम,transitive law
संसर्गजन्य संबंध,transitive relation
संसर्गजन्यता,transitivity
संसर्गजन्य एकूण,transitivity set
हस्तांतरण,translation
वाहतूक खर्च,transportation cost
वाहतूक समस्या,transportation problem
वाहतूक वेळ,transportation time
प्रवेश समीकरण,transport equation
रूपांतरित मॅट्रिक्स,transposed matrix
मॅट्रिक्स व्हेरिएबल,transpose of a matrix
हस्तांतरण,transposition
आडवा,transversality
ट्रान्सव्हर्स प्रतिबंध,transversality condition
"आडवा, आडवा",transverse
आडवा वेग,transverse motion
"ट्रॅपेझियम, ट्रॅपेझियम",trapezium
ट्रॅपेझॉइड,trapezoid
ट्रॅपेझियम प्रिझम,trapezoidal prism
"उपचार, उपचार",treatment
वृक्ष आकृती,tree diagram
"कल, कल",trend
उदय ओळ,trend line
वाढीव मूल्य,trend value
त्रिकूट,triadic
"चाचणी, चाचणी, चाचणी",trial
आरोपात्मक कार्य,trial function
"त्रिकोण, त्रिकोण",triangle
त्रिकोण असमानता,triangle inequality
वेग त्रिकोण,triangle of velocity
त्रिकोण चिन्ह,triangle symbol
त्रिकोण प्रणाली,triangle system
त्रिकोणी,triangulability
"त्रिकोणी, त्रिकोणी, त्रिकोणी",triangular
त्रिकोणी मॅट्रिक्स,triangular matrix
"त्रिकोणी, त्रिकोणी",triangulation
त्रिकूट,trichotomy
त्रिविकर्णी,tridiagonal
त्रिकोणमितीय,trigonometric
त्रिकोणमितीय वक्र,trigonometric curve
त्रिकोणमितीय समीकरणे,trigonometric equation
त्रिकोणमितीय कार्य,trigonometric function
त्रिकोणमितीय ओळख,trigonometric identity
त्रिकोणमितीय मालिका,trigonometric series
त्रिकोणमितीय समाधान,trigonometric solution
त्रिकोणमितीय परिवर्तन,trigonometric transformation
त्रिकोणमिती,trigonometry
"त्रिगुण, त्रिधा, त्रि-, त्रिशाह, त्रिका, त्रिहा",triple
तिहेरी एकत्रीकरण,triple integration
तिप्पट,triplet
दुभाजक,trisect
ट्रायसेक्शन,trisection
कोन दुभाजक करा,trisection of an angle
सूक्ष्म देखावा,trivial form
फालतू स्थिती,trivial topology
कर्कवृत्त,tropic of Cancer
मकरवृत्त,tropic of Capricorn
ट्रोपोस्फियर,troposphere
खरा अर्थ,true mean
खरे मोड,true mode
"lunagra, rundit",truncated
"कापलेला शंकू, छाटलेला शंकू",truncated cone
खंडित वितरण,truncated distribution
खंडित वारंवारता वितरण,truncated frequency distribution
"छेदन करणे, छेदन करणे, घासणे, चंद्राकर्षण",truncation
धावपळ,truncation error
"अचूकता, सत्यता",truth
सत्य कार्य,truth function
सत्य सारणी,truth table
सत्यमन,truth value
t-नमुना,t-statistic
टी-चाचणी,t-test
गोंधळ सिद्धांत,turbulence theory
वळण बिंदू,turning point
"twitch, twist, twist, twist",twist
"वळणदार वक्र, असममित वक्र",twisted curve
द्विमितीय,two dimensional
द्विमितीय सतत वितरण,two dimensional continuous distribution
द्विमितीय वेक्टर,two dimensional vector
द्विवर्गीकरण,two fold classification
द्विपालक कुटुंब,two parameter family
दोन व्यक्तींचा खेळ,two person game
दोन चरण पद्धत,two phase method
दोन-चरण नमुना,two phase sampling
