Punjabi,Gujarati
ਸਰਵੋ ਗੁਣਕ,સર્વો ગુણક
ਦਾ ਸੈੱਟ,નો સમૂહ
ਨਿਰਧਾਰਤ ਬਿੰਦੂ,ઉલ્લેખિત બિંદુ
ਪ੍ਰਬੰਧਨ,મેનેજમેન્ટ
ਸ਼ੈਡੋ,પડછાયો
ਸਿਨੇਮੈਟੋਗ੍ਰਾਫੀ,સિનેમેટોગ્રાફી
ਭੂਤ,ભૂત
ਸ਼ੇਅਰ ਫਾਇਲ,ફાઈલ શેર કરો
ਸਾਂਝੀ ਪਹੁੰਚ,વહેંચાયેલ ઍક્સેસ
ਸਾਂਝਾ ਕਰਨਾ,શેરિંગ
"1. ਬਰੈਕਟਸ, 2. ਆਰਮਰ, 3. ਸ਼ੈੱਲ, 4. ਸ਼ੈੱਲ","1. કૌંસ, 2. આર્મર, 3. શેલ, 4. શેલ"
ਵਿਸਥਾਪਨ ਪ੍ਰਤੀਕ,વિસ્થાપન પ્રતીક
ਛੋਟਾ ਰਸਤਾ,ટૂંકો રસ્તો
ਛੋਟੀ ਹਦਾਇਤ,ટૂંકી સૂચના
ਭੈਣ-ਭਰਾ,ભાઈ
"1. ਮਾੜਾ ਪ੍ਰਭਾਵ, 2. ਵਿਰੋਧੀ ਪ੍ਰਭਾਵ","1. આડઅસર, 2. કાઉન્ટર ઇફેક્ટ"
ਸਾਈਨ ਬਿੱਟ,સાઇન બીટ
ਇਸ਼ਾਰਾ,સિગ્નલ
ਸਿਗਨਲ ਪ੍ਰੋਸੈਸਿੰਗ,સિગ્નલ પ્રોસેસિંગ
ਨੋਟੇਸ਼ਨ,નોટેશન
"1.ਸਿਗਨਲ-ਧੁਨੀ ਅਨੁਪਾਤ, 2.ਸਿਗਨਲ-ਸ਼ੋਰ ਅਨੁਪਾਤ","1.સિગ્નલ-સાઉન્ડ રેશિયો, 2.સિગ્નલ-અવાજ રેશિયો"
"1. ਦਸਤਖਤ, 2. ਦਸਤਖਤ","1.સહી, 2. સહી"
ਮਾਰਕਰ ਟੈਸਟ,માર્કર ટેસ્ટ
ਮਹੱਤਵਪੂਰਨ ਚਿੰਨ੍ਹ,નોંધપાત્ર ગુણ
ਸਿਲੀਕਾਨ ਚਿੱਪ,સિલિકોન ચિપ
ਸਧਾਰਨ ਮੇਲ ਟ੍ਰਾਂਸਫਰ ਪ੍ਰੋਟੋਕੋਲ (SMTP),સિમ્પલ મેઇલ ટ્રાન્સફર પ્રોટોકોલ (SMTP)
ਸਿੰਗਲ,એકલુ
"1. ਇੱਕ ਸਿਗਨਲਿੰਗ ਨੋਡ, 2. ਸਿੰਪਲੈਕਸ ਨੋਡ","1. એક સિગ્નલિંગ નોડ, 2. સિમ્પ્લેક્સ નોડ"
ਸਿਮੂਲੇਸ਼ਨ,સિમ્યુલેશન
ਨਕਲ ਕਰਨ ਵਾਲਾ,અનુકરણ કરનાર
"1. ਸਮਕਾਲੀ, 2. ਸਮਕਾਲੀ","1. એકસાથે, 2. એક સાથે"
ਸਮਕਾਲੀ ਪ੍ਰਕਿਰਿਆ,એક સાથે પ્રક્રિયા
ਸੋਲੋ,સોલો
"1.ਸਾਈਟ ਲਾਇਸੰਸ, 2.ਸਾਈਟ ਲਾਇਸੰਸ","1.સાઇટ લાઇસન્સ, 2.સાઇટ લાઇસન્સ"
"1. ਆਕਾਰ, 2. ਆਕਾਰ","1. કદ, 2. કદ"
ਮਾਪ,માપ
"1. ਦ੍ਰਿਸ਼ਟਾਂਤ, 2. ਦ੍ਰਿਸ਼ਟਾਂਤ","1. ચિત્ર, 2. ચિત્ર"
pluti,પ્લુટી
"1.ਪਲੂਤੀ, 2.ਪਲੂਟੀਕਰਨ","1.પ્લુતિ, 2.પ્લુતિકરણ"
"1. ਸਲੈਸ਼, 2. ਕੱਟੋ","1.સ્લેશ, 2.કટ"
ਕੰਪਿਊਟਰ ਦੇ ਅਧੀਨ,કમ્પ્યુટર હેઠળ
ਸੱਪ ਵਿੰਡੋ ਪ੍ਰੋਟੋਕੋਲ,સાપ વિન્ડો પ્રોટોકોલ
"1. ਛੱਡਣਾ, 2. ਸਮਰਪਣ","1. બાદબાકી, 2. શરણાગતિ"
ਸਲਾਟ,સ્લોટ
SCSI (SCSI),SCSI (SCSI)
ਸਮਾਰਟ ਕਾਰਡ,સ્માર્ટ કાર્ડ
snail ਮੇਲ,ગોકળગાય મેલ
ਸਨੈਪਸ਼ਾਟ,સ્નેપશોટ
"1.ਸੌਫਟ ਗਣਨਾ, 2.ਸੌਫਟ ਗਣਨਾ","1.સોફ્ટ કોમ્પ્યુટેશન, 2.સોફ્ટ કોમ્પ્યુટેશન"
ਸਾਫਟ ਕਾਪੀ,સોફ્ટ કોપી
ਆਸਾਨ ਫੌਂਟ,સરળ ફોન્ટ
ਸਾਫਟਵੇਅਰ,સોફ્ટવેર
ਸਾਫਟਵੇਅਰ ਇੰਜੀਨੀਅਰਿੰਗ,સોફ્ટવેર એન્જિનિયરિંગ
ਸਾਫਟਵੇਅਰ ਲਾਇਸੰਸ,સોફ્ટવેર લાઇસન્સ
ਸਾਫਟਵੇਅਰ ਪਾਇਰੇਸੀ,સોફ્ટવેર ચાંચિયાગીરી
ਸਪੈਕਟ੍ਰਮ,સ્પેક્ટ્રમ
"1.ਸਕ੍ਰੂ, 2.ਸਪਿਰਲ","1.સ્ક્રુ, 2.સર્પાકાર"
"1. ਵੇਰਵੇ ਸ਼ੀਟ, 2. ਸਪ੍ਰੈਡਸ਼ੀਟ","1.વિગતવાર શીટ, 2.સ્પ્રેડશીટ"
ਮਿਆਰੀ,ધોરણ
ਸਟੈਂਡਰਡ ਜਨਰਲਾਈਜ਼ਡ ਮਾਰਕਅੱਪ ਲੈਂਗੂਏਜ (SGML),સ્ટાન્ડર્ડ જનરલાઇઝ્ડ માર્કઅપ લેંગ્વેજ (SGML)
ਮਾਨਕੀਕਰਨ,માનકીકરણ
ਉਡੀਕ ਸਮਾਂ,રાહ સમય
tarak lan,તારક લેન
ਤਾਰਾ ਸਥਿਤੀ,તારાની સ્થિતિ
ਬਿੱਟ ਸ਼ੁਰੂ,થોડી શરૂઆત
"1. ਕਮੀ, 2. ਕਮੀ, 3. ਕਮੀ ਸੰਕਟ","1. અભાવ, 2. અછત, 3. અછતની કટોકટી"
"1.ਸਟੈਟਿਕ ਮੈਮੋਰੀ, 2.ਸਟੈਟਿਕ ਮੈਮੋਰੀ","1.સ્ટેટિક મેમરી, 2.સ્ટેટિક મેમરી"
ਸਥਿਤੀ ਚੈਨਲ,સ્થિતિ ચેનલ
"1. ਸਟੈਪ ਸਾਈਜ਼, 2. ਸਟੈਪ ਮਾਪ","1.સ્ટેપ સાઈઝ, 2.સ્ટેપ ડાયમેન્શન્સ"
ਰੋਕੋ ਅਤੇ ਪ੍ਰੋਟੋਕੋਲ ਦੀ ਉਡੀਕ ਕਰੋ,થોભો અને પ્રોટોકોલ રાહ જુઓ
ਤੋੜ ਕੋਡ,બ્રેક કોડ
ਵਿਰਾਮ ਕੁੰਜੀ,થોભો કી
ਸਟੋਰੇਬਿਲਟੀ,સંગ્રહક્ષમતા
ਸਟੋਰ ਕੀਤਾ ਪ੍ਰੋਗਰਾਮ,સંગ્રહિત કાર્યક્રમ
ਸੀਰੀਜ਼ ਡਾਟਾ,શ્રેણી ડેટા
"1.ਸਟ੍ਰਕਚਰਡ ਏਨਕੋਡਿੰਗ, 2.ਸਟ੍ਰਕਚਰਡ ਕੋਡਿੰਗ","1.સ્ટ્રક્ચર્ડ એન્કોડિંગ, 2.સ્ટ્રક્ચર્ડ કોડિંગ"
ਸਟ੍ਰਕਚਰਡ ਪੁੱਛਗਿੱਛ ਭਾਸ਼ਾ (SQL),સ્ટ્રક્ચર્ડ ક્વેરી લેંગ્વેજ (SQL)
"1. ਬਰੋਸ਼ਰ ਸ਼ੀਟ, 2. ਸ਼ੈਲੀ ਅੱਖਰ","1. બ્રોશર શીટ, 2. શૈલી પત્ર"
ਉਪ-ਡਾਇਰੈਕਟਰੀ,સબ-ડિરેક્ટરી
"1.ਸਬਨੈੱਟ, 2.ਸਬਨੈੱਟ","1.સબનેટ, 2.સબનેટ"
ਸਬਟ੍ਰੀ,ઉપવૃક્ષ
"1. ਸੰਖੇਪ, 2. ਸੰਖੇਪ","1.સારાંશ, 2.સારાંશ"
"1. ਸੁਪਰ ਕੰਪਿਊਟਰ, 2. ਸੁਪਰ ਕੰਪਿਊਟਰ","1. સુપર કોમ્પ્યુટર, 2. સુપર કોમ્પ્યુટર"
"1.ਸੁਪਰ ਕੰਪਿਊਟੇਸ਼ਨ, 2.ਸੁਪਰ ਕੰਪਿਊਟੇਸ਼ਨ","1.સુપર કોમ્પ્યુટેશન, 2.સુપર કોમ્પ્યુટેશન"
ਕੁੰਜੀ,કી કી
ਚੋਟੀ ਦੇ ਉਪਭੋਗਤਾ,ટોચના વપરાશકર્તા
ਨਿਰੀਖਣ ਕੀਤੀ ਸਿਖਲਾਈ,નિરીક્ષણ કરેલ શિક્ષણ
ਸਹਾਇਕ ਚਿੱਪ,સહાયક ચિપ
ਸ਼ੁੱਧ ਪਰਿਵਰਤਨ,ચોખ્ખો તફાવત
"1.ਨੈੱਟ ਵਿਭਿੰਨਤਾ, 2.ਸੈਕਸ਼ਨ, 3.ਸਰਫਨ","1.નેટ ભિન્નતા, 2.વિભાગ, 3.સુરફાન"
ਸਵੈਪ,સ્વેપ
ਅੰਦਰ ਵੱਲ,અંદરનું
ਵਹਾਅ,પ્રવાહ
ਸਵੈਪਿੰਗ,અદલાબદલી
"1. ਸਵਿੱਚਡ ਨੈੱਟਵਰਕ, 2. ਬਦਲਿਆ ਨੈੱਟਵਰਕ","1.સ્વિચ્ડ નેટવર્ક, 2. સ્વિચ કરેલ નેટવર્ક"
ਬਦਲਣਾ,સ્વિચિંગ
ਬਦਲਣ ਦਾ ਸਿਧਾਂਤ,સ્વિચિંગ સિદ્ધાંત
ਪ੍ਰਤੀਕ ਪ੍ਰੋਗਰਾਮਿੰਗ,સાંકેતિક પ્રોગ્રામિંગ
ਸਮਕਾਲੀਕਰਨ,સુમેળ
ਸਿੰਕ੍ਰੋਨਾਈਜ਼ਰ,સિંક્રોનાઇઝર
ਸਮਕਾਲੀ,સિંક્રનસ
ਸਮਕਾਲੀ ਸੰਖਿਆਤਮਕ ਲੜੀ (SDH),સિંક્રનસ ન્યુમેરિક હાયરાર્કી (SDH)
ਵਾਕ ਵਿਸ਼ਲੇਸ਼ਣ,વાક્ય વિશ્લેષણ
ਸਿਸਟਮ ਵਿਸ਼ਲੇਸ਼ਣ,સિસ્ટમ વિશ્લેષણ
ਸਿਸਟਮ ਇੰਜੀਨੀਅਰਿੰਗ,સિસ્ટમ એન્જિનિયરિંગ
"1. ਸਿਸਟਮ ਤੋੜਨ ਵਾਲਾ, 2. ਸਿਸਟਮ ਹੈਕਰ","1. સિસ્ટમ બ્રેકર, 2. સિસ્ટમ હેકર"
ਸਿਸਟਮ ਇੰਟੀਗਰੇਟਰ,સિસ્ટમ ઇન્ટિગ્રેટર
ਸਿਸਟਮ ਲਾਗ,સિસ્ટમ લોગ
ਸਿਸਟਮ ਕਵਰ,સિસ્ટમ કવર
ਸਿਸਟਮ ਨੈੱਟਵਰਕ ਢਾਂਚਾ (SNA),સિસ્ટમ નેટવર્ક માળખું (SNA)
"1. ਸਿਸਟਮ ਪ੍ਰੋਗਰਾਮਰ, 2. ਸਿਸਟਮ ਪ੍ਰੋਗਰਾਮਰ","1. સિસ્ટમ પ્રોગ્રામર, 2. સિસ્ટમ પ્રોગ્રામર"
"1. ਸਿਸਟਮ ਰੀਸਟਾਰਟ, 2. ਸਿਸਟਮ ਰੀਸਟਾਰਟ","1. સિસ્ટમ પુનઃપ્રારંભ, 2. સિસ્ટમ પુનઃપ્રારંભ"
ਸਿਸਟਮ ਸਮਾਪਤੀ,સિસ્ટમ સમાપ્તિ
ਸਿਸਟਮ ਟੈਸਟ,સિસ્ટમ પરીક્ષણ
ਸਿਸਟਮ ਸਹੂਲਤ,સિસ્ટમ ઉપયોગિતા
"1. ਸਿਸਟਮੈਟਿਕ ਕੋਡ, 2. ਸਿਸਟਮੈਟਿਕ ਕੋਡ","1. પદ્ધતિસરનો કોડ, 2. પદ્ધતિસરનો કોડ"
ਟੈਬ ਕਮਾਂਡ,ટેબ આદેશ
"ਸਮਾਸੂਚੀ, ਕਾਰਜ - ਕ੍ਰਮ",અનુસૂચિ
ਸਾਰਣੀ ਵਿੱਚ ਸੰਖੇਪ ਜਾਣਕਾਰੀ,ટેબ્યુલર વિહંગાવલોકન
ਟੇਬਲ ਸਪੇਸ,ટેબલ જગ્યા
ਤਖ਼ਤੀ,તકતી
"1.ਸਾਰਣੀ, 2.ਐਰੇ ਐਰੇ","1.ટેબ્યુલર, 2.એરે એરે"
ਸਾਰਣੀ ਫੰਕਸ਼ਨ,ટેબ્યુલેશન કાર્ય
"1. ਨਿਸ਼ਾਨਬੱਧ ਆਰਕੀਟੈਕਚਰ, 2. ਚਿੰਨ੍ਹਿਤ ਢਾਂਚਾ","1. ચિહ્નિત આર્કિટેક્ચર, 2. ચિહ્નિત માળખું"
ਚਿੰਨ੍ਹਿਤ ਚਿੱਤਰ ਫਾਈਲ ਫਾਰਮ (TIFF),ચિહ્નિત છબી ફાઇલ ફોર્મ (ટિફ)
ਟੈਂਡਮ ਸਿਸਟਮ,ટેન્ડમ સિસ્ટમ
ਟੇਪ ਦੀ ਘਣਤਾ,ટેપ ઘનતા
ਟੇਪ ਕਵਰ,ટેપ કવર
tar ਫਾਈਲ,ટાર ફાઇલ
ਕੰਮ,કામ
ਕੰਮ ਗਾਈਡ,કાર્ય માર્ગદર્શિકા
ਟਾਸਕ ਸ਼ਡਿਊਲਰ,કાર્ય અનુસૂચિ
ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਕੰਟਰੋਲ ਪ੍ਰੋਟੋਕੋਲ/ਇੰਟਰਨੈੱਟ ਪ੍ਰੋਟੋਕੋਲ (TCP/IP),ટ્રાન્સમિશન કંટ્રોલ પ્રોટોકોલ/ઇન્ટરનેટ પ્રોટોકોલ (TCP/IP)
ਕੱਟਣ ਦੀ ਕਾਰਵਾਈ,કટીંગ કામગીરી
ਦੂਰਸੰਚਾਰ,દૂરસંચાર
ਦੂਰਸੰਚਾਰ,દૂરસંચાર
ਟੈਲੀਕਾਮ,ટેલિકોમ
ਟੈਲੀਕਾਨਫਰੰਸ,ટેલીકોન્ફરન્સ
"1. ਟੈਲੀਗ੍ਰਾਫ਼, 2. ਟੈਲੀਗ੍ਰਾਫ਼ੀ","1. ટેલિગ્રાફ, 2. ટેલિગ્રાફી"
"1. ਟੈਲੀਮੀਟਰ, 2. ਟੈਲੀਮੀਟਰੀ","1. ટેલિમીટર, 2. ટેલિમેટ્રી"
"1.ਟੈਲੀਫੋਨ, 2.ਟੈਲੀਫੋਨ","1.ટેલિફોન, 2.ટેલિફોન"
ਟੈਲੀਫੋਨ,ટેલિફોનિક
"1.ਟੈਲੀਪ੍ਰਿੰਟਰ, 2.ਟੈਲੀਪ੍ਰਿੰਟਰ","1.ટેલિપ્રિંટર, 2.ટેલિપ્રિંટર"
ਟੈਲੀਪ੍ਰੋਸੈਸਿੰਗ,ટેલીપ્રોસેસિંગ
"1. ਦੂਰਦਰਸ਼ਨ, 2. ਟੈਲੀਵਿਜ਼ਨ, 3. ਦੂਰਦਰਸ਼ਨ","1. દૂરદર્શન, 2. ટેલિવિઝન, 3. દૂરદર્શન"
telex,ટેલેક્સ
"1. ਟ੍ਰੈਪ ਦੂਰ, 2. ਟੇਲਨੈੱਟ","1.ટ્રેપ દૂર, 2.ટેલનેટ"
"1. ਗਰਮੀ, 3. ਤਾਪਮਾਨ","1.ગરમી, 3.તાપમાન"
"1. ਆਕਾਰ ਪਲੇਟ, 2. ਟੈਂਪਲੇਟ, 3. ਰੂਪਦਾ","1.આકારની પ્લેટ, 2.ટેમ્પલેટ, 3.રુપડા"
ਦਸ ਦਾ ਪੂਰਕ,દસનું પૂરક
tera ਬਾਈਟ,ટેરા બાઈટ
ਟੈਰਾ ਫਾਲੋਪਸ,ટેરા ફોલોપ્સ
"1.ਐਂਡ ਪੁਆਇੰਟਰ, 2.ਟਰਮੀਨਲ ਕਰਸਰ","1.એન્ડ પોઇન્ટર, 2.ટર્મિનલ કર્સર"
"1.ਐਂਡ ਨੋਡ, 2.ਟਰਮੀਨਲ ਨੋਡ","1.એન્ડ નોડ, 2.ટર્મિનલ નોડ"
ਟਰਮੀਨਲ ਵਿੰਡੋ,ટર્મિનલ વિન્ડો
ਖਤਮ,અંત
ਟ੍ਰਾਈ-ਬੇਸ,ટ્રાઇ-બેઝ
ਤਿੰਨ ਅਧਾਰ ਕਾਰਵਾਈ,ત્રણ આધાર કામગીરી
ਟੈਸਟਿੰਗ,પરીક્ષણ
ਟੈਸਟ ਕਵਰੇਜ,પરીક્ષણ કવરેજ
ਟੈਸਟ ਐਗਜ਼ੀਕਿਊਸ਼ਨ,પરીક્ષણ અમલ
ਟੈਸਟ ਡਾਟਾ,ટેસ્ટ ડેટા
"1. ਪਾਠ, 2. ਅਧਿਐਨ ਸਮੱਗਰੀ","1.ટેક્સ્ટ, 2. અભ્યાસ સામગ્રી"
ਟੈਕਸਟ ਬਾਕਸ,ટેક્સ્ટ બોક્સ
ਟੈਕਸਟ ਕਰਸਰ,ટેક્સ્ટ કર્સર
ਟੈਕਸਟ ਐਡੀਟਰ,ટેક્સ્ટ એડિટર
ਟੈਕਸਟ ਫਾਈਲ,ટેક્સ્ટ ફાઇલ
ਪਾਠਕ੍ਰਮ,અભ્યાસક્રમ
ਟੈਕਸਟ ਪ੍ਰੋਸੈਸਿੰਗ,ટેક્સ્ટ પ્રોસેસિંગ
ਸਪੀਚ-ਟੈਕਸਟ (TTS),સ્પીચ-ટેક્સ્ટ (TTS)
ਟੈਕਸਟ ਮੈਪਿੰਗ,ટેક્સચર મેપિંગ
"1.T ਫਲਿੱਪ ਫਲਾਪ, 2.T-ਬਾਈਨੋਮੀਟਰ","1.T ફ્લિપ ફ્લોપ, 2.T-બિનોમીટર"
ਥਰਮਲ ਸੀਲ ਥਰਮਲ,થર્મલ સીલર
"1.ਪ੍ਰਿੰਟਰ ਪਤਲੀ ਫਿਲਮ ਮੈਮੋਰੀ, 2.ਪਤਲੀ ਫਿਲਮ ਮੈਮੋਰੀ","1.પ્રિંટર પાતળી ફિલ્મ મેમરી, 2.પાતળી ફિલ્મ મેમરી"
(TFT) ਪਤਲਾ ਫਿਲਮ ਟਰਾਂਜ਼ਿਸਟਰ (TFT),(TFT) પાતળા ફિલ્મ ટ્રાંઝિસ્ટર (TFT)
"1. ਗੇਮਿੰਗ, 2. ਹੈਸ਼ਿੰਗ","1.જેમિંગ, 2.હેશિંગ"
ਥਰਿੱਡ ਚੂੜੀ,દોરાની બંગડી
ਥਰਿੱਡਿੰਗ,થ્રેડીંગ
"1. ਟ੍ਰਾਈਲੇਟਰਲ ਨੈੱਟਵਰਕ, 2. ਟ੍ਰਾਈਲੇਟਰਲ ਨੈੱਟਵਰਕ","1.ત્રિપક્ષીય નેટવર્ક, 2.ત્રિપક્ષીય નેટવર્ક"
ਵਹਾਅ ਦੀ ਸਮਰੱਥਾ,પ્રવાહ ક્ષમતા
ਸਮੇਂ ਦੀ ਗੁੰਝਲਤਾ,સમયની જટિલતા
ਟਾਈਮ ਡਿਵੀਜ਼ਨ ਮਲਟੀਪਲੈਕਸਿੰਗ (TDM),ટાઈમ ડિવિઝન મલ્ટિપ્લેક્સીંગ (TDM)
ਸਮਾ ਸੀਮਾ,સમય ફ્રેમ
ਇੱਕੋ ਹੀ ਸਮੇਂ ਵਿੱਚ,તે જ સમયે
"1. ਕਾਲ ਮਸ਼ੀਨ, 2. ਕਾਲ ਮਸ਼ੀਨ, 3. ਟਾਈਮ ਮਸ਼ੀਨ","1. કૉલ મશીન, 2. કૉલ મશીન, 3. ટાઈમ મશીન"
ਟਾਈਮ ਅੱਪ,સમય પુરો
"1.ਕੈਲੋਕੇਸ਼ਨ, 2.ਕੈਲ ਦੀ ਮਾਤਰਾ","1.કૉલોકેશન, 2.Cal ક્વોન્ટાઇઝેશન"
ਸਮਾਂ ਲੜੀ,સમય શ્રેણી
"1. ਸਮਾਂ ਵੰਡ, 2. ਸਮਾਂ ਸਾਂਝਾ ਕਰਨਾ","1. સમય વિભાજન, 2. સમય વહેંચણી"
ਟਾਈਮ ਸ਼ੇਅਰਿੰਗ ਸਿਸਟਮ,સમય શેરિંગ સિસ્ટમ
ਕਾਲ ਕਦਮ,કૉલ પગલું
ਸਮਾਂ ਚਿੱਤਰ,સમય રેખાકૃતિ
ਅੱਖਰ,પાત્ર
ਟੌਗਲ,ટૉગલ
ਟੌਗਲ ਮੂਵ,ટૉગલ ચાલ
"1. ਚਿੰਨ੍ਹ, 2. ਟੋਕਨ","1.પ્રતીક, 2.ટોકન"
ਟੋਕਨ ਬੱਸ,ટોકન બસ
ਟੋਕਨ ਬੱਸ,ટોકન બસ
ਟੋਕਨ ਬੱਸ ਨੈੱਟਵਰਕ,ટોકન બસ નેટવર્ક
"1. ਸਿੰਬਲ ਰਿੰਗ, 2. ਸਿੰਬਲ ਰਿੰਗ","1. સિમ્બોલ રિંગ, 2. સિમ્બોલ રિંગ"
ਟੋਕਨ ਗੱਲਬਾਤ,ટોકન વાટાઘાટો
"1.ਟੂਲ, 2.ਟੂਲ","1.ટૂલ્સ, 2.ટૂલ્સ"
ਚੋਟੀ ਦੇ ਪੈਰ,ટોચનો પગ
ਚੋਟੀ ਦੇ ਪੈਰ ਡਿਜ਼ਾਈਨ,ટોચના પગની ડિઝાઇન
"1. ਨੇਲ ਰਿਜ ਕੌਂਫਿਗਰੇਸ਼ਨ, 2. ਹੇਠਾਂ ਖਿੱਚੋ","1. નેઇલ રિજ કન્ફિગરેશન, 2. નીચે ખેંચો"
"1. ਸਥਾਨ, 2. ਸਥਾਨ ਵਿਗਿਆਨ","1. સ્થાન, 2. સ્થાન વિજ્ઞાન"
ਟੱਚ ਪੈਡ,ટચ પેડ્સ
ਟਚ ਸਕਰੀਨ,ટચ સ્ક્રીન
"1.ਨਿਸ਼ਾਨ, 2.ਨਿਸ਼ਾਨ, 3.ਟਰੇਸਿੰਗ","1.માર્ક, 2.માર્ક, 3.ટ્રેસિંગ"
ਟਰੇਸਿੰਗ,ટ્રેસીંગ
"1.ਰਾਹ, 2.ਪਾਥ, 3.ਲੀਕ","1.વે, 2.પાથ, 3.લીક"
"1.ਟਰੈਕ ਡਿਸਕ, 2.ਪਾਥ ਡਿਸਕ","1.ટ્રેક ડિસ્ક, 2.પાથ ડિસ્ક"
ਮਾਰਗ ਟੇਪ,પાથ ટેપ
"1. ਅਨੁਸਰਣ ਕਰੋ, 2. ਅਨੁਸਰਣ ਕਰੋ","1.અનુસરો, 2.અનુસરો"
"1. ਪਾਲਣਾ ਕਰੋ, 2. ਪਾਲਣਾ ਕਰੋ","1. અનુસરો, 2. અનુસરો"
ਟ੍ਰੈਜੈਕਟਰੀ,માર્ગ
"1. ਟ੍ਰਾਂਜੈਕਸ਼ਨ, 2. ਡੀਲ, 3. ਟ੍ਰਾਂਜੈਕਸ਼ਨ, 4. ਐਕਸਚੇਂਜ","1.ટ્રાન્ઝેક્શન, 2.ડીલ, 3.ટ્રાન્ઝેક્શન, 4.એક્સચેન્જ"
"1. ਡੀਲ ਫਾਈਲ, 2. ਐਕਟੀਵਿਟੀ ਫਾਈਲ","1. ડીલ ફાઇલ, 2. એક્ટિવિટી ફાઇલ"
"1. ਟ੍ਰਾਂਜੈਕਸ਼ਨ ਦਸਤਾਵੇਜ਼, 2. ਟ੍ਰਾਂਜੈਕਸ਼ਨ ਲੌਗ","1.ટ્રાન્ઝેક્શન ડોક્યુમેન્ટ, 2.ટ્રાન્ઝેક્શન લોગ"
"1. ਲਿਪੀਅੰਤਰਿਤ ਕਰੋ, 2. ਲਿਪੀਅੰਤਰਿਤ ਕਰੋ","1. ટ્રાંસ્ક્રાઇબ કરો, 2. લિવ્યંતરણ કરો"
ਟ੍ਰਾਂਸਡਿਊਸਰ,ટ્રાન્સડ્યુસર
ਤਬਾਦਲਾ ਦਰ,ટ્રાન્સફર દર
ਟ੍ਰਾਂਸਫਰ ਦਾ ਸਮਾਂ,ટ્રાન્સફર સમય
ਤਬਦੀਲੀ,રૂપાંતર
ਪਲ ਦੀ ਗਲਤੀ,ક્ષણિક ભૂલ
ਤਬਦੀਲੀ ਦੀ ਮਿਆਦ,સંક્રમણ સમયગાળો
"1. ਪਰਿਵਰਤਨ, 2. ਸੰਕ੍ਰਮਣ","1. સંક્રમણ, 2. અયનકાળ"
ਛੂਤਕਾਰੀ,સાંસર્ગિક
ਸੰਕਰਮਿਤ,સંક્રમિત
"1. ਅਨੁਵਾਦ, 2. ਅਨੁਵਾਦ, 3. ਵਿਆਖਿਆ","1.અનુવાદ, 2.અનુવાદ, 3.અર્થઘટન"
"1. ਪ੍ਰਸਾਰਣ, ਸੰਚਾਰਿਤ, 2. ਸੰਚਾਰਿਤ","1. ટ્રાન્સમિશન, ટ્રાન્સમિટ, 2. ટ્રાન્સમિટ"
ਸੰਚਾਰ ਕੰਟਰੋਲ ਪ੍ਰੋਟੋਕੋਲ (TCP),કોમ્યુનિકેશન કંટ્રોલ પ્રોટોકોલ (TCP)
"1. ਟਰਾਂਸਮਿਸ਼ਨ ਲਾਈਨ, 2. ਟਰਾਂਸਮਿਸ਼ਨ ਲਾਈਨ","1.ટ્રાન્સમિશન લાઇન, 2.ટ્રાન્સમિશન લાઇન"
ਟ੍ਰਾਂਸਮੀਟਰ,ટ્રાન્સમીટર
ਪਾਰਦਰਸ਼ਤਾ,પારદર્શિતા
ਟ੍ਰਾਂਸਪੋਂਡਰ,ટ્રાન્સપોન્ડર
"1.ਟਰਾਂਸਪੋਰਟ, 2.ਰਿਗਰੈਸ਼ਨ","1.પરિવહન, 2.રીગ્રેશન"
ਤਬਦੀਲੀ,સ્થાનાંતરણ
ਟ੍ਰਾਂਸਪਿਊਟਰ,ટ્રાન્સપ્યુટર
"1.ਟ੍ਰਾਂਸਮਿਟ ਰੀਸੀਵਰ, 2.ਟ੍ਰਾਂਸ ਰਿਸੀਵਰ","1.ટ્રાન્સમિશન રીસીવર, 2.ટ્રાન્સ રીસીવર"
"1. ਜਾਲ, 2. ਜਾਲ, 3. ਫੜਨਾ","1. ટ્રેપ, 2. ટ્રેપ, 3. પકડો"
ਰੋਟੇਸ਼ਨ,પરિભ્રમણ
ਰੁੱਖ (ਪਰਿਵਰਤਨ),વૃક્ષ (સંક્રમણ)
ਰੁੱਖ ਨੈੱਟਵਰਕ,વૃક્ષ નેટવર્ક
ਸਹਾਇਕ ਸਰਕਟ,સહાયક સર્કિટ
ਮਾਮੂਲੀ ਚਿੱਤਰ,તુચ્છ આકૃતિ
ਸਮੱਸਿਆ ਨਿਪਟਾਰਾ,મુશ્કેલીનિવારણ
ਬੰਦ ਕਰ ਦਿੱਤਾ,ફાડી નાખ્યું
ਸੱਚਾਈ ਸਾਰਣੀ,સત્ય ટેબલ
"1. ਟਿਊਨਰ, 2. ਟਿਊਨਰ, 3. ਟਿਊਨਰ","1. ટ્યુનર, 2. ટ્યુનર, 3. ટ્યુનર"
"1. ਸੁਰੰਗ, 2. ਸੁਰੰਗ","1.ટનલિંગ, 2.ટનલિંગ"
"1. ਐਡਜਸਟਮੈਂਟ, 2. ਟਿਊਨਿੰਗ, 3. ਟਿਊਨਿੰਗ","1. ગોઠવણ, 2. ટ્યુનિંગ, 3. ટ્યુનિંગ"
tuple,ટપલ
