Gujarati,Assamese
ચેટી,আড্ডাবাজ
રેખા લંબાઈ,ৰেখাৰ দৈৰ্ঘ্য
રેખા મોડેલ,লাইন মডেল
પંક્તિ સમસ્યા,শাৰীৰ সমস্যা
પંક્તિ પ્રક્રિયા,শাৰী প্ৰক্ৰিয়াকৰণ
પંક્તિ સિસ્ટમ,শাৰী ব্যৱস্থা
રેખા સિદ્ધાંત,ৰেখা তত্ত্ব
પંચમક,পঞ্চমক
પંચક,কুইন্টেট
"રેટ ટાંકવામાં આવ્યો, ભાવ ટાંકવામાં આવ્યો","হাৰ উদ্ধৃত, মূল্য উদ্ধৃত"
"ભાગ, ભાગાકાર","ভাগফল, বিভাজন"
વિભાગ વિસ્તાર,বিভাগৰ এলেকা
વિભાગ જૂથ,বিভাগৰ গোট
ભાગલાકાર નિયમ,ভাগফল নিয়ম
વિભાગ સેટ,বিভাগৰ ছেট
વિભાગ વસ્તી,বিভাগৰ জনসংখ্যা
વિભાગ માળખું,বিভাগৰ গাঁথনি
ત્રિજ્યા,ব্যাসাৰ্ধ
રેડિયન,ৰেডিয়েন
રેડિયન માપ,ৰেডিয়ান পৰিমাপ
કરણી,কৰ্ণী
મૂળાક્ષ,মূলাক্ষ
વર્ગીકરણ,শ্ৰেণীবিভাজন
ત્રિજ્યા,ব্যাসাৰ্ধ
કન્વર્જન્સ ત્રિજ્યા,অভিসৰণ ব্যাসাৰ্ধ
વક્રતાની ત્રિજ્યા,বক্ৰতাৰ ব্যাসাৰ্ধ
ધ્રુવીય રેખા,মেৰুত্ব ৰেখা
મૂલાંક,ৰেডিক্স
રેન્ડમ ભૂલ,যাদৃচ্ছিক ভুল
રેન્ડમ કાર્ય,ৰেণ্ডম ফাংচন
રેન્ડમાઇઝેશન,ৰেণ্ডমাইজেচন
રેન્ડમાઇઝ્ડ બ્લોક,ৰেণ্ডম ব্লক
રેન્ડમ મોડેલ,ৰেণ্ডম মডেল
રેન્ડમ નંબર,যাদৃচ্ছিক সংখ্যা
રેન્ડમ સેમ્પલિંગ,ৰেণ্ডম নমুনা সংগ্ৰহ
રેન્ડમ ચલો,ৰেণ্ডম চলকসমূহ
"શ્રેણી, શ્રેણી, શ્રેણી, શ્રેણી","ৰেঞ্জ, ৰেঞ্জ, ৰেঞ্জ, ৰেঞ্জ"
કન્વર્જન્સ કોમ્પ્લેક્સ,অভিসৰণ জটিল
એકીકરણ પરિસર,সংহতি চৌহদ
સંબંધ પરિસર,সম্পৰ্ক চৌহদ
કેમ્પસ વસ્તી,কেম্পাছৰ জনসংখ্যা
ગ્રેડ,শ্ৰেণী
ક્રમ સહસંબંધ,ৰেংক সম্পৰ্ক
મેટ્રિક્સનો ગ્રેડ,মেট্ৰিক্সৰ গ্ৰেড
સૉર્ટ ઓર્ડર નમૂના,অৰ্ডাৰৰ নমুনা সজাওক
ફેરફારનો દર,পৰিৱৰ্তনৰ হাৰ
કન્વર્જન્સ દર,অভিসৰণ হাৰ
અનુપમ,অতুলনীয়
તર્કસંગત,যুক্তিকৰ
તર્કસંગત અભિવ્યક્તિ,যুক্তিসংগত প্ৰকাশ
તર્કસંગત ક્ષેત્ર,যুক্তিসংগত ক্ষেত্ৰ
તર્કસંગત કાર્ય,যুক্তিসংগত ফলন
છેદનું તર્કસંગતકરણ,হৰৰ যুক্তিসংগতকৰণ
તાર્કિક અંક,যুক্তিসংগত সংখ্যা
તર્કસંગત સંખ્યા ક્ષેત્ર,যুক্তিসংগত সংখ্যাৰ ক্ষেত্ৰ
તર્કસંગત કામગીરી,যুক্তিসংগত কাৰ্য্য
અપ્રમાણસર પરીક્ષણ,অসমতাপূৰ্ণ পৰীক্ষা
"અનપ્રોસેસ્ડ દત્તા, પ્રાપ્ત થયા મુજબ","অপ্ৰচেছড দত্ত, লাভ কৰা অনুসৰি"
"રશ્મિ, કિરણ, પાખ-આર, રે, શંકુશ, અર્ધરેખા, અર","ৰশ্মি, কিৰণ, পাখ-আৰ, ৰায়, শংকুষ, অৰ্ধেখা, আৰ"
બીમ વેક્ટર,ৰশ্মি ভেক্টৰ
વાસ્તવિક,বাস্তৱ
વાસ્તવિક ધરી,বাস্তৱ অক্ষ
વાસ્તવિક સાતત્ય,বাস্তৱ ধাৰাবাহিকতা
વાસ્તવિક રેખા,বাস্তৱ ৰেখা
વાસ્તવિક રેખીય વેક્ટર જગ્યા,বাস্তৱ ৰৈখিক ভেক্টৰ স্থান
વાસ્તવિક મેટ્રિક્સ,বাস্তৱ মেট্ৰিক্স
વાસ્તવિક સંખ્યા,বাস্তৱ সংখ্যা
વાસ્તવિક સંખ્યા ક્ષેત્ર,বাস্তৱ সংখ্যাৰ ক্ষেত্ৰ
વાસ્તવિક ભાગ,প্ৰকৃত অংশ
વાસ્તવિક બહુપદી,বাস্তৱ বহুপদ
વાસ્તવિક ચતુર્ભુજ,বাস্তৱ দ্বিঘাত
વાસ્તવિક માલુ,বাস্তৱ মালু
વાસ્તવિક વસ્તી,বাস্তৱ জনসংখ্যা
વાસ્તવિક સમય સિસ્ટમ,বাস্তৱ সময়ৰ ব্যৱস্থা
વાસ્તવિક મૂલ્ય કાર્ય,বাস্তৱ মূল্যৰ ফলন
વાસ્તવિક ચલ,বাস্তৱ চলক
વાસ્તવિક વેક્ટર જગ્યા,বাস্তৱ ভেক্টৰ স্থান
"વ્યસ્ત, પારસ્પરિક, પારસ્પરિક","বিপৰীত, পাৰস্পৰিক, পাৰস্পৰিক"
વ્યસ્ત મેટ્રિક્સ,বিপৰীত মেট্ৰিক্স
લંબચોરસ,আয়ত
"લંબચોરસ, જમણો ખૂણો, જમણો ખૂણો","আয়তাকাৰ, সোঁকোণীয়া, সোঁকোণীয়া"
લંબચોરસ ટેબલ,আয়তাকাৰ টেবুল
"જમણો ખૂણો અક્ષ, જમણો ખૂણો સંકલન અક્ષ","সোঁকোণৰ অক্ষ, সোঁকোণৰ স্থানাংক অক্ষ"
લંબચોરસ ઘનતા કાર્ય,আয়তাকাৰ ঘনত্বৰ ফলন
કાટકોણીય હાઇપરબોલા,সোঁকোণীয়া হাইপাৰবোলা
લંબચોરસ મેટ્રિક્સ,আয়তাকাৰ মেট্ৰিক্স
"લંબચોરસ સમાંતરગ્રામ, જમણો ખૂણો સમાંતર","আয়তাকাৰ সমান্তৰাল চতুৰ্ভুজ, সোঁকোণ সমান্তৰাল চতুৰ্ভুজ"
આર્ક્યુએટ વળાંક,আৰ্কুৱেট কাৰ্ভ
પુનરાવર્તન સૂત્ર,পুনৰাবৃত্তি সূত্ৰ
સામયિક દશાંશ,সময়কালীন দশমিক
ટર્નઅરાઉન્ડ ફોર્મ્યુલા,টাৰ্ণআউট সূত্ৰ
વંશવેલો સ્વરૂપ,স্তৰভিত্তিক ৰূপ
અસંગત કામગીરી,অসামঞ্জস্যপূৰ্ণ পৰিৱেশন
"લઘુગણક સૂત્ર, સમકક્ષ સૂત્ર","লগাৰিদম সূত্ৰ, সমতুল্যতা সূত্ৰ"
"સંદર્ભ રેખા, સંદર્ભ રેખા","ৰেফাৰেন্স লাইন, ৰেফাৰেন্স লাইন"
સંદર્ભ બિંદુ સંદર્ભ બિંદુ,ৰেফাৰেন্স পইণ্ট ৰেফাৰেন্স পইণ্ট
પ્રતિબિંબિત તરંગ,প্ৰতিফলিত তৰংগ
પ્રતિબિંબ,প্ৰতিফলন
સમકક્ષ નિયમ,সমতুল্য নিয়ম
કન્વર્જન્સ પ્રદેશ,অভিসৰণ অঞ্চল
ભિન્ન પ્રદેશ,বিচ্ছিন্ন অঞ্চল
એકીકરણ પ્રદેશ,সংহতি মণ্ডল
પાછળ નુ પૃથકરણ,ৰিগ্ৰেছন বিশ্লেষণ
રીગ્રેસન વળાંક,ৰিগ্ৰেছন বক্ৰ
રીગ્રેસન સમીકરણ,ৰিগ্ৰেছন সমীকৰণ
રીગ્રેસન રેખા,ৰিগ্ৰেছন লাইন
રીગ્રેશન મોડલ,ৰিগ্ৰেছন মডেল
નિયમિત વળાંક,নিয়মীয়া বক্ৰ
પણ ષટ્કોણ,আনকি ষড়ভুজ
નિયમિત મેટ્રિક્સ,নিয়মীয়া মেট্ৰিক্স
સમભુજ,সমপক্ষীয়
સંબંધિત પૂરક,আপেক্ষিক পৰিপূৰক
સંબંધિત સર્વોચ્ચ,আপেক্ষিকভাৱে সৰ্বোচ্চ
સંબંધિત સૌથી નીચું,আপেক্ষিকভাৱে সৰ্বনিম্ন
સંબંધિત સંભાવના,আপেক্ষিক সম্ভাৱনা
સંબંધિત વેગ,আপেক্ষিক বেগ
"સાપેક્ષતા, સાપેક્ષતા, સાપેક્ષતા","আপেক্ষিকতা, আপেক্ষিকতা, আপেক্ষিকতা"
સાપેક્ષતા સિદ્ધાંત,আপেক্ষিকতাবাদ তত্ত্ব
વિશ્વસનીયતા,নিৰ্ভৰযোগ্যতা
વિશ્વસનીયતા સમસ્યા,নিৰ্ভৰযোগ্যতাৰ সমস্যা
શેષ પોસ્ટ,অৱশিষ্ট পদ
બાકી પ્રમેય,বাকী উপপাদ্য
પુનરાવર્તિત મર્યાદા,পুনৰাবৃত্তিমূলক সীমা
પુનરાવર્તિત રીમેન-ઇન્ટિગ્રલ,পুনৰাবৃত্তিমূলক Riemann-অখণ্ড
પ્રતિનિધિત્વ,প্ৰতিনিধিত্ব কৰা
"શેષ, અવશેષ","অৱশিষ্ট, অৱশিষ্ট"
અનંત પર રહે છે,অসীমত থাকে
"વિસર્જન, ખંડન, તફાવત","বিসৰ্জন, খণ্ডন, পাৰ্থক্য"
બળ અલગ,বিচ্ছিন্নতা
વેગ ગોઠવણ,বেগ সমন্বয়
પરિણામી પરિણામ,ফলাফলৰ ফলাফল
પરિણામી બળ,ফলস্বৰূপ বল
પરિણામ વેક્ટર,ফলাফল ভেক্টৰ
સંશોધિત એક પદ્ધતિ,পৰিৱৰ্তিত একক পদ্ধতি
સમચતુર્ભુજ,ৰম্বছ
riemann-અભિન્ન,riemann-অখণ্ড
"જમણો ખૂણો, જમણો ખૂણો","সোঁকোণ, সোঁকোণ"
જમણો ત્રિકોણ,সোঁকোণীয়া ত্ৰিভুজ
જમણો ગોળાકાર શંકુ,সোঁফালৰ বৃত্তাকাৰ শঙ্কু
દક્ષિણ સમૂહ,দক্ষিণ চেট
જમણા ગોળાકાર સિલિન્ડર,সোঁফালৰ বৃত্তাকাৰ চিলিণ্ডাৰ
ઘડિયાળની દિશામાં,ঘড়ীৰ কাঁটাৰ দিশত
દક્ષિણ વ્યસ્ત,দক্ষিণৰ বিপৰীত
"ચોક્કસ પુરાવો, સચોટ પુરાવો","সঠিক প্ৰমাণ, সঠিক প্ৰমাণ"
"રિંગ, રિંગ","আঙঠি, আঙঠি"
પૂર્ણાંક રિંગ,পূৰ্ণসংখ্যাৰ আঙঠি
આર-અભિન્ન,R-অখণ্ড
"મૂળ, મૂળ","মূল, মূল"
વર્ગમૂળ મૂળ,বৰ্গমূল মূল
બહુપદીનું મૂળ,বহুপদৰ মূল
"પરિભ્રમણ, પરિભ્રમણ","ঘূৰণ, ঘূৰণ"
રાઉન્ડિંગ ભૂલ,ঘূৰণীয়া ত্ৰুটি
કતાર,লানি পতা
પંક્તિ-સ્તંભ ગુણાકાર,শাৰী-স্তম্ভ গুণন
રેખા સમાનતા,ৰেখা সমতুল্যতা
પંક્તિ મેટ્રિક્સ,শাৰী মেট্ৰিক্স
પંક્તિનો ક્રમ,শাৰী ক্ৰম
એસ્કેપ પોઈન્ટ,এস্কেপ পইণ্ট
"નમૂના, નમૂના","নমুনা, নমুনা"
નમૂનાનો અર્થ,নমুনাৰ গড়
નમૂના બિંદુ,নমুনা বিন্দু
નમૂનાનું કદ,নমুনাৰ আকাৰ
નમૂના જગ્યા,নমুনা স্থান
નમૂના-માનક-વિચલન,নমুনা-মানক-বিচ্যুতি
નમૂના સર્વેક્ષણ,নমুনা জৰীপ
નમૂના તફાવત,নমুনা ভ্যাৰিয়েন্স
"નમૂના (v.), નમૂના (n.)","নমুনা (v.), নমুনা সংগ্ৰহ (n.)"
નમૂના વિતરણ,নমুনা বিতৰণ কৰা
નમૂનાની ભૂલ,নমুনা সংগ্ৰহৰ ভুল
સેમ્પલિંગ અંતરાલ,নমুনা সংগ্ৰহৰ ব্যৱধান
નમૂના પદ્ધતિ,নমুনা সংগ্ৰহ পদ্ধতি
નમૂનાનો સિદ્ધાંત,নমুনা সংগ্ৰহৰ নীতি
રિપ્લેસમેન્ટ સાથે સેમ્પલિંગ,প্ৰতিস্থাপনৰ সৈতে নমুনা সংগ্ৰহ কৰা
"સ્કેલર, સ્કેલર","স্কেলাৰ, স্কেলাৰ"
સ્કેલર ક્ષેત્ર,স্কেলাৰ ক্ষেত্ৰ
સ્કેલર મેટ્રિક્સ,স্কেলাৰ মেট্ৰিক্স
સ્કેલર બહુવિધ,স্কেলাৰ বহুগুণ
સ્કેલર ગુણાકાર,স্কেলাৰ গুণন
સ્કેલર ઉત્પાદન,স্কেলাৰ উৎপাদন
સ્કેલર,স্কেলাৰ
સ્કેલર ટ્રિપલ ઉત્પાદન,স্কেলাৰ ট্ৰিপল প্ৰডাক্ট
સ્કેલીન ત્રિકોણ,স্কেলিন ত্ৰিভুজ
સ્કેટર ડાયાગ્રામ,স্কেটাৰ ডায়াগ্ৰাম
શ્રોડિન્જર સમીકરણ,শ্ৰডিংগাৰ সমীকৰণ
"મોસમી વધઘટ, મોસમી વધઘટ","ঋতুভিত্তিক উঠা-নমা, ঋতুভিত্তিক উঠা-নমা"
"પેનિટ્રન્ટ, પેનિટ્રેટિંગ લાઇન, સેકન્ટ, ઇન્વર્સ કોસાઇન","ভেদকাৰী, ভেদকাৰী ৰেখা, ছেকেণ্ট, বিপৰীত কোচাইন"
વેધન પદ્ધતિ,বিন্ধি পদ্ধতি
બીજું,দ্বিতীয়
બીજો ક્રમ (બીજો પ્રકાર),দ্বিতীয় ক্ৰম (দ্বিতীয় প্ৰকাৰ)
"વિભાગ, વિભાગ, વિભાગ, વિભાગ, વિભાગ","ছেকচন, ছেকচন, ছেকচন, ছেকচন, ছেকচন"
"પેટાવિભાગ, ક્ષેત્ર, ક્ષેત્ર","মহকুমা, খণ্ড, খণ্ড"
વળાંક સેગમેન્ટ,বক্ৰ খণ্ড
સ્વ-આસક્તિ,আত্মসংলগ্নতা
સ્વયં જોડાયેલ ઓપરેટર,স্ব-সংলগ্ন অপাৰেটৰ
ઓટોઝાઇગસ,অটোজাইগাছ
અડધી ધરી,আধা অক্ষ
અર્ધવર્તુળ,অৰ্ধবৃত্ত
કોંક્રિટ મેટ્રિક્સ,কংক্ৰিটৰ মেট্ৰিক্স
અભિન્ન ચતુર્ભુજ,অখণ্ড দ্বিঘাত
સમિસમુહ,সমীসমুহ
અડધો અંતરાલ,আধা ব্যৱধান
અર્થ મુખ્ય ધરી,অৰ্থাৎ প্ৰধান অক্ষ
અર્ધ ગૌણ ધરી,অৰ্ধ ক্ষুদ্ৰ অক্ষ
વિભાજિત બહુપદી,পৃথক কৰিব পৰা বহুপদ
ચલ અલગતા,চলক পৃথকীকৰণ
ક્રમ,ক্ৰম
અનુક્રમણિકા સિદ્ધાંત,সূচীকৰণ নীতি
ક્રમિક વિશ્લેષણ,ক্ৰমিক বিশ্লেষণ
ક્રમિક નમૂના,ক্ৰমিক নমুনা সংগ্ৰহ কৰা
સ્પષ્ટ સહસંબંધ,শ্ৰেণীগত সম্পৰ্ক
"શ્રેણી, શ્રેણી, શ્રેણી","শৃংখলা, শৃংখলা, শৃংখলা"
"એકંદર, પવનની દિશા, પ્રવાહની દિશા, સ્થિર, સ્થિર (ver.)","aggregate, বতাহৰ দিশ, ধাৰা দিশ, জমা, জমা (ver.)"
સેક્સટન્ટ,sextant
shewhart નિયંત્રણ ચાર્ટ,শ্বেৱাৰ্ট নিয়ন্ত্ৰণ চাৰ্ট
"ચિહ્ન, રકમ","চিহ্ন, পৰিমাণ"
મેટ્રિક્સ માર્કર,মেট্ৰিক্স মাৰ্কাৰ
ચતુર્ભુજ ચતુર્ભુજ પ્રતીક,দ্বিঘাত দ্বিঘাত চিহ্ন
સચિન નંબર,শচীন নম্বৰ
મહત્વ સ્તર,তাৎপৰ্য্যৰ স্তৰ
મહત્વ પરીક્ષણ,তাৎপৰ্য্য পৰীক্ষা
નોંધપાત્ર ગુણ,উল্লেখযোগ্য নম্বৰ
માર્ક ટેસ્ટ,নম্বৰ পৰীক্ষা
પ્રતીક કાર્ય,চিহ্ন ফলন
સમાન લંબગોળ,একেধৰণৰ উপবৃত্তাকাৰ
સજાતીય આકૃતિ,সমজাতীয় চিত্ৰ
"સામ્યતા, સામ્યતા","সাদৃশ্য, উপমা"
સજાતીય મેટ્રિક્સ,সমজাতীয় মেট্ৰিক্স
સરળ બંધ વળાંક,সহজ বন্ধ বক্ৰ
સરળ સહસંબંધ,সহজ সম্পৰ্ক
સરળ હાર્મોનિક ગતિ,সহজ হাৰমনিক গতি
સરળ રેન્ડમ નમૂના,সহজ যাদৃচ্ছিক নমুনা সংগ্ৰহ
"સમૂહ, સિમ્પ્લેક્સ, એકતરફી, સરળ","set, simplex, একপক্ষীয়, সহজ"
વન-વે અલ્ગોરિધમ,একমুখী এলগৰিদম
એક ટેબલ,একক টেবুল
સિમ્પસનનો એક તૃતીયાંશ નિયમ,simpson ৰ এক তৃতীয়াংশ নিয়ম
સિમ્યુલેશન પદ્ધતિ,চিমুলেচন পদ্ধতি
એક સાથે વિભેદક સમીકરણો,সমকালীন অৱভেদ্য সমীকৰণ
એક સાથે સમીકરણો,একেলগে সমীকৰণ
"ચિહ્ન, સાઈન","চিহ্ন, sine"
"સાઈન કર્વ, સાઈન કર્વ","চাইন বক্ৰ, চাইন বক্ৰ"
સોલો,একক
એકવિધ કાર્ય,একঘেয়ামী কাৰ্য্য
વિચિત્ર અભિન્ન,অদ্ভুত অখণ্ড
"વિચિત્રતા, વિચિત્રતા","অদ্ভুততা, অদ্ভুততা"
અનિવાર્ય મેટ્રિક્સ,অপৰিৱৰ্তিত মেট্ৰিক্স
વિચિત્ર ઉકેલ,অদ্ভুত সমাধান
નમૂનાનું કદ,নমুনাৰ আকাৰ
વિચિત્ર વિતરણ,অদ্ভুত বিতৰণ
વિજાતીય હર્મિટિયન મેટ્રિક્સ,বিষমজাতীয় হাৰ্মিটিয়ান মেট্ৰিক্স
વિપરીત,বিষমতা
વિચિત્ર સપ્રમાણ મેટ્રિક્સ,অদ্ভুত প্ৰতিসম মেট্ৰিক্স
ચલ ન્યૂનતમ,চলক নূন্যতম কৰা
"ઢાળ, ઢાળ, ઢાળ","ঢাল, ঢাল, ঢাল"
ઢાળ ઢાળ,ঢালৰ গ্ৰেডিয়েণ্ট
"કૌંસ, ટૂંકા બંધનકર્તા","বন্ধনী, চুটি বান্ধনি"
સીધો વળાંક,পোন বক্ৰ
પરચુરણ કાર્ય,বিবিধ কাৰ্য্য
સૂર્ય સિસ્ટમ,সৌৰজগত
,
સોલેનોઇડલ વેક્ટર,ছ&#39;লেন&#39;ইডাল ভেক্টৰ
"નક્કર, સમૂહ, સમઘન","কঠিন, ভৰ, ঘনক"
"ક્યુબિક ભૂમિતિ, સ્ટીરિયોસ્કોપિક ભૂમિતિ","ঘন জ্যামিতি, ষ্টেৰিঅ’স্কোপিক জ্যামিতি"
"ઉકેલ, સાધન","সমাধান, সঁজুলি"
શ્રેણી ફોર્મ સોલ્યુશન,শৃংখলা গঠন সমাধান
સોલ્યુશન મેટ્રિક્સ,সমাধান মেট্ৰিক্স
ત્રિકોણનો ઉકેલ,ত্ৰিভুজৰ সমাধান
ઉકેલ વસ્તી,সমাধান জনসংখ্যা
સોનીન બહુપદી,ছ&#39;নাইন বহুপদ
"આકાશ, અવકાશ, અવકાશ, અવકાશ, અવકાશ","আকাশ, মহাকাশ, মহাকাশ, মহাকাশ, মহাকাশ"
આકાશ વળાંક,আকাশ বক্ৰ
પિતૃ સમૂહ,অভিভাৱক ছেট
સ્થાનિક સહસંબંધ રેખાકૃતિ,স্থানীয় সম্পৰ্ক ডায়েগ্ৰাম
ચોક્કસ રેખીય જૂથ,নিৰ্দিষ্ট ৰৈখিক গোট
ચોક્કસ વર્ટિકલ જૂથ,নিৰ্দিষ্ট উলম্ব গোট
"ચોક્કસ ઘનતા, સંબંધિત ઘનતા","নিৰ্দিষ্ট ঘনত্ব, আপেক্ষিক ঘনত্ব"
માનવ મેપિંગ પ્રમેય,মানৱ মেপিং উপপাদ্য
કાર્યનો ધોરણ,কাৰ্য্যৰ নিয়ম
"ગોળો, ગોળો","গোলক, গোলক"
ગોળાકાર સંકલન સિસ્ટમ,গোলাকাৰ স্থানাংক ব্যৱস্থা
ગોળાકાર ધ્રુવીય કોઓર્ડિનેટ્સ,গোলাকাৰ মেৰু স্থানাংক
ગોળાકાર ત્રિકોણ,গোলাকাৰ ত্ৰিভুজ
ગોળાકાર ત્રિકોણમિતિ,গোলাকাৰ ত্ৰিকোণমিতি
સર્પાકાર,সৰ্পিল
"ચોરસ, ચોરસ","বৰ্গ, বৰ্গ"
"ગુરુઓ, ગુરુબંધની","গুৰু, গুৰুবন্ধনী"
ચોરસ અભિન્ન,বৰ্গ অখণ্ড
ચોરસ મેટ્રિક્સ,বৰ্গক্ষেত্ৰৰ মেট্ৰিক্স
વર્ગમૂળ,বৰ্গমূল
નમૂના લેવાનો તબક્કો,নমুনা সংগ্ৰহৰ পৰ্যায়
વંશવેલો કાર્ય,স্তৰভিত্তিক ফলন
પ્રમાણભૂત વિચલન,মানক বিচ্যুতি
પ્રમાણભૂત વિભેદક ઉત્પાદન,ষ্টেণ্ডাৰ্ড ডিফাৰেন্সিয়েল প্ৰডাক্ট
સંતુલન,ভাৰসাম্যতা
જડ વળાંક,অজ্ঞান বক্ৰ
જડ બિંદુ,অজ্ঞান বিন্দু
આઘાતજનક મૂલ્ય,শ্বক কৰা মূল্য
"નમૂના, આકૃતિ","নমুনা, চিত্ৰ"
આંકડાકીય,পৰিসংখ্যাগত
આંકડાકીય વિશ્લેષણ,পৰিসংখ্যা বিশ্লেষণ
આંકડાકીય વિતરણ,পৰিসংখ্যাগত বিতৰণ
આંકડાકીય પૂર્વધારણા,পৰিসংখ্যাগত অনুমান
આંકડાકીય અંદાજ,পৰিসংখ্যাগত আনুমানিককৰণ
આંકડાકીય મોડેલ,পৰিসংখ্যাগত আৰ্হি
આંકડાકીય વસ્તી,পৰিসংখ্যাগত জনসংখ্যা
આંકડાકીય ગુણવત્તા નિયંત્રણ,পৰিসংখ্যাগত গুণগত মান নিয়ন্ত্ৰণ
"આંકડા, આંકડા","পৰিসংখ্যা, পৰিসংখ্যা"
"અપરિવર્તનશીલ, સતત, સ્થિર, કાયમી","অপৰিৱৰ্তিত, স্থিৰ, স্থিৰ, স্থায়ী"
સ્થાયી રાજ્ય ઉકેલ,ষ্টেণ্ডিং ষ্টেট সমাধান
વધુ સંભવિત માઉન્ટ,অধিক প্ৰৱণ মাউন্ট
ઢોળાવ-ક્લાઇમ્બ ડિઝાઇન,ঢাল-আৰোহণ ডিজাইন
સૌથી ઊભો વંશ,ঠেকতম অৱতৰণ
પગલું કાર્ય,"ষ্টেপ-ফাংচন, ষ্টেপ-ফাংচন"
સ્ટર્લિંગ શ્રેણી,ষ্টাৰলিং ৰেঞ্জ
"સ્ટોકેસ્ટિક, સંભવિત","ষ্ট&#39;কেষ্টিক, সম্ভাৱনাবাদী"
સંભવિત મેટ્રિક્સ,সম্ভাৱনাবাদী মেট্ৰিক্স
સંભવિત મોડેલ,সম্ভাৱনাবাদী আৰ্হি
સંભવિત પ્રોગ્રામિંગ,সম্ভাৱনামূলক প্ৰগ্ৰেমিং
સંભવિત ચલ,সম্ভাৱনাবাদী চলক
સ્ટોક્સ પ્રમેય,ষ্টোকছ উপপাদ্য
"સીધી રેખા, સીધી રેખા, સીધી રેખા","সৰলৰেখা, সৰলৰেখা, সৰলৰেখা"
"સ્તર ચાર્ટ, બાર ચાર્ટ","স্তৰৰ লেখচিত্ৰ, বাৰ লেখচিত্ৰ"
"સ્તરીકરણ, સ્તરીકરણ","স্তৰবিন্যাস, স্তৰবিন্যাস"
સ્તરીય નમૂના,স্তৰযুক্ত নমুনা সংগ্ৰহ কৰা
"પ્રવાહ-રેખા, પ્રવાહ-રેખા","ফ্ল&#39;-লাইন, ষ্ট্ৰিম-লাইন"
તણાવ,চাপ
મજબૂત વલણવાળું કાર્ય,শক্তিশালীভাৱে হেলনীয়া কাৰ্য্য
સતત ઘટી રહ્યું છે,নিৰন্তৰ হ্ৰাস পাই আহিছে
સતત વધારો,নিৰন্তৰ বৃদ্ধি
સતત ઓર્ડિનેટ ફંક્શન,অবিৰত অৰ্ডিনেট ফলন
વિદ્યાર્થી કસોટી (વિદ્યાર્થી &#39;ટી&#39; ટેસ્ટ),ছাত্ৰ পৰীক্ষা (ছাত্ৰ &#39;t&#39; পৰীক্ষা)
ઉપસંગ્રહ,উপসংগ্ৰহ
પેટા-નિર્ધારિત,উপ-নিৰ্দিষ্টতাবাদী
પેટા-પ્રદેશ,উপ-অঞ্চল
"પેટાવર્ગ, પેટાજૂથ, પેટાજૂથ","উপশ্ৰেণী, উপগোট, উপগোট"
અંતરાલ,ব্যৱধান
"સબમેટ્રિક્સ, સબમેટ્રિક્સ","উপমেট্ৰিক্স, উপমেট্ৰিক্স"
"ફૂટનોટ, ફૂટનોટ, ફૂટનોટ","ফুটনোট, ফুটনোট, ফুটনোট"
ઉત્તરાધિકાર,উত্তৰাধিকাৰ
સબસેટ,উপগোট
ઉપવસ્તી,উপজনসংখ্যা
બદલી,সলনি কৰা
અર્ધ સ્પર્શેન્દ્રિય,অৰ্ধস্পৰ্শযোগ্য
"સ્થાનાંતરિત કરવું, સ્થાનાંતરિત કરવું","স্থানান্তৰ কৰা, স্থানান্তৰ কৰা"
"બાદબાકી, બાદબાકી","বিয়োগ, বিয়োগ"
"બાદબાકી, બાદબાકી","বিয়োগ, বিয়োগ"
ધીમે ધીમે,লাহে লাহে
પ્રગતિશીલ તફાવત,প্ৰগতিশীল পাৰ্থক্য
પ્રગતિશીલ એકીકરણ,প্ৰগতিশীল সংহতি
બાદમાં,পাছৰটো
જોડાયેલ,সংলগ্ন কৰা হৈছে
"સરવાળો, સરવાળો, સરવાળો, સરવાળો, સરવાળો","যোগফল, যোগফল, যোগফল ফলাফল, যোগফল"
સરવાળો કાર્ય,যোগফল ফলন
કમ્પાઇલેબલ,সংকলনযোগ্য
યોગ બ્લોક,যোগাসন ব্লক
સંકલન,সংকলন
સંગ્રહ સંમેલન,সংগ্ৰহ সন্মিলন
સંકલન સૂત્ર,সংকলন সূত্ৰ
ગ્રેડ સંગ્રહ,গ্ৰেড সংগ্ৰহ
સંકલન પ્રતીક,সংকলন চিহ্ন
અનંત સુધીનો યોગ,যোগ অসীমলৈ
"મૂર્ખ, મૂર્ખ","idiot, মূৰ্খ"
ઓવરસેટ,অভাৰছেট
સુપરસોનિક પ્રવાહ,ছুপাৰছনিক প্ৰবাহ
પૂરક કોણ,পৰিপূৰক কোণ
lacquered ફ્લીસ ફ્લેટ,লেকৰ লোমৰ সমতল
કાર્યનો આધાર,কাৰ্য্যৰ সমৰ্থন
"કલ્પના કરો, ધારો","imagine, ধৰি লওক"
ઉચ્ચ,ওখ
કરણી,কৰ্ণী
"સપાટી, સપાટી, સપાટી","পৃষ্ঠ, পৃষ্ঠ, পৃষ্ঠ"
ડોર્સલ વિસ્તાર,পৃষ্ঠীয় অংশ
પૃષ્ઠ અભિન્ન,পৃষ্ঠা অবিচ্ছেদ্য
આવરણ,আৱৰণ
આવરણ,আৱৰণ
કવર નકશો,কভাৰ মেপ
હસ્તાક્ષર,চিহ্ন
