Telugu,Bengali
ప్రోషెన్సెఫలాన్,প্রসেসফালন
ప్రోసెన్చైమా,প্রসঞ্চাইমা
ప్రోసోపిస్,প্রসোপিস
Prosopis cineraria (khejri),প্রোসোপিস সিনেরিয়া (খেজরি)
ప్రోస్టాగ్లాండిన్,প্রোস্টাগ্ল্যান্ডিন
ప్రోస్టేట్ గ్రంథి,প্রোস্টেট গ্রন্থি
ప్రొస్థెసిస్,সিন্থেসিস
ప్రొస్తెటిక్ గ్రూప్,কৃত্রিম শ্রেণী
ప్రోస్టోమియం,প্রোস্টোমিয়াম
ప్రోస్ట్రేట్,সিজদা
ప్రోటాండ్రస్,প্রোটেনড্রস
ప్రోటాండ్రీ,প্রোট্যান্ড্রি
ప్రోటీసియా,প্রোটেসি
ప్రోటీజ్,প্রোটেস
రక్షిత ప్రాంతం,সুরক্ষিত এলাকা
రక్షణ అటవీ,সুরক্ষা বনজ
రక్షణ,প্রতিরক্ষামূলক
రక్షణ విధానం,প্রতিরক্ষামূলক প্রক্রিয়া
ప్రోటీన్ జీర్ణమయ్యే ఎంజైమ్,প্রোটিন হজম এনজাইম
ప్రోటీన్ కణిక,প্রোটিন গ্রানুল
ప్రోటీన్ కినేస్,প্রোটিন কিনেস
ప్రోటీన్ సంశ్లేషణ,প্রোটিন সংশ্লেষণ
ప్రోటీనేసియస్ హబ్,প্রোটিনেসিয়াস হাব
ప్రోటీనేసియస్ స్పాంగిన్ ఫైబర్,প্রোটিনেসিয়াস স্পঞ্জিন ফাইবার
ప్రోటీనాయిడ్ మైక్రోస్పియర్,প্রোটিনয়েড মাইক্রোস্পিয়ার
ప్రోటీన్యూరియా,প্রোটিনুরিয়া
ప్రోటీగ్లైకాన్,প্রোটোগ্লাইকান
ప్రోటీయోలిసిస్,প্রোটোলাইসিস
ప్రోటీయోలైటిక్ ఎంజైమ్,প্রোটোলিটিক এনজাইম
ప్రొటెర్మినల్ జత,প্রোটার্মিনাল জুটি
ప్రోథల్లస్,প্রোথালাস
ప్రోథొరాక్స్,প্রোথোরাক্স
ప్రోథార్మ్బిన్,প্রোথর্ম্বিন
ప్రొటిస్ట్ ఆల్గే,প্রোটিস্ট শেত্তলা
ప్రొటిస్టా,প্রোটিস্টা
ప్రోటోన్‌కోజీన్,প্রোটুনকোজিন
ప్రోటోబియోంట్,প্রোটোবায়ান্ট
ప్రోటోచార్డాటా,প্রোটোকর্ডাটা
ప్రోటోలైఫ్,প্রোটোলাইফ
ప్రోటాన్ ప్రవణత,প্রোটন গ্রেডিয়েন্ট
ప్రోటోనెమా,প্রোটোনমা
ప్రోటోప్లాజం,প্রোটোপ্লাজম
ప్రోటోప్లాజమ్ సేకరణ,প্রোটোপ্লাজম সংগ্রহ
ప్రోటోప్లాస్మిక్ ఎపిథీలియం,প্রোটোপ্লাজমিক এপিথেলিয়াম
ప్రోటోప్లాస్మిక్ స్ట్రాండ్,প্রোটোপ্লাজমিক স্ট্র্যান্ড
ప్రోటోప్లాస్మిక్ స్ట్రీమింగ్,প্রোটোপ্লাজমিক স্ট্রিমিং
ప్రోటోప్లాస్మిక్ పదార్ధం,প্রোটোপ্লাজমিক পদার্থ
ప్రోటోప్లాస్ట్ సంస్కృతి,প্রোটোপ্লাস্ট সংস্কৃতি
ప్రోటోరియన్,প্রোটোরিয়ন
ప్రోటోట్రోఫ్,প্রোটোট্রফ
ప్రోటోటైప్,প্রোটোটাইপ
ప్రోటాక్సిన్,প্রোটক্সিন
ప్రోటోజోవాన్ పరాన్నజీవి,প্রোটোজোয়ান পরজীবী
ప్రోటోజోవాన్,প্রোটোজোয়ান
ప్రొట్యూబరెన్స్,প্রোটুয়ারেন্স
ప్రాక్సిమల్,প্রক্সিমাল
ప్రాక్సిమల్ నెఫ్రాన్,প্রক্সিমাল নেফ্রন
సామ్మోఫిలస్,স্যামমোফিলাস
సూడోకోలోమేట్,সিউডোকোলোমেট
సూడోకోప్యులేట్,সিউডোকোপুলেট
సూడోఎంబ్రియో,সিউডোইম্ব্রিও
సూడోఫిలమెంట్,সিউডোফিলামেন্ট
సూడోమోనాస్ ఫ్లోరోసెన్స్,সিউডোমোনাস ফ্লুরোসেন্স
సూడోమోనాస్ పుటిడా,সিউডোমোনাস পুটিদা
సూడోమోనాస్ రుబ్రిలినియన్లు,সিউডোমোনাস রুব্রিলিনিয়ানস
సూడోపోడియా,সিউডোপোডিয়া
సూడోపోడియోస్పోర్,সিউডোপোডিওস্পোর
సూడోస్ట్రాటిఫైడ్ ఎపిథీలియం,সিউডোস্ট্রেটেড এপিথেলিয়াম
సూడోనిపోలార్ నరాల కణం,সিউডুনিপোলার নার্ভ সেল
సిలోసిబిన్,সিলোসাইবিন
సైలోఫైటన్,সিলোফিটন
సిలోప్సిడా,সিসিলোপিডা
Psittacula,Psittacula
పిట్టాకస్,Psittacus
సైకోయాక్టివ్ డ్రగ్,সাইকোঅ্যাকটিভ ড্রাগ
మానసిక రుగ్మత,মানসিক ব্যাধি
సైకోమోటర్ అభివృద్ధి,সাইকোমোটর বিকাশ
సైకోమోటర్ ఉద్దీపన,সাইকোমোটর উদ্দীপক
మానసిక,সাইকোসোমেটিক
సైకోఫిలిక్,সাইক্রোফিলিক
స్టెరిడోఫైటా,টেরিডোফাইটা
స్టెరిస్,টেরিস
Pterobranch,টেরোব্রঞ্চ
Pteroglutamic,টেরোগ্লুটামিক
స్టెరోఫిలమ్,টেরোফিলাম
Pteropsida,টেরোপিডা
Pteropus,টেরোপাস
Pterygopalatine ganglion,Pterygopalatine গ্যাংলিওন
Ptyalin,পিটালিন
యుక్తవయస్సు,বয়: সন্ধি
జఘన ఎముక,পাবলিক হাড়
పుబిస్,পাবিস
పుక్కినియా,পুকিনিয়া
పఫ్బాల్,পাফবল
పగ్ మార్క్స్,পগ চিহ্ন
పుల్ మోడల్,মডেল টানুন
పల్మనరీ ఆర్టరీ,ফুসফুসগত ধমনী
పల్మనరీ శ్వాసక్రియ,পালমোনারি শ্বসন
పల్మనరీ సెమిలునార్ వాల్వ్,পালমোনারি সেমিলুনার ভালভ
పల్మనరీ వాల్వ్,পালমোনারি ভালভ
పల్మనరీ సిర,পালমোনারি শিরা
పల్మనరీ వెంటిలేషన్,পালমোনারি বায়ুচলাচল
పల్స్,স্পন্দন
పల్స్,স্পন্দন
పుల్వినస్,পালভিনাস
పున్నెట్ స్కూర్,পুণেট স্কয়ার
పుంటి చేప,পুন্টি ফিশ
పుంటియస్,পন্টিয়াস
విద్యార్థి,ছাত্র
స్వచ్ఛమైన పెంపకం,খাঁটি বংশবৃদ্ধি
స్వచ్ఛమైన-పెంపకం,খাঁটি-জাতের
స్వచ్ఛమైన సంస్కృతి,খাঁটি সংস্কৃতি
స్వచ్ఛమైన లైన్,খাঁটি লাইন
ప్యూరిన్,পুরিন
గామేట్ యొక్క స్వచ్ఛత,গেমেটের বিশুদ্ধতা
పుర్కిన్జే ఫైబర్,পুরকিনজে ফাইবার
పుసా స్నోబాల్,পুসা স্নোবল
ముంచె,পুস্টুল
పైలోరిక్ గొట్టపు గ్రంథి,পাইলোরিক টিউবুলার গ্রন্থি
పిరమిడ్,পিরামিড
బయోమాస్ యొక్క పిరమిడ్,বায়োমাসের পিরামিড
శక్తి యొక్క పిరమిడ్,শক্তির পিরামিড
సంఖ్య యొక్క పిరమిడ్,সংখ্যার পিরামিড
పిరమిడల్ సెల్,পিরামিডাল সেল
పిరిడాక్సిన్,পাইরিডক্সিন
పిరిమిడిన్,পাইরিমিডিন
పైరైట్,পাইরাইট
పైరోలైసిస్,পাইরোলাইসিস
పైరువాట్,পাইরুভেট
పైరువాట్ డీహైడ్రోజినేస్,পাইরুভেট ডিহাইড্রোজেনেস
పైరువాట్ ఫాస్ఫేట్ డికినేస్,পাইরুভেট ফসফেট ডিকিনেস
పైథాన్,পাইথন
క్వాడ్రాట్,চতুর্ভুজ
గుణాత్మక విశ్లేషణాత్మక పాత్ర,গুণগত বিশ্লেষণী চরিত্র
గుణాత్మక పదనిర్మాణ విధానం,গুণগত রূপচর্চা পদ্ধতি
రోగ అనుమానితులను విడిగా ఉంచడం,পৃথকীকরণ
పాక్షిక-ఫ్లూయిడ్,কোয়া-ফ্লুয়েড
క్వాటర్నరీ కాలం,কোয়ার্টারি পিরিয়ড
క్వాటర్నరీ,কোয়ার্টারি
క్వెర్కస్ ఫ్లోరిబండ,কুইক্রাস ফ্লোরিবুন্ডা
క్వెర్కస్ లానుగినోస్,কুইক্রাস ল্যানুগিনোজ
క్వెర్కస్ ల్యూకోట్రికోఫోరా,কুইক্রাস লিউকোট্রিচোফোরা
క్వెర్కస్ సెమీకార్పిఫోలియా,কুইক্রাস সেমিকারপিফোলিয়া
శీఘ్ర దిగుబడి లక్షణం,দ্রুত ফলন বৈশিষ্ট্য
QUISCENCE,নিরবতা
క్విసెంట్ సెల్,নিরিবিলি সেল
క్వినైన్,কুইনাইন
క్విసెంట్ స్టేజ్,কুইসেন্ট স্টেজ
రెనిన్ ఎంజైమ్,রেনিন এনজাইম
R- కణాలు,আর-সেলস
రేసెమ్,রেসমে
రేస్‌మోస్,রেসমোজ
రేస్‌మోస్ రకం,রেসমোজ টাইপ
రాచిస్,রাচিস
రేడియల్ స్పోక్,রেডিয়াল কথা বলেছে
రేడియల్ సమరూపత,রেডিয়াল প্রতিসাম্য
ప్రకాశవంతమైన,উজ্জ্বল
రేడియేటా,রেডিয়াটা
రేడియేషన్,বিকিরণ
రేడియేషన్ డిటెక్టర్,বিকিরণ সনাক্তকারী
రేడియేషన్ థెరపీ,বিকিরণ থেরাপির
రాడికల్,র‌্যাডিকাল
రేడియోధార్మిక ఐసోటోప్,তেজস্ক্রিয় আইসোটোপ
రేడియోధార్మిక కేంద్రకం,তেজস্ক্রিয় নিউক্লিয়াস
రేడియోధార్మిక కాలుష్యం,তেজস্ক্রিয় দূষণ
రేడియోధార్మిక మూలం,তেজস্ক্রিয় উত্স
రేడియోధార్మికత,তেজস্ক্রিয়তা
రేడియోగ్రాఫ్,রেডিওগ্রাফ
రేడియో ఐసోటోప్,রেডিওআইসোটোপ
రేడియోథెరపీ,রেডিওথেরাপি
వ్యాసార్థం,ব্যাসার্ধ
రాడులా,র‌্যাডুলা
రామాపిథెకస్,রামাপিথেকাস
యాదృచ్ఛిక జత,এলোমেলো জুড়ি
యాదృచ్ఛికంగా,এলোমেলোভাবে
రానున్క్యులస్ ఆక్వాటిలిస్,রানুনকুলাস অ্যাকোয়াটিলিস
రాఫే,রাফে
రాఫైడ్లు,রাফাইডস
అరుదైన,বিরল
రాస్బెర్రీ,রাসবেরি
రాటస్,বেত
రౌవోల్ఫియా వామిటోరియా,রাউল্ফিয়া ভোমিটোরিয়া
ముడి సరుకు,কাঁচামাল
రే మరియు డిస్క్ ఫ్లోరెట్,রে এবং ডিস্ক ফ্লোরেট
ప్రతిచర్య,রিঅ্যাক্ট্যান্ট
ప్రతిచర్య కేంద్రం,প্রতিক্রিয়া কেন্দ্র
పునశ్చరణ,পুনর্নির্মাণ
సెల్ స్వీకరించడం,সেল গ্রহণ
ఇటీవలి,সাম্প্রতিক
రిసెప్టాకిల్,অভ্যর্থনা
గ్రాహకం,রিসেপ্টর
గ్రాహక అణువు,রিসেপ্টর অণু
తిరోగమన యుగ్మ వికల్పం,রিসেসিভ অ্যালিল
తిరోగమన ఎపిస్టాసిస్,রিসেসিভ এপিস্টাসিস
తిరోగమన జన్యువు,প্রচ্ছন্ন জিন
తిరోగమన ప్రాణాంతక యుగ్మ వికల్పం,রিসেসিভ প্রাণঘাতী অ্যালিল
రిసెసివ్ యూనిట్ కారకం,রিসেসিভ ইউনিট ফ্যাক্টর
గ్రహీత సెల్,প্রাপক সেল
పరస్పర క్రాస్,পারস্পরিক ক্রস
పరస్పర బదిలీ,পারস্পরিক ট্রান্সলোকেশন
గుర్తింపు సైట్,স্বীকৃতি সাইট
పున omb సంయోగం,রিকম্বিন্যান্ট
పున omb సంయోగం D.N.A. సాంకేతికం,রিকম্বিন্যান্ট ডি.এন.এ. প্রযুক্তি
పున omb సంయోగకారి ప్రోటీన్,রিকম্বিন্যান্ট প্রোটিন
పున omb సంయోగం,পুনঃসংযোগ
పున omb సంయోగం DNA,পুনঃসংযোগ ডিএনএ
పున omb సంయోగం ఫ్రీక్వెన్సీ,পুনঃসংযোগ ফ্রিকোয়েন্সি
పున omb సంయోగం నాడ్యూల్,পুনঃসংযোগ নোডুল
రికవరీ స్ట్రోక్,পুনরুদ্ধার স্ট্রোক
పురీషనాళం,মলদ্বার
ఎరుపు ఆల్గే,লাল শৈবাল
ఎర్ర రక్త కణం,লাল রক্তকণিকা (আরবিসি)
ఎరుపు ఎముక మజ్జ,লাল অস্থি মজ্জা
ఎరుపు కండరాలు,লাল পেশী
ఎరుపు వర్ణద్రవ్యం,লাল রঙ্গক
చెగసీడా యొక్క ఎర్రటి తెరుపు,আখের লাল পচা
ఎరుపు టైడ్,লাল জোয়ার
రెడాక్స్,রেডক্স
తగ్గిన ఫలాలు,হ্রাস ফল
తగ్గిన తోక ఎముక,হ্রাস টেলবোন
రాడక్టేజ్,র‌্যাডাক্টেস
తగ్గింపు,হ্রাস
తగ్గింపు (తగ్గింపు,হ্রাস-জারণ (রেডক্স)
తగ్గింపు అమినేషన్,হ্রাসকারী অ্যামিনেশন
ఉపరితలం ప్రతిబింబిస్తుంది,পৃষ্ঠ প্রতিফলিত
శుద్ధీకరణ,পরিমার্জন
ప్రతిబింబిస్తుంది,প্রতিফলিত
ప్రతిబింబం,প্রতিচ্ছবি
రిఫ్లెక్స్ చర్య,প্রতিবর্ত ক্রিয়া
రిఫ్లెక్స్ ఆర్క్,প্রতিবিম্ব চাপ
వక్రీభవన,রিফ্র্যাকটিভ
వక్రీభవన సూచిక,প্রতিসরাঙ্ক
శీతలీకరణ,ফ্রিজে
పునరుత్పత్తి,পুনর্জন্ম
పునరుత్పత్తి,পুনর্জন্ম
పునరుత్పత్తి,পুনর্জন্ম
పునరుత్పత్తి యూనిట్,পুনর্জন্ম ইউনিট
పునరుత్పత్తి బ్లాస్టెమా,পুনর্জন্ম ব্লাস্টেমা
మొగ్గ యొక్క పునరుత్పత్తి,কুঁড়ি পুনর্জন্ম
మొక్కల పునరుత్పత్తి,প্ল্যান্টলেট পুনর্জন্ম
ప్రాంతం,অঞ্চল
పొడిగింపు ప్రాంతం,দীর্ঘায়নের অঞ্চল
పరిపక్వత ప్రాంతం,পরিপক্কতার অঞ্চল
రిగ్రెషన్ గుణకం,রিগ্রেশন সহগ
నియంత్రణ,নিয়ন্ত্রণ
రీస్నర్ యొక్క పొర,রিসনারের ঝিল্লি
సాపేక్ష సమృద్ధి,আপেক্ষিক প্রাচুর্য
విశ్రాంతి,শিথিলকরণ
విశ్రాంతి,শিথিলকরণ
రిలాక్సిన్,রিল্যাক্সিন
విడుదల కారకం,রিলিজ ফ্যাক্টর (আরএফ)
రెమోరా,রেমোরা
మూత్రపిండ కాలిక్యులి,রেনাল ক্যালকুলি
మూత్రపిండ వల్కలం,রেনাল কর্টেক্স
మూత్రపిండ మెడుల్లా,রেনাল মেডুল্লা
మూత్రపిండ పోర్టల్ వ్యవస్థ,রেনাল পোর্টাল সিস্টেম
మూత్రపిండ పిరమిడ్,রেনাল পিরামিড
మూత్రపిండ స్రావం,রেনাল সিক্রেশন
రెన్నెట్ టాబ్లెట్,রেনেট ট্যাবলেট
రెన్నిన్,রেনিন
మరమ్మతు పునరుత్పత్తి,মেরামতমূলক পুনর্জন্ম
పునరావృత DNA,পুনরাবৃত্ত ডিএনএ
పున rewel స్థాపన స్థాయి,প্রতিস্থাপন স্তর
పున replace స్థాపన శస్త్రచికిత్స,প্রতিস্থাপন সার্জারি
ప్రతిరూప ప్లేటింగ్,প্রতিলিপি ধাতুপট্টাবৃত
ప్రతిరూపణ,প্রতিলিপি
ప్రతిరూపణ,প্রতিলিপি
ప్రతిరూపణ ఫోర్క్,প্রতিলিপি কাঁটাচামচ
రెప్లికేటర్,প্রতিলিপি
రిపోలారిజేషన్ వేవ్,পুনঃনির্মাণ তরঙ্গ
అణచివేయలేనిది,দমনযোগ্য
రెప్రెసర్ అణువు,রিপ্রেসার অণু
పునరుత్పత్తి,প্রজনন
పునరుత్పత్తి మరియు పిల్లల ఆరోగ్య సంరక్షణ,প্রজনন এবং শিশু স্বাস্থ্যসেবা
పునరుత్పత్తి ఆరోగ్య కార్యక్రమం,প্রজনন স্বাস্থ্য প্রোগ্রাম
పునరుత్పత్తి ఐసోలేషన్,প্রজনন বিচ্ছিন্নতা
పునరుత్పత్తి మార్గ,প্রজনন নালীর
పునరుత్పత్తి,প্রজনন
సరీసృపాలు,সরীসৃপ
రెప్టిలియా,সরীসৃপ
సరీసృపాల దవడ ఉపకరణం,সরীসৃপীয় চোয়াল যন্ত্রপাতি
రెసెర్పైన్,রিসারপাইন
రిజర్వ్ సెల్,রিজার্ভ সেল
అవశేష శరీరం,অবশিষ্ট শরীর
అవశేష శక్తి,অবশিষ্ট শক্তি
అవశేష వాల్యూమ్,অবশিষ্টাংশ ভলিউম
రెసిన్,রজন
స్పష్టత,রেজোলিউশন
శక్తిని పరిష్కరించడం,সমাধানের ক্ষমতা
ప్రతిధ్వని,অনুরণন
శ్వాసక్రియ,শ্বাস প্রশ্বাস
శ్వాసకోశ,শ্বাসযন্ত্রের
శ్వాసకోశ కేంద్రం,শ্বাস প্রশ্বাসের কেন্দ্র
శ్వాసకోశ పొర,শ্বাস প্রশ্বাসের ঝিল্লি
శ్వాసకోశ అవయవం,শ্বাস প্রশ্বাসের অঙ্গ
శ్వాసకోశ వర్ణద్రవ్యం,শ্বাস প্রশ্বাসের রঙ্গক
శ్వాసకోశ ఉపరితలం,শ্বাস প্রশ্বাসের স্তর
ప్రతిస్పందిస్తోంది,প্রতিক্রিয়া
విశ్రాంతి కాలం,বিশ্রামের সময়কাল
నేల సంతానోత్పత్తిని పునరుద్ధరిస్తుంది,মাটির উর্বরতা পুনরুদ্ধার
పరిమితి ఎండోన్యూకలీస్,সীমাবদ্ধতা এন্ডোনুক্লেজ
పరిమితి ఎంజైమ్,সীমাবদ্ধতা এনজাইম
పరిమితి శకలం పొడవు విశ్లేషణ,সীমাবদ্ধতা খণ্ড দৈর্ঘ্য বিশ্লেষণ
పరిమితి సైట్,সীমাবদ্ধতা সাইট
రిటీ మాల్పిగి,রেট মালপিঘি
రెటీ టెస్టిస్,রেট টেস্টিস
నిలుపుదల,ধরে রাখা
రెటిక్యులేట్,রেটিকুলেট
రెటిక్యులేట్ వెనిషన్,ভেনেশন রেটিকুলেট
రెటిక్యులేటెడ్ సిర,রেটিকুলেটেড শিরা
రెటినా,রেটিনা
రెటీనా,রেটিনাল
రెటీనా చిత్రం,রেটিনাল ইমেজ
తిరోగమన ధోరణి,রেট্রোগ্রেসিভ ট্রেন্ড
రెట్రోవైరస్,রেট্রোভাইরাস
రివర్స్ ఎవల్యూషన్,বিপরীত বিবর্তন
రివర్స్ ఆస్మాసిస్,বিপরীত আস্রবণ
రివర్స్ లిప్యంతరీకరణ,বিপরীত প্রতিলিপি
రివర్స్ ట్రాన్స్క్రిప్టేజ్,বিপরীত প্রতিলিপি
రివర్స్ ట్రాన్స్క్రిప్షన్,বিপরীত প্রতিলিপি
రక్త సమూహము,আরএইচ (রিসাস) রক্ত ​​গ্রুপ
రాబ్డిటిస్,র্যাবডাইটিস
రాబ్డోమ్,র্যাবডোম
రాకోఫోరస్,Rhacophorus
రుమాటిక్ జ్వరము,বাতজ্বর
రుమాటిక్ గుండె జబ్బులు,বাতজনিত হৃদরোগ
రుమాటిజం,রিউম্যাটিজম
కీళ్ళ వాతము,রিউম্যাটয়েড আর্থ্রাইটিস
ఖడ్గమృగం వైరస్,গণ্ডার ভাইরাস
రైజోబియం మెలిలోటి,রাইজোবিয়াম মেলিলোটি
రైజాయిడ్,রিজয়েড
రైజోమ్,রাইজোম
రైజోఫోరా,রাইজোফোরা
రైజోపస్,রাইজোপাস
రో కారకం,Rho ফ্যাক্টর
రోడోఫైసీ,রোডোফাইসি
రోడోప్సిన్,রোডোপসিন
రోంబెన్సెఫలాన్,রম্বেন্সফালন
రియానియా,রাইনিয়া
రిథమిక్ సంకోచం,ছন্দবদ্ধ সংকোচনের
పక్కటెముక,পাঁজর
రిబోఫ్లేవిన్,রিবোফ্লাভিন
రిబోన్యూకలీస్,রিবোনুক্লেজ
రైబోస్,রাইবোস
రిబోసోమల్ RNA,রাইবোসোমাল আরএনএ
రైబోజోమ్,রাইবোসোম
రిబులోజ్ ద్వి-ఫాస్ఫేట్,রিবুলোজ দ্বি-ফসফেট
రికెట్స్,রিকেটস
రికెట్సియా,রিকেটসিয়া
రిడ్జ్,রিজ
కుడి కర్ణిక,ডান অলিন্দ
కుడి గుండె ధమని,ডান কার্ডিয়াক ধমনী
రిండర్‌పెస్ట్,রেন্ডারপেস্ট
రింగ్,রিং
రింగ్‌వార్మ్,রিংওয়ার্ম
నది,রিভারাইন
రివెట్ పాప్పర్ పరికల్పన,রিভেট পপার হাইপোথিসিস
RNA జోక్యం,আরএনএ হস্তক্ষেপ
RNA ఇంటర్మీడియట్,আরএনএ ইন্টারমিডিয়েট
RNA ప్రైమర్ కాంప్లిమెంటరీ,আরএনএ প্রাইমার পরিপূরক
RNA స్ప్లికింగ్,আরএনএ স্প্লিকিং
RNA ప్రపంచం,আরএনএ ওয়ার্ল্ড
Rna ase,আরএনএ এএসই
Rna i,আরএনএ i
రాడ్ ఆకారపు బ్యాక్టీరియా,রড আকারের ব্যাকটেরিয়া
రాడ్,রড
రోహు,রোহু
రూట్ క్యాప్,মূলত্র
రూట్ డెట్రిటస్,রুট ডিট্রিটাস
రూట్ పిత్తాశయం,রুট গল
రూట్ హెయిర్,রুট চুল
రూట్ సవరణ,মূল পরিবর্তন
రూట్ పాకెట్,রুট পকেট
రూట్ సిస్టమ్,মুল ব্যবস্থা
రోక్ఫోర్ట్ చీజ్,Roquefort পনির
రోసేసియస్,গোলাপ
రోసేసియస్,গোলাপ
రోసలేస్,রোজেলস
రోటిఫెర్,রোটিফার
రోటర్,রটার
కఠినమైన ఎండోప్లాస్మిక్ రెటిక్యులం,রুক্ষ রেটিকুলাম
రౌండ్ విండో,গোল জানালা
గుండ్రని చిక్కైన,গোলাকার গোলকধাঁধা
గుండ్రని ప్రొటెబ్యూరెన్స్,গোলাকার প্রোটুয়ারেন্স
రూబియల్స్,রুবিয়ালস
రూబిస్కో,রুবিসকো
మూలాధారం,খ্যাতি
మూలాధారం,খ্যাতি
మూలాధార సామ్రాజ్యం,প্রাথমিক তাঁবু
మూలాధార వెస్టిజ్,প্রাথমিক ভেস্টিজ
రుడ్యుమెంటరీ బాడీ హెయిర్,রুডমেন্টারি শরীরের চুল
రుమెన్,রুমেন
రన్నర్,রানার
రస్కస్,রাস্কাস
రస్ట్,মরিচা
రస్ట్,মরিচা
ఎస్-బాక్టీరియా,এস-ব্যাকটিরিয়া
శఖారోమైసెస్ సెరవీసియె,স্যাকারোমাইসিস সেরাভিসি
సాచరం,স্যাকারাম
సాచరం బెర్బెరిస్,স্যাকারাম বারবেরিস
సాచరం అఫిషినారమ్,স্যাকারাম অফিসিনারাম
సాకోగ్లోస్సస్,স্যাকোগ্লোসাস
సాక్యూల్,স্যাকুল
సాక్ లాంటి సిస్టెర్నే,স্যাকের মতো সিস্টার্নে
సక్రాల్ ఎముక,স্যাক্রাল হাড়
పవిత్ర అడవి,পবিত্র বন
పవిత్ర గ్రోవ్,পবিত্র গ্রোভ
పవిత్ర సరస్సు,পবিত্র হ্রদ
సార్కోప్లాజమ్,সারকোপ্লাজম
సాక్రం,স্যাক্রাম
సురక్షిత పారవేయడం,নিরাপদ নিষ্পত্তি
కుంకుమ,জাফরান
సాగిటారియా,ধনু
సాల్,সাল
సాలమంద్ర,সালামান্দ্রা
సలికేసి,স্যালিকেসি
సెలైన్ నేల,লবণাক্ত মাটি
లవణీయత,লবণাক্ততা
లాలాజలం,মুখের লালা
సాల్మొనెల్లా టైఫి,সালমোনেলা টাইফি
సాల్మొనెల్లా టైఫిమురియం,সালমোনেলা টাইফিমিউরিয়াম
సాల్పా,সালপা
ఉప్పు,লবণাক্ততা
ఉప్పున ప్రసరణ,Saltatory প্রবাহ
సాల్వియా,সালভিয়া
సాల్వినియా,সালভিনিয়া
సమారా,সামারা
నమూనా,নমুনা
నమూనా యూనిట్,স্যাম্পলিং ইউনিট
సాంగునియుర్,সাঙ্গুইনিউর
శానిటరీ ల్యాండ్‌ఫిల్,স্যানিটারি ল্যান্ডফিল
సన్సేవిరియా,সানসেভিয়েরিয়া
శాంటాలేసి,সান্তালেসি
శాంటోనిన్,সান্টোনিন
SAP వాక్యూల్,এসএপি ভ্যাকুওল
సపిండల్స్,স্যাপিন্ডেলস
సాప్రోఫైట్,স্যাপ্রোফাইট
సాప్రోబయోటిక్ మోడ్,স্যাপ্রোবায়োটিক মোড
సాప్రోఫిటిక్,স্যাপ্রোফাইটিক
సాప్రోట్రోఫ్,স্যাপ্রোট্রফ
సాప్రోజోయిక్,সাপ্রোজাইক
సాప్రోజోయిక్,সাপ্রোজাইক
సాప్వుడ్,স্যাপউড
సారాకా,সরাকা
సార్కోడినా,সারকোডিনা
సర్కోలెమ్మ,সারকোলেমা
సార్కోమా,সারকোমা
సార్కోమెర్,সারকোমের
సార్కోప్లాజమ్,সারকোপ্লাজম
సార్కోప్లాస్మిక్ రెటిక్యులం,সারকোপ্লাজমিক রেটিকুলাম
సార్కోజోమ్,সারকোসোম
సార్డిన్,সার্ডাইন
సర్గాస్సమ్,সরগাসাম
ఉపగ్రహ,স্যাটেলাইট
ఉపగ్రహ,স্যাটেলাইট
ఉపగ్రహ క్రోమోజోమ్,স্যাটেলাইট ক্রোমোজোম
ఉపగ్రహ DNA,স্যাটেলাইট ডিএনএ
సంతృప్త,সম্পৃক্ত
సంతృప్త సమ్మేళనం,স্যাচুরেটেড যৌগ
సంతృప్త కొవ్వు ఆమ్లం,স্যাচুরেটেড ফ্যাটি অ্যাসিড
సంతృప్త హైడ్రైడ్,স্যাচুরেটেড হাইড্রাইড
Sauropsid,সওরোপসিড
సవన్నా,সাভানা
చేపలను చూసింది,মাছ দেখেছি
నెత్తి,স্ক্যাল্প
స్కానింగ్ ఎలక్ట్రాన్ మైక్రోస్కోప్,ইলেক্ট্রন মাইক্রোস্কোপ স্ক্যান করা
స్కానింగ్ ఫన్నెలింగ్ మైక్రోస్కోప్,ফানেলিং মাইক্রোস্কোপ স্ক্যানিং
స్కానింగ్ ప్రోబ్ మైక్రోస్కోప్,স্ক্যানিং প্রোব মাইক্রোস্কোপ
స్కేప్,স্কেপ
స్కాఫాయిడ్,স্ক্যাফয়েড
స్కాపులా,স্ক্যাপুলা
స్కావెంజర్,স্ক্যাভেঞ্জার
స్కావెంజింగ్,স্ক্যাভেঞ্জিং
ఎస్-సెల్స్,এস-সেলস
స్కిస్టోసోమా,স্কিস্টোসোমা
స్కిజోకార్పిక్ పండు,স্কিজোকার্পিক ফল
మనోవైకల్యం,সিজোফ্রেনিয়া
ష్వాన్ సెల్,শোয়ান সেল
జెనెటిక్స్ సైన్స్,জেনেটিক্সের বিজ্ঞান
శాస్త్రీయ వైఖరి,বৈজ্ঞানিক মনোভাব
శాస్త్రీయ వర్గీకరణ,বৈজ্ঞানিক শ্রেণিবিন্যাস
శాస్త్రీయ అధ్యయనం,বৈজ্ঞানিক গবেষণা
స్కిల్లా,স্কিলা
సియోన్,স্কিয়ন
సైనోఫైట్,সাইফাইট
స్క్లెరా,স্ক্লেরা
స్క్లెరెయిడ్,স্ক্লেরিড
స్క్లెరైట్,স্ক্লেরাইট
స్క్లెరోటిక్,স্ক্লেরোটিক
