Bengali,Gujarati
পুনর্গঠন ফিল্টার,પુનર્નિર્માણ ફિલ્ટર
রেকর্ডযোগ্য,રેકોર્ડિંગપાત્ર
নথিভুক্ত,અંકિત
রেকর্ডার,નોંધણી
রেকর্ডিং,નોંધણી
রেকর্ডিং বুথ,નોંધણી બૂથ
রেকর্ডিং মাথা,વિપુલ નોંધણી
ডিস্কে রেকর্ডিং,ડિસ્ક પર રેકોર્ડિંગ
রেকর্ডিং রুম,નોંધણી ખંડ
রেকর্ডিং সিস্টেম,નોંધણી પદ્ધતિ
রেকর্ডিং টেপ,નોંધણી ટેપ
সংশোধন,સુધારો
সংশোধন সংকেত,સુધારેલું સંકેત
সংশোধনকারী,નિર્લજ્જ
পুনর্ব্যবহার,રિસાયકલ કરવું
অপ্রয়োজনীয়তা,નિરર્થકતા
অপ্রয়োজনীয়,નકામું
অপ্রয়োজনীয় উপাদান,નિરર્થક તત્વ
পুনরায় ইঞ্জিনিয়ারিং,ફરીથી ઇજતો
পুনরায় এনলার্জমেন্ট,ફરી વંચિત
রেফারেন্স ফ্রিকোয়েন্সি,સંદર્ભ આવર્તન
সটোিস,સંદર્ભ મૂલ્ય
স্তর প্রতিফলিত,પ્રતિબિંબ
প্রতিফলন মাধ্যম,પ્રતિબિંબ
পৃষ্ঠ প্রতিফলিত,પ્રતિબિંબ
প্রতিচ্ছবি,પ્રતિબિંબ
প্রতিফলক,પ્રતિબિંબ
অ্যান্টেনার জন্য প্রতিফলক,એન્ટેના માટે પરાવર્તક
প্রতিসরণ,પ્રહાર
প্রতিসরাঙ্ক,પ્રતિકૂળ સૂચક
রেফ্রিজারেশন,ઠાર
পুনর্জন্ম,પુનર્જનન
নিবন্ধন,નોંધણી કરવી
ভালভ নিয়ন্ত্রণ,નિયમનકારી વાલ્વ
নিয়ন্ত্রণ,નિયમન
নিয়ামক,નિયમનકાર
নিয়ন্ত্রক,નિયમનકારી
শক্তিবৃদ্ধি,મજબૂતાઈ
সম্পর্কিত,સંબંધી
সম্পর্কিত সম্ভাব্যতা,સવારની પરવાનગી
রিলে,રિલે
রিলে সেন্টার,રિલે કેન્દ્ર
রিলে নিঃশব্দ,રિલે
রিলে ট্রান্সমিটার,રિલે ટ્રાન્સમીટર
মুক্তি,મુલતવી
কোন ভোল্ট প্রকাশ করুন,પ્રકાશન કોઈ વોલ્ટ
নির্ভরযোগ্যতা,વિશ્વસનીયતા
নির্ভরযোগ্য,વિશ્વાસપાત્ર
দূরবর্তী,દૂરવુભારી
দূরবর্তী নিয়ন্ত্রণ,દૂરસ્થ નિયંત્રણ
রিমোট কন্ট্রোল এবং নেভিগেশন সিস্টেম,દૂરસ્થ નિયંત્રણ અને સંશોધક પદ્ધતિ
রিমোট কন্ট্রোল ইউনিট,દૂરસ્થ નિયંત્રણ એકમ
দূরবর্তী সিস্টেম,પ્રણાલીની પદ્ધતિ
দূরবর্তীভাবে নিয়ন্ত্রিত সরঞ্জাম,દૂરથી નિયંત્રિત સાધનસામગ્રી
পুনরাবৃত্তি কয়েল,પુનરાવર્તન કોઇલ
রিপিটার,ફરી વળવું
প্রতিস্থাপন,ફેરબદલ
পুনরায় পরিশোধ,ભરપાઈ
পুনরুত্পাদন,પુનરુત્પાદન કરવું
প্রজনন,પ્રજનન
পুনরায় রেকর্ডিং,ફરી નોંધણી કરવી
গবেষণা ও উন্নয়ন,સંશોધન અને વિકાસ
রিসেট,ફરીથી સેટ કરવું
অবশিষ্টাংশের পুনরুত্থান,શેષ ફેરબદલ
অবশিষ্টাংশ,શેષ
প্রতিরোধ,પ્રતિકાર
প্রতিরোধের লোড,પ્રતિકાર લોડ
প্রতিরোধক,પ્રતિકારક
রেজোলিউশন,ઠરાવ
অনুরণন,પડઘો
অনুরণন ফ্রিকোয়েন্সি,પડઘો આવર્તન
অনুরণন,ચીકણું
অনুরণন লাইন,પડઘો
রেজোনেটর,પડઘો પાડનાર
সংস্থান,સાધન
রিসোর্স শেয়ারিং,સાધન -વહેંચણી
প্রতিক্রিয়া সময়,જવાબદાર સમય
প্রতিক্রিয়া,પ્રતિભાવ
পুন: প্রতিষ্ঠা,પુન: સ્થાપન
ফলাফল,પરિણામ
ধরে রাখা,પ્રતિધારણ
Retransmission,પઠાણ
পুনরুদ্ধার,પુનઃપ્રાપ્તિ
পুনরুদ্ধার ইঞ্জিন,પુનરાગમન એન્જિન
পুনরায় চেষ্টা করা,ફરી કોશિશ કરવી
প্রত্যাবর্তন,વળતર
ফিরে পথ,પાછું રસ્તો
পুনর্বিবেচনা,પરાવર્તન
পুনর্বিবেচনার সময়,પરાવર્તનનો સમય
বিপরীত পক্ষপাতদুষ্ট ডায়োড,વિપરીત ડાયોડ
বিপরীতমুখী বিদ্যুৎ,વિપરીત પ્રવાહ
ঘূর্ণায়মান,ફરતું
রিওয়াইন্ড,ફેરબદલ કરવી
পুনঃনির্মাণ ফিউজ,પુનરાવર્તનીય ફ્યુઝ
পুনর্নির্মাণ,આછું
পুনর্লিখনযোগ্য,પુનરાવર્તન કરી શકાય એવું
আরএফ ড্রাইভ,આરએફ ડ્રાઇવ
আরএফ ফিডার,આરએફ ફીડર
আরএফ বিপত্তি,આર.એફ.
আরএফ সুরক্ষা অনুপাত,આર.એફ. સંરક્ષણ ગુણોત્તર
রিওস্ট্যাট,ગોઇ -રિયોસ્ટેટ
ফিতা,રિબન
রিভেট,ઉશ્કેરવું
Rivetted যৌথ,જોરદાર સંયુક્ત
Rivetting,ખરબચડું
আরএন চ্যানেল,આર.એન.
রোবট,રોબોટ
যন্ত্রমানব নির্মাণ বিদ্যা,રોબોટવિજ્icsાન
রোল ইন,ઠપકો આપવો
রোল আউট,રખડવું
মূল,મૂળ
রোটারি,રાસાયણિક
ঘূর্ণন,પરિભ્રમણ
রুট,માર્ગ
রাউটার,રાઉટર
রুটিন অপারেশন,દિનચર્યાની કામગીરી
রাউটিং,માર્ગદર્શન
সময় চালান,સમયનો સમય
সুরক্ষা ব্যবস্থা,સલામતી વ્યવસ્થા
সুরক্ষা ইন্টারলক,સલામતી સાથે સંકળાયેલ
সাগ,ઝંખવું
প্রধান বৈশিষ্ট্য,મુખ્ય વિશેષતા
নমুনা,નમૂનો
নমুনা এবং হোল্ড সার্কিট,નમૂના અને હોલ્ડ સર્કિટ
সাধারন মাপ,નમૂનો
নমুনাযুক্ত ডেটা,નમૂના લીધેલ માહિતી
নমুনা,નમૂનો
নমুনা রেট,નમૂના દર
স্যাম্পলিং স্যাচুরেশন,નમૂનાની સંતૃપ્તિ
নমুনা তত্ত্ব/উপপাদ্য,નમૂનાની સિદ્ધાંત/પ્રમેય
স্যাটেলাইট,ઉપગ્રહ
স্যাটেলাইট যোগাযোগ,ઉપગ્રહ સંચાર
স্যাটেলাইট কভারেজ,ઉપગ્રહ -કવરેજ
স্যাটেলাইট ডিজিটাল লিঙ্ক,ઉપગ્રહ ડિજિટલ લિંક
স্যাটেলাইট হস্তক্ষেপ,ઉપગ્રહ દખલ
স্যাটেলাইট রেডিও,ઉપગ્રહ રેડિયો
স্যাটেলাইট রেডিও ট্রান্সমিশন,ઉપગ્રહ રેડિયો પ્રસારણ
স্যাটেলাইট সংক্রমণ,ઉપગ્રહ
স্যাচুরেটেড এয়ার,સંતૃપ્ત હવા
স্যাচুরেটিং কারেন্ট,સંતૃપ્ત પ્રવાહ
স্যাচুরেশন,સંતૃપ્તિ
দাঁত তরঙ্গ দেখেছি,દાંત તરંગ જોયું
স্কেলাবিলিটি,ગુણધર્મ
স্কেল,માપદંડ
স্কেল ফ্যাক্টর,માપદંડ
স্কেলিং,ઉન્માદ
স্ক্যান মরীচি,સ્કેન કરેલ બીમ
স্ক্যানার,સ્કેનર
স্ক্যানিং ফ্রিকোয়েন্সি,સ્કanનિંગ આવર્તન
স্ক্যানিং লাইন,સ્કેન રેખા
বিক্ষিপ্ত,છૂટાછવાયા
দৃশ্য,દૃશ્ય
সময়সূচী,સૂચિ આપનાર
স্কিম্যাটিক,યોજનાકીય
স্কটকি বাধা,સ્કોટકી અવરોધ
সিন্টিলেশন,સિંટિલેશન
স্ক্র্যামব্লার,ખળભળાટ મચાવનારું
স্ক্র্যাম্বলিং,ખળભળાટ મચાવનારું
স্ক্র্যাপ,ભંગાર
স্ক্র্যাপিং,ભંગાર
স্ক্র্যাচ,શરૂઆતથી
পর্দা,પડઘો
স্ক্রিন বার্ন,સ્ક્રીન બળીને
স্ক্রিন বাইপাস,સ્ક્રીન
স্ক্রিন কারেন্ট,વર્તમાન
স্ক্রিন গ্রিড,ગ્રીક માણસ
স্ক্রিন সেভার,સ્ક્રીન સેવર
স্ক্রিন করা কেবল,તપાસેલી કેબલ
স্ক্রিনিং,તપાસ
স্ক্রোল,ઝરવું
স্ক্রল বার,દાણાદાર પટ્ટી
স্ক্রোলিং,ઝાપટાં
খোঁজ যন্ত্র,શોધ એન્જિન
মাধ্যমিক,ગૌણ
মাধ্যমিক সেল,ગૌણ કોષ
সেক্টর,ક્ષેત્ર
বিভাগ,ભાગ
স্ব ডায়াগনস্টিক,સ્વ -નિદાનને લગતું
অর্ধপরিবাহী,અર્ધજક્ષણ કરનાર
প্রেরক,પ્રેષક
সংবেদনশীলতা,સંવેદનશીલતા
সেন্সর,સંવેદના
ক্রম,અનુક્રમ
সিরিয়াল,ક્રમ
সিরিয়াল অ্যাক্সেস,ક્રમ
সিরিয়াল পোর্ট,ક્રમ -બંદર
সিরিজ অনুরণন,શ્રેણી પડઘો
সার্ভার,સર
সেটআপ,સ્થાપના
শেডিং,છાયા
ছায়া,પડછાયો
শ্যাননের উপপাদ্য,શેનોનના પ્રમેય
রুপিং,આકારવા
শেয়ারওয়্যার,શેરગાળો
খাপ,મ્યાન કરવું
শিফট,પાળી
স্থানান্তর,સ્થળાંતર
ধাক্কা,આઘાત
শর্ট সার্কিট,ટૂંકા ગાળા
শর্ট সার্কিট পরীক্ষা,ટૂંકી સર્કિટ કસોટી
সংক্ষিপ্ত তরঙ্গ,ટૂંકા ગાળા
শর্ট ওয়েভ সেন্টার,ટૂંકા તરંગ કેન્દ્ર
শর্টকাট,ટૂંકાકટ
শাটডাউন,બંધ કરો
শাটডাউন সিগন্যাল,બંધ સંકેત
সাইড ব্যান্ড,બાજુની બાજુ
সাইড ব্যান্ড শক্তি,આડંબરી શક્તિ
সংকেত,સંકેત
সংকেত প্রশস্ততা,સિગ્નલ -કંપનવિસ્તાર
সংকেত প্রবাহ গ্রাফ,સિગ્નલ પ્રવાહ ગ્રાફ
সংকেত উৎপাদক,સિગ્નલ જનરેટર
আলোক সঙ্গকেত,સંકેત પ્રકાશ
সিগন্যাল রাউটিং,સંકેત -માર્ગ
সংকেত শক্তি,ઈજાજ
টক অনুপাত ক্রস করতে সংকেত,ક્રોસ ટોક રેશિયોનો સંકેત
শব্দ অনুপাত থেকে সংকেত,અવાજ ગુણોત્તરનો સંકેત
অদম্য শব্দ অনুপাতের সংকেত,અજાણ્યા અવાજ ગુણોત્તરનો સંકેત
সংকেত এবং স্যুইচিং,સિગ્નલિંગ અને સ્વિચિંગ
সংকেত বিট,સિગ્નલિંગ બીટ
গুরুত্বপূর্ণ সাইডব্যান্ডস,નોંધપાત્ર સાઇડબેન્ડ્સ
সিম্প্লেক্স,સિમ્પલેક્સ
সিমুলেশন,સિમ્યુલેશન
সিমুলেটর,સિદ્ધ
সিমুলকাস্ট,એકલકામ
একযোগে মাস্কিং,એક સાથે માસ્કિંગ
সাইন উপাদান,એક જાતનો ઘટક
সাইন ওয়েভ,સાઈન લહેર
একক ফ্রিকোয়েন্সি নেটওয়ার্ক,એકલ આવર્તન નેટવર્ક
একক ফেজ মোটর,એક -એક તબક્કો મોટર
সাইট,સ્થળ
সাইট লেআউট পরিকল্পনা,સાઇટ લેઆઉટ યોજના
দক্ষ অপারেটর,કુશળ operatorપરેટર
দূরত্ব এড়িয়ে যান,છોડો અંતર
আকাশ তরঙ্গ,આકાશમાં
আকাশ তরঙ্গ প্রচার,સ્કાય વેવ પ્રચાર
স্ল্যাব,સ્લેબ
স্ল্যান্ট পাথ,ઘૃણાનો માર્ગ
স্লট,સ્લોટ
স্মার্ট কার্ড,સ્માર્ટ કાર્ડ
সোডিয়াম বাষ্প প্রদীপ,સોડિયમ વરાળ
নরম কী,નરમ ચાવી
সফটওয়্যার,સ software
সৌর ক্রিয়াকলাপ,સૌર પ્રવૃત્તિ
সৌরশক্তি,સૌર ઊર્જા
সৌর শিখা,સૌર જ્વાળાઓ
সৌর শক্তি,સૌર સંચાલિત
কঠিন অবস্থা,ઘન સ્થિતિ
সলিড স্টেট স্টোরেজ,રાજ્ય સંગ્રહ
সলিড স্টেট ট্রান্সমিটার,નક્કર રાજ્ય ટ્રાન્સમીટર
সাজান,પ્રકાર
শব্দ,અવાજ
শব্দ শোষণ,તકરાર
শব্দ ভারসাম্য,ધ્વનિ સિલક
সাউন্ড ডিটেক্টর,સાઉન્ડ ડિટેક્ટર
সাউন্ড মিক্সার,સાઉન્ડ મિક્સર
শব্দ দৃষ্টিকোণ,તકરાર
শব্দ শক্তি,ધ્વનિ -શક્તિ
সাউন্ড প্রুফ,ધ્વનિરોધક
সাউন্ড রেকর্ডিং,ધ્વનિરોધક
শব্দ প্রতিচ্ছবি,અવાજનું પ્રતિબિંબ
সাউন্ড ট্রান্সমিশন ক্ষতি,ધ્વનિ -પ્રસારણ ખોટ
সূত্র,મૂળ
উত্স এনকোডার,સ્ત્રોત એન્કોડર
স্থান,જગ્યા
স্থান বৈচিত্র্য,જગ્યાની વિવિધતા
স্পেস টেলিকাস্টিং,જગ્યા દૂરથી દૂરથી દૂરથી દૂરથી દૂરની જગ્યા
স্পেস ওয়েভ,અવકાશ તરંગ
ব্যবধান,અંતર
স্প্যাম,સ્પામ
স্প্যামিং,સ્પામિંગ
স্প্যান,ગાળો
অতিরিক্ত বিট,ફાળવણી
স্পেয়ারস,નાર
স্পার্কিং,ભાગ
স্থানিক,સ્થગિત
স্থানিক প্রভাব,સ્થગિત અસર
স্থানিক অপ্রয়োজনীয়তা,અવકાશ નિર્જનતા
বিশেষ প্রভাব,વિશેષ અસર
বিশেষ প্রভাব পরিবর্ধক,ખાસ અસરો એમ્પ્લીફાયર
বিশেষীকরণ,વિશેષતા
স্পেসিফিকেশন,વિશિષ્ટતા
বর্ণালী শোষণ,વર્ણપટ
বর্ণালী ব্যান্ড প্রতিলিপি,વર્ણપટ્ટીની પ્રતિકૃતિ
বর্ণালী বিতরণ,વર્ણપત્ર
বর্ণালী অপ্রয়োজনীয়তা,વર્ણપટ્ટીની નિરર્થકતા
স্পেকট্রোফোটোমিটার,વર્ણિતામાપક
বর্ণালী,વર્ણપટ
বর্ণালী,ચંચળ
বর্ণালি বিশ্লেষক,અનુયાયી
বর্ণালী আকার,શેતરંજ
বক্তৃতা বক্তৃতা,વાણી -અભિવ્યક્તિ
স্পিচ চ্যানেল,વાણી માધ્યમ
বক্তৃতা সংকোচনের,વાણી -સંકોચન
স্পিচ এনকোডিং,વાણી -એન્કોડિંગ
কন্ঠ সনান্তকরণ,વાણી -માન્યતા
স্পিন,ફરતો
সর্পিল,સર્પાકાર
স্প্লিকিং,છળકતું
স্প্লিটার,છીનવી લેવું
স্পুল,ડંટો
বিক্ষিপ্ত,છૂટું
স্পট বিমস,સ્પોટ બીમ
ছড়িয়ে পড়া শিট,ફેલાવો
উত্সাহী এবং সুরেলা বিকিরণ,જુલમી અને સુભાન કિરણોત્સર્ગ
উত্সাহী সাইডব্যান্ড ফ্রিকোয়েন্সি,અશિષ્ટ સાઇડબેન્ડ ફ્રીક્વન્સીઝ
ভিডিও চেপে,સ્ક્વિઝ્ડ વિડિઓ
স্ট্যাম্পিং,મુદ્રાંકન
স্ট্যান্ডার্ড সফ্টওয়্যার,માનક સ Soમીવાર
মানীকরণ,માનકીકરણ
অপেক্ষা করো,નિદ્રાધીન
স্ট্যান্ডবাই সরঞ্জাম,સ્થાયી સાધનસામગ્રી
স্থায়ী তরঙ্গ,સ્થાયી મોજા
স্থায়ী তরঙ্গ অনুপাত,સ્થાયી તરંગ ગુણોત્તર
টর্ক শুরু,આરંભ
স্টপ শুরু,શરૂઆત
স্থির,સ્થિર
পরিসংখ্যান পদ্ধতি,આંકડા પદ્ધતિ
স্থিতি,દરજ્જો
স্থিতি ইঙ্গিত,દરજ્જો સંકેત
স্থির,સ્થિર
স্টেরিও,ત્રિઆયું
স্টেরিও ভারসাম্য,ત્રિમો સિલક
স্টেরিও এনকোডার,રૂ stereિ -એન્કોડર
স্টেরিও জেনারেটর,ત્રિ -જનનરેટર
স্টেরিও মোড,રૂ stereિ દર
স্টেরিও ট্রান্সমিশন,રૂ stereિ -પ્રસારણ
স্টেরিওফোনিক সাউন্ড প্রজনন,સ્ટીરિયોફોનિક અવાજ પ્રજનન
স্টেরিওফনি,ત્રિપરિમાણી
স্টেরিওস্কোপি,ત્રિઆરી
এখনও ছবি,સ્થિર ચિત્ર
উদ্দীপনা,ઉદ્દીપન
স্টপব্যান্ড,રોકાયેલું
স্টোরেজ,સંગ્રહ
স্টোরেজ ব্যাটারি রুম,સંગ્રહ -બટારો
স্টোরেজ ডিভাইস,સંગ્રહ ઉપકરણ
স্ট্র্যাটোস্ফিয়ার,મુખ્યત્વે
স্ট্রিমিং,સુવ્યવસ્થિત
প্রসারিত,ખેંચવું
স্ট্রিং,તાર
কাঠামোগত,રચાયેલ
স্টুডিও ব্লক,સ્ટુડિયો અવરોધ
স্টুডিও সেন্টার,સ્ટુડિયો કેન્દ્ર
স্টুডিও আলো,સ્ટુડિયો લાઇટિંગ
স্টুডিও মনিটর,સ્ટુડિયો મોનીટર
স্টাইলাস,સ્ટાઈલસ
সাবব্যান্ড এনকোডিং,ઉપસર્ગ
সাবব্যান্ড মাস্কিং,ઉપસર્ગ
সাবব্যান্ড নমুনা,ઉપસર્ગ
সাবনেট,ઉપનિર્દ
সাবমলিং,અનુશ્રમાં
গ্রাহক,ગ્રાહક
হঠাৎ আয়নোস্ফিয়ারের ব্যাঘাত,અચાનક આયનોસ્ફિયર ખલેલ
সান স্পট ক্রিয়াকলাপ,સૂર્ય સ્થળ પ્રવૃત્તિ
সুপার পাওয়ার ট্রান্সমিটার,સુપર પાવર ટ્રાન્સમીટર
সুপার স্যাম্পলিং,અતિશય નમૂના
সুপার সকেট,અતિશય સોકેટ
সুপারহিটেড বাষ্প,આહલાદક વરાળ
সুপারহিটারোডিন,Superંચેટેરોડિન
সুপারহিটারোডিন রূপান্তরকারী,Hegtetetenodyne કન્વર્ટર
সুপারহিটারোডিন রিসিভার,HEHHETETERODYNE રીરિસીવર
সুপারিম্পোজড (বর্তমান),સુપરિમ્પોઝ્ડ (વર્તમાન)
সুপারিপজিশন,અતિશય સ્થિતિ
সুপারপজিশন,અતિશય સ્થિતિ
সুপারসোনিক,અતિધિપતિવાળું
সরবরাহ নালী,પુરવઠા નળી
দমন গ্রিড,દમન ગ્રીડ
পৃষ্ঠের শব্দ,સપાટીનો અવાજ
পৃষ্ঠ তরঙ্গ,સપાટીએ
সার্ফিং,સર્ફિંગ
উত্সাহ,વધારો
চারপাশ,આસપાસના
সংবেদন,સંવેદનશીલતા
সংবেদনশীলতা,સંવેદનશીલતા
স্থগিত,સ્થગિત કરવું
অদলবদল,Swછળવું
সুইপ সার্কিট,ચકચાર
স্যুইচ,બદલવું
স্যুইচ বোর্ড,ફેરબદલ
নিয়ন্ত্রণ ইউনিট চালু করুন,નિયંત્રણ એકમ સ્વિચ કરો
স্যুইচিং,ફેરબદલ
প্রতীক হার,પ્રતીક દર
প্রতিসম,સપ્રમાણતાવાળું
সিঙ্ক (সিঙ্ক্রোনাস),સમન્વયિત (સિંક્રનસ)
সিঙ্ক ডাল,સમન્વય
সিঙ্ক ট্রান্সফার,સમન્વય -તબદીલી
সিঙ্ক্রোনাইজেশন,સમકા્યા
সিঙ্ক্রোনাইজড,સમકાલીન
সিঙ্ক্রোনাস,સમકાલીન
সিঙ্ক্রোনাস মোটর,સમન્વય મોટર
সিনারজিক,સહસંયાતીય
সিনারজিস্টিক,સહસંયોજક
সিনারজি,અનુલાપ્ય
সিনট্যাকটিক,સંસદીય
বাক্য গঠন,સાંકળનો વિસ્તાર
বাক্যগঠন ত্রুটি,વાક્યબંધી ભૂલ
সিনথেসাইজার,સંસદસભારી
সিনথেসাইজার কার্ড,સંશ્લેષણ કાર્ડ
পদ্ধতি,પદ્ધતિ
সিস্টেম আর্কিটেকচার,પદ્ધતિસર સ્થાપત્ય
ব্যবস্থা পরিকল্পনা,વ્યવસ્થા -રચના
সিস্টেম মেনু,સિસ્ટમ મેનુ
ট্যাগ,ટ tag ગ
ফিরে কথা,પછી વાત કરું
টেপ,ટેપ
টেপ রেকর্ডার,ટેપ રેકોર્ડર
টেপ স্লাইসিং,કાતરી
ট্যাপার্ড,Tંચે બાંધેલું
লক্ষ্য,નિશાન
শুল্ক,પ્રશુલ્ક
টাস্ক বার,કાર્ય -પટ્ટી
প্রযুক্তিগত,તકનિકી
প্রযুক্তিগত চ্যালেঞ্জ,તકનિકી પડકાર
প্রযুক্তিগত বৈশিষ্ট্য,તકનિકી વિશેષતા
প্রযুক্তিগত নির্দেশিকা,તકનિકી માર્ગદર્શિકા
টেকনিক্যাল প্যারামিটার,તકનિકી પરિમાણ
প্রযুক্তিগত গুণ,તકનિકી ગુણવત્તા
প্রযুক্তিগত ছিনতাই,તકનિકી
প্রযুক্তি,પ્રખ્યાત
প্রযুক্তিগত সীমাবদ্ধতা,પ્રૌદ્યોગિક અવરોધ
প্রযুক্তি,પ્રાતળતા
প্রযুক্তি মূল্যায়ন,પ્રખ્યાતનું મૂલ્યાંકન
টেলিকাস্টিং,દૂરગત્ર
টেলিসিন,દૂરબીન
টেলিগ্রাফি,તાર
টেলিমেটিক্স,દૂરિયાણાવિદ
টেলিমেটারিং,ટેલિમેટરીંગ
টেলিফোন,દૂરભાષ
টেলিটেক্সট,મેદાનો
টেলিভিশন,ટેલિવિઝન
তাপমাত্রা,તાપમાન
যথোপযুক্ত সৃষ্টিকর্তা,તબાધનો નિયંત્રણ
অস্থায়ী,ગરીબ
অস্থায়ী পরিচালনা,હાસ્યનું સંચાલન
অস্থায়ী অপ্রয়োজনীয়তা,અસ્થાયી નિરર્થકતા
টেনসিল শক্তি,તણાવ શક્તિ
তাঁবু,તકરાર
টেরাবাইট (টিবি),ટેરાબાઇટ (ટીબી)
টার্মিনাল,અંતિમ
টার্মিনাল অ্যাডাপ্টার,અંત adાપ્રિયા
টার্মিনাল সরঞ্জাম,આંતરિક સાધનો
সমাপ্তি,સમાપ્તિ
সমাপ্তি প্রতিরোধ,અંત
সমাপ্তি,સમાપ્તિ
টার্মিনেটর,અંતર્દેશક
ভূখণ্ডের প্রোফাইল,ભૂપ્રદેશ
তৃতীয় বাতাস,ત્રીજા ભાગ
পরীক্ষা,કસોટી
পরীক্ষার ডেটা,પરીક્ષણ -સામગ્રી
পরীক্ষার চিত্র,પરીક્ષણ છબી
পরীক্ষা সংকেত,પરીક્ષણ સિગ્નલ
পরীক্ষক,પરીક
পরীক্ষামূলক,પરીક્ષણ
পরীক্ষা এবং পরিমাপ,પરીક્ષણો અને માપન
তাপীয় শব্দ,ઉષ્ણતામાનનો અવાજ
তাপ ওভারলোড রিলে,થર્મલ ઓવરલોડ રિલે
থার্মিয়োনিক রেকটিফায়ার,થર્મિઓનિક સુધારણા કરનાર
থার্মোকল,તાપમાર્ગ
থার্মোমিটার,ઉષ્ણતામાપક
থার্মোস্ট্যাট,તાપમાન
থিম্বল,અંગારું
থোরিয়েটেড ফিলামেন্ট,તહેવારલી ફિલામેન્ટ
থ্রেড,દાણા
তিন ধাপ সরবরাহ,ત્રણ તબક્કાની સપ્લાય
তিন ফেজ ট্রান্সফর্মার,ત્રણ તબક્કો ટ્રાન્સફોર્મર
থ্রেশহোল্ড,થ્રેશોલ્ડ
গলা মাইক্রোফোন,ગળાના માઇક્રોફોન
থ্রাস্ট,ખોલવું
থাইরেট্রন,થેરાટ્રોન
থাইরিস্টর,ચોરસ
কাত,નમેલું
টিম্ব্রে,મંદીનું
সময়,સમય
সময় বেস,સમયનો આધાર
সময় কোড,સમયપત્રક
সময় ধ্রুবক,સમયસર
সময় বিলম্ব,સમય વિલંબ
সময় ডোমেন,સમયપત્રક
সময় নমুনা,સમય
সময় প্রসারিত,સમય ખેંચાણ
টাইমার,સમયનો સમય
শিরোনাম বাক্স,શીર્ષક સ્થાન
এবং মোশন,ગતિથી
টগল সুইচ,ટોકલ -સ્વિચ
টোকেন রিং নেটওয়ার্ক,પ્રતીક રિંગ નેટવર્ક
সহনশীলতা,સહનશીલતા
টোন নিয়ন্ত্রণ,સ્વર નિયંત્રણ
সরঞ্জাম বার,ઓજાર
সরঞ্জাম,સાધનો
দাঁত গিয়ারিং,દાંતવાળું
টপোলজি,સ્નાતકવિજ્ologyાન
টরয়েডাল বাতাস,ટોરોઇડલ વિન્ડિંગ
টর্ক,ટોર્ક
মোট গুণমান পরিচালনা (টিকিউএম),કુલ ગુણવત્તા સંચાલન (ટીક્યુએમ)
টোটালাইজার,સર્વાંગી
টাওয়ার,Tંચે ટાવર
ট্রেসার,ટ્રેસર
ট্রেসিং,ટ્રેસિંગ
ট্র্যাক,ટ્રેક
ট্র্যাক বল,માર્ગ
ট্র্যাকিং,ટ્રેકિંગ
ট্রাফিক ব্যবস্থাপনা,પ્રવાસ વ્યવસ્થાપન
লেনদেন ফাইল সিস্টেম,વ્યવહાર -ફાઇલ પદ્ધતિ
ট্রান্সকোড,ટ્રાંસકોડ
ট্রান্সডুসার,પરિવર્તન કરનાર
ট্রানসিভার,ક્રેશ કરનાર
স্থানান্তর বৈশিষ্ট্য,તબદીલી લાક્ષણિકતાઓ
স্থানান্তর ফাংশন,તબદીલી વિધેય
ট্রান্সফর্মার,પરિવર્તનશીલ
ট্রান্সফর্মার এক্সাইটার,પરિવર્તનશીલ
ট্রান্সফর্মার ট্রলি,રૂપાંતર
ক্ষণস্থায়ী,ક્ષણભંગુર
ক্ষণস্থায়ী কোডিং,ક્ષણિક કોડિંગ
ক্ষণস্থায়ী ত্রুটি,ક્ષણિક ભૂલ
ক্ষণস্থায়ী স্যুইচিং,ક્ષણિક ફેરબદલ
ট্রানজিস্টর,સંજ્istાન
অনুবাদ,ભાષાંતર
অনুবাদক,ભાષાંતર કરનાર
সংক্রমণ,ટ્રાન્સમિશન
সংক্রমণ ইন্টারফেস,પ્રસારણ ઇન્ટરફેસ
পরিচলন রেখা,પ્રસારણ લાઈન
সংক্রমণ ক্ষতি,પ્રસારણ નુકસાન
ট্রান্সমিশন স্টুডিও,પ્રસારણ સ્ટુડિયો
ট্রান্সমিটার,ઉપનામ કરનાર
ট্রান্সমিটার নিয়ামক,ટ્રાન્સમીટર નિયંત્રક
ট্রান্সমিটার রক্ষণাবেক্ষণ,ટ્રાન્સમીટર જાળવણી
ট্রান্সমিটার আউট শক্তি,ટ્રાન્સમીટર આઉટ પાવર આઉટ
অ্যান্টেনা প্রেরণ,પ્રસારિત
অ্যান্টেনা লাভ প্রেরণ,એન્ટેના લાભ
ফ্রিকোয়েন্সি প্রেরণ,પ્રસારણ આવર્તન
ট্রান্সমিটিং স্টেশন,પ્રસારણ કેન્દ્ર
ট্রান্সপন্ডার,સમાવિષ્ટ
ট্র্যাপ্যাট ডায়োড,ટ્રેપેટ ડાયોડ
ভ্রমণ তরঙ্গ,પ્રવાસ
ট্রেলিস ডিকোডিং,જપ્તી ડીકોડિંગ
পরিখা এবং জলবাহী,ખાઈ અને નળી
ট্রিগার সার্কিট,ઉશ્કેરણી સરકી
ট্রিম,સુઘડ
ছাঁটাই,સુવ્યવસ્થિત
