Hindi,Malayalam
गुलाब,പനിനീര്പ്പൂവ്
गुलाब जामुन,റോസ് ബെറി
रसभरी,റോസ്മേരി
टिंडा,റ round ണ്ട് പൊറോട്ട
रबड़,റബര്
चूहा,എലി
लाल ताड़-घुन,ചുവന്ന പാം പെവിൽ
कद्दू की लाल भृंग,ചുവന്ന മത്തങ്ങ വണ്ട്
राइनोसिरस भृंग,കാണ്ടാമൃഗം വണ്ട്
सुरसुरी,റൈസ് കോവിൾ
लवणी क्षारीय मृदा,ക്ഷുദ്ര മണ്ണ് സലൈൻ ചെയ്യുക
लवण मृदा,സലൈൻ മണ്ണ്
लवणीभवन,സാലിനൈസേഷൻ
लार ग्रंथि गुणसूत्र,ഉമിനീർ ഗ്രന്ഥി ക്രോമസോം
लवण,ഉപ്പ്
लवण प्रभावित मृदा,ഉപ്പ് ബാധിച്ച മണ്ണ്
लवण सूचकांक,ഉപ്പ് സൂചിക
लवण प्रतिबल,ഉപ്പ് സമ്മർദ്ദം
लवण सह्यता उच्छलन,ഉപ്പ് സഹിഷ്ണുത
प्रतिदर्श,മാതൃക
प्रतिचयन त्रुटि,സാമ്പിൾ പിശക്
"प्रतिचयन मात्रक, नमूना मात्रक",സാമ്പിൾ യൂണിറ്റ്
प्रतिचयन,സാമ്പിൾ
बालू,മണല്
बलुई मृत्तिका,സാൻഡി കളിമണ്ണ്
बलुई दोमट,സാൻഡി പശിമരാശി
"बलुई मिट्टी, बलुई मृदा",മണൽ മണ്ണ്
रस,ജീവാമൃതം
पौध,തൈപ്പ്
साबुनीकरण मान,സപ്പോനിഫിക്കേഷൻ മൂല്യം
अनुषंगी डीएनए,സാറ്റലൈറ്റ് ഡിഎൻഎ
अनुषंगी खरपतवार,സാറ്റലൈറ്റ് കള
संतृप्त वाष्प दबाव,പൂരിത നീരാവി മർദ്ദം
सवाना (घास के मैदान),സന്ന
आलंबी प्रोटीन,സ്കാഫോൾഡ് പ്രോട്ടീൻ
"स्केप, प्रवृंत",പേളം
क्षतचिह्न,കരുക്കല്
"सायन, सांकुर",പഖാപിക്കുക
छायाप्रिय पौधे,സിയോഫൈറ്റുകൾ
ऋतुनिष्ठ चक्र,കാലാനുസൃതമായ ചക്രം
"मौसमी सूखा, मौसमी अनावृष्टि",കാലാനുസൃതമായ വരൾച്ച
मौसमी पादप,സീസണൽ പ്ലാന്റ്
द्वितीयक वृद्धि,ദ്വിതീയ വളർച്ച
द्वितीयक पादप पोषक (तत्व),ദ്വിതീയ സസ്യ പോഷകങ്ങൾ
द्वितीयक उत्पादकता,ദ്വിതീയ ഉൽപാദനക്ഷമത
द्वितीयक भूपरिष्करण,ദ്വിതീയ കൃഷി
झाड़ी,സ്രാഗ്
बीजोढ़ कवक,വിത്ത് വഹിച്ച ഫംഗസ്
बीज प्रमाणीकरण,വിത്ത് സർട്ടിഫിക്കേഷൻ
बीज दृढ़ीकरण,വിത്ത് കാഠിന്യം
बीजोपचार,വിത്ത് സംസ്കരണം
बीज एवं उर्वरक बुवाई यंत्र,വിത്ത്-കം-വളം ഡ്രിപ്റ്റ്
पौध,തൈ
अंतःस्रवण,തറ
विसंयोजन,വേർതിരിക്കൽ
वरणयोग्य चिह्नक,തിരഞ്ഞെടുക്കാവുന്ന മാർക്കർ
वरण दबाव,തിരഞ്ഞെടുക്കൽ സമ്മർദം
वरणात्मक शाकनाशी,സെലക്ടീവ് കളനാശിനി
वरणात्मकता सूचकांक,സെലക്ലിവിറ്റി സൂചിക
स्वः निषेचन,സ്വയം ബീജസങ്കലനം
आत्म-निर्भरता,സ്വയംപര്യാപ്തത
स्वतः विरलन क्षमता,സ്വയം നേർത്ത ശേഷി
स्वतः फलदायी,സ്വയം ഫലങ്ങൾ
स्वः असंगतता,സ്വയം പൊരുത്തക്കേട്
स्वार्थी डीएनए,സ്വാർത്ഥ ഡിഎൻഎ
अर्ध शुष्क,അർദ്ധ വരണ്ട
संवेदी आकलन,സെൻസറി വിലയിരുത്തൽ
बाह्य दल,സെപ്പാൽ
क्रमिक सस्यन,സീക്വൻഷ്യൽ ക്രോപ്പിംഗ്
क्रमिक तनुता,സീരിയൽ നേർപ്പിക്കൽ
रेशमकीट पालन,സീരീക്കൾ
सीरम विज्ञान,ചരക്ക്
सीरम,സെറം
लिंग निर्धारण,ലൈംഗിക നിർണ്ണയം
लिंग सहलग्नता,ലൈംഗിക ബന്ധം
लैंगिक प्रवर्धन,ലൈംഗിക പ്രചരണം
परत अपरदन,ഷീറ്റ് മണ്ണൊലിപ്പ്
निखोलना,ഷെല്ലിംഗ്
हवा के विरुद्ध रोक,ഷെൽട്ടർ ബെൽറ്റ്
अल्प प्रदीप्तकाली पादप,ഹ്രസ്വകാല പ്ലാന്റ്
लघु - तरंगदैर्घ्य विकिरण,ഷോർട്ട്-വേവ് വികിരണം
"बहुपोषी संवाहक, शटल संवाहक",ഷട്ടിൽ വെക്റ്റർ
सहोदर,സഹോദരൻ
दात्र कोशिका अरक्तता,സിക്കിൾ സെൽ അനീമിയ
सिग्माभ वक्र,സിഗ്മോയ്ഡ് കർവ്
संकेत परिकल्पना,സിഗ്നൽ സിദ്ധാന്തം
सार्थकता परीक्षण,പ്രാധാന്യ പരിശോധന
साइलेज (चारा),സൈലേജ്
भंडारण पात्र,സിലോ
"माद, तलछट",മുയല്
तलछटी दोमट,മണൽ പശിമരാശി
वनवर्धन,സിൽവികൾച്ചർ
"गर्त, हौदी, सिंक",മുങ്ങുക
विलय क्षमता,മുങ്ങുക
सहअर्धसूत्र,സഹോദരി ക്രോമാറ്റിഡ്
स्थान-विशिष्ट पोषक तत्व प्रबंधन,സൈറ്റ്-നിർദ്ദിഷ്ട പോഷക മാനേജുമെന്റ്
वैषम्य वितरण,വളഞ്ഞ വിതരണം
पंक्ति अंतराल रोपण,വരി നടുന്നത് ഒഴിവാക്കുക
अवपंक फफूंदी,സ്ലിം പൂപ്പൽ
मंद निर्मुक्त उर्वरक,മന്ദഗതിയിലുള്ള വളം
आपंक,ചെളി
कर्दम,സ്ലറി
शमनक फसलें,പുകവലിക്കുന്ന വിളകൾ
सामाजिक वानिकी,സാമൂഹിക വനം
सतृणभूमि कृषि,സോഡ് സംസ്കാരം
सॉड घास,പായഞ്ഞു
सॉड मृदा,വിശുദ്ധ മണ്ണ്
सोडियम अवशोषण अनुपात,സോഡിയം ആഗിരണം അനുപാതം
सोडियम पंप,സോഡിയം പമ്പ്
मृदुकाष्क कलमबंदी,സോഫ്റ്റ്-വുഡ് ഒട്ടിക്കൽ
मृदा आसंजन,മണ്ണ് അഷ്ഷീൻ
मृदा वातन,മണ്ണിന്റെ വായുസഞ്ചാരം
मृदा पुंज,മണ്ണ് മൊത്തം
मृदा क्षारीयता,മണ്ണ് ക്ഷാല്യം
"भूमि शोधन, भूमि सुधार",മണ്ണ് ഭേദഗതി
मृदा विश्लेषण,മണ്ണിന്റെ വിശകലനം
मृदा जैव विविधता,മണ്ണിന്റെ ജൈവവൈവിധ്യത്തെ
मृदा जैविकी,മണ്ണ് ബയോളജി
मृदा वर्गीकरण,മണ്ണിന്റെ വർഗ്ഗീകരണം
मृदा कोलॉइड,മണ്ണ് കൊളോയിഡ്
मृदा संहतीकरण,മണ്ണിന്റെ കോംപാക്ഷൻ
मृदा अनुकूलक,മണ്ണ് കണ്ടീഷണറുകൾ
मृदा संरक्षण,മണ്ണ് സംരക്ഷണം
मृदा पपड़ी,മണ്ണ് പുറംതോട്
मृदा निम्नीकरण,മണ്ണ് അപമാനം
मृदा अपरदनीयता कारक,മണ്ണ് പൊട്ടിച്ചതാക്കൽ ഘടകം
मृदा उर्वरता,മണ്ണിന്റെ ഫലഭൂയിഷ്ഠത
मृदा उत्पत्ति,മണ്ണ് ഉല്പത്തി
मृदा स्वास्थ्य,മണ്ണ് ആരോഗ്യം
मृदा संस्तर,മണ്ണ് ചക്രവാളം
मृदा वृहद्जीव,മണ്ണിന്റെ മാക്രൂറിസംസ്
मृदा प्रबंधन,മണ്ണ് മാനേജുമെന്റ്
मृदा सूक्ष्म जैविकी,മണ്ണിന്റെ മൈക്രോബയോളജി
मृदा सूक्ष्मजीव,മണ്ണിന്റെ സൂക്ഷ്മാണുക്കൾ
मृदा नमी अल्पता,മണ്ണിന്റെ ഈർപ്പം കമ്മി
मृदा कार्बनिक पदार्थ,മണ്ണിന്റെ ജൈവവസ്തു കാര്യം
मृदा सरंध्रता,മണ്ണിന്റെ പോറോസിറ്റി
मृदा उत्पादकता,മണ്ണ് ഉൽപാദനക്ഷമത
मृदा परिच्छेदिका,മണ്ണ് പ്രൊഫൈൽ
मृदा गुणवत्ता,മണ്ണിന്റെ ഗുണനിലവാരം
मृदा अभिक्रिया,മണ്ണിന്റെ പ്രതികരണം
मृदा प्रतिरोध,മണ്ണിന്റെ പ്രതിരോധം
मृदा लवणता,മണ്ണിന്റെ ലവണത്വം
मृदा विज्ञान,മണ്ണ് ശാസ്ത്രം
मृदा रुग्णता,മണ്ണ് രോഗം
मृदा छानना,മണ്ണിന്റെ കൂലി
मृदा विलयन,മണ്ണ് പരിഹാരം
मृदा निर्जर्मीकारक,മണ്ണ് അണുവിമുക്തൻ
मृदा संरचना,മണ്ണിന്റെ ഘടന
मृदा निलंबन,മണ്ണ് സസ്പെൻഷൻ
मृदा परीक्षण,മണ്ണ് പരിശോധന
मृदा गठन,മണ്ണ് ടെക്സ്ചർ
मृदा-जल विभव,മണ്ണിന്റെ ജല സാധ്യത
मृदाजल,മണ്ണ് വെള്ളം
सौर स्थिरांक,സൗരോർജ്ജ സ്ഥിരാങ്കം
सौर विकिरण,സൗരവികിരണം
सौर वर्णक्रम,സോളാർ സ്പെക്ട്രം
"सौर्यन, सूर्यीकरण",സോളൈറൈസേഷൻ
एकल फसल,ഏക വിള
घुलनशील सोडियम प्रतिशत,സോളിയം ശതമാനം
कायिक कोशिका,സോമാറ്റിക് സെൽ
कायिक भ्रूण,സോമാറ്റിക് ഭ്രൂണം
कायिक संकरण,സോമാറ്റിക് ഹൈബ്രിഡൈസേഷൻ
ज्वार क्षति,സോർഗം പരിക്ക്
क्षतिपूरक जीन,സോസ് ജീൻ
सदर्न शोषण,തെക്കൻ മായ്ക്കൽ
दूरी (पादप),സ്പെയ്സിംഗ് (പ്ലാന്റ്)
"स्पेडिक्स, स्थूलमंजरी",സ്പാഡിക്സ്
स्पेथ,സ്പുട്
विशेष विन्यास,പ്രത്യേക ക്രമീകരണം
विशिष्ट सस्यन,പ്രത്യേക വിളവെടുപ്പ്
विशिष्ट कृषि,പ്രത്യേക കൃഷി
जाति,സ്പീഷീസ്
विशिष्ट फसल सघनता सूचकांक,പ്രത്യേക വിള തീവ്രത സൂചിക
"विशिष्ट गुरुत्व, आपेक्षिक गुरुत्व",പ്രത്യേക ഗുരുത്വാകർഷണം
सापेक्ष आर्द्रता,നിർദ്ദിഷ്ട ഈർപ്പം
विशिष्ट पर्ण क्षेत्र,നിർദ്ദിഷ്ട ഇല പ്രദേശം
शुक्राणुजनन,Spematogenesis
एस-प्रावस्था,എസ്-ഘട്ടം
कणिश,സ്പൈക്ക്
कणिशिका,സ്പഷ്ടമായ
तर्कु झाड़ी,സ്പിൻഡിൽ മുൾപടർപ്പു
बौछारी अपरदन,സ്പ്ലാഷ് മണ്ണൊലിപ്പ്
समबंधन,സ്ലിഷിംഗ്
विभाजित प्रयोग,ആപ്ലിക്കേഷൻ വിഭജിക്കുക
विखंडित जीन,സ്പ്ലിറ്റ് ജീനുകൾ
विभक्त प्लॉट डिजाइन,സ്പ്ലിറ്റ് പ്ലോട്ട് ഡിസൈൻ
स्पंजी ऊतक,സ്പോഞ്ചി ടിഷ്യു
स्वतः उत्परिवर्तन,സ്വതസിദ്ധമായ മ്യൂട്ടേഷൻ
बीजाणु,ചിതറിപ്പോയ
फुहारी सिंचाई,സ്പ്രിംഗളർ ജലസേചനം
स्पडन,സ്പഷ്ടങ്ങള്
दलपुट,പുല്പു
दलपुटधारी,സ്പർ ബെയറിംഗ്
"अल्पकालिक झंझावात, अंधड़",സ്ക്വാലില്
स्थायीकर कर्मक,ഏജന്റിനെ സ്ഥിരപ്പെടുത്തുന്നു
मानक विचलन,അടിസ്ഥാന വ്യതിയാനം
भोज्य फसल,സ്ട്രപ്പിൾ വിള
प्रारंभी प्रकूट,കോഡൺ ആരംഭിക്കുക
आरंभी विलयन,സ്റ്റാർട്ടർ പരിഹാരം
तना बेधक,സ്റ്റെം ബോറർ
स्तंभ अंत,സ്റ്റെം-അവസാനം
अवर्धबीजता,സ്റ്റെനോസ്പെർമോകാർപി
स्टेपी (घास के मैदान),സ്റ്റെപ്പ്
" निर्जर्मीकरण , बंध्यीकरण",വഭരണം
वर्तिकाग्र सुग्राहिता,കളങ്ക സ്വീകാര്യത
" वर्तिकाग्र , श्वासछिद्र",കളങ്ക
अवस्तंभ मूल,സ്റ്റിൽറ്റ് റൂട്ട്
भूस्तारी,മോളോൺ
रंध्र,സ്റ്റോമറ്റ
स्टूलिंग,മണ്ഡലം
रोध प्रकूट,കോഡൺ നിർത്തുക
स्तरित,സ്ട്രാറ്റുചെയ്തു
स्तरण,സ്ട്രാറ്റിഫിക്കേഷൻ
भूसा,സ്ടോ
प्रतिबल,സമ്മര്ദ്ദം
पट्टीदार सस्यन,സ്ട്രിപ്പ് ക്രോപ്പിംഗ്
पट्टी अंतरासस्यन,സ്ട്രിപ്പ് ഇന്റർക്രോപ്പിംഗ്
पीठिका,സരശാസ്തം
ठूंठ,തല്ലുന്നു
ठूंठ पलवार,കലഹങ്ങൾ
वर्तिका,ശൈലി
उप आर्द्र,ഉപവിഭാഗം
"सुबरिनीकरण, कार्कीकरण",സൂരിസേഷൻ
आप्लावन,മുത്തം
"जीविकोपार्जनी सस्यन, निर्वाही कृषि",ഉപജീവന കൃഷി
"अवमृदा, अवभूमि की गहरी जुताई",സബ്സൈലിംഗ്
उपजाति,ഉപവിഷയങ്ങൾ
प्रतिस्थापन सस्यन,പകരക്കാരൻ ക്രോപ്പിംഗ്
"क्रियाधार, अवस्तर",കെ.ഇ.
उपसतही सिंचन,ഉപരിതല ജലസേചനം
अनुक्रमण,തുടർച്ചകമായ
गूदेदार,ചൂഷണം
अंतः भूस्तारी,സക്കർ
स्वतःवर्गीय,സുയി-ജനറണം
सौर उपचार,സൂര്യ-ക്യൂറിംഗ്
"पूरक सिंचन, पूरक सिंचाई",അനുബന്ധ ജലസേചനം
पूरक उद्यभ,അനുബന്ധ സംരംഭം
अनुपूरक अन्योन्य क्रिया,അനുബന്ധ ഇടപെടൽ
निरोधक जीन,സ്യൂപ്ഷർ ജീൻ
पृष्ठ संक्रियक,സർഫാകാന്റ്
"सुग्राही, ग्रहणशील",വരാനിരിക്കുന്ന
निलंबन संवर्ध,സസ്പെൻഷൻ സംസ്കാരം
"संधारणीय कृषि, टिकाऊ खेती",സുസ്ഥിര കൃഷി
संधारणीय विकास,സുസ്ഥിര വികസനം
वृंदन,ആരോദ്ധിക്കല്
तलवारी पत्ती,വാൾ ഇല
साइकोनियम,സിക്കൺയം
"सहजीविता, सहजीवन",കൈശീയമാക്കല്
युग्मक संलयन,സിങ്കാമി
धान सघनता पद्धति,അരി തീവ്രത്വ സമ്പ്രദായം
सर्वांगीय (स्थानांतरित) शाकनाशी,വ്യവസ്ഥാപരമായ കളനാശിനി
कुसुम,കുങ്കുമം
केसर,കുങ്കുമം
सीस्ती,മുനി
साल,സാൽ
साल्विया,സാൽവിയ
चंदन,ചെരുപ്പ് മരം
चीकू,സപ്പോട്ട
केवड़ा,സ്ക്രൂപ്പിൻ
धुरचुक,സീബക്ഹോൺ
सनाय,ഭാഗികമായി
चंद्रभागा,സർപന്ത മരം
तिल,എള്ള്
चिचिड़ा,പടവളങ്ങ
कचरी,സ്നാപ്പ് തണ്ണിമത്തൻ
रीठा,സോപ്പ്നട്ട്
ज्वार,സോർജം
सोयाबीन,സോയാബീൻ
मोलश्री,സ്പാനിഷ് ചെറി
पालक,ചീര
बारफली,സ്പിൻഡിൽ മരം
"घीया, तोरई",സ്പോഞ്ച് പൊറോട്ട
स्टीविया,സ്റ്റീവിയ
बिच्छू बूटी,കൊഴുൻ
छड़ीला,കല്ല് പുഷ്പം
स्ट्राबेरी,സ്ട്രോബെറി
सुडान घास,സുഡാൻ പുല്ല്
गन्ना,കരിമ്പ്
चप्पन कद्दू,വേനൽക്കാല സ്ക്വാഷ്
सूरजमुखी,സൂര്യകാന്തി
सनई,സൂഹെംപ്പ്
"बनमेथी, सेंजी",സ്വീറ്റ് ക്ലോവർ
ककरोल,മധുരമുള്ള പൊറോട്ട
शकरकंद,മധുരക്കിഴങ്ങ്
वनषशाह,മധുരമുള്ള വയലറ്റ്
रस चूसक,SAP സക്കർ
आरा मक्खी,കണ്ട ഈച്ച
शल्क कीट,സ്കെയിൽ പ്രാണി
अर्ध कुंडलक,സെമിലോപ്പർ
प्ररोह वेधक,ബോറർ ഷൂട്ട്
रेशम कीट,പട്ടുനാടൻ
घोंघा,ഒച്ച്
गौरैया,കുരുവി
मकड़ी,ചിലന്തി
गिलहरी,അണ്ണാന്
तना वेधक,തോട്ടം ബോറർ
तना वेधक,സ്റ്റെം ബോറർ
स्तंभ मेखला कीट,തണ്ട് അരക്കെട്ട്
गुठली का घुन,കല്ല് കോവിൾ
मृदाविज्ञानी,മണ്ണ് ശാസ്ത്രജ്ഞൻ
अनुचलन गति,തന്ത്രപരമായ പ്രസ്ഥാനം
टैगन (लेबलन),ടാഗിംഗ് (ലേബലിംഗ്)
टैंक तलछट,ടാങ്ക് സിൽട്ട്
मूसला जड़,റൂട്ട് ടാപ്പുചെയ്യുക
"बल्लर, नर मंजरी (मक्का)",ടസ്സൽ (ചോളം)
"वर्गिकी, वर्गीकरण विज्ञान",ടാക്സോണമി
प्रौद्योगिकी,സാങ്കേതികവിദ
शीतोष्ण क्षेत्र,മിതശീതോഷ്ണ മേഖല
अस्थायी म्लानि,താൽക്കാലിക വൈൽറ്റിംഗ്
प्रतान,പരീക്ഷണങ്ങൾ
"तनावमापी, टेन्सियोमीटर",ടെൻസിയോമീറ്റർ
परिदल,ടെപ്പർ
विरूपजनन,ടെറാറ്റോജനി
समापन प्रकूट,അവസാനിപ്പിക്കൽ കോഡൺ
वेदिका,മട്ടുപ്പാവ്
वेदिका अंतराल,ടെറസ് ഇടവേള
भौमिक विकिरण,ഭൗമ വികിരണം
भौमिक खरपतवार,ഭൗമ കളകൾ
परीक्षार्थ संकरण,ടെസ്റ്റ് ക്രോസ്
परीक्षण भार,പരീക്ഷണ ഭാരം
"बीजावरण, टेस्टा",പരീക്ഷണ
चतुष्क,ടെട്രാട്
चतुर्गुणित,ടെട്രപ്ലോയിഡ്
चतुर्गुणिता,ടെട്രാപ്ലോയിഡി
पुष्पासन,തലലമസ്
ताप संचालकता,താപ ചാലകത
तापीय विसरण,താപ വ്യത്യാസം
तापीय प्रेरण,താപ ഇൻഡക്ഷൻ
"तापयुग्म, तापसंयुग्म",തെർമോകോൾ
तापलेरवी,താർമോഗ്രാഫ്
तापीय आवर्तिता,തെർമോപൈയോഡറിറ്റി
तापीय आवर्तन,തെർമോറിയോഡറിസം
तापरागी,തെർമോഫൈൽ
ताप अनुचलन,തെർമോടാക്സിസ്
विरसन,പുറത്തെടുക്കുന്നു
"मड़ाई, गहाई",മെതിക്കുന്ന
अर्बुद प्रेरक प्लाज्मिड,ടി പ്ലാസ്മിഡ്
"ज्वारीय दलदली भूमि, ज्वारीय दलदल",ടൈഡൽ ചതുപ്പുകൾ
खपरैल जल निकास,ടൈൽ ഡ്രെയിനേജ്
जुताई योग्यता,തികകികല്
"जुताई, कर्पण",കൃഷി
कल्ला (पादप),ടില്ലർ (പ്ലാന്റ്)
"कल्ले निकलना, तलशाखन",ടിൽവറംഗ്
कल्ले फूटने की अवस्था,ടില്ലാസിംഗ് സ്റ്റേജ്
भुरभुरी भूमि,ടിൽത്ത്
ऊतक परीक्षण,ടിഷ്യു പരിശോധന
ताड़ी,കള്ള്
सह्यता,സഹിഷ്ണുത
"ऊपरी मृदा, सतही मृदा",മുകളിലെ മണ്ണ്
टमालू,ടോപനയോ
खड़ी फसल में खाद डालना,ടോപ്പ് ഡ്രസ്സിംഗ്
स्थल मौसमविज्ञान,ടോപ്പോകലോളജി
शीर्षोमूलन (तंबाकू),ടോപ്പിംഗ് (പുകയില)
सकल पचनशील पोषक तत्व,മൊത്തം ദഹിപ്പിക്കുന്ന പോഷകത്തെ
सकल कारक उत्पादकता,ആകെ ഘടക ഉൽപാദനക്ഷമത
कुल घुलनशील ठोस,മൊത്തം ലയിക്കുന്ന സോളിഡുകൾ
पूर्णशक्तता,ടോളങ്കിപ്പൻസി
"आविषालुता, विषाक्तता",വിഷാംശം
आविष,ടോക്സിൻ
"लेशतत्व, सूक्ष्म मात्रिकतत्व",ഘടകങ്ങൾ കണ്ടെത്തുക
"अनुज्ञापक तत्व, अनुरेखक तत्व",ട്രേസർ ഘടകങ്ങൾ
पार क्रियाशील,ഇടപെടുന്നത്
अनुलेखन,പകരാവസ്ഥ
रूपांतरण,രൂപാന്തരം
पराजीनी,സംഗഹദൈവ്
अनुवाद,വിവർത്തനം
स्थानांतरण,ആത്മീയം
पारगमनता,പിന്കങ്ങല്
वाष्पोत्सर्जन गुणांक,ട്രാൻസ്പര്യ ഗുണകം
वाष्पोत्सर्जन खिंचाव,ട്രാൻസ്പിറിയൽ പുൾ
वाष्पोत्सर्जन अनुपात,ട്രാൻസ്രേഷൻ അനുപാതം
प्रत्यारोपण झटका,ട്രാൻസ്പ്ലാൻറ് ഷോക്ക്
रोपाई यंत्र,ട്രാൻസ്പ്ലാൻറ്റർ
"रोपण, रोपाई",പറിച്ചുനടല്
स्थानांतरित मृदा,മണ്ണ് കൊണ്ടുപോയ മണ്ണ്
ट्रांस्पोसोन,ട്രാൻസ്പോണ്
अनुप्रस्थ जलनिकास,തിരശ്ചീന ഡ്രെയിനേജ്
"पाश फसलें, फाँसू फसलें",കെണി വിളകൾ
पत्ती उतारना (जैसे गन्ने में),ചവറ്റുകുട്ട
उपचार,ആചരണം
वृक्ष सस्यन,മരം ക്രോപ്പിംഗ്
वृक्षवलय,ട്രീ റിംഗ്
परख,പരീക്ഷണം
अल्पमात्री सिंचाई,ട്രിക്കിൾ ഇറിഗേഷൻ
विमोचक कारक,ഘടകം ട്രിഗർ ചെയ്യുക
त्रिगुणित,ത്രിവദ്ധമായ
"त्रिधा सस्यन, तिहरा सस्यन",ട്രിപ്പിൾ ക്രോപ്പിംഗ്
पोषी स्तर,ട്രോഫിക് ലെവൽ
अनुवर्तनी गति,ട്രോപ്പിക് പ്രസ്ഥാനങ്ങൾ
उष्ण कटिबंधीय क्षेत्र,ഉഷ്ണമേഖലാ പ്രദേശത്ത്
अनुवर्तन,ഉഷ്ണമേഖല
वास्तविक घनत्व,യഥാർത്ഥ സാന്ദ്രത
वास्तविक पचनीयता,യഥാർത്ഥ ദഹനത
रुंड परिच्छेदिका,വെട്ടിച്ചുരുക്കിയ പ്രൊഫൈൽ
रुंड भूमि,വെട്ടിച്ചുരുക്കിയ മണ്ണ്
सुनामी,സുനാമി
कंदीय फसलें,കിഴങ്ങുവർഗ്ഗ വിളകൾ
कंद,കിഴങ്ങ്
अर्बुद,മുഴ
भूमि रुंडन,മണ്ണിന്റെ ചൂഷണം
टुंड्रा,തുണ്ട്ര
"दर्भस्थल, टर्फ, पीट",ടർഫ്
स्फीत,തുർജ്ജനമായ
स्फीति गति,ടർഗോർ ചലനം
स्फीति दाब,ടർഗോർ മർദ്ദം
स्फीति,ടർഗോർ
टर्नर का संलक्षण,ടർണിന്റെ സിൻഡ്രോം
"प्रकार, पादप प्रारूप",തരം (പ്ലാന്റ്)
प्रथम प्रकार की त्रुटि,ടൈപ്പ് I പിശക്
द्वितीय प्रकार की त्रुटि,ടൈപ്പ് II പിശക്
टाइफून,ടൈറ്റി ടോഹൂൺ
इमली,പുഴലിക്കല്
किरमाला,ടാരഗൺ
"स्वैर चंपा, सोन चंपा",ക്ഷേത്രം അല്ലെങ്കിൽ പഗോഡ ട്രീ
सज्जी,തുണി
मोरपंखी,തുജ
बनजवाइन,തൈം
तम्बाकू,പുകയില
टमाटर,തക്കാളി
हरसिंगार,വൃക്ഷം
ट्रिटिकेल,ܘNITICE
लटकनिया,കാഹളം മുന്തിരിവതാവ്
रजनी गंधा,Tuberose
हल्दी,മഞ്ഞൾ
शलगम,തക്കാരിച്ചെടി
पटेर,ടൈമ്മ (ഇന്ത്യൻ റീഡ് മാസ്)
टी' मच्छर कीट,ചായ കൊതുക്
दीमक,ടെർമിറ്റുകൾ (വെളുത്ത ഉറുമ്പ്)
थ्रिप्स,ഇലപ്പെടുപ്പുകൾ
द्रुतअपकेंद्रण,അൾട്രൊരെണ്ടര്ഫ്യൂഗേഷൻ
पराध्वनि,അൾട്രാസൗണ്ട്
पुष्पछत्र,ഉമ്പ്
अयुग्मन,അധികാരപ്പെടുത്തിയിട്ടില്ല
"अफलत्व, अफलन",ഫലമില്ലാത്തത്
एकसंयोजी,ഞരമ്പമില്ലാത്ത
सार्वभौम आनुवंशिक कोड,സാർവത്രിക ജനിറ്റിക് കോഡ്
सार्वभौम मृदा ह्रास समीकरण,സാർവത്രിക മണ്ണിന്റെ നഷ്ടം
असंतृप्त वसीय अम्ल,അപൂരിത ഫാറ്റി ആസിഡുകൾ
उच्चभूमि धान,ഇളം അരി
"उपरिभूमि, उच्चभूमि",ഉദതം
शहरी कंपोस्ट,അർബൻ കമ്പോസ്റ്റ്
यूरिया,യുആർഎ
यूरिएज,മൂലം
उल्ला घास,ഉല്ലാ പുല്ല്
"वैक्सीन, टीका",വാക്സിന്
"धानी, रसधानी",വാക്യൂൾ
मूल्यवर्धित कृषि,മൂല്യവർദ്ധിത കൃഷി
मूल्यवर्धित उत्पाद,മൂല്യവർദ്ധിത ഉൽപ്പന്നം
मूल्यवर्धन,മൂല്യങ്ങൾ
मूल्य लागत अनुपात,മൂല്യ വില അനുപാതം
वैम (पुष्पकात्मक अर्बस्कुलर),VAM (വെസിക്കുലാർ അർബുലർ)
वाष्प तापोपचार,നീരാവി ചൂട് ചികിത്സ
वाष्प दाब,ബാഷ്പ മർദ്ദം
परिवर्ती लागत,വേരിയബിളിന്
परिवर्ती जीन,വേരിയബിൾ ജീൻ
परिवर्ती दर प्रौद्योगिकी,വേരിയബിൾ റേറ്റ് ടെക്നോളജി
प्रसारण भिन्नता,വേൾഡ്
विभिन्नता,വതാസം
किस्म,വൈവിധം
रोग वाहक,വെക്റ്റർ
वनस्पति,സസ്യങ്ങൾ
वानस्पतिक निम्नीकरण,സസ്യഭക്ഷണം
वानस्पतिक रोध,സസ്യ തടസ്സം
वानस्पतिक आच्छादन,തുമ്പില് കവർ
वानस्पतिक प्रवर्धन,തുമ്പില് പ്രചരണം
वानस्पतिक प्रावस्था,തുമ്പില് വേദി
शिराविन्यास,ആരാധന
"कृमि-क्षिप्ति, केंचुए का मल",പരിധി
वर्मी कंपोस्ट,മണ്ണിര കമ്പോസ്റ്റ്
वसंतीकरण,Veneralial
ऊर्ध्व पलवार,ലംബ പുതങ്ങ്
वर्टिसॉल,വെർട്ടിസോൾ
जीवनक्षमता (बीज),പ്രവർത്തനക്ഷമത (വിത്ത്)
"लता, द्राक्षालता",മുന്തിരിവള്ളി
सिरका,വിനാഗിരി
"उग्र जीन, विर जीन",വിൽ ജീൻ
"अकृष्य भूमि, अक्षत भूमि",കന്യക ഭൂമി
"अकृष्य मृदा, अक्षत मृदा",കന്യക മണ്ണ്
उग्रता,വൈരീലയം
विषाणु,വൈറസ്
विषाणु आवरण प्रोटीन,വൈറസ് കോട്ട് പ്രോട്ടീൻ
