Punjabi,Tamil
ਚਤੁਰਭੁਜ,நால்வகை
"ਵਰਗ, ਚਤੁਰਭੁਜ, ਡਬਲ ਟ੍ਰੈਪੀਜ਼ੋਇਡ","சதுரம், இருபடி, இரட்டை ட்ரேப்சாய்டு"
ਚਤੁਰਭੁਜ ਲਾਗਤ,இருபடி செலவு
ਕੁਆਡ੍ਰੈਟਿਕ ਲਾਗਤ ਫੰਕਸ਼ਨ,இருபடி செலவு செயல்பாடு
ਚਤੁਰਭੁਜ ਵਕਰ,இருபடி வளைவு
ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ,இருபடி சமன்பாடு
ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ,இருபடி வெளிப்பாடு
ਚਤੁਰਭੁਜ ਚਤੁਰਭੁਜ,இருபடி இருபடி
ਚਤੁਰਭੁਜ ਫੰਕਸ਼ਨ,இருபடி செயல்பாடு
ਚਤੁਰਭੁਜ ਫੰਕਸ਼ਨ,இருபடி செயல்பாடு
ਚਤੁਰਭੁਜ ਇੰਟਰਪੋਲੇਸ਼ਨ,இருபடி இடைச்செருகல்
ਚਤੁਰਭੁਜ ਉਦੇਸ਼ ਫੰਕਸ਼ਨ,இருபடி புறநிலை செயல்பாடு
ਕੁਆਡ੍ਰੈਟਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ ਕੁਆਡ੍ਰੈਟਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ,இருபடி நிரலாக்கம் இருபடி நிரலாக்கம்
ਚਤੁਰਭੁਜ ਉਲਟਣਯੋਗਤਾ ਨਿਯਮ,இருபடி மீளக்கூடிய விதி
ਚਤੁਰਭੁਜ ਪੰਨਾ,இருபடி பக்கம்
ਚਤੁਰਭੁਜ ਮਿਆਦ,இருபடி கால
ਚਤੁਰਭੁਜ ਫਾਰਮੂਲਾ,நாற்கர சூத்திரம்
ਚਤੁਰਭੁਜ,நாற்கர
ਗੁਣਾਤਮਕ ਵਿਸ਼ਲੇਸ਼ਣ,தரமான பகுப்பாய்வு
ਗੁਣਵੱਤਾ ਕੰਟਰੋਲ,தர கட்டுப்பாடு
ਕੁਆਂਟਮ ਮਕੈਨਿਕਸ,குவாண்டம் இயக்கவியல்
ਕੁਆਂਟਮ ਨੰਬਰ,குவாண்டம் எண்
ਕੁਆਂਟਮ ਅੰਕੜੇ,குவாண்டம் புள்ளிவிவரங்கள்
"ਤਿਮਾਹੀ, ਤਿਮਾਹੀ, ਤਿਮਾਹੀ","கால், கால், கால்"
ਚਤੁਰਭੁਜ,நாற்கர
ਚੌਥਾਈ,காலாண்டு
ਲੀਨੀਅਰ ਕੰਸਟਰਕਟਰ ਸਮੀਕਰਨ,லீனியர் கன்ஸ்ட்ரக்டர் சமன்பாடு
ਨਿਯਮਤ ਚੱਕਰ,வழக்கமான சுழற்சி
ਗੱਲਬਾਤ,அரட்டை
ਲਾਈਨ ਦੀ ਲੰਬਾਈ,வரி நீளம்
ਲਾਈਨ ਮਾਡਲ,வரி மாதிரி
ਕਤਾਰ ਸਮੱਸਿਆ,வரிசை பிரச்சனை
ਕਤਾਰ ਦੀ ਕਾਰਵਾਈ,வரிசை செயலாக்கம்
ਕਤਾਰ ਸਿਸਟਮ,வரிசை அமைப்பு
ਲਾਈਨ ਥਿਊਰੀ,வரி கோட்பாடு
ਪੰਚਮਕ,பஞ்சமக்
ਪੰਜਕ,ஐந்தெழுத்து
"ਦਰ ਦਾ ਹਵਾਲਾ ਦਿੱਤਾ, ਕੀਮਤ ਦਾ ਹਵਾਲਾ ਦਿੱਤਾ","விலை குறிப்பிடப்பட்டுள்ளது, விலை குறிப்பிடப்பட்டுள்ளது"
"ਭਾਗ, ਭਾਗ","பங்கு, பிரிவு"
ਵਿਭਾਗ ਖੇਤਰ,துறை பகுதி
ਵਿਭਾਗ ਸਮੂਹ,துறை குழு
ਭਾਗ ਨਿਯਮ,பங்கு விதி
ਵਿਭਾਗ ਸੈੱਟ,துறை தொகுப்பு
ਵਿਭਾਗ ਦੀ ਆਬਾਦੀ,துறை மக்கள்
ਵਿਭਾਗ ਦੀ ਬਣਤਰ,துறை அமைப்பு
ਘੇਰੇ,ஆரம்
ਰੇਡੀਅਨ,ரேடியன்கள்
ਰੇਡੀਅਨ ਮਾਪ,ரேடியன் அளவு
ਕਰਨੀ,கர்ணி
ਮੂਲਕਸ਼ਾ,மூலாக்ஷா
ਵਰਗੀਕਰਨ,வகைபிரித்தல்
ਰੇਡੀਅਸ,ஆரம்
ਕਨਵਰਜੈਂਸ ਰੇਡੀਅਸ,ஒருங்கிணைப்பு ஆரம்
ਵਕਰਤਾ ਦਾ ਘੇਰਾ,வளைவின் ஆரம்
ਪੋਲਰਿਟੀ ਲਾਈਨ,துருவமுனைக் கோடு
ਮੂਲ,ரேடிக்ஸ்
ਬੇਤਰਤੀਬ ਗਲਤੀ,சீரற்ற பிழை
ਬੇਤਰਤੀਬ ਫੰਕਸ਼ਨ,சீரற்ற செயல்பாடு
ਰੈਂਡਮਾਈਜ਼ੇਸ਼ਨ,சீரற்றமயமாக்கல்
ਬੇਤਰਤੀਬ ਬਲਾਕ,சீரற்ற தொகுதி
ਬੇਤਰਤੀਬ ਮਾਡਲ,சீரற்ற மாதிரி
ਬੇਤਰਤੀਬ ਨੰਬਰ,சீரற்ற எண்
ਬੇਤਰਤੀਬ ਨਮੂਨਾ,சீரற்ற மாதிரி
ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ,சீரற்ற மாறிகள்
"ਸੀਮਾ, ਸੀਮਾ, ਸੀਮਾ, ਸੀਮਾ","வரம்பு, வரம்பு, வரம்பு, வரம்பு"
ਕਨਵਰਜੈਂਸ ਕੰਪਲੈਕਸ,ஒருங்கிணைப்பு வளாகம்
ਏਕੀਕਰਣ ਪਰਿਸਰ,ஒருங்கிணைப்பு வளாகம்
ਰਿਸ਼ਤੇ ਦੇ ਅਹਾਤੇ,உறவு வளாகம்
ਕੈਂਪਸ ਦੀ ਆਬਾਦੀ,வளாக மக்கள் தொகை
ਗ੍ਰੇਡ,தரம்
ਰੈਂਕ ਸਬੰਧ,தரவரிசை தொடர்பு
ਮੈਟ੍ਰਿਕਸ ਦਾ ਗ੍ਰੇਡ,அணி வகை
ਕ੍ਰਮਬੱਧ ਕ੍ਰਮ ਨਮੂਨਾ,வரிசை வரிசை மாதிரி
ਤਬਦੀਲੀ ਦੀ ਦਰ,மாற்றம் விகிதம்
ਕਨਵਰਜੈਂਸ ਦਰ,ஒருங்கிணைப்பு விகிதம்
ਬੇਮਿਸਾਲ,ஒப்பற்ற
ਤਰਕਸ਼ੀਲ,பகுத்தறிவு
ਤਰਕਸ਼ੀਲ ਸਮੀਕਰਨ,பகுத்தறிவு வெளிப்பாடு
ਤਰਕਸ਼ੀਲ ਖੇਤਰ,பகுத்தறிவு புலம்
ਤਰਕਸ਼ੀਲ ਫੰਕਸ਼ਨ,பகுத்தறிவு செயல்பாடு
ਭਾਜ ਦਾ ਤਰਕਸੰਗਤੀਕਰਨ,வகுப்பின் பகுத்தறிவு
ਤਰਕਸ਼ੀਲ ਸੰਖਿਆ,பகுத்தறிவு எண்
ਤਰਕਸ਼ੀਲ ਸੰਖਿਆ ਖੇਤਰ,பகுத்தறிவு எண் புலம்
ਤਰਕਸੰਗਤ ਕਾਰਵਾਈ,பகுத்தறிவு செயல்பாடு
ਅਸਪਸ਼ਟ ਟੈਸਟ,சமமற்ற சோதனை
"ਅਪ੍ਰਾਪਤ ਦੱਤਾ, ਜਿਵੇਂ ਕਿ ਪ੍ਰਾਪਤ ਹੋਇਆ","பதப்படுத்தப்படாத தத்தா, பெறப்பட்டது"
"ਰਸ਼ਮੀ, ਕਿਰਨ, ਪਾਖ-ਆਰ, ਰੇ, ਸ਼ੰਕੁਸ਼, ਅਰਧਰੇਖਾ, ਆਰ","ரஷ்மி, கிரண், பக்-ஆர், ரே, ஷங்குஷ், அர்த்ரேகா, அர்"
ਬੀਮ ਵੈਕਟਰ,பீம் திசையன்
ਅਸਲੀ,உண்மையான
ਅਸਲੀ ਧੁਰਾ,உண்மையான அச்சு
ਅਸਲੀ ਨਿਰੰਤਰਤਾ,உண்மையான தொடர்ச்சி
ਅਸਲੀ ਲਾਈਨ,உண்மையான வரி
ਅਸਲ ਰੇਖਿਕ ਵੈਕਟਰ ਸਪੇਸ,உண்மையான நேரியல் திசையன் இடம்
ਅਸਲੀ ਮੈਟ੍ਰਿਕਸ,உண்மையான அணி
ਅਸਲੀ ਨੰਬਰ,உண்மையான எண்
ਅਸਲ ਨੰਬਰ ਖੇਤਰ,உண்மையான எண் புலம்
ਅਸਲ ਹਿੱਸਾ,உண்மையான பகுதி
ਅਸਲ ਬਹੁਪਦ,உண்மையான பல்லுறுப்புக்கோவை
ਅਸਲ ਚਤੁਰਭੁਜ,உண்மையான இருபடி
ਅਸਲੀ ਮਾਲੂ,உண்மையான மாலு
ਅਸਲ ਆਬਾਦੀ,உண்மையான மக்கள் தொகை
ਰੀਅਲ ਟਾਈਮ ਸਿਸਟਮ,உண்மையான நேர அமைப்பு
ਅਸਲ ਮੁੱਲ ਫੰਕਸ਼ਨ,உண்மையான மதிப்பு செயல்பாடு
ਅਸਲੀ ਵੇਰੀਏਬਲ,உண்மையான மாறி
ਅਸਲ ਵੈਕਟਰ ਸਪੇਸ,உண்மையான திசையன் இடம்
"ਉਲਟ, ਪਰਸਪਰ, ਪਰਸਪਰ","தலைகீழ், பரஸ்பர, பரஸ்பர"
ਉਲਟ ਮੈਟ੍ਰਿਕਸ,தலைகீழ் அணி
ਆਇਤਕਾਰ,செவ்வகம்
"ਆਇਤਾਕਾਰ, ਸੱਜੇ-ਕੋਣ, ਸੱਜੇ-ਕੋਣ","செவ்வக, வலது கோணம், வலது கோணம்"
ਆਇਤਾਕਾਰ ਸਾਰਣੀ,செவ்வக அட்டவணை
"ਸੱਜੇ ਕੋਣ ਧੁਰਾ, ਸੱਜੇ ਕੋਣ ਤਾਲਮੇਲ ਧੁਰਾ","வலது கோண அச்சு, வலது கோண ஒருங்கிணைப்பு அச்சு"
ਆਇਤਾਕਾਰ ਘਣਤਾ ਫੰਕਸ਼ਨ,செவ்வக அடர்த்தி செயல்பாடு
ਸੱਜੇ ਕੋਣ ਵਾਲਾ ਹਾਈਪਰਬੋਲਾ,வலது கோண ஹைபர்போலா
ਆਇਤਾਕਾਰ ਮੈਟ੍ਰਿਕਸ,செவ்வக அணி
"ਆਇਤਕਾਰ ਸਮਾਨਾਂਤਰਚਿੱਤਰਗ੍ਰਾਮ, ਸੱਜੇ ਕੋਣ ਸਮਾਂਤਰਚਿੱਤਰਗ੍ਰਾਮ","செவ்வக இணை வரைபடம், வலது கோண இணையான வரைபடம்"
arcuate ਕਰਵ,வளைவு வளைவு
ਦੁਹਰਾਓ ਫਾਰਮੂਲਾ,மீண்டும் மீண்டும் சூத்திரம்
ਆਵਰਤੀ ਦਸ਼ਮਲਵ,கால தசம
ਤਬਦੀਲੀ ਫਾਰਮੂਲਾ,திருப்பு சூத்திரம்
ਲੜੀਵਾਰ ਰੂਪ,படிநிலை வடிவம்
ਅਸੰਗਤ ਪ੍ਰਦਰਸ਼ਨ,சீரற்ற செயல்திறன்
"ਲਘੂਗਣਕ ਫਾਰਮੂਲਾ, ਸਮਾਨਤਾ ਫਾਰਮੂਲਾ","மடக்கை சூத்திரம், சமமான சூத்திரம்"
"ਹਵਾਲਾ ਲਾਈਨ, ਹਵਾਲਾ ਲਾਈਨ","குறிப்பு வரி, குறிப்பு வரி"
ਹਵਾਲਾ ਬਿੰਦੂ ਹਵਾਲਾ ਬਿੰਦੂ,குறிப்பு புள்ளி குறிப்பு புள்ளி
ਪ੍ਰਤੀਬਿੰਬਿਤ ਲਹਿਰ,பிரதிபலித்த அலை
ਪ੍ਰਤੀਬਿੰਬ,பிரதிபலிப்பு
ਬਰਾਬਰ ਦਾ ਨਿਯਮ,சமமான விதி
ਕਨਵਰਜੈਂਸ ਖੇਤਰ,ஒன்றிணைந்த பகுதி
ਵੱਖਰਾ ਖੇਤਰ,வேறுபட்ட பகுதி
ਏਕੀਕਰਣ ਖੇਤਰ,ஒருங்கிணைப்பு பகுதி
ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ,பின்னடைவு பகுப்பாய்வு
ਰਿਗਰੈਸ਼ਨ ਕਰਵ,பின்னடைவு வளைவு
ਰਿਗਰੈਸ਼ਨ ਸਮੀਕਰਨ,பின்னடைவு சமன்பாடு
ਰਿਗਰੈਸ਼ਨ ਲਾਈਨ,பின்னடைவு வரி
ਰਿਗਰੈਸ਼ਨ ਮਾਡਲ,பின்னடைவு மாதிரி
ਨਿਯਮਤ ਕਰਵ,வழக்கமான வளைவு
ਵੀ ਹੈਕਸਾਗਨ,அறுகோணம் கூட
ਨਿਯਮਤ ਮੈਟ੍ਰਿਕਸ,வழக்கமான அணி
ਬਰਾਬਰ,சமபக்க
ਰਿਸ਼ਤੇਦਾਰ ਪੂਰਕ,உறவினர் நிரப்பு
ਸਭ ਤੋਂ ਵੱਧ ਰਿਸ਼ਤੇਦਾਰ,ஒப்பீட்டளவில் உயர்ந்தது
ਸਭ ਤੋਂ ਘੱਟ ਰਿਸ਼ਤੇਦਾਰ,ஒப்பீட்டளவில் குறைந்த
ਰਿਸ਼ਤੇਦਾਰ ਸੰਭਾਵਨਾ,ஒப்பீட்டு நிகழ்தகவு
ਰਿਸ਼ਤੇਦਾਰ ਗਤੀ,தொடர்புடைய வேகம்
"ਸਾਪੇਖਤਾ, ਸਾਪੇਖਤਾ, ਸਾਪੇਖਤਾ","சார்பியல், சார்பியல், சார்பியல்"
ਰਿਲੇਟੀਵਿਟੀ ਥਿਊਰੀ,சார்பியல் கோட்பாடு
ਭਰੋਸੇਯੋਗਤਾ,நம்பகத்தன்மை
ਭਰੋਸੇਯੋਗਤਾ ਸਮੱਸਿਆ,நம்பகத்தன்மை பிரச்சனை
ਬਕਾਇਆ ਪੋਸਟ,எஞ்சிய பதவி
ਬਾਕੀ ਪ੍ਰਮੇਯ,மீதமுள்ள தேற்றம்
ਦੁਹਰਾਉਣ ਦੀ ਸੀਮਾ,மீண்டும் மீண்டும் வரம்பு
ਦੁਹਰਾਓ ਰੀਮੈਨ-ਇੰਟਗ੍ਰੇਲ,மறுசெயல் ரீமான்-இணைப்பு
ਨੁਮਾਇੰਦਗੀ,பிரதிநிதித்துவம்
"ਬਕਾਇਆ, ਬਚਿਆ ਹੋਇਆ","எஞ்சிய, எஞ்சிய"
ਅਨੰਤਤਾ &#39;ਤੇ ਰਹਿੰਦਾ ਹੈ,முடிவிலியில் உள்ளது
"ਭੰਗ, ਖੰਡਨ, ਭਿੰਨਤਾ","கலைத்தல், மறுப்பு, வேறுபாடு"
ਵਿਛੋੜਾ,விலகல்
ਵੇਗ ਵਿਵਸਥਾ,வேகம் சரிசெய்தல்
ਨਤੀਜਾ ਨਤੀਜਾ,விளைவாக முடிவு
ਨਤੀਜਾ ਬਲ,விளைவாக சக்தி
ਨਤੀਜਾ ਵੈਕਟਰ,முடிவு திசையன்
ਸੋਧਿਆ ਸਿੰਗਲ ਢੰਗ,மாற்றியமைக்கப்பட்ட ஒற்றை முறை
ਰੋਮਬਸ,ரோம்பஸ்
riemann - ਅਟੁੱਟ,ரீமான்-ஒருங்கிணைந்த
"ਸੱਜੇ ਕੋਣ, ਸੱਜੇ ਕੋਣ","வலது கோணம், வலது கோணம்"
ਸੱਜੇ ਕੋਣ ਵਾਲਾ ਤਿਕੋਣ,வலது கோண முக்கோணம்
ਸੱਜੇ ਗੋਲਾਕਾਰ ਕੋਨ,வலது வட்டக் கூம்பு
ਦੱਖਣੀ ਸੈੱਟ,தெற்கு தொகுப்பு
ਸੱਜਾ ਗੋਲਾਕਾਰ ਸਿਲੰਡਰ,வலது வட்ட உருளை
ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ,கடிகாரகடிகாரச்சுற்று
ਦੱਖਣੀ ਉਲਟ,தெற்கு தலைகீழ்
"ਸਹੀ ਸਬੂਤ, ਸਹੀ ਸਬੂਤ","துல்லியமான ஆதாரம், துல்லியமான ஆதாரம்"
"ਰਿੰਗ, ਰਿੰਗ","மோதிரம், மோதிரம்"
ਪੂਰਨ ਅੰਕ ਰਿੰਗ,முழு எண் வளையம்
R- ਅਟੁੱਟ,R-ஒருங்கிணைந்த
"ਜੜ੍ਹ, ਜੜ੍ਹ","வேர், வேர்"
ਵਰਗ ਮੂਲ ਰੂਟ,சதுர வேர் வேர்
ਬਹੁਪਦ ਦਾ ਮੂਲ,பல்லுறுப்புக்கோவையின் வேர்
"ਰੋਟੇਸ਼ਨ, ਰੋਟੇਸ਼ਨ","சுழற்சி, சுழற்சி"
ਰਾਊਂਡਿੰਗ ਗਲਤੀ,ரவுண்டிங் பிழை
ਕਤਾਰ,வரிசை
ਕਤਾਰ-ਕਾਲਮ ਗੁਣਾ,வரிசை-நெடுவரிசை பெருக்கல்
ਲਾਈਨ ਸਮਾਨਤਾ,வரி சமநிலை
ਕਤਾਰ ਮੈਟ੍ਰਿਕਸ,வரிசை அணி
ਕਤਾਰ ਆਰਡਰ,வரிசை ஒழுங்கு
ਬਚਣ ਦਾ ਬਿੰਦੂ,தப்பிக்கும் புள்ளி
"ਨਮੂਨਾ, ਨਮੂਨਾ","மாதிரி, மாதிரி"
ਨਮੂਨਾ ਮਤਲਬ,மாதிரி சராசரி
ਨਮੂਨਾ ਬਿੰਦੂ,மாதிரி புள்ளி
ਨਮੂਨਾ ਦਾ ਆਕਾਰ,மாதிரி அளவு
ਨਮੂਨਾ ਸਪੇਸ,மாதிரி இடம்
ਨਮੂਨਾ-ਮਿਆਰੀ-ਵਿਚਕਾਰ,மாதிரி-தரநிலை-விலகல்
ਨਮੂਨਾ ਸਰਵੇਖਣ,மாதிரி ஆய்வு
ਨਮੂਨਾ ਪਰਿਵਰਤਨ,மாதிரி மாறுபாடு
"ਨਮੂਨਾ (v.), ਨਮੂਨਾ (n.)","மாதிரி (v.), மாதிரி (n.)"
ਨਮੂਨਾ ਵੰਡ,மாதிரி விநியோகம்
ਨਮੂਨਾ ਗਲਤੀ,மாதிரி பிழை
ਨਮੂਨਾ ਅੰਤਰਾਲ,மாதிரி இடைவெளி
ਨਮੂਨਾ ਵਿਧੀ,மாதிரி முறை
ਨਮੂਨਾ ਅਸੂਲ,மாதிரி கொள்கை
ਬਦਲਣ ਦੇ ਨਾਲ ਨਮੂਨਾ ਲੈਣਾ,மாற்று மூலம் மாதிரி
"ਸਕੇਲਰ, ਸਕੇਲਰ","அளவிடல், அளவிடல்"
ਸਕੇਲਰ ਖੇਤਰ,அளவிடல் புலம்
ਸਕੇਲਰ ਮੈਟ੍ਰਿਕਸ,ஸ்கேலார் மேட்ரிக்ஸ்
ਸਕੇਲਰ ਮਲਟੀਪਲ,அளவிடல் மடங்குகள்
ਸਕੇਲਰ ਗੁਣਾ,அளவிடல் பெருக்கல்
ਸਕੇਲਰ ਉਤਪਾਦ,அளவிடல் தயாரிப்பு
ਸਕੇਲਰ,அளவுகோல்
ਸਕੇਲਰ ਟ੍ਰਿਪਲ ਉਤਪਾਦ,ஸ்கேலர் மூன்று தயாரிப்பு
ਸਕੇਲੇਨ ਤਿਕੋਣ,ஸ்கேலின் முக்கோணம்
ਸਕੈਟਰ ਚਿੱਤਰ,சிதறல் வரைபடம்
ਸ਼੍ਰੋਡਿੰਗਰ ਸਮੀਕਰਨ,ஷ்ரோடிங்கர் சமன்பாடு
"ਮੌਸਮੀ ਉਤਰਾਅ-ਚੜ੍ਹਾਅ, ਮੌਸਮੀ ਉਤਰਾਅ-ਚੜ੍ਹਾਅ","பருவகால ஏற்ற இறக்கங்கள், பருவகால ஏற்ற இறக்கங்கள்"
"ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੀ, ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੀ ਲਾਈਨ, ਸੈਕੈਂਟ, ਉਲਟ ਕੋਸਾਈਨ","ஊடுருவி, ஊடுருவும் கோடு, செகண்ட், தலைகீழ் கொசைன்"
ਵਿੰਨ੍ਹਣ ਦਾ ਤਰੀਕਾ,துளையிடும் முறை
ਦੂਜਾ,இரண்டாவது
ਦੂਜਾ ਆਰਡਰ (ਦੂਜੀ ਕਿਸਮ),இரண்டாவது வரிசை (இரண்டாம் வகை)
"ਭਾਗ, ਭਾਗ, ਭਾਗ, ਭਾਗ, ਭਾਗ","பிரிவு, பிரிவு, பிரிவு, பிரிவு, பிரிவு"
"ਸਬ-ਡਿਵੀਜ਼ਨ, ਸੈਕਟਰ, ਸੈਕਟਰ","உட்பிரிவு, துறை, துறை"
ਕਰਵ ਖੰਡ,வளைவு பிரிவு
ਸਵੈ-ਨੱਥੀ,சுய-பற்றுதல்
ਸਵੈ ਜੁੜਿਆ ਆਪਰੇਟਰ,சுயமாக இணைக்கப்பட்ட ஆபரேட்டர்
ਸਵੈ ਸੰਜੋਗ,தன்னியக்கமான
ਅੱਧਾ ਧੁਰਾ,அரை அச்சு
ਅਰਧ ਚੱਕਰ,அரைவட்டம்
ਕੰਕਰੀਟ ਮੈਟ੍ਰਿਕਸ,கான்கிரீட் அணி
ਅਟੁੱਟ ਚਤੁਰਭੁਜ,ஒருங்கிணைந்த இருபடி
ਸਮਿਸਮੁਹ,சமிஸ்முஹ்
ਅੱਧਾ ਅੰਤਰਾਲ,அரை இடைவெளி
ਭਾਵ ਮੁੱਖ ਧੁਰਾ,முக்கிய அச்சு என்று பொருள்
ਅਰਧ ਮਾਮੂਲੀ ਧੁਰੀ,அரை சிறு அச்சு
ਵੱਖ ਕਰਨ ਯੋਗ ਬਹੁਪਦ,பிரிக்கக்கூடிய பல்லுறுப்புக்கோவை
ਪਰਿਵਰਤਨਸ਼ੀਲ ਵਿਭਾਜਨ,மாறி பிரித்தல்
ਕ੍ਰਮ,வரிசை
ਇੰਡੈਕਸਿੰਗ ਸਿਧਾਂਤ,குறியீட்டு கொள்கை
ਕ੍ਰਮਵਾਰ ਵਿਸ਼ਲੇਸ਼ਣ,தொடர் பகுப்பாய்வு
ਕ੍ਰਮਵਾਰ ਨਮੂਨਾ,தொடர் மாதிரி
ਸਪਸ਼ਟ ਸਬੰਧ,வகைப்பட்ட தொடர்பு
"ਲੜੀ, ਲੜੀ, ਲੜੀ","தொடர், தொடர், தொடர்"
"ਕੁੱਲ, ਹਵਾ ਦੀ ਦਿਸ਼ਾ, ਧਾਰਾ ਦੀ ਦਿਸ਼ਾ, ਫ੍ਰੀਜ਼, ਫ੍ਰੀਜ਼ (ਵਰ.)","மொத்த, காற்றின் திசை, நீரோடை திசை, உறைதல், உறைதல் (ver.)"
ਸੈਕਸਟੈਂਟ,sextant
shewhart ਕੰਟਰੋਲ ਚਾਰਟ,ஷெவார்ட் கட்டுப்பாட்டு விளக்கப்படம்
"ਚਿੰਨ੍ਹ, ਰਕਮ","அடையாளம், தொகை"
ਮੈਟਰਿਕਸ ਮਾਰਕਰ,அணி குறிப்பான்
ਚਤੁਰਭੁਜ ਚਤੁਰਭੁਜ ਚਿੰਨ੍ਹ,இருபடி இருபடி சின்னம்
ਸਚਿਨ ਨੰਬਰ,சச்சின் எண்
ਮਹੱਤਤਾ ਦਾ ਪੱਧਰ,முக்கியத்துவம் நிலை
ਮਹੱਤਤਾ ਟੈਸਟ,முக்கியத்துவம் சோதனை
ਮਹੱਤਵਪੂਰਨ ਚਿੰਨ੍ਹ,குறிப்பிடத்தக்க மதிப்பெண்கள்
ਮਾਰਕ ਟੈਸਟ,மதிப்பெண் சோதனை
ਚਿੰਨ੍ਹ ਫੰਕਸ਼ਨ,சின்ன செயல்பாடு
ਸਮਾਨ ਅੰਡਾਕਾਰ,ஒத்த நீள்வட்டம்
ਸਮਰੂਪ ਚਿੱਤਰ,ஒரே மாதிரியான உருவம்
"ਸਮਾਨਤਾ, ਸਮਾਨਤਾ","ஒற்றுமை, ஒப்புமை"
ਸਮਰੂਪ ਮੈਟ੍ਰਿਕਸ,ஒரே மாதிரியான அணி
ਸਧਾਰਨ ਬੰਦ ਕਰਵ,எளிய மூடிய வளைவு
ਸਧਾਰਨ ਸਬੰਧ,எளிய தொடர்பு
ਸਧਾਰਨ ਹਾਰਮੋਨਿਕ ਮੋਸ਼ਨ,எளிய ஹார்மோனிக் இயக்கம்
ਸਧਾਰਨ ਬੇਤਰਤੀਬੇ ਨਮੂਨਾ,எளிய சீரற்ற மாதிரி
"ਸੈੱਟ, ਸਿੰਪਲੈਕਸ, ਇਕਪਾਸੜ, ਸਧਾਰਨ","தொகுப்பு, எளிய, ஒருபக்க, எளிய"
ਇੱਕ ਤਰਫਾ ਐਲਗੋਰਿਦਮ,ஒரு வழி அல்காரிதம்
ਸਿੰਗਲ ਟੇਬਲ,ஒற்றை அட்டவணை
ਸਿਮਪਸਨ ਦਾ ਇੱਕ ਤਿਹਾਈ ਨਿਯਮ,சிம்சனின் மூன்றில் ஒரு பங்கு விதி
ਸਿਮੂਲੇਸ਼ਨ ਢੰਗ,உருவகப்படுத்துதல் முறை
ਸਮਕਾਲੀ ਵਿਭਿੰਨ ਸਮੀਕਰਨਾਂ,ஒரே நேரத்தில் வேறுபட்ட சமன்பாடுகள்
ਸਮਕਾਲੀ ਸਮੀਕਰਨਾਂ,ஒரே நேரத்தில் சமன்பாடுகள்
"ਚਿੰਨ੍ਹ, ਸਾਈਨ","அடையாளம், சைன்"
"ਸਾਈਨ ਕਰਵ, ਸਾਈਨ ਕਰਵ","சைன் வளைவு, சைன் வளைவு"
ਸੋਲੋ,தனி
ਇਕਸਾਰ ਫੰਕਸ਼ਨ,சலிப்பான செயல்பாடு
ਅਜੀਬ ਅਟੁੱਟ,ஒற்றைப்படை ஒருங்கிணைந்த
"ਅਜੀਬਤਾ, ਅਜੀਬਤਾ","விசித்திரம், விந்தை"
ਅਸਥਿਰ ਮੈਟਰਿਕਸ,மாறாத அணி
ਅਜੀਬ ਹੱਲ,விசித்திரமான தீர்வு
ਨਮੂਨਾ ਦਾ ਆਕਾਰ,மாதிரி அளவு
ਅਜੀਬ ਵੰਡ,ஒற்றைப்படை விநியோகம்
ਵਿਪਰੀਤ ਹਰਮੀਟੀਅਨ ਮੈਟ੍ਰਿਕਸ,பன்முக ஹெர்மிடியன் அணி
ਉਲਟ,மாறுபாடு
ਅਜੀਬ ਸਮਰੂਪ ਮੈਟ੍ਰਿਕਸ,ஒற்றைப்படை சமச்சீர் அணி
ਵੇਰੀਏਬਲ ਨੂੰ ਘੱਟ ਕਰਨਾ,மாறியை குறைக்கிறது
"ਢਲਾਨ, ਢਲਾਨ, ਢਲਾਨ","சாய்வு, சாய்வு, சாய்வு"
ਢਲਾਨ ਗਰੇਡੀਐਂਟ,சாய்வு சாய்வு
"ਬਰੈਕਟ, ਛੋਟਾ ਬਾਈਡਿੰਗ","அடைப்புக்குறிகள், குறுகிய பிணைப்பு"
ਸਿੱਧਾ ਕਰਵ,நேரான வளைவு
ਫੁਟਕਲ ਫੰਕਸ਼ਨ,இதர செயல்பாடு
ਸੂਰਜੀ ਸਿਸਟਮ,சூரிய குடும்பம்
,
solenoidal ਵੈਕਟਰ,சோலனாய்டல் திசையன்
"ਠੋਸ, ਪੁੰਜ, ਘਣ","திட, நிறை, கனசதுரம்"
"ਘਣ ਜਿਓਮੈਟਰੀ, ਸਟੀਰੀਓਸਕੋਪਿਕ ਜਿਓਮੈਟਰੀ","கன வடிவியல், ஸ்டீரியோஸ்கோபிக் வடிவியல்"
"ਹੱਲ, ਸੰਦ","தீர்வு, கருவி"
