Malayalam,Assamese
നെറ്റ് വരവ്,নেট আগমন
തികച്ചും ജൈവികമല്ലാത്തത്,বিশুদ্ধভাৱে অজৈৱিক
ശുദ്ധമായ ഗണിതശാസ്ത്രം,বিশুদ্ধ গণিত
സംഖ്യാപരമായ മാത്രം,কেৱল সংখ্যাগত
ഓപ്ഷണൽ ഉപകരണം,বৈকল্পিক ডিভাইচ
പിരമിഡ്,পিৰামিড
പിരമിഡൽ ക്യൂബ്,পিৰামিডাল ঘনক
പിരമിഡ് പേജ്,পিৰামিড পৃষ্ঠা
ഇതി സിദ്ധം,ইতি সিধাম
ചതുർഭുജം,চতুৰ্ভুজ
ചതുർഭുജ പ്രിസം,চতুৰ্ভুজ প্ৰিজম
ചതുരം,চতুৰ্থাংশ
"ചതുരം, ചതുരം, ഇരട്ട ട്രപസോയിഡ്","বৰ্গক্ষেত্ৰ, দ্বিঘাত, দ্বৈত ট্ৰেপেজ’ইড"
ക്വാഡ്രാറ്റിക് ചെലവ്,দ্বিঘাত খৰচ
ക്വാഡ്രാറ്റിക് കോസ്റ്റ് ഫംഗ്ഷൻ,দ্বিঘাত খৰচ ফলন
ചതുരാകൃതിയിലുള്ള വക്രം,দ্বিঘাত বক্ৰ
ക്വാഡ്രാറ്റിക് സമവാക്യം,দ্বিঘাত সমীকৰণ
ക്വാഡ്രാറ്റിക് എക്സ്പ്രഷൻ,দ্বিঘাত প্ৰকাশ
ക്വാഡ്രാറ്റിക് ക്വാഡ്രാറ്റിക്,দ্বিঘাত দ্বিঘাত
ചതുരാകൃതിയിലുള്ള പ്രവർത്തനം,দ্বিঘাত ফলন
ചതുരാകൃതിയിലുള്ള പ്രവർത്തനം,দ্বিঘাত ফলন
ക്വാഡ്രാറ്റിക് ഇന്റർപോളേഷൻ,দ্বিঘাত আন্তঃপ্ৰক্ষেপণ
ക്വാഡ്രാറ്റിക് ഒബ്ജക്റ്റീവ് ഫംഗ്ഷൻ,দ্বিঘাত বস্তুনিষ্ঠ ফলন
ക്വാഡ്രാറ്റിക് പ്രോഗ്രാമിംഗ് ക്വാഡ്രാറ്റിക് പ്രോഗ്രാമിംഗ്,দ্বিঘাত প্ৰগ্ৰেমিং দ্বিঘাত প্ৰগ্ৰেমিং
ക്വാഡ്രാറ്റിക് റിവേഴ്സിബിലിറ്റി റൂൾ,দ্বিঘাত উলটিব পৰা নিয়ম
ക്വാഡ്രാറ്റിക് പേജ്,দ্বিঘাত পৃষ্ঠা
ചതുരാകൃതിയിലുള്ള കാലാവധി,দ্বিঘাত পদ
ക്വാഡ്രേച്ചർ ഫോർമുല,দ্বিঘাত সূত্ৰ
ചതുർഭുജം,চতুৰ্ভুজ
ഗുണപരമായ വിശകലനം,গুণগত বিশ্লেষণ
ഗുണനിലവാര നിയന്ത്രണം,গুণগত নিয়ন্ত্ৰণ
ക്വാണ്ടം മെക്കാനിക്സ്,কোৱাণ্টাম বলবিজ্ঞান
ക്വാണ്ടം നമ്പർ,কোৱাণ্টাম সংখ্যা
ക്വാണ്ടം സ്ഥിതിവിവരക്കണക്കുകൾ,কোৱাণ্টাম পৰিসংখ্যা
"പാദം, പാദം, പാദം","চতুৰ্থাংশ, চতুৰ্থাংশ, চতুৰ্থাংশ"
ചതുർഭുജം,চতুৰ্ভুজ
ക്വാർട്ടൈൽ,চতুৰ্থাংশ
ലീനിയർ കൺസ്ട്രക്ടർ സമവാക്യം,ৰৈখিক নিৰ্মাতা সমীকৰণ
പതിവ് ചക്രം,নিয়মীয়া চক্ৰ
ചാറ്റി,আড্ডাবাজ
വരി നീളം,ৰেখাৰ দৈৰ্ঘ্য
ലൈൻ മോഡൽ,লাইন মডেল
വരി പ്രശ്നം,শাৰীৰ সমস্যা
വരി പ്രോസസ്സിംഗ്,শাৰী প্ৰক্ৰিয়াকৰণ
വരി സിസ്റ്റം,শাৰী ব্যৱস্থা
ലൈൻ സിദ്ധാന്തം,ৰেখা তত্ত্ব
പഞ്ചമാക്,পঞ্চমক
ക്വിന്ററ്റ്,কুইন্টেট
"നിരക്ക് ഉദ്ധരിച്ചിരിക്കുന്നു, വില ഉദ്ധരിച്ചിരിക്കുന്നു","হাৰ উদ্ধৃত, মূল্য উদ্ধৃত"
"ഘടകം, വിഭജനം","ভাগফল, বিভাজন"
വകുപ്പ് ഏരിയ,বিভাগৰ এলেকা
വകുപ്പ് ഗ്രൂപ്പ്,বিভাগৰ গোট
ഘടക നിയമം,ভাগফল নিয়ম
വകുപ്പ് സെറ്റ്,বিভাগৰ ছেট
വകുപ്പ് ജനസംഖ്യ,বিভাগৰ জনসংখ্যা
വകുപ്പ് ഘടന,বিভাগৰ গাঁথনি
ആരം,ব্যাসাৰ্ধ
റേഡിയൻസ്,ৰেডিয়েন
റേഡിയൻ അളവ്,ৰেডিয়ান পৰিমাপ
കർണി,কৰ্ণী
മൂലാക്ഷ,মূলাক্ষ
ടാക്സോണമി,শ্ৰেণীবিভাজন
ആരം,ব্যাসাৰ্ধ
ഒത്തുചേരൽ ആരം,অভিসৰণ ব্যাসাৰ্ধ
വക്രതയുടെ ആരം,বক্ৰতাৰ ব্যাসাৰ্ধ
ധ്രുവരേഖ,মেৰুত্ব ৰেখা
റാഡിക്സ്,ৰেডিক্স
ക്രമരഹിതമായ പിശക്,যাদৃচ্ছিক ভুল
ക്രമരഹിതമായ പ്രവർത്തനം,ৰেণ্ডম ফাংচন
ക്രമരഹിതമാക്കൽ,ৰেণ্ডমাইজেচন
ക്രമരഹിതമായ ബ്ലോക്ക്,ৰেণ্ডম ব্লক
ക്രമരഹിതമായ മോഡൽ,ৰেণ্ডম মডেল
ക്രമരഹിത സംഖ്യ,যাদৃচ্ছিক সংখ্যা
ക്രമരഹിതമായ സാമ്പിൾ,ৰেণ্ডম নমুনা সংগ্ৰহ
ക്രമരഹിതമായ വേരിയബിളുകൾ,ৰেণ্ডম চলকসমূহ
"പരിധി, പരിധി, പരിധി, പരിധി","ৰেঞ্জ, ৰেঞ্জ, ৰেঞ্জ, ৰেঞ্জ"
ഒത്തുചേരൽ സമുച്ചയം,অভিসৰণ জটিল
സംയോജന പരിസരം,সংহতি চৌহদ
ബന്ധം പരിസരം,সম্পৰ্ক চৌহদ
ക്യാമ്പസ് ജനസംഖ്യ,কেম্পাছৰ জনসংখ্যা
ഗ്രേഡ്,শ্ৰেণী
റാങ്ക് പരസ്പരബന്ധം,ৰেংক সম্পৰ্ক
മാട്രിക്സ് ഗ്രേഡ്,মেট্ৰিক্সৰ গ্ৰেড
ഓർഡർ സാമ്പിൾ അടുക്കുക,অৰ্ডাৰৰ নমুনা সজাওক
മാറ്റത്തിന്റെ നിരക്ക്,পৰিৱৰ্তনৰ হাৰ
ഒത്തുചേരൽ നിരക്ക്,অভিসৰণ হাৰ
താരതമ്യപ്പെടുത്താനാവാത്ത,অতুলনীয়
യുക്തിസഹമായ,যুক্তিকৰ
യുക്തിസഹമായ ആവിഷ്കാരം,যুক্তিসংগত প্ৰকাশ
യുക്തിസഹമായ ഫീൽഡ്,যুক্তিসংগত ক্ষেত্ৰ
യുക്തിസഹമായ പ്രവർത്തനം,যুক্তিসংগত ফলন
ഡിനോമിനേറ്ററിന്റെ യുക്തിസഹീകരണം,হৰৰ যুক্তিসংগতকৰণ
യുക്തിസഹമായ സംഖ്യ,যুক্তিসংগত সংখ্যা
റേഷണൽ നമ്പർ ഫീൽഡ്,যুক্তিসংগত সংখ্যাৰ ক্ষেত্ৰ
യുക്തിസഹമായ പ്രവർത്തനം,যুক্তিসংগত কাৰ্য্য
അനുപാതമില്ലാത്ത പരിശോധന,অসমতাপূৰ্ণ পৰীক্ষা
സ്വീകരിച്ചതുപോലെ പ്രോസസ്സ് ചെയ്യാത്ത ദത്ത,"অপ্ৰচেছড দত্ত, লাভ কৰা অনুসৰি"
"രശ്മി, കിരൺ, പഖ്-ആർ, റേ, ശങ്കുഷ്, അർധരേഖ, ആർ","ৰশ্মি, কিৰণ, পাখ-আৰ, ৰায়, শংকুষ, অৰ্ধেখা, আৰ"
ബീം വെക്റ്റർ,ৰশ্মি ভেক্টৰ
യഥാർത്ഥം,বাস্তৱ
യഥാർത്ഥ അച്ചുതണ്ട്,বাস্তৱ অক্ষ
യഥാർത്ഥ തുടർച്ച,বাস্তৱ ধাৰাবাহিকতা
യഥാർത്ഥ ലൈൻ,বাস্তৱ ৰেখা
യഥാർത്ഥ ലീനിയർ വെക്റ്റർ സ്പേസ്,বাস্তৱ ৰৈখিক ভেক্টৰ স্থান
യഥാർത്ഥ മാട്രിക്സ്,বাস্তৱ মেট্ৰিক্স
യഥാർത്ഥ സംഖ്യ,বাস্তৱ সংখ্যা
യഥാർത്ഥ സംഖ്യ ഫീൽഡ്,বাস্তৱ সংখ্যাৰ ক্ষেত্ৰ
യഥാർത്ഥ ഭാഗം,প্ৰকৃত অংশ
യഥാർത്ഥ ബഹുപദം,বাস্তৱ বহুপদ
യഥാർത്ഥ ക്വാഡ്രാറ്റിക്,বাস্তৱ দ্বিঘাত
യഥാർത്ഥ മാലു,বাস্তৱ মালু
യഥാർത്ഥ ജനസംഖ്യ,বাস্তৱ জনসংখ্যা
തൽസമയ സംവിധാനം,বাস্তৱ সময়ৰ ব্যৱস্থা
യഥാർത്ഥ മൂല്യ പ്രവർത്തനം,বাস্তৱ মূল্যৰ ফলন
യഥാർത്ഥ വേരിയബിൾ,বাস্তৱ চলক
യഥാർത്ഥ വെക്റ്റർ സ്ഥലം,বাস্তৱ ভেক্টৰ স্থান
"വിപരീതം, പരസ്‌പരം, പരസ്‌പരം","বিপৰীত, পাৰস্পৰিক, পাৰস্পৰিক"
വിപരീത മാട്രിക്സ്,বিপৰীত মেট্ৰিক্স
ദീർഘചതുരം,আয়ত
"ചതുരാകൃതിയിലുള്ള, വലത്-കോണുള്ള, വലത്-കോണുള്ള","আয়তাকাৰ, সোঁকোণীয়া, সোঁকোণীয়া"
ചതുരാകൃതിയിലുള്ള മേശ,আয়তাকাৰ টেবুল
"വലത് കോണിന്റെ അച്ചുതണ്ട്, വലത് കോണിന്റെ ഏകോപന അക്ഷം","সোঁকোণৰ অক্ষ, সোঁকোণৰ স্থানাংক অক্ষ"
ചതുരാകൃതിയിലുള്ള സാന്ദ്രത പ്രവർത്തനം,আয়তাকাৰ ঘনত্বৰ ফলন
വലത് കോണുള്ള ഹൈപ്പർബോള,সোঁকোণীয়া হাইপাৰবোলা
ചതുരാകൃതിയിലുള്ള മാട്രിക്സ്,আয়তাকাৰ মেট্ৰিক্স
"ദീർഘചതുരം സമാന്തരചലനം, വലത്കോണ സമാന്തരരേഖ","আয়তাকাৰ সমান্তৰাল চতুৰ্ভুজ, সোঁকোণ সমান্তৰাল চতুৰ্ভুজ"
കമാന വക്രം,আৰ্কুৱেট কাৰ্ভ
ആവർത്തന സൂത്രവാക്യം,পুনৰাবৃত্তি সূত্ৰ
ആനുകാലിക ദശാംശം,সময়কালীন দশমিক
ടേണറൗണ്ട് ഫോർമുല,টাৰ্ণআউট সূত্ৰ
ശ്രേണിപരമായ രൂപം,স্তৰভিত্তিক ৰূপ
സ്ഥിരതയില്ലാത്ത പ്രകടനം,অসামঞ্জস্যপূৰ্ণ পৰিৱেশন
"ലോഗരിതം ഫോർമുല, തുല്യതാ സൂത്രവാക്യം","লগাৰিদম সূত্ৰ, সমতুল্যতা সূত্ৰ"
"റഫറൻസ് ലൈൻ, റഫറൻസ് ലൈൻ","ৰেফাৰেন্স লাইন, ৰেফাৰেন্স লাইন"
റഫറൻസ് പോയിന്റ് റഫറൻസ് പോയിന്റ്,ৰেফাৰেন্স পইণ্ট ৰেফাৰেন্স পইণ্ট
പ്രതിഫലിച്ച തരംഗം,প্ৰতিফলিত তৰংগ
പ്രതിഫലനം,প্ৰতিফলন
തുല്യ നിയമം,সমতুল্য নিয়ম
ഒത്തുചേരൽ മേഖല,অভিসৰণ অঞ্চল
വ്യത്യസ്ത മേഖല,বিচ্ছিন্ন অঞ্চল
സംയോജന മേഖല,সংহতি মণ্ডল
റിഗ്രഷൻ വിശകലനം,ৰিগ্ৰেছন বিশ্লেষণ
റിഗ്രഷൻ കർവ്,ৰিগ্ৰেছন বক্ৰ
റിഗ്രഷൻ സമവാക്യം,ৰিগ্ৰেছন সমীকৰণ
റിഗ്രഷൻ ലൈൻ,ৰিগ্ৰেছন লাইন
റിഗ്രഷൻ മോഡൽ,ৰিগ্ৰেছন মডেল
പതിവ് വളവ്,নিয়মীয়া বক্ৰ
ഷഡ്ഭുജം പോലും,আনকি ষড়ভুজ
റെഗുലർ മാട്രിക്സ്,নিয়মীয়া মেট্ৰিক্স
സമഭുജം,সমপক্ষীয়
ആപേക്ഷിക പൂരകം,আপেক্ষিক পৰিপূৰক
ആപേക്ഷിക ഏറ്റവും ഉയർന്നത്,আপেক্ষিকভাৱে সৰ্বোচ্চ
ആപേക്ഷിക താഴ്ന്നത്,আপেক্ষিকভাৱে সৰ্বনিম্ন
ആപേക്ഷിക സാധ്യത,আপেক্ষিক সম্ভাৱনা
ആപേക്ഷിക വേഗത,আপেক্ষিক বেগ
"ആപേക്ഷികത, ആപേക്ഷികത, ആപേക്ഷികത","আপেক্ষিকতা, আপেক্ষিকতা, আপেক্ষিকতা"
ആപേക്ഷിക സിദ്ധാന്തം,আপেক্ষিকতাবাদ তত্ত্ব
വിശ്വാസ്യത,নিৰ্ভৰযোগ্যতা
വിശ്വാസ്യത പ്രശ്നം,নিৰ্ভৰযোগ্যতাৰ সমস্যা
ശേഷിക്കുന്ന പോസ്റ്റ്,অৱশিষ্ট পদ
ശേഷിക്കുന്ന സിദ്ധാന്തം,বাকী উপপাদ্য
ആവർത്തന പരിധി,পুনৰাবৃত্তিমূলক সীমা
ആവർത്തന റീമാൻ-ഇന്റഗ്രൽ,পুনৰাবৃত্তিমূলক Riemann-অখণ্ড
പ്രാതിനിധ്യം,প্ৰতিনিধিত্ব কৰা
"അവശിഷ്ടം, അവശിഷ്ടം","অৱশিষ্ট, অৱশিষ্ট"
അനന്തതയിൽ തുടരുന്നു,অসীমত থাকে
"പിരിച്ചുവിടൽ, നിരാകരണം, വ്യത്യാസം","বিসৰ্জন, খণ্ডন, পাৰ্থক্য"
വിച്ഛേദിക്കൽ,বিচ্ছিন্নতা
വേഗത ക്രമീകരണം,বেগ সমন্বয়
ഫലമായ ഫലം,ফলাফলৰ ফলাফল
ഫലമായ ശക്തി,ফলস্বৰূপ বল
ഫലം വെക്റ്റർ,ফলাফল ভেক্টৰ
പരിഷ്കരിച്ച ഏക രീതി,পৰিৱৰ্তিত একক পদ্ধতি
റോംബസ്,ৰম্বছ
റീമാൻ-ഇന്റഗ്രൽ,riemann-অখণ্ড
"വലത്കോണ്, വലത്കോണ്","সোঁকোণ, সোঁকোণ"
വലത് കോണുള്ള ത്രികോണം,সোঁকোণীয়া ত্ৰিভুজ
വലത് വൃത്താകൃതിയിലുള്ള കോൺ,সোঁফালৰ বৃত্তাকাৰ শঙ্কু
തെക്ക് സെറ്റ്,দক্ষিণ চেট
വലത് വൃത്താകൃതിയിലുള്ള സിലിണ്ടർ,সোঁফালৰ বৃত্তাকাৰ চিলিণ্ডাৰ
ഘടികാരദിശയിൽ,ঘড়ীৰ কাঁটাৰ দিশত
തെക്ക് വിപരീതം,দক্ষিণৰ বিপৰীত
"കൃത്യമായ തെളിവ്, കൃത്യമായ തെളിവ്","সঠিক প্ৰমাণ, সঠিক প্ৰমাণ"
റിംഗ് റിംഗ്,"আঙঠি, আঙঠি"
പൂർണ്ണസംഖ്യ വളയം,পূৰ্ণসংখ্যাৰ আঙঠি
ആർ-ഇന്റഗ്രൽ,R-অখণ্ড
"റൂട്ട്, റൂട്ട്","মূল, মূল"
സ്ക്വയർ റൂട്ട്,বৰ্গমূল মূল
ബഹുപദത്തിന്റെ റൂട്ട്,বহুপদৰ মূল
"ഭ്രമണം, ഭ്രമണം","ঘূৰণ, ঘূৰণ"
റൗണ്ടിംഗ് പിശക്,ঘূৰণীয়া ত্ৰুটি
ക്യൂ,লানি পতা
വരി-നിര ഗുണനം,শাৰী-স্তম্ভ গুণন
വരി തുല്യത,ৰেখা সমতুল্যতা
വരി മാട്രിക്സ്,শাৰী মেট্ৰিক্স
വരി ക്രമം,শাৰী ক্ৰম
രക്ഷപ്പെടൽ പോയിന്റ്,এস্কেপ পইণ্ট
"സാമ്പിൾ, സാമ്പിൾ","নমুনা, নমুনা"
സാമ്പിൾ ശരാശരി,নমুনাৰ গড়
സാമ്പിൾ പോയിന്റ്,নমুনা বিন্দু
സാമ്പിൾ വലിപ്പം,নমুনাৰ আকাৰ
സാമ്പിൾ സ്ഥലം,নমুনা স্থান
സാമ്പിൾ-സ്റ്റാൻഡേർഡ്-ഡീവിയേഷൻ,নমুনা-মানক-বিচ্যুতি
സാമ്പിൾ സർവേ,নমুনা জৰীপ
സാമ്പിൾ വ്യത്യാസം,নমুনা ভ্যাৰিয়েন্স
"സാമ്പിൾ (വി.), സാമ്പിൾ (എൻ.)","নমুনা (v.), নমুনা সংগ্ৰহ (n.)"
സാമ്പിൾ വിതരണം,নমুনা বিতৰণ কৰা
സാമ്പിൾ പിശക്,নমুনা সংগ্ৰহৰ ভুল
സാമ്പിൾ ഇടവേള,নমুনা সংগ্ৰহৰ ব্যৱধান
സാമ്പിൾ രീതി,নমুনা সংগ্ৰহ পদ্ধতি
സാമ്പിൾ തത്വം,নমুনা সংগ্ৰহৰ নীতি
പകരമുള്ള സാമ്പിൾ,প্ৰতিস্থাপনৰ সৈতে নমুনা সংগ্ৰহ কৰা
"സ്കെയിലർ, സ്കെയിലർ","স্কেলাৰ, স্কেলাৰ"
സ്കെയിലർ ഫീൽഡ്,স্কেলাৰ ক্ষেত্ৰ
സ്കെയിലർ മാട്രിക്സ്,স্কেলাৰ মেট্ৰিক্স
സ്കെയിലർ ഗുണിതങ്ങൾ,স্কেলাৰ বহুগুণ
സ്കെയിലർ ഗുണനം,স্কেলাৰ গুণন
സ്കെയിലർ ഉൽപ്പന്നം,স্কেলাৰ উৎপাদন
സ്കെയിലർ,স্কেলাৰ
സ്കെലാർ ട്രിപ്പിൾ ഉൽപ്പന്നം,স্কেলাৰ ট্ৰিপল প্ৰডাক্ট
സ്കെയിൽ ത്രികോണം,স্কেলিন ত্ৰিভুজ
സ്കാറ്റർ ഡയഗ്രം,স্কেটাৰ ডায়াগ্ৰাম
ഷ്രോഡിംഗർ സമവാക്യം,শ্ৰডিংগাৰ সমীকৰণ
"കാലാനുസൃതമായ ഏറ്റക്കുറച്ചിലുകൾ, കാലാനുസൃതമായ ഏറ്റക്കുറച്ചിലുകൾ","ঋতুভিত্তিক উঠা-নমা, ঋতুভিত্তিক উঠা-নমা"
"തുളച്ചുകയറുന്ന, തുളച്ചുകയറുന്ന രേഖ, സെക്കന്റ്, വിപരീത കോസൈൻ","ভেদকাৰী, ভেদকাৰী ৰেখা, ছেকেণ্ট, বিপৰীত কোচাইন"
തുളയ്ക്കുന്ന രീതി,বিন্ধি পদ্ধতি
രണ്ടാമത്,দ্বিতীয়
രണ്ടാമത്തെ ഓർഡർ (രണ്ടാം തരം),দ্বিতীয় ক্ৰম (দ্বিতীয় প্ৰকাৰ)
"വിഭാഗം, വിഭാഗം, വിഭാഗം, വിഭാഗം, വിഭാഗം","ছেকচন, ছেকচন, ছেকচন, ছেকচন, ছেকচন"
"ഉപവിഭാഗം, മേഖല, മേഖല","মহকুমা, খণ্ড, খণ্ড"
കർവ് സെഗ്മെന്റ്,বক্ৰ খণ্ড
ആത്മബന്ധം,আত্মসংলগ্নতা
സ്വയം ഘടിപ്പിച്ച ഓപ്പറേറ്റർ,স্ব-সংলগ্ন অপাৰেটৰ
ഓട്ടോസൈഗസ്,অটোজাইগাছ
പകുതി അച്ചുതണ്ട്,আধা অক্ষ
അർദ്ധവൃത്തം,অৰ্ধবৃত্ত
കോൺക്രീറ്റ് മാട്രിക്സ്,কংক্ৰিটৰ মেট্ৰিক্স
അവിഭാജ്യ ചതുരം,অখণ্ড দ্বিঘাত
സമിസ്മുഃ,সমীসমুহ
പകുതി ഇടവേള,আধা ব্যৱধান
പ്രധാന അക്ഷം എന്നർത്ഥം,অৰ্থাৎ প্ৰধান অক্ষ
സെമി മൈനർ അക്ഷം,অৰ্ধ ক্ষুদ্ৰ অক্ষ
വേർതിരിക്കാവുന്ന ബഹുപദം,পৃথক কৰিব পৰা বহুপদ
വേരിയബിൾ വേർപിരിയൽ,চলক পৃথকীকৰণ
ക്രമം,ক্ৰম
ഇൻഡെക്സിംഗ് തത്വം,সূচীকৰণ নীতি
തുടർച്ചയായ വിശകലനം,ক্ৰমিক বিশ্লেষণ
തുടർച്ചയായ സാമ്പിൾ,ক্ৰমিক নমুনা সংগ্ৰহ কৰা
വർഗ്ഗീയ പരസ്പരബന്ധം,শ্ৰেণীগত সম্পৰ্ক
"പരമ്പര, പരമ്പര, പരമ്പര","শৃংখলা, শৃংখলা, শৃংখলা"
"മൊത്തം, കാറ്റിന്റെ ദിശ, നിലവിലെ ദിശ, ഫ്രീസ്, ഫ്രീസ് (ver.)","aggregate, বতাহৰ দিশ, ধাৰা দিশ, জমা, জমা (ver.)"
സെക്സ്റ്റന്റ്,sextant
ഷെവാർട്ട് നിയന്ത്രണ ചാർട്ട്,শ্বেৱাৰ্ট নিয়ন্ত্ৰণ চাৰ্ট
"അടയാളം, തുക","চিহ্ন, পৰিমাণ"
മാട്രിക്സ് മാർക്കർ,মেট্ৰিক্স মাৰ্কাৰ
ചതുരാകൃതിയിലുള്ള ചതുര ചിഹ്നം,দ্বিঘাত দ্বিঘাত চিহ্ন
സച്ചിൻ നമ്പർ,শচীন নম্বৰ
പ്രാധാന്യം ലെവൽ,তাৎপৰ্য্যৰ স্তৰ
പ്രാധാന്യം പരിശോധന,তাৎপৰ্য্য পৰীক্ষা
കാര്യമായ മാർക്ക്,উল্লেখযোগ্য নম্বৰ
മാർക്ക് ടെസ്റ്റ്,নম্বৰ পৰীক্ষা
ചിഹ്ന പ്രവർത്തനം,চিহ্ন ফলন
സമാനമായ ദീർഘവൃത്താകൃതി,একেধৰণৰ উপবৃত্তাকাৰ
ഏകതാനമായ രൂപം,সমজাতীয় চিত্ৰ
"സാദൃശ്യം, സാമ്യം","সাদৃশ্য, উপমা"
ഏകതാനമായ മാട്രിക്സ്,সমজাতীয় মেট্ৰিক্স
ലളിതമായ അടഞ്ഞ വക്രം,সহজ বন্ধ বক্ৰ
ലളിതമായ പരസ്പരബന്ധം,সহজ সম্পৰ্ক
ലളിതമായ ഹാർമോണിക് ചലനം,সহজ হাৰমনিক গতি
ലളിതമായ റാൻഡം സാമ്പിൾ,সহজ যাদৃচ্ছিক নমুনা সংগ্ৰহ
"സെറ്റ്, സിംപ്ലക്സ്, ഏകപക്ഷീയമായ, ലളിതം","set, simplex, একপক্ষীয়, সহজ"
വൺ-വേ അൽഗോരിതം,একমুখী এলগৰিদম
ഒറ്റ മേശ,একক টেবুল
സിംസന്റെ മൂന്നിലൊന്ന് നിയമം,simpson ৰ এক তৃতীয়াংশ নিয়ম
സിമുലേഷൻ രീതി,চিমুলেচন পদ্ধতি
ഒരേസമയം ഡിഫറൻഷ്യൽ സമവാക്യം,সমকালীন অৱভেদ্য সমীকৰণ
ഒരേസമയം സമവാക്യങ്ങൾ,একেলগে সমীকৰণ
"അടയാളം, സൈൻ","চিহ্ন, sine"
"സൈൻ കർവ്, സൈൻ കർവ്","চাইন বক্ৰ, চাইন বক্ৰ"
സോളോ,একক
ഏകതാനമായ പ്രവർത്തനം,একঘেয়ামী কাৰ্য্য
വിചിത്രമായ അവിഭാജ്യ,অদ্ভুত অখণ্ড
"അപരിചിതത്വം, വിചിത്രത","অদ্ভুততা, অদ্ভুততা"
മാറ്റമില്ലാത്ത മാട്രിക്സ്,অপৰিৱৰ্তিত মেট্ৰিক্স
വിചിത്രമായ പരിഹാരം,অদ্ভুত সমাধান
സാമ്പിൾ വലിപ്പം,নমুনাৰ আকাৰ
വിചിത്രമായ വിതരണം,অদ্ভুত বিতৰণ
വൈവിധ്യമാർന്ന ഹെർമിഷ്യൻ മാട്രിക്സ്,বিষমজাতীয় হাৰ্মিটিয়ান মেট্ৰিক্স
വൈരുദ്ധ്യം,বিষমতা
വിചിത്രമായ സമമിതി മാട്രിക്സ്,অদ্ভুত প্ৰতিসম মেট্ৰিক্স
വേരിയബിൾ ചെറുതാക്കുന്നു,চলক নূন্যতম কৰা
"ചരിവ്, ചരിവ്, ചരിവ്","ঢাল, ঢাল, ঢাল"
ചരിവ് ഗ്രേഡിയന്റ്,ঢালৰ গ্ৰেডিয়েণ্ট
"പരാൻതീസിസ്, ഹ്രസ്വ ബൈൻഡിംഗ്","বন্ধনী, চুটি বান্ধনি"
നേരായ വക്രം,পোন বক্ৰ
പലവിധ പ്രവർത്തനം,বিবিধ কাৰ্য্য
സൗരയൂഥം,সৌৰজগত
,
സോളിനോയ്ഡൽ വെക്റ്റർ,ছ&#39;লেন&#39;ইডাল ভেক্টৰ
"ഖര, പിണ്ഡം, ക്യൂബ്","কঠিন, ভৰ, ঘনক"
"ക്യൂബിക് ജ്യാമിതി, സ്റ്റീരിയോസ്കോപ്പിക് ജ്യാമിതി","ঘন জ্যামিতি, ষ্টেৰিঅ’স্কোপিক জ্যামিতি"
"പരിഹാരം, ഉപകരണം","সমাধান, সঁজুলি"
പരമ്പര രൂപം പരിഹാരം,শৃংখলা গঠন সমাধান
പരിഹാരം മാട്രിക്സ്,সমাধান মেট্ৰিক্স
ത്രികോണത്തിന്റെ പരിഹാരം,ত্ৰিভুজৰ সমাধান
പരിഹാരം ജനസംഖ്യ,সমাধান জনসংখ্যা
സോണിൻ ബഹുപദം,ছ&#39;নাইন বহুপদ
"ആകാശം, ബഹിരാകാശം, സ്ഥലം, സ്ഥലം, സ്ഥലം","আকাশ, মহাকাশ, মহাকাশ, মহাকাশ, মহাকাশ"
ആകാശ വക്രം,আকাশ বক্ৰ
പാരന്റ് സെറ്റ്,অভিভাৱক ছেট
ലോക്കൽ കോറിലേഷൻ ഡയഗ്രം,স্থানীয় সম্পৰ্ক ডায়েগ্ৰাম
നിർദ്ദിഷ്ട രേഖീയ ഗ്രൂപ്പ്,নিৰ্দিষ্ট ৰৈখিক গোট
പ്രത്യേക ലംബ ഗ്രൂപ്പ്,নিৰ্দিষ্ট উলম্ব গোট
"പ്രത്യേക സാന്ദ്രത, ആപേക്ഷിക സാന്ദ്രത","নিৰ্দিষ্ট ঘনত্ব, আপেক্ষিক ঘনত্ব"
മനുഷ്യ മാപ്പിംഗ് സിദ്ധാന്തം,মানৱ মেপিং উপপাদ্য
പ്രവർത്തനത്തിന്റെ മാനദണ്ഡം,কাৰ্য্যৰ নিয়ম
"ഗോളം, ഗോളം","গোলক, গোলক"
ഗോളാകൃതിയിലുള്ള കോർഡിനേറ്റ് സിസ്റ്റം,গোলাকাৰ স্থানাংক ব্যৱস্থা
ഗോളാകൃതിയിലുള്ള പോളാർ കോർഡിനേറ്റുകൾ,গোলাকাৰ মেৰু স্থানাংক
ഗോളാകൃതിയിലുള്ള ത്രികോണം,গোলাকাৰ ত্ৰিভুজ
ഗോളാകൃതിയിലുള്ള ത്രികോണമിതി,গোলাকাৰ ত্ৰিকোণমিতি
സർപ്പിളമായ,সৰ্পিল
"ചതുരം, ചതുരം","বৰ্গ, বৰ্গ"
"ഗുരുക്കൾ, ഗുരുബന്ധനി","গুৰু, গুৰুবন্ধনী"
സമചതുരം,বৰ্গ অখণ্ড
ചതുര മാട്രിക്സ്,বৰ্গক্ষেত্ৰৰ মেট্ৰিক্স
സ്ക്വയർ റൂട്ട്,বৰ্গমূল
