Kannada,Tamil
ಶುದ್ಧತ್ವ ಬಿಂದು,செறிவு புள்ளி
ಶುದ್ಧತ್ವ ವೋಲ್ಟೇಜ್,செறிவு மின்னழுத்தம்
ಶುಷ್ಕ ಫಿಲ್ಟರ್,வறண்ட வடிகட்டி
ಕಂಡಿತು ಡೆಂಟ್ ಜನರೇಟರ್,டென்ட் ஜெனரேட்டர் பார்த்தேன்
ಅರಿದಂತಿ ತರಂಗ ರೂಪ,அரிதாண்டி அலை வடிவம்
ಸ್ಕೇಲಾರ್,அளவுகோல்
ಪ್ರಮಾಣದ ಗುಣಕ,அளவு பெருக்கி
ಸ್ಕ್ಯಾನಿಂಗ್ ಮಾರ್ಗ,ஸ்கேனிங் பாதை
ಸ್ಕ್ಯಾನರ್,ஸ்கேனர்
ಸ್ಕ್ಯಾನಿಂಗ್,ஸ்கேனிங்
ಚದುರಿದ ಪ್ರಸರಣ,சிதறிய பரிமாற்றம்
ಚದುರಿಸುವವನು,சிதறி
ವ್ಯವಸ್ಥಿತ ಸೆರೆಹಿಡಿಯುವಿಕೆ,முறையான பிடிப்பு
ಸ್ಮಿತ್ ಪ್ರಚೋದಕ,ஸ்மித் தூண்டுதல்
ಶಾಟ್ಕಿ ಡಯೋಡ್,ஷாட்கி டையோடு
ತಗ್ಗಿಸುವಿಕೆ ಪ್ರತಿಕ್ರಿಯೆ,தணிப்பு பதில்
ಊತ ಚೇಂಬರ್,வீக்கம் அறை
ಮಿನುಗುವ,மின்னும்
ಉಸಿರುಗಟ್ಟಿದ,மூச்சுத்திணறல்
ಪರದೆಯ ಪ್ರದರ್ಶನ,திரை காட்சி
ಹೊದಿಕೆ,கவர்
ಸಿಂಕ್ರೊನಸ್ ಡೈನಾಮಿಕ್ RAM (SDRAM),சின்க்ரோனஸ் டைனமிக் ரேம் (SDRAM)
ಸಿಕಮ್ ಕೊಡಾಕ್,சிகம் கோடாக்
ಸೆಕೆಂಟ್ ನಿಯಮ,இரண்டாவது விதி
ಎರಡನೇ ಅಂದಾಜು,இரண்டாவது தோராயம்
ಎರಡನೇ ಬಿರುಕು,இரண்டாவது விரிசல்
ಎರಡನೇ ಹಾರ್ಮೋನಿಕ್,இரண்டாவது ஹார்மோனிக்
ಎರಡನೇ ಆರ್ಡರ್ ಲೂಪ್,இரண்டாவது வரிசை வளையம்
ಸೆಕೆಂಡರಿ ಸೆಲ್ (ಸೆಕೆಂಡರಿ ಸೆಲ್),இரண்டாம் நிலை செல் (இரண்டாம் நிலை செல்)
ದ್ವಿತೀಯ ಹೊರಸೂಸುವಿಕೆ,இரண்டாம் நிலை உமிழ்வுகள்
ದ್ವಿತೀಯ ಸುರುಳಿ,இரண்டாம் நிலை சுருள்
ರೇಡಿಯಲ್ ಹಾರ್ನ್,ஆர கொம்பு
ವಿಭಜನೆಯ ಅಂಶ,பிரிவு காரணி
ಪರಿಶೋಧನೆಯ ಅವಧಿ,ஆய்வு காலம்
ಬ್ಲಾಕ್ ರಿಜಿಸ್ಟರ್,தொகுதி பதிவு
ಆಯ್ಕೆ ಪ್ರಕ್ರಿಯೆ,தேர்வு செயல்முறை
ಆಯ್ದ ಉಚ್ಚಾರಣೆ,தேர்ந்தெடுக்கப்பட்ட உச்சரிப்பு
ಆಯ್ದ ಆಕ್ಸಿಡೀಕರಣ,தேர்ந்தெடுக்கப்பட்ட ஆக்சிஜனேற்றம்
"ಆಯ್ಕೆ, ಆಯ್ಕೆ","தேர்ந்தெடுப்பு, தேர்ந்தெடுப்பு"
ಆವರ್ತನ ಆಯ್ಕೆ,அதிர்வெண் தேர்வு
ಸೆಲೆನಿಯಮ್ ರೆಕ್ಟಿಫೈಯರ್,செலினியம் ரெக்டிஃபையர்
ಸ್ವಯಂ ಜೋಡಿಸುವ ಗೇಟ್,சுய சீரமைப்பு வாயில்
ಸ್ವಯಂ ಗುಣಲಕ್ಷಣ,சுய பண்பு
ವಾಹನ,வாகனம்
ಸ್ವಯಂ ಮುಳುಗುವಿಕೆ,சுய மூழ்குதல்
ಸ್ವಯಂ ದೀರ್ಘವೃತ್ತದ ಸಂಕೇತ,சுய நீள்வட்ட குறியீடு
ಅರೆ ಲಾಗರಿಥಮಿಕ್ ಸ್ಕೇಲ್,அரை மடக்கை அளவுகோல்
ಅರೆವಾಹಕ,குறைக்கடத்தி
ಅರೆವಾಹಕ ಲೇಸರ್ ಡಯೋಡ್,குறைக்கடத்தி லேசர் டையோடு
ಸಂವೇದನಾ ಟರ್ಮಿನಲ್,உணர்திறன் முனையம்
ಸಂವೇದಕ,சென்சார்
ಸೂಕ್ಷ್ಮತೆ,உணர்திறன்
ಸಂವೇದಕ,சென்சார்
ಅನುಕ್ರಮ ಪ್ರವೇಶ,தொடர் அணுகல்
ಅನುಕ್ರಮ ಸರ್ಕ್ಯೂಟ್,தொடர் சுற்று
ಅನುಕ್ರಮ ಎನ್ಕೋಡಿಂಗ್,தொடர் குறியாக்கம்
ಸೂಚ್ಯಂಕ ಮೆಮೊರಿ,குறியிடப்பட்ட நினைவகம்
ವರ್ಗ ಪ್ರವೇಶ,வகுப்பு அணுகல்
ವರ್ಗ ಸೇರಿಸುವವನು,வகுப்பு சேர்ப்பான்
ಅನುಕ್ರಮ ಡೇಟಾ ಪೋರ್ಟ್,வரிசை தரவு போர்ட்
ವರ್ಗ ಬಂದರು,வகுப்பு துறைமுகம்
ವರ್ಗ ಮುದ್ರಕ,வகை அச்சுப்பொறி
ಕ್ರಮಾನುಗತ ವರ್ಗಾವಣೆ,படிநிலை பரிமாற்றம்
ವ್ಯಾಪ್ತಿಯ ಕೋಶ,வரம்பு செல்
ದರ್ಜೆಯ ಅವನತಿ ನೋಂದಣಿ,தர சீரழிவு பதிவு
ವರ್ಗ ರೀಚಾರ್ಜ್,வகை ரீசார்ஜ்
ವ್ಯಾಪ್ತಿಯ ಓಮ್ಮೀಟರ್,ஓம்மீட்டர் வரம்பு
ಸರಣಿ ಸಮಾನಾಂತರ ಸರ್ಕ್ಯೂಟ್,தொடர் இணை சுற்று
ವರ್ಗ ನಿಯಂತ್ರಕ,வர்க்க சீராக்கி
ಶ್ರೇಣಿಯ ಅನುರಣನ,வரம்பு அதிர்வு
ಸರಣಿ ಟ್ಯೂನ್ಡ್ ಸರ್ಕ್ಯೂಟ್,தொடர் டியூன் செய்யப்பட்ட சுற்று
ವ್ಯಾಪ್ತಿಯ ವೋಲ್ಟೇಜ್ ನಿಯಂತ್ರಕ,வரம்பு மின்னழுத்த சீராக்கி
"ಸರ್ವರ್, ಸರ್ವರ್","சர்வர், சர்வர்"
ಸರ್ವೋ ಆಂಪ್ಲಿಫಯರ್,சர்வோ பெருக்கி
ಸರ್ವೋ ಯಾಂತ್ರಿಕ ವಿಧಾನ,சர்வோ மெக்கானிக்கல் முறை
ಸರ್ವೋ ರೆಕೋಡರ್,சர்வோ ரெகோடர்
ಅಲಂಕಾರ ಸಮಯ,அலங்கார நேரம்
ಹೊಂದಾಣಿಕೆ ಅವಧಿ,சரிசெய்தல் காலம்
ಆಕ್ಟಲ್ ಡಿಕೋಡರ್,எண்கோண குறிவிலக்கி
ಸಪ್ತಖಂಡ ಪ್ರದರ್ಶನ,சப்தகாண்ட காட்சி
ನೆರಳು ಕವರ್; ನೆರಳು ಮುಖವಾಡ,நிழல் கவர்; நிழல் முகமூடி
ನೆರಳು ನೆನಪು,நிழல் நினைவகம்
ಶಾನನ್ ಪ್ರಮೇಯ,ஷானனின் தேற்றம்
ಶೆಲ್ಫ್ ಜೀವನ,அடுக்கு வாழ்க்கை
ಸಂರಕ್ಷಕ,பாதுகாக்கும்
ವರ್ಗಾವಣೆ ಕೌಂಟರ್,பரிமாற்ற கவுண்டர்
ಸ್ಥಳಾಂತರ ನೋಂದಣಿ,இடப்பெயர்ச்சி பதிவு
ಆಘಾತ ಪ್ರಚೋದನೆ,அதிர்ச்சி தூண்டுதல்
ಆಘಾತ ಬಿಕ್ಕಟ್ಟು,அதிர்ச்சி நெருக்கடி
ಸಣ್ಣ ಮಾರ್ಗ ಪ್ರಸ್ತುತ,குறுகிய பாதை தற்போதைய
ಶಾರ್ಟ್ ಸರ್ಕ್ಯೂಟ್ ರಕ್ಷಣೆ,குறுகிய சுற்று பாதுகாப்பு
ಸಣ್ಣ ಪರಿಣಾಮ,குறுகிய விளைவு
"ಗಲಾಟೆ, ಗುಂಡು ಶಬ್ದ","சத்தம், ஷாட் சத்தம்"
ಸಂಕ್ಷಿಪ್ತ ವಿಳಂಬ ರೇಖೆ,சுருக்கப்பட்ட தாமதக் கோடு
ಗುಂಡು ಶಬ್ದ,சுட்டு சத்தம்
ಅಡ್ಡ ಮಾರ್ಗ,பக்க பாதை
ಕಾಲುದಾರಿಯ ಪ್ರಸ್ತುತ,நடைபாதை மின்னோட்டம்
ಷಂಟ್ ಸಾಧನ,shunt சாதனம்
ಷಂಟ್ ರೀಚಾರ್ಜ್,ஷன்ட் ரீசார்ஜ்
ಷಂಟ್ ಮೀಟರ್,ஷன்ட் மீட்டர்
ಅಡ್ಡ ಸರ್ಕ್ಯೂಟ್,பக்க சுற்று
ಷಂಟ್ ವರ್ಗ ದಂಪತಿಗಳು,shunt வகுப்பு ஜோடி
ಸೈಡ್ ಬ್ಯಾಂಡ್,பக்க இசைக்குழு
ಸೈಡ್ ಬ್ಯಾಂಡ್ ಶಬ್ದ,பக்கவாட்டு சத்தம்
ಲ್ಯಾಟರಲ್ ಕ್ಯಾರಿಯರ್ ಆವರ್ತನ,பக்கவாட்டு கேரியர் அதிர்வெண்
"ಲ್ಯಾಟರಲ್ ಶಿಫ್ಟ್, ಲ್ಯಾಟರಲ್ ಲ್ಯಾವ್","பக்கவாட்டு மாற்றம், பக்கவாட்டு லாவ்"
ಧ್ವನಿ ತಂತುಗಳು,குரல்கள்
ಸೀಮೆನ್ಸ್,சீமென்ஸ்
ಚಿಹ್ನೆ ಬಾಕ್ಸ್,சின்ன பெட்டி
ಗುರುತು ಗಾತ್ರ,குறி அளவு
ಪರಿಮಾಣ ಸಂಖ್ಯೆಯನ್ನು ಗುರುತಿಸಿ,தொகுதி எண்ணைக் குறிக்கவும்
ಸಿಗ್ನಲ್ ವಿಶ್ಲೇಷಣೆ,சமிக்ஞை பகுப்பாய்வு
ಸಿಗ್ನಲ್ ಡಿಟೆಕ್ಟರ್,சமிக்ஞை கண்டறிதல்
ಸಿಗ್ನಲ್ ಜನರೇಟರ್,சமிக்ஞை ஜெனரேட்டர்
ಸಿಗ್ನಲ್ ಪೋಲಾರ್ ಐಸೊಲೇಟರ್,சமிக்ஞை துருவ தனிமைப்படுத்தி
ಸಿಗ್ನಲ್ ಪ್ರಮಾಣೀಕರಣ,சமிக்ஞை அளவீடு
ಸಿಗ್ನಲ್ ತೀವ್ರತೆ,சமிக்ஞை தீவிரம்
ಸಿಗ್ನಲ್-ಟು-ಬೇರ್ ಅನುಪಾತ,சிக்னல்-டு-பேர் விகிதம்
ಸಿಲಿಕಾನ್ ನಿಯಂತ್ರಿತ ರಿಕ್ಟಿಫೈಯರ್,சிலிக்கான் கட்டுப்படுத்தப்பட்ட திருத்தி
ಸಿಲಿಕಾನ್ ನಿಯಂತ್ರಿತ ಸ್ವಿಚ್,சிலிக்கான் கட்டுப்படுத்தப்பட்ட சுவிட்ச்
ಸಿಲಿಕಾನ್ ಡೈಆಕ್ಸೈಡ್,சிலிக்கான் டை ஆக்சைடு
ಸಿಲಿಕಾನ್ ಗೇಟ್,சிலிக்கான் வாயில்
ಸಿಲಿಕಾನ್ ನೈಟ್ರೈಡ್,சிலிக்கான் நைட்ரைடு
ಸಿಲಿಕಾನ್-ಆಕ್ಸೈಡ್ ವಿಧಾನ,சிலிக்கான்-ஆக்சைடு முறை
ಸಿಲಿಕಾನ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್,சிலிக்கான் டிரான்சிஸ்டர்
ಸಿಲಿಕಾನ್ ಬಫರ್,சிலிக்கான் தாங்கல்
ರೇಷ್ಮೆ ಹೊದಿಕೆ,பட்டு உறை
ಸಿಂಪ್ಲೆಕ್ಸ್ ಕೋಡ್,சிம்ப்ளக்ஸ் குறியீடு
ಒಂದೇ ಲಿಂಕ್,ஒற்றை இணைப்பு
ಅನುಕರಿಸಿದ ಪ್ರೇರಕ,உருவகப்படுத்தப்பட்ட ஊக்கி
ಸಿಮ್ಯುಲೇಶನ್ ವಿಧಾನ,உருவகப்படுத்துதல் முறை
ಎಮ್ಯುಲೇಟರ್,முன்மாதிரி
ಸೈನ್ ಫಲಾನ್ ಜನರೇಟರ್,சைன் ஃபலன் ஜெனரேட்டர்
ಸೈನ್ ಅವಿಭಾಜ್ಯ,சைன் ஒருங்கிணைந்த
ಸೈನ್ ಚದರ ತರಂಗ ಪರಿವರ್ತಕ,சைன் சதுர அலை மாற்றி
ಸೈನ್ ತರಂಗ ಸಂಶ್ಲೇಷಣೆ,சைன் அலை தொகுப்பு
ಸೈನ್-ಸ್ಕ್ವೇರ್ ತರಂಗ ಜನರೇಟರ್,சைன்-சதுர அலை ஜெனரேட்டர்
ಸಿಂಗಲ್ ಬೋರ್ಡ್ ಕಂಪ್ಯೂಟರ್,ஒற்றை பலகை கணினி
ಏಕ ಧಾರಣ ಪರಿಹಾರ,ஒற்றை கொள்ளளவு இழப்பீடு
ಏಕ ಚಿಪ್ ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್,ஒற்றை சிப் நுண்செயலி
ಏಕ ಸಾಂದ್ರತೆಯ ಡಿಸ್ಕ್,ஒற்றை அடர்த்தி வட்டு
ಏಕ ಅಭಿಧಮನಿ ಔಟ್ಪುಟ್,ஒற்றை நரம்பு வெளியீடு
ಏಕ-ಪೋಲ್ ಬೈಪ್ರೊಜೆಕ್ಟ್ ಸ್ವಿಚ್,ஒற்றை-துருவ இருதிட்டம் சுவிட்ச்
ಸೋಲೋ ಪ್ಲೇಬ್ಯಾಕ್ ಬ್ಯಾಂಡ್ (SSB),சோலோ பிளேபேக் பேண்ட் (SSB)
ಒಂದೇ ಬದಿಯ ಡಿಸ್ಕ್,ஒற்றை பக்க வட்டு
ಏಕ ಪೀಡಿತ adc,ஒற்றை வாய்ப்புள்ள adc
ಏಕ ಹಂತದ ಮರಣದಂಡನೆ,ஒற்றை நிலை செயல்படுத்தல்
ಏಕ ಪೂರೈಕೆ ಕಾರ್ಯಾಚರಣಾ ಆಂಪ್ಲಿಫಯರ್,ஒற்றை விநியோக செயல்பாட்டு பெருக்கி
ಏಕ ಪೂರೈಕೆ ಕಾರ್ಯಾಚರಣೆ,ஒற்றை விநியோக செயல்பாடு
ಮುಳುಗುವಿಕೆ,மூழ்குதல்
ಸೈನುಸೈಡಲ್ ಪ್ರತಿಕ್ರಿಯೆ,சைனூசாய்டல் பதில்
ಸೈನುಸೈಡಲ್ ತರಂಗ,சைனூசாய்டல் அலை
ಓರೆ ಗಡಿಯಾರ,வளைவு கடிகாரம்
ಮೇಲ್ಮೈ ಪರಿಣಾಮ,மேற்பரப்பு விளைவு
ಪರಿಮಾಣ ತರಂಗ,தொகுதி அலை
ಆಕಾಶ ತರಂಗ ಪ್ರಸರಣ,வான அலை பரிமாற்றம்
ಅಧೀನ,கீழ்நிலை
ಸುಪ್ತ ಮೋಡ್,செயலற்ற முறை
ಹಂತದ ಮೋಟಾರ್,படி மோட்டார்
ಸ್ಲೂಸ್ ದರ,sluice rate
ಪೀಡಿತ ಡಿಟೆಕ್ಟರ್,ப்ரோன் டிடெக்டர்
ಸ್ಲಾಟ್ ಮಾಡಿದ ಸಾಲು,துளையிடப்பட்ட கோடு
ಮಂದ ಫ್ಯೂಸ್,மங்கலான உருகி
ನಿಧಾನ ಸ್ಕ್ಯಾನಿಂಗ್ ದೂರದರ್ಶನ,மெதுவாக ஸ்கேன் செய்யும் தொலைக்காட்சி
ಸಣ್ಣ ಏಕೀಕರಣ (SSI),சிறிய ஒருங்கிணைப்பு (SSI)
ಸಣ್ಣ ಸಿಗ್ನಲ್ ವಿಶ್ಲೇಷಣೆ,குறுகிய சமிக்ஞை பகுப்பாய்வு
ಸಣ್ಣ ಸಿಗ್ನಲ್ ಮಾದರಿ,குறுகிய சமிக்ஞை மாதிரி
ಸ್ಮಾರ್ಟ್ ಕಾರ್ಡ್,ஸ்மார்ட் கார்டு
ಸ್ಮಾರ್ಟ್ ಅಭಿಮಾನಿ,புத்திசாலி ரசிகர்
ಸ್ಮೆಕ್ಟಿಕ್ ಸ್ಫಟಿಕ,ஸ்மெடிக் படிக
ಸ್ಮಿತ್ ಚಾರ್ಟ್,ஸ்மித் விளக்கப்படம்
ಹೊಗೆ ಪತ್ತೆಕಾರಕ,புகை கண்டறிதல்
ಅಳಿಸುವುದು,அழிக்கும்
ಹಿಮ ಪರಿಣಾಮ,பனி விளைவு
ಆಘಾತ ಅಬ್ಸಾರ್ಬರ್,அதிர்ச்சி உறிஞ்சும் கருவி
ಆಘಾತ ಹೀರಿಕೊಳ್ಳುವ ಸರ್ಕ್ಯೂಟ್,அதிர்ச்சி உறிஞ்சும் சுற்று
ಆಘಾತ ಪ್ರಸ್ತುತ,அதிர்ச்சி மின்னோட்டம்
ಸಾಕೆಟ್,சாக்கெட்
ವಿದ್ಯುನ್ಮಾನ ಪ್ರತಿ,மென்மையான நகல்
ಮೃದುವಾದ ಹಿಂತಿರುಗುವಿಕೆ,மென்மையான திரும்புதல்
ಮೃದು ಶುದ್ಧತ್ವ,மென்மையான செறிவு
ಮೃದುವಾದ ಆರಂಭ,மென்மையான தொடக்கம்
ಸಾಫ್ಟ್ವೇರ್,மென்பொருள்
ಸೌರ ಕೋಶ,சூரிய மின்கலம்
ಸೌರ ಫಲಕಗಳು,சோலார் பேனல்கள்
ಬೆಸುಗೆ,சாலிடர்
ಬೆಸುಗೆ ಸೇತುವೆ,சாலிடர் பாலம்
ಸೊಲೆನಾಯ್ಡ್,சோலனாய்டு
ಘನ ಸ್ಥಿತಿ ಪತ್ತೆಕಾರಕ,திட நிலை கண்டறிதல்
ಘನ ಸ್ಥಿತಿಯ ಸಾಧನ,திட நிலை சாதனம்
ಘನ ಸ್ಥಿತಿಯ ರಿಲೇ,திட நிலை ரிலே
ಸೋನಾರ್,சோனார்
SOS,SOS
ಧ್ವನಿ ಸಕ್ರಿಯ ಸ್ವಿಚ್,குரல் செயல்படுத்தப்பட்ட சுவிட்ச்
ಧ್ವನಿ ಜನರೇಟರ್,ஒலி ஜெனரேட்டர்
ಮೂಲ ಕೋಡ್,மூல குறியீடு
ಮೂಲ ಕೋಡಿಂಗ್,மூல குறியீட்டு முறை
ಮೂಲವನ್ನು ಜೋಡಿಸಲಾಗಿದೆ,மூல இணைக்கப்பட்டது
ಮೂಲ ಡಿಸ್ಕ್,மூல வட்டு
ಮೂಲ ಹಿಂಬಾಲಕ,மூலப் பின்னல்
ಮೂಲ ಪ್ರತಿಫಲನ ಕೋಡಿಂಗ್,மூல பிரதிபலிப்பு குறியீட்டு முறை
"ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಆಕಾಶ","விண்வெளி, விண்வெளி, விண்வெளி, வானம்"
ಸ್ಪೇಸ್ ಬಾರ್,ஸ்பேஸ் பார்
ತೆರಪಿನ ಪ್ರಚೋದನೆ,இடைநிலை உந்துதல்
ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್ ಕೆಪಾಸಿಟನ್ಸ್/ಸ್ಟೀರಿಯೊ ಸೆಗ್ಮೆಂಟೇಶನ್,மல்டிபிளக்சர் ஸ்பேஸ்/ஸ்டீரியோ பிரிவு
ಇಂಟರ್ವಲ್ ಡಿವೈಡೆಡ್ ಮಲ್ಟಿಪ್ಲೆಕ್ಸಿಂಗ್,இடைவெளி வகுக்கப்பட்ட மல்டிபிளெக்சிங்
ವ್ಯಾಪ್ತಿ ಹೆಚ್ಚಿನ ಅನುಪಾತ,கவரேஜ் உயர் விகிதம்
ಬಾಹ್ಯಾಕಾಶ ತರಂಗ,விண்வெளி அலை
ಸ್ಪಾರ್ಕಿಂಗ್ ಮಧ್ಯಂತರ,தீப்பொறி இடைவெளி
spdt ಸ್ವಿಚ್,spdt சொடுக்கி
ಸ್ಪೀಕರ್,பேச்சாளர்
ವಿವರಣೆ ಹಾಳೆ,விவரக்குறிப்பு தாள்
"ಸ್ಪೆಕ್ಟ್ರಮ್, ಸ್ಪೆಕ್ಟ್ರಮ್","ஸ்பெக்ட்ரம், ஸ்பெக்ட்ரம்"
ಸ್ಪೆಕ್ಟ್ರಲ್ ವಿಶ್ಲೇಷಕ,நிறமாலை பகுப்பாய்வி
"ಭಾಷಣ ಸಂಶ್ಲೇಷಣೆ, ಧ್ವನಿ ಸಂಶ್ಲೇಷಣೆ","பேச்சு தொகுப்பு, குரல் தொகுப்பு"
ಚಾಲನೆಯಲ್ಲಿರುವ ಕೆಪಾಸಿಟರ್,இயங்கும் மின்தேக்கி
ವಿರೋಧಿ ಕೊಲಿಕ್,கோலிக் எதிர்ப்பு
ಸೈಕಲ್ ಸ್ಥಿರೀಕರಣ,சுழற்சி நிலைப்படுத்தல்
ವಿಘಟಿತ-ಕಲೆ ಕೋಡಿಂಗ್,துண்டாக்கப்பட்ட-கலை குறியீட்டு முறை
ಮುರಿದ ವಿದ್ಯುತ್ ಮೂಲ,உடைந்த சக்தி ஆதாரம்
ಛೇದಕ,பிரிப்பான்
"ಸುತ್ತುವುದು, ಸ್ಪೂಲಿಂಗ್","மடக்குதல், ஸ்பூலிங்"
SPST ಸ್ವಿಚ್,SPST சொடுக்கி
ವರ್ಚುವಲ್ (ಹುಸಿ) ಮೆಮೊರಿ ಬರವಣಿಗೆ,மெய்நிகர் (போலி) நினைவக எழுத்து
ತಪ್ಪುದಾರಿಗೆಳೆಯುವ ಪ್ರತಿಕ್ರಿಯೆ,தவறான பதில்
ವರ್ಚುವಲ್ ಸಿಗ್ನಲ್,மெய்நிகர் சமிக்ஞை
ಇಂಜೆಕ್ಷನ್,ஊசி
ವರ್ಗ ನಿಯಮ ಸೂಚಕ,வர்க்க விதி காட்டி
ವರ್ಗ ನಿಯಮ ಸಾಧನ,வர்க்க விதி சாதனம்
ವರ್ಗ ಮೂಲ,சதுர வேர்
ಚದರ ತರಂಗ,சதுர அலை
ಚದರ ತರಂಗ ಆಂದೋಲಕ,சதுர அலை ஆஸிலேட்டர்
ಸ್ಥಿರತೆಯ ಅಂಶ,நிலைத்தன்மை காரணி
ಸಮರ್ಥನೀಯ ಮರುಹೂಡಿಕೆ,நிலைத்தன்மை மறு முதலீடு
ಸ್ಥಿರೀಕರಣ,நிலைப்படுத்துதல்
ಸ್ಟೆಬಿಲೈಜರ್ ನೆಟ್ವರ್ಕ್,நிலைப்படுத்தி நெட்வொர்க்
"ಸ್ಟಾಕ್, ಸ್ಟಾಕ್","அடுக்கு, அடுக்கு"
ಮನಸ್ಸಿನ ನಿರ್ದೇಶಕ,மன இயக்குனர்
ಹಂತದ ದಕ್ಷತೆ,படி திறன்
ಸಮಾನಾಂತರ ಸಮಯ,இணையான நேரம்
ಪ್ರಮಾಣಿತ ವೈಶಾಲ್ಯ ಮಾಡ್ಯುಲೇಶನ್,நிலையான அலைவீச்சு பண்பேற்றம்
ಪ್ರಮಾಣಿತ ಕೋಶ,நிலையான செல்
ಪ್ರಮಾಣಿತ ವಿಚಲನ,நிலையான விலகல்
ಸ್ಟ್ಯಾಂಡರ್ಡ್ ಟಿಟಿಎಲ್,நிலையான TTL
ತುರ್ತು ವಿದ್ಯುತ್ ವ್ಯವಸ್ಥೆ,அவசர சக்தி அமைப்பு
ಸ್ಥಿರ ತರಂಗ,நிலையான அலை
ಸ್ಥಿರ ತರಂಗ ಅನುಪಾತ,நிலையான அலை விகிதம்
ದೂರ ಅನುಪಾತ,தூர விகிதம்
ಪ್ರಾರಂಭಿಸಿ ಬಿಟ್,தொடக்க பிட்
ಆರಂಭಿಕ ನಾಡಿ,தொடக்க துடிப்பு
ಸ್ಥಾನ ರೇಖಾಚಿತ್ರ,நிலை வரைபடம்
ಸ್ಥಿತಿ-ಪರಿವರ್ತನೆ ರೇಖಾಚಿತ್ರ,நிலை-மாற்ற வரைபடம்
ಕನ್ವರ್ಟಿಬಲ್ ಫಿಲ್ಟರ್,மாற்றக்கூடிய வடிகட்டி
ಸ್ಥಿರ ಪಾತ್ರ,நிலையான தன்மை
ಸ್ಥಿರ ವಿದ್ಯುತ್,நிலையான மின்சாரம்
ಶಾಶ್ವತ ಮೆಮೊರಿ ಕೋಶ,நிரந்தர நினைவக செல்
ಸ್ಥಿರ ಯಾದೃಚ್ಛಿಕ ಪ್ರವೇಶ ಮೆಮೊರಿ,நிலையான சீரற்ற அணுகல் நினைவகம்
ಸ್ಥಿತಿ ರಿಜಿಸ್ಟರ್,நிலை பதிவு
ಸ್ಥಿತಿ ಗುರುತು,நிலை குறி
POS ಟರ್ಮಿನಲ್,பிஓஎஸ் முனையம்
ಸ್ಟೀರಿಂಗ್ ತರ್ಕ,திசைமாற்றி தர்க்கம்
ಶ್ರೇಣೀಕೃತ ಜಂಕ್ಷನ್,அடுக்கு சந்திப்பு
ಹಂತದ ಸೂಚಕ ಪ್ರೊಫೈಲ್,படி காட்டி சுயவிவரம்
ಹಂತದ ಪ್ರತಿಕ್ರಿಯೆ,படி பதில்
ಕ್ರಮಾನುಗತ,படிநிலை
ಸ್ಟೆಪ್ಪರ್ ಮೋಟಾರ್,படிநிலை மின்நோடி
ಸ್ಟೀರಿಯೋ ಸಮಬಾಹು,ஸ்டீரியோ சமபக்க
ಸ್ಟೀರಿಯೋ ರಿಸೀವರ್ ಆವರ್ತನ,ஸ்டீரியோ ரிசீவர் அதிர்வெண்
ಬಿಗಿಯಾದ ಜೋಡಣೆ,இறுக்கமான இணைப்பு
ಬ್ರೇಕ್ ಬ್ಯಾಂಡ್,முறிவு இசைக்குழு
ಶೇಖರಣಾ ಸುಪ್ತತೆ,சேமிப்பு தாமதம்
ಶೇಖರಣಾ ಮೆಮೊರಿ,சேமிப்பு நினைவகம்
"ಶೇಖರಣಾ ಸಮಯ, ಸಮಯ","சேமிப்பு நேரம், நேரம்"
ಸ್ಟ್ರೈನ್ ಗೇಜ್,விகாரமானி
ಅನಗತ್ಯ ಹಿಡುವಳಿ,தேவையற்ற பிடிப்பு
ಸ್ಟ್ರಿಂಗ್,லேசான கயிறு
ಶೇಖರಣಾ CRO,சேமிப்பு CRO
ಸ್ಟ್ರೋಬ್,ஸ்ட்ரோப்
ಸ್ಟ್ರೋಬ್ ಸರ್ಕ್ಯೂಟ್,ஸ்ட்ரோப் சுற்று
ಅನುಗಮನದ ನಾಡಿ,தூண்டல் துடிப்பு
ಸ್ಟ್ರೋಕ್ ಟರ್ಮಿನಲ್,பக்கவாதம் முனையம்
ಸ್ಟ್ರೋಬೋಸ್ಕೋಪಿಕ್ ಗೋಳ ಘಟಕ,ஸ்ட்ரோபோஸ்கோபிக் கோள அலகு
ಸ್ಟಬ್,குட்டை
ನಿಶ್ಚಲ,தேங்கி நிற்கும்
ನಿಶ್ಚಲವಾದ ಶೋಧನೆ,தேங்கி நிற்கும் வடிகட்டி
ಅಲ್ಲಾಡಿಸಿದೆ,குலுக்கியது
ವಾಹಕ,கேரியர்
ಸಬ್ರುಟೀನ್,subroutine
ವ್ಯಾಕರಣದ ಅಕ್ಷರ ಮಿಶ್ರಣ,இலக்கண எழுத்து கலவை
ಸಬ್ಜೆಕ್ಟಿವ್,துணை
"ತಳಪಾಯ, ತಲಾಧಾರ","அடியில், அடி மூலக்கூறு"
ಕೈ ವ್ಯವಕಲನ,கை கழித்தல்
ಕಳೆಯಲಾಗಿದೆ,கழிக்கப்பட்டது
