English,Odiya
Frequency variation,ଫ୍ରିକ୍ୱେନ୍ସି ପରୀକରଣ |
Fresnel zone,ଫ୍ରେସେଲ ଜୋନ୍ |
Fringe-area,ଫ୍ରିଙ୍ଗ୍ ଏରିଆ
Front porch,ଆଗ ବାରଣ୍ଡା
Full adder,ପୁରା ଯୋଗକାରୀ
Full wave rectification,ପୂର୍ଣ୍ଣ ତରଙ୍ଗ ସଂଶୋଧନ |
Full wave rectifier,ପୂର୍ଣ୍ଣ ତରଙ୍ଗ ରେକ୍ଟିଫାୟର୍ |
Function,କାର୍ଯ୍ୟ
Function key,କାର୍ଯ୍ୟ କୀ
Functional testing,କାର୍ଯ୍ୟକ୍ଷମ ପରୀକ୍ଷଣ
Fundamental,ମୌଳିକ
Fundamental frequency,ମ fundamental ଳିକ ଫ୍ରିକ୍ୱେନ୍ସି
Fundamental velocity,ମ fundamental ଳିକ ବେଗ |
Funnel,ଫନେଲ୍ |
Fuse,ଫ୍ୟୁଜ୍
Fuse wire,ଫ୍ୟୁଜ୍ ତାର
Fuzzy logic,ଅସ୍ପଷ୍ଟ ତର୍କ |
Gain,ଲାଭ
Gain control,ନିୟନ୍ତ୍ରଣ
Galois field,ଗଲିସ୍ ଫିଲ୍ଡ |
Gamut,ଗାମୁଟ୍
Gang condenser,ଗ୍ୟାଙ୍ଗ କଣ୍ଡିଏନ୍ସର୍ |
Gap,ଫାଙ୍କ
Gateway,ଗେଟୱେ
Gauge,ଗେଜ୍
Gaussian curve,ଗାଉସିଆନ୍ ବକ୍ର |
Gaussian white noise,ଗାଉସିଆନ୍ ଧଳା ଶବ୍ଦ |
Generator,ଜେନେରେଟର
Generic name,ସାଧାରଣ ନାମ
Geostationary satellite,ଜିଓଷ୍ଟେସନାରୀ ସାଟେଲାଇଟ୍ |
Geosynchronous satellite,ଜିଓସେନେକ୍ରୋନସ୍ ସାଟେଲାଇଟ୍ |
Glitch,ଗ୍ଲିଚ୍
Graphic art,ଗ୍ରାଫିକ୍ ଆର୍ଟ
Graphic equalizer,ଗ୍ରାଫିକ୍ ସମାନତା |
Graphics,ଗ୍ରାଫିକ୍ସ |
Graticule,ଗ୍ରାଟୋଟୁଲ୍ |
Gravitational acceleration,ମାଧ୍ୟାକର୍ଷଣ ତ୍ୱରାନ୍ୱିତ |
Gray scale,ଧୂସର ସ୍କେଲ
Grid,ଗ୍ରୀଡ୍
Grid bias,ଗ୍ରୀଡ୍ ପକ୍ଷପାତ
Grid driving power,ଗ୍ରୀଡ୍ ଡ୍ରାଇଭିଂ ଶକ୍ତି |
Grid emission,ଗ୍ରୀଡ୍ ନିର୍ଗମନ |
Grid modulated class C amplifier,ଗ୍ରୀଡ୍ ମୋଡ୍ୟୁଲେଟେଡ୍ ଶ୍ରେଣୀ C ଏମ୍ପ୍ଲିଫାୟର୍ |
Grill,ଗ୍ରିଲ୍
Grinding,ଗ୍ରାଇଣ୍ଡିଂ
Groove,ଖୋଳା
Ground conductivity,ଭୂମି ଆଚରଣ
Ground return circuit,ଗ୍ରାଉଣ୍ଡ ରିଟର୍ନ ସର୍କିଟ୍ |
Ground rod (earth rod),ଭୂମି ରଡ୍ (ପୃଥିବୀ ରୋଡ୍)
Ground scatter propagation,ଭୂମି ବିସ୍ତାର କରେ |
Ground segment,ଭୂମି ବିଭାଗ
Ground wave,ଭୂମି ତରଙ୍ଗ |
Ground wave propagation,ଭୂମି ତରଙ୍ଗ ପ୍ରସାର |
Ground wave signal,ଭୂମି ତରଙ୍ଗ ସଙ୍କେତ |
Grounded,ଭୂମି
Group delay,ଗୋଷ୍ଠୀ ବିଳମ୍ବ
Growth of network & coverage,ନେଟୱର୍କ ଏବଂ କଭରେଜ୍ ର ଅଭିବୃଦ୍ଧି |
Guard band,ସୋର ବ୍ୟାଣ୍ଡ
Guard interval,ପର୍ଯ୍ୟବେକ୍ଷଣକାରୀ
Gunn diode,ଗୁନ୍ ଡିଏଡ୍ |
Guy,ବାଡ଼ି
Guy wire,Su ତାର ତାର
Guyed aerial mast (guyed antenna mast),ଗୁଡ୍ ଆରିଏଲ୍ ମାଷ୍ଟର (ଗେଡିତ ଆଣ୍ଟେନା ମାଷ୍ଟ)
Hack,ହ୍ୟାକ୍
Hacker,ହ୍ୟାକର୍
Half adder,ଅଧା ଆଡର୍ |
Half duplex,ଅଧା ଡୁପ୍ଲେକ୍ସ |
Half power bandwidth,ଅଧା ପାୱାର ବ୍ୟାଣ୍ଡୱିଡଥ୍ |
Half wave dipole,ଅଧା ତରଙ୍ଗ ଡିପୋଲ୍ |
Half wave rectification,ଅଧା ତରଙ୍ଗ ସଂଶୋଧନ |
Halftone,ଅର୍ଦ୍ଧକଟ
Hamming distance,ହାମିଂ ଦୂରତା |
Hard disc crash,ହାର୍ଡ ଡିସ୍କ ଦୁର୍ଘଟଣା |
Hard disk based audio delivery system,ହାର୍ଡ ଡିସ୍କ ଆଧାରିତ ଅଡିଓ ବିତରଣ ବ୍ୟବସ୍ଥା |
Hard disk based recording,ହାର୍ଡ ଡିସ୍କ ଆଧାରିତ ରେକର୍ଡିଂ |
Hardware,ହାର୍ଡୱେର୍
Hardware address,ହାର୍ଡୱେର ଠିକଣା
Harmonic,ହାରମୋନିକ୍ |
Harmonic distortion,ହରମୋନିକ୍ ବିକୃତ |
Harmonic emission,ହରମୋନିକ୍ ନିର୍ଗମନ |
Harmonic filter unit,ହରମୋନିକ୍ ଫିଲ୍ଟର ୟୁନିଟ୍ |
Harmonic generator,ହାରମୋନିକ୍ ଜେନେରେଟର |
Harmonic suppressor,ହାରମୋନିକ୍ ଦଖଲକାରୀ |
Harmonics,ହାରମୋନିକ୍ସ
Hazard,ସଙ୍କଟ
Head phone,ମୁଣ୍ଡ ଫୋନ୍ |
Head room,ମୁଣ୍ଡ କକ୍ଷ
Headend,ଶୀର୍ଷ
Header,ଶୀର୍ଷଲେଖ
Hearing mechanism,ଯନ୍ତ୍ର ଶ୍ୱରତା ଶୁଣିବା |
Heat absorber,ଉତ୍ତାପ ଶୋଷିବା |
Heat balance,ଉତ୍ତାପ ବାଲାନ୍ସ
Heat barrier,ଉତ୍ତାପ ପ୍ରତିବନ୍ଧକ |
Heat conductor,ଉତ୍ତାପ କଣ୍ଡକ୍ଟର |
Heat sink,ଉତ୍ତାପ ସିଙ୍କ |
Hertz (Hz),ହେର୍ଟଜ୍ (HZ)
Heterodyne,HerTroyne
Heterodyne receiver,ହେଟେରୋଡାନ ରିସିଭର୍ |
Heterodyne whistle (heterodyne interference),ହେଟେରାଇଡେନ୍ ହ୍ୱିଷ୍ଟଲ୍ (ହେଟେରାଇଡିନ୍ ହସ୍ତକ୍ଷେପ)
Heuristic,ହ୍ୟୁରିଷ୍ଟିକ୍ |
Hexadecimal,ଷୋଡଶମିକ |
Hierarchical modulation,ହାଇରାର୍କିକାଲ୍ ମୋଡ୍ୟୁଲେସନ୍ |
Hi-Fi (high fidelity),ହାଇ-ଫାଇ (ଉଚ୍ଚ ବିଶ୍ୱସ୍ତତା)
High boost,ଉଚ୍ଚ ଆବୋର
High frequency,ଉଚ୍ଚ ଫ୍ରିକ୍ୱେନ୍ସି
High frequency oscillation,ଉଚ୍ଚ ଫ୍ରିକ୍ୱେନ୍ସି ଓସଲେସନ୍ |
High frequency response,ଉଚ୍ଚ ଫ୍ରିକ୍ୱେନ୍ସି ପ୍ରତିକ୍ରିୟା |
High level programme language,ଉଚ୍ଚ ସ୍ତରୀୟ କାର୍ଯ୍ୟକ୍ରମ ଭାଷା |
High pass filter,ଉଚ୍ଚ ପାସ୍ ଫିଲ୍ଟର୍ |
High power transmitter,ଉଚ୍ଚ ଶକ୍ତି ଟ୍ରାନ୍ସମିଟର |
High quality reception,ଉଚ୍ଚମାନର ରିସେପ୍ସନ୍ |
High speed connectivity,ଉଚ୍ଚ ଗତିର ସଂଯୋଗ
High speed data system,ହାଇ ସ୍ପିଡ୍ ଡାଟା ସିଷ୍ଟମ୍ |
Histogram,ହିଷ୍ଟୋଗ୍ରାମ୍
Home page,ମୂଳପୃଷ୍ଠା |
Hook,ହୁକ୍
Hook up wire,ତାରକୁ ହୁକ୍ ଅପ୍ କରନ୍ତୁ |
Horizontal blackout period,ଭୂସମାନ୍ତର ବ୍ଲାକଆଉଟ୍ ଅବଧି |
Horizontal blanking,ଭୂସମାନ୍ତର ବ୍ଲାନକିଂ |
Horizontal definition (horizontal resolution),ଭୂସମାନ୍ତର ସଂଜ୍ଞା (ଭୂସମାନ୍ତର ରେଜୋଲୁସନ)
Horizontal deflection oscillation,ଭୂସମାନ୍ତର ଡିଫେନ୍ସ ଓସେନାସନ୍ |
Horizontal line,ଭୂସମାନ୍ତର ରେଖା
Horizontal section,ଭୂସମାନ୍ତର ବିଭାଗ
Horizontal sweep circuit,ଭୂସମାନ୍ତର ସୁଇପ୍ ସର୍କିଟ୍ |
Horn loudspeaker,ଶୃଙ୍ଗ ଉଚ୍ଚ ସ୍ୱରରେ |
Host,ହୋଷ୍ଟ
Hot spot,ଗରମ ସ୍ପଟ୍
House keeping,ଘର ରଖୁଛି |
Hub,ହବ୍
Hue,ହୁସ୍
Huffman coding,ହଫମ୍ୟାନ୍ କୋଡିଂ |
Hum,ହମ୍
Human audio perception,ମାନବ ଅଡିଓ ଧାରଣା |
Human audio system,ମାନବ ଅଡିଓ ସିଷ୍ଟମ୍ |
Human hearing mechanism,ମାନବ ଶ୍ରବଣ ପ୍ରଣାଳୀ |
Human video perception,ମାନବ ଭିଡିଓ ଧାରଣା |
Humidity,ଆର୍ଦ୍ରତା
Hybrid,ହାଇବ୍ରିଡ୍ |
Hybrid circuit,ହାଇବ୍ରିଡ୍ ସର୍କିଟ୍ |
Hybrid intergrated circuit,ହାଇବ୍ରିଡ୍ ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ସର୍କିଟ୍ |
Hydrometer,ହାଇଡ୍ରୋମିଟର |
Hyper,ହାଇପର
Hyper media,ହାଇପର ମିଡିଆ |
Hyper text,ହାଇପର ଟେକ୍ସଟ୍ |
Hyperlink,ହାଇପରଲିଙ୍କ୍ |
Icon,ଆଇକନ୍ |
Identification,ପରିଚୟ
Identifier,ପରିଚାୟକ
Ignite,ପ୍ରଜ୍ୱଳିତ କର |
Ignition,ଇଗ୍ନିସନ୍
Illuminance,ଆଲୋକ
Illumination,ଆଲୋକ
Image,ପ୍ରତିଛବି |
Image antenna,ପ୍ରତିଛବି ଆଣ୍ଟେନା |
Image capture,ପ୍ରତିଛବି କ୍ୟାପଚର |
Image iconoscope,ପ୍ରତିଛବି ଆଇକନୋସକୋପ୍ |
Image map,ପ୍ରତିଛବି ମାନଚିତ୍ର
Image orthicon,ଇମେଜ୍ ୱର୍ଥିକନ୍ |
Image processing,ପ୍ରତିଛବି ପ୍ରକ୍ରିୟାକରଣ |
Image setter,ପ୍ରତିଛବି ସେଟର୍ |
Imaginary,କଳ୍ପନା
Impedance,ପ୍ରତିରୋଧକ
Impedance matching,ପ୍ରତିରୋଧ ମେଳ |
Impedance matching circuit,ଇମ୍ପେଟେନ୍ସ ମେଳକ ସର୍କିଟ୍ |
Impedance mismatch,ପ୍ରତିରୋଧର ମେଳ ଖାଉ ନାହିଁ |
Impedance of free space,ଖାଲି ସ୍ଥାନର ପ୍ରତିରୋଧ |
Impedance transformation,ପ୍ରତିରୋଧ ରୂପାନ୍ତର |
Import,ଆମଦାନି କରନ୍ତୁ |
Impregnated,ଗର୍ଭଧାରଣ
Impress voltage,ଭୋଲଟେଜ୍ ଇମ୍ପ୍ରେସ୍ କରନ୍ତୁ |
Impulse,ପ୍ରେରଣା
Impulse response,ପ୍ରେରଣା ପ୍ରତିକ୍ରିୟା |
Impurity conductivity,ଅପରିଷ୍କାର ଆଚରଣ |
Impurity semiconduction,ଅପ୍ରାକୃତିକତା ସେମେନିକ୍ୟୁସନ୍ |
Inactive,ନିଷ୍କ୍ରିୟ |
Inactive window,ନିଷ୍କ୍ରିୟ ୱିଣ୍ଡୋ |
Inaudible,ନିରବଚ୍ଛିନ୍ନ
Incandescence,ଅବିସ୍ମରଣୀୟ
Incident ray,ଘଟଣା ରୟ
Inclusion,ଅନ୍ତର୍ଭୂକ୍ତ
Incoming signal,ଆସୁଥିବା ସିଗନାଲ୍ |
Indicator,ସୂଚକ
Indigenous,ଅଦୃଶ୍ୟ
Inductance,ଚିତ୍ତାକର୍ଷକ
Inductive-reactance,ଚିତ୍ତାକର୍ଷକ-ପ୍ରତିକ୍ରିୟା |
Inflammable material,ଭେଦଲାମୁକ୍ତ ସାମଗ୍ରୀ |
Infor patch,ଇନ୍ଫୋର ପ୍ୟାଚ୍
Information,ସୂଚନା
Information architecture,ସୂଚନା ସ୍ଥାପତ୍ୟ
Information bit,ସୂଚନା ବିଟ୍
Information digit,ସୂଚନା ଅଙ୍କ
Information kiosk,ସୂଚନା କିଓସ୍କ
Information process,ସୂଚନା ପ୍ରକ୍ରିୟା
Information technology,ସୂଚନା ପ୍ରଯୁକ୍ତିବିଦ୍ୟା
Infotainment,Invoattion
Infrared radiation,ଇନଫ୍ରାଡ୍ ବିକିରଣ |
Infrastructure,ଭିତ୍ତିଭୂମି
Ingest,କନ୍ସଷ୍ଟ
Ingredients,ଉପାଦାନ
Initialization word (IW),ପ୍ରାରମ୍ଭିକରଣ ଶବ୍ଦ (iw)
Inner codes,ଭିତର ସଂକେତ
Innovation,ଉଦ୍ଭାବନ |
Input,ଇନପୁଟ୍
Input line,ନିବେଶ ରେଖା
Input unit,ନିବେଶ ୟୁନିଟ୍
Input voltage,ଇନପୁଟ୍ ଭୋଲଟେଜ୍ |
Input-output,ଇନପୁଟ୍-ଆଉଟପୁଟ୍ |
Insert,ସନ୍ନିବେଶ କରନ୍ତୁ |
Insertion loss,ସନ୍ନିବେଶ କ୍ଷତି |
Installation,ସ୍ଥାପନ
Instantaneous voltage,ତତକ୍ଷଣାତ୍ ଭୋଲଟେଜ୍ |
Instruction,ନିର୍ଦ୍ଦେଶ
Insulating material,ଇନସୁଲେଟିଂ ସାମଗ୍ରୀ |
Insulation,ଇନସୁଲେସନ୍
Insulation resistance,ଇନସଲେସନ୍ ପ୍ରତିରୋଧ |
Insulator,ଇନସୁଲେଟର |
Integrated circuit,ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ସର୍କିଟ |
Integrating network,ନେଟୱାର୍କ ସଂଯୋଗ
Integrator,ଇଣ୍ଟିଗାର୍ଡ
Intelligence,ବୁଦ୍ଧି
Intensity,ତୀବ୍ରତା
Intensity of speech,ବକ୍ତବ୍ୟର ତୀବ୍ରତା |
Inter channel interference,ଆନ୍ତ Cankellାନ ହସ୍ତକ୍ଷେପ |
Interleave,ହସ୍ତକ୍ଷେପ କରନ୍ତୁ |
Interaction,ପାରସ୍ପରିକ କ୍ରିୟା
Interactivity,ପାରସ୍ପରିକତା
Intercom,ଇଣ୍ଟରକମ୍ |
Interconnectivity,ଆନ୍ତ c- ସଂଯୋଗକାରୀତା |
Interface,ଇଣ୍ଟରଫେସ୍
Interface scanning,ଇଣ୍ଟରଫେସ୍ ସ୍କାନିଂ |
Interference,ହସ୍ତକ୍ଷେପ
Interference zone,ହସ୍ତକ୍ଷେଳ୍ପ ଜୋନ୍ |
Interfering channel,ହସ୍ତକ୍ଷେପ କରୁଥିବା ଚ୍ୟାନେଲ |
Interfering frequency,ପରିବେଶ ଫ୍ରିକ୍ୱେନ୍ସି କରିବା |
Interfering radio frequency signal,ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ସଙ୍କେତ ହସ୍ତକ୍ଷେପ କରିବା |
Interframe,ଆନ୍ତରିକରାତ୍ରା
Interleave,ହସ୍ତକ୍ଷେପ କରନ୍ତୁ |
Interleaved,ଅନ୍ତର୍ଭୁକ୍ତ |
Interleaved stream,ମଧ୍ୟବର୍ତ୍ତୀ stream ରଣା |
Interleaver,ସାଧାରଣତ। |
Interleaving,ଅନ୍ତର୍ଭୁକ୍ତ
Interleaving,ଅନ୍ତର୍ଭୁକ୍ତ
Interleaving period,ଇଣ୍ଟରଲିଭେଭିଙ୍ଗ୍ ଅବଧି |
Interlock circuit,ପୂର୍ବରୁ ସର୍କିଟ୍ |
Interlock switch,ଇଣ୍ଟରଲକ୍ ସୁଇଚ୍ |
Interlocking,ତାଲିମପ୍ରାପ୍ତ
Intermediate failure,ମଧ୍ୟବର୍ତ୍ତୀ ବିଫଳତା |
Intermediate frequency,ମଧ୍ୟବର୍ତ୍ତୀ ଫ୍ରିକ୍ୱେନ୍ସି
Intermediate frequency oscillator,ମଧ୍ୟବର୍ତ୍ତୀ ଫ୍ରିକ୍ୱେନ୍ସି ଓସିଲେଟର |
Intermittent,ମଧ୍ୟବର୍ତ୍ତୀ
Intermittent current,ମଧ୍ୟସ୍ଥି କରେଣ୍ଟ୍ |
Intermodulation,ଇଣ୍ଟମୋଡୋଡୁଲେସନ୍
Intermodulation distortion,ଇଣ୍ଟରମୋଡୁଲେସନ୍ ବିକୃତି |
Intermodulation emission,ଇଣ୍ଟରମୋଡୁଲେସନ୍ ନିର୍ଗମନ |
Intermodulation test,ସାଂଖ୍ୟିକ ଭାବରେ ଅସନ୍ତୁଷ୍ଟ ପରୀକ୍ଷା |
Internet,ଇଣ୍ଟରନେଟ୍
Internet broadcasting,ଇଣ୍ଟରନେଟ୍ ପ୍ରସାରଣକାରୀ |
Internet chatting,ଇଣ୍ଟରନେଟ୍ ଚାଟିଂ |
Internet protocol stack,ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍ ଷ୍ଟାକ |
Internet radio,ଇଣ୍ଟରନେଟ୍ ରେଡିଓ |
Internet streaming,ଇଣ୍ଟରନେଟ୍ ଷ୍ଟ୍ରିମିଂ |
Internet video,ଇଣ୍ଟରନେଟ୍ ଭିଡିଓ |
Interoperability,ପାରସ୍ପରିକ କାର୍ଯ୍ୟଦକ୍ଷତା
Interpolation,ଇଣ୍ଟରପୋଲେସନ୍
Interpreter,ଅନୁବାଦକ
Interrupt,ବାଧା
Interruption,ବାଧା
Interruptor,ସାଂଘାତିକ
Interval,ବ୍ୟବଧାନ
Intracoding,ଅନୁରୂପ
Intraframe,ଇଣ୍ଟ୍ରାଫ୍ରେମ୍ |
Intranet,ଇଣ୍ଟ୍ରାନେଟ୍ |
Intrapicture,ଚିତ୍ରାଙ୍କ୍ |
Intraweb,ଇଣ୍ଟ୍ରାୱେବ |
Intrinsic semiconductor,ଅନ୍ତର୍ନିହିତ ସେମିକଣ୍ଡକ୍ଟର |
Inverse current,ଇନଭର୍ସ କରେଣ୍ଟ୍ |
Inverse spatial operate,ଇନଭର୍ସ ସ୍ପାଟିଆଲ୍ କାର୍ଯ୍ୟ |
Inverted,ଓଲଟା
Inverted L antenna,ଓଲଟା l ଆଣ୍ଟେନା |
Inverted V antenna,ଓଲଟା ଭି ଆଣ୍ଟେନା |
Inverter,ଜିଭର୍
Irregular,ଅନିୟମିତ |
Irrelevant element,ଅପ୍ରାସଙ୍ଗିକର ଉପାଦାନ |
Isolation network,ବିଚ୍ଛିନ୍ନାଙ୍କନ ନେଟୱର୍କ |
Isolator,ଆଇସୋଲେଟର
Jammer,ଜାମର୍
Jamming,ଜାମ୍
Jargon file,ଜାରଗନ୍ ଫାଇଲ୍ |
Java script,ଜାଭା ସ୍କ୍ରିପ୍ଟ
Jingle,ଜିଙ୍ଗଲ୍
Jitter,ଠେକୁଟର୍
Joiner,ଯୋନା
Joint,ମିଳିତ
Jointed,ମିଳିତ ଧିକ୍
Jumper,ଜମ୍ପର୍
Junk,ଜଙ୍କ୍ |
Junk mail,ଜଙ୍କ୍ ମେଲ୍ |
Kernel,କର୍ଣ୍ଣଲ |
Key,ଚାବି
Keyboard,କୀବୋର୍ଡ୍
Keyer,କୀ
Keynote,କି /ଟ୍ |
Kilocycle,କିଲୋସେଲ୍କର |
Kilovolt,କିଲୋଲଟ୍ |
Kilowatt,କିଡୋୋଟାଟ୍ |
Kinematics,ସମ୍ପର୍କୀୟ
Knee point voltage,ଆଣ୍ଠୁ ପଏଣ୍ଟ ଭୋଲଟେଜ୍ |
Knob,ଗାଡ଼ି
Knowledge base,ଜ୍ଞାନ କୋଷ
Knowledge representation,ଜ୍ଞାନ ପ୍ରତିନିଧିତ୍ୱ |
L network,L ନେଟୱର୍କ
L section filter,L ବିଭାଗ ଫିଲ୍ଟର୍ |
Lag and lead,ଲେଗ୍ ଏବଂ ଲିଡ୍ |
Lagging current,ଲଗିଂ କରେଣ୍ଟ୍ |
Lagging power factor,ଶକ୍ତିଯୁକ୍ତ ଫ୍ୟାକ୍ଟର୍ |
Laminated,ବିଳମ୍ବ
Lamp,ପ୍ରଦୀପ
Laptop,ଲାପଟପ୍
Laser frequency,ଲେଜର ଫ୍ରିକ୍ୱେନ୍ସି |
Latent error,ପରିଶ୍ରମୀ ତ୍ରୁଟି |
Latent heat,ଅହଂତ୍ତତା
Latitude,ଅକ୍ଷାଂଶ
Layer,ସ୍ତର
Layout,ଲେଆଉଟ୍ |
Layout plan,ଲେଆଉଟ୍ ଯୋଜନା
Lead,ସୀସା |
Leading phase,ଅଗ୍ରଣୀ ପର୍ଯ୍ୟାୟ |
Leak proof,ଲିକ୍ ପ୍ରମାଣ |
Leakage,ଲିକେଜ୍ |
Leased circuit,ଲିଜ୍ ସର୍କିଟ୍ |
Lens,ଲେନ୍ସ
Level indicator,ସ୍ତରୀୟ ସୂଚକ
Light control,ହାଲୁକା ନିୟନ୍ତ୍ରଣ
Light pen,ଲାଇଟ୍ କଲମ
Lightning arrester,ବଜ୍ରପାତ
Limiter,ସୀମା
Limiting amplifier,ଏମ୍ପ୍ଲିଫାୟର୍ ସୀମିତ କରିବା |
Line loss,ରେଖା କ୍ଷତି |
Line noise,ରେଖା ଶବ୍ଦ
Line of sight,ଦୃଷ୍ଟିଶକ୍ତ
Line phase,ରେଖା ପର୍ଯ୍ୟାୟ
Line transmission,ରେଖା ପ୍ରସାରଣ
Line unloaded,ରେଖା ଅନଲୋଡ୍ ହୋଇଛି |
Linear quantiser,ର line ଖିକ ପରିମାଣର |
Linearity,ର line ଖ
Line-coaxial,ରେଖା-କୋଇକ୍ସିଆଲ୍ |
Line-equaliser,ରେଖା-ସମାନଜୀବୀ |
Line-frequency,ରେଖା-ଫ୍ରିକ୍ୱେନ୍ସି
Line-impedance,ରେଖା-ପ୍ରତିବନ୍ଧକତା |
Line-quarter wavelength,ରେଖା-ଚତୁର୍ଥାଂଶ ତରଙ୍ଗଦ eng ର୍ଘ୍ୟ |
Link,ଲିଙ୍କ୍
Linker,ଲିନର
Lip-microphone,ଓଠ-ମାଇକ୍ରୋଫୋନ୍ |
Live broadcast,ଲାଇଭ୍ ବ୍ରଡକାଷ୍ଟ |
Live circuit,ଜୀବନ୍ତ ସର୍କିଟ |
Live programme,ଲାଇଭ୍ ପ୍ରୋଗ୍ରାମ୍ |
Load,ଲୋଡ୍
Load capacity,ଲୋଡ୍ କ୍ଷମତା |
Load carrying capacity,ବହନ କ୍ଷମତା ଭାର ବହନ କରନ୍ତୁ |
Load characteristic,ଲୋଡ୍ ବର୍ଣ୍ଣିତ |
Load impedance,ଲୋଡ୍ ଟେପିସନ୍ |
Loaded,ଲୋଡ୍ ହୋଇଛି
Loader,ଲୋଡର୍
Loading,ଲୋଡ୍ କରୁଛି
Loading coil,କୋଇଲା ଲୋଡିଙ୍ଗ୍ |
Load-test,ଲୋଡ୍-ଟେଷ୍ଟ୍ |
Lobe,ଲୋବ
Lobe antenna,ଲବ୍ ଆଣ୍ଟେନା |
Local area network,ସ୍ଥାନୀୟ କ୍ଷେତ୍ର ନେଟୱାର୍କ |
Local battery,ସ୍ଥାନୀୟ ବ୍ୟାଟେରୀ |
Local oscillator,ସ୍ଥାନୀୟ ଓକିଲର୍ |
Log,ଲଗ୍
Log book,ଲଗ ବୁକ୍ |
Log in (log on),ଲଗ୍ ଇନ୍ କରନ୍ତୁ (ଲଗ୍ ଅନ୍)
Log off (log out),ଲଗ୍ ଅଫ୍ କରନ୍ତୁ (ଲଗ୍ ଆଉଟ୍)
Log sheet,ଲଗ୍ ସିଟ୍ |
Logarithm,Logarithm
Logarithmic amplifier,ଲୋଗାରିଥମିକ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
Logarithmic ratio,ଲୋଗାରିଥମିକ୍ ଅନୁପାତ
Logarithmic response,Logarithmic ପ୍ରତିକ୍ରିୟା |
Logarithmic scale,ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |
Logging,ଲଗିଂ
Logic,ତର୍କ
Logic gate,ଏକାଧିକ ଗେଟ୍ |
Logic operation,ତର୍କ କାର୍ଯ୍ୟ
Logical,ଯୁକ୍ତିଯୁକ୍ତ
Logical frame,ଲଜିକାଲ୍ ଫ୍ରେମ୍ |
Logo inserter,ଲୋଗୋ ଇନ୍ସର୍ଟerar ର |
Longitude,ଦ୍ରାଘିମା
Loop,ଲୁପ୍ |
Loop antenna,ଲୁପ୍ ଆଣ୍ଟେନା |
Loop gain,ଲୁପ୍ ଲାଭ |
Loop test,ଲୁପ୍ ପରୀକ୍ଷା |
Loose contact,ଖାଲି ଯୋଗାଯୋଗ |
Loose coupling,ଖାଲି କନ୍ସଲିଂ |
Lossless antenna,କ୍ଷତିହୀନ ଆଣ୍ଟେନା |
Lossless compression,କ୍ଷତିହୀନ ସଙ୍କୋଚନ |
Lossy compression,କ୍ଷତି ହୋଇଥିବା ସଙ୍କୋଚନ |
Loudness (sound),ଉଚ୍ଚ ସ୍ୱର (ଧ୍ୱନି)
Loudspeaker,ଉଚ୍ଚ ସ୍ୱରରେ
Low frequency,ନିମ୍ନ ଫ୍ରିକ୍ୱେନ୍ସି |
Low level language,ନିମ୍ନ ସ୍ତରୀୟ ଭାଷା |
Low loss feeder,କମ୍ କ୍ଷତି ଫିଡର୍ |
Low loss flexible coaxial cable,କମ୍ କ୍ଷତି ନମନୀୟ କୋକ୍ସିଆଲ୍ କେବୁଲ୍ |
Low noise receiver,କମ୍ ଶବ୍ଦ ରିସିଭର୍ |
Low orbitting satellite,କମ୍ କକ୍ଷପଥଗୁଡ଼ିକ ସାଟେଲାଇଟ୍ |
Low pass filter,କମ୍ ପାସ୍ ଫିଲ୍ଟର୍ |
Low reactance earthing,କମ୍ ପ୍ରତିକ୍ରିୟାଶୀଳ earting |
Low resistance path,ନିମ୍ନ ପ୍ରତିରୋଧ ପଥ |
Lug,ଲୁଗ୍ |
Luminance,ଲୁମିନାନ୍ସ |
Lumped,ଗୁଣ୍ଡ
Macro block,ମାକ୍ରୋ ବ୍ଲକ୍ |
Macro definition,ମାକ୍ରୋ ସଂଜ୍ଞା
Macro vision,ମାକ୍ରୋ ଦର୍ଶନ |
Magic eye,ଯାଦୁ ଆଖି
Magnet,ଚୁମ୍ବକ
Magnetic field,ଚୁମ୍ବକୀୟ କ୍ଷେତ୍ର |
Magnetic flux,ଚୁମ୍ବକୀୟ ଫ୍ଲକ୍ସ |
Magnetic pole,ଚୁମ୍ବକୀୟ ପୋଲ |
Magnetic storm,ଚୁମ୍ବକୀୟ storm ଡ |
Magnetic switch,ଚୁମ୍ବକୀୟ ସୁଇଚ୍ |
Magnetic tape,ଚୁମ୍ବକୀୟ ଟେପ୍ |
Magnetism,ଚୁମ୍ବକବାଦ
Mail merge,ମେଲ୍ ମିଶ୍ରଣ
Mailing list,ମେଲିଂ ତାଲିକା
Main carrier,ମୁଖ୍ୟ ବାହକ |
Maintain,ରକ୍ଷଣାବେକ୍ଷଣ
Maintenance,ରକ୍ଷଣାବେକ୍ଷଣ
Maintenance team,ରକ୍ଷଣାବେକ୍ଷଣ ଦଳ |
