Assamese,Hindi
"স্তৰৰ লেখচিত্ৰ, বাৰ লেখচিত্ৰ","स्तरी चार्ट, पट्टीदार चार्ट"
"স্তৰবিন্যাস, স্তৰবিন্যাস","स्तरण, स्तरविन्यास"
স্তৰযুক্ত নমুনা সংগ্ৰহ কৰা,स्तरित प्रतिचयन
"ফ্ল&#39;-লাইন, ষ্ট্ৰিম-লাইন","प्रवाह-रेखा, धारा-रेखा"
চাপ,प्रतिबल
শক্তিশালীভাৱে হেলনীয়া কাৰ্য্য,दृढ़तः अवमुख फलन
নিৰন্তৰ হ্ৰাস পাই আহিছে,निरंतर हृासमान
নিৰন্তৰ বৃদ্ধি,निरंतर वर्धमान
অবিৰত অৰ্ডিনেট ফলন,निरंतर एकदिष्ट फलन
ছাত্ৰ পৰীক্ষা (ছাত্ৰ &#39;t&#39; পৰীক্ষা),स्टूडैन्ट परीक्षण (स्टूडेन्ट 't' परीक्षण)
উপসংগ্ৰহ,उपसंग्रह
উপ-নিৰ্দিষ্টতাবাদী,अव-सारणिक
উপ-অঞ্চল,उपक्षेत्र
"উপশ্ৰেণী, উপগোট, উপগোট","उपवर्ग, उपसमृूह, उपग्रुप"
ব্যৱধান,उपांतराल
"উপমেট্ৰিক্স, উপমেট্ৰিক্স","उपमैट्रिक्स, उपाव्यूह"
"ফুটনোট, ফুটনোট, ফুটনোট","पादांक, पादाक्षर, पादलिपि"
উত্তৰাধিকাৰ,उपानुक्रम
উপগোট,उपसमुच्चय
উপজনসংখ্যা,उपसमष्टि
সলনি কৰা,प्रतिस्थापन
অৰ্ধস্পৰ্শযোগ্য,अधः स्पर्शी
"স্থানান্তৰ কৰা, স্থানান্তৰ কৰা","कक्षांतरित करना, अंतरित करना"
"বিয়োগ, বিয়োগ","घटाना, व्यवकलन करना"
"বিয়োগ, বিয়োগ","व्यवकलन, घटाना"
লাহে লাহে,उत्तरोत्तर
প্ৰগতিশীল পাৰ্থক্য,उत्तरोत्तर अवकलन
প্ৰগতিশীল সংহতি,उत्तरोत्तर समाकलन
পাছৰটো,परवर्ती
সংলগ্ন কৰা হৈছে,अनुलग्न
"যোগফল, যোগফল, যোগফল ফলাফল, যোগফল","योगफल, जोड़, संकलन फल, धनराशि"
যোগফল ফলন,योग फलन
সংকলনযোগ্য,संकलनीय
যোগাসন ব্লক,योगखंड
সংকলন,संकलन
সংগ্ৰহ সন্মিলন,संकलन-परिपाटी
সংকলন সূত্ৰ,संकलन सूत्र
গ্ৰেড সংগ্ৰহ,श्रेणी-संकलन
সংকলন চিহ্ন,संकलन चिन्ह
যোগ অসীমলৈ,अनंत तक योग
"idiot, মূৰ্খ","मूर्धांक, मूर्धाक्षर"
অভাৰছেট,अधिसमुच्चय
ছুপাৰছনিক প্ৰবাহ,पराध्वनिक प्रवाह
পৰিপূৰক কোণ,संपूरक कोण
লেকৰ লোমৰ সমতল,आलंबक ऊनविम समतल
কাৰ্য্যৰ সমৰ্থন,फलन का आलंब
"imagine, ধৰি লওক","कल्पना करना, मान लेना"
ওখ,उच्चक
কৰ্ণী,करणी
"পৃষ্ঠ, পৃষ্ঠ, পৃষ্ঠ","पृष्ठ, बहिर्तल, सतह, धरातल"
পৃষ্ঠীয় অংশ,पृष्ठीय श्रेत्रफल
পৃষ্ঠা অবিচ্ছেদ্য,पृष्ठ-समाकल
আৱৰণ,आच्छादन
আৱৰণ,आच्छादी
কভাৰ মেপ,आच्छादी प्रतिचित्र
চিহ্ন,प्रतीक
প্ৰতীকী যুক্তি,प्रतीकात्मक तर्क
প্ৰতীকী আৰ্হি,प्रतीकात्मक निदर्श
প্ৰতিসম,सममित
সমমিতি,सममितीय
"প্ৰতিসম নিৰ্ণায়ক, প্ৰতিসম নিৰ্ণায়ক","सममित सारणिक, सममित डिटर्मिनन्ट"
প্ৰতিসম পাৰ্থক্য,सममित अंतर
প্ৰতিসম মেট্ৰিক্স,सममित मैट्रिक्सि
ব্যৱস্থা বিশ্লেষণ ব্যৱস্থা বিশ্লেষণ,"तंत्र विश्लेषण, प्रणाली विश्लेषण"
ক্ৰমিক নমুনা সংগ্ৰহ,क्रमबद्ध प्रतिचयन
"টেবুল, টেবুল","सारणी, टेबल"
"টেবুল, টেবুল","टेब्लो, सारणी"
অবিচ্ছেদ্য টেবুল,समाकल सारणी
"টেবুলাৰ, সমতল","सारणीबद्ध, सपाट"
টেবুলাৰ ৰূপ,सारणीबद्ध फार्म
"টেবুলাৰ লগাৰিদম, টেবুলাৰ লগাৰিদম","सारणीबद्ध लघुगणक, सारणीबद्ध लॉगेरिथ्म"
টেবুলত লিখা,सारणीबद्ध करना
টেবুলাৰ মানসমূহ,सारणीबद्ध मान
টেবুলেচন,सारणीयन
"টেবুলাৰ, টেবুলাৰ মেচিন, টেবুলাৰ","सारणित्र, सारणी यंत्र, सारणीयक"
"ঠেং, ঠেং","पुच्छ, पूँछ"
ঠেংৰ অঞ্চল (বিতৰণৰ),पुच्छ क्षेत्र (बंटन का)
স্পৰ্শ,स्पर्शिता
"স্পৰ্শক, স্পৰ্শক, স্পৰ্শক, স্পৰ্শক","स्पर्श रेखा, स्पर्शी, स्पर्शज्या, टैन्जैंट"
লোম সমতল স্পৰ্শ কৰক,स्पर्श ऊनविम समतल
"স্পৰ্শযোগ্য, স্পৰ্শক","स्पर्शीय, स्पर्श रेखीय"
স্পৰ্শক উপাদান,स्पर्श रेखीय घटक
স্পৰ্শক কাটি,स्पर्श रेखीय काट
স্পৰ্শক ৰেখা,स्पर्श रेखा
"স্পৰ্শযোগ্য সমতল, স্পৰ্শযোগ্য সমতল","स्पर्श तल, स्पर्श समतल"
স্পৰ্শ জনসংখ্যা,स्पर्शी समष्टि
টেপ পাঞ্চ,टेप पंच
টেপ ৰিডাৰ,टेप पठित्र
টাউব্ৰিৰ উপপাদ্য,टाउबरी प्रमेय
টেইলৰ উপপাদ্য,टेलर प्रमेय
শ্বেবিশ্বেভৰ দূৰত্ব,शेबीशेव दूरीक
t-বিতৰণ,t-बंटन
আন্তঃপ্ৰজাতিৰ শৃংখলা,अंतःसर्पी श्रेणी
টেম্প&#39;ৰেল স্থানাংক,कालिक निर्देशांक
লৌকিক সম্পৰ্ক,कालिक संबंध
সময়ৰ চলক,कालिक चर
টান শক্তি,तनन-सामर्थ्य
"ফিল্ড, টেনছৰ","प्रदिश, टेन्सर"
ক্ষেত্ৰ বিশ্লেষণ,प्रदिश विश्लेषण
ক্ষেত্ৰৰ উৎপাদন,प्रदिश गुणनफल
অস্থায়ী বিন্যাস,अस्थायी संरूपण
ডাক,पद
নিষেধাজ্ঞা শেষ কৰক,अंत्य प्रतिबंध
চূড়ান্ত বেগ ডুব,अंतिम वेग गोता
দশমিক সমাপ্ত কৰা,सांत दशमलव
ৰেংক মূল্য,पद मान
ষ্টেপ পাৰ্থক্য,पदशः अवकलन
স্তৰভিত্তিক সংহতি,पदशः समाकलन
"ত্ৰিকোণীয়, ত্ৰিকোণীয়","त्रिअंगी, त्रिआधारी"
পৰীক্ষা কৰা হৈছে,परीक्षण
ভ্যাৰিয়েন্স একাকাৰীতাৰ পৰীক্ষা,प्रसरण समांगता का परीक्षण
পৰীক্ষা কাৰ্য্য,परीक्षण फलन
অনুমান পৰীক্ষণ,परिकल्पना-परीक्षण
তাৎপৰ্য্য পৰীক্ষা,सार्थकता-परीक्षण
পৰীক্ষাৰ নমুনা,परीक्षण प्रतिदर्शज
চতুৰ্ভুজ,चतुष्फलकीय
চতুৰ্ভুজ কোণ,चतुष्फलकीय कोण
চতুৰ্ভুজ,चतुष्फलक
উপপাদ্য,प्रमेय
অৱশিষ্ট উপপাদ্য,अवशेष-प्रमेय
তাত্ত্বিক চাহিদাৰ ফলন,सैद्धांतिक माँग फलन
তাত্ত্বিক বিচ্ছিন্ন বিতৰণ,सैद्धांतिक असंतत बंटन
তাত্ত্বিক ভুল,सैद्धांतिक त्रुटि
তাত্ত্বিক সমন্বয়,सैद्धांतिक समंजन
তাত্ত্বিক প্ৰণয়ন,सैद्धांतिक संरूपण
তাত্ত্বিক কম্পাঙ্ক,सैद्धांतिक बारंबारता
"নীতিগতভাৱে, নীতিগতভাৱে","सैद्धांततः, सिद्धांत रूप से"
তাত্ত্বিক আৰ্হি,सैद्धांतिक निदर्श
তাত্ত্বিক প্ৰণয়ন,सैद्धांतिक निरूपण
সমীকৰণ তত্ত্ব,समीकरण सिद्धांत
ভুল তত্ত্ব,त्रुटि सिद्धांत
মূল্যায়ন তত্ত্ব,आकलन सिद्धांत
ফাংচন তত্ত্ব,फलन सिद्धांत
গেম তত্ত্ব,खेल सिद्धांत
মহাকৰ্ষণ তত্ত্ব,गुरुत्वाकर्षण-सिद्धांत
তথ্য তত্ত্ব,सूचना सिद्धांत
প্ৰতিস্থাপন নীতি,प्रतिस्थापन सिद्धांत
ছেট তত্ত্ব,समुच्चय-सिद्धांत
শাৰী তত্ত্ব,पंक्ति सिद्धांत
তৰংগ তত্ত্ব,तरंग सिद्धांत
তাপগতিবিদ্যা,ऊष्मागतिक
স্ক্ৰু বেংগল,पेच की चूड़ी
ষ্টেৰিঅ&#39;স্কোপিক,त्रिविम
ষ্টেৰিঅ&#39;স্কোপিক ভেক্টৰ বিশ্লেষণ,त्रिविम सदिश विश्लेषण
ট্ৰাইড শ্ৰেণীবিভাজন,त्रिधा वर्गीकरण
"প্ৰজেকচন, ড্ৰপ","प्रक्षेप, पात"
"ঠেলা, ঠেলা","प्रणोद, क्षेप"
"সময়, সময়সীমা, সময়সীমা","समय, काल, अवधि"
সময় অক্ষ,काल-अक्ष
ক&#39;লা নিৰ্ভৰশীলতা,कालाश्रितता
সময় নিৰ্ভৰশীল গঠন সমীকৰণ,कालाश्रित संरचक समीकरण
সময় নিৰ্ভৰশীল প্ৰক্ৰিয়া,कालाश्रित प्रक्रिया
পোষ্টৰ বন্ধৰ সময়,समय-निरपेक्ष पद
সময়ৰ ব্যৱধান,काल अंतराल
সময় শৃংখলা,काल श्रेणी
সময় শৃংখলা বিশ্লেষণ,काल-श्रेणी विश्लेषण
সময় শৃংখলা বিশ্বাস,काल श्रेणी न्यास
সময় ব্যৱস্থা,कालभागी तंत्र
"সহনশীলতা, সহনশীলতা","सहयता, सहन"
সমৰ্থন ব্যৱধান,सहयता अंतराल
সহ-মজিয়া,सहय तल
"সহনশীলতাৰ সীমা, সহনশীলতাৰ সীমা","सहयता सीमा, सहन सीमा"
টপোলজিকেল,सांस्थितिक
টপোলজিকেল দ্বৈততা,सांस्थितिक द्वैत
টপোলজিকেল গোট,सांस्थितिक समूह
টপোলজিকেল সমৰূপতা,सांस्थितिक तुल्याकारिता
টপোলজিকেল ৰৈখিক স্থান,सांस्थितिक रैखिक समष्टि
টপোলজিকেলভাৱে,सांस्थितिकतः
ট&#39;প&#39;গ্ৰাফিক মেপিং,सांस्थितिक प्रतिचित्रण
টপোলজিকেল বৈশিষ্ট্য,सांस्थितिक गुणधर्म
টপোলজিকেল জনসংখ্যা,सांस्थितिक समष्टि
টপোলজিকেল ভেক্টৰ স্থান,सांस्थितिक सदिश समष्टि
"টপোলজি, টপোলজি","संस्थिति-विज्ञान, सांस्थितिकी"
"কনভলচন, স্পাম, কনভলচন","मरोड़, विमोटन, ऐंठन"
"বৃত্তাকাৰ কঠিন-আঙঠি, torus","वृत्तज ठोस-वलय, टोरस"
"মুঠ, যোগফল (স.), সম্পূৰ্ণ, সম্পূৰ্ণ (v.)","जोड़, योग (स.), संपूर्ण, पूर्ण (वि.)"
সম্পূৰ্ণ ডেৰাইভেটিভ,संपूर्ण अवकलज
নিখুঁত পাৰ্থক্য,संपूर्ण अवकल
সম্পূৰ্ণ অৱভেদ্য সমীকৰণ,संपूर्ण अवकल समीकरण
পুংখানুপুংখ পৰিদৰ্শন কৰা,संपूर्ण निरीक्षण
সম্পূৰ্ণৰূপে বান্ধ খাই আছে,संपूर्णतया परिबद्ध
নিখুঁতভাৱে অৰ্ডাৰ কৰা চেট,संपूर्णतया क्रमित समुच्चय
সম্পূৰ্ণ ক্ৰমিককৰণ,संपूर्ण क्रमीकरण
"ট্ৰেচ কৰা, ট্ৰেচ কৰা (n.), বিন্ধা (n.), ট্ৰেচ কৰা (v.)","अनुरेख, अनुरेखण (सं.), संछेद (सं.), अनुरेखण करना (वि.)"
মেট্ৰিক্স ট্ৰেচ,आव्यूह का अनुरेख
"ট্ৰেচিং, চিহ্নিত কৰা","अनुरेखण, अक्स अंकन"
নিয়ন্ত্ৰণ কাৰ্য্য,विनियम फलन
"ট্ৰেজেক্টৰী, ট্ৰেজেক্টৰী, ট্ৰেজেক্টৰী","प्रक्षेप-पथ, प्रपथ, संछेदी"
অতিক্ৰমণীয়,अबीजीय
বীজগণিতীয় সমীকৰণ,अबीजीय समीकरण
বীজগণিতীয় ফলন,अबीजीय फलन
বীজগণিতীয় সংখ্যা,अबीजीय संख्या
"স্থানান্তৰ, স্থানান্তৰ","स्थानांतरण, अंतरण"
ডিফাৰেন্সিয়েল ফাংচন,अंतरित फलन
সসীম আগমন,परिमितातीत आगमन
অসীম সংখ্যা,परिमितातीत संख्या
ভিন্নতা,रूपांतर
ৰূপান্তৰ সূত্ৰ,रूपांतरण-सूत्र
ৰূপান্তৰ মেট্ৰিক্স,रूपांतरण आव्यूह
স্থানাংকৰ ৰূপান্তৰ,निर्देशांकों का रूपांतरण
ৰূপান্তৰ কাৰ্য্য,रूपांतरित फलन
ৰূপান্তৰিত মেট্ৰিক্স,रूपांतरित आव्यूह
শিপিং সমস্যা,पोत-परिवहन समस्या
ক্ষণিক আচৰণ,क्षणिक आचरण
ক্ষণিক সমাধান,क्षणिक हल
ৰোগ বিয়পা অৱস্থা,संक्रमण
ট্ৰেঞ্জিচন মেট্ৰিক্স,संक्रमण आव्यूह
সংক্ৰামক,संक्रामक
পৰিৱৰ্তন নিয়ম,संक्रमण-नियम
সংক্ৰামক সম্পৰ্ক,संक्रामक संबंध
সংক্ৰামকতা,संक्रामिता
সংক্ৰামক সমষ্টি,संक्रामिता-समुच्चय
বদলিকৰ,स्थानांतरण
পৰিবহণৰ খৰচ,परिवहन लागत
পৰিবহণৰ সমস্যা,परिवहन समस्या
পৰিবহণৰ সময়,परिवहन काल
প্ৰৱেশ সমীকৰণ,अभिगमन-समीकरण
ৰূপান্তৰিত মেট্ৰিক্স,परिवर्तित आव्यूह
মেট্ৰিক্স চলক,आव्यूह-परिवर्त
ট্ৰেন্সপজিচন,पक्षांतरण
অনুপ্ৰস্থ,अनुप्रस्थता
অনুপ্ৰস্থ নিষেধাজ্ঞা,अनुप्रस्थता प्रतिबंध
"অনুপ্ৰস্থ, অনুপ্ৰস্থ","अनुप्रस्थ, आड़ा"
অনুপ্ৰস্থ গতি,अनुप्रस्थ गति
"ট্ৰেপেজিয়াম, ট্ৰেপেজিয়াম","समलंब, ट्रैपीजियम"
ট্ৰেপেজ&#39;ইড,समलंबाभ
ট্ৰেপেজিয়াম প্ৰিজম,समलंब-प्रिज्म
"চিকিৎসা, চিকিৎসা","प्रशोधन, उपचार"
গছৰ ডায়েগ্ৰাম,वृक्षारेख
"ট্ৰেণ্ড, ট্ৰেণ্ড","प्रवृत्ति, उपनति"
ৰাইজ লাইন,उपनति रेखा
বৃদ্ধি পোৱা মূল্য,उपनति मान
triad,त्रयक
"পৰীক্ষা, পৰীক্ষা, পৰীক্ষা","जाँच, परख, अभिप्रयोग"
অভিযোগকাৰী কাৰ্য্য,अभिप्रायोगिक फलन
"ত্ৰিভুজ, ত্ৰিভুজ","त्रिभुज, त्रिकोण"
ত্ৰিভুজ বৈষম্য,त्रिभुज असमिका
বেগ ত্ৰিভুজ,वेग-त्रिभुज
ত্ৰিভুজ চিহ্ন,त्रिभुज-प्रतीक
ত্ৰিভুজ ব্যৱস্থা,त्रिभुज पद्धति
ত্ৰিকোণীয়কৰণ,त्रिभुजनीयता
"ত্ৰিকোণীয়, ত্ৰিকোণীয়, ত্ৰিকোণীয়","त्रिभुजीय, त्रिकोणीय, त्रिभुजाकार"
ত্ৰিকোণীয় মেট্ৰিক্স,त्रिभुजीय आव्यूह
"ত্ৰিকোণীয়কৰণ, ত্ৰিকোণীয়কৰণ","त्रिभुजन, त्रिकोणीयन"
triad,त्रिभाजन
ত্ৰিবিকৰ্ণী,त्रिविकर्णी
ত্ৰিকোণমিতিক,त्रिकोणमितीय
ত্ৰিকোণমিতিক বক্ৰ,त्रिकोणमितीय वक्र
ত্ৰিকোণমিতিক সমীকৰণ,त्रिकोणमितीय समीकरण
ত্ৰিকোণমিতিক ফলন,त्रिकोणमितीय फलन
ত্ৰিকোণমিতিক পৰিচয়সমূহ,त्रिकोणमितीय सर्वसमिका
ত্ৰিকোণমিতিক শৃংখলা,त्रिकोणमितीय श्रेणी
ত্ৰিকোণমিতিক সমাধান,त्रिकोणमितीय हल
ত্ৰিকোণমিতিক ৰূপান্তৰ,त्रिकोणमितीय रूपांतरण
ত্ৰিকোণমিতি,त्रिकोणमिति
"ত্ৰিগুণ, ত্ৰিধা, ত্ৰি-, তৃষা, ত্ৰিকা, ত্ৰিয়া","त्रिगुण, त्रिधा, त्रि-, त्रिशः, त्रिक, त्रितः"
ট্ৰিপল ইন্টিগ্ৰেচন,त्रिशः समाकलन
ট্ৰিপল,त्रिक
bisect,समत्रिभाजित करना
ট্ৰাইছেকচন,समत्रिभाजन
কোণটো দুভাগ কৰক,कोण का समत्रिभाजन
সূক্ষ্ম ৰূপ,तच्छ रूप
তুচ্ছ অৱস্থান,तुच्छ संस्थिति
ট্ৰপিক অৱ কেন্সাৰ,कर्क-रेखा
মকৰ ৰাশিৰ ট্ৰপিক,मकर-रेखा
ট্ৰপ&#39;স্ফিয়াৰ,क्षोभमंडल
সঁচা অৰ্থ,यथार्थ माध्य
true মোড,यथार्थ बहुलक
"লুনাগ্ৰা, ৰুণ্ডিত","लूनाग्र, रुंडित"
"ছেদ কৰা শঙ্কু, ছেদ কৰা শঙ্কু","रुंडित शंकु, छिन्न शंकु"
ভঙা বিতৰণ,छिन्न बंटन
ভগ্ন কম্পাঙ্ক বিতৰণ,छिन्न बारंबारता बंटन
"বিন্ধা, ছিদ্ৰ কৰা, ঘঁহি, লুনাগ্ৰেভিটি","छेदन, छिन्नकरण, रुंडन, लूनाग्रता"
জৰাজীৰ্ণ,रुंडन
"সঠিকতা, সত্যতা","यथार्थता, सत्यता"
সত্য কাৰ্য্য,सत्यमान फलन
সত্য টেবুল,सत्यमान सारणी
সত্যমন,सत्यमान
t-নমুনা,t-प्रतिदर्शज
t-টেষ্ট,t-परीक्षण
বিক্ষিপ্ততা তত্ত্ব,प्रक्षोभ सिद्धांत
টাৰ্ণ পইণ্ট,वर्तन बिंदु
"টুইচ, টুইষ্ট, টুইষ্ট, টুইষ্ট","ऐंठन, मरोड़, व्यावर्तन, ट्विस्ट"
"টুইষ্টেড বক্ৰ, অসমতাপূৰ্ণ বক্ৰ","व्यावर्तित वक्र, असमतली वक्र"
দ্বিমাত্ৰিক,द्विविम
দ্বিমাত্ৰিক অবিৰত বিতৰণ,द्विविम संतत बंटन
দ্বিমাত্ৰিক ভেক্টৰ,द्विविम सदिश
দ্বিশ্ৰেণীবিভাজন,द्विवर्गीकरण
দ্বি-পিতৃ-মাতৃৰ পৰিয়াল,द्विप्राचन परिवार
ডাবল খেল,द्विव्यक्तीय खेल
দুটা পদক্ষেপৰ পদ্ধতি,द्विचरण विधि
দুটা পৰ্যায়ৰ নমুনা সংগ্ৰহ কৰা,द्वि-प्रावस्था प्रतिचयन
ডাবল পইণ্ট সীমা নিষেধাজ্ঞা,द्विबिंदु परिसीमा प्रतिबंध
দুটা ঠেংযুক্ত এফ-টেষ্ট,द्वि-पुच्छी F-परीक्षण
দুটা ঠেংযুক্ত স্বাভাৱিক পৰীক্ষা,द्वि-पुच्छी प्रसामान्य परीक्षण
দুটা ঠেংযুক্ত এক্স-টেষ্ট,द्वि-पुच्छी X-परीक्षण
চূড়ান্ত মূল্য,अंतिम मान
নিৰপেক্ষ মূল্যায়ন,अनभिनत आकल
জনসংখ্যাৰ ভ্যাৰিয়েন্সৰ নিৰপেক্ষ অনুমান,समष्टि प्रसरण का अनभिनत आकल
নিৰপেক্ষ ৰৈখিক অনুমান,अनभिनत रैखिक आकल
নিৰপেক্ষ বিন্দু অনুমান,अनभिनत बिंदु आकल
নিৰপেক্ষ পৰীক্ষা,अनभिनत परीक्षण
সীমাহীন ভূখণ্ড,अपरिबद्‌ध प्रदेश
সীমাহীন ছেট,अपरिबद्‌ध समुच्चय
সীমাহীন সমাধান,अपरिबद्‌ध हल
অনিশ্চয়তা নীতি,अनिश्चितता-सिद्‌धांत
অ-বাধ্যতা সম্ভাৱনা,अप्रतिबंध प्रायिकता
বাধাপ্ৰাপ্ত আপেক্ষিক সৰ্বোচ্চ,अव्यवरोधित आपेक्षिक अधिकतम
অগণনযোগ্য,अगणनीय
অগণনযোগ্য উপগোট,अगणनीय उपसमुच्चय
অনিৰ্দিষ্ট,अनिर्धारित
অনিৰ্দিষ্ট সহগ,अनिर्धारित गुणांक
অসমান,असमान
অশ্ৰেণীভুক্ত,अवर्गीकृत
অশ্ৰেণীভুক্ত আস্থা,अवर्गीकृत न्यास
আনুষ্ঠানিক পোছাক,एकसमान
"একেধৰণৰ ত্বৰণ, স্থিৰ ত্বৰণ","एकसमान त्वरण, अचर त्वरण"
ইউনিফৰ্ম বান্ধি,एकसमान परिबद्‌धता
একেধৰণৰ অভিসৰণ,एकसमान अभिसरण
একেধৰণৰ অভিমুখীতা,एकसमान अवमुखता
একে ঘনত্ব,एकसमान घनत्व
একেধৰণৰ বিতৰণ,एकसमान बंटन
একেধৰণৰ মহাকৰ্ষণ ক্ষেত্ৰ,एकसमान गुरुत्वाकर्षण क्षेत्र
"সাদৃশ্য, পৰিৱেশ, পৰিৱেশ-পৰিয়াল","एकसमानता, परिवेशक, परिवेश-परिवार"
ইউনিফৰ্ম শ্ৰেষ্ঠ,एकसमान सुष्ठुतम
একেধৰণৰ অবিৰত প্ৰসাৰণ,एकसमान संतत विस्तार
একেধৰণৰ অভিসৰণ,एकसमान अभिसारी
একেধৰণৰ শক্তি পৰীক্ষা,एकसमान शक्ततम परीक्षण
একেধৰণৰ গতি,एकसमान गति
একেধৰণৰ সম্ভাৱনা বিতৰণ,एकसमान प्रायिकता बंटन
uniform move,एकसमान चाल
একেধৰণৰ অৱস্থান,एकसमान संस्थिति
একচেটিয়া অধিকাৰ,एकबहुलकी
মনোমিটাৰ,एकमापांकी
মনোমিটাৰ মেট্ৰিক্স,एकमापांकी आव्यूह
মনোমিটাৰ বৈশিষ্ট্য,एकमापांकी गुणधर्म
"সংঘ, সংঘ, কাকতলীয়া","संघ, सम्मिलन, संयोग"
উপগোটৰ পৰিয়ালৰ সংঘ,उपसमुच्चयों के परिवार का सम्मिलन
গোটৰ সংমিশ্ৰণ,समुच्चयों का सम्मिलन
অনন্য গণনা প্ৰদেশ,अद्वितीय गणनखंडन प्रांत
একক গুণনীয়ক উপপাদ্য,अद्वितीय गुणनखंडन प्रमेय
অনন্যভাৱে নিৰ্ধাৰিত,अद्वितीयतः निर्धारित
স্বকীয়তা,अद्वितीयता
সমাধানৰ স্বকীয়তা,हल की अद्वितीयता
স্বকীয়তা সমস্যা,अद्वितीयता-समस्या
স্বকীয়তা উপপাদ্য,अद्वितीयता-प्रमेय
অনন্য সমাধান,अद्वितीय हल
একক ভেক্টৰ,अद्वितीय सदिश
"একক, একক, একক, একক, একক, একক, একক, , বিপৰীত","मात्रक, इकाई, एकक, यूनिट, एकांक, एकल, ऐकिक, व्युत्क्रमणीय"
একক,ऐकिक
একক গোট,ऐकिक समूह
একক মেট্ৰিক্স,ऐकिक आव्यूह
একক পদ্ধতি,ऐकिक विधि
ইউনিট বল,एकक गोलक
"একক কোষ, একক কোষ, একক কোষ","एकक सेल, एकक कोष्ठिका, मात्रक कोष्ठिका"
একক বৃত্ত,एकांक वृत्त
সংশ্লিষ্ট উপাদান,तत्समक अवयव
একক কাৰ্য্য,एकक फलन
একক ভৰ,एकांक द्रव्यमान
"একক মেট্ৰিক্স, একে মেট্ৰিক্স","एकांक मैट्रिक्स, तत्समकारी आव्यूह"
প্ৰামাণিককৃত স্বাভাৱিক ভ্যাৰিয়েন্স,मानकीकृत प्रसामान्य विचर
ইউনিট বল,एकक गोलक
ইউনিট ষ্টেপ ফাংচন,एकक पग फलन
একক ভেক্টৰ,इकाई सदिश
একক আয়তন,एकांक आयतन
"এটা, একেধৰণৰ","एक, तत्समक"
সংশ্লিষ্ট উপাদান,तत्समक अवयव
একুইচাৰ,एकविचर
একচলকীয় স্বাভাৱিক বিতৰণ,एकविचर प्रसामान्य बंटन
সাৰ্বজনীন,सार्वत्रिक
সাৰ্বজনীন ধ্ৰুৱক,सार्वत्रिक नियतांक
সাৰ্বজনীন মাধ্যাকৰ্ষণ,सार्वत्रिक गुरुत्वाकर्षण
জনসংখ্যাৰ গোট,समष्टीय समुच्चय
"বিশ্ব, জনসংখ্যা","विश्व, समष्टि"
অজ্ঞাত,अज्ञात
অজ্ঞাত পৰিমাণ,अज्ञात राशि
"বিপৰীত, বৈষম্যপূৰ্ণ","विपरीत, विजातीय"
বিষমজাতীয় শব্দ,विजातीय पद
সীমাহীন,असीमित
অস্থায়ী,अस्थायी
অসমতাপূৰ্ণ,असममित
অসমতাপূৰ্ণ দ্বৈততা সমস্যা,असममित द्वैत समस्या
হেড লাইন,शिरोरेखा
উচ্চ সীমা,उपरिसीमा
উচ্চ ডেৰাইভেটিভ,उच्च अवकलज
উচ্চ অখণ্ড,उच्च समाकल
সংহতিৰ সীমা,समाकलन की उपरिसीमा
গুৰুচতুৰ্থক,गुरुचतुर्थक
ওভাৰহেড ৰিমেন সংহতি,उपरि रीमान समाकलन
ওভাৰহেড ধাৰাবাহিকতা,उपरि सामिसांतत्य
ওভাৰহেড যোগফল,उपरि योग
ওভাৰহেড ত্ৰিভুজ মেট্ৰিক্স,उपरि त्रिभुज आव्यूह
উলম্ব ত্বৰণ,उपरिमखी त्वरण
ওপৰলৈ গতি,उपरिमुखी गति
ইউৰিজন লেমা,यूरीजोन प्रमेयिका
U-ৰূপ বক্ৰ,U-रूप वक्र
সহজ দূৰত্ব,साधारण दूरीक
সহজ অৱস্থা,साधारण संस्थिति
"উপযোগিতা, ব্যৱহাৰ","उपयोगिता, उपयोग"
ইউটিলিটি ফাংচন,उपयोगिता फलन
উপযোগিতা সৰ্বাধিককৰণ,उपयोगिता अधिकतमीकरण
uv-পদ্ধতি,uv-विधि
খালী ছেট,रिक्त समुच्चय
"বৈধতা, স্বীকৃতি","वैघता, मान्यता"
পৰীক্ষা বৈধকৰণ,परीक्षण-मान्यता
মূল্য মূল্য,"मूल्य, मान"
মান ফলন,मान-फलन
খেলৰ মূল্য,खेल का मान
"চলক, চলক, চলক","चर, परिवर्तनशील, परिवर्ती"
ভেৰিয়েবল ফিল্ড,चर क्षेत्र
সংহতি চলক,समाकलन चर
ভেৰিয়েবল পেৰামিটাৰ,चर प्राचल
ভ্যাৰিয়েন্স,प्रसरण
ভ্যাৰিয়েন্স-সহভেৰিয়েন্স মেট্ৰিক্স,प्रसरण-सहप्रसरण आव्यूह
ভ্যাৰিয়েন্স অনুমান,प्रसरण आकल
ভ্যাৰিয়েন্সৰ মেট্ৰিক্স,प्रसरण आव्यूह
ডাইনী,विचर
প্ৰাচল ভ্যাৰিয়েন্স,प्राचल विचरण
ৰ সৈতে লাইনত থাকিব,का अनुक्रमानुपाती होना
পৰোক্ষভাৱে সমানুপাতিক হ’ব লাগে,का परोक्षानुपाती होना
লৰৃ - চৰ হৈ থকা,परिवर्ती
ভেক্টৰ ভেক্টৰ,"सदिश, वेक्टर"
