English,Assamese
Serial printer,শ্ৰেণী প্ৰিন্টাৰ
Serial shift,স্তৰভিত্তিক স্থানান্তৰ
Series cell,ৰেঞ্জ কোষ
Series damping register,গ্ৰেড অৱক্ষয় পঞ্জীয়ন
Series feedback,শিতান ৰিচাৰ্জ
Series ohmmeter,ৰেঞ্জ ওমমিটাৰ
Series parallel circuit,শৃংখলা সমান্তৰাল বৰ্তনী
Series regulator,শ্ৰেণী নিয়ন্ত্ৰক
Series resonance,ৰেঞ্জ অনুনাদ
Series tuned circuit,ছিৰিজ টিউনড চাৰ্কিট
Series voltage regulator,ৰেঞ্জ ভল্টেজ নিয়ন্ত্ৰক
Server,"চাৰ্ভাৰ, চাৰ্ভাৰ"
Servo amplifier,চাৰ্ভো এম্প্লিফায়াৰ
Servo mechanism,চাৰ্ভো যান্ত্ৰিক পদ্ধতি
Servo recorder,চাৰ্ভো ৰিকোডাৰ
Set up time,সজ্জাৰ সময়
Setting time,সমন্বয়ৰ সময়সীমা
Seven segment decoder,অক্টল ডিকোডাৰ
Seven segment display,সপ্তখণ্ড প্ৰদৰ্শন
Shadow mask,ছাঁৰ আৱৰণ; ছাঁৰ মাস্ক
Shadow memory,ছাঁ স্মৃতি
Shannon's theorem,শ্বেননৰ উপপাদ্য
Shelf life,সংৰক্ষণ বয়স
Shield,সংৰক্ষক
Shift counter,ট্ৰেন্সফাৰ কাউণ্টাৰ
Shift register,বিচ্যুতি পঞ্জীয়ন
Shock excitation,শ্বক উদ্দীপনা
Shock hazard,শ্বক সংকট
Short circuit current,চুটি পথ কাৰেণ্ট
Short circuit protection,শ্বৰ্ট চাৰ্কিট সুৰক্ষা
Short effect,শ্বৰ্ট ইফেক্ট
Short noise,"rattling, গুলীৰ শব্দ"
Shorted delay line,চুটি কৰা বিলম্ব ৰেখা
Shot noise,শ্বট শব্দ
Shunt,কাষৰ পথ
Shunt current,ফুটপাথৰ কাৰেণ্ট
Shunt device,শ্বাণ্ট ডিভাইচ
Shunt feedback,শ্বাণ্ট ৰিচাৰ্জ
Shunt meter,শ্বাণ্ট মিটাৰ
Shunt resistance,কাষৰ বৰ্তনী
Shunt series pair,শ্বাণ্ট ক্লাছ দম্পতী
Side band,কাষৰ বেণ্ড
Side band noise,চাইড বেণ্ডৰ শব্দ
Side carrier frequencies,পাৰ্শ্বীয় বাহক কম্পাঙ্ক
Side lobe,"পাৰ্শ্বীয় শিফ্ট, পাৰ্শ্বীয় লাভ"
Side tone,কণ্ঠস্বৰ
Siemens,ছিমেন্স
Sign bit,চিহ্ন বাকচ
Sign magnitude,চিহ্নৰ আকাৰ
Sign magnitude number,আয়তন নম্বৰ চিহ্নিত কৰক
Signal analysis,সংকেত বিশ্লেষণ
Signal detector,সংকেত ডিটেক্টৰ
Signal generator,সংকেত উৎপাদক
Signal polarity separator,সংকেত মেৰু পৃথকীকৰণ
Signal quantization,সংকেত কোৱাণ্টাইজেচন
Signal strength,সংকেতৰ তীব্ৰতা
Signal to noise ratio,চিগনেল-টু-বেয়াৰ অনুপাত
Silicon controlled rectifier,ছিলিকন নিয়ন্ত্ৰিত ৰেক্টিফায়াৰ
Silicon controlled switch,ছিলিকন নিয়ন্ত্ৰিত চুইচ
Silicon dioxide,ছিলিকন ডাই অক্সাইড
Silicon gate,ছিলিকন গেট
Silicon nitride,ছিলিকন নাইট্ৰাইড
Silicon-oxide system,ছিলিকন-অক্সাইড পদ্ধতি
Silicon transistor,ছিলিকন ট্ৰেঞ্জিষ্টৰ
Silicon wafer,ছিলিকন বাফাৰ
Silk screening,ৰেচমৰ আৱৰণ
Simplex code,simplex ক&#39;ড
Simplex link,একক সংযোগ
Simulated inductor,চিমুলেটেড মটিভেটৰ
Simulation,চিমুলেচন পদ্ধতি
Simulator,ইমুলেটৰ
Sine function generator,চাইন ফালান জেনেৰেটৰ
Sine integral,চাইন অবিচ্ছেদ্য
Sine to square wave converter,চাইন বৰ্গ তৰংগ ৰূপান্তৰক
Sine wave synthesis,চাইন তৰংগ সংশ্লেষণ
Sine-square wave generator,চাইন-বৰ্গ তৰংগ উৎপাদক
Single board computer,একক বৰ্ড কম্পিউটাৰ
Single capacitor compensation,একক ক্ষমতা ক্ষতিপূৰণ
Single chip microprocessor,একক চিপ মাইক্ৰ&#39;প্ৰচেছৰ
Single density disk,একক ঘনত্বৰ ডিস্ক
Single ended output,একক শিৰাৰ আউটপুট
Single pole double thermo switch,একক-মেৰু বাইপ্ৰজেক্ট চুইচ
Single side band (SSB),একক প্লেবেক বেণ্ড (SSB)
Single side disk,একক কাষৰ ডিস্ক
Single slop ADC,একক প্ৰৱণ adc
Single step execution,একক পৰ্যায়ৰ নিষ্পাদন
Single supply op-amp,একক যোগান অপাৰেচনেল এম্প্লিফায়াৰ
Single supply operation,একক যোগান কাৰ্য্য
Sink,বিসৰ্জন
Sinusoidal response,চাইন&#39;ইডাল প্ৰতিক্ৰিয়া
Sinusoidal wave,চাইন&#39;ইডাল তৰংগ
Skew clock,স্কু ঘড়ী
Skim effect,পৃষ্ঠৰ প্ৰভাৱ
Sky wave,আয়তন তৰংগ
Sky wave propagation,আকাশৰ তৰংগ সংক্ৰমণ
Slave,অধীনস্থ
Sleep mode,নিদ্ৰাহীন অৱস্থা
Sleeper motor,ষ্টেপ মটৰ
Slew rate,স্লুইচ হাৰ
Slope detector,প্ৰ&#39;ন ডিটেক্টৰ
Slotted line,স্লটযুক্ত লাইন
Slow blow fuse,ডিম ফিউজ
Slow scan television,লেহেমীয়া স্কেনিং টেলিভিছন
Small scale integration (SSI),ক্ষুদ্ৰ সংহতি (SSI)
Small signal analysis,চুটি সংকেত বিশ্লেষণ
Small signal model,চুটি সংকেত মডেল
Smart card,স্মাৰ্ট কাৰ্ড
Smart fan,স্মাৰ্ট ফেন
Smectic crystal,smectic স্ফটিক
Smith chart,স্মিথ চাৰ্ট
Smoke detector,ধোঁৱা ধৰা পেলোৱা যন্ত্ৰ
Smoothing,মচি পেলোৱা
Snow effect,তুষাৰ প্ৰভাৱ
Snubber,শ্বক এবজৰ্বাৰ
Snubber circuit,শ্বক এবছৰ্বিং চাৰ্কিট
Snubber current,শ্বক কাৰেণ্ট
Socket,চকেট
Soft copy,চফ্ট কপি
Soft return,কোমল ৰিটাৰ্ণ
Soft saturation,কোমল সংপৃক্ততা
Soft start,কোমল আৰম্ভণি
Software,ছ’ফ্টৱেৰ
Solar cell,সৌৰকোষ
Solar panel,সৌৰ পেনেল
Solder,ছল্ডাৰ
Solder bridge,ছল্ডাৰ দলং
Solenoid,ছ&#39;লেন&#39;ইড
Solid state detector,কঠিন অৱস্থা ডিটেক্টৰ
Solid state device,কঠিন অৱস্থাৰ ডিভাইচ
Solid state relay,কঠিন অৱস্থাৰ ৰিলে
SONAR,সোনাৰ
SOS,SOS
Sound activated switch,ভয়েচ সক্ৰিয় কৰা চুইচ
Sound generator,শব্দ উৎপাদক
Source code,উৎস ক&#39;ড
Source coding,উৎস ক&#39;ডিং
Source coupled pair,উৎস সংযুক্ত
Source disk,উৎস ডিষ্ক
Source follower,উৎস ট্ৰেইলিং
Source image coding,উৎস প্ৰতিফলন ক&#39;ডিং
Space,"স্থান, মহাকাশ, মহাকাশ, আকাশ"
Space bar,স্পেচ বাৰ
Space charge,অন্তৰ্স্থলীৰ ইমপালছ
Space division multiplexing,মাল্টিপ্লেক্সাৰ কেপাচিটেন্স/ষ্টেৰিঅ&#39;ছেগমেণ্টেচন
Space division multiplexing,ব্যৱধান বিভক্ত মাল্টিপ্লেক্সিং
Space height ratio,কভাৰেজ উচ্চ অনুপাত
Space wave,মহাকাশ তৰংগ
Spark gap,স্পাৰ্কিং ব্যৱধান
SPDT switch,spdt চুইচ
Speaker,বক্তা
Specification sheet,স্পেচিফিকেশন শ্বীট
Spectrum,"বৰ্ণালী, বৰ্ণালী"
Spectrum analyser,বৰ্ণালী বিশ্লেষক
Speech synthesis,"বাক্য সংশ্লেষণ, কণ্ঠ সংশ্লেষণ"
Speed up capacitor,চলি থকা কেপাচিটৰ
Spike suppressor,এন্টি কলিক
Spin stabilization,চক্ৰ স্থিতিশীলতা
Split phase encoding,খণ্ডিত-শিল্প ক&#39;ডিং
Split power supply,ভঙা শক্তিৰ উৎস
Splitter,স্প্লিটাৰ
Spooling,"ৰেপিং, স্পুলিং"
SPST switch,এছ পি এছ টি চুইচ
Spurious memory write,ভাৰ্চুৱেল (ছদ্ম) মেমৰি লিখা
Spurious response,বিভ্ৰান্তিকৰ সঁহাৰি
Spurious signal,ভাৰ্চুৱেল সংকেত
Sputtering,বেজী দিয়া
Square law detector,শ্ৰেণী নিয়ম সূচক
Square law device,শ্ৰেণী নিয়ম ডিভাইচ
Square rooter,বৰ্গমূল
Square wave,বৰ্গক্ষেত্ৰৰ তৰংগ
Square wave oscillator,বৰ্গ তৰংগ দোলক
Stability factor,স্থিৰতা কাৰক
Stability feedback,বহনক্ষমতা পুনৰ বিনিয়োগ
Stabilization,স্থিতিশীলতা
Stabilizing network,ষ্টেবিলাইজাৰ নেটৱৰ্ক
Stack,"ষ্টেক, ষ্টেক"
Stack pointer,মন পৰিচালক
Stage efficiency,পদক্ষেপৰ দক্ষতা
Stagger timing,সমান্তৰাল সময়
Standard amplitude modulation,মানক প্ৰসাৰণ মডুলেচন
Standard cell,মানক কোষ
Standard deviation,মানক বিচ্যুতি
Standard T.T.L.,মানক TTL
Standby power system,জৰুৰীকালীন শক্তি ব্যৱস্থা
Standing wave,স্থিৰ তৰংগ
Standing wave ratio,স্থিৰ তৰংগ অনুপাত
Stand-off ratio,দূৰত্বৰ অনুপাত
Start bit,ষ্টাৰ্ট বিট
Start up pulse,আৰম্ভণিৰ নাড়ী
State diagram,অৱস্থানৰ ডায়েগ্ৰাম
State transition diagram,অৱস্থা-পৰিৱৰ্তন ডায়াগ্ৰাম
State variable filter,ৰূপান্তৰযোগ্য ফিল্টাৰ
Static characteristic,স্থিতিশীল আখৰ
Static electricity,স্থায়ী বিদ্যুৎ
Static memory cell,স্থায়ী স্মৃতিশক্তি কোষ
Static random access memory (SRAM),ষ্টেটিক ৰেণ্ডম এক্সেছ মেমৰি
Statuo register,ষ্টেটাছ ৰেজিষ্টাৰ
Status flag,অৱস্থা চিহ্ন
Statusterminal,অৱস্থান টাৰ্মিনেল
Steering logic,ষ্টিয়াৰিং লজিক
Step graded junction,স্তৰযুক্ত সংযোগস্থল
Step index profile,ষ্টেপ সূচক প্ৰফাইল
Step response,ষ্টেপ ৰেচপন্স
Step-graded,স্তৰভিত্তিক
Stepper motor,ষ্টেপাৰ মটৰ
Stereo equilizer,ষ্টেৰিঅ&#39; ইকুইলেটেৰেল
Stereo receiver frequency,ষ্টেৰিঅ&#39; ৰিচিভাৰ ফ্ৰিকুৱেন্সি
Stiff coupling,টাইট কাপলিং
Stop band,ব্ৰেক বেণ্ড
Storage delay time,সংৰক্ষণ বিলম্ব
Storage memory,সংৰক্ষণ মেমৰি
Storage time,"সংৰক্ষণৰ সময়, সময়"
Strain gauge,ষ্ট্ৰেইন গেজ
Stray capacitance,অবাঞ্চিত ধৰি ৰখা
String,তাঁৰ
Storage CRO,সংৰক্ষণ CRO
Strobe,ষ্ট্ৰ&#39;ব
Strobe circuit,ষ্ট্ৰ&#39;ব বৰ্তনী
Strobe pulse,ইনডাক্টিভ পালছ
Strobe terminal,ষ্ট্ৰ&#39;ক টাৰ্মিনেল
Stroboscopic flash unit,ষ্ট্ৰ&#39;ব&#39;স্কপিক গোলাকাৰ একক
Stub,stub
Stuck,স্থবিৰ হৈ পৰিছে
Stuck mode,স্থবিৰ পৰিশোধন
Stylus,শ্বুক
Sub carrier,বাহক
Subroutine,উপৰুটিন
Subtractive colour mixing,ব্যাকৰণগত আখৰৰ মিশ্ৰণ
Subtractor,subjunctive
Substrate,"আণ্ডাৰলে, ছাবষ্ট্ৰেট"
Subtraction with carry,হাত বিয়োগ কৰা
Subtrahend,বিয়োগ কৰা হৈছে
Successive approximation,প্ৰগতিশীল আনুমানিককৰণ
Successive approximation ADC,কালক্ৰমিক আনুমানিক adc
Sudden atmospheric disturbance,হঠাতে বায়ুমণ্ডলীয় বিক্ষিপ্ততা
Summing amplifier,এডাৰ এম্প্লিফায়াৰ
Super beta transistor,চুপাৰ বিটা ট্ৰেঞ্জিষ্টৰ
Super computer,চূড়ান্ত কম্পিউটাৰ
Super conductor,চুপাৰ কণ্ডাক্টৰ
Super heterodyne receiver,হাইপাৰহাইব্ৰিড ৰিচিভাৰ
Super heterodyne principle,চুপাৰ হেটেৰ&#39;ডাইন তত্ত্ব
Super pipe line processor,অভাৰপাইপ লাইন প্ৰচেছৰ
Super scalar processor,চুপাৰ স্কেলাৰ প্ৰচেছৰ
Superposition theorem,আৰোপ উপপাদ্য
Supply voltage rejection ratio,ফিড ভল্টেজ বাদ দিয়াৰ অনুপাত
Support chip,সহায়ক চিপ
Suppressed carrier modulation,বাহক মডুলেচন বন্ধ কৰক
Surface acoustic wave,পৃষ্ঠীয় শব্দ তৰংগ
Surface barrier,পৃষ্ঠা বাধা
Surface barrier detector,পৃষ্ঠা বাৰ ডিটেক্টৰ
Surface charge,পৃষ্ঠা চাৰ্জ
Surface leakage current,পৃষ্ঠা পদক্ষেপ ষ্ট্ৰিম
Surface mount device,ইনষ্টল কৰা ডিভাইচ
Surface mounted technology,পৃষ্ঠা সংস্থাপিত প্ৰযুক্তি
Surge,ঢৌ
Surge current,চাৰ্জ কাৰেণ্ট
Surge impedance,বুষ্ট ইম্পিডেন্স
Surge protector,চাৰ্জ প্ৰটেক্টৰ
Surge register,বৃদ্ধিৰ পঞ্জীয়ন
Surge suppressor,শান্তকাৰী
Surge voltage,চাৰ্জ ভল্টেজ
Susceptance,প্ৰতিক্ৰিয়াশীলতা
Susceptibility,সংবেদনশীলতা
Sustaining voltage,ৰেজিষ্টৰ ভল্টেজ
Swage terminal,সোয়ুজ টাৰ্মিনেল
Sweep generator,স্প্ৰেড জেনেৰেটৰ
Sweep unit,প্ৰস্তুতিমূলক একক
Swing,দোলন
Swinging choke,ডোলান চক
Switch debuncher,চুইচ ব্ৰেকাৰ
Switched capacitor,চুইচ কৰা কেপাচিটৰ
Switched gain amplifier,চুইচ কৰা লাভ এম্প্লিফায়াৰ
Switching,চুইচিং
Switching algebra,বীজগণিত সলনি কৰা
Switching circuit,চুইচিং চাৰ্কিট
Switching power supply,চুইচিং পাৱাৰ চাপ্লাই
Switching regulator,চুইচিং নিয়ন্ত্ৰক
Switching wave form,চুইচিং তৰংগ আকৃতি
Switched programmable timer,চুইচ কৰা প্ৰগ্ৰেমেবল টাইমাৰ
Symbol,চিহ্ন
Symbol period,চিহ্ন সময়কাল
Symbolic label,প্ৰতীকী লেবেল
Synchro separator,সমকালীন বিভাজক
Synchronising circuit,সমকালীন বৰ্তনী
Synchronization signal,সমকালীন সংকেত
Synchronizer,সমন্বয়ক
Synchronous counter,সমকালীন কেলকুলেটৰ
Synchronous detector,সমকালীন ডিটেক্টৰ
Synchronous transmission,সমকালীন সংক্ৰমণ
Synchronous detection,সমকালীন ধৰা পেলোৱা
Syntax,বাক্য গঠন
Synthesizer frequency,ফ্ৰিকুৱেন্সি চিন্থেচাইজাৰ
System design,"শৰীৰৰ ডিজাইন, ব্যৱস্থাৰ ডিজাইন"
T-transformation,টি-পাই ৰূপান্তৰসমূহ
Tachometer,"টেকোমিটাৰ, ঘূৰ্ণনীয় ভল্টমিটাৰ"
Tail current,ঠেংৰ ধাৰা
Tank circuit,টেংক বৰ্তনী
Tantalum capacitor,টেন্টালাম কেপাচিটৰ
Tap,বহিষ্কাৰ কৰা
Tape reply,টেপ পুনৰাবৃত্তি
Tapper,"ৰিমুভাৰ, এক্সট্ৰেক্টৰ"
Tarbell interface,tarbel পৃষ্ঠা
T-connector,টি-সংযোগকাৰী
Teledeltos paper,টেলিডেল্টাছ কাগজ
Telemetering,ট্যুৰ জোখ-মাখ
Telephony,"টেলিফোনি, টেলিফোনি"
Teleprinter,টেলিগ্ৰাফ
Television,"টেলিভিছন, দূৰদৰ্শন"
Television camera,টেলিভিছনৰ কেমেৰা
Television receiver,টেলিভিছন ৰিচিভাৰ
Tellegen theorem,টেলিগন উপপাদ্য
Tetrode,টেট্ৰ&#39;ড
Temperature compensation,তাপ ক্ষতিপূৰণ
Temperature conditioning crystal,"ৰাভা, স্ফটিক"
Temperature to voltage converter,তাপ-ভোল্টেজ ৰূপান্তৰক
Temporary data register,অস্থায়ী তথ্য পঞ্জীয়ন
Terminal,টাৰ্মিনেল
Test lead,পৰীক্ষাৰ সীহ
Test signal,পৰীক্ষা সংকেত
Tetravalent atoms,চতুৰ্থ পৰমাণু
Thermal drift,তাপীয় পানীৰ বৈ যোৱা
Thermal isolation,তাপীয় পৃথকীকৰণ
Thermal noise,"তাপীয় শব্দ, তাপীয় শব্দ"
Thermal oxidation,তাপীয় অক্সিডেচন
Thermal resistance,তাপ প্ৰতিৰোধ ক্ষমতা
Thermal runway,তাপীয় পলায়ন
Thermal shutdown,তাপ বিৰতি
Thermal stability,তাপীয় স্থিৰতা
Thermionic emission,তাপীয় নিৰ্গমন
Thermoresistor,তাপ প্ৰতিৰোধ ক্ষমতা
Thermocouple,তাপযুগল
Thermoelectric effect,তাপীয় প্ৰভাৱ
Thermostat,তাপ নিয়ন্ত্ৰক
Thevenin's theorem,থেভেনিন উপপাদ্য
Thin film,পাতল আৱৰণ
Thin film capacitor,পাতল পৰ্দাৰ কেপাচিটৰ
Thin filmregister,পাতল পৰ্দাৰ প্ৰতিৰোধ ক্ষমতা
Thoriated tungsten cathode,থ’ৰিয়াম আৱৰণযুক্ত টাংষ্টেন কেথ’ড
Three halves (3/2) power law (3/2),ক্ষমতা নিয়ম
Three phase circuit,ট্ৰিপল চাৰ্কিট
Three-state RMA,ত্ৰি-ৰাজ্যৰ ৰাম
Three-terminal regulator,ট্ৰাই-এণ্ড নিয়ন্ত্ৰক
Threshold detector,sill ডিটেক্টৰ
Threshold voltage,sill ভল্টেজ
Thyratron tube,থাইৰাট্ৰন টিউব
Tickler,"পুনৰ বিনিয়োগ, অল্পকালীন"
Tickler oscillator,টিকলাৰ দোলক
Tight coupling,টাইট কাপলিং
Tilt,হেলনীয়া কৰা
Time base circuit,সময় ভিত্তিক বৰ্তনী
Time base generator,টাইমাৰ জেনেৰেটৰ
Time base voltage,টাইম বেচ ভল্টেজ
Time delay,কল বিলম্ব
Time domain reflectometry (TDR),সময় মণ্ডল প্ৰতিফলনশীলতা
Time marker generator,টাইম মাৰ্কাৰ জেনেৰেটৰ
Time sharing,কাল ভাগী
Time window,সময় উইন্ডো
Time-mode switching timer,টাইমিং মোড চুইচিং
Timer,"সময় নিয়ন্ত্ৰক, সময় নিয়ন্ত্ৰক"
Timer motor,কল কন্ট্ৰ&#39;লাৰ মটৰ
Timing diagram,সময় নিৰ্ধাৰণ ডায়াগ্ৰাম
Timing jitter,সময় সমন্বয় jitter
Timing marker generator,ক্ৰ&#39;ন&#39;মিটাৰ মাৰ্কাৰ জেনেৰেটৰ
Timing network,কল এডজাষ্টাৰ নেটৱৰ্ক
T-network,টি-নেটৱৰ্ক
Toggle switch,টগল চুইচ
Token bus network,টোকেন বাছ নেটৱাৰ্ক
Token ring network,টোকেন নেটৱাৰ্ক
Tolerance,গ্ৰহণযোগ্য পৰিৱৰ্তন
Tone burst generator,কণ্ঠ বিস্ফোৰণ জেনেৰেটৰ
Toroid,toroid
Torus antenna,torus এন্টেনা
Total harmonic distortion,সম্পূৰ্ণ হাৰমনিক বিকৃতি
Totem pole,টটেম খুঁটা
Totem pole transistor,টটেম-মেৰু ট্ৰেঞ্জিষ্টৰ
Touch switch,টাচ চুইচ
Touch tone signaling,স্পৰ্শযোগ্য কণ্ঠস্বৰ
T-pad,টি-পেড
Trable,ট্ৰেবল
Trace,"ট্ৰেচিং, ট্ৰেচিং"
Track balls,"ট্ৰেক বল, ট্ৰেক বল"
Tracking,অনুবৰ্তী
Tract and hold circuit,ট্ৰেকিং আৰু নিয়ন্ত্ৰণ বৰ্তনী
Trailing edge,"বেক কোৰ, ট্ৰেইলিং কোৰ"
Trainer,প্ৰশিক্ষক
Tracking,অনুবৰ্তী
Transadmittance,পাৰস্পৰিকতা
Transconductance,আন্তঃপৰিবাহীতা
Transducer,ট্ৰেন্সডুচাৰ
Transfer characteristics,স্থানান্তৰ বৈশিষ্ট্যসমূহ
Transfer function,স্থানান্তৰ কাৰ্য্য
Transfer gain,ট্ৰেন্সফাৰ লাভ
Transformation,ৰূপান্তৰ
Transformer,"ট্ৰেন্সফৰ্মাৰ, ট্ৰেন্সফৰ্মাৰ"
Transformer coupled amplifier,ট্ৰেন্সফৰ্মাৰ সংযুক্ত এম্প্লিফায়াৰ
Transformer coupling,ট্ৰেন্সফৰ্মাৰ কাপলিং
Transformer efficiency,পৰিৱৰ্তনশীল কাৰ্যক্ষমতা
Transient,ক্ষণিক
Transient overshoot,ক্ষণিক উলংঘা
Transient response,ক্ষণিক সঁহাৰি
Transient suppressor,ক্ষণস্থায়ী ৰিটাৰ্ডাৰ
Transistor chopper,ট্ৰেঞ্জিষ্টৰ ব্লক
Transistor current gain,ট্ৰেঞ্জিষ্টৰ কাৰেণ্ট লাভ
Transistor switch,ট্ৰেঞ্জিষ্টৰ চুইচ
Transistor,ট্ৰেঞ্জিষ্টৰ
Transistor noise,ট্ৰেঞ্জিষ্টৰৰ শব্দ
Transistor regulator,ট্ৰেঞ্জিষ্টৰ নিয়ন্ত্ৰক
Transit time,প্ৰস্থানৰ সময়
Transition capacitance,ট্ৰেঞ্জিচন কেপাচিটৰ
Transition factor,ট্ৰেঞ্জিচন ফেক্টৰ
Transition frequency,ট্ৰেঞ্জিচন ফ্ৰিকুৱেন্সি
Transition region,ট্ৰেঞ্জিচন জ&#39;ন
Translation network,স্থানান্তৰ বাফাৰ
Transmission loss,সংক্ৰমণ ক্ষতি
Transmittance,পাৰ্যমান্যতা
Transmitter,"কনচাইনাৰ, কনচাইনাৰ"
Transmitter frequency,ফ্ৰিকুৱেন্সি ট্ৰেন্সমিটাৰ
Transparent latch,স্বচ্ছ লেচ
Transponder,ট্ৰেন্সপণ্ডাৰ
Transport factor,পৰিবহণ বহুগুণক
Transrectification,স্পষ্ট কাৰণ
Transresistance,ক্ৰছ ৰেজিষ্টেন্স
Transverse electric wave,অনুপ্ৰস্থ তৰংগ
Transwitch,ট্ৰেন্সউইচ
Trap,জাল
Trapezoidal wave,ট্ৰেপেজ&#39;ইডাল তৰংগ
Travelling wave tube,প্ৰগতিশীল তৰংগ নলী
Trench isolation,খাঁজ পৃথকীকৰণ
Triac,triac
Triangular square wave converter,ত্ৰিকোণীয় বৰ্গ তৰংগ ৰূপান্তৰক
Triangular to sine wave converter,ত্ৰিকোণীয়-চাইন তৰংগ ৰূপান্তৰক
Triangular wave generator,ত্ৰিকোণীয় তৰংগ উৎপাদক
Trigger,ট্ৰিগাৰ
Trigger diode,ট্ৰিগাৰ ডাইঅ&#39;ড
Trigger pulse,ট্ৰিগাৰ পালছ
Trigistor,ট্ৰেঞ্জিষ্টৰ
Trim,"সূক্ষ্ম সামঞ্জস্য, ট্ৰিম"
Trimmer,মাইক্ৰ&#39; এডজাষ্টাৰ
Triode,ট্ৰাইঅ&#39;ড
Trip coil,বিভক্ত ৰাশিফল
Triple precision number,ট্ৰিপল প্ৰিচিচন নম্বৰ
Tristate buffer,তিনিটা পৰ্যায়ৰ বাফাৰ
Tristate logic,ট্ৰাইড লজিক
Trochotron,ট্ৰ&#39;ক&#39;ট্ৰন
Tropo-scatter link,বিক্ষিপ্ততা বিক্ষিপ্ত লিংক
Troposphere,ট্ৰপ&#39;স্ফিয়াৰ
Trouble shooting,সমস্যা সমাধানকাৰী
True power converter,ৰিয়েল পাৱাৰ কনভাৰ্টাৰ
True RMS voltage,সঁচা বৰ্গ-গড় মূল ভল্টমিটাৰ
Truth table,সত্য টেবুল
T-state,টি-অৱস্থা
TTL (transistor-transistor logic),টিটিএল
Tubular capacitor,টিউব্যুলাৰ কেপাচিটৰ
Tuned amplifier,টিউন কৰা এম্প্লিফায়াৰ
Tuned collector oscillator,টিউন কৰা সংগ্ৰাহক দোলক
Tuned drain oscillator,টিউন কৰা ড্ৰেইন দোলক
Tuning core,কণ্ঠৰ মূল
Tuning network,টিউনিং নেটৱৰ্ক
Tuning stub,কণ্ঠৰ তন্ত্ৰ
Tunnel diode,"টানেল ডাইঅ&#39;ড, টানেল ডাইঅ&#39;ড"
Tunneling effect,"টানেলিং ইফেক্ট, টানেলিং ইফেক্ট"
Turbine flowmeter,টাৰ্বাইন ফ্ল&#39;মিটাৰ
Turnaround time,ট্ৰেঞ্জিচন পিৰিয়ড
Turn off time,অন্তৰ্নিহিত সময়
Turn on time,আৰম্ভণিৰ সময়
Turnstile antenna,টাৰ্ণষ্টাইল এন্টেনা টুইটাৰ
Tweater,টুইটাৰত
Twin head,যমল আগৰক
Twin-T notch filter,টুইন-টি নটচ ফিল্টাৰ
Twin-T oscillator,yaml চাহ দোলক
Twisted pair,টুইষ্টেড পেয়াৰ
Twisted ring counter,টুইষ্টেড ৰিং কাউণ্টাৰ
Twisted-nematic liquid,টুইষ্টেড-নেমেটিক লিকুইড
Two port network,দ্বিমুখী নেটৱৰ্ক
Twystron,টুইষ্ট্ৰন
"U-art, U-sart","উ-আৰ্ট, উ-ছাৰ্ট"
Ultrasonic flaw detector,আল্ট্ৰাছ&#39;নিক ফল্ট ডিটেক্টৰ
Ultrasonic frequency,আল্ট্ৰাছ&#39;নিক ফ্ৰিকুৱেন্সি
Ultraviolet lamp,অতিবেঙুনীয়া পোহৰৰ উৎস/লেম্প
Ultraviolet radiation,UV বিকিৰণ
U-matic,ইউমেটিক
Unbalanced load,ভাৰসাম্যহীন বোজা (bulge)
Unbonded strain gauge,অবিৰত ষ্ট্ৰেইন গেজ
Unconditional jump,নিঃচৰ্ত বাউন্স
Undamped oscillation,undamped দোলন
Under coupling,ইনব্ৰেডিং
Under damp,বশ কৰা
Under damped oscillation,কম ডেম্প কৰা দোলন
Under water camera,পানীৰ তলৰ কেমেৰা
Underground network,আন্তঃভূমি নেটৱৰ্ক
Undertone,অবাধ্য
Underwater microphone,পানীৰ তলৰ মাইক্ৰ&#39;ফোন (ভইচ ক্লায়েণ্ট)
Unidirectional load,একপক্ষীয় অধিগ্ৰহণ
Unidirectional antenna,একক এন্টেনা
Unidirectional register,ঘৰুৱা পঞ্জীয়ন
Unijunction transistor,এটা জংচন ট্ৰেঞ্জিষ্টৰ
Unilaterlisation,একপক্ষীয়কৰণ
Unipolar device,ইউনিপোলাৰ ডিভাইচ
Uniselector,একক পৰিশিষ্ট
Uniselector (telephone),একক নিৰ্বাচক (Tel)
Unit impulse,ইউনিট থ্ৰাষ্ট/ইম্পলছ
Unit of information,তথ্য একক
Unit step,ইউনিট ষ্টেপ
Unit vibrator,একক ভাইব্ৰেটৰ
Unity gain amplifier,ইউনিট গেইন এম্প্লিফায়াৰ
Unity gain band width,ইউনিট গেইন বেণ্ড সম্প্ৰসাৰণ
Unity power factor,ইউনিট শক্তি কাৰক
Universal filter,ইউনিভাৰ্চেল ফিল্টাৰ
Universal gate,ইউনিভাৰ্চেল গেট
Universalmotor,উভচৰ মটৰ
Universal shunt,"ইউনিভাৰ্চেল শ্বাণ্ট, পাৰ্শ্বীয় পথ"
Universaltrunk circuit (telephone),ইউনিভাৰ্চেল ট্ৰাংক চাৰ্কিট
Universal winding,ইউনিভাৰ্চেল কইলিং
Unregulated power supply,অনিয়মিত শক্তি যোগান
Unscreened cables,অৰক্ষাহীন কেবল
Unshielded wire,ৰক্ষাহীন তাঁৰ
