Malayalam,English
Qtl (ക്വാണ്ടിറ്റേറ്റീവ് സ്വഭാവസംഭക്ഷണം),QTL (quantitative trait loci)
ക്വാഡ്രം,Quadrat
ക്വാഡ്രാറ്റിക് പ്രതികരണം,Quadratic response
ക്വാഡ്രുപ്പിൾ ക്രോപ്പിംഗ്,Quadruple cropping
ഗുണപരമായ അനന്തരാവകാശം,Qualitative inheritance
ഗുണനിലവാരമുള്ള വിത്ത്,Quality seed
ക്വാസ്ടെറ്റീവ് ജനിതകശാസ്ത്രം,Quantitative genetics
ക്വാണ്ടിറ്റേറ്റീവ് അനന്തരാവകാശം,Quantitative inheritance
ക്വാണ്ടം വിത്ത്,Quantum seed
ക്വാറന്റീൻ,Quarantine
കപ്പല്വിലക്ക് കീടങ്ങൾ,Quarantine pest
ക്വാർട്സ്,Quartz
ദ്രുത പരിശോധന,Quick test
രസതന്തം,Quiescence
ക്വിസ്സെന്റ് സെന്റർ,Quiscent centre
കാട,Quail
രാജ്ഞി തേനീച്ച,Queen bee
R മൂല്യം,R value
റാബി (വിന്റർ) വിള,Rabi (winter) crop
റേസ്മെ,Raceme
വികിരണം,Radiation
റാഡിക്കിക്കിറ്റി,Radicle
റേഡിയോ ആക്റ്റിവിറ്റി,Radioactivity
റേഡിയോബയോളജി,Radiobiology
റേഡിയോമുനോഷോ അസ്,Radiommuno assay
റേഡിയോസോടോട്ട,Radioisotope
മഴവെള്ള സംഭരണം,Rain water harvesting
റെയിൻബോ വിപ്ലവം,Rainbow revolution
മഴപാലം,Rainfall
മഴ പെയ്യുന്നു,Rainfed
മഴ ഗേജ്,Rain-gauge
മഴക്കാലം,Rainy season
കിടക്ക ഉയർത്തി,Raised bed
ചാഞ്ചറിംഗ്,Ranching
അശ്രദ്ധ,Rancidity
ക്രമരഹിതമായ ആംപ്ലിഫൈഡ് പോളിമോർഫിക്,Random amplified polymorphic
ക്രമരഹിതമായ സാമ്പിൾ,Random sample
ക്രമരഹിതമായ,Randomization
ക്രമരഹിതമായ ബ്ലോക്ക് ഡിസൈൻ,Randomized block design
ശ്രേണി (സ്ഥിതിവിവരക്കണക്കുകൾ),Range (Statistics)
രംഗലാന്റ്,Rangeland
പരിധി മാനേജ്മെന്റ്,Range management
ദ്രുത ഗ്രാമീണ വിലയിരുത്തൽ (rrra),Rapid rural appraisal (RRA)
ക്ലിപ്തപ്പെടുത്തുക,Ration
അവറ്ററൂൺ,Ratoon
റാറ്റൂൺ ക്രോപ്പിംഗ്,Ratoon cropping
റീപ്പർ,Reaper
വീണ്ടും കണക്കാക്കുക,Recalcitrant seed
മാന്ദ്യം,Recession farming
മാന്ദ്യം ഘട്ടം,Recession phase
മാന്ദ്യമാണ്,Recessive
റീചാർജ്,Recharge
പരസ്പര ജീനുകൾ,Reciprocal genes
വീണ്ടെടുക്കപ്പെട്ട ഭൂമി,Reclaimed land
വീണ്ടും സംയോജിപ്പിക്കുക,Recombinant
വീണ്ടും സംയോജിപ്പിന് ഡിഎൻഎ ടെക്നോളജി,Recombinant DNA technology
ക്രമീകരണം,Recombination
റഗൺ,Recon
റിട്ടോനസസ് സർവേ,Reconnaissance survey
ആവർത്തിച്ചുള്ള രക്ഷകർത്താവ്,Recurrent parent
പുനരുപയോഗിക്കാവുന്ന മാലിന്യങ്ങൾ,Recyclable waste
ചുവന്ന ആൽഗകൾ,Red algae
ചുവന്ന ഡാറ്റ പുസ്തകം,Red data book
ചുവന്ന മണ്ണ്,Red soils
സാധ്യതയുള്ള സാധ്യത,Redox potential
കുറച്ച സാമ്പിൾ,Reduced sample
കൃഷി കുറച്ചു,Reduced tillage
പഞ്ചസാര കുറയ്ക്കുന്നു,Reducing sugar
കുറയ്ക്കല്,Reduction
റഫറൻസ് വിള,Reference crop
പ്രതിഫലന ഗുണകം,Reflection coefficient
പതിച്ഛായ,Reflection
റിഫ്ലെക്സ്ഡ് സ്റ്റമെൻ,Reflexed stamen
അപവർത്തനാങ്കം,Refractive index
റിഫ്രാക്ടോമീറ്റർ,Refractometer
പുനരുദ്ധാരണ,Regeneration
രജിസ്റ്റർ ചെയ്ത വിത്ത്,Registered seed
റെകോലിത്ത്,Regolith
പിരിമുറുന്നത്,Regression
റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്,Regression coefficient
റെഗുലേറ്റർ ജീൻ,Regulator gene
ആപേക്ഷിക ക്രോപ്പ്-ഇന്ദ്രവിദഗ്ദ്ധൻ സൂചിക,Relative crop-intensity index
ആപേക്ഷിക ക്രോണിംഗ് ഗുണകം (കെ),Relative crowding coefficient (K)
ആപേക്ഷിക വളർച്ചാ നിരക്ക് (rgr),Relative growth rate (RGR)
ആപേക്ഷിക ഈർപ്പം (RH),Relative humidity (RH)
ആപേക്ഷിക സ്പ്രെഡ് സൂചിക,Relative spread index
ആപേക്ഷിക ജലത്തിന്റെ അളവ്,Relative water content
ആപേക്ഷിക കള,Relative weed
ആപേക്ഷിക വിളവ് സൂചിക,Relative yield index
ആപേക്ഷിക വിളവ് ആകെ,Relative yield total
റിലേ ക്രോപ്പിംഗ്,Relay cropping
ദുരിതാശാസം,Relief
വിദൂര സംവേദനം,Remote sensing
പുനരുപയോഗ energy ർജ്ജ സ്രോതസ്സുകൾ,Renewable sources of energy
പുതുക്കിപ്പണിയല്,Renovation
തള്ളുന്ന,Repellent
റെപ്ലിക്കേഷൻ ഫോർക്ക്,Replication fork
പകർപ്പ്,Replication
റിപ്പോർട്ടർ ജീൻ,Reporter gene
രാസവളത്തിന്റെ ശേഷിക്കുന്ന പ്രഭാവം,Residual effect of fertilizer
വളം ശേഷിക്കുന്ന പ്രഭാവം,Residual effect of manure
ശേഷിക്കുന്ന സോഡിയം കാർബണേറ്റ്,Residual sodium carbonate
ശേഷിക്കുന്ന മണ്ണിന്റെ ഫലഭൂയിഷ്ഠത,Residual soil fertility
അവശിഷ്ടം,Residue
ബലഹീനത (വിള),Resilience (crop)
റിസോഴ്സ്-ഉപയോഗ സൂചികകൾ (റൂയി),Resource-use indices (RUI)
ശ്വസന കെയർ,Respiration quiotent
ശ്വസന പിഗ്മെന്റുകൾ,Respiratory pigments
ശ്വാസകോശ ഘടകങ്ങൾ,Respiratory quotient
പ്രതികരണ വക്ര,Response curve
പതുത്തരം,Response
പുന itution സ്ഥാപനം ന്യൂക്ലിയസ്,Restitution nucleus
പുന ores സ്ഥാപിക്കൽ ലൈൻ,Restorer line
നിയന്ത്രണം എൻസൈം,Restriction enzyme
നിയന്ത്രണം ശകലം,Restriction fragment
ഫല പ്രകടനം,Result demonstration
ചില്ലറ വിൽപ്പന,Retailing
റിട്ടാർഡറിന്,Retarder
റിട്രോവിറസ്,Retrovirus
വീണ്ടെടുക്കല്,Retting
വരുമാനം,Revenue
വിപരീത ജനിതകശാസ്ത്രം,Reverse genetics
വിപരീത മ്യൂട്ടേഷൻ,Reverse mutation
റൈസോബാക്ടീരിയ (പിജിപിആർ),Rhizobacteria (PGPR)
റൈസോഡെപെസിഷൻ,Rhizodeposition
റൈസോയിഡ്,Rhizoid
റൈസോം,Rhizome
റൈസോസ്ഫിയർ,Rhizosphere
റിബോസോം,Ribosome
റിക്കറ്റ്സിയ ജീവികളെപ്പോലെ,Rickettsia like organisms
റിഡ്ജ് മുമ്പത്തെ (റിഡ്ജർ),Ridge former (ridger)
റിഡ്ജ് നടീൽ,Ridge planting
റിഡ്ജ് ടെറസ്,Ridge terrace
റിഡ്ജ് വരെ,Ridge till
റിൽ മണ്ണൊലിപ്പ്,Rill erosion
അപായം,Risk
ആർഎ ഗോവണി,RNA Ladder
പാറക്കെട്ട്,Rock
തെമ്മാല്,Rogue
തെരഞ്ഞെടുപ്പ്,Roguing
റൂട്ട് വിള,Root crop
റൂട്ട് എക്സുഡേറ്റ് ചെയ്യുന്നു,Root exudates
റൂട്ട് ക്യാച്ച് നെമറ്റോഡ്,Root gall nematode
റൂട്ട് പ്ലസ്മിഡ്,Root inducing plasmid
റൂട്ട് നോഡലുകൾ,Root nodules
റൂട്ട്സ്റ്റോക്ക്,Rootstock
റോസറ്റ് രോഗം,Rosette disease
റോസറ്റ് പോളിംബ്രിപ്പ്,Rosette polyembryony
റോസറ്റ് വൈറസ്,Rosette virus
റോട്ടറി കൃഷി,Rotary tillage
ഭ്രമണ മേച്ചിൽ,Rotational grazing
ഉയരം,Roughage
വരി വിളകൾ,Row crops
വരി ഇന്റർക്രോപ്പിംഗ്,Row intercropping
ആർടിഎസ് പാനീയം,RTS beverage
ഓട്ടക്കാരൻ,Runner
റൺ-ഓഫ് കാർഷിംഗ്,Run-off farming
റൺ-ഓഫ്,Run-off
റൂറൽ റീജിയണൽ ബാങ്ക്,Rural regional bank
മുള്ളങ്കി,Radish
മഴ മരം,Rain tree
ഉണക്കമുന്തിരി,Raisin
രാംബുവാൻ,Rambutan
റാങ്കു യൂ റിപ്പർ,Rangoon creeper
റാപ്സീഡ്,Rapeseed
റാസ്ബെറി,Raspberry
ശൈലി-വാൽ റാഡിഷ്,Rat-tail radish
റാത്താൻ,Rattan
ചുവന്ന ദേവദാരു (ടോന),Red cedar (toona)
ചുവന്ന ക്ലോവർ,Red clover
ചുവന്ന സിൽക്ക് ട്രീ,Red silk tree
ഞാങ്ങണ,Reed grass
റോഡ്സ് പുല്ല്,Rhodes grass
റോഡോഡെൻഡ്രോൺ,Rhododendron
വാഹകന്,Rhus
അരി,Rice
പൊറോട്ട,Ridged gourd
പനിനീര്പ്പൂവ്,Rose
റോസ് ബെറി,Rose berry
റോസ്മേരി,Rosemary
റ round ണ്ട് പൊറോട്ട,Round gourd
റബര്,Rubber
എലി,Rat
ചുവന്ന പാം പെവിൽ,Red palm weevil
ചുവന്ന മത്തങ്ങ വണ്ട്,Red pumpkin beetle
കാണ്ടാമൃഗം വണ്ട്,Rhinoceros beetle
റൈസ് കോവിൾ,Rice weevil
ക്ഷുദ്ര മണ്ണ് സലൈൻ ചെയ്യുക,Saline alkali soil
സലൈൻ മണ്ണ്,Saline soil
സാലിനൈസേഷൻ,Salinization
ഉമിനീർ ഗ്രന്ഥി ക്രോമസോം,Salivary gland chromosome
ഉപ്പ്,Salt
ഉപ്പ് ബാധിച്ച മണ്ണ്,Salt-affected soil
ഉപ്പ് സൂചിക,Salt index
ഉപ്പ് സമ്മർദ്ദം,Salt stress
ഉപ്പ് സഹിഷ്ണുത,Salt tolerance
മാതൃക,Sample
സാമ്പിൾ പിശക്,Sampling error
സാമ്പിൾ യൂണിറ്റ്,Sampling unit
സാമ്പിൾ,Sampling
മണല്,Sand
സാൻഡി കളിമണ്ണ്,Sandy clay
സാൻഡി പശിമരാശി,Sandy loam
മണൽ മണ്ണ്,Sandy soil
ജീവാമൃതം,Sap
തൈപ്പ്,Sapling
സപ്പോനിഫിക്കേഷൻ മൂല്യം,Saponification value
സാറ്റലൈറ്റ് ഡിഎൻഎ,Satellite DNA
സാറ്റലൈറ്റ് കള,Satellite weed
പൂരിത നീരാവി മർദ്ദം,Saturated vapour pressure
സന്ന,Savanna
സ്കാഫോൾഡ് പ്രോട്ടീൻ,Scafold protein
പേളം,Scape
കരുക്കല്,Scarification
പഖാപിക്കുക,Scion
സിയോഫൈറ്റുകൾ,Sciophytes
കാലാനുസൃതമായ ചക്രം,Seasonal cycle
കാലാനുസൃതമായ വരൾച്ച,Seasonal drought
സീസണൽ പ്ലാന്റ്,Seasonal plant
ദ്വിതീയ വളർച്ച,Secondary growth
ദ്വിതീയ സസ്യ പോഷകങ്ങൾ,Secondary plant nutrients
ദ്വിതീയ ഉൽപാദനക്ഷമത,Secondary productivity
ദ്വിതീയ കൃഷി,Secondary tillage
സ്രാഗ്,Sedge
വിത്ത് വഹിച്ച ഫംഗസ്,Seed borne fungus
വിത്ത് സർട്ടിഫിക്കേഷൻ,Seed certification
വിത്ത് കാഠിന്യം,Seed hardening
വിത്ത് സംസ്കരണം,Seed treatment
വിത്ത്-കം-വളം ഡ്രിപ്റ്റ്,Seed-cum-fertilizer drill
തൈ,Seedling
തറ,Seepage
വേർതിരിക്കൽ,Segregation
തിരഞ്ഞെടുക്കാവുന്ന മാർക്കർ,Selectable marker
തിരഞ്ഞെടുക്കൽ സമ്മർദം,Selection pressure
സെലക്ടീവ് കളനാശിനി,Selective herbicide
സെലക്ലിവിറ്റി സൂചിക,Selectivity index
സ്വയം ബീജസങ്കലനം,Self fertilization
സ്വയംപര്യാപ്തത,Self sufficiency
സ്വയം നേർത്ത ശേഷി,Self thinning capacity
സ്വയം ഫലങ്ങൾ,Self-fruitful
സ്വയം പൊരുത്തക്കേട്,Self-incompatibility
സ്വാർത്ഥ ഡിഎൻഎ,Selfish DNA
അർദ്ധ വരണ്ട,Semi-arid
സെൻസറി വിലയിരുത്തൽ,Sensory evaluation
സെപ്പാൽ,Sepal
സീക്വൻഷ്യൽ ക്രോപ്പിംഗ്,Sequential cropping
സീരിയൽ നേർപ്പിക്കൽ,Serial dilution
സീരീക്കൾ,Sericulture
ചരക്ക്,Serology
സെറം,Serum
ലൈംഗിക നിർണ്ണയം,Sex-determination
ലൈംഗിക ബന്ധം,Sex-linkage
ലൈംഗിക പ്രചരണം,Sexual propagation
ഷീറ്റ് മണ്ണൊലിപ്പ്,Sheet erosion
ഷെല്ലിംഗ്,Shelling
ഷെൽട്ടർ ബെൽറ്റ്,Shelter belt
ഹ്രസ്വകാല പ്ലാന്റ്,Short-day plant
ഷോർട്ട്-വേവ് വികിരണം,Short-wave radiation
ഷട്ടിൽ വെക്റ്റർ,Shuttle vector
സഹോദരൻ,Sibling
സിക്കിൾ സെൽ അനീമിയ,Sickle cell anemia
സിഗ്മോയ്ഡ് കർവ്,Sigmoid curve
സിഗ്നൽ സിദ്ധാന്തം,Signal hypothesis
പ്രാധാന്യ പരിശോധന,Significance test
സൈലേജ്,Silage
സിലോ,Silo
മുയല്,Silt
മണൽ പശിമരാശി,Silt loam
സിൽവികൾച്ചർ,Silviculture
മുങ്ങുക,Sink
മുങ്ങുക,Sink capacity
സഹോദരി ക്രോമാറ്റിഡ്,Sister chromatid
സൈറ്റ്-നിർദ്ദിഷ്ട പോഷക മാനേജുമെന്റ്,Site-specific nutrient management
വളഞ്ഞ വിതരണം,Skewed distribution
വരി നടുന്നത് ഒഴിവാക്കുക,Skip row planting
സ്ലിം പൂപ്പൽ,Slime mould
മന്ദഗതിയിലുള്ള വളം,Slow-release fertilizer
ചെളി,Sludge
സ്ലറി,Slurry
പുകവലിക്കുന്ന വിളകൾ,Smother crops
സാമൂഹിക വനം,Social forestry
സോഡ് സംസ്കാരം,Sod culture
പായഞ്ഞു,Sod
വിശുദ്ധ മണ്ണ്,Sodic soil
സോഡിയം ആഗിരണം അനുപാതം,Sodium absorption ratio
സോഡിയം പമ്പ്,Sodium pump
സോഫ്റ്റ്-വുഡ് ഒട്ടിക്കൽ,Soft-wood grafting
മണ്ണ് അഷ്ഷീൻ,Soil adhesion
മണ്ണിന്റെ വായുസഞ്ചാരം,Soil aeration
മണ്ണ് മൊത്തം,Soil aggregate
മണ്ണ് ക്ഷാല്യം,Soil alkalinity
മണ്ണ് ഭേദഗതി,Soil amendment
മണ്ണിന്റെ വിശകലനം,Soil analysis
മണ്ണിന്റെ ജൈവവൈവിധ്യത്തെ,Soil biodiversity
മണ്ണ് ബയോളജി,Soil biology
മണ്ണിന്റെ വർഗ്ഗീകരണം,Soil classification
മണ്ണ് കൊളോയിഡ്,Soil colloid
മണ്ണിന്റെ കോംപാക്ഷൻ,Soil compaction
മണ്ണ് കണ്ടീഷണറുകൾ,Soil conditioners
മണ്ണ് സംരക്ഷണം,Soil conservation
മണ്ണ് പുറംതോട്,Soil crust
മണ്ണ് അപമാനം,Soil degradation
മണ്ണ് പൊട്ടിച്ചതാക്കൽ ഘടകം,Soil erodibility factor
മണ്ണിന്റെ ഫലഭൂയിഷ്ഠത,Soil fertility
മണ്ണ് ഉല്പത്തി,Soil genesis
മണ്ണ് ആരോഗ്യം,Soil health
മണ്ണ് ചക്രവാളം,Soil horizon
മണ്ണിന്റെ മാക്രൂറിസംസ്,Soil macroorganisms
മണ്ണ് മാനേജുമെന്റ്,Soil management
മണ്ണിന്റെ മൈക്രോബയോളജി,Soil microbiology
മണ്ണിന്റെ സൂക്ഷ്മാണുക്കൾ,Soil microorganisms
മണ്ണിന്റെ ഈർപ്പം കമ്മി,Soil moisture deficit
മണ്ണിന്റെ ജൈവവസ്തു കാര്യം,Soil organic matter
മണ്ണിന്റെ പോറോസിറ്റി,Soil porosity
മണ്ണ് ഉൽപാദനക്ഷമത,Soil productivity
മണ്ണ് പ്രൊഫൈൽ,Soil profile
മണ്ണിന്റെ ഗുണനിലവാരം,Soil quality
മണ്ണിന്റെ പ്രതികരണം,Soil reaction
മണ്ണിന്റെ പ്രതിരോധം,Soil resistance
മണ്ണിന്റെ ലവണത്വം,Soil salinity
മണ്ണ് ശാസ്ത്രം,Soil science
മണ്ണ് രോഗം,Soil sickness
മണ്ണിന്റെ കൂലി,Soil sieving
മണ്ണ് പരിഹാരം,Soil solution
മണ്ണ് അണുവിമുക്തൻ,Soil sterilent
മണ്ണിന്റെ ഘടന,Soil structure
മണ്ണ് സസ്പെൻഷൻ,Soil suspension
മണ്ണ് പരിശോധന,Soil testing
മണ്ണ് ടെക്സ്ചർ,Soil texture
മണ്ണിന്റെ ജല സാധ്യത,Soil water potential
മണ്ണ് വെള്ളം,Soil water
സൗരോർജ്ജ സ്ഥിരാങ്കം,Solar constant
സൗരവികിരണം,Solar radiation
സോളാർ സ്പെക്ട്രം,Solar spectrum
സോളൈറൈസേഷൻ,Solarization
ഏക വിള,Sole crop
സോളിയം ശതമാനം,Soluble sodium percentage
സോമാറ്റിക് സെൽ,Somatic cell
സോമാറ്റിക് ഭ്രൂണം,Somatic embryo
സോമാറ്റിക് ഹൈബ്രിഡൈസേഷൻ,Somatic hybridization
സോർഗം പരിക്ക്,Sorghum injury
സോസ് ജീൻ,Sos gene
തെക്കൻ മായ്ക്കൽ,Southern blotting
സ്പെയ്സിംഗ് (പ്ലാന്റ്),Spacing (plant)
സ്പാഡിക്സ്,Spadix
സ്പുട്,Spathe
പ്രത്യേക ക്രമീകരണം,Special arrangement
പ്രത്യേക വിളവെടുപ്പ്,Specialised cropping
പ്രത്യേക കൃഷി,Specialized farming
സ്പീഷീസ്,Species
പ്രത്യേക വിള തീവ്രത സൂചിക,Specific crop intensity index
പ്രത്യേക ഗുരുത്വാകർഷണം,Specific gravity
നിർദ്ദിഷ്ട ഈർപ്പം,Specific humidity
നിർദ്ദിഷ്ട ഇല പ്രദേശം,Specific leaf area
Spematogenesis,Spermatogenesis
എസ്-ഘട്ടം,S-phase
സ്പൈക്ക്,Spike
സ്പഷ്ടമായ,Spikelet
സ്പിൻഡിൽ മുൾപടർപ്പു,Spindle bush
സ്പ്ലാഷ് മണ്ണൊലിപ്പ്,Splash erosion
സ്ലിഷിംഗ്,Splicing
ആപ്ലിക്കേഷൻ വിഭജിക്കുക,Split application
സ്പ്ലിറ്റ് ജീനുകൾ,Split genes
സ്പ്ലിറ്റ് പ്ലോട്ട് ഡിസൈൻ,Split plot design
സ്പോഞ്ചി ടിഷ്യു,Spongy tissue
സ്വതസിദ്ധമായ മ്യൂട്ടേഷൻ,Spontaneous mutation
ചിതറിപ്പോയ,Spore
സ്പ്രിംഗളർ ജലസേചനം,Sprinkler irrigation
സ്പഷ്ടങ്ങള്,Spudding
പുല്പു,Spur
സ്പർ ബെയറിംഗ്,Spur bearing
സ്ക്വാലില്,Squall
ഏജന്റിനെ സ്ഥിരപ്പെടുത്തുന്നു,Stabilizing agent
അടിസ്ഥാന വ്യതിയാനം,Standard deviation
സ്ട്രപ്പിൾ വിള,Staple crop
കോഡൺ ആരംഭിക്കുക,Start codon
സ്റ്റാർട്ടർ പരിഹാരം,Starter solution
സ്റ്റെം ബോറർ,Stem borer
സ്റ്റെം-അവസാനം,Stem-end
സ്റ്റെനോസ്പെർമോകാർപി,Stenospermocarpy
സ്റ്റെപ്പ്,Steppe
വഭരണം,Sterilization
കളങ്ക സ്വീകാര്യത,Stigma receptivity
കളങ്ക,Stigma
സ്റ്റിൽറ്റ് റൂട്ട്,Stilt root
മോളോൺ,Stolon
സ്റ്റോമറ്റ,Stomata
മണ്ഡലം,Stooling
കോഡൺ നിർത്തുക,Stop codon
സ്ട്രാറ്റുചെയ്തു,Stratified
സ്ട്രാറ്റിഫിക്കേഷൻ,Stratification
സ്ടോ,Straw
സമ്മര്ദ്ദം,Stress
സ്ട്രിപ്പ് ക്രോപ്പിംഗ്,Strip cropping
സ്ട്രിപ്പ് ഇന്റർക്രോപ്പിംഗ്,Strip intercropping
സരശാസ്തം,Stroma
തല്ലുന്നു,Stubble
കലഹങ്ങൾ,Stubble mulching
ശൈലി,Style
ഉപവിഭാഗം,Sub humid
സൂരിസേഷൻ,Suberication
മുത്തം,Submergence
ഉപജീവന കൃഷി,Subsistence farming
സബ്സൈലിംഗ്,Subsoiling
ഉപവിഷയങ്ങൾ,Sub-species
പകരക്കാരൻ ക്രോപ്പിംഗ്,Substitution cropping
കെ.ഇ.,Substrate
ഉപരിതല ജലസേചനം,Subsurface irrigation
തുടർച്ചകമായ,Succession
ചൂഷണം,Succulent
സക്കർ,Sucker
സുയി-ജനറണം,Sui-generis
സൂര്യ-ക്യൂറിംഗ്,Sun-curing
അനുബന്ധ ജലസേചനം,Supplemental irrigation
അനുബന്ധ സംരംഭം,Supplementary enterprise
അനുബന്ധ ഇടപെടൽ,Supplementary interaction
സ്യൂപ്ഷർ ജീൻ,Supressor gene
സർഫാകാന്റ്,Surfactant
വരാനിരിക്കുന്ന,Susceptible
സസ്പെൻഷൻ സംസ്കാരം,Suspension culture
സുസ്ഥിര കൃഷി,Sustainable agriculture
സുസ്ഥിര വികസനം,Sustainable development
ആരോദ്ധിക്കല്,Swarming
വാൾ ഇല,Sword leaf
സിക്കൺയം,Syconium
കൈശീയമാക്കല്,Symbiosis
സിങ്കാമി,Syngamy
അരി തീവ്രത്വ സമ്പ്രദായം,System of rice intensification
വ്യവസ്ഥാപരമായ കളനാശിനി,Systemic herbicide
കുങ്കുമം,Safflower
കുങ്കുമം,Saffron
മുനി,Sage
സാൽ,Sal
സാൽവിയ,Salvia
ചെരുപ്പ് മരം,Sandal wood
സപ്പോട്ട,Sapota
സ്ക്രൂപ്പിൻ,Screwpine
സീബക്ഹോൺ,Seabuckhorn
ഭാഗികമായി,Senna
സർപന്ത മരം,Serpentine wood
എള്ള്,Sesame
പടവളങ്ങ,Snake gourd
സ്നാപ്പ് തണ്ണിമത്തൻ,Snap melon
സോപ്പ്നട്ട്,Soapnut
സോർജം,Sorghum
സോയാബീൻ,Soybean
സ്പാനിഷ് ചെറി,Spanish cherry
ചീര,Spinach
സ്പിൻഡിൽ മരം,Spindle wood
സ്പോഞ്ച് പൊറോട്ട,Sponge gourd
സ്റ്റീവിയ,Stevia
കൊഴുൻ,Stinging nettle
കല്ല് പുഷ്പം,Stone flower
സ്ട്രോബെറി,Strawberry
സുഡാൻ പുല്ല്,Sudan grass
കരിമ്പ്,Sugarcane
വേനൽക്കാല സ്ക്വാഷ്,Summer squash
സൂര്യകാന്തി,Sunflower
സൂഹെംപ്പ്,Sunhemp
സ്വീറ്റ് ക്ലോവർ,Sweet clover
മധുരമുള്ള പൊറോട്ട,Sweet gourd
മധുരക്കിഴങ്ങ്,Sweet potato
മധുരമുള്ള വയലറ്റ്,Sweet violet
SAP സക്കർ,Sap sucker
കണ്ട ഈച്ച,Saw fly
സ്കെയിൽ പ്രാണി,Scale insect
സെമിലോപ്പർ,Semilooper
ബോറർ ഷൂട്ട്,Shoot borer
പട്ടുനാടൻ,Silkworm
ഒച്ച്,Snail
കുരുവി,Sparrow
ചിലന്തി,Spider
അണ്ണാന്,Squirrel
തോട്ടം ബോറർ,Stalk borer
സ്റ്റെം ബോറർ,Stem borer
തണ്ട് അരക്കെട്ട്,Stem girdler
കല്ല് കോവിൾ,Stone weevil
മണ്ണ് ശാസ്ത്രജ്ഞൻ,Soil scientist
തന്ത്രപരമായ പ്രസ്ഥാനം,Tactic movement
ടാഗിംഗ് (ലേബലിംഗ്),Tagging (labelling)
ടാങ്ക് സിൽട്ട്,Tank silt
റൂട്ട് ടാപ്പുചെയ്യുക,Tap root
ടസ്സൽ (ചോളം),Tassel (maize)
ടാക്സോണമി,Taxonomy
സാങ്കേതികവിദ,Technology
മിതശീതോഷ്ണ മേഖല,Temperate zone
താൽക്കാലിക വൈൽറ്റിംഗ്,Temporary wilting
പരീക്ഷണങ്ങൾ,Tendril
ടെൻസിയോമീറ്റർ,Tensiometer
ടെപ്പർ,Tepal
ടെറാറ്റോജനി,Teratogeny
അവസാനിപ്പിക്കൽ കോഡൺ,Termination codon
മട്ടുപ്പാവ്,Terrace
ടെറസ് ഇടവേള,Terrace interval
ഭൗമ വികിരണം,Terrestrial radiation
ഭൗമ കളകൾ,Terrestrial weeds
ടെസ്റ്റ് ക്രോസ്,Test cross
പരീക്ഷണ ഭാരം,Test weight
പരീക്ഷണ,Testa
ടെട്രാട്,Tetrad
ടെട്രപ്ലോയിഡ്,Tetraploid
ടെട്രാപ്ലോയിഡി,Tetraploidy
തലലമസ്,Thalamus
താപ ചാലകത,Thermal conductivity
താപ വ്യത്യാസം,Thermal diffusivity
താപ ഇൻഡക്ഷൻ,Thermal induction
തെർമോകോൾ,Thermocouple
താർമോഗ്രാഫ്,Thermograph
തെർമോപൈയോഡറിറ്റി,Thermoperiodicity
തെർമോറിയോഡറിസം,Thermoperiodism
തെർമോഫൈൽ,Thermophile
തെർമോടാക്സിസ്,Thermotaxis
പുറത്തെടുക്കുന്നു,Thinning out
മെതിക്കുന്ന,Threshing
ടി പ്ലാസ്മിഡ്,Ti plasmid
ടൈഡൽ ചതുപ്പുകൾ,Tidal swamps
ടൈൽ ഡ്രെയിനേജ്,Tile drainage
തികകികല്,Tillability
കൃഷി,Tillage
ടില്ലർ (പ്ലാന്റ്),Tiller (plant)
ടിൽവറംഗ്,Tillering
ടില്ലാസിംഗ് സ്റ്റേജ്,Tillering stage
ടിൽത്ത്,Tilth
ടിഷ്യു പരിശോധന,Tissue testing
കള്ള്,Toddy
സഹിഷ്ണുത,Tolerance
മുകളിലെ മണ്ണ്,Top soil
ടോപനയോ,Topato
ടോപ്പ് ഡ്രസ്സിംഗ്,Top-dressing
ടോപ്പോകലോളജി,Topoclimatology
ടോപ്പിംഗ് (പുകയില),Topping (tobacco)
മൊത്തം ദഹിപ്പിക്കുന്ന പോഷകത്തെ,Total digestible nutrient
ആകെ ഘടക ഉൽപാദനക്ഷമത,Total factor productivity
മൊത്തം ലയിക്കുന്ന സോളിഡുകൾ,Total soluble solids
ടോളങ്കിപ്പൻസി,Totipotency
വിഷാംശം,Toxicity
ടോക്സിൻ,Toxin
ഘടകങ്ങൾ കണ്ടെത്തുക,Trace elements
ട്രേസർ ഘടകങ്ങൾ,Tracer elements
ഇടപെടുന്നത്,Transacting
പകരാവസ്ഥ,Transcription
രൂപാന്തരം,Transformation
സംഗഹദൈവ്,Transgenic
വിവർത്തനം,Translation
ആത്മീയം,Translocation
പിന്കങ്ങല്,Transmittance
ട്രാൻസ്പര്യ ഗുണകം,Transpiration coefficient
ട്രാൻസ്പിറിയൽ പുൾ,Transpiration pull
ട്രാൻസ്രേഷൻ അനുപാതം,Transpiration ratio
ട്രാൻസ്പ്ലാൻറ് ഷോക്ക്,Transplant shock
ട്രാൻസ്പ്ലാൻറ്റർ,Transplanter
പറിച്ചുനടല്,Transplanting
മണ്ണ് കൊണ്ടുപോയ മണ്ണ്,Transported soil
ട്രാൻസ്പോണ്,Transposon
തിരശ്ചീന ഡ്രെയിനേജ്,Transverse drainage
