Malayalam,Assamese
"1. ബ്രാക്കറ്റുകൾ, 2. കവചം, 3. ഷെൽ, 4. ഷെൽ","১/ ব্ৰেকেট, ২. কৱচ, ৩. শ্বেল, ৪. শ্বেল"
സ്ഥാനചലന ചിഹ്നം,বিচ্যুতিৰ চিহ্ন
ചെറിയ പാത,চুটি পথ
ഹ്രസ്വ നിർദ്ദേശം,চুটি নিৰ্দেশনা
സഹോദരൻ,সহোদৰ
"1. പാർശ്വഫലങ്ങൾ, 2. എതിർ പ്രഭാവം","1. পাৰ্শ্বক্ৰিয়া, 2. প্ৰতি প্ৰভাৱ"
സൈൻ ബിറ്റ്,sign bit
സിഗ്നൽ,সূত্ৰ
സിഗ്നൽ പ്രോസസ്സിംഗ്,সংকেত প্ৰক্ৰিয়াকৰণ
നൊട്ടേഷൻ,সংকেত
"1.സിഗ്നൽ-ശബ്ദ അനുപാതം, 2.സിഗ്നൽ-ശബ്ദ അനുപാതം","1.সংকেত-শব্দ অনুপাত, 2.সংকেত-শব্দ অনুপাত"
"1.ഒപ്പ്, 2. ഒപ്പ്","১.চহী, ২. স্বাক্ষৰ"
മാർക്കർ ടെസ്റ്റ്,মাৰ্কাৰ পৰীক্ষা
കാര്യമായ മാർക്ക്,উল্লেখযোগ্য নম্বৰ
സിലിക്കൺ ചിപ്പ്,ছিলিকন চিপ
ലളിതമായ മെയിൽ ട്രാൻസ്ഫർ പ്രോട്ടോക്കോൾ (SMTP),সৰল মেইল স্থানান্তৰ প্ৰটোকল (SMTP)
സിംഗിൾ,একক
"1. ഒരു സിഗ്നലിംഗ് നോഡ്, 2. സിംപ്ലക്സ് നോഡ്","1. এটা সংকেত ন&#39;ড, 2. simplex ন&#39;ড"
അനുകരണം,চিমুলেচন
അനുകരിക്കുന്നവൻ,অনুকৰণকাৰী
"1.ഒരേസമയം, 2.സിൻക്രണസ്","১.সমকালীন, ২.সমকালীন"
ഒരേസമയം പ്രോസസ്സിംഗ്,একেলগে প্ৰক্ৰিয়াকৰণ
സോളോ,একক
"1.സൈറ്റ് ലൈസൻസ്, 2.സൈറ്റ് ലൈസൻസ്","1.ছাইট লাইচেন্স, 2.ছাইট লাইচেন্স"
"1.വലിപ്പം, 2.വലിപ്പം","১.আকাৰ, ২.আকাৰ"
അളവ്,জোখ-মাখ কৰা
"1. ചിത്രീകരണം, 2. ചിത്രീകരണം","1. চিত্ৰণ, 2. চিত্ৰণ"
പ്ലൂട്ടി,প্লুটি
"1.പ്ലൂട്ടി, 2.പ്ലൂട്ടിക്കാരൻ","১.প্লুটি, ২.প্লুটিকাৰন"
"1.വെട്ടുക, 2.മുറിക്കുക","১.স্লেচ, ২.কাট"
കമ്പ്യൂട്ടറിന് കീഴിൽ,কম্পিউটাৰৰ অধীনত
പാമ്പ് വിൻഡോ പ്രോട്ടോക്കോൾ,snake উইন্ডো প্ৰট&#39;কল
"1. ഒഴിവാക്കൽ, 2. കീഴടങ്ങൽ","1. বাদ দিয়া, ২. আত্মসমৰ্পণ কৰা"
സ്ലോട്ട്,ছাঁদ
SCSI (SCSI),SCSI (SCSI)
സ്മാർട്ട് കാർഡ്,স্মাৰ্ট কাৰ্ড
സ്നൈൽ മെയിൽ,শামুক মেইল
സ്നാപ്പ്ഷോട്ട്,স্নেপশ্বট
"1.സോഫ്റ്റ് കമ്പ്യൂട്ടിംഗ്, 2.സോഫ്റ്റ് കമ്പ്യൂട്ടിംഗ്","১.চফ্ট কম্পিউটেচন, ২.চফ্ট কম্পিউটেচন"
സോഫ്റ്റ് കോപ്പി,চফ্ট কপি
എളുപ്പമുള്ള ഫോണ്ട്,সহজ ফন্ট
സോഫ്റ്റ്വെയർ,ছ’ফ্টৱেৰ
സോഫ്റ്റ്വെയർ എഞ്ചിനീയറിംഗ്,চফট্ ৱেৰ ইঞ্জিনিয়াৰিং
സോഫ്റ്റ്വെയർ ലൈസൻസ്,চফ্টৱেৰ অনুজ্ঞাপত্ৰ
സോഫ്റ്റ്‌വെയർ പൈറസി,চফ্টৱেৰ পাইৰেচি
സ്പെക്ട്രം,বৰ্ণালী
"1.സ്ക്രൂ, 2.സർപ്പിള","1.স্ক্ৰু, 2.স্পাইৰেল"
"1.വിശദാംശ ഷീറ്റ്, 2.സ്പ്രെഡ്ഷീറ്റ്","1.বিস্তাৰিত পত্ৰিকা, 2.স্প্ৰেডশ্বীট"
സ്റ്റാൻഡേർഡ്,মানদণ্ড
സ്റ്റാൻഡേർഡ് ജനറലൈസ്ഡ് മാർക്ക്അപ്പ് ലാംഗ്വേജ് (SGML),প্ৰামাণিক সাধাৰণীকৃত মাৰ্কআপ ভাষা (SGML)
സ്റ്റാൻഡേർഡൈസേഷൻ,প্ৰামাণিককৰণ
കാത്തിരിപ്പ് സമയം,অপেক্ষাৰ সময়
താരക് ലാൻ,তাৰক লান
നക്ഷത്ര സ്ഥാനം,তৰাৰ অৱস্থান
ആരംഭിക്കുന്ന ബിറ്റ്,আৰম্ভণিৰ বিট
"1. അഭാവം, 2. ക്ഷാമം, 3. ക്ഷാമം പ്രതിസന്ധി","1. অভাৱ, 2. অভাৱ, 3. অভাৱ সংকট"
"1. സ്റ്റാറ്റിക് മെമ്മറി, 2. സ്റ്റാറ്റിക് മെമ്മറി","1.ষ্টেটিক মেমৰি, 2.ষ্টেটিক মেমৰি"
സ്റ്റാറ്റസ് ചാനൽ,ষ্টেটাছ চেনেল
"1. സ്റ്റെപ്പ് സൈസ്, 2. സ്റ്റെപ്പ് അളവുകൾ","1.পদক্ষেপৰ আকাৰ, 2.পদক্ষেপৰ মাত্ৰা"
താൽക്കാലികമായി നിർത്തി കാത്തിരിക്കുക പ്രോട്ടോക്കോൾ,বিৰতি আৰু অপেক্ষা প্ৰট&#39;কল
ബ്രേക്ക് കോഡ്,ব্ৰেক ক&#39;ড
താൽക്കാലികമായി നിർത്തുക,pause key
സംഭരണശേഷി,সংৰক্ষণযোগ্যতা
സംഭരിച്ച പ്രോഗ്രാം,সংৰক্ষিত প্ৰগ্ৰেম
പരമ്പര ഡാറ്റ,শৃংখলা তথ্য
"1. ഘടനാപരമായ എൻകോഡിംഗ്, 2. ഘടനാപരമായ കോഡിംഗ്","1.গাঁথনিযুক্ত এনকোডিং, 2.গাঁথনিযুক্ত ক&#39;ডিং"
ഘടനാപരമായ അന്വേഷണ ഭാഷ (SQL),গঠনমূলক প্ৰশ্ন ভাষা (SQL)
"1. ബ്രോഷർ ഷീറ്റ്, 2. ശൈലി അക്ഷരം","১.ব্ৰ&#39;চাৰৰ শ্বীট, ২. শৈলীৰ চিঠি"
ഉപ ഡയറക്ടറി,উপ-ডাইৰেকটৰি
"1.സബ്നെറ്റ്, 2.സബ്നെറ്റ്","১.চাবনেট, ২.চাবনেট"
ഉപവൃക്ഷം,উপবৃক্ষ
"1. ചുരുക്കെഴുത്ത്, 2. ചുരുക്കെഴുത്ത്","১.সংক্ষিপ্তকৰণ, ২.সংক্ষিপ্তকৰণ"
"1. സൂപ്പർ കമ്പ്യൂട്ടർ, 2. സൂപ്പർ കമ്പ്യൂട്ടർ","১.ছুপাৰ কম্পিউটাৰ, ২.ছুপাৰ কম্পিউটাৰ"
"1.സൂപ്പർ കമ്പ്യൂട്ടേഷൻ, 2.സൂപ്പർ കമ്പ്യൂട്ടേഷൻ","১.ছুপাৰ কম্পিউটেচন, ২.ছুপাৰ কম্পিউটেচন"
കീ കീ,কি&#39; চাবি
മുൻനിര ഉപയോക്താവ്,শীৰ্ষ ব্যৱহাৰকাৰী
മേൽനോട്ടത്തിലുള്ള പഠനം,তত্বাৱধানত শিক্ষণ
സഹായ ചിപ്പ്,সহায়ক চিপ
നെറ്റ് വേരിയൻസ്,নেট ভ্যাৰিয়েন্স
"1.നെറ്റ് വേരിയൻസ്, 2.സെക്ഷൻ, 3.സർഫാൻ","১.নেট ভ্যাৰিয়েন্স, ২.অংশ, ৩.ছাৰফান"
സ്വാപ്പ്,অদলবদল
ഇൻബൗണ്ട്,ইনবাউণ্ড
ഒഴുക്ക്,আউটফ্ল&#39;
കൈമാറ്റം,শ্বেপিং
"1. സ്വിച്ച്ഡ് നെറ്റ്‌വർക്ക്,2. നെറ്റ്‌വർക്ക് മാറ്റി","1.চুইচ কৰা নেটৱৰ্ক, 2. চুইচ কৰা নেটৱাৰ্ক"
സ്വിച്ചിംഗ്,চুইচিং
സ്വിച്ചിംഗ് തത്വം,চুইচিং নীতি
പ്രതീകാത്മക പ്രോഗ്രാമിംഗ്,প্ৰতীকী প্ৰগ্ৰেমিং
സമന്വയം,সমন্বয়
സിൻക്രൊണൈസർ,সমন্বয়ক
സിൻക്രണസ്,সমকালীন
സിൻക്രണസ് ന്യൂമറിക് ശ്രേണി (SDH),সমকালীন সংখ্যাগত হাইৰাৰ্কি (SDH)
വാക്യ വിശകലനം,বাক্য বিশ্লেষণ
സിസ്റ്റം വിശകലനം,ব্যৱস্থা বিশ্লেষণ
സിസ്റ്റം എഞ്ചിനീയറിംഗ്,চিষ্টেম ইঞ্জিনিয়াৰিং
"1. സിസ്റ്റം ബ്രേക്കർ, 2. സിസ്റ്റം ഹാക്കർ","১/ চিষ্টেম ব্ৰেকাৰ, ২/ চিষ্টেম হেকাৰ"
സിസ്റ്റം ഇന്റഗ്രേറ്റർ,চিস্টেম ইন্টিগ্ৰেটৰ
സിസ്റ്റം ലോഗ്,চিস্টেম লগ
സിസ്റ്റം കവർ,চিস্টেম কভাৰ
സിസ്റ്റം നെറ്റ്‌വർക്ക് ഘടന (SNA),ব্যৱস্থাপ্ৰণালীৰ নে&#39;টৱৰ্ক গঠন (SNA)
"1. സിസ്റ്റം പ്രോഗ്രാമർ, 2. സിസ്റ്റം പ്രോഗ്രാമർ","1. চিস্টেম প্ৰগ্ৰেমাৰ, 2. চিস্টেম প্ৰগ্ৰেমাৰ"
"1. സിസ്റ്റം പുനരാരംഭിക്കൽ, 2. സിസ്റ്റം പുനരാരംഭിക്കൽ","1. ব্যৱস্থাপ্ৰণালী পুনৰাৰম্ভ, 2. ব্যৱস্থাপ্ৰণালী পুনৰাৰম্ভ"
സിസ്റ്റം അവസാനിപ്പിക്കൽ,চিস্টেম সমাপ্তি
സിസ്റ്റം ടെസ്റ്റ്,চিস্টেম পৰীক্ষা
സിസ്റ്റം യൂട്ടിലിറ്റി,চিস্টেম সঁজুলি
"1. സിസ്റ്റമാറ്റിക് കോഡ്, 2. സിസ്റ്റമാറ്റിക് കോഡ്","1. পদ্ধতিগত সংহিতা, 2. পদ্ধতিগত সংহিতা"
ടാബ് കമാൻഡ്,টেব কমাণ্ড
പട്ടിക,অনুসূচী
പട്ടിക അവലോകനം,টেবুলাৰ অভাৰভিউ
മേശ സ്ഥലം,টেবুলৰ স্থান
ശിലാഫലകം,ফলক
"1.ടേബിൾ, 2.അറേ അറേ","1.tabular, 2.এৰে এৰে"
ടാബുലേഷൻ പ്രവർത്തനം,টেবুলেচন ফাংচন
"1. അടയാളപ്പെടുത്തിയ വാസ്തുവിദ്യ, 2. അടയാളപ്പെടുത്തിയ ഘടന","১.চিহ্নিত স্থাপত্য, ২.চিহ্নিত গঠন"
അടയാളപ്പെടുത്തിയ ഇമേജ് ഫയൽ ഫോം (TIFF),চিহ্নিত চিত্ৰ ফাইল প্ৰপত্ৰ (TIFF)
ടാൻഡം സിസ്റ്റം,টেণ্ডেম ব্যৱস্থা
ടേപ്പ് സാന്ദ്രത,টেপ ঘনত্ব
ടേപ്പ് കവർ,টেপ কভাৰ
ടാർ ഫയൽ,tar ফাইল
ജോലി,কাম
ജോലി ഗൈഡ്,ৱৰ্ক গাইড
ടാസ്ക് ഷെഡ്യൂളർ,কাৰ্য্যসূচীকাৰী
ട്രാൻസ്മിഷൻ കൺട്രോൾ പ്രോട്ടോക്കോൾ/ഇന്റർനെറ്റ് പ്രോട്ടോക്കോൾ (TCP/IP),সংক্ৰমণ নিয়ন্ত্ৰণ প্ৰটোকল/ইণ্টাৰনেট প্ৰটোকল (TCP/IP)
മുറിക്കൽ പ്രവർത്തനം,কাটিং অপাৰেচন
ടെലികമ്മ്യൂണിക്കേഷൻസ്,টেলিকমিউনিকেচন
ടെലികമ്മ്യൂണിക്കേഷൻസ്,টেলিকমিউনিকেচন
ടെലികോം,টেলিকম
ടെലികോൺഫറൻസ്,টেলিকনফাৰেন্স
"1. ടെലിഗ്രാഫ്, 2. ടെലിഗ്രാഫി","১.টেলিগ্ৰাফ, ২.টেলিগ্ৰাফী"
"1. ടെലിമീറ്റർ, 2. ടെലിമെട്രി","১.টেলিমিটাৰ, ২.টেলিমেট্ৰি"
"1.ടെലിഫോൺ, 2.ടെലിഫോൺ","১.টেলিফোন, ২.টেলিফোন"
ടെലിഫോണ്,টেলিফোন
"1.ടെലിപ്രിൻറർ, 2.ടെലിപ്രിൻറർ","১.টেলিপ্ৰিণ্টাৰ, ২.টেলিপ্ৰিণ্টাৰ"
ടെലിപ്രോസസിംഗ്,টেলিপ্ৰচেছিং
"1. ദൂരദർശൻ, 2. ടെലിവിഷൻ, 3. ദൂരദർശൻ","১/ দূৰদৰ্শন, ২.দূৰদৰ্শন, ৩.দূৰদৰ্শন"
ടെലക്സ്,টেলেক্স
"1.ട്രാപ്പ് എവേ, 2.ടെൽനെറ്റ്","১.নেটৱৰ্ক, ২.টেলনেট"
"1.ചൂട്, 3.താപനില","১.গৰম, ৩.তাপমাত্ৰা"
"1. ഷേപ്പ് പ്ലേറ്റ്, 2. ടെംപ്ലേറ്റ്, 3. രൂപ","১.আকৃতিৰ প্লেট, ২.সাঁচ, ৩.ৰূপা"
പത്തിന്റെ പൂരകം,দহৰ পৰিপূৰক
ടെറാ ബൈറ്റ്,টেৰা বাইট
ടെറ ഫാലോപ്സ്,টেৰা ফেলপছ
"1.എൻഡ് പോയിന്റർ, 2.ടെർമിനൽ കഴ്സർ","1.এণ্ড পইণ্টাৰ, 2.টাৰ্মিনেল কাৰ্চাৰ"
"1.എൻഡ് നോഡ്, 2. ടെർമിനൽ നോഡ്","1.এণ্ড ন&#39;ড, 2.টাৰ্মিনেল ন&#39;ড"
ടെർമിനൽ വിൻഡോ,টাৰ্মিনেল উইন্ডো
അവസാനിക്കുന്നു,ending
ട്രൈ-ബേസ്,ট্ৰাই-বেছ
മൂന്ന് അടിസ്ഥാന പ്രവർത്തനം,তিনিটা বেচ অপাৰেচন
ടെസ്റ്റിംഗ്,পৰীক্ষা কৰা হৈছে
ടെസ്റ്റ് കവറേജ്,পৰীক্ষাৰ কভাৰেজ
ടെസ്റ്റ് എക്സിക്യൂഷൻ,পৰীক্ষা নিষ্পাদন
ടെസ്റ്റ് ഡാറ്റ,পৰীক্ষাৰ তথ্য
"1. വാചകം, 2. പഠന മെറ്റീരിയൽ","১.পাঠ, ২. অধ্যয়নৰ সামগ্ৰী"
ടെക്സ്റ്റ് ബോക്സ്,লিখনী বাকচ
ടെക്സ്റ്റ് കഴ്സർ,লিখনী কাৰ্চাৰ
ടെക്സ്റ്റ് എഡിറ്റർ,টেক্সট সম্পাদক
ടെക്സ്റ്റ് ഫയൽ,লিখনী নথিপত্ৰ
പാഠ്യപദ്ധതി,পাঠ্যক্ৰম
ടെക്സ്റ്റ് പ്രോസസ്സിംഗ്,টেক্সট প্ৰচেছিং
സംഭാഷണ-വാചകം (TTS),বক্তৃতা-পাঠ (TTS)
ടെക്സ്ചർ മാപ്പിംഗ്,টেক্সচাৰ মেপিং
"1.T ഫ്ലിപ്പ് ഫ്ലോപ്പ്, 2.T-ബിനോമീറ്റർ","১.টি ফ্লিপ ফ্লপ, ২.টি-বাইনোমিটাৰ"
താപ മുദ്ര താപ,তাপীয় ছীলাৰ
"1.പ്രിൻറർ തിൻ ഫിലിം മെമ്മറി, 2.തിൻ ഫിലിം മെമ്മറി","১.প্ৰিণ্টাৰ পাতল চলচ্চিত্ৰ স্মৃতি, ২.পাতল চলচ্চিত্ৰ স্মৃতি"
(TFT) തിൻ ഫിലിം ട്രാൻസിസ്റ്റർ (TFT),(TFT) পাতল ফিল্ম ট্ৰেঞ্জিষ্টৰ (TFT)
"1.ജെമിംഗ്, 2.ഹാഷിംഗ്","১.ৰত্ন, ২.হেচিং"
ത്രെഡ് വള,থ্ৰেড বেংগল
ത്രെഡിംഗ്,থ্ৰেডিং
"1.ത്രിരാഷ്ട്ര ശൃംഖല, 2.ത്രിരാഷ്ട്ര ശൃംഖല","১.ত্ৰিভুজ নেটৱৰ্ক, ২.ত্ৰিভুজ নেটৱৰ্ক"
ഒഴുക്ക് ശേഷി,প্ৰবাহ ক্ষমতা
സമയ സങ്കീർണ്ണത,সময়ৰ জটিলতা
ടൈം ഡിവിഷൻ മൾട്ടിപ്ലെക്സിംഗ് (ടിഡിഎം),সময় বিভাজন মাল্টিপ্লেক্সিং (TDM)
ടൈം ഫ്രെയിം,সময়সীমা
അതേ സമയം തന്നെ,একে সময়তে
"1. കോൾ മെഷീൻ, 2. കോൾ മെഷീൻ, 3. ടൈം മെഷീൻ","1. কল মেচিন, 2. কল মেচিন, 3. টাইম মেচিন"
സമയം കഴിഞ്ഞു,টাইম আপ
"1.കലോക്കേഷൻ, 2.കാൽ ക്വാണ്ടൈസേഷൻ","1.Callocation, 2.Cal কোৱাণ্টাইজেচন"
സമയ പരമ്പര,সময় শৃংখলা
"1. സമയ വിഭജനം, 2. സമയം പങ്കിടൽ","১/ সময় বিভাজন, ২। সময় ভাগ-বতৰা কৰা"
സമയം പങ്കിടൽ സംവിധാനം,সময় ভাগ-বতৰা কৰা ব্যৱস্থা
കോൾ സ്റ്റെപ്പ്,কল ষ্টেপ
സമയ ഡയഗ്രം,সময়ৰ ডায়েগ্ৰাম
സ്വഭാവം,চৰিত্ৰ
ടോഗിൾ ചെയ്യുക,টগল কৰক
ടോഗിൾ നീക്കം,toggle move
"1.ചിഹ്നം, 2.ടോക്കൺ","১.চিহ্ন, ২.টোকেন"
ടോക്കൺ ബസ്,টোকেন বাছ
ടോക്കൺ ബസ്,টোকেন বাছ
ടോക്കൺ ബസ് ശൃംഖല,টোকেন বাছ নেটৱাৰ্ক
"1. ചിഹ്ന മോതിരം, 2. ചിഹ്ന മോതിരം","১.চিহ্ন আঙঠি, ২.চিহ্ন আঙঠি"
ടോക്കൺ ചർച്ചകൾ,টোকেন আলোচনা
"1.ഉപകരണങ്ങൾ, 2.ഉപകരണങ്ങൾ","১.সঁজুলি, ২.সঁজুলি"
മുകളിലെ കാൽ,টপ-ফুট
മുകളിൽ കാൽ ഡിസൈൻ,টপ ফুট ডিজাইন
"1. നെയിൽ റിഡ്ജ് കോൺഫിഗറേഷൻ, 2. താഴേക്ക് വലിക്കുക","1. নখ ৰিজ কনফিগাৰেচন, 2. তললৈ টানি"
"1. സ്ഥാനം, 2. ലൊക്കേഷൻ സയൻസ്","১.অৱস্থান, ২.অৱস্থান বিজ্ঞান"
ടച്ച് പാഡുകൾ,টাচ পেড
ടച്ച് സ്ക്രീൻ,টাচ্ছ স্ক্ৰীন
"1.മാർക്ക്, 2.മാർക്ക്, 3.ട്രേസിംഗ്","১.চিহ্ন, ২.চিহ্ন, ৩.ট্ৰেচিং"
കണ്ടെത്തൽ,ট্ৰেচিং
"1.വഴി, 2.പാത, 3.ചോർച്ച","১.পথ, ২.পথ, ৩.লিক"
"1.ട്രാക്ക് ഡിസ്ക്, 2.പാത്ത് ഡിസ്ക്","1.ট্ৰেক ডিস্ক, 2.পথ ডিস্ক"
പാത്ത് ടേപ്പ്,পথ টেপ
"1. പിന്തുടരുക, 2. പിന്തുടരുക","১.ফ&#39;ল&#39; কৰক, ২.ফ&#39;ল&#39; কৰক"
"1. പിന്തുടരുക, 2. പിന്തുടരുക","১/ অনুসৰণ কৰক, ২. অনুসৰণ কৰক"
പാത,ট্ৰেজেক্টৰী
"1. ഇടപാട്, 2. ഇടപാട്, 3. ഇടപാട്, 4. കൈമാറ്റം","১.লেনদেন, ২.চুক্তি, ৩.লেনদেন, ৪.বিনিময়"
"1. ഡീൽ ഫയൽ, 2. ആക്റ്റിവിറ്റി ഫയൽ","1. ডিল ফাইল, 2. কাৰ্য্যকলাপ ফাইল"
"1. ഇടപാട് രേഖ, 2. ഇടപാട് ലോഗ്","1.লেনদেনৰ নথিপত্ৰ, 2.লেনদেনৰ লগ"
"1. ട്രാൻസ്ക്രൈബ്, 2. ലിപ്യന്തരണം","1. লিপিবদ্ধ কৰা, 2. লিপিবদ্ধ কৰা"
ട്രാൻസ്ഡ്യൂസർ,ট্ৰেন্সডুচাৰ
കൈമാറ്റ നിരക്ക്,স্থানান্তৰ হাৰ
കൈമാറ്റ സമയം,স্থানান্তৰ সময়
പരിവർത്തനം,ৰূপান্তৰ
ക്ഷണികമായ പിശക്,ক্ষণিকৰ ভুল
പരിവർത്തന കാലയളവ്,ট্ৰেঞ্জিচন পিৰিয়ড
"1. സംക്രമണം, 2. സോളിസ്റ്റിസ്","১. পৰিৱৰ্তন, ২. অনন্তকাল"
പകരുന്ന,সংক্ৰামক
അണുബാധയുണ്ടായി,সংক্ৰমিত
"1.വിവർത്തനം, 2.വിവർത്തനം, 3.വ്യാഖ്യാനം","১.অনুবাদ, ২.অনুবাদ, ৩.বাখ্যা"
"1. ട്രാൻസ്മിഷൻ, ട്രാൻസ്മിറ്റ്, 2. ട്രാൻസ്മിറ്റ്","১.সংক্ৰমণ, প্ৰেৰণ, ২.সংক্ৰমণ"
കമ്മ്യൂണിക്കേഷൻ കൺട്രോൾ പ്രോട്ടോക്കോൾ (TCP),যোগাযোগ নিয়ন্ত্ৰণ প্ৰটোকল (TCP)
"1. ട്രാൻസ്മിഷൻ ലൈൻ, 2. ട്രാൻസ്മിഷൻ ലൈൻ","১.সংবহন লাইন, ২.সংবহন লাইন"
ട്രാൻസ്മിറ്റർ,ট্ৰেন্সমিটাৰ
സുതാര്യത,স্বচ্ছতা
ട്രാൻസ്പോണ്ടർ,ট্ৰেন্সপণ্ডাৰ
"1.ഗതാഗതം, 2.റിഗ്രഷൻ","১.পৰিবহণ, ২.ৰিগ্ৰেছন"
സ്ഥാനമാറ്റം,ট্ৰেন্সপজিচন
ട്രാൻസ്പ്യൂട്ടർ,ট্ৰেন্সপিউটাৰ
"1.ട്രാൻസ്മിറ്റ് റിസീവർ, 2.ട്രാൻസ് റിസീവർ","1.ট্ৰেন্সমিট ৰিচিভাৰ, 2.ট্ৰেন্স ৰিচিভাৰ"
"1. കെണി, 2. കെണി, 3. പിടിക്കുക","১.ফান্দ, ২.ফান্দ, ৩. ধৰা"
ഭ്രമണം,ঘূৰ্ণন
മരം (പരിവർത്തനം),গছ (পৰিৱৰ্তন)
വൃക്ഷ ശൃംഖല,গছৰ নেটৱৰ্ক
സഹായ സർക്യൂട്ട്,সহায়ক বৰ্তনী
നിസ്സാരമായ ഡയഗ്രം,তুচ্ছ ডায়েগ্ৰাম
ട്രബിൾഷൂട്ടിംഗ്,সমস্যা সমাধান কৰা
പറിച്ചെടുത്തു,ৰিপড অফ
സത്യ പട്ടിക,সত্য টেবুল
"1. ട്യൂണർ, 2. ട്യൂണർ, 3. ട്യൂണർ","১.টিউনাৰ, ২.টিউনাৰ, ৩.টিউনাৰ"
"1.ടണലിംഗ്, 2.ടണലിംഗ്","১.টানেলিং, ২.টানেলিং"
"1. അഡ്ജസ്റ്റ്മെന്റ്, 2. ട്യൂണിംഗ്, 3. ട്യൂണിംഗ്","১.সামঞ্জস্য, ২.টিউনিং, ৩.টিউনিং"
ട്യൂപ്പിൾ,tuple
ടർബോ പാസ്കൽ,টাৰ্বো পাস্কেল
ട്യൂറിംഗ് മെഷീൻ,টুৰিং মেচিন
തിരിയുന്ന സമയം,টাৰ্ণআউট সময়
വഴിത്തിരിവ് പ്രമാണം,টাৰ্ণআউট নথিপত্ৰ
ടേൺ സീക്വൻസ്,turn sequence
ദമ്പതികൾ കേബിൾ,দম্পতী কেবল
"1. വിപരീത ജോടി, 2. വിപരീത ജോഡി","1. ওলোটা যোৰ, 2. ওলোটা যোৰ"
ഇരട്ട പാസ് റിമൈൻഡർ,ডাবল পাছ সোঁৱৰাই দিয়া
രണ്ടിന്റെ പൂരകം,দুটাৰ পৰিপূৰক
തരം,প্ৰকাৰ
"1.തരം മുഖം, 2. സ്വഭാവം","1.টাইপ মুখ, 2.চৰিত্ৰ"
ടൈപ്പോഗ്രാഫിക്കൽ ടോപ്പ്,টাইপোগ্ৰাফিক শীৰ্ষ
പ്രിന്റർ വീൽ,প্ৰিন্টাৰ চকা
ടൈപ്പിംഗ്,টাইপিং কৰা
തടസ്സമില്ലാത്ത വൈദ്യുതി ഉറവിടം,অবিৰত শক্তিৰ উৎস
"1. സിംഗിൾ ഓപ്പറേഷൻ, 2. വൺ-പാർട്ട് സിസ്റ്റം","১/ একক কাৰ্য্য, ২) এক অংশৰ ব্যৱস্থা"
ഒറ്റ ഓപ്പറേഷൻ,একক অপাৰেচন
"1.ഒറ്റ ഓപ്പറേറ്റർ, 2.ഒറ്റ ഓപ്പറേറ്റർ","1.একক অপাৰেটৰ, 2.একক অপাৰেটৰ"
അനിശ്ചിതത്വം,অনিশ্চয়তা
അനിയന്ത്രിതമായ പ്രസ്താവന,নিষিদ্ধ বিবৃতি
എണ്ണമറ്റ,অগণনযোগ্য
അനാച്ഛാദനം,উন্মোচন কৰা
അനിശ്ചിതമായ,অনিৰ্ণায়ক
നിർവചിക്കാത്തത്,অসংজ্ঞায়িত
നിർവചിക്കാത്ത റെക്കോർഡ്,অসংজ্ঞায়িত ৰেকৰ্ড
ഉന്മൂലനം,বিলুপ্তি
"1. നിർബന്ധം, 2. കോർഡിനേറ്റർ, 3, കോർഡിനേറ്റർ","1. জোৰ-জবৰদস্তি, 2. সমন্বয়ক, 3, সমন্বয়ক"
വ്യക്തമാക്കിയിട്ടില്ല,অনিৰ্দিষ্ট কৰা হৈছে
"1.വ്യക്തമല്ലാത്ത ഗ്രാഫ്, 2. വ്യക്തമാക്കാത്ത ഗ്രാഫ്","১.অনিৰ্দিষ্ট গ্ৰাফ, ২.অনিৰ্দিষ্ট গ্ৰাফ"
ഒരേ ദിശയിലുള്ള സേവന സമയം,একে দিশৰ সেৱাৰ সময়
റദ്ദാക്കുക,বাতিল কৰক
"1.ഫോർമാറ്റ് ചെയ്യാത്ത ഡിസ്ക്, 2. ഫോർമാറ്റ് ചെയ്യാത്ത ഡിസ്ക്","1.অফৰ্মেট কৰা ডিস্ক, 2.অফৰ্মেট কৰা ডিস্ক"
മാപ്പിംഗ്,মেপিং
"1.യൂണികോഡ്, 2.ഏക കോഡ്","১.ইউনিকোড, ২.একক ক&#39;ড"
വ്യക്തമാക്കാത്ത മരം,অনিৰ্দিষ্ট গছ
തുല്യ റിസോഴ്സ് ലൊക്കേഷൻ അസെസർ (YRL),সমান সম্পদ অৱস্থান মূল্যায়ক (YRL)
ഒരു പ്രോസസ്സിംഗ്,এটা প্ৰচেছিং
അതുല്യമായ,অনন্য
അൺഷീൽഡ് ട്വിസ്റ്റഡ് ഡബിൾസ് (UTP),অৰক্ষাহীন টুইষ্টেড ডাবলছ (UTP)
"1.യൂണിറ്റ്, 2. യൂണിറ്റ്","১.ইউনিট, ২. সত্তা"
യൂണിറ്റ് വിലാസം,ইউনিটৰ ঠিকনা
യൂണിറ്റ് ഇടവേള,একক ব্যৱধান
യൂണിറ്റ് ടെസ്റ്റ്,ইউনিট পৰীক্ষা
യൂണിറ്റ് കോഡ്,ইউনিট ক&#39;ড
ഒരു പോസ്റ്റ്,এটা পোষ্ট
യൂണിവേഴ്സൽ അസിൻക്രണസ് റിസീവർ/അയക്കുന്നയാൾ (UART),ইউনিভাৰ্চেল এছিংক্ৰ&#39;নাছ ৰিচিভাৰ/প্ৰেৰক (UART)
