Telugu,Punjabi
ప్రోగ్రామ్ (ప్రోగ్రామ్),ਪ੍ਰੋਗਰਾਮ (ਪ੍ਰੋਗਰਾਮ)
ప్రోగ్రామర్,ਪ੍ਰੋਗਰਾਮਮਰ
ప్రాజెక్ట్ నిర్వహణ,ਪ੍ਰਾਜੇਕਟਸ ਸੰਚਾਲਨ
విస్తరణ,ਪ੍ਰਸਾਰ
ప్రచారం,ਪ੍ਰਸਾਰ
రేడియో తరంగాల ప్రచారం,ਰੇਡੀਓ ਤਰੰਗਾਂ ਦਾ ਪ੍ਰਸਾਰ
ప్రచార వక్రత,ਪ੍ਰਸਾਰ ਕਰਵ
ఆస్తి,ਜਾਇਦਾਦ
అనుపాత,ਅਨੁਪਾਤ
రక్షణ నిష్పత్తి,ਸੁਰੱਖਿਆ ਅਨੁਪਾਤ
రక్షణ రిలే,ਸੁਰੱਖਿਆਤਮਕ ਰਿਲੇਅ
ప్రోటోకాల్,ਪ੍ਰੋਟੋਕੋਲ
ప్రోటోటైప్,ਪ੍ਰੋਟੋਟਾਈਪ
ప్రాక్సీ సర్వర్,ਪਰਾਕਸੀ ਸਰਵਰ
సైకోఅకౌస్టిక్ కోడర్,ਮਨੋਵਿਗਿਆਨਕ ਕੋਡਰ
సైకోఅకౌస్టిక్ మోడ్,ਮਨੋਵਿਗਿਆਨਕ mode ੰਗ
సైకోఅకౌస్టిక్ మోడల్,ਮਨੋਵਿਗਿਆਨਕ ਮਾਡਲ
సైకోఅకౌస్టిక్ దృగ్విషయం,ਮਨੋਵਿਗਿਆਨਕ ਵਰਤਾਰਾ
సైకోఅకౌస్టిక్స్,ਮਨੋਵਿਗਿਆਨਕ
సైకోమెట్రిక్ చార్ట్,ਮਨੋਵਿਗਿਆਨਕ ਚਾਰਟ
పబ్లిక్ అడ్రస్ యాంప్లిఫైయర్,ਪਬਲਿਕ ਐਡਰੈੱਸ ਐਂਪਲੀਫਾਇਰ
పబ్లిక్ బ్రాడ్‌కాస్టర్,ਜਨਤਕ ਪ੍ਰਸਾਰਣਟਰ
పల్స్,ਨਬਜ਼
పల్స్ కోడ్ మాడ్యులేషన్,ਪਲਸ ਕੋਡ ਦੀ ਸੰਚਾਲਨ
పల్స్ జనరేటర్,ਪਲਸ ਜਨਰੇਟਰ
పల్స్ మాడ్యులేషన్,ਪਲਸ ਦੀ ਵਰਤੋਂ
పల్స్ పెరుగుదల సమయం,ਪਲਸ ਵਧਣ ਦਾ ਸਮਾਂ
పల్స్ వెడల్పు,ਨਬਜ਼ ਚੌੜਾਈ
పంచ్ కార్డ్,ਪੰਚਡ ਕਾਰਡ
పంక్చరింగ్,ਵਾਕਾਂਸ਼
నొక్కుడు మీట,ਪੁਸ਼ ਬਟਨ
పుల్ పుల్ పవర్ యాంప్లిఫైయర్,ਪੁਸ਼ ਪਲ ਪਾਵਰ ਐਂਪਲੀਫਾਇਰ
క్వాడ్రాఫోనిక్,ਚਤੁਰਭੁਜ
క్వాడ్రేచర్,ਕਵਾਡਰੇਚਰ
నాణ్యత,ਗੁਣਵੱਤਾ
నాణ్యత నియంత్రణ,ਗੁਣਵੱਤਾ ਕੰਟਰੋਲ
నాణ్యత కారకం,ਕੁਆਲਿਟੀ ਦਾ ਕਾਰਕ
పరిమాణం,ਮਾਤਰਾ
పరిమాణీకరణ,ਕੁਆਂਟਿਕ
పరిమాణ లోపం,ਕੁਆਂਟਾਈਜੇਸ਼ਨ ਗਲਤੀ
పరిమాణ,ਮਾਤਰਾ
అణచివేయడం,ਬੁਝਾਉਣ ਵਾਲਾ
రేడియేటెడ్ పవర్,ਰੇਡੀਏਟ ਪਾਵਰ
రేడియేషన్,ਰੇਡੀਏਸ਼ਨ
రేడియేషన్ సామర్థ్యం,ਰੇਡੀਏਸ਼ਨ ਕੁਸ਼ਲਤਾ
రేడియో,ਰੇਡੀਓ
రేడియో కార్యాచరణ ప్రమాదాలు,ਰੇਡੀਓ ਗਤੀਵਿਧੀ ਖਤਰੇ
రేడియో ఖగోళ శాస్త్రం,ਰੇਡੀਓ ਖਗੋਲ ਵਿਗਿਆਨ
రేడియో ఫ్రీక్వెన్సీ,ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ
రేడియో ఫ్రీక్వెన్సీ (RF) డ్రైవ్,ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ (ਆਰਐਫ) ਡਰਾਈਵ
రేడియో ఫ్రీక్వెన్సీ,ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ (ਆਰਐਫ) ਫੀਡਰ
రేడియో ఫ్రీక్వెన్సీ (RF) ఓసిలేటర్,ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ (ਆਰਐਫ) c ਸਿਲੇਟਰ
రేడియో ధార్మిక శక్తి,ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ (ਆਰ.ਐੱਫ.) ਸਿੰਥੇਸਾਈਜ਼ਰ
రేడియో జోక్యం,ਰੇਡੀਓ ਦਖਲ
రేడియో స్థానం,ਰੇਡੀਓ ਸਥਿਤੀ
రేడియో నెట్‌వర్కింగ్ (RN) ఛానల్,ਰੇਡੀਓ ਨੈਟਵਰਕਿੰਗ (ਆਰ ਐਨ) ਚੈਨਲ
రేడియో ప్రచార మాధ్యమం,ਰੇਡੀਓ ਪ੍ਰਾਈਵੇਸ਼ਨ ਮਾਧਿਅਮ
రేడియో రిసీవర్,ਰੇਡੀਓ ਰਿਸੀਵਰ
రేడియో నిబంధనలు,ਰੇਡੀਓ ਨਿਯਮ
రేడియో సిగ్నల్,ਰੇਡੀਓ ਸਿਗਨਲ
రేడియో స్పెక్ట్రం,ਰੇਡੀਓ ਸਪੈਕਟ੍ਰਮ
రేడియో ట్రాకింగ్,ਰੇਡੀਓ ਟਰੈਕਿੰਗ
రేడియో ట్రాన్స్మిటర్,ਰੇਡੀਓ ਟ੍ਰਾਂਸਮੀਟਰ
రేడియో వేవ్,ਰੇਡੀਓ ਵੇਵ
వ్యాసార్థం,ਰੇਡੀਅਸ
రాంప్,ਰੈਂਪ
యాదృచ్ఛికంగా,ਬੇਤਰਤੀਬ
యాదృచ్ఛిక డేటా,ਬੇਤਰਤੀਬੇ ਡਾਟਾ
యాదృచ్ఛిక లోపం,ਬੇਤਰਤੀਬੇ ਗਲਤੀ
యాదృచ్ఛిక హెచ్చుతగ్గులు,ਬੇਤਰਤੀਬੇ ਉਤਰਾਅ ਚੜਾਅ
పరిధి,ਸੀਮਾ
రాస్టర్,ਰਾਸਟਰ
రాస్టర్ ఇమేజ్ ఫార్మాట్,ਰਾਸਟਰ ਚਿੱਤਰ ਫਾਰਮੈਟ
రేటు నియంత్రణ,ਰੇਟ ਕੰਟਰੋਲ
మార్పు రేటు,ਤਬਦੀਲੀ ਦੀ ਦਰ
రేటెడ్ సామర్థ్యం,ਰੇਟ ਕੀਤੀ ਸਮਰੱਥਾ
రేటెడ్ గుర్రపు శక్తి,ਦਰਜਾ ਪ੍ਰਾਪਤ ਕਰਨ ਦੀ ਸ਼ਕਤੀ
రేట్ శక్తి,ਰੇਟਡ ਸ਼ਕਤੀ
రేటింగ్,ਰੇਟਿੰਗ
R-C కలపడం,ਆਰ-ਸੀ ਜੋੜ
ప్రతిచర్య,ਪ੍ਰਤੀਕ੍ਰਿਆ
స్పందన,ਪ੍ਰਤੀਕਰਮ
రియాక్టివ్ భాగం,ਪ੍ਰਤੀਕ੍ਰਿਆਸ਼ੀਲ ਭਾਗ
రియాక్టివ్ లోడ్,ਪ੍ਰਤੀਕ੍ਰਿਆਸ਼ੀਲ ਲੋਡ
రీజెంట్ ఎచింగ్,ਰੀਜੈਂਟ ਐਚਿੰਗ
రియల్ టైమ్ ట్రాన్స్మిషన్,ਰੀਅਲ ਟਾਈਮ ਟ੍ਰਾਂਸਮਿਸ਼ਨ
రీబ్రోడ్కాస్టింగ్,ਰੀਬ੍ਰੋਡਕਾਸਟਿੰਗ
రిసీవర్,ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ
యాంటెన్నా స్వీకరించడం,ਐਂਟੀਨਾ ਪ੍ਰਾਪਤ ਕਰਨਾ
స్వీకరించే కేంద్రం,ਸੈਂਟਰ ਪ੍ਰਾਪਤ ਕਰਨਾ
రిసెప్షన్,ਰਿਸੈਪਸ਼ਨ
రిసెప్షన్ నివేదిక,ਰਿਸੈਪਸ਼ਨ ਰਿਪੋਰਟ
రిసెప్షన్ సర్వే,ਰਿਸੈਪਸ਼ਨ ਸਰਵੇਖਣ
పరస్పరం,ਪਰਸਪਰ
పునర్నిర్మాణ వడపోత,ਪੁਨਰ ਨਿਰਮਾਣ ਫਿਲਟਰ
రికార్డ్ చేయదగినది,ਚਮਤਕਾਰ
రికార్డ్ చేయబడింది,ਰਿਕਾਰਡ ਕੀਤਾ ਗਿਆ
రికార్డర్,ਰਿਕਾਰਡਰ
రికార్డింగ్,ਰਿਕਾਰਡਿੰਗ
రికార్డింగ్ బూత్,ਬੋਥ ਰਿਕਾਰਡ ਕਰਨਾ
రికార్డింగ్ హెడ్,ਰਿਕਾਰਡਿੰਗ
డిస్క్‌లో రికార్డింగ్,ਡਿਸਕ ਤੇ ਰਿਕਾਰਡਿੰਗ
రికార్డింగ్ గది,ਰਿਕਾਰਡਿੰਗ ਕਮਰਾ
రికార్డింగ్ వ్యవస్థ,ਰਿਕਾਰਡਿੰਗ ਸਿਸਟਮ
రికార్డింగ్ టేప్,ਰਿਕਾਰਡਿੰਗ ਟੇਪ
సరిదిద్దడం,ਸੁਧਾਰ
సరిదిద్దబడిన సిగ్నల్,ਸੁਧਾਰਕ ਸੰਕੇਤ
రెక్టిఫైయర్,ਗੁਣਾ
రీసైకిల్,ਰੀਸਾਈਕਲ
పునరావృతం,ਰਿਡੰਡੈਂਸੀ
అనవసరమై,ਰਿਡੰਡੈਂਟ
పునరావృత మూలకం,ਰਿਡੰਡੈਂਟ ਐਲੀਮੈਂਟ
తిరిగి ఇంజనీరింగ్,ਦੁਬਾਰਾ ਇੰਜੀਨੀਅਰਿੰਗ
తిరిగి స్వాధీనం,ਦੁਬਾਰਾ ਵਾਧਾ
రిఫరెన్స్ ఫ్రీక్వెన్సీ,ਹਵਾਲਾ ਬਾਰੰਬਾਰਤਾ
సూచన విలువ,ਹਵਾਲਾ ਮੁੱਲ
పొరను ప్రతిబింబిస్తుంది,ਪਰਤ ਨੂੰ ਦਰਸਾਉਂਦੀ ਹੈ
మాధ్యమం ప్రతిబింబిస్తుంది,ਮਾਧਿਅਮ ਨੂੰ ਦਰਸਾਉਂਦੇ ਹੋਏ
ఉపరితలం ప్రతిబింబిస్తుంది,ਸਤਹ ਪ੍ਰਤੀਬਿੰਬਤ
ప్రతిబింబం,ਪ੍ਰਤੀਬਿੰਬ
రిఫ్లెక్టర్,ਰਿਫਲੈਕਟਰ
యాంటెన్నా కోసం రిఫ్లెక్టర్,ਐਂਟੀਨਾ ਦਾ ਰਿਫਲੈਕਟਰ
వక్రీభవనం,ਰਿਫੈਕਸ਼ਨ
వక్రీభవన సూచిక,ਸੁਧਾਰਕ ਸੂਚਕਾਂਕ
శీతలీకరణ,ਫਰਿੱਜ
పునరుత్పత్తి,ਪੁਨਰਜਨਮ
రిజిస్టర్,ਰਜਿਸਟਰ
వాల్వ్‌ను నియంత్రించడం,ਵਾਲਵ ਨੂੰ ਨਿਯਮਤ ਕਰੋ
నియంత్రణ,ਨਿਯਮ
రెగ్యులేటర్,ਰੈਗੂਲੇਟਰ
నియంత్రణ,ਰੈਗੂਲੇਟਰੀ
అదనపుబల o,ਮਜਬੂਤ
రిలేషనల్,ਰਿਸ਼ਤੇਦਾਰੀ
సాపేక్ష అనుమతి,ਰਿਸ਼ਤੇਦਾਰ ਪਰਮਜਿਟੀ
రిలే,ਰਿਲੇਅ
రిలే సెంటర్,ਰੀਲੇਅ ਸੈਂਟਰ
రిలే మ్యూటింగ్,ਰੀਲੇਅ ਗੱਡੀ
రిలే ట్రాన్స్మిటర్,ਰੀਲੇਅ ਟ੍ਰਾਂਸਮੀਟਰ
విడుదల,ਜਾਰੀ ਕਰੋ
వోల్ట్‌ను విడుదల చేయండి,ਕੋਈ ਵੋਲਟ ਜਾਰੀ ਕਰੋ
విశ్వసనీయత,ਭਰੋਸੇਯੋਗਤਾ
నమ్మదగినది,ਭਰੋਸੇਯੋਗ
రిమోట్,ਰਿਮੋਟ
రిమోట్ కంట్రోల్,ਰਿਮੋਟ ਕੰਟਰੋਲ
రిమోట్ కంట్రోల్ మరియు నావిగేషన్ సిస్టమ్,ਰਿਮੋਟ ਕੰਟਰੋਲ ਅਤੇ ਨੇਵੀਗੇਸ਼ਨ ਸਿਸਟਮ
రిమోట్ కంట్రోల్ యూనిట్,ਰਿਮੋਟ ਕੰਟਰੋਲ ਯੂਨਿਟ
రిమోట్ సిస్టమ్,ਰਿਮੋਟ ਸਿਸਟਮ
రిమోట్‌గా నియంత్రించబడిన పరికరాలు,ਰਿਮੋਟਲੀ ਨਿਯੰਤਰਿਤ ਉਪਕਰਣ
కాయిల్‌ను పునరావృతం చేయండి,ਦੁਹਰਾਓ ਕੋਇਲ
రిపీటర్,ਰੀਪੀਟਰ
పున ment స్థాపన,ਤਬਦੀਲੀ
నింపడం,ਦੁਬਾਰਾ ਭਰਨਾ
పునరుత్పత్తి,ਦੁਬਾਰਾ ਪੈਦਾ ਕਰੋ
పునరుత్పత్తి,ਪ੍ਰਜਨਨ
తిరిగి రికార్డింగ్,ਦੁਬਾਰਾ ਰਿਕਾਰਡਿੰਗ
పరిశోధన మరియు అభివృద్ధి,ਖੋਜ ਅਤੇ ਵਿਕਾਸ
రీసెట్,ਰੀਸੈੱਟ
అవశేషాల పునర్నిర్మాణం,ਬਚੀ ਤਬਦੀਲੀ
అవశేషాలు,ਬਾਕੀ ਦੇ
ప్రతిఘటన,ਵਿਰੋਧ
నిరోధక లోడ్,ਵਿਰੋਧ ਲੋਡ
రెసిస్టర్,ਰੋਧਕ
స్పష్టత,ਰੈਜ਼ੋਲੂਸ਼ਨ
ప్రతిధ్వని,ਗੂੰਜ
ప్రతిధ్వని ఫ్రీక్వెన్సీ,ਗੂੰਜ ਦੀ ਬਾਰੰਬਾਰਤਾ
ప్రతిధ్వని,ਗੂੰਜਕ
ప్రతిధ్వనించే లైన్,ਗੂੰਜਕ ਲਾਈਨ
ప్రతిధ్వని,ਗੂੰਜਦਾਤਾ
వనరు,ਸਰੋਤ
వనరుల భాగస్వామ్యం,ਸਰੋਤ ਸਾਂਝੀ ਕਰਨਾ
ప్రతిస్పందించే కాలం,ਜਵਾਬ ਦੇਣ ਦੀ ਮਿਆਦ
ప్రతిస్పందన,ਜਵਾਬ
పునరుద్ధరణ,ਬਹਾਲੀ
ఫలితం,ਨਤੀਜਾ
నిలుపుదల,ਧਾਰਨ
పున rans ప్రసారం,ਮੁੜ ਪ੍ਰਾਪਤ
తిరిగి పొందడం,ਪ੍ਰਾਪਤੀ
తిరిగి పొందే ఇంజిన్,ਪ੍ਰਾਪਤੀ ਇੰਜਣ
మళ్లీ ప్రయత్నించండి,ਦੁਬਾਰਾ ਕੋਸ਼ਿਸ਼ ਕਰੋ
తిరిగి,ਵਾਪਸੀ
తిరిగి మార్గం,ਵਾਪਸੀ ਮਾਰਗ
ప్రతిధ్వని,ਰੀਵਰਬਰੇਸ਼ਨ
ప్రతిధ్వని సమయం,ਪੁਨਰ ਜਨਮ ਦਾ ਸਮਾਂ
రివర్స్ బయాస్డ్ డయోడ్,ਉਲਟਾ ਪੱਖਪਾਤੀ ਡਾਇਡ
రివర్స్ కరెంట్,ਉਲਟਾ ਮੌਜੂਦਾ
రివాల్వింగ్,ਘੁੰਮਣਾ
రివైండ్,ਰੀਵਾਇੰਡ
పునర్వ్యవస్థీకరణ ఫ్యూజ్,ਰੀਵਾਇਰੀਅਲ ਫਿ .ਜ਼
రివైరింగ్,ਰੀਵਾਇਰਿੰਗ
తిరిగి వ్రాయబడుతుంది,ਮੁੜ ਲਿਖਤ
RF డ్రైవ్,ਆਰਐਫ ਡਰਾਈਵ
RF ఫీడర్,ਆਰਐਫ ਫੀਡਰ
RF ప్రమాదాలు,ਆਰਐਫ ਦੇ ਖਤਰੇ
RF రక్షణ నిష్పత్తి,ਆਰਐਫ ਪ੍ਰੋਟੈਕਸ਼ਨ ਅਨੁਪਾਤ
రియోస్టాట్,Rhostat
రిబ్బన్,ਰਿਬਨ
రివెట్,ਰਿਵੇਟ
రివర్టెడ్ ఉమ్మడి,ਰਿਵੇਟਿਡ ਜੋੜ
రివర్టింగ్,ਕਠੋਰ
RN ఛానల్,Rn ਚੈਨਲ
రోబోట్,ਰੋਬੋਟ
రోబోటిక్స్,ਰੋਬੋਟਿਕਸ
వరుసలో,ਅੰਦਰ ਰੋਲ
విడుదల,ਵੇਲਨਾ
రూట్,ਰੂਟ
రోటరీ,ਰੋਟਰੀ
భ్రమణం,ਰੋਟੇਸ਼ਨ
మార్గం,ਰਸਤਾ
రౌటర్,ਰਾ ter ਟਰ
సాధారణ కార్యకలాపాలు,ਰੁਟੀਨ ਸੰਚਾਲਨ
రౌటింగ్,ਰੂਟਿੰਗ
రన్ సమయం,ਸਮਾਂ ਚਲਾਓ
భద్రతా అమరిక,ਸੁਰੱਖਿਆ ਵਿਵਸਥਾ
భద్రతా ఇంటర్‌లాక్,ਸੁਰੱਖਿਆ ਇੰਟਰਲਾਕ
సాగ్,Sag
విశిష్ట లక్షణాలు,ਪ੍ਰਮੁੱਖ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ
నమూనా,ਨਮੂਨਾ
నమూనా మరియు హోల్డ్ సర్క్యూట్,ਨਮੂਨਾ ਅਤੇ ਸਰਕਟ ਰੱਖੋ
నమూనా పరిమాణం,ਨਮੂਨਾ ਦਾ ਆਕਾਰ
నమూనా డేటా,ਨਮੂਨਾ ਵਾਲਾ ਡਾਟਾ
నమూనా,ਨਮੂਨਾ
మాదిరి రేటు,ਨਮੂਨਾ ਦੀ ਦਰ
నమూనా సంతృప్తత,ਨਮੂਨਾਦਾਰ ਸੰਤ੍ਰਿਪਤ
మాదిరి సిద్ధాంతం,ਸੈਮਪਲਿੰਗ ਥਿ .ਰੀ / ਥਿ .ਮ
ఉపగ్రహ,ਸੈਟੇਲਾਈਟ
ఉపగ్రహ కమ్యూనికేషన్,ਸੈਟੇਲਾਈਟ ਸੰਚਾਰ
ఉపగ్రహ కవరేజ్,ਸੈਟੇਲਾਈਟ ਕਵਰੇਜ
ఉపగ్రహ డిజిటల్ లింక్,ਸੈਟੇਲਾਈਟ ਡਿਜੀਟਲ ਲਿੰਕ
ఉపగ్రహ జోక్యం,ਸੈਟੇਲਾਈਟ ਦਖਲ
ఉపగ్రహ రేడియో,ਸੈਟੇਲਾਈਟ ਰੇਡੀਓ
ఉపగ్రహ రేడియో ప్రసారం,ਸੈਟੇਲਾਈਟ ਰੇਡੀਓ ਸੰਚਾਰ
ఉపగ్రహ ప్రసారం,ਸੈਟੇਲਾਈਟ ਸੰਚਾਰ
సంతృప్త గాలి,ਸੰਤ੍ਰਿਪਤ ਹਵਾ
సంతృప్త కరెంట్,ਮੌਜੂਦਾ ਸੰਤ੍ਰਿਪਤ
సంతృప్తత,ਸੰਤ੍ਰਿਪਤਾ
టూత్ వేవ్ చూసింది,ਦੰਦ ਦੀ ਲਹਿਰ ਵੇਖੀ
స్కేలబిలిటీ,ਸਕੇਲੇਬਿਲਟੀ
స్కేల్,ਸਕੇਲ
స్కేల్ ఫ్యాక్టర్,ਸਕੇਲ ਫੈਕਟਰ
స్కేలింగ్,ਸਕੇਲਿੰਗ
స్కాన్ చేసిన పుంజం,ਸਕੈਨ ਕੀਤਾ ਬੀਮ
స్కానర్,ਸਕੈਨਰ
స్కానింగ్ ఫ్రీక్వెన్సీ,ਸਕੈਨਿੰਗ ਬਾਰੰਬਾਰਤਾ
స్కానింగ్ లైన్,ਸਕੈਨ ਲਾਈਨ
స్కాటరింగ్,ਸਕੈਟਰਿੰਗ
దృష్టాంతంలో,ਦ੍ਰਿਸ਼
షెడ్యూలర్,ਸ਼ਡਿ r ਲਰ
స్కీమాటిక్,ਯੋਜਨਾਬੰਦੀ
షాట్‌కీ అవరోధం,ਸਕੌਟਕੀ ਬੈਰੀਅਰ
సింటిలేషన్,ਦਿਸਣ
స్క్రాంబ్లర్,ਸਕ੍ਰੈਮਬਲਰ
స్క్రాంబ్లింగ్,ਸਕ੍ਰੈਂਬਲਿੰਗ
స్క్రాప్,ਸਕ੍ਰੈਪ
స్క్రాపింగ్,ਸਕ੍ਰੈਪਿੰਗ
స్క్రాచ్,ਸਕ੍ਰੈਚ
స్క్రీన్,ਸਕਰੀਨ
స్క్రీన్ బర్న్,ਸਕ੍ਰੀਨ ਬਰਨ
స్క్రీన్ బైపాస్,ਸਕਰੀਨ ਬਾਈਪਾਸ
స్క్రీన్ కరెంట్,ਸਕ੍ਰੀਨ ਮੌਜੂਦਾ
స్క్రీన్ గ్రిడ్,ਸਕ੍ਰੀਨ ਗਰਿੱਡ
స్క్రీన్ సేవర్,ਸਕਰੀਨ ਸੇਵਰ
స్క్రీన్‌డ్ కేబుల్,ਸਕਰੀਨਡ ਕੇਬਲ
స్క్రీనింగ్,ਸਕ੍ਰੀਨਿੰਗ
స్క్రోల్,ਸਕ੍ਰੌਲ ਕਰੋ
స్కోర్ల్ బార్,ਸਕ੍ਰੌਲ ਬਾਰ
స్క్రోలింగ్,ਸਕ੍ਰੌਲਿੰਗ
శోధన యంత్రము,ਖੋਜ ਇੰਜਣ
ద్వితీయ,ਸੈਕੰਡਰੀ
ద్వితీయ సెల్,ਸੈਕੰਡਰੀ ਸੈੱਲ
రంగం,ਸੈਕਟਰ
విభాగం,ਖੰਡ
స్వీయ విశ్లేషణ,ਸਵੈ-ਨਿਦਾਨ
సెమీకండక్టర్,ਸੈਮੀਕੋਂਡਕਟਰ
పంపినవారు,ਭੇਜਣ ਵਾਲੇ
సున్నితత్వం,ਸੰਵੇਦਨਸ਼ੀਲਤਾ
నమోదు చేయు పరికరము,ਸੈਂਸਰ
సీక్వెన్స్,ਤਰਤੀਬ
క్రమ,ਸੀਰੀਅਲ
సీరియల్ యాక్సెస్,ਸੀਰੀਅਲ ਐਕਸੈਸ
సీరియల్ పోర్ట్,ਸੀਰੀਅਲ ਪੋਰਟ
సిరీస్ ప్రతిధ్వని,ਲੜੀਵਾਰ ਗੂੰਜ
సర్వర్,ਸਰਵਰ
సెటప్,ਸਥਾਪਨਾ ਕਰਨਾ
షేడింగ్,ਸ਼ੇਡਿੰਗ
నీడ,ਸ਼ੈਡੋ
షానన్ సిద్ధాంతం,ਸ਼ੈਨਨ ਦਾ ਸਿਧਾਂਤ
షేపింగ్,ਸ਼ਬਦਾ ਹੈ
షేర్‌వేర్,ਸ਼ੇਅਰਵੇਅਰ
కోశం,ਮਿਆਨ
మార్పు,ਸ਼ਿਫਟ
తరలించడం,ਸ਼ਿਫਟਿੰਗ
షాక్,ਸਦਮਾ
షార్ట్ సర్క్యూట్,ਸ਼ਾਰਟ ਸਰਕਟ
షార్ట్ సర్క్యూట్ పరీక్ష,ਛੋਟਾ ਸਰਕਟ ਟੈਸਟ
చిన్న తరంగం,ਛੋਟਾ ਵੇਵ
షార్ట్ వేవ్ సెంటర్,ਛੋਟਾ ਵੇਵ ਸੈਂਟਰ
సత్వరమార్గం,ਸ਼ਾਰਟਕੱਟ
షట్డౌన్,ਸ਼ਟ ਡਾਉਨ
షట్డౌన్ సిగ్నల్,ਬੰਦ ਕਰਨ ਦਾ ਸੰਕੇਤ
సైడ్ బ్యాండ్,ਸਾਈਡ ਬੈਂਡ
సైడ్ బ్యాండ్ శక్తి,ਸਾਈਡ ਬੈਂਡ ਪਾਵਰ
సిగ్నల్,ਇਸ਼ਾਰਾ
సిగ్నల్ వ్యాప్తి,ਸੰਕੇਤ ਐਪਲੀਟਿ .ਡ
సిగ్నల్ ఫ్లో గ్రాఫ్,ਸੰਕੇਤ ਗ੍ਰਾਫ
సిగ్నల్ జనరేటర్,ਸਿਗਨਲ ਜੇਨਰੇਟਰ
సిగ్నల్ లైట్,ਸਿਗਨਲ ਲਾਈਟ
సిగ్నల్ రౌటింగ్,ਸਿਗਨਲ ਰੂਟਿੰਗ
సిగ్నల్ బలం,ਸੰਕੇਤ ਸ਼ਕਤੀ
సిగ్నల్ టు క్రాస్ టాక్ రేషియో,ਟਾਕ ਦੇ ਅਨੁਪਾਤ ਨੂੰ ਪਾਰ ਕਰਨ ਲਈ ਸੰਕੇਤ
శబ్దం నిష్పత్తికి సిగ్నల్,ਸ਼ੋਰ ਅਨੁਪਾਤ ਨੂੰ ਸੰਕੇਤ
విస్మరించని శబ్దం నిష్పత్తికి సిగ్నల్,ਨਿਰਵਿਘਨ ਸ਼ੋਰ ਅਨੁਪਾਤ ਦੇ ਸੰਕੇਤ
సిగ్నలింగ్ మరియు మారడం,ਸੰਕੇਤ ਅਤੇ ਬਦਲਣਾ
సిగ్నలింగ్ బిట్,ਸੰਕੇਤ
ముఖ్యమైన సైడ్‌బ్యాండ్‌లు,ਮਹੱਤਵਪੂਰਨ ਸਾਈਡਬੈਂਡ
సింప్లెక్స్,ਸਧਾਰਨ
అనుకరణ,ਸਿਮੂਲੇਸ਼ਨ
సిమ్యులేటర్,ਸਿਮੂਲੇਟਰ
సిమల్‌కాస్ట్,ਸਿਮੂਕਲਕਾਸਟ
ఏకకాల మాస్కింగ్,ਸਿਮਟਲ ਮਾਸਕਿੰਗ
సైన్ భాగం,ਸਿਨ ਕੰਪੋਨੈਂਟ
సైన్ తరంగం,ਸਿਨ ਲਹਿਰ
సింగిల్ ఫ్రీక్వెన్సీ నెట్‌వర్క్,ਸਿੰਗਲ ਫ੍ਰੀਕੁਐਂਸੀ ਨੈਟਵਰਕ
సింగిల్ ఫేజ్ మోటారు,ਸਿੰਗਲ ਪੜਾਅ ਮੋਟਰ
సైట్,ਸਾਈਟ
సైట్ లేఅవుట్ ప్రణాళిక,ਸਾਈਟ ਲੇਆਉਟ ਯੋਜਨਾ
నైపుణ్యం కలిగిన ఆపరేటర్,ਕੁਸ਼ਲ ਆਪਰੇਟਰ
దూరం దాటవేయండి,ਦੂਰੀ ਛੱਡੋ
స్కై వేవ్,ਅਸਮਾਨ ਵੇਵ
స్కై వేవ్ ప్రచారం,ਸਕਾਈ ਵੇਵ ਪ੍ਰਸਾਰ
స్లాబ్,ਸਲੈਬ
స్లాంట్ మార్గం,ਸਲੇਂਟ ਮਾਰਗ
స్లాట్,ਸਲਾਟ
స్మార్ట్ కార్డ్,ਸਮਾਰਟ ਕਾਰਡ
సోడియం ఆవిరి దీపం,ਸੋਡੀਅਮ ਭਾਫ ਦੀਵੇ
మృదువైన కీ,ਸਾਫਟ ਕੁੰਜੀ
సాఫ్ట్‌వేర్,ਸਾਫਟਵੇਅਰ
సౌర కార్యకలాపాలు,ਸੋਲਰ ਐਕਟੀਵਿਟੀ
సౌర శక్తి,ਸੂਰਜੀ ਊਰਜਾ
సౌర మంటలు,ਸੋਲਰ ਫਲੇਅਰਜ਼
సౌర శక్తితో,ਸੋਲਰ ਸੰਚਾਲਿਤ
ఘన స్థితి,ਠੋਸ ਰਾਜ
ఘన స్థితి నిల్వ,ਠੋਸ ਰਾਜ ਭੰਡਾਰ
సాలిడ్ స్టేట్ ట్రాన్స్మిటర్,ਠੋਸ ਰਾਜ ਟ੍ਰਾਂਸਮੀਟਰ
క్రమబద్ధీకరించండి,ਕ੍ਰਮਬੱਧ
ధ్వని,ਆਵਾਜ਼
ధ్వని శోషణ,ਆਵਾਜ਼ ਸਮਾਈ
