English,Kannada
Production,ಉತ್ಪಾದನೆ
Program,"1.ಕಾರ್ಯಕ್ರಮ, 2.ಕಾರ್ಯಕ್ರಮ"
program compilation,ಕಾರ್ಯಕ್ರಮದ ವ್ಯಾಖ್ಯಾನ
Program cash,ಕಾರ್ಯಕ್ರಮದ ವಿರಾಮ
program debugging,ಪ್ರೋಗ್ರಾಂ ಫಿಕ್ಸ್
program design,ಕಾರ್ಯಕ್ರಮದ ವಿನ್ಯಾಸ
program evaluation & review technique (PERT),"ಕಾರ್ಯಕ್ರಮದ ಮೌಲ್ಯಮಾಪನ ವಿಮರ್ಶೆ ತಂತ್ರಗಳು (PERT, PERT)"
program halt,ಪ್ರೋಗ್ರಾಂ ವಿರಾಮ
program library,"1.ಪ್ರೋಗ್ರಾಂ ಲೈಬ್ರರಿ, 2.ಕಾರ್ಯಕ್ರಮ ಸಂಗ್ರಹ"
program run,ಕಾರ್ಯಕ್ರಮದ ಚಾಲನೆ
Programmer,"1. ಪ್ರೋಗ್ರಾಮರ್, 2. ಪ್ರೋಗ್ರಾಮರ್"
Prolog,ಪ್ರೋಲಾಗ್
PROM,p-rom
Propagation,"1.ಪ್ರಸರಣ, 2.ವರ್ಧನೆ"
Proposition,ಸಾಧಿಸಬಹುದಾದ
protected key,ಸಂರಕ್ಷಿತ ಕೀ
Protection,ರಕ್ಷಣೆ
Protocol,ಶಿಷ್ಟಾಚಾರ
protocol translation,"1. ಪ್ರೋಟೋಕಾಲ್ ವರ್ಗಾವಣೆ, 2. ಪ್ರೋಟೋಕಾಲ್ ಅನುವಾದ, 3. ಪ್ರೋಟೋಕಾಲ್ ವ್ಯಾಖ್ಯಾನ"
pseudo code,ಹುಸಿ ಕೋಡ್
public data network,"1.ಸಾರ್ವಜನಿಕ ಡೇಟಾ, 2.ಸಾರ್ವಜನಿಕ ಡೇಟಾ ನೆಟ್‌ವರ್ಕ್"
public domain,"1.ಸಾರ್ವಜನಿಕ ಡೊಮೇನ್, 2.ಸಾರ್ವಜನಿಕ ಡೊಮೈನ್"
public key encripting,ಸಾರ್ವಜನಿಕ ಕೀ ಗೂಢಲಿಪೀಕರಣ
Pulse,ನಾಡಿಮಿಡಿತ
pulse code modulation,ಪಲ್ಸ್ ಕೋಡ್ ಮಾಡ್ಯುಲೇಶನ್
pulse digital modulation (PDM),ಪಲ್ಸ್ ಡಿಜಿಟಲ್ ಮಾಡ್ಯುಲೇಶನ್ (PDM)
pulse train,ಸ್ಪಂದಾವಳಿ
Punctuation,ವಿರಾಮ ಚಿಹ್ನೆ
Push,"ಒತ್ತಡ, ಭರ್ತಿ"
push down automata,ಸ್ವಯಂಚಾಲಿತ ಡೌನ್‌ಲೋಡ್ ಮಾಡಿ
pushup list,ಲಂಬ ಪಟ್ಟಿ
quad density,ಚತುರ್ಭುಜ
Qualification,"1.ಅರ್ಹತೆ, 2.ಅರ್ಹತೆ"
Quantifier,ಕ್ವಾಂಟಿಫೈಯರ್
Quantize,ಪ್ರಮಾಣೀಕರಿಸಲು
Quantizer,ಕ್ವಾಂಟಿಫೈಯರ್
Quantum,ಕ್ವಾಂಟಮ್
quantum clock,ಕ್ವಾಂಟಮ್ ಗಡಿಯಾರ
quantum computing,"1.ಕ್ವಾಂಟಮ್ ಕಪುಟಾನ್, 2.ಕ್ವಾಂಟಮ್ ಕಂಪ್ಯೂಟೇಶನ್"
querry by example,ಉದಾಹರಣೆ ಪ್ರಶ್ನೆ
Query,"1. ವಿಚಾರಣೆ, 2. ವಿಚಾರಣೆ"
query language,ಪ್ರಶ್ನೆ ಭಾಷೆ
query processing,ಪ್ರಶ್ನೆ ಪ್ರಕ್ರಿಯೆ
Queue,ಸಾಲು
queue management,ಸಾಲು ನಿರ್ವಹಣೆ
queue register,ಸಾಲು ನೋಂದಣಿ
queuing network,"1. ಸಾಲು ಜಾಲ, 2. ಸಾಲು ಜಾಲ"
queuining theory,ಸಾಲು ಸಿದ್ಧಾಂತ
quick acess memory,ವೇಗದ ಪ್ರವೇಶ ಮೆಮೊರಿ
Quotient,ಕ್ವಾಟಿಯಂಟ್
radio frequency interference (RFI),ರೇಡಿಯೋ ಫ್ರೀಕ್ವೆನ್ಸಿ ಇಂಟರ್‌ಫರೆನ್ಸ್ (RFI)
Radix,ರಾಡಿಕ್ಸ್
random access computer equipment (RACE),ರಾಂಡಮ್ ಆಕ್ಸೆಸ್ ಕಂಪ್ಯೂಟರ್ ಸಲಕರಣೆ (RACE)
random access memory (RAM),ಯಾದೃಚ್ಛಿಕ ಪ್ರವೇಶ ಮೆಮೊರಿ (RAM)
random scan,ಯಾದೃಚ್ಛಿಕ ಸ್ಕ್ಯಾನಿಂಗ್
Raster,"1.ರಾಸ್ಟರ್, 2.ರಾಸ್ಟರ್"
raster scan,ರಾಸ್ಟರ್ ಸ್ಕ್ಯಾನಿಂಗ್
re engineering,ಪುನರ್ನಿರ್ಮಾಣ
re enlargement,ಪುನಶ್ಚೇತನ
Reachability,"1. ಪ್ರವೇಶಿಸುವಿಕೆ, 2. ಪ್ರವೇಶಿಸುವಿಕೆ"
Read,ಓದುವುದು
read head,ಓದುವ ತಲೆ
read only,"1. ಓದಲು ಮಾತ್ರ, 2. ಓದಲು ಮಾತ್ರ"
read only memory,"1. ಓದಲು ಮಾತ್ರ ಮೆಮೊರಿ, 2. ಓದಲು ಮಾತ್ರ ಮೆಮೊರಿ"
read write head,ಓದುವ ಬರವಣಿಗೆ ತಲೆ
read/write cycle,"1. ಓದುವ ಚಕ್ರ, 2. ಬರೆಯುವ ಚಕ್ರ"
read/write head,"1. ಓದುವ ಸೈಕಲ್, 2. ಬರವಣಿಗೆ ತಲೆ"
read/write,"1. ಓದುವ ಸ್ಮರಣೆ, 2. ಬರವಣಿಗೆಯ ಸ್ಮರಣೆ"
Reader,ಓದುಗ
reading,"ಓದುವುದು, ಓದುವುದು"
read-out,"1.ಓದಿ, 2.ಓದಿದ ನಂತರ"
real,ನಿಜವಾದ ಸಮಯ
real time processing,"1. ತ್ವರಿತ ಪ್ರತಿಕ್ರಿಯೆ ಪ್ರಕ್ರಿಯೆ, 2. ತಕ್ಷಣದ ಪ್ರತಿಕ್ರಿಯೆ ಪ್ರಕ್ರಿಯೆ"
Receiver,ರಿಸೀವರ್
recognition logic,ಗುರುತಿಸುವಿಕೆ ತರ್ಕ
Recompile,ರಿಪ್ರೋಗ್ರಾಮಿಂಗ್ ವರ್ಗಾವಣೆ
Record,ದಾಖಲೆ
recording head,"1. ರೆಕಾರ್ಡಿಂಗ್ ಹೆಡ್, 2. ರೆಕಾರ್ಡಿಂಗ್ ಹೆಡ್"
recoverable error,ಸರಿಪಡಿಸಬಹುದಾದ ದೋಷ
Recovery,ಈಡೇರಿದ
recursim theorem,ಮರುಕಳಿಸುವ ಪ್ರಮೇಯ
Recursion,ಮರುಬಳಕೆ
recursive function,ಪುನರಾವರ್ತಿತ ಕಾರ್ಯ
reduced instruction set computer (RISC),ಮಿನಿಯೇಚರೈಸ್ಡ್ ಇನ್‌ಸ್ಟ್ರಕ್ಷನ್ ಸೆಟ್ ಕಂಪ್ಯೂಟರ್ (RISC)
Redundancy,ಪುನರುಕ್ತಿ
redundant array of independent disks (RAID),"1. ಸ್ವತಂತ್ರ ಡಿಸ್ಕ್, 2. ಡಿಸ್ಕ್‌ಗಳ ಹೆಚ್ಚುವರಿ ಶ್ರೇಣಿ (ಕೆಂಪು)"
Re-entrant,ಮರು ಪ್ರವೇಶ
re-entrant code,ಮರು-ಪ್ರವೇಶ ಕೋಡ್
Reference,ಉಲ್ಲೇಖ
referential integrity,ಉಲ್ಲೇಖದ ಸಮಗ್ರತೆ
Reflectivity,ಪ್ರತಿಫಲನ
Reflextion,ಪ್ರತಿಬಿಂಬ
Refraction,ವಕ್ರೀಭವನ
Refresh,ರಿಫ್ರೆಶ್
Regeneration,ಪುನರುತ್ಪಾದನೆ
Register,ನೋಂದಣಿ
regular grammar,ನಿಯಮಿತ ವ್ಯಾಕರಣ
Relation,ಸಂಬಂಧ
relational database,ಸಂಬಂಧಿತ ಡೇಟಾಬೇಸ್
relational database management system (RDBMS),ಸಂಬಂಧಿತ ಡೇಟಾಬೇಸ್ ನಿರ್ವಹಣಾ ವ್ಯವಸ್ಥೆ (RDBMS)
relational model,ಸಂಬಂಧಿತ ಮಾದರಿ
Relative,"1. ಸಂಬಂಧಿ, 2. ಸಂಬಂಧಿ"
relative addressing,ಸಂಬಂಧಿತ ವಿಳಾಸ
Relay,"1. ರಿಲೇ, 2. ಪ್ರಸರಣ"
reliability modeling,ವಿಶ್ವಾಸಾರ್ಹತೆಯ ಮಾದರಿ
Reliable,ವಿಶ್ವಾಸಾರ್ಹ
relocatable code,"1. ಸ್ಥಳಾಂತರಿಸಬಹುದಾದ ಕೋಡ್, 2. ಸ್ಥಳಾಂತರಿಸಬಹುದಾದ ಡೇಟಾ"
Remote,ದೂರದ
remote host,ರಿಮೋಟ್ ಫೀಡರ್
remote job entry,ರಿಮೋಟ್ ಕೆಲಸದ ಪ್ರವೇಶ
remote log-in,"1.ರಿಮೋಟ್ ಸೆಶನ್ ಪ್ರಾರಂಭ, 2.ರಿಮೋಟ್ ಲಾಗಿನ್"
remote procedure call (RPC),ರಿಮೋಟ್ ಪ್ರೊಸೀಜರ್ ಆಹ್ವಾನ (RPC)
remote sensing,ದೂರ ಸಂವೇದಿ
Rename,ಮರುನಾಮಕರಣ
Rendering,"1. ರೆಂಡರಿಂಗ್, 2. ಸಮರ್ಪಣೆ"
Repeater,ಪುನರಾವರ್ತಕ
Reply,ಉತ್ತರ
Request,"1. ವಿನಂತಿ, 2. ವಿನಂತಿ"
request for comments (RFC),ಕಾಮೆಂಟ್ ವಿನಂತಿ (RFC)
request/reply protocol,"1. ವಿನಂತಿ ಪ್ರೋಟೋಕಾಲ್, 2. ಪ್ರತಿಕ್ರಿಯೆ ಪ್ರೋಟೋಕಾಲ್"
rerun program,ಪುನರಾವರ್ತಿತ ಪ್ರೋಗ್ರಾಂ
Research,ಸಂಶೋಧನೆ
reset cycle,ಮರುಸ್ಥಾಪನೆ ಚಕ್ರ
Resident,ಸ್ಮರಣಾರ್ಥಿ
Resolution,ವ್ಯತ್ಯಾಸ
Resources,ಸಂಪನ್ಮೂಲಗಳು
responsee time,ಪ್ರತಿಕ್ರಿಯೆ ಸಮಯ
Restart,"1.ಮರುಪ್ರಾರಂಭಿಸಿ, 2.ಮರುಪ್ರಾರಂಭಿಸಿ"
Restore,ಪುನಃಸ್ಥಾಪನೆ
Retrace,ಮರು-ಜಾಡನ್ನು
Retransmission,"1. ಮರು-ರವಾನೆ, 2. ಮರು-ಸಂವಹನ"
Retrieve,ಚೇತರಿಕೆ
Retry,ಮತ್ತೆ ಪ್ರಯತ್ನಿಸು
Return,"1. ಹಿಂಜರಿಕೆ, 2. ಹಿಂತಿರುಗಿ"
return code,ಹಿಂಜರಿತ ಕೋಡ್
return key,ರಿಗ್ರೆಶನ್ ಕೀ
reusable code,ಮರುಬಳಕೆ ಮಾಡಬಹುದಾದ ಕೋಡ್
Rewritable,ಪುನಃ ಬರೆಯಬಹುದಾದ
RGB monitor,rgb ಮಾನಿಟರ್
Ribbon,ರಿಬ್ಬನ್
right issue,ಅಧಿಕೃತ ಸಮಸ್ಯೆ
Robot,"1.ರೋಬೋಟ್, 2.ಮೆಕ್ಯಾನಿಕ್, 3.ಮೆಕ್ಯಾನಿಸಂ"
Robotics,"1.ಯಾಂತ್ರಿಕ ವಿಜ್ಞಾನ, 2.ಯಾಂತ್ರಿಕ ಮಾನವಶಾಸ್ತ್ರ"
Robust,"ಬಲವಾದ, ಬಲವಾದ"
Role,ಪಾತ್ರ
roll back,ಮತ್ತೆ ಉರುಳುತ್ತಿದೆ
roll in,ಆವರಿಸುವಿಕೆ
roll out,ಹೊರಹರಿವು
ROM,"1. ಓದಲು ಮಾತ್ರ ಮೆಮೊರಿ, 2. ಓದಲು ಮಾತ್ರ ಮೆಮೊರಿ (ROM)"
Root,ಮೂಲ
root directory,ಮೂಲ ಡೈರೆಕ್ಟರಿ
round of error,ಅಂದಾಜು ದೋಷ
Router,"1.ರೂಟರ್, 2.ರೂಟರ್"
Routing,"ರೂಟಿಂಗ್, ರೂಟಿಂಗ್"
RS232C interface,RS232C ಇಂಟರ್ಫೇಸ್
RSA encryption,RSA ಗೂಢಲಿಪೀಕರಣ
RTC,ಆರ್ಟಿಸಿ
run length encoding,ಕೆಲಸದ ವಿವರ ಕೋಡಿಂಗ್
run time,ಅಧಿಕಾರಾವಧಿ
run time error,ರನ್ಟೈಮ್ ದೋಷ
Sample,"1. ಮಾದರಿ, 2. ಮಾದರಿ"
Sampling,ಮಾದರಿ
Satellite,"1.ಉಪಗ್ರಹ, 2.ಉಪಗ್ರಹ"
Saturating,ಶುದ್ಧತ್ವ
Save,ಉಳಿಸಿ
Scalability,"1. ಸ್ಕೇಲೆಬಿಲಿಟಿ, 2. ಸ್ಕೇಲೆಬಿಲಿಟಿ"
Scalar,ಸ್ಕೇಲಾರ್
Scanning,ಸ್ಕ್ಯಾನಿಂಗ್
Scenario,ಭೂದೃಶ್ಯ
Scheduler,ಶೆಡ್ಯೂಲರ್
screen image projector,ಪರದೆಯ ಪ್ರತಿಫಲನ ಪ್ರೊಜೆಕ್ಟರ್
Script,ಸ್ಕ್ರಿಪ್ಟ್
scripting language,ಸ್ಕ್ರಿಪ್ಟಿಂಗ್ ಭಾಷೆ
Scrolling,"1. ಸುರುಳಿ, 2. ಸ್ಕ್ರಾಲ್"
SDLC (sychronous data link control),ಸಿಂಕ್ರೊನಸ್ ಡೇಟಾ ಲಿಂಕ್ ಕಂಟ್ರೋಲ್ (SDLC)
Search,"1. ಅನ್ವೇಷಣೆ, 2. ಅನ್ವೇಷಣೆ"
search engine,ಹುಡುಕಾಟ ಎಂಜಿನ್
search tree,ಹುಡುಕಾಟ ಮರ
Searching,"1. ಅನ್ವೇಷಿಸಿ, 2. ಅನ್ವೇಷಿಸಿ"
Secondary,ದ್ವಿತೀಯ
Sector,"1. ವಲಯ, 2. ವಲಯ"
security policy,ಭದ್ರತಾ ನೀತಿ
seek time,ಹುಡುಕಾಟ ಪದ
Segment,"1.ವಿಭಾಗ, 2.ವಿಭಾಗ"
Segmentation,"1. ವಿಘಟನೆ, 2. ವಿಭಜನೆ"
selection sort,ಆಯ್ಕೆ ವಿಂಗಡಣೆ
self contained,"1.ಸ್ವಯಂಪೂರ್ಣ, 2.ಸ್ವಯಂಪೂರ್ಣ"
Semantics,"1.ಸೆಮ್ಯಾಂಟಿಕ್ಸ್, 2.ಸೆಮ್ಯಾಂಟಿಕ್ಸ್"
Semaphore,ಸೆಮಾಫೋರ್
Semiconductor,ಅರೆವಾಹಕ
semontic web,ಫ್ಯಾಂಟಸಿ ವೆಬ್
sequential access method,ಅನುಕ್ರಮ ಪ್ರವೇಶ ವಿಧಾನ
Serial,ಸತತ
Serializer,ಧಾರಾವಾಹಿ
Server,"1.ಸರ್ವರ್, 2.ಸರ್ವರ್"
server crash,ಸರ್ವರ್ ಕ್ರ್ಯಾಶ್
server license,ಸರ್ವರ್ ಪರವಾನಗಿ
servo multiplier,ಸರ್ವೋ ಗುಣಕ
Set,ಜೊತೆ
set point,ನಿರ್ದಿಷ್ಟಪಡಿಸಿದ ಬಿಂದು
set up,ನಿರ್ವಹಣೆ
Shade,ನೆರಳು
Shading,ಸಿನಿಮಾಟೋಗ್ರಫಿ
Shadow,ದೆವ್ವ
share file,ಫೈಲ್ ಹಂಚಿಕೊಳ್ಳಿ
shared access,ಹಂಚಿಕೆಯ ಪ್ರವೇಶ
Sharing,ಹಂಚಿಕೆ
Shell,"1. ಬ್ರಾಕೆಟ್ಗಳು, 2. ಆರ್ಮರ್, 3. ಶೆಲ್, 4. ಶೆಲ್"
shift character,ಸ್ಥಳಾಂತರದ ಚಿಹ್ನೆ
short circuit,ಸಣ್ಣ ಮಾರ್ಗ
short instruction,ಸಣ್ಣ ಸೂಚನೆ
Sibling,ಒಡಹುಟ್ಟಿದವರು
side effect,"1. ಅಡ್ಡ ಪರಿಣಾಮ, 2. ಪ್ರತಿ ಪರಿಣಾಮ"
sign bit,ಸೈನ್ ಬಿಟ್
Signal,ಸಿಗ್ನಲ್
signal processing,ಸಿಗ್ನಲ್ ಸಂಸ್ಕರಣೆ
Signalling,ಸಂಕೇತ
signal-to-noise ratio,"1.ಸಿಗ್ನಲ್-ಧ್ವನಿ ಅನುಪಾತ, 2.ಸಿಗ್ನಲ್-ಶಬ್ದ ಅನುಪಾತ"
Signature,"1.ಸಹಿ, 2. ಸಹಿ"
signature testing,ಮಾರ್ಕರ್ ಪರೀಕ್ಷೆ
significant digit,ಗಮನಾರ್ಹ ಅಂಕಗಳು
silicon chip,ಸಿಲಿಕಾನ್ ಚಿಪ್
Simple Mail Transfer Protocol (SMTP),ಸರಳ ಮೇಲ್ ವರ್ಗಾವಣೆ ಪ್ರೋಟೋಕಾಲ್ (SMTP)
Simplex,ಏಕ
simplex node,"1. ಒಂದು ಸಿಗ್ನಲಿಂಗ್ ನೋಡ್, 2. ಸಿಂಪ್ಲೆಕ್ಸ್ ನೋಡ್"
Simulation,ಸಿಮ್ಯುಲೇಶನ್
Simulator,ಅನುಕರಿಸುವವನು
Simultaneous,"1.ಏಕಕಾಲಿಕ, 2.ಸಿಂಕ್ರೊನಸ್"
simultaneous processing,ಏಕಕಾಲಿಕ ಸಂಸ್ಕರಣೆ
Singleton,ಏಕವ್ಯಕ್ತಿ
site licence,"1.ಸೈಟ್ ಪರವಾನಗಿ, 2. ಸೈಟ್ ಪರವಾನಗಿ"
Size,"1.ಗಾತ್ರ, 2.ಗಾತ್ರ"
Sizing,ಮಾಪನ
Sketching,"1. ವಿವರಣೆ, 2. ವಿವರಣೆ"
Skip,ಪ್ಲುಟಿ
Skipping,"1.ಪ್ಲೂಟಿ, 2.ಪ್ಲುಟಿಕಾರನ್"
Slash,"1.ಸ್ಲಾಷ್, 2.ಕಟ್"
slave computer,ಕಂಪ್ಯೂಟರ್ ಅಡಿಯಲ್ಲಿ
sliding window protocol,ಹಾವಿನ ಕಿಟಕಿ ಪ್ರೋಟೋಕಾಲ್
Slip,"1. ಲೋಪ, 2. ಶರಣಾಗತಿ"
Slot,ಸ್ಲಾಟ್
small computer system interface (SCSI),SCSI (SCSI)
smart card,ಸ್ಮಾರ್ಟ್ ಕಾರ್ಡ್
snail mail,ನಿಧಾನ ಅಂಚೆ
Snapshot,ಸ್ನ್ಯಾಪ್‌ಶಾಟ್
soft computing,"1.ಸಾಫ್ಟ್ ಕಂಪ್ಯೂಟಿಂಗ್, 2.ಸಾಫ್ಟ್ ಕಂಪ್ಯೂಟಿಂಗ್"
soft copy,ವಿದ್ಯುನ್ಮಾನ ಪ್ರತಿ
soft font,ಸುಲಭವಾದ ಫಾಂಟ್
Software,ಸಾಫ್ಟ್ವೇರ್
software engineering,ಸಾಫ್ಟ್ವೇರ್ ಎಂಜಿನಿಯರಿಂಗ್
software license,ಸಾಫ್ಟ್ವೇರ್ ಪರವಾನಗಿ
software piracy,ಸಾಫ್ಟ್ವೇರ್ ಪೈರಸಿ
Spectrum,ಸ್ಪೆಕ್ಟ್ರಮ್
Spiral,"1.ತಿರುಪು, 2.ಸುರುಳಿ"
spread sheet,"1.ವಿವರ ಹಾಳೆ, 2.ಸ್ಪ್ರೆಡ್‌ಶೀಟ್"
Standard,ಪ್ರಮಾಣಿತ
standard generalized markup language (SGML),ಪ್ರಮಾಣಿತ ಸಾಮಾನ್ಯೀಕರಿಸಿದ ಮಾರ್ಕಪ್ ಭಾಷೆ (SGML)
Standardization,ಪ್ರಮಾಣೀಕರಣ
standby time,ಕಾಯುವ ಸಮಯ
star LAN,ತಾರಕ್ ಲ್ಯಾನ್
star topology,ನಕ್ಷತ್ರ ಸ್ಥಾನ
start bit,ಆರಂಭದ ಬಿಟ್
Starvation,"1. ಕೊರತೆ, 2. ಕೊರತೆ, 3. ಕೊರತೆ ಬಿಕ್ಕಟ್ಟು"
static memory',"1.ಸ್ಥಿರ ಸ್ಮರಣೆ, 2.ಸ್ಥಿರ ಸ್ಮರಣೆ"
status channel,ಸ್ಥಿತಿ ಚಾನಲ್
step size,"1.ಹಂತದ ಗಾತ್ರ, 2.ಹಂತದ ಆಯಾಮಗಳು"
stop and wait protocol,ವಿರಾಮ ಮತ್ತು ಕಾಯುವ ಪ್ರೋಟೋಕಾಲ್
stop code,ಬ್ರೇಕ್ ಕೋಡ್
stop key,ವಿರಾಮ ಕೀ
Storability,ಶೇಖರಣಾ ಸಾಮರ್ಥ್ಯ
stored program,ಸಂಗ್ರಹಿಸಲಾದ ಪ್ರೋಗ್ರಾಂ
string data,ಸರಣಿ ಡೇಟಾ
structured coding,"1.ಸ್ಟ್ರಕ್ಚರ್ಡ್ ಎನ್ಕೋಡಿಂಗ್, 2.ಸ್ಟ್ರಕ್ಚರ್ಡ್ ಕೋಡಿಂಗ್"
structured query language (SQL),ರಚನಾತ್ಮಕ ಪ್ರಶ್ನೆ ಭಾಷೆ (SQL)
style sheet,"1. ಕರಪತ್ರದ ಹಾಳೆ, 2. ಶೈಲಿಯ ಪತ್ರ"
Sub-directory,ಉಪ ಡೈರೆಕ್ಟರಿ
Subnet,"1.ಸಬ್ನೆಟ್, 2.ಸಬ್ನೆಟ್"
Subtree,ಉಪವೃಕ್ಷ
Summarization,"1. ಸಂಕ್ಷೇಪಣ, 2. ಸಂಕ್ಷೇಪಣ"
super computer,"1. ಸೂಪರ್ ಕಂಪ್ಯೂಟರ್, 2. ಸೂಪರ್ ಕಂಪ್ಯೂಟರ್"
super computing,"1.ಸೂಪರ್ ಕಂಪ್ಯೂಟೇಶನ್, 2.ಸೂಪರ್ ಕಂಪ್ಯೂಟೇಶನ್"
super key,ಪ್ರಮುಖ ಕೀ
super user,ಉನ್ನತ ಬಳಕೆದಾರ
supervised learning,ಮೇಲ್ವಿಚಾರಣೆಯ ಕಲಿಕೆ
support chip,ಸಹಾಯಕ ಚಿಪ್
Surf,ನಿವ್ವಳ ವ್ಯತ್ಯಾಸ
Surfing,"1.ನೆಟ್ ವ್ಯತ್ಯಾಸ, 2.ವಿಭಾಗ, 3.ಸರ್ಫಾನ್"
Swap,ವಿನಿಮಯ
swap in,ಒಳಬರುವ
swap out,ಹೊರಹರಿವು
Swapping,ವಿನಿಮಯ
switched network,"1. ಸ್ವಿಚ್ಡ್ ನೆಟ್‌ವರ್ಕ್, 2. ಬದಲಾಯಿಸಿದ ನೆಟ್ವರ್ಕ್"
Switching,ಬದಲಾಯಿಸುವುದು
switching theory,ಸ್ವಿಚಿಂಗ್ ತತ್ವ
symbolic programming,ಸಾಂಕೇತಿಕ ಪ್ರೋಗ್ರಾಮಿಂಗ್
Synchronization,ಸಿಂಕ್ರೊನೈಸೇಶನ್
Synchronizer,ಸಿಂಕ್ರೊನೈಸರ್
Synchronous,ಸಿಂಕ್ರೊನಸ್
synchronous digital hierarchy (SDH),ಸಿಂಕ್ರೊನಸ್ ಸಂಖ್ಯಾ ಶ್ರೇಣಿ (SDH)
syntax analysis,ವಾಕ್ಯ ವಿಶ್ಲೇಷಣೆ
system analysis,ಸಿಸ್ಟಮ್ ವಿಶ್ಲೇಷಣೆ
system engineering,ಸಿಸ್ಟಮ್ ಎಂಜಿನಿಯರಿಂಗ್
system hacker,"1. ಸಿಸ್ಟಮ್ ಬ್ರೇಕರ್, 2. ಸಿಸ್ಟಮ್ ಹ್ಯಾಕರ್"
system integrator,ಸಿಸ್ಟಮ್ ಇಂಟಿಗ್ರೇಟರ್
system log,ಸಿಸ್ಟಮ್ ಲಾಗ್
system mask,ಸಿಸ್ಟಮ್ ಕವರ್
system network architecture (SNA),ಸಿಸ್ಟಮ್ ನೆಟ್ವರ್ಕ್ ಸ್ಟ್ರಕ್ಚರ್ (SNA)
system programmer,"1. ಸಿಸ್ಟಮ್ ಪ್ರೋಗ್ರಾಮರ್, 2. ಸಿಸ್ಟಮ್ ಪ್ರೋಗ್ರಾಮರ್"
system restart,"1. ಸಿಸ್ಟಮ್ ಮರುಪ್ರಾರಂಭ, 2. ಸಿಸ್ಟಮ್ ಮರುಪ್ರಾರಂಭ"
system shutdown,ವ್ಯವಸ್ಥೆಯ ಮುಕ್ತಾಯ
system testing,ಸಿಸ್ಟಮ್ ಪರೀಕ್ಷೆ
system utility,ಸಿಸ್ಟಮ್ ಉಪಯುಕ್ತತೆ
systematic code,"1. ವ್ಯವಸ್ಥಿತ ಕೋಡ್, 2. ವ್ಯವಸ್ಥಿತ ಕೋಡ್"
tab command,ಟ್ಯಾಬ್ ಆಜ್ಞೆ
Table,ವೇಳಾಪಟ್ಟಿ
table look up,ಕೋಷ್ಟಕ ಅವಲೋಕನ
table space,ಟೇಬಲ್ ಸ್ಪೇಸ್
Tablet,ಪ್ಲೇಕ್
tabular array,"1.ಟ್ಯಾಬ್ಯುಲರ್, 2.ಅರೇ ಅರೇ"
tabulating function,ಕೋಷ್ಟಕ ಕಾರ್ಯ
tagged architecture,"1. ಮಾರ್ಕ್ಡ್ ಆರ್ಕಿಟೆಕ್ಚರ್, 2. ಮಾರ್ಕ್ಡ್ ಸ್ಟ್ರಕ್ಚರ್"
tagged image file format (TIFF),ಗುರುತಿಸಲಾದ ಇಮೇಜ್ ಫೈಲ್ ಫಾರ್ಮ್ (TIFF)
tandam system,ಟಂಡೆಮ್ ವ್ಯವಸ್ಥೆ
tape density,ಟೇಪ್ ಸಾಂದ್ರತೆ
tape mask,ಟೇಪ್ ಕವರ್
tar file,ಟಾರ್ ಫೈಲ್
Task,ಕೆಲಸ
task bar,ಕೆಲಸದ ಮಾರ್ಗದರ್ಶಿ
task scheduler,ಕಾರ್ಯ ಶೆಡ್ಯೂಲರ್
TCP/IP (transmission control protocol/internet protocol),ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಕಂಟ್ರೋಲ್ ಪ್ರೋಟೋಕಾಲ್/ಇಂಟರ್ನೆಟ್ ಪ್ರೋಟೋಕಾಲ್ (TCP/IP)
teardown operation,ಕತ್ತರಿಸುವ ಕಾರ್ಯಾಚರಣೆ
Telecom,ದೂರಸಂಪರ್ಕ
Telecommunication,ದೂರಸಂಪರ್ಕ
Teleconference,ಟೆಲಿಕಾಂ
Teleconferencing,ದೂರಸಂಪರ್ಕ
Telegraphy,"1. ಟೆಲಿಗ್ರಾಫ್, 2. ಟೆಲಿಗ್ರಾಫಿ"
Telemetry,"1. ಟೆಲಿಮೀಟರ್, 2. ಟೆಲಿಮೆಟ್ರಿ"
Telephone,"1. ದೂರವಾಣಿ, 2. ದೂರವಾಣಿ"
Telephony,ದೂರವಾಣಿ
Teleprinter,"1.ಟೆಲಿಪ್ರಿಂಟರ್, 2.ಟೆಲಿಪ್ರಿಂಟರ್"
Teleprocessing,ಟೆಲಿಪ್ರೊಸೆಸಿಂಗ್
Television,"1. ದೂರದರ್ಶನ, 2. ದೂರದರ್ಶನ, 3. ದೂರದರ್ಶನ"
Telex,ಟೆಲೆಕ್ಸ್
Telnet,"1.ಟ್ರ್ಯಾಪ್ ಅವೇ, 2.ಟೆಲ್ನೆಟ್"
Temperature,"1.ಉಷ್ಣ, 3.ತಾಪಮಾನ"
Template,"1.ಆಕಾರದ ಫಲಕ, 2.ಟೆಂಪ್ಲೇಟ್, 3.ರೂಪದ"
ten's complement,ಹತ್ತರ ಪೂರಕ
tera byte,ಟೆರಾ ಬೈಟ್
tera flops,ಟೆರ್ರಾ ಫಾಲೋಪ್ಸ್
terminal cursor,"1.ಎಂಡ್ ಪಾಯಿಂಟರ್, 2.ಟರ್ಮಿನಲ್ ಕರ್ಸರ್"
