Telugu,Malayalam
ఎరుపు గుమ్మడికాయ బీటిల్,ചുവന്ന മത്തങ്ങ വണ്ട്
ఖడ్గమృగం బీటిల్,കാണ്ടാമൃഗം വണ്ട്
బియ్యం వీవిల్,റൈസ് കോവിൾ
సెలైన్ ఆల్కలీ మట్టి,ക്ഷുദ്ര മണ്ണ് സലൈൻ ചെയ്യുക
సెలైన్ నేల,സലൈൻ മണ്ണ്
సాలినైజేషన్,സാലിനൈസേഷൻ
లాలాజల గ్రంథి క్రోమోజోమ్,ഉമിനീർ ഗ്രന്ഥി ക്രോമസോം
ఉ ప్పు,ഉപ്പ്
ఉప్పు ప్రభావిత నేల,ഉപ്പ് ബാധിച്ച മണ്ണ്
ఉప్పు సూచిక,ഉപ്പ് സൂചിക
ఉప్పు ఒత్తిడి,ഉപ്പ് സമ്മർദ്ദം
ఉప్పు సహనం,ഉപ്പ് സഹിഷ്ണുത
నమూనా,മാതൃക
నమూనా లోపం,സാമ്പിൾ പിശക്
నమూనా యూనిట్,സാമ്പിൾ യൂണിറ്റ്
నమూనా,സാമ്പിൾ
ఇసుక,മണല്
ఇసుక మట్టి,സാൻഡി കളിമണ്ണ്
శాండీ లోవామ్,സാൻഡി പശിമരാശി
ఇసుక నేల,മണൽ മണ്ണ്
సాప్,ജീവാമൃതം
మొక్క,തൈപ്പ്
సాపోనిఫికేషన్ విలువ,സപ്പോനിഫിക്കേഷൻ മൂല്യം
ఉపగ్రహ DNA,സാറ്റലൈറ്റ് ഡിഎൻഎ
ఉపగ్రహ కలుపు,സാറ്റലൈറ്റ് കള
సంతృప్త ఆవిరి పీడనం,പൂരിത നീരാവി മർദ്ദം
సవన్నా,സന്ന
స్కాఫోల్డ్ ప్రోటీన్,സ്കാഫോൾഡ് പ്രോട്ടീൻ
స్కేప్,പേളം
స్కార్ఫికేషన్,കരുക്കല്
సియోన్,പഖാപിക്കുക
సైనోఫైట్స్,സിയോഫൈറ്റുകൾ
కాలానుగుణ చక్రం,കാലാനുസൃതമായ ചക്രം
కాలానుగుణ కరువు,കാലാനുസൃതമായ വരൾച്ച
కాలానుగుణ మొక్క,സീസണൽ പ്ലാന്റ്
ద్వితీయ పెరుగుదల,ദ്വിതീയ വളർച്ച
ద్వితీయ మొక్కల పోషకాలు,ദ്വിതീയ സസ്യ പോഷകങ്ങൾ
ద్వితీయ ఉత్పాదకత,ദ്വിതീയ ഉൽപാദനക്ഷമത
ద్వితీయ పండించడం,ദ്വിതീയ കൃഷി
సెడ్జ్,സ്രാഗ്
విత్తనం పుట్టిన ఫంగస్,വിത്ത് വഹിച്ച ഫംഗസ്
విత్తన ధృవీకరణ,വിത്ത് സർട്ടിഫിക്കേഷൻ
విత్తన గట్టిపడటం,വിത്ത് കാഠിന്യം
విత్తన చికిత్స,വിത്ത് സംസ്കരണം
సీడ్-కమ్-ఫెర్టిలైజర్ డ్రిల్,വിത്ത്-കം-വളം ഡ്രിപ്റ്റ്
విత్తనాలు,തൈ
సీపేజ్,തറ
వేరు చేయుట,വേർതിരിക്കൽ
ఎంచుకోదగిన మార్కర్,തിരഞ്ഞെടുക്കാവുന്ന മാർക്കർ
ఎంపిక ఒత్తిడి,തിരഞ്ഞെടുക്കൽ സമ്മർദം
సెలెక్టివ్ హెర్బిసైడ్,സെലക്ടീവ് കളനാശിനി
సెలెక్టివిటీ ఇండెక్స్,സെലക്ലിവിറ്റി സൂചിക
స్వీయ ఫలదీకరణం,സ്വയം ബീജസങ്കലനം
స్వీయ సమృద్ధి,സ്വയംപര്യാപ്തത
స్వీయ సన్నబడటం సామర్థ్యం,സ്വയം നേർത്ത ശേഷി
స్వీయ-ఫ్రూట్‌ఫుల్,സ്വയം ഫലങ്ങൾ
స్వీయ-అపవాదు,സ്വയം പൊരുത്തക്കേട്
స్వార్థ DNA,സ്വാർത്ഥ ഡിഎൻഎ
సెమీ శుష్క,അർദ്ധ വരണ്ട
ఇంద్రియ మూల్యాంకనం,സെൻസറി വിലയിരുത്തൽ
సెపాల్,സെപ്പാൽ
సీక్వెన్షియల్ క్రాపింగ్,സീക്വൻഷ്യൽ ക്രോപ്പിംഗ്
సీరియల్ పలుచన,സീരിയൽ നേർപ്പിക്കൽ
సెరికల్చర్,സീരീക്കൾ
సెరోలజీ,ചരക്ക്
సీరం,സെറം
సెక్స్-నిర్ణయం,ലൈംഗിക നിർണ്ണയം
సెక్స్-లింకేజ్,ലൈംഗിക ബന്ധം
లైంగిక ప్రచారం,ലൈംഗിക പ്രചരണം
షీట్ కోత,ഷീറ്റ് മണ്ണൊലിപ്പ്
షెల్లింగ్,ഷെല്ലിംഗ്
షెల్టర్ బెల్ట్,ഷെൽട്ടർ ബെൽറ്റ്
స్వల్ప-రోజు మొక్క,ഹ്രസ്വകാല പ്ലാന്റ്
స్వల్ప-తరంగ రేడియేషన్,ഷോർട്ട്-വേവ് വികിരണം
షటిల్ వెక్టర్,ഷട്ടിൽ വെക്റ്റർ
తోబుట్టువు,സഹോദരൻ
కొడవలి కణ రక్తహీనత,സിക്കിൾ സെൽ അനീമിയ
సిగ్మోయిడ్ కర్వ్,സിഗ്മോയ്ഡ് കർവ്
సిగ్నల్ పరికల్పన,സിഗ്നൽ സിദ്ധാന്തം
ప్రాముఖ్యత పరీక్ష,പ്രാധാന്യ പരിശോധന
సైలేజ్,സൈലേജ്
గొయ్యి,സിലോ
సిల్ట్,മുയല്
సిల్ట్ లోమ్,മണൽ പശിമരാശി
సిల్వికల్చర్,സിൽവികൾച്ചർ
సింక్,മുങ്ങുക
సింక్ సామర్థ్యం,മുങ്ങുക
సిస్టర్ క్రోమాటిడ్,സഹോദരി ക്രോമാറ്റിഡ്
సైట్-నిర్దిష్ట పోషక నిర్వహణ,സൈറ്റ്-നിർദ്ദിഷ്ട പോഷക മാനേജുമെന്റ്
వక్రీకృత పంపిణీ,വളഞ്ഞ വിതരണം
వరుస నాటడం దాటవేయండి,വരി നടുന്നത് ഒഴിവാക്കുക
బురద అచ్చు,സ്ലിം പൂപ്പൽ
స్లో-రిలీజ్ ఎరువులు,മന്ദഗതിയിലുള്ള വളം
బురద,ചെളി
ముద్ద,സ്ലറി
సున్నితమైన పంటలు,പുകവലിക്കുന്ന വിളകൾ
సామాజిక అటవీ,സാമൂഹിക വനം
పచ్చిక సంస్కృతి,സോഡ് സംസ്കാരം
పచ్చిక,പായഞ്ഞു
సోడిక్ నేల,വിശുദ്ധ മണ്ണ്
సోడియం శోషణ నిష్పత్తి,സോഡിയം ആഗിരണം അനുപാതം
సోడియం పంప్,സോഡിയം പമ്പ്
సాఫ్ట్-వుడ్ అంటుకట్టుట,സോഫ്റ്റ്-വുഡ് ഒട്ടിക്കൽ
నేల సంశ్లేషణ,മണ്ണ് അഷ്ഷീൻ
నేల వాయువు,മണ്ണിന്റെ വായുസഞ്ചാരം
నేల మొత్తం,മണ്ണ് മൊത്തം
నేల క్షారత,മണ്ണ് ക്ഷാല്യം
నేల సవరణ,മണ്ണ് ഭേദഗതി
నేల విశ్లేషణ,മണ്ണിന്റെ വിശകലനം
నేల జీవవైవిధ్యం,മണ്ണിന്റെ ജൈവവൈവിധ്യത്തെ
నేల జీవశాస్త్రం,മണ്ണ് ബയോളജി
నేల వర్గీకరణ,മണ്ണിന്റെ വർഗ്ഗീകരണം
నేల ఘర్షణ,മണ്ണ് കൊളോയിഡ്
నేల సంపీడనం,മണ്ണിന്റെ കോംപാക്ഷൻ
నేల కండిషనర్లు,മണ്ണ് കണ്ടീഷണറുകൾ
నేల పరిరక్షణ,മണ്ണ് സംരക്ഷണം
నేల క్రస్ట్,മണ്ണ് പുറംതോട്
నేల క్షీణత,മണ്ണ് അപമാനം
నేల ఎరోడిబిలిటీ కారకం,മണ്ണ് പൊട്ടിച്ചതാക്കൽ ഘടകം
నేల సంతానోత్పత్తి,മണ്ണിന്റെ ഫലഭൂയിഷ്ഠത
నేల ఆదికాండము,മണ്ണ് ഉല്പത്തി
నేల ఆరోగ్యం,മണ്ണ് ആരോഗ്യം
నేల హోరిజోన్,മണ്ണ് ചക്രവാളം
నేల స్థూల ఆర్గనైజమ్స్,മണ്ണിന്റെ മാക്രൂറിസംസ്
నేల నిర్వహణ,മണ്ണ് മാനേജുമെന്റ്
నేల మైక్రోబయాలజీ,മണ്ണിന്റെ മൈക്രോബയോളജി
నేల సూక్ష్మజీవులు,മണ്ണിന്റെ സൂക്ഷ്മാണുക്കൾ
నేల తేమ లోటు,മണ്ണിന്റെ ഈർപ്പം കമ്മി
నేల సేంద్రియ పదార్థం,മണ്ണിന്റെ ജൈവവസ്തു കാര്യം
నేల సచ్ఛిద్రత,മണ്ണിന്റെ പോറോസിറ്റി
నేల ఉత్పాదకత,മണ്ണ് ഉൽപാദനക്ഷമത
నేల ప్రొఫైల్,മണ്ണ് പ്രൊഫൈൽ
నేల నాణ్యత,മണ്ണിന്റെ ഗുണനിലവാരം
నేల ప్రతిచర్య,മണ്ണിന്റെ പ്രതികരണം
నేల నిరోధకత,മണ്ണിന്റെ പ്രതിരോധം
నేల లవణీయత,മണ്ണിന്റെ ലവണത്വം
నేల శాస్త్రం,മണ്ണ് ശാസ്ത്രം
నేల అనారోగ్యం,മണ്ണ് രോഗം
నేల జల్లెడ,മണ്ണിന്റെ കൂലി
నేల ద్రావణం,മണ്ണ് പരിഹാരം
నేల స్టెరిలెంట్,മണ്ണ് അണുവിമുക്തൻ
నేల నిర్మాణం,മണ്ണിന്റെ ഘടന
నేల సస్పెన్షన్,മണ്ണ് സസ്പെൻഷൻ
నేల పరీక్ష,മണ്ണ് പരിശോധന
నేల ఆకృతి,മണ്ണ് ടെക്സ്ചർ
నేల నీటి సామర్థ్యం,മണ്ണിന്റെ ജല സാധ്യത
నేల నీరు,മണ്ണ് വെള്ളം
సౌర స్థిరాంకం,സൗരോർജ്ജ സ്ഥിരാങ്കം
సౌర వికిరణం,സൗരവികിരണം
సౌర స్పెక్ట్రం,സോളാർ സ്പെക്ട്രം
సౌరీకరణ,സോളൈറൈസേഷൻ
ఏకైక పంట,ഏക വിള
కరిగే సోడియం శాతం,സോളിയം ശതമാനം
సోమాటిక్ సెల్,സോമാറ്റിക് സെൽ
సోమాటిక్ పిండం,സോമാറ്റിക് ഭ്രൂണം
సోమాటిక్ హైబ్రిడైజేషన్,സോമാറ്റിക് ഹൈബ്രിഡൈസേഷൻ
జొన్న గాయం,സോർഗം പരിക്ക്
SOS జన్యువు,സോസ് ജീൻ
సదరన్ బ్లాటింగ్,തെക്കൻ മായ്ക്കൽ
అంతరం (మొక్క),സ്പെയ്സിംഗ് (പ്ലാന്റ്)
స్పాడిక్స్,സ്പാഡിക്സ്
స్పాట్,സ്പുട്
ప్రత్యేక అమరిక,പ്രത്യേക ക്രമീകരണം
ప్రత్యేక పంట,പ്രത്യേക വിളവെടുപ്പ്
ప్రత్యేక వ్యవసాయం,പ്രത്യേക കൃഷി
జాతులు,സ്പീഷീസ്
నిర్దిష్ట పంట తీవ్రత సూచిక,പ്രത്യേക വിള തീവ്രത സൂചിക
నిర్దిష్ట ఆకర్షణ,പ്രത്യേക ഗുരുത്വാകർഷണം
నిర్దిష్ట తేమ,നിർദ്ദിഷ്ട ഈർപ്പം
నిర్దిష్ట ఆకు ప్రాంతం,നിർദ്ദിഷ്ട ഇല പ്രദേശം
స్పెర్మాటోజెనిసిస్,Spematogenesis
ఎస్-ఫేజ్,എസ്-ഘട്ടം
స్పైక్,സ്പൈക്ക്
స్పైక్లెట్,സ്പഷ്ടമായ
స్పిండిల్ బుష్,സ്പിൻഡിൽ മുൾപടർപ്പു
స్ప్లాష్ కోత,സ്പ്ലാഷ് മണ്ണൊലിപ്പ്
స్ప్లికింగ్,സ്ലിഷിംഗ്
స్ప్లిట్ అప్లికేషన్,ആപ്ലിക്കേഷൻ വിഭജിക്കുക
స్ప్లిట్ జన్యువులు,സ്പ്ലിറ്റ് ജീനുകൾ
స్ప్లిట్ ప్లాట్ డిజైన్,സ്പ്ലിറ്റ് പ്ലോട്ട് ഡിസൈൻ
స్పాంజి టిష్యూ,സ്പോഞ്ചി ടിഷ്യു
ఆకస్మిక మ్యుటేషన్,സ്വതസിദ്ധമായ മ്യൂട്ടേഷൻ
బీజాంశం,ചിതറിപ്പോയ
స్ప్రింక్లర్ ఇరిగేషన్,സ്പ്രിംഗളർ ജലസേചനം
స్పడ్డింగ్,സ്പഷ്ടങ്ങള്
స్పర్,പുല്പു
స్పర్ బేరింగ్,സ്പർ ബെയറിംഗ്
స్క్వాల్,സ്ക്വാലില്
స్థిరీకరణ ఏజెంట్,ഏജന്റിനെ സ്ഥിരപ്പെടുത്തുന്നു
ప్రామాణిక విచలనం,അടിസ്ഥാന വ്യതിയാനം
ప్రధాన పంట,സ്ട്രപ്പിൾ വിള
ప్రారంభ కోడాన్,കോഡൺ ആരംഭിക്കുക
స్టార్టర్ పరిష్కారం,സ്റ്റാർട്ടർ പരിഹാരം
కాండం బోరర్,സ്റ്റെം ബോറർ
కాండం-ముగింపు,സ്റ്റെം-അവസാനം
స్టెనోస్పెర్మోకార్పీ,സ്റ്റെനോസ്പെർമോകാർപി
స్టెప్పీ,സ്റ്റെപ്പ്
స్టెరిలైజేషన్,വഭരണം
స్టిగ్మా గ్రహణశక్తి,കളങ്ക സ്വീകാര്യത
కళంకం,കളങ്ക
స్టిల్ట్ రూట్,സ്റ്റിൽറ്റ് റൂട്ട്
స్టోలన్,മോളോൺ
స్టోమాటా,സ്റ്റോമറ്റ
మలం,മണ്ഡലം
కోడాన్ ఆపు,കോഡൺ നിർത്തുക
స్ట్రాటిఫైడ్,സ്ട്രാറ്റുചെയ്തു
స్ట్రాటిఫికేషన్,സ്ട്രാറ്റിഫിക്കേഷൻ
గడ్డి,സ്ടോ
ఒత్తిడి,സമ്മര്ദ്ദം
స్ట్రిప్ పంట,സ്ട്രിപ്പ് ക്രോപ്പിംഗ്
స్ట్రిప్ ఇంటర్‌క్రాపింగ్,സ്ട്രിപ്പ് ഇന്റർക്രോപ്പിംഗ്
స్ట్రోమా,സരശാസ്തം
మొండి,തല്ലുന്നു
మొద్దు మల్చింగ్,കലഹങ്ങൾ
శైలి,ശൈലി
ఉప తేమ,ഉപവിഭാഗം
సబరేషన్,സൂരിസേഷൻ
మునిగిపోవడం,മുത്തം
జీవనాధార వ్యవసాయం,ഉപജീവന കൃഷി
సబ్‌సూలింగ్,സബ്സൈലിംഗ്
ఉప జాతులు,ഉപവിഷയങ്ങൾ
ప్రత్యామ్నాయ పంట,പകരക്കാരൻ ക്രോപ്പിംഗ്
ఉపరితలం,കെ.ഇ.
ఉపరితల నీటిపారుదల,ഉപരിതല ജലസേചനം
వారసత్వం,തുടർച്ചകമായ
రసంతో,ചൂഷണം
సక్కర్,സക്കർ
సుయి-జెనెరిస్,സുയി-ജനറണം
సన్-క్యూరింగ్,സൂര്യ-ക്യൂറിംഗ്
అనుబంధ నీటిపారుదల,അനുബന്ധ ജലസേചനം
అనుబంధ సంస్థ,അനുബന്ധ സംരംഭം
అనుబంధ పరస్పర చర్య,അനുബന്ധ ഇടപെടൽ
సప్రెజర్ జన్యువు,സ്യൂപ്ഷർ ജീൻ
సర్ఫ్యాక్టెంట్,സർഫാകാന്റ്
అవకాశం,വരാനിരിക്കുന്ന
సస్పెన్షన్ సంస్కృతి,സസ്പെൻഷൻ സംസ്കാരം
స్థిరమైన వ్యవసాయం,സുസ്ഥിര കൃഷി
స్థిరమైన అభివృద్ధి,സുസ്ഥിര വികസനം
సమూహ,ആരോദ്ധിക്കല്
కత్తి ఆకు,വാൾ ഇല
సైకియం,സിക്കൺയം
సహజీవనం,കൈശീയമാക്കല്
సింగామి,സിങ്കാമി
బియ్యం తీవ్రత యొక్క వ్యవస్థ,അരി തീവ്രത്വ സമ്പ്രദായം
దైహిక హెర్బిసైడ్,വ്യവസ്ഥാപരമായ കളനാശിനി
కుసుమ,കുങ്കുമം
కుంకుమ,കുങ്കുമം
సేజ్,മുനി
సాల్,സാൽ
సాల్వియా,സാൽവിയ
చెప్పు కలప,ചെരുപ്പ് മരം
సపోటా,സപ്പോട്ട
స్క్రూపైన్,സ്ക്രൂപ്പിൻ
సీబక్‌హార్న్,സീബക്ഹോൺ
సెన్నా,ഭാഗികമായി
పాము కలప,സർപന്ത മരം
నువ్వులు,എള്ള്
పాము పొట్లకాయ,പടവളങ്ങ
పుచ్చకాయ స్నాప్,സ്നാപ്പ് തണ്ണിമത്തൻ
సబ్బు నట్,സോപ്പ്നട്ട്
జొన్న,സോർജം
సోయాబీన్,സോയാബീൻ
స్పానిష్ చెర్రీ,സ്പാനിഷ് ചെറി
బచ్చలికూర,ചീര
కుదురు కలప,സ്പിൻഡിൽ മരം
స్పాంజ్ పొట్లకాయ,സ്പോഞ്ച് പൊറോട്ട
స్టెవియా,സ്റ്റീവിയ
స్టింగ్ రేగుట,കൊഴുൻ
రాతి పువ్వు,കല്ല് പുഷ്പം
స్ట్రాబెర్రీ,സ്ട്രോബെറി
సుడాన్ గడ్డి,സുഡാൻ പുല്ല്
చెరుకుగడ,കരിമ്പ്
సమ్మర్ స్క్వాష్,വേനൽക്കാല സ്ക്വാഷ്
పొద్దుతిరుగుడు,സൂര്യകാന്തി
సన్‌హెంప్,സൂഹെംപ്പ്
తీపి క్లోవర్,സ്വീറ്റ് ക്ലോവർ
తీపి పొట్లకాయ,മധുരമുള്ള പൊറോട്ട
తీపి బంగాళాదుంప,മധുരക്കിഴങ്ങ്
తీపి వైలెట్,മധുരമുള്ള വയലറ്റ്
సాప్ సక్కర్,SAP സക്കർ
చూసింది ఫ్లై,കണ്ട ഈച്ച
స్కేల్ క్రిమి,സ്കെയിൽ പ്രാണി
సెమిలూపర్,സെമിലോപ്പർ
షూట్ బోరర్,ബോറർ ഷൂട്ട്
పట్టు పురుగు,പട്ടുനാടൻ
నత్త,ഒച്ച്
స్పారో,കുരുവി
సాలీడు,ചിലന്തി
ఉడుత,അണ്ണാന്
కొమ్మ బోర్,തോട്ടം ബോറർ
కాండం బోరర్,സ്റ്റെം ബോറർ
కాండం గిర్డ్లర్,തണ്ട് അരക്കെട്ട്
స్టోన్ వీవిల్,കല്ല് കോവിൾ
నేల శాస్త్రవేత్త,മണ്ണ് ശാസ്ത്രജ്ഞൻ
వ్యూహాత్మక ఉద్యమం,തന്ത്രപരമായ പ്രസ്ഥാനം
ట్యాగింగ్,ടാഗിംഗ് (ലേബലിംഗ്)
ట్యాంక్ సిల్ట్,ടാങ്ക് സിൽട്ട്
రూట్ నొక్కండి,റൂട്ട് ടാപ്പുചെയ്യുക
మొక్క,ടസ്സൽ (ചോളം)
వర్గీకరణ,ടാക്സോണമി
సాంకేతికం,സാങ്കേതികവിദ
సమశీతోష్ణ జోన్,മിതശീതോഷ്ണ മേഖല
తాత్కాలిక విల్టింగ్,താൽക്കാലിക വൈൽറ്റിംഗ്
టెండ్రిల్,പരീക്ഷണങ്ങൾ
టెన్సియోమీటర్,ടെൻസിയോമീറ്റർ
టెపాల్,ടെപ്പർ
టెరాటోజెని,ടെറാറ്റോജനി
ముగింపు కోడాన్,അവസാനിപ്പിക്കൽ കോഡൺ
టెర్రేస్,മട്ടുപ്പാവ്
టెర్రస్ విరామం,ടെറസ് ഇടവേള
భూగోళ రేడియేషన్,ഭൗമ വികിരണം
భూసంబంధమైన కలుపు మొక్కలు,ഭൗമ കളകൾ
టెస్ట్ క్రాస్,ടെസ്റ്റ് ക്രോസ്
పరీక్ష బరువు,പരീക്ഷണ ഭാരം
టెస్టా,പരീക്ഷണ
టెట్రాడ్,ടെട്രാട്
టెట్రాప్లాయిడ్,ടെട്രപ്ലോയിഡ്
టెట్రాప్లాయిడి,ടെട്രാപ്ലോയിഡി
థాలమస్,തലലമസ്
ఉష్ణ వాహకత,താപ ചാലകത
థర్మల్ డిఫ్యూసివిటీ,താപ വ്യത്യാസം
థర్మల్ ఇండక్షన్,താപ ഇൻഡക്ഷൻ
థర్మోకపుల్,തെർമോകോൾ
థర్మోగ్రాఫ్,താർമോഗ്രാഫ്
థర్మోపెడిసిటీ,തെർമോപൈയോഡറിറ്റി
థర్మోపెరియోడిజం,തെർമോറിയോഡറിസം
థర్మోఫైల్,തെർമോഫൈൽ
థర్మోటాక్సిస్,തെർമോടാക്സിസ്
సన్నబడటం,പുറത്തെടുക്കുന്നു
నూర్పిడి,മെതിക്കുന്ന
టి ప్లాస్మిడ్,ടി പ്ലാസ്മിഡ്
టైడల్ చిత్తడి నేలలు,ടൈഡൽ ചതുപ്പുകൾ
టైల్ డ్రైనేజ్,ടൈൽ ഡ്രെയിനേജ്
టిల్లియబిలిటీ,തികകികല്
పండించడం,കൃഷി
టిల్లర్ (మొక్క),ടില്ലർ (പ്ലാന്റ്)
టిల్లరింగ్,ടിൽവറംഗ്
టిల్లరింగ్ దశ,ടില്ലാസിംഗ് സ്റ്റേജ്
టిల్త్,ടിൽത്ത്
కణజాల పరీక్ష,ടിഷ്യു പരിശോധന
పసిపిల్లలు,കള്ള്
ఓరిమి,സഹിഷ്ണുത
పై నేల,മുകളിലെ മണ്ണ്
టోపాటో,ടോപനയോ
టాప్-డ్రెస్సింగ్,ടോപ്പ് ഡ്രസ്സിംഗ്
టోపోక్లిమాటాలజీ,ടോപ്പോകലോളജി
పైన ఉండిపోయిన పొగాకు),ടോപ്പിംഗ് (പുകയില)
మొత్తం జీర్ణమయ్యే పోషకం,മൊത്തം ദഹിപ്പിക്കുന്ന പോഷകത്തെ
మొత్తం కారకాల ఉత్పాదకత,ആകെ ഘടക ഉൽപാദനക്ഷമത
మొత్తం కరిగే ఘనపదార్థాలు,മൊത്തം ലയിക്കുന്ന സോളിഡുകൾ
టోటిపోటెన్సీ,ടോളങ്കിപ്പൻസി
విషపూరితం,വിഷാംശം
టాక్సిన్,ടോക്സിൻ
ట్రేస్ ఎలిమెంట్స్,ഘടകങ്ങൾ കണ്ടെത്തുക
ట్రేసర్ ఎలిమెంట్స్,ട്രേസർ ഘടകങ്ങൾ
లావాదేవీలు,ഇടപെടുന്നത്
ట్రాన్స్క్రిప్షన్,പകരാവസ്ഥ
పరివర్తన,രൂപാന്തരം
ట్రాన్స్‌జెనిక్,സംഗഹദൈവ്
అనువాదం,വിവർത്തനം
ట్రాన్స్‌లోకేషన్,ആത്മീയം
ప్రసారం,പിന്കങ്ങല്
ట్రాన్స్పిరేషన్ గుణకం,ട്രാൻസ്പര്യ ഗുണകം
ట్రాన్స్పిరేషన్ పుల్,ട്രാൻസ്പിറിയൽ പുൾ
ట్రాన్స్పిరేషన్ నిష్పత్తి,ട്രാൻസ്രേഷൻ അനുപാതം
మార్పిడి షాక్,ട്രാൻസ്പ്ലാൻറ് ഷോക്ക്
మార్పిడి,ട്രാൻസ്പ്ലാൻറ്റർ
మార్పిడి,പറിച്ചുനടല്
రవాణా చేసిన నేల,മണ്ണ് കൊണ്ടുപോയ മണ്ണ്
ట్రాన్స్‌పోసన్,ട്രാൻസ്പോണ്
విలోమ పారుదల,തിരശ്ചീന ഡ്രെയിനേജ്
ఉచ్చు పంటలు,കെണി വിളകൾ
చెత్త,ചവറ്റുകുട്ട
చికిత్స,ആചരണം
చెట్టు పంట,മരം ക്രോപ്പിംഗ്
చెట్టు ఉంగరం,ട്രീ റിംഗ്
ట్రయల్,പരീക്ഷണം
ఇరిగేషన్ మోసగించండి,ട്രിക്കിൾ ഇറിഗേഷൻ
ట్రిగ్గర్ కారకం,ഘടകം ട്രിഗർ ചെയ്യുക
ట్రిప్లాయిడ్,ത്രിവദ്ധമായ
ట్రిపుల్ క్రాపింగ్,ട്രിപ്പിൾ ക്രോപ്പിംഗ്
ట్రోఫిక్ స్థాయి,ട്രോഫിക് ലെവൽ
ట్రాపిక్ కదలికలు,ട്രോപ്പിക് പ്രസ്ഥാനങ്ങൾ
ఉష్ణమండల ప్రాంతం,ഉഷ്ണമേഖലാ പ്രദേശത്ത്
ఉష్ణమండల,ഉഷ്ണമേഖല
నిజమైన సాంద్రత,യഥാർത്ഥ സാന്ദ്രത
నిజమైన డైజెస్టిబిలిటీ,യഥാർത്ഥ ദഹനത
కత్తిరించబడిన ప్రొఫైల్,വെട്ടിച്ചുരുക്കിയ പ്രൊഫൈൽ
కత్తిరించిన నేల,വെട്ടിച്ചുരുക്കിയ മണ്ണ്
సునామి,സുനാമി
గడ్డ దినుసు పంటలు,കിഴങ്ങുവർഗ്ഗ വിളകൾ
ట్యూబర్,കിഴങ്ങ്
కణితి,മുഴ
మట్టి యొక్క పంక్తి,മണ്ണിന്റെ ചൂഷണം
టండ్రా,തുണ്ട്ര
మట్టిగడ్డ,ടർഫ്
టర్గిడ్,തുർജ്ജനമായ
టర్గర్ ఉద్యమం,ടർഗോർ ചലനം
టర్గర్ పీడనం,ടർഗോർ മർദ്ദം
టర్గర్,ടർഗോർ
టర్నర్ సిండ్రోమ్,ടർണിന്റെ സിൻഡ്രോം
రకం (మొక్క),തരം (പ്ലാന്റ്)
టైప్ I లోపం,ടൈപ്പ് I പിശക്
టైప్ II లోపం,ടൈപ്പ് II പിശക്
టైఫూన్,ടൈറ്റി ടോഹൂൺ
చింతపండు,പുഴലിക്കല്
టార్రాగన్,ടാരഗൺ
ఆలయం లేదా పుచ్చోమ చెట్టు,ക്ഷേത്രം അല്ലെങ്കിൽ പഗോഡ ട്രീ
తిస్టిల్,തുണി
థుజా,തുജ
థైమ్,തൈം
పొగాకు,പുകയില
టమోటా,തക്കാളി
దు orrow ఖం చెట్టు,വൃക്ഷം
ట్రిటికేల్,ܘNITICE
ట్రంపెట్ వైన్,കാഹളം മുന്തിരിവതാവ്
ట్యూబెరోస్,Tuberose
పసుపు,മഞ്ഞൾ
టర్నిప్,തക്കാരിച്ചെടി
భారతీయుగపు ఎర్ర ఖున్నము,ടൈമ്മ (ഇന്ത്യൻ റീഡ് മാസ്)
టీ దోమ,ചായ കൊതുക്
చెంప,ടെർമിറ്റുകൾ (വെളുത്ത ഉറുമ്പ്)
త్రిప్స్,ഇലപ്പെടുപ്പുകൾ
అల్ట్రాసెంట్రిఫ్యూగేషన్,അൾട്രൊരെണ്ടര്ഫ്യൂഗേഷൻ
అల్ట్రాసౌండ్,അൾട്രാസൗണ്ട്
అంబెల్,ഉമ്പ്
అన్‌కౌప్లింగ్,അധികാരപ്പെടുത്തിയിട്ടില്ല
అవాంఛనీయమైనది,ഫലമില്ലാത്തത്
వివేకం,ഞരമ്പമില്ലാത്ത
యూనివర్సల్ జన్యు కోడ్,സാർവത്രിക ജനിറ്റിക് കോഡ്
సార్వత్రిక నేల నష్టం,സാർവത്രിക മണ്ണിന്റെ നഷ്ടം
అసంతృప్త కొవ్వు ఆమ్లాలు,അപൂരിത ഫാറ്റി ആസിഡുകൾ
అప్‌ల్యాండ్ రైస్,ഇളം അരി
ఎత్తైన చోటు,ഉദതം
పట్టణ కంపోస్ట్,അർബൻ കമ്പോസ്റ്റ്
యూరియా,യുആർഎ
యూరియా,മൂലം
ఉల్లా గడ్డి,ഉല്ലാ പുല്ല്
టీకా,വാക്സിന്
వాక్యూల్,വാക്യൂൾ
విలువ-ఆధారిత వ్యవసాయం,മൂല്യവർദ്ധിത കൃഷി
విలువ జోడించిన ఉత్పత్తి,മൂല്യവർദ്ധിത ഉൽപ്പന്നം
విలువ అదనంగా,മൂല്യങ്ങൾ
విలువ ఖర్చు నిష్పత్తి,മൂല്യ വില അനുപാതം
దవడ ఎముక,VAM (വെസിക്കുലാർ അർബുലർ)
ఆవిరి వేడి చికిత్స,നീരാവി ചൂട് ചികിത്സ
ఆవిరి పీడనం,ബാഷ്പ മർദ്ദം
వేరియబుల్ ఖర్చు,വേരിയബിളിന്
వేరియబుల్ జన్యువు,വേരിയബിൾ ജീൻ
