Assamese,Odiya
টাৰ্ণআউট সূত্ৰ,ଟର୍ନାରାଉଣ୍ଡ ଫର୍ମୁଲା |
স্তৰভিত্তিক ৰূপ,କ୍ରମିକ ଫର୍ମ |
অসামঞ্জস্যপূৰ্ণ পৰিৱেশন,ଅସଙ୍ଗତ କାର୍ଯ୍ୟଦକ୍ଷତା |
"লগাৰিদম সূত্ৰ, সমতুল্যতা সূত্ৰ","ଲୋଗାରିଦମ୍ ସୂତ୍ର, ସମାନତା ସୂତ୍ର |"
"ৰেফাৰেন্স লাইন, ৰেফাৰেন্স লাইন","ରେଫରେନ୍ସ ଲାଇନ୍, ରେଫରେନ୍ସ ଲାଇନ୍ |"
ৰেফাৰেন্স পইণ্ট ৰেফাৰেন্স পইণ্ট,ରେଫରେନ୍ସ ପଏଣ୍ଟ ରେଫରେନ୍ସ ପଏଣ୍ଟ |
প্ৰতিফলিত তৰংগ,ପ୍ରତିଫଳିତ ତରଙ୍ଗ |
প্ৰতিফলন,ପ୍ରତିଫଳନ
সমতুল্য নিয়ম,ସମାନ ନିୟମ |
অভিসৰণ অঞ্চল,ସମ୍ମିଶ୍ରଣ ଅଞ୍ଚଳ |
বিচ্ছিন্ন অঞ্চল,ଭିନ୍ନ ଅଞ୍ଚଳ |
সংহতি মণ্ডল,ଏକୀକରଣ ଅଞ୍ଚଳ |
ৰিগ্ৰেছন বিশ্লেষণ,ରିଗ୍ରେସନ୍ ଆନାଲିସିସ୍ |
ৰিগ্ৰেছন বক্ৰ,ରିଗ୍ରେସନ୍ ବକ୍ର
ৰিগ্ৰেছন সমীকৰণ,ରିଗ୍ରେସନ୍ ସମୀକରଣ |
ৰিগ্ৰেছন লাইন,ରେଗ୍ରେସନ୍ ଲାଇନ୍
ৰিগ্ৰেছন মডেল,ରିଗ୍ରେସନ୍ ମଡେଲ୍ |
নিয়মীয়া বক্ৰ,ନିୟମିତ ବକ୍ର
আনকি ষড়ভুজ,ଷୋହଳ
নিয়মীয়া মেট্ৰিক্স,ନିୟମିତ ମ୍ୟାଟ୍ରିକ୍ସ |
সমপক্ষীয়,ସମାନ୍ତରାଳ |
আপেক্ষিক পৰিপূৰক,ଆପେକ୍ଷିକ ସଂପନ୍ନ |
আপেক্ষিকভাৱে সৰ্বোচ্চ,ଆପେକ୍ଷିକ ସର୍ବୋଚ୍ଚ |
আপেক্ষিকভাৱে সৰ্বনিম্ন,ଆପେକ୍ଷିକ ସର୍ବନିମ୍ନ |
আপেক্ষিক সম্ভাৱনা,ଆପେକ୍ଷିକ ସମ୍ଭାବନା |
আপেক্ষিক বেগ,ଆପେକ୍ଷିକ ବେଗ |
"আপেক্ষিকতা, আপেক্ষিকতা, আপেক্ষিকতা","ଆପେକ୍ଷିକତା, ଆପେକ୍ଷିକତା, ଆପେକ୍ଷିକତା |"
আপেক্ষিকতাবাদ তত্ত্ব,ଆପେକ୍ଷିକ ତତ୍ତ୍। |
নিৰ্ভৰযোগ্যতা,ନିର୍ଭରଯୋଗ୍ୟତା
নিৰ্ভৰযোগ্যতাৰ সমস্যা,ନିର୍ଭରଯୋଗ୍ୟତା ସମସ୍ୟା |
অৱশিষ্ট পদ,ଅବଶିଷ୍ଟ ପୋଷ୍ଟ
বাকী উপপাদ্য,ଅବଶିଷ୍ଟ ଥିଓରେମ୍ |
পুনৰাবৃত্তিমূলক সীমা,ପୁନରାବୃତ୍ତି ସୀମା |
পুনৰাবৃত্তিমূলক Riemann-অখণ্ড,ପୁନରାବୃତ୍ତି Riemann-integral |
প্ৰতিনিধিত্ব কৰা,ପ୍ରତିନିଧିତ୍ୱ
"অৱশিষ্ট, অৱশিষ্ট","ଅବଶିଷ୍ଟ, ଅବଶିଷ୍ଟ"
অসীমত থাকে,ଅସୀମତାରେ ରହିଥାଏ |
"বিসৰ্জন, খণ্ডন, পাৰ্থক্য","ବିଲୋପ, ପ୍ରତ୍ୟାଖ୍ୟାନ, ଭିନ୍ନତା |"
বিচ্ছিন্নতা,ଅସନ୍ତୋଷ |
বেগ সমন্বয়,ବେଗ ଆଡଜଷ୍ଟମେଣ୍ଟ୍ |
ফলাফলৰ ফলাফল,ଫଳାଫଳ ଫଳାଫଳ
ফলস্বৰূপ বল,ଫଳାଫଳ ଶକ୍ତି
ফলাফল ভেক্টৰ,ଫଳାଫଳ ଭେକ୍ଟର୍ |
পৰিৱৰ্তিত একক পদ্ধতি,ପରିବର୍ତ୍ତିତ ଏକକ ପଦ୍ଧତି |
ৰম্বছ,ରମ୍ବସ୍
riemann-অখণ্ড,riemann-integral
"সোঁকোণ, সোঁকোণ","ଡାହାଣ କୋଣ, ଡାହାଣ କୋଣ |"
সোঁকোণীয়া ত্ৰিভুজ,ଡାହାଣ କୋଣିଆ ତ୍ରିରଙ୍ଗା |
সোঁফালৰ বৃত্তাকাৰ শঙ্কু,ଡାହାଣ ବୃତ୍ତାକାର କୋଣ |
দক্ষিণ চেট,ଦକ୍ଷିଣ ସେଟ୍
সোঁফালৰ বৃত্তাকাৰ চিলিণ্ডাৰ,ଡାହାଣ ବୃତ୍ତାକାର ସିଲିଣ୍ଡର |
ঘড়ীৰ কাঁটাৰ দিশত,ଘଣ୍ଟା ବୁଲାଇ |
দক্ষিণৰ বিপৰীত,ଦକ୍ଷିଣ ଓଲଟା
"সঠিক প্ৰমাণ, সঠিক প্ৰমাণ","ସଠିକ୍ ପ୍ରମାଣ, ସଠିକ୍ ପ୍ରମାଣ |"
"আঙঠি, আঙঠি","ରିଙ୍ଗ, ରିଙ୍ଗ"
পূৰ্ণসংখ্যাৰ আঙঠি,ଇଣ୍ଟିଜର୍ ରିଙ୍ଗ୍
R-অখণ্ড,ଆର-ଇଣ୍ଟିଗ୍ରାଲ୍ |
"মূল, মূল","ମୂଳ, ମୂଳ"
বৰ্গমূল মূল,ବର୍ଗ ମୂଳ ମୂଳ |
বহুপদৰ মূল,ବହୁଜନର ମୂଳ |
"ঘূৰণ, ঘূৰণ","ଘୂର୍ଣ୍ଣନ, ଘୂର୍ଣ୍ଣନ"
ঘূৰণীয়া ত্ৰুটি,ଗୋଲାକାର ତ୍ରୁଟି |
লানি পতা,ଧାଡି
শাৰী-স্তম্ভ গুণন,ଧାଡି-ସ୍ତମ୍ଭ ଗୁଣନ |
ৰেখা সমতুল্যতা,ରେଖା ସମାନତା |
শাৰী মেট্ৰিক্স,ଧାଡି ମ୍ୟାଟ୍ରିକ୍ସ |
শাৰী ক্ৰম,ଧାଡି କ୍ରମ |
এস্কেপ পইণ্ট,ପଳାୟନ ବିନ୍ଦୁ |
"নমুনা, নমুনা","ନମୁନା, ନମୁନା"
নমুনাৰ গড়,ନମୁନା ଅର୍ଥ |
নমুনা বিন্দু,ନମୁନା ବିନ୍ଦୁ |
নমুনাৰ আকাৰ,ନମୁନା ଆକାର
নমুনা স্থান,ନମୁନା ସ୍ଥାନ
নমুনা-মানক-বিচ্যুতি,ନମୁନା-ମାନକ-ବିଘ୍ନ |
নমুনা জৰীপ,ନମୁନା ସର୍ବେକ୍ଷଣ |
নমুনা ভ্যাৰিয়েন্স,ନମୁନା ଭିନ୍ନତା |
"নমুনা (v.), নমুনা সংগ্ৰহ (n.)","ନମୁନା (v।), ନମୁନା ସଂଗ୍ରହ (n।)"
নমুনা বিতৰণ কৰা,ନମୁନା ବଣ୍ଟନ
নমুনা সংগ্ৰহৰ ভুল,ନମୁନା ତ୍ରୁଟି |
নমুনা সংগ্ৰহৰ ব্যৱধান,ନମୁନା ବ୍ୟବଧାନ
নমুনা সংগ্ৰহ পদ্ধতি,ନମୁନା ପଦ୍ଧତି |
নমুনা সংগ্ৰহৰ নীতি,ନମୁନା ନୀତି
প্ৰতিস্থাপনৰ সৈতে নমুনা সংগ্ৰহ কৰা,ପ୍ରତିସ୍ଥାପନ ସହିତ ନମୁନା ସଂଗ୍ରହ |
"স্কেলাৰ, স্কেলাৰ","ସ୍କାଲାର୍, ସ୍କାଲାର୍ |"
স্কেলাৰ ক্ষেত্ৰ,ସ୍କାଲାର୍ ଫିଲ୍ଡ |
স্কেলাৰ মেট্ৰিক্স,ସ୍କାଲାର୍ ମ୍ୟାଟ୍ରିକ୍ସ |
স্কেলাৰ বহুগুণ,ସ୍କାଲାର୍ ଗୁଣ
স্কেলাৰ গুণন,ସ୍କାଲାର୍ ଗୁଣନ |
স্কেলাৰ উৎপাদন,ସ୍କାଲାର୍ ଉତ୍ପାଦ |
স্কেলাৰ,ସ୍କାଲାର୍ |
স্কেলাৰ ট্ৰিপল প্ৰডাক্ট,ସ୍କାଲାର୍ ଟ୍ରିପଲ୍ ଉତ୍ପାଦ |
স্কেলিন ত্ৰিভুজ,ସ୍କେଲିନ୍ ତ୍ରିରଙ୍ଗା |
স্কেটাৰ ডায়াগ্ৰাম,ବିଛାଇବା ଚିତ୍ର
শ্ৰডিংগাৰ সমীকৰণ,ସ୍କ୍ରୋଡିଙ୍ଗର୍ ସମୀକରଣ |
"ঋতুভিত্তিক উঠা-নমা, ঋতুভিত্তিক উঠা-নমা","ମ al ସୁମୀ ପରିବର୍ତ୍ତନ, ମ al ସୁମୀ ପରିବର୍ତ୍ତନ |"
"ভেদকাৰী, ভেদকাৰী ৰেখা, ছেকেণ্ট, বিপৰীত কোচাইন","ଅନୁପ୍ରବେଶକାରୀ, ଅନୁପ୍ରବେଶକାରୀ ରେଖା, ନିରାପଦ, ଓଲଟା କୋସାଇନ୍ |"
বিন্ধি পদ্ধতি,ବିଦ୍ଧରଣ ପଦ୍ଧତି |
দ্বিতীয়,ଦ୍ୱିତୀୟ |
দ্বিতীয় ক্ৰম (দ্বিতীয় প্ৰকাৰ),ଦ୍ୱିତୀୟ କ୍ରମ (ଦ୍ୱିତୀୟ ପ୍ରକାର)
"ছেকচন, ছেকচন, ছেকচন, ছেকচন, ছেকচন","ବିଭାଗ, ବିଭାଗ, ବିଭାଗ, ବିଭାଗ, ବିଭାଗ"
"মহকুমা, খণ্ড, খণ্ড","ଉପବିଭାଗ, କ୍ଷେତ୍ର, କ୍ଷେତ୍ର"
বক্ৰ খণ্ড,ବକ୍ର ବିଭାଗ
আত্মসংলগ্নতা,ଆତ୍ମ ସଂଲଗ୍ନ
স্ব-সংলগ্ন অপাৰেটৰ,ସ୍ୱୟଂ ସଂଲଗ୍ନ ଅପରେଟର୍ |
অটোজাইগাছ,ସେଲ୍ଫ୍ କଞ୍ଜୁଗେଟ୍ |
আধা অক্ষ,ଅଧା ଅକ୍ଷ
অৰ্ধবৃত্ত,ଅର୍ଦ୍ଧଚକ୍ର |
কংক্ৰিটৰ মেট্ৰিক্স,କଂକ୍ରିଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
অখণ্ড দ্বিঘাত,ଅବିଚ୍ଛେଦ୍ୟ ଚତୁର୍ଭୁଜ |
সমীসমুহ,ସମିସୁହୁ |
আধা ব্যৱধান,ଅଧା ବ୍ୟବଧାନ
অৰ্থাৎ প্ৰধান অক্ষ,ଅର୍ଥାତ୍ ମୁଖ୍ୟ ଅକ୍ଷ |
অৰ্ধ ক্ষুদ্ৰ অক্ষ,ଅର୍ଦ୍ଧ ଛୋଟ ଅକ୍ଷ |
পৃথক কৰিব পৰা বহুপদ,ପୃଥକ ବହୁଭୂତ |
চলক পৃথকীকৰণ,ଭେରିଏବଲ୍ ଅଲଗା
ক্ৰম,କ୍ରମ |
সূচীকৰণ নীতি,ସୂଚକାଙ୍କ ନୀତି |
ক্ৰমিক বিশ্লেষণ,କ୍ରମିକ ବିଶ୍ଳେଷଣ |
ক্ৰমিক নমুনা সংগ্ৰহ কৰা,କ୍ରମାଗତ ନମୁନା
শ্ৰেণীগত সম্পৰ্ক,ନିର୍ଦ୍ଦିଷ୍ଟ ସମ୍ବନ୍ଧ
"শৃংখলা, শৃংখলা, শৃংখলা","ସିରିଜ୍, ସିରିଜ୍, ସିରିଜ୍ |"
"aggregate, বতাহৰ দিশ, ধাৰা দিশ, জমা, জমা (ver.)","ସମୁଦାୟ, ପବନ ଦିଗ, ସାମ୍ପ୍ରତିକ ଦିଗ, ଫ୍ରିଜ୍, ଫ୍ରିଜ୍ (ver।)"
sextant,ସେକ୍ସଟାଣ୍ଟ |
শ্বেৱাৰ্ট নিয়ন্ত্ৰণ চাৰ্ট,ଶେୱାର୍ଟ କଣ୍ଟ୍ରୋଲ୍ ଚାର୍ଟ |
"চিহ্ন, পৰিমাণ","ଚିହ୍ନ, ପରିମାଣ"
মেট্ৰিক্স মাৰ্কাৰ,ମ୍ୟାଟ୍ରିକ୍ସ ମାର୍କର |
দ্বিঘাত দ্বিঘাত চিহ্ন,ଚତୁର୍ଭୁଜ ଚତୁର୍ଭୁଜ ପ୍ରତୀକ |
শচীন নম্বৰ,ସଚିନ୍ ସଂଖ୍ୟା |
তাৎপৰ্য্যৰ স্তৰ,ମହତ୍ତ୍ level ସ୍ତର |
তাৎপৰ্য্য পৰীক্ষা,ମହତ୍ତ୍ test ପରୀକ୍ଷା |
উল্লেখযোগ্য নম্বৰ,ଉଲ୍ଲେଖନୀୟ ଚିହ୍ନ
নম্বৰ পৰীক্ষা,ମାର୍କ ପରୀକ୍ଷା
চিহ্ন ফলন,ପ୍ରତୀକ କାର୍ଯ୍ୟ
একেধৰণৰ উপবৃত্তাকাৰ,ସମାନ ଏଲିପସଏଡ୍ |
সমজাতীয় চিত্ৰ,ଏକମାତ୍ର ଚିତ୍ର
"সাদৃশ্য, উপমা","ସମାନତା, ଅନୁରୂପ |"
সমজাতীয় মেট্ৰিক্স,ଏକମାତ୍ର ମ୍ୟାଟ୍ରିକ୍ସ |
সহজ বন্ধ বক্ৰ,ସରଳ ବନ୍ଦ ବକ୍ର
সহজ সম্পৰ্ক,ସରଳ ସମ୍ପର୍କ
সহজ হাৰমনিক গতি,ସରଳ ହାରମୋନିକ୍ ଗତି |
সহজ যাদৃচ্ছিক নমুনা সংগ্ৰহ,ସରଳ ଅନିୟମିତ ନମୁନା |
"set, simplex, একপক্ষীয়, সহজ","ସେଟ୍, ସିମ୍ପ୍ଲେକ୍ସ, ଏକପାଖିଆ, ସରଳ |"
একমুখী এলগৰিদম,ଏକପାଖିଆ ଆଲଗୋରିଦମ |
একক টেবুল,ଏକକ ଟେବୁଲ୍ |
simpson ৰ এক তৃতীয়াংশ নিয়ম,ସିମ୍ପସନ୍ ର ଏକ ତୃତୀୟାଂଶ ନିୟମ |
চিমুলেচন পদ্ধতি,ଅନୁକରଣ ପଦ୍ଧତି
সমকালীন অৱভেদ্য সমীকৰণ,ଏକକାଳୀନ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |
একেলগে সমীকৰণ,ଏକକାଳୀନ ସମୀକରଣ |
"চিহ্ন, sine","ସାଇନ୍, ସାଇନ"
"চাইন বক্ৰ, চাইন বক্ৰ","ସାଇନ ବକ୍ର, ସାଇନ ବକ୍ର"
একক,ଏକାକୀ
একঘেয়ামী কাৰ্য্য,ଏକମାତ୍ର କାର୍ଯ୍ୟ
অদ্ভুত অখণ্ড,ଅଦ୍ଭୁତ ଇଣ୍ଟିଗ୍ରାଲ୍ |
"অদ্ভুততা, অদ্ভুততা","ଅଜବତା, ଅଦ୍ଭୁତତା |"
অপৰিৱৰ্তিত মেট্ৰিক্স,ଅବ arian ଧ ମ୍ୟାଟ୍ରିକ୍ସ |
অদ্ভুত সমাধান,ଅଜବ ସମାଧାନ |
নমুনাৰ আকাৰ,ନମୁନା ଆକାର
অদ্ভুত বিতৰণ,ଅଦ୍ଭୁତ ବଣ୍ଟନ |
বিষমজাতীয় হাৰ্মিটিয়ান মেট্ৰিক্স,ହେଟେରୋଜିନସ୍ ହର୍ମିଟିଆନ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
বিষমতা,ବିପରୀତ
অদ্ভুত প্ৰতিসম মেট্ৰিক্স,ଅଦ୍ଭୁତ ସମୃଦ୍ଧ ମ୍ୟାଟ୍ରିକ୍ସ |
চলক নূন্যতম কৰা,ଭେରିଏବଲ୍ କମ୍ କରିବା |
"ঢাল, ঢাল, ঢাল","ope ୁଲା, ope ୁଲା, ope ୁଲା |"
ঢালৰ গ্ৰেডিয়েণ্ট,ope ୁଲା ଗ୍ରେଡିଏଣ୍ଟ୍ |
"বন্ধনী, চুটি বান্ধনি","ବନ୍ଧନୀ, କ୍ଷୁଦ୍ର ବନ୍ଧନ |"
পোন বক্ৰ,ସିଧା ବକ୍ର
বিবিধ কাৰ্য্য,ବିଭିନ୍ନ କାର୍ଯ୍ୟ
সৌৰজগত,ସୌର ମଣ୍ଡଳ
,
ছ&#39;লেন&#39;ইডাল ভেক্টৰ,ସୋଲେନଏଡାଲ୍ ଭେକ୍ଟର୍ |
"কঠিন, ভৰ, ঘনক","କଠିନ, ମାସ, କ୍ୟୁବ୍ |"
"ঘন জ্যামিতি, ষ্টেৰিঅ’স্কোপিক জ্যামিতি","କ୍ୟୁବିକ୍ ଜ୍ୟାମିତ୍ରୀ, ଷ୍ଟେରୋସ୍କୋପିକ୍ ଜ୍ୟାମିତ୍ରୀ |"
"সমাধান, সঁজুলি","ସମାଧାନ, ଉପକରଣ"
শৃংখলা গঠন সমাধান,ସିରିଜ୍ ଫର୍ମ ସମାଧାନ |
সমাধান মেট্ৰিক্স,ସମାଧାନ ମ୍ୟାଟ୍ରିକ୍ସ |
ত্ৰিভুজৰ সমাধান,ତ୍ରିରଙ୍ଗାର ସମାଧାନ |
সমাধান জনসংখ্যা,ସମାଧାନ ଜନସଂଖ୍ୟା
ছ&#39;নাইন বহুপদ,ସୋନାଇନ୍ ପଲିନୋମିଆଲ୍ |
"আকাশ, মহাকাশ, মহাকাশ, মহাকাশ, মহাকাশ","ଆକାଶ, ସ୍ଥାନ, ସ୍ଥାନ, ସ୍ଥାନ, ସ୍ଥାନ |"
আকাশ বক্ৰ,ଆକାଶ ବକ୍ର
অভিভাৱক ছেট,ପ୍ୟାରେଣ୍ଟ୍ ସେଟ୍ |
স্থানীয় সম্পৰ্ক ডায়েগ্ৰাম,ସ୍ଥାନୀୟ ସମ୍ପର୍କ ଚିତ୍ର |
নিৰ্দিষ্ট ৰৈখিক গোট,ନିର୍ଦ୍ଦିଷ୍ଟ ରେଖା ଗୋଷ୍ଠୀ |
নিৰ্দিষ্ট উলম্ব গোট,ନିର୍ଦ୍ଦିଷ୍ଟ ଭୂଲମ୍ବ ଗୋଷ୍ଠୀ |
"নিৰ্দিষ্ট ঘনত্ব, আপেক্ষিক ঘনত্ব","ନିର୍ଦ୍ଦିଷ୍ଟ ଘନତା, ସମ୍ପର୍କୀୟ ଘନତା |"
মানৱ মেপিং উপপাদ্য,ମାନବ ମ୍ୟାପିଙ୍ଗ୍ ଥିଓରେମ୍ |
কাৰ্য্যৰ নিয়ম,କାର୍ଯ୍ୟର ଆଦର୍ଶ |
"গোলক, গোলক","କ୍ଷେତ୍ର, କ୍ଷେତ୍ର"
গোলাকাৰ স্থানাংক ব্যৱস্থা,ଗୋଲାକାର ସଂଯୋଜନା ପ୍ରଣାଳୀ |
গোলাকাৰ মেৰু স্থানাংক,ଗୋଲାକାର ପୋଲାର ସଂଯୋଜନା |
গোলাকাৰ ত্ৰিভুজ,ଗୋଲାକାର ତ୍ରିରଙ୍ଗା |
গোলাকাৰ ত্ৰিকোণমিতি,ଗୋଲାକାର ଟ୍ରାଇଗୋନେମେଟ୍ରୀ |
সৰ্পিল,spiral
"বৰ্গ, বৰ্গ","ବର୍ଗ, ବର୍ଗ"
"গুৰু, গুৰুবন্ধনী","ଗୁରୁ, ଗୁରୁବାନ୍ଦନୀ |"
বৰ্গ অখণ্ড,ବର୍ଗ ଇଣ୍ଟିଗ୍ରାଲ୍ |
বৰ্গক্ষেত্ৰৰ মেট্ৰিক্স,ବର୍ଗ ମ୍ୟାଟ୍ରିକ୍ସ |
বৰ্গমূল,ବର୍ଗମୂଳ
নমুনা সংগ্ৰহৰ পৰ্যায়,ନମୁନା ପର୍ଯ୍ୟାୟ |
স্তৰভিত্তিক ফলন,କ୍ରମିକ କାର୍ଯ୍ୟ
মানক বিচ্যুতি,ମାନଦଣ୍ଡ ବିଚ୍ୟୁତି
ষ্টেণ্ডাৰ্ড ডিফাৰেন্সিয়েল প্ৰডাক্ট,ମାନକ ଭିନ୍ନକ୍ଷମ ଉତ୍ପାଦ |
ভাৰসাম্যতা,ସନ୍ତୁଳନ
অজ্ঞান বক্ৰ,ଅସ୍ଥିର ବକ୍ର
অজ্ঞান বিন্দু,ନିର୍ବନ୍ଧ ବିନ୍ଦୁ |
শ্বক কৰা মূল্য,ଚକିତ ମୂଲ୍ୟ
"নমুনা, চিত্ৰ","ନମୁନା, ଚିତ୍ର"
পৰিসংখ্যাগত,ପରିସଂଖ୍ୟାନ
পৰিসংখ্যা বিশ্লেষণ,ପରିସଂଖ୍ୟାନ ବିଶ୍ଳେଷଣ |
পৰিসংখ্যাগত বিতৰণ,ପରିସଂଖ୍ୟାନ ବଣ୍ଟନ |
পৰিসংখ্যাগত অনুমান,ପରିସଂଖ୍ୟାନ ଅନୁମାନ
পৰিসংখ্যাগত আনুমানিককৰণ,ପରିସଂଖ୍ୟାନ ଆନୁମାନିକତା |
পৰিসংখ্যাগত আৰ্হি,ପରିସଂଖ୍ୟାନ ମଡେଲ୍ |
পৰিসংখ্যাগত জনসংখ্যা,ପରିସଂଖ୍ୟାନ ଜନସଂଖ୍ୟା
পৰিসংখ্যাগত গুণগত মান নিয়ন্ত্ৰণ,ପରିସଂଖ୍ୟାନ ଗୁଣବତ୍ତା ନିୟନ୍ତ୍ରଣ |
"পৰিসংখ্যা, পৰিসংখ্যা","ପରିସଂଖ୍ୟାନ, ପରିସଂଖ୍ୟାନ"
"অপৰিৱৰ্তিত, স্থিৰ, স্থিৰ, স্থায়ী","ଅପରିବର୍ତ୍ତିତ, ସ୍ଥିର, ସ୍ଥିର, ସ୍ଥାୟୀ |"
ষ্টেণ্ডিং ষ্টেট সমাধান,ସ୍ଥାୟୀ ରାଜ୍ୟ ସମାଧାନ |
অধিক প্ৰৱণ মাউন্ট,ଅଧିକ ପ୍ରବୃତ୍ତ ମାଉଣ୍ଟ |
ঢাল-আৰোহণ ডিজাইন,ope ୁଲା-ଚ imb ିବା ଡିଜାଇନ୍ |
ঠেকতম অৱতৰণ,ଶିଖର ଅବତରଣ |
"ষ্টেপ-ফাংচন, ষ্টেপ-ফাংচন","ଷ୍ଟେପ୍-ଫଙ୍କସନ୍, ଷ୍ଟେପ୍-ଫଙ୍କସନ୍ |"
ষ্টাৰলিং ৰেঞ্জ,ଷ୍ଟର୍ଲିଂ ପରିସର |
"ষ্ট&#39;কেষ্টিক, সম্ভাৱনাবাদী","ଷ୍ଟୋକାଷ୍ଟିକ୍, ସମ୍ଭାବ୍ୟତା |"
সম্ভাৱনাবাদী মেট্ৰিক্স,ସମ୍ଭାବ୍ୟ ମାଟ୍ରିକ୍ସ |
সম্ভাৱনাবাদী আৰ্হি,ସମ୍ଭାବ୍ୟ ମଡେଲ |
সম্ভাৱনামূলক প্ৰগ্ৰেমিং,ସମ୍ଭାବ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |
সম্ভাৱনাবাদী চলক,ସମ୍ଭାବ୍ୟ ଭେରିଏବଲ୍ |
ষ্টোকছ উপপাদ্য,ଷ୍ଟୋକ୍ସ ଥିଓରେମ୍ |
"সৰলৰেখা, সৰলৰেখা, সৰলৰেখা","ସିଧା ରେଖା, ସିଧା ରେଖା, ସିଧା ରେଖା |"
"স্তৰৰ লেখচিত্ৰ, বাৰ লেখচিত্ৰ","ସ୍ତର ଚାର୍ଟ, ବାର୍ ଚାର୍ଟ |"
"স্তৰবিন্যাস, স্তৰবিন্যাস","ସ୍ତରକରଣ, ସ୍ତରକରଣ"
স্তৰযুক্ত নমুনা সংগ্ৰহ কৰা,ସ୍ତରୀୟ ନମୁନା ସଂଗ୍ରହ |
"ফ্ল&#39;-লাইন, ষ্ট্ৰিম-লাইন","ଫ୍ଲୋ-ଲାଇନ୍, ଷ୍ଟ୍ରିମ୍-ଲାଇନ୍ |"
চাপ,ଚାପ
শক্তিশালীভাৱে হেলনীয়া কাৰ্য্য,ଦୃ strongly ଭାବରେ ପ୍ରବୃତ୍ତ କାର୍ଯ୍ୟ |
নিৰন্তৰ হ্ৰাস পাই আহিছে,କ୍ରମାଗତ ଭାବରେ ହ୍ରାସ ହେଉଛି |
নিৰন্তৰ বৃদ্ধি,କ୍ରମାଗତ ବୃଦ୍ଧି |
অবিৰত অৰ্ডিনেট ফলন,କ୍ରମାଗତ ଅର୍ଡିନେଟ୍ ଫଙ୍କସନ୍ |
ছাত্ৰ পৰীক্ষা (ছাত্ৰ &#39;t&#39; পৰীক্ষা),ଛାତ୍ର ପରୀକ୍ଷା (ଛାତ୍ର &#39;t&#39; ପରୀକ୍ଷା)
উপসংগ্ৰহ,ସବ୍କୋଲେକ୍ସନ୍ |
উপ-নিৰ্দিষ্টতাবাদী,ଉପ-ନିର୍ଣ୍ଣୟକାରୀ |
উপ-অঞ্চল,ଉପ-ଅଞ୍ଚଳ |
"উপশ্ৰেণী, উপগোট, উপগোট","ସବ୍କ୍ଲାସ୍, ସବ୍ ଗ୍ରୁପ୍, ସବ୍ ଗ୍ରୁପ୍ |"
ব্যৱধান,ବ୍ୟବଧାନ
"উপমেট্ৰিক্স, উপমেট্ৰিক্স","submatrix, submatrix"
"ফুটনোট, ফুটনোট, ফুটনোট","ଫୁଟ୍ ନୋଟ୍, ଫୁଟ୍ ନୋଟ୍, ଫୁଟ୍ ନୋଟ୍ |"
উত্তৰাধিকাৰ,ଉତ୍ତରାଧିକାରୀ
উপগোট,ଉପସେଟ
উপজনসংখ্যা,ଜନସଂଖ୍ୟା
সলনি কৰা,ପ୍ରତିସ୍ଥାପନ
অৰ্ধস্পৰ্শযোগ্য,ସେମି ଟ୍ୟାକ୍ସିଲ୍ |
"স্থানান্তৰ কৰা, স্থানান্তৰ কৰা","ସ୍ଥାନାନ୍ତର କରିବାକୁ, ସ୍ଥାନାନ୍ତର କରିବାକୁ |"
"বিয়োগ, বিয়োগ","କମ, କମ"
"বিয়োগ, বিয়োগ","ବିତରଣ, ବିତରଣ"
লাহে লাহে,ଧୀରେ ଧୀରେ
প্ৰগতিশীল পাৰ্থক্য,ପ୍ରଗତିଶୀଳ ଭିନ୍ନତା |
প্ৰগতিশীল সংহতি,ପ୍ରଗତିଶୀଳ ଏକୀକରଣ |
পাছৰটো,ଶେଷ
সংলগ্ন কৰা হৈছে,ସଂଲଗ୍ନ ହୋଇଛି |
"যোগফল, যোগফল, যোগফল ফলাফল, যোগফল","ରାଶି, ରାଶି, ରାଶି ଫଳାଫଳ, ରାଶି"
যোগফল ফলন,ରାଶି କାର୍ଯ୍ୟ
সংকলনযোগ্য,ସଂକଳନ
যোগাসন ব্লক,ଯୋଗ ବ୍ଲକ
সংকলন,ସଂକଳନ
সংগ্ৰহ সন্মিলন,ସଂକଳନ ସମ୍ମିଳନୀ |
সংকলন সূত্ৰ,ସଂକଳନ ସୂତ୍ର
গ্ৰেড সংগ্ৰহ,ଗ୍ରେଡ୍ ସଂଗ୍ରହ
সংকলন চিহ্ন,ସଂକଳନ ପ୍ରତୀକ |
যোগ অসীমলৈ,ଯୋଗ ଅସୀମତା ପର୍ଯ୍ୟନ୍ତ |
"idiot, মূৰ্খ","ମୂର୍ଖ, ମୂର୍ଖ"
অভাৰছেট,ଓଭରସେଟ୍ |
ছুপাৰছনিক প্ৰবাহ,ସୁପରସୋନିକ୍ ପ୍ରବାହ |
পৰিপূৰক কোণ,ସପ୍ଲିମେଣ୍ଟାରୀ କୋଣ
লেকৰ লোমৰ সমতল,ଲାକେଡ୍ ଫ୍ଲେସ୍ ଫ୍ଲାଟ |
