English,Bengali
Step voltage,ধাপ ভোল্টেজ
Step wave,ধাপ তরঙ্গ
Ster Pirani gauge,স্টার্ন-পিরানি গেজ
Steradian,স্টেরেডিয়ান
Steradiancy,বিকিরণ নির্গততা
Steram-lined tube,সোজা নল
Stereo,"স্টেরিও, স্টেরিওস্কোপিক"
Stereo amplifier,"স্টেরিও অ্যামপ্লিফায়ার, স্টেরিও অ্যামপ্লিফায়ার"
Stereo broadcasting,"স্টেরিও সম্প্রচার, স্টেরিওস্কোপিক সাউন্ড ট্রান্সমিশন"
Stereo isomerism,stereoisomerism
Stereo model,স্টেরিওস্কোপিক মডেল
Stereo pair,স্টেরিও দম্পতি
Stereo-photography,স্টেরিওস্কোপিক ফটোগ্রাফি
Stereo-power,স্টেরিওস্কোপিক দৃষ্টি
Stereoautograph,স্টেরিওঅটোগ্রাফ
Stereogram,"স্টেরিওস্কোপিক, স্টেরিওস্কোপিক"
Stereographic fusion,স্টেরিওস্কোপিক ছন্দ
Stereographic projection,স্টেরিওস্কোপিক অভিক্ষেপ
Stereographic radial scale,স্টেরিওস্কোপিক রেডিয়াল স্কেল
Stereographic transformation (=stereographic projection),স্টেরিওস্কোপিক অভিক্ষেপ
Stereoisomer,স্টেরিওইসোমার
Stereoisomeric form,স্টেরিওস্কোপিক আইসোমরফিক ফর্ম
Stereometric theory,ত্রিমাত্রিক তত্ত্ব
Stereometry,স্টেরিওমেট্রি
Stereophonic effect,স্টেরিও সাউন্ড এফেক্ট
Stereophonic recording,স্টেরিও সাউন্ড রেকর্ডিং
Stereophonic reproduction,স্টেরিওস্কোপিক শব্দ প্রজনন
Stereophonic sound system,স্টেরিওস্কোপিক সাউন্ড প্রজেকশন সিস্টেম
Stereophonic system,স্টেরিও সাউন্ড সিস্টেম
Stereophotogram metry,স্টেরিওফটোগ্রামমেট্রি
Stereophotometer,স্টেরিওস্কোপিক ফটোমিটার
Stereoptics,স্টেরিওস্কোপিক দৃষ্টি
Stereoscope,"স্টেরিওস্কোপ, স্টেরিওস্কোপ"
Stereoscopic,স্টেরিওস্কোপিক
Stereoscopic camera,স্টেরিও ক্যামেরা
Stereoscopic height,স্টেরিও উচ্চতা
Stereoscopic image,স্টেরিওস্কোপিক ইমেজ
Stereoscopic Intersection,স্টেরিওস্কোপিক ছেদ
Stereoscopic microscope,স্টেরিওস্কোপিক মাইক্রোস্কোপ
Stereoscopic model,স্টেরিওস্কোপিক মডেল
Stereoscopic pair of projection,স্টেরিওস্কোপিক ইন্টারপোলেশন দম্পতি
Stereoscopic range,স্টেরিওস্কোপিক পরিসীমা
Stereoscopic range finder,"স্টেরিও রেঞ্জফাইন্ডার, স্টেরিও টেলিস্কোপ"
Stereoscopic telescope,"স্টেরিওস্কোপিক টেলিস্কোপ, স্টেরিওস্কোপিক টেলিস্কোপ"
Stereoscopic television,স্টেরিওস্কোপিক টেলিভিশন
Stereoscopic viewing system,স্টেরিওস্কোপিক দৃষ্টি যন্ত্র
Stereoscopic vision,স্টেরিওস্কোপিক দৃষ্টি
Stereosphere,লিথোস্ফিয়ার
Stereovision,স্টেরিওস্কোপিক দৃষ্টি
Stern-Gerlach experiment,কড়া রসুন পরীক্ষা
Stern's absorption potential,কঠোর স্তন্যপান সম্ভাব্য
Stern's theory,কঠোর তত্ত্ব
Stero-microscope,স্টেরিওস্কোপিক মাইক্রোস্কোপ
Sticking action,সংযুক্তি ক্রিয়া
Sticking potential,সংযুক্তি সম্ভাবনা
Sticking probability,সংযুক্তি সম্ভাবনা
Sticky collision,সংযুক্তি সংঘর্ষ
Sticky nucleus (=opaque nucleus =black nucleus),"অপার্য নিউক্লিয়াস, কৃষ্ণ নিউক্লিয়াস"
Stiff,"শক্ত, নমনীয়, দৃঢ়, দৃঢ়"
Stiff bract,দৃঢ় শংসাপত্র
Stiffness constant,নমনীয়তা সহগ
Stiffness reactance,নমনীয়তা প্রতিক্রিয়া
Stigmatic,"বিন্দু, কলঙ্ক"
Stigmatic focussing,বিন্দু ফোকাস
Stigmatic spectrograph,অ্যাক্রোম্যাটিক স্পেকট্রোগ্রাফ
Stigmatic system,পয়েন্ট সিস্টেম
Stigmatism,নির্দেশ
Stignal transmission,সংকেত সংক্রমণ
Stilb,stillb
Still,"ভাবক, অশোত্র (সম্পাদনা) আচল (v.), স্থাবর দৃশ্য"
Still art,স্থিরচিত্রসমূহ
Still photograph,"স্থির ছবি, স্থির ছবি"
Still photography,স্থির ফটোগ্রাফি
Stimulate,উত্তেজিত করতে
Stimulated emission,শাণিত নির্গমন
Stimulating zone,উদ্দীপক অঞ্চল
Stimulation,উদ্দীপনা
Stimulator,উদ্দীপনা
Sting,"sting, sting"
Stirling cycle,স্টার্লিং চক্র
Stirling's approximation,স্টার্লিং-আনুমানিক
Stirrer,আলোড়নকারী
Stirrup (of balance),stirrup
Stochastic programming,সম্ভাব্য প্রোগ্রামিং
Stock flow distributor,লগ প্রবাহ বিতরণকারী
Stoic metal,স্টোইক ধাতু
Stoichiometric coefficient,সঠিক আনুপাতিকতা সহগ
Stoke (unit of viscosity),স্টোক
Stokes shift,স্টোকস স্থানচ্যুতি
Stokes vector,স্টোকস ভেক্টর
Stokes' equation,স্টোকস সমীকরণ
Stokes' factor,স্টোকস গুণক
Stokes' formula,স্টোকস সূত্র
Stokes' law,স্টোকস নিয়ম
Stokes' line,স্টোকস লাইন
Stokes' scattering,স্টোকস বিক্ষিপ্ত
Stokes' theorem,স্টোকস উপপাদ্য
Stol,স্টল
Stone wire,পাথরের তার
Stone's theorem,পাথরের উপপাদ্য
Stonian space,পাথর ভর
Stop (optics),"limiter, stop"
Stop bath,উন্নয়ন বিরোধী
Stop clock,"স্টপ-ক্লক, স্টপ-ক্লক"
Stop cock,উত্তাপ
Stop consonants,স্পর্শ খাবার
Stop point,বিরতি পয়েন্ট
Stop screw,স্ক্রু বন্ধ করুন
Stop signal,স্টপ সিগন্যাল
Stop time,বিরতি
Stop watch,"জেবি স্টপ ওয়াচ, স্টপ ওয়াচ"
Stopped down,আনলিমিটেড
Stopping corss-section,কন্টেনমেন্ট জোন
Stopping equivalent,ব্লকিং সমতা
Stopping number,"erectile power, erectile power"
Stopping potential,সম্ভাব্য থামানো
Stopping power,ইরেক্টাইল ক্ষমতা
Storabole propellants,ক্রমবর্ধমান প্রোপেলান্ট
Storage,"স্টোরেজ, স্টোরেজ"
Storage battery,সঞ্চয়কারী ব্যাটারি
Storage camera tube (=image storing tube),ইমেজ স্টোরেজ টিউব
Storage capacity,ধারণ ক্ষমতা
Storage cell,সঞ্চয়কারী কোষ
Storage cycle,স্টোরেজ চক্র
Storage effect,স্টোরেজ প্রভাব
Storage efficiency,স্টোরেজ দক্ষতা
Storage entry switch,স্টোরেজ অ্যাক্সেস সুইচ
Storage factor (=Q factor),q গুণক
Storage operation,স্টোরেজ অপারেশন
Storage ratio,ক্রমবর্ধমান অনুপাত
Storage ring,সঞ্চয়কারী রিং
Storage selection,স্টোরেজ পছন্দ
Storage temperature,স্টোরেজ তাপ
Stored energy,সঞ্চিত শক্তি
Stored program,সংরক্ষিত প্রোগ্রাম
Stored program computer,সংরক্ষিত প্রোগ্রাম কম্পিউটার
Stormer cone,স্টর্মার শঙ্কু
Stove,চুলা
Stowage,অস্থায়ী স্টোরেজ
Straggling,ভিন্নতা
Straggling habit,বৈচিত্র্য প্রকৃতি
Straight,"সোজা, সোজা, সরল"
Straight edge,"সোজা কোর, সোজা কোর"
Straight flight,সরাসরি যুদ্ধ
Straight head,বীর্যপাত রোগ
Straight line,"সরলরেখা, সরলরেখা, সরলরেখা"
Straight line absorption,সরল রৈখিক শোষণ
Straight line distribution of velocity,বেগের সরলরেখা বন্টন
Straight line flight computer,সরলরেখার ফ্লাইট ক্যালকুলেটর
Straight line formula,লাইন সূত্র
Straight pole boundary spectrograph,মেরু সোজা সীমানা বর্ণালী
Straight receiver,"সোজা রিসিভার, সোজা রিসিভার"
Straight vortex filament,সরলরেখার ফিলামেন্ট
Straight-run,সোজা রান
Strain,"বিতরণ, স্ট্রেন, বিকৃতি, পার্থক্য, ফিল্টারিং (kr.)"
Strain axes,বিকৃতি অক্ষ
Strain displacement,বিকৃতি স্থানচ্যুতি
Strain energy,বিকৃতি শক্তি
Strain energy density funciton,স্ট্রেন-এনার্জি-ঘনত্ব-ফাংশন
Strain energy function,বিকৃতি-শক্তি ফাংশন
Strain gauge,স্ফিগমোম্যানোমিটার
Strain increment,বিকৃতি
Strain space,বিকৃতি-আকাশ
Strain-amplitude dependent,বিকৃতি-প্রশস্ততা নির্ভরশীল
Strain-specificity,পার্থক্য নির্দিষ্টতা
Strained,বিকৃত
Stranded aerial (stranded antenna),আবর্তিত অ্যান্টেনা
Stranded cable,জড়িত তারের
Strap shaped,গিবরিশ
Strapped magnetron,একত্রিত ম্যাগনেট্রন
Strapping,"প্রচলন, সংগ্রহ"
Strapping magnetron,মবিলাইজেশন ম্যাগনেট্রন
Stratopause,আইসোথার্ম
Stratosphere,"স্ট্রাটোস্ফিয়ার, স্ট্রাটোস্ফিয়ার"
Stratospheric fall-out,স্ট্র্যাটোস্ফিয়ারিক পতন
Stratospheric flight,স্ট্রাটোস্ফিয়ারিক ফ্লাইট
Stratospheric ozone,স্ট্রাটোস্ফিয়ারিক ওজোন
Stratospheric range,স্ট্রাটোস্ফিয়ারিক পরিসীমা
Stray capacity,অবাঞ্ছিত হোল্ডিং
Stray induction,অবাঞ্ছিত আনয়ন
Stray light,অবাঞ্ছিত আলো
Stray magnetic field,অবাঞ্ছিত চৌম্বক ক্ষেত্র
Stray radiation,অবাঞ্ছিত বিকিরণ
Streak lightning,"বিদ্যুতের লাইন, বজ্রপাত"
Stream,"নদী, স্রোত, স্রোত"
Stream filament,স্ট্রিম ফাইবার
Stream line flow,স্রোত প্রবাহ
Stream line form,স্ট্রিমলাইন
Stream thrust,প্রবাহ খোঁচা
Stream-line,"প্রবাহ-রেখা, প্রবাহ-রেখা"
Streaming,"ক্ষরণ, স্রোতধারা, বর্জ্য"
Streaming factor,ব্যাপন সহগ
Streaming velocity,প্রসারণ বেগ
Streamline adaptation,লিনিয়ার অপ্টিমাইজেশান
Streamline motion,রৈখিক গতি
Streamlined,সুবিন্যস্ত
Streamlined body,সাবলীল শরীর
Streamlined movement,স্ট্রিম গতি
Streamlining,আন্ডারলাইন
Strength,"শক্তি, শক্তি, তীব্রতা, ঘনত্ব"
Strength of current,স্রোতের শক্তি
Strength of the doublet,দ্বৈত শক্তি
Strength of the source,উৎপত্তি শক্তি
Strength of wave,তরঙ্গের তীব্রতা
Stress,চাপ
Stress analysis,চাপ বিশ্লেষণ
Stress axis,চাপ অক্ষ
Stress component,স্ট্রেস ফ্যাক্টর
Stress concentration,চাপ ঘনত্ব
Stress concentration factor,স্ট্রেস ঘনত্ব ফ্যাক্টর
Stress field,চাপ ক্ষেত্র
Stress gradient force,স্ট্রেস গ্রেডিয়েন্ট বল
Stress line,স্ট্রেস লাইন
Stress optical coefficient,স্ট্রেস অপটিক্যাল সহগ
Stress plane,চাপের মাত্রা
Stress point,স্ট্রেস পয়েন্ট
Stress pressure,চাপ চাপ
Stress rupture test,স্ট্রেস ডিফারেনশিয়াল
Stress strain equation,স্ট্রেস-স্ট্রেন-সমীকরণ
Stress strain relation,স্ট্রেস-স্ট্রেন সম্পর্ক
Stress vector,স্ট্রেস ভেক্টর
Stress-strain diagram,স্ট্রেস-স্ট্রেন ডায়াগ্রাম
Stress-system,চাপ শরীর
Stretch factor,বৃদ্ধি ফ্যাক্টর
Stretch mill,ট্যান মিল
Stretched PPT,বর্ধিত PPT
Stretching vibration,প্রসার্য কম্পন
Strictly convex yield locus,দৃঢ়ভাবে উত্তল পতন ট্র্যাক
Striking potential,আর্ক-অভিনয় সম্ভাবনা
Striking voltage,"চাপ শুরু ভোল্টেজ, ভালভ শুরু ভোল্টেজ"
String,"থ্রেড, থ্রেড, তার, ফিলামেন্ট, কর্ড, স্ট্রিং, স্ট্রিং"
String bead,দড়ি পুঁতি
String electrometer,ফিলামেন্ট ইলেক্ট্রোমিটার
String galvanometer,ফিলামেন্ট গ্যালভানোমিটার
Stringed instruments,স্ট্রিং যন্ত্র
Strip,"ফালা, ফালা, শেভিং, স্ট্রিপিং, স্ট্রিপিং, পিলিং"
Strip chart recorder,ফলক চার্ট রেকর্ডার
Strip method,ফলক পদ্ধতি
Strip transmission line,ফলক যোগাযোগ লাইন
Strip width (line width),লাইন প্রস্থ
Stripped atom,নগ্ন পরমাণু
Stripper,স্ট্রিপার
Stripping,"পিলিং, ফ্লেকিং, শেভিং, স্ট্রিপিং"
Stripping medium,নগ্ন মাধ্যম
Stripping operation,নগ্ন অপারেশন
Stripping reaction,শোষণ প্রতিক্রিয়া
Strobe pulse,অনুরণিত নাড়ি
Stroboscope,স্ট্রোবোস্কোপ
Stroboscopic disk,স্ট্রোবোস্কোপি বৃত্ত
Stroboscopic flash,স্ট্রোবোস্কোপি স্পার
Stroboscopic illumination,স্ট্রোবোস্কোপি আলোকসজ্জা
Stroboscopic method,স্ট্রোবোস্কোপি পদ্ধতি
Stroboscopic unit,স্ট্রোবোস্কোপি ইউনিট
Stroke (of engine),স্ট্রোক
Strong,"শক্তিশালী, গভীর, তীক্ষ্ণ, ঘনীভূত"
Strong coupling model,শক্তিশালী কাপলিং মডেল
Strong focussing principle,শক্তিশালী ফোকাস তত্ত্ব
Strong gield quantum number,শক্তিশালী ক্ষেত্র কোয়ান্টাম সংখ্যা
Strong interaction,শক্তিশালী মিথস্ক্রিয়া
Strong interaction models (S.I.M.),শক্তিশালী মিথস্ক্রিয়া মডেল ক্লাস
Strong lens,শক্তিশালী লেন্স
Strong level (spectral),ওভারলোড মেঝে
Strong light source,শক্তিশালী আলোর উৎস
Strong shock wave,শক্তিশালী শক ওয়েভ
Strong transition,শক্তিশালী সংক্রমণ
Strongly degenerate,অত্যন্ত দুর্নীতিগ্রস্ত
Strongylaster,বোবা তারা
Strouhal number,খড় সংখ্যা
Struck string,আঘাতের তার
Structural,কাঠামোগত
Structural analysis,গাঠনিক পর্যবেকক্ষণ
Structural constant,কাঠামোগত ধ্রুবক
Structural damping,কাঠামোগত স্যাঁতসেঁতে
Structural dissymmetry,কাঠামোগত অসমতা
Structural element,কাঠামগত উপাদান
Structural equation,কাঠামোগত সমীকরণ
Structural factor,রচনা ফ্যাক্টর
Structural feedback,কাঠামো পুনর্বিনিয়োগ
Structural formula,গঠন সূত্র
Structural loads,গঠন লোড
Structural loosening,কাঠামোগত কৃত্রিম অঙ্গ
Structure,"গঠন, টেক্সচার"
Structure amplitude,কাঠামোর মাত্রা
Structure borne noise,স্থাপত্যের শব্দ
Structure unit,কাঠামোগত একক
Structureless particle,গঠনহীন কণা
Stub,অসম্পূর্ণ
Stub antenna (=stub aerial),কঠিন অ্যান্টেনা
Stub guide,কঠিন পথ নির্ধারক
Stub line,কঠিন লাইন
Stub matched aerial,ভালোভাবে মিলে যাওয়া অ্যান্টেনা
Stub matched antenna,ভালোভাবে মিলে যাওয়া অ্যান্টেনা
Stub synchronous,"অ্যাসিঙ্ক্রোনাস, প্রতিসরণ সময়"
Studio broadcast,স্টুডিও সম্প্রচার
Studio equipment,স্টুডিও সরঞ্জাম
Studio facility,স্টুডিও সুবিধা
Studio light board,"স্টুডিও প্রকাশ বোর্ড, স্টুডিও প্রদীপ"
Studio pick up (=studio broadcast),স্টুডিও সম্প্রচার
Studio scenery (=still),এখনও দেখুন
Sturm Liouville function,স্টেম লিউভিল ফাংশন
Stylus (of gramophone),সুই
Su[erstructure line,সুপারস্ট্রাকচার লাইন
Sub band,"সাব ব্যান্ড, সাব ব্যান্ড"
Sub carrier bursts,ক্যারিয়ার বিস্ফোরণ
Sub carrier discriminator,ক্যারিয়ার ডিফারেনশিয়াল
Sub carrier signal,"বাহক সংকেত, বাহক সংকেত"
Sub electron,সাবইলেক্ট্রন
Sub format,উপ বিন্যাস
Sub glottal pressure,"শ্বাসনালী চাপ, উপকোলাঞ্জিয়াল চাপ"
Sub group averages,উপগোষ্ঠী গড়
Sub group dispersion,উপগোষ্ঠীর বিচ্যুতি
Sub image speck,সাব-ইমেজ কর্পাসকল
Sub level (sub energy level),"সাব ফ্লোর, সাব এনার্জি লেভেল"
Sub microscopic crystal,সূক্ষ্ম স্ফটিক
Sub missile,সাব মিসাইল
Sub register,সাব-রেজিস্টার
Sub Rydberg transition,সাব রাইডবার্গ ট্রানজিশন
Sub unit,উপ ইউনিট
Sub value (of quantum number),অভিক্ষিপ্ত মান
Subaqueous signalling,পানির নিচের সংকেত
Subastral,ভূপৃষ্ঠ
Subboundary,উপ-সীমা
Subcarrier,বাহক
Subcarrier amplitude,ক্যারিয়ারের মাত্রা
Subcritical,সাবক্রিটিক্যাল
Subcritical multiplication,বিবর্তনীয় গুণন
Subcritical operation,সাবক্রিটিকাল অপারেশন
Suberitical assembly,উপ-বিবর্তনীয় সমষ্টি
Subgrain,"উপরেনু, টুল"
Subgrain structure,উপ-আর্গুমেন্ট কাঠামো
Subgroup,"subclass, subgroup, subgroup"
Subharmonic resonance,সহানুভূতিশীল অনুরণন
Subharmonics,বিষন্ন
Subjective tone,বিষয়গত ভয়েস
Sublattice,উপ-ঠিকদার
Sublayer,উপস্তর
Submerged aerial,নিমজ্জিত অ্যান্টেনা
Submicron,সাবমাইক্রন
Submicroscopic,"মাইক্রোস্কোপিক, মাইক্রোস্কোপিক, সাবমিক্রোস্কোপিক"
Submillimeter wave,সাব মিলিমিটার তরঙ্গ
Subminiature,খুব ছোট
Submultiple resonance,প্রতিসরণমূলক অনুরণন
Subnuclear particle,অ-পারমাণবিক কণা
Subnuclear physics,অ পারমাণবিক পদার্থবিদ্যা
Subparallel,সমান্তরাল
Subprogramme,উপপ্রোগ্রাম
Subroutine,"সাবরুটিন, সাবরুটিন"
Subsatellite,"সাব-স্যাটেলাইট, সাব-স্যাটেলাইট"
Subscript,"পাদটীকা, পাদটীকা, পাদটীকা"
Subscription television,প্রদত্ত টেলিভিশন
Subshell,subshell
Subsidiary,"আনুষঙ্গিক, আনুষঙ্গিক"
Subsidiary cathode,অক্জিলিয়ারী ক্যাথোড
Subsidiary quantum number,ছোট কোয়ান্টাম সংখ্যা
Subsidiary reference electrode,আনুষঙ্গিক উপনাম ইলেকট্রোড
Subsidiary series,মাধ্যমিক বিভাগ
Subsonic velocity,সাবসনিক বেগ
Substage condenser,অ্যাডভেঞ্চার কালেক্টর
Substandard,মানহীন (v.) উপ-মান (ed.)
Substeller point,অন্ধকার বিন্দু
Substitution method,প্রতিস্থাপন পদ্ধতি
Substitution operator,প্রতিস্থাপন অপারেটর
Substitution principle,প্রতিস্থাপন নীতি
Substrate,"কাজ তরল, স্তর"
Substructure,সাবস্ট্রাকচার
Subsystem,"উপ-ব্যবস্থা, উপবিভাগ, উপগোষ্ঠী"
Subtraction,"বিয়োগ, বিয়োগ"
Subtractive colour,বিয়োগমূলক চরিত্র
Subtractive colour system,বিয়োগমূলক চরিত্র সিস্টেম
Subtractive mixing,বিয়োগমূলক মিশ্রণ
Subtranslucent,অতি স্বচ্ছ
Subtransparent,অতি স্বচ্ছ
Subtype,উপপ্রকার
Subzone,"সাবজোন, সাবজোন"
Successive,ধীরে ধীরে
Successive approximation,প্রগতিশীল অনুমান
Successive differentiation,প্রগতিশীল পার্থক্য
Successive images,প্রগতিশীল প্রতিফলন
Successive terms,ধারাবাহিক মেয়াদ
Successor,পরেরটি
Successor set,পরবর্তী সেট
Sucking,স্তন্যপান
Sucking pump,স্তন্যপান পাম্প
Suction,স্তন্যপান
Suction coefficient,স্তন্যপান সহগ
Suction force,স্তন্যপান বল
Suction pump,স্তন্যপান পাম্প
Suction pyrometer,সাকশন হাইগ্রোমিটার
Suction stroke,স্তন্যপান পর্যায়
Suction velocity,স্তন্যপান বেগ
Sudden ionospheric disturbance,আকস্মিক আয়নোস্ফিয়ারের ব্যাঘাত
Sultry weather,আর্দ্র আবহাওয়া
Sum,"সমষ্টি, যোগ, সংগ্রহ ফল, অর্থ"
Sum and difference multiplexing,সমষ্টিগত মাল্টিপ্লেক্সিং
Sum and difference spectrum,যোগফল এবং পার্থক্য বর্ণালী
Sum frequency,"সমষ্টি ফ্রিকোয়েন্সি, সমষ্টি ফ্রিকোয়েন্সি"
Sum function,যোগফল ফাংশন
Sum rule,যোগব্যায়াম নিয়ম
Summation,সংকলন
Summation band,সংকলন ব্যান্ড
Summation tone,ঘনীভূত স্বরবর্ণ
Summational invariant,সমষ্টিগত স্থির
Summational tone,ঘনীভূত স্বরবর্ণ
Summing amplifier,সংকলন পরিবর্ধক
Summing network,সংকলন ফাঁদ
Summing point,গ্রহণের স্থান
Sun,সূর্য
Sun beam,সূর্যের রশ্মি
Sun dial,সূর্য ঘড়ি
Sun spot,"সূর্যের ঝাপসা, সূর্যের দাগ"
Sun spot activity,সান ব্লার অ্যাক্টিভেশন
Sun spot cycle,সূর্যের অস্পষ্টতার সময়কাল
Sun spot prominence,কলঙ্কিত সৌর শিখা
Sun star,সূর্য রাশি
Sun's horizontal parallax,সৌর দিগন্ত প্যারালাক্স
Sunshine recorder,সানশাইন রেকর্ডার
Sunspot equilibrium,সূর্যের অস্পষ্ট ভারসাম্য
Sunspot number,সূর্য কলঙ্ক সংখ্যা
Super accelerators,হাইপার্যাক্সিলারেটর
Super coat,পুনরায় সংক্রমণ
Super control tube,সুপার কন্ট্রোল টিউব
Super critical,অতি সমালোচনামূলক
Super emitron camera (=image iconoscope),ইমেজ আইকনোস্কোপ
Super energy particle (Pn),সুপার এনার্জি কণা
Super lattice,সুপার জালি
Super refraction,"অতি প্রতিসরণ, অতি প্রতিসরণ"
Super regeneration,ট্রান্স পুনর্জন্ম
Super regeneration detector,ট্রান্স পুনর্জন্ম আবিষ্কারক
Super sensitive relay,অতি সংবেদনশীল রিলে
Super speed counter,সুপারক্রিটিকাল ক্যালকুলেটর
Super symmetry,হাইপার সিমেট্রি
Super-Deslandress table,mahadelandre- টেবিল
Super-regenerative receive,ট্রান্স রিজেনারেটর
Super-structure,সুপারস্ট্রাকচার
Superadditive function,সংযোজন ফাংশন
Superadiabatic,hyperdiabatic
Superadiabatic gradient,হাইপারডিয়াব্যাটিক গ্রেডিয়েন্ট
Superaero dynamics,বায়ুগতিবিদ্যা
Supercell,"মহাসেল, মহাসেল"
Supercharger,"হাইপার-ইম্পলসিভ, হাই-স্ট্রেস বিনিয়োগকারী"
Superconducting metal,অতিপরিবাহী ধাতু
Superconducting phase,সুপারকন্ডাক্টিং ফেজ
Superconducting region,অতিপরিবাহী অঞ্চল
Superconducting state,অতিপরিবাহী অবস্থা
Superconducting transition point,সুপারকন্ডাক্টিং ট্রানজিশন পয়েন্ট
Superconductive circuit element,সুপারকন্ডাক্টিং সার্কিটের উপাদান
Superconductivity,অতিপরিবাহীতা
Superconductivity current,অতিপরিবাহী বর্তমান
Superconductor,সুপার ড্রাইভার
Supercooled,সুপার ঠাণ্ডা
Supercooling,সুপারকুলিং
Supercritical fluid,সুপারক্রিটিক্যাল তরল
Supercritical gas,সুপারক্রিটিকাল গ্যাস
Supercritical operation,সুপারক্রিটিকাল অপারেশন
Superelastic collision,হাইপারপ্লাস্টিক সংঘর্ষ
Supereturnstile antenna,epicircle অ্যান্টেনা
Superexchange,অতিরিক্ত বিনিময়
Superficial cleavage,পৃষ্ঠ ফাটল
Superficial density,পৃষ্ঠের ঘনত্ব
Superficial expansion,আঞ্চলিক বিস্তার
Superficial mass (mass per unit aera),পৃষ্ঠার ঘনত্ব
Superfield,এখতিয়ার
Superfine,সর্বনিম্ন
Superfluid,খুব তরল
Supergigantic,দৈত্য
Superheated,অতিরিক্ত উত্তপ্ত
Superheater,হাইপারথার্মিয়া
Superheating,হাইপারথার্মিয়া
Superheterodyne receiver,সুপারহিটারডিন রিসিভার
Superhigh frequency,খুব উচ্চ ফ্রিকোয়েন্সি
Superimposed,অভিযুক্ত
Superimposing,ইমপ্লান্টেশন
Superimposition,ইমপ্লান্টেশন
Superimposition of type,টাইপ ইমপ্লান্টেশন
Superincumbent,উত্তরাধিকারী
Superincumbent layer,উপরের স্তর
Superincumbent strata,উপরের স্তর
Supermalloy,সুপারমালয়
Supernormal dispersion (=hypernormal dispersion),অতি স্বাভাবিক বিচ্যুতি
Supernova,"অধিনাবতার, সুপারনোভা"
Supernova explosion,"সুপারনোভা বিস্ফোরণ, সুপারনোভা বিস্ফোরণ"
Superpose,আরোপ করা
Superposing propagated wave,superimposed সংক্রমণ তরঙ্গ
Superposition,ইমপ্লান্টেশন
Superposition image,সুপারইম্পোজড ইমেজ
Supersaturated,oversaturated
Supersaturation,হাইপারস্যাচুরেশন
Supersenstive ionization gauge,অতি সংবেদনশীল আয়নোমিটার
Supersonic,সুপারসনিক
Supersonic aerodynamics,সুপারসনিক এরোডাইনামিকস
Supersonic aerofoil,সুপারসনিক এরোফয়েল
Supersonic edge,সুপারসনিক কোর
Supersonic flow,সুপারসনিক প্রবাহ
Supersonic jet,সুপারসনিক জেট
Supersonic velocity,সুপারসনিক বেগ
Supersonics,সুপারসোনিক্স
Superstring theory,সুপারস্ট্রিং তত্ত্ব
Supervisory program,সুপারিনটেনডেন্ট প্রোগ্রাম
Supplementary,পরিপূরক
Supplementary aperture,পরিপূরক গর্ত
Supplementary control,পরিপূরক নিয়ন্ত্রণ
Supply,"সরবরাহ, সরবরাহ"
Supply meter,"বৈদ্যুতিক শক্তি মিটার, বৈদ্যুতিক মিটার"
Supply souce,উৎস প্রদান
Supply voltage,সরবরাহ ভোল্টেজ
Support,"প্রযুক্তি, ভিত্তি"
Supported point of rod,শাস্তির বিন্দু
Suppressed harmonics,মান বন্ধ করুন
Suppression control (=sensitivity time control),সংবেদনশীলতা সময় নিয়ন্ত্রণ
Suppressor grid,নিরোধক গ্রিড
Suppressor grid modulation,বাধা লোভী মড্যুলেশন
Supprressor modulated class C amplifier,প্রতিরোধমূলক গ্রিড মডুলেশন স্কয়ার পরিবর্ধক
Supraconductivity,অতিপরিবাহীতা
Supressed carrier transmission,ক্যারিয়ার ট্রান্সমিশন বন্ধ করুন
Surface barrier,পৃষ্ঠীয় প্রাচীর
Surface barrier transistor,পৃষ্ঠ র‌্যাম্প ট্রানজিস্টর
Surface blush,পৃষ্ঠা প্রশস্ত
Surface bolometer,"সারফেস বোলোমিটার, সারফেস বোলোমিটার"
Surface conductivity,পৃষ্ঠ পরিবাহিতা
Surface contamination,পৃষ্ঠা দূষণ
Surface current,পৃষ্ঠীয় প্রবাহ
Surface current density,পৃষ্ঠ-বর্তমান-ঘনত্ব
Surface damping,পাতা স্যাঁতসেঁতে
Surface density,পৃষ্ঠের ঘনত্ব
Surface dose,"পৃষ্ঠ ভলিউম, পৃষ্ঠ ভলিউম"
Surface duct propagation,ব্যাক চ্যানেল ট্রান্সমিশন
Surface element,পৃষ্ঠা সংখ্যালঘু
Surface energy,পৃষ্ঠ শক্তি
Surface energy of nuclei,পারমাণবিক পৃষ্ঠ শক্তি
Surface expansion,আঞ্চলিক বিস্তার
Surface film,পৃষ্ঠ ফিল্ম
Surface force,পৃষ্ঠ বল
Surface impedance,পৃষ্ঠা প্রতিবন্ধকতা
Surface imperfection,পৃষ্ঠার অপূর্ণতা
Surface ionisation detection technique,"সারফেস আয়নাইজেশন ডিটেকশন মেথড, সারফেস আয়নাইজেশন ডিটেকশন মেথড"
Surface ionisation gauge,পৃষ্ঠীয় আয়নকরণ গেজ
Surface layer,পৃষ্ঠীয় স্তর
Surface load,পৃষ্ঠার ওজন
Surface noiose,পাতা গোলমাল
Surface of buoyancy,উচ্ছ্বাস পাতা
Surface of emission,নির্গমন পৃষ্ঠা
Surface of floatation,ভাসমান পৃষ্ঠা
