Bengali,Hindi
পারস্পরিক,व्युत्क्रम
পুনর্গঠন ফিল্টার,"पुनर्निर्माण फिल्टर, पुनर्निर्माण निस्यंदक"
রেকর্ডযোগ্য,अभिलेखनीय
নথিভুক্ত,अभिलेखित
রেকর্ডার,अभिलेखित्र
রেকর্ডিং,अभिलेखन
রেকর্ডিং বুথ,अभिलेखन बूथ
রেকর্ডিং মাথা,"अभिलेखन शीर्ष, अभिलेखन हेड"
ডিস্কে রেকর্ডিং,डिस्क-अभिलेखन
রেকর্ডিং রুম,अभिलेखन कक्ष
রেকর্ডিং সিস্টেম,अभिलेखन पद्धति
রেকর্ডিং টেপ,"अभिलेखन टेप, अभिलेखन फीता, अभिलेखन तंत्र"
সংশোধন,"दिष्टकरण, परिशोधन"
সংশোধন সংকেত,दिष्टकारी संकेत
সংশোধনকারী,"दिष्टकारी, परिशोधक"
পুনর্ব্যবহার,पुनश्चक्र
অপ্রয়োজনীয়তা,"अतिरेकता, अपेक्षाधिक्य"
অপ্রয়োজনীয়,"अतिरिक्त, अपेक्षाधिक"
অপ্রয়োজনীয় উপাদান,अतिरिक्त तत्व
পুনরায় ইঞ্জিনিয়ারিং,"पुनःअभियांत्रिकीकरण, पुनर्विन्यास"
পুনরায় এনলার্জমেন্ট,पुनर्वर्धन
রেফারেন্স ফ্রিকোয়েন্সি,संदर्भ आवृत्ति
সটোিস,संदर्भ मान
স্তর প্রতিফলিত,परावतब परत
প্রতিফলন মাধ্যম,परावतब माध्यम
পৃষ্ঠ প্রতিফলিত,परावतब पृष्ठ
প্রতিচ্ছবি,परावर्तन
প্রতিফলক,परावर्तक
অ্যান্টেনার জন্য প্রতিফলক,ऐन्टेना परावर्तक
প্রতিসরণ,अपवर्तन
প্রতিসরাঙ্ক,अपवर्तनांक
রেফ্রিজারেশন,प्रशीतन
পুনর্জন্ম,पुनर्जनन
নিবন্ধন,"रजिस्टर, पंजी"
ভালভ নিয়ন্ত্রণ,नियामक वाल्व
নিয়ন্ত্রণ,नियमन
নিয়ামক,नियामक
নিয়ন্ত্রক,नियामक
শক্তিবৃদ্ধি,प्रबलन
সম্পর্কিত,संबंधपरक
সম্পর্কিত সম্ভাব্যতা,सापेक्ष विद्युत्शीलता
রিলে,"रिले, प्रतिसारण केंद्र"
রিলে সেন্টার,रिले केंद्र
রিলে নিঃশব্দ,मूक रिले
রিলে ট্রান্সমিটার,रिले प्रेषित्र
মুক্তি,मोचन
কোন ভোল্ট প্রকাশ করুন,निर्वोल्टता मोचन
নির্ভরযোগ্যতা,विष्वसनीयता
নির্ভরযোগ্য,विष्वसनीय
দূরবর্তী,"सुदूर, रिमोट"
দূরবর্তী নিয়ন্ত্রণ,"सुदूर-नियंत्रण, रिमोट कंट्रोल"
রিমোট কন্ট্রোল এবং নেভিগেশন সিস্টেম,सुदूर नियंत्रण एवं संचालन तंत्र
রিমোট কন্ট্রোল ইউনিট,सुदूर नियंत्रण एकक
দূরবর্তী সিস্টেম,सुदूर तंत्र
দূরবর্তীভাবে নিয়ন্ত্রিত সরঞ্জাম,सुदूर-नियंत्रित उपस्कर
পুনরাবৃত্তি কয়েল,पुनरावतब कुंडली
রিপিটার,पुनरावर्तक
প্রতিস্থাপন,प्रतिस्थापन
পুনরায় পরিশোধ,पुनः पूर्ति
পুনরুত্পাদন,"पुनरुत्पादन, पुनः प्रस्तुति"
প্রজনন,"पुनरुत्पादन, जनन"
পুনরায় রেকর্ডিং,पुनः अभिलेखन
গবেষণা ও উন্নয়ন,अनुसंधान एवं विकास
রিসেট,"पुनर्नियोजन, पुनः नियोजन"
অবশিষ্টাংশের পুনরুত্থান,अवशिष्ट पुनर्मिश्रण
অবশিষ্টাংশ,"अवशिष्ट, अवशेष"
প্রতিরোধ,प्रतिरोध
প্রতিরোধের লোড,प्रतिरोध भार
প্রতিরোধক,प्रतिरोधक
রেজোলিউশন,विभेदन
অনুরণন,अनुनाद
অনুরণন ফ্রিকোয়েন্সি,अनुनाद आवृत्ति
অনুরণন,अनुनादी
অনুরণন লাইন,अनुनादी लाइन
রেজোনেটর,अनुनादक
সংস্থান,"संसाधन, साधन"
রিসোর্স শেয়ারিং,संसाधन सहभागिता
প্রতিক্রিয়া সময়,अनुक्रिया अवधि
প্রতিক্রিয়া,अनुक्रिया
পুন: প্রতিষ্ঠা,पुनः स्थापन
ফলাফল,परिणामी
ধরে রাখা,धारण
Retransmission,"पुनर्प्रेषण, पुनः संचार"
পুনরুদ্ধার,"पुनःप्रापण, पुनःप्राप्ति"
পুনরুদ্ধার ইঞ্জিন,पुनःप्राप्ति इंजन
পুনরায় চেষ্টা করা,पुनः प्रयास
প্রত্যাবর্তন,"प्रतिगम, वापसी"
ফিরে পথ,वापसी पथ
পুনর্বিবেচনা,अनुरणन
পুনর্বিবেচনার সময়,अनुरणन काल
বিপরীত পক্ষপাতদুষ্ট ডায়োড,विपरीत अभिनत डायोड
বিপরীতমুখী বিদ্যুৎ,प्रतीप धारा
ঘূর্ণায়মান,परिक्रमी
রিওয়াইন্ড,पुनः कुंडलन
পুনঃনির্মাণ ফিউজ,पुनः तारयोज्य फ्यूज
পুনর্নির্মাণ,पुनः तार स्थापन
পুনর্লিখনযোগ্য,"पुनः लेखनीय, पुनर्लेखनीय"
আরএফ ড্রাইভ,"रेडियो आवृत्ति चालक, आर एफ ड्राइव"
আরএফ ফিডার,"रेडियो आवृत्ति प्रभरक, आर एफ फीडर"
আরএফ বিপত্তি,रेडियो आवृत्ति संकट
আরএফ সুরক্ষা অনুপাত,"आर एफ संरक्षण अनुपात, रेडियो आवृति संरक्षण अनुपात"
রিওস্ট্যাট,"धारा नियंत्रक, धारा नियामक"
ফিতা,रिबन
রিভেট,रिवेट
Rivetted যৌথ,रिवेटित जोड़
Rivetting,रिवेट लगाना
আরএন চ্যানেল,"रेडियो नेटवर्क चैनल, आर एन चैनल, RN चैनल"
রোবট,"रोबोट, यंत्र मानव"
যন্ত্রমানব নির্মাণ বিদ্যা,रोबोटिक्स
রোল ইন,अंतर्बेलन
রোল আউট,बहिर्बेलन
মূল,मूल
রোটারি,घूणब
ঘূর্ণন,"घूर्णन, चक्रानुक्रम"
রুট,मार्ग
রাউটার,"अनुमार्गक, राउटर"
রুটিন অপারেশন,"नेमी प्रचालन, सामान्य क्रियाएं"
রাউটিং,अनुमार्गन
সময় চালান,कार्य अवधि
সুরক্ষা ব্যবস্থা,सुरक्षा व्यवस्था
সুরক্ষা ইন্টারলক,सुरक्षा अंतःपाश
সাগ,"अवनमन, झोल"
প্রধান বৈশিষ্ট্য,प्रमुख अभिलक्षण
নমুনা,"नमूना, प्रतिदर्श"
নমুনা এবং হোল্ড সার্কিট,सैंपल ऐंड होल्ड परिपथ
সাধারন মাপ,"प्रतिदर्श आमाप, सैंपल साइज"
নমুনাযুক্ত ডেটা,प्रतिचयित आंकड़ा
নমুনা,प्रतिचयन
নমুনা রেট,प्रतिचयन दर
স্যাম্পলিং স্যাচুরেশন,प्रतिचयन संतृप्ति
নমুনা তত্ত্ব/উপপাদ্য,प्रतिचयन सिद्धांत/ प्रमेय
স্যাটেলাইট,उपग्रह
স্যাটেলাইট যোগাযোগ,उपग्रह संचार
স্যাটেলাইট কভারেজ,उपग्रह व्याप्ति
স্যাটেলাইট ডিজিটাল লিঙ্ক,"उपग्रह अंकीय कड़ी, उपग्रह अंकीय लिंक"
স্যাটেলাইট হস্তক্ষেপ,उपग्रह व्यतिकरण
স্যাটেলাইট রেডিও,उपग्रह रेडियो
স্যাটেলাইট রেডিও ট্রান্সমিশন,"उपग्रह रेडियो संचरण, उपग्रह रेडियो प्रेषण"
স্যাটেলাইট সংক্রমণ,"उपग्रह संचरण, उपग्रह प्रेषण"
স্যাচুরেটেড এয়ার,संतृप्त हवा
স্যাচুরেটিং কারেন্ট,संतृप्ति धारा
স্যাচুরেশন,संतृप्ति
দাঁত তরঙ্গ দেখেছি,आरा दंती तरंग
স্কেলাবিলিটি,"अनुमापनीयता, विस्तार क्षमता"
স্কেল,"अनुमाप, पैमाना, मापनी"
স্কেল ফ্যাক্টর,"माप गुणक, स्केल गुणक"
স্কেলিং,"सोपानी, क्रम गणक, सोपानन"
স্ক্যান মরীচি,क्रमवीक्षित किरणपुंज
স্ক্যানার,क्रमवीक्षक
স্ক্যানিং ফ্রিকোয়েন্সি,क्रमवीक्षण आवृत्ति
স্ক্যানিং লাইন,क्रमवीक्षण लाइन
বিক্ষিপ্ত,प्रकीर्णन
দৃশ্য,परि–श्य
সময়সূচী,अनुसूचक
স্কিম্যাটিক,व्यवस्थात्मक
স্কটকি বাধা,शॉटकी रोधिका
সিন্টিলেশন,प्रस्फुरण
স্ক্র্যামব্লার,अस्फुटक
স্ক্র্যাম্বলিং,अस्फुटन
স্ক্র্যাপ,"स्क्रैप, क्षेप्य"
স্ক্র্যাপিং,"खुरचन, टुकड़ा, खंड, स्क्रैप"
স্ক্র্যাচ,"खरोंच, खरखराहट"
পর্দা,"परदा, स्क्रीन"
স্ক্রিন বার্ন,"स्क्रीन जलन, प्रपट्ट जलन"
স্ক্রিন বাইপাস,स्क्रीन उपमार्ग
স্ক্রিন কারেন্ট,स्क्रीन धारा
স্ক্রিন গ্রিড,स्क्रीन ग्रिड
স্ক্রিন সেভার,"स्क्रीन रक्षी, प्रपट्ट रक्षी"
স্ক্রিন করা কেবল,आवरित केबल
স্ক্রিনিং,"विविक्तीकरण, स्क्रीन प्रदर्शन, छानबीन, छानना"
স্ক্রোল,"स्क्रॉल, वलनी"
স্ক্রল বার,"स्क्रॉल बार, वलनी दंड"
স্ক্রোলিং,"कुंडलन, स्क्रॉलन"
খোঁজ যন্ত্র,"अन्वेषी इंजन, खोजी इंजन"
মাধ্যমিক,"द्वितीयक, गौण"
মাধ্যমিক সেল,"द्वितीयक सेल, संचायक सेल"
সেক্টর,"सेक्टर, त्रिज्यखंड"
বিভাগ,"टुकड़ा, खंड"
স্ব ডায়াগনস্টিক,स्वतः नैदानिक
অর্ধপরিবাহী,अर्धचालक
প্রেরক,प्रेषक
সংবেদনশীলতা,"संवेदनशीलता, सुग्राहिता"
সেন্সর,"संवेदक, संवेदित्र, सुग्राही"
ক্রম,अनुक्रम
সিরিয়াল,"क्रमिक, धारावाहिक"
সিরিয়াল অ্যাক্সেস,क्रमिक अभिगम
সিরিয়াল পোর্ট,"क्रमिक संपर्कस्थल, क्रमिक द्वारक"
সিরিজ অনুরণন,श्रेणी अनुनाद
সার্ভার,"सर्वर, परिसेवक"
সেটআপ,"व्यवस्था, व्यवस्थापन"
শেডিং,"छायांकन, छायन, छादन"
ছায়া,"छाया, प्रतिछाया"
শ্যাননের উপপাদ্য,शैनन प्रमेय
রুপিং,संरूपण
শেয়ারওয়্যার,सहभागिता सामग्री
খাপ,"आच्छद, आवरण"
শিফট,"विस्थापन, पारी"
স্থানান্তর,विस्थापन
ধাক্কা,प्रघात
শর্ট সার্কিট,लघु परिपथ
শর্ট সার্কিট পরীক্ষা,लघुपथ परीक्षण
সংক্ষিপ্ত তরঙ্গ,लघु तरंग
শর্ট ওয়েভ সেন্টার,लघु तरंग केंद्र
শর্টকাট,"लघु पथ, सरल उपाय"
শাটডাউন,"काम-बंद, विराम, शटडाउन"
শাটডাউন সিগন্যাল,विराम संकेत
সাইড ব্যান্ড,"पार्ष्व बैंड, पार्ष्व पट्ट"
সাইড ব্যান্ড শক্তি,पार्ष्व बैंड षक्ति
সংকেত,"संकेत, सिगनल"
সংকেত প্রশস্ততা,संकेत आयाम
সংকেত প্রবাহ গ্রাফ,संकेत प्रवाह ग्राफ
সংকেত উৎপাদক,संकेत जनित्र
আলোক সঙ্গকেত,संकेत प्रकाश
সিগন্যাল রাউটিং,संकेत अनुमार्गन
সংকেত শক্তি,संकेत सामर्थ्य
টক অনুপাত ক্রস করতে সংকেত,"संकेत-अप्रासंगिक वार्ता अनुपात, संकेत-क्रॉस वार्ता अनुपात, संकेत संकर वार्ता अनुपात"
শব্দ অনুপাত থেকে সংকেত,संकेत-रव अनुपात
অদম্য শব্দ অনুপাতের সংকেত,संकेत-अभारित रव अनुपात
সংকেত এবং স্যুইচিং,संकेतन और स्विचन
সংকেত বিট,"संकेत द्वयंक, संकेत बिट"
গুরুত্বপূর্ণ সাইডব্যান্ডস,"सार्थक पार्ष्वबैंड, सार्थक पार्ष्वपट्ट"
সিম্প্লেক্স,"एकमुखी, सरल, एकधा, एक संकेतन"
সিমুলেশন,अनुकरण
সিমুলেটর,"अनुकारक, अनुकारी"
সিমুলকাস্ট,समकालीन प्रसारण
একযোগে মাস্কিং,समकालिक प्रच्छादन
সাইন উপাদান,"ज्या घटक, साइन घटक"
সাইন ওয়েভ,"ज्या तरंग, साइन तरंग"
একক ফ্রিকোয়েন্সি নেটওয়ার্ক,एकल आवृत्ति जालक्रम
একক ফেজ মোটর,एकल कला मोटर
সাইট,"स्थल, साइट"
সাইট লেআউট পরিকল্পনা,"स्थल नक्शा, स्थल अभिन्यास"
দক্ষ অপারেটর,कुशल प्रचालक
দূরত্ব এড়িয়ে যান,प्लूति दूरी
আকাশ তরঙ্গ,व्योम तरंग
আকাশ তরঙ্গ প্রচার,व्योम तरंग संचरण
স্ল্যাব,"पट्ट, स्लैब"
স্ল্যান্ট পাথ,तिर्यक् पथ
স্লট,"खांचा, नाली"
স্মার্ট কার্ড,स्मार्ट कार्ड
সোডিয়াম বাষ্প প্রদীপ,सोडियम वाष्प लैम्प
নরম কী,सुगम कुंजी
সফটওয়্যার,सॉफ्टवेयर
সৌর ক্রিয়াকলাপ,सौर सक्रियता
সৌরশক্তি,सौर ऊर्जा
সৌর শিখা,सौर प्रज्वाल
সৌর শক্তি,सौर षक्तियुक्त
কঠিন অবস্থা,"ठोस अवस्था, ठोसावस्था"
সলিড স্টেট স্টোরেজ,ठोस अवस्था भंडारण
সলিড স্টেট ট্রান্সমিটার,ठोस अवस्था प्रेषित्र
সাজান,छांटना
শব্দ,ध्वनि
শব্দ শোষণ,ध्वनि अवशोषण
শব্দ ভারসাম্য,ध्वनि संतुलन
সাউন্ড ডিটেক্টর,ध्वनि संसूचक
সাউন্ড মিক্সার,ध्वनि मिश्रक
শব্দ দৃষ্টিকোণ,ध्वनि परिप्रेक्ष्य
শব্দ শক্তি,ध्वनि षक्ति
সাউন্ড প্রুফ,ध्वनिरोधी
সাউন্ড রেকর্ডিং,ध्वनि अभिलेखन
শব্দ প্রতিচ্ছবি,ध्वनि परावर्तन
সাউন্ড ট্রান্সমিশন ক্ষতি,ध्वनि संचरण हानि
সূত্র,"साधन, स्रोत"
উত্স এনকোডার,स्रोत कोडक
স্থান,"आकाश, अंतरिक्ष, अंतराल"
স্থান বৈচিত্র্য,"अंतरिक्ष विविधता, आकाशीय विविधता"
স্পেস টেলিকাস্টিং,अंतरिक्ष दूरप्रसारण
স্পেস ওয়েভ,अंतरिक्ष तरंग
ব্যবধান,"अंतराल, अंतरण"
স্প্যাম,"स्पैम, अपसंदेश"
স্প্যামিং,"अपसंदेशन, स्पैमन"
স্প্যান,"फैलाव, विस्तृति"
অতিরিক্ত বিট,"अतिरिक्त द्वयंक, अतिरिक्त बिट"
স্পেয়ারস,अतिरिक्त  पुर्जे
স্পার্কিং,स्फुलिंग; स्फुलिंगन
স্থানিক,"आकाशीय, स्थानिक"
স্থানিক প্রভাব,स्थानिक प्रभाव
স্থানিক অপ্রয়োজনীয়তা,स्थानिक अतिरिक्त्ता
বিশেষ প্রভাব,"विशेष प्रभाव, विशेष आभास"
বিশেষ প্রভাব পরিবর্ধক,विशेष प्रभाव प्रवर्धक
বিশেষীকরণ,"विशिष्टता, विशिष्टीकरण; विशेषज्ञता"
স্পেসিফিকেশন,विनिर्देश
বর্ণালী শোষণ,स्पेक्ट्रमी अवशोषण
বর্ণালী ব্যান্ড প্রতিলিপি,स्पेक्ट्रमी बैंड प्रतिकृति
বর্ণালী বিতরণ,स्पेक्ट्रमी वितरण
বর্ণালী অপ্রয়োজনীয়তা,स्पेक्ट्रमी अतिरिक्तता
স্পেকট্রোফোটোমিটার,"स्पेक्ट्रम प्रकाशमापी, स्पेक्ट्रोफोटोमीटर"
বর্ণালী,स्पेक्ट्रमदशब
বর্ণালী,स्पेक्ट्रम
বর্ণালি বিশ্লেষক,"स्पेक्ट्रम विष्लेषक, स्पेक्ट्रम विष्लेषत्र"
বর্ণালী আকার,स्पेक्ट्रम संरूपण
বক্তৃতা বক্তৃতা,वाक् उच्चारण
স্পিচ চ্যানেল,वाक् चैनल
বক্তৃতা সংকোচনের,वाक् संपीडन
স্পিচ এনকোডিং,वाक् कोडन
কন্ঠ সনান্তকরণ,वाक् बोध
স্পিন,प्रचक्रण
সর্পিল,पेंचदार; सर्पिल
স্প্লিকিং,संयोजन
স্প্লিটার,"विपाटक, स्प्लिटर"
স্পুল,"स्पूल, चरखी"
বিক্ষিপ্ত,कदाचनिक
স্পট বিমস,"बिंदु किरणपुंज, स्थान किरणपुंज"
ছড়িয়ে পড়া শিট,"विस्तृतशीट, स्प्रेडशीट"
উত্সাহী এবং সুরেলা বিকিরণ,"भ्रामक और संनादी विकिरण, मिथ्या और संनादी विकिरण"
উত্সাহী সাইডব্যান্ড ফ্রিকোয়েন্সি,भ्रामक पार्ष्वबैंड आवृत्तियां
ভিডিও চেপে,निष्पीडित वीडियो
স্ট্যাম্পিং,मुद्रांकन
স্ট্যান্ডার্ড সফ্টওয়্যার,मानक सॉफ्टवेयर
মানীকরণ,मानकीकरण
অপেক্ষা করো,आपातोपयोगी
স্ট্যান্ডবাই সরঞ্জাম,आपातोपयोगी उपस्कर
স্থায়ী তরঙ্গ,अप्रगामी तरंग
স্থায়ী তরঙ্গ অনুপাত,अप्रगामी तंरग अनुपात
টর্ক শুরু,प्रवर्तन बल-आघूर्ण
স্টপ শুরু,आरंभ-विराम
স্থির,"स्थिर, स्थैतिक"
পরিসংখ্যান পদ্ধতি,सांख्यिकीय विधि
স্থিতি,अवस्थिति
স্থিতি ইঙ্গিত,"अवस्थिति संकेत, अवस्थिति चिह्न"
স্থির,स्थिर
স্টেরিও,"त्रिविम, स्टीरियो"
স্টেরিও ভারসাম্য,"त्रिविम संतुलन, स्टीरियो संतुलन"
স্টেরিও এনকোডার,स्टीरियो कोडक
স্টেরিও জেনারেটর,स्टीरियो जनित्र
স্টেরিও মোড,त्रिविम विधा
স্টেরিও ট্রান্সমিশন,"त्रिविम संचरण, स्टीरियो संचरण"
স্টেরিওফোনিক সাউন্ড প্রজনন,त्रिविम ध्वनि पुनरुत्पादन
স্টেরিওফনি,"त्रिविम ध्वनि, स्टीरियोफोनी"
স্টেরিওস্কোপি,"त्रिविमदशब, स्टीरियोदशब"
এখনও ছবি,स्थिर चित्र
উদ্দীপনা,उद्दीपक
স্টপব্যান্ড,विराम बैंड
স্টোরেজ,भंडारण
স্টোরেজ ব্যাটারি রুম,संचायक बैटरी कक्ष
স্টোরেজ ডিভাইস,संचायक युक्ति
স্ট্র্যাটোস্ফিয়ার,समतापमंडल
স্ট্রিমিং,धाराप्रवाह
প্রসারিত,तनन
স্ট্রিং,"रस्सी, तार., कड़ी"
কাঠামোগত,संरचित
স্টুডিও ব্লক,"स्टूडियो ब्लॉक, स्टूडियो खंड"
স্টুডিও সেন্টার,स्टूडियो केंद्र
স্টুডিও আলো,स्टूडियो प्रकाश व्यवस्था
স্টুডিও মনিটর,स्टूडियो मॉनीटर
স্টাইলাস,"स्टाइलस, सुई (ग्रामोफोन की)"
সাবব্যান্ড এনকোডিং,उपबैंड कोडन
সাবব্যান্ড মাস্কিং,उपबैंड प्रच्छादन
সাবব্যান্ড নমুনা,"उपबैंड प्रतिदर्श, उपबैंड नमूना"
সাবনেট,उपजाल
সাবমলিং,उप-प्रतिचयन
গ্রাহক,"अभिदाता, ग्राहक, उपभोक्ता"
হঠাৎ আয়নোস্ফিয়ারের ব্যাঘাত,सहसा आयनमंडलीय क्षोभ
সান স্পট ক্রিয়াকলাপ,सूर्य धब्बा सक्रियता
সুপার পাওয়ার ট্রান্সমিটার,अति-उच्च शक्ति प्रेषित्र
সুপার স্যাম্পলিং,अति प्रतिचयन
সুপার সকেট,सुपर सॉकेट
সুপারহিটেড বাষ্প,अतितप्त वाष्प
সুপারহিটারোডিন,"परासंकरण, सुपर हेटरोडाइन"
সুপারহিটারোডিন রূপান্তরকারী,परासंकरण परिवर्तक
সুপারহিটারোডিন রিসিভার,परासंकरण ग्राही
সুপারিম্পোজড (বর্তমান),अध्यारोपित (धारा)
সুপারিপজিশন,अध्यारोपण
সুপারপজিশন,"अध्यारोपण, अधिस्थापन"
সুপারসোনিক,पराध्वनिक
সরবরাহ নালী,"सप्लाई डक्ट, आपूर्ति वाहिनी"
দমন গ্রিড,निरोधी ग्रिड
পৃষ্ঠের শব্দ,पृष्ठीय रव
পৃষ্ঠ তরঙ্গ,पृष्ठीय तरंग
সার্ফিং,"नेट विचरण, सर्फिंग"
উত্সাহ,"प्रोत्कर्ष, महोर्मि"
চারপাশ,परिवेश
সংবেদন,अनुक्रियता
সংবেদনশীলতা,सुग्राहिता
স্থগিত,निलंबित
অদলবদল,अदल-बदल
সুইপ সার্কিট,"प्रसर्प परिपथ, स्वीप सर्विट"
স্যুইচ,स्विच
স্যুইচ বোর্ড,स्विच बोर्ड
নিয়ন্ত্রণ ইউনিট চালু করুন,"स्विच ऑन कंट्रोल यूनिट, स्विच ऑन नियंत्रण इकाई"
স্যুইচিং,स्विचन
প্রতীক হার,प्रतीक दर
প্রতিসম,सममित
সিঙ্ক (সিঙ্ক্রোনাস),"सिंक, तुल्यकालिक"
সিঙ্ক ডাল,"तुल्यकालिक स्पंद, सिंक पल्स"
সিঙ্ক ট্রান্সফার,सिंक अंतरण
সিঙ্ক্রোনাইজেশন,तुल्यकालन
সিঙ্ক্রোনাইজড,तुल्यकालित
সিঙ্ক্রোনাস,तुल्यकालिक
সিঙ্ক্রোনাস মোটর,तुल्यकालिक मोटर
সিনারজিক,समन्वित
সিনারজিস্টিক,सहक्रियाशील
সিনারজি,सहक्रिया
সিনট্যাকটিক,वाक्यात्मक
বাক্য গঠন,वाक्य-रचना
বাক্যগঠন ত্রুটি,"वाक्य-त्रुटि, सिन्टैक्स त्रुटि"
সিনথেসাইজার,संष्लेषक
সিনথেসাইজার কার্ড,संष्लेषक कार्ड
পদ্ধতি,"प्रणाली, तंत्र, पद्धित"
সিস্টেম আর্কিটেকচার,तंत्र वास्तुकला
ব্যবস্থা পরিকল্পনা,"तंत्र डिजाइन, तंत्र अभिकल्प"
সিস্টেম মেনু,तंत्र मेनू
ট্যাগ,"टैग, लेबल, चिह्न"
ফিরে কথা,टॉक बैक
টেপ,"टेप, फीता"
টেপ রেকর্ডার,"टेपरिकार्डर, टेप अभिलेखित्र"
টেপ স্লাইসিং,"टेपयोजन, टेपसमायोजन"
ট্যাপার্ড,शुंडाकार
লক্ষ্য,लक्ष्य
শুল্ক,"टेरिफ, प्रशुल्क"
টাস্ক বার,कार्य दर्शिका
প্রযুক্তিগত,तकनीकी
প্রযুক্তিগত চ্যালেঞ্জ,तकनीकी चुनौती
প্রযুক্তিগত বৈশিষ্ট্য,"तकनीकी विशेषता, तकनीकी लक्षण"
প্রযুক্তিগত নির্দেশিকা,"तकनीकी नियमावली, तकनीकी दिशा-निर्देश"
টেকনিক্যাল প্যারামিটার,तकनीकी प्राचल
প্রযুক্তিগত গুণ,तकनीकी गुणता
প্রযুক্তিগত ছিনতাই,"तकनीकी अड़चन, तकनीकी बाधा"
প্রযুক্তি,तकनीक
প্রযুক্তিগত সীমাবদ্ধতা,प्रौद्योगिकी प्रतिबंध
প্রযুক্তি,प्रौद्योगिकी
প্রযুক্তি মূল্যায়ন,प्रौद्योगिकी  आकलन
টেলিকাস্টিং,दूरप्रसारण
টেলিসিন,"दूरचलचित्र, टेलीसिने"
টেলিগ্রাফি,"तार प्रेषण, टेलीग्राफी, दूरलेखन"
টেলিমেটিক্স,दूरमितिकी
টেলিমেটারিং,दूरमापन
টেলিফোন,"दूरभाष, टेलीफोन"
টেলিটেক্সট,दूरपाठ्य सामग्री
টেলিভিশন,"दूरदर्शन, टेलीविजन; दूरदर्शित्र"
তাপমাত্রা,"ताप, तापमान"
যথোপযুক্ত সৃষ্টিকর্তা,ताप नियंत्रण
অস্থায়ী,"कालिक, श्रवण"
অস্থায়ী পরিচালনা,"कालिक प्रबंधन, श्रवण प्रबंधन"
অস্থায়ী অপ্রয়োজনীয়তা,कालिक अतिरिक्तता
টেনসিল শক্তি,तनन सामर्थ्य
তাঁবু,स्पर्शक
টেরাবাইট (টিবি),टेराबाइट (TB)
টার্মিনাল,"अंतिम छोर, सिरा, अंतक, टर्मिनल"
টার্মিনাল অ্যাডাপ্টার,"अंतक अनुकूलक, टर्मिनल अनुकूलक"
টার্মিনাল সরঞ্জাম,टर्मिनल उपस्कर
সমাপ্তি,"समाप्तप्राय, अंतस्थ"
সমাপ্তি প্রতিরোধ,अंतस्थ प्रतिरोध
সমাপ্তি,"अंत, समापन"
টার্মিনেটর,समापक
ভূখণ্ডের প্রোফাইল,भूभाग परिच्छेदिका
তৃতীয় বাতাস,तृतीयक कुंडली
পরীক্ষা,परीक्षण
পরীক্ষার ডেটা,परीक्षण आंकड़ा
পরীক্ষার চিত্র,"परीक्षण चित्र, परीक्षण प्रतिबिंब"
পরীক্ষা সংকেত,परीक्षण संकेत
পরীক্ষক,"टेस्टर, परीक्षित्र"
পরীক্ষামূলক,परीक्षण
পরীক্ষা এবং পরিমাপ,परीक्षण और मापन
তাপীয় শব্দ,"तापीय रव, ऊष्मीय रव"
তাপ ওভারলোড রিলে,"तापीय अतिभार रिले, तापीय अतिभार प्रतिसारण"
থার্মিয়োনিক রেকটিফায়ার,तापायनिक दिष्टकारी
থার্মোকল,तापवैद्युत युग्म
থার্মোমিটার,"तापमापी, थर्मामीटर"
থার্মোস্ট্যাট,"तापस्थापी, थर्मोस्टेट"
থিম্বল,परिबल
থোরিয়েটেড ফিলামেন্ট,थोरियमयुक्त तंतु
থ্রেড,"चूड़ी, धागा"
তিন ধাপ সরবরাহ,"त्रिकलीय प्रदाय, त्रिकलीय आपूर्ति"
তিন ফেজ ট্রান্সফর্মার,"त्रिकला-परिणामित्र, त्रिकला-ट्रांसफार्मर, तीन फेज ट्रांसफार्मर"
থ্রেশহোল্ড,देहली
গলা মাইক্রোফোন,"कंठ माइक्रोफोन, कंठ माइक"
থ্রাস্ট,प्रणोद
থাইরেট্রন,थाइरेट्रॉन
থাইরিস্টর,थाइरिस्टर
কাত,"अभिनति, अभिनमन"
টিম্ব্রে,ध्वनि गुणता
সময়,"समय, काल"
সময় বেস,समयाधार
সময় কোড,समय कोड
সময় ধ্রুবক,कालांक
সময় বিলম্ব,समय विलंब
সময় ডোমেন,काल प्रक्षेत्र
সময় নমুনা,समय प्रतिचयन
সময় প্রসারিত,"काल विस्तारण, समय विस्तारण"
টাইমার,"काल मापित्र, कालद, काल समंजक, टाइमर"
শিরোনাম বাক্স,शीर्षक दर्शिका
এবং মোশন,गम-आगम गति
টগল সুইচ,टॉगल स्विच
টোকেন রিং নেটওয়ার্ক,टोकन रिंग नेटवर्क
সহনশীলতা,सहिष्णुता
টোন নিয়ন্ত্রণ,स्वर नियंत्रण
সরঞ্জাম বার,टूल बार
সরঞ্জাম,औजार
দাঁত গিয়ারিং,"दंतुर गियरन, दंतुर गियर"
টপোলজি,"स्थान विज्ञान, सांस्थितिकी"
টরয়েডাল বাতাস,टोराइडी कुंडली
টর্ক,बल-आघूर्ण
মোট গুণমান পরিচালনা (টিকিউএম),संपूर्ण गुणता प्रबंधन (टी क्यू एम)
টোটালাইজার,"योगित्र, योजित्र"
টাওয়ার,"टॉवर, मीनार"
