Hindi,Kannada
"घन ज्यामिति, त्रिविम ज्यामिति","ಘನ ರೇಖಾಗಣಿತ, ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ಜ್ಯಾಮಿತಿ"
" हल , साधन","ಪರಿಹಾರ, ಸಾಧನ"
श्रेणी रूप हल,ಸರಣಿ ರೂಪ ಪರಿಹಾರ
हल आव्यूह,ಪರಿಹಾರ ಮ್ಯಾಟ್ರಿಕ್ಸ್
त्रिभुज का हल,ತ್ರಿಕೋನದ ಪರಿಹಾರ
हल समष्टि,ಪರಿಹಾರ ಜನಸಂಖ್ಯೆ
सोनाइन बहुपद,ಸೋನಿನ್ ಬಹುಪದೋಕ್ತಿ
" आकाश, अंतरिक्ष, दिकस्थान, अवकाश , समष्टि","ಆಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ"
आकाश वक्र,ಆಕಾಶ ಕರ್ವ್
जनक समुच्चय,ಪೋಷಕ ಸೆಟ್
स्थानीय सहसंबंध चित्र,ಸ್ಥಳೀಯ ಪರಸ್ಪರ ಸಂಬಂಧ ರೇಖಾಚಿತ್ರ
विशिष्ट रैखिक समूह,ನಿರ್ದಿಷ್ಟ ರೇಖೀಯ ಗುಂಪು
विशिष्ट लांबिक समूह,ನಿರ್ದಿಷ್ಟ ಲಂಬ ಗುಂಪು
"विशिष्ट घनत्व, आपेक्षिक घनत्व","ನಿರ್ದಿಷ್ಟ ಸಾಂದ್ರತೆ, ಸಾಪೇಕ್ಷ ಸಾಂದ್ರತೆ"
मानावल्लीय प्रतिचित्रण प्रमेय,ಮಾನವ ಮ್ಯಾಪಿಂಗ್ ಪ್ರಮೇಯ
फलन की मानावली ,ಕಾರ್ಯದ ರೂಢಿ
"गोला, गोलक","ಗೋಳ, ಗೋಳ"
गोलीय निर्देशांक प्रणाली,ಗೋಳಾಕಾರದ ನಿರ್ದೇಶಾಂಕ ವ್ಯವಸ್ಥೆ
गोलीय धुवीय निर्देशांक,ಗೋಳಾಕಾರದ ಧ್ರುವ ನಿರ್ದೇಶಾಂಕಗಳು
गोलीय त्रिभुज,ಗೋಳಾಕಾರದ ತ್ರಿಕೋನ
गोलीय त्रिकोणमिति,ಗೋಲಾಕಾರದ ತ್ರಿಕೋನಮಿತಿ
सर्पिल,ಸುರುಳಿಯಾಕಾರದ
" वर्ग , स्कवेयर","ಚೌಕ, ಚೌಕ"
"गुरुकोष्ठक, गुरुबंधनी","ಗುರುಗಳು, ಗುರುಬಂಧನಿ"
वर्ग समाकलनीय,ಚದರ ಅವಿಭಾಜ್ಯ
वर्ग आव्यूह,ಚದರ ಮ್ಯಾಟ್ರಿಕ್ಸ್
वर्गमूल,ವರ್ಗ ಮೂಲ
प्रतिचयन का चरण,ಮಾದರಿ ಹಂತ
सोपान-फलन,ಕ್ರಮಾನುಗತ ಕಾರ್ಯ
मानक विचलन,ಪ್ರಮಾಣಿತ ವಿಚಲನ
मानक आंतर गुणनफल,ಪ್ರಮಾಣಿತ ಭೇದಾತ್ಮಕ ಉತ್ಪನ್ನ
साम्यावस्था,ಸಮತೋಲನ
स्तब्ध वक्र,ನಿಶ್ಚೇಷ್ಟಿತ ವಕ್ರರೇಖೆ
स्तब्ध बिंदु,ನಿಶ್ಚೇಷ್ಟಿತ ಬಿಂದು
स्तब्ध मान,ದಿಗ್ಭ್ರಮೆಗೊಂಡ ಮೌಲ್ಯ
"प्रतिदर्शज, आंकड़ा","ಮಾದರಿ, ಚಿತ್ರ"
सांख्यिकीय,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ
सांख्यिकीय आंकड़े,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ವಿಶ್ಲೇಷಣೆಗಳು
सांख्यिकीय बंटन,ಅಂಕಿಅಂಶಗಳ ವಿತರಣೆ
सांख्यिकीय परिकल्पना,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಕಲ್ಪನೆ
सांख्यिकीय अनुमिति,ಅಂಕಿಅಂಶಗಳ ಅಂದಾಜು
सांख्यिकीय निदर्श,ಅಂಕಿಅಂಶ ಮಾದರಿ
सांख्यिकीय समष्टि,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಜನಸಂಖ್ಯೆ
सांख्यिकीय गुणता-नियंत्रण ,ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಗುಣಮಟ್ಟದ ನಿಯಂತ್ರಣ
" सांख्यिकी , आंकड़े","ಅಂಕಿಅಂಶಗಳು, ಅಂಕಿಅಂಶಗಳು"
"अपरिवर्ती, अचर, स्थिर, स्थायी","ಬದಲಾಗದ, ಸ್ಥಿರ, ಸ್ಥಿರ, ಶಾಶ್ವತ"
स्थायी अवस्था हल,ನಿಂತಿರುವ ಸ್ಥಿತಿಯ ಪರಿಹಾರ
अधिक प्रवण आरोह,ಹೆಚ್ಚು ಪೀಡಿತ ಆರೋಹಣ
प्रवणतम-आरोहण अभिकल्पना,ಇಳಿಜಾರು-ಹತ್ತುವಿಕೆ ವಿನ್ಯಾಸ
प्रवणतम अवरोहण,ಕಡಿದಾದ ಇಳಿಜಾರು
"पग-फलन, सोपान फल्लनन",ಹಂತದ ಕಾರ್ಯ
स्टर्लिंग श्रेणी,ಸ್ಟರ್ಲಿಂಗ್ ಶ್ರೇಣಿ
"स्टोकैस्टिक, प्रसंभाव्य","ಅಸ್ಥಿರ, ಸಂಭವನೀಯ"
प्रसंभाव्य आव्यूह,ಸಂಭವನೀಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್
प्रसंभाव्य निदर्श,ಸಂಭವನೀಯ ಮಾದರಿ
प्रसंभाव्य प्रोग्रामन,ಸಂಭವನೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್
प्रसंभाव्य चर,ಸಂಭವನೀಯ ವೇರಿಯಬಲ್
स्टोक्स प्रमेय,ಸ್ಟೋಕ್ಸ್ ಪ್ರಮೇಯ
"सीधी रेखा, ऋजु रेखा, सरल रेखा","ನೇರ ರೇಖೆ, ನೇರ ರೇಖೆ, ಸರಳ ರೇಖೆ"
"स्तरी चार्ट, पट्टीदार चार्ट","ಮಟ್ಟದ ಚಾರ್ಟ್, ಬಾರ್ ಚಾರ್ಟ್"
" स्तरण , स्तरविन्यास","ಶ್ರೇಣೀಕರಣ, ಶ್ರೇಣೀಕರಣ"
स्तरित प्रतिचयन,ಲೇಯರ್ಡ್ ಮಾದರಿ
"प्रवाह-रेखा, धारा-रेखा","ಹರಿವು-ರೇಖೆ, ಸ್ಟ್ರೀಮ್-ಲೈನ್"
प्रतिबल,ಒತ್ತಡ
दृढ़तः अवमुख फलन,ಬಲವಾಗಿ ಒಲವುಳ್ಳ ಕಾರ್ಯ
निरंतर हृासमान,ನಿರಂತರವಾಗಿ ಕಡಿಮೆಯಾಗುತ್ತಿದೆ
निरंतर वर्धमान,ನಿರಂತರ ಹೆಚ್ಚಳ
निरंतर एकदिष्ट फलन,ನಿರಂತರ ಆರ್ಡಿನೇಟ್ ಕಾರ್ಯ
स्टूडैन्ट परीक्षण (स्टूडेन्ट 't' परीक्षण),ವಿದ್ಯಾರ್ಥಿ ಪರೀಕ್ಷೆ (ವಿದ್ಯಾರ್ಥಿ &#39;ಟಿ&#39; ಪರೀಕ್ಷೆ)
उपसंग्रह,ಉಪಸಂಗ್ರಹ
अव-सारणिक,ಉಪ-ನಿರ್ಣಾಯಕ
उपक्षेत्र,ಉಪ-ಪ್ರದೇಶ
"उपवर्ग, उपसमृूह, उपग्रुप","ಉಪವರ್ಗ, ಉಪಗುಂಪು, ಉಪಗುಂಪು"
उपांतराल,ಮಧ್ಯಂತರ
"उपमैट्रिक्स, उपाव्यूह","ಸಬ್‌ಮ್ಯಾಟ್ರಿಕ್ಸ್, ಸಬ್‌ಮ್ಯಾಟ್ರಿಕ್ಸ್"
"पादांक, पादाक्षर, पादलिपि","ಅಡಿಟಿಪ್ಪಣಿ, ಅಡಿಟಿಪ್ಪಣಿ, ಅಡಿಟಿಪ್ಪಣಿ"
उपानुक्रम,ಉತ್ತರಾಧಿಕಾರ
उपसमुच्चय,ಉಪವಿಭಾಗ
उपसमष्टि,ಉಪಜನಸಂಖ್ಯೆ
प्रतिस्थापन,ಬದಲಿ
अधः स्पर्शी,ಅರೆ ಸ್ಪರ್ಶ
"कक्षांतरित करना, अंतरित करना","ವರ್ಗಾಯಿಸಲು, ವರ್ಗಾಯಿಸಲು"
"घटाना, व्यवकलन करना","ಕಳೆಯಿರಿ, ಕಳೆಯಿರಿ"
"व्यवकलन, घटाना","ವ್ಯವಕಲನ, ವ್ಯವಕಲನ"
उत्तरोत्तर,ಕ್ರಮೇಣ
उत्तरोत्तर अवकलन,ಪ್ರಗತಿಪರ ವ್ಯತ್ಯಾಸ
उत्तरोत्तर समाकलन,ಪ್ರಗತಿಪರ ಏಕೀಕರಣ
परवर्ती,ಎರಡನೆಯದು
अनुलग्न,ಲಗತ್ತಿಸಲಾಗಿದೆ
" योगफल, जोड़, संकलन फल , धनराशि","ಮೊತ್ತ, ಮೊತ್ತ, ಮೊತ್ತದ ಫಲಿತಾಂಶ, ಮೊತ್ತ"
योग फलन,ಮೊತ್ತ ಕಾರ್ಯ
संकलनीय,ಸಂಕಲಿಸಬಹುದಾದ
योगखंड,ಯೋಗ ಬ್ಲಾಕ್
संकलन,ಸಂಕಲನ
संकलन-परिपाटी,ಸಂಕಲನ ಸಮಾವೇಶ
संकलन सूत्र,ಸಂಕಲನ ಸೂತ್ರ
श्रेणी-संकलन,ದರ್ಜೆಯ ಸಂಗ್ರಹ
संकलन चिन्ह,ಸಂಕಲನ ಚಿಹ್ನೆ
अनंत तक योग,ಯೋಗ ಅನಂತತೆಗೆ
"मूर्धांक, मूर्धाक्षर","ಈಡಿಯಟ್, ಈಡಿಯಟ್"
अधिसमुच्चय,ಓವರ್ಸೆಟ್
पराध्वनिक प्रवाह,ಶಬ್ದಾತೀತ ಹರಿವು
संपूरक कोण,ಪೂರಕ ಕೋನ
आलंबक ऊनविम समतल,ಮೆರುಗೆಣ್ಣೆ ಉಣ್ಣೆ ಫ್ಲಾಟ್
फलन का आलंब,ಕಾರ್ಯದ ಬೆಂಬಲ
"कल्पना करना, मान लेना","ಊಹಿಸಿ, ಊಹಿಸಿ"
उच्चक,ಹೆಚ್ಚು
करणी,ಕರ್ಣಿ
" पृष्ठ , बहिर्तल , सतह, धरातल","ಮೇಲ್ಮೈ, ಮೇಲ್ಮೈ, ಮೇಲ್ಮೈ"
पृष्ठीय श्रेत्रफल,ಬೆನ್ನಿನ ಪ್ರದೇಶ
पृष्ठ-समाकल,ಪುಟ ಅವಿಭಾಜ್ಯ
आच्छादन,ಕವರ್
आच्छादी,ಕವರ್
आच्छादी प्रतिचित्र,ಕವರ್ ನಕ್ಷೆ
प्रतीक,ಸಹಿ ಮಾಡಿ
प्रतीकात्मक तर्क,ಸಾಂಕೇತಿಕ ತರ್ಕ
प्रतीकात्मक निदर्श,ಸಾಂಕೇತಿಕ ಮಾದರಿ
सममित,ಸಮ್ಮಿತೀಯ
सममितीय,ಸಮಮಾಪನ
"सममित सारणिक, सममित डिटर्मिनन्ट","ಸಿಮೆಟ್ರಿಕ್ ಡಿಟರ್ಮಿನೆಂಟ್, ಸಿಮೆಟ್ರಿಕ್ ಡಿಟರ್ಮಿನೆಂಟ್"
सममित अंतर,ಸಮ್ಮಿತೀಯ ವ್ಯತ್ಯಾಸ
सममित मैट्रिक्सि,ಸಮ್ಮಿತೀಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್
"तंत्र विश्लेषण, प्रणाली विश्लेषण",ಸಿಸ್ಟಮ್ ವಿಶ್ಲೇಷಣೆ ಸಿಸ್ಟಮ್ ವಿಶ್ಲೇಷಣೆ
क्रमबद्ध प्रतिचयन,ಸರಣಿ ಮಾದರಿ
"सारणी, टेबल","ಟೇಬಲ್, ಟೇಬಲ್"
"टेब्लो, सारणी","ಟೇಬಲ್, ಟೇಬಲ್"
समाकल सारणी,ಅವಿಭಾಜ್ಯ ಕೋಷ್ಟಕ
"सारणीबद्ध, सपाट","ಕೋಷ್ಟಕ, ಚಪ್ಪಟೆ"
सारणीबद्ध फार्म,ಕೋಷ್ಟಕ ರೂಪ
"सारणीबद्ध लघुगणक, सारणीबद्ध लॉगेरिथ्म","ಕೋಷ್ಟಕ ಲಾಗರಿಥಮ್, ಕೋಷ್ಟಕ ಲಾಗರಿಥಮ್"
सारणीबद्ध करना,ಕೋಷ್ಟಕ
सारणीबद्ध मान,ಕೋಷ್ಟಕ ಮೌಲ್ಯಗಳು
सारणीयन,ಕೋಷ್ಟಕ
" सारणित्र, सारणी यंत्र , सारणीयक","ಕೋಷ್ಟಕ, ಕೋಷ್ಟಕ ಯಂತ್ರ, ಕೋಷ್ಟಕ"
"पुच्छ, पूँछ","ಬಾಲ, ಬಾಲ"
पुच्छ क्षेत्र (बंटन का),ಬಾಲ ಪ್ರದೇಶ (ವಿತರಣೆ)
स्पर्शिता,ಸ್ಪರ್ಶಿಸಿ
" स्पर्श रेखा , स्पर्शी , स्पर्शज्या, टैन्जैंट","ಸ್ಪರ್ಶಕ, ಸ್ಪರ್ಶಕ, ಸ್ಪರ್ಶಕ, ಸ್ಪರ್ಶಕ"
स्पर्श ऊनविम समतल,ಟಚ್ ಉಣ್ಣೆ ಫ್ಲಾಟ್
"स्पर्शीय, स्पर्श रेखीय","ಸ್ಪರ್ಶ, ಸ್ಪರ್ಶ"
स्पर्श रेखीय घटक,ಸ್ಪರ್ಶಕ ಘಟಕ
स्पर्श रेखीय काट,ಸ್ಪರ್ಶಕ ಕಟ್
स्पर्श रेखा,ಸ್ಪರ್ಶ ರೇಖೆ
"स्पर्श तल, स्पर्श समतल","ಸ್ಪರ್ಶ ವಿಮಾನ, ಸ್ಪರ್ಶ ವಿಮಾನ"
स्पर्शी समष्टि,ಸ್ಪರ್ಶ ಜನಸಂಖ್ಯೆ
टेप पंच,ಟೇಪ್ ಪಂಚ್
टेप पठित्र,ಟೇಪ್ ರೀಡರ್
टाउबरी प्रमेय,ಟೌಬ್ರಿಯ ಪ್ರಮೇಯ
टेलर प्रमेय,ಟೇಲರ್ ಪ್ರಮೇಯ
शेबीशेव दूरीक,ಶೆಬಿಶೇವ್ ದೂರ
t-बंटन,ಟಿ-ವಿತರಣೆ
अंतःसर्पी श्रेणी,ಅಂತರಜಾತಿಗಳ ಸರಣಿ
कालिक निर्देशांक,ತಾತ್ಕಾಲಿಕ ನಿರ್ದೇಶಾಂಕಗಳು
कालिक संबंध,ತಾತ್ಕಾಲಿಕ ಸಂಬಂಧ
कालिक चर,ಸಮಯ ವೇರಿಯಬಲ್
तनन-सामर्थ्य,ಕರ್ಷಕ ಶಕ್ತಿ
"प्रदिश, टेन्सर","ಕ್ಷೇತ್ರ, ಟೆನ್ಸರ್"
प्रदिश विश्लेषण,ಕ್ಷೇತ್ರ ವಿಶ್ಲೇಷಣೆ
प्रदिश गुणनफल,ಕ್ಷೇತ್ರ ಉತ್ಪನ್ನ
अस्थायी संरूपण,ತಾತ್ಕಾಲಿಕ ಸಂರಚನೆ
पद,ಪೋಸ್ಟ್ ಮಾಡಿ
अंत्य प्रतिबंध,ಅಂತ್ಯ ನಿಷೇಧ
अंतिम वेग गोता,ಅಂತಿಮ ವೇಗ ಡೈವ್
सांत दशमलव,ಕೊನೆಗೊಳ್ಳುವ ದಶಮಾಂಶ
पद मान,ಶ್ರೇಣಿಯ ಮೌಲ್ಯ
पदशः अवकलन,ಹಂತದ ವ್ಯತ್ಯಾಸ
पदशः समाकलन,ಹಂತ ಹಂತದ ಏಕೀಕರಣ
"त्रिअंगी, त्रिआधारी","ತ್ರಿಕೋನ, ತ್ರಿಕೋನ"
परीक्षण,ಪರೀಕ್ಷೆ
प्रसरण समांगता का परीक्षण,ವ್ಯತ್ಯಾಸದ ಏಕರೂಪತೆಯ ಪರೀಕ್ಷೆ
परीक्षण फलन,ಪರೀಕ್ಷಾ ಕಾರ್ಯ
परिकल्पना-परीक्षण,ಊಹೆಯ ಪರೀಕ್ಷೆ
सार्थकता-परीक्षण,ಮಹತ್ವ ಪರೀಕ್ಷೆ
परीक्षण प्रतिदर्शज,ಪರೀಕ್ಷಾ ಮಾದರಿ
चतुष्फलकीय,ಟೆಟ್ರಾಹೆಡ್ರಲ್
चतुष्फलकीय कोण,ಟೆಟ್ರಾಹೆಡ್ರಲ್ ಕೋನ
चतुष्फलक,ಚತುರ್ಭುಜ
प्रमेय,ಪ್ರಮೇಯ
अवशेष-प्रमेय,ಶೇಷ ಪ್ರಮೇಯ
सैद्धांतिक माँग फलन,ಸೈದ್ಧಾಂತಿಕ ಬೇಡಿಕೆ ಕಾರ್ಯ
सैद्धांतिक असंतत बंटन,ಸೈದ್ಧಾಂತಿಕ ನಿರಂತರ ವಿತರಣೆ
सैद्धांतिक त्रुटि,ಸೈದ್ಧಾಂತಿಕ ದೋಷ
सैद्धांतिक समंजन,ಸೈದ್ಧಾಂತಿಕ ಹೊಂದಾಣಿಕೆ
सैद्धांतिक संरूपण,ಸೈದ್ಧಾಂತಿಕ ಸೂತ್ರೀಕರಣ
सैद्धांतिक बारंबारता,ಸೈದ್ಧಾಂತಿಕ ಆವರ್ತನ
"सैद्धांततः, सिद्धांत रूप से","ತಾತ್ವಿಕವಾಗಿ, ತಾತ್ವಿಕವಾಗಿ"
सैद्धांतिक निदर्श,ಸೈದ್ಧಾಂತಿಕ ಮಾದರಿ
सैद्धांतिक निरूपण,ಸೈದ್ಧಾಂತಿಕ ಸೂತ್ರೀಕರಣ
समीकरण सिद्धांत,ಸಮೀಕರಣ ಸಿದ್ಧಾಂತ
त्रुटि सिद्धांत,ದೋಷ ಸಿದ್ಧಾಂತ
आकलन सिद्धांत,ಮೌಲ್ಯಮಾಪನ ಸಿದ್ಧಾಂತ
फलन सिद्धांत,ಕಾರ್ಯ ಸಿದ್ಧಾಂತ
खेल सिद्धांत,ಆಟದ ಸಿದ್ಧಾಂತ
गुरुत्वाकर्षण-सिद्धांत,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಸಿದ್ಧಾಂತ
सूचना सिद्धांत,ಮಾಹಿತಿ ಸಿದ್ಧಾಂತ
प्रतिस्थापन सिद्धांत,ಪರ್ಯಾಯ ತತ್ವ
समुच्चय-सिद्धांत,ಸೆಟ್ ಸಿದ್ಧಾಂತ
पंक्ति सिद्धांत,ಸಾಲು ಸಿದ್ಧಾಂತ
तरंग सिद्धांत,ತರಂಗ ಸಿದ್ಧಾಂತ
ऊष्मागतिक,ಥರ್ಮೋಡೈನಾಮಿಕ್
पेच की चूड़ी,ತಿರುಪು ಬಳೆ
त्रिविम,ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್
त्रिविम सदिश विश्लेषण,ಸ್ಟೀರಿಯೋಸ್ಕೋಪಿಕ್ ವೆಕ್ಟರ್ ವಿಶ್ಲೇಷಣೆ
त्रिधा वर्गीकरण,ತ್ರಿಕೋನ ವರ್ಗೀಕರಣ
"प्रक्षेप, पात","ಪ್ರೊಜೆಕ್ಷನ್, ಡ್ರಾಪ್"
" प्रणोद , क्षेप","ನೂಕು, ನೂಕು"
"समय, काल, अवधि","ಸಮಯ, ಅವಧಿ, ಅವಧಿ"
काल-अक्ष,ಸಮಯದ ಅಕ್ಷ
कालाश्रितता,ಕಪ್ಪು ಅವಲಂಬನೆ
कालाश्रित संरचक समीकरण,ಸಮಯ ಅವಲಂಬಿತ ರಚನೆಯ ಸಮೀಕರಣ
कालाश्रित प्रक्रिया,ಸಮಯ ಅವಲಂಬಿತ ಪ್ರಕ್ರಿಯೆ
समय-निरपेक्ष पद,ಪೋಸ್ಟ್ ಆಫ್ ಸಮಯ
काल अंतराल,ಸಮಯದ ಮಧ್ಯಂತರ
काल श्रेणी,ಸಮಯದ ಸರಣಿ
काल-श्रेणी विश्लेषण,ಸಮಯ ಸರಣಿ ವಿಶ್ಲೇಷಣೆ
काल श्रेणी न्यास,ಸಮಯ ಸರಣಿ ಟ್ರಸ್ಟ್
कालभागी तंत्र,ಸಮಯ ವ್ಯವಸ್ಥೆ
"सहयता, सहन","ಸಹನೆ, ಸಹಿಷ್ಣುತೆ"
सहयता अंतराल,ಬೆಂಬಲ ಮಧ್ಯಂತರ
सहय तल,ಸಹ ಮಹಡಿ
"सहयता सीमा, सहन सीमा","ಸಹಿಷ್ಣುತೆಯ ಮಿತಿ, ಸಹಿಷ್ಣುತೆಯ ಮಿತಿ"
सांस्थितिक,ಸ್ಥಳಾಕೃತಿಯ
सांस्थितिक द्वैत,ಸ್ಥಳಶಾಸ್ತ್ರದ ದ್ವಂದ್ವತೆ
सांस्थितिक समूह,ಸ್ಥಳಶಾಸ್ತ್ರದ ಗುಂಪು
सांस्थितिक तुल्याकारिता,ಸ್ಥಳಶಾಸ್ತ್ರದ ಐಸೋಮಾರ್ಫಿಸಮ್
सांस्थितिक रैखिक समष्टि,ಸ್ಥಳಶಾಸ್ತ್ರದ ರೇಖೀಯ ಜಾಗ
सांस्थितिकतः,ಸ್ಥಳಶಾಸ್ತ್ರೀಯವಾಗಿ
सांस्थितिक प्रतिचित्रण,ಸ್ಥಳಾಕೃತಿಯ ಮ್ಯಾಪಿಂಗ್
सांस्थितिक गुणधर्म,ಸ್ಥಳಶಾಸ್ತ್ರದ ಆಸ್ತಿ
सांस्थितिक समष्टि,ಸ್ಥಳಶಾಸ್ತ್ರೀಯ ಜನಸಂಖ್ಯೆ
सांस्थितिक सदिश समष्टि,ಟೋಪೋಲಾಜಿಕಲ್ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್
"संस्थिति-विज्ञान, सांस्थितिकी","ಸ್ಥಳಶಾಸ್ತ್ರ, ಸ್ಥಳಶಾಸ್ತ್ರ"
"मरोड़, विमोटन, ऐंठन","ಸೆಳೆತ, ಸೆಳೆತ, ಸೆಳೆತ"
"वृत्तज ठोस-वलय, टोरस","ವೃತ್ತಾಕಾರದ ಘನ-ಉಂಗುರ, ಟೋರಸ್"
"जोड़, योग (स.), संपूर्ण, पूर्ण (वि.)","ಒಟ್ಟು, ಮೊತ್ತ (ರು.), ಸಂಪೂರ್ಣ, ಸಂಪೂರ್ಣ (ವಿ.)"
संपूर्ण अवकलज,ಸಂಪೂರ್ಣ ಉತ್ಪನ್ನ
संपूर्ण अवकल,ಪರಿಪೂರ್ಣ ವ್ಯತ್ಯಾಸ
संपूर्ण अवकल समीकरण,ಸಂಪೂರ್ಣ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ
संपूर्ण निरीक्षण,ಸಂಪೂರ್ಣ ತಪಾಸಣೆ
संपूर्णतया परिबद्ध,ಸಂಪೂರ್ಣವಾಗಿ ಬದ್ಧವಾಗಿದೆ
संपूर्णतया क्रमित समुच्चय,ಸಂಪೂರ್ಣವಾಗಿ ಆದೇಶಿಸಿದ ಸೆಟ್
संपूर्ण क्रमीकरण,ಸಂಪೂರ್ಣ ಧಾರಾವಾಹಿ
" अनुरेख, अनुरेखण (सं.) , संछेद (सं.), अनुरेखण करना (वि.)","ಪತ್ತೆಹಚ್ಚಲು, ಪತ್ತೆಹಚ್ಚಲು (ಎನ್.), ಚುಚ್ಚಲು (ಎನ್.), ಪತ್ತೆಹಚ್ಚಲು (ವಿ.)"
आव्यूह का अनुरेख,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಜಾಡಿನ
"अनुरेखण, अक्स अंकन","ಪತ್ತೆಹಚ್ಚುವಿಕೆ, ಗುರುತು ಹಾಕುವುದು"
विनियम फलन,ನಿಯಂತ್ರಣ ಕಾರ್ಯ
" प्रक्षेप-पथ, प्रपथ , संछेदी","ಪಥ, ಪಥ, ಪಥ"
अबीजीय,ಅತೀಂದ್ರಿಯ
अबीजीय समीकरण,ಬೀಜಗಣಿತದ ಸಮೀಕರಣ
अबीजीय फलन,ಬೀಜಗಣಿತದ ಕಾರ್ಯ
अबीजीय संख्या,ಬೀಜಗಣಿತ ಸಂಖ್ಯೆ
"स्थानांतरण, अंतरण","ವರ್ಗಾವಣೆ, ವರ್ಗಾವಣೆ"
अंतरित फलन,ಭೇದಾತ್ಮಕ ಕಾರ್ಯ
परिमितातीत आगमन,ಸೀಮಿತ ಆಗಮನ
परिमितातीत संख्या,ಅನಂತ ಸಂಖ್ಯೆ
रूपांतर,ಬದಲಾವಣೆ
रूपांतरण-सूत्र,ಪರಿವರ್ತನೆ ಸೂತ್ರ
रूपांतरण आव्यूह,ರೂಪಾಂತರ ಮ್ಯಾಟ್ರಿಕ್ಸ್
निर्देशांकों का रूपांतरण,ನಿರ್ದೇಶಾಂಕಗಳ ಪರಿವರ್ತನೆ
रूपांतरित फलन,ರೂಪಾಂತರ ಕಾರ್ಯ
रूपांतरित आव्यूह,ರೂಪಾಂತರಗೊಂಡ ಮ್ಯಾಟ್ರಿಕ್ಸ್
पोत-परिवहन समस्या,ಶಿಪ್ಪಿಂಗ್ ಸಮಸ್ಯೆ
क्षणिक आचरण,ಕ್ಷಣಿಕ ನಡವಳಿಕೆ
क्षणिक हल,ಕ್ಷಣಿಕ ಪರಿಹಾರ
संक्रमण,ಸೋಂಕು
संक्रमण आव्यूह,ಪರಿವರ್ತನೆ ಮ್ಯಾಟ್ರಿಕ್ಸ್
संक्रामक,ಅಂಟುರೋಗ
संक्रमण-नियम,ಪರಿವರ್ತನೆ ನಿಯಮ
संक्रामक संबंध,ಸಾಂಕ್ರಾಮಿಕ ಸಂಬಂಧ
संक्रामिता,ಸಾಂಕ್ರಾಮಿಕತೆ
संक्रामिता-समुच्चय,ಸಾಂಕ್ರಾಮಿಕ ಒಟ್ಟು
स्थानांतरण,ವರ್ಗಾವಣೆ
परिवहन लागत,ಸಾರಿಗೆ ವೆಚ್ಚಗಳು
परिवहन समस्या,ಸಾರಿಗೆ ಸಮಸ್ಯೆ
परिवहन काल,ಸಾರಿಗೆ ಸಮಯ
अभिगमन-समीकरण,ಪ್ರವೇಶ ಸಮೀಕರಣ
परिवर्तित आव्यूह,ರೂಪಾಂತರಗೊಂಡ ಮ್ಯಾಟ್ರಿಕ್ಸ್
आव्यूह-परिवर्त,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವೇರಿಯಬಲ್
पक्षांतरण,ಸ್ಥಳಾಂತರ
अनुप्रस्थता,ಅಡ್ಡಾದಿಡ್ಡಿಯಾಗಿ
अनुप्रस्थता प्रतिबंध,ಅಡ್ಡ ನಿರ್ಬಂಧ
"अनुप्रस्थ, आड़ा","ಅಡ್ಡ, ಅಡ್ಡ"
अनुप्रस्थ गति,ಅಡ್ಡ ವೇಗ
"समलंब, ट्रैपीजियम","ಟ್ರೆಪೆಜಿಯಮ್, ಟ್ರೆಪೆಜಿಯಮ್"
समलंबाभ,ಟ್ರೆಪೆಜಾಯಿಡ್
समलंब-प्रिज्म,ಟ್ರೆಪೆಜಿಯಮ್ ಪ್ರಿಸ್ಮ್
" प्रशोधन , उपचार","ಚಿಕಿತ್ಸೆ, ಚಿಕಿತ್ಸೆ"
वृक्षारेख,ಮರದ ರೇಖಾಚಿತ್ರ
"प्रवृत्ति, उपनति","ಪ್ರವೃತ್ತಿ, ಪ್ರವೃತ್ತಿ"
उपनति रेखा,ಏರಿಕೆ ರೇಖೆ
उपनति मान,ಹೆಚ್ಚುತ್ತಿರುವ ಮೌಲ್ಯ
त्रयक,ತ್ರಿಕೋನ
" जाँच, परख , अभिप्रयोग","ಪರೀಕ್ಷೆ, ಪರೀಕ್ಷೆ, ಪರೀಕ್ಷೆ"
