Bengali,English
বহুভুজ,Polygonaceae
পলিগ্রাফি,Polygraphy
পলিহাইড্রোক্সিল,Polyhydroxyl
পলিমোনিয়াসিয়া,Polymoniaceae
পলিমার,Polymer
পলিমারেজ চেইন প্রতিক্রিয়া (পিসিআর),Polymerase chain reaction (PCR)
পলিমারিক এফ-অ্যাক্টিন,Polymeric f-actin
পলিমারাইজেশন,Polymerisation
পলিমোনিয়ালস,Polymoniales
পলিমারফিক,Polymorphic
পলিমারফিজম,Polymorphism
বহুপদী নামকরণ,Polynomial nomenclature
বহুপদী,Polynomial system of nomenclature
পলিমারফো পারমাণবিক লিউকোসাইট (পিএমএনএল),Polymorpho nuclear leukocyte(PMNL)
পলিনুক্লিওটাইড ফসফোরিলেস,Polynucleotide phosphorylase
পলিনুক্লিওটাইড স্ট্র্যান্ড,Polynucleotide strand
পলিনুক্লিওটাইড,Polynucleotide
পলিপ,Polyp
পলিপপটিড,Polypeptide
পলিপপটিড চেইন,Polypeptide chain
পলিপেটালি,Polypetalae
পলিপেটালাস,Polypetalous
পলিফেনল,Polyphenol
পলিফিলাস,Polyphyllous
পলিফিলাস,Polyphyllous
পলিপ্লাইডি,Polyploidy
পলিরিবোসোম,Polyribosome
পলিস্যাকারাইড,Polysaccharide
পলিস্যাকারাইড সেলুলোজ,Polysaccharide cellulose
পলিস্যাকারাইড-হাইড্রোলিজিং এনজাইম,Polysaccharide-hydrolysing enzyme
পলিসেপালাস,Polysepalous
পলিসিফোনিয়া,Polysiphonia
পলিসোম,Polysome
পলিস্পার্মি,Polyspermy
পলিটেন ক্রোমোজোম,Polytene chromosome
পলিট্রিচাম,Polytrichum
পলিটাইপিক প্রজাতি,Polytypic species
পলিউনস্যাচুরেটেড,Polyunsaturated
পলিউরেথিন বেলুন ক্যাথেটার,Polyurethene balloon catheter
পোম,Pome
পমফ্রেট,Pomfret
পুকুর সম্প্রদায়,Pond community
পোনস,Pons
পপি,Poppy
জনসংখ্যা,Population
জনসংখ্যা,Population
জনসংখ্যার বৈশিষ্ট্য,Population characteristic
জনসংখ্যা ঘনত্ব,Population density
জনসংখ্যা বিস্ফোরণ,Population explosion
জনসংখ্যা জেনেটিক্স,Population genetics
ছিদ্র কমপ্লেক্স,Pore complex
ত্বকের ছিদ্র,Pores of skin
পোরিফেরান,Poriferan
পোরফিরা,Porphyra
পোরফায়ারিন,Porphyrin
পোরপিতা,Porpita
পোরপাইজ,Porpoise
পোর্টাল সিস্টেম,Portal system
পোর্টাল শিরা,Portal vein
পর্তুগিজ যুদ্ধের মানুষ,Portuguese man of war
পোর্টুলাকা,Portulaca
অবস্থানগত তথ্য,Positional information
ইতিবাচক (উপকারী) মিথস্ক্রিয়া,Positive (beneficial) interaction
ইতিবাচকভাবে চার্জ করা পরমাণু,Positively charged atom
অবস্থান নির্গমন টমোগ্রাফি,Position emission tomography
পোস্ট মাইটোটিক ফাঁক পর্যায়,Post mitotic gap phase
পোস্টক্লিটেলার,Postclitellar
উত্তরোত্তর (ডোরসাল) ধূসর শিং,Posterior (dorsal) gray horn
উত্তরোত্তর হাইপোফাইসিস,Posterior hypophysis
উত্তরোত্তর ইন্টারভেন্ট্রিকুলার,Posterior interventricular
উত্তরোত্তর ইন্টারভেন্ট্রিকুলার সালকাস,Posterior interventricular sulcus
পোস্ট-ফার্টিলাইজেশন ইভেন্ট,Post-fertilisation event
পোস্টগ্যাংলিওনিক,Postganglionic
প্রসবোত্তর,Postnatal
প্রসবোত্তর যত্ন,Postnatal care
প্রসবোত্তর মঞ্চ,Postnatal stage
পোস্টজাইগোটিক বিচ্ছিন্নতা,Postzygotic isolation
বিভবশক্তি,Potential energy
সম্ভাব্যভাবে আন্তঃবিন্যাস,Potentially interbreeding
স্তন্যপায়ী স্তন্যপায়ী,Pouched mammal
দুধ পাউচ,Pouched milk
হাঁস -মুরগির চাষ,Poultry farming
শক্তিশালী হ্রাসকারী এজেন্ট,Powerful reducing agent
পাওয়ার হাউস,Powerhouse
প্রাইর,Praire
চিংড়ি চাষ,Prawn farming
প্রাক-অভিযোজিত রূপান্তর,Pre-adaptive mutation
প্রিবায়োটিক অণু,Prebiotic molecule
প্রিবায়োটিক সিস্টেম,Prebiotic system
প্রাক-ক্যাম্ব্রিয়ান,Pre-cambrian
বৃষ্টিপাতের পরিমাণ,Precipitation
প্রাকলিটেলার,Preclitellar
ইঁচড়ে পাকা বয়ঃসন্ধি,Precocious puberty
পূর্ববর্তী,Precursor
ভবিষ্যদ্বাণী,Predation
শিকারী প্রতিবাদী,Predator protist
শিকারী,Predator
ভবিষ্যদ্বাণী,Prediction
প্রাক-বিদ্যমান সেল,Pre-existing cell
প্রেগ্যাংলিওনিক,Preganglionic
গর্ভাবস্থা,Pregnancy
বিচ্ছিন্নতা প্রাক্কলিত,Premating isolation
অকাল পতন,Premature fall
পারমিটোসিস,Permitosis
প্রিমোলার,Premolar
প্রিমোটর কর্টেক্স,Premotor cortex
পূর্বের গ্যাংলিয়া,Preoral ganglia
প্রিপুস,Prepuce
প্রস্তুতি গ্রন্থি,Preputial gland
সংরক্ষিত,Preserved
সংরক্ষিত মলমূত্র,Preserved excrement
চাপ,Pressure
চাপ প্রবাহ অনুমান,Pressure flow hypothesis
প্রেসিন্যাপটিক ঝিল্লি,Presynaptic membrane
শিকার,Prey
প্রিকল,Prickle
কাঁটা পোস্ত (আর্গমোন),Prickly poppy (Argemone)
প্রাথমিক অ্যাবোজেনেসিস,Primary abiogenesis
প্রাথমিক বায়ু দূষণকারী,Primary air pollutant
প্রাথমিক ব্রঙ্কাস,Primary bronchus
প্রাথমিক কোষ প্রাচীর,Primary cell wall
প্রাথমিক সংকোচন,Primary constriction
প্রাথমিক বৈদ্যুতিন accepter,Primary electron accepter
প্রাথমিক এন্ডোস্পার্ম সেল,Primary endosperm cell
প্রাথমিক ওসিটি,Primary occyte
প্রাথমিক উত্পাদনশীলতা,Primary productivity
প্রাথমিক কাদা,Primary sludge
প্রাথমিক,Primary
প্রিমাটা,Primata
প্রাইমেট,Primate
প্রাইমার ডিএনএ,Primer DNA
আদিম ইচিনোডার্ম,Primitive echinoderm
আদিম ফিল্টার খাওয়ানো ভার্টিব্রেট,Primitive filter feeding vertebrate
আদিম ভূমি উদ্ভিদ,Primitive land plant
আদিম সিসাইল লোফোফোরেট,Primitive sessile lophophorate
আদিম ভাস্কুলার সিস্টেম,Primitive vascular system
আদিম পরিবেশ,Primordial atmosphere
আদিম জীবাণু কোষ,Primordial germ cell
প্রাইমুলেস,Primulales
নীতি,Principle
স্বাধীন ভাণ্ডার নীতি,Principle of independent assortment
পৃথকীকরণের নীতি,Principle of segregation
উত্তরাধিকার নীতি,Principle of inheritance
প্রিজম,Prism
প্রান্থেসিস,Proanthesis
সম্ভাব্য পূর্ববর্তী,Probable precursor
ক্ষত পরীক্ষা করা,Probe
প্রোবোসিস,Probosis
প্রকেন্ট্রিক জুটি,Procentric pairing
প্রক্রিয়াজাত আরএনএ,Processed RNA
প্রক্রিয়াজাতকরণ,Processing
প্রোকাম্বেন্ট,Procumbent
প্রযোজক,Producer
প্রোম্ব্রিও,Proembryo
প্রোমব্রায়োনিক ক্যাপ,Proembryonic cap
প্রফনাল জোন,Profundal zone
বংশধর,Progeny
প্রোজেস্টেরন,Progesterone
প্রগতিশীল প্রবণতা,Progressive trend
প্রোগিমনোস্পার্ম,Progymnosperm
প্রহরমোন,Prohormone
প্রজেক্টিং রিজ,Projecting ridge
প্রোকারিওটস (প্রোকেরিওটস),Prokaryotes (procaryotes)
আদিকোষ,Prokaryotic cell
প্রোল্যাকটিন বাধা হরমোন (পিআইএইচ),Prolactin inhibiting hormone (PIH)
প্রোল্যাকটিন রিলিজিং হরমোন (পিআরএইচ),Prolactin releasing hormone (PRH)
প্রোল্যাকটিন,Prolactin
বিস্তার,Proliferation
প্রোমিস্টেম,Promeristem
প্রাথমিক মেরিস্টেম,Primary meristem
প্রমেটফেজ,Prometaphase
সর্বনাম,Proneness
প্রোপ রুট,Prop root
প্রচার,Propagule
প্রফেস,Prophase
প্রোপিওনিব্যাক্টেরিয়াম শেরমানি,Propionibacterium shermanii
প্রসেসফালন,Prosencephalon
প্রসঞ্চাইমা,Prosenchyma
প্রসোপিস,Prosopis
প্রোসোপিস সিনেরিয়া (খেজরি),Prosopis cineraria (khejri)
প্রোস্টাগ্ল্যান্ডিন,Prostaglandin
প্রোস্টেট গ্রন্থি,Prostate gland
সিন্থেসিস,Prosthesis
কৃত্রিম শ্রেণী,Prosthetic group
প্রোস্টোমিয়াম,Prostomium
সিজদা,Prostrate
প্রোটেনড্রস,Protandrous
প্রোট্যান্ড্রি,Protandry
প্রোটেসি,Proteaceae
প্রোটেস,Protease
সুরক্ষিত এলাকা,Protected area
সুরক্ষা বনজ,Protection forestry
প্রতিরক্ষামূলক,Protective
প্রতিরক্ষামূলক প্রক্রিয়া,Protective mechanism
প্রোটিন হজম এনজাইম,Protein digesting enzyme
প্রোটিন গ্রানুল,Protein granule
প্রোটিন কিনেস,Protein kinase
প্রোটিন সংশ্লেষণ,Protein synthesis
প্রোটিনেসিয়াস হাব,Proteinaceous hub
প্রোটিনেসিয়াস স্পঞ্জিন ফাইবার,Proteinaceous spongin fibre
প্রোটিনয়েড মাইক্রোস্পিয়ার,Proteinoid microsphere
প্রোটিনুরিয়া,Proteinuria
প্রোটোগ্লাইকান,Proteoglycan
প্রোটোলাইসিস,Proteolysis
প্রোটোলিটিক এনজাইম,Proteolytic enzyme
প্রোটার্মিনাল জুটি,Proterminal pairing
প্রোথালাস,Prothallus
প্রোথোরাক্স,Prothorax
প্রোথর্ম্বিন,Prothormbin
প্রোটিস্ট শেত্তলা,Protist algae
প্রোটিস্টা,Protista
প্রোটুনকোজিন,Protooncogene
প্রোটোবায়ান্ট,Protobiont
প্রোটোকর্ডাটা,Protochordata
প্রোটোলাইফ,Protolife
প্রোটন গ্রেডিয়েন্ট,Proton gradient
প্রোটোনমা,Protonema
প্রোটোপ্লাজম,Protoplasm
প্রোটোপ্লাজম সংগ্রহ,Protoplasm collection
প্রোটোপ্লাজমিক এপিথেলিয়াম,Protoplasmic epithelium
প্রোটোপ্লাজমিক স্ট্র্যান্ড,Protoplasmic strand
প্রোটোপ্লাজমিক স্ট্রিমিং,Protoplasmic streaming
প্রোটোপ্লাজমিক পদার্থ,Protoplasmic substance
প্রোটোপ্লাস্ট সংস্কৃতি,Protoplast culture
প্রোটোরিয়ন,Protorion
প্রোটোট্রফ,Prototroph
প্রোটোটাইপ,Prototype
প্রোটক্সিন,Protoxin
প্রোটোজোয়ান পরজীবী,Protozoan parasite
প্রোটোজোয়ান,Protozoan
প্রোটুয়ারেন্স,Protuberance
প্রক্সিমাল,Proximal
প্রক্সিমাল নেফ্রন,Proximal nephron
স্যামমোফিলাস,Psammophilous
সিউডোকোলোমেট,Pseudocoelomate
সিউডোকোপুলেট,Pseudocopulate
সিউডোইম্ব্রিও,Pseudoembryo
সিউডোফিলামেন্ট,Pseudofilament
সিউডোমোনাস ফ্লুরোসেন্স,Pseudomonas fluorescence
সিউডোমোনাস পুটিদা,Pseudomonas putida
সিউডোমোনাস রুব্রিলিনিয়ানস,Pseudomonas rubrilineans
সিউডোপোডিয়া,Pseudopodia
সিউডোপোডিওস্পোর,Pseudopodiospore
সিউডোস্ট্রেটেড এপিথেলিয়াম,Pseudostratified epithelium
সিউডুনিপোলার নার্ভ সেল,Pseudounipolar nerve cell
সিলোসাইবিন,Psilocybin
সিলোফিটন,Psilophyton
সিসিলোপিডা,Psilopsida
Psittacula,Psittacula
Psittacus,Psittacus
সাইকোঅ্যাকটিভ ড্রাগ,Psychoactive drug
মানসিক ব্যাধি,Psychological disorder
সাইকোমোটর বিকাশ,Psychomotor development
সাইকোমোটর উদ্দীপক,Psychomotor stimulant
সাইকোসোমেটিক,Psychosomatic
সাইক্রোফিলিক,Psychrophilic
টেরিডোফাইটা,Pteridophyta
টেরিস,Pteris
টেরোব্রঞ্চ,Pterobranch
টেরোগ্লুটামিক,Pteroglutamic
টেরোফিলাম,Pterophyllum
টেরোপিডা,Pteropsida
টেরোপাস,Pteropus
Pterygopalatine গ্যাংলিওন,Pterygopalatine ganglion
পিটালিন,Ptyalin
বয়: সন্ধি,Puberty
পাবলিক হাড়,Pubic bone
পাবিস,Pubis
পুকিনিয়া,Puccinia
পাফবল,Puffball
পগ চিহ্ন,Pug marks
মডেল টানুন,Pull model
ফুসফুসগত ধমনী,Pulmonary artery
পালমোনারি শ্বসন,Pulmonary respiration
পালমোনারি সেমিলুনার ভালভ,Pulmonary semilunar valve
পালমোনারি ভালভ,Pulmonary valve
পালমোনারি শিরা,Pulmonary vein
পালমোনারি বায়ুচলাচল,Pulmonary ventilation
স্পন্দন,Pulse
স্পন্দন,Pulse
পালভিনাস,Pulvinus
পুণেট স্কয়ার,Punnett squre
পুন্টি ফিশ,Punti fish
পন্টিয়াস,Puntius
ছাত্র,Pupil
খাঁটি বংশবৃদ্ধি,Pure bred
খাঁটি-জাতের,Pure-breeding
খাঁটি সংস্কৃতি,Pure culture
খাঁটি লাইন,Pure line
পুরিন,Purine
গেমেটের বিশুদ্ধতা,Purity of gamete
পুরকিনজে ফাইবার,Purkinje fibre
পুসা স্নোবল,Pusa snowball
পুস্টুল,Pustule
পাইলোরিক টিউবুলার গ্রন্থি,Pyloric tubular gland
পিরামিড,Pyramid
বায়োমাসের পিরামিড,Pyramid of biomass
শক্তির পিরামিড,Pyramid of energy
সংখ্যার পিরামিড,Pyramid of number
পিরামিডাল সেল,Pyramidal cell
পাইরিডক্সিন,Pyridoxine
পাইরিমিডিন,Pyrimidine
পাইরাইট,Pyrite
পাইরোলাইসিস,Pyrolysis
পাইরুভেট,Pyruvate
পাইরুভেট ডিহাইড্রোজেনেস,Pyruvate dehydrogenase
পাইরুভেট ফসফেট ডিকিনেস,Pyruvate phosphate dikinase
পাইথন,Python
চতুর্ভুজ,Quadrat
গুণগত বিশ্লেষণী চরিত্র,Qualitative analytic character
গুণগত রূপচর্চা পদ্ধতি,Qualitative morphological approach
পৃথকীকরণ,Quarantine
কোয়া-ফ্লুয়েড,Quasi-fluid
কোয়ার্টারি পিরিয়ড,Quaternary period
কোয়ার্টারি,Quaternary
কুইক্রাস ফ্লোরিবুন্ডা,Quercus floribunda
কুইক্রাস ল্যানুগিনোজ,Quercus lanuginose
কুইক্রাস লিউকোট্রিচোফোরা,Quercus leucotrichophora
কুইক্রাস সেমিকারপিফোলিয়া,Quercus semicarpifolia
দ্রুত ফলন বৈশিষ্ট্য,Quick yield feature
নিরবতা,Quiescence
নিরিবিলি সেল,Quiescent cell
কুইনাইন,Quinine
কুইসেন্ট স্টেজ,Quiscent stage
রেনিন এনজাইম,Renin enzyme
আর-সেলস,R-cells
রেসমে,Raceme
রেসমোজ,Racemose
রেসমোজ টাইপ,Racemose type
রাচিস,Rachis
রেডিয়াল কথা বলেছে,Radial spoke
রেডিয়াল প্রতিসাম্য,Radial symmetry
উজ্জ্বল,Radiant
রেডিয়াটা,Radiata
বিকিরণ,Radiation
বিকিরণ সনাক্তকারী,Radiation detector
বিকিরণ থেরাপির,Radiation therapy
র‌্যাডিকাল,Radicle
তেজস্ক্রিয় আইসোটোপ,Radioactive isotope
তেজস্ক্রিয় নিউক্লিয়াস,Radioactive nucleus
তেজস্ক্রিয় দূষণ,Radioactive pollution
তেজস্ক্রিয় উত্স,Radioactive source
তেজস্ক্রিয়তা,Radioactivity
রেডিওগ্রাফ,Radiograph
রেডিওআইসোটোপ,Radioisotope
রেডিওথেরাপি,Radiotherapy
ব্যাসার্ধ,Radius
র‌্যাডুলা,Radula
রামাপিথেকাস,Ramapithecus
এলোমেলো জুড়ি,Random pairing
এলোমেলোভাবে,Randomly
রানুনকুলাস অ্যাকোয়াটিলিস,Ranunculus aquatilis
রাফে,Raphe
রাফাইডস,Raphides
বিরল,Rare
রাসবেরি,Rasberry
বেত,Rattus
রাউল্ফিয়া ভোমিটোরিয়া,Rauwolfia vomitoria
কাঁচামাল,Raw material
রে এবং ডিস্ক ফ্লোরেট,Ray and disc floret
রিঅ্যাক্ট্যান্ট,Reactant
প্রতিক্রিয়া কেন্দ্র,Reaction center
পুনর্নির্মাণ,Recapitulation
সেল গ্রহণ,Receiving cell
সাম্প্রতিক,Recent
অভ্যর্থনা,Receptacle
রিসেপ্টর,Receptor
রিসেপ্টর অণু,Receptor molecule
রিসেসিভ অ্যালিল,Recessive allele
রিসেসিভ এপিস্টাসিস,Recessive epistasis
প্রচ্ছন্ন জিন,Recessive gene
রিসেসিভ প্রাণঘাতী অ্যালিল,Recessive lethal allele
রিসেসিভ ইউনিট ফ্যাক্টর,Recessive unit factor
প্রাপক সেল,Recipient cell
পারস্পরিক ক্রস,Reciprocal cross
পারস্পরিক ট্রান্সলোকেশন,Reciprocal translocation
স্বীকৃতি সাইট,Recognition site
রিকম্বিন্যান্ট,Recombinant
রিকম্বিন্যান্ট ডি.এন.এ. প্রযুক্তি,Recombinant D.N.A. technology
রিকম্বিন্যান্ট প্রোটিন,Recombinant protein
পুনঃসংযোগ,Recombination
পুনঃসংযোগ ডিএনএ,Recombination DNA
পুনঃসংযোগ ফ্রিকোয়েন্সি,Recombination frequency
পুনঃসংযোগ নোডুল,Recombination nodule
পুনরুদ্ধার স্ট্রোক,Recovery stroke
মলদ্বার,Rectum
লাল শৈবাল,Red algae
লাল রক্তকণিকা (আরবিসি),Red blood cell (RBC)
লাল অস্থি মজ্জা,Red bone marrow
লাল পেশী,Red muscle
লাল রঙ্গক,Red pigment
আখের লাল পচা,Red rot of sugarcane
লাল জোয়ার,Red tide
রেডক্স,Redox
হ্রাস ফল,Reduced fruiting
হ্রাস টেলবোন,Reduced tailbone
র‌্যাডাক্টেস,Raductase
হ্রাস,Reduction
হ্রাস-জারণ (রেডক্স),Reduction-oxidation (redox)
হ্রাসকারী অ্যামিনেশন,Reductive amination
পৃষ্ঠ প্রতিফলিত,Reflecting surface
পরিমার্জন,Refinement
প্রতিফলিত,Reflected
প্রতিচ্ছবি,Reflection
প্রতিবর্ত ক্রিয়া,Reflex action
প্রতিবিম্ব চাপ,Reflex arc
রিফ্র্যাকটিভ,Refractive
প্রতিসরাঙ্ক,Refractive index
ফ্রিজে,Refrigerate
পুনর্জন্ম,Regeneration
পুনর্জন্ম,Regeneration
পুনর্জন্ম,Regeneration
পুনর্জন্ম ইউনিট,Regeneration unit
পুনর্জন্ম ব্লাস্টেমা,Regeneration blastema
কুঁড়ি পুনর্জন্ম,Regeneration of bud
প্ল্যান্টলেট পুনর্জন্ম,Regeneration of plantlet
অঞ্চল,Region
দীর্ঘায়নের অঞ্চল,Region of elongation
পরিপক্কতার অঞ্চল,Region of maturation
রিগ্রেশন সহগ,Regression coefficient
নিয়ন্ত্রণ,Regulation
রিসনারের ঝিল্লি,Reissner's membrane
আপেক্ষিক প্রাচুর্য,Relative abundance
শিথিলকরণ,Relaxation
শিথিলকরণ,Relaxation
রিল্যাক্সিন,Relaxin
রিলিজ ফ্যাক্টর (আরএফ),Release factor (rf)
রেমোরা,Remora
রেনাল ক্যালকুলি,Renal calculi
রেনাল কর্টেক্স,Renal cortex
রেনাল মেডুল্লা,Renal medulla
রেনাল পোর্টাল সিস্টেম,Renal portal system
রেনাল পিরামিড,Renal pyramid
রেনাল সিক্রেশন,Renal secretion
রেনেট ট্যাবলেট,Rennet tablet
রেনিন,Rennin
মেরামতমূলক পুনর্জন্ম,Repairative regeneration
পুনরাবৃত্ত ডিএনএ,Repetitive DNA
প্রতিস্থাপন স্তর,Replacement level
প্রতিস্থাপন সার্জারি,Replacement surgery
প্রতিলিপি ধাতুপট্টাবৃত,Replica plating
প্রতিলিপি,Replication
প্রতিলিপি,Replication
প্রতিলিপি কাঁটাচামচ,Replication fork
প্রতিলিপি,Replicator
পুনঃনির্মাণ তরঙ্গ,Repolarisation wave
দমনযোগ্য,Repressible
রিপ্রেসার অণু,Repressor molecule
প্রজনন,Reproduction
প্রজনন এবং শিশু স্বাস্থ্যসেবা,Reproductive and child health care
প্রজনন স্বাস্থ্য প্রোগ্রাম,Reproductive health programme
প্রজনন বিচ্ছিন্নতা,Reproductive isolation
প্রজনন নালীর,Reproductive tract
প্রজনন,Reproductivity
সরীসৃপ,Reptile
সরীসৃপ,Reptilia
সরীসৃপীয় চোয়াল যন্ত্রপাতি,Reptilian jaw apparatus
রিসারপাইন,Reserpine
রিজার্ভ সেল,Reserve cell
অবশিষ্ট শরীর,Residual body
অবশিষ্ট শক্তি,Residual energy
অবশিষ্টাংশ ভলিউম,Residual volume
রজন,Resin
রেজোলিউশন,Resolution
সমাধানের ক্ষমতা,Resolving power
অনুরণন,Resonance
শ্বাস প্রশ্বাস,Respiration
শ্বাসযন্ত্রের,Respiratory
শ্বাস প্রশ্বাসের কেন্দ্র,Respiratory centre
শ্বাস প্রশ্বাসের ঝিল্লি,Respiratory membrane
শ্বাস প্রশ্বাসের অঙ্গ,Respiratory organ
শ্বাস প্রশ্বাসের রঙ্গক,Respiratory pigment
শ্বাস প্রশ্বাসের স্তর,Respiratory substrate
প্রতিক্রিয়া,Responding
বিশ্রামের সময়কাল,Resting period
মাটির উর্বরতা পুনরুদ্ধার,Restoring the soil fertility
সীমাবদ্ধতা এন্ডোনুক্লেজ,Restriction endonuclease
সীমাবদ্ধতা এনজাইম,Restriction enzyme
সীমাবদ্ধতা খণ্ড দৈর্ঘ্য বিশ্লেষণ,Restriction fragment length analysis
সীমাবদ্ধতা সাইট,Restriction site
রেট মালপিঘি,Rete malpighi
রেট টেস্টিস,Rete testis
ধরে রাখা,Retention
রেটিকুলেট,Reticulate
ভেনেশন রেটিকুলেট,Reticulate venation
রেটিকুলেটেড শিরা,Reticulated vein
রেটিনা,Retina
রেটিনাল,Retinal
রেটিনাল ইমেজ,Retinal image
রেট্রোগ্রেসিভ ট্রেন্ড,Retrogressive trend
রেট্রোভাইরাস,Retrovirus
বিপরীত বিবর্তন,Reverse evolution
বিপরীত আস্রবণ,Reverse osmosis
বিপরীত প্রতিলিপি,Reverse transcribe
বিপরীত প্রতিলিপি,Reverse transcriptase
বিপরীত প্রতিলিপি,Reverse transcription
আরএইচ (রিসাস) রক্ত ​​গ্রুপ,Rh (Rhesus) blood group
র্যাবডাইটিস,Rhabditis
র্যাবডোম,Rhabdome
Rhacophorus,Rhacophorus
বাতজ্বর,Rheumatic fever
বাতজনিত হৃদরোগ,Rheumatic heart disease
রিউম্যাটিজম,Rheumatism
রিউম্যাটয়েড আর্থ্রাইটিস,Rheumatoid arthritis
গণ্ডার ভাইরাস,Rhino virus
রাইজোবিয়াম মেলিলোটি,Rhizobium meliloti
রিজয়েড,Rhizoid
রাইজোম,Rhizome
রাইজোফোরা,Rhizophora
রাইজোপাস,Rhizopus
Rho ফ্যাক্টর,Rho factor
রোডোফাইসি,Rhodophyceae
রোডোপসিন,Rhodopsin
রম্বেন্সফালন,Rhombencephalon
রাইনিয়া,Rhynia
ছন্দবদ্ধ সংকোচনের,Rhythmic contraction
পাঁজর,Rib
রিবোফ্লাভিন,Riboflavin
রিবোনুক্লেজ,Ribonuclease
রাইবোস,Ribose
রাইবোসোমাল আরএনএ,Ribosomal RNA
রাইবোসোম,Ribosome
রিবুলোজ দ্বি-ফসফেট,Ribulose bi-phosphate
রিকেটস,Rickets
রিকেটসিয়া,Rickettsia
রিজ,Ridge
ডান অলিন্দ,Right atrium
ডান কার্ডিয়াক ধমনী,Right cardiac artery
রেন্ডারপেস্ট,Rinderpest
রিং,Ring
রিংওয়ার্ম,Ringworm
রিভারাইন,Riverine
রিভেট পপার হাইপোথিসিস,Rivet popper hypothesis
আরএনএ হস্তক্ষেপ,RNA interference
আরএনএ ইন্টারমিডিয়েট,RNA intermediate
আরএনএ প্রাইমার পরিপূরক,RNA primer complementary
আরএনএ স্প্লিকিং,RNA splicing
আরএনএ ওয়ার্ল্ড,RNA world
আরএনএ এএসই,RNA ase
আরএনএ i,RNA i
রড আকারের ব্যাকটেরিয়া,Rod shaped bacteria
রড,Rod
রোহু,Rohu
মূলত্র,Root cap
রুট ডিট্রিটাস,Root detritus
রুট গল,Root gall
রুট চুল,Root hair
মূল পরিবর্তন,Root modification
রুট পকেট,Root pocket
মুল ব্যবস্থা,Root system
Roquefort পনির,Roquefort cheese
গোলাপ,Rosaceous
গোলাপ,Rosaceous
রোজেলস,Rosales
রোটিফার,Rotifer
রটার,Rotor
রুক্ষ রেটিকুলাম,Rough endoplasmic reticulum
গোল জানালা,Round window
গোলাকার গোলকধাঁধা,Rounded labyrinth
গোলাকার প্রোটুয়ারেন্স,Rounded protuberance
রুবিয়ালস,Rubiales
রুবিসকো,RUBISCO
খ্যাতি,Rudiment
খ্যাতি,Rudiment
প্রাথমিক তাঁবু,Rudimentary tentacle
প্রাথমিক ভেস্টিজ,Rudimentary vestige
রুডমেন্টারি শরীরের চুল,Rudumentary body hair
রুমেন,Rumen
রানার,Runner
রাস্কাস,Ruscus
মরিচা,Rust
মরিচা,Rust
এস-ব্যাকটিরিয়া,S-bacteria
স্যাকারোমাইসিস সেরাভিসি,Saccharomyces cerevisiae
স্যাকারাম,Saccharum
স্যাকারাম বারবেরিস,Saccharum berberis
স্যাকারাম অফিসিনারাম,Saccharum officinarum
স্যাকোগ্লোসাস,Saccoglossus
স্যাকুল,Saccule
স্যাকের মতো সিস্টার্নে,Sac-like cisternae
স্যাক্রাল হাড়,Sacral bone
পবিত্র বন,Sacred forest
পবিত্র গ্রোভ,Sacred grove
পবিত্র হ্রদ,Sacred lake
সারকোপ্লাজম,Sarcoplasm
স্যাক্রাম,Sacrum
নিরাপদ নিষ্পত্তি,Safe disposal
জাফরান,Saffron
ধনু,Sagittaria
সাল,Sal
সালামান্দ্রা,Salamandra
স্যালিকেসি,Salicaceae
লবণাক্ত মাটি,Saline soil
লবণাক্ততা,Salinity
মুখের লালা,Saliva
সালমোনেলা টাইফি,Salmonella typhi
সালমোনেলা টাইফিমিউরিয়াম,Salmonella typhimurium
সালপা,Salpa
লবণাক্ততা,Saltation
Saltatory প্রবাহ,Saltatory conduction
সালভিয়া,Salvia
সালভিনিয়া,Salvinia
সামারা,Samara
নমুনা,Sample
স্যাম্পলিং ইউনিট,Sampling unit
সাঙ্গুইনিউর,Sanguiniuore
স্যানিটারি ল্যান্ডফিল,Sanitary landfill
সানসেভিয়েরিয়া,Sansevieria
সান্তালেসি,Santalaceae
সান্টোনিন,Santonin
এসএপি ভ্যাকুওল,Sap vacuole
স্যাপিন্ডেলস,Sapindales
স্যাপ্রোফাইট,Saprophyte
স্যাপ্রোবায়োটিক মোড,Saprobiotic mode
স্যাপ্রোফাইটিক,Saprophytic
স্যাপ্রোট্রফ,Saprotroph
সাপ্রোজাইক,Saprozoic
সাপ্রোজাইক,Saprozoic
স্যাপউড,Sapwood
সরাকা,Saraca
সারকোডিনা,Sarcodina
সারকোলেমা,Sarcolemma
সারকোমা,Sarcoma
সারকোমের,Sarcomere
সারকোপ্লাজম,Sarcoplasm
সারকোপ্লাজমিক রেটিকুলাম,Sarcoplasmic reticulum
সারকোসোম,Sarcosome
সার্ডাইন,Sardine
সরগাসাম,Sargassum
স্যাটেলাইট,Satellite
স্যাটেলাইট,Satellite
স্যাটেলাইট ক্রোমোজোম,Satellite chromosome
স্যাটেলাইট ডিএনএ,Satellite DNA
সম্পৃক্ত,Saturated
স্যাচুরেটেড যৌগ,Saturated compound
স্যাচুরেটেড ফ্যাটি অ্যাসিড,Saturated fatty acid
স্যাচুরেটেড হাইড্রাইড,Saturated hydride
সওরোপসিড,Sauropsid
সাভানা,Savanna
মাছ দেখেছি,Saw fish
স্ক্যাল্প,Scalp
