Assamese,Bengali
স্থিতিশীলতা,স্থিতিশীলতা
ষ্টেবিলাইজাৰ নেটৱৰ্ক,স্টেবিলাইজার নেটওয়ার্ক
"ষ্টেক, ষ্টেক","স্ট্যাক, স্ট্যাক"
মন পৰিচালক,মনের পরিচালক
পদক্ষেপৰ দক্ষতা,ধাপ দক্ষতা
সমান্তৰাল সময়,সমান্তরাল সময়
মানক প্ৰসাৰণ মডুলেচন,স্ট্যান্ডার্ড প্রশস্ততা মড্যুলেশন
মানক কোষ,স্ট্যান্ডার্ড সেল
মানক বিচ্যুতি,আদর্শ চ্যুতি
মানক TTL,স্ট্যান্ডার্ড টিটিএল
জৰুৰীকালীন শক্তি ব্যৱস্থা,জরুরী শক্তি সিস্টেম
স্থিৰ তৰংগ,অবিচলিত তরঙ্গ
স্থিৰ তৰংগ অনুপাত,স্থির তরঙ্গ অনুপাত
দূৰত্বৰ অনুপাত,দূরত্ব অনুপাত
ষ্টাৰ্ট বিট,বিট শুরু
আৰম্ভণিৰ নাড়ী,প্রারম্ভিক পালস
অৱস্থানৰ ডায়েগ্ৰাম,অবস্থান চিত্র
অৱস্থা-পৰিৱৰ্তন ডায়াগ্ৰাম,স্ট্যাটাস-ট্রানজিশন ডায়াগ্রাম
ৰূপান্তৰযোগ্য ফিল্টাৰ,রূপান্তরযোগ্য ফিল্টার
স্থিতিশীল আখৰ,স্থির চরিত্র
স্থায়ী বিদ্যুৎ,স্থিতিশীল বিদুৎ
স্থায়ী স্মৃতিশক্তি কোষ,স্থায়ী স্মৃতি কোষ
ষ্টেটিক ৰেণ্ডম এক্সেছ মেমৰি,স্ট্যাটিক র্যান্ডম অ্যাক্সেস মেমরি
ষ্টেটাছ ৰেজিষ্টাৰ,স্ট্যাটাস রেজিস্টার
অৱস্থা চিহ্ন,স্থিতি চিহ্ন
অৱস্থান টাৰ্মিনেল,POS টার্মিনাল
ষ্টিয়াৰিং লজিক,স্টিয়ারিং যুক্তি
স্তৰযুক্ত সংযোগস্থল,টায়ার্ড জংশন
ষ্টেপ সূচক প্ৰফাইল,ধাপ নির্দেশক প্রোফাইল
ষ্টেপ ৰেচপন্স,পদক্ষেপ প্রতিক্রিয়া
স্তৰভিত্তিক,টায়ার্ড
ষ্টেপাৰ মটৰ,স্টেপার মোটর
ষ্টেৰিঅ&#39; ইকুইলেটেৰেল,স্টেরিও সমবাহু
ষ্টেৰিঅ&#39; ৰিচিভাৰ ফ্ৰিকুৱেন্সি,স্টেরিও রিসিভার ফ্রিকোয়েন্সি
টাইট কাপলিং,টাইট কাপলিং
ব্ৰেক বেণ্ড,ব্রেক ব্যান্ড
সংৰক্ষণ বিলম্ব,স্টোরেজ লেটেন্সি
সংৰক্ষণ মেমৰি,স্টোরেজ মেমরি
"সংৰক্ষণৰ সময়, সময়","স্টোরেজ সময়, সময়"
ষ্ট্ৰেইন গেজ,বিকৃতি পরিমাপক
অবাঞ্চিত ধৰি ৰখা,অবাঞ্ছিত হোল্ডিং
তাঁৰ,স্ট্রিং
সংৰক্ষণ CRO,স্টোরেজ সিআরও
ষ্ট্ৰ&#39;ব,স্ট্রোব
ষ্ট্ৰ&#39;ব বৰ্তনী,স্ট্রোব সার্কিট
ইনডাক্টিভ পালছ,প্রবর্তক নাড়ি
ষ্ট্ৰ&#39;ক টাৰ্মিনেল,স্ট্রোক টার্মিনাল
ষ্ট্ৰ&#39;ব&#39;স্কপিক গোলাকাৰ একক,স্ট্রোবোস্কোপিক গোলক একক
stub,অসম্পূর্ণ
স্থবিৰ হৈ পৰিছে,তালাবদ্ধ
স্থবিৰ পৰিশোধন,অচল পরিস্রুতি
শ্বুক,কেঁপে ওঠে
বাহক,বাহক
উপৰুটিন,সাবরুটিন
ব্যাকৰণগত আখৰৰ মিশ্ৰণ,ব্যাকরণগত চরিত্রের মিশ্রণ
subjunctive,সাবজেক্টিভ
"আণ্ডাৰলে, ছাবষ্ট্ৰেট","underlay, substrate"
হাত বিয়োগ কৰা,হাত বিয়োগ
বিয়োগ কৰা হৈছে,বিয়োগ
প্ৰগতিশীল আনুমানিককৰণ,প্রগতিশীল অনুমান
কালক্ৰমিক আনুমানিক adc,কালানুক্রমিক অনুমান adc
হঠাতে বায়ুমণ্ডলীয় বিক্ষিপ্ততা,হঠাৎ বায়ুমণ্ডলীয় গোলযোগ
এডাৰ এম্প্লিফায়াৰ,সংযোজনকারী পরিবর্ধক
চুপাৰ বিটা ট্ৰেঞ্জিষ্টৰ,সুপার বিটা ট্রানজিস্টর
চূড়ান্ত কম্পিউটাৰ,চূড়ান্ত কম্পিউটার
চুপাৰ কণ্ডাক্টৰ,সুপার কন্ডাক্টর
হাইপাৰহাইব্ৰিড ৰিচিভাৰ,হাইব্রিড রিসিভার
চুপাৰ হেটেৰ&#39;ডাইন তত্ত্ব,সুপার হেটেরোডাইন তত্ত্ব
অভাৰপাইপ লাইন প্ৰচেছৰ,ওভারপাইপ লাইন প্রসেসর
চুপাৰ স্কেলাৰ প্ৰচেছৰ,সুপার স্কেলার প্রসেসর
আৰোপ উপপাদ্য,অভিযোজন তত্ত্ব
ফিড ভল্টেজ বাদ দিয়াৰ অনুপাত,ফিড ভোল্টেজ বর্জন অনুপাত
সহায়ক চিপ,অক্জিলিয়ারী চিপ
বাহক মডুলেচন বন্ধ কৰক,ক্যারিয়ার মড্যুলেশন বন্ধ করুন
পৃষ্ঠীয় শব্দ তৰংগ,পৃষ্ঠ শব্দ তরঙ্গ
পৃষ্ঠা বাধা,পৃষ্ঠা বাধা
পৃষ্ঠা বাৰ ডিটেক্টৰ,পৃষ্ঠা বার আবিষ্কারক
পৃষ্ঠা চাৰ্জ,পৃষ্ঠা চার্জ
পৃষ্ঠা পদক্ষেপ ষ্ট্ৰিম,পৃষ্ঠা ধাপ স্ট্রীম
ইনষ্টল কৰা ডিভাইচ,ইনস্টল করা ডিভাইস
পৃষ্ঠা সংস্থাপিত প্ৰযুক্তি,পৃষ্ঠা ইনস্টল করা প্রযুক্তি
ঢৌ,ঢেউ
চাৰ্জ কাৰেণ্ট,ঢেউ প্রবাহ
বুষ্ট ইম্পিডেন্স,প্রতিবন্ধকতা বৃদ্ধি
চাৰ্জ প্ৰটেক্টৰ,ঢেউ রক্ষাকারী
বৃদ্ধিৰ পঞ্জীয়ন,বৃদ্ধি রেজিস্টার
শান্তকাৰী,উপশমকারী
চাৰ্জ ভল্টেজ,ঢেউ ভোল্টেজ
প্ৰতিক্ৰিয়াশীলতা,প্রতিক্রিয়াশীলতা
সংবেদনশীলতা,সংবেদনশীলতা
ৰেজিষ্টৰ ভল্টেজ,প্রতিরোধক ভোল্টেজ
সোয়ুজ টাৰ্মিনেল,সয়ুজ টার্মিনাল
স্প্ৰেড জেনেৰেটৰ,স্প্রেড জেনারেটর
প্ৰস্তুতিমূলক একক,প্রস্তুতিমূলক ইউনিট
দোলন,দোলন
ডোলান চক,দোলন দম বন্ধ করা
চুইচ ব্ৰেকাৰ,সুইচ ব্রেকার
চুইচ কৰা কেপাচিটৰ,সুইচড ক্যাপাসিটর
চুইচ কৰা লাভ এম্প্লিফায়াৰ,সুইচড লাভ এমপ্লিফায়ার
চুইচিং,সুইচিং
বীজগণিত সলনি কৰা,বীজগণিত পরিবর্তন করা
চুইচিং চাৰ্কিট,সুইচিং সার্কিট
চুইচিং পাৱাৰ চাপ্লাই,শেষ ঘন্টা
চুইচিং নিয়ন্ত্ৰক,সুইচিং নিয়ন্ত্রক
চুইচিং তৰংগ আকৃতি,স্যুইচিং তরঙ্গরূপ
চুইচ কৰা প্ৰগ্ৰেমেবল টাইমাৰ,সুইচ করা প্রোগ্রামেবল টাইমার
চিহ্ন,চিহ্ন
চিহ্ন সময়কাল,প্রতীক সময়কাল
প্ৰতীকী লেবেল,প্রতীকী লেবেল
সমকালীন বিভাজক,সিঙ্ক্রোনাস বিভাজক
সমকালীন বৰ্তনী,সিঙ্ক্রোনাস সার্কিট
সমকালীন সংকেত,সিঙ্ক্রোনাস সংকেত
সমন্বয়ক,সিঙ্ক্রোনাইজার
সমকালীন কেলকুলেটৰ,সিঙ্ক্রোনাস ক্যালকুলেটর
সমকালীন ডিটেক্টৰ,সিঙ্ক্রোনাস ডিটেক্টর
সমকালীন সংক্ৰমণ,সিঙ্ক্রোনাস ট্রান্সমিশন
সমকালীন ধৰা পেলোৱা,সিঙ্ক্রোনাস সনাক্তকরণ
বাক্য গঠন,বাক্য গঠন
ফ্ৰিকুৱেন্সি চিন্থেচাইজাৰ,ফ্রিকোয়েন্সি সিন্থেসাইজার
"শৰীৰৰ ডিজাইন, ব্যৱস্থাৰ ডিজাইন","বডি ডিজাইন, সিস্টেম ডিজাইন"
টি-পাই ৰূপান্তৰসমূহ,টি-পাই রূপান্তর
"টেকোমিটাৰ, ঘূৰ্ণনীয় ভল্টমিটাৰ","ট্যাকোমিটার, ঘূর্ণন ভোল্টমিটার"
ঠেংৰ ধাৰা,লেজ প্রবাহ
টেংক বৰ্তনী,ট্যাংক সার্কিট
টেন্টালাম কেপাচিটৰ,ট্যানটালাম ক্যাপাসিটর
বহিষ্কাৰ কৰা,তাড়ানো
টেপ পুনৰাবৃত্তি,টেপ রিপ্লে
"ৰিমুভাৰ, এক্সট্ৰেক্টৰ","অপসারণকারী, নিষ্কাশনকারী"
tarbel পৃষ্ঠা,টারবেল পাতা
টি-সংযোগকাৰী,টি-সংযোজক
টেলিডেল্টাছ কাগজ,টেলিডেল্টাস কাগজ
ট্যুৰ জোখ-মাখ,সফর পরিমাপ
"টেলিফোনি, টেলিফোনি","টেলিফোনি, টেলিফোনি"
টেলিগ্ৰাফ,টেলিগ্রাফ
"টেলিভিছন, দূৰদৰ্শন","টেলিভিশন, দূরদর্শন"
টেলিভিছনৰ কেমেৰা,টেলিভিশন ক্যামেরা
টেলিভিছন ৰিচিভাৰ,টেলিভিশন রিসিভার
টেলিগন উপপাদ্য,টেলিগন উপপাদ্য
টেট্ৰ&#39;ড,টেট্রোড
তাপ ক্ষতিপূৰণ,তাপ ক্ষতিপূরণ
"ৰাভা, স্ফটিক","rava, ক্রিস্টাল"
তাপ-ভোল্টেজ ৰূপান্তৰক,তাপ-ভোল্টেজ রূপান্তরকারী
অস্থায়ী তথ্য পঞ্জীয়ন,অস্থায়ী ডেটা রেজিস্টার
টাৰ্মিনেল,টার্মিনাল
পৰীক্ষাৰ সীহ,পরীক্ষা সীসা
পৰীক্ষা সংকেত,পরীক্ষার সংকেত
চতুৰ্থ পৰমাণু,চতুর্মুখী পরমাণু
তাপীয় পানীৰ বৈ যোৱা,তাপ প্রবাহ
তাপীয় পৃথকীকৰণ,তাপীয় বিচ্ছিন্নতা
"তাপীয় শব্দ, তাপীয় শব্দ","তাপীয় শব্দ, তাপীয় শব্দ"
তাপীয় অক্সিডেচন,তাপ জারণ
তাপ প্ৰতিৰোধ ক্ষমতা,থার্মান
তাপীয় পলায়ন,তাপ অব্যাহতি
তাপ বিৰতি,তাপ বিরতি
তাপীয় স্থিৰতা,তাপ - মাত্রা সহনশীল
তাপীয় নিৰ্গমন,থার্মিয়নিক নির্গমন
তাপ প্ৰতিৰোধ ক্ষমতা,তাপ প্রতিরোধক
তাপযুগল,থার্মোকল
তাপীয় প্ৰভাৱ,তাপীয় প্রভাব
তাপ নিয়ন্ত্ৰক,তাপ নিয়ন্ত্রক
থেভেনিন উপপাদ্য,থেভেনিন উপপাদ্য
পাতল আৱৰণ,পাতলা ঝিল্লি
পাতল পৰ্দাৰ কেপাচিটৰ,পাতলা ঝিল্লি ক্যাপাসিটর
পাতল পৰ্দাৰ প্ৰতিৰোধ ক্ষমতা,পাতলা ঝিল্লি প্রতিরোধের
থ’ৰিয়াম আৱৰণযুক্ত টাংষ্টেন কেথ’ড,থোরিয়াম প্রলিপ্ত টংস্টেন ক্যাথোড
ক্ষমতা নিয়ম,ক্ষমতার নিয়ম
ট্ৰিপল চাৰ্কিট,ট্রিপল সার্কিট
ত্ৰি-ৰাজ্যৰ ৰাম,ত্রি-রাষ্ট্রীয় রাম
ট্ৰাই-এণ্ড নিয়ন্ত্ৰক,ত্রি-শেষ নিয়ন্ত্রক
sill ডিটেক্টৰ,সিল ডিটেক্টর
sill ভল্টেজ,সিল ভোল্টেজ
থাইৰাট্ৰন টিউব,থাইরাট্রন টিউব
"পুনৰ বিনিয়োগ, অল্পকালীন","পুনঃবিনিয়োগ, স্বল্পস্থায়ী"
টিকলাৰ দোলক,টিকলার অসিলেটর
টাইট কাপলিং,টাইট কাপলিং
হেলনীয়া কৰা,কাত
সময় ভিত্তিক বৰ্তনী,সময় ভিত্তিক সার্কিট
টাইমাৰ জেনেৰেটৰ,টাইমার জেনারেটর
টাইম বেচ ভল্টেজ,সময় বেস ভোল্টেজ
কল বিলম্ব,কল বিলম্ব
সময় মণ্ডল প্ৰতিফলনশীলতা,সময় অঞ্চলের প্রতিফলন
টাইম মাৰ্কাৰ জেনেৰেটৰ,সময় চিহ্নিতকারী জেনারেটর
কাল ভাগী,কাল ভাগি
সময় উইন্ডো,সময় জানালা
টাইমিং মোড চুইচিং,টাইমিং মোড স্যুইচিং
"সময় নিয়ন্ত্ৰক, সময় নিয়ন্ত্ৰক","সময় নিয়ন্ত্রক, সময় নিয়ন্ত্রক"
কল কন্ট্ৰ&#39;লাৰ মটৰ,কল কন্ট্রোলার মোটর
সময় নিৰ্ধাৰণ ডায়াগ্ৰাম,সময় সেট ডায়াগ্রাম
সময় সমন্বয় jitter,টাইম অ্যাডজাস্টমেন্ট জিটার
ক্ৰ&#39;ন&#39;মিটাৰ মাৰ্কাৰ জেনেৰেটৰ,ক্রোনোমিটার মার্কার জেনারেটর
কল এডজাষ্টাৰ নেটৱৰ্ক,কল অ্যাডজাস্টার নেটওয়ার্ক
টি-নেটৱৰ্ক,টি-নেটওয়ার্ক
টগল চুইচ,টগল সুইচ
টোকেন বাছ নেটৱাৰ্ক,টোকেন বাস নেটওয়ার্ক
টোকেন নেটৱাৰ্ক,টোকেন নেটওয়ার্ক
গ্ৰহণযোগ্য পৰিৱৰ্তন,গ্রহণযোগ্য পরিবর্তন
কণ্ঠ বিস্ফোৰণ জেনেৰেটৰ,ভোকাল বিস্ফোরণ জেনারেটর
toroid,টরয়েড
torus এন্টেনা,টরাস অ্যান্টেনা
সম্পূৰ্ণ হাৰমনিক বিকৃতি,সম্পূর্ণ সুরেলা বিকৃতি
টটেম খুঁটা,টোটেম মেরু
টটেম-মেৰু ট্ৰেঞ্জিষ্টৰ,টোটেম-পোল ট্রানজিস্টর
টাচ চুইচ,স্পর্শ সুইচ
স্পৰ্শযোগ্য কণ্ঠস্বৰ,স্পর্শকাতর কণ্ঠস্বর
টি-পেড,টি-প্যাড
ট্ৰেবল,তিনগুণ
"ট্ৰেচিং, ট্ৰেচিং","tracing, tracing"
"ট্ৰেক বল, ট্ৰেক বল","ট্র্যাক বল, ট্র্যাক বল"
অনুবৰ্তী,সম্মতি
ট্ৰেকিং আৰু নিয়ন্ত্ৰণ বৰ্তনী,ট্র্যাকিং এবং নিয়ন্ত্রণ সার্কিট
"বেক কোৰ, ট্ৰেইলিং কোৰ","পিছনের কোর, পিছনের কোর"
প্ৰশিক্ষক,কোচ
অনুবৰ্তী,সম্মতি
পাৰস্পৰিকতা,পারস্পরিকতা
আন্তঃপৰিবাহীতা,আন্তঃপরিবাহিতা
ট্ৰেন্সডুচাৰ,ট্রান্সডিউসার
স্থানান্তৰ বৈশিষ্ট্যসমূহ,স্থানান্তর বৈশিষ্ট্য
স্থানান্তৰ কাৰ্য্য,স্থানান্তর ফাংশন
ট্ৰেন্সফাৰ লাভ,মুনাফা স্থানান্তর
ৰূপান্তৰ,রূপান্তর
"ট্ৰেন্সফৰ্মাৰ, ট্ৰেন্সফৰ্মাৰ","ট্রান্সফরমার, ট্রান্সফরমার"
ট্ৰেন্সফৰ্মাৰ সংযুক্ত এম্প্লিফায়াৰ,ট্রান্সফরমার সংযুক্ত পরিবর্ধক
ট্ৰেন্সফৰ্মাৰ কাপলিং,ট্রান্সফরমার কাপলিং
পৰিৱৰ্তনশীল কাৰ্যক্ষমতা,পরিবর্তনশীল দক্ষতা
ক্ষণিক,ক্ষণস্থায়ী
ক্ষণিক উলংঘা,ক্ষণস্থায়ী লঙ্ঘন
ক্ষণিক সঁহাৰি,ক্ষণস্থায়ী প্রতিক্রিয়া
ক্ষণস্থায়ী ৰিটাৰ্ডাৰ,ক্ষণস্থায়ী প্রতিবন্ধক
ট্ৰেঞ্জিষ্টৰ ব্লক,ট্রানজিস্টর ব্লক
ট্ৰেঞ্জিষ্টৰ কাৰেণ্ট লাভ,ট্রানজিস্টর বর্তমান লাভ
ট্ৰেঞ্জিষ্টৰ চুইচ,ট্রানজিস্টর সুইচ
ট্ৰেঞ্জিষ্টৰ,ট্রানজিস্টর
ট্ৰেঞ্জিষ্টৰৰ শব্দ,ট্রানজিস্টরের শব্দ
ট্ৰেঞ্জিষ্টৰ নিয়ন্ত্ৰক,ট্রানজিস্টর নিয়ন্ত্রক
প্ৰস্থানৰ সময়,ছাড়ার সময়
ট্ৰেঞ্জিচন কেপাচিটৰ,ট্রানজিশন ক্যাপাসিটর
ট্ৰেঞ্জিচন ফেক্টৰ,রূপান্তর ফ্যাক্টর
ট্ৰেঞ্জিচন ফ্ৰিকুৱেন্সি,রূপান্তর ফ্রিকোয়েন্সি
ট্ৰেঞ্জিচন জ&#39;ন,রূপান্তর জোন
স্থানান্তৰ বাফাৰ,স্থানান্তর বাফার
সংক্ৰমণ ক্ষতি,সংক্রমণ ক্ষতি
পাৰ্যমান্যতা,ব্যাপ্তিযোগ্যতা
"কনচাইনাৰ, কনচাইনাৰ","প্রেরক, প্রেরক"
ফ্ৰিকুৱেন্সি ট্ৰেন্সমিটাৰ,ফ্রিকোয়েন্সি ট্রান্সমিটার
স্বচ্ছ লেচ,স্বচ্ছ ল্যাচ
ট্ৰেন্সপণ্ডাৰ,ট্রান্সপন্ডার
পৰিবহণ বহুগুণক,পরিবহন গুণক
স্পষ্ট কাৰণ,স্পষ্ট কারণ
ক্ৰছ ৰেজিষ্টেন্স,ক্রস প্রতিরোধ
অনুপ্ৰস্থ তৰংগ,অনুপ্রস্থ তরঙ্গ
ট্ৰেন্সউইচ,ট্রান্সউইচ
জাল,নেট
ট্ৰেপেজ&#39;ইডাল তৰংগ,trapezoidal তরঙ্গ
প্ৰগতিশীল তৰংগ নলী,প্রগতিশীল তরঙ্গ নল
খাঁজ পৃথকীকৰণ,খাঁজ বিচ্ছেদ
triac,triac
ত্ৰিকোণীয় বৰ্গ তৰংগ ৰূপান্তৰক,ত্রিভুজাকার স্কয়ার ওয়েভ কনভার্টার
ত্ৰিকোণীয়-চাইন তৰংগ ৰূপান্তৰক,ত্রিভুজাকার-সাইন ওয়েভ কনভার্টার
ত্ৰিকোণীয় তৰংগ উৎপাদক,ত্রিভুজাকার তরঙ্গ জেনারেটর
ট্ৰিগাৰ,ট্রিগার
ট্ৰিগাৰ ডাইঅ&#39;ড,ট্রিগার ডায়োড
ট্ৰিগাৰ পালছ,ট্রিগার পালস
ট্ৰেঞ্জিষ্টৰ,ট্রানজিস্টর
"সূক্ষ্ম সামঞ্জস্য, ট্ৰিম","সূক্ষ্ম সমন্বয়, ছাঁটা"
মাইক্ৰ&#39; এডজাষ্টাৰ,মাইক্রো অ্যাডজাস্টার
ট্ৰাইঅ&#39;ড,triode
বিভক্ত ৰাশিফল,বিভক্ত রাশিফল
ট্ৰিপল প্ৰিচিচন নম্বৰ,ট্রিপল নির্ভুল সংখ্যা
তিনিটা পৰ্যায়ৰ বাফাৰ,তিন পর্যায়ের বাফার
ট্ৰাইড লজিক,ত্রয়ী যুক্তি
ট্ৰ&#39;ক&#39;ট্ৰন,ট্রকোট্রন
বিক্ষিপ্ততা বিক্ষিপ্ত লিংক,বিক্ষিপ্ত লিঙ্ক
ট্ৰপ&#39;স্ফিয়াৰ,ট্রপোস্ফিয়ার
সমস্যা সমাধানকাৰী,সমস্যা সমাধানকারী
ৰিয়েল পাৱাৰ কনভাৰ্টাৰ,বাস্তব শক্তি রূপান্তরকারী
সঁচা বৰ্গ-গড় মূল ভল্টমিটাৰ,সত্য বর্গ-মান রুট ভোল্টমিটার
সত্য টেবুল,সঠিক তালিকা
টি-অৱস্থা,টি-রাষ্ট্র
টিটিএল,টিটিএল
টিউব্যুলাৰ কেপাচিটৰ,টিউবুলার ক্যাপাসিটর
টিউন কৰা এম্প্লিফায়াৰ,টিউন করা পরিবর্ধক
টিউন কৰা সংগ্ৰাহক দোলক,সংগ্রাহক অসিলেটর টিউন করা হয়েছে
টিউন কৰা ড্ৰেইন দোলক,টিউন করা ড্রেন অসিলেটর
কণ্ঠৰ মূল,ভোকাল কোর
টিউনিং নেটৱৰ্ক,টিউনিং নেটওয়ার্ক
কণ্ঠৰ তন্ত্ৰ,কণ্ঠ্য স্বর
"টানেল ডাইঅ&#39;ড, টানেল ডাইঅ&#39;ড","টানেল ডায়োড, টানেল ডায়োড"
"টানেলিং ইফেক্ট, টানেলিং ইফেক্ট","টানেলিং ইফেক্ট, টানেলিং ইফেক্ট"
টাৰ্বাইন ফ্ল&#39;মিটাৰ,টারবাইন ফ্লোমিটার
ট্ৰেঞ্জিচন পিৰিয়ড,রূপান্তর সময়ের
অন্তৰ্নিহিত সময়,বসবাসের সময়
আৰম্ভণিৰ সময়,সময় শুরু
টাৰ্ণষ্টাইল এন্টেনা টুইটাৰ,টার্নস্টাইল অ্যান্টেনা টুইটার
টুইটাৰত,টুইটার
যমল আগৰক,ইয়ামাল আগরক
টুইন-টি নটচ ফিল্টাৰ,টুইন-টি নচ ফিল্টার
yaml চাহ দোলক,ইয়ামল চা অসিলেটর
টুইষ্টেড পেয়াৰ,পাকানো জোড়া
টুইষ্টেড ৰিং কাউণ্টাৰ,পাকানো রিং কাউন্টার
টুইষ্টেড-নেমেটিক লিকুইড,টুইস্টেড-নেমেটিক তরল
দ্বিমুখী নেটৱৰ্ক,দ্বিমুখী নেটওয়ার্ক
টুইষ্ট্ৰন,টুইস্ট্রন
"উ-আৰ্ট, উ-ছাৰ্ট","ইউ-আর্ট, ইউ-সার্ট"
আল্ট্ৰাছ&#39;নিক ফল্ট ডিটেক্টৰ,অতিস্বনক ফল্ট ডিটেক্টর
আল্ট্ৰাছ&#39;নিক ফ্ৰিকুৱেন্সি,অতিস্বনক ফ্রিকোয়েন্সি
অতিবেঙুনীয়া পোহৰৰ উৎস/লেম্প,অতিবেগুনী আলোর উৎস/বাতি
UV বিকিৰণ,UV বিকিরণ
ইউমেটিক,ইউমেটিক
ভাৰসাম্যহীন বোজা (bulge),ভারসাম্যহীন ভার (বাল্জ)
অবিৰত ষ্ট্ৰেইন গেজ,নিরবচ্ছিন্ন স্ট্রেন গেজ
নিঃচৰ্ত বাউন্স,শর্তহীন বাউন্স
undamped দোলন,undamped দোলন
ইনব্ৰেডিং,ইনব্রিডিং
বশ কৰা,বশীভূত
কম ডেম্প কৰা দোলন,কম স্যাঁতসেঁতে দোলন
পানীৰ তলৰ কেমেৰা,পানির নিচে ক্যামেরা
আন্তঃভূমি নেটৱৰ্ক,আন্তঃভূমি নেটওয়ার্ক
অবাধ্য,অবাধ্য
পানীৰ তলৰ মাইক্ৰ&#39;ফোন (ভইচ ক্লায়েণ্ট),পানির নিচের মাইক্রোফোন (ভয়েস ক্লায়েন্ট)
একপক্ষীয় অধিগ্ৰহণ,একতরফা অধিগ্রহণ
একক এন্টেনা,একক অ্যান্টেনা
ঘৰুৱা পঞ্জীয়ন,ঘরোয়া রেজিস্টার
এটা জংচন ট্ৰেঞ্জিষ্টৰ,একটি জংশন ট্রানজিস্টর
একপক্ষীয়কৰণ,একতরফাকরণ
ইউনিপোলাৰ ডিভাইচ,ইউনিপোলার ডিভাইস
একক পৰিশিষ্ট,একক সংযোজন
একক নিৰ্বাচক (Tel),একক নির্বাচক (টেল)
ইউনিট থ্ৰাষ্ট/ইম্পলছ,ইউনিট থ্রাস্ট/ইমপালস
তথ্য একক,তথ্য ইউনিট
ইউনিট ষ্টেপ,ইউনিট ধাপ
একক ভাইব্ৰেটৰ,একক ভাইব্রেটর
ইউনিট গেইন এম্প্লিফায়াৰ,ইউনিট লাভ পরিবর্ধক
ইউনিট গেইন বেণ্ড সম্প্ৰসাৰণ,ইউনিট গেইন ব্যান্ড সম্প্রসারণ
ইউনিট শক্তি কাৰক,ইউনিট পাওয়ার ফ্যাক্টর
ইউনিভাৰ্চেল ফিল্টাৰ,সার্বজনীন ফিল্টার
ইউনিভাৰ্চেল গেট,সার্বজনীন গেট
উভচৰ মটৰ,উভচর মোটর
"ইউনিভাৰ্চেল শ্বাণ্ট, পাৰ্শ্বীয় পথ","সর্বজনীন শান্ট, পার্শ্বীয় পথ"
ইউনিভাৰ্চেল ট্ৰাংক চাৰ্কিট,সার্বজনীন ট্রাঙ্ক সার্কিট
ইউনিভাৰ্চেল কইলিং,সার্বজনীন coiling
অনিয়মিত শক্তি যোগান,অনিয়মিত বিদ্যুৎ সরবরাহ
অৰক্ষাহীন কেবল,অরক্ষিত তারের
ৰক্ষাহীন তাঁৰ,অরক্ষিত তার
অটুইষ্টেড ট্ৰেন্সফৰ্মাৰ,unwisted ট্রান্সফরমার
উলম্ব ৰূপান্তৰক,উল্লম্ব রূপান্তরকারী
আপডাউন কেলকুলেটৰ,আপডাউন ক্যালকুলেটর
"আপলিংক, আপলিংক","আপলিংক, আপলিংক"
ওভাৰহেড ফ্ৰিকুৱেন্সি,ওভারহেড ফ্রিকোয়েন্সি
উচ্চ প্লেবেক কম্পাঙ্ক,উচ্চ প্লেব্যাক ফ্রিকোয়েন্সি
ওভাৰহেড ট্ৰিপ পইণ্ট,ওভারহেড ট্রিপ পয়েন্ট
প্ৰয়োগৰ কাৰক,অ্যাপ্লিকেশন ফ্যাক্টর
ভি-চেনেল চুইচিং,ভি-চ্যানেল স্যুইচিং
ভি-মডুলেটৰ,ভি-মডুলেটর
V-F (ভোল্টেজ/ফ্ৰিকুৱেন্সি কনভাৰ্টাৰ),V-F (ভোল্টেজ/ফ্রিকোয়েন্সি কনভার্টার)
ভেকুৱাম তাপ সংযোগস্থল,ভ্যাকুয়াম তাপ জংশন
ভেকুৱাম বাউণ্ড ইলেক্ট্ৰষ্টেটিক ভল্টমিটাৰ,ভ্যাকুয়াম আবদ্ধ ইলেক্ট্রোস্ট্যাটিক ভোল্টমিটার
ভেকুৱাম গেজ,ভ্যাকুয়াম গেজ
ভেকুৱাম নলী,ভ্যাকুয়াম পায়ের পাতার মোজাবিশেষ
ভেকুৱাম টিউব বৰ্তনী,ভ্যাকুয়াম টিউব সার্কিট
ভেকুৱাম টিউব ভল্টমিটাৰ (VTVM),ভ্যাকুয়াম টিউব ভোল্টমিটার (ভিটিভিএম)
ভেলেন্স বেণ্ড,ভ্যালেন্স ব্যান্ড
ভ্যালেন্স ইলেক্ট্ৰন,ঝালর ইলেকট্রন
ড্ৰপ-অফ পইণ্ট,ড্রপ-অফ পয়েন্ট
ভালভ সংশোধক,ভালভ সংশোধনকারী
বাষ্প পৰ্যায়ৰ দ্রাৱক,বাষ্প ফেজ দ্রাবক
ভেক্টৰ ডাইঅ&#39;ড,ভেক্টর ডায়োড
ভেক্টৰ ডাইঅ&#39;ড মডুলেটৰ,ভেক্টর ডায়োড মডুলেটর
চৰিত্ৰ টিউনাৰ,অক্ষর টিউনার
ভেৰিয়েবল কেপাচিটৰ,পরিবর্তনশীল ক্যাপাসিটর
ভেৰিয়েবল ইণ্ডুচাৰ,পরিবর্তনশীল প্রবর্তক
ভেৰিয়েবল মডুলাছ বিভাজক,পরিবর্তনশীল মডুলাস বিভাজক
