Gujarati,Malayalam
એન્ટેના રોકાણકાર,ആന്റിന നിക്ഷേപകൻ
માસ્ટર મોનિટર,മാസ്റ്റർ മോണിറ്റർ
વીજળીનું પ્રસારણ,വൈദ്യുതി പ്രക്ഷേപണം
પરિવહન માળખું,ട്രാൻസിറ്റ് ഫ്ലോർ
ટ્રાન્સમિશન ક્ષમતા,പ്രസരണ ശേഷി
સંચારની મૂળભૂત બાબતો,ആശയവിനിമയ അടിസ്ഥാനങ്ങൾ
ટ્રાન્ઝિટ સ્પેક્ટ્રોગ્રાફર,ട്രാൻസിറ്റ് സ്പെക്ട്രോഗ്രാഫർ
ટૂંકી ટ્રાન્સમિશન પદ્ધતિ,ഏറ്റവും ചെറിയ ട്രാൻസ്മിഷൻ രീതി
અભેદ્યતા,പ്രവേശനക്ഷമത
ટ્રાન્સમિશન રેકોર્ડર,ട്രാൻസ്മിഷൻ റെക്കോർഡർ
"ટ્રાન્સમિટ કરો, વાતચીત કરો","കൈമാറുക, ആശയവിനിമയം നടത്തുക"
પ્રસારણ ઉપકરણ,ട്രാൻസ്മിറ്റ് ഉപകരണം
ગુણાતીત,അതിരുകടന്ന
પરમીટેડ કિરણ,തുളച്ചു കയറുന്ന കിരണം
પ્રસારિત પ્રતિબિંબ,കൈമാറ്റം ചെയ്ത പ്രതിഫലനം
પ્રસારિત તરંગ,കൈമാറ്റം ചെയ്യപ്പെട്ട തരംഗം
"પ્રેષક, ટ્રાન્સમીટર, કોમ્યુનિકેટર","അയയ്ക്കുന്നയാൾ, ട്രാൻസ്മിറ്റർ, ആശയവിനിമയം"
પ્રેષક એરે,അയച്ചയാളുടെ അറേ
અભેદ્યતા સૂચકાંક,പ്രവേശനക്ഷമത സൂചിക
ટ્રાન્સમ્યુટેશન,പരിവർത്തനം
પરિવર્તન કાર્ય,പരിവർത്തന പ്രവർത്തനം
ટ્રાન્સફોર્મર,ട്രാൻസ്ഫോർമർ
એકોસ્ટિક,അക്കോസ്റ്റിക്
એકોસ્ટિક એરક્રાફ્ટ,അക്കോസ്റ്റിക് വിമാനം
"પારદર્શિતા, પારદર્શિતા, પારદર્શક ચિત્ર","സുതാര്യത, സുതാര്യത, സുതാര്യമായ ചിത്രം"
અભેદ્યતા,പ്രവേശനക്ഷമത
"પારદર્શક, અર્ધપારદર્શક","സുതാര്യമായ, അർദ്ധസുതാര്യമായ"
પારદર્શક ડિટેક્ટર,സുതാര്യമായ ഡിറ്റക്ടർ
પારદર્શક નમૂના કાર્ડ,സുതാര്യമായ ടെംപ്ലേറ്റ് കാർഡ്
"બાષ્પોત્સર્જન, શ્વસન, બાષ્પોત્સર્જન","ശ്വാസോച്ഛ്വാസം, ശ്വസനം, ശ്വാസോച്ഛ്വാസം"
ટ્રાન્સપોન્ડર,ട്രാൻസ്പോണ്ടർ
"પ્રવેશ, પરિવહન","പ്രവേശനം, ഗതാഗതം"
એક્સેસ પ્રવેગક,ആക്സസ് ത്വരണം
ઍક્સેસ ઝોન,പ്രവേശന മേഖല
ઍક્સેસ સમીકરણ,ആക്സസ് സമവാക്യം
ઍક્સેસ-મીન-ફ્રી પાથ,ആക്സസ്-മീൻ-ഫ്രീ പാത്ത്
ઍક્સેસ ઝડપ,ആക്സസ് വേഗത
ઍક્સેસ ઇન્ડેક્સ,പ്രവേശന സൂചിക
ઍક્સેસની ઘટના,ആക്സസ് പ്രതിഭാസം
"પ્રવેશ દર, ઍક્સેસ સમય","പ്രവേശന നിരക്ക്, പ്രവേശന സമയം"
એક્સેસ રેશિયો,പ്രവേശന അനുപാതം
ઍક્સેસ સિદ્ધાંત,പ്രവേശന തത്വം
ઍક્સેસ વેગ,പ്രവേശന വേഗത
ઍક્સેસ કરેલ પરમાણુ,ആക്സസ് ചെയ്ത തന്മാത്ര
સંક્રમણ અંતરાલ,പരിവർത്തന ഇടവേള
સંક્રમણ સંભાવના મેટ્રિક્સ,സംക്രമണ സാധ്യത മാട്രിക്സ്
અર્ધપારદર્શક આકાશ,അർദ്ധസുതാര്യമായ ആകാശം
પેરાયુરેનિયમ તત્વ,പരൗറേനിയം മൂലകം
પેરાન્યુરોલોજી,പാരാ ന്യൂറോളജി
પ્યુરેનિયમ તત્વ,പ്യൂറേനിയം മൂലകം
ટ્રાંસવર્સ પ્રવેગક,തിരശ്ചീന ത്വരണം
ટ્રાંસવર્સ ડોપ્લર અસર,തിരശ്ചീന ഡോപ്ലർ പ്രഭാവം
ટ્રાંસવર્સ ફોર્સ,തിരശ്ചീന ശക്തി
ટ્રાન્સવર્સ માસ,തിരശ്ചീന പിണ്ഡം
ટ્રાંસવર્સ વેગ,തിരശ്ചീന വേഗത
ટ્રાંસવર્સ પ્રતિબંધ,തിരശ്ചീന നിയന്ത്രണം
"ત્રાંસી, ત્રાંસી","തിരശ്ചീന, തിരശ്ചീന"
ટ્રાંસવર્સ પ્રવેગક,തിരശ്ചീന ത്വരണം
ટ્રાન્સવર્સ એકોસ્ટિક ફોનોન,തിരശ്ചീന അക്കോസ്റ്റിക് ഫോണോൺ
ટ્રાંસવર્સ સિસ્ટમ,തിരശ്ചീന സംവിധാനം
ટ્રાન્સવર્સ ડિસ્પ્લેસમેન્ટ,തിരശ്ചീന സ്ഥാനചലനം
ટ્રાંસવર્સ ડોપ્લર અસર,തിരശ്ചീന ഡോപ്ലർ പ്രഭാവം
ટ્રાન્સવર્સ ઇલેક્ટ્રિક તરંગ,തിരശ്ചീന വൈദ്യുത തരംഗം
ત્રાંસી પ્રવાહ,തിരശ്ചീന പ്രവാഹം
ટ્રાંસવર્સ ચુંબકીય ક્ષેત્ર,തിരശ്ചീന കാന്തികക്ഷേത്രം
ત્રાંસી ચુંબકીય તરંગ,തിരശ്ചീന കാന്തിക തരംഗം
ટ્રાન્સવર્સ માસ,തിരശ്ചീന പിണ്ഡം
ટ્રાંસવર્સ ઓપ્ટિકલ ફોનોન,തിരശ്ചീന ഒപ്റ്റിക്കൽ ഫോണോൺ
ટ્રાન્સવર્સ ઓસિલેશન,തിരശ്ചീന ആന്ദോളനം
ટ્રાંસવર્સ પલ્સ,തിരശ്ചീന പൾസ്
ટ્રાંસવર્સ આરામનો સમયગાળો,തിരശ്ചീന വിശ്രമ കാലയളവ്
"ક્રોસ સેક્શન, ક્રોસ સેક્શન, ક્રોસ સેક્શન","ക്രോസ് സെക്ഷൻ, ക്രോസ് സെക്ഷൻ, ക്രോസ് സെക്ഷൻ"
ટ્રાન્સવર્સ પ્લેટ ઓસિલેશન,തിരശ്ചീന പ്ലേറ്റ് ആന്ദോളനം
ત્રાંસી તરંગ,തിരശ്ചീന തരംഗം
ટ્રાન્સવર્સ કંપન,തിരശ്ചീന വൈബ്രേഷൻ
ત્રાંસી તરંગ,തിരശ്ചീന തരംഗം
ટ્રાંસવર્સ આઇસોટ્રોપિક બોડી,തിരശ്ചീന ഐസോട്രോപിക് ശരീരം
ફિલ્ટર એમ્પ્લીફાયર,ഫിൽട്ടർ ആംപ്ലിഫയർ
ટ્રેપેઝિયમ વિરૂપતા,ട്രപീസിയം രൂപഭേദം
ટ્રેપેઝિયમ,ട്രപീസിയം
કેપ્ટિવ મોડ,ക്യാപ്റ്റീവ് മോഡ്
ચાર્જ થયેલ પ્રોપેલન્ટ,ചാർജ്ജ് പ്രൊപ്പല്ലന്റ്
"કેપ્ચર, પિંજરન, વિપશ્યન, રાચરચીલું","ക്യാപ്ചർ, പിഞ്ചരൻ, വിപാസൻ, ഫർണിച്ചറുകൾ"
ઉત્સર્જન કરનાર એજન્ટ,വിസർജ്ജന ഏജന്റ്
પાંજરા કેન્દ્ર,കേജ് സെന്റർ
કેચ પોઈન્ટ,ക്യാച്ച് പോയിന്റ്
પાંજરાનો સમયગાળો,കൂട് കാലഘട്ടം
પાછળનો શોટ,പിന്നിലുള്ള ഷോട്ട്
પરિવહન સમય,സഞ്ചാരമാർഗ സമയം
પ્રગતિ સમય વળાંક,പുരോഗതി സമയ കർവ്
ડ્રાઇવિંગ,ഡ്രൈവിംഗ്
મોબાઇલ ડિટેક્ટર,മൊബൈൽ ഡിറ്റക്ടർ
જંગમ માઇક્રોસ્કોપ,ചലിക്കുന്ന മൈക്രോസ്കോപ്പ്
પ્રગતિશીલ વિમાન તરંગ,പുരോഗമന തലം തരംഗം
પ્રગતિશીલ તરંગ એમ્પ્લીફાયર,പുരോഗമന വേവ് ആംപ്ലിഫയർ
પ્રગતિશીલ તરંગ એન્ટેના,പുരോഗമന തരംഗ ആന്റിന
પ્રગતિશીલ તરંગ મેગ્નેટ્રોન,പുരോഗമന തരംഗ മാഗ്നെട്രോൺ
પ્રગતિશીલ તરંગ મેઝર,പുരോഗമന വേവ് മേസർ
પ્રગતિશીલ તરંગ ટ્યુબ,പുരോഗമന തരംഗ ട്യൂബ്
ત્રેવડી ક્લેફ,ട്രെബിൾ ക്ലെഫ്
"ટ્રાયડ, ટ્રાયડ, ટ્રાયડ","ത്രയം, ത്രയം, ത്രയം"
તપાસો અને શીખવાનું ભૂલી જાઓ,പരിശോധിച്ച് പഠനം മറക്കുക
તપાસો અને ભૂલી જાઓ,രീതി പരിശോധിച്ച് മറക്കുക
તપાસો અને ભૂલી જાઓ,രീതി പരിശോധിച്ച് മറക്കുക
"ત્રિકોણ, ત્રિકોણ","ത്രികോണം, ത്രികോണം"
બળ ત્રિકોણ,ബല ത്രികോണം
ત્રિકોણ પ્રતીક,ത്രികോണ ചിഹ്നം
ત્રિકોણ પદ્ધતિ,ത്രികോണ രീതി
ઘર્ષણ ઇલેક્ટ્રિક ક્રમ,ഘർഷണ വൈദ്യുത ക്രമം
ઘર્ષણયુક્ત વીજળી,ഘർഷണ വൈദ്യുതി
"ધાતુશાસ્ત્ર, ટ્રાયબોલોજી","ലോഹശാസ്ത്രം, ട്രൈബോളജി"
ઘર્ષણ તેજ,ഘർഷണം പ്രകാശം
ઘર્ષણયુક્ત તેજ,ഘർഷണ പ്രകാശം
trichromaticity,ട്രൈക്രോമാറ്റിറ്റി
ત્રિવર્ણ સિદ્ધાંત,ത്രിവർണ തത്വം
મીની ચાર્જર,മിനി ചാർജർ
નાનો ચાર્જ,ചെറിയ ചാർജ്
ધીમું ચાર્જર,സ്ലോ ചാർജർ
ટ્રિનિટી,ത്രിത്വം
ટ્રિંટેક્સ ક્રિસ્ટલ,ട്രിൻടാക്സ് ക്രിസ്റ്റൽ
ત્રિકોણ સપ્રમાણતા,ത്രികോണ സമമിതി
ટ્રિનિટી સમુદાય,ട്രിനിറ്റി കമ്മ്യൂണിറ്റി
ટ્રિનિટી વિકૃત,ത്രിത്വം രൂപഭേദം
ત્રિવર્ણા ટ્યુબ,ത്രിവർണ ട്യൂബ്
ટ્રાઇકોન,ത്രികോണം
"ત્રિકોણ રડાર સિસ્ટમ, રેટ્રાન","ട്രയാംഗിൾ റഡാർ സിസ്റ്റം, റെട്രാൻ"
ત્રિદોપ,ട്രൈഡോപ്പ്
ટ્રાઇફોકલ લેન્સ,ട്രൈഫോക്കൽ ലെൻസ്
ટ્રિગેટ્રોન,ട്രൈഗാട്രോൺ
"ટ્રિગર, રિલીઝ","ട്രിഗർ, റിലീസ്"
"ટ્રિગર સર્કિટ, એક્ટ્યુએટર સર્કિટ","ട്രിഗർ സർക്യൂട്ട്, ആക്യുവേറ്റർ സർക്യൂട്ട്"
ટ્રિગર અસર,ട്രിഗർ പ്രഭാവം
ટ્રિગર પલ્સ,ട്രിഗർ പൾസ്
ટ્રિગર શાર્પનર,ട്രിഗർ ഷാർപ്‌നർ
કૉલ કંટ્રોલર પલ્સ,കോൾ കൺട്രോളർ പൾസ്
"ટ્રિગરિંગ, ટ્રિગરિંગ","ട്രിഗർ, ട്രിഗർ"
ટ્રિગર સ્તર,ട്രിഗർ ലെവൽ
મૂળ કણ,ഉത്ഭവ കണികം
ટ્રાન્ઝિસ્ટર,ട്രാൻസിസ്റ്റർ
"ત્રિકોણાકાર, સમાંતર, ત્રિકોણાકાર, ત્રિકોણાકાર","ത്രികോണാകൃതി, സമാന്തരരേഖ, ത്രികോണാകൃതി, ത്രികോണം"
ત્રિકોણાકાર ષટ્કોણ,ത്രികോണ ഷഡ്ഭുജം
ત્રિઅક્ષીય અક્ષ,ട്രയാക്സിയൽ അക്ഷം
ત્રિસમન્તક્ષ ક્રિસ્ટલ,ട്രിസ്മാൻടാക്സ ക്രിസ്റ്റൽ
ટ્રિપલ વિકૃતિ,ട്രിപ്പിൾ വക്രീകരണം
ટ્રિસમેન્ટેક્સ ડિવિઝન,ട്രിസ്മാൻടാക്സ് ഡിവിഷൻ
ટ્રાઇ હાઇબ્રિડાઇઝેશન,ട്രൈ ഹൈബ്രിഡൈസേഷൻ
ત્રિસમન્તક્ષ પ્રિઝમ,ട്രിസ്മാൻടാക്സ പ്രിസം
ત્રિકોણાકાર પરાવર્તક એન્ટેના,ത്രികോണാകൃതിയിലുള്ള പ്രതിഫലന ആന്റിന
ત્રિકોણીય સમપ્રમાણતા,ത്രികോണ സമമിതി
ત્રિકોણમિતિ,ത്രികോണമിതി
ત્રિકોણમિતિ સમીકરણો,ത്രികോണമിതി സമവാക്യങ്ങൾ
ત્રિકોણમિતિ કાર્ય,ത്രികോണമിതി പ്രവർത്തനം
ત્રિકોણમિતિ ઓળખ,ത്രികോണമിതി ഐഡന്റിറ്റികൾ
ત્રિકોણમિતિ ગુણોત્તર,ത്രികോണമിതി അനുപാതം
ત્રિકોણમિતિ શ્રેણી,ത്രികോണമിതി പരമ്പര
ત્રિકોણમિતિ સાધનો,ത്രികോണമിതി ഉപകരണങ്ങൾ
ત્રિકોણમિતિ અવેજી,ത്രികോണമിതി മാറ്റിസ്ഥാപിക്കൽ
ત્રિકોણમિતિ પરિવર્તન,ത്രികോണമിതി രൂപാന്തരം
ત્રિકોણમિતિ માળખું,ത്രികോണമിതി ഘടന
ત્રિકોણમિતિ બિંદુ,ത്രികോണമിതി പോയിന്റ്
ટ્રિપલ વિકૃતિ,ട്രിപ്പിൾ വക്രീകരണം
કર્કશતા,പരുക്കൻ
"સૂક્ષ્મ ગોઠવણો, ટ્રીમ","സൂക്ഷ്മമായ ക്രമീകരണങ്ങൾ, ട്രിം"
માઇક્રો એડજસ્ટર,മൈക്രോ അഡ്ജസ്റ്റർ
માઇક્રો એડજસ્ટિંગ કેપેસિટર,മൈക്രോ അഡ്ജസ്റ്റിംഗ് കപ്പാസിറ്റർ
માઇક્રો-એડજસ્ટમેન્ટ કેપેસિટર,മൈക്രോ അഡ്ജസ്റ്റ്മെന്റ് കപ്പാസിറ്റർ
માઇક્રો-એડજસ્ટમેન્ટ ઇન્ડક્ટન્સ,മൈക്രോ അഡ്ജസ്റ്റ്മെന്റ് ഇൻഡക്റ്റൻസ്
સૂક્ષ્મ ગોઠવણ પ્રતિકાર,മൈക്രോ അഡ്ജസ്റ്റ്മെന്റ് പ്രതിരോധം
વેગ ત્રિકોણ,വേഗത ത്രികോണം
ટ્રિનિસ્ટર,ട്രിനിസ്റ്റർ
ત્રિચિનોસ્કોપ,ട്രൈക്കിനോസ്കോപ്പ്
triode,ട്രയോഡ്
ટ્રાયોડ લેસર,ട്രയോഡ് ലേസർ
Triode-Hexode કન્વર્ટર,ട്രയോഡ്-ഹെക്സോഡ് കൺവെർട്ടർ
"ચાલુ કરો, ચાલુ કરો, ટ્રિગર કરો","ഓൺ, ഓൺ, ട്രിഗർ"
ઝડપી ખંડન,പെട്ടെന്നുള്ള ഖണ്ഡനം
ત્વરિત અસ્વીકાર સર્કિટ,തൽക്ഷണ റിജക്ഷൻ സർക്യൂട്ട്
"ફારા મિકેનિઝમ, ફ્રેક્ચર રિડક્શન મિકેનિઝમ","ഫാര മെക്കാനിസം, ഫ്രാക്ചർ റിഡക്ഷൻ മെക്കാനിസം"
ત્રિપક્ષીય રૂપરેખાંકન,ട്രയാഡിക് സജ്ജീകരണം
"ત્રિકોણ રડાર સિસ્ટમ, રેટ્રાન","ട്രയാംഗിൾ റഡാർ സിസ്റ്റം, റെട്രാൻ"
"ત્રિપક્ષીય અથડામણ, ત્રિપક્ષીય અથડામણ","ട്രിപ്പിൾ കൂട്ടിയിടി, ത്രികക്ഷി കൂട്ടിയിടി"
ટ્રિપલ શોધ,ട്രിപ്പിൾ ഡിറ്റക്ഷൻ
ટ્રિપલ ડિટેક્શન રીસીવર,ട്രിപ്പിൾ ഡിറ്റക്ഷൻ റിസീവർ
tridiode triode,ട്രൈഡിയോഡ് ട്രയോഡ്
ટ્રાયડીક હાર્મોનિક,ട്രയാഡിക് ഹാർമോണിക്
ટ્રાયફ્યુઝન,ട്രൈഫ്യൂഷൻ
પવિત્ર ક્રિયાપ્રતિક્રિયા,പവിത്രമായ ഇടപെടൽ
trih આયન,ട്രൈഹ് അയോൺ
ટ્રિપલ આયનીકરણ,ട്രിപ്പിൾ അയോണൈസേഷൻ
ત્રિપક્ષીય પદ્ધતિ,ത്രികക്ഷി രീതി
ત્રિપક્ષીય પ્રિઝમ,ത്രികക്ഷി പ്രിസം
ટ્રિપલ પોઈન્ટ,ട്രിപ്പിൾ പോയിന്റ്
ટ્રિપલ ઉત્પાદન,ട്രിപ്പിൾ ഉൽപ്പന്നം
ટ્રિપલ સ્કેલર ઉત્પાદન,ട്രിപ്പിൾ സ്കെയിലർ ഉൽപ്പന്നം
ત્રણ-પોઇન્ટ ટેસ્ટ,മൂന്ന് പോയിന്റ് ടെസ്റ്റ്
થ્રસ્ટ ટ્રાન્સફોર્મર,ത്രസ്റ്റ് ട്രാൻസ്ഫോർമർ
ટ્રિપલ વેક્ટર ઉત્પાદન,ട്രിപ്പിൾ വെക്റ്റർ ഉൽപ്പന്നം
ટ્રિપલ,ട്രിപ്പിൾ
ટ્રિપલ ગુણક,ട്രിപ്പിൾ മൾട്ടിപ്ലയർ
સેક્રલ સ્ટેજ,വിശുദ്ധ ഘട്ടം
ત્રિ-બિંદુ વિમાન,ട്രൈ-പോയിന്റ് വിമാനം
સેક્રલ શોષણ,സാക്രൽ ആഗിരണം
ત્રિધ્રુવી એન્ટેના,ട്രിപോളാർ ആന്റിന
આશુ ખંડના કુંડલી,അഷു ഖണ്ഡന കുണ്ഡലി
અશ્રુ પાછું ખેંચવાનું ચુંબક,കണ്ണീർ പിൻവലിക്കൽ കാന്തം
"એક્ટ્યુએટર પલ્સ, ઇમ્પ્યુટેશન પલ્સ","ആക്യുവേറ്റർ പൾസ്, ഇംപ്യൂട്ടേഷൻ പൾസ്"
દ્વિભાજિત,രണ്ടായി
કોણને દ્વિભાજિત કરો,കോണിനെ വിഭജിക്കുക
"ટ્રાઇસેક્ટર, ટ્રિસેટ્રિક્સ","ട്രൈസെക്ടർ, ട്രൈസെട്രിക്സ്"
ટ્રીટિયમ,ട്രിറ്റിയം
ટ્રીસ્પેસ,ട്രൈസ്പേസ്
તુચ્છ,അപ്രധാനം
સહનશીલતાનો સમયગાળો,സഹന കാലയളവ്
ટ્રોકોઇડ વિશ્લેષક,ട്രോകോയിഡ് അനലൈസർ
"trochoid બોલ, trochoid બોલ","ട്രോക്കോയിഡ് ട്രാക്റ്ററി, ട്രോക്കോയിഡ് പഥം"
ટ્રોકોટ્રન,ട്രോകോട്രാൻ
ત્રિકાળ,ട്രൈലൈറ്റ്
ટ્રોમ્બેન,ട്രോംബെൻ
કેન્સરનું ઉષ્ણકટિબંધ,കാൻസർ ട്രോപ്പിക്ക്
મકર રાશિનું ઉષ્ણકટિબંધ,കാപ്രിക്കോണിന്റെ ട്രോപ്പിക്ക്
ઉષ્ણકટિબંધીય,ഉഷ്ണമേഖലയിലുള്ള
બળતરા,പ്രകോപിപ്പിക്കുന്ന
ટ્રોપોસ્ફિયર,ട്രോപോസ്ഫിയർ
ઉષ્ણકટિબંધીય પતન,ട്രോപോസ്ഫെറിക് വീഴ്ച
ઉષ્ણકટિબંધીય વિક્ષેપ,ട്രോപോസ്ഫെറിക് അസ്വസ്ഥത
ઉષ્ણકટિબંધીય તરંગ,ട്രോപോസ്ഫെറിക് വേവ്
ઉષ્ણકટિબંધીય ઉડાન,ട്രോപോസ്ഫെറിക് ഫ്ലൈറ്റ്
ઉષ્ણકટિબંધીય સંકુલ,ട്രോപോസ്ഫെറിക് കോംപ്ലക്സ്
ઉષ્ણકટિબંધીય તરંગ,ട്രോപോസ്ഫെറിക് വേവ്
ચાટ બેસિન,തൊട്ടി തടം
વાસ્તવિક શોષણ,യഥാർത്ഥ ആഗിരണം
વાસ્તવિક શોષણ ગુણાંક,യഥാർത്ഥ ആഗിരണം ഗുണകം
વાસ્તવિક તોલનાર,റിയലിസ്റ്റിക് തൂക്കം
ચોક્કસ બેરોમીટર,കൃത്യമായ ബാരോമീറ്റർ
"વાસ્તવિક વજન, વાસ્તવિક વજન","യഥാർത്ഥ ഭാരം, യഥാർത്ഥ ഭാരം"
ચોક્કસ ગુણોત્તર,കൃത്യമായ അനുപാതം
સાચું પાત્ર,യഥാർത്ഥ സ്വഭാവം
વાસ્તવિક સતત શોષણ,യഥാർത്ഥ തുടർച്ചയായ ആഗിരണം
સાચો માર્ગ,യഥാർത്ഥ പാത
વાસ્તવિક ક્રિસ્ટલ ફ્લોર,യഥാർത്ഥ ക്രിസ്റ്റൽ ഫ്ലോർ
"ચોક્કસ માપ, ચોક્કસ વિગત","കൃത്യമായ അളവ്, കൃത്യമായ വിശദാംശങ്ങൾ"
ચોક્કસ દર,കൃത്യമായ നിരക്ക്
વાસ્તવિક ચાર્ટ,റിയലിസ്റ്റിക് ചാർട്ട്
"સાચું અંતર, ત્રાંસુ અંતર","യഥാർത്ഥ ദൂരം, ചരിഞ്ഞ ദൂരം"
વાસ્તવિક સ્થિતિસ્થાપકતા,യഥാർത്ഥ ഇലാസ്തികത
વાસ્તવિક ભૂલ,യഥാർത്ഥ പിശക്
ચોક્કસ ભૂલ તફાવત,കൃത്യമായ പിശക് വ്യത്യാസം
સાચો વર્તમાન સમય,യഥാർത്ഥ നിലവിലെ സമയം
વાસ્તવિક વ્યાપક શોષણ,യഥാർത്ഥ സമഗ്രമായ ആഗിരണം
અવકાશી ક્ષિતિજ,ആകാശ ചക്രവാളം
વાસ્તવિક મીટર,യഥാർത്ഥ മീറ്റർ
વાસ્તવિક જાળી માળખું,യഥാർത്ഥ ലാറ്റിസ് ഫ്ലോർ
વાસ્તવિક વિસ્ફોટ,യഥാർത്ഥ പൊട്ടിത്തെറി
વાસ્તવિક સમૂહ,യഥാർത്ഥ പിണ്ഡം
ભૌગોલિક ઉત્તર,ഭൂമിശാസ്ത്രപരമായ വടക്ക്
વાસ્તવિક શક્તિ,യഥാർത്ഥ ശക്തി
સાચું પસંદગીયુક્ત શોષણ,യഥാർത്ഥ സെലക്ടീവ് ആഗിരണം
વાસ્તવિક ચોક્કસ ગરમી,യഥാർത്ഥ പ്രത്യേക ചൂട്
"ભૌગોલિક સૂર્ય, વાસ્તવિક સૂર્ય","ഭൂമിശാസ്ത്രപരമായ സൂര്യൻ, യഥാർത്ഥ സൂര്യൻ"
વાસ્તવિક તાપમાન,യഥാർത്ഥ താപനില
વાસ્તવિક શૂન્ય,യഥാർത്ഥ പൂജ്യം
સાચું આયનીય,യഥാർത്ഥ അയോണിക്
"lunagra, runit","ലുനാഗ്ര, റൂണിറ്റ്"
ટ્રંક લાઇન માર્ગ,ട്രങ്ക് ലൈൻ റൂട്ട്
"ચોકસાઈ, સત્યતા","കൃത്യത, സത്യസന്ധത"
સત્ય ટેબલ,സത്യ പട്ടിക
"નળી, નળી","കുഴൽ, കുഴൽ"
ટ્યુબ કેલ્ક્યુલેટર,ട്യൂബ് കാൽക്കുലേറ്റർ
ટ્યુબ બ્રોશર,ട്യൂബ് ബ്രോഷർ
ટ્યુબ અવાજ,ട്യൂബ് ശബ്ദം
ટ્યુબ ન્યુક્લિયસ,ട്യൂബ് ന്യൂക്ലിയസ്
નળી,നാളി
ફોર્સ ટ્યુબ,ഫോഴ്സ് ട്യൂബ്
ઇન્ડક્શન ટ્યુબ,ഇൻഡക്ഷൻ ട്യൂബ്
ડક્ટ સોકેટ,നാളി സോക്കറ്റ്
ટ્યુબ ટેસ્ટર,ട്യൂബ് ടെസ്റ്റർ
ટ્યુબ્યુલર વોક્સેલ,ട്യൂബുലാർ വോക്സൽ
ટ્યુબ્યુલર,ട്യൂബുലാർ
ટ્યુબ્યુલર હીટર,ട്യൂബുലാർ ഹീറ്റർ
ટ્યુબ્યુલર દીવો,ട്യൂബുലാർ ലാമ്പ്
ટ્યુબ્યુલર રિએક્ટર,ട്യൂബുലാർ റിയാക്ടർ
ટમ્બલર સ્વીચ,ടംബ്ലർ സ്വിച്ച്
ટ્યુનેબલ લોડ,ട്യൂൺ ചെയ്യാവുന്ന ലോഡ്
"ટ્યુન (ના, ), સુમેળ, સુમેળ (વેર, )","ട്യൂൺ (ഇല്ല, ), സമന്വയിപ്പിക്കുക, സമന്വയിപ്പിക്കുക (ver, )"
ટ્યુન,ട്യൂൺ ചെയ്തു
ટ્યુન કરેલ એનોડ એમ્પ્લીફાયર,ട്യൂൺ ചെയ്ത ആനോഡ് ആംപ്ലിഫയർ
ટ્યુન કરેલ એન્ટેના,ട്യൂൺ ചെയ്ത ആന്റിന
ટ્યુન કરેલ બાસ ઓસિલેટર,ട്യൂൺ ചെയ്ത ബാസ് ഓസിലേറ്റർ
ટ્યુન કરેલ સર્કિટ,ട്യൂൺ ചെയ്ത സർക്യൂട്ട്
B વર્ગ ટ્યુન એમ્પ્લીફાયર,ബി ക്ലാസ് ട്യൂൺ ചെയ്ത ആംപ്ലിഫയർ
ટ્યુન કરેલ દ્વિધ્રુવ,ട്യൂൺ ചെയ്ത ദ്വിധ്രുവം
ટ્યુન કરેલ એનોડ ઓસિલેટર,ട്യൂൺ ചെയ്ത ആനോഡ് ഓസിലേറ്റർ
ટ્યુન કરેલ પ્રી એમ્પ્લીફાયર,ട്യൂൺ ചെയ്ത പ്രീ ആംപ്ലിഫയർ
ટ્યુન કરેલ રેડિયો ફ્રીક્વન્સી રીસીવર,ട്യൂൺ ചെയ്ത റേഡിയോ ഫ്രീക്വൻസി റിസീവർ
ટ્યુન કરેલ રિલે,ട്യൂൺ ചെയ്ത റിലേ
ટ્યુનર,ട്യൂണർ
તાંગર રેક્ટિફાયર,ടാൻഗർ റക്റ്റിഫയർ
"સુમેળ, ટ્યુનિંગ","സമന്വയം, ട്യൂണിംഗ്"
ટ્યુનિંગ ચાર્ટ,ട്യൂണിംഗ് ചാർട്ട്
ટ્યુનિંગ કેપેસિટર,ട്യൂണിംഗ് കപ്പാസിറ്റർ
સ્વર ત્રિકોણ,വോക്കൽ ത്രികോണം
ટ્યુન કરેલ દ્વિધ્રુવ સંચાલિત રેકોર્ડર,ട്യൂൺ ചെയ്ത ദ്വിധ്രുവത്തിൽ പ്രവർത്തിക്കുന്ന റെക്കോർഡർ
ટ્યુનિંગ સૂચક,ട്യൂണിംഗ് സൂചകം
ટ્યુન મીટર,ട്യൂൺ മീറ്റർ
ટ્યુન કૂદકા મારનાર,ട്യൂൺ പ്ലങ്കർ
ટ્યુનિંગ સ્ક્રૂ,ട്യൂണിംഗ് സ്ക്രൂ
ટ્યુનિંગ મ્યૂટ,ട്യൂണിംഗ് മ്യൂട്ട്
ટનલ,തുരങ്കം
ટનલ ડાયોડ,ടണൽ ഡയോഡ്
ટનલ અસર,ടണൽ പ്രഭാവം
ટનલીંગ,ടണലിംഗ്
ટનલિંગ અસર,ടണലിംഗ് പ്രഭാവം
ટર્બાઇન,ടർബൈൻ
ટર્બાઇન વેન,ടർബൈൻ വാൻ
ટર્બાઇન-વર્તુળ,ടർബൈൻ-വൃത്തം
ટર્બાઇન તેલ,ടർബൈൻ ഓയിൽ
ટર્બોજેટ,ടർബോജെറ്റ്
