Hindi,English
प्रक्रियात्मक अनुदेश,Procedural  Statement
प्रक्रिया स्वतंत्र चर,Procedure  Argument
प्रक्रिया विभाग,Procedure division
प्रक्रिया क्रमादेश संग्रह,Procedure library
प्रक्रिया नाम,Procedure name
प्रक्रियामूलक भाषा,Procedure  Oriented  Language
प्रक्रिया संदर्भ,Procedure  Reference
प्रक्रिया अनुदेश,Procedure  Statement
प्रक्रिया उपक्रमादेश,Procedure  Subprogram
प्रक्रम संचित्र,Process chart
प्रक्रम जाँच,Process check
प्रक्रम नियंत्रण,Process control
प्रक्रम नियंत्रण तंत्र,Process control  System
प्रक्रम निरूपक,Process descripter
प्रक्रम अपवाद,Process exception
संसाधन,Processing
संसाधन क्षमता,Processing  Capacity
संसाधन बहुसूत्र,Processing  Multithread
संसाधन तंत्र,Processing system
संसाधन एकक,Processing unit
प्रक्रम अंतरायन पत्रक,Process interrupt  Card
प्रक्रम प्रबंध,Process  Management
प्रक्रम दृष्टतमीकरण,Process  Optimization
संसाधित्र,Processor
संसाधित्र नियतन,Processor  Allocation
संसाधित्र आधारभूत अनुदेश,Processor basic  Instruction
संसाधित्र परिबंध,Processor bound
संसाधित्र त्रुटि अंतरायन,Processor error  Interrupt
संसाधित्र अग्रांत,Processor front  End
संसाधित्र अंतरापृष्ठ,Processor  Interface
संसाधित्र संगठन,Processor  Organisation
संसाधित्र अवस्थिति शब्द,Processor status  Word
संसाधित्र भंडारण,Processor storage
संसाधित्र काल,Processor time
गुणनफल क्षेत्र,Product area
प्रत्यक्ष गुणनफल,Product group  (= Direct  Product)
उत्पादन नियंत्रण,Production control
उत्पादन नेमका,Production routine
उत्पादन नियम पद्धति,Production rule  System
उत्पादन धाव,Production run
उत्पादन काल,Production time
उच्चतम प्राथमिकता कार्य,Productive task
उत्पादी काल,Productive time
"क्रमादेश, प्रोग्राम",Program
क्रमादेश अभिगम,Program access
क्रमादेश पता गणित्र,Program address  Counter
क्रमादेशिकी,Programatics
क्रमादेश खंडक,Program block
क्रमादेश विच्चेद बिंदु,Program break  Point
क्रमादेश पत्रक,Program card
क्रमादेश शृंखलन,Program chaining
क्रमादेश जाँच,Program check
क्रमादेश जाँच बाधा,Program check  Interruption
क्रमादेश जाँच,Program checkout
क्रमादेश संगतता,Program  Compatibility
क्रमादेश अनुभाषण,Program  Compilation
क्रमादेशष समापन,Program  Completion
क्रमादेश नियंत्रण,Program control
क्रमादेश नियंत्रण आँकड़ा,Program control  Data
क्रमादेश नियंत्रक,Program  Controller
क्रमादेश नियंत्रण एकक,Program control  Unit
क्रमादेश शुद्धता उपपत्ति,Program  Correctness proof
क्रमादेश गणित्र,Program counter
क्रमादेश भंग,Program  Crash
क्रमादेश आँकड़ा समुच्चय,Program data set
क्रमादेश दोषमार्जन,Program  Debugging
क्रमादेश नियोजन,Program  Decomposition
क्रमादेश अभिकल्पना,Program design
क्रमादेश अभिकल्पना भाषा,Program design  Language
क्रमादेश विकास तंत्र,Program  Development  System
क्रमादेश प्रलेखन,Program  Documentation
क्रमादेश ड्रम,Program drum
क्रमादेश त्रुटि,Program error
क्रमादेश घटना अभिलेखन,Program event  Recording
क्रमादेश अपवाद,Program exception
क्रमादेश निष्पादन,Program execution
क्रमादेश निष्पादन काल,Program execution  Time
क्रमादेश आनयन काल,Program fetch  Time
क्रमादेश संचिका,Program file
क्रमादेश प्रवाह संचित्र,Program flowchart
क्रमादेश प्रकार्य कुंजी,Program function  Key
क्रमादेश जनित प्राचल,Program  Generated  Parameter
क्रमादेश जनक,Program generator
क्रमादेश विराम,Program halt
क्रमादेश निरपेक्ष प्रतिरूपक,Program  Independent  Modularity
क्रमानुदेश,Program  Instruction
क्रमादेश बाधा,Program  Interruption
क्रमादेश स्तर,Program level
क्रमादेश संग्रह,Program library
क्रमादेश पंक्ति,Program line
क्रमादेश शृंखलन,Program linking
क्रमादेश सूचीयन,Program listing
क्रमादेश भारक,Program loader
क्रमादेश भारण नेमका,Program loading  Routine
क्रमादेश स्थान,Program location
क्रमादेश तर्क सरणी,Program logic  Array
क्रमादेश्य आँकड़ा नियंत्रण एकक,Programmable  Data control unit
क्रमादेश्य युक्ति,Programmable  Device
क्रमादेश्य प्रकार्य कुंजी,Programmable  Function key
क्रमादेश्य निवेश निर्णय युक्ति,Programmable  Input output  Device
क्रमादेश्य तर्क सरणी,Programmable  Logic array
क्रमादेश्य अनुरक्षण,Programmable  Maintenance
क्रमादेश्य उपसाधन अंतरापृष्ठ,Programmable  Peripherel  Interface
क्रमादेश्य पठन मात्र स्मृति,Programmable  Read only  Memory
क्रमादेश्य सुदूर प्रदर्श अंतक,Programmable  Remote display  Terminal
क्रमादेश्य भंडारण,Programmable  Storage
क्रमादेश्य अंतक,Programmable  Terminal
क्रमादेशित जाँच,Programmed  Check
क्रमादेशित अभिकलित्र,Programmed  Computer
क्रमादेशित सन्निक्षेप,Programmed  Dump
क्रमादेशित अनुदेश,Programmed  Instruction
क्रमादेशित तर्क,Programmed logic
क्रमादेशित तर्क सरणी,Programmed logic  Array
क्रमादेशित संकारक तंत्र,Programmed  Operator system
"क्रमादेशक, क्रमादेशित्र",Programmer
क्रमादेशित्र एकक,Programmer unit
" क्रमदेशन , प्रोग्रामन",Programming
क्रमादेशन संगतता,Programming  Compatibility
क्रमादेशन परिवेश,Programming  Environment
क्रमादेश प्रवाह संचित्र,Programming  Flowchart
क्रमादेश प्रवाह आरेख,Programming flow  Diagram
क्रमादेश भाषा,Programming  Language
क्रमादेश प्रतिरूपक,Programming  Module
क्रमादेश कथन,Programming  Statement
प्रोग्रामन आलम्ब परिवेश,Programming  Support  Environment
क्रमादेशन तंत्र,Programming  System
क्रमादेशन सिद्धांत,Programming  Theory
क्रमादेश विधा,Program mode
क्रमादेश आपरिवर्तन,Program  Modification
क्रमादेश प्रतिरूपक,Program module
क्रमादेश उद्गम,Program origin
क्रमादेश संकुल,Program package
क्रमादेश प्राचल,Program   Parameter
क्रमादेश पश्च संपादन,Program postedit
क्रमादेश तैयारी,Program  Preparation
क्रमादेश ग्राही पठन,Program read-in
क्रमादेश पंजी,Program register
क्रमादेश पुनःस्थानन,Program  Relocation
क्रमादेश धाव,Program run
क्रमादेश नियोजक,Program scheduler
क्रमादेश खंड,Program segment
क्रमादेश खंडन,Program  Segmenting
क्रमादेश वरण,Program selection
क्रमादेश वरणित्र,Program selector
क्रमादेश सुग्राही भ्रंश,Program sensitive  Fault
क्रमादेश सुग्राही कुसंक्रिया,Program sensitive  Malfunction
क्रमादेश विनिर्देश,Program  Specification
क्रमानुदेश,Program  Statement
क्रमादेश चरण,Program step
क्रमादेश विराम,Program stop
क्रमादेश भंडारण,Program storage
क्रमादेश संरचना,Program structure
क्रमादेश स्विच,Program switch
क्रमादेश परीक्षण,Program testing
क्रमादेश परीक्षणकाल,Program testing  Time
क्रमादेश अनुरेखण,Program tracing
क्रमादेश रूपांतरण,Program  Transformation
क्रमादेश अनुवाद,Program  Translation
क्रमादेश एकक,Program unit
क्रमादेश सत्यापन,Program  Verification
प्रगामी हस्तगत,Progressive carry
प्रग्रामी अधिवाह,Progressive  Overflow
प्रक्षेप फलन,Projection  Function
आह्‍वान,Prompt
आह्‍वान सुविधा,Prompt facility
प्रूफ सूची,Proof list
संचरित त्रुटि,Propagated error
संचरण त्रुटि,Propagating error
संचरण स्थिरांक,Propagation  Constant
संचरण विलंब,Propagation delay
संचरण हानि,Propagation loss
उचित पूर्वज,Proper ancestor
उचित उपालेख,Proper subgraph
गुणधर्म संसूचक,Property detecter
आनुपातिक अंतरण,Proportion at  Spacing
साध्यात्मक कलन,Propositional  Calculus
स्वामित्व प्रक्रिया सामग्री,Proprietary software
स्वामित्व क्रमादेश,Proprietary program
रक्षित क्षेत्र,Protected field
रक्षित संचिका,Protected file
" रक्षित स्थान , रक्षित स्थानन",Protected location
रक्षित स्मृति,Protected memory
रक्षण प्रणाल,Protection channel
रक्षण प्रांत,Protection domain
रक्षण कुंजी,Protection key
रक्षण क्रियाविधि,Protection  Mechanism
रक्षण विस्तृति,Protection span
रक्षक फ्रेम,Protector frame
सदेशाचार,Protocol
सदेशाचार परिवर्तक,Protocol converter
सदेशाचार पदानुक्रम,Protocol hierarchy
सदेशाचार अनुवाद,Protocol  Translation
आदिप्ररूप क्रमादेश,Prototype program
आदिप्ररूप कथन,Prototype  Statement
प्रमाणन,Proving
प्रमाणन काल,Proving time
छद्म अनुप्रयोग क्रमादेश,Pseudoapplication  Program
छद्म कालद,Pseudoclock
छद्म कूट,Pseudo code
छद्म प्रसंकेतक,Pseudocursor
छद्म संचिका पता,Pseudofile address
छद्म अनुदेश,Pseudo-instruction
छद्म भाषा,Pseudo language
छद्म रव अनुक्रम,Pseudo-noise  Sequence
छद्म संक्रिया कूट,Pseudo opcode
छद्म संक्रिया,Pseudo operation
छद्म यादृच्छिक,Pseudo random
छद्म यादृच्छिक संख्या,Pseudo random  Number
छद्म चर,Pseudo variable
प्रकाशन भाषा,Publication  Language
जन आँकड़ा जालक्रम,Public data  Network
जन कुंजी तंत्र,Public key system
जन सदेश सेवा,Public message  Service
सार्वजनिक जालक्रम,Public network
सार्वजनिक संकुल जालक्रम,Public packet  Network
अधोकर्षक प्रतिरोधक,Pull down register
उत्कर्षण प्रतिरोधक,Pull up register
स्पंद,Pulse
स्पंद आयाम,Pulse amplitude
स्पंद आयाम माडुलन,Pulse amplitude  Modulation
स्पंद कूट,Pulse code
स्पंद अवधि,Pulse duration
स्पंद जनन,Pulse generation
स्पंद जनित्र,Pulse generator
स्पंद तुंगता,Pulse height
स्पंदक,Pulser
स्पंद दर,Pulse rate
स्पंद पुनर्जनन,Pulse regeneration
स्पंद पुनरावर्तन आवृत्ति,Pulse repetition  Frequency
स्पंद पुनरावर्तन दर,Pulse repetition  Rate
स्पंद रूपण,Pulse shaping
स्पंद विस्तारक,Pulse stretcher
स्पंद रज्जु,Pulse string
स्पंदावली,Pulse train
स्पंद प्रवर्तित दिवमानित्र,Pulse-triggered  Flip-flop
"स्पंद विस्तार, स्पंद चौड़ाई",Pulse width
पंपन प्रमेयिका,Pumping lemma
" छिद्रण , छिद्रित्र",Punch
छिद्रण पत्रक,Punch card
छिद्रित स्तंभ,Punch column
छिद्रित पत्रक,Punched card
छिद्रित पत्रक पठित्र,Punched card  Reader
छिद्रित कागज टेप,Punched paper  Tape
छिद्रित टेप,Punched tape
छिद्रित टेप कूट,Punched tape code
छिद्रित टेप पठित्र,Punched tape  Reader
छिद्रण स्थिति,Punching position
छिद्रण केन्द्र,Punching station
छिद्रण पथ,Punch path
छिद्रण स्थिति,Punch position
छिद्रण पंक्ति,Punch row
छिद्रण केन्द्र,Punch station
छिद्रण टेप,Punch tape
छिद्रण टेप कूट,Punch tape code
विराम चिह्‍नन,Punctuation
विराम संप्रतीक,Punctuation  Character
" विराम प्रतीक , परिसीमक",Punctuation  Symbol
शुद्ध द्वि-आधारी संख्यान पद्धति,Pure binary  Numeration  Symbol
शुद्ध यंत्र सहाय अनुवाद,Pure  Machine-aided  Translation
शुद्ध यंत्र अनुवाद,Pure machine  Translation
संभर,Push
दाब बटन डायलन,Push-button dialing
अधोसंभर,Push-down
अधोसंभर स्वचलप्ररूप,Push-down  Automata
अधोसंभर स्वचालन,Push-down  Automation
अधोसंभर सूची,Push-down list
अधोसंभर पंक्ति,Push-down queue
अधोसंभर चिति,Push-down stack
अधोसंभर भंडारण,Push-down storage
संभर अनुदेश,Push instruction
संभर झंप अनुदेश,Push jump  Instruction
उत्संभर सूची,Push-up list
उत्संभर भंडारण,Push-up storage
चतुः बस प्रेषाभिग्राही,Quad-bus  Transceiver
चतुः घनत्व,Quad density
द्विघाती क्रमादेशन,Quadratic  Programming
समकोणिक आयाम माडुलन,Quadrature amplitude modulation
चतुः छिद्री,Quadripuntal
चतुष्क,Quadruple
चतुष्पंजी,Quadruple-length  Register  (= Uadruple  Register)
चतुष्पंजी,Quadruple register
विशेषक,Qualifier
गुणता आश्वासन,Quality assurance
प्रमात्रीकरण,Quantification
प्रमात्रक,Quantifier
क्वान्टमीकरण त्रुटि,Quantization error
क्वान्टमीकरण रव,Quantization noise
क्वान्टमीकरण अनिश्चितता,Quantization  Uncertainty
क्वान्टमन,Quantize
क्वान्टमक,Quantizer
क्वान्टमक रव,Quantizer noise
क्वान्टमीकरण त्रुटि,Quantizing error
क्वान्टम घड़ी,Quantum clock
क्वान्टम कालांश,Quantum time
चतुर्थाश चाल,Quarter speed
चतुर्थांश वर्ग गुणक,Quarter-squares  Multiplier
चतुष्टय,Quartet
क्वार्ट्ज विलंब लाइन,Quartz delay line
छद्म अनुदेश,Quasi instruction  (=Pseudo  Instruction)
चतुराधारी तर्क,Quaternary logic
चतुष्टय संकारक,Quaternary  Operator
पृच्छा,Query
पृच्छा भाषा,Query language
पृच्छा संसाधन,Query processing
पृच्छा केन्द्र,Query station
पंक्ति,Queue
पंक्ति संकुलन,Queue congestion
पंक्ति नियंत्रण खंडक,Queue control  Block
पंक्तिबद्ध अभिगम विधि,Queued access  Method
पंक्ति आँकड़ा समुच्चय,Queue data set
पंक्तिबद्ध सूचित अनुक्रमिक विधि,Queued indexed  Sequential  Method
पंक्तिबद्ध दूर संचार अभिगम विधि,Queued telecommunication access method
पंक्ति अवयव,Queue element
पंक्ति कड़ी शब्द,Queue link word
पंक्ति प्रबंध,Queue  Management
पंक्तियन,Queuing
पंक्ति विश्लेषण,Queuing analysis
पंक्ति सूची,Queuing list
पंक्ति सिद्धांत,Queuing theory
पंक्ति काल,Queuing time
द्विपंचक कूट,Quibinary code  (= Biquinary  Code)
दूत अभिगम स्मृति,Quick-access  Memory
"दुत छँटाई, द्रुत शाटन",Quick sort
द्रुत प्रारंभ,Quick start
अक्रियण,Quiesce
निष्पंद,Quiescent
निष्पंद दशा,Quiescent  Condition
पंचाधारी,Quinary
पंचाधारी पद्धति,Quinary system
पंचतय,Quintet
रैक,Rack
पंक्तिशः प्रदर्श,Racking
त्रिज्य स्थानांतरण,Radial transfer
रेडियो सामान्य वाहक,Radio common  Carrier
रेडियो रिले तंत्र,Radio relay system
रेडियो टेलिटाइपराइटर,Radio  Teletypewriter
मूलांक,Radix
मूलांक पूरक,Radix complement
मूलांक विनिमय,Radix exchange
ह्रासित मूलांक पूरक,Radix-minus-one  Complement  (= Diminished  Radix  Complement)
मूलांक अंकन-पद्धति,Radix notation
मूलांक संख्यान पद्धति,Radix numeration  System
मूलांक बिन्दु,Radix point
मूलांक शाटन,Radix sorting
विषम सरणी,Ragged array
रैम सन्निक्षेप,RAM dump
रैम भारक,RAM loader
रैम सदिश पेटी,RAM mail box
रैम (यादृच्छिक अभिगम स्मृति),RAM (Randum  Access memory)
रैम पुनश्चर्या,RAM refresh
यादृच्छिक अभिगम,Random access
यादृच्छिक अभिगम युक्ति,Random access  Device
यादृच्छिक अभिगम निवेश निर्गम,Random access  Input-output
यादृच्छिक अभिगम स्मृति,Random access  Memory
यादृच्छिक अभिगम विधि,Random access  Method
यादृच्छिक अभिगम क्रमादेशन,Random access  Programming
यादृच्छिक अभिगम छाँट,Random access  Sort
यादृच्छिक अभिगम भंडारण,Random access  Storage
यादृच्छिक अभिगम तंत्र,Random access  System
यादृच्छिक कलन विधि,Random algorithm
यादृच्छिक आँकड़ा समुच्चय,Random data set
यादृच्छिक कुंजी-पता रूपांतरण,Random key-to  Address  Transformation
यादृच्छिक तर्क,Random logic
यादृच्छिक रव,Random noise
यादृच्छिक संख्या,Random number
यादृच्छिक संख्या जनक,Random number  Generator
यादृच्छिक संख्या अनुक्रम,Random number  Sequence
यादृच्छिक संख्या श्रेणी,Random number  Series
यादृच्छिक संसाधन,Random processing
यादृच्छिक क्रमवीक्षण,Random scan
यादृच्छिक अनुक्रम,Random sequence
परिसर,Range
परिसर जाँच,Range check
परिसर मापी,Range finder
कोटिसहसंबंध गुणांक,Rank correlation  Coefficient
द्रुत अभिगम,Rapid access
द्रुत अभिगम पाश,Rapid access loop
द्रुत अभिगम स्मृति,Rapid access  Memory
"रैस्टर, रेखापुंज",Raster
रेखा पुंज गणन,Raster count
रेखा पुंज प्रदर्श सेवा,Raster display  Service
रेखा पुंज,Raster graphics
आलेखिकी रेखा पुंज ग्रिड,Raster grid
रेखा पुंज विधा आलेखी प्रदर्श,Raster-mode  Graphic display
रेखा पुंज आलोखित्र,Raster plotter
रेखा पुंज क्रमवीक्षण,Raster scan
रेखा पुंज एकक,Raster unit
दर-मार्ग आपरेटर,Rate and route  Operator
दर केन्द्र,Rate centre
दर स्पंद,Rate pulse
अनुपात नियंत्रण,Ratio control
संगत भाषा,Rational language
असंसाधित्र आँकड़ा,Raw data
गम्यता,Reachability
गम्यता मैट्रिक्स,Reachability matrix
पठन,Read
पठन प्रवर्धक,Read amplifier
पठन और पुनःस्थापन चक्र,Read and restore  Cycle
पुनःपठन और मुद्रण,Read back and print out
पुनःपठन जाँच,Read back check
पठन नियंत्रण लाइन,Read control line
पठन चक्र काल,Read cycle time
पठित्र,Reader
पठित्र प्रतिलिपित्र,Reader-copier
पठित्र-निर्वचक,Reader interpreter
पठित्र मुद्रित्र,Reader printer
" पठन त्रुटि , पठन अक्षमत",Read error
पठित्र-शाटित्र,Reader sorter
पठन शीर्ष,Read head
" पठन , पाठ्यांक",Reading
पठन अभिगम काल,Reading access  Time
पठन शीर्ष,Reading head  (= Head)
पठन अनुदेश,Read instruction
केवल पठन,Read-only
केवल पठन स्मृति,Read-only memory  (ROM)
केवल पठन भंडारण,Read only storage
पठन दर्श,Read out
पठन दर्श युक्ति,Readout device
पठन पथ,Read path
पठन संसाधन लेखन,Read process-write
पठन रक्षण,Read protection
पठन दर,Read rate
पठन मोचन,Read release
पठन प्रतिलोमन,Read reverse
पठन प्रकीर्ण,Read scatter
पठन प्रपट,Read screen
पठन केन्द्र,Read station
पठन काल,Read time
पठन काल घड़ी,Read time clock
पठन काल भाषा,Read time  Language
लेखन सहित पठन,Read while writing
पठन लेखन प्रणाल,Read/write  Channel
पठन लेखन जाँच सूचक,Read/write check  Indicater
पठन लेखन चक्र,Read/write cycle
पठन लेखन लाइन,Read/write line
पठन लेखन भंडारण,Read/write storage
तत्पर अभिगम अंतक,Ready access  Terminal
तत्पर अवस्था,Ready condition
तत्पर अवस्था बत्ती,Ready light
तत्पर अवस्था,Ready state
तत्पर अवस्थिति शब्द,Ready status word
वास्तविक पता,Real address
वास्तविक अचर,Real constant
परिक्षेत्र,Realm
वास्तविक भंडारण,Real storage
वास्तविक भंडारण प्रबंध,Real storage  Management
सद्य अनुक्रिया,Real time
सद्य अनुक्रिया प्रणाल,Real time channel
सद्य अनुक्रिया घड़ी प्रतिरूपक,Real time clock  Module
सद्य अनुक्रिया नियंत्रण,Real time control
सद्य अनुक्रिया निवेश,Real time input
सद्य अनुक्रिया संक्रिय,Real time  Operation
सद्य अनुक्रिया निर्गम,Real time output
सद्य अनुक्रिया संसाधन,Real time  Processing
सद्य अनुक्रिया उपग्रह अभिकलित्र,Real time satellite  Computer
सद्य अनुक्रिया अनुकार,Real time  Simulation
सद्य अनुक्रिया क्रिया,Real time working
प्रत्यावर्तन अनुपात,Recall ratio
प्रत्यावर्तन संकेत,Recall signal
अभिग्रहण बाधा,Receive  Interruption
अभिग्रहण छोर,Receive leg
केवल अभिग्रहण,Receive only
अभिग्राही,Receiver
अभिग्रहण विलगन,Receiver isolation
अभिग्राही संकेत,Receiver signal
अभिग्रहण उपांत,Receiving margin
अभिग्रहण अवछिद्रित्र,Receiving  Perforator
पुनः संचारी पाश,Recirculating loop
अभिज्ञान परिशुद्धता,Recognition  Accuracy
अभिज्ञान संप्रतीक,Recognition  Character
अभिज्ञान युक्ति,Recognition device
अभिज्ञान तर्क,Recognition logic
पुनः अनुभाषण,Recompile
पुनः पूरकीकरण,Recomplementation
समाधान,Reconciliation
पुनर्विन्यास,Reconfiguration
"रचना, पुनर्गठन",Reconstitution
"पुनर्गठन, पुनर्रचना",Reconstruction
अभिलेख खंडकन,Record blocking
अभिलेख जाँच काल,Record check time
अभिलेख नियंत्रण अनुसूची,Record control  Schedule
अभिलेख गणन,Record count
अभिलेख विवरण,Record description
अभिलेखित पाठ्यांश,Recorded text
अभिलेख संरूप,Record format
अभिलेख संरुप निरुपक,Record format  Descriptor
अभिलेख अंतराल,Record gap
अभिलेख समूह,Record group
अभिलेखी शीर्ष,Record head
अभिलेखन क्षेत्र,Recording area
अभिलेखन घनत्व,Recording density
अभिलेखी शीर्ष,Recording head
अभिलेखन माध्यम,Recording medium
अभिलेखन विधा,Recording mode
अभिलेखन ट्रंक,Recording trunk
अभिलेखन कुंजी,Record key
अभिलेख विन्यास,Record layout
अभिलेख लंबाई,Record length
अभिलेख चिह्‍नक,Record mark
अभिलेख माध्यम,Record medium
अभिलेख नाम,Record name
अभिलेख संख्या,Record number
अभिलेख तैयार स्थिति,Record ready
अभिलेख पृथक्करण संप्रतीक,Record separator  Character
अभिलेख पर्ण,Record sheet
अभिलेख शाटन,Record sorting
अभिलेख भंडारण चिह्‍नक,Record storage  Mark
अभिलेख पट्टी,Record strip
अभिलेख प्रकार,Record type
पुनःप्राप्य त्रुटि,Recoverable error
पुनः प्राप्ति-प्रबंध आलंब,Recovery  Management  Support
पुनः प्राप्ति-प्रक्रिया,Recovery produre
पुनः प्राप्ति नेमका,Recovery routine
पुनः प्राप्ति तंत्र,Recovery system
पुनरावृत्ति,Recurrence
पुनरावर्तन,Recursion
पुनरावर्तन प्रमेय,Recursion theorem
प्रनरावर्तन अवरोही पद परिचय,Recursive descent  Parsing
पुनरावर्तन फलन,Recursive function
पुनरावर्तन सूची,Recursive list
पुनरावर्ततः परिभाषित अनुक्रम,Recursively defined  Sequence
पुनरावर्ततः गणनीय समुच्चय,Recursively  Enumerable set
पुनरावर्तन प्रक्रम,Recursive process
पुनरावर्तन संबंध,Recursive relation
पुनरावर्तन नेमका,Recursive routine
पुनरावर्तन समुच्चय,Recursive set
निवेश संपादन,Redact
संशोधित निवेश संस्करण,Redaction
समानयन यंत्र,Reduction machine
अतिरिक्तता,Redundancy
अतिरिक्तता जाँच,Redundancy check
अतिरिक्तिता जाँच द्वंयक,Redundancy check  Bit
अतिरिक्तता जाँच संप्रतीक,Redundancy check  Character
आँकड़ा अतिरिक्तता,Redundancy of   Data
अतिरिक्त संप्रतीक,Redundant  Character
अतिरिक्त कूट,Redundant code
पुनर्वर्धन,Reenlargement
पुनःप्रवेश्य भार प्रतिरूपक,Reenterable load  Module
पुनःप्रवेश्य क्रमादेश,Reenterable  Program
पुनःप्रवेश्य नेमका,Reenterable  Routine
पुनःप्रवेश्य उपनेमका,Reenterable  Subroutine
पुनः प्रवेश्य,Re-entrant
पुनः प्रवेश्य कूट,Reentrant code
पुनः प्रवेश्य क्रमादेश,Re-entrant  Program
पुनः प्रवेश्य नेमका,Reentrant routine
पुनः प्रवेश्य उपनेमका,Reentrant  Subroutine
पुनः प्रवेश बिन्दु,Reentry point
पुनःप्रवेश्य प्रणाली,Reentry system
" निर्देश , संदर्भ",Reference
निर्देश पता,Reference address
निर्देश घड़ी,Reference clock
निर्देश कोर,Reference edge
संदर्भ संचिका,Reference file
निर्देश निवेश संकेत,Reference input  Signal
निर्देश अनुदेश,Reference  Instruction
संदर्भ भाषा,Reference  Language
निर्देश स्तर,Reference level
निर्देश सूची,Reference list
निर्देश रव,Reference noise
संदर्भ अभिलेख,Reference record
निर्देश समय,Reference time
निर्देश प्रबलता,Reference volume
पुनस्संचिकायन,Refile
परावर्तकता,Reflectance
परावर्तकता अनुपात,Reflectance ratio
परावर्तित द्विआधारी कूट,Reflected binary  Code
परावर्तनी क्रमवीक्षण,Reflective scan
स्वतुल्य संवरक,Reflexive closure
स्वतुल्य संबंध,Reflexive relation
पुनः संरूपण,Reformat
" पुनश्चर्या , पुनर्जनन",Refresh
पुनर्योजी पुनर्भरण,Regenerative  Feedback
पुनर्योजी स्मृति,Regenerative  Memory
पुनर्योजी पठन,Regenerative read
पुनर्योजी पठन,Regenerative  Reading
पुनर्योजी पुनरावर्तक,Regenerative  Repeater
पुनर्योजी पथ,Regenerative track
पुनर्योजक अनुभाग,Regenerator  Section
" पुनर्जनन , पुनर्योजन",Regeneration
प्रदेश पता,Regional address
प्रदेशी केन्द्र,Regional centre
प्रदेशी अभिकलित्र जालक्रम,Regional computer  Network
पंजी,Register
पंजी पता क्षेत्र,Register address  Field
पंजी क्षमता,Register capacity
पंजी संचिका,Register file
पंजी निवेश चयक,Register input  Buffer
पंजी लंबाई,Register length
पंजी इष्टतमीकरण,Register  Optimization
पंजी-सूचक,Register pointer
पंजी वरण,Register select
पंजी अंतरण भाषा,Register transfer  Language
पंजीकरण क्रमादेश,Registration  Program
नियमित भाषा,Regular event  (= Regular  Language)
नियमित व्यंजक,Regular expression
नियमित व्याकरण,Regular grammar
नियमित भाषा,Regular language
नियमित संक्रिया,Regular operation
नियमित संकारक,Regular operator
संबंधपरक आँकड़ा संचय,Relational data  Base
संबंधपरक व्यंजक,Relational  Expression
संबंधपरक संकारक,Relational operator
संबंध संप्रतीक,Relation character
संबंध प्रतिबंध,Relation condition
सापेक्ष पता,Relative address
सापेक्ष पताभिगमन,Relative addressing
सापेक्ष खंडक संख्या,Relative block  Number
सापेक्ष कूट,Relative code
सापेक्ष कूटलेखन,Relative coding
सापेक्ष समादेश,Relative command
सापेक्षतः अभाज्य,Relatively prime
सापेक्ष गुणनफल,Relative product
" रिले , प्रतिसारण",Relay
मोचन,Release
विश्वसनीयता,Reliability
पुनरवस्थापन क्रमादेश,Relocatable  Program
पुनरवस्थापन भारक,Relocating loader
प्रत्युपाय अनुरक्षण,Remedial  Maintenance
सुदूर,Remote
सुदूर अभिगम,Remote access
सुदूर अभिगम आँकड़ा संसाधन,Remote access data  Processing
सुदूर प्रचय,Remote batch
सुदूर प्रचय प्रवेश,Remote batch  Entry
सुदूर प्रचय संसाधन,Remote batch  Processing
सुदूर प्रचय अंतक,Remote batch  Terminal
सुदूर आह्‍वान अग्रेषण,Remote call  Forwarding
सुदूर सांद्रित,Remote  Concentrator
सुदुर कन्सोल,Remote console
सुदूर नियंत्रण,Remote control
सुदूर आँकड़ा सांद्रण,Remote data  Concentration
सुदूर संरूप मद,Remote format  Item
सुदूर आतिथेय,Remote host
सुदूर कार्य निविष्टि,Remote job entry
सुदूर पाश अनुकूलक,Remote loop  Adapter
सुदूर संदेश संसाधन,Remote message  Processing
सुदूर आदेश परिपथ,Remote order wire
सुदूर शक्ति बंद,Remote power off
सुदूर मुद्रण,Remote printing
सुदुर क्रमादेश भारक,Remote program  Loader
सुदूर संवेदन,Remote sensing
सुदूर केन्द्र,Remote station
सुदूर उपसमुच्चय,Remote subset
सुदूर स्विच,Remote switch
सुदूर अंतक,Remote terminal
सुदूर ट्रंक व्यवस्था,Remote trunk  Arrangement
पुनरादेश,Reorder
पुनरादेशी टोन,Reorder tone
पुनःपृष्ठीकरण,Repagination
मरम्मत-काल,Repair time
पुनरावर्तन माप,Repeatability  Measure
पुनरावर्तन क्रिया कुंजी,Repeat action key
अपेक्षित हाइफन संप्रतीक,Required hyphen  Character
अपेक्षित निम्नग संप्रतीक,Required space  Character
आवश्यकता-विश्‍लेषण,Requirements  Analysis
पुनर्धाव,Rerun
पुनर्धाव विधा,Rerun mode
पुनर्धाव बिन्दु,Rerun point
पुनर्धाव क्रमादेश,Rerun program
आरक्षित शब्द,Reserved word
पुन: आरंभन,Reset
पुन: आरंभन चक्र,Reset cycle
पुन: आरंभन विधा,Reset mode
पुन: आरंभन स्पंद,Reset pulse
पुन: आरंभन दर,Reset rate
शून्य पुन: आरंभन,Reset to zero
स्मृतिवासी,Resident
स्मृतिवासी नियंत्रण क्रमादेश,Resident control  Program
